con	مع	con	مَعَ	ADP	ADP;ACC
usuarios	مستخدمون	usuario	مُستَخدِم	N;MASC;PL	N;NOM;INDF;PL
usuarios	المستخدمين	usuario	مُستَخدِم	N;MASC;PL	N;ACC;DEF;PL
usuarios	مستخدمين	usuario	مُستَخدَم	N;MASC;PL	N;ACC;INDF;PL
usuarios	مستخدمو	usuario	مُستَخدِم	N;MASC;PL	N;NOM;INDF;PL
programas	برامج	programa	بَرنَامَج	N;MASC;PL	N;NOM;INDF;PL
programas	البرامج	programa	بَرنَامَج	N;MASC;PL	N;NOM;DEF;PL
programas	برامج	programa	بَرنَامَج	N;MASC;PL	N;NOM;INDF;PL
programas	البرامج	programa	بَرنَامَج	N;MASC;PL	N;NOM;DEF;PL
calidad	النوعية	calidad	نَوعِيَّة	N;FEM;SG	N;NOM;DEF;SG
calidad	جودة	calidad	جَودَة	N;FEM;SG	N;NOM;INDF;SG
calidad	الجودة	calidad	جَودَة	N;FEM;SG	N;NOM;DEF;SG
artistas	للفنانين	artista	لِ	N;PL	N;NOM;DEF;PL
artistas	الفنانين	artista	فَنَّان	N;PL	N;NOM;DEF;PL
similar	مشابهة	similar	مُشَابِه	ADJ;SG	ADJ;NOM;INDF;FEM;SG
similar	مماثل	similar	مُمَاثِل	ADJ;SG	ADJ;NOM;INDF;MASC;SG
similar	مماثلة	similar	مُمَاثِل	ADJ;SG	ADJ;NOM;INDF;FEM;SG
independencia	استقلال	independencia	اِستِقلَال	N;FEM;SG	N;NOM;INDF;SG
independencia	الاستقلال	independencia	اِستِقلَال	N;FEM;SG	N;NOM;DEF;SG
buena	خير	buen	خَير	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
buena	جيد	buen	جَيِّد	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
sistemas	الانظمة	sistema	نِظَام	N;MASC;PL	N;NOM;DEF;PL
sistemas	النظم	sistema	نِظَام	N;MASC;PL	N;NOM;DEF;PL
sistemas	انظمة	sistema	نِظَام	N;MASC;PL	N;NOM;INDF;PL
significa	يعنى	significar	عَنَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
significa	يعني	significar	عَنَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
virgen	عذراء	virgen	عَذرَاء	N;FEM;SG	N;NOM;INDF;SG
virgen	العذراء	virgen	عَذرَاء	N;FEM;SG	N;NOM;DEF;SG
transporte	النقل	transporte	نَقل	N;MASC;SG	N;NOM;DEF;SG
transporte	نقل	transporte	نَقل	N;MASC;SG	N;NOM;INDF;SG
transporte	النقل	transporte	نَقل	N;MASC;SG	N;NOM;DEF;SG
transporte	نقل	transporte	نَقل	N;MASC;SG	N;NOM;INDF;SG
pueblos	البلدات	pueblo	بَلدَة	N;MASC;PL	N;NOM;DEF;PL
pueblos	المدن	pueblo	مَدِينَة	N;MASC;PL	N;NOM;DEF;PL
pueblos	بلدات	pueblo	بَلدَة	N;MASC;PL	N;NOM;INDF;PL
pueblos	مدن	pueblo	مَدِينَة	N;MASC;PL	N;NOM;INDF;PL
pueblos	القرى	pueblo	قَريَة	N;MASC;PL	N;NOM;DEF;PL
pueblos	قرى	pueblo	قَريَة	N;MASC;PL	N;NOM;INDF;PL
pueblos	شعوب	pueblo	شَعب	N;MASC;PL	N;NOM;INDF;PL
pueblos	الشعوب	pueblo	شَعب	N;MASC;PL	N;NOM;DEF;PL
valor	شجاعة	valor	شَجَاعَة	N;MASC;SG	N;NOM;INDF;SG
valor	الشجاعة	valor	شَجَاعَة	N;MASC;SG	N;NOM;DEF;SG
valor	القيمة	valor	قِيمَة	N;MASC;SG	N;NOM;DEF;SG
valor	قيمة	valor	قِيمَة	N;MASC;SG	N;NOM;INDF;SG
unidad	وحدة	unidad	وَحدَة	N;FEM;SG	N;NOM;INDF;SG
unidad	الوحدة	unidad	وَحدَة	N;FEM;SG	N;NOM;DEF;SG
unidad	وحدة	unidad	وَحدَة	N;FEM;SG	N;NOM;INDF;SG
unidad	الوحدة	unidad	وَحدَة	N;FEM;SG	N;NOM;DEF;SG
crear	يخلق	crear	خَلَق	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
crear	خلق	crear	خَلَق	V;NFIN	V;PFV;MASC;SG;3;ACT
imágenes	الصور	imagen	الصور	N;FEM;PL	N;NOM;DEF;PL
imágenes	صور	imagen	صُورَة	N;FEM;PL	N;NOM;INDF;PL
imágenes	الصور	imagen	الصور	N;FEM;PL	N;NOM;DEF;PL
imágenes	صور	imagen	صُورَة	N;FEM;PL	N;NOM;INDF;PL
inicio	المنزل	inicio	مَنزِل	N;MASC;SG	N;NOM;DEF;SG
inicio	الوطن	inicio	وَطَن	N;MASC;SG	N;NOM;DEF;SG
inicio	منزل	inicio	مَنزِل	N;MASC;SG	N;NOM;INDF;SG
inicio	البيت	inicio	بَيت	N;MASC;SG	N;NOM;DEF;SG
inicio	بداية	inicio	بِدَايَة	N;MASC;SG	N;NOM;INDF;SG
inicio	البداية	inicio	بِدَايَة	N;MASC;SG	N;NOM;DEF;SG
inicio	بدء	inicio	بَدء	N;MASC;SG	N;NOM;INDF;SG
salud	الصحة	salud	صِحَّة	N;FEM;SG	N;NOM;DEF;SG
salud	صحة	salud	صِحَّة	N;FEM;SG	N;NOM;INDF;SG
contiene	تحتوي	contener	اِحتَوَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
contiene	يحتوي	contener	اِحتَوَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
contiene	تحوي	contener	تَحَوِّي	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
sierra	سيرا	sierra	سَير	N;FEM;SG	N;ACC;INDF;SG
idea	الفكرة	idea	فِكرَة	N;FEM;SG	N;NOM;DEF;SG
idea	فكرة	idea	فِكرَة	N;FEM;SG	N;NOM;INDF;SG
llevó	قاد	llevar	قَاد	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
minutos	الدقائق	minuto	دِقَاقَة	N;MASC;PL	N;NOM;DEF;PL
minutos	دقائق	minuto	دَقِيقَة	N;MASC;PL	N;NOM;INDF;PL
verano	الصيف	verano	صَيف	N;MASC;SG	N;NOM;DEF;SG
verano	صيف	verano	صَيف	N;MASC;SG	N;NOM;INDF;SG
sol	الشمس	sol	شَمس	N;MASC;SG	N;NOM;DEF;SG
teoría	نظرية	teoría	نَظَرِيَّة	N;FEM;SG	N;NOM;INDF;SG
revolución	ثورة	revolución	ثَورَة	N;FEM;SG	N;NOM;INDF;SG
revolución	الثورة	revolución	ثَورَة	N;FEM;SG	N;NOM;DEF;SG
entrada	الدخول	entrada	دُخُول	N;FEM;SG	N;NOM;DEF;SG
entrada	دخول	entrada	دُخُول	N;FEM;SG	N;NOM;INDF;SG
entrada	المدخل	entrada	مَدخَل	N;FEM;SG	N;NOM;DEF;SG
entrada	مدخل	entrada	مدخل	N;FEM;SG	N;NOM;INDF;SG
entrada	ادخال	entrada	إِدخَال	N;FEM;SG	N;NOM;INDF;SG
entrada	مساهمة	entrada	مُسَاهَمَة	N;FEM;SG	N;NOM;INDF;SG
mando	امر	mando	أَمر	N;MASC;SG	N;NOM;INDF;SG
mando	قيادة	mando	قِيَادَة	N;MASC;SG	N;NOM;INDF;SG
mando	القيادة	mando	قِيَادَة	N;MASC;SG	N;NOM;DEF;SG
decidió	قررت	decidir	قَرَّر	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
decidió	قرر	decidir	قَرَّر	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
ciencia	العلم	ciencia	عِلم	N;FEM;SG	N;NOM;DEF;SG
dirigida	موجه	dirigido	مُوَجَّه	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
records	السجلات	records	سِجِلّ	N;MASC	N;NOM;DEF;PL
records	سجلات	records	سِجِلّ	N;MASC	N;NOM;INDF;PL
records	المحاضر	records	مُحَاضِر	N;MASC	N;NOM;DEF;SG
aire	هواء	aire	هَوَاء	N;MASC;SG	N;NOM;INDF;SG
aire	الهواء	aire	هَوَاء	N;MASC;SG	N;NOM;DEF;SG
sector	قطاع	sector	قِطَاع	N;MASC;SG	N;NOM;INDF;SG
sector	القطاع	sector	قِطَاع	N;MASC;SG	N;NOM;DEF;SG
importancia	الاهمية	importancia	أَهَمِّيَّة	N;FEM;SG	N;NOM;DEF;SG
importancia	اهمية	importancia	أَهَمِّيَّة	N;FEM;SG	N;NOM;INDF;SG
importancia	دلالة	importancia	دَلَالَة	N;FEM;SG	N;NOM;INDF;SG
importancia	الاهمية	importancia	أَهَمِّيَّة	N;FEM;SG	N;NOM;DEF;SG
importancia	اهمية	importancia	أَهَمِّيَّة	N;FEM;SG	N;NOM;INDF;SG
ataque	هجوم	ataque	هُجُوم	N;MASC;SG	N;NOM;INDF;SG
ataque	الهجوم	ataque	هُجُوم	N;MASC;SG	N;NOM;DEF;SG
comunicación	الاتصال	comunicación	اِتِّصَال	N;FEM;SG	N;NOM;DEF;SG
comunicación	التواصل	comunicación	تَوَاصُل	N;FEM;SG	N;NOM;DEF;SG
puente	الجسر	puente	جِسر	N;MASC;SG	N;NOM;DEF;SG
puente	جسر	puente	جِسر	N;MASC;SG	N;NOM;INDF;SG
matrimonio	الزواج	matrimonio	زَوَاج	N;MASC;SG	N;NOM;DEF;SG
matrimonio	زواج	matrimonio	زَوَاج	N;MASC;SG	N;NOM;INDF;SG
material	مادة	material	مَادَّة	N;MASC;SG	N;NOM;INDF;SG
material	المادة	material	مَادَّة	N;MASC;SG	N;NOM;DEF;SG
humanos	البشر	humanos	بَشَر	N	N;NOM;DEF;SG
humanos	انسان	humanos	إِنسَان	N	N;NOM;INDF;SG
humanos	الانسان	humanos	إِنسَان	N	N;NOM;DEF;SG
mitad	نصف	mitad	نِصف	N;FEM;SG	N;NOM;INDF;SG
mitad	النصف	mitad	نِصف	N;FEM;SG	N;NOM;DEF;SG
realidad	واقع	realidad	وَاقِع	N;FEM;SG	N;NOM;INDF;SG
realidad	واقعا	realidad	وَاقِع	N;FEM;SG	N;ACC;INDF;SG
realidad	الواقع	realidad	وَاقِع	N;FEM;SG	N;NOM;DEF;SG
cámara	الكاميرا	cámara	كَامِيرَا	N;FEM;SG	N;NOM;DEF;SG
escudo	الدرع	escudo	دَرع	N;MASC;SG	N;NOM;DEF;SG
acceso	النفاذ	acceso	نَفَاذ	N;MASC;SG	N;NOM;DEF;SG
acceso	الوصول	acceso	وُصُول	N;MASC;SG	N;NOM;DEF;SG
clasificación	تقييم	clasificación	تَقيِيم	N;FEM;SG	N;NOM;INDF;SG
clasificación	التقييم	clasificación	تَقيِيم	N;FEM;SG	N;NOM;DEF;SG
clasificación	التصنيف	clasificación	تَصنِيف	N;FEM;SG	N;NOM;DEF;SG
clasificación	تصنيف	clasificación	تَصنِيف	N;FEM;SG	N;NOM;INDF;SG
clasificación	الفرز	clasificación	فَرز	N;FEM;SG	N;NOM;DEF;SG
clasificación	فرز	clasificación	فَرز	N;FEM;SG	N;NOM;INDF;SG
clasificación	تصنيف	clasificación	تَصنِيف	N;FEM;SG	N;NOM;INDF;SG
clasificación	التصنيف	clasificación	تَصنِيف	N;FEM;SG	N;NOM;DEF;SG
clasificación	الترتيب	clasificación	تَرتِيب	N;FEM;SG	N;NOM;DEF;SG
mano	اليد	mano	يَد	N;FEM;SG	N;NOM;DEF;SG
mano	يد	mano	يَد	N;FEM;SG	N;NOM;INDF;SG
sigue	اتبع	seguir	اِتَّبَع	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
problema	مشكلة	problema	مُشكِلَة	N;MASC;SG	N;NOM;INDF;SG
problema	المشكلة	problema	مُشكِلَة	N;MASC;SG	N;NOM;DEF;SG
problema	مشكل	problema	مُشكِلَة	N;MASC;SG	N;NOM;INDF;SG
trabajos	الوظائف	trabajo	وَظِيفَة	N;MASC;PL	N;NOM;DEF;PL
trabajos	وظائف	trabajo	وَظِيفَة	N;MASC;PL	N;NOM;INDF;PL
trabajos	اشغال	trabajo	شُغل	N;MASC;PL	N;NOM;INDF;PL
independiente	المستقل	independiente	مُستَقِلّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
independiente	مستقل	independiente	مُستَقِلّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
independiente	مستقلة	independiente	مُستَقِلّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
independiente	المستقلة	independiente	مُستَقِلّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
independiente	مستقل	independiente	مُستَقِلّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
comercial	التجاري	comercial	تِجَارِيّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
comercial	تجاري	comercial	تِجَارِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
comercial	تجارية	comercial	تِجَارِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
metal	المعدن	metal	مَعدِن	N;MASC;SG	N;NOM;DEF;SG
metal	معدن	metal	مَعدِن	N;MASC;SG	N;NOM;INDF;SG
diario	مفكرة	diario	مفكرة	N;MASC;SG	N;NOM;INDF;SG
palabra	كلمة	palabra	كَلِمَة	N;FEM;SG	N;NOM;INDF;SG
palabra	الكلمة	palabra	كَلِمَة	N;FEM;SG	N;NOM;DEF;SG
carácter	شخصية	carácter	شَخصِيَّة	N;MASC;SG	N;NOM;INDF;SG
falta	الافتقار	falta	اِفتِقَار	N;FEM;SG	N;NOM;DEF;SG
falta	انعدام	falta	اِنعِدَام	N;FEM;SG	N;NOM;INDF;SG
reina	ملكة	reina	مَلِكَة	N;FEM;SG	N;NOM;INDF;SG
reina	الملكة	reina	مَلِكَة	N;FEM;SG	N;NOM;DEF;SG
domingo	الاحد	domingo	أَحَد	N	N;NOM;DEF;SG
libertad	حرية	libertad	حُرِّيَّة	N;FEM;SG	N;NOM;INDF;SG
libertad	الحرية	libertad	حُرِّيَّة	N;FEM;SG	N;NOM;DEF;SG
unidades	وحدات	unidad	وَحدَة	N;FEM;PL	N;NOM;INDF;PL
unidades	الوحدات	unidad	وَحدَة	N;FEM;PL	N;NOM;DEF;PL
capitán	نقيب	capitán	نَقِيب	N;MASC;SG	N;NOM;INDF;SG
capitán	قبطان	capitán	قُبطَان	N;MASC;SG	N;NOM;INDF;SG
políticas	السياسات	política	سِيَاسَة	N;FEM;PL	N;NOM;DEF;PL
políticas	السياسات	política	سِيَاسَة	N;FEM;PL	N;NOM;DEF;PL
políticas	سياسات	política	سِيَاسَة	N;FEM;PL	N;NOM;INDF;PL
políticas	السياسات	política	سِيَاسَة	N;FEM;PL	N;NOM;DEF;PL
jugó	لعبت	jugar	لَعِب	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
video	بالفيديو	video	بالفيديو	N;MASC;SG	N;NOM;DEF;SG
video	الفيديو	video	الفيديو	N;MASC;SG	N;NOM;DEF;SG
video	فيديو	video	فِيدِيُو	N;MASC;SG	N;NOM;INDF;SG
considerado	مدروس	considerado	مَدرُوس	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC;SG
comisión	اللجنة	comisión	لَجنَة	N;FEM;SG	N;NOM;DEF;SG
comisión	عمولة	comisión	عُمُولَة	N;FEM;SG	N;NOM;INDF;SG
comisión	اللجنة	comisión	لَجنَة	N;FEM;SG	N;NOM;DEF;SG
comisión	لجنة	comisión	لَجنَة	N;FEM;SG	N;NOM;INDF;SG
comienza	يبدا	comenzar	بَدَا	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
comienza	يبدا	comenzar	بَدَا	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
velocidad	السرعة	velocidad	سُرعَة	N;FEM;SG	N;NOM;DEF;SG
velocidad	سرعة	velocidad	سُرعَة	N;FEM;SG	N;NOM;INDF;SG
objetos	الاجسام	objeto	جِسم	N;MASC;PL	N;NOM;DEF;PL
escribió	كتبت	escribir	كَتَب	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
ministerio	وزارة	ministerio	وِزَارَة	N;MASC;SG	N;NOM;INDF;SG
ministerio	الوزارة	ministerio	وِزَارَة	N;MASC;SG	N;NOM;DEF;SG
oriental	شرقي	oriental	شَرقِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
oriental	شرقية	oriental	شَرقِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
oriental	الشرقية	oriental	شَرقِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
oriental	شرقي	oriental	شَرقِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
oriental	شرقية	oriental	شَرقِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
oriental	الشرقية	oriental	شَرقِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
hermanos	اشقاء	hermano	شُقو	N;MASC;PL	N;NOM;INDF;PL
hermanos	الاشقاء	hermano	شَقِيق	N;MASC;PL	N;NOM;DEF;PL
hermanos	الاخوان	hermano	أَخ	N;MASC;PL	N;NOM;DEF;PL
edificios	المباني	edificio	مَبنَى	N;MASC;PL	N;NOM;DEF;PL
edificios	البنايات	edificio	بِنَايَة	N;MASC;PL	N;NOM;DEF;PL
edificios	مبان	edificio	مَبَّان	N;MASC;PL	N;NOM;INDF;PL
edificios	مباني	edificio	مَبنَى	N;MASC;PL	N;NOM;INDF;PL
tierras	اراضي	tierra	أَرض	N;FEM;PL	N;NOM;INDF;PL
tierras	اراض	tierra	أَرض	N;FEM;PL	N;NOM;INDF;PL
tierras	الاراضي	tierra	أَرض	N;FEM;PL	N;NOM;DEF;PL
tierras	اراض	tierra	أَرض	N;FEM;PL	N;NOM;INDF;PL
tierras	الاراضي	tierra	أَرض	N;FEM;PL	N;NOM;DEF;PL
cosas	اشياء	cosa	شَيء	N;FEM;PL	N;NOM;INDF;PL
cosas	الاشياء	cosa	شَيء	N;FEM;PL	N;NOM;DEF;PL
cosas	اشياء	cosa	شَيء	N;FEM;PL	N;NOM;INDF;PL
británico	البريطاني	británico	برِيطَانِيّ	N;MASC;SG	N;NOM;DEF;SG
izquierda	اليسار	izquierda	يَسَار	N;FEM;SG	N;NOM;DEF;SG
cambios	تغيرات	cambio	تَغَيُّر	N;MASC;PL	N;NOM;INDF;PL
cambios	تغييرات	cambio	تَغيِير	N;MASC;PL	N;NOM;INDF;PL
cambios	التغييرات	cambio	تَغيِير	N;MASC;PL	N;NOM;DEF;PL
cambios	التغيرات	cambio	تَغَيُّر	N;MASC;PL	N;NOM;DEF;PL
bandera	العلم	bandera	عِلم	N;FEM;SG	N;NOM;DEF;SG
bandera	الراية	bandera	رَايَة	N;FEM;SG	N;NOM;DEF;SG
bandera	لافتة	bandera	لَافِت	N;FEM;SG	N;NOM;INDF;SG
bandera	راية	bandera	رَايَة	N;FEM;SG	N;NOM;INDF;SG
rica	الغنية	rico	غَنِيّ	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
rica	غنية	rico	غَنِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
templo	المعبد	templo	مَعبَد	N;MASC;SG	N;NOM;DEF;SG
templo	معبد	templo	معبد	N;MASC;SG	N;NOM;INDF;SG
raza	سلالة	raza	سِلَالَة	N;FEM;SG	N;NOM;INDF;SG
raza	السباق	raza	سِبَاق	N;FEM;SG	N;NOM;DEF;SG
raza	سباق	raza	سِبَاق	N;FEM;SG	N;NOM;INDF;SG
raza	العرق	raza	عِرق	N;FEM;SG	N;NOM;DEF;SG
regional	اقليمية	regional	إِقلِيمِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
regional	اقليمي	regional	إِقلِيمِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
regional	الاقليمي	regional	إِقلِيمِيّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
biblioteca	مكتبة	biblioteca	مَكتَبَة	N;FEM;SG	N;NOM;INDF;SG
biblioteca	المكتبة	biblioteca	مَكتَبَة	N;FEM;SG	N;NOM;DEF;SG
publicó	نشرت	publicar	نَشَر	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
títulos	العناوين	título	عُنوَان	N;MASC;PL	N;NOM;DEF;PL
títulos	الالقاب	título	لَقب	N;MASC;PL	N;NOM;DEF;PL
títulos	عناوين	título	عُنوَان	N;MASC;PL	N;NOM;INDF;PL
títulos	درجات	título	دَرَجَة	N;MASC;PL	N;NOM;INDF;PL
dijo	قالت	decir	قَال	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
dijo	قال	decir	قَال	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
dijo	قالو	decir	قَالُو	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
reporte	الابلاغ	reportar	إِبلَاغ	N;MASC;SG	N;NOM;DEF;SG
reporte	التقرير	reportar	تَقرِير	N;MASC;SG	N;NOM;DEF;SG
reporte	تقرير	reportar	تَقرِير	N;MASC;SG	N;NOM;INDF;SG
reporte	بلاغ	reportar	بَلَغ	N;MASC;SG	N;NOM;INDF;SG
blancos	اهداف	blanco	هَدَف	N;MASC;PL	N;NOM;INDF;PL
blancos	الاهداف	blanco	هَدَف	N;MASC;PL	N;NOM;DEF;PL
blancos	الغايات	blanco	غَايَة	N;MASC;PL	N;NOM;DEF;PL
diez	العشرة	diez	عَشَرَة	NUM;PL	NUM;NOM;DEF;MASC
diez	عشرة	diez	عَشَرَة	NUM;PL	NUM;MASC
diez	عشر	diez	عَشَرَة	NUM;PL	NUM;MASC
ecuador	الاستواء	ecuador	اِستِوَاء	N;MASC;SG	N;NOM;DEF;SG
productos	السلع	producto	سِلعَة	N;MASC;PL	N;NOM;DEF;PL
productos	سلع	producto	سِلعَة	N;MASC;PL	N;NOM;INDF;PL
productos	منتجات	producto	مُنتَج	N;MASC;PL	N;NOM;INDF;PL
productos	المنتجات	producto	مُنتَج	N;MASC;PL	N;NOM;DEF;PL
salvador	المنقذ	salvador	مُنقَذ	N;MASC;SG	N;NOM;DEF;SG
salvador	المنقذ	salvador	مُنقَذ	N;MASC;SG	N;NOM;DEF;SG
carretera	الطريق	carretera	طَرِيق	N;FEM;SG	N;NOM;DEF;SG
carretera	طريق	carretera	طَرِيق	N;FEM;SG	N;NOM;INDF;SG
escrito	خطية	escrito	خَطِّيّ	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
escrito	مكتوبة	escrito	مَكتُوب	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;FEM;SG
industria	صناعة	industria	صِنَاعَة	N;FEM;SG	N;NOM;INDF;SG
industria	الصناعة	industria	صِنَاعَة	N;FEM;SG	N;NOM;DEF;SG
entrenador	مدرب	entrenador	مُدَرِّب	N;MASC;SG	N;NOM;INDF;SG
entrenador	المدرب	entrenador	مُدَرِّب	N;MASC;SG	N;NOM;DEF;SG
entrenador	مدرب	entrenador	مُدَرِّب	N;MASC;SG	N;NOM;INDF;SG
palabras	الكلمات	palabra	كَلِمَة	N;FEM;PL	N;NOM;DEF;PL
palabras	كلمات	palabra	كَلِمَة	N;FEM;PL	N;NOM;INDF;PL
padres	الاباء	padre	أَبَاء	N;MASC;PL	N;NOM;DEF;PL
padres	الوالدين	padre	الدالدين	N;MASC;PL	N;NOM;DEF;PL
padres	الوالدان	padre	وَالِدَان	N;MASC;PL	N;NOM;DEF;PL
padres	الاباء	padre	أَبَاء	N;MASC;PL	N;NOM;DEF;PL
padres	اباء	padre	اباء	N;MASC;PL	N;NOM;INDF;PL
policía	الشرطي	policía	شَرطِيّ	N;SG	N;NOM;DEF;SG
policía	شرطي	policía	شَرطِيّ	N;SG	N;NOM;INDF;SG
policía	شرطة	policía	شُرطَة	N;SG	N;NOM;INDF;SG
policía	الشرطة	policía	شُرطَة	N;SG	N;NOM;DEF;SG
líder	زعيم	líder	زَعِيم	N;SG	N;NOM;INDF;SG
líder	قائد	líder	قَائِد	N;SG	N;NOM;INDF;SG
fondo	صندوق	fondo	صُندُوق	N;MASC;SG	N;NOM;INDF;SG
fondo	الصندوق	fondo	صُندُوق	N;MASC;SG	N;NOM;DEF;SG
fondo	الخلفية	fondo	خَلفِيَّة	N;MASC;SG	N;NOM;DEF;SG
fondo	خلفية	fondo	خَلفِيَّة	N;MASC;SG	N;NOM;INDF;SG
productor	المنتج	productor	مُنتَج	N;MASC;SG	N;NOM;DEF;SG
productor	منتج	productor	مُنتَج	N;MASC;SG	N;NOM;INDF;SG
gira	جولة	gira	جَولَة	N;FEM;SG	N;NOM;INDF;SG
gira	الجولة	gira	جَولَة	N;FEM;SG	N;NOM;DEF;SG
técnica	تقنية	técnica	تَقنِيَّة	N;FEM;SG	N;NOM;INDF;SG
técnica	تقني	técnica	تَقنِيّ	N;FEM;SG	N;NOM;INDF;SG
técnica	التقنية	técnica	تَقنِيَّة	N;FEM;SG	N;NOM;DEF;SG
técnica	تقني	técnica	تَقنِيّ	N;FEM;SG	N;NOM;INDF;SG
técnica	تقنية	técnica	تَقنِيَّة	N;FEM;SG	N;NOM;INDF;SG
técnica	التقنية	técnica	تَقنِيَّة	N;FEM;SG	N;NOM;DEF;SG
príncipe	امير	príncipe	أَمِير	N;MASC;SG	N;NOM;INDF;SG
príncipe	الامير	príncipe	أَمِير	N;MASC;SG	N;NOM;DEF;SG
áreas	المجالات	área	مَجَال	N;FEM;PL	N;NOM;DEF;PL
áreas	مجالات	área	مَجَال	N;FEM;PL	N;NOM;INDF;PL
áreas	مناطق	área	مِنطَقَة	N;FEM;PL	N;NOM;INDF;PL
áreas	المناطق	área	مِنطَقَة	N;FEM;PL	N;NOM;DEF;PL
plan	الخطة	plan	خُطَّة	N;MASC;SG	N;NOM;DEF;SG
plan	خطة	plan	خُطَّة	N;MASC;SG	N;NOM;INDF;SG
artista	فنان	artista	فَنّ	N;SG	N;NOM;INDF;SG
artista	الفنان	artista	فَنَّان	N;SG	N;NOM;DEF;SG
artista	فنانة	artista	فَنَّانَة	N;SG	N;NOM;INDF;SG
formas	الاشكال	forma	شَكل	N;FEM;PL	N;NOM;DEF;PL
formas	اشكال	forma	شَكل	N;FEM;PL	N;NOM;INDF;PL
formas	الاشكال	forma	شَكل	N;FEM;PL	N;NOM;DEF;PL
formas	اشكال	forma	شَكل	N;FEM;PL	N;NOM;INDF;PL
formas	السبل	forma	سَبِيل	N;FEM;PL	N;NOM;DEF;PL
formas	سبل	forma	سَبِيل	N;FEM;PL	N;NOM;INDF;PL
formas	طرق	forma	طَرِيقَة	N;FEM;PL	N;NOM;INDF;PL
atlético	رياضي	atlético	رِيَاضِيّ	N;MASC;SG	N;NOM;INDF;SG
catedral	كاتدرائية	catedral	كَاتِدرَائِيَّة	N;FEM;SG	N;NOM;INDF;SG
cuarto	الرابعة	cuarto	رَابِع	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
cuarto	رابع	cuarto	رَابِع	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
cuarto	رابعة	cuarto	رَابِع	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
cuarto	رابعا	cuarto	رَابِع	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
cuarto	الرابع	cuarto	رَابِع	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
temporadas	الفصول	temporada	فَصل	N;FEM;PL	N;NOM;DEF;PL
temporadas	مواسم	temporada	مَوسِم	N;FEM;PL	N;NOM;INDF;PL
colección	مجموعة	colección	مَجمُوعَة	N;FEM;SG	N;NOM;INDF;SG
