yleiset	frequentes	yleinen	frequente	ADJ;NOM;PL	ADJ;MASC;PL
tanssia	dançando	tanssia	dançar	V;SG;NFIN;ACT	V;V.MSDR
tanssia	dançar	tanssia	dançar	V;SG;NFIN;ACT	V;NFIN
diesel	diesel	diesel	diesel	N;NOM;SG	N;MASC;SG
diesel	gasóleo	diesel	gasóleo	N;NOM;SG	N;MASC;SG
lehdistö	imprensa	lehdistö	imprensa	N;NOM;SG	N;FEM;SG
vanki	prisioneiro	vanki	prisioneiro	N;NOM;SG	N;MASC;SG
vanki	prisioneira	vanki	prisioneira	N;NOM;SG	N;FEM;SG
vanki	presidiário	vanki	presidiário	N;NOM;SG	N;MASC;SG
vanki	presidiário	vanki	presidiário	N;NOM;SG	N;MASC;SG
sää	clima	sää	clima	N;NOM;SG	N;MASC;SG
sää	tempo	sää	tempo	N;NOM;SG	N;MASC;SG
sää	meteorologia	sää	meteorologia	N;NOM;SG	N;FEM;SG
työttömyys	desemprego	työttömyys	desemprego	N;NOM;SG	N;MASC;SG
koulut	escolas	koulu	escola	N;NOM;PL	N;FEM;PL
äänesti	votada	äänestää	votar	V;IND;SG;3;PST;FIN;ACT	V;FEM;SG;V.PTCP
äänesti	votado	äänestää	votar	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
äänesti	votou	äänestää	votar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
clinton	clinton	clinton	clinton	N;NOM;SG	N;MASC;SG
matkoja	jornadas	matka	jornada	N;PRT;PL	N;FEM;PL
matkoja	trips	matka	trip	N;PRT;PL	N;MASC;PL
matkoja	viagens	matka	viagem	N;PRT;PL	N;FEM;PL
iskuja	golpes	isku	golpes	N;PRT;PL	N;MASC;PL
iskuja	socos	isku	soco	N;PRT;PL	N;MASC;PL
iskuja	murros	isku	murro	N;PRT;PL	N;MASC;PL
islanti	islândia	islanti	islândia	N;NOM;SG	N;FEM;SG
toteutus	implementação	toteutus	implementação	N;NOM;SG	N;FEM;SG
toteutus	execução	toteutus	execução	N;NOM;SG	N;FEM;SG
toteutus	execução	toteutus	execução	N;NOM;SG	N;FEM;SG
linkkien	ligações	linkki	ligação	N;GEN;PL	N;FEM;PL
linkkien	links	linkki	link	N;GEN;PL	N;MASC;PL
augusta	augusta	augu	augusta	N;NOM;SG	N;FEM;SG
marianne	mariana	marianne	mariana	N;NOM;SG	N;FEM;SG
marianne	marianne	marianne	marianne	N;NOM;SG	N;FEM;SG
taistelevat	lutar	taistella	lutar	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
taistelevat	lutando	taistella	lutar	V;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
jatkuvaa	constante	jatkuva	constante	ADJ;PRT;SG	ADJ;MASC;SG
rengas	ring	rengas	ring	N;NOM;SG	N;MASC;SG
rengas	ringue	rengas	ringue	N;NOM;SG	N;MASC;SG
rengas	anel	rengas	anel	N;NOM;SG	N;MASC;SG
rengas	pneu	rengas	pneu	N;NOM;SG	N;MASC;SG
rengas	pneu	rengas	pneu	N;NOM;SG	N;MASC;SG
hakee	obtendo	hakea	obter	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
hakee	buscando	hakea	buscar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
syn	syn	syn	syn	N;NOM;SG	N;MASC;SG
hammond	hammond	hammond	hammond	N;NOM;SG	N;MASC;SG
lauantaina	sábado	lauantai	sábado	N;FRML;SG	N;MASC;SG
lauantaina	sabado	lauantai	sabar	N;FRML;SG	N;MASC;SG
rajusti	violentamente	rajusti	violentamente	ADV	ADV
luokitus	classificação	luokitus	classificação	N;NOM;SG	N;FEM;SG
luokitus	notação	luokitus	notação	N;NOM;SG	N;FEM;SG
luokitus	classificação	luokitus	classificação	N;NOM;SG	N;FEM;SG
reuna	borda	reuna	borda	N;NOM;SG	N;FEM;SG
reuna	aresta	reuna	aresta	N;NOM;SG	N;FEM;SG
reuna	edge	reuna	edge	N;NOM;SG	N;MASC;SG
maakunnat	províncias	maa#kunta	província	N;NOM;PL	N;FEM;PL
maakunnat	condados	maa#kunta	condar	N;NOM;PL	N;MASC;PL
hedelmät	frutos	hedelmä	fruto	N;NOM;PL	N;MASC;PL
hedelmät	frutas	hedelmä	fruta	N;NOM;PL	N;FEM;PL
hedelmät	frutas	hedelmä	fruta	N;NOM;PL	N;FEM;PL
hedelmät	frutos	hedelmä	fruto	N;NOM;PL	N;MASC;PL
säteilyä	radiação	säteily	radiação	N;PRT;SG	N;FEM;SG
ikuinen	eterno	ikuinen	eterno	ADJ;NOM;SG	ADJ;MASC;SG
ikuinen	eterno	ikuinen	eterno	ADJ;NOM;SG	ADJ;MASC;SG
ikuinen	perpétuo	ikuinen	perpétuo	ADJ;NOM;SG	ADJ;MASC;SG
opettanut	ensinei	opettaa	ensinir	V;NOM;SG;V.PTCP;ACT	V;IND;SG;1;PST;FIN
opettanut	ensinou	opettaa	ensinar	V;NOM;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN
opettanut	ensinada	opettaa	ensinada	V;NOM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
opettanut	ensinado	opettaa	ensinado	V;NOM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
lue	ler	lukea	ler	V;IMP;SG;2;FIN;ACT	V;NFIN
torino	torino	torino	torino	N;NOM;SG	N;MASC;SG
torino	turim	torino	turim	N;NOM;SG	N;MASC;SG
ideoita	ideias	idea	ideia	N;PRT;PL	N;FEM;PL
ideoita	idéias	idea	idéia	N;PRT;PL	N;FEM;PL
juhli	comemorando	juhlia	comemorar	V;IND;SG;2;PST;FIN;ACT	V;V.MSDR
juhli	celebrando	juhlia	celebrar	V;IND;SG;2;PST;FIN;ACT	V;V.MSDR
juhli	celebrada	juhlia	celebrar	V;IND;SG;2;PST;FIN;ACT	V;FEM;SG;V.PTCP
juhli	celebrado	juhlia	celebrar	V;IND;SG;2;PST;FIN;ACT	V;MASC;SG;V.PTCP
juhli	comemorado	juhlia	comemorar	V;IND;SG;2;PST;FIN;ACT	V;MASC;SG;V.PTCP
juhli	celebrar	juhlia	celebrar	V;IND;SG;2;PST;FIN;ACT	V;NFIN
juhli	comemorar	juhlia	comemorar	V;IND;SG;2;PST;FIN;ACT	V;NFIN
torpedo	torpedo	torpedo	torpedo	N;NOM;SG	N;MASC;SG
palestiinan	palestina	palestiina	palestina	N;GEN;SG	N;FEM;SG
palestiinan	palestiniano	palestiina	palestiniano	N;GEN;SG	N;MASC;SG
palestiinan	palestiniana	palestiina	palestiniano	N;GEN;SG	N;FEM;SG
palestiinan	palestino	palestiina	palestino	N;GEN;SG	N;MASC;SG
palestiinan	palestina	palestiina	palestina	N;GEN;SG	N;FEM;SG
litran	litro	litra	litro	N;GEN;SG	N;MASC;SG
litran	litro	litra	litro	N;GEN;SG	N;MASC;SG
laskeutui	desembarcado	laskeutua	desembarcar	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
laskeutui	aterrou	laskeutua	aterrar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
laskeutui	desembarcou	laskeutua	desembarcar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
askel	step	askel	step	N;NOM;SG	N;MASC;SG
askel	passo	askel	passo	N;NOM;SG	N;MASC;SG
askel	etapa	askel	etapa	N;NOM;SG	N;FEM;SG
askel	degrau	askel	degrau	N;NOM;SG	N;MASC;SG
heikentää	enfraquecendo	heikentää	enfraquecer	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
heikentää	enfraquecer	heikentää	enfraquecer	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
heikentää	enfraquecer	heikentää	enfraquecer	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
heikentää	enfraquece	heikentää	enfraquecer	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
mikki	mickey	mikki	mickey	N;NOM;SG	N;MASC;SG
mikki	mic	mikki	mic	N;NOM;SG	N;MASC;SG
mikki	microfone	mikki	microfone	N;NOM;SG	N;MASC;SG
leviää	espalhando	levitä	espalhar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
leviää	espalhar	levitä	espalhar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
leviää	barrar	levitä	barrar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
valmistajan	fabricante	valmistaja	fabricante	N;GEN;SG	N;MASC;SG
pascal	pascal	pascal	pascal	N;NOM;SG	N;MASC;SG
työkalu	ferramenta	työ#kalu	ferramenta	N;NOM;SG	N;FEM;SG
hollywoodissa	hollywood	hollywoodi	hollywood	N;IN+ESS;SG	N;MASC;SG
psykologi	psicólogo	psykologi	psicólogo	N;NOM;SG	N;MASC;SG
psykologi	psicóloga	psykologi	psicóloga	N;NOM;SG	N;FEM;SG
islannissa	islândia	islanti	islândia	N;IN+ESS;SG	N;FEM;SG
kiinnitetään	desenha	kiinnittää	desenhar	V;IND;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
maaperän	solo	maa#perä	solo	N;GEN;SG	N;MASC;SG
polven	joelho	polvi	joelho	N;GEN;SG	N;MASC;SG
sielu	alma	sielu	alma	N;NOM;SG	N;FEM;SG
sielu	soul	sielu	soul	N;NOM;SG	N;MASC;SG
pako	fuga	pako	fuga	N;NOM;SG	N;FEM;SG
pako	escape	pako	escape	N;NOM;SG	N;MASC;SG
kuvailee	descreve	kuvailla	descrever	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kuvailee	descrevendo	kuvailla	descrever	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
välttämätöntä	indispensável	välttämätön	indispensável	ADJ;PRT;SG	ADJ;MASC;SG
välttämätöntä	imprescindível	välttämätön	imprescindível	ADJ;PRT;SG	ADJ;MASC;SG
välttämätöntä	inevitável	välttämätön	inevitável	ADJ;PRT;SG	ADJ;MASC;SG
välttämätöntä	essencial	välttämätön	essencial	ADJ;PRT;SG	ADJ;MASC;SG
laitettu	colocada	laittaa	colocar	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
laitettu	colocado	laittaa	colocar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
savonlinna	savonlinna	savonli	savonlinna	N;NOM;SG	N;FEM;SG
asiakas	cliente	asiakas	cliente	N;NOM;SG	N;MASC;SG
asiakas	cliente	asiakas	cliente	N;NOM;SG	N;MASC;SG
kalusto	equipamento	kalusto	equipamento	N;NOM;SG	N;MASC;SG
kalusto	estoque	kalusto	estoque	N;NOM;SG	N;MASC;SG
kalusto	frota	kalusto	frota	N;NOM;SG	N;FEM;SG
suunnittelua	planejamento	suunnittelu	planejamento	N;PRT;SG	N;MASC;SG
suunnittelua	planeamento	suunnittelu	planeamento	N;PRT;SG	N;MASC;SG
suunnittelua	planificação	suunnittelu	planificação	N;PRT;SG	N;FEM;SG
kannattaja	apoiante	kannattaja	apoiante	N;NOM;SG	N;MASC;SG
vaatteet	roupas	vaate	roupa	N;NOM;PL	N;FEM;PL
vaatteet	roupas	vaate	roupa	N;NOM;PL	N;FEM;PL
mohamed	mohamed	mohamed	mohamed	N;NOM;SG	N;MASC;SG
oppilaiden	alunos	oppilas	aluno	N;GEN;PL	N;MASC;PL
oppilaiden	pupilas	oppilas	pupila	N;GEN;PL	N;FEM;PL
varmuutta	certeza	varmuus	certeza	N;PRT;SG	N;FEM;SG
vietnamissa	vietname	vietama	vietname	N;IN+ESS;SG	N;MASC;SG
vietnamissa	vietnam	vietama	vietnar	N;IN+ESS;SG	N;MASC;SG
vietnamissa	vietnã	vietama	vietnã	N;IN+ESS;SG	N;MASC;SG
burkina	burkina	burki	burkina	N;FRML;SG	N;MASC;SG
disco	discoteca	disco	discotecar	N;NOM;SG	N;FEM;SG
disco	disco	disco	disco	N;NOM;SG	N;MASC;SG
jung	jung	jung	jung	N;NOM;SG	N;MASC;SG
rauhallinen	calmo	rauhallinen	calmo	ADJ;NOM;SG	ADJ;MASC;SG
rauhallinen	pacífica	rauhallinen	pacífico	ADJ;NOM;SG	ADJ;FEM;SG
cornelius	cornelius	cornelius	cornelio	N;NOM;SG	N;MASC;SG
sekoitus	mistura	sekoitus	mistura	N;NOM;SG	N;FEM;SG
sekoitus	mix	sekoitus	mix	N;NOM;SG	N;MASC;SG
sekoitus	mixagem	sekoitus	mixagem	N;NOM;SG	N;FEM;SG
sekoitus	mistura	sekoitus	mistura	N;NOM;SG	N;FEM;SG
sekoitus	mistura	sekoitus	mistura	N;NOM;SG	N;FEM;SG
uci	uci	uci	uci	N;NOM;SG	N;MASC;SG
keskeytettiin	abortado	keskeyttää	abortar	V;IND;PST;FIN;PASS	V;MASC;SG;V.PTCP
fernández	fernández	fernández	fernández	N;NOM;SG	N;MASC;SG
scottin	scott	scott	scott	N;GEN;SG	N;MASC;SG
rajoituksia	limitações	rajoitus	limitação	N;PRT;PL	N;FEM;PL
rajoituksia	restrições	rajoitus	restrição	N;PRT;PL	N;FEM;PL
soulin	seul	souli	seul	N;GEN;SG	N;MASC;SG
soulin	seoul	souli	seoul	N;GEN;SG	N;MASC;SG
jong	jong	jong	jong	N;NOM;SG	N;MASC;SG
vaadi	requerer	vaatia	requerer	V;IMP;SG;2;FIN;ACT	V;NFIN
vaadi	exigir	vaatia	exigir	V;IMP;SG;2;FIN;ACT	V;NFIN
vaadi	exigir	vaatia	exigir	V;IMP;SG;2;FIN;ACT	V;NFIN
grönlannin	groenlândia	grönlanti	groenlândia	N;GEN;SG	N;FEM;SG
grönlannin	gronelândia	grönlanti	gronelândia	N;GEN;SG	N;FEM;SG
kivet	stones	kivi	stone	N;NOM;PL	N;MASC;PL
kivet	pedras	kivi	pedra	N;NOM;PL	N;FEM;PL
kivet	rochedos	kivi	rochedo	N;NOM;PL	N;MASC;PL
kivet	pedras	kivi	pedra	N;NOM;PL	N;FEM;PL
kivet	rochas	kivi	rocha	N;NOM;PL	N;FEM;PL
valot	luzes	valo	luz	N;NOM;PL	N;FEM;PL
henkilökohtaisia	pessoais	henkilö#kohtainen	pessoal	ADJ;PRT;PL	ADJ;MASC;PL
konserni	grupo	konserni	grupo	N;NOM;SG	N;MASC;SG
matilda	matilde	matilta	matilde	N;NOM;SG	N;FEM;SG
matilda	matilda	matilta	matilda	N;NOM;SG	N;FEM;SG
oilers	oilers	oilers	oiler	N;NOM;SG	N;MASC;SG
arviot	estimativas	arvio	estimativa	N;NOM;PL	N;FEM;PL
arviot	críticas	arvio	crítica	N;NOM;PL	N;FEM;PL
arviot	resenhas	arvio	resenha	N;NOM;PL	N;FEM;PL
arviot	opiniões	arvio	opinião	N;NOM;PL	N;FEM;PL
arviot	avaliações	arvio	avaliação	N;NOM;PL	N;FEM;PL
arviot	projeções	arvio	projeção	N;NOM;PL	N;FEM;PL
arviot	projecções	arvio	projecção	N;NOM;PL	N;FEM;PL
arviot	saliências	arvio	saliência	N;NOM;PL	N;FEM;PL
osion	partição	osio	partição	N;GEN;SG	N;FEM;SG
osion	divisória	osio	divisório	N;GEN;SG	N;FEM;SG
uskontoa	religião	uskonto	religião	N;PRT;SG	N;FEM;SG
gay	gay	gay	gay	N;NOM;SG	N;MASC;SG
maanpaossa	exílio	maan#pako	exílio	N;IN+ESS;SG	N;MASC;SG
ovet	portas	ovi	porta	N;NOM;PL	N;FEM;PL
rauhoitettu	sedado	rauhoittaa	sedado	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
kuvaan	filmagem	kuva	filmagem	N;IN+ALL;SG	N;FEM;SG
puhelimen	fone	puhelin	fone	N;GEN;SG	N;MASC;SG
puhelimen	telemóvel	puhelin	telemóvel	N;GEN;SG	N;MASC;SG
puhelimen	telefone	puhelin	telefone	N;GEN;SG	N;MASC;SG
tunnustusta	reconhecimento	tunnustus	reconhecimento	N;PRT;SG	N;MASC;SG
kanavaa	canal	kanava	canal	N;PRT;SG	N;MASC;SG
kanavaa	channel	kanava	channel	N;PRT;SG	N;MASC;SG
sinikka	bluebird	sinikka	bluebird	N;NOM;SG	N;MASC;SG
rom	rom	rom	rom	N;NOM;SG	N;FEM;SG
hampurin	hamburgo	hampuri	hamburgo	N;GEN;SG	N;MASC;SG
arvoitus	enigma	arvoitus	enigma	N;NOM;SG	N;MASC;SG
arvoitus	mystery	arvoitus	mystery	N;NOM;SG	N;MASC;SG
arvoitus	mistério	arvoitus	mistério	N;NOM;SG	N;MASC;SG
arvoitus	puzzle	arvoitus	puzzle	N;NOM;SG	N;MASC;SG
arvoitus	enigma	arvoitus	enigma	N;NOM;SG	N;MASC;SG
kysymykset	problemas	kysymys	problema	N;NOM;PL	N;MASC;PL
kysymykset	questões	kysymys	questão	N;NOM;PL	N;FEM;PL
kysymykset	questões	kysymys	questão	N;NOM;PL	N;FEM;PL
kysymykset	perguntas	kysymys	pergunta	N;NOM;PL	N;FEM;PL
lainsäädännön	legislação	lain#säädäntö	legislação	N;GEN;SG	N;FEM;SG
kaupassa	loja	kauppa	loja	N;IN+ESS;SG	N;FEM;SG
halla	halla	halla	halla	N;NOM;SG	N;MASC;SG
katalonian	catalunha	katalonia	catalunha	N;GEN;SG	N;FEM;SG
pianoa	piano	piano	piano	N;PRT;SG	N;MASC;SG
keskustelut	discussões	keskustelu	discussão	N;NOM;PL	N;FEM;PL
keskustelut	conversas	keskustelu	conversa	N;NOM;PL	N;FEM;PL
keskustelut	chats	keskustelu	chats	N;NOM;PL	N;MASC;PL
keskustelut	papos	keskustelu	papo	N;NOM;PL	N;MASC;PL
keskustelut	conversas	keskustelu	conversa	N;NOM;PL	N;FEM;PL
keskustelut	debates	keskustelu	debate	N;NOM;PL	N;MASC;PL
toimittajat	fornecedores	toimittaja	fornecedor	N;NOM;PL	N;MASC;PL
toimittajat	editores	toimittaja	editor	N;NOM;PL	N;MASC;PL
toimittajat	jornalistas	toimittaja	jornalista	N;NOM;PL	N;MASC;PL
toimittajat	repórteres	toimittaja	repórter	N;NOM;PL	N;MASC;PL
viestejä	mensagens	viesti	mensagem	N;PRT;PL	N;FEM;PL
ehkäpä	talvez	ehkäpä	talvez	ADV	ADV
ankara	rigoroso	ankara	rigoroso	ADJ;NOM;SG	ADJ;MASC;SG
ankara	rigorosa	ankara	rigoroso	ADJ;NOM;SG	ADJ;FEM;SG
ankara	severa	ankara	severar	ADJ;NOM;SG	ADJ;FEM;SG
ankara	grave	ankara	grave	ADJ;NOM;SG	ADJ;MASC;SG
boogie	boogie	boogie	boogie	N;NOM;SG	N;MASC;SG
nopeutta	rapidez	nopeus	rapidez	N;PRT;SG	N;FEM;SG
nopeutta	velocidade	nopeus	velocidade	N;PRT;SG	N;FEM;SG
nopeutta	speed	nopeus	speed	N;PRT;SG	N;MASC;SG
rikoksen	criminalidade	rikos	criminalidade	N;GEN;SG	N;FEM;SG
rikoksen	delito	rikos	delito	N;GEN;SG	N;MASC;SG
rikoksen	crime	rikos	crime	N;GEN;SG	N;MASC;SG
yang	yang	yang	yang	N;NOM;SG	N;MASC;SG
ira	lra	ira	lra	N;NOM;SG	N;MASC;SG
ira	ira	ira	ira	N;NOM;SG	N;FEM;SG
todistajien	testemunhas	todistaja	testemunha	N;GEN;PL	N;FEM;PL
syytetty	acusado	syyttää	acusar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
syytetty	acusada	syyttää	acusar	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
syytetty	acusado	syyttää	acusar	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
syytetty	arguido	syyttää	arguir	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
syytetty	requerido	syyttää	requerer	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
pakollinen	obrigatório	pakollinen	obrigatório	ADJ;NOM;SG	ADJ;MASC;SG
pakollinen	obrigatória	pakollinen	obrigatório	ADJ;NOM;SG	ADJ;FEM;SG
pakollinen	obrigatório	pakollinen	obrigatório	ADJ;NOM;SG	ADJ;MASC;SG
pakollinen	obrigatória	pakollinen	obrigatório	ADJ;NOM;SG	ADJ;FEM;SG
pakollinen	obrigatório	pakollinen	obrigatório	ADJ;NOM;SG	ADJ;MASC;SG
pakollinen	obrigatória	pakollinen	obrigatório	ADJ;NOM;SG	ADJ;FEM;SG
suositellaan	recomendada	suositella	recomendar	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
suositellaan	recomendados	suositella	recomendar	V;IND;PRS;FIN;PASS	V;MASC;PL;V.PTCP
suositellaan	recomendado	suositella	recomendar	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
pennsylvanian	pennsylvania	pennsylvania	pennsylvania	N;GEN;SG	N;MASC;SG
pennsylvanian	pensilvânia	pennsylvania	pensilvânia	N;GEN;SG	N;FEM;SG
teräs	aço	teräs	aço	N;NOM;SG	N;MASC;SG
teräs	siderurgia	teräs	siderurgia	N;NOM;SG	N;FEM;SG
kohtauksia	convulsões	kohtaus	convulsão	N;PRT;PL	N;FEM;PL
kohtauksia	apreensões	kohtaus	apreensão	N;PRT;PL	N;FEM;PL
kohtauksia	cenas	kohtaus	cena	N;PRT;PL	N;FEM;PL
vandalismia	vandalismo	vandalismi	vandalismo	N;PRT;SG	N;MASC;SG
pelaaminen	gaming	pelaaminen	gaming	N;NOM;SG	N;MASC;SG
tanner	tanner	tanner	tanner	N;NOM;SG	N;MASC;SG
hardy	hardy	hardy	hardy	N;NOM;SG	N;MASC;SG
nielsen	nielsen	nielsä	nielsen	N;GEN;SG	N;MASC;SG
kosovon	kosovo	koso#von	kosovo	N;GEN;SG	N;MASC;SG
onnellinen	feliz	onnellinen	feliz	ADJ;NOM;SG	ADJ;MASC;SG
omaisuus	propriedade	omaisuus	propriedade	N;NOM;SG	N;FEM;SG
omaisuus	imóvel	omaisuus	imóvel	N;NOM;SG	N;MASC;SG
moskeija	mesquita	moskeija	mesquita	N;NOM;SG	N;FEM;SG
testamentti	testemunho	testamentti	testemunho	N;NOM;SG	N;MASC;SG
testamentti	testamento	testamentti	testamento	N;NOM;SG	N;MASC;SG
perustelu	justificação	perustelu	justificação	N;NOM;SG	N;FEM;SG
perustelu	justificativa	perustelu	justificativa	N;NOM;SG	N;FEM;SG
perustelu	argumento	perustelu	argumento	N;NOM;SG	N;MASC;SG
perustelu	argumentação	perustelu	argumentação	N;NOM;SG	N;FEM;SG
perustelu	fundamentação	perustelu	fundamentação	N;NOM;SG	N;FEM;SG
perustelu	raciocínio	perustelu	raciocínio	N;NOM;SG	N;MASC;SG
maaliskuu	march	maaliskuu	march	N;NOM;SG	N;MASC;SG
maaliskuu	marcha	maaliskuu	marcha	N;NOM;SG	N;FEM;SG
maaliskuu	março	maaliskuu	março	N;NOM;SG	N;MASC;SG
päällystetty	revestida	päällystää	revestir	V;NOM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
päällystetty	revestido	päällystää	revestir	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
vankeudessa	cativeiro	vankeus	cativeiro	N;IN+ESS;SG	N;MASC;SG
trooppinen	tropical	trooppinen	tropical	ADJ;NOM;SG	ADJ;MASC;SG
leonid	leonid	leonid	leonid	N;NOM;SG	N;MASC;SG
vastustajat	adversários	vastustaja	adversário	N;NOM;PL	N;MASC;PL
vastustajat	oponentes	vastustaja	oponente	N;NOM;PL	N;MASC;PL
vastustajat	opositores	vastustaja	opositor	N;NOM;PL	N;MASC;PL
ajattelu	pensamento	ajattelu	pensamento	N;NOM;SG	N;MASC;SG
deluxe	deluxe	deluxe	deluxe	N;NOM;SG	N;MASC;SG
väitteet	alegações	väite	alegação	N;NOM;PL	N;FEM;PL
väitteet	reclamações	väite	reclamação	N;NOM;PL	N;FEM;PL
väitteet	reivindicações	väite	reivindicação	N;NOM;PL	N;FEM;PL
väitteet	alegações	väite	alegação	N;NOM;PL	N;FEM;PL
väitteet	argumentos	väite	argumento	N;NOM;PL	N;MASC;PL
väitteet	afirmações	väite	afirmação	N;NOM;PL	N;FEM;PL
soutaja	remador	soutaja	remador	N;NOM;SG	N;MASC;SG
parametri	parâmetro	parametri	parâmetro	N;NOM;SG	N;MASC;SG
lisääntyy	aumentar	lisääntyä	aumentar	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
lisääntyy	aumentando	lisääntyä	aumentar	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
testi	teste	testi	teste	N;NOM;SG	N;MASC;SG
testi	ensaio	testi	ensaio	N;NOM;SG	N;MASC;SG
testi	teste	testi	teste	N;NOM;SG	N;MASC;SG
testi	ensaio	testi	ensaio	N;NOM;SG	N;MASC;SG
donna	donna	donna	donna	N;NOM;SG	N;FEM;SG
painajainen	pesadelo	painajainen	pesadelo	N;NOM;SG	N;MASC;SG
frankfurtin	frankfurt	frankfurt	frankfurt	N;GEN;SG	N;MASC;SG
frankfurtin	francoforte	frankfurt	francoforte	N;GEN;SG	N;MASC;SG
bis	bpi	bis	bpi	N;NOM;SG	N;MASC;SG
bis	bis	bis	bis	N;NOM;SG	N;MASC;SG
havainnot	observações	havainto	observação	N;NOM;PL	N;FEM;PL
havainnot	conclusões	havainto	conclusão	N;NOM;PL	N;FEM;PL
havainnot	constatações	havainto	constatação	N;NOM;PL	N;FEM;PL
havainnot	achados	havainto	achado	N;NOM;PL	N;MASC;PL
havainnot	avistamentos	havainto	avistamento	N;NOM;PL	N;MASC;PL
churchill	churchill	churchill	churchill	N;NOM;SG	N;MASC;SG
hollywoodin	hollywood	hollywoodi	hollywood	N;GEN;SG	N;MASC;SG
oppiminen	aprendizagem	oppiminen	aprendizagem	N;NOM;SG	N;FEM;SG
karttoja	mapas	kartta	mapa	N;PRT;PL	N;MASC;PL
juniori	júnior	juniori	júnior	N;NOM;SG	N;MASC;SG
juniori	junior	juniori	junior	N;NOM;SG	N;MASC;SG
kingston	kingston	kingston	kingston	N;NOM;SG	N;MASC;SG
kingston	florença	kingston	florença	N;NOM;SG	N;MASC;SG
biologian	biologia	biologia	biologia	N;GEN;SG	N;FEM;SG
esine	objeto	esine	objeto	N;NOM;SG	N;MASC;SG
esine	objecto	esine	objecto	N;NOM;SG	N;MASC;SG
esine	artefato	esine	artefato	N;NOM;SG	N;MASC;SG
esine	artefacto	esine	artefacto	N;NOM;SG	N;MASC;SG
tutka	radar	tutka	radar	N;NOM;SG	N;MASC;SG
absoluuttinen	absoluto	absoluuttinen	absoluto	ADJ;NOM;SG	ADJ;MASC;SG
conan	conan	cona	conan	N;NOM;SG	N;MASC;SG
verrattain	comparativamente	verrattain	comparativamente	ADV	ADV
bang	bang	bang	bang	N;NOM;SG	N;MASC;SG
bang	estrondo	bang	estrondo	N;NOM;SG	N;MASC;SG
luola	gruta	luola	gruta	N;NOM;SG	N;FEM;SG
luola	caverna	luola	cavernar	N;NOM;SG	N;FEM;SG
luota	confiar	luottaa	confiar	V;IMP;SG;2;FIN;ACT	V;NFIN
syyriassa	síria	syyria	sírio	N;IN+ESS;SG	N;FEM;SG
rangaistuksen	punição	rangaistus	punição	N;GEN;SG	N;FEM;SG
rangaistuksen	castigo	rangaistus	castigo	N;GEN;SG	N;MASC;SG
vaatimus	reivindicação	vaatimus	reivindicação	N;NOM;SG	N;FEM;SG
vaatimus	alegação	vaatimus	alegação	N;NOM;SG	N;FEM;SG
vaatimus	exigência	vaatimus	exigência	N;NOM;SG	N;FEM;SG
vaatimus	requisito	vaatimus	requisito	N;NOM;SG	N;MASC;SG
vaatimus	procura	vaatimus	procura	N;NOM;SG	N;FEM;SG
vaatimus	demanda	vaatimus	demanda	N;NOM;SG	N;FEM;SG
