hän	그녀는	hän	그녀+는	PRO;NOM;SG;3	PRO
naisia	여자	nainen	여자	N;PRT;PL	N
naisia	여성	nainen	여성	N;PRT;PL	N
lauluja	노래	laulu	노래	N;PRT;PL	N
vuosisadan	세기	vuosi#sata	세기	N;GEN;SG	N
kesä	여름	kesä	여름	N;NOM;SG	N
tieteen	과학	tiede	과학	N;GEN;SG	N
ratkaisu	해결책	ratkaisu	해결책	N;NOM;SG	N
ratkaisu	솔루션	ratkaisu	솔루션	N;NOM;SG	N
kiven	석기	kivi	석기	N;GEN;SG	N
ilmiö	현상	ilmiö	현상	N;NOM;SG	N
kymmeniä	수십	kymmenen	수십	NUM;PRT;PL	NUM
yhteys	연결	yhteys	연결	N;NOM;SG	N
liitetty	첨부된	liittää	첨부+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
liitetty	연결됨	liittää	연결+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
oppi	학습	oppia	학습	N;NOM;SG	N
puhuu	말하기	puhua	말하+기	V;IND;SG;3;PRS;FIN;ACT	V
kasvi	식물	kasvi	식물	N;NOM;SG	N
kasvi	식물학	kasvi	식물학	N;NOM;SG	N
lisättiin	추가되었습니다	lisätä	추가+되+었+습니다	V;IND;PST;FIN;PASS	V
lisättiin	추가됨	lisätä	추가+되+ㄴ	V;IND;PST;FIN;PASS	V
massa	미사	massa	미사	N;NOM;SG	N
massa	질량	massa	질량	N;NOM;SG	N
massa	펄프	massa	펄프	N;NOM;SG	N
rautatie	레일	rauta#tie	레일	N;NOM;SG	N
rakkaus	사랑	rakkaus	사랑	N;NOM;SG	N
kaupan	상거래	kauppa	상거래	N;GEN;SG	N
kaupan	상업	kauppa	상업	N;GEN;SG	N
kaupan	무역	kauppa	무역	N;GEN;SG	N
kaupan	매장	kauppa	매장	N;GEN;SG	N
kaupan	상점	kauppa	상점	N;GEN;SG	N
rajaa	국경	raja	국경	N;PRT;SG	N
rajaa	경계	raja	경계	N;PRT;SG	N
rajaa	경계	raja	경계	N;PRT;SG	N
rajaa	한계	raja	한계	N;PRT;SG	N
rajaa	제한	raja	제한	N;PRT;SG	N
rajaa	농작물	raja	농작물	N;PRT;SG	N
pelit	게임	peli	게임	N;NOM;PL	N
suunnittelija	디자이너는	suunnittelija	디자+이너+는	N;NOM;SG	N
suunnittelija	설계자	suunnittelija	설계자	N;NOM;SG	N
suunnittelija	플래너	suunnittelija	플래너	N;NOM;SG	N
äänen	소리	ääni	소리	N;GEN;SG	N
äänen	목소리	ääni	목소리	N;GEN;SG	N
äänen	음성	ääni	음성	N;GEN;SG	N
kivi	석기	kivi	석기	N;NOM;SG	N
liikemies	사업가	liike#mies	사업가	N;NOM;SG	N
päähenkilö	주인공	pää#henkilö	주인공	N;NOM;SG	N
vaihtaa	바꾸기	vaihtaa	바꾸+기	V;SG;NFIN;ACT	V
vaihtaa	바꾸기	vaihtaa	바꾸+기	V;SG;NFIN;ACT	V
laiva	선박	laiva	선박	N;NOM;SG	N
laiva	보트	laiva	보트	N;NOM;SG	N
reitti	노선	reitti	노선	N;NOM;SG	N
lukee	읽기	lukea	읽+기	V;IND;SG;3;PRS;FIN;ACT	V
päätös	의사결정	päätös	의사+결정	N;NOM;SG	N
päätös	결정	päätös	결정	N;NOM;SG	N
aine	물질	aine	물질	N;NOM;SG	N
parlamentti	국회	parlamentti	국회	N;NOM;SG	N
parlamentti	국민의회	parlamentti	국민의회	N;NOM;SG	N
parlamentti	의회	parlamentti	의회	N;NOM;SG	N
yhteisö	연방	yhteisö	연방	N;NOM;SG	N
yhteisö	공동체	yhteisö	공동체	N;NOM;SG	N
yhdysvaltalaiset	미국인	yhdys#valtalainen	미국인	N;NOM;PL	N
autojen	자동차	auto	자동차	N;GEN;PL	N
autojen	차량	auto	차량	N;GEN;PL	N
autojen	자동차	auto	자동차	N;GEN;PL	N
katsojaa	시청자	katsoja	시청자	N;PRT;SG	N
kuljettaja	운전사	kuljettaja	운전사	N;NOM;SG	N
amiraali	제독	amiraali	제독	N;NOM;SG	N
julkaisun	게시	julkaisu	게시	N;GEN;SG	N
julkaisun	게시물	julkaisu	게시물	N;GEN;SG	N
ylä	인기	ylä	인기	N;NOM;SG	N
laskea	계산하기	laskea	계산+하+기	V;SG;NFIN;ACT	V
tapahtuman	이벤트	tapahtuma	이벤트	N;GEN;SG	N
edit	편집	edit	편집	N;NOM;SG	N
edit	수정	edit	수정	N;NOM;SG	N
lintu	조류	lintu	조류	N;NOM;SG	N
selkeästi	명백히	selkeästi	명백+히	ADV	ADV
kirjoitetaan	쓰기	kirjoittaa	쓰+기	V;IND;PRS;FIN;PASS	V
kirjoitetaan	글쓰기	kirjoittaa	글쓰기	V;IND;PRS;FIN;PASS	V
kaupunkien	도시	kaupunki	도시	N;GEN;PL	N
kaupunkien	도시	kaupunki	도시	N;GEN;PL	N
kirjoittaja	작가	kirjoittaja	작가	N;NOM;SG	N
kirjoittaja	작가	kirjoittaja	작가	N;NOM;SG	N
kirjoittaja	저자	kirjoittaja	저자	N;NOM;SG	N
kirjoittaja	제작자	kirjoittaja	제작자	N;NOM;SG	N
kirjoittaja	작성자	kirjoittaja	작성자	N;NOM;SG	N
lintujen	새들	lintu	새+들	N;GEN;PL	N
uskonto	종교	uskonto	종교	N;NOM;SG	N
värit	색깔	väri	색깔	N;NOM;PL	N
keskustelussa	채팅	keskustelu	채팅	N;IN+ESS;SG	N
fysiikan	물리학	fysiikka	물리학	N;GEN;SG	N
fysiikan	물리	fysiikka	물리	N;GEN;SG	N
esimerkkejä	예시	esi#merkki	예시	N;PRT;PL	N
esimerkkejä	예제	esi#merkki	예제	N;PRT;PL	N
laajalti	널리	laajalti	널리	ADV	ADV
sisältöä	콘텐츠	sisältö	콘텐츠	N;PRT;SG	N
sisältöä	컨텐츠	sisältö	컨텐츠	N;PRT;SG	N
sisältöä	내용	sisältö	내용	N;PRT;SG	N
yritysten	회사	yritys	회사	N;GEN;PL	N
yritysten	기업	yritys	기업	N;GEN;PL	N
vaikutusta	영향	vaikutus	영향	N;PRT;SG	N
vaikutusta	영향	vaikutus	영향	N;PRT;SG	N
vaikutusta	효과	vaikutus	효과	N;PRT;SG	N
pelaajia	선수	pelaaja	선수	N;PRT;PL	N
pelaajia	게이머	pelaaja	게이머	N;PRT;PL	N
suunnilleen	대충	suunnilleen	대충	ADV	ADV
kukat	꽃이	kuka	꽃+이	N;NOM;PL	N
miehiä	멘트	mies	멘트	N;PRT;PL	N
miehiä	남성	mies	남성	N;PRT;PL	N
miehiä	남자	mies	남자	N;PRT;PL	N
society	사회	societty	사회	N;NOM;SG	N
kirjallisuutta	문학	kirjallisuus	문학	N;PRT;SG	N
lennon	항공편	lento	항공+편	N;GEN;SG	N
lennon	비행	lento	비행	N;GEN;SG	N
esittely	소개	esittely	소개	N;NOM;SG	N
esittely	도입	esittely	도입	N;NOM;SG	N
esittely	소개팅	esittely	소개팅	N;NOM;SG	N
esittely	데모	esittely	데모	N;NOM;SG	N
esittely	소개	esittely	소개	N;NOM;SG	N
museum	박물관	museum	박물관	N;NOM;SG	N
yllättäen	갑자기	yllättäen	갑자기	ADV	ADV
puolueet	파티	puolue	파티	N;NOM;PL	N
muuttunut	변경되었습니다	muuttua	변경+되+었+습니다	V;NOM;SG;V.PTCP;ACT	V
muuttunut	변경됨	muuttua	변경+되+ㄴ	V;NOM;SG;V.PTCP;ACT	V
lisäsi	추가되었습니다	lisätä	추가+되+었+습니다	V;IND;SG;3;PST;FIN;ACT	V
lisäsi	추가됨	lisätä	추가+되+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
nopeus	속력	nopeus	속력	N;NOM;SG	N
nopeus	스피드	nopeus	스피드	N;NOM;SG	N
alusten	혈관	alus	혈관	N;GEN;PL	N
tuotteita	상품	tuote	상품	N;PRT;PL	N
tuotteita	제품	tuote	제품	N;PRT;PL	N
menestynyt	성공함	menestyä	성공함	V;NOM;SG;V.PTCP;ACT	V
menestynyt	성공적인	menestyä	성공+적+이+ㄴ	V;NOM;SG;V.PTCP;ACT	V
tapahtumien	이벤트	tapahtuma	이벤트	N;GEN;PL	N
tapahtumien	행사	tapahtuma	행사	N;GEN;PL	N
säätiö	파운데이션	säätiö	파운데이션	N;NOM;SG	N
saapuivat	도착했다	saapua	도착+하+었+다	V;IND;PL;3;PST;FIN;ACT	V
viikossa	주간	viikko	주간	N;IN+ESS;SG	N
käännös	번역기	käännös	번역기	N;NOM;SG	N
budjetti	예산	budjetti	예산	N;NOM;SG	N
vaihe	단계	vaihe	단계	N;NOM;SG	N
vaihe	무대	vaihe	무대	N;NOM;SG	N
päiväys	데이트	päiväys	데이트	N;NOM;SG	N
patsas	동상	patsas	동상	N;NOM;SG	N
patsas	조각상	patsas	조각상	N;NOM;SG	N
edustaja	대표자	edustaja	대표자	N;NOM;SG	N
roolin	역할	rooli	역할	N;GEN;SG	N
kirjallisuus	문학	kirjallisuus	문학	N;NOM;SG	N
kirjallisuus	문학	kirjallisuus	문학	N;NOM;SG	N
palkintoja	수상	palkinta	수상	N;PRT;PL	N
kotkan	독수리	kotka	독수리	N;GEN;SG	N
havaittu	발견됨	havaita	발견+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
muistomerkki	기념비	muisto#merkki	기념비	N;NOM;SG	N
muistomerkki	기념관	muisto#merkki	기념관	N;NOM;SG	N
muistomerkki	기념물	muisto#merkki	기념물	N;NOM;SG	N
muistomerkki	기념비	muisto#merkki	기념비	N;NOM;SG	N
etsiä	찾기	etsiä	찾+기	V;SG;NFIN;ACT	V
kasvien	식물	kasvi	식물	N;GEN;PL	N
kasvien	식물학	kasvi	식물학	N;GEN;PL	N
sanomalehti	신문	sanoma#lehti	신문	N;NOM;SG	N
tuolla	거기에	tuolla	거기+에	ADV	ADV
kaudet	계절	kausi	계절	N;NOM;PL	N
kaudet	생리	kausi	생리	N;NOM;PL	N
silmät	눈빛	silmä	눈빛	N;NOM;PL	N
energiaa	에너지	energia	에너지	N;PRT;SG	N
selittää	설명해	selittää	설명+하+어	V;IND;SG;3;PRS;FIN;ACT	V
selittää	설명하기	selittää	설명+하+기	V;IND;SG;3;PRS;FIN;ACT	V
näyttelijät	캐스팅	näyttelijä	캐스팅	N;NOM;PL	N
näyttelijät	배우	näyttelijä	배우	N;NOM;PL	N
pakko	강제	pakko	강제	N;NOM;SG	N
vuori	산악	vuori	산악	N;NOM;SG	N
määritelty	지정됨	määritellä	지정+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
suosiota	인기	suosio	인기	N;PRT;SG	N
ehdotus	제안	ehdotus	제안	N;NOM;SG	N
ehdotus	제안	ehdotus	제안	N;NOM;SG	N
syö	먹기	syödä	먹+기	V;IND;SG;2;PRS;FIN;ACT	V
syö	먹기	syödä	먹+기	V;IND;SG;2;PRS;FIN;ACT	V
sotilaat	군인	sotala	군인	N;NOM;PL	N
sotilaat	병사	sotala	병사	N;NOM;PL	N
association	협회	association	협회	N;GEN;SG	N
vaikeaa	어려운	vaikea	어렵+ㄴ	ADJ;PRT;SG	ADJ
perustuslain	헌법	perustus#laki	헌법	N;GEN;SG	N
luostari	수도원	luostari	수도원	N;NOM;SG	N
luostari	수도원	luostari	수도원	N;NOM;SG	N
luostari	수녀원	luostari	수녀원	N;NOM;SG	N
magnus	매그너스	magnus	매그너스	N;NOM;SG	N
jotenkin	어떻게든	jotenkin	어떻+게+든	ADV	ADV
veljekset	형제들	veli	형제+들	N;NOM;PL	N
fyysikko	물리학자	fyysikko	물리학자	N;NOM;SG	N
aseita	무기	ase	무기	N;PRT;PL	N
aseita	총기	ase	총기	N;PRT;PL	N
arviolta	추정	arvio	추정	N;AT+ABL;SG	N
senaatin	상원	senaatti	상원	N;GEN;SG	N
senaatin	상원의원	senaatti	상원의원	N;GEN;SG	N
herttua	공작	herttua	공작	N;NOM;SG	N
puisto	공원	puisto	공원	N;NOM;SG	N
puisto	공원	puisto	공원	N;NOM;SG	N
ravintola	음식점	ravintola	음식점	N;NOM;SG	N
ravintola	레스토랑	ravintola	레스토랑	N;NOM;SG	N
ravintola	식당	ravintola	식당	N;NOM;SG	N
erilaista	다르다	erilainen	다르+다	ADJ;PRT;SG	ADJ
suunnittelu	플래닝	suunnittelu	플래닝	N;NOM;SG	N
suunnittelu	계획	suunnittelu	계획	N;NOM;SG	N
suunnittelu	기획	suunnittelu	기획	N;NOM;SG	N
suunnittelu	설계	suunnittelu	설계	N;NOM;SG	N
ministeri	장관	ministeri	장관	N;NOM;SG	N
viikko	주간	viikko	주간	N;NOM;SG	N
tilastot	통계	tilasto	통계	N;NOM;PL	N
tilastot	통계학	tilasto	통계학	N;NOM;PL	N
tilastot	통계	tilasto	통계	N;NOM;PL	N
temppeli	신전	temppeli	신전	N;NOM;SG	N
temppeli	사원	temppeli	사원	N;NOM;SG	N
miehistö	승무원	miehistö	승무원	N;NOM;SG	N
käyttäjiä	사용자	käyttäjä	사용자	N;PRT;PL	N
elokuvista	영화	elo#kuva	영화	N;IN+ABL;PL	N
into	열정	into	열정	N;NOM;SG	N
rykmentin	연대	rykmentti	연대	N;GEN;SG	N
tietosanakirja	대백과사전	tieto#sana#kirja	대백과류전	N;NOM;SG	N
liikenteen	교통량	liikenne	교통량	N;GEN;SG	N
liikenteen	트래픽	liikenne	트래픽	N;GEN;SG	N
liikenteen	교통	liikenne	교통	N;GEN;SG	N
college	대학교	college	대학교	N;NOM;SG	N
college	대학	college	대학	N;NOM;SG	N
luonnon	자연	luonto	자연	N;GEN;SG	N
luonnon	천연	luonto	천연	N;GEN;SG	N
palauttaa	복원하기	palauttaa	복원+하+기	V;IND;SG;FIN;ACT	V
kilpailuihin	대회	kilpailu	대회	N;IN+ALL;PL	N
kalenteri	달력	kalenteri	달력	N;NOM;SG	N
tuhosi	파괴됨	tuhota	파괴+되+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
teoria	이론	teoria	이론	N;NOM;SG	N
lähtevät	떠나기	lähteä	떠나+기	V;IND;PL;3;PRS;FIN;ACT	V
taistelut	전투	taistelu	전투	N;NOM;PL	N
pormestari	시장	pormestari	시장	N;NOM;SG	N
laajasti	널리	laajasti	널리	ADV	ADV
ase	무기	ase	무기	N;NOM;SG	N
pelejä	게임	peli	게임	N;PRT;PL	N
kielletty	차단됨	kieltää	차단+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
historiasta	역사	historia	역사	N;IN+ABL;SG	N
historiasta	내역	historia	내역	N;IN+ABL;SG	N
historiasta	기록	historia	기록	N;IN+ABL;SG	N
valinta	선택	valinta	선택	N;NOM;SG	N
valinta	선택	valinta	선택	N;NOM;SG	N
vasen	좌파	vasen	좌파	N;NOM;SG	N
hotelli	호텔	hotelli	호텔	N;NOM;SG	N
vaalit	선거	vaali	선거	N;NOM;PL	N
vaalit	선거	vaali	선거	N;NOM;PL	N
edistää	홍보하기	edistää	홍보+하+기	V;IND;SG;3;PRS;FIN;ACT	V
ranta	해변	ranta	해변	N;NOM;SG	N
ranta	해변	ranta	해변	N;NOM;SG	N
urheilijat	운동선수	urheilija	운동+선수	N;NOM;PL	N
loppui	종료되었습니다	loppua	종료+되+었+습니다	V;IND;SG;3;PST;FIN;ACT	V
talouden	경제	talous	경제	N;GEN;SG	N
finaaliin	결승전	finaali	결승전	N;IN+ALL;SG	N
finaaliin	결승	finaali	결승	N;IN+ALL;SG	N
hinta	가격	hinta	가격	N;NOM;SG	N
hinta	가격	hinta	가격	N;NOM;SG	N
tutkia	둘러보기	tutkia	둘러보+기	V;SG;NFIN;ACT	V
lajien	종족	laji	종족	N;GEN;PL	N
emmy	에미상	ei#minä	에미상	N;NOM;SG	N
hyötyä	혜택	hyöty	혜택	N;PRT;SG	N
käyttämällä	사용하기	käyttää	사용+하+기	V;AT+ESS
;SG;NFIN;ACT	V
tehtävät	할당	tehtävä	할당	N;NOM;PL	N
tehtävät	작업	tehtävä	작업	N;NOM;PL	N
tehtävät	태스크	tehtävä	태스크	N;NOM;PL	N
tarinoita	스토리	tarina	스토리	N;PRT;PL	N
tarinoita	소식	tarina	소식	N;PRT;PL	N
lopettaa	끝내기	lopettaa	끝내+기	V;SG;NFIN;ACT	V
aiheen	주제	aihe	주제	N;GEN;SG	N
rehtori	교장	rehtori	교장	N;NOM;SG	N
käytettävä	이용하기	käyttää	이용+하+기	V;NOM;SG;V.PTCP;PASS	V
käytettävä	사용하기	käyttää	사용+하+기	V;NOM;SG;V.PTCP;PASS	V
hitaasti	천천히	hitaasti	천천히	ADV	ADV
ilma	항공	ilma	항공	N;NOM;SG	N
ilma	공기	ilma	공기	N;NOM;SG	N
tasa	평등	tasa	평등	N;NOM;SG	N
tasa	평등	tasa	평등	N;NOM;SG	N
koneet	기계	kone	기계	N;NOM;PL	N
koneet	머신	kone	머신	N;NOM;PL	N
koneet	기계	kone	기계	N;NOM;PL	N
ruokaa	음식	ruoka	음식	N;PRT;SG	N
ruokaa	식량	ruoka	식량	N;PRT;SG	N
ruokaa	식품	ruoka	식품	N;PRT;SG	N
sisältyy	포함됨	sisältyä	포함+되+ㄴ	V;IND;SG;3;PRS;FIN;ACT	V
rotu	품종	rotu	품종	N;NOM;SG	N
rotu	인종	rotu	인종	N;NOM;SG	N
rotu	경쟁	rotu	경쟁	N;NOM;SG	N
instituutti	연구소	instituutti	연구소	N;NOM;SG	N
kaupunkeja	도시	kaupunki	도시	N;PRT;PL	N
metro	지하철	metro	지하철	N;NOM;SG	N
metro	지하철	metro	지하철	N;NOM;SG	N
merkkejä	문자	merkki	문자	N;PRT;PL	N
merkkejä	등장인물	merkki	등장+인물	N;PRT;PL	N
kemian	화학	kemia	화학	N;GEN;SG	N
suunnitelman	계획	suunnitelma	계획	N;GEN;SG	N
korjata	고쳐	korjata	고치+어	V;SG;NFIN;ACT	V
kirkkoon	교회	kirkko	교회	N;IN+ALL;SG	N
versiota	버전	versio	버전	N;PRT;SG	N
romanian	루마니아인	romania	루마니아인	N;GEN;SG	N
romanian	루마니아인	romania	루마니아인	N;GEN;SG	N
kirjaston	도서관	kirjasto	도서관	N;GEN;SG	N
laivastoon	해군	laivasto	해군	N;IN+ALL;SG	N
hahmot	모양	hahmo	모양	N;NOM;PL	N
hahmot	문자	hahmo	문자	N;NOM;PL	N
hahmot	등장인물	hahmo	등장+인물	N;NOM;PL	N
autoja	자동차	auto	자동차	N;PRT;PL	N
autoja	차량	auto	차량	N;PRT;PL	N
puun	나무	puu	나무	N;GEN;SG	N
ehdokkaana	후보	ehdokas	후보	N;FRML;SG	N
ehdokkaana	후보자	ehdokas	후보자	N;FRML;SG	N
arvostelu	평론	arvostelu	평론	N;NOM;SG	N
arvostelu	비판	arvostelu	비판	N;NOM;SG	N
arvostelu	비평	arvostelu	비평	N;NOM;SG	N
arvostelu	검토	arvostelu	검토	N;NOM;SG	N
arvostelu	검수	arvostelu	검수	N;NOM;SG	N
arvostelu	평가	arvostelu	평가	N;NOM;SG	N
ongelmat	문제	ongelma	문제	N;NOM;PL	N
ongelmat	쟁점	ongelma	쟁점	N;NOM;PL	N
ongelmat	문제	ongelma	문제	N;NOM;PL	N
julkisesti	공개적으로	julkisesti	공개+적+으로	ADV	ADV
vaihtoehto	대안	vaihto#ehto	대안	N;NOM;SG	N
kommentin	댓글	kommentti	댓글	N;GEN;SG	N
palvelut	서비스	palvelu	서비스	N;NOM;PL	N
majuri	전공	majuri	전공	N;NOM;SG	N
potter	포터	potter	포터	N;NOM;SG	N
maininta	언급	maininta	언급	N;NOM;SG	N
pelaajien	선수	pelaaja	선수	N;GEN;PL	N
sport	스포츠	sport	스포츠	N;NOM;SG	N
luokat	클래스	luokka	클래스	N;NOM;PL	N
luokat	수업	luokka	수업	N;NOM;PL	N
luokat	카테고리	luokka	카테고리	N;NOM;PL	N
luokat	카테고리가	luokka	카테고리+가	N;NOM;PL	N
luokat	범주	luokka	범주	N;NOM;PL	N
luokat	분류	luokka	분류	N;NOM;PL	N
materiaali	물질	materiaali	물질	N;NOM;SG	N
materiaali	재료	materiaali	재료	N;NOM;SG	N
materiaali	재료	materiaali	재료	N;NOM;SG	N
maailmaan	세상	maailma	세상	N;IN+ALL;SG	N
maailmaan	세계	maailma	세계	N;IN+ALL;SG	N
väestön	인구순	väestö	인구순	N;GEN;SG	N
väestön	인구	väestö	인구	N;GEN;SG	N
nopea	빠른	nopea	빠르+ㄴ	ADJ;NOM;SG	ADJ
nopea	빠르다	nopea	빠르+다	ADJ;NOM;SG	ADJ
ympäristön	환경	ympäristö	환경	N;GEN;SG	N
ympäristön	환경	ympäristö	환경	N;GEN;SG	N
pankin	은행	pankki	은행	N;GEN;SG	N
yhdistetty	연결됨	yhdistää	연결+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
yhdistetty	연결됨	yhdistää	연결+되+ㄴ	V;NOM;SG;V.PTCP;PASS	V
valkoiset	하얗게	valkoinen	하얗+게	ADJ;NOM;PL	ADJ
salon	미용실	salo	미용실	N;GEN;SG	N
etu	혜택	etu	혜택	N;NOM;SG	N
paavin	교황	paavi	교황	N;GEN;SG	N
versioita	버전	versio	버전	N;PRT;PL	N
ääniä	득표	ääni	득표	N;PRT;PL	N
ääniä	투표	ääni	투표	N;PRT;PL	N
ääniä	소음	ääni	소음	N;PRT;PL	N
ikä	연령	ikä	연령	N;NOM;SG	N
ikä	나이	ikä	나이	N;NOM;SG	N
suhteet	연애	suhde	연애	N;NOM;PL	N
suhteet	관계	suhde	관계	N;NOM;PL	N
suhteet	연애	suhde	연애	N;NOM;PL	N
suhteet	관계	suhde	관계	N;NOM;PL	N
suhteet	관계	suhde	관계	N;NOM;PL	N
ilves	살쾡이	ilves	살증+이	N;NOM;SG	N
ajoittain	가끔	ajoittain	가끔	ADV	ADV
ajoittain	때때로	ajoittain	때때로	ADV	ADV
ajoittain	주기적으로	ajoittain	주기+적+으로	ADV	ADV
suosio	인기	suosio	인기	N;NOM;SG	N
opetus	교육	opetus	교육	N;NOM;SG	N
opetus	교사	opetus	교사	N;NOM;SG	N
opetus	레슨	opetus	레슨	N;NOM;SG	N
opetus	교훈	opetus	교훈	N;NOM;SG	N
opetus	수업	opetus	수업	N;NOM;SG	N
sydän	심장	sydän	심장	N;NOM;SG	N
sydän	심장	sydän	심장	N;NOM;SG	N
sydän	마음	sydän	마음	N;NOM;SG	N
kaunis	아름다운	kaunis	아름답+ㄴ	ADJ;NOM;SG	ADJ
kaunis	아름답다	kaunis	아름답+다	ADJ;NOM;SG	ADJ
maanviljelijä	농부	maan#viljelijä	농부	N;NOM;SG	N
versiot	버전	versiot	버전	N;NOM;PL	N
aineita	물질	aine	물질	N;PRT;PL	N
talvi	겨울	talvi	겨울	N;NOM;SG	N
politiikan	정책	politiikka	정책	N;GEN;SG	N
politiikan	방침	politiikka	방침	N;GEN;SG	N
politiikan	정치	politiikka	정치	N;GEN;SG	N
politiikan	정치학	politiikka	정치학	N;GEN;SG	N
termiä	용어	termi	용어	N;PRT;SG	N
venäjää	러시아인	venäjä	러시아인	N;PRT;SG	N
tappiot	상실	tappio	상실	N;NOM;PL	N
tappiot	손실	tappio	손실	N;NOM;PL	N
tappiot	손실	tappio	손실	N;NOM;PL	N
tappiot	사상자	tappio	사상자	N;NOM;PL	N
lisätään	추가하기	lisätä	추가+하+기	V;IND;PRS;FIN;PASS	V
puhua	말하기	puhua	말하+기	V;SG;NFIN;ACT	V
vastaanoton	접수	vastaanotto	접수	N;GEN;SG	N
eroa	이혼	ero	이혼	N;PRT;SG	N
eroa	차이	ero	차이	N;PRT;SG	N
pään	머리	pää	머리	N;GEN;SG	N
äänet	소리	ääni	소리	N;NOM;PL	N
äänet	득표	ääni	득표	N;NOM;PL	N
äänet	투표	ääni	투표	N;NOM;PL	N
äänet	소리	ääni	소리	N;NOM;PL	N
kuvien	그림	kuva	그림	N;GEN;PL	N
kuvien	사진	kuva	사진	N;GEN;PL	N
kuvien	사진들	kuva	사진+들	N;GEN;PL	N
lakia	법칙	laki	법칙	N;PRT;SG	N
lakia	법률	laki	법률	N;PRT;SG	N
lakia	법학	laki	법학	N;PRT;SG	N
luostarin	수도원	luostari	수도원	N;GEN;SG	N
villa	양모	villa	양모	N;NOM;SG	N
keskeytti	중단됨	keskeyttää	중단+되+ㄴ	V;IND;SG;3;PST;FIN;ACT	V
asunut	살았던	asua	살+았+던	V;NOM;SG;V.PTCP;ACT	V
voitot	이익	voitto	이익	N;NOM;PL	N
voitot	수입	voitto	수입	N;NOM;PL	N
voitot	수익금	voitto	수익금	N;NOM;PL	N
voitot	수익	voitto	수익	N;NOM;PL	N
voitot	이익	voitto	이익	N;NOM;PL	N
voitot	수익	voitto	수익	N;NOM;PL	N
serbian	세르비아인	serbia	세르비아인	N;GEN;SG	N
ranskalaiset	프랑스인	ranska#lainen	프랑스인	N;NOM;PL	N
haastattelu	인터뷰	haastattelu	인터뷰	N;NOM;SG	N
haastattelu	면접	haastattelu	면접	N;NOM;SG	N
institute	연구소	institute	연구소	N;NOM;SG	N
liittyivät	가입했습니다	liittyä	가입+하+었+습니다	V;IND;PL;3;PST;FIN;ACT	V
liittyä	참여하기	liittyä	참여+하+기	V;SG;NFIN;ACT	V
liittyä	가입하기	liittyä	가입+하+기	V;SG;NFIN;ACT	V
alapuolella	아래에	alapuolella	아래+에	ADV	ADV
kieliä	언어	kieli	언어	N;PRT;PL	N
täynnä	가득	täynnä	가득	ADV	ADV
osallistuu	참석합니다	osallistua	참석+하+ㅂ니다	V;IND;SG;3;PRS;FIN;ACT	V
energian	에너지	energia	에너지	N;GEN;SG	N
poisto	제거	poisto	제거	N;NOM;SG	N
kevyt	가벼운	kevyt	가볍+ㄴ	ADJ;NOM;SG	ADJ
maatalous	농업	maa#talous	농업	N;NOM;SG	N
maatalous	농지	maa#talous	농지	N;NOM;SG	N
maatalous	농업	maa#talous	농업	N;NOM;SG	N
luvut	수치	luku	수치	N;NOM;PL	N
luvut	숫자	luku	숫자	N;NOM;PL	N
hallitsija	통치자	hallitsija	통치자	N;NOM;SG	N
hallitsija	주권	hallitsija	주권	N;NOM;SG	N
kehitystä	개발	kehitys	개발	N;PRT;SG	N
kehitystä	발달	kehitys	발달	N;PRT;SG	N
koulua	학교	koulu	학교	N;PRT;SG	N
koulua	학교는	koulu	학교+는	N;PRT;SG	N
kuorma	로딩	kuorma	로딩	N;NOM;SG	N
pääosassa	주연	pää#osa	주연	N;IN+ESS;SG	N
pääosassa	출연	pää#osa	출연	N;IN+ESS;SG	N
kapinan	반란	kapina	반란	N;GEN;SG	N
kala	물고기	kala	물고기	N;NOM;SG	N
yleisö	타겟	yleisö	타산	N;NOM;SG	N
yleisö	관객	yleisö	관객	N;NOM;SG	N
yleisö	군중	yleisö	군중	N;NOM;SG	N
lukumäärä	숫자	luku#määrä	숫자	N;NOM;SG	N
lukumäärä	번호	luku#määrä	번호	N;NOM;SG	N
opinnot	공부	opinto	공부	N;NOM;PL	N
teollisuuden	업계	teollisuus	업계	N;GEN;SG	N
teollisuuden	산업	teollisuus	산업	N;GEN;SG	N
sydämen	심장	sydän	심장	N;GEN;SG	N
sydämen	심장	sydän	심장	N;GEN;SG	N
sydämen	마음	sydän	마음	N;GEN;SG	N
paha	나쁜	paha	나쁘+ㄴ	ADJ;NOM;SG	ADJ
paha	나쁘다	paha	나쁘+다	ADJ;NOM;SG	ADJ
opetusta	교육	opetus	교육	N;PRT;SG	N
opetusta	교사	opetus	교사	N;PRT;SG	N
aiheita	주제	aihe	주제	N;PRT;PL	N
aiheita	과목	aihe	과목	N;PRT;PL	N
paikassa	장소	paikka	장소	N;IN+ESS;SG	N
matemaatikko	수학자	matemaatikko	수학자	N;NOM;SG	N
arvoa	가치	arvo	가치	N;PRT;SG	N
