con	ar	con	ar	ADP	ADP
domingo	svētdiena	domingo	svētdiena	N	N;NOM;FEM;SG
libertad	brīvība	libertad	brīvība	N;FEM;SG	N;NOM;FEM;SG
libertad	brīvības	libertad	brīvība	N;FEM;SG	N;GEN;FEM;SG
libertad	brīvības	libertad	brīvība	N;FEM;SG	N;GEN;FEM;SG
libertad	brīvība	libertad	brīvība	N;FEM;SG	N;NOM;FEM;SG
unidades	mērvienības	unidad	mērvienība	N;FEM;PL	N;NOM;FEM;PL
unidades	vienības	unidad	vienība	N;FEM;PL	N;NOM;FEM;PL
capitán	kapteinis	capitán	kapteinis	N;MASC;SG	N;NOM;MASC;SG
capitán	kapteini	capitán	kapteini	N;MASC;SG	N;ACC;MASC;SG
políticas	politikas	política	politika	N;FEM;PL	N;NOM;FEM;PL
políticas	politikas	política	politika	N;FEM;PL	N;NOM;FEM;PL
sevilla	seviljā	sevilla	seviljs	N;FEM;SG	N;ESS;FEM;SG
jugó	spēlējis	jugar	spēlēt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
jugó	spēlēja	jugar	spēlēt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
video	video	video	video	N;MASC;SG	N
comisión	komisija	comisión	komisija	N;FEM;SG	N;NOM;FEM;SG
comisión	komiteju	comisión	komiteja	N;FEM;SG	N;ACC;FEM;SG
comisión	komiteja	comisión	komiteja	N;FEM;SG	N;NOM;FEM;SG
lima	laima	lima	laima	N;FEM;SG	N;NOM;FEM;SG
lima	kaļķi	lima	kaļķis	N;FEM;SG	N;ACC;MASC;SG
comienza	sākas	comenzar	sākties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
comienza	sāk	comenzar	sākt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
comienza	sākas	comenzar	sākties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
velocidad	ātrums	velocidad	ātrums	N;FEM;SG	N;NOM;MASC;SG
velocidad	ātrums	velocidad	ātrums	N;FEM;SG	N;NOM;MASC;SG
velocidad	ātrumu	velocidad	ātrums	N;FEM;SG	N;ACC;MASC;SG
objetos	objekti	objeto	objekts	N;MASC;PL	N;NOM;MASC;PL
objetos	priekšmeti	objeto	priekšmets	N;MASC;PL	N;NOM;MASC;PL
escribió	rakstīja	escribir	rakstīt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
escribió	uzrakstīja	escribir	uzrakstīt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
ministerio	ministrija	ministerio	ministrija	N;MASC;SG	N;NOM;FEM;SG
hermanos	brāļi	hermano	brālis	N;MASC;PL	N;NOM;MASC;PL
hermanos	brāļi	hermano	brālis	N;MASC;PL	N;NOM;MASC;PL
edificios	ēkas	edificio	ēka	N;MASC;PL	N;NOM;FEM;PL
edificios	celtnes	edificio	celtne	N;MASC;PL	N;NOM;FEM;PL
tierras	zemēm	tierra	zeme	N;FEM;PL	N;DAT;FEM;PL
tierras	zemes	tierra	zeme	N;FEM;PL	N;NOM;FEM;PL
cosas	lietas	cosa	lieta	N;FEM;PL	N;NOM;FEM;PL
cosas	mantas	cosa	manta	N;FEM;PL	N;NOM;FEM;PL
áfrica	āfrika	áfrico	āfrika	N;FEM;SG	N;NOM;FEM;SG
cambios	izmaiņas	cambio	izmaiņa	N;MASC;PL	N;NOM;FEM;PL
cambios	pārmaiņas	cambio	pārmaiņa	N;MASC;PL	N;NOM;FEM;PL
cambios	izmaiņas	cambio	izmaiņa	N;MASC;PL	N;NOM;FEM;PL
cambios	pārmaiņas	cambio	pārmaiņa	N;MASC;PL	N;NOM;FEM;PL
bandera	karogs	bandera	karogs	N;FEM;SG	N;NOM;MASC;SG
bandera	karoga	bandera	karogs	N;FEM;SG	N;GEN;MASC;SG
videojuegos	spēļu	videojuego	spēle	N;MASC;PL	N;GEN;FEM;PL
rica	bagāta	rico	bagāta	ADJ;FEM;SG	ADJ;NOM;FEM;SG
rica	bagātīgs	rico	bagātīgs	ADJ;FEM;SG	ADJ;NOM;MASC;SG
rica	bagāts	rico	bagāts	ADJ;FEM;SG	ADJ;NOM;MASC;SG
verde	zaļa	verde	zaļš	ADJ;SG	ADJ;NOM;FEM;SG
verde	zaļā	verde	zaļš	ADJ;SG	ADJ;NOM;FEM;SG
verde	zaļš	verde	zaļš	ADJ;SG	ADJ;NOM;MASC;SG
templo	templi	templo	templis	N;MASC;SG	N;ACC;MASC;SG
raza	šķirne	raza	šķirne	N;FEM;SG	N;NOM;FEM;SG
raza	rase	raza	rase	N;FEM;SG	N;NOM;FEM;SG
raza	skrējiens	raza	skrējiens	N;FEM;SG	N;NOM;MASC;SG
regional	reģionāla	regional	reģionāla	ADJ;SG	ADJ;NOM;FEM;SG
regional	reģionālā	regional	reģionāla	ADJ;SG	ADJ;NOM;FEM;SG
regional	reģionālais	regional	reģionāls	ADJ;SG	ADJ;NOM;MASC;SG
biblioteca	bibliotēka	biblioteca	bibliotēka	N;FEM;SG	N;NOM;FEM;SG
biblioteca	bibliotēkā	biblioteca	bibliotēka	N;FEM;SG	N;ESS;FEM;SG
biblioteca	bibliotēku	biblioteca	bibliotēka	N;FEM;SG	N;ACC;FEM;SG
publicó	ievietoja	publicar	ievietot	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
publicó	norīkots	publicar	norīkot	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
títulos	vērtspapīri	título	vērtspapīri	N;MASC;PL	N;NOM;MASC;PL
títulos	vērtspapīrus	título	vērtspapīrs	N;MASC;PL	N;ACC;MASC;PL
títulos	virsraksti	título	virsraksts	N;MASC;PL	N;NOM;MASC;PL
títulos	grādus	título	grāds	N;MASC;PL	N;ACC;MASC;PL
títulos	grādi	título	grāds	N;MASC;PL	N;NOM;MASC;PL
dijo	teica	decir	teikt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
dijo	pateikts	decir	pateikt	V;IND;SG;3;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
reporte	ziņojums	reportar	ziņojums	N;MASC;SG	N;NOM;MASC;SG
diez	desmit	diez	desmit	NUM;PL	NUM;PL
ángel	eņģelis	ángel	eņģelis	N;MASC;SG	N;NOM;MASC;SG
ecuador	ekvators	ecuador	ekvators	N;MASC;SG	N;NOM;MASC;SG
ecuador	ekvadora	ecuador	ekvadors	N;MASC;SG	N;NOM;MASC;SG
productos	preces	producto	prece	N;MASC;PL	N;NOM;FEM;PL
productos	izstrādājumi	producto	izstrādājums	N;MASC;PL	N;NOM;MASC;PL
productos	produkti	producto	produkts	N;MASC;PL	N;NOM;MASC;PL
productos	ražojumi	producto	ražojums	N;MASC;PL	N;NOM;MASC;PL
salvador	glābējs	salvador	glābējs	N;MASC;SG	N;NOM;MASC;SG
manos	rokām	mano	roka	N;FEM;PL	N;DAT;FEM;PL
manos	rokas	mano	roka	N;FEM;PL	N;NOM;FEM;PL
carretera	šoseja	carretera	šoseja	N;FEM;SG	N;NOM;FEM;SG
carretera	autoceļš	carretera	autoceļš	N;FEM;SG	N;NOM;MASC;SG
carretera	ceļš	carretera	ceļš	N;FEM;SG	N;NOM;MASC;SG
escrito	rakstisks	escrito	rakstisks	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG
escrito	rakstiska	escrito	rakstiska	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
industria	nozare	industria	nozare	N;FEM;SG	N;NOM;FEM;SG
industria	rūpniecība	industria	rūpniecība	N;FEM;SG	N;NOM;FEM;SG
industria	industrija	industria	industrija	N;FEM;SG	N;NOM;FEM;SG
entrenador	pasniedzējs	entrenador	pasniedzējs	N;MASC;SG	N;NOM;MASC;SG
entrenador	treneris	entrenador	treneris	N;MASC;SG	N;NOM;MASC;SG
entrenador	treneri	entrenador	treneris	N;MASC;SG	N;ACC;MASC;SG
palabras	vārdi	palabra	vārds	N;FEM;PL	N;NOM;MASC;PL
padres	tēviem	padre	tēvs	N;MASC;PL	N;DAT;MASC;PL
padres	tēvi	padre	tēvs	N;MASC;PL	N;NOM;MASC;PL
padres	vecāki	padre	vecāks	N;MASC;PL	N;NOM;MASC;PL
padres	vecākiem	padre	vecāks	N;MASC;PL	N;DAT;MASC;PL
policía	policists	policía	policists	N;SG	N;NOM;MASC;SG
policía	policija	policía	policija	N;SG	N;NOM;FEM;SG
policía	policijā	policía	policija	N;SG	N;ESS;FEM;SG
policía	policiju	policía	policija	N;SG	N;ACC;FEM;SG
policía	policists	policía	policists	N;SG	N;NOM;MASC;SG
líder	vadītājs	líder	vadītājs	N;SG	N;NOM;MASC;SG
líder	vadonis	líder	vadonis	N;SG	N;NOM;MASC;SG
líder	līderi	líder	līderis	N;SG	N;ACC;MASC;SG
líder	leader	líder	leader	N;SG	N;NOM;FEM;SG
líder	līderis	líder	līderis	N;SG	N;NOM;MASC;SG
fondo	fonda	fondo	fonds	N;MASC;SG	N;GEN;MASC;SG
fondo	fonds	fondo	fonds	N;MASC;SG	N;NOM;MASC;SG
fondo	fons	fondo	fons	N;MASC;SG	N;NOM;MASC;SG
fondo	fona	fondo	fona	N;MASC;SG	N;NOM;MASC;SG
productor	ražotājs	productor	ražotājs	N;MASC;SG	N;NOM;MASC;SG
gira	ekskursija	gira	ekskursija	N;FEM;SG	N;NOM;FEM;SG
gira	tūre	gira	tūre	N;FEM;SG	N;NOM;FEM;SG
técnica	tehniķis	técnica	tehniķis	N;FEM;SG	N;NOM;MASC;SG
técnica	tehnika	técnica	tehnika	N;FEM;SG	N;NOM;FEM;SG
técnica	paņēmiens	técnica	paņēmiens	N;FEM;SG	N;NOM;MASC;SG
príncipe	princis	príncipe	princis	N;MASC;SG	N;NOM;MASC;SG
áreas	jomas	área	joma	N;FEM;PL	N;NOM;FEM;PL
áreas	apgabali	área	apgabali	N;FEM;PL	N;NOM;MASC;PL
áreas	teritorijas	área	teritorija	N;FEM;PL	N;NOM;FEM;PL
áreas	platības	área	platība	N;FEM;PL	N;NOM;FEM;PL
encontrar	atrodi	encontrar	atrast	V;NFIN	V;IMP;SG;2;POS;FIN;ACT
encontrar	meklēt	encontrar	meklēt	V;NFIN	V;POS;NFIN
encontrar	atrast	encontrar	atrast	V;NFIN	V;POS;NFIN
plan	plāna	plan	plāns	N;MASC;SG	N;NOM;FEM;SG
plan	plāns	plan	plāns	N;MASC;SG	N;NOM;MASC;SG
plan	plānā	plan	plāns	N;MASC;SG	N;ESS;MASC;SG
artista	mūziķe	artista	mūziķe	N;SG	N;NOM;FEM;SG
artista	izpildītājs	artista	izpildītājs	N;SG	N;NOM;MASC;SG
artista	izpildītājs	artista	izpildītājs	N;SG	N;NOM;MASC;SG
artista	māksliniece	artista	māksliniece	N;SG	N;NOM;FEM;SG
artista	mākslinieks	artista	mākslinieks	N;SG	N;NOM;MASC;SG
formas	formas	forma	forma	N;FEM;PL	N;NOM;FEM;PL
formas	formas	forma	forma	N;FEM;PL	N;NOM;FEM;PL
formas	formās	forma	forma	N;FEM;PL	N;ESS;FEM;PL
formas	veidlapas	forma	veidlapa	N;FEM;PL	N;NOM;FEM;PL
formas	veidi	forma	veids	N;FEM;PL	N;NOM;MASC;PL
rafael	rafaēls	rafael	rafaēls	N;MASC;SG	N;NOM;MASC;SG
rafael	rafaels	rafael	rafaels	N;MASC;SG	N;NOM;MASC;SG
atlético	atletico	atlético	atleticāt	N;MASC;SG	N
atlético	atletico	atlético	atleticāt	N;MASC;SG	N
catedral	katedrāle	catedral	katedrāle	N;FEM;SG	N;NOM;FEM;SG
generalmente	parasti	generalmente	parasti	ADV	ADV
generalmente	parasti	generalmente	parasti	ADV	ADV
cuarto	ceturtais	cuarto	ceturtais	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
cuarto	ceturtajā	cuarto	ceturtais	ADJ;MASC;SG	ADJ;ESS;DEF;FEM;SG
cuarto	ceturtā	cuarto	ceturtais	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
saludos	sveicieni	saludo	sveiciens	N;MASC;PL	N;NOM;MASC;PL
temporadas	sezonas	temporada	sezona	N;FEM;PL	N;NOM;FEM;PL
colección	savākšanas	colección	savākšana	N;FEM;SG	N;NOM;FEM;SG
colección	vākšana	colección	vākšana	N;FEM;SG	N;NOM;FEM;SG
colección	savākšana	colección	savākšana	N;FEM;SG	N;NOM;FEM;SG
colección	kolekcija	colección	kolekcija	N;FEM;SG	N;NOM;FEM;SG
cadena	virkne	cadena	virkne	N;FEM;SG	N;NOM;FEM;SG
cadena	ķēde	cadena	ķēde	N;FEM;SG	N;NOM;FEM;SG
music	mūzika	music	mūzika	N	N;NOM;FEM;SG
music	mūzikā	music	mūzika	N	N;ESS;FEM;SG
reyes	karaļi	rey	karalis	N;MASC;PL	N;NOM;MASC;PL
combate	kaujā	combate	kaujā	N;MASC;SG	N;ESS;FEM;SG
combate	kauja	combate	kauja	N;MASC;SG	N;NOM;FEM;SG
combate	cīņa	combate	cīņa	N;MASC;SG	N;NOM;FEM;SG
azul	zilais	azul	zils	ADJ;SG	ADJ;NOM;MASC;SG
azul	zils	azul	zils	ADJ;SG	ADJ;NOM;MASC;SG
azul	zila	azul	zils	ADJ;SG	ADJ;NOM;FEM;SG
azul	zilā	azul	zils	ADJ;SG	ADJ;NOM;FEM;SG
motivo	iemesls	motivo	iemesls	N;MASC;SG	N;NOM;MASC;SG
líneas	līnijas	línea	līnija	N;FEM;PL	N;NOM;FEM;PL
líneas	rindas	línea	rinda	N;FEM;PL	N;NOM;FEM;PL
páginas	lapas	página	lapa	N;FEM;PL	N;NOM;FEM;PL
páginas	lappuses	página	lappuse	N;FEM;PL	N;NOM;FEM;PL
españoles	spāņi	español	spānis	N;MASC;PL	N;NOM;MASC;PL
medida	pasākuma	medida	pasākums	N;FEM;SG	N;GEN;MASC;SG
medida	pasākums	medida	pasākums	N;FEM;SG	N;NOM;MASC;SG
medida	mērīšana	medida	mērīšana	N;FEM;SG	N;NOM;FEM;SG
medida	mērījumu	medida	mērījums	N;FEM;SG	N;ACC;MASC;SG
medida	mērījums	medida	mērījums	N;FEM;SG	N;NOM;MASC;SG
medida	mēra	medida	mērs	N;FEM;SG	N;NOM;MASC;SG
influencia	ietekme	influencia	ietekme	N;FEM;SG	N;NOM;FEM;SG
lago	ezera	lago	ezers	N;MASC;SG	N;GEN;MASC;SG
lago	ezers	lago	ezers	N;MASC;SG	N;NOM;MASC;SG
condiciones	apzīmējumi	condición	apzīmējums	N;FEM;PL	N;NOM;MASC;PL
condiciones	termini	condición	termins	N;FEM;PL	N;NOM;MASC;PL
condiciones	apstākļi	condición	apstāklis	N;FEM;PL	N;NOM;MASC;PL
condiciones	nosacījumi	condición	nosacījums	N;FEM;PL	N;NOM;MASC;PL
condiciones	stāvokļi	condición	stāvoklis	N;FEM;PL	N;NOM;MASC;PL
hospital	slimnīcā	hospital	slimnīca	N;MASC;SG	N;ESS;FEM;SG
hospital	slimnīca	hospital	slimnīca	N;MASC;SG	N;NOM;FEM;SG
ocho	astoņas	ocho	astoņas	NUM;PL	NUM;NOM;FEM;PL
ocho	astoņi	ocho	astoņi	NUM;PL	NUM;NOM;MASC;PL
ocho	astoņus	ocho	astoņi	NUM;PL	NUM;ACC;MASC;PL
ocho	astoņiem	ocho	astoņi	NUM;PL	NUM;DAT;MASC;PL
fuego	ugunsgrēks	fuego	ugunsgrēks	N;MASC;SG	N;NOM;MASC;SG
fuego	uguns	fuego	uguns	N;MASC;SG	N;NOM;FEM;SG
fuego	uguni	fuego	uguns	N;MASC;SG	N;ACC;FEM;SG
piedra	akmens	piedra	akmens	N;FEM;SG	N;NOM;MASC;SG
piedra	akmens	piedra	akmens	N;FEM;SG	N;NOM;MASC;SG
sub	apakš	sub	apakš	N;SG	N;NOM;MASC;SG
federación	federācija	federación	federācija	N;FEM;SG	N;NOM;FEM;SG
constitución	konstitūcija	constitución	konstitūcija	N;FEM;SG	N;NOM;FEM;SG
constitución	konstitūcijā	constitución	konstitūcija	N;FEM;SG	N;ESS;FEM;SG
razón	iemesls	razón	iemesls	N;FEM;SG	N;NOM;MASC;SG
mil	tūkstoš	mil	tūkstīt	NUM;PL	NUM;PL
mil	tūkstoši	mil	tūkstoši	NUM;PL	NUM;NOM;MASC;PL
comercio	tirdzniecība	comercio	tirdzniecība	N;MASC;SG	N;NOM;FEM;SG
comercio	tirdzniecība	comercio	tirdzniecība	N;MASC;SG	N;NOM;FEM;SG
distancia	distance	distancia	distance	N;FEM;SG	N;NOM;FEM;SG
distancia	attālums	distancia	attālums	N;FEM;SG	N;NOM;MASC;SG
estudiantes	studenti	estudiante	students	N;PL	N;NOM;MASC;PL
estudiantes	skolēni	estudiante	skolēns	N;PL	N;NOM;MASC;PL
estudiantes	studentiem	estudiante	students	N;PL	N;DAT;MASC;PL
episodios	epizodes	episodio	epizode	N;MASC;PL	N;NOM;FEM;PL
propiedad	īpašums	propiedad	īpašums	N;FEM;SG	N;NOM;MASC;SG
propiedad	īpašība	propiedad	īpašība	N;FEM;SG	N;NOM;FEM;SG
económica	ekonomiskais	económico	ekonomisks	ADJ;FEM;SG	ADJ;NOM;MASC;SG
económica	ekonomiskā	económico	ekonomiska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
económica	ekonomiska	económico	ekonomiska	ADJ;FEM;SG	ADJ;NOM;FEM;SG
marca	zīmols	marca	zīmols	N;FEM;SG	N;NOM;MASC;SG
marca	zīmola	marca	zīmols	N;FEM;SG	N;GEN;MASC;SG
marca	zīme	marca	zīme	N;FEM;SG	N;NOM;FEM;SG
tipos	tipi	tipo	tips	N;MASC;PL	N;NOM;MASC;PL
tipos	veidi	tipo	veids	N;MASC;PL	N;NOM;MASC;PL
baloncesto	basketbola	baloncesto	basketbols	N;MASC;SG	N;GEN;MASC;SG
baloncesto	basketbols	baloncesto	basketbols	N;MASC;SG	N;NOM;MASC;SG
baloncesto	basketball	baloncesto	basketball	N;MASC;SG	N;NOM;FEM;SG
contenido	saturu	contenido	saturs	N;MASC;SG	N;ACC;MASC;SG
contenido	saturs	contenido	saturs	N;MASC;SG	N;NOM;MASC;SG
contenido	satura	contenido	saturs	N;MASC;SG	N;GEN;MASC;SG
contenido	saturs	contenido	saturs	N;MASC;SG	N;NOM;MASC;SG
todavía	vēl	todavía	vēl	ADV	ADV
todavía	joprojām	todavía	joprojām	ADV	ADV
anteriores	iepriekšējās	anterior	iepriekšēja	ADJ;PL	ADJ;NOM;FEM;PL
anteriores	iepriekšējie	anterior	iepriekšējs	ADJ;PL	ADJ;NOM;MASC;PL
haciendo	dari	hacer	darīt	V;V.MSDR	V;IMP;SG;2;POS;FIN;ACT
haciendo	darām	hacer	darīt	V;V.MSDR	V;FH;IND;PL;1;POS;PRS;FIN;ACT
haciendo	dara	hacer	darīt	V;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
haciendo	padarot	hacer	padarīt	V;V.MSDR	V;V.CVB
sala	istaba	sala	istaba	N;FEM;SG	N;NOM;FEM;SG
sala	istabā	sala	istaba	N;FEM;SG	N;ESS;FEM;SG
sala	telpa	sala	telpa	N;FEM;SG	N;NOM;FEM;SG
sala	istabu	sala	istaba	N;FEM;SG	N;ACC;FEM;SG
estrella	zvaigzne	estrella	zvaigzne	N;FEM;SG	N;NOM;FEM;SG
viaje	pārgājiena	viaje	pārgājiens	N;MASC;SG	N;GEN;MASC;SG
viaje	reiss	viaje	reiss	N;MASC;SG	N;NOM;MASC;SG
viaje	ceļošana	viaje	ceļošana	N;MASC;SG	N;NOM;FEM;SG
viaje	braucienā	viaje	brauciens	N;MASC;SG	N;ESS;MASC;SG
viaje	brauciens	viaje	brauciens	N;MASC;SG	N;NOM;MASC;SG
viaje	ceļojums	viaje	ceļojums	N;MASC;SG	N;NOM;MASC;SG
viaje	brauciens	viaje	brauciens	N;MASC;SG	N;NOM;MASC;SG
viaje	ceļojums	viaje	ceļojums	N;MASC;SG	N;NOM;MASC;SG
rosa	rozā	rosa	rozā	N;FEM;SG	N
rosa	roze	rosa	roze	N;FEM;SG	N;NOM;FEM;SG
jóvenes	jaunieši	joven	jaunietis	N;PL	N;NOM;MASC;PL
formato	formāts	formato	formāts	N;MASC;SG	N;NOM;MASC;SG
tour	ekskursija	tour	ekskursija	N;MASC;SG	N;NOM;FEM;SG
tour	tūre	tour	tūre	N;MASC;SG	N;NOM;FEM;SG
prueba	testa	prueba	tests	N;FEM;SG	N;NOM;MASC;SG
prueba	tests	prueba	tests	N;FEM;SG	N;NOM;MASC;SG
prueba	pārbaude	prueba	pārbaude	N;FEM;SG	N;NOM;FEM;SG
prueba	pierādījumu	prueba	pierādījums	N;FEM;SG	N;ACC;MASC;SG
prueba	pierādījums	prueba	pierādījums	N;FEM;SG	N;NOM;MASC;SG
peso	svars	peso	svars	N;MASC;SG	N;NOM;MASC;SG
peso	svara	peso	svars	N;MASC;SG	N;GEN;MASC;SG
mal	nepareizi	mal	nepareizi	ADV	ADV
mal	slikti	mal	slikti	ADV	ADV
locales	vietējie	local	vietējs	ADJ;PL	ADJ;NOM;MASC;PL
locales	vietējie	local	vietējs	ADJ;PL	ADJ;NOM;MASC;PL
marco	markuss	marco	markuss	N;MASC;SG	N;NOM;MASC;SG
marco	rāmja	marco	rāmis	N;MASC;SG	N;GEN;MASC;SG
marco	kadrs	marco	kadrs	N;MASC;SG	N;NOM;MASC;SG
marco	rāmis	marco	rāmis	N;MASC;SG	N;NOM;MASC;SG
llega	ierodas	llegar	ierasties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
musicales	mūzikli	musical	mūzikli	N;MASC;PL	N;NOM;MASC;PL
musicales	mūzikas	musical	mūzika	N;MASC;PL	N;NOM;FEM;PL
duque	hercogs	duque	hercogs	N;MASC;SG	N;NOM;MASC;SG
amigo	draugs	amigo	draugs	N;MASC;SG	N;NOM;MASC;SG
empezó	sākās	empezar	sākties	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
evitar	izvairīties	evitar	izvairīties	V;NFIN	V;POS;REFL;NFIN
evitar	nepieļaut	evitar	nepieļaut	V;NFIN	V;NEG;NFIN
emperador	imperators	emperador	imperators	N;MASC;SG	N;NOM;MASC;SG
ingresos	ienākumi	ingreso	ienākums	N;MASC;PL	N;NOM;MASC;PL
ingresos	ieņēmumi	ingreso	ieņēmums	N;MASC;PL	N;NOM;MASC;PL
ingresos	ienākumus	ingreso	ienākums	N;MASC;PL	N;ACC;MASC;PL
ingresos	ienākumi	ingreso	ienākums	N;MASC;PL	N;NOM;MASC;PL
ingresos	ieņēmumi	ingreso	ieņēmums	N;MASC;PL	N;NOM;MASC;PL
ingresos	ieņēmumi	ingreso	ieņēmums	N;MASC;PL	N;NOM;MASC;PL
ingresos	ieņēmumi	ingreso	ieņēmums	N;MASC;PL	N;NOM;MASC;PL
santos	svēto	santo	svēts	N;MASC;PL	N
obispo	bīskaps	obispo	bīskaps	N;MASC;SG	N;NOM;MASC;SG
toma	ņemt	tomar	ņemt	V;IND;SG;3;PRS;FIN	V;POS;NFIN
campos	lauki	campo	lauki	N;MASC;PL	N;NOM;MASC;PL
campos	laukiem	campo	lauks	N;MASC;PL	N;DAT;MASC;PL
campos	laukus	campo	lauks	N;MASC;PL	N;ACC;MASC;PL
campos	nometnes	campo	nometne	N;MASC;PL	N;NOM;FEM;PL
campos	nometnēs	campo	nometne	N;MASC;PL	N;ESS;FEM;PL
campos	nometnēm	campo	nometne	N;MASC;PL	N;DAT;FEM;PL
campos	nometņu	campo	nometne	N;MASC;PL	N;GEN;FEM;PL
kilómetros	kilometri	kilómetro	kilometrs	N;MASC;PL	N;NOM;MASC;PL
kilómetros	jūdzes	kilómetro	jūdze	N;MASC;PL	N;NOM;FEM;PL
kilómetros	kilometri	kilómetro	kilometrs	N;MASC;PL	N;NOM;MASC;PL
justicia	taisnīgums	justicia	taisnīgums	N;FEM;SG	N;NOM;MASC;SG
justicia	tiesiskums	justicia	tiesiskums	N;FEM;SG	N;NOM;MASC;SG
justicia	taisnīgums	justicia	taisnīgums	N;FEM;SG	N;NOM;MASC;SG
justicia	godīgums	justicia	godīgums	N;FEM;SG	N;NOM;MASC;SG
bastante	taisnīgi	bastante	taisnīgi	ADV	ADV
bastante	diezgan	bastante	diezgan	ADV	ADV
love	mīlestība	love	mīlestība	N	N;NOM;FEM;SG
love	mīla	love	mīlēt	N	N;NOM;FEM;SG
señora	kundze	señora	kundze	N;FEM;SG	N;NOM;FEM;SG
señora	dāma	señora	dāma	N;FEM;SG	N;NOM;FEM;SG
señora	lēdija	señora	lēdija	N;FEM;SG	N;NOM;FEM;SG
señora	kundze	señora	kundze	N;FEM;SG	N;NOM;FEM;SG
realiza	veic	realizar	veikt	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
realiza	pilda	realizar	pilds	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
publicación	publicēšanu	publicación	publicēšana	N;FEM;SG	N;ACC;FEM;SG
publicación	publicēšana	publicación	publicēšana	N;FEM;SG	N;NOM;FEM;SG
publicación	izdošana	publicación	izdošana	N;FEM;SG	N;NOM;FEM;SG
publicación	publikācija	publicación	publikācija	N;FEM;SG	N;NOM;FEM;SG
publicación	amats	publicación	amats	N;FEM;SG	N;NOM;MASC;SG
publicación	publicēšana	publicación	publicēšana	N;FEM;SG	N;NOM;FEM;SG
publicación	publikācija	publicación	publikācija	N;FEM;SG	N;NOM;FEM;SG
figura	attēls	figura	attēls	N;FEM;SG	N;NOM;MASC;SG
figura	attēlā	figura	attēls	N;FEM;SG	N;ESS;MASC;SG
soldados	kareivji	soldado	kareivji	N;MASC;PL	N;NOM;MASC;PL
soldados	karavīri	soldado	karavīrs	N;MASC;PL	N;NOM;MASC;PL
blanca	balta	blanco	balta	ADJ;FEM;SG	ADJ;NOM;FEM;SG
blanca	balts	blanco	balts	ADJ;FEM;SG	ADJ;NOM;MASC;SG
blanca	baltais	blanco	balts	ADJ;FEM;SG	ADJ;NOM;MASC;SG
blanca	baltā	blanco	balts	ADJ;FEM;SG	ADJ;NOM;FEM;SG
aves	mājputni	ave	mājputne	N;FEM;PL	N;NOM;MASC;PL
aves	putni	ave	putnis	N;FEM;PL	N;NOM;MASC;PL
aves	putniem	ave	putns	N;FEM;PL	N;DAT;MASC;PL
peter	pīters	peter	pīters	N;MASC;SG	N;NOM;MASC;SG
peter	pēteris	peter	pēteris	N;MASC;SG	N;NOM;MASC;SG
pie	pēda	pie	pēda	N;MASC;SG	N;NOM;FEM;SG
pie	pēdu	pie	pēda	N;MASC;SG	N;ACC;FEM;SG
pie	kāja	pie	kāja	N;MASC;SG	N;NOM;FEM;SG
pie	pīrāgs	pie	pīrāgs	N;MASC;SG	N;NOM;MASC;SG
hora	stunda	hora	stunda	N;FEM;SG	N;NOM;FEM;SG
hora	stundu	hora	stunda	N;FEM;SG	N;ACC;FEM;SG
hora	laiks	hora	laiks	N;FEM;SG	N;NOM;MASC;SG
hora	laika	hora	laiks	N;FEM;SG	N;GEN;MASC;SG
amigos	draugi	amigo	draugs	N;MASC;PL	N;NOM;MASC;PL
amigos	draugiem	amigo	draugs	N;MASC;PL	N;DAT;MASC;PL
crítica	kritika	crítica	kritika	N;FEM;SG	N;NOM;FEM;SG
crítica	kritiku	crítica	kritika	N;FEM;SG	N;ACC;FEM;SG
