एक	satu	एक	satu	NUM	NUM
मित्र	teman	मित्र	teman	N;NOM;MASC;SG;3	N;SG
मित्र	sahabat	मित्र	sahabat	N;NOM;MASC;SG;3	N;SG
दर्द	sakit	दर्द	sakit	N;NOM;MASC;SG;3	N;SG
दर्द	kesakitan	दर्द	kesakitan	N;NOM;MASC;SG;3	N;SG
दर्द	nyeri	दर्द	nyeri	N;NOM;MASC;SG;3	N;SG
बिजली	kelistrikan	बिजली	kelistrikan	N;NOM;FEM;SG;3	N;SG
बिजली	listrik	बिजली	listrik	N;NOM;FEM;SG;3	N;SG
बिजली	lightning	बिजली	lightning	N;NOM;FEM;SG;3	N
बिजली	petir	बिजली	petir	N;NOM;FEM;SG;3	N;SG
कार्ड	kartu	कार्ड	kartu	N;NOM;MASC;SG;3	N;SG
कार्ड	chord	कार्ड	chord	N;NOM;MASC;SG;3	N
कार्ड	akord	कार्ड	akord	N;NOM;MASC;SG;3	N;SG
कार्ड	kartu	कार्ड	kartu	N;NOM;MASC;SG;3	N;SG
बिंदु	titik	बिंदु	titik	N;NOM;MASC;SG;3	N;SG
बिंदु	poin	बिंदु	poin	N;NOM;MASC;SG;3	N;SG
बिंदु	point	बिंदु	point	N;NOM;MASC;SG;3	N
बिंदु	poin	बिंदु	poin	N;NOM;MASC;SG;3	N;SG
बिंदु	titik	बिंदु	titik	N;NOM;MASC;SG;3	N;SG
बिंदु	point	बिंदु	point	N;NOM;MASC;SG;3	N
स्टेडियम	stadion	स्टेडियम	stadion	N;NOM;MASC;SG;3	N;SG
स्टेडियम	stadion	स्टेडियम	stadion	N;NOM;MASC;SG;3	N;SG
स्टेडियम	stadium	स्टेडियम	stadium	N;NOM;MASC;SG;3	N
हजार	seribu	हजार	seribu	NUM	NUM
अभाव	ketidakhadiran	अभाव	ketidakhadiran	N;NOM;MASC;SG;3	N;SG
अभाव	ketiadaan	अभाव	ketiadaan	N;NOM;MASC;SG;3	N;SG
अभाव	absen	अभाव	absen	N;NOM;MASC;SG;3	N;SG
अभाव	danramil	अभाव	danramil	N;NOM;MASC;SG;3	N
रिलीज़	rilis	रिलीज़	rilis	N;NOM;MASC;SG;3	N;SG;ACT
रिलीज़	rilis	रिलीज़	rilis	N;NOM;MASC;SG;3	N;SG;ACT
शांति	kedamaian	शान्ति	kedamaian	N;NOM;FEM;SG;3	N;SG
शांति	perdamaian	शान्ति	perdamaian	N;NOM;FEM;SG;3	N;SG
वितरण	pengiriman	वितरण	penkiriman	N;NOM;MASC;SG;3	N;SG
वितरण	penayangan	वितरण	pentayangan	N;NOM;MASC;SG;3	N;SG
वितरण	pengantaran	वितरण	penantaran	N;NOM;MASC;SG;3	N;SG
वितरण	distribusi	वितरण	distribusi	N;NOM;MASC;SG;3	N;SG
आय	pendapatan	आय	pendapatan	N;NOM;FEM;SG;3	N;SG
आय	pendapatan	आय	pendapatan	N;NOM;FEM;SG;3	N;SG
आय	penghasilan	आय	penhasilan	N;NOM;FEM;SG;3	N;SG
आय	pendapatan	आय	pendapatan	N;NOM;FEM;SG;3	N;SG
आय	penghasilan	आय	penhasilan	N;NOM;FEM;SG;3	N;SG
आय	pemasukan	आय	penpasukan	N;NOM;FEM;SG;3	N;SG
फाइनल	final	फाइनल	final	N;NOM;MASC;SG;3	N
फाइनल	final	फाइनल	final	N;NOM;MASC;SG;3	N
टेलीविजन	televisi	टेलीविजन	televisi	N;NOM;MASC;SG;3	N;SG
दैनिक	harian	दैनिक	harian	N;NOM;MASC;SG;3	N;SG
न्याय	keadilan	न्याय	keadilan	N;NOM;MASC;SG;3	N;SG
फूल	bunganya	फूल	bunga	N;NOM;MASC;SG;3	N;SG
फूल	bunga	फूल	bunga	N;NOM;MASC;SG;3	N;SG
फूल	bunga	फूल	bunga	N;NOM;MASC;SG;3	N;SG
कल्पना	visualisasi	कल्पना	visualisasi	N;NOM;FEM;SG;3	N
कल्पना	imajinasi	कल्पना	imajinasi	N;NOM;FEM;SG;3	N;SG
प्राप्ति	pengambilan	प्राप्ति	penambilan	N;NOM;FEM;SG;3	N;SG
प्राप्ति	akuisisi	प्राप्ति	akuisisi	N;NOM;FEM;SG;3	N;SG
प्राप्ति	perolehan	प्राप्ति	perolehan	N;NOM;FEM;SG;3	N;SG
प्रसार	sebar	प्रसार	sebar	N;NOM;MASC;SG;3	N;SG;ACT
प्रसार	penyebaran	प्रसार	pensebaran	N;NOM;MASC;SG;3	N;SG
दिल	hati	दिल	hati	N;NOM;MASC;SG;3	N;SG
दिल	jantung	दिल	jantung	N;NOM;MASC;SG;3	N;SG
दिल	hati	दिल	hati	N;NOM;MASC;SG;3	N;SG
सुंदर	cantik	सुन्दर	cantik	ADJ	ADJ;SG
सुंदर	indah	सुन्दर	indah	ADJ	ADJ;SG
सुंदर	cantik	सुन्दर	cantik	ADJ	ADJ;SG
सुंदर	tampan	सुन्दर	tampan	ADJ	ADJ;SG
हाउस	rumah	हाउस	rumah	N;NOM;MASC;SG;3	N;SG
इच्छा	keinginan	इच्छा	keinginan	N;NOM;FEM;SG;3	N;SG
इच्छा	hasrat	इच्छा	hasrat	N;NOM;FEM;SG;3	N;SG
इच्छा	ngidam	इच्छा	ngidam	N;NOM;FEM;SG;3	N
खंड	daerah	खंड	daerah	N;NOM;MASC;SG;3	N;SG
खंड	bagian	खंड	bagian	N;NOM;MASC;SG;3	N;SG
खंड	seksi	खंड	seksi	N;NOM;MASC;SG;3	N;SG
खंड	blok	खंड	blok	N;NOM;MASC;SG;3	N;SG
मिश्रण	campuran	मिश्रण	campuran	N;NOM;MASC;SG;3	N;SG
मिश्रण	campur	मिश्रण	campur	N;NOM;MASC;SG;3	N;SG;ACT
मिश्रण	campuran	मिश्रण	campuran	N;NOM;MASC;SG;3	N;SG
मिश्रण	campur	मिश्रण	campur	N;NOM;MASC;SG;3	N;SG;ACT
स्मारक	monumen	स्मारक	monumen	N;NOM;MASC;SG;3	N;SG
स्मारक	tugu	स्मारक	tugu	N;NOM;MASC;SG;3	N
स्मारक	monumen	स्मारक	monumen	N;NOM;MASC;SG;3	N;SG
प्यार	rpp	प्यार	rpp	N;NOM;MASC;SG;3	N;SG
प्यार	cinta	प्यार	cinta	N;NOM;MASC;SG;3	N;SG
आन्दोलन	gerakan	आन्दोलन	gerakan	N;NOM;MASC;SG;3	N;SG
आन्दोलन	pergerakan	आन्दोलन	pergerakan	N;NOM;MASC;SG;3	N;SG
मंत्रालय	kementrian	मंत्रालय	kementrian	N;NOM;MASC;SG;3	N;SG
मंत्रालय	pelayanan	मंत्रालय	penlayanan	N;NOM;MASC;SG;3	N;SG
मंत्रालय	kementerian	मंत्रालय	kementerian	N;NOM;MASC;SG;3	N;SG
आत्मा	jiwa	आत्मा	jiwa	N;NOM;FEM;SG;3	N;SG
आत्मा	semangat	आत्मा	semangat	N;NOM;FEM;SG;3	N;SG
पक्षी	burung	पक्षी	burung	N;NOM;MASC;SG;3	N;SG
निवासी	penghuninya	निवासी	penhuni	N;NOM;MASC;SG;3	N;SG
निवासी	penduduk	निवासी	penduduk	N;NOM;MASC;SG;3	N;SG
निवासी	resident	निवासी	resident	N;NOM;MASC;SG;3	N
निवासी	residen	निवासी	residen	N;NOM;MASC;SG;3	N
निवासी	penduduk	निवासी	penduduk	N;NOM;MASC;SG;3	N;SG
निवासी	warga	निवासी	warga	N;NOM;MASC;SG;3	N;SG
निवासी	penghuni	निवासी	penhuni	N;NOM;MASC;SG;3	N;SG
अंततः	akhirnya	अंततः	akhirnya	ADV	ADV
कह	katakan	कह	katakan	V;FIN;ACT	V;SG;ACT
कह	katakanlah	कह	katakan	V;FIN;ACT	V;SG;ACT
जंक्शन	persimpangan	जंक्शन	persimpangan	N;NOM;MASC;SG;3	N;SG
खास	istimewa	खास	istimewa	ADJ;NOM	ADJ;SG
खास	spesial	खास	spesial	ADJ;NOM	ADJ;SG
खास	khusus	खास	khusus	ADJ;NOM	ADJ;SG
जलवायु	iklim	जलवायु	iklim	N;NOM;FEM;SG;3	N;SG
धारावाहिक	serial	धारावाहिक	serial	N;NOM;MASC;SG;3	N
धारावाहिक	episode	धारावाहिक	episode	N;NOM;MASC;SG;3	N
तारे	bintang	तारा	bintang	N;NOM;MASC;SG;3	N;SG
तारे	bintang	तारा	bintang	N;NOM;MASC;SG;3	N;SG
बनाना	membuat	बना	menbuat	V;MASC;NFIN;ACT	V;SG;ACT
बनाना	menciptakan	बना	menciptakan	V;MASC;NFIN;ACT	V;SG;ACT
बनाना	berkreasi	बना	berkreasi	V;MASC;NFIN;ACT	V;SG;ACT
ऊंचाई	pengangkatan	ऊंचाई	penangkatan	N;NOM;FEM;SG;3	N;SG
ऊंचाई	ketinggian	ऊंचाई	ketinggian	N;NOM;FEM;SG;3	N;SG
उपग्रह	satelit	उपग्रह	satelit	N;NOM;MASC;SG;3	N;SG
संस्कार	pemakaman	संस्कार	penmakaman	N;NOM;MASC;SG;3	N;SG
संस्कार	ritual	संस्कार	ritual	N;NOM;MASC;SG;3	N
संस्कार	ritus	संस्कार	ritus	N;NOM;MASC;SG;3	N
अर्थव्यवस्था	perekonomian	अर्थव्यवस्था	perekonomian	N;NOM;FEM;SG;3	N;SG
अर्थव्यवस्था	ekonomi	अर्थव्यवस्था	ekonomi	N;NOM;FEM;SG;3	N;SG
बीमारी	penyakit	बीमारी	pensakit	N;NOM;FEM;SG;3	N;SG
बीमारी	penyakit	बीमारी	pensakit	N;NOM;FEM;SG;3	N;SG
बीमारी	penyakit	बीमारी	pensakit	N;NOM;FEM;SG;3	N;SG
परिसर	komplek	परिसर	komplek	N;NOM;MASC;SG;3	N;SG
परिसर	kompleks	परिसर	kompleks	N;NOM;MASC;SG;3	N;SG
अधिकतम	maksimal	अधिकतम	maksimal	ADJ	ADJ;SG
अधिकतम	terberat	अधिकतम	terberat	ADJ	ADJ;RL;SG
अधिकतम	maksimum	अधिकतम	maksimum	ADJ	ADJ;SG
अधिकतम	maksimal	अधिकतम	maksimal	ADJ	ADJ;SG
अधिकतम	maksimalkan	अधिकतम	maksimalkan	ADJ	ADJ;SG
अधिकतम	maksimalkan	अधिकतम	maksimalkan	ADJ	ADJ;SG
अनिवार्य	wajib	अनिवार्य	wajib		
अनिवार्य	wajib	अनिवार्य	wajib		
उपाधि	gelar	उपाधि	gelar	N;NOM;FEM;SG;3	N;SG;ACT
उपाधि	ijazah	उपाधि	ijazah	N;NOM;FEM;SG;3	N;SG
उपाधि	derajat	उपाधि	derajat	N;NOM;FEM;SG;3	N;SG
सामान्यतः	biasanya	सामान्यतः	biasanya	ADV	ADV
द्वार	gerbang	द्वार	gerbang	N;NOM;MASC;SG;3	N;SG
द्वार	pintu	द्वार	pintu	N;NOM;MASC;SG;3	N;SG
द्वार	pintu	द्वार	pintu	N;NOM;MASC;SG;3	N;SG
मुख्यतः	terutama	मुख्यतः	terutama	ADV	ADV;RL;SG
कम्पनी	perusahaan	कम्पनी	perusahaan	N;NOM;FEM;SG;3	N;SG
लकड़ी	kayu	लकडी	kayu	N;NOM;FEM;SG;3	N;SG
गोल	pembulatan	गोल	penbulatan	N;NOM;MASC;SG;3	N;SG
गोल	tujuan	गोल	tujuan	N;NOM;MASC;SG;3	N;SG
गोल	gawang	गोल	gawang	N;NOM;MASC;SG;3	N;SG
गोल	sasaran	गोल	sasaran	N;NOM;MASC;SG;3	N;SG
गोल	gol	गोल	gol	N;NOM;MASC;SG;3	N;SG
गोल	ronde	गोल	ronde	N;NOM;MASC;SG;3	N
तल	lantai	तल	lantai	N;NOM;MASC;SG;3	N;SG
तल	lantainya	तल	lantai	N;NOM;MASC;SG;3	N;SG
तल	bawah	तल	bawah	N;NOM;MASC;SG;3	N;SG
ऋण	pinjaman	ऋण	pinjaman	N;NOM;MASC;SG;3	N;SG
ऋण	utang	ऋण	utang	N;NOM;MASC;SG;3	N;SG
ऋण	hutang	ऋण	hutang	N;NOM;MASC;SG;3	N;SG
ऋण	pinjaman	ऋण	pinjaman	N;NOM;MASC;SG;3	N;SG
नंबर	angka	नंबर	angka	N;NOM;MASC;SG;3	N;SG
नंबर	nomor	नंबर	nomor	N;NOM;MASC;SG;3	N;SG
नंबर	bilangan	नंबर	bilangan	N;NOM;MASC;SG;3	N;SG
त्वचा	kulit	त्वचा	kulit	N;NOM;FEM;SG;3	N;SG
जटिल	rumit	जटिल	rumit	ADJ	ADJ;SG
जटिल	ribet	जटिल	ribet	ADJ	ADJ;SG
जटिल	rumit	जटिल	rumit	ADJ	ADJ;SG
हमला	serangan	हमला	serangan	N;NOM;MASC;SG;3	N;SG
हमला	penyerangan	हमला	penserangan	N;NOM;MASC;SG;3	N;SG
आपूर्ति	pasokan	आपूर्ति	pasokan	N;NOM;FEM;SG;3	N;SG
आपूर्ति	perlengkapan	आपूर्ति	perlengkapan	N;NOM;FEM;SG;3	N;SG
आपूर्ति	persediaan	आपूर्ति	persediaan	N;NOM;FEM;SG;3	N;SG
आपूर्ति	pasokan	आपूर्ति	pasokan	N;NOM;FEM;SG;3	N;SG
आपूर्ति	suplai	आपूर्ति	suplai	N;NOM;FEM;SG;3	N;SG;ACT
अर्थशास्त्र	ekonomi	अर्थशास्त्र	ekonomi	N;NOM;MASC;SG;3	N;SG
कानूनी	legit	कानूनी	legit	ADJ;NOM	ADJ
कानूनी	sah	कानूनी	sah	ADJ;NOM	ADJ;SG
कानूनी	legal	कानूनी	legal	ADJ;NOM	ADJ;SG
टिप्पणी	komen	टिप्पणी	komen	N;NOM;FEM;SG;3	N
टिप्पणी	komentari	टिप्पणी	komentari	N;NOM;FEM;SG;3	N;SG
टिप्पणी	komentar	टिप्पणी	komentar	N;NOM;FEM;SG;3	N;SG
टिप्पणी	catatan	टिप्पणी	catatan	N;NOM;FEM;SG;3	N;SG
टिप्पणी	komentar	टिप्पणी	komentar	N;NOM;FEM;SG;3	N;SG
स्मृति	smerti	स्मृति	smerti	N;NOM;FEM;SG;3	N
स्मृति	kenangan	स्मृति	kenangan	N;NOM;FEM;SG;3	N;SG
स्मृति	ingatan	स्मृति	ingatan	N;NOM;FEM;SG;3	N;SG
स्मृति	memori	स्मृति	memori	N;NOM;FEM;SG;3	N;SG
राजनैतिक	politik	राजनैतिक	politik	N;NOM;MASC;SG;3	N;SG
हाइड्रोजन	hidrogen	हाइड्रोजन	hidrogen	N;NOM;MASC;SG;3	N
चयन	seleksi	चयन	seleksi	N;NOM;MASC;SG;3	N;SG
चयन	pemilihan	चयन	penpilihan	N;NOM;MASC;SG;3	N;SG
चयन	seleksi	चयन	seleksi	N;NOM;MASC;SG;3	N;SG
राजनीतिज्ञ	politisi	राजनीतिज्ञ	politisi	N;NOM;MASC;SG;3	N;SG
राजनीतिज्ञ	politikus	राजनीतिज्ञ	politikus	N;NOM;MASC;SG;3	N;SG
सभ्यता	peradaban	सभ्यता	peradaban	N;NOM;FEM;SG;3	N;SG
मशीन	mesin	मशीन	mesin	N;NOM;FEM;SG;3	N;SG
दवा	kedokteran	दवा	kedokteran	N;NOM;FEM;SG;3	N;SG
दवा	obat	दवा	obat	N;NOM;FEM;SG;3	N;SG
दवा	pengobatan	दवा	penobatan	N;NOM;FEM;SG;3	N;SG
शेयर	saham	शेयर	saham	N;NOM;MASC;SG;3	N;SG
गर्म	panas	गर्म	panas	ADJ;NOM	ADJ;SG
सौर	surya	सौर	surya	N;NOM;MASC	N
पंथ	keyakinan	पंथ	keyakinan	N;NOM;MASC;SG;3	N;SG
परिभाषा	definisinya	परिभाषा	definisi	N;NOM;FEM;SG;3	N;SG
परिभाषा	definisi	परिभाषा	definisi	N;NOM;FEM;SG;3	N;SG
पति	suamiku	पति	suami	N;NOM;MASC;SG;3	N;SG
पति	suaminya	पति	suami	N;NOM;MASC;SG;3	N;SG
पति	suami	पति	suami	N;NOM;MASC;SG;3	N;SG
संधि	pakta	संधि	pakta	N;NOM;FEM;SG;3	N;SG
संधि	perjanjian	संधि	perjanjian	N;NOM;FEM;SG;3	N;SG
संधि	traktat	संधि	traktat	N;NOM;FEM;SG;3	N
हार	kalung	हार	kalung	N;NOM;FEM;SG;3	N;SG
हार	kekalahan	हार	kekalahan	N;NOM;FEM;SG;3	N;SG
समाधान	resolusi	समाधान	resolusi	N;NOM;MASC;SG;3	N;SG
समाधान	larutan	समाधान	larutan	N;NOM;MASC;SG;3	N;SG
समाधान	solusi	समाधान	solusi	N;NOM;MASC;SG;3	N;SG
समाधान	larutan	समाधान	larutan	N;NOM;MASC;SG;3	N;SG
समाधान	solusi	समाधान	solusi	N;NOM;MASC;SG;3	N;SG
जेल	penjara	जेल	penjara	N;NOM;FEM;SG;3	N;SG
जेल	penjara	जेल	penjara	N;NOM;FEM;SG;3	N;SG
पेड़	pohon	पेड़	pohon	N;NOM;MASC;SG;3	N;SG
पेड़	pepohonan	पेड़	pepohonan	N;NOM;MASC;SG;3	N;SG
पेड़	pohon	पेड़	pohon	N;NOM;MASC;SG;3	N;SG
कैरियर	karir	कैरियर	karir	N;NOM;MASC;SG;3	N;SG
कैरियर	karier	कैरियर	karier	N;NOM;MASC;SG;3	N;SG
कैरियर	operator	कैरियर	operator	N;NOM;MASC;SG;3	N;SG
कैरियर	pembawa	कैरियर	penbawa	N;NOM;MASC;SG;3	N;SG
कैरियर	karir	कैरियर	karir	N;NOM;MASC;SG;3	N;SG
कैरियर	karier	कैरियर	karier	N;NOM;MASC;SG;3	N;SG
इंच	inci	इंच	inci	N;NOM;MASC;SG;3	N;SG
इंच	inchi	इंच	inchi	N;NOM;MASC;SG;3	N;SG;ACT
इंच	inchi	इंच	inchi	N;NOM;MASC;SG;3	N;SG;ACT
इंच	inci	इंच	inci	N;NOM;MASC;SG;3	N;SG
डिजिटल	digital	डिजिटल	digital	N;NOM	N;SG
निगम	perusahaan	निगम	perusahaan	N;NOM;MASC;SG;3	N;SG
निगम	korporasi	निगम	korporasi	N;NOM;MASC;SG;3	N;SG
आग	api	आग	api	N;NOM;FEM;SG;3	N;SG
आग	kebakaran	आग	kebakaran	N;NOM;FEM;SG;3	N;SG
चैम्पियनशिप	championship	चैम्पियनशिप	championship	N;NOM;FEM;SG;3	N
चैम्पियनशिप	kejuaraan	चैम्पियनशिप	kejuaraan	N;NOM;FEM;SG;3	N;SG
शराब	alkohol	शराब	alkohol	N;NOM;FEM;SG;3	N;SG
शराब	arak	शराब	arak	N;NOM;FEM;SG;3	N;SG
शराब	anggur	शराब	anggur	N;NOM;FEM;SG;3	N;SG
जमीन	daratan	जमीन	daratan	N;NOM;FEM;SG;3	N;SG
जमीन	tanah	जमीन	tanah	N;NOM;FEM;SG;3	N;SG
जमीन	tanah	जमीन	tanah	N;NOM;FEM;SG;3	N;SG
बाज़ार	pasar	बाज़ार	pasar	N;NOM;MASC;SG;3	N;SG
बाज़ार	pasar	बाज़ार	pasar	N;NOM;MASC;SG;3	N;SG
आदमी	pria	आदमी	pria	N;NOM;MASC;SG;3	N;SG
आदमी	manusia	आदमी	manusia	N;NOM;MASC;SG;3	N;SG
मस्जिद	masjid	मस्जिद	masjid	N;NOM;FEM;SG;3	N;SG
किरदार	aksara	किरदार	aksara	N;NOM;MASC;SG;3	N;SG
किरदार	karakter	किरदार	karakter	N;NOM;MASC;SG;3	N;SG
निर्धारण	perlengkapan	निर्धारण	perlengkapan	N;NOM;MASC;SG;3	N;SG
नुकसान	kerugian	नुकसान	kerugian	N;NOM;MASC;SG;3	N;SG
नुकसान	kehilangan	नुकसान	kehilangan	N;NOM;MASC;SG;3	N;SG
नुकसान	rugi	नुकसान	rugi	N;NOM;MASC;SG;3	N;SG
नुकसान	kerugian	नुकसान	kerugian	N;NOM;MASC;SG;3	N;SG
नुकसान	kerusakan	नुकसान	kerusakan	N;NOM;MASC;SG;3	N;SG
लाने	ambil	ला	ambil	V;NFIN;ACT	V;SG;ACT
रस	jus	रस	jus	N;NOM;MASC;SG;3	N;SG
ऑनलाइन	daring	ऑनलाइन	daring	N;NOM;MASC;SG;3	N
सेट	setel	सेट	setel	N;NOM;MASC;SG;3	N;SG;ACT
भेद	perbedaan	भेद	perbedaan	N;NOM;MASC;SG;3	N;SG
भेद	rahasia	भेद	rahasia	N;NOM;MASC;SG;3	N;SG
फोन	ponsel	फोन	ponsel	N;NOM;MASC;SG;3	N;SG
फोन	telepon	फोन	telepon	N;NOM;MASC;SG;3	N;SG
फोन	telepon	फोन	telepon	N;NOM;MASC;SG;3	N;SG
मनोविज्ञान	psikologi	मनोविज्ञान	psikologi	N;NOM;MASC;SG;3	N;SG
व्याकरण	grammar	व्याकरण	grammar	N;NOM;MASC;SG;3	N
अवार्ड	penghargaan	अवार्ड	penhargaan	N;NOM;MASC;SG;3	N;SG
अवार्ड	award	अवार्ड	award	N;NOM;MASC;SG;3	N
कौन	siapa	कौन	siapa	PRO	PRO
वर्गीकरण	klasifikasi	वर्गीकरण	klasifikasi	N;NOM;MASC;SG;3	N;SG
आरोप	tagihan	आरोप	tagihan	N;NOM;MASC;SG;3	N;SG
आरोप	biaya	आरोप	biaya	N;NOM;MASC;SG;3	N;SG
उड़ान	penerbangan	उडान	penterbangan	N;NOM;FEM;SG;3	N;SG
माल	harta	माल	harta	N;NOM;MASC;SG;3	N;SG
माल	kekayaan	माल	kekayaan	N;NOM;MASC;SG;3	N;SG
एयर	udara	एयर	udara	N;NOM;FEM;SG;3	N;SG
एयर	air	एयर	air	N;NOM;FEM;SG;3	N;SG
अध्याय	chapter	अध्याय	chapter	N;NOM;MASC;SG;3	N
अध्याय	pasal	अध्याय	pasal	N;NOM;MASC;SG;3	N;SG
अध्याय	bab	अध्याय	bab	N;NOM;MASC;SG;3	N;SG
अध्याय	bab	अध्याय	bab	N;NOM;MASC;SG;3	N;SG
विमानक्षेत्र	bandara	विमानक्षेत्र	bandara	N;NOM;MASC;SG;3	N;SG
दान	sumbangan	दान	sumbangan	N;NOM;MASC;SG;3	N;SG
दान	donasi	दान	donasi	N;NOM;MASC;SG;3	N;SG
दान	sumbangan	दान	sumbangan	N;NOM;MASC;SG;3	N;SG
दान	donasi	दान	donasi	N;NOM;MASC;SG;3	N;SG
दान	donasi	दान	donasi	N;NOM;MASC;SG;3	N;SG
दान	sumbangan	दान	sumbangan	N;NOM;MASC;SG;3	N;SG
दान	sedekah	दान	sedekah	N;NOM;MASC;SG;3	N;SG
दान	amal	दान	amal	N;NOM;MASC;SG;3	N;SG
विद्रोह	pemberontakan	विद्रोह	penberontakan	N;NOM;MASC;SG;3	N;SG
विद्रोह	pemberontakan	विद्रोह	penberontakan	N;NOM;MASC;SG;3	N;SG
विद्रोह	pemberontakan	विद्रोह	penberontakan	N;NOM;MASC;SG;3	N;SG
विद्रोह	pemberontak	विद्रोह	penberontak	N;NOM;MASC;SG;3	N;SG
विद्रोह	hasutan	विद्रोह	hasutan	N;NOM;MASC;SG;3	N;SG
कक्षा	angkatan	कक्षा	angkatan	N;NOM;FEM;SG;3	N;SG
कक्षा	kelas	कक्षा	kelas	N;NOM;FEM;SG;3	N;SG
कक्षा	orbit	कक्षा	orbit	N;NOM;FEM;SG;3	N
स्नातक	bujangan	स्नातक	bujangan	N;NOM;MASC;SG;3	N;SG
स्नातक	sarjana	स्नातक	sarjana	N;NOM;MASC;SG;3	N
