この	aquesta	この	aquest	DET	DET;FEM;SG
真理	veritats	真理	veritat	N	N;FEM;PL
真理	veritat	真理	veritat	N	N;FEM;SG
オートバイ	motocicleta	オートバイ	motocicleta	N	N;FEM;SG
オートバイ	motocicletes	オートバイ	motocicleta	N	N;FEM;PL
電池	bateria	電池	bateria	N	N;SG
電池	bateries	電池	bateria	N	N;FEM;PL
深刻	greus	深刻	greu	ADJ	ADJ;PL
深刻	seriós	深刻	seriós	ADJ	ADJ;MASC;SG
法廷	tribunal	法廷	tribunal	N	N;MASC;SG
撤回	revoca	撤回	revocar	V	V;IND;SG;3;PRS;FIN
撤回	revocar	撤回	revocar	V	V;NFIN
スケール	escala	スケール	escala	N	N;FEM;SG
スケール	barems	スケール	barem	N	N;MASC;PL
スケール	escales	スケール	escala	N	N;FEM;PL
スケール	escates	スケール	escata	N	N;FEM;PL
天井	sostres	天井	sostre	N	N;MASC;PL
人格	personalitat	人格	personalitat	N	N;FEM;SG
セッション	sessió	セッション	sessió	N	N;FEM;SG
セッション	sessions	セッション	sessió	N	N;FEM;PL
系譜	genealogia	系譜	genealogia	N	N;FEM;SG
研究室	laboratori	研究室	laboratori	N	N;MASC;SG
研究室	laboratori	研究室	laboratori	N	N;MASC;SG
債務	obligacions	債務	obligació	N	N;FEM;PL
債務	obligació	債務	obligació	N	N;FEM;SG
債務	deute	債務	deute	N	N;MASC;SG
教区	parròquia	教区	parròquia	N	N;FEM;SG
教区	diòcesi	教区	diòcesi	N	N;FEM;SG
マーケティング	màrqueting	マーケティング	màrqueting	N	N;MASC;SG
マーケティング	marketing	マーケティング	marketing	N	N;MASC;SG
マーケティング	comercialització	マーケティング	comercialització	N	N;FEM;SG
秩父	chichibu	秩父	chichibu		
菓子	confiteria	菓子	confiteria	N	N;FEM;SG
伝記	biografies	伝記	biografia	N	N;FEM;PL
町長	alcalde	町長	alcalde	N	N;MASC;SG
頂点	vèrtexs	頂点	vèrtex	N	N;MASC;PL
エンジニア	enginyer	エンジニア	enginyer	N	N;MASC;SG
ジャーナル	diari	ジャーナル	diari	N	N;MASC;SG
ランダム	aleatòria	ランダム	aleatori	ADJ	ADJ;FEM;SG
ランダム	aleatori	ランダム	aleatori	ADJ	ADJ;MASC;SG
ピース	pau	ピース	pau	N	N;FEM;SG
儀式	cerimònia	儀式	cerimònia	N	N;FEM;SG
儀式	ritual	儀式	ritual	N	N;MASC;SG
プレーヤー	reproductor	プレーヤー	reproductor	N	N;MASC;SG
プレーヤー	jugador	プレーヤー	jugador	N	N;MASC;SG
ポスター	cartell	ポスター	cartell	N	N;MASC;SG
ポスター	cartells	ポスター	cartell	N	N;MASC;PL
ポスター	pòsters	ポスター	pòster	N	N;MASC;PL
薄い	fina	薄い	fi	ADJ	ADJ;FEM;SG
パンク	punk	パンク	punk	N	N;MASC;SG
笑い	riure	笑い	riure	V	V;NFIN
笑い	riure	笑い	riure	V	V;NFIN
挨拶	saludar	挨拶	saludar	V	V;NFIN
セルフ	self	セルフ	self	N	N;MASC;SG
ロープ	cordes	ロープ	corda	N	N;FEM;PL
鳥類	ocells	鳥類	ocell	N	N;MASC;PL
鳥類	ocell	鳥類	ocell	N	N;MASC;SG
リクエスト	peticions	リクエスト	petició	N	N;FEM;PL
リクエスト	requeriment	リクエスト	requeriment	N	N;MASC;SG
リクエスト	petició	リクエスト	petició	N	N;FEM;SG
等級	magnitud	等級	magnitud	N	N;FEM;SG
オーディオ	àudio	オーディオ	àudio	N	N;MASC;SG
鑑	reconeixement	鑑	reconeixement	N	N;MASC;SG
ヘア	pèl	ヘア	pèl	N	N;MASC;SG
ヘア	cabells	ヘア	cabell	N	N;MASC;PL
望遠鏡	telescopi	望遠鏡	telescopi	N	N;MASC;SG
望遠鏡	telescopis	望遠鏡	telescopi	N	N;MASC;PL
陰謀	conspiració	陰謀	conspiració	N	N;FEM;SG
生年月	aniversari	生年月	aniversari	N	N;MASC;SG
神殿	temple	神殿	temple	N	N;MASC;SG
性別	gènere	性別	gènere	N	N;MASC;SG
性別	sexe	性別	sexe	N	N;MASC;SG
ポルノ	pornografia	ポルノ	pornografia	N	N;FEM;SG
スラム	slam	スラム	slam	N	N;MASC;SG
シミュレーション	simulacions	シミュレーション	simulació	N	N;FEM;PL
シミュレーション	simulació	シミュレーション	simulació	N	N;FEM;SG
剣道	kendo	剣道	kendo	N	N;MASC;SG
権威	autoritat	権威	autoritat	N	N;FEM;SG
サロン	perruqueries	サロン	perruqueria	N	N;FEM;PL
サロン	saló	サロン	saló	N	N;MASC;SG
報酬	compensació	報酬	compensació	N	N;FEM;SG
報酬	indemnització	報酬	indemnització	N	N;FEM;SG
報酬	recompensa	報酬	recompensa	N	N;FEM;SG
報酬	retribucions	報酬	retribució	N	N;FEM;PL
報酬	retribució	報酬	retribució	N	N;FEM;SG
整数	integer	整数	integer	N	N;MASC;SG
ゴースト	fantasmes	ゴースト	fantasme	N	N;MASC;PL
くじ	loteries	くじ	loteria	N	N;FEM;PL
賭け	apostant	賭ける	apostar	V	V;V.MSDR
賭け	aposta	賭ける	apostar	V	V;IND;SG;3;PRS;FIN
モジュール	mòduls	モジュール	mòdul	N	N;MASC;PL
モジュール	mòdul	モジュール	mòdul	N	N;MASC;SG
眼鏡	ulleres	眼鏡	ulleres	N	N;FEM;PL
ホスト	màquina	ホスト	màquina	N	N;FEM;SG
ホスト	amfitrions	ホスト	amfitrió	N	N;MASC;PL
タービン	turbina	タービン	turbí	N	N;FEM;SG
礼拝	adoració	礼拝	adoració	N	N;FEM;SG
礼拝	oració	礼拝	oració	N	N;FEM;SG
礼拝	pregària	礼拝	pregària	N	N;FEM;SG
演算	operacions	演算	operació	N	N;FEM;PL
グローブ	globus	グローブ	globus	N	N;MASC
グローブ	guants	グローブ	guant	N	N;MASC;PL
学歴	educació	学歴	educació	N	N;FEM;SG
電報	telegrama	電報	telegrama	N	N;MASC;SG
電報	telègraf	電報	telègraf	N	N;MASC;SG
アシスト	assistències	アシスト	assistència	N	N;FEM;PL
識別	identificar	識別	identificar	V	V;NFIN
識別	identifica	識別	identificar	V	V;IND;SG;3;PRS;FIN
プロテスタント	protestantisme	プロテスタント	protestantisme	N	N;MASC;SG
微妙	subtil	微妙	subtil	ADJ	ADJ;SG
書類	document	書類	document	N	N;MASC;SG
書類	documents	書類	document	N	N;MASC;PL
書類	papers	書類	paper	N	N;MASC;PL
デイリー	daily	デイリー	daily	N	N;MASC;SG
ライフル	fusell	ライフル	fusell	N	N;MASC;SG
ライフル	rifle	ライフル	rifle	N	N;MASC;SG
パーセント	percentatges	パーセント	percentatge	N	N;MASC;PL
パーセント	percentatge	パーセント	percentatge	N	N;MASC;SG
パーセント	percentatge	パーセント	percentatge	N	N;MASC;SG
放射線	radiació	放射線	radiació	N	N;FEM;SG
放射線	radiacions	放射線	radiació	N	N;FEM;PL
ハンドル	tiradors	ハンドル	tirador	N	N;MASC;PL
ハンドル	mànec	ハンドル	mànec	N	N;MASC;SG
評判	reputació	評判	reputació	N	N;FEM;SG
フルート	flauta	フルート	flauta	N	N;FEM;SG
割り当て	assignar	割り当てる	assignar	V	V;NFIN
割り当て	assigna	割り当てる	assignar	V	V;IND;SG;3;PRS;FIN
バブル	bombolla	バブル	bombolla	N	N;FEM;SG
サスペンション	suspensió	サスペンション	suspensió	N	N;FEM;SG
トレイン	tren	トレイン	tren	N	N;MASC;SG
本質	essència	本質	essència	N	N;FEM;SG
大都市	metròpoli	大都市	metròpoli	N	N;FEM;SG
芸術家	artistes	芸術家	artista	N	N;PL
芸術家	artista	芸術家	artista	N	N;SG
セレクション	selecció	セレクション	selecció	N	N;FEM;SG
ファイブ	five	ファイブ	five	N	N;SG
半径	radi	半径	radi	N	N;MASC;SG
北斗	hokuto	北斗	hokuto		
ノミネート	nominacions	ノミネート	nominació	N	N;FEM;PL
ノミネート	candidatures	ノミネート	candidatura	N	N;FEM;PL
コック	cuiner	コック	cuiner	N	N;MASC;SG
消費者	consumidor	消費者	consumidor	N	N;MASC;SG
消費者	consumidors	消費者	consumidor	N	N;MASC;PL
損失	pèrdua	損失	pèrdua	N	N;FEM;SG
損失	pèrdues	損失	pèrdua	N	N;FEM;PL
声明	declaració	声明	declaració	N	N;FEM;SG
貧困	pobresa	貧困	pobresa	N	N;FEM;SG
ワゴン	vagó	ワゴン	vagó	N	N;MASC;SG
ソリ	trineu	ソリ	trineu	N	N;MASC;SG
飲料	beguda	飲料	beguda	N	N;FEM;SG
農場	granja	農場	granja	N	N;FEM;SG
源	genji	源	genji	N	N;MASC;SG
勇気	coratge	勇気	coratge	N	N;MASC;SG
勇気	valentia	勇気	valentia	N	N;FEM;SG
勇気	valentia	勇気	valentia	N	N;FEM;SG
セキュリティ	seguretat	セキュリティ	seguretat	N	N;FEM;SG
債権	reivindicació	債権	reivindicació	N	N;FEM;SG
債権	reclamació	債権	reclamació	N	N;FEM;SG
債権	reclamacions	債権	reclamació	N	N;FEM;PL
債権	pretensions	債権	pretensió	N	N;FEM;PL
祖母	àvia	祖母	àvia	N	N;FEM;SG
フロア	pis	フロア	pis	N	N;MASC;SG
位相	fase	位相	fase	N	N;FEM;SG
手続	procediments	手続	procediment	N	N;MASC;PL
クラフト	ofici	クラフト	ofici	N	N;MASC;SG
ドキュメント	document	ドキュメント	document	N	N;MASC;SG
ドキュメント	documents	ドキュメント	document	N	N;MASC;PL
ドキュメント	documentació	ドキュメント	documentació	N	N;FEM;SG
思考	pensament	思考	pensament	N	N;MASC;SG
思考	pensaments	思考	pensament	N	N;MASC;PL
講習	entrenament	講習	entrenament	N	N;MASC;SG
講習	formació	講習	formació	N	N;FEM;SG
ホップ	hop	ホップ	hop	N	N;MASC;SG
コンピューター	ordinador	コンピューター	ordinador	N	N;MASC;SG
コンピューター	ordinadors	コンピューター	ordinador	N	N;MASC;PL
マネー	diners	マネー	diner	N	N;MASC;PL
マネー	diner	マネー	diner	N	N;MASC;SG
レート	taxa	レート	taxa	N	N;FEM;SG
貨幣	diners	貨幣	diner	N	N;MASC;PL
貨幣	diner	貨幣	diner	N	N;MASC;SG
当事	parts	当事	part	N	N;FEM;PL
朗読	recitar	朗読	recitar	V	V;NFIN
ポンプ	bombes	ポンプ	bomba	N	N;FEM;PL
含める	incloure	含める	incloure	V	V;NFIN
ハイブリッド	híbrids	ハイブリッド	híbrid	N	N;MASC;PL
マウス	ratolins	マウス	ratolí	N	N;MASC;PL
マウス	ratolí	マウス	ratolí	N	N;MASC;SG
ベンチ	banca	ベンチ	banca	N	N;FEM;SG
脅威	amenaces	脅威	amenaça	N	N;FEM;PL
触媒	catalitzador	触媒	catalitzador	N	N;MASC;SG
シャツ	camisa	シャツ	camisar	N	N;FEM;SG
主人	marit	主人	marit	N	N;MASC;SG
歌人	poeta	歌人	poeta	N	N;SG
結婚式	boda	結婚式	boda	N	N;FEM;SG
結婚式	casament	結婚式	casament	N	N;MASC;SG
アルミ	alumini	アルミ	alumini	N	N;MASC;SG
香り	olor	香り	olor	N	N;FEM;SG
香り	fragància	香り	fragància	N	N;FEM;SG
シールド	escut	シールド	escat	N	N;MASC;SG
シールド	escuts	シールド	escut	N	N;MASC;PL
オブジェクト	objecte	オブジェクト	objecte	N	N;MASC;SG
オブジェクト	objectes	オブジェクト	objecte	N	N;MASC;PL
代理店	agència	代理店	agència	N	N;FEM;SG
代理店	organismes	代理店	organisme	N	N;MASC;PL
代理店	agències	代理店	agència	N	N;FEM;PL
注釈	anotació	注釈	anotació	N	N;FEM;SG
注釈	anotacions	注釈	anotació	N	N;FEM;PL
トライアル	judici	トライアル	judici	N	N;MASC;SG
トライアル	judicis	トライアル	judici	N	N;MASC;PL
スプリント	esprint	スプリント	esprint	N	N;MASC;SG
切断	desconnecta	切断	desconnectar	V	V;IND;SG;3;PRS;FIN
宝石	joia	宝石	joia	N	N;FEM;SG
宝石	joies	宝石	joia	N	N;FEM;PL
座標	coordenada	座標	coordenat	N	N;FEM;SG
座標	coordenades	座標	coordenat	N	N;FEM;PL
シャトル	llançadora	シャトル	llançadora	N	N;FEM;SG
複製	duplica	複製	duplicar	V	V;IND;SG;3;PRS;FIN
標本	espècimens	標本	espècimens	N	N;MASC;PL
レーン	carril	レーン	carril	N	N;MASC;SG
写本	manuscrits	写本	manuscrit	N	N;MASC;PL
写本	manuscrit	写本	manuscrit	N	N;MASC;SG
笑顔	somriure	笑顔	somriure	N	N;MASC;SG
笑顔	somriures	笑顔	somriures	N	N;PL
頻度	freqüència	頻度	freqüència	N	N;FEM;SG
ラック	escot	ラック	escot	N	N;MASC;SG
優しい	gentil	優しい	gentil	ADJ	ADJ;SG
赤字	dèficit	赤字	dèficit	N	N;MASC;SG
語源	origen	語源	origen	N	N;MASC;SG
語源	etimologia	語源	etimologia	N	N;FEM;SG
オルガン	orgue	オルガン	orgue	N	N;MASC;SG
オルガン	òrgan	オルガン	òrgan	N	N;MASC;SG
帽子	barrets	帽子	barret	N	N;MASC;PL
帽子	barret	帽子	barret	N	N;MASC;SG
洞窟	cova	洞窟	cova	N	N;FEM;SG
洞窟	coves	洞窟	cova	N	N;FEM;PL
精度	precisió	精度	precisió	N	N;FEM;SG
精度	precisió	精度	precisió	N	N;FEM;SG
精度	exactitud	精度	exactitud	N	N;FEM;SG
裁判官	jutge	裁判官	jutge	N	N;MASC;SG
裁判官	magistrats	裁判官	magistrat	N	N;MASC;PL
裁判官	jutges	裁判官	jutge	N	N;MASC;PL
系図	genealogia	系図	genealogia	N	N;FEM;SG
ベッド	llits	ベッド	llit	N	N;MASC;PL
ベッド	llit	ベッド	llit	N	N;MASC;SG
参考	bibliografia	参考	bibliografia	N	N;FEM;SG
参考	referències	参考	referència	N	N;FEM;PL
魔法	assistent	魔法	assistent	N	N;SG
忠実	fidel	忠実	fidel	ADJ	ADJ;SG
ビタミン	vitamines	ビタミン	vitamina	N	N;FEM;PL
最適	òptim	最適	òptim	ADJ	ADJ;MASC;SG
最適	òptima	最適	òptim	ADJ	ADJ;FEM;SG
放射	radiació	放射	radiació	N	N;FEM;SG
放射	radiacions	放射	radiació	N	N;FEM;PL
助言	aconsellar	助言	aconsellar	V	V;NFIN
助言	assessorar	助言	assessorar	V	V;NFIN
索引	índex	索引	índex	N	N;MASC;SG
索引	índexs	索引	índex	N	N;MASC;PL
タイミング	temporització	タイミング	temporització	N	N;FEM;SG
タイミング	cronometratge	タイミング	cronometratge	N	N;MASC;SG
葬儀	funerals	葬儀	funeral	N	N;MASC;PL
テクノ	techno	テクノ	techno	N	N;MASC;SG
ヒップ	hip	ヒップ	hip	N	N;MASC;SG
ヒップ	maluc	ヒップ	maluc	N	N;MASC;SG
気圧	pressió	気圧	pressió	N	N;FEM;SG
筋肉	músculs	筋肉	múscul	N	N;MASC;PL
筋肉	múscul	筋肉	múscul	N	N;MASC;SG
バッテリー	bateria	バッテリー	bateria	N	N;SG
カンファレンス	conferència	カンファレンス	conferència	N	N;FEM;SG
パイプ	canonada	パイプ	canonada	N	N;FEM;SG
パイプ	canonades	パイプ	canonada	N	N;FEM;PL
因子	factor	因子	factor	N	N;MASC;SG
菩薩	bodhisattva	菩薩	bodhisattva	N	N;MASC;SG
クラッシュ	crash	クラッシュ	crash	N	N;SG
クラッシュ	fallades	クラッシュ	fallada	N	N;FEM;PL
トレーナー	preparador	トレーナー	preparador	N	N;MASC;SG
停車	parades	停車	parada	N	N;FEM;PL
写像	mapatge	写像	mapatge	N	N;MASC;SG
写像	mapping	写像	mapping	N	N;MASC;SG
引き分け	dibuixa	引き分け	dibuixar	V	V;IND;SG;3;PRS;FIN
信者	creients	信者	creient	N	N;PL
祈り	resa	祈り	resa	V	V;IND;SG;3;PRS;FIN
祈り	preguem	祈り	pregar	V	V;IND;PL;1;PRS;FIN
ドラマー	timbaler	ドラマー	timbaler	N	N;MASC;SG
ドラマー	timbalers	ドラマー	timbaler	N	N;MASC;PL
園芸	jardineria	園芸	jardineria	N	N;FEM;SG
十五	quinze	十五	quinze	NUM	NUM;PL
ガソリン	gasolina	ガソリン	gasolina	N	N;FEM;SG
ガソリン	gasolina	ガソリン	gasolina	N	N;FEM;SG
マスターズ	amos	マスターズ	amo	N	N;MASC;PL
係数	coeficient	係数	coeficient	N	N;MASC;SG
係数	coeficients	係数	coeficient	N	N;MASC;PL
係数	factor	係数	factor	N	N;MASC;SG
読書	lectura	読書	lectura	V	V;IND;SG;3;PRS;FIN
トランペット	trompeta	トランペット	trompeta	N	N;SG
テクノロジー	tecnologies	テクノロジー	tecnologia	N	N;FEM;PL
テクノロジー	tecnologia	テクノロジー	tecnologia	N	N;FEM;SG
パズル	trencaclosques	パズル	trencaclosca	N	N;MASC;PL
怪物	monstre	怪物	monstre	N	N;MASC;SG
延期	ajornar	延期	ajornar	V	V;NFIN
医者	doctors	医者	doctor	N	N;MASC;PL
医者	metges	医者	metge	N	N;MASC;PL
医者	metge	医者	metge	N	N;MASC;SG
医者	doctor	医者	doctor	N	N;MASC;SG
辞書	diccionaris	辞書	diccionari	N	N;MASC;PL
辞書	diccionari	辞書	diccionari	N	N;MASC;SG
木材	fusta	木材	fusta	N	N;FEM;SG
個性	individualitat	個性	individualitat	N	N;FEM;SG
個性	personalitat	個性	personalitat	N	N;FEM;SG
家屋	habitatges	家屋	habitatge	N	N;MASC;PL
家屋	cases	家屋	casa	N	N;FEM;PL
ちょうど	només	ちょうど	només	ADV	ADV
ストローク	pulsacions	ストローク	pulsació	N	N;FEM;PL
農家	agricultors	農家	agricultor	N	N;MASC;PL
農家	ramaders	農家	ramader	N	N;MASC;PL
ナトリウム	sodi	ナトリウム	sodi	N	N;MASC;SG
バリエーション	variacions	バリエーション	variació	N	N;FEM;PL
バリエーション	variació	バリエーション	variació	N	N;FEM;SG
親族	familiars	親族	familiar	N	N;PL
親族	parents	親族	parent	N	N;MASC;PL
補強	reforcen	補強	reforçar	V	V;IND;PL;3;PRS;FIN
情勢	situacions	情勢	situació	N	N;FEM;PL
加算	afegeix	加算	afegir	V	V;IND;SG;3;PRS;FIN
通知	preavís	通知	preavir	V	V;SBJV;SG;3;PRS;FIN
通知	notificar	通知	notificar	V	V;NFIN
通知	notifica	通知	notificar	V	V;IND;SG;3;PRS;FIN
神道	shinto	神道	shinto	N	N;MASC;SG
不参加	rebutjat	不参加	rebutjat	ADJ	ADJ;MASC;SG;V.PTCP
不参加	disminuït	不参加	disminuir	ADJ	ADJ;MASC;SG;V.PTCP
引く	restar	引く	restar	V	V;NFIN
人質	ostatge	人質	ostatge	N	N;MASC;SG
人質	hostatge	人質	hostatge	N	N;MASC;SG
人質	ostatges	人質	ostatge	N	N;MASC;PL
楽しむ	gaudeix	楽しむ	gaudir	V	V;IND;SG;3;PRS;FIN
ダッシュ	guió	ダッシュ	guió	N	N;MASC;SG
ピッチ	pitch	ピッチ	pitch	N	N
サーバー	servidors	サーバー	servidor	N	N;MASC;PL
サーバー	servidor	サーバー	servidor	N	N;MASC;SG
ファーム	granja	ファーム	granja	N	N;FEM;SG
沿革	història	沿革	història	N	N;FEM;SG
野党	oposició	野党	oposició	N	N;FEM;SG
気分	sentiment	気分	sentiment	N	N;MASC;SG
気分	humor	気分	humor	N	N;MASC;SG
シンガー	cantant	シンガー	cantant	N	N;SG
立法	legislació	立法	legislació	N	N;FEM;SG
水着	banyador	水着	banyador	N	N;MASC;SG
モニター	monitor	モニター	monitor	N	N;MASC;SG
適応	adaptar	適応	adaptar	V	V;NFIN
擁護	defensar	擁護	defensar	V	V;NFIN
青少年	adolescents	青少年	adolescent	N	N;PL
スロット	ranura	スロット	ranura	N	N;FEM;SG
スロット	ranures	スロット	ranura	N	N;FEM;PL
野望	ambició	野望	ambició	N	N;FEM;SG
ワニ	cocodril	ワニ	cocodril	N	N;MASC;SG
年表	cronologia	年表	cronologia	N	N;FEM;SG
バッファ	buffer	バッファ	buffer	N	N;MASC;SG
記念碑	monuments	記念碑	monument	N	N;MASC;PL
記念碑	monument	記念碑	monument	N	N;MASC;SG
待つ	espereu	待つ	esperar	V	V;IND;PL;1;PRS;FIN
待つ	espera	待つ	esperar	V	V;IND;SG;3;PRS;FIN
アベニュー	avinguda	アベニュー	avinguda	N	N;FEM;SG
難民	refugiats	難民	refugiat	N	N;MASC;PL
予言	prediu	予言	predir	V	V;IND;SG;3;PRS;FIN
デバイス	dispositiu	デバイス	dispositiu	N	N;MASC;SG
デバイス	dispositius	デバイス	dispositiu	N	N;MASC;PL
神学	teòleg	神学	teòleg	N	N;MASC;SG
神学	teologia	神学	teologia	N	N;FEM;SG
ドライ	secà	ドライ	secà	N	N;MASC;SG
ファイア	incendi	ファイア	incendi	N	N;MASC;SG
進撃	atac	進撃	atac	N	N;MASC;SG
アルゴリズム	algoritmes	アルゴリズム	algoritma	N	N;MASC;PL
アルゴリズム	algorisme	アルゴリズム	algorisme	N	N;MASC;SG
アルゴリズム	algoritme	アルゴリズム	algoritme	N	N;MASC;SG
浪人	rōnin	浪人	renir	N	N;MASC;SG
イスラム	musulmans	イスラム	musulmà	N	N;MASC;PL
イスラム	islam	イスラム	islam	N	N;MASC;SG
合金	aliatge	合金	aliatge	N	N;MASC;SG
合金	aliatges	合金	aliatge	N	N;MASC;PL
迷惑	molèstia	迷惑	molèstia	N	N;FEM;SG
リンゴ	poma	リンゴ	poma	N	N;FEM;SG
リンゴ	pomes	リンゴ	pome	N	N;FEM;PL
バナナ	banana	バナナ	banana	N	N;FEM;SG
バナナ	bananes	バナナ	banà	N	N;FEM;PL
バナナ	plàtans	バナナ	plàtan	N	N;MASC;PL
免疫	immunitat	免疫	immunitat	N	N;FEM;SG
カルチャー	cultura	カルチャー	cultura	N	N;FEM;SG
望ましい	desitjable	望ましい	desitjable	ADJ	ADJ;SG
望ましい	preferible	望ましい	preferible	ADJ	ADJ;SG
プレステージ	prestigi	プレステージ	prestigi	N	N;MASC;SG
シューティング	tirador	シューティング	tirador	N	N;MASC;SG
セールス	vendes	セールス	venda	N	N;FEM;PL
鉱業	mineria	鉱業	mineria	N	N;FEM;SG
氏族	clan	氏族	clan		
勢い	impuls	勢い	impuls	N	N;MASC;SG
手順	passes	手順	passa	N	N;FEM;PL
手順	passos	手順	pas	N	N;MASC;PL
手順	procediments	手順	procediment	N	N;MASC;PL
手順	procediment	手順	procediment	N	N;MASC;SG
手順	instruccions	手順	instrucció	N	N;FEM;PL
エージェント	agents	エージェント	agent	N	N;PL
エージェント	agent	エージェント	agent	N	N;SG
強盗	robatori	強盗	robatori	N	N;MASC;SG
ミルク	llet	ミルク	llet	N	N;FEM;SG
作詞	lletrista	作詞	lletrista	N	N;SG
パブ	pubs	パブ	pub	N	N;MASC;PL
処女	virginitat	処女	virginitat	N	N;FEM;SG
処女	donzella	処女	donzella	N	N;FEM;SG
司祭	sacerdot	司祭	sacerdot	N	N;MASC;SG
司祭	sacerdoci	司祭	sacerdoci	N	N;MASC;SG
司祭	cures	司祭	cura	N	N;FEM;PL
クリーム	nata	クリーム	nata	N	N;FEM;SG
微分	derivació	微分	derivació	N	N;FEM;SG
微分	diferenciació	微分	diferenciació	N	N;FEM;SG
ランナー	runner	ランナー	runner	N	N;MASC;SG
ランナー	corredor	ランナー	corredor	N	N;MASC;SG
ランナー	corredors	ランナー	corredor	N	N;MASC;PL
ランナー	runners	ランナー	runners	N	N;MASC;PL
担保	garantia	担保	garantir	V	V;IND;SG;3;PRS;FIN
ナイフ	ganivets	ナイフ	ganivet	N	N;MASC;PL
ナイフ	ganivet	ナイフ	ganivet	N	N;MASC;SG
侯爵	marquès	侯爵	marquès		
侯爵	marquis	侯爵	marqui		
除外	exclou	除外	excloure	V	V;IND;SG;3;PRS;FIN
除外	excloure	除外	excloure	V	V;NFIN
除外	exclou	除外	excloure	V	V;IND;SG;3;PRS;FIN
除外	exclouen	除外	excloure	V	V;IND;PL;3;PRS;FIN
カエル	granotes	カエル	granota	N	N;FEM;PL
カエル	granota	カエル	granota	N	N;FEM;SG
コーラ	coca	コーラ	coca	N	N;FEM;SG
休暇	vacances	休暇	vacança	N	N;FEM;PL
ネズミ	rats	ネズミ	rat	N	N;MASC;PL
紙幣	factures	紙幣	factura	N	N;FEM;PL
詐欺	fraus	詐欺	frau	N	N;MASC;PL
金銭	diners	金銭	diner	N	N;MASC;PL
金銭	diner	金銭	diner	N	N;MASC;SG
カップル	parella	カップル	parella	N	N;FEM;SG
拉致	segrest	拉致	segrest	N	N;MASC;SG
拉致	segrestadors	拉致	segrestador	N	N;MASC;PL
カウンター	comptadors	カウンター	comptador	N	N;MASC;PL
センサー	sensors	センサー	sensor	N	N;MASC;PL
センサー	captadors	センサー	captador	N	N;MASC;PL
センサー	sensor	センサー	sensor	N	N;MASC;SG
勝者	guanyador	勝者	guanyador	N	N;MASC;SG
勝者	guanyadors	勝者	guanyador	N	N;MASC;PL
原稿	manuscrit	原稿	manuscrit	N	N;MASC;SG
ギャング	gàngster	ギャング	gàngster	N	N;MASC;SG
動詞	verb	動詞	verb	N	N;MASC;SG
動詞	verbs	動詞	verb	N	N;MASC;PL
レバー	palanca	レバー	palanca	N	N;FEM;SG
レバー	fetge	レバー	fetge	N	N;MASC;SG
マーチ	març	マーチ	març	N	N
レイアウト	disposició	レイアウト	disposició	N	N;FEM;SG
屋外	alella	屋外	alella	N	N;FEM;SG
仮説	hipòtesi	仮説	hipòtesi	N	N;FEM;SG
孤独	solitud	孤独	solitud	N	N;FEM;SG
バラード	balada	バラード	balada	N	N;FEM;SG
押す	empeny	押す	empeny	V	V;IND;SG;3;PRS;FIN
ニックネーム	sobrenom	ニックネーム	sobrenom	N	N;MASC;SG
ニックネーム	sobrenoms	ニックネーム	sobrenom	N	N;MASC;PL
ハイウェイ	autopista	ハイウェイ	autopista	N	N;FEM;SG
等しい	iguals	等しい	igual	ADJ	ADJ;PL
容器	recipient	容器	recipient	N	N;MASC;SG
容器	contenidors	容器	contenidor	N	N;MASC;PL
容器	recipients	容器	recipient	N	N;MASC;PL
アンソロジー	antologia	アンソロジー	antologia	N	N;FEM;SG
屋上	terrat	屋上	terrat	N	N;MASC;SG
屋上	teulada	屋上	teulada	N	N;FEM;SG
屋上	sostre	屋上	sostre	N	N;MASC;SG
ラボ	laboratori	ラボ	laboratori	N	N;MASC;SG
フィクション	ficció	フィクション	ficció	N	N;FEM;SG
自伝	autobiografia	自伝	autobiografia	N	N;FEM;SG
ウォーク	passeig	ウォーク	passeig	N	N;MASC;SG
プロセッサ	processador	プロセッサ	processador	N	N;MASC;SG
プロセッサ	processadors	プロセッサ	processador	N	N;MASC;PL
武道	budo	武道	budo	N	N;MASC;SG
十八	divuit	十八	divuit	NUM	NUM;PL
遠い	llunyà	遠い	llunyà	ADJ	ADJ;MASC;SG
遠い	distant	遠い	distar	ADJ	ADJ;SG
運転	xofer	運転	xofer	N	N;MASC;SG
運転	conductor	運転	conductor	N	N;MASC;SG
レジャー	lleure	レジャー	lleure	N	N;MASC;SG
スマイル	somriure	スマイル	somriure	N	N;MASC;SG
暴動	motí	暴動	motí	N	N;MASC;SG
暴動	aldarull	暴動	aldarull	N	N;MASC;SG
暴動	revolta	暴動	revoltar	N	N;FEM;SG
ムスリム	musulmans	ムスリム	musulmà	N	N;MASC;PL
プラスチック	plàstics	プラスチック	plàstic	N	N;MASC;PL
引数	arguments	引数	argument	N	N;MASC;PL
エビ	gambes	エビ	gamba	N	N;FEM;PL
土壌	sòl	土壌	sòl	N	N;MASC;SG
感動	toquin	感動	tocar	V	V;SBJV;PL;3;PRS;FIN
感動	tocar	感動	tocar	V	V;NFIN
パラメータ	paràmetre	パラメータ	paràmetre	N	N;MASC;SG
パラメータ	paràmetres	パラメータ	paràmetre	N	N;MASC;PL
プライム	prime	プライム	prime		
ドック	molls	ドック	moll	N	N;MASC;PL
