que	at	que	at	CONJ	CONJ
escuelas	skoler	escuela	skole	N;FEM;PL	N;INDF;FEM;PL
elección	valget	elección	valg	N;FEM;SG	N;DEF;NEUT;SG
elección	valg	elección	valg	N;FEM;SG	N;INDF;NEUT;SG
clases	klasser	clase	klasse	N;FEM;PL	N;INDF;FEM;PL
clases	fag	clase	fag	N;FEM;PL	N;INDF;NEUT;PL
clases	klassene	clase	klasse	N;FEM;PL	N;DEF;FEM;PL
vuelo	flying	vuelo	flying	N;MASC;SG	N;INDF;FEM;SG
vuelo	flyging	vuelo	flyging	N;MASC;SG	N;INDF;FEM;SG
vuelo	flyreise	vuelo	flyreise	N;MASC;SG	N;INDF;FEM;SG
vuelo	flytur	vuelo	flytur	N;MASC;SG	N;INDF;MASC;SG
vuelo	flyging	vuelo	flyging	N;MASC;SG	N;INDF;FEM;SG
xiii	xiii	xiii	xiii	N	N;INDF;MASC;SG
parlamento	parlamentet	parlamento	parlament	N;MASC;SG	N;DEF;NEUT;SG
parlamento	parlament	parlamento	parlament	N;MASC;SG	N;INDF;NEUT;SG
parlamento	folketinget	parlamento	folketing	N;MASC;SG	N;DEF;NEUT;SG
parlamento	stortinget	parlamento	storting	N;MASC;SG	N;DEF;NEUT;SG
titular	overskriften	titular	overskrift	N;MASC;SG	N;DEF;MASC;SG
titular	overskrift	titular	overskrift	N;MASC;SG	N;INDF;FEM;SG
titular	innehaver	titular	innehave	N;MASC;SG	N;INDF;MASC;SG
florida	florida	florida	florid	N;FEM;SG	N;DEF;FEM;SG
económico	økonomisk	económico	økonomisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sabe	vet	saber	vet	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
sabe	kjenner	saber	kjenne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
league	league	league	league	N;FEM;SG	N;INDF;MASC;SG
league	forbund	league	forbunde	N;FEM;SG	N;INDF;NEUT;SG
nave	skipet	nave	skip	N;FEM;SG	N;DEF;NEUT;SG
posibilidad	mulighet	posibilidad	mulighet	N;FEM;SG	N;INDF;FEM;SG
html	html	html	html	N;MASC;SG	N;INDF;NEUT;SG
anderson	anderson	anderson	anderson	N;MASC;SG	N;INDF;MASC;SG
directo	beint	directo	bein	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
directo	direkte	directo	direkte	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
usado	brukt	usado	bruke	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
usado	slitt	usado	slitt	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG
presidencia	formannskapet	presidencia	formannskap	N;FEM;SG	N;DEF;NEUT;SG
contrario	motsatt	contrario	motsatt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
andalucía	andalucia	andalucía	andalucium	N;FEM;SG	N
autoridades	autoriteter	autoridad	autoritet	N;FEM;PL	N;INDF;MASC;PL
autoridades	myndigheter	autoridad	myndigheter	N;FEM;PL	N;INDF;FEM;PL
autoridades	myndighetene	autoridad	myndighet	N;FEM;PL	N;DEF;FEM;PL
pista	track	pista	track	N;FEM;SG	N;INDF;MASC;SG
pista	spore	pista	spore	N;FEM;SG	N;INDF;MASC;SG
pista	rullebane	pista	rulleb	N;FEM;SG	N;INDF;FEM;SG
pista	ledetråd	pista	ledetråd	N;FEM;SG	N;INDF;NEUT;SG
pista	snev	pista	snev	N;FEM;SG	N;INDF;NEUT;SG
pista	hint	pista	hint	N;FEM;SG	N;INDF;NEUT;SG
botánico	botaniker	botánico	botaniker	N;MASC;SG	N;INDF;MASC;SG
composición	sammensetning	composición	sammensetning	N;FEM;SG	N;INDF;FEM;SG
composición	komposisjon	composición	komposisjon	N;FEM;SG	N;INDF;MASC;SG
método	metoden	método	metode	N;MASC;SG	N;DEF;MASC;SG
método	metode	método	metode	N;MASC;SG	N;INDF;MASC;SG
concierto	konsert	concierto	konsert	N;MASC;SG	N;INDF;MASC;SG
concierto	concert	concierto	concert	N;MASC;SG	N
cuarta	fjerde	cuarto	fjerde	ADJ;FEM;SG	ADJ;DEF;SG
agricultura	landbruks	agricultura	landbruks	N;FEM;SG	N;INDF;MASC;SG
agricultura	landbruk	agricultura	landbruk	N;FEM;SG	N;INDF;MASC;SG
agricultura	landbruk	agricultura	landbruk	N;FEM;SG	N;INDF;MASC;SG
agricultura	jordbruk	agricultura	jordbruk	N;FEM;SG	N;INDF;MASC;SG
par	pair	par	pair	N;MASC;SG	N;INDF;MASC;SG
par	par	par	par	N;MASC;SG	N;INDF;NEUT;SG
par	dreiemoment	par	dreiemoment	N;MASC;SG	N;INDF;NEUT;SG
viejo	gammelt	viejo	gammel	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
viejo	gammal	viejo	gammal	ADJ;MASC;SG	ADJ;INDF;SG
tratamiento	behandling	tratamiento	behandling	N;MASC;SG	N;INDF;FEM;SG
palomar	palomar	palomar	palom	N;MASC;SG	N;INDF;MASC;SG
especiales	spesielle	especial	spesiell	ADJ;PL	ADJ;PL
nueve	ni	nueve	ni	NUM;PL	NUM;PL
bosque	skogen	bosque	skog	N;MASC;SG	N;DEF;MASC;SG
bosque	woods	bosque	woods	N;MASC;SG	N;INDF;NEUT;SG
bosque	skog	bosque	skog	N;MASC;SG	N;INDF;MASC;SG
bosque	skogen	bosque	skog	N;MASC;SG	N;DEF;MASC;SG
ganado	fortjent	ganado	fortjenne	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
ganado	oppnådd	ganado	oppnå	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
carga	lad	carga	lad	N;FEM;SG	N;INDF;NEUT;SG
carga	last	carga	last	N;FEM;SG	N;INDF;MASC;SG
carga	frakt	carga	frakt	N;FEM;SG	N;INDF;MASC;SG
carga	last	carga	last	N;FEM;SG	N;INDF;MASC;SG
carga	lasting	carga	lasting	N;FEM;SG	N;INDF;FEM;SG
carga	opplastingen	carga	opplasting	N;FEM;SG	N;DEF;MASC;SG
carga	opplasting	carga	opplasting	N;FEM;SG	N;INDF;FEM;SG
carga	ladning	carga	ladning	N;FEM;SG	N;INDF;FEM;SG
carga	belastning	carga	belastning	N;FEM;SG	N;INDF;FEM;SG
letra	brev	letra	brev	N;FEM;SG	N;INDF;NEUT;SG
letra	bokstav	letra	bokstav	N;FEM;SG	N;INDF;MASC;SG
letra	håndskrift	letra	håndskrift	N;FEM;SG	N;INDF;FEM;SG
necesidad	need	necesidad	need	N;FEM;SG	N
necesidad	behov	necesidad	behov	N;FEM;SG	N;INDF;NEUT;SG
necesidad	nød	necesidad	nød	N;FEM;SG	N;INDF;MASC;SG
necesidad	nødvendighet	necesidad	nødvendighet	N;FEM;SG	N;INDF;FEM;SG
consiste	består	consistir	bestå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
registro	register	registro	register	N;MASC;SG	N;INDF;NEUT;SG
registro	rekord	registro	rekord	N;MASC;SG	N;INDF;MASC;SG
registro	record	registro	record	N;MASC;SG	N;INDF
registro	registeret	registro	register	N;MASC;SG	N;DEF;NEUT;SG
registro	registrering	registro	registrering	N;MASC;SG	N;INDF;FEM;SG
registro	påmelding	registro	påmelding	N;MASC;SG	N;INDF;FEM;SG
registro	vognkort	registro	vognkort	N;MASC;SG	N;INDF;NEUT;SG
regreso	comeback	regreso	comeback	N;MASC;SG	N;INDF;NEUT;SG
regreso	return	regreso	return	N;MASC;SG	N;INDF;NEUT;SG
regreso	returner	regreso	returne	N;MASC;SG	N;INDF;MASC;SG
regreso	back	regreso	back	N;MASC;SG	N
duración	varighet	duración	varighet	N;FEM;SG	N;INDF;FEM;SG
duración	holdbarhet	duración	holdbarh	N;FEM;SG	N;INDF;NEUT;SG
complejo	kompleks	complejo	kompleks	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
acto	akt	acto	akt	N;MASC;SG	N;INDF;MASC;SG
acto	act	acto	act	N;MASC;SG	N
life	liv	life	liv	N	N;INDF;NEUT;SG
life	livet	life	liv	N	N;DEF;NEUT;SG
life	life	life	life	N	N;INDF;MASC;SG
indica	indikerer	indicar	indikere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
fundó	grunnla	fundar	grunnle	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
voto	avstemning	voto	avstemning	N;MASC;SG	N;INDF;FEM;SG
voto	stemme	voto	stemme	N;MASC;SG	N;INDF;FEM;SG
voto	stem	voto	stem	N;MASC;SG	N;INDF;MASC;SG
nicolás	nicolas	nicolás	nicol	N;MASC;SG	N
nicolás	nicholas	nicolás	nichol	N;MASC;SG	N
nicolás	nicolás	nicolás	nicolás	N;MASC;SG	N
nicolás	nicholas	nicolás	nichol	N;MASC;SG	N
arquitecto	arkitekt	arquitecto	arkitekt	N;MASC;SG	N;INDF;MASC;SG
convierte	konverterer	convertir	konvertere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
playa	beach	playa	beach	N;FEM;SG	N;INDF;NEUT;SG
playa	stranda	playa	strand	N;FEM;SG	N;DEF;FEM;SG
playa	strand	playa	strand	N;FEM;SG	N;INDF;FEM;SG
playa	playa	playa	play	N;FEM;SG	N;DEF;FEM;SG
rango	range	rango	rang	N;MASC;SG	N;INDF;FEM;SG
rango	rekkevidde	rango	rekkevidd	N;MASC;SG	N;INDF;FEM;SG
rango	spekter	rango	spekter	N;MASC;SG	N;INDF;NEUT;SG
rango	rang	rango	rang	N;MASC;SG	N;INDF;MASC;SG
rango	grad	rango	grad	N;MASC;SG	N;INDF;FEM;SG
rango	rank	rango	rank	N;MASC;SG	N;INDF;MASC;SG
latina	latinsk	latino	latinsk	ADJ;FEM;SG	ADJ;INDF;SG
regresó	returnerte	regresar	returnere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
instalaciones	fasiliteter	instalación	fasilitet	N;FEM;PL	N;INDF;MASC;PL
cosa	thing	cosa	thing	N;FEM;SG	N;INDF;MASC;SG
cosa	tingen	cosa	ting	N;FEM;SG	N;DEF;MASC;SG
cosa	greie	cosa	greie	N;FEM;SG	N;INDF;FEM;SG
derrota	nederlag	derrota	nederlag	N;FEM;SG	N;INDF;NEUT;SG
derrota	nederlaget	derrota	nederlag	N;FEM;SG	N;DEF;NEUT;SG
king	konge	king	konge	N	N;INDF;MASC;SG
king	dobbelseng	king	dobbelseng	N	N;INDF;NEUT;SG
basada	basert	basado	basere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
castellano	castellano	castellano	castellano	N;MASC;SG	N;INDF;MASC;SG
castellano	spansk	castellano	spansk	N;MASC;SG	N;INDF;MASC;SG
international	internasjonalt	international	internasjonal	ADJ;SG	ADJ;INDF;NEUT;SG
international	internasjonal	international	internasjonal	ADJ;SG	ADJ;INDF;SG
oriente	øst	oriente	øs	N;MASC;SG	N;INDF;NEUT;SG
oriente	orienten	oriente	orient	N;MASC;SG	N;DEF;MASC;SG
oriente	orient	oriente	orient	N;MASC;SG	N;INDF;SG
campeones	champions	campeón	champions	N;MASC;PL	N
leyes	lover	ley	lov	N;FEM;PL	N;INDF;FEM;PL
estructuras	strukturer	estructura	struktur	N;FEM;PL	N;INDF;MASC;PL
entrevista	intervju	entrevista	intervju	N;FEM;SG	N;INDF;NEUT;SG
niveles	nivåer	nivel	nivåe	N;MASC;PL	N;INDF;FEM;PL
arco	arc	arco	arc	N;MASC;SG	N;INDF;MASC;SG
arco	arch	arco	arch	N;MASC;SG	N
arco	arco	arco	arco	N;MASC;SG	N
arco	bukk	arco	bukk	N;MASC;SG	N;INDF;MASC;SG
arco	baug	arco	baug	N;MASC;SG	N;INDF;MASC;SG
arco	bow	arco	bow	N;MASC;SG	N;INDF;NEUT;SG
arco	bue	arco	bue	N;MASC;SG	N;INDF;MASC;SG
ficción	fiksjon	ficción	fiksjon	N;FEM;SG	N;INDF;MASC;SG
socialista	sosialist	socialista	sosialist	N;SG	N;INDF;MASC;SG
difícil	hard	difícil	hard	ADJ;SG	ADJ;INDF;SG
difícil	vanskeleg	difícil	vanskeleg	ADJ;SG	ADJ;INDF;NEUT;SG
difícil	hardt	difícil	hard	ADJ;SG	ADJ;INDF;NEUT;SG
difícil	vanskelig	difícil	vanskelig	ADJ;SG	ADJ;INDF;NEUT;SG
difícil	vanskelig	difícil	vanskelig	ADJ;SG	ADJ;INDF;NEUT;SG
novelas	romaner	novela	roman	N;FEM;PL	N;INDF;MASC;PL
conocidos	kjente	conocido	kjent	ADJ;MASC;PL;V.PTCP	ADJ;PL
conocidos	bekjente	conocido	bekjent	ADJ;MASC;PL;V.PTCP	ADJ;PL;V.PTCP
discos	plater	disco	plate	N;MASC;PL	N;INDF;FEM;PL
simple	enkelt	simple	enkel	ADJ;SG	ADJ;INDF;NEUT;SG
simple	enkel	simple	enkel	ADJ;SG	ADJ;INDF;SG
listas	spillelistene	lista	spilleliste	N;FEM;PL	N;DEF;FEM;PL
listas	spillelister	lista	spillelister	N;FEM;PL	N;INDF;FEM;PL
listas	lister	lista	liste	N;FEM;PL	N;INDF;FEM;PL
histórica	historisk	histórico	historisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
histórica	historisk	histórico	historisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
diputado	parlamentarikere	diputado	parlamentarikere	N;MASC;SG	N;INDF;MASC;SG
diputado	kongressmann	diputado	kongressmann	N;MASC;SG	N;INDF;MASC;SG
diputado	kongressmedlem	diputado	kongressmedlem	N;MASC;SG	N;INDF;MASC;SG
ideas	ideer	idea	idé	N;FEM;PL	N;INDF;MASC;PL
ojos	eyes	ojo	eyks	N;MASC;PL	N
ojos	øynene	ojo	øyne	N;MASC;PL	N;DEF;MASC;PL
músico	musiker	músico	musiker	N;MASC;SG	N;INDF;MASC;SG
destino	destinasjon	destino	destinasjon	N;MASC;SG	N;INDF;MASC;SG
destino	bestemmelsessted	destino	bestemmelsessted	N;MASC;SG	N;INDF;MASC;SG
destino	skjebnen	destino	skjebn	N;MASC;SG	N;DEF;MASC;SG
destino	skjebne	destino	skjebe	N;MASC;SG	N;INDF;FEM;SG
destino	destiny	destino	destiny	N;MASC;SG	N
destino	skjebnen	destino	skjebn	N;MASC;SG	N;DEF;MASC;SG
destino	skjebne	destino	skjebe	N;MASC;SG	N;INDF;FEM;SG
comarca	region	comarca	region	N;FEM;SG	N;INDF;MASC;SG
comarca	hobsyssel	comarca	hobsyssel	N;FEM;SG	N;INDF;MASC;SG
comarca	shire	comarca	shire	N;FEM;SG	N
comarca	comarca	comarca	comarce	N;FEM;SG	N
vasco	baskere	vasco	baskere	N;MASC;SG	N;INDF;FEM;SG
vasco	vasco	vasco	vasco	N;MASC;SG	N
contacto	kontakte	contacto	kontakt	N;MASC;SG	N;INDF;NEUT;SG
contacto	kontakt	contacto	kontakt	N;MASC;SG	N;INDF;MASC;SG
contacto	contact	contacto	contact	N;MASC;SG	N
reforma	reformasjonen	reforma	reformasjon	N;FEM;SG	N;DEF;MASC;SG
reforma	reform	reforma	reform	N;FEM;SG	N;INDF;MASC;SG
teniendo	tar	tener	ta	V;V.MSDR	V;IND;PRS;FIN
carreras	karrierer	carrera	karriere	N;FEM;PL	N;INDF;FEM;PL
single	single	single	single	N;MASC;SG	N;INDF;MASC;SG
single	singel	single	singel	N;MASC;SG	N;INDF;MASC;SG
expedición	ekspedisjon	expedición	ekspedisjon	N;FEM;SG	N;INDF;MASC;SG
invierno	vinteren	invierno	vinter	N;MASC;SG	N;DEF;MASC;SG
invierno	vinter	invierno	vinter	N;MASC;SG	N;INDF;MASC;SG
diferente	forskjellig	diferente	forskjellig	ADJ;SG	ADJ;INDF;NEUT;SG
romana	romersk	romano	romersk	ADJ;FEM;SG	ADJ;INDF;SG
barrios	distrikter	barrio	distrikt	N;MASC;PL	N;INDF;FEM;PL
lanzó	lanserte	lanzar	lansere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
relevancia	relevans	relevancia	relevans	N;FEM;SG	N;INDF;MASC;SG
ancho	måleren	ancho	måler	N;MASC;SG	N;DEF;MASC;SG
ancho	wide	ancho	wide	N;MASC;SG	N
ancho	bred	ancho	bred	N;MASC;SG	N;INDF;MASC;SG
grabación	opptak	grabación	opptak	N;FEM;SG	N;INDF;NEUT;SG
grabación	innspilling	grabación	innspilling	N;FEM;SG	N;INDF;FEM;SG
boca	kjeften	boca	kjeft	N;FEM;SG	N;DEF;MASC;SG
boca	munn	boca	munn	N;FEM;SG	N;INDF;MASC;SG
boca	munnen	boca	munn	N;FEM;SG	N;DEF;MASC;SG
boca	boca	boca	boc	N;FEM;SG	N
panamá	panama	panamá	panama	N;MASC;SG	N;INDF;MASC;SG
universal	universell	universal	universell	ADJ;SG	ADJ;INDF;SG
completa	komplett	completo	komplett	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
completa	fullført	completo	fullføre	ADJ;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
producido	produsert	producido	produsere	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
negra	svart	negro	svart	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
dando	gir	dar	gi	V;V.MSDR	V;IND;PRS;FIN
variedad	manifold	variedad	manifold	N;FEM;SG	N;INDF;NEUT;SG
variedad	variasjon	variedad	variasjon	N;FEM;SG	N;INDF;MASC;SG
dominio	domenet	dominio	domen	N;MASC;SG	N;DEF;NEUT;SG
dominio	dominans	dominio	dominans	N;MASC;SG	N;INDF;MASC;SG
dominio	dominion	dominio	dominion	N;MASC;SG	N;INDF;MASC;SG
dominio	dominans	dominio	dominans	N;MASC;SG	N;INDF;MASC;SG
star	stjerna	star	stjerne	N	N;DEF;FEM;SG
star	stjerne	star	stjerne	N	N;INDF;FEM;SG
valores	verdier	valor	verdi	N;MASC;PL	N;INDF;FEM;PL
movimientos	moves	movimiento	moves	N;MASC;PL	N
océano	hav	océano	hav	N;MASC;SG	N;INDF;NEUT;SG
océano	hav	océano	hav	N;MASC;SG	N;INDF;NEUT;SG
océano	ocean	océano	ocean	N;MASC;SG	N
promedio	gjennomsnittet	promedio	gjennomsnitt	N;MASC;SG	N;DEF;NEUT;SG
promedio	gjennomsnitt	promedio	gjennomsnitt	N;MASC;SG	N;INDF;NEUT;SG
promedio	gjennomsnittlig	promedio	gjennomsnittlig	N;MASC;SG	N;INDF;MASC;SG
promedio	avg	promedio	avg	N;MASC;SG	N
árabe	araber	árabe	araber	N;SG	N;INDF;MASC;SG
árabe	arabisk	árabe	arabisk	N;SG	N;INDF;MASC;SG
aplicación	implementering	aplicación	implementering	N;FEM;SG	N;INDF;FEM;SG
aplicación	gjennomføringen	aplicación	gjennomføring	N;FEM;SG	N;DEF;MASC;SG
aplicación	applikasjon	aplicación	applikasjon	N;FEM;SG	N;INDF;MASC;SG
aplicación	app	aplicación	app	N;FEM;SG	N;INDF;MASC;SG
aplicación	søknad	aplicación	søknad	N;FEM;SG	N;INDF;MASC;SG
aplicación	tilleggsfunksjon	aplicación	tilleggsfunksjon	N;FEM;SG	N;INDF;MASC;SG
aplicación	applikasjonen	aplicación	applikasjon	N;FEM;SG	N;DEF;MASC;SG
aplicación	applikasjon	aplicación	applikasjon	N;FEM;SG	N;INDF;MASC;SG
aplicación	app	aplicación	app	N;FEM;SG	N;INDF;MASC;SG
aplicación	appen	aplicación	appen	N;FEM;SG	N;DEF;MASC;SG
refiere	refererer	referir	referere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
famoso	berømt	famoso	berømme	ADJ;MASC;SG	ADJ;INDF;SG
interpretación	tolkning	interpretación	tolkning	N;FEM;SG	N;INDF;FEM;SG
competición	konkurranse	competición	konkurranse	N;FEM;SG	N;INDF;MASC;SG
compuesta	komponert	compuesto	komponere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
publicada	utgitt	publicado	utgitt	ADJ;FEM;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
publicada	publisert	publicado	publisere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
publicada	publisert	publicado	publisere	ADJ;FEM;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
terreno	land	terreno	land	N;MASC;SG	N;INDF;NEUT;SG
terreno	terrenget	terreno	terreng	N;MASC;SG	N;DEF;NEUT;SG
terreno	terreng	terreno	terreng	N;MASC;SG	N;INDF;NEUT;SG
terreno	lende	terreno	lende	N;MASC;SG	N;INDF;NEUT;SG
terreno	bakken	terreno	bakke	N;MASC;SG	N;DEF;MASC;SG
terreno	marka	terreno	marka	N;MASC;SG	N;INDF;MASC;SG
terreno	ground	terreno	ground	N;MASC;SG	N;INDF;MASC;SG
construir	konstruere	construir	konstruere	V;NFIN	V;NFIN
toledo	toledo	toledo	toledo	N;MASC;SG	N;INDF;MASC;SG
periódico	avispapir	periódico	avispapir	N;MASC;SG	N;INDF;MASC;SG
periódico	avis	periódico	avis	N;MASC;SG	N;INDF;FEM;SG
noticias	nyheter	noticia	nyhet	N;FEM;PL	N;INDF;FEM;PL
noticias	news	noticia	new	N;FEM;PL	N
miss	frøken	miss	frøken	N;FEM;SG	N;INDF;FEM;SG
miss	miss	miss	miss	N;FEM;SG	N;INDF;MASC;SG
normalmente	vanligvis	normalmente	vanligvis	ADV	ADV
normalmente	vanligvis	normalmente	vanligvis	ADV	ADV
normalmente	vanligvis	normalmente	vanligvis	ADV	ADV
trayectoria	bane	trayectoria	bane	N;FEM;SG	N;INDF;FEM;SG
piloto	pilot	piloto	pilot	N;SG	N;INDF;MASC;SG
abogado	jurist	abogado	jurist	N;MASC;SG	N;INDF;MASC;SG
abogado	advokat	abogado	advokat	N;MASC;SG	N;INDF;MASC;SG
chicago	chicago	chicago	chicago	N;MASC;SG	N
figuras	figurer	figura	figure	N;FEM;PL	N;INDF;MASC;PL
clásico	klassisk	clásico	klassisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
clásico	klassisk	clásico	klassisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ópera	opera	ópera	opera	N;FEM;SG	N;INDF;MASC;SG
ópera	operaen	ópera	opera	N;FEM;SG	N;DEF;MASC;SG
candidato	kandidaten	candidato	kandidat	N;MASC;SG	N;DEF;MASC;SG
candidato	kandidat	candidato	kandidat	N;MASC;SG	N;INDF;MASC;SG
municipales	kommunale	municipal	kommunal	ADJ;PL	ADJ;PL
designado	oppnevnt	designado	oppnevne	ADJ;MASC;SG;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
designado	utnevnt	designado	utnevne	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG;V.PTCP
activo	aktivt	activo	aktiv	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
activo	aktiv	activo	aktiv	ADJ;MASC;SG	ADJ;INDF;SG
irlanda	irish	irlanda	irish	N;FEM;SG	N
irlanda	ire	irlanda	ire	N;FEM;SG	N;INDF;MASC;SG
irlanda	irsk	irlanda	irsk	N;FEM;SG	N;INDF;MASC;SG
irlanda	irland	irlanda	irland	N;FEM;SG	N;INDF;NEUT;SG
irlanda	ireland	irlanda	ireland	N;FEM;SG	N;INDF;NEUT;SG
descripción	skildring	descripción	skildring	N;FEM;SG	N;INDF;FEM;SG
descripción	beskrivelse	descripción	beskrivelse	N;FEM;SG	N;INDF;MASC;SG
descripción	beskrivelsen	descripción	beskrivels	N;FEM;SG	N;DEF;MASC;SG
aspecto	utseende	aspecto	utseende	N;MASC;SG	N;INDF;NEUT;SG
aspecto	aspekt	aspecto	aspekt	N;MASC;SG	N;INDF;NEUT;SG
aspecto	looks	aspecto	looks	N;MASC;SG	N
málaga	málaga	málaga	melage	N;MASC;SG	N;DEF;NEUT;SG
vídeo	videoen	vídeo	video	N;MASC;SG	N;DEF;MASC;SG
vídeo	video	vídeo	video	N;MASC;SG	N;INDF;MASC;SG
presión	press	presión	press	N;FEM;SG	N;INDF;NEUT;SG
presión	trykk	presión	trykk	N;FEM;SG	N;INDF;NEUT;SG
conciertos	spillejobber	concierto	spillejobber	N;MASC;PL	N;INDF;FEM;PL
conciertos	gig	concierto	gig	N;MASC;PL	N
conciertos	concert	concierto	concert	N;MASC;PL	N
vecinos	naboer	vecino	nabo	N;MASC;PL	N;INDF;FEM;PL
vecinos	naboene	vecino	nabo	N;MASC;PL	N;DEF;FEM;PL
vecinos	naboer	vecino	nabo	N;MASC;PL	N;INDF;FEM;PL
lorenzo	laurence	lorenzo	laurence	N;MASC;SG	N;DEF;MASC;SG
lorenzo	lorenzo	lorenzo	lorenzo	N;MASC;SG	N;DEF;MASC;SG
lorenzo	lawrence	lorenzo	lawrence	N;MASC;SG	N;DEF;MASC;SG
competencia	konkurrenter	competencia	konkurrente	N;FEM;SG	N;INDF;NEUT;SG
competencia	jurisdiksjon	competencia	jurisdiksjon	N;FEM;SG	N;INDF;MASC;SG
competencia	kompetanse	competencia	kompetanse	N;FEM;SG	N;INDF;MASC;SG
competencia	konkurranse	competencia	konkurranse	N;FEM;SG	N;INDF;MASC;SG
sky	himmel	sky	himmel	N	N;INDF;MASC;SG
sky	sky	sky	sky	N	N;INDF;FEM;SG
sky	himmelen	sky	himmel	N	N;DEF;MASC;SG
punta	punta	punta	punte	N;FEM;SG	N;DEF;FEM;SG
punta	tips	punta	tips	N;FEM;SG	N;INDF;NEUT;SG
punta	poeng	punta	poeng	N;FEM;SG	N;INDF;NEUT;SG
punta	punkt	punta	punkt	N;FEM;SG	N;INDF;NEUT;SG
punta	point	punta	poin	N;FEM;SG	N;INDF;MASC;SG
fórmula	formula	fórmula	formule	N;FEM;SG	N;INDF;MASC;SG
fórmula	formel	fórmula	formel	N;FEM;SG	N;INDF;MASC;SG
núcleo	core	núcleo	core	N;MASC;SG	N
núcleo	kjernen	núcleo	kjerne	N;MASC;SG	N;DEF;MASC;SG
núcleo	kjerne	núcleo	kjerne	N;MASC;SG	N;INDF;MASC;SG
núcleo	kjerne	núcleo	kjerne	N;MASC;SG	N;INDF;MASC;SG
illinois	illinois	illinois	illinois	N;MASC;SG	N;INDF;MASC;SG
galería	gallerier	galería	gallerium	N;FEM;SG	N;INDF;NEUT;SG
galería	galleriet	galería	galleri	N;FEM;SG	N;DEF;NEUT;SG
galería	galleri	galería	galleri	N;FEM;SG	N;INDF;NEUT;SG
galería	gallery	galería	gallery	N;FEM;SG	N;INDF;FEM;SG
humana	menneskelig	humano	menneskelig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
cambiar	endrer	cambiar	endre	V;NFIN	V;IND;PRS;FIN
cambiar	endre	cambiar	endre	V;NFIN	V;NFIN
verdad	true	verdad	tru	N;FEM;SG	N;INDF;NEUT;SG
verdad	sannhet	verdad	sannhet	N;FEM;SG	N;INDF;MASC;SG
juventud	ungdommen	juventud	ungdom	N;FEM;SG	N;DEF;MASC;SG
juventud	ungdom	juventud	ungdom	N;FEM;SG	N;INDF;MASC;SG
golpe	kupp	golpe	kupp	N;MASC;SG	N;INDF;NEUT;SG
golpe	statskupp	golpe	statskupp	N;MASC;SG	N;INDF;NEUT;SG
golpe	slag	golpe	slag	N;MASC;SG	N;INDF;NEUT;SG
golpe	hjerneslag	golpe	hjerneslag	N;MASC;SG	N;INDF;NEUT;SG
avión	fly	avión	fly	N;MASC;SG	N;INDF;NEUT;SG
avión	fly	avión	fly	N;MASC;SG	N;INDF;NEUT;SG
masa	deig	masa	deig	N;FEM;SG	N;INDF;MASC;SG
masa	gryn	masa	gryn	N;FEM;SG	N;INDF;MASC;SG
masa	masse	masa	masse	N;FEM;SG	N;INDF;MASC;SG
masa	messe	masa	messe	N;FEM;SG	N;INDF;FEM;SG
masa	masa	masa	masa	N;FEM;SG	N;DEF;FEM;SG
