על	despre	על	despre	ADP	ADP;ACC
לימוד	invatare	לימוד	invatare	N;MASC;SG	N;INDF;FEM;SG
קצין	ofiter	קצין	ofiter	N;MASC;SG	N;INDF;MASC;SG
קצין	ofiter	קצין	ofiter	N;MASC;SG	N;INDF;MASC;SG
קצין	ofiter	קצין	ofiter	N;MASC;SG	N;INDF;MASC;SG
מגלה	descoperind	גילה	descoperi	V;MASC;SG;V.PTCP	V;V.MSDR
גידול	tumora	גידול	tumoră	N;MASC;SG	N;DEF;FEM;SG
גידול	tumoare	גידול	tumoare	N;MASC;SG	N;INDF;FEM;SG
גידול	tumora	גידול	tumoră	N;MASC;SG	N;DEF;FEM;SG
גידול	tumoare	גידול	tumoare	N;MASC;SG	N;INDF;FEM;SG
גידול	tumorii	גידול	tumoare	N;MASC;SG	N;DEF;FEM;SG
גידול	tumora	גידול	tumoră	N;MASC;SG	N;DEF;FEM;SG
רכב	masina	רכב	masină	N;MASC;SG	N;DEF;FEM;SG
רכב	masina	רכב	masină	N;MASC;SG	N;DEF;FEM;SG
רכב	masina	רכב	masină	N;MASC;SG	N;DEF;FEM;SG
רכב	masina	רכב	masină	N;MASC;SG	N;DEF;FEM;SG
רכב	masina	רכב	masină	N;MASC;SG	N;DEF;FEM;SG
רכב	automobil	רכב	automobil	N;MASC;SG	N;INDF;MASC;SG
רכב	automobilul	רכב	automobil	N;MASC;SG	N;DEF;MASC;SG
רכב	vehiculul	רכב	vehicul	N;MASC;SG	N;DEF;MASC;SG
רכב	vehicul	רכב	vehicul	N;MASC;SG	N;INDF;MASC;SG
משמעותית	semnificativ	משמעותי	semnificativ	ADV	ADV
משמעותית	semnificativ	משמעותי	semnificativ	ADV	ADV
משמעותית	semnificativ	משמעותי	semnificativ	ADV	ADV
קבלת	primirea	קבלה	primire	N;FEM;SG	N;DEF;FEM;SG
קבלת	acceptarea	קבלה	acceptare	N;FEM;SG	N;DEF;FEM;SG
קבלת	acceptand	קבלה	accepta	N;FEM;SG	N;INDF;MASC;SG
קילומטרים	kilometri	קילומטר	kilometru	N;MASC;PL	N;INDF;MASC;PL
קילומטרים	kilometri	קילומטר	kilometru	N;MASC;PL	N;INDF;MASC;PL
קילומטרים	kilometrii	קילומטר	kilometru	N;MASC;PL	N;DEF;MASC;PL
ראוי	adecvata	ראוי	adecvat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
ראוי	corespunzatoare	ראוי	corespunzator	ADJ;MASC;SG	ADJ;INDF;FEM
ראוי	corespunzator	ראוי	corespunzator	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ראוי	adecvat	ראוי	adecvat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ראוי	demn	ראוי	demn	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ראוי	vrednic	ראוי	vrednic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
התפתחות	dezvoltarea	התפתחות	dezvoltare	N;FEM;SG	N;DEF;FEM;SG
התפתחות	elaborare	התפתחות	elaborare	N;FEM;SG	N;INDF;FEM;SG
התפתחות	dezvoltare	התפתחות	dezvoltare	N;FEM;SG	N;INDF;FEM;SG
ביצוע	efectuarea	ביצוע	efectuare	N;MASC;SG	N;DEF;FEM;SG
ביצוע	performanta	ביצוע	performant	N;MASC;SG	N;DEF;FEM;SG
ביצוע	performanta	ביצוע	performant	N;MASC;SG	N;DEF;FEM;SG
ביצוע	performanta	ביצוע	performant	N;MASC;SG	N;DEF;FEM;SG
ביצוע	executie	ביצוע	executie	N;MASC;SG	N;INDF;FEM;SG
ביצוע	executare	ביצוע	executare	N;MASC;SG	N;INDF;FEM;SG
ביצוע	executie	ביצוע	executie	N;MASC;SG	N;INDF;FEM;SG
ביצוע	executarea	ביצוע	executare	N;MASC;SG	N;DEF;FEM;SG
ביצוע	efectuarea	ביצוע	efectuare	N;MASC;SG	N;DEF;FEM;SG
ביצוע	luare	ביצוע	luare	N;MASC;SG	N;INDF;FEM;SG
גנרל	generalul	גנרל	general	N;MASC;SG	N;DEF;MASC;SG
הביא	adus	הביא	aduce	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
משפחות	familiile	משפחה	familie	N;FEM;PL	N;DEF;FEM;PL
משפחות	familii	משפחה	familie	N;FEM;PL	N;INDF;FEM;PL
סיבה	motivul	סיבה	motiv	N;FEM;SG	N;DEF;MASC;SG
סיבה	motiv	סיבה	motiv	N;FEM;SG	N;INDF;MASC;SG
סיבה	cauza	סיבה	cauză	N;FEM;SG	N;DEF;FEM;SG
סיבה	cauza	סיבה	cauză	N;FEM;SG	N;DEF;FEM;SG
גודל	dimensiune	גודל	dimensiune	N;MASC;SG	N;INDF;FEM;SG
גודל	marime	גודל	marim	N;MASC;SG	N;INDF;FEM;SG
גודל	dimensiunea	גודל	dimensiune	N;MASC;SG	N;DEF;FEM;SG
גודל	marimea	גודל	marime	N;MASC;SG	N;DEF;FEM;SG
גודל	marime	גודל	marim	N;MASC;SG	N;INDF;FEM;SG
ספק	furnizor	ספק	furnizor	N;MASC;SG	N;INDF;MASC;SG
ספק	furnizorul	ספק	furnizor	N;MASC;SG	N;DEF;MASC;SG
ספק	furnizor	ספק	furnizor	N;MASC;SG	N;INDF;MASC;SG
נושאים	teme	נושא	temă	N;MASC;PL	N;INDF;FEM;PL
נושאים	subiectele	נושא	subiect	N;MASC;PL	N;DEF;FEM;PL
נושאים	subiecte	נושא	subiect	N;MASC;PL	N;INDF;FEM;PL
נושאים	subiecte	נושא	subiect	N;MASC;PL	N;INDF;FEM;PL
נושאים	probleme	נושא	problemă	N;MASC;PL	N;INDF;FEM;PL
נושאים	aspecte	נושא	aspect	N;MASC;PL	N;INDF;FEM;PL
נושאים	chestiuni	נושא	chestiune	N;MASC;PL	N;INDF;FEM;PL
תמיכה	suport	תמיכה	suport	N;FEM;SG	N;INDF;MASC;SG
תמיכה	sprijin	תמיכה	sprijin	N;FEM;SG	N;INDF;MASC;SG
תמיכה	sprijinul	תמיכה	sprijin	N;FEM;SG	N;DEF;MASC;SG
בצד	deoparte	בצד	deoparte		
חום	caprui	חום	caprui		
מעורב	amestecat	מעורב	amesteca	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מעורב	mixt	מעורב	mixt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מעורב	mixta	מעורב	mixta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
מעורב	implicat	מעורב	implicat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יסוד	elementul	יסוד	element	N;MASC;SG	N;DEF;MASC;SG
יסוד	element	יסוד	element	N;MASC;SG	N;INDF;MASC;SG
לאתר	localizeaza	איתר	localizeaza	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לאתר	localiza	איתר	localiza	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
צעירים	tineri	צעיר	tânăr	N;MASC;PL	N;INDF;MASC;PL
שיתוף	partajarea	שיתוף	partajare	N;MASC;SG	N;DEF;FEM;SG
שיתוף	partajare	שיתוף	partajare	N;MASC;SG	N;INDF;FEM;SG
שיתוף	cota	שיתוף	cotă	N;MASC;SG	N;DEF;FEM;SG
פרשת	pensionar	פרשה	pensionar	N;FEM;SG	N;INDF;MASC;SG
כיבוש	cucerire	כיבוש	cucerire	N;MASC;SG	N;INDF;FEM;SG
כיבוש	cucerirea	כיבוש	cucerire	N;MASC;SG	N;DEF;FEM;SG
כיבוש	ocupatie	כיבוש	ocupatie	N;MASC;SG	N;INDF;FEM;SG
כיבוש	ocupatie	כיבוש	ocupatie	N;MASC;SG	N;INDF;FEM;SG
תוכן	continutul	תוכן	continut	N;MASC;SG	N;DEF;MASC;SG
תוכן	continut	תוכן	continut	N;MASC;SG	N;INDF;MASC;SG
תוכן	continut	תוכן	continut	N;MASC;SG	N;INDF;MASC;SG
אורח	vizitatorul	אורח	vizitator	N;MASC;SG	N;DEF;MASC;SG
אורח	vizitator	אורח	vizitator	N;MASC;SG	N;INDF;MASC;SG
אורח	musafir	אורח	musafir	N;MASC;SG	N;INDF;MASC;SG
אורח	oaspete	אורח	oaspete	N;MASC;SG	N;INDF;MASC;SG
שבועות	saptamanile	שבוע	saptaman	N;MASC;PL	N;DEF;FEM;PL
קטנות	mici	קטן	mic	ADJ;FEM;PL	ADJ;INDF;PL
מקבל	primind	קיבל	primi	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
התבנית	model	התבנית	model	N;FEM;SG	N;INDF;MASC;SG
דרכים	drumuri	דרך	drum	N;FEM;PL	N;INDF;FEM;PL
דרכים	moduri	דרך	mod	N;FEM;PL	N;INDF;FEM;PL
פרסום	publicare	פרסום	publicare	N;MASC;SG	N;INDF;FEM;SG
פרסום	publicarea	פרסום	publicare	N;MASC;SG	N;DEF;FEM;SG
פרסום	post	פרסום	post	N;MASC;SG	N;INDF;MASC;SG
פרסום	postare	פרסום	postare	N;MASC;SG	N;INDF;FEM;SG
פרסום	postarea	פרסום	postare	N;MASC;SG	N;DEF;FEM;SG
פרסום	publicitatea	פרסום	publicitate	N;MASC;SG	N;DEF;FEM;SG
פרסום	reclama	פרסום	reclama	N;MASC;SG	N;DEF;FEM;SG
פרסום	publicitate	פרסום	publicitate	N;MASC;SG	N;INDF;FEM;SG
פרסום	postarea	פרסום	postare	N;MASC;SG	N;DEF;FEM;SG
פרסום	publicare	פרסום	publicare	N;MASC;SG	N;INDF;FEM;SG
פרסום	publicarea	פרסום	publicare	N;MASC;SG	N;DEF;FEM;SG
אהבה	iubire	אהבה	iubire	N;FEM;SG	N;INDF;FEM;SG
אהבה	iubirea	אהבה	iubire	N;FEM;SG	N;DEF;FEM;SG
אהבה	dragoste	אהבה	dragoste	N;FEM;SG	N;INDF;MASC
אהבה	dragostea	אהבה	dragoste	N;FEM;SG	N;DEF;FEM;SG
עסקים	afaceri	עסק	afacere	N;MASC;PL	N;INDF;FEM;PL
שבוע	saptamana	שבוע	saptamană	N;MASC;SG	N;DEF;FEM;SG
שבוע	saptamana	שבוע	saptamană	N;MASC;SG	N;DEF;FEM;SG
שבוע	saptamana	שבוע	saptamană	N;MASC;SG	N;DEF;FEM;SG
שבוע	saptamina	שבוע	saptamină	N;MASC;SG	N;DEF;FEM;SG
שבוע	saptamina	שבוע	saptamină	N;MASC;SG	N;DEF;FEM;SG
פועלים	lucratori	פועל	lucrator	N;MASC;PL	N;INDF;MASC;PL
פועלים	muncitori	פועל	muncitor	N;MASC;PL	N;INDF;MASC;PL
פועלים	muncitorii	פועל	muncitor	N;MASC;PL	N;DEF;MASC;PL
פועלים	lucratorii	פועל	lucrator	N;MASC;PL	N;DEF;MASC;PL
פועלים	lucratorilor	פועל	lucrator	N;MASC;PL	N;DEF;MASC;PL
כעת	acum	כעת	acum	ADV	ADV
שותף	partenera	שותף	parteneră	N;MASC;SG	N;DEF;FEM;SG
שותף	partenerul	שותף	partener	N;MASC;SG	N;DEF;MASC;SG
שותף	partener	שותף	partener	N;MASC;SG	N;INDF;MASC;SG
רעיון	idee	רעיון	idee	N;MASC;SG	N;INDF;FEM;SG
רעיון	ideea	רעיון	idee	N;MASC;SG	N;DEF;FEM;SG
רעיון	idea	רעיון	idee	N;MASC;SG	N;DEF;FEM;SG
אנרגיה	energia	אנרגיה	energie	N;FEM;SG	N;DEF;FEM;SG
אנרגיה	energie	אנרגיה	energie	N;FEM;SG	N;INDF;FEM;SG
קיימות	existente	קיים	existent	ADJ;FEM;PL	ADJ;INDF;FEM;PL
פיקוד	comanda	פיקוד	comandă	N;MASC;SG	N;DEF;FEM;SG
פיקוד	comanda	פיקוד	comandă	N;MASC;SG	N;DEF;FEM;SG
מדבר	vorbitul	מדבר	vorbit	N;MASC;SG	N;DEF;MASC;SG
מדבר	desert	מדבר	desert	N;MASC;SG	N;INDF;MASC;SG
מדבר	desertul	מדבר	desert	N;MASC;SG	N;DEF;MASC;SG
מדבר	desert	מדבר	desert	N;MASC;SG	N;INDF;MASC;SG
אחראי	responsabil	אחראי	responsabil	ADJ;MASC	ADJ;INDF;MASC;SG
אחראי	raspunzator	אחראי	raspunzator	ADJ;MASC	ADJ;INDF;MASC;SG
אחראי	responsabili	אחראי	responsabil	ADJ;MASC	ADJ;INDF;MASC;PL
אחראי	responsabila	אחראי	responsabil	ADJ;MASC	ADJ;DEF;FEM;SG
הרוח	vant	הרוח	vant		
הרוח	vant	הרוח	vant		
מחקרים	studii	מחקר	studiu	N;MASC;PL	N;INDF;FEM;PL
מחקרים	studiile	מחקר	studiu	N;MASC;PL	N;DEF;FEM;PL
אישית	personal	אישית	personal	ADV	ADV
אישית	personal	אישית	personal	ADV	ADV
נקודת	punctul	נקודה	punct	N;FEM;SG	N;DEF;MASC;SG
נקודת	punct	נקודה	punct	N;FEM;SG	N;INDF;MASC;SG
יחס	atitudinea	יחס	atitudine	N;MASC;SG	N;DEF;FEM;SG
יחס	atitudine	יחס	atitudine	N;MASC;SG	N;INDF;FEM;SG
ניהול	gestionarea	ניהול	gestionare	N;MASC;SG	N;DEF;FEM;SG
ניהול	gestionare	ניהול	gestionare	N;MASC;SG	N;INDF;FEM;SG
ניהול	conducerea	ניהול	conducere	N;MASC;SG	N;DEF;FEM;SG
ניהול	managementul	ניהול	management	N;MASC;SG	N;DEF;MASC;SG
ניהול	gestionarea	ניהול	gestionare	N;MASC;SG	N;DEF;FEM;SG
ניהול	management	ניהול	management	N;MASC;SG	N;INDF;MASC;SG
עיצוב	proiectare	עיצוב	proiectare	N;MASC;SG	N;INDF;FEM;SG
עיצוב	design	עיצוב	design	N;MASC;SG	N;INDF;MASC;SG
עיצוב	proiectarea	עיצוב	proiectare	N;MASC;SG	N;DEF;FEM;SG
קיבוץ	kibbutz	קיבוץ	kibbutz	N;MASC;SG	N;INDF;MASC;SG
קיבוץ	grupare	קיבוץ	grupare	N;MASC;SG	N;INDF;FEM;SG
קיבוץ	gruparea	קיבוץ	grupare	N;MASC;SG	N;DEF;FEM;SG
קצרה	scurt	קצר	scurt	ADV	ADV
ציור	tablou	ציור	tablou	N;MASC;SG	N;INDF;MASC;SG
ציור	vopsire	ציור	vopsire	N;MASC;SG	N;INDF;FEM;SG
ציור	pictura	ציור	pictură	N;MASC;SG	N;DEF;FEM;SG
ציור	pictura	ציור	pictură	N;MASC;SG	N;DEF;FEM;SG
ציור	desenul	ציור	desen	N;MASC;SG	N;DEF;MASC;SG
ציור	desen	ציור	desen	N;MASC;SG	N;INDF;MASC;SG
נמוכה	scazuta	נמוך	scazuta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
נמוכה	scazut	נמוך	scazut	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מוסדות	institutiile	מוסד	institutie	N;MASC;PL	N;DEF;FEM;PL
מוסדות	institutii	מוסד	institutie	N;MASC;PL	N;INDF;FEM;PL
מוסדות	institutii	מוסד	institutie	N;MASC;PL	N;INDF;FEM;PL
מיוחדת	speciala	מיוחד	special	ADJ;FEM;SG	ADJ;DEF;FEM;SG
מיוחדת	speciala	מיוחד	special	ADJ;FEM;SG	ADJ;DEF;FEM;SG
סיפורים	povesti	סיפור	povesti	N;MASC;PL	N;INDF;FEM;PL
סיפורים	povesti	סיפור	povesti	N;MASC;PL	N;INDF;FEM;PL
סיפורים	povestiri	סיפור	povestire	N;MASC;PL	N;INDF;FEM;PL
סיפורים	povesti	סיפור	povesti	N;MASC;PL	N;INDF;FEM;PL
סיפורים	povesti	סיפור	povesti	N;MASC;PL	N;INDF;FEM;PL
להגן	proteja	הגן	proteja	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להגן	protejeaza	הגן	protejeaza	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להגן	protejeaza	הגן	protejeaza	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להגן	apara	הגן	apara	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
להגן	apara	הגן	apara	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
גבול	limita	גבול	limită	N;MASC;SG	N;DEF;FEM;SG
גבול	limita	גבול	limită	N;MASC;SG	N;DEF;FEM;SG
גבול	frontiera	גבול	frontieră	N;MASC;SG	N;DEF;FEM;SG
גבול	granita	גבול	granită	N;MASC;SG	N;DEF;FEM;SG
גבול	frontiera	גבול	frontieră	N;MASC;SG	N;DEF;FEM;SG
התנגדות	rezistenta	התנגדות	rezistentă	N;FEM;SG	N;DEF;FEM;SG
התנגדות	rezistenta	התנגדות	rezistentă	N;FEM;SG	N;DEF;FEM;SG
התנגדות	rezistenta	התנגדות	rezistentă	N;FEM;SG	N;DEF;FEM;SG
התנגדות	opozitia	התנגדות	opozitie	N;FEM;SG	N;DEF;FEM;SG
התנגדות	opozitie	התנגדות	opozitie	N;FEM;SG	N;INDF;FEM;SG
התנגדות	opozitie	התנגדות	opozitie	N;FEM;SG	N;INDF;FEM;SG
מקרים	instante	מקרה	instant	N;MASC;PL	N;INDF;FEM;PL
מקרים	cazurile	מקרה	caz	N;MASC;PL	N;DEF;FEM;PL
מקרים	cazuri	מקרה	caz	N;MASC;PL	N;INDF;FEM;PL
חברתית	social	חברתי	social	ADV	ADV
חברתית	social	חברתי	social	ADV	ADV
אתרים	situri	אתר	situr	N;MASC;PL	N;INDF;FEM;PL
לילה	layla	לילה	layla	N;MASC;SG	N;DEF;FEM;SG
לילה	noapte	לילה	noapte	N;MASC;SG	N;INDF;FEM;SG
לחימה	lupta	לחימה	luptă	N;FEM;SG	N;DEF;FEM;SG
יחסים	relatii	יחסים	relatie	N;MASC;PL	N;INDF;FEM;PL
יחסים	relatiile	יחסים	relatie	N;MASC;PL	N;DEF;FEM;PL
יחסים	relatii	יחסים	relatie	N;MASC;PL	N;INDF;FEM;PL
יחסים	relatii	יחסים	relatie	N;MASC;PL	N;INDF;FEM;PL
יחסים	relatiile	יחסים	relatie	N;MASC;PL	N;DEF;FEM;PL
יחסים	relatii	יחסים	relatie	N;MASC;PL	N;INDF;FEM;PL
אדמה	solul	אדמה	sol	N;FEM;SG	N;DEF;MASC;SG
אדמה	sol	אדמה	sol	N;FEM;SG	N;INDF;MASC;SG
אדמה	teren	אדמה	teren	N;FEM;SG	N;INDF;MASC;SG
אדמה	land	אדמה	land	N;FEM;SG	N;INDF;MASC;SG
אדמה	earth	אדמה	earth	N;FEM;SG	N
אדמה	pamantul	אדמה	pamant	N;FEM;SG	N;DEF;MASC;SG
מורה	profesor	מורה	profesor	N;MASC;SG	N;INDF;MASC;SG
מורה	profesoara	מורה	profesoară	N;MASC;SG	N;DEF;FEM;SG
שניים	doi	שניים	doi	NUM;MASC;PL	NUM;MASC;PL
דוגמאות	exemple	דוגמה	exemplu	N;FEM;PL	N;INDF;FEM;PL
למחוק	sterge	מחק	sterge	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
למחוק	sterge	מחק	sterge	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
מפתח	cheie	מפתח	cheie	N;MASC;SG	N;INDF;FEM;SG
מפתח	tasta	מפתח	tasta	N;MASC;SG	N;DEF;FEM;SG
מפתח	cheia	מפתח	cheie	N;MASC;SG	N;DEF;FEM;SG
מפתח	dezvoltator	מפתח	dezvoltator	N;MASC;SG	N;INDF;MASC;SG
מתן	furnizand	מתן	furniza	N;MASC;SG	N;INDF;MASC;SG
מלאה	plin	מלא	plin	ADV	ADV
להשתתף	participa	השתתף	participa	V;NFIN	V;IND;SG;3;IPFV;FIN
להשתתף	participa	השתתף	participa	V;NFIN	V;IND;SG;3;IPFV;FIN
להשתתף	particip	השתתף	particip	V;NFIN	V;IND;SG;1;PRS;FIN
עמדה	pozitie	עמדה	pozitie	N;FEM;SG	N;INDF;FEM;SG
עמדה	pozitia	עמדה	pozitie	N;FEM;SG	N;DEF;FEM;SG
עמדה	pozitia	עמדה	pozitie	N;FEM;SG	N;DEF;FEM;SG
עמדה	pozitie	עמדה	pozitie	N;FEM;SG	N;INDF;FEM;SG
עמדה	pozitie	עמדה	pozitie	N;FEM;SG	N;INDF;FEM;SG
אמנים	artisti	אמן	artisti	N;MASC;PL	N;INDF;MASC;PL
אמנים	artisti	אמן	artisti	N;MASC;PL	N;INDF;MASC;PL
מילה	cuvint	מילה	cuvint	N;FEM;SG	N;INDF;MASC;SG
מילה	word	מילה	word	N;FEM;SG	N;INDF;MASC;SG
מילה	cuvant	מילה	cuvant	N;FEM;SG	N;INDF;MASC;SG
מילה	cuvant	מילה	cuvant	N;FEM;SG	N;INDF;MASC;SG
ישו	iisus	ישו	iisus		
עבודות	joburi	עבודה	job	N;FEM;PL	N;INDF;FEM;PL
ילד	baiat	ילד	baiat	N;MASC;SG	N;INDF;MASC;SG
ילד	baiat	ילד	baiat	N;MASC;SG	N;INDF;MASC;SG
ילד	kid	ילד	kid	N;MASC;SG	N;INDF;MASC;SG
ילד	copila	ילד	copilă	N;MASC;SG	N;DEF;FEM;SG
ילד	copil	ילד	copil	N;MASC;SG	N;INDF;MASC;SG
ילד	copila	ילד	copilă	N;MASC;SG	N;DEF;FEM;SG
ענף	creanga	ענף	creangă	N;MASC;SG	N;DEF;FEM;SG
ענף	ramura	ענף	ramura	N;MASC;SG	N;DEF;FEM;SG
ענף	filiala	ענף	filială	N;MASC;SG	N;DEF;FEM;SG
ענף	sucursala	ענף	sucursală	N;MASC;SG	N;DEF;FEM;SG
כדורגלן	fotbalistul	כדורגלן	fotbalist	N;MASC;SG	N;DEF;MASC;SG
כדורגלן	fotbalist	כדורגלן	fotbalist	N;MASC;SG	N;INDF;MASC;SG
מוסד	institut	מוסד	institut	N;MASC;SG	N;INDF;MASC;SG
מוסד	institutul	מוסד	institut	N;MASC;SG	N;DEF;MASC;SG
מוסד	stabilirea	מוסד	stabilire	N;MASC;SG	N;DEF;FEM;SG
מוסד	stabilire	מוסד	stabilire	N;MASC;SG	N;INDF;FEM;SG
מוסד	institutie	מוסד	institutie	N;MASC;SG	N;INDF;FEM;SG
מוסד	institutie	מוסד	institutie	N;MASC;SG	N;INDF;FEM;SG
מוסד	mossad	מוסד	mossad	N;MASC;SG	N;INDF;MASC;SG
עצם	bone	עצם	bonă		
טבעי	natural	טבעי	natural	ADJ;MASC;SG	ADJ;INDF;MASC;SG
קולות	voturile	קול	vot	N;MASC;PL	N;DEF;FEM;PL
קולות	voturi	קול	vot	N;MASC;PL	N;INDF;FEM;PL
קולות	voci	קול	voce	N;MASC;PL	N;INDF;FEM;PL
קולות	vocile	קול	voce	N;MASC;PL	N;DEF;FEM;PL
לשלב	combina	שילב	combina	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
לשלב	combin	שילב	combin	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לשלב	combina	שילב	combina	V;NFIN;ACT	V;IND;SG;3;IPFV;FIN
מנהיג	lider	מנהיג	lider	N;MASC;SG	N;INDF;MASC;SG
מנהיג	conducator	מנהיג	conducator	N;MASC;SG	N;INDF;MASC;SG
מנהיג	leader	מנהיג	leader	N;MASC;SG	N;INDF;MASC;SG
מנהיג	liderul	מנהיג	lider	N;MASC;SG	N;DEF;MASC;SG
מטה	sediu	מטה	sediu	N;MASC;SG	N;INDF;MASC;SG
משך	durata	משך	durată	N;MASC;SG	N;DEF;FEM;SG
משך	durata	משך	durată	N;MASC;SG	N;DEF;FEM;SG
לפתוח	deschide	פתח	deschide	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
שיטות	metodele	שיטה	metodă	N;FEM;PL	N;DEF;FEM;PL
שיטות	metode	שיטה	metodă	N;FEM;PL	N;INDF;FEM;PL
שליטה	control	שליטה	control	N;FEM;SG	N;INDF;MASC;SG
שליטה	controlul	שליטה	control	N;FEM;SG	N;DEF;MASC;SG
מושג	concept	מושג	concept	N;MASC;SG	N;INDF;MASC;SG
מושג	conceptul	מושג	concept	N;MASC;SG	N;DEF;MASC;SG
מושג	idee	מושג	idee	N;MASC;SG	N;INDF;FEM;SG
מושג	ideea	מושג	idee	N;MASC;SG	N;DEF;FEM;SG
מושג	idea	מושג	idee	N;MASC;SG	N;DEF;FEM;SG
מידי	midi	מידי	mid		
שניהם	amandoua	שניים	amandoi		
שניהם	amandoi	שניים	amandoi		
שניהם	amandoua	שניים	amandoi		
צורת	forma	צורה	formă	N;FEM;SG	N;DEF;FEM;SG
צורת	forma	צורה	formă	N;FEM;SG	N;DEF;FEM;SG
צורת	formular	צורה	formular	N;FEM;SG	N;INDF;MASC;SG
צורת	forma	צורה	formă	N;FEM;SG	N;DEF;FEM;SG
צורת	forma	צורה	formă	N;FEM;SG	N;DEF;FEM;SG
צורת	formularul	צורה	formular	N;FEM;SG	N;DEF;MASC;SG
חומרים	materiale	חומר	material	N;MASC;PL	N;INDF;FEM;PL
חומרים	materialele	חומר	material	N;MASC;PL	N;DEF;FEM;PL
סביר	probabila	סביר	probabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
סביר	rezonabila	סביר	rezonabil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
קריירה	cariera	קריירה	carieră	N;FEM;SG	N;DEF;FEM;SG
קריירה	cariera	קריירה	carieră	N;FEM;SG	N;DEF;FEM;SG
ניתוח	operatie	ניתוח	operatie	N;MASC;SG	N;INDF;FEM;SG
ניתוח	chirurgie	ניתוח	chirurgie	N;MASC;SG	N;INDF;FEM;SG
ניתוח	chirurgia	ניתוח	chirurgie	N;MASC;SG	N;DEF;FEM;SG
ניתוח	analiza	ניתוח	analiză	N;MASC;SG	N;DEF;FEM;SG
ניתוח	analiza	ניתוח	analiză	N;MASC;SG	N;DEF;FEM;SG
מידה	masura	מידה	masură	N;FEM;SG	N;DEF;FEM;SG
מידה	masura	מידה	masură	N;FEM;SG	N;DEF;FEM;SG
מידה	masoara	מידה	masoară	N;FEM;SG	N;DEF;FEM;SG
מידה	masura	מידה	masură	N;FEM;SG	N;DEF;FEM;SG
מידה	dimensiune	מידה	dimensiune	N;FEM;SG	N;INDF;FEM;SG
מידה	marime	מידה	marim	N;FEM;SG	N;INDF;FEM;SG
מידה	dimensiunea	מידה	dimensiune	N;FEM;SG	N;DEF;FEM;SG
מידה	marimea	מידה	marime	N;FEM;SG	N;DEF;FEM;SG
מידה	marime	מידה	marim	N;FEM;SG	N;INDF;FEM;SG
לסייע	asist	סייע	asista	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
אוניות	navele	אונייה	navă	N;FEM;PL	N;DEF;FEM;PL
אוניות	nave	אונייה	navă	N;FEM;PL	N;INDF;FEM;PL
אוניות	vapoare	אונייה	vapor	N;FEM;PL	N;INDF;FEM;PL
אוניות	corabii	אונייה	corabie	N;FEM;PL	N;INDF;FEM;PL
שחקנית	actrita	שחקן	actrita	N;FEM;SG	N;DEF;FEM;SG
שחקנית	actrita	שחקן	actrita	N;FEM;SG	N;DEF;FEM;SG
פועל	lucrator	פועל	lucrator	N;MASC;SG	N;INDF;MASC;SG
פועל	muncitor	פועל	muncitor	N;MASC;SG	N;INDF;MASC;SG
פועל	verb	פועל	verb	N;MASC;SG	N;INDF;MASC;SG
פגיעה	impact	פגיעה	impact	N;FEM;SG	N;INDF;MASC;SG
פגיעה	impactul	פגיעה	impact	N;FEM;SG	N;DEF;MASC;SG
אזרחים	cetatenii	אזרח	cetatenie	N;MASC;PL	N;DEF;MASC;PL
אזרחים	civili	אזרח	civil	N;MASC;PL	N;INDF;MASC;PL
אזרחים	civilii	אזרח	civil	N;MASC;PL	N;DEF;MASC;PL
אזרחים	civililor	אזרח	civil	N;MASC;PL	N;DEF;MASC;PL
לגמרי	absolut	לגמרי	absolut	ADV	ADV
לגמרי	complet	לגמרי	complet	ADV	ADV
לגמרי	total	לגמרי	total	ADV	ADV
רוחב	latitudine	רוחב	latitudine	N;MASC;SG	N;INDF;FEM;SG
