per	pentru	per	pentru	ADP	ADP;ACC
santi	sfinti	santo	sfinti	N;MASC;PL	N;INDF;MASC;PL
santi	sfinti	santo	sfinti	N;MASC;PL	N;INDF;MASC;PL
santi	sfintii	santo	sfânt	N;MASC;PL	N;DEF;MASC;PL
fatti	fapte	fatto	fapt	N;MASC;PL	N;INDF;FEM;PL
fatti	faptele	fatto	fapt	N;MASC;PL	N;DEF;FEM;PL
luca	luca	luca	luca	N;MASC;SG	N;DEF;FEM;SG
luca	luca	luca	luca	N;MASC;SG	N;DEF;FEM;SG
accademia	academy	accademia	academy	N;FEM;SG	N;INDF;MASC;SG
accademia	academia	accademia	academie	N;FEM;SG	N;DEF;FEM;SG
accademia	academie	accademia	academie	N;FEM;SG	N;INDF;FEM;SG
accademia	accademia	accademia	accademie	N;FEM;SG	N;DEF;FEM;SG
passa	trece	passare	trece	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
passa	trece	passare	trece	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
facendo	fac	fare	face	V;V.MSDR	V;IND;PL;3;PRS;FIN
servizi	servicii	servizio	serviciu	N;MASC;PL	N;INDF;FEM;PL
navi	navele	nave	navă	N;FEM;PL	N;DEF;FEM;PL
navi	nave	nave	navă	N;FEM;PL	N;INDF;FEM;PL
navi	vapoare	nave	vapor	N;FEM;PL	N;INDF;FEM;PL
navi	corabii	nave	corabie	N;FEM;PL	N;INDF;FEM;PL
navi	nave	nave	navă	N;FEM;PL	N;INDF;FEM;PL
navi	vase	nave	vas	N;FEM;PL	N;INDF;FEM;PL
elenco	lista	elenco	listă	N;MASC;SG	N;DEF;FEM;SG
elenco	lista	elenco	listă	N;MASC;SG	N;DEF;FEM;SG
formula	formula	formula	formulă	N;FEM;SG	N;DEF;FEM;SG
formula	formula	formula	formulă	N;FEM;SG	N;DEF;FEM;SG
arrivo	sosirea	arrivo	sosire	N;MASC;SG	N;DEF;FEM;SG
arrivo	sosire	arrivo	sosire	N;MASC;SG	N;INDF;FEM;SG
titolare	proprietar	titolare	proprietar	N;SG	N;INDF;MASC;SG
titolare	proprietarul	titolare	proprietar	N;SG	N;DEF;MASC;SG
titolare	holder	titolare	holder	N;SG	N;INDF;MASC;SG
titolare	titular	titolare	titular	N;SG	N;INDF;MASC;SG
titolare	titularul	titolare	titular	N;SG	N;DEF;MASC;SG
elaborazione	procesarea	elaborazione	procesare	N;FEM;SG	N;DEF;FEM;SG
elaborazione	procesare	elaborazione	procesare	N;FEM;SG	N;INDF;FEM;SG
elaborazione	prelucrarea	elaborazione	prelucrare	N;FEM;SG	N;DEF;FEM;SG
elaborazione	prelucrare	elaborazione	prelucrare	N;FEM;SG	N;INDF;FEM;SG
open	open	open	open	N;MASC	N;INDF;MASC;SG
letteratura	literatura	letteratura	literatură	N;FEM;SG	N;DEF;FEM;SG
letteratura	literatura	letteratura	literatură	N;FEM;SG	N;DEF;FEM;SG
libertà	libertate	libertà	libertate	N;FEM	N;INDF;FEM;SG
libertà	libertatea	libertà	libertate	N;FEM	N;DEF;FEM;SG
libertà	freedom	libertà	freedom	N;FEM	N;INDF;MASC;SG
libertà	libertate	libertà	libertate	N;FEM	N;INDF;FEM;SG
libertà	liberty	libertà	liberty	N;FEM	N;INDF;MASC;SG
bronzo	bronz	bronzo	bronz	N;MASC;SG	N;INDF;MASC;SG
tecniche	tehnici	tecnica	tehnic	N;FEM;PL	N;INDF;MASC;PL
fascia	fascia	fascia	fascie	N;FEM;SG	N;DEF;FEM;SG
ambiente	mediul	ambiente	mediu	N;MASC;SG	N;DEF;MASC;SG
missione	misiunea	missione	misiune	N;FEM;SG	N;DEF;FEM;SG
missione	misiune	missione	misiune	N;FEM;SG	N;INDF;FEM;SG
regionale	regional	regionale	regional	ADJ;SG	ADJ;INDF;MASC;SG
arriva	vine	arrivare	veni	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
evitare	evita	evitare	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
evitare	evita	evitare	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
intervento	interventie	intervento	interventie	N;MASC;SG	N;INDF;FEM;SG
intervento	interventia	intervento	interventie	N;MASC;SG	N;DEF;FEM;SG
pietra	piatra	pietra	piatră	N;FEM;SG	N;DEF;FEM;SG
pietra	piatra	pietra	piatră	N;FEM;SG	N;DEF;FEM;SG
sala	sala	sala	sală	N;FEM;SG	N;DEF;FEM;SG
show	spectacol	show	spectacol	N	N;INDF;MASC;SG
bandiera	drapel	bandiera	drapel	N;FEM;SG	N;INDF;MASC;SG
bandiera	drapelul	bandiera	drapel	N;FEM;SG	N;DEF;MASC;SG
bandiera	steagul	bandiera	steag	N;FEM;SG	N;DEF;MASC;SG
bandiera	pavilion	bandiera	pavilion	N;FEM;SG	N;INDF;MASC;SG
bandiera	steag	bandiera	steag	N;FEM;SG	N;INDF;MASC;SG
proposta	propunere	proposta	propunere	N;FEM;SG	N;INDF;FEM;SG
proposta	propunerea	proposta	propunere	N;FEM;SG	N;DEF;FEM;SG
national	nationala	nationale	national	N	N;DEF;FEM;SG
national	nationala	nationale	national	N	N;DEF;FEM;SG
critica	critica	critica	critică	N;FEM;SG	N;DEF;FEM;SG
critica	critica	critica	critică	N;FEM;SG	N;DEF;FEM;SG
critica	critica	critica	critică	N;FEM;SG	N;DEF;FEM;SG
critica	critica	critica	critică	N;FEM;SG	N;DEF;FEM;SG
critica	critica	critica	critică	N;FEM;SG	N;DEF;FEM;SG
tecnico	tehnic	tecnico	tehnic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
foto	poze	foto	poză	N;FEM	N;INDF;FEM;PL
foto	fotografiile	foto	fotografie	N;FEM	N;DEF;FEM;PL
foto	fotografii	foto	fotografie	N;FEM	N;INDF;FEM;PL
foto	fotografie	foto	fotografie	N;FEM	N;INDF;FEM;SG
foto	fotografia	foto	fotografie	N;FEM	N;DEF;FEM;SG
foto	poza	foto	poză	N;FEM	N;DEF;FEM;SG
soltanto	doar	soltanto	doar	ADV	ADV
soltanto	numai	soltanto	numai	ADV	ADV
incontri	reuniuni	incontro	reuniune	N;MASC;PL	N;INDF;FEM;PL
incontri	intruniri	incontro	intrunire	N;MASC;PL	N;INDF;FEM;PL
incontri	intalniri	incontro	intalnire	N;MASC;PL	N;INDF;FEM;PL
incontri	intalniri	incontro	intalnire	N;MASC;PL	N;INDF;FEM;PL
incontri	intalniri	incontro	intalnire	N;MASC;PL	N;INDF;FEM;PL
arbitro	arbitru	arbitro	arbitru	N;MASC;SG	N;INDF;MASC;SG
arbitro	arbitrul	arbitro	arbitru	N;MASC;SG	N;DEF;MASC;SG
arbitro	arbitru	arbitro	arbitru	N;MASC;SG	N;INDF;MASC;SG
percorso	cale	percorso	cale	N;MASC;SG	N;INDF;FEM;SG
percorso	calea	percorso	cale	N;MASC;SG	N;DEF;FEM;SG
percorso	traseu	percorso	traseu	N;MASC;SG	N;INDF;MASC;SG
percorso	ruta	percorso	ruta	N;MASC;SG	N;DEF;FEM;SG
percorso	ruta	percorso	ruta	N;MASC;SG	N;DEF;FEM;SG
percorso	traseul	percorso	traseu	N;MASC;SG	N;DEF;MASC;SG
quartiere	vecinatate	quartiere	vecinatate	N;MASC;SG	N;INDF;FEM;SG
quartiere	cartierul	quartiere	cartier	N;MASC;SG	N;DEF;MASC;SG
quartiere	cartier	quartiere	cartier	N;MASC;SG	N;INDF;MASC;SG
cinese	chinezesc	cinese	chinezesc	ADJ;SG	ADJ;INDF;MASC;SG
cinese	chinez	cinese	chinez	ADJ;SG	ADJ;INDF;MASC;SG
luoghi	localuri	luogo	local	N;MASC;PL	N;INDF;FEM;PL
luoghi	locuri	luogo	loc	N;MASC;PL	N;INDF;FEM;PL
blu	albastru	blu	albastru	ADJ;SG	ADJ;INDF;MASC;SG
nobile	nobil	nobile	nobil	ADJ;SG	ADJ;INDF;MASC;SG
nobile	nobila	nobile	nobil	ADJ;SG	ADJ;DEF;FEM;SG
american	american	americano	american	ADJ;FEM;SG	ADJ;INDF;MASC;SG
diritti	drepturile	diritto	drept	N;MASC;PL	N;DEF;FEM;PL
diritti	drepturi	diritto	drept	N;MASC;PL	N;INDF;FEM;PL
soldati	soldati	soldato	soldat	N;MASC;PL	N;INDF;MASC;PL
soldati	soldati	soldato	soldat	N;MASC;PL	N;INDF;MASC;PL
soldati	soldatii	soldato	soldat	N;MASC;PL	N;DEF;MASC;PL
soldati	soldati	soldato	soldat	N;MASC;PL	N;INDF;MASC;PL
king	regele	king	rege	N;MASC	N;DEF;MASC;SG
king	king	king	king	N;MASC	N;INDF;MASC;SG
king	rege	king	rege	N;MASC	N;INDF;MASC;SG
federazione	federatiei	federazione	federatie	N;FEM;SG	N;DEF;FEM;SG
federazione	federatia	federazione	federatie	N;FEM;SG	N;DEF;FEM;SG
federazione	federatia	federazione	federatie	N;FEM;SG	N;DEF;FEM;SG
passaggio	pasajul	passaggio	pasaj	N;MASC;SG	N;DEF;MASC;SG
passaggio	pasaj	passaggio	pasaj	N;MASC;SG	N;INDF;MASC;SG
ragazzo	baiat	ragazzo	baiat	N;MASC;SG	N;INDF;MASC;SG
ragazzo	baiat	ragazzo	baiat	N;MASC;SG	N;INDF;MASC;SG
ragazzo	kid	ragazzo	kid	N;MASC;SG	N;INDF;MASC;SG
carattere	font	carattere	font	N;MASC;SG	N;INDF;MASC;SG
carattere	personaj	carattere	personaj	N;MASC;SG	N;INDF;MASC;SG
carattere	caracterul	carattere	caracter	N;MASC;SG	N;DEF;MASC;SG
carattere	caracter	carattere	caracter	N;MASC;SG	N;INDF;MASC;SG
monaco	calugar	monaco	calugar	N;MASC;SG	N;INDF;MASC;SG
monaco	calugar	monaco	calugar	N;MASC;SG	N;INDF;MASC;SG
monaco	calugarul	monaco	calugar	N;MASC;SG	N;DEF;MASC;SG
nomination	nominalizari	nomination	nominalizare	N;FEM;PL	N;INDF;MASC;PL
operazione	operatie	operazione	operatie	N;FEM;SG	N;INDF;FEM;SG
operazione	operatiune	operazione	operatiune	N;FEM;SG	N;INDF;FEM;SG
operazione	operatiunea	operazione	operatiune	N;FEM;SG	N;DEF;FEM;SG
operazione	operatiunea	operazione	operatiune	N;FEM;SG	N;DEF;FEM;SG
sorella	sora	sorella	soră	N;FEM;SG	N;DEF;FEM;SG
sorella	sora	sorella	soră	N;FEM;SG	N;DEF;FEM;SG
aree	arii	area	arie	N;FEM;PL	N;INDF;FEM;PL
aree	domenii	area	domeniu	N;FEM;PL	N;INDF;FEM;PL
aree	zonele	area	zonă	N;FEM;PL	N;DEF;FEM;PL
aree	zone	area	zonă	N;FEM;PL	N;INDF;FEM;PL
vincitore	castigator	vincitore	castigator	N;MASC;SG	N;INDF;MASC;SG
vincitore	invingator	vincitore	invingator	N;MASC;SG	N;INDF;MASC;SG
vincitore	castigator	vincitore	castigator	N;MASC;SG	N;INDF;MASC;SG
sicurezza	securitate	sicurezza	securitate	N;FEM;SG	N;INDF;FEM;SG
sicurezza	securitatea	sicurezza	securitate	N;FEM;SG	N;DEF;FEM;SG
sicurezza	paza	sicurezza	pază	N;FEM;SG	N;DEF;FEM;SG
sicurezza	paza	sicurezza	pază	N;FEM;SG	N;DEF;FEM;SG
sicurezza	siguranta	sicurezza	sigurantă	N;FEM;SG	N;DEF;FEM;SG
sicurezza	siguranta	sicurezza	sigurantă	N;FEM;SG	N;DEF;FEM;SG
sicurezza	siguranta	sicurezza	sigurantă	N;FEM;SG	N;DEF;FEM;SG
giornata	zi	giornata	zi	N;FEM;SG	N;INDF;FEM;SG
giornata	ziua	giornata	zi	N;FEM;SG	N;DEF;FEM;SG
passo	pas	passo	pas	N;MASC;SG	N;INDF;MASC;SG
passo	pasul	passo	pas	N;MASC;SG	N;DEF;MASC;SG
passo	passo	passo	passo	N;MASC;SG	N;INDF;MASC;SG
passo	pass	passo	pass	N;MASC;SG	N;INDF;MASC;SG
passo	pasa	passo	pasă	N;MASC;SG	N;DEF;FEM;SG
passo	pasa	passo	pasă	N;MASC;SG	N;DEF;FEM;SG
biblioteca	biblioteca	biblioteca	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
biblioteca	biblioteca	biblioteca	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
biblioteca	librarie	biblioteca	librarie	N;FEM;SG	N;INDF;FEM;SG
posti	localuri	posto	local	N;MASC;PL	N;INDF;FEM;PL
posti	locuri	posto	loc	N;MASC;PL	N;INDF;FEM;PL
sistemi	sisteme	sistema	sistem	N;MASC;PL	N;INDF;FEM;PL
volo	zborul	volo	zbor	N;MASC;SG	N;DEF;MASC;SG
volo	zbor	volo	zbor	N;MASC;SG	N;INDF;MASC;SG
architettura	arhitectura	architettura	arhitectură	N;FEM;SG	N;DEF;FEM;SG
architettura	arhitectura	architettura	arhitectură	N;FEM;SG	N;DEF;FEM;SG
simili	asemanatoare	simile	asemanator	ADJ;PL	ADJ;INDF;FEM
simili	similare	simile	similar	ADJ;PL	ADJ;INDF;FEM;PL
necessario	necesara	necessario	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
necessario	necesara	necessario	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
difficoltà	dificultate	difficoltà	dificultate	N;FEM	N;INDF;FEM;SG
difficoltà	dificultatea	difficoltà	dificultate	N;FEM	N;DEF;FEM;SG
difficoltà	dificultatile	difficoltà	dificultate	N;FEM	N;DEF;FEM;PL
punteggio	scorul	punteggio	scor	N;MASC;SG	N;DEF;MASC;SG
punteggio	punctaj	punteggio	punctaj	N;MASC;SG	N;INDF;MASC;SG
punteggio	scor	punteggio	scor	N;MASC;SG	N;INDF;MASC;SG
tema	tematica	tema	tematică	N;MASC;SG	N;DEF;FEM;SG
tema	tematica	tema	tematică	N;MASC;SG	N;DEF;FEM;SG
tema	tema	tema	temă	N;MASC;SG	N;DEF;FEM;SG
tema	tema	tema	temă	N;MASC;SG	N;DEF;FEM;SG
animali	animale	animale	animal	N;MASC;PL	N;INDF;FEM;PL
animali	animalelor	animale	animal	N;MASC;PL	N;DEF;FEM;PL
animali	animalele	animale	animal	N;MASC;PL	N;DEF;FEM;PL
ingresso	intrarea	ingresso	intrare	N;MASC;SG	N;DEF;FEM;SG
ingresso	intrare	ingresso	intrare	N;MASC;SG	N;INDF;FEM;SG
ingresso	intrarea	ingresso	intrare	N;MASC;SG	N;DEF;FEM;SG
ingresso	intrare	ingresso	intrare	N;MASC;SG	N;INDF;FEM;SG
piccole	mici	piccolo	mic	ADJ;FEM;PL	ADJ;INDF;PL
val	val	valle	val	N;FEM;SG	N;INDF;MASC;SG
olandese	olandez	olandese	olandez	ADJ;SG	ADJ;INDF;MASC;SG
musicista	muzician	musicista	muzician	N;SG	N;INDF;MASC;SG
caccia	vanatoarea	caccia	vanatoare	N;FEM;SG	N;DEF;FEM;SG
creazione	crearea	creazione	creare	N;FEM;SG	N;DEF;FEM;SG
creazione	creatie	creazione	creatie	N;FEM;SG	N;INDF;FEM;SG
creazione	creare	creazione	creare	N;FEM;SG	N;INDF;FEM;SG
creazione	crearea	creazione	creare	N;FEM;SG	N;DEF;FEM;SG
creazione	creare	creazione	creare	N;FEM;SG	N;INDF;FEM;SG
utilizzo	utilizare	utilizzo	utilizare	N;MASC;SG	N;INDF;FEM;SG
utilizzo	folosire	utilizzo	folosire	N;MASC;SG	N;INDF;FEM;SG
utilizzo	utilizarea	utilizzo	utilizare	N;MASC;SG	N;DEF;FEM;SG
utilizzo	utilizare	utilizzo	utilizare	N;MASC;SG	N;INDF;FEM;SG
cesare	caesar	cesare	caesar	N;MASC;SG	N;INDF;MASC;SG
cesare	cezar	cesare	cezar	N;MASC;SG	N;INDF;MASC;SG
colori	culori	colore	culoare	N;MASC;PL	N;INDF;FEM;PL
colori	culori	colore	culoare	N;MASC;PL	N;INDF;FEM;PL
colori	culorile	colore	culoare	N;MASC;PL	N;DEF;FEM;PL
cattedrale	catedrala	cattedrale	catedrală	N;FEM;SG	N;DEF;FEM;SG
cattedrale	catedrala	cattedrale	catedrală	N;FEM;SG	N;DEF;FEM;SG
stampa	imprimare	stampa	imprimare	N;FEM;SG	N;INDF;FEM;SG
stampa	amprenta	stampa	amprenta	N;FEM;SG	N;DEF;FEM;SG
stampa	tiparire	stampa	tiparire	N;FEM;SG	N;INDF;FEM;SG
stampa	presa	stampa	presă	N;FEM;SG	N;DEF;FEM;SG
stampa	press	stampa	press	N;FEM;SG	N;INDF;MASC;SG
stampa	imprimare	stampa	imprimare	N;FEM;SG	N;INDF;FEM;SG
stampa	imprimarea	stampa	imprimare	N;FEM;SG	N;DEF;FEM;SG
stampa	tiparire	stampa	tiparire	N;FEM;SG	N;INDF;FEM;SG
arti	arte	arte	artă	N;FEM;PL	N;INDF;FEM;PL
arti	membre	arte	membră	N;FEM;PL	N;INDF;FEM;PL
arti	membrele	arte	membră	N;FEM;PL	N;DEF;FEM;PL
arti	membrelor	arte	membră	N;FEM;PL	N;DEF;FEM;PL
diventare	devin	diventare	deveni	V;NFIN	V;IND;PL;3;PRS;FIN
diventare	devenind	diventare	deveni	V;NFIN	V;V.MSDR
storica	istorica	storico	istorică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
storica	istoric	storico	istoric	ADJ;FEM;SG	ADJ;INDF;MASC;SG
storica	istorica	storico	istorică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
storica	istoric	storico	istoric	ADJ;FEM;SG	ADJ;INDF;MASC;SG
lettera	scrisoare	lettera	scrisoare	N;FEM;SG	N;INDF;FEM;SG
lettera	scrisoarea	lettera	scrisoare	N;FEM;SG	N;DEF;FEM;SG
lettera	litera	lettera	literă	N;FEM;SG	N;DEF;FEM;SG
europei	europenilor	europeo	european	N;MASC;PL	N;DEF;MASC;PL
europei	europenii	europeo	european	N;MASC;PL	N;DEF;MASC;PL
messa	liturghie	messa	liturghie	N;FEM;SG	N;INDF;FEM;SG
messa	mass	messa	mass	N;FEM;SG	N
messa	masa	messa	masă	N;FEM;SG	N;DEF;FEM;SG
messa	masa	messa	masă	N;FEM;SG	N;DEF;FEM;SG
libera	gratuit	libero	gratuit	ADJ;FEM;SG	ADJ;INDF;MASC;SG
singolare	singular	singolare	singular	ADJ;SG	ADJ;INDF;MASC;SG
pos	pos	pos	pos	N	N;INDF;MASC;SG
esemplari	specimene	esemplare	specimen	N;MASC;PL	N;INDF;FEM;PL
voti	voturile	voto	vot	N;MASC;PL	N;DEF;FEM;PL
voti	voturi	voto	vot	N;MASC;PL	N;INDF;FEM;PL
motivi	motive	motivo	motiv	N;MASC;PL	N;INDF;FEM;PL
motivi	motivele	motivo	motiv	N;MASC;PL	N;DEF;FEM;PL
giulio	iulius	giulio	iulius	N;MASC;SG	N;INDF;MASC;SG
pubblicazione	publicare	pubblicazione	publicare	N;FEM;SG	N;INDF;FEM;SG
pubblicazione	publicarea	pubblicazione	publicare	N;FEM;SG	N;DEF;FEM;SG
pubblicazione	publicare	pubblicazione	publicare	N;FEM;SG	N;INDF;FEM;SG
pubblicazione	publicarea	pubblicazione	publicare	N;FEM;SG	N;DEF;FEM;SG
berlino	berlinul	berlino	berlin	N;MASC;SG	N;DEF;MASC;SG
onore	onoare	onore	onoare	N;MASC;SG	N;INDF;FEM;SG
onore	onoarea	onore	onoare	N;MASC;SG	N;DEF;FEM;SG
onore	onoare	onore	onoare	N;MASC;SG	N;INDF;FEM;SG
onore	onoarea	onore	onoare	N;MASC;SG	N;DEF;FEM;SG
mettere	pune	mettere	pune	V;NFIN	V;IND;SG;3;PRS;FIN
aperto	deschis	aperto	deschis	ADJ;MASC;SG	ADJ;INDF;MASC;SG
blocco	blocarea	blocco	blocare	N;MASC;SG	N;DEF;FEM;SG
blocco	bloc	blocco	bloc	N;MASC;SG	N;INDF;MASC;SG
blocco	block	blocco	block	N;MASC;SG	N;INDF;MASC;SG
maglia	pulover	maglia	pulover	N;FEM;SG	N;INDF;MASC;SG
maglia	plasa	maglia	plasa	N;FEM;SG	N;DEF;FEM;SG
maglia	tricou	maglia	tricou	N;FEM;SG	N;INDF;MASC;SG
maglia	camasa	maglia	camasă	N;FEM;SG	N;DEF;FEM;SG
corsa	rasa	corsa	rasă	N;FEM;SG	N;DEF;FEM;SG
corsa	cursa	corsa	cursă	N;FEM;SG	N;DEF;FEM;SG
corsa	rasa	corsa	rasă	N;FEM;SG	N;DEF;FEM;SG
corsa	cursa	corsa	cursă	N;FEM;SG	N;DEF;FEM;SG
pratica	practica	pratica	practică	N;FEM;SG	N;DEF;FEM;SG
pratica	practica	pratica	practică	N;FEM;SG	N;DEF;FEM;SG
pratica	practica	pratica	practică	N;FEM;SG	N;DEF;FEM;SG
commissione	comisiei	commissione	comisie	N;FEM;SG	N;DEF;FEM;SG
commissione	comisia	commissione	comisie	N;FEM;SG	N;DEF;FEM;SG
commissione	comisie	commissione	comisie	N;FEM;SG	N;INDF;FEM;SG
commissione	comision	commissione	comision	N;FEM;SG	N;INDF;MASC;SG
arco	arc	arco	arc	N;MASC;SG	N;INDF;MASC;SG
arco	arch	arco	arch	N;MASC;SG	N;INDF;MASC;SG
arco	arc	arco	arc	N;MASC;SG	N;INDF;MASC;SG
arco	plecaciune	arco	plecaciune	N;MASC;SG	N;INDF;FEM;SG
arco	arcul	arco	arc	N;MASC;SG	N;DEF;MASC;SG
autorità	autoritatile	autorità	autoritate	N;FEM	N;DEF;FEM;PL
autorità	autoritatile	autorità	autoritate	N;FEM	N;DEF;FEM;PL
autorità	autoritate	autorità	autoritate	N;FEM	N;INDF;FEM;SG
autorità	autoritatea	autorità	autoritate	N;FEM	N;DEF;FEM;SG
campi	domenii	campo	domeniu	N;MASC;PL	N;INDF;FEM;PL
campi	campuri	campo	camp	N;MASC;PL	N;INDF;FEM;PL
campi	campurile	campo	camp	N;MASC;PL	N;DEF;FEM;PL
oggetti	controale	oggetto	control	N;MASC;PL	N;INDF;FEM;PL
oggetti	articole	oggetto	articol	N;MASC;PL	N;INDF;FEM;PL
oggetti	elemente	oggetto	element	N;MASC;PL	N;INDF;FEM;PL
oggetti	obiectele	oggetto	obiect	N;MASC;PL	N;DEF;FEM;PL
oggetti	obiecte	oggetto	obiect	N;MASC;PL	N;INDF;FEM;PL
autori	autori	autore	autor	N;MASC;PL	N;INDF;MASC;PL
autori	autorilor	autore	autor	N;MASC;PL	N;DEF;MASC;PL
autori	autorii	autore	autor	N;MASC;PL	N;DEF;MASC;PL
origini	originile	origine	origine	N;FEM;PL	N;DEF;FEM;PL
origini	origini	origine	origine	N;FEM;PL	N;INDF;FEM;PL
abbastanza	destul	abbastanza	destul	ADV	ADV
tedeschi	germanii	tedesco	german	N;MASC;PL	N;DEF;MASC;PL
tedeschi	germani	tedesco	german	N;MASC;PL	N;INDF;MASC;PL
lettere	scrisori	lettera	scrisoare	N;FEM;PL	N;INDF;FEM;PL
lettere	litere	lettera	literă	N;FEM;PL	N;INDF;FEM;PL
effetto	efect	effetto	efect	N;MASC;SG	N;INDF;MASC;SG
effetto	efectul	effetto	efect	N;MASC;SG	N;DEF;MASC;SG
resistenza	rezistenta	resistenza	rezistentă	N;FEM;SG	N;DEF;FEM;SG
resistenza	rezistenta	resistenza	rezistentă	N;FEM;SG	N;DEF;FEM;SG
resistenza	rezistenta	resistenza	rezistentă	N;FEM;SG	N;DEF;FEM;SG
resistenza	rezistenta	resistenza	rezistentă	N;FEM;SG	N;DEF;FEM;SG
west	vest	west	vest	N;MASC	N;INDF;MASC;SG
west	occident	west	occident	N;MASC	N;INDF;MASC;SG
west	vestul	west	vest	N;MASC	N;DEF;MASC;SG
gestione	gestionare	gestione	gestionare	N;FEM;SG	N;INDF;FEM;SG
gestione	conducerea	gestione	conducere	N;FEM;SG	N;DEF;FEM;SG
gestione	managementul	gestione	management	N;FEM;SG	N;DEF;MASC;SG
gestione	gestionarea	gestione	gestionare	N;FEM;SG	N;DEF;FEM;SG
gestione	management	gestione	management	N;FEM;SG	N;INDF;MASC;SG
canvas	panza	canvas	panză	N;MASC	N;DEF;FEM;SG
canvas	panza	canvas	panză	N;MASC	N;DEF;FEM;SG
scala	scara	scala	scară	N;FEM;SG	N;DEF;FEM;SG
scala	scara	scala	scară	N;FEM;SG	N;DEF;FEM;SG
scala	cantar	scala	cantar	N;FEM;SG	N;INDF;MASC;SG
scala	scara	scala	scară	N;FEM;SG	N;DEF;FEM;SG
scala	scala	scala	scală	N;FEM;SG	N;DEF;FEM;SG
scala	scala	scala	scală	N;FEM;SG	N;DEF;FEM;SG
scala	scala	scala	scală	N;FEM;SG	N;DEF;FEM;SG
censimento	recensamantului	censimento	recensamant	N;MASC;SG	N;DEF;MASC;SG
censimento	recensamantul	censimento	recensamant	N;MASC;SG	N;DEF;MASC;SG
censimento	recensamant	censimento	recensamant	N;MASC;SG	N;INDF;MASC;SG
contrario	contrara	contrario	contrare	ADJ;MASC;SG	ADJ;DEF;FEM;SG
partecipazione	participare	partecipazione	participare	N;FEM;SG	N;INDF;FEM;SG
partecipazione	participarea	partecipazione	participare	N;FEM;SG	N;DEF;FEM;SG
modifiche	editari	modifica	editar	N;FEM;PL	N;INDF;FEM;PL
modifiche	schimbari	modifica	schimbari	N;FEM;PL	N;INDF;FEM;PL
modifiche	schimbari	modifica	schimbari	N;FEM;PL	N;INDF;FEM;PL
modifiche	amendamentele	modifica	amendament	N;FEM;PL	N;DEF;FEM;PL
modifiche	amendamente	modifica	amendament	N;FEM;PL	N;INDF;FEM;PL
coppe	cani	coppa	can	N;FEM;PL	N;INDF;FEM;PL
coppe	cupe	coppa	cupe	N;FEM;PL	N;INDF;FEM;PL
scalemajor	scalemajor	scalemajor	scalemajor	N;MASC;SG	N;INDF;MASC;SG
timeaxis	timeaxis	timeaxis	timeaxis	N;MASC;SG	N;INDF;MASC;SG
famiglie	gospodarii	famiglia	gospodar	N;FEM;PL	N;INDF;FEM;PL
famiglie	gospodariile	famiglia	gospodarie	N;FEM;PL	N;DEF;FEM;PL
famiglie	gospodariilor	famiglia	gospodarie	N;FEM;PL	N;DEF;FEM;PL
famiglie	familiile	famiglia	familie	N;FEM;PL	N;DEF;FEM;PL
famiglie	familii	famiglia	familie	N;FEM;PL	N;INDF;FEM;PL
svedese	suedeza	svedese	suedeză	ADJ;SG	ADJ;DEF;FEM;SG
svedese	suedeza	svedese	suedeză	ADJ;SG	ADJ;DEF;FEM;SG
svedese	suedez	svedese	suedez	ADJ;SG	ADJ;INDF;MASC;SG
svedese	suedez	svedese	suedez	ADJ;SG	ADJ;INDF;MASC;SG
match	meci	match	meci	N;MASC	N;INDF;MASC;SG
match	match	match	match	N;MASC	N;INDF;MASC;SG
match	potrivire	match	potrivire	N;MASC	N;INDF;FEM;SG
secoli	secolele	secolo	secol	N;MASC;PL	N;DEF;FEM;PL
secoli	secole	secolo	secol	N;MASC;PL	N;INDF;FEM;PL
grand	grand	grand	grand	N;MASC	N;INDF;MASC;SG
esterno	extern	esterno	extern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
esterno	externa	esterno	externa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
esterno	exterioara	esterno	exterior	ADJ;MASC;SG	ADJ;DEF;FEM;SG
sangue	blood	sangue	blood	N;MASC;SG	N;INDF;MASC;SG
sangue	sangele	sangue	sange	N;MASC;SG	N;DEF;MASC;SG
traduzione	traducere	traduzione	traducere	N;FEM;SG	N;INDF;FEM;SG
traduzione	traducerea	traduzione	traducere	N;FEM;SG	N;DEF;FEM;SG
piani	planurile	piano	plan	N;MASC;PL	N;DEF;FEM;PL
piani	planuri	piano	plan	N;MASC;PL	N;INDF;FEM;PL
ricevuto	primit	ricevere	primi	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
