من	od	مِن	od	ADP	ADP;GEN
خدمة	servis	خِدمَة	servis	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
خدمة	doručovanie	خِدمَة	doručovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
حرارة	tepla	حَرَارَة	tepnúť	N;NOM;INDF;SG	N;NOM;NEUT;SG
حرارة	teplo	حَرَارَة	teplo	N;NOM;INDF;SG	N;NOM;NEUT;SG
سرعة	rýchlosť	سُرعَة	rýchlosť	N;NOM;INDF;SG	N;NOM;FEM;SG
هندسة	geometria	هَندَسَة	geometria	N;NOM;INDF;SG	N;NOM;FEM;SG
هندسة	inžinierstvo	هَندَسَة	inžinierstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
قرار	rozhodnutie	قَرَار	rozhodnutie	N;NOM;INDF;SG	N;NOM;NEUT;SG
قرار	rozlíšenie	قَرَار	rozlíšenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
قرار	rezolúcia	قَرَار	rezolúcia	N;NOM;INDF;SG	N;NOM;FEM;SG
قرار	uznesenie	قَرَار	uznesenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
ملوك	králi	ملوك	kráľ	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
ستة	šesť	سِتَّة	šesť	NUM;NOM;INDF;MASC	NUM;NOM;NEUT;SG
ستة	šiesti	سِتَّة	šiesť	NUM;NOM;INDF;MASC	NUM;ANIM;NOM;MASC;PL
القبائل	kmene	قُبؤُل	kmeň	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
التهاب	bolesť	اِلتِهَاب	bolesť	N;NOM;INDF;SG	N;NOM;FEM;SG
التهاب	zápal	اِلتِهَاب	zápal	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
المحلي	lokálny	مَحَلِّيّ	lokálny	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG
المحلي	miestna	مَحَلِّيّ	miestny	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
المحلي	lokálna	مَحَلِّيّ	lokálny	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
المحلي	miestny	مَحَلِّيّ	miestny	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG
المحلي	lokálne	مَحَلِّيّ	lokálny	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
الماضي	minulé	مَاضِي	minulý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
الثقافية	kultúrna	ثَقَافِيّ	kultúrny	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الثقافية	kultúrny	ثَقَافِيّ	kultúrny	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
الثقافية	kultúrne	ثَقَافِيّ	kultúrny	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
خمس	päť	خَمسَة	päť	NUM;NOM;INDF;FEM	NUM;NOM;NEUT;SG
خمس	piati	خَمسَة	piati	NUM;NOM;INDF;FEM	NUM;ANIM;NOM;MASC;PL
ضغط	tlak	ضَغط	tlak	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
ضغط	nátlak	ضَغط	nátlak	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تشكل	predstavovať	شَكَّل	predstavovať	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;POS;NFIN
المكان	miesto	مَكَان	miesto	N;NOM;DEF;SG	N;NOM;NEUT;SG
المكان	miesto	مَكَان	miesto	N;NOM;DEF;SG	N;NOM;NEUT;SG
المكان	place	مَكَان	placať	N;NOM;DEF;SG	N;NOM;MASC;SG
المكان	umiestnenie	مَكَان	umiestnenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
المكان	miesto	مَكَان	miesto	N;NOM;DEF;SG	N;NOM;NEUT;SG
المكان	poloha	مَكَان	poloha	N;NOM;DEF;SG	N;NOM;FEM;SG
المكان	lokalita	مَكَان	lokalita	N;NOM;DEF;SG	N;NOM;FEM;SG
مؤتمر	konferencia	مُؤتَمَر	konferencia	N;NOM;INDF;SG	N;NOM;FEM;SG
واسع	široké	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
واسع	široký	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
واسع	široká	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
واسع	priestranný	وَاسِع	priestranný	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
واسع	široký	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
واسع	široké	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
واسع	široká	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
طيران	letectvo	طَيَرَان	letectvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
طيران	lietanie	طَيَرَان	lietanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
طيران	let	طَيَرَان	let	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
يتكون	pozostáva	تَكَوَّن	pozostávať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
الرابعة	štvrtá	رَابِع	štvrť	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الرابعة	štvrté	رَابِع	štvrť	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
الرابعة	štvrtý	رَابِع	štvrtý	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
مربع	štvorcový	مُرَبَّع	štvorcový	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
السبب	rozum	سَبَب	rozum	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
السبب	príčina	سَبَب	príčina	N;NOM;DEF;SG	N;NOM;FEM;SG
السبب	dôvod	سَبَب	dôvod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
السبب	dovod	سَبَب	dovod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
السبب	príčina	سَبَب	príčina	N;NOM;DEF;SG	N;NOM;FEM;SG
الطفل	dieťa	طِفل	dieťa	N;NOM;DEF;SG	N;NOM;NEUT;SG
البناء	budovanie	بِنَاء	budovanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
البناء	stavanie	بِنَاء	stavanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
البناء	budova	بِنَاء	budova	N;NOM;DEF;SG	N;NOM;FEM;SG
البناء	staviteľ	بِنَاء	staviteľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
البناء	konštrukcia	بِنَاء	konštrukcia	N;NOM;DEF;SG	N;NOM;FEM;SG
البناء	výstavba	بِنَاء	výstavba	N;NOM;DEF;SG	N;NOM;FEM;SG
البناء	stavba	بِنَاء	stavba	N;NOM;DEF;SG	N;NOM;FEM;SG
البناء	stavebníctvo	بِنَاء	stavebníctvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
السوق	trh	سُوق	trh	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
السوق	market	سُوق	market	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
يشير	označuje	أَشَار	označovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يشير	naznačuje	أَشَار	naznačovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يشير	udáva	أَشَار	udávať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يشير	odvoláva	أَشَار	odvolávať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يشير	odkazuje	أَشَار	odkazovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
البرلمان	parlament	بَرلَمَان	parlament	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوسط	stred	وَسط	stred	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوسط	centrum	وَسط	centrum	N;NOM;DEF;SG	N;NOM;NEUT;SG
الوسط	centre	وَسط	centrum	N;NOM;DEF;SG	N;NOM;NEUT;SG
الوسط	center	وَسط	center	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوسط	stred	وَسط	stred	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ريال	real	رِيَال	real	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
معرفة	poznanie	مَعرِفَة	poznanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
معرفة	znalosť	مَعرِفَة	znalosť	N;NOM;INDF;SG	N;NOM;FEM;SG
الوضع	stav	وَضع	stav	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوضع	status	وَضع	status	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوضع	štatút	وَضع	štatút	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوضع	postavenie	وَضع	postavenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الوضع	situácia	وَضع	situácia	N;NOM;DEF;SG	N;NOM;FEM;SG
الوضع	režim	وَضع	režiť	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوضع	mód	وَضع	mód	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الصناعية	priemyselný	صِنَاعِيّ	priemyselný	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الصناعية	priemyselná	صِنَاعِيّ	priemyselný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الصناعية	priemyselné	صِنَاعِيّ	priemyselný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
القائد	veliteľ	قَائِد	veliteľ	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
القائد	veliteľka	قَائِد	veliteľka	N;NOM;DEF;SG	N;NOM;FEM;SG
النيل	níle	نِيل	nílo	N;NOM;DEF;SG	N;NOM;FEM;SG
تسمية	pomenovanie	تَسمِيَة	pomenovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تسمية	štítok	تَسمِيَة	štítok	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تسمية	etiketa	تَسمِيَة	etiket	N;NOM;INDF;SG	N;NOM;FEM;SG
الظهور	vzhľad	ظُهُور	vzhľad	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الزراعة	poľnohospodárstvo	زِرَاعَة	poľnohospodárstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
الزراعة	chov	زِرَاعَة	chov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الزراعة	poľnohospodárstvo	زِرَاعَة	poľnohospodárstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
المعروفة	známe	مَعرُوف	známy	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
المعروفة	známa	مَعرُوف	známy	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
المعروفة	známy	مَعرُوف	známy	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الزمن	čas	زَمَن	čas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الزمن	doba	زَمَن	doba	N;NOM;DEF;SG	N;NOM;FEM;SG
مواد	materiály	مَادَّة	materiál	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
البرامج	programy	بَرنَامَج	program	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
البرامج	programy	بَرنَامَج	program	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الكتابة	písanie	كِتَابَة	písanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
الكتابة	písanie	كِتَابَة	písanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
واسعة	široký	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
واسعة	široké	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
واسعة	široká	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
واسعة	priestranný	وَاسِع	priestranný	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
واسعة	široké	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
واسعة	široký	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
واسعة	široká	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
الفنون	umenia	فَنّ	umenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
اختيار	výber	اِختِيَار	výber	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
اختيار	výber	اِختِيَار	výber	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
اختيار	voľba	اِختِيَار	voľba	N;NOM;INDF;SG	N;NOM;FEM;SG
قوائم	zoznamy	قَائِمَة	zoznam	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
معروف	známe	مَعرُوف	známy	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
معروف	známa	مَعرُوف	známy	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
معروف	známy	مَعرُوف	známy	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
القصة	príbeh	قِصَّة	príbeh	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
القصة	reportáž	قِصَّة	reportáž	N;NOM;DEF;SG	N;NOM;FEM;SG
الجانب	strana	جَانِب	strana	N;NOM;DEF;SG	N;NOM;FEM;SG
الجانب	aspekt	جَانِب	aspekt	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجانب	hľadisko	جَانِب	hľadisko	N;NOM;DEF;SG	N;NOM;NEUT;SG
حروب	vojny	حَرب	vojna	N;NOM;INDF;PL	N;NOM;FEM;PL
الفنان	umelec	فَنَّان	umelec	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الفنان	umelkyňa	فَنَّان	umelkyňa	N;NOM;DEF;SG	N;NOM;FEM;SG
خدمات	služby	خِدمَة	služba	N;NOM;INDF;PL	N;NOM;FEM;PL
القناة	kanál	قَنَاة	kanál	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الشخصيات	postavy	شَخصِيَّة	postava	N;NOM;DEF;PL	N;NOM;FEM;PL
الشخصيات	znaky	شَخصِيَّة	znak	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
درس	ponaučenie	دَرس	ponaučenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
درس	lekcia	دَرس	lekcia	N;NOM;INDF;SG	N;NOM;FEM;SG
رؤساء	predsedovia	رَئِيس	predsedovie	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
رؤساء	predsedov	رَئِيس	predsedov	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
رفع	výťah	رَفع	výťah	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رفع	zdvíhanie	رَفع	zdvíhanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
يبدو	znie	بَدَا	znieť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يبدو	vyzerá	بَدَا	vyzerať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
تنفيذ	realizácia	تَنفِيذ	realizácia	N;NOM;INDF;SG	N;NOM;FEM;SG
تنفيذ	plnenie	تَنفِيذ	plnenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تنفيذ	implementácia	تَنفِيذ	implementácia	N;NOM;INDF;SG	N;NOM;FEM;SG
تنفيذ	vykonávanie	تَنفِيذ	vykonávanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
تنفيذ	vykonanie	تَنفِيذ	vykonanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
سيدات	dámske	سَيِّدَة	dámsky	N;NOM;INDF;PL	N;NOM;FEM;PL
سيدات	dámy	سَيِّدَة	dámy	N;NOM;INDF;PL	N;NOM;FEM;PL
المسرح	divadlo	مَسرَح	divadlo	N;NOM;DEF;SG	N;NOM;NEUT;SG
المسرح	divadlo	مَسرَح	divadlo	N;NOM;DEF;SG	N;NOM;NEUT;SG
المسرح	etapa	مَسرَح	etap	N;NOM;DEF;SG	N;NOM;FEM;SG
المسرح	javisko	مَسرَح	javisko	N;NOM;DEF;SG	N;NOM;NEUT;SG
المسرح	fáza	مَسرَح	fáza	N;NOM;DEF;SG	N;NOM;FEM;SG
المسرح	pódium	مَسرَح	pódium	N;NOM;DEF;SG	N;NOM;NEUT;SG
المسرح	štádium	مَسرَح	štádium	N;NOM;DEF;SG	N;NOM;NEUT;SG
رتبة	hodnosť	رِتبَة	hodnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
المعركة	bitka	مَعرَكَة	bitka	N;NOM;DEF;SG	N;NOM;FEM;SG
المعركة	súboj	مَعرَكَة	súboj	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التربية	rodičovstvo	تَربِيَة	rodičovstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
التربية	chov	تَربِيَة	chov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التربية	výchova	تَربِيَة	výchova	N;NOM;DEF;SG	N;NOM;FEM;SG
التربية	vzdelanie	تَربِيَة	vzdelanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التربية	vzdelávanie	تَربِيَة	vzdelávanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
التربية	školstvo	تَربِيَة	školstvo	N;NOM;DEF;SG	N;NOM;NEUT;SG
نموذج	model	نَمُوذَج	model	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
نموذج	vzor	نَمُوذَج	vzor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
نموذج	modelka	نَمُوذَج	modelka	N;NOM;INDF;SG	N;NOM;FEM;SG
التقليدية	tradičné	تَقلِيدِيّ	tradičný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
التقليدية	tradičná	تَقلِيدِيّ	tradičný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
التقليدية	tradičný	تَقلِيدِيّ	tradičný	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
التقليدية	konvenčné	تَقلِيدِيّ	konvenčný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
التقليدية	tradičná	تَقلِيدِيّ	tradičný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
حق	právo	حَقّ	právo	N;NOM;INDF;SG	N;NOM;NEUT;SG
تحليل	rozbor	تَحلِيل	rozbor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تحليل	analýza	تَحلِيل	analýza	N;NOM;INDF;SG	N;NOM;FEM;SG
نتائج	výsledky	نَتِيجَة	výsledok	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
نتائج	vysledky	نَتِيجَة	vysledok	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
رحلة	jazda	رِحلَة	jazda	N;NOM;INDF;SG	N;NOM;FEM;SG
رحلة	cesta	رِحلَة	cesta	N;NOM;INDF;SG	N;NOM;FEM;SG
رحلة	výjazd	رِحلَة	výjazd	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رحلة	výlet	رِحلَة	výlet	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
النجوم	hviezdy	نَجم	hviezda	N;NOM;DEF;PL	N;NOM;FEM;PL
النجوم	hviezdičky	نَجم	hviezdička	N;NOM;DEF;PL	N;NOM;FEM;PL
اللعبة	zápas	لَعبَة	zápas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
اللعبة	hra	لَعبَة	hra	N;NOM;DEF;SG	N;NOM;FEM;SG
علاج	liek	عِلَاج	liek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
علاج	liečba	عِلَاج	liečba	N;NOM;INDF;SG	N;NOM;FEM;SG
علاج	terapia	عِلَاج	terapia	N;NOM;INDF;SG	N;NOM;FEM;SG
علاج	liečenie	عِلَاج	liečenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
علاج	zaobchádzanie	عِلَاج	zaobchádzanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
علاج	spracovanie	عِلَاج	spracovanie	N;NOM;INDF;SG	N;NOM;NEUT;SG
علاج	ošetrenie	عِلَاج	ošetrenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
علاج	liečba	عِلَاج	liečba	N;NOM;INDF;SG	N;NOM;FEM;SG
المواقع	pozície	مَوقِع	pozícia	N;NOM;DEF;PL	N;NOM;FEM;PL
المواقع	polohy	مَوقِع	poloha	N;NOM;DEF;PL	N;NOM;FEM;PL
المواقع	lokality	مَوقِع	lokalita	N;NOM;DEF;PL	N;NOM;FEM;PL
المواقع	umiestnenia	مَوقِع	umiestnenie	N;NOM;DEF;PL	N;NOM;NEUT;PL
المواقع	miesta	مَوقِع	miesto	N;NOM;DEF;PL	N;NOM;NEUT;PL
المواقع	lokality	مَوقِع	lokalita	N;NOM;DEF;PL	N;NOM;FEM;PL
المواقع	stránky	مَوقِع	stránka	N;NOM;DEF;PL	N;NOM;FEM;PL
التعاون	spolupráca	تَعَاوُن	spolupráca	N;NOM;DEF;SG	N;NOM;FEM;SG
التعاون	spolupráca	تَعَاوُن	spolupráca	N;NOM;DEF;SG	N;NOM;FEM;SG
خطوط	písma	خَطّ	písmo	N;NOM;INDF;PL	N;NOM;NEUT;PL
خطوط	čiary	خَطّ	čiara	N;NOM;INDF;PL	N;NOM;FEM;PL
خطوط	linky	خَطّ	linka	N;NOM;INDF;PL	N;NOM;FEM;PL
خطوط	riadky	خَطّ	riadok	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
خطوط	trate	خَطّ	triata	N;NOM;INDF;PL	N;NOM;FEM;PL
كمية	množstvo	كَمِّيَّة	množstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
السيطرة	kontrola	سَيطَرَة	kontrola	N;NOM;DEF;SG	N;NOM;FEM;SG
السيطرة	ovládanie	سَيطَرَة	ovládanie	N;NOM;DEF;SG	N;NOM;NEUT;SG
زمن	čas	زَمَن	čas	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
زمن	doba	زَمَن	doba	N;NOM;INDF;SG	N;NOM;FEM;SG
يهود	židia	يَهُودِيّ	žid	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL
يمثل	zastupuje	مَثَّل	zastupovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يمثل	predstavuje	مَثَّل	predstavovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
يمثل	reprezentuje	مَثَّل	reprezentovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
قطاع	sektor	قِطَاع	sektor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
قطاع	odvetvie	قِطَاع	odvetvieť	N;NOM;INDF;SG	N;NOM;NEUT;SG
النهاية	koniec	نِهَايَة	koniec	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
تقنية	technika	تَقنِيَّة	technika	N;NOM;INDF;SG	N;NOM;FEM;SG
تقنية	technológia	تَقنِيَّة	technológia	N;NOM;INDF;SG	N;NOM;FEM;SG
تقنية	technika	تَقنِيَّة	technika	N;NOM;INDF;SG	N;NOM;FEM;SG
عرف	vymedziť	عَرَف	vymedziť	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
وسام	medaila	وَسِيمَة	medail	N;NOM;INDF;SG	N;NOM;FEM;SG
الهجوم	útok	هُجُوم	útok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الهجوم	útok	هُجُوم	útok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الهجوم	napadnutie	هُجُوم	napadnutie	N;NOM;DEF;SG	N;NOM;NEUT;SG
بحيرة	jazere	بُحَيرَة	jazero	N;NOM;INDF;SG	N;NOM;NEUT;SG
بحيرة	jazero	بُحَيرَة	jazero	N;NOM;INDF;SG	N;NOM;NEUT;SG
تعلم	učiť	عَلِم	učiť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;POS;NFIN
فعل	sloveso	فِعل	sloveso	N;NOM;INDF;SG	N;NOM;NEUT;SG
مسرح	divadlo	مَسرَح	divadlo	N;NOM;INDF;SG	N;NOM;NEUT;SG
مسرح	divadlo	مَسرَح	divadlo	N;NOM;INDF;SG	N;NOM;NEUT;SG
اقتصاد	ekonomika	اِقتِصَاد	ekonomika	N;NOM;INDF;SG	N;NOM;FEM;SG
اقتصاد	hospodárstvo	اِقتِصَاد	hospodárstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
اقتصاد	ekonomika	اِقتِصَاد	ekonomika	N;NOM;INDF;SG	N;NOM;FEM;SG
اقتصاد	hospodárstvo	اِقتِصَاد	hospodárstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG
اقتصاد	hospodárnosť	اِقتِصَاد	hospodárnosť	N;NOM;INDF;SG	N;NOM;FEM;SG
الناتج	výstup	نَاتِج	výstup	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الناتج	produkcia	نَاتِج	produkcia	N;NOM;DEF;SG	N;NOM;FEM;SG
وحدات	jednotky	وَحدَة	jednotka	N;NOM;INDF;PL	N;NOM;FEM;PL
وحدات	moduly	وَحدَة	modula	N;NOM;INDF;PL	N;NOM;FEM;PL
العمر	životnosť	عُمر	životnosť	N;NOM;DEF;SG	N;NOM;FEM;SG
العمر	vek	عُمر	vek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
حلقة	epizóda	حَلقَة	epizóda	N;NOM;INDF;SG	N;NOM;FEM;SG
بحر	more	بَحر	more	N;NOM;INDF;SG	N;NOM;NEUT;SG
بحر	mori	بَحر	more	N;NOM;INDF;SG	N;NOM;NEUT;SG
بحر	mora	بَحر	mora	N;NOM;INDF;SG	N;NOM;FEM;SG
التركية	turecká	تُركِيّ	turecký	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
التركية	turecké	تُركِيّ	turecký	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
التركية	turecký	تُركِيّ	turecký	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
مستشفى	nemocnica	مُستَشفَى	nemocnica	N;NOM;INDF;SG	N;NOM;FEM;SG
منع	zamedzenie	مَنع	zamedzenie	N;NOM;INDF;SG	N;NOM;NEUT;SG
اكتشف	objaviť	اِكتَشَف	objaviť	V;PFV;MASC;SG;3;PASS	V;PFV;POS;NFIN
يعتقد	myslí	اِعتَقَد	myslieť	V;IPFV;MASC;IND;SG;3;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
الرابطة	asociácia	رَابِطَة	asociácia	N;NOM;DEF;SG	N;NOM;FEM;SG
الرابطة	združenie	رَابِطَة	združenie	N;NOM;DEF;SG	N;NOM;NEUT;SG
يستطيع	môže	اِستَطَاع	môcť	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ترتيب	poradie	تَرتِيب	poradie	N;NOM;INDF;SG	N;NOM;NEUT;SG
