uma	ühe	um	üks	NUM	NUM;GEN;SG
isabel	elizabeth	isabel	elizabeth	N;FEM;SG	N;NOM;SG
formada	moodustati	formar	moodustama	V;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
anteriormente	eelnevalt	anteriormente	eelnevalt	ADV	ADV
anteriormente	varem	anteriormente	varem	ADV	ADV
completamente	täielikult	completamente	täielikult	ADV	ADV
completamente	täiesti	completamente	täiesti	ADV	ADV
completamente	täiesti	completamente	täiesti	ADV	ADV
candidato	hageja	candidato	hageja	N;MASC;SG	N;NOM;SG
candidato	taotleja	candidato	taotleja	N;MASC;SG	N;NOM;SG
candidato	kandidaat	candidato	kandidaat	N;MASC;SG	N;NOM;SG
morto	tapetud	morrer	tapmetu	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
morto	tapeti	morrer	tapma	V;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
morto	tappis	morrer	tapma	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
padre	preester	padre	preester	N;MASC;SG	N;NOM;SG
padre	isa	padre	isa	N;MASC;SG	N;NOM;SG
evitar	vältida	evitar	vältima	V;NFIN	V;NFIN
evitar	väldi	evitar	väldi	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
evitar	ennetada	evitar	ennetama	V;NFIN	V;NFIN
rocha	rocha	rocha	rocha	N;FEM;SG	N;NOM;SG
rocha	kalju	rocha	kalju	N;FEM;SG	N;NOM;SG
rocha	rock	rocha	rock	N;FEM;SG	N;NOM;SG
rocha	kivi	rocha	kivi	N;FEM;SG	N;NOM;SG
objeto	objekti	objeto	objekt	N;MASC;SG	N;PRT;SG
objeto	objekt	objeto	objekt	N;MASC;SG	N;NOM;SG
king	king	king	king	N;MASC;SG	N;NOM;SG
king	kuningas	king	kuningas	N;MASC;SG	N;NOM;SG
king	kunn	king	kunn	N;MASC;SG	N;NOM;SG
madrid	madridi	madrid	madrid	N;MASC;SG	N;NOM;SG
alberto	albert	alberto	albert	N;MASC;SG	N;NOM;SG
alberto	alberto	alberto	alberto	N;MASC;SG	N;NOM;SG
continuou	jätkati	continuar	jätkama	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;PASS
continuou	jätkus	continuar	jätkuma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
continuou	jätkas	continuar	jätkama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
difícil	raske	difícil	raske	ADJ;MASC;SG	ADJ;NOM;SG
difícil	kõva	difícil	kõva	ADJ;MASC;SG	ADJ;NOM;SG
difícil	kõva	difícil	kõva	ADJ;MASC;SG	ADJ;NOM;SG
difícil	sitke	difícil	sitke	ADJ;MASC;SG	ADJ;NOM;SG
difícil	karm	difícil	karm	ADJ;MASC;SG	ADJ;NOM;SG
difícil	raskel	difícil	raske	ADJ;MASC;SG	ADJ;AT+ESS
;SG
difícil	keeruline	difícil	keeruline	ADJ;MASC;SG	ADJ;NOM;SG
difícil	raske	difícil	raske	ADJ;MASC;SG	ADJ;NOM;SG
casas	majad	casa	maja	N;FEM;PL	N;NOM;PL
casas	kodud	casa	kodu	N;FEM;PL	N;NOM;PL
assembleia	assamblee	assembleia	assamblee	N;FEM;SG	N;NOM;SG
césar	caesar	césar	caesar	N;MASC;SG	N;NOM;SG
césar	cesar	césar	cesar	N;MASC;SG	N;NOM;SG
césar	césar	césar	césar	N;MASC;SG	N;NOM;SG
césar	cesar	césar	cesar	N;MASC;SG	N;NOM;SG
césar	césar	césar	césar	N;MASC;SG	N;NOM;SG
utilizada	kasutatud	utilizar	kasutama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
gomes	gomes	gome	gomes	N;MASC;SG	N;NOM;SG
gomes	gomez	gome	gomez	N;MASC;SG	N;NOM;SG
mudanças	muutused	mudança	muutus	N;FEM;PL	N;NOM;PL
mudanças	muudatused	mudança	muudatus	N;FEM;PL	N;NOM;PL
mudanças	muutused	mudança	muutus	N;FEM;PL	N;NOM;PL
afonso	alfonso	afonso	alfonso	N;MASC;SG	N;NOM;SG
fórmula	valem	fórmula	valem	N;FEM;SG	N;NOM;SG
experiência	eksperiment	experiência	eksperiment	N;FEM;SG	N;NOM;SG
experiência	kogemus	experiência	kogemus	N;FEM;SG	N;NOM;SG
curta	lühike	curto	lühike	ADJ;FEM;SG	ADJ;NOM;SG
composição	koosseis	composição	koos_seis	N;FEM;SG	N;NOM;SG
composição	koostis	composição	koostis	N;FEM;SG	N;NOM;SG
método	meetod	método	meetod	N;MASC;SG	N;NOM;SG
capaz	võimeline	capaz	võimeline	ADJ;MASC;SG	ADJ;NOM;SG
industrial	tööstusliku	industrial	tööstuslik	ADJ;MASC;SG	ADJ;GEN;SG
industrial	tööstuslik	industrial	tööstuslik	ADJ;MASC;SG	ADJ;NOM;SG
semelhante	sarnane	semelhante	sarnane	ADJ;MASC;SG	ADJ;NOM;SG
expressão	väljend	expressão	väljend	N;FEM;SG	N;NOM;SG
expressão	väljendus	expressão	väljenduma	N;FEM;SG	N;NOM;SG
templo	tempel	templo	tema	N;MASC;SG	N;NOM;SG
templo	temple	templo	tema	N;MASC;SG	N;NOM;SG
tribunal	tribunal	tribunal	tribunal	N;MASC;SG	N;NOM;SG
tribunal	kohus	tribunal	kohus	N;MASC;SG	N;NOM;SG
escrever	kirjutada	escrever	kirjutama	V;NFIN	V;NFIN
escrever	kirjuta	escrever	kirjutama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
escrever	kirjutage	escrever	kirjutama	V;NFIN	V;IMP;PL;2;PRS;FIN;ACT
conhecidos	tuntud	conhecido	tuntud	ADJ;MASC;PL	ADJ;PST;V.PTCP;PASS
lee	lee	lee	lee	N;MASC;SG	N;NOM;SG
soldados	sõdurid	soldado	sõdur	N;MASC;PL	N;NOM;PL
quarta	neljas	quarto	neljas	ADJ;FEM;SG	ADJ;NOM;SG
quarta	neljandaks	quarto	neljandaks	ADJ;FEM;SG	ADJ;TRANS;SG
prefeitura	prefektuur	prefeitura	prefektuur	N;FEM;SG	N;NOM;SG
continua	jätkub	continuar	jätkuma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
continua	jätkab	continuar	jätkama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
vencedor	võitja	vencedor	võitja	N;MASC;SG	N;NOM;SG
estrelas	staarid	estrela	staar	N;FEM;PL	N;NOM;PL
estrelas	tähed	estrela	täht	N;FEM;PL	N;NOM;PL
estrelas	tähtede	estrela	täht	N;FEM;PL	N;GEN;PL
famílias	perekonnad	família	perekond	N;FEM;PL	N;NOM;PL
famílias	pered	família	pere	N;FEM;PL	N;NOM;PL
políticos	poliitikud	político	poliitik	N;MASC;PL	N;NOM;PL
posto	auaste	posto	auaste	N;MASC;SG	N;NOM;SG
disponível	saadaval	disponível	saadaval	ADJ;MASC;SG	ADJ;AT+ESS
;SG;PRS;V.PTCP;ACT
disponível	kättesaadav	disponível	kätte_saadav	ADJ;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
desenvolvido	arendatud	desenvolver	arendama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
programação	kavandamine	programação	kavandamine	N;FEM;SG	N;NOM;SG
programação	päevakava	programação	päeva_kava	N;FEM;SG	N;NOM;SG
programação	ajakava	programação	aja_kava	N;FEM;SG	N;NOM;SG
letra	kirja	letra	kiri	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
letra	kiri	letra	kiri	N;FEM;SG	N;NOM;SG
software	tarkvara	software	tark_vara	N;MASC;SG	N;NOM;SG
tradição	traditsioon	tradição	traditsioon	N;FEM;SG	N;NOM;SG
pequenos	väikesed	pequeno	väike	ADJ;MASC;PL	ADJ;NOM;PL
decreto	dekreet	decreto	dekreet	N;MASC;SG	N;NOM;SG
flores	lilli	flor	lill	N;FEM;PL	N;PRT;PL
flores	lilled	flor	lill	N;FEM;PL	N;NOM;PL
star	täht	star	täht	N;MASC;SG	N;NOM;SG
star	tähe	star	täht	N;MASC;SG	N;GEN;SG
star	staar	star	staar	N;MASC;SG	N;NOM;SG
encontrada	leidis	encontrar	leidma	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
encontrada	leiti	encontrar	leidma	V;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
encontrada	leitud	encontrar	leidma	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
autores	autorid	autor	autor	N;MASC;PL	N;NOM;PL
rios	jõed	rio	jõgi	N;MASC;PL	N;NOM;PL
taxa	määr	taxa	määr	N;FEM;SG	N;NOM;SG
taxa	tasu	taxa	tasu	N;FEM;SG	N;NOM;SG
doença	haigus	doença	haigus	N;FEM;SG	N;NOM;SG
doença	haigus	doença	haigus	N;FEM;SG	N;NOM;SG
doença	haigus	doença	haigus	N;FEM;SG	N;NOM;SG
entrar	sisesta	entrar	sisenema	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
valores	väärtused	valor	väärtus	N;MASC;PL	N;NOM;PL
quinta	talu	quinta	talu	N;FEM;SG	N;NOM;SG
quinta	farm	quinta	farm	N;FEM;SG	N;NOM;SG
quinta	neljapäev	quinta	nelja_päev	N;FEM;SG	N;NOM;SG
navio	anum	navio	anum	N;MASC;SG	N;NOM;SG
navio	laev	navio	laev	N;MASC;SG	N;NOM;SG
navio	alus	navio	alus	N;MASC;SG	N;NOM;SG
navio	laeva	navio	laev	N;MASC;SG	N;PRT;SG
navio	laev	navio	laev	N;MASC;SG	N;NOM;SG
nove	üheksa	nove	üheksa	NUM	NUM;NOM;SG
alex	alex	alex	alex	N;MASC;SG	N;NOM;SG
águas	veed	água	vesi	N;FEM;PL	N;NOM;PL
princípio	põhimõte	princípio	põhi_mõte	N;MASC;SG	N;NOM;SG
suficiente	piisav	suficiente	piisav	ADJ;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
washington	washingtoni	washington	washington	N;MASC;SG	N;PRT;SG
washington	washington	washington	washington	N;MASC;SG	N;NOM;SG
comportamento	käitumine	comportamento	käitumine	N;MASC;SG	N;NOM;SG
comportamento	käitumine	comportamento	käitumine	N;MASC;SG	N;NOM;SG
comportamento	käitumise	comportamento	käitumine	N;MASC;SG	N;GEN;SG
perfil	profiil	perfil	profiil	N;MASC;SG	N;NOM;SG
perfil	profiili	perfil	profiil	N;MASC;SG	N;PRT;SG
universo	universum	universo	universum	N;MASC;SG	N;NOM;SG
juan	juan	juan	juan	N;MASC;SG	N;NOM;SG
secretário	sekretär	secretário	sekretär	N;MASC;SG	N;NOM;SG
humana	inimlik	humano	inimlik	ADJ;FEM;SG	ADJ;NOM;SG
piloto	piloot	piloto	piloot	N;MASC;SG	N;NOM;SG
mãos	käed	mão	käsi	N;FEM;PL	N;NOM;PL
descrita	kirjeldas	descrever	kirjeldama	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
descrita	kirjeldatud	descrever	kirjeldama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
meia	sokk	meia	sokk	N;FEM;SG	N;NOM;SG
horizonte	horisont	horizonte	horisont	N;MASC;SG	N;NOM;SG
tentar	üritan	tentar	üritama	V;NFIN	V;IND;SG;1;PRS;FIN;ACT
tentar	püüan	tentar	püüdma	V;NFIN	V;IND;SG;1;PRS;FIN;ACT
aconteceu	juhtus	acontecer	juhtuma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
próxima	järgmiseks	próximo	järgmine	ADJ;FEM;SG	ADJ;TRANS;SG
próxima	järgmisena	próximo	järgmine	ADJ;FEM;SG	ADJ;FRML;SG
próxima	järgmine	próximo	järgmine	ADJ;FEM;SG	ADJ;NOM;SG
tropical	troopiline	tropical	troopiline	ADJ;MASC;SG	ADJ;NOM;SG
anunciou	teatas	anunciar	teatama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
contexto	kontekstist	contexto	kontekst	N;MASC;SG	N;IN+ABL;SG
contexto	kontekst	contexto	kontekst	N;MASC;SG	N;NOM;SG
contexto	konteksti	contexto	kontekst	N;MASC;SG	N;PRT;SG
contexto	taust	contexto	taust	N;MASC;SG	N;NOM;SG
corrida	ralli	corrida	ralli	N;FEM;SG	N;NOM;SG
corrida	võidusõit	corrida	võidu_sõit	N;FEM;SG	N;NOM;SG
corrida	rass	corrida	rass	N;FEM;SG	N;NOM;SG
corrida	ralli	corrida	ralli	N;FEM;SG	N;NOM;SG
corrida	võidusõit	corrida	võidu_sõit	N;FEM;SG	N;NOM;SG
corrida	racing	corrida	racing	N;FEM;SG	N;NOM;SG
linguagem	keel	linguagem	keel	N;FEM;SG	N;NOM;SG
linguagem	keele	linguagem	keel	N;FEM;SG	N;GEN;SG
sangue	veri	sangue	veri	N;MASC;SG	N;NOM;SG
sangue	vere	sangue	veri	N;MASC;SG	N;NOM;SG
pena	kahju	pena	kahju	N;FEM;SG	N;NOM;SG
pena	häbi	pena	häbi	N;FEM;SG	N;NOM;SG
pena	sulg	pena	sulg	N;FEM;SG	N;NOM;SG
pena	karistus	pena	karistus	N;FEM;SG	N;NOM;SG
image	pilt	image	pilt	N;MASC;SG	N;NOM;SG
image	pildi	image	pilt	N;MASC;SG	N;GEN;SG
park	pargi	park	park	N;MASC;SG	N;NOM;SG
park	park	park	park	N;MASC;SG	N;NOM;SG
matemática	matemaatika	matemática	matemaatika	N;FEM;SG	N;NOM;SG
matemática	matemaatika	matemática	matemaatika	N;FEM;SG	N;NOM;SG
matemática	matemaatika	matemática	matemaatika	N;FEM;SG	N;NOM;SG
regime	skeem	regime	skeem	N;MASC;SG	N;NOM;SG
regime	kava	regime	kava	N;MASC;SG	N;NOM;SG
regime	režiimi	regime	režiim	N;MASC;SG	N;PRT;SG
regime	režiim	regime	režiim	N;MASC;SG	N;NOM;SG
diretamente	otse	diretamente	otse	ADV	ADV
diretamente	otseselt	diretamente	otseselt	ADV	ADV
les	les	les	les	N;MASC;SG	N;NOM;SG
conquista	vallutus	conquista	vallutus	N;FEM;SG	N;NOM;SG
conquista	saavutamine	conquista	saavutamine	N;FEM;SG	N;NOM;SG
conquista	saavutus	conquista	saavutus	N;FEM;SG	N;NOM;SG
almeida	almeida	almeida	alme_ida	N;MASC;SG	N;NOM;SG
apareceu	ilmus	aparecer	ilmuma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
apareceu	ilmunud	aparecer	ilmuma	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
caixa	box	caixa	box	N;FEM;SG	N;NOM;SG
caixa	kast	caixa	kast	N;FEM;SG	N;NOM;SG
caixa	karp	caixa	karp	N;FEM;SG	N;NOM;SG
caixa	kasti	caixa	kast	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
caixa	lahter	caixa	lahter	N;FEM;SG	N;NOM;SG
caixa	kassapidaja	caixa	kassa_pidaja	N;FEM;SG	N;NOM;SG
moderna	tänapäeva	moderno	täna_päev	N;FEM;SG	N;PRT;SG
alunos	üliõpilased	aluno	üli_õpilane	N;MASC;PL	N;NOM;PL
alunos	õpilased	aluno	õpilane	N;MASC;PL	N;NOM;PL
alunos	tudengid	aluno	tudeng	N;MASC;PL	N;NOM;PL
alunos	pupillid	aluno	pupill	N;MASC;PL	N;NOM;PL
alunos	õpilased	aluno	õpilane	N;MASC;PL	N;NOM;PL
produto	toode	produto	toode	N;MASC;SG	N;NOM;SG
produto	toote	produto	toode	N;MASC;SG	N;GEN;SG
gol	gol	gol	gol	N;MASC;SG	N;NOM;SG
gol	eesmärk	gol	ees_märk	N;MASC;SG	N;NOM;SG
começaram	alanud	começar	algama	V;IND;PL;3;FIN	V;PST;V.PTCP;ACT
marido	abikaasa	marido	abi_kaasa	N;MASC;SG	N;NOM;SG
operações	toimingud	operação	toiming	N;FEM;PL	N;NOM;PL
operações	operatsioonid	operação	operatsioon	N;FEM;PL	N;NOM;PL
operações	tehingud	operação	tehing	N;FEM;PL	N;NOM;PL
cópias	koopiad	cópia	koopia	N;FEM;PL	N;NOM;PL
cópias	koopiaid	cópia	koopia	N;FEM;PL	N;PRT;PL
temperatura	temperatuur	temperatura	temperatuur	N;FEM;SG	N;NOM;SG
temperatura	temperatuuri	temperatura	temperatuur	N;FEM;SG	N;PRT;SG
bruno	bruno	bruno	bruno	N;MASC;SG	N;NOM;SG
plantas	taimi	planta	taim	N;FEM;PL	N;PRT;PL
plantas	taimed	planta	taim	N;FEM;PL	N;NOM;PL
publicação	postitust	publicação	postitus	N;FEM;SG	N;PRT;SG
publicação	post	publicação	post	N;FEM;SG	N;NOM;SG
publicação	postitus	publicação	postituma	N;FEM;SG	N;NOM;SG
publicação	avaldamine	publicação	avaldamine	N;FEM;SG	N;NOM;SG
publicação	avaldamise	publicação	avaldamine	N;FEM;SG	N;GEN;SG
publicação	avaldamine	publicação	avaldamine	N;FEM;SG	N;NOM;SG
quadro	laua	quadro	laud	N;MASC;SG	N;GEN;SG
quadro	laud	quadro	laud	N;MASC;SG	N;NOM;SG
quadro	tabel	quadro	tabel	N;MASC;SG	N;NOM;SG
quadro	raamistik	quadro	raamistik	N;MASC;SG	N;NOM;SG
joseph	joseph	joseph	joseph	N;MASC;SG	N;NOM;SG
joseph	joosep	joseph	joosep	N;MASC;SG	N;NOM;SG
transmissão	edastamine	transmissão	edastamine	N;FEM;SG	N;NOM;SG
transmissão	ülekanne	transmissão	üle_kanne	N;FEM;SG	N;NOM;SG
transmissão	edastus	transmissão	edastus	N;FEM;SG	N;NOM;SG
transmissão	ülekanne	transmissão	üle_kanne	N;FEM;SG	N;NOM;SG
mínimo	miinimum	pequeno	miinimum	N;MASC;SG	N;NOM;SG
sequência	järg	sequência	järg	N;FEM;SG	N;NOM;SG
sequência	jada	sequência	jada	N;FEM;SG	N;NOM;SG
sequência	järjestus	sequência	järjestus	N;FEM;SG	N;NOM;SG
prémio	preemia	prémio	preemia	N;MASC;SG	N;NOM;SG
prémio	premium	prémio	premium	N;MASC;SG	N;NOM;SG
prémio	lisatasu	prémio	lisa_tasu	N;MASC;SG	N;NOM;SG
prémio	auhinna	prémio	au_hind	N;MASC;SG	N;GEN;SG
prémio	auhind	prémio	au_hind	N;MASC;SG	N;NOM;SG
prémio	auhinnaks	prémio	au_hind	N;MASC;SG	N;TRANS;SG
prémio	auhind	prémio	au_hind	N;MASC;SG	N;NOM;SG
máximo	maximus	máximo	maximus	N;MASC;SG	N;NOM;SG
máximo	maksimum	máximo	maksimum	N;MASC;SG	N;NOM;SG
night	õhtu	night	õhtu	N;MASC;SG	N;NOM;SG
night	öö	night	öö	N;MASC;SG	N;NOM;SG
night	ööd	night	öö	N;MASC;SG	N;NOM;SG
ataques	rünnakud	ataque	rünnak	N;MASC;PL	N;NOM;PL
poeta	luuletaja	poeta	luuletaja	N;MASC;SG	N;NOM;SG
poeta	poeet	poeta	poeet	N;MASC;SG	N;NOM;SG
instituição	institutsioon	instituição	institutsioon	N;FEM;SG	N;NOM;SG
instituição	institutsiooni	instituição	institutsioon	N;FEM;SG	N;PRT;SG
instituição	asutus	instituição	asutus	N;FEM;SG	N;NOM;SG
objetos	objektid	objeto	objekt	N;MASC;PL	N;NOM;PL
participantes	osalejad	participante	osaleja	N;MASC;PL	N;NOM;PL
participantes	osalejaid	participante	osaleja	N;MASC;PL	N;PRT;PL
participantes	osalejad	participante	osaleja	N;MASC;PL	N;NOM;PL
reúne	kohtub	reunir	kohtuma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
individual	individuaalne	individual	individuaalne	ADJ;MASC;SG	ADJ;NOM;SG
inverno	talv	inverno	talv	N;MASC;SG	N;NOM;SG
walter	walter	walter	walter	N;MASC;SG	N;NOM;SG
desenho	design	desenho	design	N;MASC;SG	N;NOM;SG
desenho	disain	desenho	disain	N;MASC;SG	N;NOM;SG
desenho	kavandamine	desenho	kavandamine	N;MASC;SG	N;NOM;SG
desenho	kujundus	desenho	kujundus	N;MASC;SG	N;NOM;SG
desenho	joonis	desenho	joonis	N;MASC;SG	N;NOM;SG
desenho	joonistamine	desenho	joonistamine	N;MASC;SG	N;NOM;SG
desenho	kujundamine	desenho	kujundamine	N;MASC;SG	N;NOM;SG
portal	värav	portal	värav	N;MASC;SG	N;NOM;SG
portal	portaali	portal	portaal	N;MASC;SG	N;PRT;SG
portal	portaal	portal	portaal	N;MASC;SG	N;NOM;SG
técnicas	tehnikad	técnica	tehnika	N;FEM;PL	N;NOM;PL
técnicas	tehnikaid	técnica	tehnika	N;FEM;PL	N;PRT;PL
exposição	expo	exposição	expo	N;FEM;SG	N;NOM;SG
exposição	näitus	exposição	näitus	N;FEM;SG	N;NOM;SG
exposição	kokkupuude	exposição	kokku_puu	N;FEM;SG	N;NOM;SG
perda	kahjum	perda	kahjum	N;FEM;SG	N;NOM;SG
perda	kaotus	perda	kaotus	N;FEM;SG	N;NOM;SG
declaro	kuulutada	declaro	kuulutama	V;IND;SG;1;PRS;FIN	V;NFIN
pintura	maal	pintura	maa	N;FEM;SG	N;AT+ESS
;SG
pintura	maali	pintura	maal	N;FEM;SG	N;PRT;SG
pintura	värvimine	pintura	värvimine	N;FEM;SG	N;NOM;SG
enciclopédia	entsüklopeedia	enciclopédia	entsüklopeedia	N;FEM;SG	N;NOM;SG
congresso	kongress	congresso	kongress	N;MASC;SG	N;NOM;SG
bibliografia	bibliograafia	bibliografia	bibliograafia	N;FEM;SG	N;NOM;SG
drama	draama	drama	draama	N;MASC;SG	N;NOM;SG
criança	laps	criança	laps	N;FEM;SG	N;NOM;SG
criança	lapse	criança	laps	N;FEM;SG	N;GEN;SG
recentemente	hiljuti	recentemente	hiljuti	ADV	ADV
modelos	mudelid	modelo	mudel	N;MASC;PL	N;NOM;PL
modelos	modellid	modelo	modell	N;MASC;PL	N;NOM;PL
séculos	sajandeid	século	sajand	N;MASC;PL	N;PRT;PL
séculos	sajandite	século	sajand	N;MASC;PL	N;GEN;PL
apresentação	tutvustus	apresentação	tutvustus	N;FEM;SG	N;NOM;SG
apresentação	esitus	apresentação	esitus	N;FEM;SG	N;NOM;SG
apresentação	esitlus	apresentação	esitlus	N;FEM;SG	N;NOM;SG
apresentação	esitluse	apresentação	esitlus	N;FEM;SG	N;GEN;SG
apresentação	esitusviis	apresentação	esitus_viis	N;FEM;SG	N;NOM;SG
apresentação	esitamine	apresentação	esitamine	N;FEM;SG	N;NOM;SG
bairros	piirkonnad	bairro	piirkond	N;MASC;PL	N;NOM;PL
links	lingid	link	ling	N;MASC;PL	N;NOM;PL
mark	märgi	mark	märk	N;MASC;SG	N;GEN;SG
mark	märk	mark	märk	N;MASC;SG	N;NOM;SG
mark	mark	mark	mark	N;MASC;SG	N;NOM;SG
marcelo	marcelo	marcelo	marcelo	N;MASC;SG	N;NOM;SG
marcelo	marcellus	marcelo	marcellus	N;MASC;SG	N;NOM;SG
marcelo	marcel	marcelo	marcel	N;MASC;SG	N;NOM;SG
marcelo	stephen	marcelo	stephen	N;MASC;SG	N;NOM;SG
prisão	vahistamine	prisão	vahistamine	N;FEM;SG	N;NOM;SG
prisão	vangla	prisão	vangla	N;FEM;SG	N;NOM;SG
prisão	vangla	prisão	vangla	N;FEM;SG	N;NOM;SG
art	art	art	art	N;MASC;SG	N;NOM;SG
art	kunsti	art	kunst	N;MASC;SG	N;PRT;SG
art	kunst	art	kunst	N;MASC;SG	N;NOM;SG
derrota	kaotus	derrota	kaotus	N;FEM;SG	N;NOM;SG
evolução	arendamine	evolução	arendamine	N;FEM;SG	N;NOM;SG
evolução	arendus	evolução	arendus	N;FEM;SG	N;NOM;SG
evolução	areng	evolução	areng	N;FEM;SG	N;NOM;SG
evolução	areng	evolução	areng	N;FEM;SG	N;NOM;SG
evolução	evolutsioon	evolução	evolutsioon	N;FEM;SG	N;NOM;SG
concurso	pakkumise	concurso	pakkumine	N;MASC;SG	N;GEN;SG
concurso	pakkumine	concurso	pakkumine	N;MASC;SG	N;NOM;SG
concurso	konkurents	concurso	konkurents	N;MASC;SG	N;NOM;SG
concurso	võistlus	concurso	võistlus	N;MASC;SG	N;NOM;SG
concurso	konkurentsi	concurso	konkurents	N;MASC;SG	N;PRT;SG
concurso	võistlus	concurso	võistlus	N;MASC;SG	N;NOM;SG
concurso	konkurss	concurso	konkurss	N;MASC;SG	N;NOM;SG
planta	taim	planta	taim	N;FEM;SG	N;NOM;SG
planta	taime	planta	taim	N;FEM;SG	N;PRT;SG
planta	tehas	planta	tehas	N;FEM;SG	N;NOM;SG
suíça	šveits	suíço	šveits	N;FEM;SG	N;NOM;SG
suíça	šveitsi	suíço	šveitsi	N;FEM;SG	N;NOM;SG
realidade	tegelikkus	realidade	tegelikkus	N;FEM;SG	N;NOM;SG
realidade	reaalsus	realidade	reaalsus	N;FEM;SG	N;NOM;SG
piano	klaver	piano	klaver	N;MASC;SG	N;NOM;SG
colocado	paigutatud	colocar	paigutama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
colocado	asetatud	colocar	asetama	V;MASC;SG;V.PTCP	V;PST;V.PTCP;PASS
clima	kliima	clima	kliima	N;MASC;SG	N;NOM;SG
clima	ilm	clima	ilm	N;MASC;SG	N;NOM;SG
entrevista	intervjuu	entrevista	intervjuu	N;FEM;SG	N;NOM;SG
entrevista	intervjuud	entrevista	intervjuu	N;FEM;SG	N;PRT;SG
jones	jones	jone	jones	N;MASC;SG	N;NOM;SG
renda	pits	renda	pits	N;FEM;SG	N;NOM;SG
renda	üür	renda	üür	N;FEM;SG	N;NOM;SG
renda	üüri	renda	üür	N;FEM;SG	N;PRT;SG
renda	rent	renda	rent	N;FEM;SG	N;NOM;SG
renda	sissetulek	renda	sisse_tulek	N;FEM;SG	N;NOM;SG
renda	tulu	renda	tulu	N;FEM;SG	N;NOM;SG
normal	normaalne	normal	normaalne	ADJ;MASC;SG	ADJ;NOM;SG
administradores	haldajad	administrador	haldaja	N;MASC;PL	N;NOM;PL
administradores	administraatoritele	administrador	administraator	N;MASC;PL	N;AT+ALL;PL
construída	ehitatud	construir	ehitama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
construída	konstrueeritud	construir	konstrueeri=tud	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
construída	ehitatud	construir	ehitama	V;FEM;SG;V.PTCP	V;PST;V.PTCP;PASS
gravação	salvestus	gravação	salvestus	N;FEM;SG	N;NOM;SG
gravação	salvestamine	gravação	salvestamine	N;FEM;SG	N;NOM;SG
gravação	registreerimine	gravação	registreerimine	N;FEM;SG	N;NOM;SG
segue	järgneb	seguir	järgnema	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
ascensão	ülestõus	ascensão	üles_tõus	N;FEM;SG	N;NOM;SG
ascensão	tõus	ascensão	tõus	N;FEM;SG	N;NOM;SG
martins	martin	martin	martin	N;MASC;SG	N;NOM;SG
martins	martins	martin	martins	N;MASC;SG	N;NOM;SG
reinado	valitsemisaeg	reinado	valitsemis_aeg	N;MASC;SG	N;NOM;SG
engenheiro	insener	engenheiro	insener	N;MASC;SG	N;NOM;SG
vandalismo	vandalism	vandalismo	vandalism	N;MASC;SG	N;NOM;SG
campeões	meistrid	campeão	meister	N;MASC;PL	N;NOM;PL
israel	iisraeli	israel	iisrael	N;MASC;SG	N;PRT;SG
israel	iisrael	israel	iisrael	N;MASC;SG	N;NOM;SG
alves	alves	alve	alves	N;MASC;SG	N;NOM;SG
big	big	big	big	N;MASC;SG	N;NOM;SG
exemplos	näited	exemplo	näide	N;MASC;PL	N;NOM;PL
exemplos	näiteid	exemplo	näide	N;MASC;PL	N;PRT;PL
