die	το	die	ο	DET;DEF	DET;NOM;DEF;NEUT;SG
optrede	διαγωγή	optrede	διαγωγή	N;SG	N;ACC;FEM;SG
optrede	διεξαγωγή	optrede	διεξαγωγή	N;SG	N;ACC;FEM;SG
blad	σελίδα	blad	σελίδα	N;SG	N;NOM;FEM;SG
blad	σελιδα	blad	σελιδα	N;SG	N;ACC;FEM;SG
letters	γράμματα	letters	γράμμα	N;PL	N;NOM;NEUT;PL
letters	επιστολές	letters	επιστολή	N;PL	N;NOM;FEM;PL
letters	γραμματα	letters	γράμμα	N;PL	N;NOM;NEUT;PL
reaksie	αντίδραση	reaksie	αντίδραση	N;SG	N;ACC;FEM;SG
opvoedkundige	εκπαιδευτική	opvoedkundig	εκπαιδευτικός	ADJ;NOM	ADJ;NOM;FEM;SG
opvoedkundige	εκπαιδευτικό	opvoedkundig	εκπαιδευτικός	ADJ;NOM	ADJ;NOM;NEUT;SG
vliegtuie	αεροσκαφών	vliegtuig	αεροσκαφή	N;PL	N;GEN;NEUT;PL
vliegtuie	αεροσκάφη	vliegtuig	αεροσκάφος	N;PL	N;NOM;NEUT;PL
reëls	κανόνες	reël	κανόνας	N;PL	N;NOM;MASC;PL
reëls	ατάκες	reël	ατάκα	N;PL	N;NOM;FEM;PL
reëls	γραμμές	reël	γραμμή	N;PL	N;NOM;FEM;PL
geweier	αρνήθηκε	weier	αρνιέμαι	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
geweier	απορρίφθηκε	weier	απορρίπτω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
verduidelik	εξηγήσω	verduidelik	εξηγώ	V;PRS	V;PFV;IND;SG;1;FIN;ACT
verduidelik	εξηγήστε	verduidelik	εξηγώ	V;PRS	V;IPFV;IND;PL;2;PRS;FIN;ACT
teater	θέατρο	teater	θέατρο	N;SG	N;NOM;NEUT;SG
teater	θεατρο	teater	θεατρο	N;SG	N;NOM;FEM;SG
teater	θέατρο	teater	θέατρο	N;SG	N;NOM;NEUT;SG
teater	θεατρο	teater	θεατρο	N;SG	N;NOM;FEM;SG
ingestel	θεραπεύτηκε	instel	θεραπεύω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
ingestel	θεραπευτεί	instel	θεραπεύω	V;PST;V.PTCP	V;PFV;NFIN;PASS
ingestel	εισήχθη	instel	εισάγω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
ingestel	εισήγαγε	instel	εισηγάγω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
ingestel	καθιερώθηκε	instel	καθιερώνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
beplan	προγραμματισμένες	beplan	προγραμματίζω	V;PRS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
beplan	σχεδιασμένο	beplan	σχεδιάζω	V;PRS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
beplan	προγραμματισμένο	beplan	προγραμματίζω	V;PRS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
beplan	σχεδιάσει	beplan	σχεδιάζω	V;PRS	V;PFV;NFIN;ACT
beplan	προγραμματισμένη	beplan	προγραμματίζω	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
produk	προϊόν	produk	προϊόν	N;SG	N;NOM;NEUT;SG
gewig	βάρος	gewig	βάρος	N;SG	N;ACC;NEUT;SG
vallei	κοιλάδα	vallei	κοιλάδα	N;SG	N;ACC;FEM;SG
enjin	κινητήρας	enjin	κινητήρας	N;SG	N;NOM;MASC;SG
enjin	κινητήρα	enjin	κινητήρας	N;SG	N;ACC;MASC;SG
enjin	μηχανή	enjin	μηχανή	N;SG	N;NOM;FEM;SG
oom	θείος	oom	θείος	N;SG	N;NOM;MASC;SG
klank	ήχο	klank	ήχο	N;SG	N;ACC;MASC;SG
klank	ήχος	klank	ήχος	N;SG	N;NOM;MASC;SG
bygedra	συνέβαλε	bydra	συμβάλλω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
sosialistiese	σοσιαλιστική	sosialisties	σοσιαλιστικός	ADJ;NOM	ADJ;NOM;FEM;SG
taak	καθήκον	taak	καθήκον	N;SG	N;NOM;NEUT;SG
mere	λιμνών	baie	λιμνό	N;PL	N;GEN;FEM;PL
mere	λίμνες	baie	λίμνη	N;PL	N;NOM;FEM;PL
ondersteuning	στήριξη	ondersteuning	στήριξη	N;SG	N;ACC;FEM;SG
ondersteuning	υποστήριξη	ondersteuning	υποστήριξη	N;SG	N;ACC;FEM;SG
administrasie	διοίκηση	administrasie	διοίκηση	N;SG	N;ACC;FEM;SG
administrasie	χορήγηση	administrasie	χορήγηση	N;SG	N;ACC;FEM;SG
minute	λεπτα	minute	λέπτα	N;PL	N
oprigting	ναυπήγηση	oprigting	ναυπήγηση	N;SG	N;ACC;FEM;SG
oprigting	κατασκευή	oprigting	κατασκευή	N;SG	N;NOM;FEM;SG
kandidaat	υποψήφιο	kandidaat	υποψήφιο	N;SG	N;NOM;NEUT;SG
suksesvolle	επιτυχής	suksesvol	επιτυχής	ADJ;NOM	ADJ;NOM;FEM;SG
suksesvolle	επιτυχημένος	suksesvol	επιτυχημένος	ADJ;NOM	ADJ;NOM;MASC;SG
toepassing	αίτηση	toepassing	αίτηση	N;SG	N;NOM;FEM;SG
toepassing	εφαρμογή	toepassing	εφαρμογή	N;SG	N;NOM;FEM;SG
toepassing	εφαρμογή	toepassing	εφαρμογή	N;SG	N;NOM;FEM;SG
toegepas	εφαρμόστηκε	toepas	εφαρμόζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
straat	οδός	straat	οδός	N;SG	N;NOM;FEM;SG
straat	δρόμος	straat	δρόμος	N;SG	N;NOM;MASC;SG
motors	αυτοκίνητα	motors	αυτοκίνητο	N;PL	N;NOM;NEUT;PL
motors	αμάξια	motors	αμάξι	N;PL	N;NOM;NEUT;PL
motors	αυτοκίνητα	motors	αυτοκίνητο	N;PL	N;NOM;NEUT;PL
litause	λιθουανική	litaus	λιθουανικός	ADJ;NOM	ADJ;NOM;FEM;SG
maatskaplike	κοινωνικές	maatskaplik	κοινωνικός	ADJ;NOM	ADJ;NOM;FEM;PL
maatskaplike	κοινωνικό	maatskaplik	κοινωνικός	ADJ;NOM	ADJ;NOM;NEUT;SG
maatskaplike	κοινωνικη	maatskaplik	κοινωνικός	ADJ;NOM	ADJ;NOM;FEM;SG
maatskaplike	κοινωνική	maatskaplik	κοινωνικός	ADJ;NOM	ADJ;NOM;FEM;SG
getoon	εκφρασμένο	toon	εκφράζω	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
getoon	εξέφρασε	toon	εκφράζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
getref	χτύπησε	tref	χτυπώ	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
getref	χτύπα	tref	χτύπος	V;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
kat	γάτα	kat	γάτα	N;SG	N;NOM;FEM;SG
kat	γάτος	kat	γάτος	N;SG	N;NOM;MASC;SG
vereis	απαιτούμενη	vereis	απαιτούμενος	V;PRS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
vereis	απαιτούμενα	vereis	απαιτούμενος	V;PRS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
vereis	απαιτούμενος	vereis	απαιτούμενος	V;PRS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
vereis	απαιτείται	vereis	απαιτώ	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
vereis	απαιτούμενο	vereis	απαιτούμενος	V;PRS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
hout	ξύλο	hout	ξύλο	N;SG	N;NOM;NEUT;SG
hout	ξυλεία	hout	ξυλεία	N;SG	N;NOM;FEM;SG
stroom	ζωοτροφή	stroom	ζωοτροφή	N;SG	N;NOM;NEUT;SG
stroom	τροφοδοσία	stroom	τροφοδοσία	N;SG	N;ACC;FEM;SG
stroom	ροή	stroom	ροή	N;SG	N;NOM;FEM;SG
stroom	ροή	stroom	ροή	N;SG	N;NOM;FEM;SG
stroom	ρέμα	stroom	ρέμα	N;SG	N;NOM;NEUT;SG
stroom	ρυάκι	stroom	ρυάκι	N;SG	N;NOM;NEUT;SG
dier	ζώο	dier	ζώο	N;SG	N;NOM;NEUT;SG
rig	υποκινήσει	rig	υποκινώ	V;PRS	V;PFV;IND;SG;3;FIN;ACT
wiskundige	μαθηματική	wiskundig	μαθηματικός	ADJ;NOM	ADJ;NOM;FEM;SG
wiskundige	μαθηματικό	wiskundig	μαθηματικός	ADJ;NOM	ADJ;NOM;NEUT;SG
uitgebeeld	εικονογραφημένα	uitbeeld	εικονονραφημένα	V;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
vervaardiger	παραγωγός	vervaardiger	παραγωγός	N;SG	N;NOM;MASC;SG
vervaardiger	κατασκευαστής	vervaardiger	κατασκευαστής	N;SG	N;NOM;MASC;SG
vervaardiger	κατασκευαστή	vervaardiger	κατασκευαστής	N;SG	N;ACC;MASC;SG
vervaardiger	παραγωγός	vervaardiger	παραγωγός	N;SG	N;NOM;MASC;SG
wette	νόμους	wet	νόμος	N;PL	N;ACC;MASC;PL
wette	νόμοι	wet	νόμος	N;PL	N;NOM;MASC;PL
letter	επιστολή	letter	επιστολή	N;SG	N;ACC;FEM;SG
letter	γράμμα	letter	γράμμα	N;SG	N;NOM;NEUT;SG
letter	γραμμα	letter	γραμμα	N;SG	N;NOM;NEUT;SG
deelstate	πολιτείες	deelstaat	πολιτεία	N;PL	N;NOM;FEM;PL
deelstate	κρατών	deelstaat	κράτος	N;PL	N;GEN;NEUT;PL
deelstate	κράτη	deelstaat	κράτος	N;PL	N;NOM;NEUT;PL
onderrig	εκπαίδευση	onderrig	εκπαίδευση	N;SG	N;ACC;FEM;SG
onderrig	παιδεία	onderrig	παιδεία	N;SG	N;NOM;FEM;SG
voordeel	πλεονέκτημα	voordeel	πλεονέκτημα	N;SG	N;NOM;NEUT;SG
voordeel	όφελος	voordeel	όφελος	N;SG	N;ACC;NEUT;SG
verskille	διαφορές	verskil	διαφορά	N;PL	N;NOM;FEM;PL
gees	πνεύμα	gees	πνεύμα	N;SG	N;NOM;NEUT;SG
gees	πνευμα	gees	πνευμα	N;SG	N;NOM;NEUT;SG
tropiese	τροπικό	tropies	τροπικός	ADJ;NOM	ADJ;NOM;NEUT;SG
tropiese	τροπική	tropies	τροπικός	ADJ;NOM	ADJ;NOM;FEM;SG
kontak	επικοινωνήστε	kontak	επικοινωνώ	V;PRS	V;PFV;IMP;PL;2;FIN;ACT
aangepas	προσαρμοσμένο	aanpas	προσαρμόζω	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
aangepas	προσαρμοσμένη	aanpas	προσαρμόζω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
vriende	φίλους	vriend	φίλος	N;PL	N;NOM;MASC;PL
vriende	φίλες	vriend	φίλος	N;PL	N;NOM;FEM;PL
vriende	φίλοι	vriend	φίλος	N;PL	N;VOC;MASC;PL
vriende	φιλοι	vriend	φιλος	N;PL	N;NOM;MASC;PL
aanvalle	επιθέσεις	aanval	επίθεση	N;PL	N;NOM;FEM;PL
aangewend	εφαρμόστηκε	aanwend	εφαρμόζω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
dadelik	αμέσως	dadelik	αμέσως	ADV	ADV
maal	πολλαπλασιασμού	maal	πολλαπλασιασμός	N;SG	N;GEN;MASC;SG
maal	πολλαπλασιασμός	maal	πολλαπλασιασμός	N;SG	N;NOM;MASC;SG
maal	πολλαπλασιασμό	maal	πολλαπλασιασμός	N;SG	N;ACC;MASC;SG
verbied	αρνηθώ	verbied	αρνιέμαι	V;PRS	V;PFV;IND;SG;1;FIN;PASS
islamitiese	ισλαμική	islamities	ισλαμικός	ADJ;NOM	ADJ;NOM;FEM;SG
islamitiese	ισλαμικό	islamities	ισλαμικός	ADJ;NOM	ADJ;NOM;NEUT;SG
oorloë	πολέμους	oorloë	πόλεμος	N;PL	N;ACC;MASC;PL
oorloë	πόλεμοι	oorloë	πόλεμος	N;PL	N;NOM;MASC;PL
hoogtepunt	επισημάνω	hoogtepunt	επισημαίνω	V;PRS	V;PFV;IND;SG;1;FIN;ACT
kanaal	κανάλι	kanaal	κανάλι	N;SG	N;NOM;NEUT;SG
kanaal	κανάλι	kanaal	κανάλι	N;SG	N;NOM;NEUT;SG
fisiese	σωματική	fisies	σωματικός	ADJ;NOM	ADJ;NOM;FEM;SG
fisiese	φυσική	fisies	φυσικός	ADJ;NOM	ADJ;NOM;FEM;SG
fisiese	σωματικό	fisies	σωματικός	ADJ;NOM	ADJ;NOM;NEUT;SG
veldtog	εκστρατεία	veldtog	εκστρατεία	N;SG	N;ACC;FEM;SG
veldtog	καμπάνια	veldtog	καμπάνια	N;SG	N;NOM;FEM;SG
hare	τρίχα	haar	τρίχος	N;SG	N;NOM;FEM;SG
tekste	κείμενα	teks	κείμενο	N;PL	N;NOM;NEUT;PL
gehoor	κοινό	gehoor	κοινό	N;SG	N;NOM;NEUT;SG
gehoor	ακροατήριο	gehoor	ακροατήριο	N;SG	N;NOM;NEUT;SG
gehoor	κοινο	gehoor	κοινο	N;SG	N;NOM;NEUT;SG
gehoor	ακρόαση	gehoor	ακρόαση	N;SG	N;ACC;FEM;SG
gehoor	ακοή	gehoor	ακοή	N;SG	N;NOM;FEM;SG
toeriste	τουρίστες	toeriste	τουρίστας	N;PL	N;NOM;MASC;PL
bynaam	ψευδώνυμο	bynaam	ψεύδωνυμος	N;SG	N;NOM;NEUT;SG
bynaam	παρατσούκλι	bynaam	παρατσούκλι	N;SG	N;NOM;NEUT;SG
planne	σχέδια	plan	σχέδιο	N;PL	N;NOM;NEUT;PL
joernalis	δημοσιογράφος	joernalis	δημοσιογράφος	N;SG	N;NOM;MASC;SG
werklikheid	πραγματικότητα	werklikheid	πραγματικότητα	N;SG	N;ACC;FEM;SG
instituut	ινστιτούτο	instituut	ινστιτούτο	N;SG	N;NOM;NEUT;SG
gedefinieer	καθορισμένα	definieer	καθορίζω	V;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
gedefinieer	καθορισμένη	definieer	καθορίζω	V;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
gedefinieer	καθορισμένο	definieer	καθορίζω	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
direkte	άμεσο	direk	άμεσος	ADJ;NOM	ADJ;NOM;NEUT;SG
direkte	άμεση	direk	άμεσος	ADJ;NOM	ADJ;NOM;FEM;SG
direkte	άμεσος	direk	άμεσος	ADJ;NOM	ADJ;NOM;MASC;SG
vervaardiging	μεταποίηση	vervaardiging	μεταποίηση	N;SG	N;NOM;FEM;SG
turkse	τούρκος	turks	τούρκος	N;SG	N;NOM;MASC;SG
programme	εφαρμογές	program	εφαρμογή	N;PL	N;NOM;FEM;PL
programme	αιτήσεις	program	αίτηση	N;PL	N;NOM;FEM;PL
programme	προγράμματα	program	πρόγραμμα	N;PL	N;NOM;NEUT;PL
programme	παραστάσεις	program	παράσταση	N;PL	N;NOM;FEM;PL
strand	παραλία	strand	παραλία	N;SG	N;NOM;FEM;SG
strand	παραλια	strand	παράλια	N;SG	N;NOM;FEM;SG
bewyse	αποδείξεις	bewys	απόδειξη	N;PL	N;NOM;FEM;PL
beskerming	προστασία	beskerming	προστασία	N;SG	N;ACC;FEM;SG
nommer	αριθμός	nommer	αριθμός	N;SG	N;NOM;MASC;SG
nommer	νούμερο	nommer	νούμερος	N;SG	N
video	βιντεο	video	βιντεο	N;SG	N
video	βίντεο	video	βίντεο	N;SG	N;NEUT;SG
gebruiker	χρήστη	gebruiker	χρήστης	N;SG	N;ACC;NEUT;SG
gebruiker	χρήστης	gebruiker	χρήστης	N;SG	N;NOM;MASC;SG
voedsel	τροφή	voedsel	τροφή	N;SG	N;NOM;FEM;SG
voedsel	φαγητό	voedsel	φαγητό	N;SG	N;NOM;NEUT;SG
passasiers	επιβατών	passasier	επιβάτης	N;PL	N;GEN;MASC;PL
passasiers	επιβάτες	passasier	επιβάτης	N;PL	N;NOM;MASC;PL
passasiers	επιβατών	passasier	επιβάτης	N;PL	N;GEN;MASC;PL
stap	βημα	stap	βημα	N;SG	N;NOM;NEUT;SG
stap	βήμα	stap	βήμα	N;SG	N;NOM;NEUT;SG
stap	σκαλοπάτι	stap	σκαλοπάτι	N;SG	N;NOM;NEUT;SG
leiers	αρχηγοί	leier	αρχηγός	N;PL	N;NOM;MASC;PL
leiers	ηγέτες	leier	ηγέτης	N;PL	N;NOM;MASC;PL
tuin	κήπος	tuin	κήπος	N;SG	N;NOM;MASC;SG
tuin	κήπο	tuin	κήπος	N;SG	N;ACC;MASC;SG
toestande	προϋποθέσεις	toestande	προϋπόθεση	N;PL	N;NOM;FEM;PL
toestande	συνθήκες	toestande	συνθήκη	N;PL	N;NOM;FEM;PL
toestande	όροι	toestande	όρος	N;PL	N;NOM;MASC;PL
spoed	ταχύτητα	spoed	ταχύτητα	N;SG	N;ACC;FEM;SG
halfrond	ημισφαίριο	halfrond	ημισφαίριο	N;SG	N;NOM;NEUT;SG
verkiesings	εκλογές	verkiesing	εκλογή	N;PL	N;NOM;FEM;PL
belgiese	βελγική	belgies	βελγικός	ADJ;NOM	ADJ;NOM;FEM;SG
belgiese	βελγικό	belgies	βελγικός	ADJ;NOM	ADJ;NOM;NEUT;SG
hoeveelhede	δόσεις	hoeveelheid	δόση	N;PL	N;NOM;FEM;PL
hoeveelhede	δόσεων	hoeveelheid	δόση	N;PL	N;GEN;FEM;PL
gemeenskappe	κοινότητες	gemeenskap	κοινότητα	N;PL	N;NOM;FEM;PL
sing	τραγουδάει	sing	τραγούδαι	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
sing	τραγουδά	sing	τραγουδά	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
sing	τραγουδάει	sing	τραγούδαι	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;ACT
sing	τραγουδάμε	sing	τραγούδαι	V;PRS	V;IPFV;IND;PL;1;PRS;FIN;ACT
sing	τραγουδώντας	sing	τραγουδώ	V;PRS	V;IPFV;V.CVB;ACT
sing	τραγουδούν	sing	τραγούδαι	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;ACT
uitgebreide	εκτεταμένο	uitbrei	εκτεταμένος	ADJ;NOM	ADJ;NOM;NEUT;SG
permanente	μόνιμες	permanent	μόνιμος	ADJ;NOM	ADJ;NOM;FEM;PL
permanente	μόνιμο	permanent	μόνιμο	ADJ;NOM	ADJ;NOM;NEUT;SG
permanente	μόνιμος	permanent	μόνιμος	ADJ;NOM	ADJ;NOM;MASC;SG
permanente	μόνιμη	permanent	μόνιμος	ADJ;NOM	ADJ;NOM;FEM;SG
bande	δεσμοί	bande	δεσμός	N;PL	N;NOM;MASC;PL
bande	γραβάτες	bande	γραβάτης	N;PL	N;NOM;FEM;PL
bande	δεσμούς	bande	δεσμός	N;PL	N;ACC;MASC;PL
stert	ουράς	stert	ουρός	N;SG	N;GEN;FEM;SG
stert	ουρά	stert	ουρώ	N;SG	N;NOM;FEM;SG
geldeenheid	νόμισμα	geldeenheid	νόμισμα	N;SG	N;NOM;NEUT;SG
skade	τραύμα	skade	τραύμα	N;SG	N;NOM;NEUT;SG
skade	ζημία	skade	ζημία	N;SG	N;ACC;FEM;SG
skade	τραυματισμός	skade	τραυματισμός	N;SG	N;NOM;MASC;SG
skade	ζημίας	skade	ζημία	N;SG	N;GEN;FEM;SG
skildery	πίνακας	skildery	πίνακα	N;SG	N;NOM;MASC;SG
skildery	πίνακα	skildery	πίνακα	N;SG	N;ACC;MASC;SG
bedoel	προορίζονται	bedoel	προορίζω	V;PRS	V;IPFV;IND;PL;3;PRS;FIN;PASS
begrip	κατανόηση	begrip	κατανόηση	N;SG	N;ACC;FEM;SG
bekendheid	φήμη	bekendheid	φήμη	N;SG	N;ACC;FEM;SG
bekendheid	δόξα	bekendheid	δίχομαι	N;SG	N;ACC;FEM;SG
bydraes	εισφορές	bydraag	εισφορά	N;PL	N;NOM;FEM;PL
bydraes	συνεισφορές	bydraag	συνεισφορά	N;PL	N;NOM;FEM;PL
pryse	τιμές	pryse	τιμή	N;PL	N;NOM;FEM;PL
beëindig	τερματιστεί	beëindig	τερματίζω	V;PRS	V;PFV;NFIN;PASS
toekennings	βραβεία	toekenning	βραβείο	N;PL	N;NOM;NEUT;PL
hang	κρέμεται	hang	κρέμε	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
konsep	προσχέδιο	konsep	προσχέδιο	N;SG	N;NOM;NEUT;SG
konsep	σχέδιο	konsep	σχέδιο	N;SG	N;NOM;NEUT;SG
fase	φάση	fase	φάση	N;SG	N;ACC;FEM;SG
fase	φαση	fase	φαση	N;SG	N;NOM;FEM;SG
tradisioneel	παραδοσιακά	tradisioneel	παραδοσιακός	ADV	ADV
onderwerpe	θεματα	onderwerp	θέμα	N;PL	N;NOM;NEUT;PL
onderwerpe	θέματα	onderwerp	θέμα	N;PL	N;NOM;NEUT;PL
gedrag	συμπεριφορά	gedrag	συμπεριφορά	N;SG	N;ACC;FEM;SG
gedrag	συμπεριφορα	gedrag	συμπεριφορα	N;SG	N;ACC;FEM;SG
gedrag	συμπεριφορά	gedrag	συμπεριφορά	N;SG	N;ACC;FEM;SG
elektroniese	ηλεκτρονική	elektronies	ηλεκτρονικός	ADJ;NOM	ADJ;NOM;FEM;SG
elektroniese	ηλεκτρονικό	elektronies	ηλεκτρονικός	ADJ;NOM	ADJ;NOM;NEUT;SG
inval	εισβολή	inval	εισβολή	N;SG	N;ACC;FEM;SG
inval	έφοδος	inval	έφοδος	N;SG	N;NOM;FEM;SG
inval	επιδρομή	inval	επιδρομή	N;SG	N;NOM;FEM;SG
bisantynse	βυζαντινή	bisantyns	βυζαντινός	ADJ;NOM	ADJ;NOM;FEM;SG
jupiter	δία	jupiter	δία	N;SG	N;VOC;MASC;SG
stasie	σταθμός	stasie	σταθμός	N;SG	N;NOM;MASC;SG
stasie	σταθμό	stasie	σταθμός	N;SG	N;ACC;MASC;SG
parlementêre	κοινοβουλευτική	parlementêre	κοινοβουλευτικός	ADJ;NOM	ADJ;NOM;FEM;SG
parlementêre	κοινοβουλευτικές	parlementêre	κοινοβουλευτικός	ADJ;NOM	ADJ;NOM;FEM;PL
apostoliese	αποστολική	apostolies	αποστολικός	ADJ;NOM	ADJ;NOM;FEM;SG
kamer	δωμάτιο	kamer	δωμάτιο	N;SG	N;NOM;NEUT;SG
verwag	αναμένεται	verwag	αναμένω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
medalje	μετάλλιο	medalje	μετάλλιο	N;SG	N;NOM;NEUT;SG
verwoes	καταστρέψει	verwoes	καταστρέφω	V;PRS	V;PFV;IND;SG;3;FIN;ACT
eiers	αβγά	eiers	αβγά	N;PL	N;NOM;NEUT;PL
eiers	αυγά	eiers	αυγά	N;PL	N;NOM;NEUT;PL
plase	φάρμες	plas	φάρμος	N;PL	N;NOM;FEM;PL
plase	εκμεταλλεύσεις	plas	εκμετάλλευση	N;PL	N;NOM;FEM;PL
plase	αγροκτήματα	plas	αγρόκτημα	N;PL	N;NOM;NEUT;PL
ondernemings	πρωτοβουλίες	onderneming	πρωτοβουλία	N;PL	N;NOM;FEM;PL
ondernemings	επιχειρήσεις	onderneming	επιχείρηση	N;PL	N;NOM;FEM;PL
verwerp	απορρίπτεται	verwerp	απορρίπτω	V;PRS	V;IPFV;IND;SG;3;PRS;FIN;PASS
verwerp	απορρίψει	verwerp	απορρίπτω	V;PRS	V;PFV;NFIN;ACT
vereer	τιμώντας	vereer	τιμώ	V;PRS	V;IPFV;V.CVB;ACT
digitale	ψηφιακό	digitaal	ψηφιακός	ADJ;NOM	ADJ;NOM;NEUT;SG
digitale	ψηφιακή	digitaal	ψηφιακός	ADJ;NOM	ADJ;NOM;FEM;SG
digitale	ψηφιακές	digitaal	ψηφιακός	ADJ;NOM	ADJ;NOM;FEM;PL
standbeeld	άγαλμα	standbeeld	άγαλμα	N;SG	N;NOM;NEUT;SG
tak	κλαδί	tak	κλαδί	N;SG	N;NOM;NEUT;SG
tak	υποκατάστημα	tak	υποκατάστημα	N;SG	N;NOM;NEUT;SG
kans	ευκαιρία	kans	ευκαιρία	N;SG	N;ACC;FEM;SG
kans	τσανς	kans	τσανς	N;SG	N
antwoord	απαντηση	antwoord	απαντηση	N;SG	N;ACC;FEM;SG
antwoord	απάντηση	antwoord	απάντηση	N;SG	N;ACC;FEM;SG
antwoord	ανταπόκριση	antwoord	ανταπόκριση	N;SG	N;ACC;FEM;SG
antwoord	απόκριση	antwoord	απόκριση	N;SG	N;ACC;FEM;SG
antwoord	αντίδραση	antwoord	αντίδραση	N;SG	N;ACC;FEM;SG
roete	οδός	roet	οδός	N;SG	N;NOM;FEM;SG
roete	διαδρομή	roet	διαδρομή	N;SG	N;ACC;FEM;SG
roete	δρομολόγιο	roet	δρομολόγιο	N;SG	N;NOM;NEUT;SG
spoorlyn	σιδηρόδρομος	spoorlyn	σιδηρόδρομος	N;SG	N;NOM;MASC;SG
oorgedra	μεταφέρθηκαν	oordra	μεταφέρθηκαν	V;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
oorgedra	μεταφερθεί	oordra	μεταφέρω	V;PST;V.PTCP	V;PFV;NFIN;PASS
oorgedra	μεταφέρθηκε	oordra	μεταφέρω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
finale	τελικο	finaal	τελικο	N;SG	N;NOM;NEUT;SG
nasie	έθνος	nasie	έθνος	N;SG	N;NOM;NEUT;SG
effek	αποτέλεσμα	effek	αποτέλεσμα	N;SG	N;ACC;NEUT;SG
effek	επίδραση	effek	επίδραση	N;SG	N;ACC;FEM;SG
wentelbaan	τροχιά	wentelbaan	τροχιά	N;SG	N;NOM;FEM;SG
konings	βασιλιάδες	koning	βασιλιάδα	N;PL	N;NOM;MASC;PL
konings	βασιλείς	koning	βασίλης	N;PL	N;NOM;MASC;PL
konings	βασιλέων	koning	βασίλει	N;PL	N;GEN;MASC;PL
goedgekeur	ενέκρινε	goedkeur	εγκρίνω	V;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
goedgekeur	εγκεκριμένο	goedkeur	εγκεκριμένος	V;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
goedgekeur	εγκρίθηκε	goedkeur	εγκρίνω	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
oplossing	διάλυμα	oplossing	διάλυμα	N;SG	N;NOM;NEUT;SG
oplossing	λυση	oplossing	λυση	N;SG	N;ACC;FEM;SG
oplossing	λύση	oplossing	λύση	N;SG	N;NOM;FEM;SG
publikasies	δημοσιεύσεις	publikasie	δημοσίευση	N;PL	N;NOM;FEM;PL
publikasies	εκδόσεις	publikasie	έκδοση	N;PL	N;NOM;FEM;PL
samestelling	σύνθεση	samestelling	σύνθεση	N;SG	N;ACC;FEM;SG
uitsondering	εξαίρεση	uitsondering	εξαίρεση	N;SG	N;ACC;FEM;SG
bene	κόκκαλα	bene	κόκκαλα	N;PL	N;NOM;NEUT;PL
bene	οστά	bene	οστά	N;PL	N;NOM;NEUT;PL
bene	κόκαλα	bene	κόκαλο	N;PL	N;NOM;NEUT;PL
