dari	سے	dari	سے	ADP	ADP
volume	کتاب	volume	کتاب	N;SG	N;NOM;MASC;SG;3
tari	رقص	tari	رقص	N;SG	N;NOM;MASC;SG;3
bukti	گواہی	bukti	گواہی	N;SG	N;NOM;FEM;SG;3
bukti	ثبوت	bukti	ثبوت	N;SG	N;NOM;MASC;SG;3
bukti	شہادت	bukti	شہادت	N;SG	N;NOM;MASC;SG;3
bukti	امتحان	bukti	امتحان	N;SG	N;NOM;MASC;SG;3
bukti	مزاحم	bukti	مزاحم	N;SG	N;NOM;MASC;SG;3
bukti	دافع	bukti	دافع	N;SG	N;NOM;MASC;SG;3
bukti	آزمائش.	bukti	آزمائش.	N;SG	N;NOM;MASC;SG;3
region	خطہ	region	خطہ	N	N;NOM;MASC;SG;3
region	شعبہ	region	شعبہ	N	N;NOM;MASC;SG;3
region	علاقہ	region	علاقہ	N	N;NOM;MASC;SG;3
kompleks	عمارت	kompleks	عمارت	N;SG	N;NOM;FEM;SG;3
kompleks	عمارت	kompleks	عمارت	N;SG	N;NOM;FEM;SG;3
hujan	بارش	hujan	بارش	N;SG	N;NOM;FEM;SG;3
makam	قبر	makam	قبر	N;SG	N;NOM;FEM;SG;3
makam	مقبرہ	makam	مقبرہ	N;SG	N;NOM;MASC;SG;3
makam	انجام	makam	انجام	N;SG	N;NOM;MASC;SG;3
makam	انجام	makam	انجام	N;SG	N;NOM;MASC;SG;3
ketinggian	ارتفاع	ketinggian	ارتفاع	N;SG	N;NOM;MASC;SG;3
ketinggian	رفعت	ketinggian	رفعت	N;SG	N;NOM;FEM;SG;3
ketinggian	اونچائی	ketinggian	اونچائی	N;SG	N;NOM;FEM;SG;3
ketinggian	اونچائی	ketinggian	اونچائی	N;SG	N;NOM;FEM;SG;3
ketinggian	افراز	ketinggian	فرد	N;SG	N;NOM;MASC;SG;3
ketinggian	رفعت	ketinggian	رفعت	N;SG	N;NOM;FEM;SG;3
ketinggian	اونچائی	ketinggian	اونچائی	N;SG	N;NOM;FEM;SG;3
ketinggian	افراز	ketinggian	فرد	N;SG	N;NOM;MASC;SG;3
ketinggian	بلندی	ketinggian	بلندی	N;SG	N;NOM;FEM;SG;3
ketinggian	رفعت	ketinggian	رفعت	N;SG	N;NOM;FEM;SG;3
pembentukan	تشکیل	penbentukan	تشکیل	N;SG	N;NOM;MASC;SG;3
pembentukan	تاسیس	penbentukan	تاسیس	N;SG	N;NOM;MASC;SG;3
pembentukan	ترتیب	penbentukan	ترتیب	N;SG	N;NOM;FEM;SG;3
konser	موافقت	konser	موافقت	N;SG	N;NOM;MASC;SG;3
sayap	بازو	sayap	بازو	N;SG	N;NOM;MASC;SG;3
suka	جوڑ	suka	جوڑ	V;SG	V;ACT
suka	بدل	suka	بدل	V;SG	V;ACT
suka	جوڑ	suka	جوڑ	V;SG	V;ACT
suka	بدل	suka	بدل	V;SG	V;ACT
channel	راستہ	channel	راستہ	N	N;NOM;MASC;SG;3
channel	سمت	channel	سمت	N	N;NOM;MASC;SG;3
penonton	توجہ	pentonton	توجہ	N;SG	N;NOM;MASC;SG;3
penonton	کتاب	pentonton	کتاب	N;SG	N;NOM;MASC;SG;3
penonton	پیشی	pentonton	پیشی	N;SG	N;NOM;MASC;SG;3
penonton	شنوائی	pentonton	شنوائی	N;SG	N;NOM;FEM;SG;3
penonton	سماعت	pentonton	سماعت	N;SG	N;NOM;MASC;SG;3
administratif	انتظام	administratif	انتظام	N;SG	N;NOM;MASC;SG;3
pemuda	جوش	pemuda	جوش	N;SG	N;NOM;MASC;SG;3
pemuda	توانائی	pemuda	توانائی	N;SG	N;NOM;FEM;SG;3
golongan	فلم	golongan	فلم	N;SG	N;NOM;FEM;SG;3
golongan	فلم	golongan	فلم	N;SG	N;NOM;FEM;SG;3
lulus	گزرنا	lulus	گزر	V;SG	V;MASC;SG;NFIN;ACT
pernikahan	شادی	pernikahan	شادی	N;SG	N;NOM;FEM;SG;3
pernikahan	بیاہ	pernikahan	بیاہ	N;SG	N;NOM;MASC;SG;3
pemeran	انداز	penperan	انداز	N;SG	N;NOM;MASC;SG;3
pemeran	نظر	penperan	نظر	N;SG	N;NOM;MASC;SG;3
pemeran	وضع	penperan	وضع	N;SG	N;NOM;MASC;SG;3
pemeran	آمیزش.	penperan	آمیزش.	N;SG	N;NOM;MASC;SG;3
pemeran	روشنی	penperan	روشنی	N;SG	N;NOM;MASC;SG;3
pemeran	قسم	penperan	قسم	N;SG	N;NOM;MASC;SG;3
pemeran	تہمت	penperan	تہمت	N;SG	N;NOM;FEM;SG;3
pemeran	شکل	penperan	شکل	N;SG	N;NOM;MASC;SG;3
dokter	استاد	dokter	استاد	N;SG	N;NOM;MASC;SG;3
kuil	صومعہ	kuil	صومعہ	N;SG	N;NOM;MASC;SG;3
produser	فلم	produser	فلم	N;SG	N;NOM;FEM;SG;3
obat	تدارک	obat	تدارک	N;SG	N;NOM;MASC;SG;3
obat	علاج	obat	علاج	N;SG	N;NOM;MASC;SG;3
obat	دوا	obat	دوا	N;SG	N;NOM;FEM;SG;3
sederhana	معمولی	sederhana	معمولی	ADJ;SG	ADJ
sederhana	پیچیدہ	sederhana	پیچیدہ	ADJ;SG	ADJ
sederhana	سہل	sederhana	سہل	ADJ;SG	ADJ
sederhana	معمولی	sederhana	معمولی	ADJ;SG	ADJ
sederhana	پیچیدہ	sederhana	پیچیدہ	ADJ;SG	ADJ
sederhana	سادہ	sederhana	سادہ	ADJ;SG	ADJ
beroperasi	چلانا	beroperasi	چلا	V;SG;ACT	V;MASC;SG;NFIN;ACT
dukungan	توثیق	dukungan	توثیق	N;SG	N;NOM;MASC;SG;3
dukungan	نظریے	dukungan	نظریہ	N;SG	N;NOM;MASC;SG;3
dukungan	توثیق	dukungan	توثیق	N;SG	N;NOM;MASC;SG;3
dukungan	تصدیق	dukungan	تصدیق	N;SG	N;NOM;MASC;SG;3
referensi	استصواب.	referensi	استصواب.	N;SG	N;NOM;MASC;SG;3
referensi	تلمیح	referensi	تلمیح	N;SG	N;NOM;MASC;SG;3
menjelaskan	سمجھانا	menjelaskan	سمجھا	V;SG;ACT	V;MASC;SG;NFIN;ACT
benteng	حصار	benteng	حصار	N	N;NOM;MASC;SG;3
benteng	حصار	benteng	حصار	N	N;NOM;MASC;SG;3
benteng	حصار.	benteng	حصار.	N	N;NOM;MASC;SG;3
benteng	حصار.	benteng	حصار.	N	N;NOM;MASC;SG;3
daging	گری	daging	گری	N;SG	N;NOM;MASC;SG;3
daging	انڈے	daging	انڈے	N;SG	N;NOM;MASC;SG;3
daging	پھل	daging	پھل	N;SG	N;NOM;MASC;SG;3
link	واسطہ	link	واسطہ	N	N;NOM;MASC;SG;3
reaksi	اُتار	reaksi	اُتار	N;SG	N;NOM;MASC;SG;3
kesempatan	واقعہ	kesempatan	واقعہ	N;SG	N;NOM;MASC;SG;3
kesempatan	اتفاق	kesempatan	اتفاق	N;SG	N;NOM;MASC;SG;3
kesempatan	موقع	kesempatan	موقع	N;SG	N;NOM;MASC;SG;3
kesempatan	خدشہ	kesempatan	خدشہ	N;SG	N;NOM;MASC;SG;3
kesempatan	موقع	kesempatan	موقع	N;SG	N;NOM;MASC;SG;3
kesempatan	مہلت	kesempatan	مہلت	N;SG	N;NOM;FEM;SG;3
kesempatan	قسمت	kesempatan	قسمت	N;SG	N;NOM;FEM;SG;3
kesempatan	توقع	kesempatan	توقع	N;SG	N;NOM;MASC;SG;3
kesempatan	تقدیر	kesempatan	تقدیر	N;SG	N;NOM;FEM;SG;3
ganda	زوج	ganda	زوج	N;SG	N;NOM;MASC;SG;3
fisik	مادّی	fisik	مادّی	N;SG	N;NOM;MASC;SG;3
menang	free	menang	free	;SG	
menang	فتح.	menang	فتح.	;SG	
kehilangan	نقصان	kehilangan	نقصان	N;SG	N;NOM;MASC;SG;3
kehilangan	نقصان	kehilangan	نقصان	N;SG	N;NOM;MASC;SG;3
kehilangan	ضرر	kehilangan	ضرر	N;SG	N;NOM;MASC;SG;3
staf	عصا	staf	عصا	N;SG	N;NOM;MASC;SG;3
telepon	اپیل	telepon	اپیل	N;SG	N;NOM;MASC;SG;3
telepon	مطالبہ	telepon	مطالبہ	N;SG	N;NOM;MASC;SG;3
telepon	استدعا	telepon	استدعا	N;SG	N;NOM;MASC;SG;3
menentukan	چُکانے	mententukan	چُکا	V;SG;ACT	V;ACC;NFIN
perintah	قبضہ	perintah	قبضہ	N;SG	N;NOM;MASC;SG;3
perintah	موجب	perintah	موجب	N;SG	N;NOM;MASC;SG;3
perintah	اختیار	perintah	اختیار	N;SG	N;NOM;MASC;SG;3
perintah	قدرت	perintah	قدرت	N;SG	N;NOM;MASC;SG;3
perintah	قبضہ	perintah	قبضہ	N;SG	N;NOM;MASC;SG;3
perintah	موجب	perintah	موجب	N;SG	N;NOM;MASC;SG;3
perintah	اختیار	perintah	اختیار	N;SG	N;NOM;MASC;SG;3
perintah	حکم	perintah	حکم	N;SG	N;NOM;MASC;SG;3
perintah	قدرت	perintah	قدرت	N;SG	N;NOM;MASC;SG;3
aksi	جنگ	aksi	جنگ	N;SG	N;NOM;FEM;SG;3
aksi	کارنامہ	aksi	کارنامہ	N;SG	N;NOM;MASC;SG;3
aksi	مقدمہ	aksi	مقدمہ	N;SG	N;NOM;MASC;SG;3
aksi	کہانی	aksi	کہانی	N;SG	N;NOM;FEM;SG;3
aksi	لڑائی	aksi	لڑائی	N;SG	N;NOM;FEM;SG;3
aksi	طریقہ	aksi	طریقہ	N;SG	N;NOM;MASC;SG;3
aksi	جنگ	aksi	جنگ	N;SG	N;NOM;FEM;SG;3
aksi	کارنامہ	aksi	کارنامہ	N;SG	N;NOM;MASC;SG;3
aksi	مقدمہ	aksi	مقدمہ	N;SG	N;NOM;MASC;SG;3
aksi	کارروائی	aksi	کارروائی	N;SG	N;NOM;FEM;SG;3
aksi	کہانی	aksi	کہانی	N;SG	N;NOM;FEM;SG;3
aksi	عمل	aksi	عمل	N;SG	N;NOM;MASC;SG;3
aksi	لڑائی	aksi	لڑائی	N;SG	N;NOM;FEM;SG;3
aksi	طریقہ	aksi	طریقہ	N;SG	N;NOM;MASC;SG;3
pendukung	کفیل	pendukung	کفیل	N;SG	N;NOM;MASC;SG;3
pendukung	ٹیم	pendukung	ٹیم	N;SG	N;NOM;FEM;SG;3
dana	ذخیرہ	dana	ذخیرہ	N;SG	N;NOM;MASC;SG;3
famili	ذات	famili	ذات	N;SG	N;NOM;FEM;SG;3
musuh	حریف	musuh	حریف	N;SG	N;NOM;MASC;SG;3
pemberontakan	بغاوت	penberontakan	بغاوت	N;SG	N;NOM;MASC;SG;3
pemberontakan	بغاوت	penberontakan	بغاوت	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکشی	penberontakan	سرکشی	N;SG	N;NOM;MASC;SG;3
pemberontakan	بغاوت	penberontakan	بغاوت	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکشی.	penberontakan	سرکشی.	N;SG	N;NOM;MASC;SG;3
pemberontakan	شورش	penberontakan	شورش	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکشی	penberontakan	سرکشی	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکش	penberontakan	سرکش	N;SG	N;NOM;MASC;SG;3
pemberontakan	احتجاج	penberontakan	احتجاج	N;SG	N;NOM;MASC;SG;3
pemberontakan	شورش	penberontakan	شورش	N;SG	N;NOM;MASC;SG;3
pemberontakan	بغاوت	penberontakan	بغاوت	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکشی	penberontakan	سرکشی	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکش	penberontakan	سرکش	N;SG	N;NOM;MASC;SG;3
pemberontakan	احتجاج	penberontakan	احتجاج	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکشی.	penberontakan	سرکشی.	N;SG	N;NOM;MASC;SG;3
pemberontakan	بغاوت	penberontakan	بغاوت	N;SG	N;NOM;MASC;SG;3
pemberontakan	سرکشی.	penberontakan	سرکشی.	N;SG	N;NOM;MASC;SG;3
revolusi	گردش	revolusi	گردش	N;SG	N;NOM;MASC;SG;3
revolusi	گردش	revolusi	گردش	N;SG	N;NOM;MASC;SG;3
toko	دکان	toko	دکان	N;SG	N;NOM;MASC;SG;3
toko	ذخیرہ	toko	ذخیرہ	N;SG	N;NOM;MASC;SG;3
arti	عمل	arti	عمل	N;SG	N;NOM;MASC;SG;3
arti	معنویت	arti	معنویت	N;SG	N;NOM;MASC;SG;3
arti	مفہوم	arti	مفہوم	N;SG	N;NOM;MASC;SG;3
arti	معنی	arti	معنی	N;SG	N;NOM;MASC;SG;3
arti	مطلب	arti	مطلب	N;SG	N;NOM;MASC;SG;3
arti	عمل	arti	عمل	N;SG	N;NOM;MASC;SG;3
arti	معنویت	arti	معنویت	N;SG	N;NOM;MASC;SG;3
arti	مفہوم	arti	مفہوم	N;SG	N;NOM;MASC;SG;3
kursi	چوتڑ	kursi	چوتڑ	N;SG	N;NOM;MASC;SG;3
kursi	گاڑی	kursi	گاڑی	N;SG	N;NOM;FEM;SG;3
kursi	نشست	kursi	نشست	N;SG	N;NOM;MASC;SG;3
kursi	چوتڑ	kursi	چوتڑ	N;SG	N;NOM;MASC;SG;3
kursi	گاڑی	kursi	گاڑی	N;SG	N;NOM;FEM;SG;3
kursi	نشست	kursi	نشست	N;SG	N;NOM;MASC;SG;3
terjun	غوطہ	terjun	غوطہ	N;SG;ACT	N;NOM;MASC;SG;3
pertunjukan	کاروبار	pertunjukan	کاروبار	N;SG	N;NOM;MASC;SG;3
pertunjukan	تصویر	pertunjukan	تصویر	N;SG	N;NOM;MASC;SG;3
pertunjukan	کاروبار	pertunjukan	کاروبار	N;SG	N;NOM;MASC;SG;3
pertunjukan	کھیل	pertunjukan	کھیل	N;SG	N;NOM;MASC;SG;3
pertunjukan	تصویر	pertunjukan	تصویر	N;SG	N;NOM;MASC;SG;3
berfungsi	کارکردگی.	berfungsi	کارکردگی.	V;SG;ACT	V;SG;FIN;ACT
pertumbuhan	زراعت	pertumbuhan	زراعت	N;SG	N;NOM;FEM;SG;3
pertumbuhan	نمو	pertumbuhan	نمو	N;SG	N;NOM;MASC;SG;3
layar	آڑ	layar	آڑ	N;SG	N;NOM;MASC;SG;3
sarjana	دانشور	sarjana	دانشور	N	N;NOM;MASC;SG;3
peningkatan	اضافہ	pentingkatan	اضافہ	N;SG	N;NOM;MASC;SG;3
peningkatan	اصلاح	pentingkatan	اصلاح	N;SG	N;NOM;MASC;SG;3
peningkatan	ترقی	pentingkatan	ترقی	N;SG	N;NOM;FEM;SG;3
peningkatan	آبادی	pentingkatan	آبادی	N;SG	N;NOM;FEM;SG;3
peningkatan	اضافہ	pentingkatan	اضافہ	N;SG	N;NOM;MASC;SG;3
peningkatan	بڑھوتری	pentingkatan	بڑھوتری	N;SG	N;NOM;MASC;SG;3
peningkatan	خوبی	pentingkatan	خوبی	N;SG	N;NOM;MASC;SG;3
peningkatan	ترقی	pentingkatan	ترقی	N;SG	N;NOM;FEM;SG;3
peningkatan	نفری	pentingkatan	نفری	N;SG	N;NOM;MASC;SG;3
peningkatan	جسامت	pentingkatan	جسامت	N;SG	N;NOM;MASC;SG;3
peningkatan	آبادی	pentingkatan	آبادی	N;SG	N;NOM;FEM;SG;3
peningkatan	اضافہ	pentingkatan	اضافہ	N;SG	N;NOM;MASC;SG;3
peningkatan	بڑھوتری	pentingkatan	بڑھوتری	N;SG	N;NOM;MASC;SG;3
peningkatan	خوبی	pentingkatan	خوبی	N;SG	N;NOM;MASC;SG;3
peningkatan	ترقی	pentingkatan	ترقی	N;SG	N;NOM;FEM;SG;3
peningkatan	نفری	pentingkatan	نفری	N;SG	N;NOM;MASC;SG;3
peningkatan	جسامت	pentingkatan	جسامت	N;SG	N;NOM;MASC;SG;3
peningkatan	بہتری	pentingkatan	بہتری	N;SG	N;NOM;MASC;SG;3
peningkatan	افزائش	pentingkatan	افزائش	N;SG	N;NOM;MASC;SG;3
peningkatan	بہتری	pentingkatan	بہتری	N;SG	N;NOM;MASC;SG;3
peningkatan	افزائش	pentingkatan	افزائش	N;SG	N;NOM;MASC;SG;3
penjualan	بکری	penjualan	بکری	N;SG	N;NOM;FEM;SG;3
penjualan	فروخت	penjualan	فروخت	N;SG	N;NOM;FEM;SG;3
penjualan	بکری	penjualan	بکری	N;SG	N;NOM;FEM;SG;3
urutan	قسم	urutan	قسم	N;SG	N;NOM;MASC;SG;3
urutan	فرمان	urutan	فرمان	N;SG	N;NOM;MASC;SG;3
urutan	ترتیب	urutan	ترتیب	N;SG	N;NOM;FEM;SG;3
urutan	قسم	urutan	قسم	N;SG	N;NOM;MASC;SG;3
urutan	سلسلہ	urutan	سلسلہ	N;SG	N;NOM;MASC;SG;3
urutan	تسلسل	urutan	تسلسل	N;SG	N;NOM;MASC;SG;3
berhenti	تاننا	berhenti	تان	V;SG;ACT	V;SG;NFIN;ACT
berhenti	تاننا	berhenti	تان	V;SG;ACT	V;SG;NFIN;ACT
berhenti	ٹھہرنا	berhenti	ٹھہر	V;SG;ACT	V;MASC;SG;NFIN;ACT
berhenti	تھامنا	berhenti	تھامنا	V;SG;ACT	V;SG;NFIN;ACT
hadiah	عطیہ	hadiah	عطیہ	N;SG	N;NOM;MASC;SG;3
hadiah	عطیہ	hadiah	عطیہ	N;SG	N;NOM;MASC;SG;3
hadiah	داد	hadiah	داد	N;SG	N;NOM;MASC;SG;3
tekanan	زور	tekanan	زور	N;SG	N;NOM;MASC;SG;3
line	ذریعہ	line	ذریعہ	N	N;NOM;MASC;SG;3
line	سمت	line	سمت	N	N;NOM;MASC;SG;3
line	رُخ	line	رُخ	N	N;NOM;MASC;SG;3
line	راستہ	line	راستہ	N	N;NOM;MASC;SG;3
line	افسانہ	line	افسانہ	N	N;NOM;MASC;SG;3
line	موافقت	line	موافقت	N	N;NOM;MASC;SG;3
line	جہازوں	line	جہاز	N	N;ACC;MASC;PL;3
line	ذریعہ	line	ذریعہ	N	N;NOM;MASC;SG;3
line	سمت	line	سمت	N	N;NOM;MASC;SG;3
line	رُخ	line	رُخ	N	N;NOM;MASC;SG;3
line	راستہ	line	راستہ	N	N;NOM;MASC;SG;3
line	افسانہ	line	افسانہ	N	N;NOM;MASC;SG;3
line	لکیر	line	لکیر	N	N;NOM;MASC;SG;3
line	موافقت	line	موافقت	N	N;NOM;MASC;SG;3
line	جہازوں	line	جہاز	N	N;ACC;MASC;PL;3
terjemahan	تقریر	terjemahan	تقریر	N;SG	N;NOM;FEM;SG;3
kamu	آپ	kamu	آپ	PRO;SG;2;INFM	PRO;ACC
angkasa	طباعت	angkasa	طباعت	N;SG	N;NOM;MASC;SG;3
munisipalitas	بلدیہ	munisipalitas	بلدیہ	N	N;NOM;MASC;SG;3
kalah	ہارنا	kalah	ہار	V;SG	V;MASC;SG;NFIN;ACT
lintas	دھوکا	lintas	دھوکا	N;SG;ACT	N;NOM;MASC;SG;3
angin	کوئلے	angin	کوئلہ	N;SG	N;NOM;MASC;SG;3
angin	موڑ	angin	موڑ	N;SG	N;NOM;MASC;SG;3
angin	سانس	angin	سانس	N;SG	N;NOM;MASC;SG;3
poin	سرا	poin	سرا	N;SG	N;NOM;MASC;SG;3
poin	تفصیل	poin	تفصیل	N;SG	N;NOM;MASC;SG;3
poin	نکتہ	poin	نکتہ	N;SG	N;NOM;MASC;SG;3
poin	فائدہ	poin	فائدہ	N;SG	N;NOM;MASC;SG;3
poin	خصوصیت	poin	خصوصیت	N;SG	N;NOM;MASC;SG;3
poin	امتیاز	poin	امتیاز	N;SG	N;NOM;MASC;SG;3
poin	مصلحت	poin	مصلحت	N;SG	N;NOM;MASC;SG;3
poin	محل	poin	محل	N;SG	N;NOM;MASC;SG;3
poin	درجہ	poin	درجہ	N;SG	N;NOM;MASC;SG;3
poin	معاملہ	poin	معاملہ	N;SG	N;NOM;MASC;SG;3
poin	سرا	poin	سرا	N;SG	N;NOM;MASC;SG;3
poin	تفصیل	poin	تفصیل	N;SG	N;NOM;MASC;SG;3
poin	نکتہ	poin	نکتہ	N;SG	N;NOM;MASC;SG;3
poin	فائدہ	poin	فائدہ	N;SG	N;NOM;MASC;SG;3
poin	خصوصیت	poin	خصوصیت	N;SG	N;NOM;MASC;SG;3
poin	امتیاز	poin	امتیاز	N;SG	N;NOM;MASC;SG;3
poin	مصلحت	poin	مصلحت	N;SG	N;NOM;MASC;SG;3
poin	محل	poin	محل	N;SG	N;NOM;MASC;SG;3
poin	درجہ	poin	درجہ	N;SG	N;NOM;MASC;SG;3
poin	معاملہ	poin	معاملہ	N;SG	N;NOM;MASC;SG;3
armada	کھوہ	armada	کھوہ	N;SG	N;NOM;MASC;SG;3
mempertahankan	سنبھالنا	menpertahankan	سنبھال	V;SG;ACT	V;MASC;SG;NFIN;ACT
harapan	اعتبار.	harapan	اعتبار.	N;SG	N;NOM;MASC;SG;3
harapan	اعتبار.	harapan	اعتبار.	N;SG	N;NOM;MASC;SG;3
perhatian	اہمیت	perhatian	اہمیت	N;SG	N;NOM;MASC;SG;3
perhatian	توجہ	perhatian	توجہ	N;SG	N;NOM;MASC;SG;3
perhatian	زور	perhatian	زور	N;SG	N;NOM;MASC;SG;3
perhatian	دھیان	perhatian	دھیان	N;SG	N;NOM;MASC;SG;3
plat	طشتری	plat	طشتری	N	N;NOM;MASC;SG;3
kartu	منصوبہ	kartu	منصوبہ	N;SG	N;NOM;MASC;SG;3
majelis	کونسل	majelis	کونسل	N;SG	N;NOM;FEM;SG;3
kualitas	خاصیت	kualitas	خاصیت	N;SG	N;NOM;MASC;SG;3
wasit	حکم	wasit	حکم	N;SG	N;NOM;MASC;SG;3
bagus	مناسب	bagus	مناسب	ADJ;SG	ADJ
bagus	اچھا	bagus	اچھا	ADJ;SG	ADJ;NOM;MASC;SG
bagus	مفید	bagus	مفید	ADJ;SG	ADJ
bagus	موافق	bagus	موافق	ADJ;SG	ADJ
bagus	معقول	bagus	معقول	ADJ;SG	ADJ
bagus	دلچسپ	bagus	دلچسپ	ADJ;SG	ADJ
bagus	پُرکشش	bagus	پُرکشش	ADJ;SG	ADJ
nektar	امرت	nektar	امرت	N;SG	N;NOM;MASC;SG;3
puisi	نظم	puisi	نظم	N	N;NOM;MASC;SG;3
puisi	لطافت	puisi	لطافت	N	N;NOM;MASC;SG;3
terpisah	الگ	terpisah	الگ	ADJ;SG;PASS	ADJ
terpisah	جداگانہ	terpisah	جداگانہ	ADJ;SG;PASS	ADJ
simbol	رمزیت	simbol	رمزیت	N;SG	N;NOM;MASC;SG;3
simbol	خیال	simbol	خیال	N;SG	N;NOM;MASC;SG;3
simbol	رمز	simbol	رمز	N;SG	N;NOM;MASC;SG;3
simbol	خیال	simbol	خیال	N;SG	N;NOM;MASC;SG;3
simbol	علامت	simbol	علامت	N;SG	N;NOM;MASC;SG;3
samping	پہلو	samping	پہلو	N;SG	N;NOM;MASC;SG;3
samping	عنصر	samping	عنصر	N;SG	N;NOM;MASC;SG;3
samping	تحتی	samping	تحتی	N;SG	N;NOM;MASC;SG;3
samping	رخ	samping	رخ	N;SG	N;NOM;MASC;SG;3
samping	کھیل	samping	کھیل	N;SG	N;NOM;MASC;SG;3
samping	کردار	samping	کردار	N;SG	N;NOM;MASC;SG;3
samping	بازو	samping	بازو	N;SG	N;NOM;MASC;SG;3
samping	پہلو	samping	پہلو	N;SG	N;NOM;MASC;SG;3
samping	عنصر	samping	عنصر	N;SG	N;NOM;MASC;SG;3
samping	تحتی	samping	تحتی	N;SG	N;NOM;MASC;SG;3
samping	رخ	samping	رخ	N;SG	N;NOM;MASC;SG;3
samping	کھیل	samping	کھیل	N;SG	N;NOM;MASC;SG;3
samping	کردار	samping	کردار	N;SG	N;NOM;MASC;SG;3
samping	بازو	samping	بازو	N;SG	N;NOM;MASC;SG;3
kepercayaan	امید	kepercayaan	امید	N;SG	N;NOM;MASC;SG;3
kepercayaan	وقف	kepercayaan	وقف	N;SG	N;NOM;MASC;SG;3
kepercayaan	امید	kepercayaan	امید	N;SG	N;NOM;MASC;SG;3
pulang	ٹھکانا	pulang	ٹھکانا	V;SG;ACT	V;MASC;SG;ACT
regional	علاقائی	regional	علاقائی	ADJ;SG	ADJ
prajurit	فوجی	prajurit	فوجی	N;SG	N;NOM;MASC;SG;3
prajurit	فوجی	prajurit	فوجی	N;SG	N;NOM;MASC;SG;3
campuran	مرکب	campuran	مرکب	N;SG	N;NOM;MASC;SG;3
ide	مقصد	ide	مقصد	N;SG	N;NOM;MASC;SG;3
ide	ارادہ	ide	ارادہ	N;SG	N;NOM;MASC;SG;3
ide	نقشہ	ide	نقشہ	N;SG	N;NOM;MASC;SG;3
hakim	منصف	hakim	منصف	N;SG	N;NOM;MASC;SG;3
istrinya	زوجہ	istri	زوجہ	N;SG	N;NOM;FEM;SG;3
istrinya	بیوی	istri	بیوی	N;SG	N;NOM;FEM;SG;3
istrinya	زوجہ	istri	زوجہ	N;SG	N;NOM;FEM;SG;3
istrinya	بیوی	istri	بیوی	N;SG	N;NOM;FEM;SG;3
logam	چاندی	logam	چاندی	N;SG	N;NOM;FEM;SG;3
peringatan	باخبر	peringatan	باخبر	N;SG	N;NOM;MASC;SG;3
peringatan	انتباہ	peringatan	انتباہ	N;SG	N;NOM;MASC;SG;3
pendapat	خیال	pendapat	خیال	N;SG	N;NOM;MASC;SG;3
pendapat	ظن	pendapat	ظن	N;SG	N;NOM;MASC;SG;3
pendapat	تخمینہ	pendapat	تخمینہ	N;SG	N;NOM;MASC;SG;3
pendapat	اندازہ	pendapat	اندازہ	N;SG	N;NOM;MASC;SG;3
pendapat	خیال	pendapat	خیال	N;SG	N;NOM;MASC;SG;3
pendapat	ظن	pendapat	ظن	N;SG	N;NOM;MASC;SG;3
pendapat	رائے	pendapat	رائے	N;SG	N;NOM;MASC;SG;3
pendapat	تخمینہ	pendapat	تخمینہ	N;SG	N;NOM;MASC;SG;3
pendapat	اندازہ	pendapat	اندازہ	N;SG	N;NOM;MASC;SG;3
kecelakaan	اتفاق	kecelakaan	اتفاق	N;SG	N;NOM;MASC;SG;3
kecelakaan	حادثہ	kecelakaan	حادثہ	N;SG	N;NOM;MASC;SG;3
perjuangan	نبردآزمائی-	perjuangan	نبردآزمائی-	N;SG	N;NOM;MASC;SG;3
perjuangan	کوشش	perjuangan	کوشش	N;SG	N;NOM;FEM;SG;3
keberadaan	طور	keberadaan	طور	N;SG	N;NOM;MASC;SG;3
keberadaan	وجود	keberadaan	وجود	N;SG	N;NOM;MASC;SG;3
klasik	آرٹسٹ	klasik	آرٹسٹ	N;SG	N;NOM;MASC;SG;3
saham	وراثت	saham	وراثت	N;SG	N;NOM;MASC;SG;3
saham	خاندان	saham	خاندان	N;SG	N;NOM;MASC;SG;3
adik	دوست	adik	دوست	N;SG	N;NOM;MASC;SG;3
adik	دوست	adik	دوست	N;SG	N;NOM;MASC;SG;3
adik	بہن	adik	بہن	N;SG	N;NOM;MASC;SG;3
pengalaman	اثر	pengalaman	اثر	N;SG	N;NOM;MASC;SG;3
pengalaman	حاصل	pengalaman	حاصل	N;SG	N;NOM;MASC;SG;3
bapak	موجد	bapak	موجد	N;SG	N;NOM;MASC;SG;3
bapak	والد	bapak	والد	N;SG	N;NOM;MASC;SG;3
membaca	جانچنا	menbaca	جانچ	V;SG;ACT	V;MASC;SG;NFIN;ACT
membaca	بھانپنا	menbaca	بھانپنا	V;SG;ACT	V;SG;NFIN;ACT
senyawa	احاطہ	senyawa	احاطہ	N;SG	N;NOM;MASC;SG;3
senyawa	احاطہ	senyawa	احاطہ	N;SG	N;NOM;MASC;SG;3
pakaian	لباس.	pakaian	لباس.	N;SG	N;NOM;MASC;SG;3
