que	bahwa	que	bahwa	CONJ	CONJ
propuesta	usulan	propuesta	usulan	N;FEM;SG	N;SG
propuesta	lamaran	propuesta	lamaran	N;FEM;SG	N;SG
propuesta	proposisi	propuesta	proposisi	N;FEM;SG	N;SG
decreto	dekrit	decreto	dekrit	N;MASC;SG	N;SG
decreto	titah	decreto	titah	N;MASC;SG	N;SG
decisión	keputusan	decisión	keputusan	N;FEM;SG	N;SG
concepción	disain	concepción	disain	N;FEM;SG	N;SG
concepción	design	concepción	design	N;FEM;SG	N;SG
concepción	desain	concepción	desain	N;FEM;SG	N;SG
concepción	konsepsi	concepción	konsepsi	N;FEM;SG	N;SG
cara	cara	cara	cara	N;FEM;SG	N;SG
cara	muka	cara	muka	N;FEM;SG	N;SG
cara	wajah	cara	wajah	N;FEM;SG	N;SG
botánica	botani	botánica	botani	N;FEM;SG	N;SG
botánica	botani	botánica	botani	N;FEM;SG	N;SG
botánica	botanic	botánica	botanic	N;FEM;SG	N;SG
editor	penerbit	editor	penterbit	N;MASC;SG	N;SG
editor	penyunting	editor	penyunting	N;MASC;SG	N
editor	editor	editor	editor	N;MASC;SG	N
hogar	rumah	hogar	rumah	N;MASC;SG	N;SG
experiencia	keahlian	experiencia	keahlian	N;FEM;SG	N;SG
experiencia	pengalaman	experiencia	pengalaman	N;FEM;SG	N;SG
participantes	kontestan	participante	kontestan	N;PL	N
monasterio	vihara	monasterio	vihara	N;MASC;SG	N
monasterio	biara	monasterio	biara	N;MASC;SG	N
inicialmente	awalnya	inicialmente	awal	ADV	ADV;SG
nota	catatan	nota	catatan	N;FEM;SG	N;SG
concurso	kompetisi	concurso	kompetisi	N;MASC;SG	N;SG
concurso	persaingan	concurso	persaingan	N;MASC;SG	N;SG
concurso	lomba	concurso	lomba	N;MASC;SG	N;SG
concurso	kontes	concurso	kontes	N;MASC;SG	N;SG
seguir	mengikuti	seguir	menikuti	V;NFIN	V;SG;ACT
seguir	ikuti	seguir	ikuti	V;NFIN	V;SG;ACT
altitud	ketinggian	altitud	ketinggian	N;FEM;SG	N;SG
altitud	pengangkatan	altitud	penangkatan	N;FEM;SG	N;SG
altitud	ketinggian	altitud	ketinggian	N;FEM;SG	N;SG
actuación	kinerja	actuación	kinerja	N;FEM;SG	N;SG
actuación	performa	actuación	performa	N;FEM;SG	N;SG
actuación	suntuk	actuación	suntuk	N;FEM;SG	N
actuación	akting	actuación	akting	N;FEM;SG	N;SG
actuación	aktingnya	actuación	akting	N;FEM;SG	N;SG
ascenso	promosi	ascenso	promosi	N;MASC;SG	N;SG
ascenso	pendakian	ascenso	pendakian	N;MASC;SG	N;SG
ascenso	panjat	ascenso	panjat	N;MASC;SG	N;SG;ACT
planeta	planet	planeta	planet	N;MASC;SG	N;SG
monumento	monumen	monumento	monumen	N;MASC;SG	N;SG
monumento	tugu	monumento	tugu	N;MASC;SG	N
monumento	monumen	monumento	monumen	N;MASC;SG	N;SG
marcha	maret	marcha	maret	N;FEM;SG	N;SG
representación	perwakilan	representación	perwakilan	N;FEM;SG	N;SG
representación	representasi	representación	representasi	N;FEM;SG	N;SG
turismo	pariwisata	turismo	pariwisata	N;MASC;SG	N;SG
turismo	wisata	turismo	wisata	N;MASC;SG	N;SG
turismo	wisatawan	turismo	wisatawan	N;MASC;SG	N;MASC;SG
turismo	turis	turismo	turis	N;MASC;SG	N;SG
turismo	tamasya	turismo	tamasya	N;MASC;SG	N;SG
publicaciones	publikasi	publicación	publikasi	N;FEM;PL	N
publicaciones	publikasi	publicación	publikasi	N;FEM;PL	N
ingeniería	teknik	ingeniería	teknik	N;FEM;SG	N;SG
ingeniería	rekayasa	ingeniería	rekayasa	N;FEM;SG	N;SG
frecuencia	frekuensinya	frecuencia	frekuensinya	N;FEM;SG	N;SG
frecuencia	frekuensi	frecuencia	frekuensi	N;FEM;SG	N;SG
saber	ketahuilah	saber	ketahui	V;NFIN	V;SG;ACT
saber	kenali	saber	kenali	V;NFIN	V;SG;ACT
saber	ketahui	saber	ketahui	V;NFIN	V;SG;ACT
saber	tahu	saber	tahu	V;NFIN	V;SG
saber	kenal	saber	kenal	V;NFIN	V;SG;ACT
utilizar	menggunakan	utilizar	mengunakan	V;NFIN	V;SG;ACT
utilizar	gunakan	utilizar	gunakan	V;NFIN	V;SG;ACT
utilizar	pakai	utilizar	pakai	V;NFIN	V;SG;ACT
piezas	onderdil	pieza	onderdil	N;FEM;PL	N
participar	berpartisipasi	participar	berpartisipasi	V;NFIN	V;SG;ACT
poner	menempatkan	poner	mentempatkan	V;NFIN	V;SG;ACT
religión	agama	religión	agama	N;FEM;SG	N;SG
elección	pemilu	elección	pemilu	N;FEM;SG	N;SG
elección	pilihan	elección	pilihan	N;FEM;SG	N;SG
completamente	sepenuhnya	completamente	sepenuhnya	ADV	ADV
completamente	sepenuhnya	completamente	sepenuhnya	ADV	ADV
vuelo	terbang	vuelo	terbang	N;MASC;SG	N;SG;ACT
vuelo	penerbangan	vuelo	penterbangan	N;MASC;SG	N;SG
parlamento	parlemen	parlamento	parlemen	N;MASC;SG	N;SG
titular	judul	titular	judul	N;MASC;SG	N;SG
titular	pemegang	titular	penpegang	N;MASC;SG	N;SG
league	liga	league	liga	N;FEM;SG	N;SG
nave	kapal	nave	kapal	N;FEM;SG	N;SG
posibilidad	kemungkinan	posibilidad	kemungkinan	N;FEM;SG	N;SG
html	html	html	html	N;MASC;SG	N;SG
sucesor	penerus	sucesor	penterus	N;MASC;SG	N;SG
presidencia	kepresidenan	presidencia	kepresidenan	N;FEM;SG	N;SG
presidencia	presidensial	presidencia	presidensial	N;FEM;SG	N;SG
presidencia	kepresidenan	presidencia	kepresidenan	N;FEM;SG	N;SG
totalmente	sepenuhnya	totalmente	sepenuhnya	ADV	ADV
totalmente	sepenuhnya	totalmente	sepenuhnya	ADV	ADV
volver	kembali	volver	kembali	V;NFIN	V;SG;ACT
volver	mundur	volver	mundur	V;NFIN	V;SG;ACT
pista	lacak	pista	lacak	N;FEM;SG	N;SG;ACT
pista	landasan	pista	landasan	N;FEM;SG	N;SG
pista	petunjuk	pista	petunjuk	N;FEM;SG	N;SG
botánico	botanic	botánico	botanic	N;MASC;SG	N;SG
botánico	botani	botánico	botani	N;MASC;SG	N;SG
composición	komposisi	composición	komposisi	N;FEM;SG	N;SG
método	metoda	método	metoda	N;MASC;SG	N;SG
método	metode	método	metode	N;MASC;SG	N;SG
concierto	konser	concierto	konser	N;MASC;SG	N;SG
agricultura	pertanian	agricultura	pertanian	N;FEM;SG	N;SG
agricultura	peternakan	agricultura	peternakan	N;FEM;SG	N;SG
agricultura	pertanian	agricultura	pertanian	N;FEM;SG	N;SG
agricultura	pertanian	agricultura	pertanian	N;FEM;SG	N;SG
par	pasangan	par	pasangan	N;MASC;SG	N;SG
par	torsi	par	torsi	N;MASC;SG	N
par	nominal	par	nominal	N;MASC;SG	N;SG
viejo	tua	viejo	tua	ADJ;MASC;SG	ADJ;SG
viejo	lama	viejo	lama	ADJ;MASC;SG	ADJ;SG
tratamiento	pengobatan	tratamiento	penobatan	N;MASC;SG	N;SG
tratamiento	perawatan	tratamiento	penrawatan	N;MASC;SG	N;SG
nueve	sembilan	nueve	sembilan	NUM;PL	NUM
bosque	hutan	bosque	hutan	N;MASC;SG	N;SG
bosque	hutan	bosque	hutan	N;MASC;SG	N;SG
bosque	hutan	bosque	hutan	N;MASC;SG	N;SG
carga	beban	carga	beban	N;FEM;SG	N;SG
carga	muat	carga	muat	N;FEM;SG	N;SG;ACT
carga	muatan	carga	muatan	N;FEM;SG	N;SG
carga	kargo	carga	kargo	N;FEM;SG	N
carga	muatan	carga	muatan	N;FEM;SG	N;SG
carga	unggahan	carga	unggahan	N;FEM;SG	N;SG
carga	tagihan	carga	tagihan	N;FEM;SG	N;SG
carga	biaya	carga	biaya	N;FEM;SG	N;SG
carga	tagih	carga	tagih	N;FEM;SG	N;SG;ACT
carga	pengisian	carga	penisian	N;FEM;SG	N;SG
carga	beban	carga	beban	N;FEM;SG	N;SG
quiere	ingin	querer	ingin	V;IND;SG;3;PRS;FIN	V;SG;ACT
letra	lirik	letra	lirik	N;FEM;SG	N;SG;ACT
letra	surat	letra	surat	N;FEM;SG	N;SG
letra	huruf	letra	huruf	N;FEM;SG	N;SG
necesidad	perlukan	necesidad	perlukan	N;FEM;SG	N;SG
necesidad	kebutuhan	necesidad	kebutuhan	N;FEM;SG	N;SG
necesidad	kebutuhan	necesidad	kebutuhan	N;FEM;SG	N;SG
diócesis	keuskupan	diócesis	keuskupan	N;FEM	N;SG
dejar	tinggalkan	dejar	tinggalkan	V;NFIN	V;SG;ACT
dejar	meninggalkan	dejar	mentinggalkan	V;NFIN	V;SG;ACT
consiste	terdiri	consistir	terdiri	V;IND;SG;3;PRS;FIN	V;SG;PASS
registro	register	registro	register	N;MASC;SG	N
registro	rekor	registro	rekor	N;MASC;SG	N;SG
registro	rekam	registro	rekam	N;MASC;SG	N;SG
registro	pendaftaran	registro	pendaftaran	N;MASC;SG	N;SG
registro	pendaftaran	registro	pendaftaran	N;MASC;SG	N;SG
registro	registrasi	registro	registrasi	N;MASC;SG	N
regreso	balik	regreso	balik	N;MASC;SG	N;SG;ACT
regreso	belakang	regreso	belakang	N;MASC;SG	N;SG
duración	durasi	duración	durasi	N;FEM;SG	N;SG
complejo	rumit	complejo	rumit	ADJ;MASC;SG	ADJ;SG
life	kehidupan	life	kehidupan	N	N;SG
life	hidup	life	hidup	N	N;SG
indica	mengindikasikan	indicar	menindikasikan	V;IND;SG;3;PRS;FIN	V;SG;ACT
indica	menandakan	indicar	mentandakan	V;IND;SG;3;PRS;FIN	V;SG;ACT
indica	menunjukkan	indicar	mentunjukkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
fundó	didirikan	fundar	didirikan	V;IND;SG;3;PST;FIN	V;SG;PASS
bandas	band	banda	band	N;FEM;PL	N
bandas	gang	banda	gang	N;FEM;PL	N
arquitecto	arsitek	arquitecto	arsitek	N;MASC;SG	N;SG
convierte	mengkonversi	convertir	menkonversi	V;IND;SG;3;PRS;FIN	V;SG;ACT
solar	surya	solar	surya	N;MASC;SG	N
perdió	kalah	perder	kalah	V;IND;SG;3;PST;FIN	V;SG
perdió	tersesat	perder	tersesat	V;IND;SG;3;PST;FIN	V;SG;PASS
playa	pantai	playa	pantai	N;FEM;SG	N;SG
playa	pantai	playa	pantai	N;FEM;SG	N;SG
rango	rentang	rango	rentang	N;MASC;SG	N;SG
rango	kisaran	rango	kisaran	N;MASC;SG	N;SG
rango	jangkauan	rango	jangkauan	N;MASC;SG	N;SG
rango	peringkat	rango	peringkat	N;MASC;SG	N;SG
rango	ranking	rango	ranking	N;MASC;SG	N
rango	pangkat	rango	pangkat	N;MASC;SG	N;SG
conseguir	dapatkan	conseguir	dapatkan	V;NFIN	V;SG;ACT
regresó	dikembalikan	regresar	dikembalikan	V;IND;SG;3;PST;FIN	V;SG;PASS
instalaciones	penginstalan	instalación	peninstalan	N;FEM;PL	N
vive	jalani	vivir	jalani	V;IND;SG;3;PRS;FIN	V;SG;ACT
cosa	hal	cosa	hal	N;FEM;SG	N;SG
derrota	kekalahan	derrota	kekalahan	N;FEM;SG	N;SG
sola	sendiri	solo	sendiri	ADJ;FEM;SG	ADJ;SG
international	internasional	international	internasional	ADJ;SG	ADJ;SG
oriente	timur	oriente	timur	N;MASC;SG	N;SG
campeones	champions	campeón	champions	N;MASC;PL	N
entrevista	wawancara	entrevista	wawancara	N;FEM;SG	N;SG
niveles	level	nivel	level	N;MASC;PL	N
arco	busur	arco	busur	N;MASC;SG	N;SG
arco	lengkungan	arco	lengkungan	N;MASC;SG	N;SG
arco	busur	arco	busur	N;MASC;SG	N;SG
ficción	fiksi	ficción	fiksi	N;FEM;SG	N
socialista	sosialis	socialista	sosialis	N;SG	N;SG
difícil	rumit	difícil	rumit	ADJ;SG	ADJ;SG
difícil	susah	difícil	susah	ADJ;SG	ADJ;SG
difícil	keras	difícil	keras	ADJ;SG	ADJ;SG
difícil	susah	difícil	susah	ADJ;SG	ADJ;SG
difícil	sulit	difícil	sulit	ADJ;SG	ADJ;SG
difícil	sukar	difícil	sukar	ADJ;SG	ADJ;SG
novelas	novel	novela	novel	N;FEM;PL	N
simple	simple	simple	simple	ADJ;SG	ADJ
simple	simpel	simple	simpel	ADJ;SG	ADJ;SG
simple	sederhana	simple	sederhana	ADJ;SG	ADJ;SG
diputado	deputi	diputado	deputi	N;MASC;SG	N;SG
diputado	kongres	diputado	kongres	N;MASC;SG	N;SG
diputado	congressman	diputado	congressman	N;MASC;SG	N
continuó	dilanjutkan	continuar	dilanjutkan	V;IND;SG;3;PST;FIN	V;SG;PASS
continuó	berkelanjutan	continuar	berkelanjutan	V;IND;SG;3;PST;FIN	V;SG;ACT
músico	pemusik	músico	penmusik	N;MASC;SG	N;SG
músico	musisi	músico	musisi	N;MASC;SG	N
destino	tujuan	destino	tujuan	N;MASC;SG	N;SG
destino	destinasi	destino	destinasi	N;MASC;SG	N;SG
destino	takdir	destino	takdir	N;MASC;SG	N;SG
destino	nasib	destino	nasib	N;MASC;SG	N;SG
destino	takdir	destino	takdir	N;MASC;SG	N;SG
comarca	daerah	comarca	daerah	N;FEM;SG	N;SG
comarca	wilayah	comarca	wilayah	N;FEM;SG	N;SG
comarca	region	comarca	region	N;FEM;SG	N
comarca	kawasan	comarca	kawasan	N;FEM;SG	N;SG
contacto	hubungi	contacto	hubungi	N;MASC;SG	N;SG;ACT
reforma	reformasi	reforma	reformasi	N;FEM;SG	N;SG
reforma	reformasi	reforma	reformasi	N;FEM;SG	N;SG
teniendo	mengambil	tener	menambil	V;V.MSDR	V;SG;ACT
carreras	racing	carrera	racing	N;FEM;PL	N
single	single	single	single	N;MASC;SG	N
single	lajang	single	lajang	N;MASC;SG	N
expedición	ekspedisi	expedición	ekspedisi	N;FEM;SG	N
diferente	beda	diferente	beda	ADJ;SG	ADJ;SG
ofrece	menawarkan	ofrecer	mentawarkan	V;IND;SG;3;PRS;FIN	V;SG;ACT
lanzó	bernada	lanzar	bernada	V;IND;SG;3;PST;FIN	V;SG;ACT
lanzó	diluncurkan	lanzar	diluncurkan	V;IND;SG;3;PST;FIN	V;SG;PASS
lanzó	meluncurkan	lanzar	menluncurkan	V;IND;SG;3;PST;FIN	V;SG;ACT
relevancia	relevansi	relevancia	relevansi	N;FEM;SG	N;SG
ancho	pengukur	ancho	penukur	N;MASC;SG	N;SG
ancho	tolok	ancho	tolok	N;MASC;SG	N;SG
ancho	luas	ancho	luas	N;MASC;SG	N;SG
grabación	rekaman	grabación	rekaman	N;FEM;SG	N;SG
grabación	perekaman	grabación	perekaman	N;FEM;SG	N;SG
boca	mulut	boca	mulut	N;FEM;SG	N;SG
universal	universal	universal	universal	ADJ;SG	ADJ
completa	komplit	completo	komplit	ADJ;FEM;SG	ADJ;SG
completa	lengkap	completo	lengkap	ADJ;FEM;SG	ADJ;SG
negra	hitam	negro	hitam	ADJ;FEM;SG	ADJ;SG
dando	memberikan	dar	menberikan	V;V.MSDR	V;SG;ACT
dando	memberi	dar	menberi	V;V.MSDR	V;SG;ACT
variedad	manifold	variedad	manifold	N;FEM;SG	N
variedad	keberagaman	variedad	keberagaman	N;FEM;SG	N;SG
variedad	varietas	variedad	varietas	N;FEM;SG	N;SG
variedad	variasi	variedad	variasi	N;FEM;SG	N;SG
dominio	domain	dominio	domain	N;MASC;SG	N
dominio	ranah	dominio	ranah	N;MASC;SG	N
dominio	dominasi	dominio	dominasi	N;MASC;SG	N;SG
dominio	dominasi	dominio	dominasi	N;MASC;SG	N;SG
star	bintang	star	bintang	N	N;SG
valores	sekuritas	valor	sekuritas	N;MASC;PL	N
mas	lebih	mas	lebih	ADV	ADV
mas	lagi	mas	lagi	ADV	ADV
océano	lautan	océano	lautan	N;MASC;SG	N;SG
océano	lautan	océano	lautan	N;MASC;SG	N;SG
océano	laut	océano	laut	N;MASC;SG	N;SG
aplicación	implementasi	aplicación	implementasi	N;FEM;SG	N;SG
aplicación	pelaksanaan	aplicación	penlaksanaan	N;FEM;SG	N;SG
aplicación	penerapan	aplicación	penterapan	N;FEM;SG	N;SG
aplicación	lamaran	aplicación	lamaran	N;FEM;SG	N;SG
aplicación	aplikasi	aplicación	aplikasi	N;FEM;SG	N;SG
aplicación	aplikasi	aplicación	aplikasi	N;FEM;SG	N;SG
ámbito	cakupan	ámbito	cakupan	N;MASC;SG	N;SG
ámbito	lingkup	ámbito	lingkup	N;MASC;SG	N;SG
refiere	mengacu	referir	menacu	V;IND;SG;3;PRS;FIN	V;SG;ACT
famoso	terkenal	famoso	terkenal	ADJ;MASC;SG	ADJ;SG;PASS
interpretación	interpretasi	interpretación	interpretasi	N;FEM;SG	N;SG
interpretación	penafsiran	interpretación	penafsiran	N;FEM;SG	N;SG
competición	kompetisi	competición	kompetisi	N;FEM;SG	N;SG
competición	persaingan	competición	persaingan	N;FEM;SG	N;SG
competición	lomba	competición	lomba	N;FEM;SG	N;SG
terreno	daratan	terreno	daratan	N;MASC;SG	N;SG
terreno	tanah	terreno	tanah	N;MASC;SG	N;SG
terreno	medan	terreno	medan	N;MASC;SG	N;SG
terreno	tanah	terreno	tanah	N;MASC;SG	N;SG
entró	dimasukkan	entrar	dimasukkan	V;IND;SG;3;PST;FIN	V;SG;PASS
construir	membangun	construir	menbangun	V;NFIN	V;SG;ACT
construir	membangun	construir	menbangun	V;NFIN	V;SG;ACT
periódico	koran	periódico	koran	N;MASC;SG	N;SG
normalmente	biasanya	normalmente	biasanya	ADV	ADV
normalmente	biasanya	normalmente	biasanya	ADV	ADV
normalmente	biasanya	normalmente	biasanya	ADV	ADV
trayectoria	lintasan	trayectoria	lintasan	N;FEM;SG	N;SG
piloto	pilot	piloto	pilot	N;SG	N;SG
torno	bubut	torno	bubut	N	N;SG
abogado	penasihat	abogado	penasihat	N;MASC;SG	N;SG
abogado	pengacara	abogado	pengacara	N;MASC;SG	N;SG
abogado	pengacara	abogado	pengacara	N;MASC;SG	N;SG
candidato	calon	candidato	calon	N;MASC;SG	N;SG
candidato	kandidat	candidato	kandidat	N;MASC;SG	N;SG
activo	aktif	activo	aktif	ADJ;MASC;SG	ADJ;SG
irlanda	irlandia	irlanda	irlandia	N;FEM;SG	N;SG
irlanda	irlandia	irlanda	irlandia	N;FEM;SG	N;SG
llegando	datang	llegar	datang	V;V.MSDR	V;SG;ACT
descripción	uraian	descripción	uraian	N;FEM;SG	N;SG
descripción	deskripsi	descripción	deskripsi	N;FEM;SG	N;SG
descripción	keterangan	descripción	keterangan	N;FEM;SG	N;SG
aspecto	penampilan	aspecto	pentampilan	N;MASC;SG	N;SG
aspecto	tampilan	aspecto	tampilan	N;MASC;SG	N;SG
aspecto	aspek	aspecto	aspek	N;MASC;SG	N;SG
vídeo	video	vídeo	video	N;MASC;SG	N;SG
presión	tekanan	presión	tekanan	N;FEM;SG	N;SG
competencia	kompetitor	competencia	kompetitor	N;FEM;SG	N;SG
competencia	pesaing	competencia	pesaing	N;FEM;SG	N;SG
competencia	yurisdiksi	competencia	yurisdiksi	N;FEM;SG	N
competencia	kompetensi	competencia	kompetensi	N;FEM;SG	N;SG
competencia	kompetisi	competencia	kompetisi	N;FEM;SG	N;SG
competencia	persaingan	competencia	persaingan	N;FEM;SG	N;SG
competencia	lomba	competencia	lomba	N;FEM;SG	N;SG
sky	langit	sky	langit	N	N;SG
sky	angkasa	sky	angkasa	N	N;SG
punta	tips	punta	tips	N;FEM;SG	N;SG
punta	kiat	punta	kiat	N;FEM;SG	N;SG
punta	poin	punta	poin	N;FEM;SG	N;SG
punta	titik	punta	titik	N;FEM;SG	N;SG
punta	point	punta	point	N;FEM;SG	N
fórmula	formula	fórmula	formula	N;FEM;SG	N
fórmula	rumus	fórmula	rumus	N;FEM;SG	N;SG
núcleo	kernel	núcleo	kernel	N;MASC;SG	N
galería	galeri	galería	galeri	N;FEM;SG	N;SG
galería	galeri	galería	galeri	N;FEM;SG	N;SG
cambiar	mengubah	cambiar	menubah	V;NFIN	V;SG;ACT
cambiar	berubah	cambiar	berrubah	V;NFIN	V;SG;ACT
cambiar	berubah	cambiar	berrubah	V;NFIN	V;SG;ACT
cambiar	ganti	cambiar	ganti	V;NFIN	V;SG;ACT
cambiar	mengubah	cambiar	menubah	V;NFIN	V;SG;ACT
cambiar	ubah	cambiar	ubah	V;NFIN	V;SG;ACT
verdad	kebenaran	verdad	kebenaran	N;FEM;SG	N;SG
une	bergabung	unir	bergabung	V;IND;SG;3;PRS;FIN	V;SG;ACT
juventud	pemuda	juventud	pemuda	N;FEM;SG	N;SG
golpe	kudeta	golpe	kudeta	N;MASC;SG	N;SG
golpe	sapuan	golpe	sapuan	N;MASC;SG	N;SG
avión	pesawat	avión	pesawat	N;MASC;SG	N;SG
avión	pesawat	avión	pesawat	N;MASC;SG	N;SG
avión	pesawat	avión	pesawat	N;MASC;SG	N;SG
masa	adonan	masa	adonan	N;FEM;SG	N
masa	massa	masa	massa	N;FEM;SG	N
masa	misa	masa	misa	N;FEM;SG	N
moderna	modern	moderno	modern	ADJ;FEM;SG	ADJ;SG
intento	dicoba	intentar	dicoba	V;IND;SG;1;PRS;FIN	V;SG;PASS
presentación	presentasi	presentación	presentasi	N;FEM;SG	N;SG
presentación	pengiriman	presentación	penkiriman	N;FEM;SG	N;SG
presentación	pengajuan	presentación	penajuan	N;FEM;SG	N;SG
presentación	penyerahan	presentación	penserahan	N;FEM;SG	N;SG
muerto	tewas	muerto	tewas	ADJ;MASC;SG;V.PTCP	ADJ;SG
muerto	mati	muerto	mati	ADJ;MASC;SG;V.PTCP	ADJ;SG
escribir	menulis	escribir	mentulis	V;NFIN	V;SG;ACT
escribir	tulislah	escribir	tulis	V;NFIN	V;SG;ACT
escribir	mengetikkan	escribir	menketikkan	V;NFIN	V;SG;ACT
escribir	mengetik	escribir	menketik	V;NFIN	V;SG;ACT
escribir	menulis	escribir	mentulis	V;NFIN	V;SG;ACT
reserva	pemesanan	reserva	penpesanan	N;FEM;SG	N;SG
reserva	pemesanan	reserva	penpesanan	N;FEM;SG	N;SG
comienzo	permulaan	comienzo	permulaan	N;MASC;SG	N;SG
denominación	penamaan	denominación	pennamaan	N;FEM;SG	N;SG
denominación	nama	denominación	nama	N;FEM;SG	N;SG
denominación	penunjukan	denominación	pentunjukan	N;FEM;SG	N;SG
denominación	denominasi	denominación	denominasi	N;FEM;SG	N;SG
hábitat	habitatnya	hábitat	habitat	N;MASC;SG	N;SG
hábitat	habitat	hábitat	habitat	N;MASC;SG	N;SG
lenguaje	bahasa	lenguaje	bahasa	N;MASC;SG	N;SG
asistencia	kehadiran	asistencia	kehadiran	N;FEM;SG	N;SG
asistencia	bantuan	asistencia	bantuan	N;FEM;SG	N;SG
expresión	expresi	expresión	expresi	N;FEM;SG	N;SG
expresión	ekspresi	expresión	ekspresi	N;FEM;SG	N;SG
ejecutivo	eksekutif	ejecutivo	eksekutif	N;MASC;SG	N;SG
corto	singkat	corto	singkat	ADJ;MASC;SG	ADJ;SG
corto	pendek	corto	pendek	ADJ;MASC;SG	ADJ;SG
usando	menggunakan	usar	mengunakan	V;V.MSDR	V;SG;ACT
hotel	hotel	hotel	hotel	N;MASC;SG	N;SG
normal	biasa	normal	biasa	ADJ;SG	ADJ;SG
normal	normal	normal	normal	ADJ;SG	ADJ;SG
búsqueda	pencarian	búsqueda	pencarian	N;FEM;SG	N;SG
sello	stempel	sello	stempel	N;MASC;SG	N;SG
sello	cap	sello	cap	N;MASC;SG	N
sello	perangko	sello	perangko	N;MASC;SG	N
sello	segel	sello	segel	N;MASC;SG	N;SG
sello	meterai	sello	meterai	N;MASC;SG	N;SG
teniente	letnan	teniente	letnan	N;SG	N;SG
residencia	residence	residencia	residence	N;FEM;SG	N
residencia	kediaman	residencia	kediaman	N;FEM;SG	N;SG
residencia	residensi	residencia	residensi	N;FEM;SG	N
indígenas	pribumi	indígena	pribumi	N;PL	N
café	kopi	café	kopi	N;MASC;SG	N;SG
café	kafe	café	kafe	N;MASC;SG	N;SG
café	kafe	café	kafe	N;MASC;SG	N;SG
hierro	besi	hierro	besi	N;MASC;SG	N;SG
latín	latin	latín	latin	N;MASC;SG	N
oposición	oposisi	oposición	oposisi	N;FEM;SG	N;SG
árbol	pohon	árbol	pohon	N;MASC;SG	N;SG
global	global	global	global	ADJ;SG	ADJ
escala	timbang	escala	timbang	N;FEM;SG	N;SG
escala	skala	escala	skala	N;FEM;SG	N;SG
marcos	frame	marco	frame	N;MASC;PL	N
vivir	jalani	vivir	jalani	V;NFIN	V;SG;ACT
fama	reputasi	fama	reputasi	N;FEM;SG	N;SG
fama	ketenaran	fama	ketenaran	N;FEM;SG	N;SG
debía	berutang	deber	berutang	V;IND;SG;3;IPFV;FIN	V;SG;ACT
debía	berhutang	deber	berhutang	V;IND;SG;3;IPFV;FIN	V;SG;ACT
biografía	kronologi	biografía	kronologi	N;FEM;SG	N
biografía	biografi	biografía	biografi	N;FEM;SG	N;SG
biografía	biodata	biografía	biodata	N;FEM;SG	N;SG
vino	arak	vino	arak	N;MASC;SG	N;SG
vino	anggur	vino	anggur	N;MASC;SG	N;SG
caída	tabrakan	caída	tabrakan	N;FEM;SG	N;SG
caída	kecelakaan	caída	kecelakaan	N;FEM;SG	N;SG
únicamente	saja	únicamente	saja	ADV	ADV
únicamente	hanya	únicamente	hanya	ADV	ADV
visión	penglihatan	visión	penlihatan	N;FEM;SG	N;SG
arena	arena	arena	arena	N;FEM;SG	N;SG
arena	gelanggang	arena	gelanggang	N;FEM;SG	N;SG
arena	papak	arena	papak	N;FEM;SG	N
límite	batas	límite	batas	N;MASC;SG	N;SG
límite	batas	límite	batas	N;MASC;SG	N;SG
entrar	memasuki	entrar	menmasuki	V;NFIN	V;SG;ACT
entrar	memasukkan	entrar	menmasukkan	V;NFIN	V;SG;ACT
entrar	masukkan	entrar	masukkan	V;NFIN	V;SG;ACT
canales	kanal	canal	kanal	N;MASC;PL	N
canales	kanal	canal	kanal	N;MASC;PL	N
canales	kanal	canal	kanal	N;MASC;PL	N
canales	channel	canal	channel	N;MASC;PL	N
materia	materi	materia	materi	N;FEM;SG	N;SG
roja	merah	rojo	merah	ADJ;FEM;SG	ADJ;SG
data	data	datar	data	N;FEM;SG	N;SG
promoción	advokasi	promoción	advokasi	N;FEM;SG	N;SG
promoción	promosi	promoción	promosi	N;FEM;SG	N;SG
salir	keluar	salir	keluar	V;NFIN	V;SG;ACT
autoridad	otoritas	autoridad	otoritas	N;FEM;SG	N;SG
autoridad	kewenangan	autoridad	kewenangan	N;FEM;SG	N;SG
demasiado	terlalu	demasiado	terlalu	ADV	ADV
accidente	kecelakaan	accidente	kecelakaan	N;MASC;SG	N;SG
accidente	tabrakan	accidente	tabrakan	N;MASC;SG	N;SG
accidente	kecelakaan	accidente	kecelakaan	N;MASC;SG	N;SG
accidente	kecelakaan	accidente	kecelakaan	N;MASC;SG	N;SG
manga	manga	manga	manga	N;FEM;SG	N
manga	lengan	manga	lengan	N;FEM;SG	N;SG
siguió	diikuti	seguir	diikuti	V;IND;SG;3;PST;FIN	V;SG;PASS
dejando	meninggalkan	dejar	mentinggalkan	V;V.MSDR	V;SG;ACT
conquista	penaklukan	conquista	pentaklukan	N;FEM;SG	N;SG
cuartos	perempat	cuarto	perempat	N;MASC;PL	N
laguna	kolam	laguna	kolam	N;FEM;SG	N;SG
laguna	danau	laguna	danau	N;FEM;SG	N;SG
protagonista	protagonis	protagonista	protagonis	N;SG	N
pérdida	kerugian	pérdida	kerugian	N;FEM;SG	N;SG
pérdida	kehilangan	pérdida	kehilangan	N;FEM;SG	N;SG
pérdida	rugi	pérdida	rugi	N;FEM;SG	N;SG
