din	od	din	od	ADP;ACC	ADP
discutii	dyskusje	discut	dyskusja	N;INDF;FEM;PL	N;NOM;FEM;PL
discutii	dyskusje	discut	dyskusja	N;INDF;FEM;PL	N;NOM;FEM;PL
discutii	dyskusje	discut	dyskusja	N;INDF;FEM;PL	N;NOM;FEM;PL
economic	gospodarcza	economic	gospodarczy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomiczne	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	gospodarcze	economic	gospodarczy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
economic	ekonomiczna	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomiczny	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
economic	ekonomiczna	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
economic	ekonomiczny	economic	ekonomiczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
obiecte	obiekty	obiect	obiekt	N;INDF;FEM;PL	N;NOM;MASC;PL
obiecte	przedmioty	obiect	przedmiot	N;INDF;FEM;PL	N;NOM;MASC;PL
obiecte	obiektów	obiect	obiekt	N;INDF;FEM;PL	N;GEN;MASC;PL
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradca	consilier	doradca	N;INDF;MASC;SG	N;NOM;MASC;SG
consilier	doradcą	consilier	doradca	N;INDF;MASC;SG	N;INS;MASC;SG
sfarsit	end	sfarsi	end		
sfarsit	end	sfarsi	end		
secretar	sekretarza	secretar	sekretarz	N;INDF;MASC;SG	N;ACC;MASC;SG
secretar	sekretarz	secretar	sekretarz	N;INDF;MASC;SG	N;NOM;MASC;SG
secretar	sekretarka	secretar	sekretarka	N;INDF;MASC;SG	N;NOM;FEM;SG
maxim	maksymalny	maxim	maksymalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
maxim	maksymalna	maxim	maksymalny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
transport	przewóz	transport	przewóz	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transportu	transport	transport	N;INDF;MASC;SG	N;GEN;MASC;SG
transport	dojazd	transport	dojazd	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transport	transport	transport	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	przewóz	transport	przewóz	N;INDF;MASC;SG	N;NOM;MASC;SG
transport	transportu	transport	transport	N;INDF;MASC;SG	N;GEN;MASC;SG
transport	transport	transport	transport	N;INDF;MASC;SG	N;NOM;MASC;SG
mentionat	wspomniana	mentiona	wspomnieć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
mentionat	wspomniany	mentiona	wspomnieć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
lei	lwy	leu	lew	N;INDF;MASC;PL	N;NOM;MASC;PL
exact	dokładnie	exact	dokładnie	ADV	ADV
grupuri	grupach	grup	grupa	N;INDF;FEM;PL	N;GEN;MASC;PL
studiu	nauka	studiu	nauka	N;INDF;MASC;SG	N;NOM;FEM;SG
studiu	studium	studiu	studium	N;INDF;MASC;SG	N;ACC;NEUT;SG
studiu	badanie	studiu	badanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
fier	żelazo	fier	żelazo	N;INDF;MASC;SG	N;NOM;NEUT;SG
fier	żelazko	fier	żelazko	N;INDF;MASC;SG	N;NOM;NEUT;SG
motive	powody	motiv	powód	N;INDF;FEM;PL	N;NOM;MASC;PL
motive	przyczyny	motiv	przyczyna	N;INDF;FEM;PL	N;ACC;FEM;PL
motive	zarzuty	motiv	zarzut	N;INDF;FEM;PL	N;NOM;MASC;PL
pian	pianinie	pian	pianino	N;INDF;MASC;SG	N;ACC;NEUT;SG
pian	fortepian	pian	fortepianin	N;INDF;MASC;SG	N;NOM;MASC;SG
pian	pianino	pian	pianino	N;INDF;MASC;SG	N;NOM;NEUT;SG
pastrat	trzymane	pastra	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
pastrat	trzymany	pastra	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
ucis	zamordowany	ucis	zamordować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ucis	zamordowana	ucis	zamordować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ucis	zabita	ucis	zabić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ucis	zabity	ucis	zabić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
comun	wspólnej	comun	wspólny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
comun	wspólny	comun	wspólny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
comun	wspólne	comun	wspólny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
soldati	żołnierzy	soldat	żołnierz	N;INDF;MASC;PL	N;ACC;MASC;PL
soldati	żołnierze	soldat	żołnierz	N;INDF;MASC;PL	N;NOM;MASC;PL
soldati	żołnierzy	soldat	żołnierz	N;INDF;MASC;PL	N;ACC;MASC;PL
soldati	żołnierze	soldat	żołnierz	N;INDF;MASC;PL	N;NOM;MASC;PL
soldati	żołnierzy	soldat	żołnierz	N;INDF;MASC;PL	N;ACC;MASC;PL
soldati	żołnierze	soldat	żołnierz	N;INDF;MASC;PL	N;NOM;MASC;PL
stiu	know	stiu	know		
comentariu	komentarz	comentariu	komentarz	N;INDF;MASC;SG	N;NOM;MASC;SG
king	króla	king	król	N;INDF;MASC;SG	N;ACC;MASC;SG
king	król	king	król	N;INDF;MASC;SG	N;NOM;MASC;SG
pag	pag	pag	pag		
viitor	przyszłości	viitor	przyszłość	N;INDF;MASC;SG	N;DAT;FEM;SG
viitor	przyszłość	viitor	przyszłość	N;INDF;MASC;SG	N;NOM;FEM;SG
tanar	młoda	tanar	młody	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tanar	młody	tanar	młody	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
tanar	młode	tanar	młody	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bronz	brązu	bronz	brąz	N;INDF;MASC;SG	N;GEN;MASC;SG
episcop	biskup	episcop	biskup	N;INDF;MASC;SG	N;NOM;MASC;SG
episcop	goniec	episcop	goniec	N;INDF;MASC;SG	N;NOM;MASC;SG
habsburg	habsburg	habsburg	habsburg	N;INDF;MASC;SG	N;NOM;MASC;SG
org	org	org	org		
incheiat	zrealizowane	incheia	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
incheiat	zakończone	incheia	zakończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
incheiat	zakończona	incheia	zakończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
incheiat	zaliczone	incheia	zaliczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
incheiat	ukończone	incheia	ukończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
retras	emerytowany	retrage	emerytować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
retras	wycofane	retrage	wycofać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
retras	cofnięte	retrage	cofnić	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
retras	wycofany	retrage	wycofać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
sediu	siedziba	sediu	siedziba	N;INDF;MASC;SG	N;NOM;FEM;SG
interpretat	interpretowane	interpreta	interpretować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
introdus	wprowadzone	introduce	wprowadzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
introdus	wprowadzony	introduce	wprowadzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
introdus	wprowadzona	introduce	wprowadzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
medic	lekarza	medic	lekarz	N;INDF;MASC;SG	N;ACC;MASC;SG
medic	lekarz	medic	lekarz	N;INDF;MASC;SG	N;NOM;MASC;SG
comandant	komendant	comandant	komendant	N;INDF;MASC;SG	N;NOM;MASC;SG
comandant	dowódca	comandant	dowódca	N;INDF;MASC;SG	N;NOM;MASC;SG
barbati	men	barba	men		
barbati	men	barba	men		
documente	dokumenty	document	dokument	N;INDF;FEM;PL	N;NOM;MASC;PL
documente	dokumentów	document	dokument	N;INDF;FEM;PL	N;GEN;MASC;PL
inclus	włączone	include	włączyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inclus	uwzględnione	include	uwzględnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
volum	objętości	volum	objętość	N;INDF;MASC;SG	N;GEN;FEM;SG
volum	wielkość	volum	wielkość	N;INDF;MASC;SG	N;ACC;FEM;SG
volum	objętość	volum	objętość	N;INDF;MASC;SG	N;NOM;FEM;SG
volum	pojemność	volum	pojemność	N;INDF;MASC;SG	N;ACC;FEM;SG
meciuri	mecze	meci	mecz	N;INDF;FEM;PL	N;NOM;MASC;PL
meciuri	zapałki	meci	zapałka	N;INDF;FEM;PL	N;ACC;FEM;PL
corp	ciało	corp	ciało	N;INDF;MASC;SG	N;NOM;NEUT;SG
corp	ciała	corp	ciało	N;INDF;MASC;SG	N;GEN;NEUT;SG
servicii	usługi	serviciu	usługa	N;INDF;FEM;PL	N;NOM;FEM;PL
servicii	usługi	serviciu	usługa	N;INDF;FEM;PL	N;NOM;FEM;PL
lupte	bójki	lupta	bójka		
lupte	walk	lupta	walk		
lupte	wrestling	lupta	wrestling		
desfasurat	rozmieszczone	desfasura	rozmieszczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
house	domu	hou	dom	N;INDF;MASC;SG	N;GEN;MASC;SG
house	dom	hou	dom	N;INDF;MASC;SG	N;NOM;MASC;SG
caracter	postać	caracter	postać	N;INDF;MASC;SG	N;NOM;FEM;SG
caracter	znak	caracter	znak	N;INDF;MASC;SG	N;NOM;MASC;SG
caracter	charakter	caracter	charakter	N;INDF;MASC;SG	N;NOM;MASC;SG
valign	valign	valign	valign		
numara	liczyć	numara	liczyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
teritoriu	terytorium	teritoriu	terytorium	N;INDF;MASC;SG	N;ACC;NEUT;SG
south	południe	south	południe	N;INDF;MASC;SG	N;NOM;NEUT;SG
inlocuit	zastąpiony	inlocui	zastąpić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
inlocuit	zastąpiona	inlocui	zastąpić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
inlocuit	zastąpione	inlocui	zastąpić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
gehrels	gehrels	gehrels	gehrels		
marin	żołnierz	marin	żołnierz	N;INDF;MASC;SG	N;NOM;MASC;SG
albume	albumy	album	albuma	N;INDF;FEM;PL	N;NOM;FEM;PL
albume	albumów	album	album	N;INDF;FEM;PL	N;GEN;MASC;PL
css	css	css	css		
conflict	konfliktu	conflict	konflikt	N;INDF;MASC;SG	N;GEN;MASC;SG
conflict	konflikt	conflict	konflikt	N;INDF;MASC;SG	N;NOM;MASC;SG
urmator	następnym	urmator	następny	ADJ;INDF;MASC;SG	ADJ;INS;MASC;SG
urmator	następny	urmator	następny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
urmator	następne	urmator	następny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
jocuri	mecze	joc	mecz	N;INDF;FEM;PL	N;NOM;MASC;PL
categorii	kategorie	categorie	kategora	N;INDF;FEM;PL	N;NOM;FEM;PL
acces	dostęp	acces	dostęp	N;INDF;MASC;SG	N;ACC;MASC;SG
primeste	otrzymywać	primi	otrzymywać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
primeste	odbierać	primi	odbierać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
primeste	otrzymać	primi	otrzymać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
primeste	otrzymuje	primi	otrzymywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
afl	afl	afla	afl		
povestiri	opowiadania	povestire	opowiadanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
scor	wynik	scor	wynik	N;INDF;MASC;SG	N;NOM;MASC;SG
comunitati	wspólnot	comunitat	wspólnot		
wiki	wiki	wiki	wik		
guvern	rząd	guvern	rząd	N;INDF;MASC;SG	N;NOM;MASC;SG
occidental	zachodnie	occidental	zachodnie	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
propus	proponowane	propune	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
propus	proponowana	propune	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
propus	proponowany	propune	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
adevarat	prawdziwe	adevarat	prawdziwy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
adevarat	prawdziwe	adevarat	prawdziwy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
midi	midi	mid	midio		
google	google	google	googl		
cuvant	słowo	cuvant	słowo	N;INDF;MASC;SG	N;NOM;NEUT;SG
cuvant	słowo	cuvant	słowo	N;INDF;MASC;SG	N;NOM;NEUT;SG
dinamo	dinamo	dinamo	dinamo	N;INDF;MASC;SG	N;NOM;NEUT;SG
dinamo	dynamo	dinamo	dynamo	N;INDF;MASC;SG	N;NOM;NEUT;SG
refuzat	odrzucony	refuza	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
refuzat	odrzucona	refuza	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
refuzat	odrzucona	refuza	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
oferit	oferowane	oferit	oferować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
oferit	oferowana	oferit	oferować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
independent	niezależnie	independent	niezależnie	ADV	ADV
terminat	skończony	termina	skończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
terminat	zakończone	termina	zakończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
terminat	skończone	termina	skończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
calificat	kwalifikowaną	califica	kwalifokować	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;FEM;SG;POS;V.PTCP;PASS
calificat	wykwalifikowany	califica	wykwalikowikować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
foto	foto	foto	foto		
xii	xii	xie	xii		
relatii	związki	relatie	związek	N;INDF;FEM;PL	N;NOM;MASC;PL
relatii	relacje	relatie	relacja	N;INDF;FEM;PL	N;NOM;FEM;PL
relatii	relacje	relatie	relacja	N;INDF;FEM;PL	N;NOM;FEM;PL
relatii	stosunków	relatie	stosunki	N;INDF;FEM;PL	N;GEN;NEUT;PL
relatii	stosunki	relatie	stosunki	N;INDF;FEM;PL	N;NOM;NEUT;PL
relatii	związki	relatie	związek	N;INDF;FEM;PL	N;NOM;MASC;PL
relatii	relacje	relatie	relacja	N;INDF;FEM;PL	N;NOM;FEM;PL
relatii	relacje	relatie	relacja	N;INDF;FEM;PL	N;NOM;FEM;PL
relatii	stosunków	relatie	stosunki	N;INDF;FEM;PL	N;GEN;NEUT;PL
relatii	stosunki	relatie	stosunki	N;INDF;FEM;PL	N;NOM;NEUT;PL
trait	mieszkał	trai	mieszkać	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trait	żyła	trai	żyć	V;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
trait	żył	trai	żyć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trait	żył	trai	żyć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trait	mieszkał	trai	mieszkać	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trait	żyła	trai	żyć	V;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
trait	żył	trai	żyć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trait	żył	trai	żyć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
pro	zawodowiec	prubi	zawodowiec	N;INDF	N;NOM;MASC;SG
pro	zawodowcy	prubi	zawodowiec	N;INDF	N;NOM;MASC;PL
pro	plusy	prubi	plusy	N;INDF	N;NOM;MASC;PL
partial	częściowa	partial	częściowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
partial	częściowy	partial	częściowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
partial	częściowe	partial	częściowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
modern	nowoczesne	modern	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
modern	nowoczesny	modern	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
modern	nowoczesna	modern	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	krytyczne	critic	krytyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
critic	krytyczna	critic	krytyczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	krytyczny	critic	krytyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
spectatori	widzowie	spectator	widzowo	N;INDF;MASC;PL	N;NOM;MASC;PL
spectatori	widzów	spectator	widz	N;INDF;MASC;PL	N;ACC;MASC;PL
spectatori	widzowie	spectator	widzowo	N;INDF;MASC;PL	N;NOM;MASC;PL
spectatori	widzów	spectator	widz	N;INDF;MASC;PL	N;ACC;MASC;PL
personaje	znaków	personaj	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
personaje	postacie	personaj	postać	N;INDF;FEM;PL	N;NOM;MASC;PL
personaje	znaki	personaj	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
personaje	bohaterowie	personaj	bohater	N;INDF;FEM;PL	N;NOM;MASC;PL
disc	dysk	disc	dysk	N;INDF;MASC;SG	N;NOM;MASC;SG
disc	płyta	disc	płyta	N;INDF;MASC;SG	N;NOM;FEM;SG
disc	dysk	disc	dysk	N;INDF;MASC;SG	N;NOM;MASC;SG
disc	dysku	disc	dysk	N;INDF;MASC;SG	N;GEN;MASC;SG
participa	uczestniczyć	participa	uczestniczyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
participa	uczestniczyć	participa	uczestniczyć	V;IND;SG;3;IPFV;FIN	V;IPFV;NFIN;ACT
suferit	cierpiał	suferi	cierpieć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
suferit	cierpiała	suferi	cierpieć	V;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
print	książę	print	książę	N;INDF;MASC;SG	N;NOM;MASC;SG
print	książę	print	książę	N;INDF;MASC;SG	N;NOM;MASC;SG
print	książę	print	książę	N;INDF;MASC;SG	N;NOM;MASC;SG
air	powietrza	air	powietrze	N;INDF;MASC;SG	N;GEN;NEUT;SG
air	powietrze	air	powietrze	N;INDF;MASC;SG	N;NOM;NEUT;SG
invins	pokonany	invinge	pokonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
invins	pokonany	invinge	pokonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
premiu	nagrodę	premiu	nagroda	N;INDF;MASC;SG	N;ACC;FEM;SG
premiu	nagroda	premiu	nagroda	N;INDF;MASC;SG	N;NOM;FEM;SG
premiu	wyróżnienie	premiu	wyróżnienie	N;INDF;MASC;SG	N;NOM;NEUT;SG
premiu	nagrodę	premiu	nagroda	N;INDF;MASC;SG	N;ACC;FEM;SG
premiu	nagroda	premiu	nagroda	N;INDF;MASC;SG	N;NOM;FEM;SG
coa	coa	cola	coa		
recunoscut	uznane	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznawane	recunoscut	uznawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznany	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
recunoscut	uznana	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
recunoscut	uznany	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
recunoscut	uznawane	recunoscut	uznawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznane	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznana	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
dimensiuni	wymiary	dimensiune	wymiar	N;INDF;FEM;PL	N;NOM;MASC;PL
dimensiuni	rozmiary	dimensiune	rozmiar	N;INDF;FEM;PL	N;NOM;MASC;PL
activ	aktywne	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
activ	aktywna	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
activ	aktywny	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
activ	czynne	activ	czynny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
grad	stopień	grad	stopień	N;INDF;MASC;SG	N;NOM;MASC;SG
grad	klasie	grad	klasa	N;INDF;MASC;SG	N;DAT;FEM;SG
grad	stopień	grad	stopień	N;INDF;MASC;SG	N;NOM;MASC;SG
grad	stopień	grad	stopień	N;INDF;MASC;SG	N;NOM;MASC;SG
interviu	wywiad	interviu	wywiad	N;INDF;MASC;SG	N;NOM;MASC;SG
interviu	przesłuchanie	interviu	przesłuchanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
interviu	rozmowa	interviu	rozmowa	N;INDF;MASC;SG	N;NOM;FEM;SG
tratat	traktatem	tratat	traktat	N;INDF;MASC;SG	N;INS;MASC;SG
tratat	traktatu	tratat	traktat	N;INDF;MASC;SG	N;GEN;MASC;SG
tratat	traktat	tratat	traktat	N;INDF;MASC;SG	N;NOM;MASC;SG
tratat	traktacie	tratat	traktaty	N;INDF;MASC;SG	N;DAT;MASC;SG
sisteme	systemy	sistem	system	N;INDF;FEM;PL	N;NOM;MASC;PL
indicativ	orientacyjne	indicativ	orientacyjny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
indicativ	orientacyjny	indicativ	orientacyjny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
arbitru	sędzia	arbitru	sędzia	N;INDF;MASC;SG	N;NOM;MASC;SG
arbitru	sędzia	arbitru	sędzia	N;INDF;MASC;SG	N;NOM;MASC;SG
cantec	piosenka	cantec	piosenka	N;INDF;MASC;SG	N;NOM;FEM;SG
cantec	utwór	cantec	utwór	N;INDF;MASC;SG	N;ACC;MASC;SG
cantec	piosenka	cantec	piosenka	N;INDF;MASC;SG	N;NOM;FEM;SG
cantec	utwór	cantec	utwór	N;INDF;MASC;SG	N;ACC;MASC;SG
ajutor	pomocy	ajutor	pomoc	N;INDF;MASC;SG	N;GEN;FEM;SG
titular	posiadacza	titular	posiadacz	N;INDF;MASC;SG	N;ACC;MASC;SG
titular	uchwyt	titular	uchwyt	N;INDF;MASC;SG	N;ACC;MASC;SG
titular	posiadacz	titular	posiadać	N;INDF;MASC;SG	N;NOM;MASC;SG
foc	ogień	foc	ogień	N;INDF;MASC;SG	N;NOM;MASC;SG
foc	pożar	foc	pożar	N;INDF;MASC;SG	N;ACC;MASC;SG
curent	prąd	curent	prąd	N;INDF;MASC;SG	N;NOM;MASC;SG
functii	funkcje	functie	funkcja	N;INDF;FEM;PL	N;NOM;FEM;PL
maghiar	węgierskiej	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
maghiar	węgierskie	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
maghiar	węgierski	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
maghiar	węgierska	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
scriitori	pisarzy	scriitor	pisarz	N;INDF;MASC;PL	N;GEN;MASC;PL
scriitori	pisarze	scriitor	pisarz	N;INDF;MASC;PL	N;NOM;MASC;PL
tinut	trzymane	tinut	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tinut	trzymany	tinut	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
tinut	utrzymywane	tinut	utrzymywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sterge	usunąć	sterge	usunąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
sterge	usunąć	sterge	usunąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
elst	elst	elst	elst		
personaj	postać	personaj	postać	N;INDF;MASC;SG	N;NOM;FEM;SG
personaj	znak	personaj	znak	N;INDF;MASC;SG	N;NOM;MASC;SG
personaj	charakter	personaj	charakter	N;INDF;MASC;SG	N;NOM;MASC;SG
cezar	caesar	cezar	caesar	N;INDF;MASC;SG	N;NOM;MASC;SG
avioane	samolotów	avion	samolot	N;INDF;FEM;PL	N;GEN;MASC;PL
