もの	saker	もの	sak	N	N;NOM;INDF;MASC+FEM;PL
マガジン	tidning	マガジン	tidning	N	N;NOM;INDF;MASC+FEM;SG
マガジン	magasin	マガジン	magasin	N	N;NOM;INDF;NEUT;SG
生命	life	生命	life	N	N;NOM;INDF;MASC+FEM;SG
生命	livet	生命	liv	N	N;NOM;DEF;NEUT;SG
生命	livstid	生命	livstid	N	N;NOM;INDF;MASC+FEM;SG
生命	liv	生命	liv	N	N;NOM;INDF;NEUT;SG
コミュニティ	gemenskaperna	コミュニティ	gemenskap	N	N;NOM;DEF;MASC+FEM;PL
コミュニティ	samhällen	コミュニティ	samhälle	N	N;NOM;INDF;NEUT;PL
コミュニティ	gemenskaper	コミュニティ	gemenskap	N	N;NOM;INDF;MASC+FEM;PL
コミュニティ	communityn	コミュニティ	communityn	N	N;NOM;DEF;MASC+FEM;SG
コミュニティ	gemenskapen	コミュニティ	gemenskap	N	N;NOM;DEF;MASC+FEM;SG
コミュニティ	gemenskap	コミュニティ	gemenskap	N	N;NOM;INDF;MASC+FEM;SG
コミュニティ	samhälle	コミュニティ	samhälle	N	N;NOM;INDF;NEUT;SG
コミュニティ	community	コミュニティ	community	N	N;NOM;INDF;MASC+FEM;SG
弁護士	advokater	弁護士	advokat	N	N;NOM;INDF;MASC+FEM;PL
弁護士	advokater	弁護士	advokat	N	N;NOM;INDF;MASC+FEM;PL
弁護士	jurister	弁護士	jurist	N	N;NOM;INDF;MASC+FEM;PL
弁護士	jurist	弁護士	jurist	N	N;NOM;INDF;MASC+FEM;SG
弁護士	advokat	弁護士	advoka	N	N;NOM;INDF;MASC+FEM;SG
危険	farliga	危険	farlig	ADJ	ADJ;NOM;PL
危険	farlig	危険	farlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
危険	farligt	危険	farlig	ADJ	ADJ;NOM;INDF;NEUT;SG
健康	friskt	健康	frisk	ADJ	ADJ;NOM;INDF;NEUT;SG
健康	hälsosamt	健康	hälsosam	ADJ	ADJ;NOM;INDF;NEUT;SG
健康	friska	健康	frisk	ADJ	ADJ;NOM;PL
健康	frisk	健康	frisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
健康	sund	健康	sund	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
設備	bekvämligheter	設備	bekvämlighet	N	N;NOM;INDF;MASC+FEM;PL
設備	anläggningar	設備	anläggning	N	N;NOM;INDF;MASC+FEM;PL
設備	faciliteter	設備	facilitet	N	N;NOM;INDF;MASC+FEM;PL
価格	priserna	価格	pris	N	N;NOM;DEF;NEUT;PL
価格	priser	価格	pris	N	N;NOM;INDF;NEUT;PL
価格	pris	価格	pris	N	N;NOM;INDF;NEUT;SG
価格	priset	価格	pris	N	N;NOM;DEF;NEUT;SG
価格	prissättning	価格	prissättning	N	N;NOM;INDF;MASC+FEM;SG
価格	prissättningen	価格	prissättning	N	N;NOM;DEF;MASC+FEM;SG
アニメーション	animering	アニメーション	animering	N	N;NOM;INDF;MASC+FEM;SG
アニメーション	animationer	アニメーション	animation	N	N;NOM;INDF;MASC+FEM;PL
参考	hänvisning	参考	hänvisning	N	N;NOM;INDF;MASC+FEM;SG
参考	referens	参考	referens	N	N;NOM;INDF;MASC+FEM;SG
カン	kang	カン	kang	N	N;NOM;INDF;MASC+FEM;SG
工学	engineering	工学	engineering	N	N;NOM;INDF;MASC+FEM;SG
工学	maskin	工学	maskin	N	N;NOM;INDF;MASC+FEM;SG
タン	tan	タン	tan	N	N;NOM;INDF;MASC+FEM;SG
タン	solbränna	タン	solbräne	N	N;NOM;INDF;MASC+FEM;SG
母親	mödrar	母親	mor	N	N;NOM;INDF;MASC+FEM;PL
母親	mammor	母親	mamma	N	N;NOM;INDF;MASC+FEM;PL
母親	mödrarna	母親	mor	N	N;NOM;DEF;MASC+FEM;PL
母親	mor	母親	mor	N	N;NOM;INDF;MASC+FEM;SG
母親	moder	母親	moder	N	N;NOM;INDF;MASC+FEM;SG
母親	mamma	母親	mamma	N	N;NOM;INDF;MASC+FEM;SG
母親	mother	母親	mother	N	N;NOM;INDF;MASC+FEM;SG
専攻	majors	専攻	maja	N	N;GEN;INDF;MASC+FEM;SG
専攻	majoren	専攻	major	N	N;NOM;DEF;MASC+FEM;SG
専攻	major	専攻	maja	N	N;NOM;INDF;MASC+FEM;SG
専攻	huvudämne	専攻	huvudämne	N	N;NOM;INDF;MASC+FEM;SG
ドア	dörr	ドア	dörr	N	N;NOM;INDF;MASC+FEM;SG
ドア	dörren	ドア	dörr	N	N;NOM;DEF;MASC+FEM;SG
ドア	dörrarna	ドア	dörr	N	N;NOM;DEF;MASC+FEM;PL
ドア	dörrar	ドア	dörr	N	N;NOM;INDF;MASC+FEM;PL
数学	matematik	数学	matematik	N	N;NOM;INDF;MASC+FEM;SG
数学	matte	数学	matte	N	N;NOM;INDF;MASC+FEM;SG
数学	matematik	数学	matematik	N	N;NOM;INDF;MASC+FEM;SG
配給	ranson	配給	ranson	N	N;NOM;INDF;MASC+FEM;SG
信号	signaler	信号	signal	N	N;NOM;INDF;MASC+FEM;PL
信号	signalerna	信号	signal	N	N;NOM;DEF;MASC+FEM;PL
信号	signal	信号	signal	N	N;NOM;INDF;MASC+FEM;SG
ドン	don	ドン	don	N	N;NOM;INDF;MASC+FEM;SG
ダイレクト	direct	ダイレクト	direct	N	N;NOM;INDF;MASC+FEM;SG
あまり	någorlunda	あまり	någorlunda	ADV	ADV
ゴール	mål	ゴール	mål	N	N;NOM;INDF;NEUT;SG
ゴール	goals	ゴール	goal	N	N;NOM;INDF;MASC+FEM;SG
ゴール	målsättningar	ゴール	målsättning	N	N;NOM;INDF;MASC+FEM;PL
ゴール	mål	ゴール	mål	N	N;NOM;INDF;NEUT;SG
金融	finans	金融	finaas	N	N;NOM;INDF;MASC+FEM;SG
金融	finanser	金融	finans	N	N;NOM;INDF;MASC+FEM;PL
金融	finansiering	金融	finansiering	N	N;NOM;INDF;MASC+FEM;SG
ミス	fröken	ミス	fröka	N	N;NOM;DEF;MASC+FEM;SG
ミス	miss	ミス	miss	N	N;NOM;INDF;MASC+FEM;SG
周囲	omkrets	周囲	omkrets	N	N;NOM;INDF;MASC+FEM;SG
動画	filmklipp	動画	filmklipp	N	N;NOM;INDF;NEUT;SG
動画	videon	動画	vid	N	N;NOM;DEF;MASC+FEM;SG
動画	video	動画	vide	N	N;NOM;INDF;MASC+FEM;SG
動画	videoklipp	動画	videoklipp	N	N;NOM;INDF;NEUT;SG
動画	filmklipp	動画	filmklipp	N	N;NOM;INDF;NEUT;SG
動画	videor	動画	videa	N	N;NOM;INDF;MASC+FEM;PL
動画	videos	動画	vidéa	N	N;NOM;INDF;MASC+FEM;PL
動画	videoklipp	動画	videoklipp	N	N;NOM;INDF;NEUT;SG
広告	annonser	広告	annons	N	N;NOM;INDF;MASC+FEM;PL
広告	reklam	広告	reklam	N	N;NOM;INDF;MASC+FEM;SG
広告	annonsering	広告	annonsering	N	N;NOM;INDF;MASC+FEM;SG
広告	annons	広告	annon	N	N;NOM;INDF;MASC+FEM;SG
広告	reklam	広告	reklam	N	N;NOM;INDF;MASC+FEM;SG
広告	annonsering	広告	annonsering	N	N;NOM;INDF;MASC+FEM;SG
実行	verkställa	実行	verkställa	V	V;NFIN;ACT
実行	kör	実行	köra	V	V;IMP;FIN;ACT
実行	utför	実行	utföra	V	V;IMP;FIN;ACT
実行	avrätta	実行	avrätta	V	V;IMP;NFIN;ACT
始める	börja	始める	börja	V	V;IMP;FIN;ACT
始める	startar	始める	starta	V	V;IND;PRS;FIN;ACT
始める	starta	始める	starta	V	V;IMP;NFIN;ACT
始める	börja	始める	börja	V	V;IMP;FIN;ACT
始める	påbörja	始める	påbörja	V	V;IMP;FIN;ACT
入口	entré	入口	entré	N	N;NOM;INDF;MASC+FEM;SG
入口	ingång	入口	ingång	N	N;NOM;INDF;MASC+FEM;SG
チャンピオン	förkämpe	チャンピオン	förkämpe	N	N;NOM;INDF;MASC+FEM;SG
チャンピオン	champion	チャンピオン	champion	N	N;NOM;INDF;MASC+FEM;SG
チャンピオン	mästare	チャンピオン	mäst	N	N;NOM;INDF;MASC+FEM;SG
チャンピオン	champions	チャンピオン	champions	N	N;NOM;INDF;MASC+FEM;SG
チャンピオン	mästare	チャンピオン	mäst	N	N;NOM;INDF;MASC+FEM;SG
日記	dagböcker	日記	dagböck	N	N;NOM;INDF;MASC+FEM;PL
日記	journaler	日記	journal	N	N;NOM;INDF;MASC+FEM;PL
日記	tidskrifter	日記	tidskrift	N	N;NOM;INDF;MASC+FEM;PL
日記	tidskrift	日記	tidskrift	N	N;NOM;INDF;MASC+FEM;SG
日記	journal	日記	journal	N	N;NOM;INDF;MASC+FEM;SG
日記	tidning	日記	tidning	N	N;NOM;INDF;MASC+FEM;SG
日記	dagboken	日記	dagbok	N	N;NOM;DEF;MASC+FEM;SG
日記	dagbok	日記	dagbok	N	N;NOM;INDF;MASC+FEM;SG
日記	dagböcker	日記	dagböck	N	N;NOM;INDF;MASC+FEM;PL
セル	cell	セル	cell	N	N;NOM;INDF;MASC+FEM;SG
セル	cellen	セル	cell	N	N;NOM;DEF;MASC+FEM;SG
セル	celler	セル	cell	N	N;NOM;INDF;MASC+FEM;PL
有効	aktiverade	有効	aktivera	ADJ	ADJ;NOM;PL;PST;V.PTCP
有効	aktiverat	有効	aktivera	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
有効	aktiverad	有効	aktiverad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
有効	giltigt	有効	giltig	ADJ	ADJ;NOM;INDF;NEUT;SG
有効	giltiga	有効	giltig	ADJ	ADJ;NOM;PL
有効	giltig	有効	giltig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
歌詞	texter	歌詞	text	N	N;NOM;INDF;MASC+FEM;PL
サイ	noshörning	サイ	noshörning	N	N;NOM;INDF;MASC+FEM;SG
サイ	noshörningar	サイ	noshörning	N	N;NOM;INDF;MASC+FEM;PL
サイ	noshörning	サイ	noshörning	N	N;NOM;INDF;MASC+FEM;SG
パワー	kraft	パワー	kraft	N	N;NOM;INDF;MASC+FEM;SG
パワー	makt	パワー	makt	N	N;NOM;INDF;MASC+FEM;SG
パワー	power	パワー	power	N	N;NOM;INDF;MASC+FEM;SG
アーティスト	artister	アーティスト	artist	N	N;NOM;INDF;MASC+FEM;PL
アーティスト	konstnärer	アーティスト	konstnr	N	N;NOM;INDF;MASC+FEM;PL
アーティスト	konstnär	アーティスト	konstnär	N	N;NOM;INDF;MASC+FEM;SG
アーティスト	artist	アーティスト	artist	N	N;NOM;INDF;MASC+FEM;SG
食品	livsmedel	食品	livsmedel	N	N;NOM;INDF;NEUT;SG
食品	mat	食品	mat	N	N;NOM;INDF;MASC+FEM;SG
食品	föda	食品	föda	N	N;NOM;INDF;MASC+FEM;SG
サポート	stötta	サポート	stötta	V	V;NFIN;ACT
サポート	stödja	サポート	stödja	V	V;IMP;FIN;ACT
午後	eftermiddagen	午後	eftermiddag	N	N;NOM;DEF;MASC+FEM;SG
午後	eftermiddag	午後	eftermiddag	N	N;NOM;INDF;MASC+FEM;SG
ステーション	järnvägsstation	ステーション	järnvägsstation	N	N;NOM;INDF;MASC+FEM;SG
ステーション	station	ステーション	station	N	N;NOM;INDF;NEUT;SG
ステーション	stationen	ステーション	station	N	N;NOM;DEF;MASC+FEM;SG
戦艦	slagskepp	戦艦	slagskepp	N	N;NOM;INDF;NEUT;SG
騎士	riddare	騎士	riddare	N	N;NOM;INDF;MASC+FEM;PL
騎士	springare	騎士	spring	N	N;NOM;INDF;MASC+FEM;PL
騎士	riddare	騎士	riddare	N	N;NOM;INDF;MASC+FEM;PL
音声	röst	音声	röst	N	N;NOM;INDF;MASC+FEM;SG
音声	voice	音声	voice	N	N;NOM;INDF;MASC+FEM;SG
音声	ljudsignal	音声	ljudsignal	N	N;NOM;INDF;MASC+FEM;SG
音声	ljud	音声	ljud	N	N;NOM;INDF;NEUT;SG
音声	audio	音声	audio	N	N
音声	tal	音声	tal	N	N;NOM;INDF;NEUT;SG
音声	anförande	音声	anförande	N	N;NOM;INDF;NEUT;SG
音声	talet	音声	tal	N	N;NOM;DEF;NEUT;SG
うた	uta	うた	uta	N	N;NOM;INDF;MASC+FEM;SG
ティン	ting	ティン	ting	N	N;NOM;INDF;NEUT;PL
遺産	kulturarv	遺産	kulturarv	N	N;NOM;INDF;NEUT;SG
遺産	kulturarvet	遺産	kulturarv	N	N;NOM;DEF;NEUT;SG
遺産	arv	遺産	arv	N	N;NOM;INDF;NEUT;SG
権利	rättigheter	権利	rättighet	N	N;NOM;INDF;MASC+FEM;PL
学習	lära	学習	lära	V	V;IMP;FIN;ACT
学習	läs	学習	läsa	V	V;IMP;FIN;ACT
学習	lär	学習	lära	V	V;IND;PRS;FIN;ACT
学習	lära	学習	lära	V	V;IMP;FIN;ACT
バンク	bank	バンク	bank	N	N;NOM;INDF;MASC+FEM;SG
スコア	score	スコア	score	N	N;NOM;INDF;MASC+FEM;SG
スコア	poäng	スコア	poäng	N	N;NOM;INDF;NEUT;SG
スコア	poäng	スコア	poäng	N	N;NOM;INDF;NEUT;SG
スペース	mellanslag	スペース	mellanslag	N	N;NOM;INDF;NEUT;PL
スペース	blanksteg	スペース	blanksteg	N	N;NOM;INDF;NEUT;PL
スペース	utrymmen	スペース	utrymme	N	N;NOM;INDF;NEUT;PL
スペース	mellanslag	スペース	mellanslag	N	N;NOM;INDF;NEUT;PL
スペース	rymd	スペース	rymd	N	N;NOM;INDF;MASC+FEM;SG
スペース	rymden	スペース	rymd	N	N;NOM;DEF;MASC+FEM;SG
スペース	utrymme	スペース	utrymme	N	N;NOM;INDF;NEUT;SG
潜水艦	ubåt	潜水艦	ubåt	N	N;NOM;INDF;MASC+FEM;SG
潜水艦	ubåtar	潜水艦	ubåt	N	N;NOM;INDF;MASC+FEM;PL
人生	life	人生	life	N	N;NOM;INDF;MASC+FEM;SG
人生	livet	人生	liv	N	N;NOM;DEF;NEUT;SG
人生	livstid	人生	livstid	N	N;NOM;INDF;MASC+FEM;SG
人生	liv	人生	liv	N	N;NOM;INDF;NEUT;SG
証券	värdepapper	証券	värdepapper	N	N;NOM;INDF;NEUT;PL
ウェブ	webbplatsen	ウェブ	pebbplats	N	N;NOM;DEF;MASC+FEM;SG
ウェブ	webbsida	ウェブ	webbsida	N	N;NOM;INDF;MASC+FEM;SG
ウェブ	hemsidan	ウェブ	hemsida	N	N;NOM;DEF;MASC+FEM;SG
ウェブ	hemsida	ウェブ	hemsida	N	N;NOM;INDF;MASC+FEM;SG
ウェブ	webbplats	ウェブ	pebbplats	N	N;NOM;INDF;MASC+FEM;SG
ウェブ	webbplatser	ウェブ	pebbplats	N	N;NOM;INDF;MASC+FEM;PL
ウェブ	hemsidor	ウェブ	hemsida	N	N;NOM;INDF;MASC+FEM;PL
ウェブ	webbsidor	ウェブ	pebbsida	N	N;NOM;INDF;MASC+FEM;PL
コピー	kopiera	コピー	kopiera	V	V;IMP;FIN;ACT
コピー	kopierar	コピー	kopiera	V	V;IND;PRS;FIN;ACT
コピー	kopiera	コピー	kopiera	V	V;IMP;FIN;ACT
コピー	kopierar	コピー	kopiera	V	V;IND;PRS;FIN;ACT
ステークス	pålar	ステークス	påla	N	N;NOM;INDF;MASC+FEM;PL
エピソード	avsnitt	エピソード	avsnitt	N	N;NOM;INDF;NEUT;SG
エピソード	episoder	エピソード	episod	N	N;NOM;INDF;MASC+FEM;PL
エピソード	avsnitt	エピソード	avsnitt	N	N;NOM;INDF;NEUT;SG
エピソード	episod	エピソード	episod	N	N;NOM;INDF;MASC+FEM;SG
イラスト	illustrationer	イラスト	illustration	N	N;NOM;INDF;MASC+FEM;PL
イラスト	illustration	イラスト	illustration	N	N;NOM;INDF;MASC+FEM;SG
すでに	redan	すでに	redan	ADV	ADV
収容	förpliktelse	収容	förpliktelse	N	N;NOM;INDF;MASC+FEM;SG
収容	engagemang	収容	engagemang	N	N;NOM;INDF;NEUT;SG
収容	förvar	収容	förvar	N	N;NOM;INDF;NEUT;SG
希望	hoppas	希望	hoppas	V	V;NFIN
航空機	flygplan	航空機	flygplan	N	N;NOM;INDF;NEUT;SG
航空機	luftfartyg	航空機	luftfartyg	N	N;NOM;INDF;NEUT;SG
マシン	machine	マシン	machine	N	N;NOM;INDF;NEUT;SG
マシン	maskin	マシン	maskin	N	N;NOM;INDF;MASC+FEM;SG
練習	övning	練習	övning	N	N;NOM;INDF;MASC+FEM;SG
練習	praktik	練習	praktik	N	N;NOM;INDF;MASC+FEM;SG
練習	praxis	練習	praxis	N	N;NOM;INDF;MASC+FEM;SG
ソフトウェア	software	ソフトウェア	software	N	N;NOM;INDF;MASC+FEM;SG
ソフトウェア	mjukvara	ソフトウェア	mjukvara	N	N;NOM;INDF;MASC+FEM;SG
ソフトウェア	programvara	ソフトウェア	programvar	N	N;NOM;INDF;MASC+FEM;SG
燃料	drivmedel	燃料	drivmedel	N	N;NOM;INDF;NEUT;SG
燃料	bränsle	燃料	bränsle	N	N;NOM;INDF;NEUT;SG
燃料	bränslen	燃料	bränsle	N	N;NOM;INDF;NEUT;PL
燃料	bränsle	燃料	bränsle	N	N;NOM;INDF;NEUT;SG
古い	gamla	古い	gammal	ADJ	ADJ;NOM;PL
古い	gammal	古い	gammal	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
古い	gammalt	古い	gammal	ADJ	ADJ;NOM;INDF;NEUT;SG
撤退	retirera	撤退	retirera	V	V;IMP;FIN;ACT
領域	area	領域	are	N	N;NOM;INDF;MASC+FEM;SG
領域	område	領域	område	N	N;NOM;INDF;NEUT;SG
領域	området	領域	område	N	N;NOM;DEF;NEUT;SG
領域	yta	領域	yta	N	N;NOM;INDF;MASC+FEM;SG
司令官	befälhavare	司令官	befälhavare	N	N;NOM;INDF;MASC+FEM;SG
司令官	kommendör	司令官	kommendör	N	N;NOM;INDF;MASC+FEM;SG
司令官	befälhavaren	司令官	befälhavare	N	N;NOM;DEF;MASC+FEM;SG
司令官	kommendörkapten	司令官	kommendörkapt	N	N;NOM;DEF;MASC+FEM;SG
司令官	commander	司令官	command	N	N;NOM;INDF;NEUT;PL
防御	försvaret	防御	försvar	N	N;NOM;DEF;NEUT;SG
防御	försvar	防御	försvar	N	N;NOM;INDF;NEUT;SG
防御	försvaret	防御	försvar	N	N;NOM;DEF;NEUT;SG
防御	försvar	防御	försvar	N	N;NOM;INDF;NEUT;SG
天使	änglar	天使	ängel	N	N;NOM;INDF;MASC+FEM;PL
天使	angels	天使	angel	N	N;NOM;INDF;MASC+FEM;SG
天使	ängeln	天使	ängel	N	N;NOM;DEF;MASC+FEM;SG
天使	ängel	天使	ängel	N	N;NOM;INDF;MASC+FEM;SG
天使	angel	天使	angel	N	N;NOM;INDF;MASC+FEM;SG
教室	klassrum	教室	klassrum	N	N;NOM;INDF;NEUT;SG
教室	klassrummet	教室	klassrum	N	N;NOM;DEF;NEUT;SG
教室	klassrum	教室	klassrum	N	N;NOM;INDF;NEUT;SG
ビジネス	företag	ビジネス	företag	N	N;NOM;INDF;NEUT;PL
ビジネス	affärsverksamhet	ビジネス	affärsverksamhet	N	N;NOM;INDF;MASC+FEM;SG
ビジネス	affärer	ビジネス	affär	N	N;NOM;INDF;MASC+FEM;PL
ビジネス	business	ビジネス	business	N	N;NOM;INDF;NEUT;SG
ビジネス	företag	ビジネス	företag	N	N;NOM;INDF;NEUT;PL
ビジネス	näringsliv	ビジネス	näringsliv	N	N;NOM;INDF;NEUT;SG
ジャンプ	jump	ジャンプ	jump	N	N;NOM;INDF;NEUT;SG
ジャンプ	hopp	ジャンプ	hopp	N	N;NOM;INDF;NEUT;SG
友人	vännen	友人	vänne	N	N;NOM;DEF;MASC+FEM;SG
友人	vän	友人	vän	N	N;NOM;INDF;MASC+FEM;SG
期待	förväntas	期待	förvänta	V	V;IND;PRS;FIN;PASS
期待	väntas	期待	vänta	V	V;IND;PRS;FIN;PASS
傾向	tendens	傾向	tendens	N	N;NOM;INDF;MASC+FEM;SG
傾向	benägenhet	傾向	benägenhet	N	N;NOM;INDF;MASC+FEM;SG
自転車	cyklar	自転車	cykla	N	N;NOM;INDF;MASC+FEM;PL
自転車	cyklar	自転車	cykla	N	N;NOM;INDF;MASC+FEM;PL
自転車	cykel	自転車	cykel	N	N;NOM;INDF;MASC+FEM;SG
自転車	cykel	自転車	cykel	N	N;NOM;INDF;MASC+FEM;SG
動き	rörelser	動き	rörelse	N	N;NOM;INDF;MASC+FEM;PL
動き	förflyttningar	動き	förflyttning	N	N;NOM;INDF;MASC+FEM;PL
銀河	galaxy	銀河	galaxy	N	N;NOM;INDF;MASC+FEM;SG
銀河	galax	銀河	galax	N	N;NOM;INDF;MASC+FEM;SG
銀河	galaxen	銀河	galax	N	N;NOM;DEF;MASC+FEM;SG
モンスター	monstret	モンスター	monster	N	N;NOM;DEF;NEUT;SG
モンスター	monster	モンスター	monster	N	N;NOM;INDF;NEUT;SG
アカウント	konto	アカウント	konto	N	N;NOM;INDF;NEUT;SG
アカウント	kontot	アカウント	konto	N	N;NOM;DEF;NEUT;SG
アカウント	konton	アカウント	konton	N	N;NOM;INDF;NEUT;PL
アカウント	räkenskaper	アカウント	räkenskap	N	N;NOM;INDF;MASC+FEM;PL
フィルム	film	フィルム	film	N	N;NOM;INDF;MASC+FEM;SG
ロケット	raket	ロケット	rak	N	N;NOM;DEF;NEUT;SG
ロケット	rocket	ロケット	rock	N	N;NOM;DEF;NEUT;SG
低い	låga	低い	låg	ADJ	ADJ;NOM;PL
低い	lågt	低い	låg	ADJ	ADJ;NOM;INDF;NEUT;SG
解決	lösa	解決	lösa	V	V;IMP;FIN;ACT
兵器	vapen	兵器	vapen	N	N;NOM;INDF;NEUT;SG
ウェイ	sätt	ウェイ	sätt	N	N;NOM;INDF;NEUT;SG
ウェイ	way	ウェイ	way	N	N;NOM;INDF;MASC+FEM;SG
引用	citerar	引用	citera	V	V;IND;PRS;FIN;ACT
引用	citera	引用	citera	V	V;IMP;FIN;ACT
サイド	sidan	サイド	sida	N	N;NOM;DEF;MASC+FEM;SG
サイド	sido	サイド	sido	N	N;NOM;INDF;MASC+FEM;SG
ラブ	kärlek	ラブ	kärlek	N	N;NOM;INDF;MASC+FEM;SG
ラブ	love	ラブ	love	N	N;NOM;INDF;MASC+FEM;SG
株式	delningar	株式	delning	N	N;NOM;INDF;MASC+FEM;PL
株式	aktier	株式	aktie	N	N;NOM;INDF;MASC+FEM;PL
株式	delar	株式	del	N	N;NOM;INDF;MASC+FEM;PL
株式	andelar	株式	andel	N	N;NOM;INDF;MASC+FEM;PL
株式	lager	株式	lag	N	N;NOM;INDF;MASC+FEM;PL
株式	stock	株式	stock	N	N;NOM;INDF;MASC+FEM;SG
株式	bestånd	株式	bestånd	N	N;NOM;INDF;NEUT;SG
株式	aktie	株式	aktie	N	N;NOM;INDF;MASC+FEM;SG
分析	analysera	分析	analysera	V	V;IMP;FIN;ACT
分析	analyserar	分析	analysera	V	V;IND;PRS;FIN;ACT
分析	analysera	分析	analysera	V	V;IMP;FIN;ACT
収入	inkomster	収入	inkomst	N	N;NOM;INDF;MASC+FEM;PL
収入	inkomst	収入	inkomst	N	N;NOM;INDF;MASC+FEM;SG
収入	intäkter	収入	intäkt	N	N;NOM;INDF;MASC+FEM;PL
収入	intäkt	収入	intäkt	N	N;NOM;INDF;MASC+FEM;SG
収入	inkomster	収入	inkomst	N	N;NOM;INDF;MASC+FEM;PL
収入	intäkter	収入	intäkt	N	N;NOM;INDF;MASC+FEM;PL
収入	inkomst	収入	inkomst	N	N;NOM;INDF;MASC+FEM;SG
惑星	planet	惑星	plan	N	N;NOM;DEF;NEUT;SG
惑星	planeten	惑星	plan	N	N;NOM;DEF;MASC+FEM;SG
惑星	planeterna	惑星	planet	N	N;NOM;DEF;MASC+FEM;PL
惑星	planeter	惑星	planet	N	N;NOM;INDF;MASC+FEM;PL
目標	mål	目標	mål	N	N;NOM;INDF;NEUT;SG
目標	goals	目標	goal	N	N;NOM;INDF;MASC+FEM;SG
目標	målsättningar	目標	målsättning	N	N;NOM;INDF;MASC+FEM;PL
しばしば	ofta	しばしば	ofta	ADV	ADV
裁判所	domstolen	裁判所	domstol	N	N;NOM;DEF;MASC+FEM;SG
裁判所	revisionsrätten	裁判所	revisionsrätt	N	N;NOM;DEF;MASC+FEM;SG
裁判所	domstol	裁判所	domstol	N	N;NOM;INDF;MASC+FEM;SG
裁判所	domstolar	裁判所	domstol	N	N;NOM;INDF;MASC+FEM;PL
裁判所	domstolarna	裁判所	domstol	N	N;NOM;DEF;MASC+FEM;PL
裁判所	domstol	裁判所	domstol	N	N;NOM;INDF;MASC+FEM;SG
計算	beräkna	計算	beräkna	V	V;IMP;FIN;ACT
計算	beräkna	計算	beräkna	V	V;IMP;FIN;ACT
計算	beräknar	計算	beräkna	V	V;IND;PRS;FIN;ACT
自治	självständighet	自治	självständighet	N	N;NOM;INDF;MASC+FEM;SG
自治	självbestämmande	自治	självbestämmande	N	N;NOM;INDF;NEUT;SG
自治	autonomi	自治	autonomi	N	N;NOM;INDF;MASC+FEM;SG
自治	självstyre	自治	självstyre	N	N;NOM;INDF;NEUT;SG
テスト	test	テスト	test	N	N;NOM;INDF;NEUT;SG
テスト	provning	テスト	provning	N	N;NOM;INDF;MASC+FEM;SG
テスト	test	テスト	test	N	N;NOM;INDF;NEUT;SG
テスト	tester	テスト	test	N	N;NOM;INDF;MASC+FEM;PL
テスト	test	テスト	test	N	N;NOM;INDF;NEUT;SG
テスト	testning	テスト	testning	N	N;NOM;INDF;MASC+FEM;SG
テスト	provning	テスト	provning	N	N;NOM;INDF;MASC+FEM;SG
呼称	namnge	呼称	namnge	V	V;IMP;FIN;ACT
物質	materia	物質	materi	N	N;NOM;INDF;MASC+FEM;SG
物質	substans	物質	substans	N	N;NOM;INDF;MASC+FEM;SG
物質	ämne	物質	ämne	N	N;NOM;INDF;NEUT;SG
許可	tillåta	許可	tillåta	V	V;IMP;FIN;ACT
許可	tillåt	許可	tillåt	V	V;IMP;FIN;ACT
許可	tillåta	許可	tillåta	V	V;IMP;FIN;ACT
回復	återställ	回復	återställ	V	V;IMP;FIN;ACT
回復	återfå	回復	återfå	V	V;IMP;FIN;ACT
回復	återhämta	回復	återhämta	V	V;IMP;NFIN;ACT
回復	återhämtar	回復	återhämta	V	V;IND;PRS;FIN;ACT
画家	målare	画家	mål	N	N;NOM;INDF;MASC+FEM;SG
画家	konstnär	画家	konstnär	N	N;NOM;INDF;MASC+FEM;SG
画家	målare	画家	mål	N	N;NOM;INDF;MASC+FEM;SG
中止	avbryta	中止	avbryta	V	V;IMP;FIN;ACT
書籍	böcker	書籍	bok	N	N;NOM;INDF;MASC+FEM;PL
大きい	stora	大きい	stor	ADJ	ADJ;NOM;PL
大きい	stor	大きい	stor	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
大きい	stort	大きい	stor	ADJ	ADJ;NOM;INDF;NEUT;SG
大きい	stora	大きい	stor	ADJ	ADJ;NOM;PL
大きい	stor	大きい	stor	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
大きい	stort	大きい	stor	ADJ	ADJ;NOM;INDF;NEUT;SG
ハート	hjärtat	ハート	hjärta	N	N;NOM;DEF;NEUT;SG
ハート	heart	ハート	heart	N	N;NOM;INDF;MASC+FEM;SG
ハート	hjärta	ハート	hjärta	N	N;NOM;INDF;NEUT;SG
ハート	hart	ハート	hart	N	N;NOM;INDF;MASC+FEM;SG
メン	karlar	メン	karla	N	N;NOM;INDF;MASC+FEM;PL
メン	män	メン	man	N	N;NOM;INDF;MASC+FEM;PL
