categoría	kategori	categoría	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
clasificación	indplacering	clasificación	indplacering	N;FEM;SG	N;INDF;MASC+FEM;SG
clasificación	klassifikation	clasificación	klassifikation	N;FEM;SG	N;INDF;MASC+FEM;SG
clasificación	klassificering	clasificación	klassificering	N;FEM;SG	N;INDF;MASC+FEM;SG
clasificación	rangorden	clasificación	rangorden	N;FEM;SG	N;INDF;MASC+FEM;SG
mano	hånd	mano	hånd	N;FEM;SG	N;INDF;MASC+FEM;SG
sigue	følger	seguir	følge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
problema	problem	problema	problem	N;MASC;SG	N;INDF;NEUT;SG
problema	problemet	problema	problem	N;MASC;SG	N;DEF;NEUT;SG
trabajos	arbejdspladser	trabajo	arbejdsplads	N;MASC;PL	N;INDF;MASC+FEM;PL
trabajos	jobs	trabajo	job	N;MASC;PL	N;INDF;NEUT;PL
elegido	folkevalgt	elegido	folkevalge	ADJ;MASC;SG;V.PTCP	ADJ;INDF;SG
independiente	selvstændig	independiente	selvstændig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
independiente	selvstændigt	independiente	selvstændigt	ADJ;SG	ADJ;INDF;NEUT;SG
independiente	uafhængig	independiente	uafhængig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
futbolista	fodboldspiller	futbolista	fodboldspiller	N;SG	N;INDF;MASC+FEM;SG
comercial	kommerciel	comercial	kommerciel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
metal	metal	metal	metal	N;MASC;SG	N;INDF;MASC+FEM;SG
diario	dagbog	diario	dagbog	N;MASC;SG	N;INDF;MASC+FEM;SG
diario	dagbogen	diario	dagbog	N;MASC;SG	N;DEF;MASC+FEM;SG
diario	journal	diario	journal	N;MASC;SG	N;INDF;MASC+FEM;SG
diario	tidsskrift	diario	tidsskrift	N;MASC;SG	N;INDF;NEUT;SG
diario	dagbog	diario	dagbog	N;MASC;SG	N;INDF;MASC+FEM;SG
palabra	ordet	palabra	ord	N;FEM;SG	N;DEF;NEUT;SG
palabra	word	palabra	word	N;FEM;SG	N;INDF;MASC+FEM;SG
carácter	tegn	carácter	tegn	N;MASC;SG	N;INDF;NEUT;SG
carácter	karakter	carácter	karakter	N;MASC;SG	N;INDF;MASC+FEM;SG
falta	mangel	falta	mangel	N;FEM;SG	N;INDF;MASC+FEM;SG
reina	dronningen	reina	dronning	N;FEM;SG	N;DEF;MASC+FEM;SG
reina	dronning	reina	dronning	N;FEM;SG	N;INDF;MASC+FEM;SG
domingo	søndag	domingo	søndag	N	N;INDF;MASC+FEM;SG
domingo	søndags	domingo	søndag	N	N;GEN;INDF;MASC+FEM;SG
libertad	frihed	libertad	frihed	N;FEM;SG	N;INDF;MASC+FEM;SG
libertad	friheden	libertad	frihed	N;FEM;SG	N;DEF;MASC+FEM;SG
libertad	liberty	libertad	liberty	N;FEM;SG	N;INDF;MASC+FEM;SG
libertad	frihed	libertad	frihed	N;FEM;SG	N;INDF;MASC+FEM;SG
libertad	libertad	libertad	libertad	N;FEM;SG	N;INDF;MASC+FEM;SG
xviii	xviii	xviii	xviii	N	N;INDF;MASC+FEM;SG
unidades	enheder	unidad	enhed	N;FEM;PL	N;INDF;MASC+FEM;PL
capitán	kaptajn	capitán	kaptajn	N;MASC;SG	N;INDF;MASC+FEM;SG
capitán	skipper	capitán	skippe	N;MASC;SG	N;INDF;MASC+FEM;SG
políticas	politikker	política	politik	N;FEM;PL	N;INDF;MASC+FEM;PL
políticas	politikkerne	política	politik	N;FEM;PL	N;DEF;MASC+FEM;PL
jugó	spillet	jugar	spille	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
jugó	afspillet	jugar	afspil	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
jugó	spillede	jugar	spille	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
video	videoen	video	videoen	N;MASC;SG	N;DEF;MASC+FEM;SG
video	video	video	video	N;MASC;SG	N;INDF;MASC+FEM;SG
considerado	tankevækkende	considerado	tankevækkende	ADJ;MASC;SG;V.PTCP	ADJ
comisión	kommissionen	comisión	kommission	N;FEM;SG	N;DEF;MASC+FEM;SG
comisión	komiteen	comisión	komite	N;FEM;SG	N;DEF;MASC+FEM;SG
comisión	udvalg	comisión	udvalg	N;FEM;SG	N;INDF;NEUT;SG
comisión	udvalget	comisión	udvalg	N;FEM;SG	N;DEF;NEUT;SG
lima	kalk	lima	kalk	N;FEM;SG	N;INDF;NEUT;SG
lima	lime	lima	lime	N;FEM;SG	N;INDF;MASC+FEM;SG
comienza	begynder	comenzar	begynde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
comienza	begynder	comenzar	begynde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
comienza	starter	comenzar	starte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
velocidad	hastighed	velocidad	hastighed	N;FEM;SG	N;INDF;MASC+FEM;SG
velocidad	fart	velocidad	fart	N;FEM;SG	N;INDF;MASC+FEM;SG
velocidad	hastighed	velocidad	hastighed	N;FEM;SG	N;INDF;MASC+FEM;SG
velocidad	hastigheden	velocidad	hastighed	N;FEM;SG	N;DEF;MASC+FEM;SG
objetos	genstande	objeto	genstand	N;MASC;PL	N;INDF;MASC+FEM;PL
objetos	objekter	objeto	objekt	N;MASC;PL	N;INDF;NEUT;PL
escribió	skrev	escribir	skrive	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
ministerio	ministeriet	ministerio	ministerium	N;MASC;SG	N;DEF;NEUT;SG
ministerio	ministerium	ministerio	ministerium	N;MASC;SG	N;INDF;NEUT;SG
oriental	østlig	oriental	østlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
hermanos	søskende	hermano	søskende	N;MASC;PL	N;INDF;MASC+FEM;PL
hermanos	brødrene	hermano	broder	N;MASC;PL	N;DEF;MASC+FEM;PL
hermanos	brødre	hermano	broder	N;MASC;PL	N;INDF;MASC+FEM;PL
edificios	bygningers	edificio	bygning	N;MASC;PL	N;GEN;INDF;MASC+FEM;PL
edificios	bygninger	edificio	bygning	N;MASC;PL	N;INDF;MASC+FEM;PL
edificios	bygningerne	edificio	bygning	N;MASC;PL	N;DEF;MASC+FEM;PL
edificios	ejendomme	edificio	ejendom	N;MASC;PL	N;INDF;MASC+FEM;PL
tierras	jordarter	tierra	jordart	N;FEM;PL	N;INDF;MASC+FEM;PL
cosas	ting	cosa	ting	N;FEM;PL	N;INDF;MASC+FEM;PL
cosas	tingene	cosa	ting	N;FEM;PL	N;DEF;MASC+FEM;PL
cosas	ting	cosa	ting	N;FEM;PL	N;INDF;MASC+FEM;PL
cambios	forandringer	cambio	forandring	N;MASC;PL	N;INDF;MASC+FEM;PL
cambios	ændringer	cambio	ændringe	N;MASC;PL	N;INDF;MASC+FEM;PL
martínez	martinez	martínez	martinez	N;MASC;SG	N;INDF;MASC+FEM;SG
martínez	martínez	martínez	martínez	N;MASC;SG	N;INDF;MASC+FEM;SG
martínez	martínez	martínez	martínez	N;MASC;SG	N;INDF;MASC+FEM;SG
bandera	flag	bandera	flag	N;FEM;SG	N;INDF;NEUT;SG
bandera	banner	bandera	banne	N;FEM;SG	N;INDF;MASC+FEM;SG
rica	rig	rico	rig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
rica	rigt	rico	rigt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
verde	grønt	verde	grøn	ADJ;SG	ADJ;INDF;NEUT;SG
verde	grøn	verde	grøn	ADJ;SG	ADJ;INDF;MASC+FEM;SG
templo	templet	templo	temple	N;MASC;SG	N;DEF;NEUT;SG
templo	tempel	templo	tempel	N;MASC;SG	N;INDF;NEUT;SG
raza	race	raza	race	N;FEM;SG	N;INDF;MASC+FEM;SG
raza	racen	raza	race	N;FEM;SG	N;DEF;MASC+FEM;SG
raza	kapløb	raza	kapløb	N;FEM;SG	N;INDF;NEUT;SG
raza	race	raza	race	N;FEM;SG	N;INDF;MASC+FEM;SG
raza	kapsejlads	raza	kapsejlads	N;FEM;SG	N;INDF;MASC+FEM;SG
regional	regionalt	regional	regionalt	ADJ;SG	ADJ;INDF;NEUT;SG
posterior	efterfølgende	posterior	efterfølgende	ADJ;SG	ADJ
biblioteca	bibliotek	biblioteca	bibliotek	N;FEM;SG	N;INDF;NEUT;SG
biblioteca	biblioteket	biblioteca	bibliotek	N;FEM;SG	N;DEF;NEUT;SG
publicó	opslået	publicar	opslå	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
títulos	værdipapirer	título	værdipapir	N;MASC;PL	N;INDF;NEUT;PL
títulos	titler	título	titel	N;MASC;PL	N;INDF;MASC+FEM;PL
títulos	grader	título	grad	N;MASC;PL	N;INDF;MASC+FEM;PL
dijo	sagde	decir	sige	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
reporte	betænkning	reportar	betænkning	N;MASC;SG	N;INDF;MASC+FEM;SG
reporte	rapport	reportar	rapport	N;MASC;SG	N;INDF;MASC+FEM;SG
blancos	målene	blanco	mål	N;MASC;PL	N;DEF;MASC+FEM;PL
diez	ti	diez	ti	NUM;PL	NUM
ángel	engel	ángel	engel	N;MASC;SG	N;INDF;MASC+FEM;SG
ecuador	ækvator	ecuador	ækvator	N;MASC;SG	N;INDF;MASC+FEM;SG
productos	råvarer	producto	råvare	N;MASC;PL	N;INDF;MASC+FEM;PL
productos	handelsvarer	producto	handelsvar	N;MASC;PL	N;INDF;MASC+FEM;PL
productos	varer	producto	vare	N;MASC;PL	N;INDF;MASC+FEM;PL
productos	produkter	producto	produkt	N;MASC;PL	N;INDF;NEUT;PL
salvador	frelser	salvador	frelse	N;MASC;SG	N;INDF;MASC+FEM;SG
salvador	frelser	salvador	frelse	N;MASC;SG	N;INDF;MASC+FEM;SG
salvador	redningsmand	salvador	redningsmand	N;MASC;SG	N;INDF;MASC+FEM;SG
manos	hænder	mano	hånd	N;FEM;PL	N;INDF;MASC+FEM;PL
manos	hænderne	mano	hånd	N;FEM;PL	N;DEF;MASC+FEM;PL
carretera	motorvej	carretera	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
carretera	hovedvej	carretera	hovedvej	N;FEM;SG	N;INDF;MASC+FEM;SG
carretera	motorvejen	carretera	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
carretera	highway	carretera	highway	N;FEM;SG	N;INDF;NEUT;SG
carretera	landevej	carretera	landevej	N;FEM;SG	N;INDF;MASC+FEM;SG
carretera	vejen	carretera	vej	N;FEM;SG	N;DEF;MASC+FEM;SG
carretera	vej	carretera	vej	N;FEM;SG	N;INDF;MASC+FEM;SG
carretera	landevej	carretera	landevej	N;FEM;SG	N;INDF;MASC+FEM;SG
escrito	skriftlig	escrito	skriftlig	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC+FEM;SG
industria	industries	industria	industri	N;FEM;SG	N;INDF;MASC+FEM;SG
industria	industri	industria	industri	N;FEM;SG	N;INDF;MASC+FEM;SG
industria	erhverv	industria	erhverv	N;FEM;SG	N;INDF;NEUT;SG
industria	industrien	industria	industri	N;FEM;SG	N;DEF;MASC+FEM;SG
entrenador	træner	entrenador	træne	N;MASC;SG	N;INDF;MASC+FEM;SG
entrenador	træneren	entrenador	træner	N;MASC;SG	N;DEF;MASC+FEM;SG
entrenador	coach	entrenador	coach	N;MASC;SG	N;INDF;MASC+FEM;SG
entrenador	træner	entrenador	træne	N;MASC;SG	N;INDF;MASC+FEM;SG
palabras	ord	palabra	ord	N;FEM;PL	N;INDF;NEUT;PL
padres	fædre	padre	fader	N;MASC;PL	N;INDF;MASC+FEM;PL
padres	fædrene	padre	fader	N;MASC;PL	N;DEF;MASC+FEM;PL
padres	forældrene	padre	forælder	N;MASC;PL	N;DEF;MASC+FEM;PL
padres	forældre	padre	forælder	N;MASC;PL	N;INDF;MASC+FEM;PL
padres	forældre	padre	forælder	N;MASC;PL	N;INDF;MASC+FEM;PL
policía	cop	policía	cop	N;SG	N;INDF;MASC+FEM;SG
policía	strømer	policía	strøm	N;SG	N;INDF;MASC+FEM;SG
policía	strisser	policía	strisse	N;SG	N;INDF;MASC+FEM;SG
policía	politi	policía	politi	N;SG	N;INDF;NEUT;SG
policía	politiet	policía	politi	N;SG	N;DEF;NEUT;SG
policía	police	policía	police	N;SG	N;INDF;MASC+FEM;SG
policía	politimand	policía	politimand	N;SG	N;INDF;MASC+FEM;SG
líder	leader	líder	leade	N;SG	N;INDF;MASC+FEM;SG
líder	leder	líder	leder	N;SG	N;INDF;MASC+FEM;SG
fondo	fonden	fondo	fond	N;MASC;SG	N;DEF;MASC+FEM;SG
fondo	fond	fondo	fond	N;MASC;SG	N;INDF;MASC+FEM;SG
fondo	baggrund	fondo	baggrund	N;MASC;SG	N;INDF;MASC+FEM;SG
fondo	baggrunden	fondo	baggrund	N;MASC;SG	N;DEF;MASC+FEM;SG
productor	producent	productor	producent	N;MASC;SG	N;INDF;MASC+FEM;SG
productor	producenten	productor	producent	N;MASC;SG	N;DEF;MASC+FEM;SG
productor	producer	productor	producer	N;MASC;SG	N;INDF;MASC+FEM;SG
gira	rundvisning	gira	rundvisning	N;FEM;SG	N;INDF;MASC+FEM;SG
gira	turné	gira	turné	N;FEM;SG	N;INDF;MASC+FEM;SG
gira	rundtur	gira	rundtur	N;FEM;SG	N;INDF;MASC+FEM;SG
técnica	tekniker	técnica	teknike	N;FEM;SG	N;INDF;MASC+FEM;SG
técnica	teknikken	técnica	teknik	N;FEM;SG	N;DEF;MASC+FEM;SG
técnica	teknik	técnica	teknik	N;FEM;SG	N;INDF;MASC+FEM;SG
ninguna	ingen	ninguno	ingen	PRO;FEM;SG	PRO;MASC+FEM;SG
príncipe	fyrste	príncipe	fyrste	N;MASC;SG	N;INDF;MASC+FEM;SG
príncipe	prins	príncipe	prins	N;MASC;SG	N;INDF;MASC+FEM;SG
áreas	områder	área	område	N;FEM;PL	N;INDF;NEUT;PL
áreas	arealer	área	areal	N;FEM;PL	N;INDF;NEUT;PL
encontrar	finde	encontrar	finde	V;NFIN	V;NFIN;ACT
encontrar	finder	encontrar	finde	V;NFIN	V;IND;PRS;FIN;ACT
encontrar	finde	encontrar	finde	V;NFIN	V;NFIN;ACT
encontrar	find	encontrar	find	V;NFIN	V;IMP
encontrar	finder	encontrar	finde	V;NFIN	V;IND;PRS;FIN;ACT
plan	plan	plan	plan	N;MASC;SG	N;INDF;MASC+FEM;SG
artista	entertainer	artista	entertaine	N;SG	N;INDF;MASC+FEM;SG
artista	kunstner	artista	kunstner	N;SG	N;INDF;MASC+FEM;SG
artista	artist	artista	artist	N;SG	N;INDF;MASC+FEM;SG
formas	former	forma	form	N;FEM;PL	N;INDF;MASC+FEM;PL
formas	figurer	forma	figur	N;FEM;PL	N;INDF;MASC+FEM;PL
formas	blanketter	forma	blanketter	N;FEM;PL	N;INDF;MASC+FEM;PL
formas	former	forma	form	N;FEM;PL	N;INDF;MASC+FEM;PL
formas	formularer	forma	formular	N;FEM;PL	N;INDF;MASC+FEM;PL
formas	måder	forma	måde	N;FEM;PL	N;INDF;MASC+FEM;PL
rafael	raphael	rafael	raphael	N;MASC;SG	N;INDF;MASC+FEM;SG
atlético	atletico	atlético	atletico	N;MASC;SG	N;INDF;MASC+FEM;SG
atlético	atlético	atlético	atlético	N;MASC;SG	N;INDF;MASC+FEM;SG
catedral	katedral	catedral	katedral	N;FEM;SG	N;INDF;MASC+FEM;SG
catedral	katedralen	catedral	katedral	N;FEM;SG	N;DEF;MASC+FEM;SG
generalmente	generelt	generalmente	generel	ADV	ADV
generalmente	normalt	generalmente	normalt	ADV	ADV
generalmente	sædvanligvis	generalmente	sædvanligvis	ADV	ADV
cuarto	fjerde	cuarto	fjerde	ADJ;MASC;SG	ADJ
saludos	hilsener	saludo	hilsen	N;MASC;PL	N;INDF;MASC+FEM;PL
saludos	hilsner	saludo	hilsen	N;MASC;PL	N;INDF;MASC+FEM;PL
temporadas	årstider	temporada	årstid	N;FEM;PL	N;INDF;MASC+FEM;PL
temporadas	sæsoner	temporada	sæson	N;FEM;PL	N;INDF;MASC+FEM;PL
colección	samling	colección	samling	N;FEM;SG	N;INDF;MASC+FEM;SG
colección	opsamling	colección	opsamling	N;FEM;SG	N;INDF;MASC+FEM;SG
colección	afhentning	colección	afhentning	N;FEM;SG	N;INDF;MASC+FEM;SG
colección	indsamling	colección	indsamling	N;FEM;SG	N;INDF;MASC+FEM;SG
colección	opkrævning	colección	opkrævning	N;FEM;SG	N;INDF;MASC+FEM;SG
cadena	snor	cadena	snor	N;FEM;SG	N;INDF;MASC+FEM;SG
cadena	strengen	cadena	streng	N;FEM;SG	N;DEF;MASC+FEM;SG
cadena	lænke	cadena	lænke	N;FEM;SG	N;INDF;MASC+FEM;SG
cadena	kæde	cadena	kæde	N;FEM;SG	N;INDF;MASC+FEM;SG
cadena	kæden	cadena	kæde	N;FEM;SG	N;DEF;MASC+FEM;SG
music	musik	music	musik	N	N;INDF;MASC+FEM;SG
music	musikken	music	musik	N	N;DEF;MASC+FEM;SG
reyes	konger	rey	konge	N;MASC;PL	N;INDF;MASC+FEM;PL
combate	kamp	combate	kamp	N;MASC;SG	N;INDF;MASC+FEM;SG
combate	slag	combate	slag	N;MASC;SG	N;INDF;NEUT;SG
combate	kamp	combate	kamp	N;MASC;SG	N;INDF;MASC+FEM;SG
combate	slaget	combate	slag	N;MASC;SG	N;DEF;NEUT;SG
mayores	ældre	mayor	gammel	ADJ;PL	ADJ;CMPR
azul	blåt	azul	blå	ADJ;SG	ADJ;INDF;NEUT;SG
motivo	motiv	motivo	motiv	N;MASC;SG	N;INDF;NEUT;SG
motivo	motivet	motivo	motiv	N;MASC;SG	N;DEF;NEUT;SG
motivo	motiv	motivo	motiv	N;MASC;SG	N;INDF;NEUT;SG
motivo	grund	motivo	grund	N;MASC;SG	N;INDF;NEUT;SG
motivo	begrundelse	motivo	begrundelse	N;MASC;SG	N;INDF;MASC+FEM;SG
motivo	årsag	motivo	årsag	N;MASC;SG	N;INDF;MASC+FEM;SG
líneas	strækninger	línea	strækning	N;FEM;PL	N;INDF;MASC+FEM;PL
líneas	linier	línea	linie	N;FEM;PL	N;INDF;MASC+FEM;PL
líneas	linjer	línea	linje	N;FEM;PL	N;INDF;MASC+FEM;PL
páginas	sider	página	side	N;FEM;PL	N;INDF;MASC+FEM;PL
españoles	spaniere	español	spanier	N;MASC;PL	N;INDF;MASC+FEM;PL
españoles	spanierne	español	spanier	N;MASC;PL	N;DEF;MASC+FEM;PL
medida	foranstaltning	medida	foranstaltning	N;FEM;SG	N;INDF;MASC+FEM;SG
medida	måling	medida	måling	N;FEM;SG	N;INDF;MASC+FEM;SG
influencia	indflydelsen	influencia	indflydelse	N;FEM;SG	N;DEF;MASC+FEM;SG
influencia	indflydelse	influencia	indflydelse	N;FEM;SG	N;INDF;MASC+FEM;SG
influencia	påvirkning	influencia	påvirkning	N;FEM;SG	N;INDF;MASC+FEM;SG
lago	søen	lago	søe	N;MASC;SG	N;DEF;MASC+FEM;SG
lago	sø	lago	sø	N;MASC;SG	N;INDF;MASC+FEM;SG
lago	lake	lago	lake	N;MASC;SG	N;INDF;MASC+FEM;SG
condiciones	termer	condición	term	N;FEM;PL	N;INDF;MASC+FEM;PL
condiciones	benævnelser	condición	benævnelse	N;FEM;PL	N;INDF;MASC+FEM;PL
condiciones	vilkår	condición	vilkår	N;FEM;PL	N;INDF;NEUT;PL
condiciones	betingelser	condición	betingelse	N;FEM;PL	N;INDF;MASC+FEM;PL
condiciones	vilkår	condición	vilkår	N;FEM;PL	N;INDF;NEUT;PL
hospital	hospital	hospital	hospital	N;MASC;SG	N;INDF;NEUT;SG
hospital	sygehus	hospital	sygehus	N;MASC;SG	N;INDF;NEUT;SG
hospital	sygehuset	hospital	sygehus	N;MASC;SG	N;DEF;NEUT;SG
hospital	hospitalet	hospital	hospital	N;MASC;SG	N;DEF;NEUT;SG
ocho	otte	ocho	otte	NUM;PL	NUM
fuego	fyr	fuego	fyr	N;MASC;SG	N;INDF;MASC+FEM;SG
fuego	brand	fuego	brand	N;MASC;SG	N;INDF;MASC+FEM;SG
fuego	ild	fuego	ild	N;MASC;SG	N;INDF;MASC+FEM;SG
piedra	smæk	piedra	smæk	N;FEM;SG	N;INDF;NEUT;SG
piedra	sten	piedra	sten	N;FEM;SG	N;INDF;MASC+FEM;SG
piedra	sten	piedra	sten	N;FEM;SG	N;INDF;MASC+FEM;SG
piedra	rock	piedra	rock	N;FEM;SG	N;INDF;MASC+FEM;SG
federación	forbund	federación	forbund	N;FEM;SG	N;INDF;NEUT;SG
federación	føderation	federación	føderation	N;FEM;SG	N;INDF;MASC+FEM;SG
federación	federation	federación	federation	N;FEM;SG	N;INDF;MASC+FEM;SG
federación	føderationen	federación	føderation	N;FEM;SG	N;DEF;MASC+FEM;SG
constitución	grundlov	constitución	grundlov	N;FEM;SG	N;INDF;MASC+FEM;SG
constitución	forfatning	constitución	forfatning	N;FEM;SG	N;INDF;MASC+FEM;SG
constitución	forfatningen	constitución	forfatning	N;FEM;SG	N;DEF;MASC+FEM;SG
constitución	grundloven	constitución	grundlov	N;FEM;SG	N;DEF;MASC+FEM;SG
razón	grund	razón	grund	N;FEM;SG	N;INDF;NEUT;SG
razón	begrundelse	razón	begrundelse	N;FEM;SG	N;INDF;MASC+FEM;SG
razón	årsag	razón	årsag	N;FEM;SG	N;INDF;MASC+FEM;SG
comercio	commerce	comercio	commerce	N;MASC;SG	N;INDF;MASC+FEM;SG
comercio	handel	comercio	handel	N;MASC;SG	N;INDF;MASC+FEM;SG
comercio	handelen	comercio	handel	N;MASC;SG	N;DEF;MASC+FEM;SG
comercio	samhandel	comercio	samhandel	N;MASC;SG	N;INDF;MASC+FEM;SG
comercio	bytte	comercio	bytte	N;MASC;SG	N;INDF;MASC+FEM;SG
comercio	handel	comercio	handel	N;MASC;SG	N;INDF;MASC+FEM;SG
pop	pop	pop	pop	N	N;INDF;MASC+FEM;SG
distancia	distance	distancia	distance	N;FEM;SG	N;INDF;MASC+FEM;SG
distancia	afstand	distancia	afstand	N;FEM;SG	N;INDF;MASC+FEM;SG
estudiantes	eleverne	estudiante	elev	N;PL	N;DEF;MASC+FEM;PL
estudiantes	elever	estudiante	elev	N;PL	N;INDF;MASC+FEM;PL
estudiantes	studenter	estudiante	student	N;PL	N;INDF;NEUT;PL
internet	internettet	internet	internettet	N;SG	N;DEF;NEUT;SG
internet	internet	internet	interne	N;SG	N;DEF;NEUT;SG
episodios	episoder	episodio	episode	N;MASC;PL	N;INDF;MASC+FEM;PL
propiedad	egenskab	propiedad	egenskab	N;FEM;SG	N;INDF;MASC+FEM;SG
propiedad	ejendom	propiedad	ejendom	N;FEM;SG	N;INDF;MASC+FEM;SG
propiedad	ejendomsret	propiedad	ejendomsr	N;FEM;SG	N;INDF;MASC+FEM;SG
propiedad	ejerskabet	propiedad	ejerskab	N;FEM;SG	N;DEF;NEUT;SG
propiedad	ejerskab	propiedad	ejerskab	N;FEM;SG	N;INDF;NEUT;SG
propiedad	ejerforhold	propiedad	ejerforhold	N;FEM;SG	N;INDF;NEUT;SG
propiedad	ejendomsret	propiedad	ejendomsr	N;FEM;SG	N;INDF;MASC+FEM;SG
marca	varemærke	marca	varemærke	N;FEM;SG	N;INDF;NEUT;SG
marca	brand	marca	brand	N;FEM;SG	N;INDF;MASC+FEM;SG
marca	brandet	marca	brand	N;FEM;SG	N;DEF;NEUT;SG
marca	varemærke	marca	varemærke	N;FEM;SG	N;INDF;NEUT;SG
marca	mark	marca	mark	N;FEM;SG	N;INDF;MASC+FEM;SG
tipos	typerne	tipo	type	N;MASC;PL	N;DEF;MASC+FEM;PL
tipos	typer	tipo	type	N;MASC;PL	N;INDF;MASC+FEM;PL
baloncesto	basket	baloncesto	baske	N;MASC;SG	N;INDF;NEUT;SG
baloncesto	basketball	baloncesto	basketball	N;MASC;SG	N;INDF;MASC+FEM;SG
contenido	indhold	contenido	indhold	N;MASC;SG	N;INDF;NEUT;SG
contenido	indholdet	contenido	indhold	N;MASC;SG	N;DEF;NEUT;SG
contenido	indholdsfortegnelse	contenido	indholdsfortegnelse	N;MASC;SG	N;INDF;MASC+FEM;SG
contenido	indhold	contenido	indhold	N;MASC;SG	N;INDF;NEUT;SG
todavía	stadig	todavía	stadig	ADV	ADV
todavía	stadigvæk	todavía	stadigvæk	ADV	ADV
anteriores	foregående	anterior	foregående	ADJ;PL	ADJ
anteriores	forrige	anterior	forrige	ADJ;PL	ADJ
anteriores	forudgående	anterior	forudgående	ADJ;PL	ADJ
haciendo	laver	hacer	lave	V;V.MSDR	V;IND;PRS;FIN;ACT
sala	sala	sala	sala	N;FEM;SG	N;INDF;NEUT;SG
sala	værelse	sala	værelse	N;FEM;SG	N;INDF;NEUT;SG
sala	stue	sala	stue	N;FEM;SG	N;INDF;MASC+FEM;SG
sala	værelset	sala	værelse	N;FEM;SG	N;DEF;NEUT;SG
sala	rum	sala	rum	N;FEM;SG	N;INDF;NEUT;SG
estrella	stjerne	estrella	stjer	N;FEM;SG	N;INDF;MASC+FEM;SG
estrella	stjernen	estrella	stjerne	N;FEM;SG	N;DEF;MASC+FEM;SG
viaje	rejse	viaje	rejse	N;MASC;SG	N;INDF;MASC+FEM;SG
viaje	rejsen	viaje	rejse	N;MASC;SG	N;DEF;MASC+FEM;SG
viaje	rejse	viaje	rejse	N;MASC;SG	N;INDF;MASC+FEM;SG
viaje	tur	viaje	tur	N;MASC;SG	N;INDF;MASC+FEM;SG
rosa	rose	rosa	rose	N;FEM;SG	N;INDF;MASC+FEM;SG
formato	formatering	formato	formatering	N;MASC;SG	N;INDF;MASC+FEM;SG
formato	format	formato	format	N;MASC;SG	N;INDF;NEUT;SG
tour	rundvisning	tour	rundvisning	N;MASC;SG	N;INDF;MASC+FEM;SG
tour	turné	tour	turné	N;MASC;SG	N;INDF;MASC+FEM;SG
tour	rundtur	tour	rundtur	N;MASC;SG	N;INDF;MASC+FEM;SG
prueba	test	prueba	test	N;FEM;SG	N;INDF;MASC+FEM;SG
prueba	afprøvning	prueba	afprøvning	N;FEM;SG	N;INDF;MASC+FEM;SG
prueba	prøvning	prueba	prøvning	N;FEM;SG	N;INDF;MASC+FEM;SG
prueba	bevis	prueba	bevis	N;FEM;SG	N;INDF;NEUT;SG
prueba	beviset	prueba	bevis	N;FEM;SG	N;DEF;NEUT;SG
peso	vægt	peso	vægt	N;MASC;SG	N;INDF;MASC+FEM;SG
peso	vægten	peso	vægt	N;MASC;SG	N;DEF;MASC+FEM;SG
mal	dårligt	mal	dårligt	ADV	ADV
mal	ondt	mal	ondt	ADV	ADV
jersey	sweater	jersey	sweater	N;MASC;SG	N;INDF;MASC+FEM;SG
jersey	trøje	jersey	trøje	N;MASC;SG	N;INDF;MASC+FEM;SG
jersey	trøje	jersey	trøje	N;MASC;SG	N;INDF;MASC+FEM;SG
locales	lokale	local	lokal	ADJ;PL	ADJ;PL
locales	lokale	local	lokal	ADJ;PL	ADJ;PL
marco	marcus	marco	marcus	N;MASC;SG	N;INDF;MASC+FEM;SG
marco	rammen	marco	ramme	N;MASC;SG	N;DEF;MASC+FEM;SG
marco	ramme	marco	ramme	N;MASC;SG	N;INDF;MASC+FEM;SG
llega	ankommer	llegar	ankomme	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
eduardo	edvard	eduardo	edvard	N;MASC;SG	N;INDF;MASC+FEM;SG
acerca	omkring	acerca	omkring	ADV	ADV
duque	hertug	duque	hertug	N;MASC;SG	N;INDF;MASC+FEM;SG
