dan	och	dan	och	CONJ	CONJ
suka	gillade	suka	gilla	V;SG	V;IND;PST;FIN;ACT
suka	gillar	suka	gilla	V;SG	V;IND;PRS;FIN;ACT
suka	gilla	suka	gilla	V;SG	V;IMP;FIN;ACT
suka	gillar	suka	gilla	V;SG	V;IND;PRS;FIN;ACT
suka	like	suka	like	V;SG	V;IMP;FIN;ACT
channel	kanal	channel	kanal	N	N;NOM;INDF;MASC+FEM;SG
channel	channel	channel	channel	N	N;NOM;INDF;MASC+FEM;SG
channel	kanalen	channel	kanal	N	N;NOM;DEF;MASC+FEM;SG
parlemen	parlamentet	parlemen	parlamente	N;SG	N;NOM;DEF;NEUT;SG
parlemen	riksdagen	parlemen	riksdag	N;SG	N;NOM;DEF;MASC+FEM;SG
parlemen	riksdag	parlemen	riksdag	N;SG	N;NOM;INDF;MASC+FEM;SG
parlemen	parlament	parlemen	parlament	N;SG	N;NOM;INDF;NEUT;SG
putaran	rotation	putaran	rotation	N;SG	N;NOM;INDF;MASC+FEM;SG
penonton	målgruppen	pentonton	målgrupp	N;SG	N;NOM;DEF;MASC+FEM;SG
penonton	publik	pentonton	publik	N;SG	N;NOM;INDF;MASC+FEM;SG
penonton	målgrupp	pentonton	målgrupp	N;SG	N;NOM;INDF;MASC+FEM;SG
pejabat	ämbetsmän	pejabat	ämbetsman	N;SG	N;NOM;INDF;NEUT;SG
tema	tema	tema	tema	N;SG	N;NOM;INDF;NEUT;SG
fisika	fysik	fisika	fysik	N;SG	N;NOM;INDF;MASC+FEM;SG
setuju	samtycker	setuju	samtyck	V;SG;ACT	V;IND;PRS;FIN;ACT
setuju	håller	setuju	hålla	V;SG;ACT	V;IND;PRS;FIN;ACT
setuju	instämmer	setuju	instämma	V;SG;ACT	V;IND;PRS;FIN;ACT
komandan	kommendant	komandan	kommendant	N;SG	N;NOM;INDF;MASC+FEM;SG
komandan	befälhavare	komandan	befälhavare	N;SG	N;NOM;INDF;MASC+FEM;SG
komandan	befälhavare	komandan	befälhavare	N;SG	N;NOM;INDF;MASC+FEM;SG
komandan	kommendör	komandan	kommendör	N;SG	N;NOM;INDF;MASC+FEM;SG
komandan	befälhavaren	komandan	befälhavare	N;SG	N;NOM;DEF;MASC+FEM;SG
komandan	kommendörkapten	komandan	kommendörkapt	N;SG	N;NOM;DEF;MASC+FEM;SG
bgcolor	bgcolor	bgcolor	bgcola	N	N;NOM;INDF;MASC+FEM;PL
pemuda	ungdom	pemuda	ungdom	N;SG	N;NOM;INDF;MASC+FEM;SG
golongan	falang	golongan	falang	N;SG	N;NOM;INDF;MASC+FEM;SG
golongan	fraktion	golongan	fraktion	N;SG	N;NOM;INDF;MASC+FEM;SG
motor	motorcykel	motor	motorcykel	N;SG	N;NOM;INDF;MASC+FEM;SG
motor	motor	motor	motor	N;SG	N;NOM;INDF;MASC+FEM;SG
miliar	miljard	miliar	miljard	N	N;NOM;INDF;MASC+FEM;SG
miliar	miljarder	miliar	miljard	N	N;NOM;INDF;MASC+FEM;PL
miliar	miljarder	miliar	miljard	N	N;NOM;INDF;MASC+FEM;PL
miliar	biljoner	miliar	biljon	N	N;NOM;INDF;MASC+FEM;PL
diikuti	följs	diikuti	följa	V;SG;PASS	V;IND;PRS;FIN;PASS
lulus	gått	lulus	gå	V;SG	V;V.CVB;ACT
lulus	passera	lulus	passera	V;SG	V;IMP;FIN;ACT
pernikahan	bröllop	pernikahan	bröllop	N;SG	N;NOM;INDF;NEUT;SG
pernikahan	äktenskap	pernikahan	äktenskap	N;SG	N;NOM;INDF;NEUT;SG
pernikahan	äktenskapet	pernikahan	äktenskap	N;SG	N;NOM;DEF;NEUT;SG
pernikahan	giftermål	pernikahan	giftermål	N;SG	N;NOM;INDF;NEUT;SG
pernikahan	bröllop	pernikahan	bröllop	N;SG	N;NOM;INDF;NEUT;SG
melayani	serverar	menlayani	servera	V;SG;ACT	V;IND;PRS;FIN;ACT
melayani	tjänstgör	menlayani	tjänstgöra	V;SG;ACT	V;IND;PRS;FIN;ACT
melayani	tjäna	menlayani	tjäna	V;SG;ACT	V;IMP;FIN;ACT
melayani	serva	menlayani	se	V;SG;ACT	V;IMP;FIN;ACT
melayani	servera	menlayani	servera	V;SG;ACT	V;NFIN;ACT
melayani	tjänstgöra	menlayani	tjänstgöra	V;SG;ACT	V;IMP;FIN;ACT
melayani	tjänar	menlayani	tjäna	V;SG;ACT	V;IND;PRS;FIN;ACT
melayani	serverar	menlayani	servera	V;SG;ACT	V;IND;PRS;FIN;ACT
disingkat	förkortas	disingkat	förkorta	V;SG;PASS	V;IND;PRS;NFIN;PASS
pemeran	gips	penperan	gipsa	N;SG	N;NOM;INDF;NEUT;SG
turnamen	turneringen	turnamen	turnering	N;SG	N;NOM;DEF;MASC+FEM;SG
turnamen	turnering	turnamen	turnering	N;SG	N;NOM;INDF;MASC+FEM;SG
dokter	läkares	dokter	läkares	N;SG	N;NOM;INDF;MASC+FEM;SG
dokter	läkaren	dokter	läkare	N;SG	N;NOM;DEF;MASC+FEM;SG
dokter	doctor	dokter	doctor	N;SG	N;NOM;INDF;MASC+FEM;SG
dokter	doktor	dokter	doktor	N;SG	N;NOM;INDF;MASC+FEM;SG
menyelesaikan	slutför	menselesaikan	slutför	V;SG;ACT	V;IMP;FIN;ACT
menyelesaikan	slutför	menselesaikan	slutför	V;SG;ACT	V;IMP;FIN;ACT
menyelesaikan	avslutar	menselesaikan	avsluta	V;SG;ACT	V;IND;PRS;FIN;ACT
kuil	helgedom	kuil	helgedom	N;SG	N;NOM;INDF;MASC+FEM;SG
kuil	templet	kuil	tempel	N;SG	N;NOM;DEF;NEUT;SG
kuil	tempel	kuil	tempel	N;SG	N;NOM;INDF;NEUT;SG
kuil	temple	kuil	temple	N;SG	N;NOM;INDF;NEUT;SG
kuil	tempel	kuil	tempel	N;SG	N;NOM;INDF;NEUT;SG
lambang	emblem	lambang	emblem	N;SG	N;NOM;INDF;MASC+FEM;SG
produser	producent	produser	producent	N;SG	N;NOM;INDF;MASC+FEM;SG
obat	medicin	obat	medicin	N;SG	N;NOM;INDF;MASC+FEM;SG
obat	knark	obat	knark	N;SG	N;NOM;INDF;NEUT;SG
sederhana	enkelt	sederhana	enkel	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
sederhana	enkel	sederhana	enkel	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
dilaksanakan	implementeras	dilaksanakan	implementera	V;SG;PASS	V;IND;PRS;FIN;PASS
dilaksanakan	genomföras	dilaksanakan	genomföra	V;SG;PASS	V;IND;NFIN;PASS
beroperasi	operera	beroperasi	operera	V;SG;ACT	V;IMP;FIN;ACT
beroperasi	opererar	beroperasi	operera	V;SG;ACT	V;IND;PRS;FIN;ACT
dukungan	support	dukungan	support	N;SG	N;NOM;INDF;MASC+FEM;SG
dukungan	stöd	dukungan	stöd	N;SG	N;NOM;INDF;NEUT;SG
dukungan	påskrift	dukungan	påskrift	N;SG	N;NOM;INDF;MASC+FEM;SG
teater	theater	teater	theat	N	N;NOM;INDF;MASC+FEM;PL
teater	teater	teater	teat	N	N;NOM;INDF;MASC+FEM;SG
teater	teatern	teater	teat	N	N;NOM;DEF;MASC+FEM;SG
teater	teater	teater	teat	N	N;NOM;INDF;MASC+FEM;SG
teater	theatre	teater	theatre	N	N;NOM;INDF;MASC+FEM;SG
teater	teatrar	teater	teatra	N	N;NOM;INDF;MASC+FEM;PL
teater	biografer	teater	biograf	N	N;NOM;INDF;MASC+FEM;PL
teater	teatrar	teater	teatra	N	N;NOM;INDF;MASC+FEM;PL
referensi	hänvisning	referensi	hänvisning	N;SG	N;NOM;INDF;MASC+FEM;SG
referensi	referens	referensi	referens	N;SG	N;NOM;INDF;MASC+FEM;SG
menjelaskan	förklarar	menjelaskan	förklara	V;SG;ACT	V;IND;PRS;FIN;ACT
menjelaskan	förklara	menjelaskan	förklara	V;SG;ACT	V;IMP;FIN;ACT
menjelaskan	förklarade	menjelaskan	förklara	V;SG;ACT	V;IND;PST;FIN;ACT
menjelaskan	beskriver	menjelaskan	beskriva	V;SG;ACT	V;IND;PRS;FIN;ACT
menjelaskan	förklarar	menjelaskan	förklara	V;SG;ACT	V;IND;PRS;FIN;ACT
menjelaskan	förklara	menjelaskan	förklara	V;SG;ACT	V;IMP;FIN;ACT
menjelaskan	förklarar	menjelaskan	förklara	V;SG;ACT	V;IND;PRS;FIN;ACT
lebar	bred	lebar	bred	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
lebar	brett	lebar	bred	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
alias	alias	alias	alia	N;SG	N;NOM;INDF;NEUT;SG
alias	alias	alias	alia	N;SG	N;NOM;INDF;NEUT;SG
alias	alias	alias	alia	N;SG	N;NOM;INDF;NEUT;SG
kabar	flöde	kabar	flö	N;SG	N;NOM;INDF;NEUT;SG
kabar	foder	kabar	for	N;SG	N;NOM;INDF;NEUT;SG
menara	tower	menara	tow	N;SG	N;NOM;INDF;MASC+FEM;SG
menara	torn	menara	torn	N;SG	N;NOM;INDF;NEUT;SG
menara	tornet	menara	torn	N;SG	N;NOM;DEF;NEUT;SG
menara	kyrktornet	menara	kyrktor	N;SG	N;NOM;DEF;NEUT;SG
benteng	fortifikation	benteng	fortifikation	N	N;NOM;INDF;MASC+FEM;SG
benteng	bastion	benteng	bastion	N	N;NOM;INDF;MASC+FEM;SG
benteng	castle	benteng	castle	N	N;NOM;INDF;NEUT;SG
benteng	borgen	benteng	borgen	N	N;NOM;DEF;MASC+FEM;SG
benteng	slottet	benteng	slott	N	N;NOM;DEF;NEUT;SG
benteng	slott	benteng	slott	N	N;NOM;INDF;NEUT;SG
benteng	fort	benteng	fort	N	N;NOM;INDF;NEUT;SG
benteng	fästningen	benteng	fästning	N	N;NOM;DEF;MASC+FEM;SG
benteng	fästning	benteng	fästning	N	N;NOM;INDF;MASC+FEM;SG
benteng	citadel	benteng	citadel	N	N;NOM;INDF;NEUT;SG
logo	logotypen	logo	logotyp	N;SG	N;NOM;DEF;MASC+FEM;SG
logo	logo	logo	logo	N;SG	N;NOM;INDF;MASC+FEM;SG
logo	logotyp	logo	logotyp	N;SG	N;NOM;INDF;MASC+FEM;SG
daging	kött	daging	kött	N;SG	N;NOM;INDF;NEUT;SG
daging	kött	daging	kött	N;SG	N;NOM;INDF;NEUT;SG
menggambarkan	framställa	mengambarkan	framställa	V;SG;ACT	V;IMP;FIN;ACT
menggambarkan	beskriver	mengambarkan	beskriva	V;SG;ACT	V;IND;PRS;FIN;ACT
digantikan	ersätts	digantikan	ersätta	V;SG;PASS	V;IND;PRS;FIN;PASS
digantikan	ersattes	digantikan	ersätta	V;SG;PASS	V;IND;PST;FIN;PASS
pengadilan	domstolen	penadilan	domstol	N;SG	N;NOM;DEF;MASC+FEM;SG
pengadilan	revisionsrätten	penadilan	revisionsrätt	N;SG	N;NOM;DEF;MASC+FEM;SG
pengadilan	domstol	penadilan	domstol	N;SG	N;NOM;INDF;MASC+FEM;SG
pengadilan	tingshuset	penadilan	tingshus	N;SG	N;NOM;DEF;NEUT;SG
pengadilan	rättsväsende	penadilan	rättsväsende	N;SG	N;NOM;INDF;NEUT;SG
pengadilan	rättsväsendet	penadilan	rättsväsende	N;SG	N;NOM;DEF;NEUT;SG
pengadilan	domstol	penadilan	domstol	N;SG	N;NOM;INDF;MASC+FEM;SG
transportasi	transport	transportasi	transport	N;SG	N;NOM;INDF;MASC+FEM;SG
transportasi	transport	transportasi	transport	N;SG	N;NOM;INDF;MASC+FEM;SG
tiap	varje	tiap	varje	DET	DET;INDF;SG
memainkan	spelar	menmainkan	spela	V;SG;ACT	V;IND;PRS;FIN;ACT
memainkan	leker	menmainkan	leka	V;SG;ACT	V;IND;PRS;FIN;ACT
memainkan	spelar	menmainkan	spela	V;SG;ACT	V;IND;PRS;FIN;ACT
memainkan	spela	menmainkan	spela	V;SG;ACT	V;IMP;FIN;ACT
memainkan	leka	menmainkan	leka	V;SG;ACT	V;IMP;FIN;ACT
faktor	faktorn	faktor	faktor	N;SG	N;NOM;DEF;MASC+FEM;SG
faktor	faktor	faktor	faktor	N;SG	N;NOM;INDF;MASC+FEM;SG
link	länk	link	länk	N	N;NOM;INDF;MASC+FEM;SG
link	länken	link	länk	N	N;NOM;DEF;MASC+FEM;SG
link	länkar	link	länka	N	N;NOM;INDF;MASC+FEM;PL
reaksi	reaktion	reaksi	reaktion	N;SG	N;NOM;INDF;MASC+FEM;SG
kesempatan	tillfälle	kesempatan	tillfälle	N;SG	N;NOM;INDF;NEUT;SG
kesempatan	chance	kesempatan	chance	N;SG	N;NOM;INDF;MASC+FEM;SG
kesempatan	slumpen	kesempatan	slump	N;SG	N;NOM;DEF;MASC+FEM;SG
kesempatan	chans	kesempatan	chans	N;SG	N;NOM;INDF;MASC+FEM;SG
kesempatan	tillfälle	kesempatan	tillfälle	N;SG	N;NOM;INDF;NEUT;SG
kesempatan	möjlighet	kesempatan	möjlighet	N;SG	N;NOM;INDF;MASC+FEM;SG
gitar	gitarr	gitar	gita	N;SG	N;NOM;INDF;MASC+FEM;SG
peta	karta	peta	karta	N;SG	N;NOM;INDF;NEUT;SG
peta	kartan	peta	karta	N;SG	N;NOM;DEF;MASC+FEM;SG
fisik	kroppsbyggnad	fisik	kroppsbyggnad	N;SG	N;NOM;INDF;MASC+FEM;SG
injil	evangelium	injil	evangelium	N;SG	N;NOM;INDF;NEUT;SG
pabrik	fabriken	pabrik	fabrik	N;SG	N;NOM;DEF;MASC+FEM;SG
pabrik	fabrik	pabrik	fabrik	N;SG	N;NOM;INDF;MASC+FEM;SG
pabrik	factory	pabrik	factory	N;SG	N;NOM;INDF;MASC+FEM;SG
kehilangan	förlust	kehilangan	förlust	N;SG	N;NOM;INDF;MASC+FEM;SG
kehilangan	lost	kehilangan	lost	N;SG	N;NOM;INDF;MASC+FEM;SG
irlandia	iriska	irlandia	irisk	N;SG	N;NOM;INDF;MASC+FEM;SG
irlandia	ireland	irlandia	ireland	N;SG	N;NOM;INDF;MASC+FEM;SG
mewakili	representera	menwakili	representera	V;SG;ACT	V;IMP;FIN;ACT
mewakili	företräda	menwakili	företräda	V;SG;ACT	V;IMP;FIN;ACT
mewakili	representerar	menwakili	representera	V;SG;ACT	V;IND;PRS;FIN;ACT
mewakili	representera	menwakili	representera	V;SG;ACT	V;IMP;FIN;ACT
mewakili	företräda	menwakili	företräda	V;SG;ACT	V;IMP;FIN;ACT
mewakili	representerar	menwakili	representera	V;SG;ACT	V;IND;PRS;FIN;ACT
mewakili	företräder	menwakili	företräda	V;SG;ACT	V;IND;PRS;FIN;ACT
mewakili	representerar	menwakili	representera	V;SG;ACT	V;IND;PRS;FIN;ACT
staf	personal	staf	personal	N;SG	N;NOM;INDF;MASC+FEM;SG
staf	personalen	staf	personal	N;SG	N;NOM;DEF;MASC+FEM;SG
delapan	åtta	delapan	åtta	NUM	NUM;NOM
antena	antenn	antena	antenn	N;SG	N;NOM;INDF;MASC+FEM;SG
telepon	telefon	telepon	telefon	N;SG	N;NOM;INDF;MASC+FEM;SG
telepon	telefonen	telepon	telefon	N;SG	N;NOM;DEF;MASC+FEM;SG
telepon	call	telepon	call	N;SG	N;NOM;INDF;NEUT;SG
telepon	samtal	telepon	samtal	N;SG	N;NOM;INDF;NEUT;SG
telepon	telefon	telepon	telefon	N;SG	N;NOM;INDF;MASC+FEM;SG
sulit	svår	sulit	svår	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
sulit	svårt	sulit	svår	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
menentukan	bestämmer	mententukan	bestämma	V;SG;ACT	V;IND;PRS;FIN;ACT
menentukan	avgör	mententukan	avgöra	V;SG;ACT	V;IMP;PRS;FIN;ACT
menentukan	avgör	mententukan	avgöra	V;SG;ACT	V;IMP;PRS;FIN;ACT
menentukan	ange	mententukan	ange	V;SG;ACT	V;IMP;FIN;ACT
menentukan	specificera	mententukan	specificera	V;SG;ACT	V;IMP;FIN;ACT
menentukan	precisera	mententukan	precisera	V;SG;ACT	V;IMP;FIN;ACT
perintah	command	perintah	command	N;SG	N;NOM;INDF;MASC+FEM;SG
perintah	kommando	perintah	kommando	N;SG	N;NOM;INDF;NEUT;SG
perintah	kommandot	perintah	kommandod	N;SG	N;NOM;DEF;NEUT;SG
perintah	order	perintah	ord	N;SG	N;NOM;INDF;MASC+FEM;SG
aksi	aktion	aksi	aktion	N;SG	N;NOM;INDF;MASC+FEM;SG
aksi	åtgärd	aksi	åtgärd	N;SG	N;NOM;INDF;MASC+FEM;SG
aksi	handling	aksi	handling	N;SG	N;NOM;INDF;MASC+FEM;SG
dana	medel	dana	medel	N;SG	N;NOM;INDF;NEUT;SG
dana	finansieringen	dana	finansiering	N;SG	N;NOM;DEF;MASC+FEM;SG
dana	finansiering	dana	finansiering	N;SG	N;NOM;INDF;MASC+FEM;SG
dana	fond	dana	fond	N;SG	N;NOM;INDF;MASC+FEM;SG
famili	familjen	famili	familj	N;SG	N;NOM;DEF;MASC+FEM;SG
famili	familj	famili	familj	N;SG	N;NOM;INDF;MASC+FEM;SG
famili	family	famili	family	N;SG	N;NOM;INDF;NEUT;SG
famili	släkt	famili	släkt	N;SG	N;NOM;INDF;MASC+FEM;SG
musuh	fienden	musuh	fiende	N;SG	N;NOM;DEF;MASC+FEM;SG
musuh	fiende	musuh	fiende	N;SG	N;NOM;INDF;MASC+FEM;SG
musuh	fiende	musuh	fiende	N;SG	N;NOM;INDF;MASC+FEM;SG
musuh	ovän	musuh	ovän	N;SG	N;NOM;INDF;MASC+FEM;SG
perbatasan	inramning	perbatasan	inramning	N;SG	N;NOM;INDF;MASC+FEM;SG
perbatasan	gräns	perbatasan	gräns	N;SG	N;NOM;INDF;MASC+FEM;SG
perbatasan	kant	perbatasan	kunna	N;SG	N;NOM;INDF;MASC+FEM;SG
perbatasan	border	perbatasan	bord	N;SG	N;NOM;INDF;MASC+FEM;SG
perbatasan	inramning	perbatasan	inramning	N;SG	N;NOM;INDF;MASC+FEM;SG
perbatasan	gränsen	perbatasan	gräns	N;SG	N;NOM;DEF;MASC+FEM;SG
perbatasan	gräns	perbatasan	gräns	N;SG	N;NOM;INDF;MASC+FEM;SG
pemberontakan	uppror	penberontakan	uppro	N;SG	N;NOM;INDF;NEUT;SG
pemberontakan	uppror	penberontakan	uppro	N;SG	N;NOM;INDF;NEUT;SG
pemberontakan	revolt	penberontakan	revolt	N;SG	N;NOM;INDF;MASC+FEM;SG
pemberontakan	revolt	penberontakan	revolt	N;SG	N;NOM;INDF;MASC+FEM;SG
pemberontakan	uppror	penberontakan	uppro	N;SG	N;NOM;INDF;NEUT;SG
pemberontakan	upproret	penberontakan	uppror	N;SG	N;NOM;DEF;NEUT;SG
pemberontakan	myteri	penberontakan	myteri	N;SG	N;NOM;INDF;NEUT;SG
revolusi	revolutionen	revolusi	revolution	N;SG	N;NOM;DEF;MASC+FEM;SG
revolusi	revolution	revolusi	revolution	N;SG	N;NOM;INDF;MASC+FEM;SG
revolusi	varv	revolusi	varv	N;SG	N;NOM;INDF;NEUT;SG
kucing	cats	kucing	cats	N;SG	N;NOM;INDF;MASC+FEM;SG
kucing	katt	kucing	katt	N;SG	N;NOM;INDF;MASC+FEM;SG
kucing	katt	kucing	katt	N;SG	N;NOM;INDF;MASC+FEM;SG
toko	butiken	toko	butik	N;SG	N;NOM;DEF;MASC+FEM;SG
toko	butik	toko	butik	N;SG	N;NOM;INDF;MASC+FEM;SG
toko	butiken	toko	butik	N;SG	N;NOM;DEF;MASC+FEM;SG
toko	butik	toko	butik	N;SG	N;NOM;INDF;MASC+FEM;SG
arti	innebörd	arti	innebörd	N;SG	N;NOM;INDF;MASC+FEM;SG
arti	betydelse	arti	betydelse	N;SG	N;NOM;INDF;MASC+FEM;SG
arti	mening	arti	mening	N;SG	N;NOM;INDF;MASC+FEM;SG
pelatih	tränare	penlatih	tränare	N;SG	N;NOM;INDF;MASC+FEM;SG
pelatih	tränare	penlatih	tränare	N;SG	N;NOM;INDF;MASC+FEM;SG
pelatih	tränaren	penlatih	tränare	N;SG	N;NOM;DEF;MASC+FEM;SG
pelatih	coach	penlatih	coach	N;SG	N;NOM;INDF;MASC+FEM;SG
pelatih	tränare	penlatih	tränare	N;SG	N;NOM;INDF;MASC+FEM;SG
kursi	stol	kursi	stol	N;SG	N;NOM;INDF;MASC+FEM;SG
kursi	säte	kursi	säte	N;SG	N;NOM;INDF;NEUT;SG
komisi	kommissionens	komisi	kommission	N;SG	N;GEN;DEF;MASC+FEM;SG
komisi	kommission	komisi	kommission	N;SG	N;NOM;INDF;MASC+FEM;SG
komisi	provision	komisi	provision	N;SG	N;NOM;INDF;MASC+FEM;SG
komisi	kommissionen	komisi	kommission	N;SG	N;NOM;DEF;MASC+FEM;SG
komisi	utskotten	komisi	utskott	N;SG	N;NOM;DEF;MASC+FEM;SG
komisi	provision	komisi	provision	N;SG	N;NOM;INDF;MASC+FEM;SG
komisi	utskott	komisi	utskott	N;SG	N;NOM;INDF;NEUT;SG
terjun	falls	terjun	falla	N;SG;ACT	N;NOM;INDF;NEUT;SG
rute	färdväg	rute	färdväg	N;SG	N;NOM;INDF;MASC+FEM;SG
rute	väg	rute	väg	N;SG	N;NOM;INDF;MASC+FEM;SG
rute	rutt	rute	rutt	N;SG	N;NOM;INDF;MASC+FEM;SG
pertunjukan	show	pertunjukan	show	N;SG	N;NOM;INDF;MASC+FEM;SG
berfungsi	jobbar	berfungsi	jobba	V;SG;ACT	V;IND;PRS;FIN;ACT
berfungsi	arbeta	berfungsi	arbeta	V;SG;ACT	V;IMP;FIN;ACT
berfungsi	fungerar	berfungsi	fungera	V;SG;ACT	V;IND;PRS;FIN;ACT
berfungsi	arbetar	berfungsi	arbeta	V;SG;ACT	V;IND;PRS;FIN;ACT
pertumbuhan	tillväxten	pertumbuhan	tillväxt	N;SG	N;NOM;DEF;MASC+FEM;SG
pertumbuhan	tillväxt	pertumbuhan	tillväxt	N;SG	N;NOM;INDF;MASC+FEM;SG
atom	atom	atom	atom	N;SG	N;NOM;INDF;MASC+FEM;SG
layar	bildskärm	layar	bildskärm	N;SG	N;NOM;INDF;MASC+FEM;SG
layar	skärmen	layar	skärm	N;SG	N;NOM;DEF;MASC+FEM;SG
layar	skärm	layar	skärm	N;SG	N;NOM;INDF;MASC+FEM;SG
layar	segel	layar	segel	N;SG	N;NOM;INDF;NEUT;SG
konflik	konflikten	konflik	konflikt	N;SG	N;NOM;DEF;MASC+FEM;SG
konflik	konflikt	konflik	konflikt	N;SG	N;NOM;INDF;MASC+FEM;SG
sarjana	ungkarl	sarjana	ungkarl	N	N;NOM;INDF;MASC+FEM;SG
institut	institute	institut	institute	N	N;NOM;INDF;NEUT;SG
institut	institut	institut	institut	N	N;NOM;INDF;NEUT;SG
institut	institutet	institut	institutet	N	N;NOM;DEF;NEUT;SG
peningkatan	förbättring	pentingkatan	förbättring	N;SG	N;NOM;INDF;MASC+FEM;SG
peningkatan	ökning	pentingkatan	ökning	N;SG	N;NOM;INDF;MASC+FEM;SG
peningkatan	höjning	pentingkatan	höjning	N;SG	N;NOM;INDF;MASC+FEM;SG
peningkatan	förbättring	pentingkatan	förbättring	N;SG	N;NOM;INDF;MASC+FEM;SG
peningkatan	ökning	pentingkatan	ökning	N;SG	N;NOM;INDF;MASC+FEM;SG
penjualan	försäljning	penjualan	försäljning	N;SG	N;NOM;INDF;MASC+FEM;SG
penjualan	försäljning	penjualan	försäljning	N;SG	N;NOM;INDF;MASC+FEM;SG
penjualan	rea	penjualan	rea	N;SG	N;NOM;INDF;MASC+FEM;SG
buatan	konstgjort	buatan	konstgjor	N;SG	N;NOM;INDF;NEUT;SG
buatan	artificiell	buatan	artificiell	N;SG	N;NOM;INDF;MASC+FEM;SG
pesisir	kust	pesisir	kust	N	N;NOM;INDF;MASC+FEM;SG
pesisir	kusten	pesisir	kust	N	N;NOM;DEF;MASC+FEM;SG
pesisir	kust	pesisir	kust	N	N;NOM;INDF;MASC+FEM;SG
pesisir	coast	pesisir	coast	N	N;NOM;INDF;NEUT;SG
urutan	ordningsföljd	urutan	ordningsföljd	N;SG	N;NOM;INDF;MASC+FEM;SG
urutan	beställning	urutan	beställning	N;SG	N;NOM;INDF;MASC+FEM;SG
urutan	ordning	urutan	ordning	N;SG	N;NOM;INDF;MASC+FEM;SG
urutan	ordningsföljd	urutan	ordningsföljd	N;SG	N;NOM;INDF;MASC+FEM;SG
urutan	sekvens	urutan	sekvens	N;SG	N;NOM;INDF;MASC+FEM;SG
urutan	sekvensen	urutan	sekvens	N;SG	N;NOM;DEF;MASC+FEM;SG
berhenti	stanna	berhenti	stanna	V;SG;ACT	V;IMP;FIN;ACT
berhenti	sluta	berhenti	sluta	V;SG;ACT	V;IMP;FIN;ACT
berhenti	stoppa	berhenti	stoppa	V;SG;ACT	V;IMP;FIN;ACT
hadiah	belöning	hadiah	belöning	N;SG	N;NOM;INDF;MASC+FEM;SG
hadiah	present	hadiah	present	N;SG	N;NOM;INDF;MASC+FEM;SG
hadiah	gåva	hadiah	gåva	N;SG	N;NOM;INDF;MASC+FEM;SG
tekanan	tryck	tekanan	tryck	N;SG	N;NOM;INDF;NEUT;SG
siapa	vilka	siapa	vilken	PRO	PRO;INDF;PL
siapa	vem	siapa	vem	PRO	PRO;INDF;MASC+FEM;SG
prinsip	principen	prinsip	princip	N;SG	N;NOM;DEF;MASC+FEM;SG
prinsip	princip	prinsip	princip	N;SG	N;NOM;INDF;MASC+FEM;SG
line	line	line	line	N	N;NOM;INDF;MASC+FEM;SG
line	linje	line	linje	N	N;NOM;INDF;MASC+FEM;SG
line	rad	line	rad	N	N;NOM;INDF;MASC+FEM;SG
bulu	fjäder	bulu	fjäda	N;SG	N;NOM;INDF;NEUT;SG
bulu	päls	bulu	päls	N;SG	N;NOM;INDF;MASC+FEM;SG
terjemahan	översättning	terjemahan	översättning	N;SG	N;NOM;INDF;MASC+FEM;SG
sisa	återstoden	sisa	återstod	N;SG	N;NOM;DEF;MASC+FEM;SG
kamu	ni	kamu	ni	PRO;SG;2;INFM	PRO;NOM;DEF;MASC+FEM;SG
kamu	dig	kamu	du	PRO;SG;2;INFM	PRO;ACC;DEF;MASC+FEM;SG
kamu	du	kamu	du	PRO;SG;2;INFM	PRO;NOM;DEF;MASC+FEM;SG
angkasa	himmel	angkasa	himmel	N;SG	N;NOM;INDF;MASC+FEM;SG
angkasa	sky	angkasa	sky	N;SG	N;NOM;INDF;MASC+FEM;SG
angkasa	himlen	angkasa	himle	N;SG	N;NOM;DEF;MASC+FEM;SG
angkasa	rymd	angkasa	rymd	N;SG	N;NOM;INDF;MASC+FEM;SG
angkasa	rymden	angkasa	rymd	N;SG	N;NOM;DEF;MASC+FEM;SG
angkasa	utrymme	angkasa	utrymme	N;SG	N;NOM;INDF;NEUT;SG
diluncurkan	lanseras	diluncurkan	lansera	V;SG;PASS	V;NFIN;PASS
diluncurkan	lanserades	diluncurkan	lansera	V;SG;PASS	V;IND;PST;FIN;PASS
pemilik	ägaren	penmilik	ägare	N;SG	N;NOM;DEF;MASC+FEM;SG
argentina	argentina	argentina	argentin	N;SG	N;NOM;INDF;MASC+FEM;SG
pelajaran	lärdom	pelajaran	lärdom	N;SG	N;NOM;INDF;MASC+FEM;SG
pelajaran	lektion	pelajaran	lektion	N;SG	N;NOM;INDF;MASC+FEM;SG
pelajaran	lektionen	pelajaran	lektion	N;SG	N;NOM;DEF;MASC+FEM;SG
pelajaran	läxa	pelajaran	läxa	N;SG	N;NOM;INDF;MASC+FEM;SG
munisipalitas	kommunen	munisipalitas	kommun	N	N;NOM;DEF;MASC+FEM;SG
