dan	そして	dan	そして	CONJ	CONJ
obat	薬物	obat	薬物	N;SG	N
obat	薬物	obat	薬物	N;SG	N
sederhana	シンプル	sederhana	シンプル	ADJ;SG	ADJ
sederhana	簡単	sederhana	簡単	ADJ;SG	ADJ
sederhana	単純	sederhana	単純	ADJ;SG	ADJ
dukungan	裏書	dukungan	裏書	N;SG	N
teater	劇場	teater	劇場	N	N
teater	シアター	teater	シアター	N	N
teater	演劇	teater	演劇	N	N
teater	演劇	teater	演劇	N	N
teater	劇場	teater	劇場	N	N
referensi	参考	referensi	参考	N;SG	N
referensi	参考	referensi	参考	N;SG	N
menjelaskan	説明	menjelaskan	説明	V;SG;ACT	V
alias	別名	alias	別名	N;SG	N
alias	偽名	alias	偽名	N;SG	N
alias	偽名	alias	偽名	N;SG	N
kabar	フィード	kabar	フィード	N;SG	N
kabar	フィード	kabar	フィード	N;SG	N
menara	タワー	menara	タワー	N;SG	N
benteng	キャッスル	benteng	キャッスル	N	N
benteng	要塞	benteng	要塞	N	N
benteng	要塞	benteng	要塞	N	N
benteng	城塞	benteng	城塞	N	N
logo	ロゴ	logo	ロゴ	N;SG	N
logo	ロゴ	logo	ロゴ	N;SG	N
daging	食肉	daging	食肉	N;SG	N
daging	肉体	daging	肉体	N;SG	N
pengadilan	法廷	penadilan	法廷	N;SG	N
pengadilan	コート	penadilan	コート	N;SG	N
pengadilan	裁判所	penadilan	裁判所	N;SG	N
pengadilan	司法	penadilan	司法	N;SG	N
pengadilan	裁判所	penadilan	裁判所	N;SG	N
transportasi	交通	transportasi	交通	N;SG	N
transportasi	交通	transportasi	交通	N;SG	N
faktor	要因	faktor	要因	N;SG	N
faktor	ファクター	faktor	ファクター	N;SG	N
faktor	因子	faktor	因子	N;SG	N
faktor	係数	faktor	係数	N;SG	N
reaksi	リアクション	reaksi	リアクション	N;SG	N
reaksi	リアクション	reaksi	リアクション	N;SG	N
reaksi	リアクション	reaksi	リアクション	N;SG	N
kesempatan	チャンス	kesempatan	チャンス	N;SG	N
kesempatan	好機	kesempatan	好機	N;SG	N
kesempatan	機会	kesempatan	機会	N;SG	N
kesempatan	機会	kesempatan	機会	N;SG	N
mengeluarkan	取り出し	menkeluarkan	取り出す	V;SG;ACT	V
gitar	ギター	gitar	ギター	N;SG	N
ganda	ダブル	ganda	ダブル	N;SG	N
ganda	ダブルス	ganda	ダブルス	N;SG	N
peta	マップ	peta	マップ	N;SG	N
peta	マップ	peta	マップ	N;SG	N
fisik	体格	fisik	体格	N;SG	N
fisik	フィジカル	fisik	フィジカル	N;SG	N
fisik	物理	fisik	物理	N;SG	N
injil	ゴスペル	injil	ゴスペル	N;SG	N
injil	福音書	injil	福音書	N;SG	N
pabrik	工場	pabrik	工場	N;SG	N
pabrik	工場	pabrik	工場	N;SG	N
kehilangan	損失	kehilangan	損失	N;SG	N
kehilangan	ロスト	kehilangan	ロスト	N;SG	N
staf	スタッフ	staf	スタッフ	N;SG	N
antena	アンテナ	antena	アンテナ	N;SG	N
telepon	電話	telepon	電話	N;SG	N
telepon	コール	telepon	コール	N;SG	N
telepon	電話	telepon	電話	N;SG	N
telepon	電話	telepon	電話	N;SG	N
telepon	電話	telepon	電話	N;SG	N
sulit	難しい	sulit	難しい	ADJ;SG	ADJ
menentukan	指定	mententukan	指定	V;SG;ACT	V
perintah	コマンド	perintah	コマンド	N;SG	N
perintah	コマンド	perintah	コマンド	N;SG	N
perintah	オーダー	perintah	オーダー	N;SG	N
aksi	アクション	aksi	アクション	N;SG	N
aksi	アクション	aksi	アクション	N;SG	N
pendukung	サポーター	pendukung	サポーター	N;SG	N
pendukung	サポーター	pendukung	サポーター	N;SG	N
dana	資金	dana	資金	N;SG	N
dana	ファンド	dana	ファンド	N;SG	N
famili	家族	famili	家族	N;SG	N
perbatasan	ボーダー	perbatasan	ボーダー	N;SG	N
perbatasan	国境	perbatasan	国境	N;SG	N
perbatasan	フロンティア	perbatasan	フロンティア	N;SG	N
pemberontakan	内乱	penberontakan	内乱	N;SG	N
pemberontakan	反乱	penberontakan	反乱	N;SG	N
pemberontakan	蜂起	penberontakan	蜂起	N;SG	N
pemberontakan	反乱	penberontakan	反乱	N;SG	N
pemberontakan	反乱	penberontakan	反乱	N;SG	N
revolusi	革命	revolusi	革命	N;SG	N
revolusi	レボリューション	revolusi	レボリューション	N;SG	N
kucing	ネコ	kucing	ネコ	N;SG	N
kucing	ネコ	kucing	ネコ	N;SG	N
toko	ショップ	toko	ショップ	N;SG	N
toko	店舗	toko	店舗	N;SG	N
toko	店舗	toko	店舗	N;SG	N
toko	ショップ	toko	ショップ	N;SG	N
toko	店舗	toko	店舗	N;SG	N
toko	ストア	toko	ストア	N;SG	N
pelatih	トレーナー	penlatih	トレーナー	N;SG	N
pelatih	コーチ	penlatih	コーチ	N;SG	N
pelatih	コーチ	penlatih	コーチ	N;SG	N
kursi	椅子	kursi	椅子	N;SG	N
kursi	いす	kursi	いす	N;SG	N
kursi	チェア	kursi	チェア	N;SG	N
kursi	椅子	kursi	椅子	N;SG	N
kursi	座席	kursi	座席	N;SG	N
kursi	座席	kursi	座席	N;SG	N
komisi	手数	komisi	手数	N;SG	N
komisi	コミッション	komisi	コミッション	N;SG	N
komisi	コミッション	komisi	コミッション	N;SG	N
rute	路線	rute	路線	N;SG	N
rute	経路	rute	経路	N;SG	N
pertunjukan	ショー	pertunjukan	ショー	N;SG	N
berfungsi	働く	berfungsi	働く	V;SG;ACT	V
atom	原子	atom	原子	N;SG	N
atom	原子	atom	原子	N;SG	N
layar	画面	layar	画面	N;SG	N
layar	スクリーン	layar	スクリーン	N;SG	N
konflik	紛争	konflik	紛争	N;SG	N
konflik	コンフリクト	konflik	コンフリクト	N;SG	N
konflik	紛争	konflik	紛争	N;SG	N
konflik	コンフリクト	konflik	コンフリクト	N;SG	N
sarjana	学者	sarjana	学者	N	N
sarjana	独身	sarjana	独身	N	N
sarjana	学者	sarjana	学者	N	N
institut	研究所	institut	研究所	N	N
peningkatan	増分	pentingkatan	増分	N;SG	N
peningkatan	インクリメント	pentingkatan	インクリメント	N;SG	N
penjualan	売り上げ	penjualan	売り上げ	N;SG	N
penjualan	セールス	penjualan	セールス	N;SG	N
penjualan	売上	penjualan	売上	N;SG	N
penjualan	セール	penjualan	セール	N;SG	N
buatan	人工	buatan	人工	N;SG	N
pesisir	海岸	pesisir	海岸	N	N
urutan	オーダー	urutan	オーダー	N;SG	N
urutan	シーケンス	urutan	シーケンス	N;SG	N
berhenti	停止	berhenti	停止	V;SG;ACT	V
hadiah	ギフト	hadiah	ギフト	N;SG	N
hadiah	贈り物	hadiah	贈り物	N;SG	N
hadiah	報酬	hadiah	報酬	N;SG	N
hadiah	懸賞	hadiah	懸賞	N;SG	N
hadiah	賞品	hadiah	賞品	N;SG	N
hadiah	ギフト	hadiah	ギフト	N;SG	N
hadiah	贈り物	hadiah	贈り物	N;SG	N
tekanan	圧力	tekanan	圧力	N;SG	N
tekanan	気圧	tekanan	気圧	N;SG	N
tekanan	圧力	tekanan	圧力	N;SG	N
prinsip	原理	prinsip	原理	N;SG	N
prinsip	原理	prinsip	原理	N;SG	N
line	直線	line	直線	N	N
line	ライン	line	ライン	N	N
bulu	羽毛	bulu	羽毛	N;SG	N
bulu	羽根	bulu	羽根	N;SG	N
bulu	羽毛	bulu	羽毛	N;SG	N
bulu	毛皮	bulu	毛皮	N;SG	N
terjemahan	フレーズ	terjemahan	フレーズ	N;SG	N
sisa	残り	sisa	残り	N;SG	N
sisa	剰余	sisa	剰余	N;SG	N
sisa	残り	sisa	残り	N;SG	N
sisa	残額	sisa	残額	N;SG	N
kamu	あなた	kamu	あなた	PRO;SG;2;INFM	PRO
angkasa	スカイ	angkasa	スカイ	N;SG	N
angkasa	スペース	angkasa	スペース	N;SG	N
angkasa	空間	angkasa	空間	N;SG	N
pemilik	オーナー	penmilik	オーナー	N;SG	N
pemilik	所有者	penmilik	所有者	N;SG	N
pemilik	オーナー	penmilik	オーナー	N;SG	N
pemilik	所有者	penmilik	所有者	N;SG	N
pelajaran	レッスン	pelajaran	レッスン	N;SG	N
pelajaran	授業	pelajaran	授業	N;SG	N
pelajaran	教訓	pelajaran	教訓	N;SG	N
pelajaran	レッスン	pelajaran	レッスン	N;SG	N
pelajaran	授業	pelajaran	授業	N;SG	N
munisipalitas	市町村	munisipalitas	市町村	N	N
kalah	失う	kalah	失う	V;SG	V
lintas	十字	lintas	十字	N;SG;ACT	N
lintas	クロス	lintas	クロス	N;SG;ACT	N
lintas	十字	lintas	十字	N;SG;ACT	N
angin	そよ風	angin	そよ風	N;SG	N
poin	ポイント	poin	ポイント	N;SG	N
poin	ポイント	poin	ポイント	N;SG	N
mayoritas	過半数	mayoritas	過半数	N;SG	N
english	イングリッシュ	english	イングリッシュ	N	N
english	英語	english	英語	N	N
mencetak	印刷	mencetak	印刷	V;SG;ACT	V
armada	艦隊	armada	艦隊	N;SG	N
aksara	文字	aksara	文字	N;SG	N
aksara	キャラクター	aksara	キャラクター	N;SG	N
plat	プレート	plat	プレート	N	N
kartu	カード	kartu	カード	N;SG	N
kartu	カード	kartu	カード	N;SG	N
majelis	アセンブリ	majelis	アセンブリ	N;SG	N
majelis	集会	majelis	集会	N;SG	N
kualitas	品質	kualitas	品質	N;SG	N
kualitas	クオリティ	kualitas	クオリティ	N;SG	N
kualitas	画質	kualitas	画質	N;SG	N
kualitas	資質	kualitas	資質	N;SG	N
wasit	審判	wasit	審判	N;SG	N
wasit	審判	wasit	審判	N;SG	N
suhu	気温	suhu	気温	N;SG	N
suhu	温度	suhu	温度	N;SG	N
ulama	学者	ulama	学者	N;SG	N
tuan	サー	tuan	サー	N;SG	N
bagus	良い	bagus	良い	ADJ;SG	ADJ
harian	デイリー	harian	デイリー	N;SG	N
komponen	コンポーネント	komponen	コンポーネント	N;SG	N
komponen	コンポーネント	komponen	コンポーネント	N;SG	N
besi	アイロン	besi	アイロン	N;SG	N
simbol	シンボル	simbol	シンボル	N;SG	N
simbol	記号	simbol	記号	N;SG	N
simbol	シンボル	simbol	シンボル	N;SG	N
simbol	記号	simbol	記号	N;SG	N
samping	サイド	samping	サイド	N;SG	N
kepercayaan	信念	kepercayaan	信念	N;SG	N
kepercayaan	信仰	kepercayaan	信仰	N;SG	N
kepercayaan	信念	kepercayaan	信念	N;SG	N
pulang	帰宅	pulang	帰宅	V;SG;ACT	V
patung	彫像	patung	彫像	N;SG	N
patung	彫刻	patung	彫刻	N;SG	N
patung	彫刻	patung	彫刻	N;SG	N
patung	彫像	patung	彫像	N;SG	N
perpustakaan	図書館	perpustakaan	図書館	N;SG	N
perpustakaan	ライブラリ	perpustakaan	ライブラリ	N;SG	N
perpustakaan	図書館	perpustakaan	図書館	N;SG	N
perpustakaan	ライブラリ	perpustakaan	ライブラリ	N;SG	N
prajurit	兵士	prajurit	兵士	N;SG	N
prajurit	兵隊	prajurit	兵隊	N;SG	N
prajurit	戦士	prajurit	戦士	N;SG	N
prajurit	兵士	prajurit	兵士	N;SG	N
prajurit	戦士	prajurit	戦士	N;SG	N
campuran	ミックス	campuran	ミックス	N;SG	N
campuran	混合	campuran	混合	N;SG	N
campuran	ミックス	campuran	ミックス	N;SG	N
campuran	混合物	campuran	混合物	N;SG	N
karang	サンゴ	karang	サンゴ	N;SG	N
ide	アイデア	ide	アイデア	N;SG	N
ide	観念	ide	観念	N;SG	N
ide	アイディア	ide	アイディア	N;SG	N
ide	アイデア	ide	アイデア	N;SG	N
ide	アイディア	ide	アイディア	N;SG	N
hakim	ジャッジ	hakim	ジャッジ	N;SG	N
hakim	裁判官	hakim	裁判官	N;SG	N
hakim	裁判官	hakim	裁判官	N;SG	N
hakim	奉行	hakim	奉行	N;SG	N
logam	メタル	logam	メタル	N;SG	N
logam	金属	logam	金属	N;SG	N
logam	金属	logam	金属	N;SG	N
peringatan	アラート	peringatan	アラート	N;SG	N
peringatan	アラート	peringatan	アラート	N;SG	N
pendapat	意見	pendapat	意見	N;SG	N
pendapat	意見	pendapat	意見	N;SG	N
lukisan	絵画	lukisan	絵画	N;SG	N
lukisan	絵画	lukisan	絵画	N;SG	N
kecelakaan	アクシデント	kecelakaan	アクシデント	N;SG	N
kecelakaan	事故	kecelakaan	事故	N;SG	N
kecelakaan	クラッシュ	kecelakaan	クラッシュ	N;SG	N
kecelakaan	事故	kecelakaan	事故	N;SG	N
perjuangan	闘争	perjuangan	闘争	N;SG	N
perjuangan	格闘	perjuangan	格闘	N;SG	N
klasik	古典	klasik	古典	N;SG	N
klasik	クラシック	klasik	クラシック	N;SG	N
klasik	古典	klasik	古典	N;SG	N
klasik	クラシック	klasik	クラシック	N;SG	N
klasik	古典	klasik	古典	N;SG	N
lirik	歌詞	lirik	歌詞	N;SG;ACT	N
lirik	作詞	lirik	作詞	N;SG;ACT	N
saham	株式	saham	株式	N;SG	N
saham	シェア	saham	シェア	N;SG	N
saham	株式	saham	株式	N;SG	N
saham	ストック	saham	ストック	N;SG	N
adik	姉妹	adik	姉妹	N;SG	N
pengalaman	エクスペリエンス	pengalaman	エクスペリエンス	N;SG	N
pengalaman	エクスペリエンス	pengalaman	エクスペリエンス	N;SG	N
bapak	父親	bapak	父親	N;SG	N
seringkali	しばしば	seringkali	しばしば	ADV	ADV
membaca	読み	menbaca	読む	V;SG;ACT	V
membaca	読み込み	menbaca	読み込み	V;SG;ACT	V
membaca	読み取り	menbaca	読み取る	V;SG;ACT	V
membaca	読む	menbaca	読む	V;SG;ACT	V
membaca	読み込み	menbaca	読み込み	V;SG;ACT	V
membaca	読書	menbaca	読書	V;SG;ACT	V
senyawa	化合物	senyawa	化合物	N;SG	N
senyawa	化合物	senyawa	化合物	N;SG	N
pakaian	被服	pakaian	被服	N;SG	N
pakaian	服装	pakaian	服装	N;SG	N
pakaian	衣装	pakaian	衣装	N;SG	N
pakaian	服装	pakaian	服装	N;SG	N
pakaian	被服	pakaian	被服	N;SG	N
pakaian	洋服	pakaian	洋服	N;SG	N
blok	ブロック	blok	ブロック	N;SG	N
blok	ブロック	blok	ブロック	N;SG	N
mengurangi	減らす	menkurangi	減らす	V;SG;ACT	V
mengurangi	減らす	menkurangi	減らす	V;SG;ACT	V
mengurangi	引く	menkurangi	引く	V;SG;ACT	V
meningkat	増加	mentingkat	増加	V;SG;ACT	V
meningkat	増額	mentingkat	増額	V;SG;ACT	V
meningkat	増やす	mentingkat	増やす	V;SG;ACT	V
meningkat	増加	mentingkat	増加	V;SG;ACT	V
perwira	役員	perwira	役員	N;SG	N
perwira	巡査	perwira	巡査	N;SG	N
perwira	役員	perwira	役員	N;SG	N
makhluk	生き物	makhluk	生き物	N;SG	N
makhluk	生き物	makhluk	生き物	N;SG	N
pustaka	図書館	pustaka	図書館	N	N
pustaka	ライブラリ	pustaka	ライブラリ	N	N
pustaka	図書館	pustaka	図書館	N	N
pustaka	ライブラリ	pustaka	ライブラリ	N	N
ringan	軽い	ringan	軽い	ADJ;SG	ADJ
ringan	明るい	ringan	明るい	ADJ;SG	ADJ
kapten	隊長	kapten	隊長	N	N
diubah	変更	diubah	変更	V;SG;PASS	V
binatang	野獣	binatang	野獣	N;SG	N
binatang	動物	binatang	動物	N;SG	N
binatang	アニマル	binatang	アニマル	N;SG	N
binatang	動物	binatang	動物	N;SG	N
street	ストリート	street	ストリート	N	N
street	通り	street	通り	N	N
riwayat	履歴	riwayat	履歴	N	N
riwayat	由緒	riwayat	由緒	N	N
riwayat	歴史	riwayat	歴史	N	N
riwayat	沿革	riwayat	沿革	N	N
dokumen	ドキュメント	dokumen	ドキュメント	N;SG	N
dokumen	ドキュメント	dokumen	ドキュメント	N;SG	N
dokumen	書類	dokumen	書類	N;SG	N
dokumen	文書	dokumen	文書	N;SG	N
dokumen	ドキュメント	dokumen	ドキュメント	N;SG	N
dokumen	書類	dokumen	書類	N;SG	N
dokumen	文書	dokumen	文書	N;SG	N
zona	ゾーン	zona	ゾーン	N;SG	N
zona	ゾーン	zona	ゾーン	N;SG	N
opsional	オプション	opsional	オプション	N	N
iklan	広告	iklan	広告	N;SG	N
iklan	広告	iklan	広告	N;SG	N
iklan	広告	iklan	広告	N;SG	N
tempur	ファイター	tempur	ファイター	N;SG	N
ular	ヘビ	ular	ヘビ	N;SG	N
ular	ヘビ	ular	ヘビ	N;SG	N
wafat	故人	wafat	故人	N	N
sektor	セクター	sektor	セクター	N;SG	N
sektor	セクター	sektor	セクター	N;SG	N
individu	個人	individu	個人	N;SG	N
individu	個人	individu	個人	N;SG	N
persatuan	統一	persatuan	統一	N;SG	N
matematika	数学	matematika	数学	N;SG	N
matematika	数学	matematika	数学	N;SG	N
disebutkan	言及	disebutkan	言及	V;SG;PASS	V
pelajar	生徒	pelajar	生徒	N;SG	N
pelajar	学生	pelajar	学生	N;SG	N
pelajar	生徒	pelajar	生徒	N;SG	N
pelajar	学生	pelajar	学生	N;SG	N
elektronik	エレクトロニクス	elektronik	エレクトロニクス	N;SG	N
pengusaha	ビジネスマン	penusaha	ビジネスマン	N;SG	N
balapan	人種	balapan	人種	N;SG	N
balapan	競走	balapan	競走	N;SG	N
balapan	レース	balapan	レース	N;SG	N
balapan	競走	balapan	競走	N;SG	N
balapan	レース	balapan	レース	N;SG	N
ikatan	結合	ikatan	結合	N;SG	N
maju	進む	maju	進む	V;SG;ACT	V
maju	転送	maju	転送	V;SG;ACT	V
maju	進む	maju	進む	V;SG;ACT	V
bilangan	番号	bilangan	番号	N;SG	N
bilangan	数値	bilangan	数値	N;SG	N
bilangan	ナンバー	bilangan	ナンバー	N;SG	N
bilangan	数字	bilangan	数字	N;SG	N
bilangan	数値	bilangan	数値	N;SG	N
menjalankan	走る	menjalankan	走る	V;SG;ACT	V
menjalankan	走り	menjalankan	走る	V;SG;ACT	V
menjalankan	走る	menjalankan	走る	V;SG;ACT	V
anime	アニメ	anime	アニメ	N	N
kedokteran	医学	kedokteran	医学	N;SG	N
kedokteran	医学	kedokteran	医学	N;SG	N
pola	パターン	pola	パターン	N;SG	N
pola	パターン	pola	パターン	N;SG	N
perkebunan	不動産	perkebunan	不動産	N;SG	N
perkebunan	農場	perkebunan	農場	N;SG	N
perkebunan	ファーム	perkebunan	ファーム	N;SG	N
perkebunan	プランテーション	perkebunan	プランテーション	N;SG	N
perkebunan	プランテーション	perkebunan	プランテーション	N;SG	N
bek	ディフェンダー	bek	ディフェンダー	N;SG	N
aturan	規則	aturan	規則	N;SG	N
aturan	ルール	aturan	ルール	N;SG	N
aturan	ルール	aturan	ルール	N;SG	N
gempa	地震	gempa	地震	N;SG	N
peralatan	道具	peralatan	道具	N;SG	N
peralatan	機器	peralatan	機器	N;SG	N
peralatan	機材	peralatan	機材	N;SG	N
peralatan	ツール	peralatan	ツール	N;SG	N
peralatan	道具	peralatan	道具	N;SG	N
langkah	ステップ	langkah	ステップ	N;SG	N
langkah	歩数	langkah	歩数	N;SG	N
langkah	手順	langkah	手順	N;SG	N
langkah	ステップ	langkah	ステップ	N;SG	N
diskusi	ディスカッション	diskusi	ディスカッション	N;SG	N
diskusi	ディスカッション	diskusi	ディスカッション	N;SG	N
pembawa	キャリア	penbawa	キャリア	N;SG	N
kesenian	芸術	kesenian	芸術	N;SG	N
kesenian	アート	kesenian	アート	N;SG	N
kesenian	芸術	kesenian	芸術	N;SG	N
kesenian	美術	kesenian	美術	N;SG	N
berbicara	喋る	berbicara	喋る	V;SG;ACT	V
medali	メダル	medali	メダル	N;SG	N
medali	メダル	medali	メダル	N;SG	N
medali	メダル	medali	メダル	N;SG	N
pahlawan	ヒーロー	pahlawan	ヒーロー	N;SG	N
syarat	条件	syarat	条件	N;SG	N
syarat	状態	syarat	状態	N;SG	N
syarat	条件	syarat	条件	N;SG	N
ayam	鶏肉	ayam	鶏肉	N;SG	N
ayam	ニワトリ	ayam	ニワトリ	N;SG	N
ayam	チキン	ayam	チキン	N;SG	N
dijual	落札	dijual	落札	V;SG;PASS	V
tersebar	散逸	tersebar	散逸	V;SG;PASS	V
pajak	租税	pajak	租税	N;SG	N
pajak	税金	pajak	税金	N;SG	N
pajak	税金	pajak	税金	N;SG	N
buruh	分娩	buruh	分娩	N;SG	N
buruh	労働	buruh	労働	N;SG	N
buruh	分娩	buruh	分娩	N;SG	N
buruh	労働	buruh	労働	N;SG	N
kontes	コンテスト	kontes	コンテスト	N;SG	N
kontes	コンテスト	kontes	コンテスト	N;SG	N
kabinet	内閣	kabinet	内閣	N;SG	N
kabinet	キャビネット	kabinet	キャビネット	N;SG	N
sekitarnya	周辺	sekitar	周辺	N	N
arsitektur	アーキテクチャ	arsitektur	アーキテクチャ	N;SG	N
arsitektur	建築	arsitektur	建築	N;SG	N
arsitektur	アーキテクチャ	arsitektur	アーキテクチャ	N;SG	N
sub	サブ	sub	サブ	N	N
sensus	国勢調査	sensus	国勢調査	N;SG	N
lomba	人種	lomba	人種	N;SG	N
lomba	競走	lomba	競走	N;SG	N
lomba	レース	lomba	レース	N;SG	N
lomba	競技	lomba	競技	N;SG	N
lomba	コンペ	lomba	コンペ	N;SG	N
lomba	競争	lomba	競争	N;SG	N
lomba	コンペティション	lomba	コンペティション	N;SG	N
lomba	コンテスト	lomba	コンテスト	N;SG	N
lomba	コンテスト	lomba	コンテスト	N;SG	N
panggung	舞台	panggung	舞台	N;SG	N
panggung	ステージ	panggung	ステージ	N;SG	N
praktik	練習	praktik	練習	N;SG	N
dinyatakan	指定	dinyatakan	指定	V;SG;PASS	V
pemilu	選挙	pemilu	選挙	N;SG	N
pemilu	選挙	pemilu	選挙	N;SG	N
mengatur	整列	menatur	整列	V;SG;ACT	V
memerintah	支配	menperintah	支配	V;SG;ACT	V
memerintah	裁定	menperintah	裁定	V;SG;ACT	V
memerintah	指揮	menperintah	指揮	V;SG;ACT	V
tepi	エッジ	tepi	エッジ	N;SG	N
tepi	ボーダー	tepi	ボーダー	N;SG	N
tepi	国境	tepi	国境	N;SG	N
tepi	エッジ	tepi	エッジ	N;SG	N
panglima	司令官	panglima	司令官	N;SG	N
gigi	歯科	gigi	歯科	N;SG	N
contohnya	用例	contohnya	用例	N	N
contohnya	実例	contohnya	実例	N	N
kualifikasi	資格	kualifikasi	資格	N;SG	N
kualifikasi	資格	kualifikasi	資格	N;SG	N
singkat	短い	singkat	短い	ADJ;SG	ADJ
eksekutif	エグゼクティブ	eksekutif	エグゼクティブ	N;SG	N
kelapa	ココナツ	kelapa	ココナツ	N;SG	N
kelapa	ココナッツ	kelapa	ココナッツ	N;SG	N
kelapa	ココナッツ	kelapa	ココナッツ	N;SG	N
lantai	フロア	lantai	フロア	N;SG	N
telur	エッグ	telur	エッグ	N;SG	N
telur	エッグ	telur	エッグ	N;SG	N
filsafat	哲学	filsafat	哲学	N	N
biologi	生物	biologi	生物	N;SG	N
pelatihan	トレーニング	penlatihan	トレーニング	N;SG	N
pelatihan	講習	penlatihan	講習	N;SG	N
membeli	購入	menbeli	購入	V;SG;ACT	V
membeli	買う	menbeli	買う	V;SG;ACT	V
membeli	購入	menbeli	購入	V;SG;ACT	V
membeli	購入	menbeli	購入	V;SG;ACT	V
membeli	購入	menbeli	購入	V;SG;ACT	V
sudut	コーナー	sudut	コーナー	N;SG	N
sudut	角度	sudut	角度	N;SG	N
sudut	アングル	sudut	アングル	N;SG	N
kapasitas	定員	kapasitas	定員	N;SG	N
kapasitas	容量	kapasitas	容量	N;SG	N
rahasia	機密	rahasia	機密	N;SG	N
