mai	もっと	mai	もっと	ADV	ADV
arme	武器	armă	武器	N;INDF;FEM;PL	N
arme	兵器	armă	兵器	N;INDF;FEM;PL	N
institutii	機関	institutie	機関	N;INDF;FEM;PL	N
institutii	機関	institutie	機関	N;INDF;FEM;PL	N
cantece	ソング	cantec	ソング	N;INDF;FEM;PL	N
cantece	ソング	cantec	ソング	N;INDF;FEM;PL	N
federatia	連邦	federatie	連邦	N;DEF;FEM;SG	N
federatia	連邦	federatie	連邦	N;DEF;FEM;SG	N
creste	増加	creste	増加	V;IND;SG;3;PRS;FIN	V
creste	増額	creste	増額	V;IND;SG;3;PRS;FIN	V
creste	増やす	creste	増やす	V;IND;SG;3;PRS;FIN	V
rss	rss	rss	rss	N;INDF;MASC;SG	N
calitatea	品質	calitate	品質	N;DEF;FEM;SG	N
calitatea	クオリティ	calitate	クオリティ	N;DEF;FEM;SG	N
calitatea	画質	calitate	画質	N;DEF;FEM;SG	N
jucatori	選手	jucator	選手	N;INDF;MASC;PL	N
jucatori	プレイヤー	jucator	プレイヤー	N;INDF;MASC;PL	N
jucatori	選手	jucator	選手	N;INDF;MASC;PL	N
jucatori	プレイヤー	jucator	プレイヤー	N;INDF;MASC;PL	N
nova	新星	novă	新星	N;DEF;FEM;SG	N
statuia	彫像	statuie	彫像	N;DEF;FEM;SG	N
profesorul	教授	profesor	教授	N;DEF;MASC;SG	N
tipul	種類	tip	種類	N;DEF;MASC;SG	N
tipul	タイプ	tip	タイプ	N;DEF;MASC;SG	N
liberal	リベラル	liberal	リベラル	N;INDF;MASC;SG	N
padurea	フォレスト	padure	フォレスト	N;DEF;FEM;SG	N
padurea	森林	padure	森林	N;DEF;FEM;SG	N
podul	ブリッジ	pod	ブリッジ	N;DEF;MASC;SG	N
limbile	言語	limbă	言語	N;DEF;FEM;PL	N
mediul	環境	mediu	環境	N;DEF;MASC;SG	N
tronul	玉座	tron	玉座	N;DEF;MASC;SG	N
ansamblul	アンサンブル	ansamblu	アンサンブル	N;DEF;MASC;SG	N
rezultatul	結果	rezultat	結果	N;DEF;MASC;SG	N
societate	社会	societate	社会	N;INDF;FEM;SG	N
concert	コンサート	concert	コンサート	N;INDF;MASC;SG	N
arena	アリーナ	arena	アリーナ	N;DEF;FEM;SG	N
arena	アリーナ	arena	アリーナ	N;DEF;FEM;SG	N
motor	エンジン	motor	エンジン	N;INDF;MASC;SG	N
motor	モーター	motor	モーター	N;INDF;MASC;SG	N
grupa	集団	grupă	集団	N;DEF;FEM;SG	N
grupa	グループ	grupă	グループ	N;DEF;FEM;SG	N
grupa	集団	grupă	集団	N;DEF;FEM;SG	N
grupa	グループ	grupă	グループ	N;DEF;FEM;SG	N
grupa	分隊	grupă	分隊	N;DEF;FEM;SG	N
redactor	エディタ	redactor	エディタ	N;INDF;MASC;SG	N
proiecte	プロジェクト	proiect	プロジェクト	N;INDF;FEM;PL	N
canalul	チャネル	canal	チャネル	N;DEF;MASC;SG	N
canalul	チャンネル	canal	チャンネル	N;DEF;MASC;SG	N
canalul	海峡	canal	海峡	N;DEF;MASC;SG	N
obiect	オブジェクト	obiect	オブジェクト	N;INDF;MASC;SG	N
royal	ロイヤル	royal	ロイヤル	N;INDF;MASC;SG	N
tineri	ヤング	tânăr	ヤング	N;INDF;MASC;PL	N
companii	会社	companie	会社	N;INDF;FEM;PL	N
cartier	近所	cartier	近所	N;INDF;MASC;SG	N
cartier	近隣	cartier	近隣	N;INDF;MASC;SG	N
specialitate	名物	specialitate	名物	N;INDF;FEM;SG	N
specialitate	特製	specialitate	特製	N;INDF;FEM;SG	N
aspect	外観	aspect	外観	N;INDF;MASC;SG	N
aspect	アスペクト	aspect	アスペクト	N;INDF;MASC;SG	N
aspect	側面	aspect	側面	N;INDF;MASC;SG	N
cladire	建物	cladire	建物	N;INDF;FEM;SG	N
cladire	建物	cladire	建物	N;INDF;FEM;SG	N
dealul	ヒル	deal	ヒル	N;DEF;MASC;SG	N
guvernator	知事	guvernator	知事	N;INDF;MASC;SG	N
episod	エピソード	episod	エピソード	N;INDF;MASC;SG	N
actiunile	アクション	actiune	アクション	N;DEF;FEM;PL	N
crede	信じる	crede	信じる	V;IND;SG;3;PRS;FIN	V
crede	信ずる	crede	信ずる	V;IND;SG;3;PRS;FIN	V
episodul	エピソード	episod	エピソード	N;DEF;MASC;SG	N
critica	評論	critică	評論	N;DEF;FEM;SG	N
critica	クリティカル	critică	クリティカル	N;DEF;FEM;SG	N
critica	評論	critică	評論	N;DEF;FEM;SG	N
critica	クリティカル	critică	クリティカル	N;DEF;FEM;SG	N
artisti	芸術家	artisti	芸術家	N;INDF;MASC;PL	N
artisti	アーティスト	artisti	アーティスト	N;INDF;MASC;PL	N
artisti	芸術家	artisti	芸術家	N;INDF;MASC;PL	N
artisti	アーティスト	artisti	アーティスト	N;INDF;MASC;PL	N
regimentul	連隊	regiment	連隊	N;DEF;MASC;SG	N
paginile	ページ	pagină	ページ	N;DEF;FEM;PL	N
net	ネット	net	ネット	N;INDF;MASC;SG	N
faza	フェーズ	fază	フェーズ	N;DEF;FEM;SG	N
faza	位相	fază	位相	N;DEF;FEM;SG	N
faza	フェーズ	fază	フェーズ	N;DEF;FEM;SG	N
faza	位相	fază	位相	N;DEF;FEM;SG	N
memoria	メモリ	memorie	メモリ	N;DEF;FEM;SG	N
memoria	メモリー	memorie	メモリー	N;DEF;FEM;SG	N
mana	ハンド	mană	ハンド	N;DEF;FEM;SG	N
mana	ハンド	mană	ハンド	N;DEF;FEM;SG	N
mana	マナ	mană	マナ	N;DEF;FEM;SG	N
mana	ハンド	mană	ハンド	N;DEF;FEM;SG	N
rezultatele	結果	rezultat	結果	N;DEF;FEM;PL	N
domenii	ドメイン	domeniu	ドメイン	N;INDF;FEM;PL	N
domenii	フィールド	domeniu	フィールド	N;INDF;FEM;PL	N
fondator	創始	fondator	創始	N;INDF;MASC;SG	N
fondator	開祖	fondator	開祖	N;INDF;MASC;SG	N
padure	フォレスト	padure	フォレスト	N;INDF;FEM;SG	N
padure	森林	padure	森林	N;INDF;FEM;SG	N
padure	フォレスト	padure	フォレスト	N;INDF;FEM;SG	N
padure	森林	padure	森林	N;INDF;FEM;SG	N
document	ドキュメント	document	ドキュメント	N;INDF;MASC;SG	N
document	書類	document	書類	N;INDF;MASC;SG	N
document	文書	document	文書	N;INDF;MASC;SG	N
concurs	競技	concurs	競技	N;INDF;MASC;SG	N
concurs	コンペ	concurs	コンペ	N;INDF;MASC;SG	N
concurs	競争	concurs	競争	N;INDF;MASC;SG	N
concurs	コンペティション	concurs	コンペティション	N;INDF;MASC;SG	N
concurs	コンテスト	concurs	コンテスト	N;INDF;MASC;SG	N
concurs	コンテスト	concurs	コンテスト	N;INDF;MASC;SG	N
sol	土壌	sol	土壌	N;INDF;MASC;SG	N
sol	地面	sol	地面	N;INDF;MASC;SG	N
sol	グラウンド	sol	グラウンド	N;INDF;MASC;SG	N
statut	近況	statut	近況	N;INDF;MASC;SG	N
nave	艦船	navă	艦船	N;INDF;FEM;PL	N
nave	船舶	navă	船舶	N;INDF;FEM;PL	N
mijloc	真ん中	mijloc	真ん中	N;INDF;MASC;SG	N
mijloc	ミドル	mijloc	ミドル	N;INDF;MASC;SG	N
durata	期間	durată	期間	N;DEF;FEM;SG	N
durata	期間	durată	期間	N;DEF;FEM;SG	N
lucruri	モノ	lucru	モノ	N;INDF;FEM;PL	N
lucruri	物事	lucru	物事	N;INDF;FEM;PL	N
lucruri	もの	lucru	もの	N;INDF;FEM;PL	N
masini	カーズ	masină	カーズ	N;INDF;FEM;PL	N
masini	機械	masină	機械	N;INDF;FEM;PL	N
masini	カーズ	masină	カーズ	N;INDF;FEM;PL	N
masini	機械	masină	機械	N;INDF;FEM;PL	N
masini	カーズ	masină	カーズ	N;INDF;FEM;PL	N
campion	チャンピオン	campion	チャンピオン	N;INDF;MASC;SG	N
ducele	公爵	duce	公爵	N;DEF;MASC;SG	N
campionilor	チャンピオン	campion	チャンピオン	N;DEF;MASC;PL	N
relatia	リレーション	relatie	リレーション	N;DEF;FEM;SG	N
minim	最低	minim	最低	N;INDF;MASC;SG	N
minim	最低	minim	最低	N;INDF;MASC;SG	N
minim	最小	minim	最小	N;INDF;MASC;SG	N
minim	最小	minim	最小	N;INDF;MASC;SG	N
fratii	兄弟	frate	兄弟	N;DEF;MASC;PL	N
fratii	兄弟	frate	兄弟	N;DEF;MASC;PL	N
intrare	玄関	intrare	玄関	N;INDF;FEM;SG	N
intrare	入口	intrare	入口	N;INDF;FEM;SG	N
intrare	エントリー	intrare	エントリー	N;INDF;FEM;SG	N
intrare	エントリ	intrare	エントリ	N;INDF;FEM;SG	N
frumos	美しい	frumos	美しい	ADJ;INDF;MASC;SG	ADJ
frumos	素敵	frumos	素敵	ADJ;INDF;MASC;SG	ADJ
pamantul	地球	pamant	地球	N;DEF;MASC;SG	N
pamantul	アース	pamant	アース	N;DEF;MASC;SG	N
episoade	エピソード	episod	エピソード	N;INDF;FEM;PL	N
mereu	常に	mereu	常に	ADV	ADV
mereu	いつも	mereu	いつも	ADV	ADV
limita	リミット	limită	リミット	N;DEF;FEM;SG	N
limita	限界	limită	限界	N;DEF;FEM;SG	N
limita	リミット	limită	リミット	N;DEF;FEM;SG	N
limita	限界	limită	限界	N;DEF;FEM;SG	N
lot	バッチ	lot	バッチ	N;INDF;MASC;SG	N
lot	ロット	lot	ロット	N;INDF;MASC;SG	N
ordinea	オーダー	ordine	オーダー	N;DEF;FEM;SG	N
jet	ジェット	jet	ジェット	N;INDF;MASC;SG	N
jet	ジェット	jet	ジェット	N;INDF;MASC;SG	N
denumire	名前	denumire	名前	N;INDF;FEM;SG	N
denumire	氏名	denumire	氏名	N;INDF;FEM;SG	N
denumire	名称	denumire	名称	N;INDF;FEM;SG	N
strainatate	海外	strainatate	海外	N;INDF;FEM;SG	N
strainatate	海外	strainatate	海外	N;INDF;FEM;SG	N
strainatate	外国	strainatate	外国	N;INDF;FEM;SG	N
strainatate	海外	strainatate	海外	N;INDF;FEM;SG	N
comisia	手数	comisie	手数	N;DEF;FEM;SG	N
comisia	コミッション	comisie	コミッション	N;DEF;FEM;SG	N
adevar	真理	adevar	真理	N;INDF;MASC;SG	N
adevar	真理	adevar	真理	N;INDF;MASC;SG	N
trupe	バンド	trupă	バンド	N;INDF;FEM;PL	N
capacitatea	定員	capacitate	定員	N;DEF;FEM;SG	N
capacitatea	容量	capacitate	容量	N;DEF;FEM;SG	N
capacitatea	能力	capacitate	能力	N;DEF;FEM;SG	N
economie	経済	economie	経済	N;INDF;FEM;SG	N
temperatura	気温	temperatură	気温	N;DEF;FEM;SG	N
temperatura	温度	temperatură	温度	N;DEF;FEM;SG	N
temperatura	気温	temperatură	気温	N;DEF;FEM;SG	N
temperatura	温度	temperatură	温度	N;DEF;FEM;SG	N
profil	プロフィール	profil	プロフィール	N;INDF;MASC;SG	N
profil	プロファイル	profil	プロファイル	N;INDF;MASC;SG	N
software	ソフトウエア	software	ソフトウエア	N;INDF;MASC;SG	N
software	ソフトウェア	software	ソフトウェア	N;INDF;MASC;SG	N
sotul	主人	sot	主人	N;DEF;MASC;SG	N
sotul	主人	sot	主人	N;DEF;MASC;SG	N
dans	ダンス	dans	ダンス	N;INDF;MASC;SG	N
dans	ダンス	dans	ダンス	N;INDF;MASC;SG	N
dans	ダンシング	dans	ダンシング	N;INDF;MASC;SG	N
independenta	インディペンデント	independent	インディペンデント	N;DEF;FEM;SG	N
independenta	インディペンデント	independent	インディペンデント	N;DEF;FEM;SG	N
val	波動	val	波動	N;INDF;MASC;SG	N
val	ウェーブ	val	ウェーブ	N;INDF;MASC;SG	N
val	ベール	val	ベール	N;INDF;MASC;SG	N
last	最終	last	最終	N;INDF;MASC;SG	N
last	ラスト	last	ラスト	N;INDF;MASC;SG	N
last	最後	last	最後	N;INDF;MASC;SG	N
tour	ツアー	tour	ツアー	N;INDF;MASC;SG	N
rolurile	役割	rol	役割	N;DEF;FEM;PL	N
big	ビッグ	big	ビッグ	N;INDF;MASC;SG	N
apararea	ディフェンス	aparare	ディフェンス	N;DEF;FEM;SG	N
apararea	防御	aparare	防御	N;DEF;FEM;SG	N
apararea	ディフェンス	aparare	ディフェンス	N;DEF;FEM;SG	N
apararea	防御	aparare	防御	N;DEF;FEM;SG	N
apararea	防衛	aparare	防衛	N;DEF;FEM;SG	N
apararea	ディフェンス	aparare	ディフェンス	N;DEF;FEM;SG	N
apararea	防御	aparare	防御	N;DEF;FEM;SG	N
comandantul	司令官	comandant	司令官	N;DEF;MASC;SG	N
retea	ネットワーク	retea	ネットワーク	N;DEF;FEM;SG	N
retea	ネットワーク	retea	ネットワーク	N;DEF;FEM;SG	N
utilizatori	ユーザー	utilizator	ユーザー	N;INDF;MASC;PL	N
utilizatori	ユーザ	utilizator	ユーザ	N;INDF;MASC;PL	N
spring	スプリング	springe	スプリング	N;INDF;MASC;SG	N
documentar	ドキュメンタリー	documentar	ドキュメンタリー	N;INDF;MASC;SG	N
silver	シルバー	silver	シルバー	N;INDF;MASC;SG	N
situatie	状況	situatie	状況	N;INDF;FEM;SG	N
situatie	シチュエーション	situatie	シチュエーション	N;INDF;FEM;SG	N
situatie	状況	situatie	状況	N;INDF;FEM;SG	N
situatie	シチュエーション	situatie	シチュエーション	N;INDF;FEM;SG	N
evenimentele	イベント	eveniment	イベント	N;DEF;FEM;PL	N
evenimentele	行事	eveniment	行事	N;DEF;FEM;PL	N
sectorul	セクター	sector	セクター	N;DEF;MASC;SG	N
scazut	低い	scazut	低い	ADJ;INDF;MASC;SG	ADJ
independente	独立	independent	独立	ADJ;INDF;FEM;PL	ADJ
termina	終了	termina	終了	V;IND;SG;3;IPFV;FIN	V
tone	トン	tonă	トン	N;INDF;FEM;PL	N
tone	トン	tonă	トン	N;INDF;FEM;PL	N
tone	トーン	tonă	トーン	N;INDF;FEM;PL	N
tone	トン	tonă	トン	N;INDF;FEM;PL	N
football	フットボール	football	フットボール	N;INDF;MASC;SG	N
green	グリーン	green	グリーン	N;INDF;MASC;SG	N
green	緑色	green	緑色	N;INDF;MASC;SG	N
serviciu	サービス	serviciu	サービス	N;INDF;MASC;SG	N
gol	ゴール	gol	ゴール	N;INDF;MASC;SG	N
management	マネジメント	management	マネジメント	N;INDF;MASC;SG	N
management	マネージメント	management	マネージメント	N;INDF;MASC;SG	N
formatie	バンド	formatie	バンド	N;INDF;FEM;SG	N
formatie	フォーメーション	formatie	フォーメーション	N;INDF;FEM;SG	N
formatie	バンド	formatie	バンド	N;INDF;FEM;SG	N
cont	口座	cont	口座	N;INDF;MASC;SG	N
cont	アカウント	cont	アカウント	N;INDF;MASC;SG	N
banca	バンク	bancă	バンク	N;DEF;FEM;SG	N
banca	銀行	bancă	銀行	N;DEF;FEM;SG	N
banca	バンク	bancă	バンク	N;DEF;FEM;SG	N
banca	銀行	bancă	銀行	N;DEF;FEM;SG	N
banca	ベンチ	bancă	ベンチ	N;DEF;FEM;SG	N
dragoste	ラブ	dragoste	ラブ	N;INDF;MASC	N
con	円錐	con	円錐	N;INDF;MASC;SG	N
con	コーン	con	コーン	N;INDF;MASC;SG	N
simbol	シンボル	simbol	シンボル	N;INDF;MASC;SG	N
simbol	記号	simbol	記号	N;INDF;MASC;SG	N
clasamentul	ランキング	clasament	ランキング	N;DEF;MASC;SG	N
clasamentul	順位	clasament	順位	N;DEF;MASC;SG	N
vin	来る	veni	来る	V;IND;PL;3;PRS;FIN	V
rezistenta	スタミナ	rezistentă	スタミナ	N;DEF;FEM;SG	N
comisiei	手数	comisie	手数	N;DEF;FEM;SG	N
comisiei	コミッション	comisie	コミッション	N;DEF;FEM;SG	N
albastru	青い	albastru	青い	ADJ;INDF;MASC;SG	ADJ
regula	ルール	regulă	ルール	N;DEF;FEM;SG	N
regula	ルール	regulă	ルール	N;DEF;FEM;SG	N
regimul	政権	regim	政権	N;DEF;MASC;SG	N
zbor	ハエ	zbor	ハエ	N;INDF;MASC;SG	N
zbor	フライ	zbor	フライ	N;INDF;MASC;SG	N
zbor	フライング	zbor	フライング	N;INDF;MASC;SG	N
zbor	フライト	zbor	フライト	N;INDF;MASC;SG	N
zbor	飛行	zbor	飛行	N;INDF;MASC;SG	N
discuta	話し合う	discuta	話し合う	V;IND;SG;3;IPFV;FIN	V
avion	飛行機	avion	飛行機	N;INDF;MASC;SG	N
avion	飛行機	avion	飛行機	N;INDF;MASC;SG	N
vas	船舶	vas	船舶	N;INDF;MASC;SG	N
nava	船舶	navă	船舶	N;DEF;FEM;SG	N
nava	船舶	navă	船舶	N;DEF;FEM;SG	N
nava	船舶	navă	船舶	N;DEF;FEM;SG	N
autoritatea	権威	autoritate	権威	N;DEF;FEM;SG	N
autoritatea	権限	autoritate	権限	N;DEF;FEM;SG	N
autoritatea	職権	autoritate	職権	N;DEF;FEM;SG	N
lider	リーダー	lider	リーダー	N;INDF;MASC;SG	N
cruce	十字	cruce	十字	N;INDF;FEM;SG	N
cruce	クロス	cruce	クロス	N;INDF;FEM;SG	N
cruce	十字	cruce	十字	N;INDF;FEM;SG	N
pilot	パイロット	pilot	パイロット	N;INDF;MASC;SG	N
realitate	リアリティ	realitate	リアリティ	N;INDF;FEM;SG	N
realitate	現実	realitate	現実	N;INDF;FEM;SG	N
includ	含める	include	含める	V;IND;PL;3;PRS;FIN	V
directorul	ディレクトリ	director	ディレクトリ	N;DEF;MASC;SG	N
crucea	十字	cruce	十字	N;DEF;FEM;SG	N
crucea	クロス	cruce	クロス	N;DEF;FEM;SG	N
crucea	十字	cruce	十字	N;DEF;FEM;SG	N
magazin	ショップ	magazin	ショップ	N;INDF;MASC;SG	N
magazin	店舗	magazin	店舗	N;INDF;MASC;SG	N
magazin	ストア	magazin	ストア	N;INDF;MASC;SG	N
urbana	アーバン	urbană	アーバン	N;DEF;FEM;SG	N
promovarea	プロモーション	promovare	プロモーション	N;DEF;FEM;SG	N
fundatia	財団	fundatie	財団	N;DEF;FEM;SG	N
fundatia	ファンデーション	fundatie	ファンデーション	N;DEF;FEM;SG	N
fundatia	ファウンデーション	fundatie	ファウンデーション	N;DEF;FEM;SG	N
fundatia	財団	fundatie	財団	N;DEF;FEM;SG	N
fundatia	ファンデーション	fundatie	ファンデーション	N;DEF;FEM;SG	N
fundatia	ファウンデーション	fundatie	ファウンデーション	N;DEF;FEM;SG	N
fundatia	財団	fundatie	財団	N;DEF;FEM;SG	N
fundatia	ファンデーション	fundatie	ファンデーション	N;DEF;FEM;SG	N
fundatia	ファウンデーション	fundatie	ファウンデーション	N;DEF;FEM;SG	N
patrimoniului	遺産	patrimoniu	遺産	N;DEF;MASC;SG	N
bazin	盆地	bazin	盆地	N;INDF;MASC;SG	N
turneu	ツアー	turneu	ツアー	N;INDF;MASC;SG	N
turneu	トーナメント	turneu	トーナメント	N;INDF;MASC;SG	N
sex	性別	sex	性別	N;INDF;MASC;SG	N
sex	ジェンダー	sex	ジェンダー	N;INDF;MASC;SG	N
sex	性別	sex	性別	N;INDF;MASC;SG	N
sex	セックス	sex	セックス	N;INDF;MASC;SG	N
statistica	統計	statistică	統計	N;DEF;FEM;SG	N
statistica	統計	statistică	統計	N;DEF;FEM;SG	N
texte	テキスト	text	テキスト	N;INDF;FEM;PL	N
teme	テーマ	temă	テーマ	N;INDF;FEM;PL	N
teme	宿題	temă	宿題	N;INDF;FEM;PL	N
japoneza	日本人	japoneză	日本人	N;DEF;FEM;SG	N
japoneza	ジャパニーズ	japoneză	ジャパニーズ	N;DEF;FEM;SG	N
japoneza	日本語	japoneză	日本語	N;DEF;FEM;SG	N
japoneza	日本人	japoneză	日本人	N;DEF;FEM;SG	N
japoneza	ジャパニーズ	japoneză	ジャパニーズ	N;DEF;FEM;SG	N
japoneza	日本語	japoneză	日本語	N;DEF;FEM;SG	N
artilerie	大砲	artilerie	大砲	N;INDF;FEM;SG	N
pasari	鳥類	pasar	鳥類	N;INDF;MASC;PL	N
pasari	鳥類	pasar	鳥類	N;INDF;MASC;PL	N
prieten	友人	prieten	友人	N;INDF;MASC;SG	N
prieten	友だち	prieten	友だち	N;INDF;MASC;SG	N
prieten	友達	prieten	友達	N;INDF;MASC;SG	N
marina	海軍	marină	海軍	N;DEF;FEM;SG	N
marina	ネイビー	marină	ネイビー	N;DEF;FEM;SG	N
marina	マリーナ	marină	マリーナ	N;DEF;FEM;SG	N
marina	海軍	marină	海軍	N;DEF;FEM;SG	N
marina	ネイビー	marină	ネイビー	N;DEF;FEM;SG	N
marina	マリン	marină	マリン	N;DEF;FEM;SG	N
organizatii	団体	organizat	団体	N;INDF;FEM;PL	N
organizatii	団体	organizat	団体	N;INDF;FEM;PL	N
profile	プロフィール	profă	プロフィール	N;INDF;FEM;PL	N
profile	プロファイル	profă	プロファイル	N;INDF;FEM;PL	N
spate	後ろ	spate	後ろ	N;INDF;MASC;SG	N
spate	背中	spate	背中	N;INDF;MASC;SG	N
spate	裏側	spate	裏側	N;INDF;MASC;SG	N
schimbarea	チェンジ	schimbare	チェンジ	N;DEF;FEM;SG	N
song	歌曲	song	歌曲	N;INDF;MASC;SG	N
song	ソング	song	ソング	N;INDF;MASC;SG	N
cursuri	コース	curs	コース	N;INDF;FEM;PL	N
cursuri	クラス	curs	クラス	N;INDF;FEM;PL	N
paduri	森林	pad	森林	N;INDF;FEM;PL	N
paduri	森林	pad	森林	N;INDF;FEM;PL	N
turn	タワー	turn	タワー	N;INDF;MASC;SG	N
continut	コンテンツ	continut	コンテンツ	N;INDF;MASC;SG	N
continut	内容	continut	内容	N;INDF;MASC;SG	N
continut	コンテンツ	continut	コンテンツ	N;INDF;MASC;SG	N
continut	内容	continut	内容	N;INDF;MASC;SG	N
prefectura	都道府県	prefectură	都道府県	N;DEF;FEM;SG	N
prefectura	都道府県	prefectură	都道府県	N;DEF;FEM;SG	N
pod	屋根	pod	屋根	N;INDF;MASC;SG	N
pod	ブリッジ	pod	ブリッジ	N;INDF;MASC;SG	N
deseori	しばしば	deseori	しばしば	ADV	ADV
batran	オールド	batran	オールド	N;INDF;MASC;SG	N
dinastie	王朝	dinastie	王朝	N;INDF;FEM;SG	N
museum	美術館	museum	美術館	N;INDF;MASC;SG	N
museum	博物館	museum	博物館	N;INDF;MASC;SG	N
preotul	司祭	preot	司祭	N;DEF;MASC;SG	N
usa	ドア	usa	ドア	N;DEF;FEM;SG	N
usa	ドア	usa	ドア	N;DEF;FEM;SG	N
usa	ドア	usa	ドア	N;DEF;FEM;SG	N
usa	ドア	usa	ドア	N;DEF;FEM;SG	N
conformitate	コンプライアンス	conformitate	コンプライアンス	N;INDF;FEM;SG	N
scurte	短い	scurt	短い	ADJ;INDF;FEM;PL	ADJ
perioade	ピリオド	perioadă	ピリオド	N;INDF;FEM;PL	N
crestin	キリスト	crestin	キリスト	N;INDF;MASC;SG	N
crestin	キリスト教徒	crestin	キリスト教徒	N;INDF;MASC;SG	N
crestin	キリスト	crestin	キリスト	N;INDF;MASC;SG	N
crestin	キリスト教徒	crestin	キリスト教徒	N;INDF;MASC;SG	N
crestin	キリスト	crestin	キリスト	N;INDF;MASC;SG	N
crestin	キリスト教徒	crestin	キリスト教徒	N;INDF;MASC;SG	N
caracteristici	特性	caracteristică	特性	N;INDF;FEM;PL	N
caracteristici	特色	caracteristică	特色	N;INDF;FEM;PL	N
caracteristici	特徴	caracteristică	特徴	N;INDF;FEM;PL	N
caracteristici	機能	caracteristică	機能	N;INDF;FEM;PL	N
caracteristici	特徴	caracteristică	特徴	N;INDF;FEM;PL	N
ansamblu	アンサンブル	ansamblu	アンサンブル	N;INDF;MASC;SG	N
semn	サイン	semn	サイン	N;INDF;MASC;SG	N
semn	記号	semn	記号	N;INDF;MASC;SG	N
kilometri	マイル	kilometru	マイル	N;INDF;MASC;PL	N
kilometri	キロ	kilometru	キロ	N;INDF;MASC;PL	N
kilometri	キロメートル	kilometru	キロメートル	N;INDF;MASC;PL	N
dvd	dvd	dvd	dvd	N;INDF;MASC;SG	N
vorbeste	喋る	vorbi	喋る	V;IND;SG;3;PRS;FIN	V
vorbeste	喋る	vorbi	喋る	V;IND;SG;3;PRS;FIN	V
idei	アイデア	idee	アイデア	N;INDF;FEM;PL	N
idei	アイディア	idee	アイディア	N;INDF;FEM;PL	N
complex	複雑	complex	複雑	ADJ;INDF;MASC;SG	ADJ
dorinta	欲望	dorintă	欲望	N;DEF;FEM;SG	N
dorinta	欲望	dorintă	欲望	N;DEF;FEM;SG	N
dorinta	欲望	dorintă	欲望	N;DEF;FEM;SG	N
simple	シンプル	simplu	シンプル	ADJ;INDF;FEM;PL	ADJ
simple	簡単	simplu	簡単	ADJ;INDF;FEM;PL	ADJ
simple	単純	simplu	単純	ADJ;INDF;FEM;PL	ADJ
tema	テーマ	temă	テーマ	N;DEF;FEM;SG	N
tema	テーマ	temă	テーマ	N;DEF;FEM;SG	N
militari	軍事	militar	軍事	N;INDF;MASC;PL	N
militari	軍隊	militar	軍隊	N;INDF;MASC;PL	N
greutate	重量	greutate	重量	N;INDF;FEM;SG	N
greutate	体重	greutate	体重	N;INDF;FEM;SG	N
organizatia	団体	organizatie	団体	N;DEF;FEM;SG	N
organizatia	組織	organizatie	組織	N;DEF;FEM;SG	N
organizatia	組織	organizatie	組織	N;DEF;FEM;SG	N
primavara	スプリング	primavară	スプリング	N;DEF;FEM;SG	N
