din	od	din	od	ADP;ACC	ADP
ucis	zabita	ucis	zabić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ucis	zabity	ucis	zabić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
știe	wie	ști	wiedzieć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
comun	wspólnej	comun	wspólny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
comun	wspólny	comun	wspólny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
comun	wspólne	comun	wspólny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
soldați	żołnierzy	soldat	żołnierz	N;INDF;MASC;PL	N;ACC;MASC;PL
soldați	żołnierze	soldat	żołnierz	N;INDF;MASC;PL	N;NOM;MASC;PL
comentariu	komentarz	comentariu	komentarz	N;INDF;MASC;SG	N;NOM;MASC;SG
king	króla	king	król	N;INDF;MASC;SG	N;ACC;MASC;SG
king	król	king	król	N;INDF;MASC;SG	N;NOM;MASC;SG
pag	pag	pag	pag		
viitor	przyszłości	viitor	przyszłość	N;INDF;MASC;SG	N;DAT;FEM;SG
viitor	przyszłość	viitor	przyszłość	N;INDF;MASC;SG	N;NOM;FEM;SG
tânăr	młoda	tânăr	młody	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tânăr	młody	tânăr	młody	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
tânăr	młode	tânăr	młody	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bronz	brązu	bronz	brąz	N;INDF;MASC;SG	N;GEN;MASC;SG
episcop	biskup	episcop	biskup	N;INDF;MASC;SG	N;NOM;MASC;SG
episcop	goniec	episcop	goniec	N;INDF;MASC;SG	N;NOM;MASC;SG
habsburg	habsburg	habsburg	habsburg	N;INDF;MASC;SG	N;NOM;MASC;SG
org	org	org	org		
încheiat	zrealizowane	încheia	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
încheiat	zakończone	încheia	zakończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
încheiat	zakończona	încheia	zakończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
încheiat	zaliczone	încheia	zaliczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
încheiat	ukończone	încheia	ukończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
retras	emerytowany	retrage	emerytować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
retras	wycofane	retrage	wycofać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
retras	cofnięte	retrage	cofnić	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
retras	wycofany	retrage	wycofać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
sediu	siedziba	sediu	siedziba	N;INDF;MASC;SG	N;NOM;FEM;SG
interpretat	interpretowane	interpreta	interpretować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
introdus	wprowadzone	introduce	wprowadzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
introdus	wprowadzony	introduce	wprowadzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
introdus	wprowadzona	introduce	wprowadzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
medic	lekarza	medic	lekarz	N;INDF;MASC;SG	N;ACC;MASC;SG
medic	lekarz	medic	lekarz	N;INDF;MASC;SG	N;NOM;MASC;SG
comandant	komendant	comandant	komendant	N;INDF;MASC;SG	N;NOM;MASC;SG
comandant	dowódca	comandant	dowódca	N;INDF;MASC;SG	N;NOM;MASC;SG
bărbați	faceci	bărbat	facet	N;INDF;MASC;PL	N;NOM;MASC;PL
bărbați	mężczyźni	bărbat	mężczyzna	N;INDF;MASC;PL	N;NOM;MASC;PL
documente	dokumenty	document	dokument	N;INDF;FEM;PL	N;NOM;MASC;PL
documente	dokumentów	document	dokument	N;INDF;FEM;PL	N;GEN;MASC;PL
inclus	włączone	include	włączyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inclus	uwzględnione	include	uwzględnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
volum	objętości	volum	objętość	N;INDF;MASC;SG	N;GEN;FEM;SG
volum	wielkość	volum	wielkość	N;INDF;MASC;SG	N;ACC;FEM;SG
volum	objętość	volum	objętość	N;INDF;MASC;SG	N;NOM;FEM;SG
volum	pojemność	volum	pojemność	N;INDF;MASC;SG	N;ACC;FEM;SG
meciuri	mecze	meci	mecz	N;INDF;FEM;PL	N;NOM;MASC;PL
meciuri	zapałki	meci	zapałka	N;INDF;FEM;PL	N;ACC;FEM;PL
corp	ciało	corp	ciało	N;INDF;MASC;SG	N;NOM;NEUT;SG
corp	ciała	corp	ciało	N;INDF;MASC;SG	N;GEN;NEUT;SG
servicii	usługi	serviciu	usługa	N;INDF;FEM;PL	N;NOM;FEM;PL
servicii	usługi	serviciu	usługa	N;INDF;FEM;PL	N;NOM;FEM;PL
lupte	bójki	lupta	bójka		
lupte	walk	lupta	walk		
lupte	wrestling	lupta	wrestling		
desfășurat	rozmieszczone	desfășura	rozmieszczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
house	domu	hou	dom	N;INDF;MASC;SG	N;GEN;MASC;SG
house	dom	hou	dom	N;INDF;MASC;SG	N;NOM;MASC;SG
caracter	postać	caracter	postać	N;INDF;MASC;SG	N;NOM;FEM;SG
caracter	znak	caracter	znak	N;INDF;MASC;SG	N;NOM;MASC;SG
caracter	charakter	caracter	charakter	N;INDF;MASC;SG	N;NOM;MASC;SG
valign	valign	valign	valign		
numără	liczyć	număra	liczyć	V;IND;SG;3;PST;FIN	V;IPFV;NFIN;ACT
teritoriu	terytorium	teritoriu	terytorium	N;INDF;MASC;SG	N;ACC;NEUT;SG
south	południe	south	południe	N;INDF;MASC;SG	N;NOM;NEUT;SG
înlocuit	zastąpiony	înlocui	zastąpić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înlocuit	zastąpiona	înlocui	zastąpić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
înlocuit	zastąpione	înlocui	zastąpić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
gehrels	gehrels	gehrels	gehrels		
săptămâni	tygodni	săptămână	tydzień	N;INDF;FEM;PL	N;GEN;MASC;PL
săptămâni	tygodniami	săptămână	tydzień	N;INDF;FEM;PL	N;INS;MASC;PL
săptămâni	tygodniach	săptămână	tydzień	N;INDF;FEM;PL	N;GEN;MASC;PL
săptămâni	tygodnie	săptămână	tydzień	N;INDF;FEM;PL	N;NOM;MASC;PL
marin	żołnierz	marin	żołnierz	N;INDF;MASC;SG	N;NOM;MASC;SG
albume	albumy	album	albuma	N;INDF;FEM;PL	N;NOM;FEM;PL
albume	albumów	album	album	N;INDF;FEM;PL	N;GEN;MASC;PL
css	css	css	css		
conflict	konfliktu	conflict	konflikt	N;INDF;MASC;SG	N;GEN;MASC;SG
conflict	konflikt	conflict	konflikt	N;INDF;MASC;SG	N;NOM;MASC;SG
următor	następnym	următor	następny	ADJ;INDF;MASC;SG	ADJ;INS;MASC;SG
următor	następny	următor	następny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
următor	następne	următor	następny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
jocuri	mecze	joc	mecz	N;INDF;FEM;PL	N;NOM;MASC;PL
categorii	kategorie	categorie	kategora	N;INDF;FEM;PL	N;NOM;FEM;PL
acces	dostęp	acces	dostęp	N;INDF;MASC;SG	N;ACC;MASC;SG
ploiești	ploeszti	ploiesc	ploeszyć		
primește	otrzymywać	primi	otrzymywać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
primește	odbierać	primi	odbierać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
primește	otrzymać	primi	otrzymać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
primește	otrzymuje	primi	otrzymywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
afl	afl	afla	afl		
povestiri	opowiadania	povestire	opowiadanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
scor	wynik	scor	wynik	N;INDF;MASC;SG	N;NOM;MASC;SG
wiki	wiki	wiki	wik		
guvern	rząd	guvern	rząd	N;INDF;MASC;SG	N;NOM;MASC;SG
occidental	zachodnie	occidental	zachodnie	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
propus	proponowane	propune	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
propus	proponowana	propune	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
propus	proponowany	propune	proponować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
midi	midi	mid	midio		
google	google	google	googl		
cuvânt	słowo	cuvânt	słowo	N;INDF;MASC;SG	N;NOM;NEUT;SG
dinamo	dinamo	dinamo	dinamo	N;INDF;MASC;SG	N;NOM;NEUT;SG
dinamo	dynamo	dinamo	dynamo	N;INDF;MASC;SG	N;NOM;NEUT;SG
refuzat	odrzucony	refuza	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
refuzat	odrzucona	refuza	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
refuzat	odrzucona	refuza	odrzucić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
oferit	oferowane	oferit	oferować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
oferit	oferowana	oferit	oferować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
independent	niezależnie	independent	niezależnie	ADV	ADV
terminat	skończony	termina	skończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
terminat	zakończone	termina	zakończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
terminat	skończone	termina	skończyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
calificat	kwalifikowaną	califica	kwalifokować	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;FEM;SG;POS;V.PTCP;PASS
calificat	wykwalifikowany	califica	wykwalikowikować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
foto	foto	foto	foto		
xii	xii	xie	xii		
relații	związki	relație	związek	N;INDF;FEM;PL	N;NOM;MASC;PL
relații	relacje	relație	relacja	N;INDF;FEM;PL	N;NOM;FEM;PL
relații	relacje	relație	relacja	N;INDF;FEM;PL	N;NOM;FEM;PL
relații	stosunków	relație	stosunki	N;INDF;FEM;PL	N;GEN;NEUT;PL
relații	stosunki	relație	stosunki	N;INDF;FEM;PL	N;NOM;NEUT;PL
trăit	mieszkał	trăi	mieszkać	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trăit	żyła	trăi	żyć	V;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
trăit	żył	trăi	żyć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trăit	żył	trăi	żyć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
pro	zawodowiec	prubi	zawodowiec	N;INDF	N;NOM;MASC;SG
pro	zawodowcy	prubi	zawodowiec	N;INDF	N;NOM;MASC;PL
pro	plusy	prubi	plusy	N;INDF	N;NOM;MASC;PL
parțial	częściowo	parțial	częściowo	ADV	ADV
parțial	częściowo	parțial	częściowo	ADV	ADV
parțial	częściowo	parțial	częściowo	ADV	ADV
modern	nowoczesne	modern	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
modern	nowoczesny	modern	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
modern	nowoczesna	modern	nowoczesny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	krytyczne	critic	krytyczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
critic	krytyczna	critic	krytyczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	krytyczny	critic	krytyczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
spectatori	widzowie	spectator	widzowo	N;INDF;MASC;PL	N;NOM;MASC;PL
spectatori	widzów	spectator	widz	N;INDF;MASC;PL	N;ACC;MASC;PL
spectatori	widzowie	spectator	widzowo	N;INDF;MASC;PL	N;NOM;MASC;PL
spectatori	widzów	spectator	widz	N;INDF;MASC;PL	N;ACC;MASC;PL
personaje	znaków	personaj	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
personaje	postacie	personaj	postać	N;INDF;FEM;PL	N;NOM;MASC;PL
personaje	znaki	personaj	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
personaje	bohaterowie	personaj	bohater	N;INDF;FEM;PL	N;NOM;MASC;PL
disc	dysk	disc	dysk	N;INDF;MASC;SG	N;NOM;MASC;SG
disc	płyta	disc	płyta	N;INDF;MASC;SG	N;NOM;FEM;SG
disc	dysk	disc	dysk	N;INDF;MASC;SG	N;NOM;MASC;SG
disc	dysku	disc	dysk	N;INDF;MASC;SG	N;GEN;MASC;SG
participă	uczestniczyć	participa	uczestniczyć	V;IND;SG;3;PST;FIN	V;IPFV;NFIN;ACT
suferit	cierpiał	suferi	cierpieć	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
suferit	cierpiała	suferi	cierpieć	V;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
prinț	książę	prințe	książę	N;INDF;MASC;SG	N;NOM;MASC;SG
air	powietrza	air	powietrze	N;INDF;MASC;SG	N;GEN;NEUT;SG
air	powietrze	air	powietrze	N;INDF;MASC;SG	N;NOM;NEUT;SG
învins	pokonany	învins	pokonać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
premiu	nagrodę	premiu	nagroda	N;INDF;MASC;SG	N;ACC;FEM;SG
premiu	nagroda	premiu	nagroda	N;INDF;MASC;SG	N;NOM;FEM;SG
premiu	wyróżnienie	premiu	wyróżnienie	N;INDF;MASC;SG	N;NOM;NEUT;SG
premiu	nagrodę	premiu	nagroda	N;INDF;MASC;SG	N;ACC;FEM;SG
premiu	nagroda	premiu	nagroda	N;INDF;MASC;SG	N;NOM;FEM;SG
coa	coa	cola	coa		
recunoscut	uznane	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznawane	recunoscut	uznawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznany	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
recunoscut	uznana	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
recunoscut	uznany	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
recunoscut	uznawane	recunoscut	uznawać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznane	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznana	recunoscut	uznać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
dimensiuni	wymiary	dimensiune	wymiar	N;INDF;FEM;PL	N;NOM;MASC;PL
dimensiuni	rozmiary	dimensiune	rozmiar	N;INDF;FEM;PL	N;NOM;MASC;PL
activ	aktywne	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
activ	aktywna	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
activ	aktywny	activ	aktywny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
activ	czynne	activ	czynny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
grad	stopień	grad	stopień	N;INDF;MASC;SG	N;NOM;MASC;SG
grad	klasie	grad	klasa	N;INDF;MASC;SG	N;DAT;FEM;SG
grad	stopień	grad	stopień	N;INDF;MASC;SG	N;NOM;MASC;SG
grad	stopień	grad	stopień	N;INDF;MASC;SG	N;NOM;MASC;SG
interviu	wywiad	interviu	wywiad	N;INDF;MASC;SG	N;NOM;MASC;SG
interviu	przesłuchanie	interviu	przesłuchanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
interviu	rozmowa	interviu	rozmowa	N;INDF;MASC;SG	N;NOM;FEM;SG
tratat	traktatem	tratat	traktat	N;INDF;MASC;SG	N;INS;MASC;SG
tratat	traktatu	tratat	traktat	N;INDF;MASC;SG	N;GEN;MASC;SG
tratat	traktat	tratat	traktat	N;INDF;MASC;SG	N;NOM;MASC;SG
tratat	traktacie	tratat	traktaty	N;INDF;MASC;SG	N;DAT;MASC;SG
sisteme	systemy	sistem	system	N;INDF;FEM;PL	N;NOM;MASC;PL
indicativ	orientacyjne	indicativ	orientacyjny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
indicativ	orientacyjny	indicativ	orientacyjny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
arbitru	sędzia	arbitru	sędzia	N;INDF;MASC;SG	N;NOM;MASC;SG
arbitru	sędzia	arbitru	sędzia	N;INDF;MASC;SG	N;NOM;MASC;SG
cântec	piosenka	cântec	piosenka	N;INDF;MASC;SG	N;NOM;FEM;SG
cântec	utwór	cântec	utwór	N;INDF;MASC;SG	N;ACC;MASC;SG
ajutor	pomocy	ajutor	pomoc	N;INDF;MASC;SG	N;GEN;FEM;SG
titular	posiadacza	titular	posiadacz	N;INDF;MASC;SG	N;ACC;MASC;SG
titular	uchwyt	titular	uchwyt	N;INDF;MASC;SG	N;ACC;MASC;SG
titular	posiadacz	titular	posiadać	N;INDF;MASC;SG	N;NOM;MASC;SG
foc	ogień	foc	ogień	N;INDF;MASC;SG	N;NOM;MASC;SG
foc	pożar	foc	pożar	N;INDF;MASC;SG	N;ACC;MASC;SG
curent	prąd	curent	prąd	N;INDF;MASC;SG	N;NOM;MASC;SG
funcții	funkcje	funcție	funkcja	N;INDF;FEM;PL	N;NOM;FEM;PL
maghiar	węgierskiej	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
maghiar	węgierskie	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
maghiar	węgierski	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
maghiar	węgierska	maghiar	węgierski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
scriitori	pisarzy	scriitor	pisarz	N;INDF;MASC;PL	N;GEN;MASC;PL
scriitori	pisarze	scriitor	pisarz	N;INDF;MASC;PL	N;NOM;MASC;PL
ținut	trzymane	ține	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ținut	trzymany	ține	trzymać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
șterge	usunąć	șterge	usunąć	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
elst	elst	elst	elst		
personaj	postać	personaj	postać	N;INDF;MASC;SG	N;NOM;FEM;SG
personaj	znak	personaj	znak	N;INDF;MASC;SG	N;NOM;MASC;SG
personaj	charakter	personaj	charakter	N;INDF;MASC;SG	N;NOM;MASC;SG
făcând	robię	face	robić	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
făcând	robi	face	robić	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
cezar	caesar	cezar	caesar	N;INDF;MASC;SG	N;NOM;MASC;SG
avioane	samolotów	avion	samolot	N;INDF;FEM;PL	N;GEN;MASC;PL
avioane	samoloty	avion	samolot	N;INDF;FEM;PL	N;NOM;MASC;PL
avioane	samoloty	avion	samolot	N;INDF;FEM;PL	N;NOM;MASC;PL
avioane	samolotów	avion	samolot	N;INDF;FEM;PL	N;GEN;MASC;PL
avioane	samoloty	avion	samolot	N;INDF;FEM;PL	N;NOM;MASC;PL
avioane	samolotów	avion	samolot	N;INDF;FEM;PL	N;GEN;MASC;PL
avioane	płaszczyzny	avion	płaszczyzna	N;INDF;FEM;PL	N;ACC;FEM;PL
avioane	samoloty	avion	samolot	N;INDF;FEM;PL	N;NOM;MASC;PL
inginer	inżynier	inginer	inżynier	N;INDF;MASC;SG	N;NOM;MASC;SG
sovietic	sowiecki	sovietic	sowiecki	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sovietic	radziecki	sovietic	radziecki	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
anual	rocznie	anual	rocznie	ADV	ADV
anual	rocznie	anual	rocznie	ADV	ADV
luxemburg	luksemburgu	luxemburg	luksemburg	N;INDF;MASC;SG	N;GEN;MASC;SG
luxemburg	luksemburg	luxemburg	luksemburg	N;INDF;MASC;SG	N;NOM;MASC;SG
luxemburg	luksemburga	luxemburg	luksemburga	N;INDF;MASC;SG	N;GEN;MASC;SG
cercetări	badania	cercetare	badanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
titluri	nagłówki	titlu	nagłówka	N;INDF;FEM;PL	N;NOM;FEM;PL
titluri	tytułów	titlu	tytuł	N;INDF;FEM;PL	N;GEN;MASC;PL
titluri	tytuły	titlu	tytuł	N;INDF;FEM;PL	N;NOM;MASC;PL
dovedit	udowodnione	dovedi	udowodnić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
existente	istniejących	existent	istnieć	ADJ;INDF;FEM;PL	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
linii	linijki	linie	linijka	N;INDF;FEM;PL	N;ACC;FEM;PL
linii	linie	linie	linąć	N;INDF;FEM;PL	N;NOM;FEM;PL
litere	liter	literă	liter	N;INDF;FEM;PL	N;GEN;FEM;PL
litere	litery	literă	litera	N;INDF;FEM;PL	N;ACC;FEM;PL
practic	praktycznie	practic	praktycznie	ADV	ADV
feminin	kobiecy	feminin	kobiecy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
feminin	damskie	feminin	damski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magazine	sklepy	magazine	sklep	N;INDF;FEM;PL	N;NOM;MASC;PL
magazine	sklepy	magazine	sklep	N;INDF;FEM;PL	N;NOM;MASC;PL
clădiri	budynki	clădire	budynek	N;INDF;FEM;PL	N;NOM;MASC;PL
act	akt	act	akt	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	wydawnictwo	editor	wydawnictwo	N;INDF;MASC;SG	N;NOM;NEUT;SG
editor	wydawca	editor	wydawca	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	wydawcy	editor	wydawca	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	wydawca	editor	wydawca	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	redaktor	editor	redaktor	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	edytor	editor	edytor	N;INDF;MASC;SG	N;NOM;MASC;SG
exemple	przykładów	exemplu	przykład	N;INDF;FEM;PL	N;GEN;MASC;PL
exemple	przykłady	exemplu	przykład	N;INDF;FEM;PL	N;NOM;MASC;PL
rowspan	rowspan	rowspan	rowspanin		
alegeri	wybory	alegere	wybory	N;INDF;FEM;PL	N;NOM;NEUT;PL
alegeri	wybory	alegere	wybory	N;INDF;FEM;PL	N;NOM;NEUT;PL
alegeri	wyborach	alegere	wybory	N;INDF;FEM;PL	N;DAT;NEUT;PL
alegeri	wybory	alegere	wybory	N;INDF;FEM;PL	N;NOM;NEUT;PL
crăciun	gwiazdka	crăciun	gwiazdka	N;INDF;MASC;SG	N;NOM;FEM;SG
larg	szeroko	larg	szeroko	ADV	ADV
poezii	wierszy	poezie	wierszyć	N;INDF;FEM;PL	N;GEN;MASC;PL
poezii	wiersze	poezie	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
poezii	wiersze	poezie	wiersz	N;INDF;FEM;PL	N;NOM;MASC;PL
ofițer	oficer	ofițer	oficer	N;INDF;MASC;SG	N;NOM;MASC;SG
ofițer	funkcjonariusz	ofițer	funkcjonariusz	N;INDF;MASC;SG	N;NOM;MASC;SG
link	odnośnik	link	odnośnik	N;INDF;MASC;SG	N;ACC;MASC;SG
ruși	rosjanie	rus	rosjanin	N;INDF;MASC;PL	N;NOM;MASC;PL
frecvent	często	frecvent	często	ADV	ADV
administrator	administracja	administrator	administracja	N;INDF;MASC;SG	N;NOM;FEM;SG
administrator	administrator	administrator	administrator	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	administratora	administrator	administrator	N;INDF;MASC;SG	N;ACC;MASC;SG
administrator	administratorem	administrator	administrator	N;INDF;MASC;SG	N;INS;MASC;SG
administrator	administrator	administrator	administrator	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	zarządca	administrator	zarządca	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	administratora	administrator	administrator	N;INDF;MASC;SG	N;ACC;MASC;SG
administrator	administratorem	administrator	administrator	N;INDF;MASC;SG	N;INS;MASC;SG
catolic	katolicki	catolic	katolicki	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
catolic	katolickiej	catolic	katolicki	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
catolic	katolickiego	catolic	katolicki	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
bizantin	bizantyjskie	bizantin	bizantyjski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
polonez	polsko	polonez	polski	ADJ;INDF;MASC;SG	ADJ
polonez	polskie	polonez	polski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
polonez	polski	polonez	polski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
petrecut	spędzony	petrece	spędzić	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
secret	sekret	secret	sekret	N;INDF;MASC;SG	N;NOM;MASC;SG
secret	tajemnica	secret	tajemnica	N;INDF;MASC;SG	N;NOM;FEM;SG
curând	niedługo	curând	niedługo	ADV	ADV
curând	wkrótce	curând	wkrótce	ADV	ADV
