oli	tuvo	olema	tener	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
torn	torre	torn	torre	N;NOM;SG	N;FEM;SG
torn	tower	torn	tower	N;NOM;SG	N;MASC;SG
hääl	voice	hääl	voice	N;NOM;SG	N
hääl	voz	hääl	voz	N;NOM;SG	N;FEM;SG
rakkude	cell	rakk	cell	N;GEN;PL	N
kollane	amarilla	kollane	amarillo	ADJ;NOM;SG	ADJ;FEM;SG
kollane	amarillo	kollane	amarillo	ADJ;NOM;SG	ADJ;MASC;SG
kategooria	categoria	kategooria	categoria	N;NOM;SG	N;FEM;SG
kategooria	categoría	kategooria	categoría	N;NOM;SG	N;FEM;SG
kujutab	representa	kujutama	representar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
köide	volumen	köis	volumen	N;NOM;SG	N;MASC;SG
ehitus	construcción	ehitus	construcción	N;NOM;SG	N;FEM;SG
ehitus	construccion	ehitus	construcciar	N;NOM;SG	N;FEM;SG
väidetavalt	supuestamente	väidetavalt	supuestamente	ADV	ADV
väidetavalt	supuestamente	väidetavalt	supuestamente	ADV	ADV
väidetavalt	presuntamente	väidetavalt	presuntamente	ADV	ADV
mõista	entienda	mõistma	entender	V;NFIN	V;IMP;SG;3;FIN
mõista	comprenda	mõistma	comprender	V;NFIN	V;IMP;SG;3;FIN
mõista	comprender	mõistma	comprender	V;NFIN	V;NFIN
mõista	entiende	mõistma	entender	V;NFIN	V;IND;SG;3;PRS;FIN
mõista	entender	mõistma	entender	V;NFIN	V;NFIN
pianist	pianista	pian	pianista	N;IN+ABL;SG	N;SG
raud	plancha	rau	plancha	N;NOM;SG	N;FEM;SG
raud	hierro	rau	hierro	N;NOM;SG	N;MASC;SG
keelatud	negó	keelama	negar	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
art	arte	art	arte	N;NOM;SG	N;SG
võidu	victory	võit	victory	N;GEN;SG	N;MASC;SG
määrab	determina	määrama	determinar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
apple	manzana	apple	manzana	N;NOM;SG	N;FEM;SG
mudel	maqueta	mudel	maqueta	N;NOM;SG	N;FEM;SG
mudel	modelo	mudel	modelo	N;NOM;SG	N;MASC;SG
kongo	congo	kongo	congo	N;NOM;SG	N;MASC;SG
kongo	congoleño	kongo	congoleño	N;NOM;SG	N;MASC;SG
leping	acuerdo	leping	acuerdo	N;NOM;SG	N;MASC;SG
leping	contrato	leping	contrato	N;NOM;SG	N;MASC;SG
läänemere	báltico	lääne_meri	báltico	N;NOM;SG	N;MASC;SG
tehnika	tecnica	tehnika	tecnicar	N;NOM;SG	N;FEM;SG
tehnika	técnica	tehnika	técnica	N;NOM;SG	N;FEM;SG
turu	turku	turg	turku	N;GEN;SG	N;MASC;SG
turu	mercado	turg	mercado	N;GEN;SG	N;MASC;SG
turu	market	turg	market	N;GEN;SG	N
vähendada	reduzca	vähendama	reducir	V;NFIN	V;IMP;SG;3;FIN
vähendada	reduce	vähendama	reducir	V;NFIN	V;IND;SG;3;PRS;FIN
vähendada	reducir	vähendama	reducir	V;NFIN	V;NFIN
georgi	georgi	georg	georgi	N;NOM;SG	N;MASC;SG
georgi	georgy	georg	georgy	N;NOM;SG	N;MASC;SG
keskmise	mediano	keskmine	mediano	ADJ;GEN;SG	ADJ;MASC;SG
keskmise	mediana	keskmine	mediano	ADJ;GEN;SG	ADJ;FEM;SG
ikkagi	todavía	ikkagi	todavía	ADV	ADV
ikkagi	aún	ikkagi	aún	ADV	ADV
carlos	carlos	carlos	carlo	N;NOM;SG	N;MASC;SG
holland	holanda	holland	holanda	N;NOM;SG	N;FEM;SG
holland	holanda	holland	holanda	N;NOM;SG	N;FEM;SG
ümbruses	entorno	ümbrus	entorno	N;IN+ESS;SG	N;MASC;SG
tapeti	mató	tapma	matar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
erakond	parte	erakond	parte	N;NOM;SG	N;FEM;SG
erakond	partido	erakond	partido	N;NOM;SG	N;MASC;SG
erakond	fiesta	erakond	fiesta	N;NOM;SG	N;FEM;SG
erakond	party	erakond	party	N;NOM;SG	N
surm	fallecimiento	surm	fallecimiento	N;NOM;SG	N;MASC;SG
surm	death	surm	death	N;NOM;SG	N
surm	muerte	surm	muerte	N;NOM;SG	N;FEM;SG
surm	defunción	surm	defunción	N;NOM;SG	N;FEM;SG
side	comunicacion	side	comunicacion	N;NOM;SG	N;FEM;SG
side	comunicación	side	comunicación	N;NOM;SG	N;FEM;SG
side	comunicacion	side	comunicacion	N;NOM;SG	N;FEM;SG
side	comunicación	side	comunicación	N;NOM;SG	N;FEM;SG
side	vínculo	side	vínculo	N;NOM;SG	N;MASC;SG
side	lazo	side	lazo	N;NOM;SG	N;MASC;SG
side	bond	side	bond	N;NOM;SG	N;SG
american	american	american	americar	N;NOM;SG	N;FEM;SG
muutis	cambió	muutma	cambiar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
aktiivselt	activamente	aktiivselt	activamente	ADV	ADV
kroonika	chronicle	kroonika	chronicle	N;NOM;SG	N;MASC;SG
kroonika	crónica	kroonika	crónica	N;NOM;SG	N;FEM;SG
albrecht	albrecht	albrecht	albrecht	N;NOM;SG	N;MASC;SG
sadam	puerto	sadam	puerto	N;NOM;SG	N;MASC;SG
sadam	babor	sadam	babor	N;NOM;SG	N;MASC;SG
sadam	oporto	sadam	oporto	N;NOM;SG	N;MASC;SG
sadam	puerto	sadam	puerto	N;NOM;SG	N;MASC;SG
sadam	harbour	sadam	harbour	N;NOM;SG	N;MASC;SG
alus	recipiente	alus	recipiente	N;NOM;SG	N;MASC;SG
alus	embarcación	alus	embarcación	N;NOM;SG	N;FEM;SG
alus	buque	alus	buque	N;NOM;SG	N;MASC;SG
alus	base	alus	base	N;NOM;SG	N;SG
nõuab	insiste	nõudma	insistir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
nõuab	requiere	nõudma	requerir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
link	link	link	link	N;NOM;SG	N;MASC;SG
link	enlace	link	enlace	N;NOM;SG	N;MASC;SG
link	vínculo	link	vínculo	N;NOM;SG	N;MASC;SG
käe	brazo	käsi	brazo	N;GEN;SG	N;MASC;SG
käe	arm	käsi	arm	N;GEN;SG	N
käe	hand	käsi	hand	N;GEN;SG	N
käe	mano	käsi	mano	N;GEN;SG	N;FEM;SG
kadunud	perdido	kadunud	perdido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
kadunud	perdida	kadunud	perdido	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
kadunud	perdidos	kadunud	perdido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
kadunud	perdidas	kadunud	perdido	ADJ;PST;V.PTCP;ACT	ADJ;FEM;PL;V.PTCP
kadunud	desaparecido	kadunud	desaparecido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
kadunud	desaparecidos	kadunud	desaparecido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
kadunud	ausente	kadunud	ausente	ADJ;PST;V.PTCP;ACT	ADJ;SG
kadunud	desaparecida	kadunud	desaparecido	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
kukk	polla	kukk	polla	N;NOM;SG	N;FEM;SG
kukk	verga	kukk	verga	N;NOM;SG	N;FEM;SG
kukk	gallo	kukk	gallo	N;NOM;SG	N;MASC;SG
kukk	gallito	kukk	gallito	N;NOM;SG	N;MASC;SG
kukk	gallo	kukk	gallo	N;NOM;SG	N;MASC;SG
henrik	henrik	henrik	henrik	N;NOM;SG	N;MASC;SG
kiri	cruz	kiri	cruz	N;NOM;SG	N;FEM;SG
kiri	letra	kiri	letra	N;NOM;SG	N;FEM;SG
kiri	carta	kiri	carta	N;NOM;SG	N;FEM;SG
kõigepealt	primero	kõige_pealt	primero	ADV	ADV
elanikke	habitantes	elanik	habitante	N;PRT;PL	N;PL
osariik	state	osa_riik	state	N;NOM;SG	N
osariik	estado	osa_riik	estado	N;NOM;SG	N;MASC;SG
wikipedia	wikipedia	wikipedia	wikipedia	N;NOM;SG	N;FEM;SG
kasutatav	utilizable	kasutatav	utilizable	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;SG
kerge	ligera	kerge	ligero	ADJ;NOM;SG	ADJ;FEM;SG
kerge	ligero	kerge	ligero	ADJ;NOM;SG	ADJ;MASC;SG
kerge	suave	kerge	suave	ADJ;NOM;SG	ADJ;SG
kerge	leve	kerge	leve	ADJ;NOM;SG	ADJ;SG
kerge	facil	kerge	facil	ADJ;NOM;SG	ADJ;SG
kerge	sencilla	kerge	sencillo	ADJ;NOM;SG	ADJ;FEM;SG
kerge	fácil	kerge	fácil	ADJ;NOM;SG	ADJ;SG
kerge	sencillo	kerge	sencillo	ADJ;NOM;SG	ADJ;MASC;SG
kaitsja	defensor	kaitsja	defensor	N;NOM;SG	N;MASC;SG
kaitsja	defensora	kaitsja	defensora	N;NOM;SG	N;FEM;SG
kaitsja	guardián	kaitsja	guardián	N;NOM;SG	N;MASC;SG
kaitsja	tutor	kaitsja	tutor	N;NOM;SG	N;MASC;SG
kaitsja	guardian	kaitsja	guardiar	N;NOM;SG	N;SG
signaali	señal	signaal	señal	N;PRT;SG	N;FEM;SG
signaali	bocina	signaal	bocina	N;PRT;SG	N;FEM;SG
mass	mass	mass	mass	N;NOM;SG	N
mass	masa	mass	masa	N;NOM;SG	N;FEM;SG
mass	misa	mass	misa	N;NOM;SG	N;FEM;SG
sügavus	profundidad	sügavus	profundidad	N;NOM;SG	N;FEM;SG
koostatud	compilado	koosta=tud	compilado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
koostatud	recopilado	koosta=tud	recopilar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
koostatud	compilados	koosta=tud	compilado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
leksikon	léxico	leksikon	léxico	N;NOM;SG	N;MASC;SG
kabel	ermita	kabel	ermitir	N;NOM;SG	N;FEM;SG
kabel	capilla	kabel	capilla	N;NOM;SG	N;FEM;SG
tugevalt	firmemente	tugevalt	firmemente	ADV	ADV
tugevalt	fuertemente	tugevalt	fuertemente	ADV	ADV
onu	tio	onu	tio	N;NOM;SG	N;MASC;SG
onu	tío	onu	tío	N;NOM;SG	N;MASC;SG
man	man	man	man	N;NOM;SG	N
man	hombre	man	hombre	N;NOM;SG	N;MASC;SG
süüria	sirio	süüria	sirio	N;NOM;SG	N;MASC;SG
vastas	contestó	vastama	contestar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vastas	respondió	vastama	responder	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teema	tópico	teema	tópico	N;NOM;SG	N;MASC;SG
teema	tema	teema	tema	N;NOM;SG	N;MASC;SG
teema	temática	teema	temática	N;NOM;SG	N;FEM;SG
teema	tema	teema	tema	N;NOM;SG	N;MASC;SG
teema	asignatura	teema	asignatura	N;NOM;SG	N;FEM;SG
teema	asunto	teema	asunto	N;NOM;SG	N;MASC;SG
teema	súbdito	teema	súbdito	N;NOM;SG	N;MASC;SG
teema	tema	teema	tema	N;NOM;SG	N;MASC;SG
pojad	hijos	poeg	hijo	N;NOM;PL	N;MASC;PL
nimed	nombres	nimi	nombre	N;NOM;PL	N;MASC;PL
liigub	moviendo	liikuma	mover	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
kergesti	fácilmente	kergesti	fácilmente	ADV	ADV
kergesti	facilmente	kergesti	facilmente	ADV	ADV
kirjeldab	describe	kirjeldama	describir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vanaisa	abuelito	vana_isa	abuelito	N;NOM;SG	N;MASC;SG
vanaisa	abuelo	vana_isa	abuelo	N;NOM;SG	N;MASC;SG
vanaisa	abuelito	vana_isa	abuelito	N;NOM;SG	N;MASC;SG
vanaisa	abuelo	vana_isa	abuelo	N;NOM;SG	N;MASC;SG
produtsent	productor	produtsent	productor	N;NOM;SG	N;MASC;SG
produtsent	productora	produtsent	productora	N;NOM;SG	N;FEM;SG
kohalikud	locales	kohalik	local	ADJ;NOM;PL	ADJ;PL
kohalikud	locales	kohalik	local	ADJ;NOM;PL	ADJ;PL
sepp	herrero	sepp	herrero	N;NOM;SG	N;MASC;SG
muudab	transforma	muutma	transformar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kardinal	cardenal	kardinal	cardenal	N;NOM;SG	N;MASC;SG
vahepeal	entretanto	vahe_peal	entretanto	ADV	ADV
pöördus	giró	pöörduma	girar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
toetab	apoya	toetama	apoyar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vajab	necesita	vajama	necesitar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hooaeg	temporada	hoo_aeg	temporada	N;NOM;SG	N;FEM;SG
laulud	cantos	laul	canto	N;NOM;PL	N;MASC;PL
laulud	canciones	laul	canción	N;NOM;PL	N;FEM;PL
laulud	songs	laul	songs	N;NOM;PL	N
šoti	escocés	šott	escocés	N;NOM;SG	N;MASC;SG
šoti	escocés	šott	escocés	N;NOM;SG	N;MASC;SG
šoti	scottish	šott	scottish	N;NOM;SG	N
piir	límite	piir	límite	N;NOM;SG	N;MASC;SG
piir	límite	piir	límite	N;NOM;SG	N;MASC;SG
piir	frontera	piir	frontera	N;NOM;SG	N;FEM;SG
piir	frontera	piir	frontera	N;NOM;SG	N;FEM;SG
piir	borde	piir	borde	N;NOM;SG	N;MASC;SG
toodi	trajo	tooma	traer	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
toodi	traido	tooma	trair	V;IND;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
föderatsiooni	federación	föderatsioon	federación	N;PRT;SG	N;FEM;SG
elanikud	habitantes	elanik	habitante	N;NOM;PL	N;PL
elanikud	residentes	elanik	residente	N;NOM;PL	N;PL
elanikud	habitantes	elanik	habitante	N;NOM;PL	N;PL
kasutamiseks	uso	kasutamine	uso	N;TRANS;SG	N;MASC;SG
kasutamiseks	utilización	kasutamine	utilización	N;TRANS;SG	N;FEM;SG
okupatsiooni	ocupación	okupatsioon	ocupación	N;PRT;SG	N;FEM;SG
okupatsiooni	profesión	okupatsioon	profesión	N;PRT;SG	N;FEM;SG
lause	frase	lause	frase	N;NOM;SG	N;FEM;SG
lause	sentencia	lause	sentencia	N;NOM;SG	N;FEM;SG
kohus	tribunal	kohus	tribunal	N;NOM;SG	N;MASC;SG
kohus	court	kohus	court	N;NOM;SG	N;MASC;SG
vormi	forma	vorm	forma	N;PRT;SG	N;FEM;SG
vormi	formulario	vorm	formulario	N;PRT;SG	N;MASC;SG
intervjuu	entrevista	intervjuu	entrevista	N;NOM;SG	N;FEM;SG
väljaanne	edición	välja_anne	edición	N;NOM;SG	N;FEM;SG
väljaanne	edition	välja_anne	edition	N;NOM;SG	N;MASC;SG
pakkus	ofreció	pakkuma	ofrecer	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
allium	allium	allium	allium	N;NOM;SG	N
jugoslaavia	yugoslavo	jugo_slaavia	yugoslavo	ADJ	ADJ;MASC;SG
jugoslaavia	yugoslava	jugo_slaavia	yugoslavo	ADJ	ADJ;FEM;SG
väitis	reclamó	väitma	reclamar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
väitis	alegó	väitma	alegar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
pataljon	batallón	pataljon	batallón	N;NOM;SG	N;MASC;SG
tootmine	manufactura	tootmine	manufactura	N;NOM;SG	N;FEM;SG
tootmine	fabricación	tootmine	fabricación	N;NOM;SG	N;FEM;SG
tootmine	produccion	tootmine	produccion	N;NOM;SG	N;FEM;SG
tootmine	producción	tootmine	producción	N;NOM;SG	N;FEM;SG
tootmine	manufactura	tootmine	manufactura	N;NOM;SG	N;FEM;SG
tootmine	fabricación	tootmine	fabricación	N;NOM;SG	N;FEM;SG
alumine	inferior	alumine	inferior	ADJ;NOM;SG	ADJ;SG
rida	línea	rida	línea	N;NOM;SG	N;FEM;SG
rida	linea	rida	linea	N;NOM;SG	N;FEM;SG
rida	hilera	rida	haler	N;NOM;SG	N;FEM;SG
rida	fila	rida	fila	N;NOM;SG	N;FEM;SG
laialdaselt	ampliamente	laialdaselt	ampliamente	ADV	ADV
alanud	comenzó	algama	comenzar	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
alanud	comenzado	algama	comenzar	V;PST;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
alanud	comenzado	algama	comenzar	V;PST;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
rakud	células	rakk	célula	N;NOM;PL	N;FEM;PL
rakud	celdas	rakk	celda	N;NOM;PL	N;FEM;PL
perioodi	periodo	periood	periodo	N;PRT;SG	N;MASC;SG
perioodi	período	periood	período	N;PRT;SG	N;MASC;SG
bosnia	bosnia	bosnia	bosnia	ADJ	ADJ;FEM;SG
bosnia	bosnia	bosnia	bosnia	ADJ	ADJ;FEM;SG
burgundia	borgoña	burgundia	borgoña	N;NOM;SG	N;FEM;SG
kukkus	cayó	kukkuma	caer	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
puudus	escasez	puudus	escasez	N;NOM;SG	N;FEM;SG
iseloomulik	característico	ise_loomulik	característico	ADJ;NOM;SG	ADJ;MASC;SG
temperatuuri	temperatura	temperatuur	temperatura	N;PRT;SG	N;FEM;SG
korpus	corpus	korpus	corpus	N;NOM;SG	N;MASC;SG
korpus	corps	korpus	corp	N;NOM;SG	N
soovis	deseó	soovima	desear	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kaal	peso	kaal	peso	N;NOM;SG	N;MASC;SG
pinge	tensión	pinge	tensión	N;NOM;SG	N;FEM;SG
pinge	voltaje	pinge	voltaje	N;NOM;SG	N;MASC;SG
pinge	tensión	pinge	tensión	N;NOM;SG	N;FEM;SG
funktsiooni	función	funktsioon	función	N;PRT;SG	N;FEM;SG
tasuta	free	tasu	freer	N;PRIV;SG	N
noored	jovenes	noor	joven	N;NOM;PL	N;PL
noored	jóvenes	noor	joven	N;NOM;PL	N;PL
noored	jovenes	noor	joven	N;NOM;PL	N;PL
noored	jóvenes	noor	joven	N;NOM;PL	N;PL
jevgeni	yevgeny	jevgen	yevgeny	N;SG	N;MASC;SG
jevgeni	evgeny	jevgen	evgeny	N;SG	N;MASC;SG
impeeriumi	imperio	impeerium	imperio	N;PRT;SG	N;MASC;SG
impeeriumi	empire	impeerium	empire	N;PRT;SG	N
aino	aino	aino	aino	N;NOM;SG	N;MASC;SG
pikad	largos	pikk	largo	ADJ;NOM;PL	ADJ;MASC;PL
mets	metástasis	mets	metástasis	N;NOM;SG	N;FEM
mets	bosque	mets	bosque	N;NOM;SG	N;MASC;SG
mets	woods	mets	woods	N;NOM;SG	N
mets	bosque	mets	bosque	N;NOM;SG	N;MASC;SG
mets	selva	mets	selva	N;NOM;SG	N;FEM;SG
jää	hielo	jää	hielo	N;NOM;SG	N;MASC;SG
energiat	energia	energia	energia	N;PRT;SG	N;FEM;SG
energiat	energía	energia	energía	N;PRT;SG	N;FEM;SG
leitnant	teniente	leitnant	teniente	N;NOM;SG	N;SG
leitnant	lugarteniente	leitnant	lugarteniente	N;NOM;SG	N;SG
sisuliselt	esencialmente	sisuliselt	esencialmente	ADV	ADV
sisuliselt	básicamente	sisuliselt	básicamente	ADV	ADV
sisuliselt	fundamentalmente	sisuliselt	fundamentalmente	ADV	ADV
united	united	united	united	N;NOM;SG	N;SG
elizabeth	isabel	elizabeth	isabel	N;NOM;SG	N;FEM;SG
elizabeth	elizabeth	elizabeth	elizabeth	N;NOM;SG	N;FEM;SG
sitsiilia	siciliana	sitsiilia	siciliano	ADJ	ADJ;FEM;SG
siberi	siberia	siber	siberia	N;NOM;SG	N;FEM;SG
siberi	siberia	siber	siberia	N;NOM;SG	N;FEM;SG
francesco	francesco	francesco	francesco	N;NOM;SG	N;MASC;SG
sõlmitud	concluyó	sõlmima	concluir	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
fotograaf	fotógrafa	foto_graaf	fotógrafa	N;NOM;SG	N;FEM;SG
fotograaf	fotografo	foto_graaf	fotografo	N;NOM;SG	N;MASC;SG
fotograaf	fotógrafo	foto_graaf	fotógrafo	N;NOM;SG	N;MASC;SG
pilte	imagenes	pilt	imagen	N;PRT;PL	N;FEM;PL
pilte	fotos	pilt	foto	N;PRT;PL	N;FEM;PL
pilte	fotografías	pilt	fotografía	N;PRT;PL	N;FEM;PL
pilte	cuadros	pilt	cuadro	N;PRT;PL	N;MASC;PL
pilte	imágenes	pilt	imagen	N;PRT;PL	N;FEM;PL
avastati	detectó	avastama	detectar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
uurimine	investigación	uurimine	investigación	N;NOM;SG	N;FEM;SG
uurimine	investigacion	uurimine	investigacion	N;NOM;SG	N;FEM;SG
uurimine	investigación	uurimine	investigación	N;NOM;SG	N;FEM;SG
kõne	discurso	kõne	discurso	N;NOM;SG	N;MASC;SG
katse	test	katse	test	N;NOM;SG	N;MASC;SG
katse	prueba	katse	prueba	N;NOM;SG	N;FEM;SG
katse	ensayo	katse	ensayo	N;NOM;SG	N;MASC;SG
vapi	crest	vapp	crest	N;NOM;SG	N
vapi	cresta	vapp	cresta	N;NOM;SG	N;FEM;SG
lühike	corta	lühike	corto	ADJ;NOM;SG	ADJ;FEM;SG
lühike	corto	lühike	corto	ADJ;NOM;SG	ADJ;MASC;SG
lühike	breve	lühike	breve	ADJ;NOM;SG	ADJ;SG
stiil	style	stiil	style	N;NOM;SG	N
stiil	estilo	stiil	estilo	N;NOM;SG	N;MASC;SG
eriala	especialidad	eri_ala	especialidad	N;NOM;SG	N;FEM;SG
eriala	especialidad	eri_ala	especialidad	N;NOM;SG	N;FEM;SG
botaanik	botánica	botaanik	botánica	N;NOM;SG	N;FEM;SG
botaanik	botánico	botaanik	botánico	N;NOM;SG	N;MASC;SG
pesa	ranura	pesa	ranura	N;NOM;SG	N;FEM;SG
pesa	nido	pesa	nido	N;NOM;SG	N;MASC;SG
võit	victory	võit	victory	N;NOM;SG	N;MASC;SG
selgelt	claramente	selgelt	claramente	ADV	ADV
selgelt	evidentemente	selgelt	evidentemente	ADV	ADV
põhjustas	causó	põhjustama	causar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
otsus	decision	otsus	decisionr	N;NOM;SG	N;FEM;SG
otsus	decisión	otsus	decisión	N;NOM;SG	N;FEM;SG
elisabeth	isabel	elisa_beth	isabel	N;NOM;SG	N;FEM;SG
elisabeth	elisabeth	elisa_beth	elisabeth	N;NOM;SG	N;FEM;SG
võimaluse	oportunidad	võimalus	oportunidad	N;GEN;SG	N;FEM;SG
teadlased	investigadores	teadlane	investigador	N;NOM;PL	N;MASC;PL
teadlased	científicos	teadlane	científico	N;NOM;PL	N;MASC;PL
läbimõõt	diámetro	läbi_mõõt	diámetro	N;NOM;SG	N;MASC;SG
simon	simon	simon	simon	N;NOM;SG	N;MASC;SG
simon	simón	simon	simón	N;NOM;SG	N;MASC;SG
kanda	llevar	kandma	llevar	V;NFIN	V;NFIN
online	conectado	online	conectado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
näitas	mostró	näitama	mostrar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
metal	metal	meta	metal	N;NOM;SG	N;MASC;SG
lend	vuelo	lend	vuelo	N;NOM;SG	N;MASC;SG
mall	plantilla	mall	plantilla	N;NOM;SG	N;FEM;SG
üldine	genérica	üldine	genérico	ADJ;NOM;SG	ADJ;FEM;SG
üldine	genérico	üldine	genérico	ADJ;NOM;SG	ADJ;MASC;SG
koju	hogar	kodu	hogar	N;IN+ALL;LGSPEC1;SG	N;MASC;SG
koju	casa	kodu	casa	N;IN+ALL;LGSPEC1;SG	N;FEM;SG
koju	inicio	kodu	inicio	N;IN+ALL;LGSPEC1;SG	N;MASC;SG
leopold	leopold	leopold	leopold	N;NOM;SG	N;MASC;SG
leopold	leopoldo	leopold	leopoldo	N;NOM;SG	N;MASC;SG
jõuab	alcanza	jõudma	alcanzar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ujuja	nadador	ujuja	nadador	N;NOM;SG	N;MASC;SG
tšiili	chileno	tšiil	chileno	N;NOM;SG	N;MASC;SG
laevastiku	flota	laevastik	flota	N;NOM;SG	N;FEM;SG
asju	cosas	asi	cosa	N;PRT;PL	N;FEM;PL
asju	things	asi	thing	N;PRT;PL	N
olga	olga	olema	olga	N;NOM;SG	N;FEM;SG
festival	festival	festival	festival	N;NOM;SG	N;MASC;SG
nimekiri	lista	nime_kiri	lista	N;NOM;SG	N;FEM;SG
baltic	báltico	baltic	báltico	N;NOM;SG	N;MASC;SG
malli	plantilla	mall	plantilla	N;PRT;SG	N;FEM;SG
punkt	punta	punkt	punta	N;NOM;SG	N;FEM;SG
punkt	point	punkt	point	N;NOM;SG	N
punkt	punto	punkt	punto	N;NOM;SG	N;MASC;SG
html	html	html	html	N;NOM;SG	N;MASC;SG
var	var	var	var	N	N
funktsioon	función	funktsioon	función	N;NOM;SG	N;FEM;SG
kaardi	tarjeta	kaart	tarjeta	N;GEN;SG	N;FEM;SG
kaardi	card	kaart	card	N;GEN;SG	N
vaimu	ghost	vaim	ghost	N;PRT;SG	N
vaimu	fantasma	vaim	fantasma	N;PRT;SG	N;SG
mare	mare	mare	mare	N;NOM;SG	N;MASC;SG
mare	yegua	mare	yegua	N;NOM;SG	N;FEM;SG
kala	pescado	kala	pescado	N;NOM;SG	N;MASC;SG
kala	pesca	kala	pesca	N;NOM;SG	N;FEM;SG
kala	pez	kala	pez	N;NOM;SG	N;MASC;SG
programm	programa	programm	programa	N;NOM;SG	N;MASC;SG
programm	programa	programm	programa	N;NOM;SG	N;MASC;SG
kitarrist	guitarrista	kitarrist	guitarrista	N;NOM;SG	N;SG
pildid	imagenes	pilt	imagen	N;NOM;PL	N;FEM;PL
pildid	imágenes	pilt	imagen	N;NOM;PL	N;FEM;PL
pildid	imagenes	pilt	imagen	N;NOM;PL	N;FEM;PL
pildid	fotos	pilt	foto	N;NOM;PL	N;FEM;PL
pildid	fotografías	pilt	fotografía	N;NOM;PL	N;FEM;PL
pildid	cuadros	pilt	cuadro	N;NOM;PL	N;MASC;PL
pildid	imágenes	pilt	imagen	N;NOM;PL	N;FEM;PL
vennad	hermanos	vend	hermano	N;NOM;PL	N;MASC;PL
vennad	brothers	vend	brothers	N;NOM;PL	N;MASC;PL
tunnustatud	reconocido	tunnusta=tud	reconocido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
tunnustatud	reconocidas	tunnusta=tud	reconocido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
tunnustatud	reconocidos	tunnusta=tud	reconocido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
tunnustatud	reconocida	tunnusta=tud	reconocido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
tunnustatud	reconocido	tunnusta=tud	reconocido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
