اِبتدائی	initial	اِبتدائی	initial	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	support	آڑ	support	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	stöd	آڑ	stöd	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	säkerhet	آڑ	säkerhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	säkerheten	آڑ	säkerhet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آڑ	trygghet	آڑ	trygghet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	logg	آڑ	logg	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	väggen	آڑ	vägg	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آڑ	vägg	آڑ	vägg	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	mur	آڑ	mur	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	staket	آڑ	stak	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	stängsel	آڑ	stängsel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	skam	آڑ	skam	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	krökning	آڑ	krökning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	beskydd	آڑ	beskydd	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	skydd	آڑ	skydd	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	omslag	آڑ	omslag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	hindret	آڑ	hindret	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
آڑ	bildskärm	آڑ	bildskärm	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	skärmen	آڑ	skärm	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آڑ	skärm	آڑ	skärm	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	garanti	آڑ	garanti	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	support	آڑ	support	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	stöd	آڑ	stöd	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آڑ	säkerhet	آڑ	säkerhet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آڑ	säkerheten	آڑ	säkerhet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آڑ	trygghet	آڑ	trygghet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	frigörelse	آزادی	frigörelse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	befrielse	آزادی	befrielse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	självständighet	آزادی	självständighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	oavhängighet	آزادی	oavhängighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	friheten	آزادی	frihet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آزادی	frihet	آزادی	frihet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	freedom	آزادی	freedom	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آزادی	frigörelse	آزادی	frigörelse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	befrielse	آزادی	befrielse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	självständighet	آزادی	självständighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزادی	oavhängighet	آزادی	oavhängighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزاردہ	irriterande	آزاردہ	irritera	ADJ	ADJ;NOM;PRS;V.PTCP
آزاردہ	besvärliga	آزاردہ	besvärlig	ADJ	ADJ;NOM;PL
آزاردہ	besvärligt	آزاردہ	besvärlig	ADJ	ADJ;NOM;INDF;NEUT;SG
آزاردہ	besvärande	آزاردہ	besvärja	ADJ	ADJ;NOM;PRS;V.PTCP
آزاردہ	besvärlig	آزاردہ	besvärlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آزاری	grymhet	آزاری	grymhet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آزاری	tortyr	آزاری	tortyr	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	ve	آزُردگی	ve	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آزُردگی	nöd	آزُردگی	nöd	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	nödsignal	آزُردگی	nödsignal	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	vrede	آزُردگی	vrede	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	ilska	آزُردگی	ilska	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	besvär	آزُردگی	besvär	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آزُردگی	trubbel	آزُردگی	trubbel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	sorgen	آزُردگی	sorgen	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آزُردگی	sorg	آزُردگی	sorg	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردگی	sorg	آزُردگی	sorg	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزُردہ	irriterade	آزُردہ	irritera	ADJ	ADJ;NOM;PL;PST;V.PTCP
آزُردہ	irriterad	آزُردہ	irriterad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آزُردہ	tråkigt	آزُردہ	tråkig	ADJ	ADJ;NOM;INDF;NEUT;SG
آزُردہ	tragiskt	آزُردہ	tragisk	ADJ	ADJ;NOM;INDF;NEUT;SG
آزُردہ	sorgligt	آزُردہ	sorglig	ADJ	ADJ;NOM;INDF;NEUT;SG
آزُردہ	bedrövad	آزُردہ	bedrövad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آزُردہ	kränkta	آزُردہ	kränkt	ADJ	ADJ;NOM;PL
آزُردہ	bekymrad	آزُردہ	bekymrad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آزُردہ	bekymrade	آزُردہ	bekymmera	ADJ	ADJ;NOM;PL;PST;V.PTCP
آزُردہ	olustigt	آزُردہ	olustig	ADJ	ADJ;NOM;INDF;NEUT;SG
آزمانا	testa	آزما	testa	V;SG;ACT	V;IMP;FIN;ACT
آزمانا	bedöma	آزما	bedöma	V;SG;ACT	V;IMP;FIN;ACT
آزمانا	undersöka	آزما	undersöka	V;SG;ACT	V;IMP;FIN;ACT
آزمانا	testa	آزما	testa	V;SG;ACT	V;IMP;FIN;ACT
آزمانا	prova	آزما	prova	V;SG;ACT	V;IMP;FIN;ACT
آزمانا	pröva	آزما	pröva	V;SG;ACT	V;IMP;FIN;ACT
آزمائش	prövning	آزمائش	prövning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	undersökning	آزمائش	undersökning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	bedömning	آزمائش	bedömning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	rättegången	آزمائش	rättegång	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آزمائش	prövning	آزمائش	prövning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	rättegång	آزمائش	rättegång	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	test	آزمائش	test	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آزمائش	provning	آزمائش	provning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	prövning	آزمائش	prövning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	undersökning	آزمائش	undersökning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمائش	bedömning	آزمائش	bedömning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آزمُودہ	testad	آزمُودہ	testad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آزمُودہ	testat	آزمُودہ	testad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آزمُودہ	bevisad	آزمُودہ	bevisa	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آزمُودہ	bevisade	آزمُودہ	bevisa	ADJ	ADJ;NOM;PL;PST;V.PTCP
آزمُودہ	bevisat	آزمُودہ	bevisa	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آزمُودہ	provat	آزمُودہ	provat	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آسان	bekvämt	آسان	bekvämt	ADJ	ADJ;NOM;INDF;NEUT;SG
آسان	bekväm	آسان	bekväm	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آسان	lätta	آسان	lätt	ADJ	ADJ;NOM;PL
آسان	enkelt	آسان	enkel	ADJ	ADJ;NOM;INDF;NEUT;SG
آسان	lätt	آسان	lätt	ADJ	ADJ;NOM;INDF;NEUT;SG
آسان	bekvämt	آسان	bekvämt	ADJ	ADJ;NOM;INDF;NEUT;SG
آسان	bekväm	آسان	bekväm	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آسانی	lätthet	آسانی	lätthet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسانی	lätthet	آسانی	lätthet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسانی	anläggning	آسانی	anläggning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسائش	lätthet	آسائش	lätthet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسائش	bekvämlighet	آسائش	bekvämlighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسائش	komfort	آسائش	komfort	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسائش	tröst	آسائش	tröst	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسائش	comfort	آسائش	comfort	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	skydd	آسرا	skydd	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	skyddsrum	آسرا	skyddsrum	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	härbärge	آسرا	härbärge	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	reträtt	آسرا	reträtt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	tillflykt	آسرا	tillflykt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	tillflyktsort	آسرا	tillflyktsort	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	fristad	آسرا	fristad	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	tillit	آسرا	tillit	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	trust	آسرا	trust	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	förtroende	آسرا	förtroende	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	boning	آسرا	boning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	försäkran	آسرا	försäkra	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	förväntan	آسرا	förväntan	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسرا	förhoppning	آسرا	förhoppning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	hoppet	آسرا	hopp	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
آسرا	hopp	آسرا	hopp	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	hope	آسرا	hape	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	tron	آسرا	tron	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسرا	förtroendet	آسرا	förtroende	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
آسرا	förtroende	آسرا	förtroende	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسرا	tillflyktsort	آسرا	tillflyktsort	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	fristad	آسرا	fristad	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسرا	helgedom	آسرا	helgedom	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	regn	آسمان	regn	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسمان	rain	آسمان	rain	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	himmel	آسمان	himmel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	sky	آسمان	sky	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	himlen	آسمان	himle	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمان	zenith	آسمان	zenith	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	horisont	آسمان	horisont	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	horisonten	آسمان	horisont	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمان	regn	آسمان	regn	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آسمان	rain	آسمان	rain	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	himmel	آسمان	himmel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	sky	آسمان	sky	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	himlen	آسمان	himle	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمان	himmel	آسمان	himmel	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	heaven	آسمان	heav	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمان	himlen	آسمان	himle	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمان	himmelriket	آسمان	himmelrik	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
آسمان	himmelen	آسمان	himmel	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمان	zenith	آسمان	zenith	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	horisont	آسمان	horisont	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آسمان	horisonten	آسمان	horisont	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آسمانی	högre	آسمانی	hög	ADJ	ADJ;NOM;CMPR
آسمانی	oväntad	آسمانی	oväntad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آسمانی	oväntade	آسمانی	oväntad	ADJ	ADJ;NOM;PL;PST;V.PTCP
آسمانی	oväntat	آسمانی	oväntad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آسمانی	gudomligt	آسمانی	gudomlig	ADJ	ADJ;NOM;INDF;NEUT;SG
آسمانی	gudomlig	آسمانی	gudomlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آسمانی	gudomliga	آسمانی	gudomlig	ADJ	ADJ;NOM;PL
آسمانی	himmelska	آسمانی	himmelsk	ADJ	ADJ;NOM;PL
آسمانی	himmelska	آسمانی	himmelsk	ADJ	ADJ;NOM;PL
آسمانی	himmelsk	آسمانی	himmelsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آسمانی	övre	آسمانی	övre	ADJ	ADJ;NOM;CMPR
آشامی	drickande	آشامی	drickande	ADJ	ADJ;NOM;PRS;V.PTCP
آشکار	kända	آشکار	känd	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشکار	känd	آشکار	känd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آشکار	känt	آشکار	känd	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آشکار	avslöjade	آشکار	avslöja	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشکار	avslöjat	آشکار	avslöja	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آشکار	synlig	آشکار	synlig	ADJ	ADJ;NOM;DEF;SG
آشکار	synligt	آشکار	synlig	ADJ	ADJ;NOM;INDF;NEUT;SG
آشکار	synliga	آشکار	synlig	ADJ	ADJ;NOM;PL
آشکار	avslöjad	آشکار	avslöja	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آشکار	avslöjade	آشکار	avslöja	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشکار	avslöjat	آشکار	avslöja	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آشکار	uppenbart	آشکار	uppenbar	ADJ	ADJ;NOM;INDF;NEUT;SG
آشکار	skenbara	آشکار	skenbar	ADJ	ADJ;NOM;PL
آشکار	uppenbara	آشکار	uppenbar	ADJ	ADJ;NOM;PL
آشکار	uppenbar	آشکار	uppenbar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آشکار	klart	آشکار	klar	ADJ	ADJ;NOM;INDF;NEUT;SG
آشکار	tydlig	آشکار	tydlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آشکار	kända	آشکار	känd	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشکار	känd	آشکار	känd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آشکار	känt	آشکار	känd	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آشکار	avslöjade	آشکار	avslöja	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشکار	avslöjat	آشکار	avslöja	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آشکار	synlig	آشکار	synlig	ADJ	ADJ;NOM;DEF;SG
آشکار	synligt	آشکار	synlig	ADJ	ADJ;NOM;INDF;NEUT;SG
آشکار	synliga	آشکار	synlig	ADJ	ADJ;NOM;PL
آشکار	avslöjad	آشکار	avslöja	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آشکار	avslöjade	آشکار	avslöja	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشکار	avslöjat	آشکار	avslöja	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
آشکار	uppenbart	آشکار	uppenbar	ADJ	ADJ;NOM;INDF;NEUT;SG
آشکار	skenbara	آشکار	skenbar	ADJ	ADJ;NOM;PL
آشکار	uppenbara	آشکار	uppenbar	ADJ	ADJ;NOM;PL
آشکار	uppenbar	آشکار	uppenbar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آشکار	klart	آشکار	klar	ADJ	ADJ;NOM;INDF;NEUT;SG
آشکار	tydlig	آشکار	tydlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آشمال	plikttrogen	آشمال	plikttrogen	N	N;NOM;INDF;MASC+FEM;SG
آشمال	tjänare	آشمال	tjänare	N	N;NOM;INDF;MASC+FEM;PL
آشمال	betjänt	آشمال	betjänt	N	N;NOM;INDF;MASC+FEM;SG
آشنا	associerade	آشنا	associera	ADJ	ADJ;NOM;PL;PST;V.PTCP
آشنا	associerad	آشنا	associerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
آشنا	medvetna	آشنا	medveten	ADJ	ADJ;NOM;PL
آشنا	medveten	آشنا	medveten	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آشنا	bekanta	آشنا	bekant	ADJ	ADJ;NOM;PL
آشنا	bekant	آشنا	bekant	ADJ	ADJ;NOM;INDF;NEUT;SG
آشنائی	bekanta	آشنائی	bekant	ADJ	ADJ;NOM;PL
آشنائی	bekant	آشنائی	bekant	ADJ	ADJ;NOM;INDF;NEUT;SG
آغاز	början	آغاز	början	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آغاز	ursprung	آغاز	ursprung	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آغاز	start	آغاز	star	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغاز	början	آغاز	början	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آغاز	ursprung	آغاز	ursprung	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آغاز	start	آغاز	star	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	tillflykt	آغوش	tillflykt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	tillflyktsort	آغوش	tillflyktsort	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	fristad	آغوش	fristad	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	sidan	آغوش	sida	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
آغوش	sido	آغوش	sido	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	varv	آغوش	varv	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آغوش	byst	آغوش	bysa	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	barm	آغوش	barm	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آغوش	asyl	آغوش	asyl	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
آفاقی	världsomfattande	آفاقی	världsomfattande	ADJ	ADJ;NOM;PRS;V.PTCP
آفاقی	världsomspännande	آفاقی	världsomspännande	ADJ	ADJ;NOM;PRS;V.PTCP
آفاقی	globala	آفاقی	global	ADJ	ADJ;NOM;PL
آفاقی	globalt	آفاقی	global	ADJ	ADJ;NOM;INDF;NEUT;SG
آفاقی	världsomfattande	آفاقی	världsomfattande	ADJ	ADJ;NOM;PRS;V.PTCP
آفاقی	världsomspännande	آفاقی	världsomspännande	ADJ	ADJ;NOM;PRS;V.PTCP
آفاقی	universella	آفاقی	universella	ADJ	ADJ;NOM;PL
آفاقی	universell	آفاقی	universell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آفاقی	universellt	آفاقی	universell	ADJ	ADJ;NOM;INDF;NEUT;SG
آفاقی	globala	آفاقی	global	ADJ	ADJ;NOM;PL
آفاقی	globalt	آفاقی	global	ADJ	ADJ;NOM;INDF;NEUT;SG
آفت	missöde	آفت	missöd	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	motgång	آفت	motgång	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	buller	آفت	buller	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	oväsen	آفت	oväs	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	oljud	آفت	oljud	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	brus	آفت	brus	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	besvär	آفت	besvär	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	trubbel	آفت	trubbel	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	olycka	آفت	olycka	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	grymhet	آفت	grymhet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	list	آفت	list	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	slug	آفت	slug	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	brutalitet	آفت	brutalitet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	svårighet	آفت	svårighet	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	svårighetsgrad	آفت	svårighetsgrad	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	sorgen	آفت	sorgen	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
آفت	sorg	آفت	sorg	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	ondskan	آفت	ondska	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
آفت	ondska	آفت	ondsk	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	evil	آفت	evil	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	katastrof	آفت	katastrof	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	katastrofen	آفت	katastrofen	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
آفت	tumult	آفت	tumult	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	misär	آفت	misär	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	elände	آفت	elände	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آفت	katastrof	آفت	katastrof	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آفت	problemet	آفت	problem	N;NOM;FEM;SG;3	N;NOM;DEF;NEUT;SG
آفتاب	vin	آفتاب	vin	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آفتاب	solljus	آفتاب	solljus	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
آفتاب	solljuset	آفتاب	solljus	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
آفتابی	gula	آفتابی	gul	ADJ	ADJ;NOM;PL
آفتابی	gul	آفتابی	gul	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
آفریں	lovord	آفر	lovord	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
آفریں	lovord	آفر	lovord	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
آگ	lust	آگ	lust	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آگ	lusta	آگ	lusta	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آگ	lusten	آگ	lust	N;NOM;FEM;SG;3	N;NOM;DEF;MASC+FEM;SG
آگ	revolt	آگ	revolt	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آگ	blaze	آگ	blaze	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
آگ	fiendskap	آگ	fiendskap	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آگ	vrede	آگ	vrede	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
آگ	ilska	آگ	ilska	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
