και	och	και	och	CONJ	CONJ
βίντεο	video	βίντεο	vide	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
βίντεο	videoklipp	βίντεο	videoklipp	N;NEUT;SG	N;NOM;INDF;NEUT;SG
βίντεο	filmklipp	βίντεο	filmklipp	N;NEUT;SG	N;NOM;INDF;NEUT;SG
βίντεο	videoklipp	βίντεο	videoklipp	N;NEUT;SG	N;NOM;INDF;NEUT;SG
μονάδα	unit	μονάδα	unit	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μονάδα	enhet	μονάδα	enhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μονάδα	enheten	μονάδα	enhet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
εξαιρετικά	extremt	εξαιρετικά	extrem	ADV	ADV
ίδρυμα	foundation	ίδρυμα	foundation	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ίδρυμα	rf	ίδρυμα	rf	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ίδρυμα	stiftelsen	ίδρυμα	stiftelse	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
ίδρυμα	stiftelse	ίδρυμα	stiftelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ίδρυμα	institution	ίδρυμα	institution	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ίδρυμα	institutionen	ίδρυμα	institution	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
κάποιον	någon	κάποιος	någon	PRO;ACC;MASC;SG;3	PRO;INDF;MASC+FEM;SG
κάποιον	nån	κάποιος	nån	PRO;ACC;MASC;SG;3	PRO;INDF;MASC+FEM;SG
διεύθυνση	direktoratet	διεύθυνση	direktorat	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
διεύθυνση	adress	διεύθυνση	adress	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
διεύθυνση	address	διεύθυνση	address	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πάπας	påven	πάπας	påv	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
σχετική	relativ	σχετικός	relativ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
σχετική	relevant	σχετικός	relevant	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
σχετική	relaterad	σχετικός	relaterad	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
σχετική	relaterat	σχετικός	relatera	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
σχετική	närstående	σχετικός	närstående	ADJ;NOM;FEM;SG	ADJ;NOM
τεχνική	teknisk	τεχνικός	teknisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
διαμέρισμα	platta	διαμέρισμα	platta	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
διαμέρισμα	lägenhet	διαμέρισμα	lägenhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
διαμέρισμα	flat	διαμέρισμα	flat	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
διαμέρισμα	lägenhet	διαμέρισμα	lägenhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
γράμματα	svansar	γράμμα	svans	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
γράμματα	skrivelser	γράμμα	skrivelse	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
γράμματα	bokstäver	γράμμα	bokstov	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
πιθανώς	troligtvis	πιθανώς	troligtvis	ADV	ADV
πιθανώς	förmodligen	πιθανώς	förmodligen	ADV	ADV
πιθανώς	troligen	πιθανώς	troligen	ADV	ADV
πιθανώς	antagligen	πιθανώς	antagligen	ADV	ADV
πιθανώς	möjligen	πιθανώς	möjligen	ADV	ADV
πιθανώς	möjligtvis	πιθανώς	möjligtvis	ADV	ADV
κάποιοι	vissa	κάποιος	vissa	PRO;NOM;MASC;PL;3	PRO;INDF;PL
κάποιοι	somliga	κάποιος	somlig	PRO;NOM;MASC;PL;3	PRO;INDF;PL
εθνικός	nationellt	εθνικός	nationell	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
εθνικός	nationell	εθνικός	nationell	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
βασιλική	kunglig	βασιλικός	kunglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
βασιλική	kungligt	βασιλικός	kunglig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
μνημείο	memorial	μνημείο	memorial	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
μνημείο	monument	μνημείο	monument	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
μονάδες	enheter	μονάδα	enhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
είπε	sade	λέγω	säga	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
γονείς	föräldrar	γονέας	förälder	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
γονείς	föräldrarna	γονέας	förälder	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
δημοτική	kommunal	δημοτικός	kommunal	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
δημοτική	kommunalt	δημοτικός	kommunal	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
μάχες	strider	μάχη	strid	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ρωμαϊκή	romersk	ρωμαϊκός	romersk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
λογική	logisk	λογικός	logisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
λογική	logiskt	λογικός	logisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
λογική	logisk	λογικός	logisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
λογική	logiskt	λογικός	logisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
κριτήρια	kriterier	κριτήριο	kriterium	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
κριτήρια	kriterierna	κριτήριο	kriterium	N;NOM;NEUT;PL	N;NOM;DEF;NEUT;PL
άμεσα	direkt	άμεσα	direkt	ADV	ADV
μοναδικό	unik	μοναδικός	unik	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
μοναδικό	unikt	μοναδικός	unik	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
ακολούθησαν	följde	ακολουθώ	följa	V;PFV;IND;PL;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
ακολούθησαν	följt	ακολουθώ	följa	V;PFV;IND;PL;3;PST;FIN;ACT	V;V.CVB;ACT
κατακτήσει	erövra	κατακτώ	erövra	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
όρια	gränser	όριο	gräns	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
όρια	gränsvärden	όριο	gränsvärd	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
όρια	begränsningar	όριο	begränsning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
όρια	gränser	όριο	gräns	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
λύση	lösning	λύση	lösning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
φυσικό	naturlig	φυσικός	naturlig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
φυσικό	naturligt	φυσικός	naturlig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
συνθέτης	låtskrivare	συνθέτης	låtskrivare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
συνθέτης	kompositör	συνθέτης	kompositör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
τρέχουσα	aktuell	τρέχων	aktuell	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
τρέχουσα	nuvarande	τρέχων	nuvarande	ADJ;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
τρέχουσα	aktuellt	τρέχων	aktuell	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
κώδικα	code	κώδικας	code	N	N;NOM;INDF;MASC+FEM;SG
κώδικα	kod	κώδικας	kod	N	N;NOM;INDF;MASC+FEM;SG
δήλωσε	förklarade	δηλώνω	förklara	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
ακαδημία	akademin	ακαδημία	akademin	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ακαδημία	academy	ακαδημία	academy	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ακαδημία	akademi	ακαδημία	akademi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
κτίριο	building	κτίριο	building	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
κτίριο	byggnad	κτίριο	byggnad	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
προσωπικό	personal	προσωπικό	personal	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
προσωπικό	personalen	προσωπικό	personal	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
προσωπικό	personal	προσωπικό	personal	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
προσωπικό	personalen	προσωπικό	personal	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
επαρχίες	provinserna	επαρχία	provins	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
επαρχίες	provinser	επαρχία	provins	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
παίκτης	spelaren	παίκτης	spelare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
κοινωνική	socialt	κοινωνικός	social	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
κοινωνική	social	κοινωνικός	social	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
φεβρουάριο	februari	φεβρουάριο	februari	N	N;NOM;INDF;MASC+FEM;SG
μυθιστόρημα	novell	μυθιστόρημα	novell	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μυθιστόρημα	romanen	μυθιστόρημα	roman	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
μυθιστόρημα	roman	μυθιστόρημα	roman	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μυθιστόρημα	påhitt	μυθιστόρημα	påhitt	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
μυθιστόρημα	fiction	μυθιστόρημα	fiction	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μυθιστόρημα	fiktion	μυθιστόρημα	fiktion	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αεροδρόμιο	flygplats	αεροδρόμιο	flygpla	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αεροδρόμιο	flygplatsen	αεροδρόμιο	flygplats	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
αεροδρόμιο	airport	αεροδρόμιο	airport	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αεροδρόμιο	flygplats	αεροδρόμιο	flygpla	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αμερικανική	amerikanskt	αμερικάνικος	amerikansk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
αμερικανική	amerikansk	αμερικάνικος	amerikansk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
πιθανόν	troligtvis	πιθανώς	troligtvis	ADV	ADV
πιθανόν	förmodligen	πιθανώς	förmodligen	ADV	ADV
πιθανόν	troligen	πιθανώς	troligen	ADV	ADV
πιθανόν	antagligen	πιθανώς	antagligen	ADV	ADV
πιθανόν	möjligen	πιθανώς	möjligen	ADV	ADV
πιθανόν	möjligtvis	πιθανώς	möjligtvis	ADV	ADV
λεξικό	lexikon	λεξικός	lexikon	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
λεξικό	ordbok	λεξικός	ordbok	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
λεξικό	ordlista	λεξικός	ordlist	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
λεξικό	lexikon	λεξικός	lexikon	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
πλειοψηφία	majoriteten	πλειοψηφία	majoritet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
πλειοψηφία	majoritet	πλειοψηφία	majoritet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ζώα	djur	ζώο	djur	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
συμβόλαιο	kontraktet	συμβόλαιο	kontrakt	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
συμβόλαιο	kontrakt	συμβόλαιο	kontrakt	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
σενάριο	manus	σενάριο	manus	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
σενάριο	scenariot	σενάριο	scenario	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
σενάριο	scenario	σενάριο	scenario	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
σενάριο	manus	σενάριο	manus	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
σενάριο	skript	σενάριο	skript	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ενάντια	emot	ενάντια	emot	ADV	ADV
περαιτέρω	vidare	περαιτέρω	vidare	ADV	ADV;CMPR
περαιτέρω	ytterligare	περαιτέρω	ytterlig	ADV	ADV;CMPR
μπλε	blue	μπλε	blue	N	N;NOM;INDF;MASC+FEM;SG
μπλε	blått	μπλε	blå	N	N;NOM;INDF;NEUT;SG
εργασίες	arbetstillfällen	εργασία	arbetstillfälle	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
εργασίες	arbeten	εργασία	arbete	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
ολόκληρη	hel	ολόκληρος	hel	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ολόκληρη	hela	ολόκληρος	hel	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;SG
δήμαρχος	borgmästaren	δήμαρχος	borgmästar	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
σταδιακά	gradvis	σταδιακά	gradvis	ADV	ADV
σταδιακά	successivt	σταδιακά	successiv	ADV	ADV
σταδιακά	successivt	σταδιακά	successiv	ADV	ADV
επίσημο	officiell	επίσημος	officiell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
επίσημο	officiellt	επίσημος	officiell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
επίσημο	formell	επίσημος	formell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
επίσημο	formellt	επίσημος	formell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
οικονομία	ekonomi	οικονομία	ekonomi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
οικονομία	sparsamhet	οικονομία	sparsamhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
οικονομία	ekonomin	οικονομία	ekonomi	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
οικονομία	ekonomi	οικονομία	ekonomi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
βιβλιογραφία	bibliografi	βιβλιογραφία	bibliografi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πλήρη	fullständig	πλήρης	fullständig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
πλήρη	full	πλήρης	full	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
πλήρη	komplett	πλήρης	komplett	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
πλήρη	fullständig	πλήρης	fullständig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
λεζάντα	bildtext	λεζάντα	bildtext	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
προϊόντα	produkterna	προϊόν	produkt	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
προϊόντα	produkter	προϊόν	produkt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
σημειώσεις	sedlar	σημείωση	sedel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
σημειώσεις	anteckningar	σημείωση	anteckning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
σημειώσεις	anmärkningar	σημείωση	anmärkning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
σημειώσεις	noter	σημείωση	nota	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
καλλιτέχνες	artister	καλλιτέχνα	artist	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
καλλιτέχνες	artister	καλλιτέχνα	artist	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
καλλιτέχνες	konstnärer	καλλιτέχνα	konstnr	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ισχύει	gäller	ισχύω	gälla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
οδηγεί	leder	οδηγώ	leda	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
συμβαίνει	händer	συμβαίνω	hända	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
πλήθος	publiken	πλήθος	publik	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
πλήθος	publik	πλήθος	publik	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πλήθος	folkmassa	πλήθος	folkmass	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μάζα	massa	μάζα	massa	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μάζα	mässan	μάζα	mässa	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
μάζα	mässa	μάζα	mässa	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μάζα	mass	μάζα	mass	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ειρήνη	frid	ειρήνη	frid	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ειρήνη	freden	ειρήνη	fred	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ειρήνη	peace	ειρήνη	peace	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ειρήνη	fred	ειρήνη	fred	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
οικογένειες	familjer	οικογένεια	familj	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
γάμο	äktenskap	γάμος	äktenskap	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
γάμο	äktenskapet	γάμος	äktenskap	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
γάμο	giftermål	γάμος	giftermål	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
γάμο	bröllop	γάμος	bröllop	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
θρησκεία	religion	θρησκεία	religion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιτρέπει	tillåter	επιτρέπω	tillåta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
επιτρέπει	möjliggör	επιτρέπω	möjliggöra	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
παρέχει	tillhandahåller	παρέχω	tillhandahålla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
παρέχει	tillhandahåller	παρέχω	tillhandahålla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
αδελφός	broder	αδελφός	brod	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αδελφός	bror	αδελφός	bro	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ζήτησε	begärde	ζητώ	begära	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
ζήτησε	frågade	ζητώ	fråga	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
σοβιετική	sovjetisk	σοβιετικός	sovjetisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αντιδράσεις	reaktioner	αντίδραση	reaktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κερδίσει	vinna	κερδίζω	vinna	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
κερδίσει	vinn	κερδίζω	vinna	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
μακριά	iväg	μακριά	iväg	ADV	ADV
μακριά	bort	μακριά	bort	ADV	ADV
βασικό	grundläggande	βασικός	grundläggande	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
προσπάθειες	insatser	προσπάθεια	insats	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
προσπάθειες	ansträngningar	προσπάθεια	ansträngning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
κρίση	domen	κρίση	dom	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
κρίση	krisen	κρίση	kris	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
κρίση	kris	κρίση	kris	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
περιγραφή	beskrivning	περιγραφή	beskrivning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πύλη	gate	πύλη	gate	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
πύλη	grind	πύλη	grind	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πύλη	portal	πύλη	portal	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πύλη	portalen	πύλη	portal	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
πύλη	gateway	πύλη	gateway	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ανακοίνωσε	meddelade	ανακοινώνω	meddela	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
μήνυμα	budskap	μήνυμα	budskap	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
μήνυμα	meddelande	μήνυμα	meddelande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
προκάλεσε	utmanade	προκαλώ	utmana	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
μεγαλύτερος	äldre	μεγάλος	gammal	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR
μεγαλύτερος	större	μεγάλος	stor	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR
μεγαλύτερος	större	μεγάλος	stor	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR
μοναστήρι	klostret	μοναστήρι	klostret	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
μοναστήρι	klostret	μοναστήρι	klostret	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
δραστηριότητες	verksamheter	δραστηριότητα	verksamhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δραστηριότητες	aktiviteter	δραστηριότητα	aktivitet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
γραμματέας	sekreteraren	γραμματέας	sekreterare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
περιέχουν	innehåller	περιέχω	innehålla	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ελευθερία	friheten	ελευθερία	frihet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ελευθερία	frihet	ελευθερία	frihet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ελευθερία	freedom	ελευθερία	freedom	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ελευθερία	frihet	ελευθερία	frihet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ταξίδι	travel	ταξίδι	travel	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ταξίδι	resa	ταξίδι	resa	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ταξίδι	resande	ταξίδι	resa	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ταξίδι	färd	ταξίδι	färd	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ταξίδι	resa	ταξίδι	resa	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ταξίδι	resan	ταξίδι	resa	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
ταξίδι	resa	ταξίδι	resa	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μοναδική	unik	μοναδικός	unik	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
μοναδική	unikt	μοναδικός	unik	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ακτή	shore	ακτός	shore	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ακτή	strand	ακτός	strand	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ακτή	kusten	ακτός	kust	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ακτή	kust	ακτός	kust	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ακτή	coast	ακτός	coast	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
πλήρως	fullt	πλήρως	full	ADV	ADV
μελέτες	undersökningar	μελέτα	undersökning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
μελέτες	studier	μελέτα	studie	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
χέρι	arm	χέρι	arm	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
χέρι	armen	χέρι	arm	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
χέρι	handen	χέρι	hand	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
χέρι	hand	χέρι	hand	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μέθοδος	metoden	μέθοδος	metod	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
μέθοδος	metod	μέθοδος	metod	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
στρατεύματα	trupper	στράτευμα	trupp	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
στούντιο	studios	στούντιος	studio	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
στούντιο	studio	στούντιος	studio	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
στούντιο	ateljé	στούντιος	ateljé	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
στούντιο	studion	στούντιος	studion	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
