まで	inntil	まで	inntil	ADP	ADP
原因	forårsake	原因	forårsake	N	N;INDF;FEM;SG
植物	planter	植物	plante	N	N;INDF;FEM;PL
植物	plante	植物	plant	N	N;INDF;FEM;SG
植物	planter	植物	plante	N	N;INDF;FEM;PL
ショー	shaw	ショー	shaw	N	N;INDF;MASC;SG
ショー	vis	ショー	vis	N	N;INDF;NEUT;SG
ショー	show	ショー	show	N	N;INDF;NEUT;SG
ボーカル	vokalist	ボーカル	vokalist	N	N;INDF;MASC;SG
コミック	tegneserier	コミック	tegneserie	N	N;INDF;NEUT;SG
コミック	tegneserie	コミック	tegneserie	N	N;INDF;MASC;SG
コミック	comic	コミック	comic	N	N
エネルギー	energier	エネルギー	energi	N	N;INDF;FEM;PL
エネルギー	energi	エネルギー	energi	N	N;INDF;MASC;SG
ルール	regler	ルール	regel	N	N;INDF;FEM;PL
ルール	regelen	ルール	regel	N	N;DEF;MASC;SG
ルール	regel	ルール	regel	N	N;INDF;MASC;SG
未来	fremtiden	未来	fremtid	N	N;DEF;MASC;SG
未来	future	未来	future	N	N;INDF;MASC;SG
未来	fremtid	未来	fremtid	N	N;INDF;FEM;SG
未来	framtid	未来	framtid	N	N;INDF;FEM;SG
未来	framtida	未来	framtid	N	N;DEF;FEM;SG
ユース	ungdommen	ユース	ungdom	N	N;DEF;MASC;SG
ユース	ungdom	ユース	ungdom	N	N;INDF;MASC;SG
まだ	framleis	まだ	framleis	ADV	ADV
まだ	likevel	まだ	likevel	ADV	ADV
ランキング	rangering	ランキング	rangering	N	N;INDF;FEM;SG
ランキング	ranking	ランキング	ranking	N	N;INDF;FEM;SG
ダイ	dai	ダイ	dai	N	N
金曜	fredager	金曜	fredag	N	N;INDF;MASC;SG
処理	behandler	処理	behandle	V	V;IND;PRS;FIN
処理	behandle	処理	behandle	V	V;IMP;NFIN
年齢	åge	年齢	åge	N	N;INDF;MASC;SG
年齢	age	年齢	age	N	N;INDF;MASC;SG
年齢	alder	年齢	alder	N	N;INDF;MASC;SG
年齢	alderen	年齢	alder	N	N;DEF;MASC;SG
年齢	aldersgrupper	年齢	aldersgruppe	N	N;INDF;FEM;PL
年齢	middelalderen	年齢	middelalder	N	N;DEF;MASC;SG
年齢	aldre	年齢	aldre	N	N;INDF;NEUT;PL
エリア	elia	エリア	eli	N	N;INDF;MASC;SG
エリア	areal	エリア	areal	N	N;INDF;NEUT;SG
エリア	område	エリア	område	N	N;INDF;NEUT;SG
エリア	området	エリア	område	N	N;DEF;NEUT;SG
エリア	area	エリア	area	N	N;INDF;MASC;SG
形態	morfologi	形態	morfologi	N	N;INDF;MASC;SG
形態	skjemaene	形態	skjema	N	N;DEF;FEM;PL
形態	former	形態	form	N	N;INDF;FEM;PL
形態	skjemaer	形態	skjemae	N	N;INDF;MASC;PL
シン	shin	シン	shin	N	N
シン	synd	シン	synd	N	N;INDF;FEM;SG
シン	synden	シン	synd	N	N;DEF;MASC;SG
作曲家	komponist	作曲家	komponist	N	N;INDF;MASC;SG
作曲家	publiseringsverktøy	作曲家	publiseringsverktøy	N	N;INDF;NEUT;SG
精神	ånd	精神	ånd	N	N;INDF;FEM;SG
精神	spirit	精神	spirit	N	N;INDF;MASC;SG
拠点	fotfeste	拠点	fotfeste	N	N;INDF;NEUT;SG
スタート	begynne	スタート	begynne	V	V;NFIN
スタート	starte	スタート	starte	V	V;NFIN
範囲	range	範囲	rang	N	N;INDF;FEM;SG
範囲	rekkevidde	範囲	rekkevidd	N	N;INDF;FEM;SG
範囲	spekter	範囲	spekter	N	N;INDF;NEUT;SG
宣伝	fremme	宣伝	fremme	V	V;NFIN
宣伝	promoterer	宣伝	promotere	V	V;IND;PRS;FIN
宣伝	promotere	宣伝	promotere	V	V;NFIN
宣伝	fremme	宣伝	fremme	V	V;NFIN
宣伝	fremmer	宣伝	fremme	V	V;IND;PRS;FIN
哲学	filosofi	哲学	filosofi	N	N;INDF;MASC;SG
財団	foundation	財団	foundation	N	N;INDF;MASC;SG
財団	stiftelse	財団	stiftelse	N	N;INDF;MASC;SG
財団	stiftelsen	財団	stiftelse	N	N;DEF;MASC;SG
教師	læremester	教師	læremeste	N	N;INDF;FEM;PL
教師	lærerinne	教師	lærerinne	N	N;INDF;FEM;SG
教師	lærerne	教師	lærern	N	N;INDF;FEM;SG
宗教	religion	宗教	religion	N	N;INDF;MASC;SG
宗教	religionen	宗教	religion	N	N;DEF;MASC;SG
武器	våpen	武器	våpen	N	N;INDF;NEUT;PL
住宅	boliger	住宅	boliger	N	N;INDF;MASC;SG
住宅	bolig	住宅	bolig	N	N;INDF;MASC;SG
住宅	hjemmene	住宅	hjemme	N	N;DEF;MASC;PL
保存	lagrer	保存	lagre	V	V;IND;PRS;FIN
保存	sparer	保存	spare	V	V;IND;PRS;FIN
機関	lokomotiv	機関	lokomotiv	N	N;INDF;NEUT;SG
緊急	presserende	緊急	presserende	ADJ	ADJ;PL
地下	underground	地下	underground	N	N;INDF;MASC;SG
地下	undergrunnen	地下	undergrunn	N	N;DEF;MASC;SG
地下	kjeller	地下	kjelle	N	N;INDF;MASC;SG
連隊	regimentet	連隊	regiment	N	N;DEF;NEUT;SG
連隊	regiment	連隊	regiment	N	N;INDF;NEUT;SG
連隊	regimenter	連隊	regiment	N	N;INDF;FEM;PL
ストーリー	hendelse	ストーリー	hendelse	N	N;INDF;MASC;SG
ストーリー	story	ストーリー	story	N	N;INDF;MASC;SG
ストーリー	historie	ストーリー	historie	N	N;INDF;FEM;SG
ストーリー	hendelser	ストーリー	hendelse	N	N;INDF;NEUT;SG
ストーリー	historier	ストーリー	historie	N	N;INDF;FEM;PL
ストーリー	hendingar	ストーリー	hending	N	N;INDF;FEM;PL
ストーリー	fortellinger	ストーリー	fortellinger	N	N;INDF;FEM;PL
ストーリー	fortellingen	ストーリー	fortelling	N	N;DEF;MASC;SG
太陽	sun	太陽	sun	N	N;INDF;NEUT;SG
太陽	sol	太陽	sol	N	N;INDF;MASC;SG
太陽	søn	太陽	søn	N	N;INDF;MASC;SG
保険	forsikring	保険	forsikring	N	N;INDF;FEM;SG
保険	forsikringer	保険	forsikring	N	N;INDF;FEM;PL
キー	nøkler	キー	nøkle	N	N;INDF;MASC;SG
キー	keys	キー	keys	N	N
キー	nøklene	キー	nøkle	N	N;DEF;FEM;PL
キー	nøkkel	キー	nøkkel	N	N;INDF;MASC;SG
責任	belastning	責任	belastning	N	N;INDF;FEM;SG
責任	ansvar	責任	ansvar	N	N;INDF;NEUT;SG
児童	child	児童	child	N	N
児童	barnet	児童	barn	N	N;DEF;NEUT;SG
児童	barn	児童	barn	N	N;INDF;NEUT;PL
フル	fult	フル	føle	N	N;INDF;MASC;SG
フル	mett	フル	mett	N	N;INDF;MASC;SG
ボール	ball	ボール	ball	N	N;INDF;MASC;SG
ボール	baller	ボール	balle	N	N;INDF;FEM;PL
急行	express	急行	express	N	N
電力	elektrisitet	電力	elektrisitet	N	N;INDF;MASC;SG
医学	medisin	医学	medisin	N	N;INDF;MASC;SG
自己	self	自己	selfef	N	N;INDF;NEUT;SG
シーン	scene	シーン	scene	N	N;INDF;FEM;SG
シーン	scenene	シーン	scene	N	N;DEF;FEM;PL
シーン	scener	シーン	scene	N	N;INDF;FEM;PL
憲法	grunnlov	憲法	grunnlov	N	N;INDF;FEM;SG
憲法	forfatning	憲法	forfatning	N	N;INDF;FEM;SG
憲法	konstitusjon	憲法	konstitusjon	N	N;INDF;MASC;SG
支店	grein	支店	grein	N	N;INDF;FEM;SG
支店	gren	支店	gren	N	N;INDF;MASC;SG
支店	grenen	支店	gren	N	N;DEF;MASC;SG
支店	branch	支店	branch	N	N;INDF
管理	admin	管理	admin	N	N;INDF;NEUT;SG
管理	administrator	管理	administrator	N	N;INDF;MASC;SG
管理	administratorer	管理	administrator	N	N;INDF;NEUT;SG
管理	administrator	管理	administrator	N	N;INDF;MASC;SG
管理	admins	管理	admins	N	N;INDF;MASC;SG
管理	administratorer	管理	administrator	N	N;INDF;NEUT;SG
略称	forkortelse	略称	forkortelse	N	N;INDF;MASC;SG
オープニング	åpning	オープニング	åpning	N	N;INDF;FEM;SG
タウン	byen	タウン	by	N	N;DEF;MASC;SG
タウン	by	タウン	by	N	N;INDF;MASC;SG
カバー	dekke	カバー	dekke	N	N;INDF;NEUT;SG
カバー	cover	カバー	cove	N	N;INDF;MASC;SG
カバー	deksel	カバー	deksel	N	N;INDF;NEUT;SG
カバー	dekk	カバー	dekk	N	N;INDF;NEUT;SG
コンピュータ	computer	コンピュータ	computer	N	N;INDF;NEUT;SG
コンピュータ	datamaskinen	コンピュータ	datamaskin	N	N;DEF;MASC;SG
コンピュータ	datamaskin	コンピュータ	datamaskin	N	N;INDF;FEM;SG
コンピュータ	datamaskiner	コンピュータ	datamaskin	N	N;INDF;FEM;PL
長い	lenge	長い	lenge	ADJ	ADJ
長い	lang	長い	lang	ADJ	ADJ;INDF;SG
長い	lange	長い	lang	ADJ	ADJ;PL
統計	statistikk	統計	statistikk	N	N;INDF;MASC;SG
統計	statistikk	統計	statistikk	N	N;INDF;MASC;SG
フォー	four	フォー	four	N	N
フォー	pho	フォー	pho	N	N
パン	pan	パン	pan	N	N;INDF;NEUT;SG
パン	brød	パン	brød	N	N;INDF;NEUT;SG
インターネット	internett	インターネット	internett	N	N;INDF;NEUT;SG
インターネット	internet	インターネット	intern	N	N;DEF;NEUT;SG
和歌	wakayama	和歌	wakayama	N	N;INDF;MASC;SG
パーク	park	パーク	park	N	N;INDF;MASC;SG
先生	sensei	先生	sensei	N	N;INDF;MASC;SG
先生	læremester	先生	læremeste	N	N;INDF;FEM;PL
先生	lærerinne	先生	lærerinne	N	N;INDF;FEM;SG
先生	doktor	先生	doktor	N	N;INDF;FEM;SG
先生	doktoren	先生	doktor	N	N;DEF;MASC;SG
先生	lege	先生	lege	N	N;INDF;MASC;SG
先生	doctor	先生	doctor	N	N
ハウス	house	ハウス	house	N	N;INDF;MASC;SG
ハウス	huset	ハウス	hus	N	N;DEF;NEUT;SG
ハウス	hus	ハウス	hus	N	N;INDF;NEUT;SG
月刊	månedlige	月刊	månedlig	N	N;INDF;MASC;SG
月刊	månedlig	月刊	månedlig	N	N;INDF;MASC;SG
検索	søke	検索	søk	V	V;IMP;NFIN
ホー	haw	ホー	haw	N	N;INDF;NEUT;SG
ポール	paulus	ポール	paulus	N	N;MASC
ポール	paul	ポール	paul	N	N;MASC
会員	medlem	会員	medlem	N	N;INDF;MASC;SG
会員	medlemmet	会員	medlem	N	N;DEF;NEUT;SG
会員	medlemskap	会員	medlemskap	N	N;INDF;MASC;SG
トンネル	tunnel	トンネル	tunnel	N	N;INDF;MASC;SG
トンネル	tunnelene	トンネル	tunnel	N	N;DEF;FEM;PL
トンネル	tunneler	トンネル	tunnele	N	N;INDF;FEM;PL
チャート	charts	チャート	charts	N	N
チャート	diagrammer	チャート	diagram	N	N;INDF;FEM;PL
チャート	diagrammet	チャート	diagram	N	N;DEF;NEUT;SG
チャート	diagram	チャート	diagram	N	N;INDF;NEUT;SG
内部	interiør	内部	interiør	N	N;INDF;NEUT;SG
グリーン	grønn	グリーン	grønn	N	N;INDF;MASC;SG
グリーン	green	グリーン	grenne	N	N;DEF;MASC;SG
竣工	fullføring	竣工	fullføring	N	N;INDF;FEM;SG
カール	krøll	カール	krøll	N	N;INDF;MASC;SG
戦車	tank	戦車	tank	N	N;INDF;MASC;SG
戦車	stridsvogner	戦車	stridsvogn	N	N;INDF;FEM;PL
戦車	tanks	戦車	tanks	N	N;INDF;NEUT;SG
スキー	ski	スキー	ski	N	N;INDF;MASC;SG
スキー	skiidrett	スキー	skiidrett	N	N;INDF;MASC;SG
スキー	slalom	スキー	slalom	N	N;INDF;MASC;SG
スキー	grener	スキー	gren	N	N;INDF;FEM;PL
愛称	kallenavn	愛称	kallenavn	N	N;INDF;NEUT;SG
愛称	kallenavn	愛称	kallenavn	N	N;INDF;NEUT;SG
再	gjenåpne	再	gjenåpe	N	N;INDF;NEUT;SG
再	gjenopptar	再	gjenopptar	N	N;INDF;NEUT;SG
再	gjenoppta	再	gjenoppte	N	N;INDF;MASC;SG
再	cv	再	cv	N	N;INDF;MASC;SG
ミニ	mini	ミニ	minie	N	N
機器	enheten	機器	enhet	N	N;DEF;MASC;SG
機器	enhets	機器	enhets	N	N;INDF;MASC;SG
機器	enhet	機器	enhet	N	N;INDF;NEUT;SG
機器	utstyr	機器	utstyr	N	N;INDF;NEUT;SG
機器	enheter	機器	enhet	N	N;INDF;FEM;PL
プロダクション	produksjonen	プロダクション	produksjon	N	N;DEF;MASC;SG
プロダクション	produksjon	プロダクション	produksjon	N	N;INDF;MASC;SG
スタッフ	stav	スタッフ	stav	N	N;INDF;MASC;SG
スタッフ	personale	スタッフ	personale	N	N;INDF;NEUT;SG
スタッフ	stab	スタッフ	stab	N	N;INDF;MASC;SG
スタッフ	staff	スタッフ	staff	N	N
プログラム	program	プログラム	program	N	N;INDF;NEUT;SG
プログラム	programmer	プログラム	programme	N	N;INDF;FEM;PL
アカデミー	akademi	アカデミー	akademi	N	N;INDF;NEUT;SG
アカデミー	academy	アカデミー	academy	N	N;INDF;MASC;SG
アカデミー	akademier	アカデミー	akademi	N	N;INDF;MASC;SG
司会	moderator	司会	moderator	N	N;INDF;MASC;SG
司会	programleder	司会	programlede	N	N;INDF;MASC;SG
司会	foredragsholder	司会	foredragsholde	N	N;INDF;NEUT;SG
二	to	二	to	NUM	NUM;PL
改善	forbedre	改善	forbedre	V	V;IMP;NFIN
改善	forbedre	改善	forbedre	V	V;IMP;NFIN
文書	dokumentet	文書	dokument	N	N;DEF;NEUT;SG
文書	dokument	文書	dokument	N	N;INDF;NEUT;SG
文書	dokumenter	文書	dokumenter	N	N;INDF;FEM;PL
世代	generasjon	世代	generasjon	N	N;INDF;MASC;SG
世代	generasjoner	世代	generasjon	N	N;INDF;MASC;PL
ネットワーク	nettverk	ネットワーク	nettverk	N	N;INDF;NEUT;SG
ネットワーク	nettverket	ネットワーク	nettverk	N	N;DEF;NEUT;SG
ネットワーク	network	ネットワーク	network	N	N;INDF;MASC;SG
ネットワーク	nettverk	ネットワーク	nettverk	N	N;INDF;NEUT;SG
審査	review	審査	review	N	N
審査	omtale	審査	omtale	N	N;INDF;FEM;SG
審査	anmeldelse	審査	anmeldelse	N	N;INDF;MASC;SG
審査	gjennomgang	審査	gjennomgang	N	N;INDF;MASC;SG
審査	gjennomgå	審査	gjennomgå	N	N;INDF;NEUT;SG
重量	tyngde	重量	tyngd	N	N;INDF;FEM;SG
観測	observerer	観測	observere	V	V;IND;PRS;FIN
会場	arenaer	会場	arena	N	N;INDF;MASC;PL
プレイヤー	player	プレイヤー	play	N	N;INDF;FEM;PL
河川	river	河川	rive	N	N;INDF;FEM;SG
河川	elv	河川	elv	N	N;INDF;FEM;SG
河川	rivers	河川	rivers	N	N;INDF;NEUT;SG
河川	elver	河川	elv	N	N;INDF;FEM;PL
クイズ	quiz	クイズ	quiz	N	N;INDF;MASC;SG
巨大	enorm	巨大	enorm	ADJ	ADJ;INDF;SG
巨大	stor	巨大	stor	ADJ	ADJ;INDF;SG
巨大	digert	巨大	diger	ADJ	ADJ;INDF;NEUT;SG
巨大	kjempestort	巨大	kjempestort	ADJ	ADJ;INDF;NEUT;SG
巨大	enormt	巨大	enorm	ADJ	ADJ;INDF;NEUT;SG
巨大	gigantisk	巨大	gigantisk	ADJ	ADJ;INDF;NEUT;SG
伝統	tradisjon	伝統	tradisjon	N	N;INDF;MASC;SG
伝統	tradisjonen	伝統	tradisjon	N	N;DEF;MASC;SG
伝統	tradisjoner	伝統	tradisjon	N	N;INDF;MASC;SG
伝統	tradisjonene	伝統	tradisjon	N	N;DEF;FEM;PL
ナイト	knight	ナイト	knigh	N	N;INDF;MASC;SG
ナイト	ridder	ナイト	ridder	N	N;INDF;MASC;SG
ナイト	night	ナイト	night	N	N;INDF;NEUT;SG
ナイト	kveld	ナイト	kveld	N	N;INDF;MASC;SG
ナイト	natt	ナイト	natt	N	N;INDF;FEM;SG
区分	kategori	区分	kategori	N	N;INDF;MASC;SG
区分	kategorien	区分	kategori	N	N;DEF;MASC;SG
ルー	lew	ルー	lew	N	N;INDF;MASC;SG
ルー	lou	ルー	lou	N	N;INDF;NEUT;SG
月曜	mandager	月曜	mandag	N	N;INDF;MASC;SG
少ない	færre	少ない	få	ADJ	ADJ;CMPR
少ない	færre	少ない	få	ADJ	ADJ;CMPR
少ない	mindre	少ない	liten	ADJ	ADJ;CMPR
貴族	adelsmenn	貴族	adelsmann	N	N;INDF;MASC;PL
貴族	adel	貴族	adel	N	N;INDF;MASC;SG
貴族	adelen	貴族	adel	N	N;DEF;MASC;SG
向上	forbedre	向上	forbedre	V	V;IMP;NFIN
バトル	kamp	バトル	kamp	N	N;INDF;MASC;SG
バトル	slaget	バトル	slag	N	N;DEF;NEUT;SG
日曜	søndager	日曜	søndag	N	N;INDF;MASC;SG
日曜	søndagene	日曜	søndag	N	N;DEF;MASC;PL
ダンス	dance	ダンス	dance	N	N
ダンス	dans	ダンス	dans	N	N;INDF;MASC;SG
ダンス	danser	ダンス	danse	N	N;INDF;MASC;SG
ダンス	dans	ダンス	dans	N	N;INDF;MASC;SG
ダンス	dancing	ダンス	dancing	N	N;INDF;FEM;SG
ダンス	dansing	ダンス	dansing	N	N;INDF;FEM;SG
資格	kvalifikasjoner	資格	kvalifikasjon	N	N;INDF;MASC;SG
資格	kvalifisering	資格	kvalifisering	N	N;INDF;FEM;SG
ミサイル	missiler	ミサイル	missil	N	N;INDF;MASC;SG
ミサイル	raketter	ミサイル	raketter	N	N;INDF;MASC;SG
ミサイル	missilene	ミサイル	missil	N	N;DEF;FEM;PL
ミサイル	missil	ミサイル	missil	N	N;INDF;MASC;SG
文章	sentence	文章	sentence	N	N
文章	setning	文章	setning	N	N;INDF;FEM;SG
平和	fredfull	平和	fredfull	ADJ	ADJ;INDF;SG
平和	fredfylt	平和	fredfylle	ADJ	ADJ;INDF;SG;V.PTCP
平和	fredfullt	平和	fredfull	ADJ	ADJ;INDF;NEUT;SG
平和	fredelige	平和	fredelig	ADJ	ADJ;PL
今日	today	今日	today	N	N;INDF;MASC;SG
今日	idag	今日	idag	N	N;INDF;MASC;SG
集合	angitt	集合	angitt	N	N;INDF;MASC;SG
集合	setter	集合	setter	N	N;INDF;NEUT;SG
コンサート	konsert	コンサート	konsert	N	N;INDF;MASC;SG
コンサート	concert	コンサート	concert	N	N
コンサート	konserter	コンサート	konserter	N	N;INDF;NEUT;SG
回転	roterer	回転	rotere	V	V;IND;PRS;FIN
ロボット	robot	ロボット	robot	N	N;INDF;MASC;SG
ロボット	roboter	ロボット	roboter	N	N;INDF;MASC;SG
ロボット	robotene	ロボット	robot	N	N;DEF;FEM;PL
歩兵	infanteri	歩兵	infanteri	N	N;INDF;NEUT;SG
歩兵	infanteriet	歩兵	infanterium	N	N;DEF;NEUT;SG
青年	ungdommen	青年	ungdom	N	N;DEF;MASC;SG
青年	ungdom	青年	ungdom	N	N;INDF;MASC;SG
小惑星	asteroider	小惑星	asteroid	N	N;INDF;MASC;SG
小惑星	asteroide	小惑星	asteroid	N	N;INDF;MASC;SG
用語	vilkårene	用語	vilkår	N	N;DEF;FEM;PL
用語	betingelsene	用語	betingelse	N	N;DEF;MASC;PL
用語	betingelser	用語	betingelse	N	N;INDF;MASC;SG
用語	vilkår	用語	vilkår	N	N;INDF;NEUT;PL
用語	terminologi	用語	terminologi	N	N;INDF;MASC;SG
前身	forgjenger	前身	forgjenge	N	N;INDF;MASC;SG
前身	forgjengere	前身	forgjengere	N	N;INDF;FEM;SG
姉妹	sister	姉妹	sister	N	N;INDF;MASC;SG
姉妹	søster	姉妹	søster	N	N;INDF;FEM;SG
姉妹	syster	姉妹	syster	N	N;INDF;FEM;SG
姉妹	søsteren	姉妹	søster	N	N;DEF;MASC;SG
姉妹	søstera	姉妹	søstere	N	N;DEF;FEM;SG
小さな	lite	小さな	lite	ADJ	ADJ;INDF;NEUT;SG
小さな	små	小さな	liten	ADJ	ADJ;PL
小さな	smått	小さな	liten	ADJ	ADJ;INDF;NEUT;SG
小さな	liten	小さな	liten	ADJ	ADJ;INDF;MASC;SG
テン	mår	テン	mår	N	N;INDF;NEUT;SG
テン	tier	テン	tie	N	N;INDF;MASC;SG
テン	ten	テン	ten	N	N
残り	gjenstående	残り	gjenstående	N	N;INDF;MASC;SG
残り	gjenværende	残り	gjenværende	N	N;INDF;FEM;SG
適用	gjelder	適用	gjelde	V	V;IND;PRS;FIN
適用	søke	適用	søk	V	V;IMP;NFIN
イオン	ion	イオン	ion	N	N;INDF;NEUT;SG
イオン	jone	イオン	jone	N	N;INDF;MASC;SG
イオン	ioner	イオン	ioner	N	N;INDF;NEUT;SG
仲間	kamerat	仲間	kamerat	N	N;INDF;MASC;SG
ジャック	jack	ジャック	jack	N	N;INDF;MASC;SG
ソロ	solo	ソロ	solo	N	N;INDF;MASC;SG
フィールド	field	フィールド	field	N	N;INDF;NEUT;SG
フィールド	feltet	フィールド	felt	N	N;DEF;NEUT;SG
フィールド	felt	フィールド	felt	N	N;INDF;NEUT;SG
フィールド	jorde	フィールド	jorde	N	N;INDF;NEUT;SG
フィールド	jorder	フィールド	jord	N	N;INDF;FEM;PL
フィールド	felter	フィールド	felter	N	N;INDF;FEM;PL
フィールド	felt	フィールド	felt	N	N;INDF;NEUT;SG
フィールド	åkre	フィールド	åkre	N	N;INDF;MASC;SG
フィールド	fields	フィールド	field	N	N
キロ	kilometer	キロ	kilometer	N	N;INDF;MASC;PL
キロ	kilo	キロ	kilo	N	N;INDF;MASC;PL
論文	masteroppgave	論文	masteroppgave	N	N;INDF;NEUT;SG
論文	avhandling	論文	avhandling	N	N;INDF;FEM;SG
福祉	trygd	福祉	trygd	N	N;INDF;MASC;SG
福祉	velferd	福祉	velferd	N	N;INDF;FEM;SG
レポート	rapporter	レポート	rapport	N	N;INDF;NEUT;SG
レポート	rapport	レポート	rapport	N	N;INDF;MASC;SG
レポート	rapportering	レポート	rapportering	N	N;INDF;FEM;SG
レポート	rapportene	レポート	rapport	N	N;DEF;FEM;PL
レポート	rapporter	レポート	rapport	N	N;INDF;NEUT;SG
要素	elementer	要素	elementer	N	N;INDF;NEUT;PL
要素	grunnstoff	要素	grunnstoff	N	N;INDF;NEUT;SG
要素	element	要素	element	N	N;INDF;NEUT;SG
市町村	kommune	市町村	kommune	N	N;INDF;MASC;SG
平日	ukedag	平日	ukedag	N	N;INDF;MASC;SG
平日	hverdager	平日	hverdag	N	N;INDF;MASC;SG
ブラ	bh	ブラ	bh	N	N
ブリ	bri	ブリ	bri	N	N;INDF;MASC;SG
衛星	satellitt	衛星	satellitt	N	N;INDF;MASC;SG
性能	opptreden	性能	opptred	N	N;DEF;MASC;SG
性能	resultater	性能	resultater	N	N;INDF;FEM;PL
性能	forestilling	性能	forestilling	N	N;INDF;FEM;SG
性能	performance	性能	performance	N	N
性能	ytelse	性能	ytelse	N	N;INDF;MASC;SG
カメラ	kamera	カメラ	kamera	N	N;INDF;NEUT;SG
カメラ	kameraer	カメラ	kamera	N	N;INDF;MASC;PL
役割	rolle	役割	rolle	N	N;INDF;FEM;SG
役割	rollene	役割	rolle	N	N;DEF;FEM;PL
役割	roller	役割	roller	N	N;INDF;FEM;PL
ティー	tee	ティー	tee	N	N;INDF;MASC;SG
ワイド	wide	ワイド	wide	N	N
ワイド	bred	ワイド	bred	N	N;INDF;MASC;SG
講師	foreleser	講師	forelese	N	N;INDF;NEUT;SG
講師	instruktører	講師	instruktør	N	N;INDF;FEM;PL
講師	instruktør	講師	instruktør	N	N;INDF;MASC;SG
講師	instruktøren	講師	instruktør	N	N;DEF;MASC;SG
サブ	sub	サブ	sub	N	N
読み	lese	読む	lese	V	V;V.PTCP
読み	les	読む	lese	V	V;IMP;FIN
コレクション	samlinger	コレクション	samlinger	N	N;INDF;FEM;PL
コレクション	samling	コレクション	samling	N	N;INDF;FEM;SG
犯罪	kriminalitet	犯罪	kriminalitet	N	N;INDF;MASC;SG
犯罪	forbrytelse	犯罪	forbrytelse	N	N;INDF;MASC;SG
大陸	kontinent	大陸	kontinent	N	N;INDF;NEUT;SG
大陸	kontinenter	大陸	kontinenter	N	N;INDF;NEUT;SG
画面	skjerm	画面	skjerm	N	N;INDF;MASC;SG
画面	skjermen	画面	skjerme	N	N;DEF;MASC;SG
医師	lege	医師	lege	N	N;INDF;MASC;SG
医師	doktorer	医師	doktor	N	N;INDF;FEM;PL
医師	legene	医師	lege	N	N;DEF;FEM;PL
医師	leger	医師	lege	N	N;INDF;FEM;PL
医師	leger	医師	lege	N	N;INDF;FEM;PL
医師	doktor	医師	doktor	N	N;INDF;FEM;SG
医師	doktoren	医師	doktor	N	N;DEF;MASC;SG
医師	lege	医師	lege	N	N;INDF;MASC;SG
医師	doctor	医師	doctor	N	N
国会	parlamentet	国会	parlament	N	N;DEF;NEUT;SG
国会	parlament	国会	parlament	N	N;INDF;NEUT;SG
国会	folketinget	国会	folketing	N	N;DEF;NEUT;SG
国会	stortinget	国会	storting	N	N;DEF;NEUT;SG
国会	kosthold	国会	kosthold	N	N;INDF;MASC;SG
国会	dietten	国会	diett	N	N;DEF;MASC;SG
国会	diett	国会	diett	N	N;INDF;MASC;SG
インタビュー	intervju	インタビュー	intervju	N	N;INDF;NEUT;SG
インタビュー	intervjuer	インタビュー	intervjue	N	N;INDF;FEM;PL
インタビュー	intervjuer	インタビュー	intervjue	N	N;INDF;FEM;PL
マガジン	ukeblad	マガジン	ukeblad	N	N;INDF;NEUT;SG
マガジン	blad	マガジン	blad	N	N;INDF;NEUT;SG
マガジン	magasin	マガジン	magasin	N	N;INDF;NEUT;SG
生命	liv	生命	liv	N	N;INDF;NEUT;SG
生命	livet	生命	liv	N	N;DEF;NEUT;SG
生命	life	生命	life	N	N;INDF;MASC;SG
コミュニティ	samfunn	コミュニティ	samfunn	N	N;INDF;NEUT;SG
コミュニティ	fellesskap	コミュニティ	fellesskap	N	N;INDF;NEUT;SG
コミュニティ	samfunnet	コミュニティ	samfunn	N	N;DEF;NEUT;SG
コミュニティ	samfunn	コミュニティ	samfunn	N	N;INDF;NEUT;SG
コミュニティ	fellesskapet	コミュニティ	fellesskap	N	N;DEF;NEUT;SG
弁護士	advokater	弁護士	advokat	N	N;INDF;FEM;PL
弁護士	jurist	弁護士	jurist	N	N;INDF;MASC;SG
弁護士	advokat	弁護士	advokat	N	N;INDF;MASC;SG
危険	farlig	危険	farlig	ADJ	ADJ;INDF;NEUT;SG
危険	farlige	危険	farlig	ADJ	ADJ;PL
危険	livsfarlig	危険	livsfarlig	ADJ	ADJ;INDF;NEUT;SG
健康	sunne	健康	sunn	ADJ	ADJ;PL
健康	sunn	健康	sunn	ADJ	ADJ;INDF;SG
健康	sunt	健康	sunn	ADJ	ADJ;INDF;NEUT;SG
健康	helsa	健康	helse	ADJ	ADJ;INDF;SG;V.PTCP
設備	fasilitetene	設備	fasilitet	N	N;DEF;FEM;PL
設備	anlegg	設備	anlegg	N	N;INDF;NEUT;SG
設備	fasiliteter	設備	fasilitet	N	N;INDF;MASC;PL
価格	priser	価格	prise	N	N;INDF;FEM;PL
価格	prisene	価格	prise	N	N;DEF;FEM;PL
価格	pris	価格	pris	N	N;INDF;MASC;SG
価格	prissetting	価格	prissetting	N	N;INDF;FEM;SG
アニメーション	animasjon	アニメーション	animasjon	N	N;INDF;MASC;SG
アニメーション	animasjoner	アニメーション	animasjon	N	N;INDF;MASC;SG
参考	referanse	参考	referanse	N	N;INDF;MASC;SG
カン	kang	カン	kang	N	N;INDF;MASC;SG
工学	engineering	工学	engineering	N	N;INDF;FEM;SG
