категория	категория	категория	категория	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
папа	татко	папа	татко	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
папа	тате	папа	аз	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
папа	тати	папа	тоти	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
папа	татко	папа	татко	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
двигатель	двигател	двигатель	двигател	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
крови	кръвта	кровь	кръв	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
крови	кръв	кровь	кръв	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
переименован	преименувана	переименовать	преименувам	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
современные	модерни	современный	модерен	ADJ;NOM;PL	ADJ;INDF;PL
современные	съвременни	современный	съвременен	ADJ;NOM;PL	ADJ;INDF;PL
сообщество	общност	сообщество	общност	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
сообщество	общността	сообщество	общност	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
кампании	кампании	кампания	кампания	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
кампании	кампаниите	кампания	кампания	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
граждан	граждани	гражданин	гражданин	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
граждан	гражданите	гражданин	гражданин	N;ANIM;GEN;MASC;PL	N;DEF;MASC;PL
рейтинг	рейтинг	рейтинг	рейтинг	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
рейтинг	квалификация	рейтинг	квалификация	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
рейтинг	класация	рейтинг	класация	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
рейтинг	класиране	рейтинг	класиране	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
рейтинг	рейтинг	рейтинг	рейтинг	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
общие	общи	общий	общ	ADJ;NOM;PL	ADJ;INDF;PL
общие	общи	общий	общ	ADJ;NOM;PL	ADJ;INDF;PL
судов	съдове	суд	съд	N;INAN;GEN;MASC;PL	N;INDF;MASC;PL
судов	кораби	суд	кораб	N;INAN;GEN;MASC;PL	N;INDF;MASC;PL
молодых	млади	молодой	млад	ADJ;GEN;PL	ADJ;INDF;PL
представлен	представено	представить	представя-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
представлен	подадена	представить	подам-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
представлен	представена	представить	представя-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
представлен	подадено	представить	подам-(се)	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
труд	работа	труд	работа	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
труд	труд	труд	труд	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
труд	труда	труд	труд	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
труд	труд	труд	труд	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
труд	труд	труд	труд	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
предыдущий	предишна	предыдущий	предишен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
предыдущий	предишен	предыдущий	предишен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
реформы	реформи	реформа	реформа	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
реформы	реформи	реформа	реформа	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
реформы	реформите	реформа	реформа	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
борьба	борба	борьба	борба	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
борьба	кеч	борьба	кеч	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
борьба	борба	борьба	борба	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
оператор	оператор	оператор	оператор	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
пресс	преса	пресс	преса	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
пресс	пресата	пресс	преса	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
пресс	абс	пресс	абс	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
войн	войните	война	войн	N;INAN;GEN;FEM;PL	N;DEF;MASC;PL
войн	войни	война	война	N;INAN;GEN;FEM;PL	N;INDF;FEM;PL
чёрный	черна	чёрный	чер	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
чёрный	черен	чёрный	черен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
письма	буквите	письмо	буква	N;INAN;NOM;NEUT;PL	N;DEF;FEM;PL
письма	букви	письмо	буква	N;INAN;NOM;NEUT;PL	N;INDF;FEM;PL
письма	писма	письмо	писмо	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
плохо	лоша	плохой	лош	ADJ;NEUT;SG	ADJ;INDF;FEM;SG
плохо	лош	плохой	лош	ADJ;NEUT;SG	ADJ;INDF;MASC;SG
очки	точки	очки	точка	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
очки	чаши	очки	чаша	N;INAN;NOM;MASC;PL	N;INDF;FEM;PL
луи	луи	луи	луя	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
луи	луи	луи	луя	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
фридрих	фредерик	фридрий	фредерик	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
служба	услуга	служба	услуга	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
служба	служба	служба	служба	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
служба	сервиз	служба	сервиз	N;INAN;NOM;FEM;SG	N;INDF;MASC;SG
служба	обслужване	служба	обслужване	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
примеры	примери	пример	пример	N;INAN;NOM;MASC;PL	N;INDF;MASC;PL
библиотеки	библиотеки	библиотека	библиотеки	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
музыкант	музикант	музыкант	музикант	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
продолжил	продължи	продолжить	продължа	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
продолжил	продължил	продолжить	продължа	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
интересно	интересна	интересный	интересен	ADJ;NEUT;SG	ADJ;INDF;FEM;SG
интересно	интересен	интересный	интересен	ADJ;NEUT;SG	ADJ;INDF;MASC;SG
интересно	заинтересована	интересный	заинтересован	ADJ;NEUT;SG	ADJ;INDF;FEM;SG
интересно	заинтересован	интересный	заинтересовам	ADJ;NEUT;SG	ADJ;INDF;MASC;SG
супруга	съпруг	супруга	съпруг	N;ANIM;NOM;FEM;SG	N;INDF;MASC;SG
супруга	съпруга	супруга	съпруга	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
муж	съпруг	муж	съпруг	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
существенно	значително	существенно	значително	ADV	ADV
офф	off	офф	off	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
обязанности	задължения	обязанность	задължение	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
обязанности	отговорности	обязанность	отговорност	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
обязанности	мита	обязанность	мито	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
обязанности	задължения	обязанность	задължение	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
давление	напрежение	давление	напрежение	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
давление	натиск	давление	натиск	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
давление	налягане	давление	налягане	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
давление	натиск	давление	натиск	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
запрос	питане	запрос	питане	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
запрос	справка	запрос	справка	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
запрос	запитване	запрос	запитване	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
запрос	заявка	запрос	заявка	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
запрос	молба	запрос	молба	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
запрос	искане	запрос	искане	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
известность	известност	известность	известност	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
известность	славата	известность	слава	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
известность	слава	известность	слава	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
плен	плен	плен	плен	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
другая	друг	другой	друг	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
другая	друг	другой	друг	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
сестра	сестра	сестра	сестра	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
сестра	сестра	сестра	сестра	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
иоанна	джоана	иоанный	джоана	N;ANIM;ACC;MASC;SG	N;INDF;FEM;SG
ваш	вашият	ваш	ваш	DET;NOM;MASC;SG	DET;DEF;MASC;SG;2
ваш	твоят	ваш	тоя	DET;NOM;MASC;SG	DET;DEF;MASC;SG;1
ваш	твоя	ваш	твоя	DET;NOM;MASC;SG	DET;DEF;FEM;SG;2
ваш	твоята	ваш	твой	DET;NOM;MASC;SG	DET;DEF;FEM;SG;1
ваш	твой	ваш	твой	DET;NOM;MASC;SG	DET;INDF;MASC;SG;1
ваш	твоя	ваш	твоя	DET;NOM;MASC;SG	DET;DEF;FEM;SG;2
ваш	твоята	ваш	твой	DET;NOM;MASC;SG	DET;DEF;FEM;SG;1
режим	режим	режим	режим	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
режим	режим	режим	режим	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
зависит	зависи	зависеть	завися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
птиц	птички	птица	птичка	N;ANIM;GEN;FEM;PL	N;INDF;FEM;PL
птиц	птиците	птица	птица	N;ANIM;GEN;FEM;PL	N;DEF;MASC;PL
птиц	птици	птица	птица	N;ANIM;GEN;FEM;PL	N;INDF;MASC;PL
канада	канада	канада	канад	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
обратно	назад	обратно	назад	ADV	ADV
обратно	обратно	обратно	обратно	ADV	ADV
аниме	аниме	аним	аниме	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
принцип	принцип	принцип	принцип	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
учреждения	институциите	учреждение	институция	N;INAN;NOM;NEUT;PL	N;DEF;FEM;PL
учреждения	институции	учреждение	институция	N;INAN;NOM;NEUT;PL	N;INDF;FEM;PL
учреждения	агенции	учреждение	агенция	N;INAN;NOM;NEUT;PL	N;INDF;FEM;PL
уефа	уефа	уефа	уеф	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
блок	блок	блок	блок	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
блок	блока	блок	блок	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
блок	блокиране	блок	блокиране	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
блок	блок	блок	блок	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
прошла	преминал	пройти	премина	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
администраторов	администратори	администратор	администратор	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
администраторов	администратори	администратор	администратор	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
военная	военен	военный	военен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
военная	военна	военный	военен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
восточная	ориенталски	восточный	ориенталски	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
восточная	източна	восточный	източен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
максим	максимус	максим	максимус	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
федерального	федерален	федеральный	федерален	ADJ;GEN;MASC;SG	ADJ;INDF;MASC;SG
федерального	федерална	федеральный	федерален	ADJ;GEN;MASC;SG	ADJ;INDF;FEM;SG
предприятие	предприятие	предприятие	предприятие	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
предприятие	ентърпрайз	предприятие	ентърпрайз	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
предприятие	ентърпрайс	предприятие	ентърпрайс	N;INAN;NOM;NEUT;SG	N;INDF;MASC;SG
лидер	лидер	лидер	лидер	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
лидер	водач	лидер	водач	N;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
выбор	селекция	выбор	селекция	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
выбор	подбор	выбор	подбор	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
выбор	избор	выбор	избор	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
выбор	избор	выбор	избор	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
выбор	избор	выбор	избор	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
выбор	маркиране	выбор	маркиране	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
выбор	избиране	выбор	избиране	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
выбор	избор	выбор	избор	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
редко	рядко	редко	рядко	ADV	ADV
редко	рядко	редко	рядко	ADV	ADV
редко	рядко	редко	рядко	ADV	ADV
меры	действия	мера	действие	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
меры	мерките	мера	мярка	N;INAN;NOM;FEM;PL	N;DEF;FEM;PL
меры	мерки	мера	мярка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
меры	действия	мера	действие	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
меры	постъпки	мера	постъпка	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
меры	искове	мера	иск	N;INAN;NOM;FEM;PL	N;INDF;MASC;PL
специалистов	специалисти	специалист	специалист	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
специалистов	специалистите	специалист	специалист	N;ANIM;GEN;MASC;PL	N;DEF;MASC;PL
специалистов	професионалисти	специалист	професионалист	N;ANIM;GEN;MASC;PL	N;INDF;MASC;PL
характеристики	характеристики	характеристика	характеристика	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
тел	телата	тело	тяло	N;INAN;GEN;NEUT;PL	N;DEF;NEUT;PL
тел	тела	тело	тяло	N;INAN;GEN;NEUT;PL	N;INDF;NEUT;PL
тел	трупове	тело	труп	N;INAN;GEN;NEUT;PL	N;INDF;MASC;PL
регулярно	редовно	регулярно	редовно	ADV	ADV
отдельно	поотделно	отдельно	поотделно	ADV	ADV
отдельно	отделно	отдельно	отделно	ADV	ADV
даты	срещи	дата	среща	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
даты	дати	дата	датя	N;INAN;NOM;FEM;PL	N;INDF;FEM;PL
знает	знае	знать	знам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
личная	личен	личный	личен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
личная	лична	личный	личен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
личная	персонален	личный	персонален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
прошлом	минало	прошлое	минало	N;INAN;ESS;NEUT;SG	N;INDF;NEUT;SG
справочник	директория	справочник	директория	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
справочник	директорията	справочник	директория	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
справочник	указател	справочник	указател	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
справочник	наръчник	справочник	наръчник	N;INAN;NOM;MASC;SG	N;INDF;MASC;SG
