اِبتدائیات	fonaments	اِبتدائیات	fonament	N;NOM;MASC;PL;3	N;MASC;PL
برخاست	desestimat	برخاست	desestimar	ADJ	ADJ;MASC;SG;V.PTCP
بُرد	lucre	بُرد	lucre		
برداشت	paciència	برداشت	paciència	N;NOM;FEM;SG;3	N;FEM;SG
برداشت	tolerància	برداشت	tolerància	N;NOM;FEM;SG;3	N;FEM;SG
برداشت	paciència	برداشت	paciència	N;NOM;FEM;SG;3	N;FEM;SG
بُردباری	paciència	بُردباری	paciència	N;NOM;MASC;SG;3	N;FEM;SG
بردہ	esclau	بردہ	esclau	N;NOM;MASC;SG;3	N;MASC;SG
بردہ	esclava	بردہ	esclau	N;NOM;MASC;SG;3	N;FEM;SG
بردھ	bull	بردھ	bull		
برر	torçant	برر	torçar		
برزخ	moda	برزخ	moda		
برزخ	fashion	برزخ	fashion		
برسات	pluja	برسات	pluja	N;NOM;MASC;SG;3	N;FEM;SG
برسام	pleuritis	برسام	pleuritis		
برسانا	estendre	برسانا	estendre	V;SG;V.PTCP;ACT	V;NFIN
برسانا	ruixar	برسانا	ruixar	V;SG;V.PTCP;ACT	V;NFIN
برسنا	pour	برسنا	pour		
برسوں	edats	برس	edat	N;ACC;MASC;PL;3	N;FEM;PL
برف	gel	برف	gel	N;NOM;MASC;SG;3	N;MASC;SG
برف	neu	برف	neu	N;NOM;MASC;SG;3	N;FEM;SG
برقیہ	telegrama	برقیہ	telegrama	N;NOM;MASC;SG;3	N;MASC;SG
برقیہ	telegrama	برقیہ	telegrama	N;NOM;MASC;SG;3	N;MASC;SG
برقیہ	electró	برقیہ	electró	N;NOM;MASC;SG;3	N;MASC;SG
برکت	increment	برکت	increment	N;NOM;FEM;SG;3	N;MASC;SG
برکت	augment	برکت	augment	N;NOM;FEM;SG;3	N;MASC;SG
برکت	abundància	برکت	abundància	N;NOM;FEM;SG;3	N;FEM;SG
بُرکنا	estendre	بُرکنا	estendre	V;NFIN;ACT	V;NFIN
بُرکنا	ruixar	بُرکنا	ruixar	V;NFIN;ACT	V;NFIN
برگشتہ	canviades	برگشتہ	canviat	ADJ	ADJ;FEM;PL;V.PTCP
برگشتہ	canviat	برگشتہ	canviar	ADJ	ADJ;MASC;SG;V.PTCP
برگشتہ	canviada	برگشتہ	canviada	ADJ	ADJ;FEM;SG;V.PTCP
برنجن	polsera	برنجن	polsera		
برنگ	bell	برنگ	bell		
برنگ	timbre	برنگ	timbre		
برنگ	tecla	برنگ	tecla		
برنگ	clau	برنگ	clau		
برنگ	barra	برنگ	barra		
برّہ	xai	برّہ	xai		
برّہ	corder	برّہ	corder		
برہم	enfadat	برہم	enfadar	ADJ	ADJ;MASC;SG;V.PTCP
برہم	barrejat	برہم	barrejar	ADJ	ADJ;MASC;SG;V.PTCP
برہم	confús	برہم	confús	ADJ	ADJ;MASC;SG
برہم	confós	برہم	confondre	ADJ	ADJ;MASC;SG;V.PTCP
برہم	confosa	برہم	confós	ADJ	ADJ;FEM;SG;V.PTCP
برہم	enfurismada	برہم	enfurismat	ADJ	ADJ;FEM;SG;V.PTCP
برَہم	déu	برَہم	déu		
برہمانڈ	world	برہمانڈ	world		
برہمی	confusió	برہمی	confusió	N;NOM;MASC;SG;3	N;FEM;SG
برہمی	convulsió	برہمی	convulsió	N;NOM;MASC;SG;3	N;FEM;SG
برہنہ	despullada	برہنہ	despullat	ADJ	ADJ;FEM;SG;V.PTCP
برہنہ	nua	برہنہ	nua	ADJ	ADJ;FEM;SG
بری	lliure	بری	lliure	ADJ;FEM	ADJ;SG
بری	gratuït	بری	gratuït	ADJ;FEM	ADJ;MASC;SG
بری	lliures	بری	lliure	ADJ;FEM	ADJ;PL
بری	estrenat	بری	estrenar	ADJ;FEM	ADJ;MASC;SG;V.PTCP
بری	estrenats	بری	estrenar	ADJ;FEM	ADJ;MASC;PL;V.PTCP
بری	absolt	بری	absoldre	ADJ;FEM	ADJ;MASC;SG;V.PTCP
بری	exonerat	بری	exonerar	ADJ;FEM	ADJ;MASC;SG;V.PTCP
بری	clars	بری	clar	ADJ;FEM	ADJ;MASC;PL
بُری	malvat	بُری	malvar	ADJ;FEM	ADJ;MASC;SG
برید	messenger	برید	messenger		
بڑا	exclusiu	بڑا	exclusiu	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	exclusiva	بڑا	exclusiu	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بڑا	respectable	بڑا	respectable	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	excessiva	بڑا	excessiu	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بڑا	excessiu	بڑا	excessiu	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	enorme	بڑا	enorme	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	immensa	بڑا	immens	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بڑا	immens	بڑا	immens	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	superior	بڑا	superior	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	antic	بڑا	antic	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	exclusiu	بڑا	exclusiu	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	exclusiva	بڑا	exclusiu	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بڑا	respectable	بڑا	respectable	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	excessiva	بڑا	excessiu	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بڑا	excessiu	بڑا	excessiu	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	enorme	بڑا	enorme	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	immensa	بڑا	immens	ADJ;NOM;MASC;SG	ADJ;FEM;SG
بڑا	immens	بڑا	immens	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑا	superior	بڑا	superior	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	antic	بڑا	antic	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بڑبک	idiota	بڑبک	idiota		
بڑنا	introdueix	بڑنا	introduir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھانا	elevar	بڑھا	elevar	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	elevarà	بڑھا	elevar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;FUT;FIN
بڑھانا	ajornar	بڑھا	ajornar	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	elimina	بڑھا	eliminar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھانا	tanca	بڑھا	tancar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھانا	afegeix	بڑھا	afegir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھانا	elevar	بڑھا	elevar	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	elevarà	بڑھا	elevar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;FUT;FIN
بڑھانا	ajornar	بڑھا	ajornar	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	elimina	بڑھا	eliminar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھانا	tanca	بڑھا	tancar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھانا	estén	بڑھا	estar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھنا	prosperar	بڑھ	prosperar	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	prospera	بڑھ	prosperar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھنا	procedeixi	بڑھ	procedir	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بڑھنا	acumular	بڑھ	acumular	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	prosperar	بڑھ	prosperar	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	prospera	بڑھ	prosperar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بڑھنا	procedeixi	بڑھ	procedir	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بڑھنا	acumular	بڑھ	acumular	V;MASC;SG;NFIN;ACT	V;NFIN
بُز	cabra	بُز	cabra		
بُز	ram	بُز	ram		
بُزرگ	reverend	بُزرگ	reverend		
بُزرگ	noble	بُزرگ	noble		
بُزرگ	sènior	بُزرگ	sènior		
بُزرگ	saint	بُزرگ	saint		
بزل	funcionament	بزل	funcionament		
بزلہ	broma	بزلہ	broma		
بزیر	arres	بزیر	arre		
بس	potència	بس	potència	N;NOM;MASC;SG;3	N;FEM;SG
بس	voluntat	بس	voluntat	N;NOM;MASC;SG;3	N;FEM;SG
بس	influència	بس	influència	N;NOM;MASC;SG;3	N;FEM;SG
بس	control	بس	control	N;NOM;MASC;SG;3	N;MASC;SG
بس	autoritat	بس	autoritat	N;NOM;MASC;SG;3	N;FEM;SG
بس	potència	بس	potència	N;NOM;MASC;SG;3	N;FEM;SG
بس	voluntat	بس	voluntat	N;NOM;MASC;SG;3	N;FEM;SG
بس	influència	بس	influència	N;NOM;MASC;SG;3	N;FEM;SG
بس	control	بس	control	N;NOM;MASC;SG;3	N;MASC;SG
بس	autoritat	بس	autoritat	N;NOM;MASC;SG;3	N;FEM;SG
بِس	verí	بِس	verí		
بِسات	mercaderies	بِسات	mercaderia	N;NOM;MASC;PL;3	N;FEM;PL
بِسات	béns	بِسات	bé	N;NOM;MASC;PL;3	N;MASC;PL
بِسارنا	oblida	بِسارنا	oblid	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِسارنا	errar	بِسارنا	errar	V;NFIN;ACT	V;NFIN
بِساط	potència	بِساط	potència	N	N;FEM;SG
بِساط	espai	بِساط	espai	N	N;MASC;SG
بِساط	catifa	بِساط	catifa	N	N;FEM;SG
بِساط	mitjans	بِساط	mitjà	N	N;MASC;PL
بِساط	llit	بِساط	llit	N	N;MASC;SG
بِساط	capacitat	بِساط	capacitat	N	N;FEM;SG
بِساط	capital	بِساط	capital	N	N;MASC;SG
بِسانا	suportar	بِسانا	suportar	V;SG;NFIN;ACT	V;NFIN
بِسانا	aconsegueix	بِسانا	aconseguir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِسانا	adquirir	بِسانا	adquirir	V;SG;NFIN;ACT	V;NFIN
بست	nus	بست	nus		
بستر	roba	بستر	roba	N;NOM;MASC;SG;3	N;FEM;SG
بستگی	minvant	بستگی	minvant		
بستہ	embolcall	بستہ	embolcall		
بستہ	sad	بستہ	sader		
بستہ	solemne	بستہ	solemne		
بستہ	frozen	بستہ	frozar		
بستہ	embalum	بستہ	embalum		
بستی	colònia	بس	colònia	N;NOM;FEM;SG;3	N;FEM;SG
بِسر	oblit	بِسر	oblit		
بِسرام	comoditat	بِسرام	comoditat	N	N;FEM;SG
بِسرام	confort	بِسرام	confort	N	N;MASC;SG
بِسرام	estada	بِسرام	estada	N	N;FEM;SG
بِسرام	pausa	بِسرام	pausa	N	N;FEM;SG
بسنت	verola	بسنت	verola	N;NOM;MASC;SG;3	N;FEM;SG
بسیط	superfície	بسیط	superfície	N;NOM;MASC;SG;3	N;FEM;SG
بشارت	revelació	بشارت	revelació	N;NOM;FEM;SG;3	N;FEM;SG
بشری	humà	بشری	humà	ADJ	ADJ;MASC;SG
بشری	humans	بشری	humà	ADJ	ADJ;MASC;PL
بشری	antròpica	بشری	antròpic	ADJ	ADJ;FEM;SG
بِشن	vishnu	بِشن	vishnu		
بشیر	harbinger	بشیر	harbinger		
بصارت	enteniment	بصارت	enteniment	N;NOM;MASC;SG;3	N;MASC;SG
بصارت	comprensió	بصارت	comprensió	N;NOM;MASC;SG;3	N;FEM;SG
بصارت	entesa	بصارت	entesa	N;NOM;MASC;SG;3	N;FEM;SG
بصارت	perspicàcia	بصارت	perspicàcia	N;NOM;MASC;SG;3	N;FEM;SG
بصارت	visió	بصارت	visió	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	perspicàcia	بصیرت	perspicàcia	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	destresa	بصیرت	destresa	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	enteniment	بصیرت	enteniment	N;NOM;MASC;SG;3	N;MASC;SG
بصیرت	comprensió	بصیرت	comprensió	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	entesa	بصیرت	entesa	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	visió	بصیرت	visió	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	percepció	بصیرت	percepció	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	perspicàcia	بصیرت	perspicàcia	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	destresa	بصیرت	destresa	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	enteniment	بصیرت	enteniment	N;NOM;MASC;SG;3	N;MASC;SG
بصیرت	comprensió	بصیرت	comprensió	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	entesa	بصیرت	entesa	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	visió	بصیرت	visió	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	percepció	بصیرت	percepció	N;NOM;MASC;SG;3	N;FEM;SG
بِضاعتی	ric	بِضاعتی	ric	ADJ	ADJ;MASC;SG
بِضاعتی	rics	بِضاعتی	ric	ADJ	ADJ;MASC;PL
بط	funcionament	بط	funcionament		
بطخا	drake	بطخا	drake		
بطش	poder	بطش	poder		
بطل	heroi	بطل	heroi		
بطل	valent	بطل	valent		
بُطل	engany	بُطل	engany		
بطن	estómac	بطن	estómac	N;NOM;MASC;SG;3	N;MASC;SG
بطن	generació	بطن	generació	N;NOM;MASC;SG;3	N;FEM;SG
بطن	ventre	بطن	ventre	N;NOM;MASC;SG;3	N;MASC;SG
بطن	abdomen	بطن	abdomen	N;NOM;MASC;SG;3	N;MASC;SG
بُعد	dimensió	بُعد	dimensió	N;NOM;MASC;SG;3	N;FEM;SG
بُعد	distància	بُعد	distància	N;NOM;MASC;SG;3	N;FEM;SG
بُعد	diferència	بُعد	diferència	N;NOM;MASC;SG;3	N;FEM;SG
بغاوت	motí	بغاوت	motí	N;NOM;MASC;SG;3	N;MASC;SG
بغاوت	traïció	بغاوت	traïció	N;NOM;MASC;SG;3	N;FEM;SG
بغاوت	motí	بغاوت	motí	N;NOM;MASC;SG;3	N;MASC;SG
بغاوت	traïció	بغاوت	traïció	N;NOM;MASC;SG;3	N;FEM;SG
بُغچہ	embalum	بُغچہ	embalum		
بُغض	odi	بُغض	odi		
بغل	aixella	بغل	aixella	V;ACT	V;IND;SG;3;PRS;FIN
بقا	immortalitat	بقا	immortalitat	N;NOM;MASC;SG;3	N;FEM;SG
بقا	supervivència	بقا	supervivència	N;NOM;MASC;SG;3	N;FEM;SG
بقا	permanència	بقا	permanència	N;NOM;MASC;SG;3	N;FEM;SG
بُقچہ	embalum	بُقچہ	embalum		
بقر	bull	بقر	bull		
بُقراطیت	solemnitat	بُقراطیت	solemnitat	N;NOM;MASC;SG;3	N;FEM;SG
بُقراطیت	gravetat	بُقراطیت	gravetat	N;NOM;MASC;SG;3	N;FEM;SG
بُقُولاتی	vegetarià	بُقُولاتی	vegetarià	ADJ;NOM	ADJ;MASC;SG
بُقُولاتی	vegetariana	بُقُولاتی	vegetarià	ADJ;NOM	ADJ;FEM;SG
بقیہّ	romanent	بقیہّ	romanent		
بِکار	canvi	بِکار	canvi		
بکارت	virginitat	بکارت	virginitat	N;NOM;FEM;SG;3	N;FEM;SG
بکاول	chef	بکاول	chef		
بکتر	armadura	بکتر	armadurar	N;NOM;MASC;SG;3	N;FEM;SG
بکتر	cuirassa	بکتر	cuirassa	N;NOM;MASC;SG;3	N;FEM;SG
بِکٹ	dur	بِکٹ	dur		
بِکٹ	grievous	بِکٹ	grievou		
بِکسنا	bloom	بِکسنا	bloom		
بِکسنا	open	بِکسنا	open		
بکّل	pell	بکّل	pell		
بِکھ	verí	بِکھ	verí		
بکھاننا	expliqui	بکھان	explicar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بکھاننا	declarar	بکھان	declarar	V;NFIN;ACT	V;NFIN
بکھاننا	declari	بکھان	declarar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بگارنا	dispersar	بگار	dispersar	V;NFIN;ACT	V;NFIN
بِگاڑ	desacord	بِگاڑ	desacord		
بِگاڑنا	espatllar	بِگاڑنا	espatllar	V;NFIN;ACT	V;NFIN
بِگڑنا	empitjorar	بِگڑنا	empitjorar	V;NFIN;ACT	V;NFIN
بگھارنا	presumia	بگھار	presumir	V;SG;NFIN;ACT	V;IND;SG;3;IPFV;FIN
بل	ofrena	بل	ofrena	N;NOM;MASC;SG;3	N;FEM;SG
بل	diferència	بل	diferència	N;NOM;MASC;SG;3	N;FEM;SG
بل	sacrifici	بل	sacrifici	N;NOM;MASC;SG;3	N;MASC;SG
بل	vanitat	بل	vanitat	N;NOM;MASC;SG;3	N;FEM;SG
بل	convolució	بل	convolució	N;NOM;MASC;SG;3	N;FEM;SG
بل	convulsió	بل	convulsió	N;NOM;MASC;SG;3	N;FEM;SG
بل	bobina	بل	bobí	N;NOM;MASC;SG;3	N;FEM;SG
بل	discrepància	بل	discrepància	N;NOM;MASC;SG;3	N;FEM;SG
بل	ofrena	بل	ofrena	N;NOM;MASC;SG;3	N;FEM;SG
بل	diferència	بل	diferència	N;NOM;MASC;SG;3	N;FEM;SG
بل	sacrifici	بل	sacrifici	N;NOM;MASC;SG;3	N;MASC;SG
بل	vanitat	بل	vanitat	N;NOM;MASC;SG;3	N;FEM;SG
بل	gir	بل	gir	N;NOM;MASC;SG;3	N;MASC;SG
بل	convolució	بل	convolució	N;NOM;MASC;SG;3	N;FEM;SG
بل	convulsió	بل	convulsió	N;NOM;MASC;SG;3	N;FEM;SG
بل	potència	بل	potència	N;NOM;MASC;SG;3	N;FEM;SG
بل	bobina	بل	bobí	N;NOM;MASC;SG;3	N;FEM;SG
بل	discrepància	بل	discrepància	N;NOM;MASC;SG;3	N;FEM;SG
بلا	diable	بلا	diable		
بلاخیز	tumultuosa	بلاخیز	tumultuós	ADJ	ADJ;FEM;SG
بلاخیز	tempestuosa	بلاخیز	tempestuós	ADJ	ADJ;FEM;SG
بلاخیز	turbulenta	بلاخیز	turbulent	ADJ	ADJ;FEM;SG
بِلاس	gaudi	بِلاس	gaudar		
بلاغت	eloqüència	بلاغت	eloqüència	N;NOM;MASC;SG;3	N;FEM;SG
بِلانا	distribueix	بِلانا	distribuir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِلانا	desaparèixer	بِلانا	desaparèixer	V;SG;NFIN;ACT	V;NFIN
بُلانا	convida	بُلانا	convidar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بلاہر	messenger	بلاہر	messenger		
بلد	país	بلد	país		
بلد	bull	بلد	bull		
بلغم	flegma	بلغم	flegma	N;NOM;MASC;SG;3	N;FEM;SG
بلغمی	humits	بلغمی	humit	ADJ	ADJ;MASC;PL
بِلکنا	ploren	بِلک	plorar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بلم	amant	بلم	amant		
بلنا	cremar	بل	cremar	V;MASC;SG;NFIN;ACT	V;NFIN
بلند	elevades	بلند	elevat	ADJ	ADJ;FEM;PL;V.PTCP
بلند	elevat	بلند	elevat	ADJ	ADJ;MASC;SG;V.PTCP
بلند	alta	بلند	alt	ADJ	ADJ;FEM;SG
بلند	alt	بلند	alt	ADJ	ADJ;MASC;SG
بلند	plantejat	بلند	plantejar	ADJ	ADJ;MASC;SG;V.PTCP
بلند	sublim	بلند	sublir	ADJ	ADJ;SG
بلندی	eminència	بلندی	eminència	N;NOM;FEM;SG;3	N;FEM;SG
بلندی	elevació	بلندی	elevació	N;NOM;FEM;SG;3	N;FEM;SG
بلندی	alçada	بلندی	alçada	N;NOM;FEM;SG;3	N;FEM;SG
بلندی	alçària	بلندی	alçari	N;NOM;FEM;SG;3	N;FEM;SG
بلندی	altura	بلندی	altura	N;NOM;FEM;SG;3	N;FEM;SG
بلندی	eminència	بلندی	eminència	N;NOM;FEM;SG;3	N;FEM;SG
بلوان	stout	بلوان	stout		
بلی	sacrifici	بلی	sacrifici	N;NOM;FEM;SG;3	N;MASC;SG
بم	bomba	بم	bomba	N;NOM;MASC;SG;3	N;FEM;SG
بم	protesta	بم	protesta	N;NOM;MASC;SG;3	N;FEM;SG
بِمان	aeroplane	بِمان	aeroplane		
بمبار	bombarder	بمبار	bombarder	ADJ	ADJ;MASC;SG
بمباری	bombardeig	بمباری	bombardeig	N;NOM;MASC;SG;3	N;MASC;SG
بمبُو	bambú	بمبُو	bambú		
بمڑی	cridar	بمڑی	cridar	V;PFV;FEM;SG;V.PTCP;ACT	V;NFIN
بُن	base	بُن	base		
بُن	arrel	بُن	arrel		
بنان	dits	بنان	dit		
بنانا	decorar	بنا	decorar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	conciliar	بنا	conciliar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	realitzar	بنا	realitzar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	nomenar	بنا	nomenar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	prepari	بنا	prepari	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بنانا	preparar	بنا	preparar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	inventar	بنا	inventar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	crear	بنا	crear	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	crea	بنا	crear	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	construeix	بنا	construir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	forma	بنا	formar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	ajusta	بنا	ajustar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	decorar	بنا	decorar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	forma	بنا	formar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	conciliar	بنا	conciliar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	realitzar	بنا	realitzar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	nomenar	بنا	nomenar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	construir	بنا	construir	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	prepari	بنا	prepari	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بنانا	preparar	بنا	preparar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	inventar	بنا	inventar	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	crear	بنا	crear	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	crea	بنا	crear	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	construeix	بنا	construir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	forma	بنا	formar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنانا	ajusta	بنا	ajustar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بناوٹ	construcció	بناوٹ	construcció	N;NOM;MASC;SG;3	N;FEM;SG
بناوٹ	constitució	بناوٹ	constitució	N;NOM;MASC;SG;3	N;FEM;SG
بناوٹ	artificialitat	بناوٹ	artificialitat	N;NOM;MASC;SG;3	N;FEM;SG
بناوٹ	construcció	بناوٹ	construcció	N;NOM;MASC;SG;3	N;FEM;SG
بناوٹ	constitució	بناوٹ	constitució	N;NOM;MASC;SG;3	N;FEM;SG
بناوٹ	afectació	بناوٹ	afectació	N;NOM;MASC;SG;3	N;FEM;SG
بنائو	harmony	بنا	harmony		
بِنتی	disculpa	بِنتی	disculpa	V;IPFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بنٹ	part	بنٹ	part		
بنٹانا	compartir	بنٹا	compartir	V;MASC;SG;NFIN;ACT	V;NFIN
بنٹانا	comparteix	بنٹا	compartir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بنٹانا	distribueix	بنٹا	distribuir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بند	conjunta	بند	conjunt	ADJ	ADJ;FEM;SG
بند	tranquil	بند	tranquil	ADJ	ADJ;MASC;SG
بند	conjunta	بند	conjunt	ADJ	ADJ;FEM;SG
بند	tancat	بند	tancat	ADJ	ADJ;MASC;SG;V.PTCP
بند	tranquil	بند	tranquil	ADJ	ADJ;MASC;SG
بندگی	obediència	بندگی	obediència	N;NOM;MASC;SG;3	N;FEM;SG
بندگی	servei	بندگی	servei	N;NOM;MASC;SG;3	N;MASC;SG
بندگی	humilitat	بندگی	humilitat	N;NOM;MASC;SG;3	N;FEM;SG
بندگی	esclavitud	بندگی	esclavitud	N;NOM;MASC;SG;3	N;FEM;SG
بندگی	devoció	بندگی	devoció	N;NOM;MASC;SG;3	N;FEM;SG
بندگی	adoració	بندگی	adoració	N;NOM;MASC;SG;3	N;FEM;SG
بندگی	elogi	بندگی	elogi	N;NOM;MASC;SG;3	N;MASC;SG
بندن	culte	بندن	culte		
بندوبست	assentament	بندوبست	assentament	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	sistema	بندوبست	sistema	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	gestió	بندوبست	gestió	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	regulació	بندوبست	regulació	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	reglament	بندوبست	reglament	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	reglamentació	بندوبست	reglamentació	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	economia	بندوبست	economia	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	organització	بندوبست	organització	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	mètode	بندوبست	mètode	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	pla	بندوبست	pla	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	assentament	بندوبست	assentament	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	sistema	بندوبست	sistema	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	administració	بندوبست	administració	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	gestió	بندوبست	gestió	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	regulació	بندوبست	regulació	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	reglament	بندوبست	reglament	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	reglamentació	بندوبست	reglamentació	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	economia	بندوبست	economia	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	organització	بندوبست	organització	N;NOM;MASC;SG;3	N;FEM;SG
بندوبست	mètode	بندوبست	mètode	N;NOM;MASC;SG;3	N;MASC;SG
بندوبست	pla	بندوبست	pla	N;NOM;MASC;SG;3	N;MASC;SG
بندی	puntual	بندی	puntual	ADJ	ADJ;SG
بندی	puntuals	بندی	puntual	ADJ	ADJ;PL
بندی	empresonat	بندی	empresonat	ADJ	ADJ;MASC;SG;V.PTCP
بندھک	penyora	بندھک	penyora		
بنڈل	embalum	بنڈل	embalum		
بنک	banc	بنک	banc	N;NOM;MASC;SG;3	N;MASC;SG
بِنکا	tin	بِنکا	tin		
بنکار	banker	بنکار	banker		
بنواس	exili	بنواس	exili		
