talent	талант	talent	талант	N;NOM;MASC;SG	N;INDF;MASC;SG
guvernerjev	управителите	guverner	управител	N;GEN;MASC;PL	N;DEF;MASC;PL
guvernerjev	управители	guverner	управител	N;GEN;MASC;PL	N;INDF;MASC;PL
namerava	възнамерява	nameravati	възнамерявам	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
piva	бирата	pivo	бира	N;GEN;NEUT;SG	N;DEF;FEM;SG
piva	бира	pivo	бира	N;GEN;NEUT;SG	N;INDF;FEM;SG
psihološko	психологически	psihološki	психологически	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
psihološko	психологическа	psihološki	психологически	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
psihološko	психологически	psihološki	психологически	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
institucije	институциите	institucija	институция	N;NOM;FEM;PL	N;DEF;FEM;PL
institucije	институции	institucija	институция	N;NOM;FEM;PL	N;INDF;FEM;PL
zaklad	съкровище	zaklad	съкровище	N;NOM;MASC;SG	N;INDF;NEUT;SG
odstop	оставката	odstop	оставка	N;NOM;MASC;SG	N;DEF;FEM;SG
odstop	оставка	odstop	оставка	N;NOM;MASC;SG	N;INDF;FEM;SG
odstop	отнемане	odstop	отнемане	N;NOM;MASC;SG	N;INDF;NEUT;SG
odstop	теглене	odstop	теглене	N;NOM;MASC;SG	N;INDF;NEUT;SG
odstop	оттегляне	odstop	оттегляне	N;NOM;MASC;SG	N;INDF;NEUT;SG
finančna	финансов	finančen	финансов	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
finančna	финансова	finančen	финансов	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
razsežnost	измерение	razsežnost	измерение	N;NOM;FEM;SG	N;INDF;NEUT;SG
zabavo	парти	zabava	парта	N;ACC;FEM;SG	N;INDF;NEUT;SG
zabavo	купон	zabava	купон	N;ACC;FEM;SG	N;INDF;MASC;SG
zabavo	партия	zabava	партия	N;ACC;FEM;SG	N;INDF;FEM;SG
zabavo	забавление	zabava	забавление	N;ACC;FEM;SG	N;INDF;NEUT;SG
zabavo	развлечение	zabava	развлечение	N;ACC;FEM;SG	N;INDF;NEUT;SG
konvencije	конвенции	konvencija	конвенция	N;NOM;FEM;PL	N;INDF;FEM;PL
zbirajo	събират	zbirati	събирам-(се)	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
srbi	сърбите	srbeti	сърбин	N;NOM;MASC;PL	N;DEF;MASC;PL
srbi	сърби	srbeti	сърбин	N;NOM;MASC;PL	N;INDF;MASC;PL
nepravilno	неправилно	nepravilen	неправилно	ADV	ADV
nagrajen	награден	nagrajen	награден	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
nagrajen	възнаграден	nagrajen	възнаграден	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
stanford	станфорд	stanford	станфорд	N;NOM;MASC;SG	N;INDF;MASC;SG
pakistan	пакистан	pakistan	пакистан	N;NOM;MASC;SG	N;INDF;MASC;SG
srečen	щастлив	srečen	щастлив	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
srečen	щастлива	srečen	щастлив	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
pionir	пионер	pionir	пионер	N;NOM;MASC;SG	N;INDF;MASC;SG
demo	демо	demo	демо	N;NOM;MASC;SG	N;INDF;NEUT;SG
württemberg	вюртемберг	württemberg	вюртемберг	N;NOM;MASC;SG	N;INDF;MASC;SG
natančen	точен	natančen	точен	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
natančen	точен	natančen	точен	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
natančen	точна	natančen	точен	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
natančen	точен	natančen	точен	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
balet	балет	balet	балет	N;NOM;MASC;SG	N;INDF;MASC;SG
aparat	апарат	aparat	апарат	N;NOM;MASC;SG	N;INDF;MASC;SG
aparat	апаратура	aparat	апаратура	N;NOM;MASC;SG	N;INDF;FEM;SG
aparat	уред	aparat	уред	N;NOM;MASC;SG	N;INDF;MASC;SG
warwick	уоруик	warwick	уоруик	N;NOM;MASC;SG	N;INDF;MASC;SG
warwick	уорик	warwick	уорик	N;NOM;MASC;SG	N;INDF;MASC;SG
mrk	затъмнение	mrk	затъмнение	N;NOM;MASC;SG	N;INDF;NEUT;SG
mrk	затъмнението	mrk	затъмнение	N;NOM;MASC;SG	N;DEF;NEUT;SG
ekonomija	икономика	ekonomija	икономика	N;NOM;FEM;SG	N;INDF;FEM;SG
ekonomija	икономия	ekonomija	икономия	N;NOM;FEM;SG	N;INDF;FEM;SG
ekonomija	икономика	ekonomija	икономика	N;NOM;FEM;SG	N;INDF;FEM;SG
trpljenje	страданието	trpljenje	страдание	N;NOM;NEUT;SG	N;DEF;NEUT;SG
trpljenje	страдание	trpljenje	страдание	N;NOM;NEUT;SG	N;INDF;NEUT;SG
bello	бело	bello	бело	N;NOM;MASC;SG	N;INDF;NEUT;SG
bello	бела	bello	бял	N;NOM;MASC;SG	N;INDF;FEM;SG
bogastva	богатство	bogastvo	богатство	N;GEN;NEUT;SG	N;INDF;NEUT;SG
bogastva	благосъстояние	bogastvo	благосъстояние	N;GEN;NEUT;SG	N;INDF;NEUT;SG
bogastva	богатството	bogastvo	богатство	N;GEN;NEUT;SG	N;DEF;NEUT;SG
bogastva	богатство	bogastvo	богатство	N;GEN;NEUT;SG	N;INDF;NEUT;SG
zvest	верен	zvest	верен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
zvest	лоялен	zvest	лоялен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
zvest	вярна	zvest	верен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
zvest	верен	zvest	верен	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;MASC;SG
predelavo	преработване	predelava	преработване	N;ACC;FEM;SG	N;INDF;NEUT;SG
predelavo	преработка	predelava	преработка	N;ACC;FEM;SG	N;INDF;FEM;SG
predelavo	обработване	predelava	обработване	N;ACC;FEM;SG	N;INDF;NEUT;SG
predelavo	обработка	predelava	обработка	N;ACC;FEM;SG	N;INDF;FEM;SG
depresija	депресия	depresija	депресия	N;NOM;FEM;SG	N;INDF;FEM;SG
vpogled	проницателност	vpogled	проницателност	N;NOM;MASC;SG	N;INDF;FEM;SG
vpogled	прозрение	vpogled	прозрение	N;NOM;MASC;SG	N;INDF;NEUT;SG
športnik	спортист	športnik	спортист	N;NOM;MASC;SG	N;INDF;MASC;SG
športnik	атлет	športnik	атлет	N;NOM;MASC;SG	N;INDF;MASC;SG
športnik	спортист	športnik	спортист	N;NOM;MASC;SG	N;INDF;MASC;SG
kirurg	хирург	kirurg	хирург	N;NOM;MASC;SG	N;INDF;MASC;SG
kirurg	хирургът	kirurg	хирург	N;NOM;MASC;SG	N;DEF;MASC;SG
škrat	елф	škrat	елф	N;NOM;MASC;SG	N;INDF;MASC;SG
škrat	джудже	škrat	джудже	N;NOM;MASC;SG	N;INDF;NEUT;SG
aluminijev	алуминий	aluminijev	алуминий	N;NOM;MASC;SG	N;INDF;MASC;SG
perspektive	перспективи	perspektiva	перспектива	N;NOM;FEM;PL	N;INDF;FEM;PL
perspektive	перспективи	perspektiva	перспектива	N;NOM;FEM;PL	N;INDF;FEM;PL
rjava	кафяв	rjav	кафяв	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
rjava	кафява	rjav	кафявам	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
prazno	празен	prazen	празен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
prazno	празна	prazen	празная-(се)	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
prazno	празен	prazen	празен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
prazno	празна	prazen	празная-(се)	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
poklicna	професионална	poklicen	професионален	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
poklicna	професионален	poklicen	професионален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
pomočnika	помощник	pomočnik	помощник	N;ANIM;ACC;MASC;SG	N;INDF;MASC;SG
pomočnika	асистентка	pomočnik	асистентка	N;ANIM;ACC;MASC;SG	N;INDF;FEM;SG
pomočnika	асистент	pomočnik	асистент	N;ANIM;ACC;MASC;SG	N;INDF;MASC;SG
pomočnika	помощничка	pomočnik	помощничка	N;ANIM;ACC;MASC;SG	N;INDF;FEM;SG
pomočnika	помощник	pomočnik	помощник	N;ANIM;ACC;MASC;SG	N;INDF;MASC;SG
protein	протеин	protein	протеин	N;NOM;MASC;SG	N;INDF;MASC;SG
protein	белтък	protein	белтък	N;NOM;MASC;SG	N;INDF;MASC;SG
pričakovali	очаквани	pričakovati	очаквам	V;IPFV;MASC;PL;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
galaksija	галактика	galaksija	галактика	N;NOM;FEM;SG	N;INDF;FEM;SG
galaksija	галактиката	galaksija	галактика	N;NOM;FEM;SG	N;DEF;FEM;SG
brooklyn	бруклин	brooklyn	бруклин	N;NOM;MASC;SG	N;INDF;MASC;SG
večno	завинаги	večen	завинаги	ADV	ADV
večno	вечно	večen	вечно	ADV	ADV
španci	испанци	španec	испанец	N;NOM;MASC;PL	N;INDF;MASC;PL
tokov	потоци	tok	поток	N;GEN;MASC;PL	N;INDF;MASC;PL
tokov	потоци	tok	поток	N;GEN;MASC;PL	N;INDF;MASC;PL
sonda	сонда	sonda	сонд	N;NOM;FEM;SG	N;INDF;FEM;SG
sonda	сондата	sonda	сонда	N;NOM;FEM;SG	N;DEF;FEM;SG
maša	маша	maša	маша	N;NOM;FEM;SG	N;INDF;FEM;SG
kuge	чумата	kuga	чума	N;GEN;FEM;SG	N;DEF;FEM;SG
kuge	чума	kuga	чума	N;GEN;FEM;SG	N;INDF;FEM;SG
jakost	сила	jakost	сила	N;NOM;FEM;SG	N;INDF;FEM;SG
jakost	мощ	jakost	мощ	N;NOM;FEM;SG	N;INDF;FEM;SG
jakost	якост	jakost	якост	N;NOM;FEM;SG	N;INDF;FEM;SG
jakost	активността	jakost	активност	N;NOM;FEM;SG	N;DEF;FEM;SG
pennetta	пенета	pennett	пенет	N;NOM;FEM;SG	N;INDF;FEM;SG
vaščani	селяните	vaščan	селянин	N;NOM;MASC;PL	N;DEF;MASC;PL
vaščani	селяни	vaščan	селянин	N;NOM;MASC;PL	N;INDF;MASC;PL
sončna	слънчева	sončen	слънчев	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
sončna	слънчева	sončen	слънчев	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
nositi	носи	nositi	нося-(се)	V;IPFV;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
nositi	носи	nositi	нося-(се)	V;IPFV;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
jezuit	йезуит	jezuit	йезуит	N;NOM;MASC;SG	N;INDF;MASC;SG
znamka	бранд	znamka	бранд	N;NOM;FEM;SG	N;INDF;MASC;SG
znamka	марката	znamka	марка	N;NOM;FEM;SG	N;DEF;FEM;SG
znamka	марка	znamka	марка	N;NOM;FEM;SG	N;INDF;FEM;SG
newcombe	нюкъмб	newcomba	нюкъмб	N;NOM;MASC;SG	N;INDF;MASC;SG
moss	мъх	moss	мъх	N;NOM;MASC;SG	N;INDF;MASC;SG
rodov	родове	rod	род	N;GEN;MASC;PL	N;INDF;MASC;PL
informacija	информация	informacija	информация	N;NOM;FEM;SG	N;INDF;FEM;SG
informacija	информиране	informacija	информиране	N;NOM;FEM;SG	N;INDF;NEUT;SG
tedne	седмици	teden	седмица	N;ACC;MASC;PL	N;INDF;FEM;PL
sektor	сектора	sektor	сектор	N;NOM;MASC;SG	N;DEF;MASC;SG
sektor	сектор	sektor	сектор	N;NOM;MASC;SG	N;INDF;MASC;SG
listine	документите	listina	документ	N;NOM;FEM;PL	N;DEF;MASC;PL
listine	документи	listina	документ	N;NOM;FEM;PL	N;INDF;MASC;PL
dušik	азот	dušik	азот	N;NOM;MASC;SG	N;INDF;MASC;SG
prostorsko	пространствено	prostorski	пространствен	ADV	ADV
mio	мия	mio	мия	N;NOM;MASC;SG	N;INDF;FEM;SG
sliši	чува	slišati	чувам-(се)	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
poimenovanja	наименования	poimenovanje	наименование	N;NOM;NEUT;PL	N;INDF;NEUT;PL
črpalka	помпата	črpalka	помпа	N;NOM;FEM;SG	N;DEF;FEM;SG
črpalka	помпа	črpalka	помпа	N;NOM;FEM;SG	N;INDF;FEM;SG
torpedo	торпедото	torpeda	торпедо	N;NOM;MASC;SG	N;DEF;NEUT;SG
torpedo	торпедо	torpeda	торпедо	N;NOM;MASC;SG	N;INDF;NEUT;SG
luther	лутер	luther	лутер	N;NOM;MASC;SG	N;INDF;MASC;SG
luther	лутър	luther	лутър	N;NOM;MASC;SG	N;INDF;MASC;SG
preliv	наклон	preliv	наклон	N;NOM;MASC;SG	N;INDF;MASC;SG
preliv	глазура	preliv	глазура	N;NOM;MASC;SG	N;INDF;FEM;SG
preliv	дресинг	preliv	дресинг	N;NOM;MASC;SG	N;INDF;MASC;SG
preliv	обличане	preliv	обличане	N;NOM;MASC;SG	N;INDF;NEUT;SG
vladavina	царуването	vladavina	царуване	N;NOM;FEM;SG	N;DEF;NEUT;SG
bolgari	българи	bolgar	българин	N;NOM;MASC;PL	N;INDF;MASC;PL
bolgari	българите	bolgar	българин	N;NOM;MASC;PL	N;DEF;MASC;PL
luke	люк	luka	люк	N;NOM;FEM;SG	N;INDF;MASC;SG
kritični	критични	kritičen	критичен	ADJ;NOM;MASC;PL	ADJ;INDF;PL
planeti	планетите	planet	планет	N;NOM;MASC;PL	N;DEF;FEM;PL
planeti	планети	planet	планета	N;NOM;MASC;PL	N;INDF;FEM;PL
dušika	азот	dušik	азот	N;GEN;MASC;SG	N;INDF;MASC;SG
patton	патън	patton	патън	N;NOM;MASC;SG	N;INDF;MASC;SG
neposredne	преки	neposreden	преки	ADJ;NOM;FEM;PL	ADJ;INDF;PL
prejemnik	получател	prejemnik	получател	N;NOM;MASC;SG	N;INDF;MASC;SG
prejemnik	получател	prejemnik	получател	N;NOM;MASC;SG	N;INDF;MASC;SG
prejemnik	приемник	prejemnik	приемник	N;NOM;MASC;SG	N;INDF;MASC;SG
obiskovalci	посетителите	obiskovalec	посетител	N;NOM;MASC;PL	N;DEF;MASC;PL
obiskovalci	посетители	obiskovalec	посетител	N;NOM;MASC;PL	N;INDF;MASC;PL
uči	преподава	uči	преподавам	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
čaščenje	обожание	čaščenje	обожание	N;NOM;NEUT;SG	N;INDF;NEUT;SG
fletcher	флечър	fletcher	флечър	N;NOM;MASC;SG	N;INDF;MASC;SG
fletcher	флетчър	fletcher	флетчър	N;NOM;MASC;SG	N;INDF;MASC;SG
pojasnilo	обяснение	pojasniti	обяснение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
pojasnilo	изясняване	pojasniti	изясняване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
pojasnilo	пояснение	pojasniti	пояснение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
pojasnilo	разяснение	pojasniti	разяснение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
porušili	разрушени	porušiti	разруша-(се)	V;PFV;MASC;PL;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
tisočletje	хилядолетие	tisočletje	хилядолетие	N;NOM;NEUT;SG	N;INDF;NEUT;SG
tisočletje	милениум	tisočletje	милениум	N;NOM;NEUT;SG	N;INDF;MASC;SG
plače	заплати	plača	заплата	N;NOM;FEM;PL	N;INDF;FEM;PL
plače	заплатите	plača	заплата	N;NOM;FEM;PL	N;DEF;FEM;PL
plače	възнаграждения	plača	възнаграждение	N;NOM;FEM;PL	N;INDF;NEUT;PL
plače	заплати	plača	заплата	N;NOM;FEM;PL	N;INDF;FEM;PL
plače	заплати	plača	заплата	N;NOM;FEM;PL	N;INDF;FEM;PL
plače	заплатите	plača	заплата	N;NOM;FEM;PL	N;DEF;FEM;PL
ocenjevanje	преценка	ocenjevanje	преценка	N;NOM;NEUT;SG	N;INDF;FEM;SG
ocenjevanje	оценяване	ocenjevanje	оценяване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ocenjevanje	оценка	ocenjevanje	оценка	N;NOM;NEUT;SG	N;INDF;FEM;SG
ocenjevanje	оценяване	ocenjevanje	оценяване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ocenjevanje	оценката	ocenjevanje	оценка	N;NOM;NEUT;SG	N;DEF;FEM;SG
ocenjevanje	оценка	ocenjevanje	оценка	N;NOM;NEUT;SG	N;INDF;FEM;SG
komunistov	комунисти	komunist	комунист	N;GEN;MASC;PL	N;INDF;MASC;PL
komunistov	комунистите	komunist	комунист	N;GEN;MASC;PL	N;DEF;MASC;PL
nadvojvoda	ерцхерцог	nadvojvod	ерцхерцог	N;NOM;MASC;SG	N;INDF;MASC;SG
astronomijo	астрономия	astronomija	астрономия	N;ACC;FEM;SG	N;INDF;FEM;SG
astronomijo	астрономията	astronomija	астрономия	N;ACC;FEM;SG	N;DEF;FEM;SG
diplomo	диплома	diploma	диплома	N;ACC;FEM;SG	N;INDF;FEM;SG
diplomo	дипломата	diploma	дипломат	N;ACC;FEM;SG	N;DEF;MASC;SG
konzul	консул	konzul	консул	N;NOM;MASC;SG	N;INDF;MASC;SG
sten	стени	sten	стена	N;GEN;FEM;PL	N;INDF;FEM;PL
sten	стените	sten	стена	N;GEN;FEM;PL	N;DEF;FEM;PL
kapital	столица	kapital	столица	N;NOM;MASC;SG	N;INDF;FEM;SG
kapital	капитал	kapital	капитал	N;NOM;MASC;SG	N;INDF;MASC;SG
kapital	столицата	kapital	столица	N;NOM;MASC;SG	N;DEF;FEM;SG
eksplozija	взрив	eksplozija	взрив	N;NOM;FEM;SG	N;INDF;MASC;SG
eksplozija	експлозия	eksplozija	експлозия	N;NOM;FEM;SG	N;INDF;FEM;SG
vrtenje	завъртане	vrtenje	завъртане	N;NOM;NEUT;SG	N;INDF;NEUT;SG
vrtenje	въртене	vrtenje	въртене	N;NOM;NEUT;SG	N;INDF;NEUT;SG
vrtenje	въртене	vrtenje	въртене	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ugotovitev	заключение	ugotovitev	заключение	N;NOM;FEM;SG	N;INDF;NEUT;SG
ugotovitev	извод	ugotovitev	извод	N;NOM;FEM;SG	N;INDF;MASC;SG
naročila	нареди	naročiti	наредя-(се)	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
naročila	наредено	naročiti	нареда-(се)	V;PFV;FEM;SG;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
kleti	мазета	klet	мазет	N;NOM;FEM;PL	N;INDF;NEUT;PL
podružnice	клонове	podružnica	клон	N;NOM;FEM;PL	N;INDF;MASC;PL
podružnice	клонки	podružnica	клонка	N;NOM;FEM;PL	N;INDF;FEM;PL
podružnice	клони	podružnica	клон	N;NOM;FEM;PL	N;INDF;MASC;PL
karta	билет	karta	билет	N;NOM;FEM;SG	N;INDF;MASC;SG
karta	карта	karta	карта	N;NOM;FEM;SG	N;INDF;FEM;SG
karta	картичка	karta	картичка	N;NOM;FEM;SG	N;INDF;FEM;SG
poslanstvo	мисията	poslanstvo	мисия	N;NOM;NEUT;SG	N;DEF;FEM;SG
poslanstvo	мисия	poslanstvo	мисия	N;NOM;NEUT;SG	N;INDF;FEM;SG
amon	амон	amon	амон	N;NOM;MASC;SG	N;INDF;MASC;SG
amon	амон	amon	амон	N;NOM;MASC;SG	N;INDF;MASC;SG
venera	венера	vener	венер	N;NOM;FEM;SG	N;INDF;FEM;SG
kmetijski	селскостопански	kmetijski	селскостопански	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
kmetijski	селскостопанска	kmetijski	селскостопански	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
kmetijski	земеделски	kmetijski	земеделски	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
budizem	будизма	budizem	будизъм	N;NOM;MASC;SG	N;DEF;MASC;SG
kršitev	нарушение	kršitev	нарушение	N;NOM;FEM;SG	N;INDF;NEUT;SG
kršitev	нарушение	kršitev	нарушение	N;NOM;FEM;SG	N;INDF;NEUT;SG
kršitev	нарушение	kršitev	нарушение	N;NOM;FEM;SG	N;INDF;NEUT;SG
kršitev	пробив	kršitev	пробив	N;NOM;FEM;SG	N;INDF;MASC;SG
poskuse	опити	poskus	опит	N;ACC;MASC;PL	N;INDF;MASC;PL
poskuse	експерименти	poskus	експеримент	N;ACC;MASC;PL	N;INDF;MASC;PL
pečat	печат	pečat	печат	N;NOM;MASC;SG	N;INDF;MASC;SG
pečat	тюлен	pečat	тюлен	N;NOM;MASC;SG	N;INDF;MASC;SG
irsko	ирландска	irski	ирландски	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
spodbujanje	насърчаване	spodbujanje	насърчаване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	стимулиране	spodbujanje	стимулиране	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	стимулация	spodbujanje	стимулация	N;NOM;NEUT;SG	N;INDF;FEM;SG
spodbujanje	насърчаване	spodbujanje	насърчаване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	промоция	spodbujanje	промоция	N;NOM;NEUT;SG	N;INDF;FEM;SG
spodbujanje	насърчаване	spodbujanje	насърчаване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	повишение	spodbujanje	повишение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	популяризиране	spodbujanje	популяризиране	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	насърчаване	spodbujanje	насърчаване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spodbujanje	популяризиране	spodbujanje	популяризиране	N;NOM;NEUT;SG	N;INDF;NEUT;SG
kmeta	фермер	kmet	фермер	N;ACC;MASC;SG	N;INDF;MASC;SG
kmeta	фармър	kmet	фармър	N;ACC;MASC;SG	N;INDF;MASC;SG
basist	басист	basist	басист	N;NOM;MASC;SG	N;INDF;MASC;SG
pivo	бирата	pivo	бира	N;NOM;NEUT;SG	N;DEF;FEM;SG
pivo	бира	pivo	бира	N;NOM;NEUT;SG	N;INDF;FEM;SG
absorbira	абсорбира	absorbirati	абсорбирам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
absorbira	абсорбира	absorbirati	абсорбирам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
absorbira	абсорбира	absorbirati	абсорбирам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
absorbira	абсорбира	absorbirati	абсорбирам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
znamenja	белези	znamenje	белеза	N;NOM;NEUT;PL	N;INDF;FEM;PL
znamenja	маркировки	znamenje	маркировка	N;NOM;NEUT;PL	N;INDF;FEM;PL
znamenja	марки	znamenje	марка	N;NOM;NEUT;PL	N;INDF;FEM;PL
znamenja	къртици	znamenje	къртица	N;NOM;NEUT;PL	N;INDF;FEM;PL
znamenja	поличби	znamenje	поличба	N;NOM;NEUT;PL	N;INDF;FEM;PL
znamenja	табели	znamenje	табел	N;NOM;NEUT;PL	N;INDF;MASC;PL
znamenja	признаци	znamenje	признак	N;NOM;NEUT;PL	N;INDF;MASC;PL
znamenja	знаци	znamenje	знак	N;NOM;NEUT;PL	N;INDF;MASC;PL
bratranec	братовчед	bratranec	братовчед	N;NOM;MASC;SG	N;INDF;MASC;SG
bratranec	братовчеда	bratranec	братовчеда	N;NOM;MASC;SG	N;DEF;MASC;SG
bratranec	братовчедка	bratranec	братовчедка	N;NOM;MASC;SG	N;INDF;FEM;SG
organe	органите	organ	орган	N;ACC;MASC;PL	N;DEF;MASC;PL
organe	органи	organ	орган	N;ACC;MASC;PL	N;INDF;MASC;PL
lauda	лауда	laud	лауда	N;NOM;MASC;SG	N;INDF;FEM;SG
slovesno	тържествено	slovesno	тържествено	ADV	ADV
slovesno	тържествено	slovesno	тържествено	ADV	ADV
zakonodajo	законодателство	zakonodaja	законодателство	N;ACC;FEM;SG	N;INDF;NEUT;SG
raznolikost	разнообразие	raznolikost	разнообразие	N;NOM;FEM;SG	N;INDF;NEUT;SG
raznolikost	многообразие	raznolikost	многообразие	N;NOM;FEM;SG	N;INDF;NEUT;SG
raznolikost	разнообразие	raznolikost	разнообразие	N;NOM;FEM;SG	N;INDF;NEUT;SG
raznolikost	сорт	raznolikost	сорт	N;NOM;FEM;SG	N;INDF;MASC;SG
raznolikost	разновидност	raznolikost	разновидност	N;NOM;FEM;SG	N;INDF;FEM;SG
nogo	крак	noga	крак	N;ACC;FEM;SG	N;INDF;MASC;SG
nogo	крак	noga	крак	N;ACC;FEM;SG	N;INDF;MASC;SG
sporna	спорна	sporen	спорен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
sporna	спорен	sporen	спорен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
skladišče	склад	skladišče	склад	N;NOM;NEUT;SG	N;INDF;MASC;SG
skladišče	хранилище	skladišče	хранилище	N;NOM;NEUT;SG	N;INDF;NEUT;SG
skladišče	склад	skladišče	склад	N;NOM;NEUT;SG	N;INDF;MASC;SG
skladišče	съхранение	skladišče	съхранение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
skladišče	складиране	skladišče	складиране	N;NOM;NEUT;SG	N;INDF;NEUT;SG
skladišče	съхраняване	skladišče	съхраняване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
northrop	нортроп	northrop	нортроп	N;NOM;MASC;SG	N;INDF;MASC;SG
islamski	ислямска	islamski	ислямски	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
islamski	ислямски	islamski	ислямски	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
planete	планетите	planet	планет	N;NOM;FEM;PL	N;DEF;FEM;PL
planete	планети	planet	планета	N;NOM;FEM;PL	N;INDF;FEM;PL
vega	вега	veg	вега	N;NOM;MASC;SG	N;INDF;FEM;SG
kotu	ъгъл	kot	ъгъл	N;DAT;MASC;SG	N;INDF;MASC;SG
kotu	ъгъла	kot	ъгъл	N;DAT;MASC;SG	N;DEF;MASC;SG
profile	профили	profiti	профил	N;ACC;MASC;PL	N;INDF;MASC;PL
profile	профилите	profiti	профил	N;ACC;MASC;PL	N;DEF;MASC;PL
enciklopedije	енциклопедии	enciklopedija	енциклопедия	N;NOM;FEM;PL	N;INDF;FEM;PL
gif	gif	gif	gif	N;NOM;MASC;SG	N;INDF;MASC;SG
ogrodje	рамка	ogrodje	рамка	N;NOM;NEUT;SG	N;INDF;FEM;SG
ogrodje	кадър	ogrodje	кадър	N;NOM;NEUT;SG	N;INDF;MASC;SG
ogrodje	рамка	ogrodje	рамка	N;NOM;NEUT;SG	N;INDF;FEM;SG
ogrodje	приспособление	ogrodje	приспособление	N;NOM;NEUT;SG	N;INDF;NEUT;SG
