категория	categoria	категория	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
работала	funcionou	работать	funcionar	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
работала	trabalhado	работать	trabalhar	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
музыку	music	музыка	music	N;INAN;ACC;FEM;SG	N;MASC;SG
музыку	música	музыка	música	N;INAN;ACC;FEM;SG	N;FEM;SG
музыку	musica	музыка	musica	N;INAN;ACC;FEM;SG	N;FEM;SG
джордж	jorge	джордж	jorge	N;ANIM;NOM;MASC;SG	N;MASC;SG
генрих	heinrich	генрих	heinrich	N;ANIM;NOM;MASC;SG	N;MASC;SG
генрих	henrique	генрих	henrique	N;ANIM;NOM;MASC;SG	N;MASC;SG
говорить	conversar	говорить	conversar	V;IPFV;NFIN;ACT	V;NFIN
говорить	fala	говорить	falar	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
говорить	falar	говорить	falar	V;IPFV;NFIN;ACT	V;NFIN
говорить	fale	говорить	falar	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
говорить	falem	говорить	falar	V;IPFV;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
говорить	fala	говорить	falar	V;IPFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
говорить	falar	говорить	falar	V;IPFV;NFIN;ACT	V;NFIN
говорить	fale	говорить	falar	V;IPFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
причина	razão	причина	razão	N;INAN;NOM;FEM;SG	N;FEM;SG
причина	motivo	причина	motivo	N;INAN;NOM;FEM;SG	N;MASC;SG
причина	causa	причина	causa	N;INAN;NOM;FEM;SG	N;FEM;SG
персонаж	carácter	персонаж	carácter	N;ANIM;NOM;MASC;SG	N;MASC;SG
персонаж	caractere	персонаж	caractere	N;ANIM;NOM;MASC;SG	N;MASC;SG
персонаж	personagem	персонаж	personagem	N;ANIM;NOM;MASC;SG	N;MASC;SG
персонаж	caracter	персонаж	caracter	N;ANIM;NOM;MASC;SG	N;MASC;SG
персонаж	caráter	персонаж	caráter	N;ANIM;NOM;MASC;SG	N;MASC;SG
григорьевич	grigoryevich	григорьевич	grigoryevich	N;ANIM;NOM;MASC;SG	N;MASC;SG
архиепископ	arcebispo	архиепископ	None	N;ANIM;NOM;MASC;SG	N;MASC;SG
героев	heróis	герой	herói	N;ANIM;ACC;MASC;PL	N;MASC;PL
епархия	diocese	епархия	diocese	N;INAN;NOM;FEM;SG	N;FEM;SG
убит	assassinado	убить	assassinar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
убит	assassinada	убить	assassinar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
убит	morto	убить	morrer	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
убит	matou	убить	matar	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
соответствие	conformidade	соответствие	conformidade	N;INAN;NOM;NEUT;SG	N;FEM;SG
генри	henrique	генри	henrique	N;ANIM;NOM;MASC;SG	N;MASC;SG
политик	político	политик	político	N;ANIM;NOM;MASC;SG	N;MASC;SG
политик	politico	политик	politico	N;ANIM;NOM;MASC;SG	N;MASC;SG
свойства	imóveis	свойство	imóvel	N;INAN;NOM;NEUT;PL	N;MASC;PL
свойства	propriedades	свойство	propriedade	N;INAN;NOM;NEUT;PL	N;FEM;PL
доход	receita	доход	receita	N;INAN;NOM;MASC;SG	N;FEM;SG
доход	renda	доход	renda	N;INAN;NOM;MASC;SG	N;FEM;SG
доход	rendimento	доход	rendimento	N;INAN;NOM;MASC;SG	N;MASC;SG
майкл	miguel	майкл	miguel	N;ANIM;NOM;MASC;SG	N;MASC;SG
майкл	michael	майкл	michael	N;ANIM;NOM;MASC;SG	N;MASC;SG
проектов	projectos	проект	projecto	N;INAN;GEN;MASC;PL	N;MASC;PL
проектов	projetos	проект	projeto	N;INAN;GEN;MASC;PL	N;MASC;PL
корабли	navios	корабль	navio	N;INAN;NOM;MASC;PL	N;MASC;PL
корабли	naves	корабль	nave	N;INAN;NOM;MASC;PL	N;FEM;PL
царя	czar	царь	czar	N;ANIM;ACC;MASC;SG	N;MASC;SG
использует	usa	использовать	usar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
татьяна	tatiana	татьяна	tatiano	N;ANIM;NOM;FEM;SG	N;FEM;SG
татьяна	tatyana	татьяна	tatyana	N;ANIM;NOM;FEM;SG	N;FEM;SG
методы	métodos	метод	método	N;INAN;NOM;MASC;PL	N;MASC;PL
методы	técnicas	метод	técnica	N;INAN;NOM;MASC;PL	N;FEM;PL
предложения	propostas	предложение	proposta	N;INAN;NOM;NEUT;PL	N;FEM;PL
предложения	ofertas	предложение	oferta	N;INAN;NOM;NEUT;PL	N;FEM;PL
предложения	sugestões	предложение	sugestão	N;INAN;NOM;NEUT;PL	N;FEM;PL
гора	montanha	гора	montanha	N;INAN;NOM;FEM;SG	N;FEM;SG
гора	monte	гора	monte	N;INAN;NOM;FEM;SG	N;MASC;SG
гора	mount	гора	mount	N;INAN;NOM;FEM;SG	N;MASC;SG
связанные	ligados	связать	ligar	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
связанные	relacionados	связать	relacionar	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
связанные	relacionadas	связать	relacionar	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
моя	meu	мой	meu	DET;NOM;FEM;SG	DET;MASC;SG
моя	minha	мой	meu	DET;NOM;FEM;SG	DET;FEM;SG
марки	carimbos	марка	carimbo	N;INAN;NOM;FEM;PL	N;MASC;PL
марки	selos	марка	selo	N;INAN;NOM;FEM;PL	N;MASC;PL
определения	definições	определение	definição	N;INAN;NOM;NEUT;PL	N;FEM;PL
многочисленные	numerosos	многочисленный	numeroso	ADJ;NOM;PL	ADJ;MASC;PL
многочисленные	inúmeros	многочисленный	inúmero	ADJ;NOM;PL	ADJ;MASC;PL
многочисленные	numerosas	многочисленный	numeroso	ADJ;NOM;PL	ADJ;FEM;PL
округов	bairros	округ	bairro	N;INAN;GEN;MASC;PL	N;MASC;PL
округов	distritos	округ	distrito	N;INAN;GEN;MASC;PL	N;MASC;PL
португалии	portugueses	португалия	português	N;INAN;NOM;NEUT;PL	N;MASC;PL
ворота	portões	ворота	portão	N;INAN;NOM;NEUT;PL	N;MASC;PL
ворота	portas	ворота	porta	N;INAN;NOM;NEUT;PL	N;FEM;PL
ворота	portais	ворота	portal	N;INAN;NOM;NEUT;PL	N;MASC;PL
британский	britânico	британский	britânico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
япония	japao	япония	japao	N;INAN;NOM;FEM;SG	N;MASC;SG
япония	japão	япония	japão	N;INAN;NOM;FEM;SG	N;MASC;SG
певица	cantora	певица	cantora	N;ANIM;NOM;FEM;SG	N;FEM;SG
певица	singer	певица	singer	N;ANIM;NOM;FEM;SG	N;MASC;SG
певица	cantor	певица	cantor	N;ANIM;NOM;FEM;SG	N;MASC;SG
собрание	montagem	собрание	montagem	N;INAN;NOM;NEUT;SG	N;FEM;SG
собрание	assembleia	собрание	assembleia	N;INAN;NOM;NEUT;SG	N;FEM;SG
собрание	assembléia	собрание	assembléia	N;INAN;NOM;NEUT;SG	N;FEM;SG
собрание	recolha	собрание	recolha	N;INAN;NOM;NEUT;SG	N;FEM;SG
собрание	encontro	собрание	encontro	N;INAN;NOM;NEUT;SG	N;MASC;SG
собрание	reunião	собрание	reunião	N;INAN;NOM;NEUT;SG	N;FEM;SG
защитник	defensor	защитник	defensor	N;ANIM;NOM;MASC;SG	N;MASC;SG
защитник	defensora	защитник	defensora	N;ANIM;NOM;MASC;SG	N;FEM;SG
защитник	zagueiro	защитник	zagueiro	N;ANIM;NOM;MASC;SG	N;MASC;SG
защитник	protetor	защитник	protetor	N;ANIM;NOM;MASC;SG	N;MASC;SG
защитник	protectora	защитник	protectora	N;ANIM;NOM;MASC;SG	N;FEM;SG
защитник	protector	защитник	protector	N;ANIM;NOM;MASC;SG	N;MASC;SG
старый	velho	старый	velho	ADJ;NOM;MASC;SG	ADJ;MASC;SG
старый	antigo	старый	antigo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
старый	velha	старый	velho	ADJ;NOM;MASC;SG	ADJ;FEM;SG
студентов	alunos	студент	aluno	N;ANIM;GEN;MASC;PL	N;MASC;PL
студентов	estudantes	студент	estudante	N;ANIM;GEN;MASC;PL	N;MASC;PL
задачи	desafios	задача	desafio	N;INAN;NOM;FEM;PL	N;MASC;PL
задачи	objectivos	задача	objectivo	N;INAN;NOM;FEM;PL	N;MASC;PL
задачи	objetivos	задача	objetivo	N;INAN;NOM;FEM;PL	N;MASC;PL
задачи	atribuições	задача	atribuição	N;INAN;NOM;FEM;PL	N;FEM;PL
задачи	tarefas	задача	tarefa	N;INAN;NOM;FEM;PL	N;FEM;PL
веб	web	веб	web	N;INAN;NOM;MASC;SG	N;MASC;SG
веб	teia	веб	ter	N;INAN;NOM;MASC;SG	N;FEM;SG
болезни	doenças	болезнь	doença	N;INAN;NOM;FEM;PL	N;FEM;PL
болезни	doenças	болезнь	doença	N;INAN;NOM;FEM;PL	N;FEM;PL
болезни	doenças	болезнь	doença	N;INAN;NOM;FEM;PL	N;FEM;PL
болезни	doenças	болезнь	doença	N;INAN;NOM;FEM;PL	N;FEM;PL
сторона	partido	сторона	partido	N;INAN;NOM;FEM;SG	N;MASC;SG
сторона	party	сторона	party	N;INAN;NOM;FEM;SG	N;MASC;SG
сторона	festa	сторона	festa	N;INAN;NOM;FEM;SG	N;FEM;SG
сторона	lateral	сторона	lateral	N;INAN;NOM;FEM;SG	N;MASC;SG
сторона	lado	сторона	lado	N;INAN;NOM;FEM;SG	N;MASC;SG
сторона	side	сторона	side	N;INAN;NOM;FEM;SG	N;MASC;SG
основатель	fundador	основатель	fundador	N;ANIM;NOM;MASC;SG	N;MASC;SG
основатель	fundadora	основатель	fundadora	N;ANIM;NOM;MASC;SG	N;FEM;SG
тонн	toneladas	тонна	tonelada	N;INAN;GEN;FEM;PL	N;FEM;PL
тонн	toneladas	тонна	tonelada	N;INAN;GEN;FEM;PL	N;FEM;PL
компаний	companhias	компания	companhia	N;INAN;GEN;FEM;PL	N;FEM;PL
компаний	empresas	компания	empresa	N;INAN;GEN;FEM;PL	N;FEM;PL
подпись	legenda	подпись	legenda	N;INAN;NOM;FEM;SG	N;FEM;SG
подпись	assinatura	подпись	assinatura	N;INAN;NOM;FEM;SG	N;FEM;SG
подпись	assinatura	подпись	assinatura	N;INAN;NOM;FEM;SG	N;FEM;SG
новости	novidades	новость	novidade	N;INAN;NOM;FEM;PL	N;FEM;PL
новости	noticias	новость	noticia	N;INAN;NOM;FEM;PL	N;FEM;PL
новости	notícias	новость	notícia	N;INAN;NOM;FEM;PL	N;FEM;PL
англия	inglaterra	англия	inglaterra	N;INAN;NOM;FEM;SG	N;FEM;SG
англия	england	англия	england	N;INAN;NOM;FEM;SG	N;MASC;SG
портал	portal	портать	portal	N;INAN;NOM;MASC;SG	N;MASC;SG
исследование	estudo	исследование	estudo	N;INAN;NOM;NEUT;SG	N;MASC;SG
исследование	investigação	исследование	investigação	N;INAN;NOM;NEUT;SG	N;FEM;SG
исследование	pesquisa	исследование	pesquisa	N;INAN;NOM;NEUT;SG	N;FEM;SG
света	sveta	свет	sveta	N;INAN;GEN;MASC;SG	N;FEM;SG
света	light	свет	light	N;INAN;GEN;MASC;SG	N;MASC;SG
света	luz	свет	luz	N;INAN;GEN;MASC;SG	N;FEM;SG
нижняя	inferior	нижний	inferior	ADJ;NOM;FEM;SG	ADJ;MASC;SG
зоны	zonas	зона	zona	N;INAN;NOM;FEM;PL	N;FEM;PL
сюжет	trama	сюжет	trama	N;INAN;NOM;MASC;SG	N;FEM;SG
сюжет	conspiração	сюжет	conspiração	N;INAN;NOM;MASC;SG	N;FEM;SG
сюжет	parcela	сюжет	parcela	N;INAN;NOM;MASC;SG	N;FEM;SG
сюжет	enredo	сюжет	enredo	N;INAN;NOM;MASC;SG	N;MASC;SG
хан	hahn	хан	hahn	N;ANIM;NOM;MASC;SG	N;MASC;SG
хан	cã	хан	cã	N;ANIM;NOM;MASC;SG	N;MASC;SG
хан	khan	хан	khan	N;ANIM;NOM;MASC;SG	N;MASC;SG
хан	han	хан	han	N;ANIM;NOM;MASC;SG	N;MASC;SG
пространство	espaço	пространство	espaço	N;INAN;NOM;NEUT;SG	N;MASC;SG
пространство	space	пространство	space	N;INAN;NOM;NEUT;SG	N;MASC;SG
поражения	lesões	поражение	lesão	N;INAN;NOM;NEUT;PL	N;FEM;PL
поражения	derrotas	поражение	derrota	N;INAN;NOM;NEUT;PL	N;FEM;PL
поп	estouro	поп	estouro	N;INAN;NOM;MASC;SG	N;MASC;SG
поп	pop	поп	pop	N;INAN;NOM;MASC;SG	N;MASC;SG
битвы	batalhas	битва	batalha	N;INAN;NOM;FEM;PL	N;FEM;PL
восстание	revolta	восстание	revolta	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстание	insurreição	восстание	insurreição	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстание	revolta	восстание	revolta	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстание	revolta	восстание	revolta	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстание	rebeldia	восстание	rebeldia	N;INAN;NOM;NEUT;SG	N;FEM;SG
восстание	rebelião	восстание	rebelião	N;INAN;NOM;NEUT;SG	N;FEM;SG
наступление	ofensiva	наступление	ofensiva	N;INAN;NOM;NEUT;SG	N;FEM;SG
экспедиции	expedições	экспедиция	expedição	N;INAN;NOM;FEM;PL	N;FEM;PL
успех	êxito	успех	êxito	N;INAN;NOM;MASC;SG	N;MASC;SG
успех	sucesso	успех	sucesso	N;INAN;NOM;MASC;SG	N;MASC;SG
открытие	descoberta	открытие	descoberta	N;INAN;NOM;NEUT;SG	N;FEM;SG
открытие	discovery	открытие	discovery	N;INAN;NOM;NEUT;SG	N;MASC;SG
открытие	abertura	открытие	abertura	N;INAN;NOM;NEUT;SG	N;FEM;SG
открытие	inauguração	открытие	inauguração	N;INAN;NOM;NEUT;SG	N;FEM;SG
физики	físicos	физика	físico	N;ANIM;NOM;MASC;PL	N;MASC;PL
цель	objectivo	цель	objectivo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	objetivo	цель	objetivo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	finalidade	цель	finalidade	N;INAN;NOM;FEM;SG	N;FEM;SG
цель	objetivo	цель	objetivo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	objectivo	цель	objectivo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	propósito	цель	propósito	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	gol	цель	gol	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	objetivo	цель	objetivo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	golo	цель	golo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	baliza	цель	baliza	N;INAN;NOM;FEM;SG	N;FEM;SG
цель	meta	цель	meta	N;INAN;NOM;FEM;SG	N;FEM;SG
цель	alvo	цель	alvo	N;INAN;NOM;FEM;SG	N;MASC;SG
цель	target	цель	target	N;INAN;NOM;FEM;SG	N;MASC;SG
переименовать	renomear	переименовать	renomear	V;PFV;NFIN;ACT	V;NFIN
обучение	ensino	обучение	ensino	N;INAN;NOM;NEUT;SG	N;MASC;SG
обучение	formação	обучение	formação	N;INAN;NOM;NEUT;SG	N;FEM;SG
обучение	treinamento	обучение	treinamento	N;INAN;NOM;NEUT;SG	N;MASC;SG
обучение	treino	обучение	treino	N;INAN;NOM;NEUT;SG	N;MASC;SG
обучение	aprendizagem	обучение	aprendizagem	N;INAN;NOM;NEUT;SG	N;FEM;SG
альма	alma	альма	alma	N;ANIM;NOM;FEM;SG	N;FEM;SG
личности	identidades	личность	identidade	N;INAN;NOM;FEM;PL	N;FEM;PL
личности	personalidades	личность	personalidade	N;INAN;NOM;FEM;PL	N;FEM;PL
далеко	longe	далеко	longe	ADV	ADV
персонажи	caracteres	персонаж	caracter	N;ANIM;NOM;MASC;PL	N;MASC;PL
персонажи	carateres	персонаж	carater	N;ANIM;NOM;MASC;PL	N;MASC;PL
персонажи	personagens	персонаж	personagem	N;ANIM;NOM;MASC;PL	N;MASC;PL
объём	volume	объем	volume	N;INAN;NOM;MASC;SG	N;MASC;SG
южный	sulista	южный	sulista	ADJ;NOM;MASC;SG	ADJ;MASC;SG
южный	meridional	южный	meridional	ADJ;NOM;MASC;SG	ADJ;MASC;SG
картина	pintura	картина	pintura	N;INAN;NOM;FEM;SG	N;FEM;SG
министерство	ministério	министерство	ministério	N;INAN;NOM;NEUT;SG	N;MASC;SG
женился	casou	жениться	casar	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN
километров	quilómetros	километр	quilómetro	N;INAN;GEN;MASC;PL	N;MASC;PL
километров	quilômetros	километр	quilômetro	N;INAN;GEN;MASC;PL	N;MASC;PL
километров	quilómetros	километр	quilómetro	N;INAN;GEN;MASC;PL	N;MASC;PL
километров	quilômetros	километр	quilômetro	N;INAN;GEN;MASC;PL	N;MASC;PL
семейство	família	семейство	família	N;INAN;NOM;NEUT;SG	N;FEM;SG
семейство	familia	семейство	familia	N;INAN;NOM;NEUT;SG	N;FEM;SG
андерсон	anderson	андерсон	anderson	N;ANIM;NOM;MASC;SG	N;MASC;SG
казахстан	cazaquistão	казахстан	cazaquistão	N;INAN;NOM;MASC;SG	N;MASC;SG
положения	disposições	положение	disposição	N;INAN;NOM;NEUT;PL	N;FEM;PL
положения	provisões	положение	provisão	N;INAN;NOM;NEUT;PL	N;FEM;PL
круг	círculo	круг	círculo	N;INAN;NOM;MASC;SG	N;MASC;SG
круг	circle	круг	circle	N;INAN;NOM;MASC;SG	N;MASC;SG
круг	circulo	круг	circulo	N;INAN;NOM;MASC;SG	N;MASC;SG
круг	colo	круг	colo	N;INAN;NOM;MASC;SG	N;MASC;SG
круг	lap	круг	lap	N;INAN;NOM;MASC;SG	N;MASC;SG
высшего	superior	высший	alto	ADJ;GEN;NEUT;SG	ADJ;MASC;SG
умеренно	moderadamente	умеренно	moderadamente	ADV	ADV
предприятий	negócios	предприятие	negócio	N;INAN;GEN;NEUT;PL	N;MASC;PL
предприятий	empreendimentos	предприятие	empreendimento	N;INAN;GEN;NEUT;PL	N;MASC;PL
предприятий	empresas	предприятие	empresa	N;INAN;GEN;NEUT;PL	N;FEM;PL
победа	win	победа	win	N;INAN;NOM;FEM;SG	N;MASC;SG
победа	vitória	победа	vitória	N;INAN;NOM;FEM;SG	N;FEM;SG
победа	vitoria	победа	vitoria	N;INAN;NOM;FEM;SG	N;FEM;SG
победа	victory	победа	victory	N;INAN;NOM;FEM;SG	N;MASC;SG
победа	vitória	победа	vitória	N;INAN;NOM;FEM;SG	N;FEM;SG
крепость	fortaleza	крепость	fortaleza	N;INAN;NOM;FEM;SG	N;FEM;SG
крепость	fortaleza	крепость	fortaleza	N;INAN;NOM;FEM;SG	N;FEM;SG
крепость	fort	крепость	fort	N;INAN;NOM;FEM;SG	N;MASC;SG
крым	crimeia	крым	crimeio	N;INAN;NOM;MASC;SG	N;FEM;SG
жанр	género	жанр	género	N;INAN;NOM;MASC;SG	N;MASC;SG
жанр	gênero	жанр	gênero	N;INAN;NOM;MASC;SG	N;MASC;SG
ежегодно	anualmente	ежегодно	anualmente	ADV	ADV
ежегодно	anualmente	ежегодно	anualmente	ADV	ADV
хочет	quer	хотеть	querer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
самостоятельно	independentemente	самостоятельно	independentemente	ADV	ADV
драмы	dramas	драма	drama	N;INAN;NOM;FEM;PL	N;MASC;PL
драмы	dramas	драма	drama	N;INAN;NOM;FEM;PL	N;MASC;PL
база	base	база	base	N;INAN;NOM;FEM;SG	N;FEM;SG
хочу	quero	хотеть	querer	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
поддержки	apoio	поддержка	apoio	N;INAN;GEN;FEM;SG	N;MASC;SG
поддержки	suporte	поддержка	suporte	N;INAN;GEN;FEM;SG	N;MASC;SG
леса	florestas	лес	floresta	N;INAN;NOM;MASC;PL	N;FEM;PL
леса	florestas	лес	floresta	N;INAN;NOM;MASC;PL	N;FEM;PL
добавил	adicionado	добавить	adicionar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
добавил	adicionada	добавить	adicionar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
добавил	acrescentado	добавить	acrescentar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
добавил	adicionou	добавить	adicionar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
композиции	composições	композиция	composição	N;INAN;NOM;FEM;PL	N;FEM;PL
энергии	energias	энергия	energia	N;INAN;NOM;FEM;PL	N;FEM;PL
названа	nomeada	назвать	nomear	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
названа	nomeado	назвать	nomear	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
мартин	martín	мартина	martín	N;ANIM;NOM;MASC;SG	N;MASC;SG
мартин	martins	мартина	martin	N;ANIM;NOM;MASC;SG	N;MASC;SG
мартин	martinho	мартина	martinho	N;ANIM;NOM;MASC;SG	N;MASC;SG
мартин	martin	мартина	martin	N;ANIM;NOM;MASC;SG	N;MASC;SG
отставку	resignação	отставка	resignação	N;INAN;ACC;FEM;SG	N;FEM;SG
отставку	demissão	отставка	demissão	N;INAN;ACC;FEM;SG	N;FEM;SG
отставку	renúncia	отставка	renúncia	N;INAN;ACC;FEM;SG	N;FEM;SG
главная	principal	главный	principal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
крайней	extrema	крайний	extremo	ADJ;INS;FEM;SG	ADJ;FEM;SG
помочь	ajude	помочь	ajude	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
помочь	ajudar	помочь	ajudar	V;PFV;NFIN;ACT	V;NFIN
принимает	aceita	принимать	aceitar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
принимает	adota	принимать	adotar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
