med	com	med	com	ADP	ADP
historik	história	historik	história	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
övre	superior	övre	alto	ADJ;NOM;CMPR	ADJ;MASC;SG
nedan	abaixo	nedan	abaixo	ADV	ADV
lägga	colocar	lägga	colocar	V;IMP;FIN;ACT	V;NFIN
lägga	pôr	lägga	pôr	V;IMP;FIN;ACT	V;NFIN
lägga	posta	lägga	pôr	V;IMP;FIN;ACT	V;FEM;SG;V.PTCP
music	music	music	music	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
music	música	music	música	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
music	musica	music	musica	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dagen	dia	dag	dia	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
pris	preço	pris	preço	N;NOM;INDF;NEUT;SG	N;MASC;SG
pris	price	pris	price	N;NOM;INDF;NEUT;SG	N;MASC;SG
pris	prémio	pris	prémio	N;NOM;INDF;NEUT;SG	N;MASC;SG
pris	premio	pris	premio	N;NOM;INDF;NEUT;SG	N;MASC;SG
pris	prêmio	pris	prêmio	N;NOM;INDF;NEUT;SG	N;MASC;SG
prefektur	prefeitura	prefektur	prefeitura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
centre	centro	cena	centro	N;NOM;INDF;NEUT;SG	N;MASC;SG
centre	centre	cena	centre	N;NOM;INDF;NEUT;SG	N;MASC;SG
öarna	ilhas	öare	ilha	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
frågan	questão	fråga	questão	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
frågan	pergunta	fråga	pergunta	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
nusa	nusa	nusa	nusar	N	N;FEM;SG
arkitekt	arquitecto	arkitekt	arquitecto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
arkitekt	arquiteto	arkitekt	arquiteto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
arkitekt	arquiteta	arkitekt	arquiteta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tack	obg	tack	obg	N;NOM;INDF;NEUT;SG	N;MASC;SG
final	final	final	final	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
final	final	final	final	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fel	erro	fel	erro	N;NOM;INDF;NEUT;SG	N;MASC;SG
fjärilar	borboletas	fjäril	borboleto	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
gård	fazenda	gård	fazenda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gård	quinta	gård	quinta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
sidor	páginas	sida	página	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
jorden	earth	jord	earth	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
jorden	terra	jord	terra	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
yngre	jovem	ung	jovem	ADJ;NOM;CMPR	ADJ;MASC;SG
såg	malhado	se	malhar	V;IMP;FIN;ACT	V;MASC;SG;V.PTCP
såg	avistado	se	avistar	V;IMP;FIN;ACT	V;MASC;SG;V.PTCP
såg	assistido	se	assistir	V;IMP;FIN;ACT	V;MASC;SG;V.PTCP
producent	produtora	producent	produtor	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
producent	produtor	producent	produtor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
drottning	queen	drottning	queen	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
drottning	rainha	drottning	rainha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
anser	considera	anse	considerar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
utbildning	formação	utbildning	formação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utbildning	treinamento	utbildning	treinamento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utbildning	treino	utbildning	treino	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utbildning	educação	utbildning	educação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
utbildning	ensino	utbildning	ensino	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konst	arts	konst	art	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konst	art	konst	art	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
konst	arte	konst	arte	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hall	hall	hall	hall	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hall	salão	hall	salão	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
valde	escolheu	välja	escolher	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
valde	escolhi	välja	escolher	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
valde	optou	välja	optar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
valde	optado	välja	optar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
hör	ouvir	höra	ouvir	V;IND;PRS;FIN;ACT	V;NFIN
landskap	paisagem	landskap	paisagem	N;NOM;INDF;NEUT;SG	N;FEM;SG
landskap	cenário	landskap	cenário	N;NOM;INDF;NEUT;SG	N;MASC;SG
landskap	paisagem	landskap	paisagem	N;NOM;INDF;NEUT;SG	N;FEM;SG
återvände	retornado	återvände	retornar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
återvände	retornou	återvände	retornar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
återvände	regressou	återvände	regressar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
återvände	voltou	återvände	voltar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
återvände	devolvido	återvände	devolver	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
mästare	mestre	mäst	mestre	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mästare	master	mäst	master	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mästare	campeão	mäst	campeão	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mästare	campeã	mäst	campeã	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
mästare	champion	mäst	champion	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mästare	champions	mäst	champions	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
station	estação	station	estação	N;NOM;INDF;NEUT;SG	N;FEM;SG
fågel	ave	fågel	ave	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fågel	bird	fågel	bird	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fågel	passarinho	fågel	passarinho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fågel	pássaro	fågel	pássaro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
minuter	minutos	minut	minuto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
minuter	actas	minut	acta	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
sports	desporto	sport	desporto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kungariket	reino	kungarik	reino	N;NOM;DEF;NEUT;SG	N;MASC;SG
kungariket	kingdom	kungarik	kingdom	N;NOM;DEF;NEUT;SG	N;MASC;SG
bildade	formado	bilda	formar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
bildade	formada	bilda	formar	V;IND;PST;FIN;ACT	V;FEM;SG;V.PTCP
bildade	formados	bilda	formar	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
röst	voice	röst	voice	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
röst	voz	röst	voz	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
precis	exatamente	precis	exatamente	ADV	ADV
precis	exactamente	precis	exactamente	ADV	ADV
piano	piano	piano	piano	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hölls	realizada	hålla	realizar	V;IND;FIN;PASS	V;FEM;SG;V.PTCP
hölls	realizado	hålla	realizar	V;IND;FIN;PASS	V;MASC;SG;V.PTCP
hölls	segurou	hålla	segurar	V;IND;FIN;PASS	V;IND;SG;3;PST;FIN
spring	run	spring	run	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
uppslagsbok	enciclopédia	uppslagsbok	enciclopédia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
samarbete	colaboração	samarbete	colaboração	N;NOM;INDF;NEUT;SG	N;FEM;SG
samarbete	cooperação	samarbete	cooperação	N;NOM;INDF;NEUT;SG	N;FEM;SG
hockey	hóquei	hockey	hóquei	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hockey	hockey	hockey	hockey	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
eritrea	eritreia	eritre	eritreia	N;NOM;INDF;NEUT;SG	N;FEM;SG
följd	sucessão	följd	sucessão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tjänst	serviço	tjänst	serviço	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bidrag	contributo	bidrag	contributo	N;NOM;INDF;NEUT;SG	N;MASC;SG
bidrag	contribuição	bidrag	contribuição	N;NOM;INDF;NEUT;SG	N;FEM;SG
cot	berço	cot	berço	N;NOM;INDF;NEUT;SG	N;MASC;SG
cot	cot	cot	cot	N;NOM;INDF;NEUT;SG	N;MASC;SG
priset	preço	pris	preço	N;NOM;DEF;NEUT;SG	N;MASC;SG
priset	price	pris	price	N;NOM;DEF;NEUT;SG	N;MASC;SG
visa	ver	visa	ver	V;IMP;FIN;ACT	V;NFIN
visa	visualizar	visa	visualizar	V;IMP;FIN;ACT	V;NFIN
visa	exibir	visa	exibir	V;IMP;FIN;ACT	V;NFIN
visa	mostrar	visa	mostrar	V;IMP;FIN;ACT	V;NFIN
grupper	grupos	grupp	grupo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
tagit	tirada	ta	tirar	V;V.CVB;ACT	V;FEM;SG;V.PTCP
tagit	tomado	ta	tomar	V;V.CVB;ACT	V;MASC;SG;V.PTCP
tagit	levado	ta	levar	V;V.CVB;ACT	V;MASC;SG;V.PTCP
tagit	tomadas	ta	tomar	V;V.CVB;ACT	V;FEM;PL;V.PTCP
tagit	tiradas	ta	tirar	V;V.CVB;ACT	V;FEM;PL;V.PTCP
kontrakt	contrato	kontrakt	contrato	N;NOM;INDF;NEUT;SG	N;MASC;SG
fråga	pergunta	fråga	pergunta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fråga	consulta	fråga	consulta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fråga	query	fråga	query	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fråga	questão	fråga	questão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fråga	pergunta	fråga	pergunta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vår	vår	vår	vår	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bäst	melhor	bra	melhor	ADV;RL	ADV
projekt	project	projekt	project	N;NOM;INDF;NEUT;SG	N;MASC;SG
projekt	projeto	projekt	projeto	N;NOM;INDF;NEUT;SG	N;MASC;SG
projekt	projecto	projekt	projecto	N;NOM;INDF;NEUT;SG	N;MASC;SG
tur	sortuda	tur	sortuda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tur	sorte	tur	sorte	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tur	lucky	tur	lucky	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tur	sortudo	tur	sortudo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tur	sorte	tur	sorte	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tur	luck	tur	luck	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
radera	apagar	radera	apagar	V;IMP;FIN;ACT	V;NFIN
radera	excluindo	radera	excluir	V;IMP;FIN;ACT	V;V.MSDR
radera	apagar	radera	apagar	V;IMP;FIN;ACT	V;NFIN
radera	apagando	radera	apagar	V;IMP;FIN;ACT	V;V.MSDR
radera	apagar	radera	apagar	V;IMP;FIN;ACT	V;NFIN
radera	excluir	radera	excluir	V;IMP;FIN;ACT	V;NFIN
radera	eliminar	radera	eliminar	V;IMP;FIN;ACT	V;NFIN
militär	militar	militär	militar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
uppgifter	informações	uppgift	informação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
uppgifter	atribuições	uppgift	atribuição	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
uppgifter	tarefas	uppgift	tarefa	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
uppgifter	dados	uppgift	dado	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
piper	piper	piper	piper	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
piper	flautista	piper	flautista	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
blue	blue	blue	blue	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
blue	azul	blue	azul	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
prince	principe	prince	principe	N;NOM;INDF;NEUT;SG	N;MASC;SG
prince	prince	prince	prince	N;NOM;INDF;NEUT;SG	N;MASC;SG
prince	príncipe	prince	príncipe	N;NOM;INDF;NEUT;SG	N;MASC;SG
frågor	problemas	fråga	problema	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
frågor	questões	fråga	questão	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
frågor	questões	fråga	questão	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
frågor	perguntas	fråga	pergunta	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
frågor	consultas	fråga	consulta	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
floden	rio	flyd	rio	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
hills	hills	hills	hills	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
code	codigo	code	codigo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
code	código	code	código	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bygger	constrói	bygga	construir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
domare	juízes	dom	juíz	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
domare	juizes	dom	juiz	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
premiär	estréia	premiär	estréia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
premiär	estreia	premiär	estreia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
journalist	jornalista	journalist	jornalista	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
journalist	repórter	journalist	repórter	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
journalist	reporter	journalist	reporter	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ridge	cume	ridge	cume	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ridge	ridge	ridge	ridge	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bukit	bukit	buk	bukit	N;NOM;INDF;NEUT;SG	N;MASC;SG
följer	seguindo	följa	seguir	V;IND;PRS;FIN;ACT	V;V.MSDR
följer	segue	följa	seguir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
följer	seguir	följa	seguir	V;IND;PRS;FIN;ACT	V;NFIN
följer	segue	följa	seguir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
saknar	faltam	sakna	faltar	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
saknar	faltando	sakna	faltar	V;IND;PRS;FIN;ACT	V;V.MSDR
myror	formigas	myro	formiga	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
försökte	tentaram	försöka	tentar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
försökte	tentou	försöka	tentar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
försökte	tentei	försöka	tentar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
försökte	tentado	försöka	tentar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
tour	tour	tour	tour	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
arbeten	trabalhos	arbete	trabalho	N;NOM;INDF;NEUT;PL	N;MASC;PL
arbeten	empregos	arbete	emprego	N;NOM;INDF;NEUT;PL	N;MASC;PL
indian	indian	indian	indian	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
indian	índio	indian	índio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
indian	indiano	indian	indiano	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
indian	índia	indian	índia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skalbaggar	besouros	skalbagg	besouro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
skalbaggar	coleópteros	skalbagg	coleóptero	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
skalbaggar	besouros	skalbagg	besouro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
slog	atingido	slå	atingir	V;IMP;PST;FIN;ACT	V;MASC;SG;V.PTCP
slog	bater	slå	bater	V;IMP;PST;FIN;ACT	V;NFIN
png	png	png	png	N;NOM;INDF;NEUT;SG	N;MASC;SG
bodde	viveu	böa	viver	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
bodde	vivi	böa	viver	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
bodde	vivido	böa	viver	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
byggnader	edifícios	byggnad	edifício	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
byggnader	imóveis	byggnad	imóvel	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
byggnader	prédios	byggnad	prédio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
spår	trilhas	spår	trilha	N;NOM;INDF;NEUT;PL	N;FEM;PL
spår	trilhos	spår	trilho	N;NOM;INDF;NEUT;PL	N;MASC;PL
spår	faixas	spår	faixa	N;NOM;INDF;NEUT;PL	N;FEM;PL
spår	traços	spår	traço	N;NOM;INDF;NEUT;PL	N;MASC;PL
spår	vestígios	spår	vestígio	N;NOM;INDF;NEUT;PL	N;MASC;PL
spår	vestígios	spår	vestígio	N;NOM;INDF;NEUT;PL	N;MASC;PL
kraft	kraft	kraft	kraft	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kraft	force	kraft	forcer	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kraft	força	kraft	força	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kraft	potência	kraft	potência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kraft	energia	kraft	energia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kraft	poder	kraft	poder	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kraft	power	kraft	power	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kategori	categoria	kategori	categoria	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
relativt	relativamente	relativt	relativamente	ADV	ADV
våren	spring	vår	spring	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
våren	primavera	vår	primavera	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
våren	mola	vår	mola	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
bana	pista	bana	pista	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bana	passarela	bana	passarela	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bana	bana	bana	bana	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bana	órbita	bana	órbita	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bana	orbita	bana	orbita	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
beslut	decisão	beslut	decisão	N;NOM;INDF;NEUT;SG	N;FEM;SG
gabon	gabão	gabon	gabão	N;NOM;INDF;NEUT;SG	N;MASC;SG
debuterade	estreou	debutera	estrear	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
american	americano	america	americano	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
american	american	america	american	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
american	americana	america	americana	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hustru	mulher	hustru	mulher	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hustru	esposa	hustru	esposo	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
guvernör	governadora	guvernör	governadora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
guvernör	governador	guvernör	governador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dos	dos	dos	dos	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dos	posologia	dos	posologia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dos	dosagem	dos	dosagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dos	dosagem	dos	dosagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dos	dose	dos	dose	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
slutligen	enfim	slutligen	enfim	ADV	ADV
slutligen	finalmente	slutligen	finalmente	ADV	ADV
vanlig	comum	vanlig	comum	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
vanlig	frequente	vanlig	frequente	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
estero	estero	estero	esterar	N;NOM;INDF;NEUT;SG	N;MASC;SG
range	cordilheira	range	cordilheira	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
range	alcance	range	alcance	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
range	intervalo	range	intervalo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
range	gama	range	gama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hitta	encontrar	hitta	encontrar	V;IMP;FIN;ACT	V;NFIN
hitta	encontrando	hitta	encontrar	V;IMP;FIN;ACT	V;V.MSDR
hitta	encontrar	hitta	encontrar	V;IMP;FIN;ACT	V;NFIN
forskning	investigação	forskning	investigação	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
forskning	pesquisa	forskning	pesquisa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
klart	limpo	klar	limpo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
haiti	haiti	haiti	haitir	N;NOM;INDF;NEUT;SG	N;MASC;SG
viktigaste	principais	viktig	principal	ADJ;NOM;DEF;RL	ADJ;MASC;PL
viktigaste	principal	viktig	principal	ADJ;NOM;DEF;RL	ADJ;MASC;SG
följde	seguido	följa	seguir	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
följde	seguiu	följa	seguir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
följde	seguidos	följa	seguir	V;IND;PST;FIN;ACT	V;MASC;PL;V.PTCP
följde	seguiram	följa	seguir	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
skola	escola	skola	escola	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hertig	duque	hertig	duque	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hertig	duke	hertig	duke	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ledning	gerência	ledning	gerência	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ledning	gestão	ledning	gestão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ledning	gerenciamento	ledning	gerenciamento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
litteratur	literatura	litteratur	literatura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
metal	metal	metal	metal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
viktiga	importantes	viktig	importante	ADJ;NOM;PL	ADJ;MASC;PL
upplagan	edição	upplaga	edição	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
nio	nove	nio	nove	NUM;NOM	NUM
fungerar	trabalhando	fungera	trabalhar	V;IND;PRS;FIN;ACT	V;V.MSDR
fungerar	trabalhar	fungera	trabalhar	V;IND;PRS;FIN;ACT	V;NFIN
fungerar	funcionando	fungera	funcionar	V;IND;PRS;FIN;ACT	V;V.MSDR
fungerar	funciona	fungera	funcionar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
fungerar	trabalha	fungera	trabalhar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
läkare	medicos	läkare	medico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läkare	doutores	läkare	doutor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läkare	médicos	läkare	médico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
vunnit	venceu	vinna	vencer	V;V.CVB;ACT	V;IND;SG;3;PST;FIN
vunnit	ganhou	vinna	ganhar	V;V.CVB;ACT	V;IND;SG;3;PST;FIN
vunnit	ganhado	vinna	ganhar	V;V.CVB;ACT	V;MASC;SG;V.PTCP
lago	lago	lago	lago	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
motsvarar	correspondem	motsvara	corresponder	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
motsvarar	corresponde	motsvara	corresponder	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hot	quente	hot	quente	N;NOM;INDF;NEUT;SG	N;MASC;SG
hot	gostosa	hot	gostoso	N;NOM;INDF;NEUT;SG	N;FEM;SG
hot	ameaça	hot	ameaça	N;NOM;INDF;NEUT;SG	N;FEM;SG
resultatet	resultado	resultat	resultado	N;NOM;DEF;NEUT;SG	N;MASC;SG
försöker	tentar	försöka	tentar	V;IND;PRS;FIN;ACT	V;NFIN
försöker	tentando	försöka	tentar	V;IND;PRS;FIN;ACT	V;V.MSDR
yrke	profissão	yrke	profissão	N;NOM;INDF;NEUT;SG	N;FEM;SG
yrke	ocupação	yrke	ocupação	N;NOM;INDF;NEUT;SG	N;FEM;SG
yrke	profissão	yrke	profissão	N;NOM;INDF;NEUT;SG	N;FEM;SG
katanga	katanga	katang	katanga	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fartyg	recipiente	fartyg	recipiente	N;NOM;INDF;NEUT;SG	N;MASC;SG
fartyg	embarcação	fartyg	embarcação	N;NOM;INDF;NEUT;SG	N;FEM;SG
fartyg	navio	fartyg	navio	N;NOM;INDF;NEUT;SG	N;MASC;SG
fartyg	nave	fartyg	nave	N;NOM;INDF;NEUT;SG	N;FEM;SG
fartyg	embarcação	fartyg	embarcação	N;NOM;INDF;NEUT;SG	N;FEM;SG
fartyg	navio	fartyg	navio	N;NOM;INDF;NEUT;SG	N;MASC;SG
japanska	japonesa	japansk	japonesa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
japanska	japonês	japansk	japonês	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
japanska	japão	japansk	japão	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
universitetet	university	universitet	university	N;NOM;DEF;NEUT;SG	N;MASC;SG
universitetet	universidade	universitet	universidade	N;NOM;DEF;NEUT;SG	N;FEM;SG
begreppet	conceito	begrepp	conceito	N;NOM;DEF;NEUT;SG	N;MASC;SG
arbetar	funciona	arbeta	funcionar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
arbetar	trabalha	arbeta	trabalhar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
arbetar	trabalhando	arbeta	trabalhar	V;IND;PRS;FIN;ACT	V;V.MSDR
arbetar	trabalhar	arbeta	trabalhar	V;IND;PRS;FIN;ACT	V;NFIN
arbetar	funcionando	arbeta	funcionar	V;IND;PRS;FIN;ACT	V;V.MSDR
motsvarande	equivalentes	motsvarande	equivalente	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;PL
motsvarande	equivalente	motsvarande	equivalente	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
