nie	не	nie	не	PART;NEG	PART;NEG
najwyższy	найвищий	wysoki	найвищий	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
najwyższy	найвищий	wysoki	найвищий	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
wygląda	виглядає	wyglądać	виглядати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
słów	слів	słowo	слово	N;GEN;NEUT;PL	N;INAN;GEN;NEUT;PL
dzisiaj	сьогодні	dzisiaj	сьогодні	ADV	ADV
studentów	студентів	student	студент	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
znak	характер	znak	характер	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
znak	персонаж	znak	персонаж	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
znak	символ	znak	символ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
znak	знак	znak	знак	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
finał	фінал	finał	фінал	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
finał	фінал	finał	фінал	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wersje	версії	wersać	версія	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
wprowadzono	представила	wprowadzić	представити	V;PFV;IND;0;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
wprowadzono	познайомила	wprowadzić	познайомити	V;PFV;IND;0;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
wprowadzono	представив	wprowadzić	представити	V;PFV;IND;0;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
klubów	клубів	klub	клуб	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
statek	судно	statek	судно	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
statek	судно	statek	судно	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
statek	корабель	statek	корабель	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
floty	флоту	flota	флота	N;GEN;FEM;SG	N;INAN;GEN;MASC;SG
sieć	сітка	sieć	сітка	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
sieć	ґратка	sieć	ґратка	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
sieć	мережа	sieć	мережа	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
zwycięzca	переможець	zwycięzca	переможець	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
łączy	поєднується	łączyć	поєднуватися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
równocześnie	одночасно	równocześnie	одночасно	ADV	ADV
przyjaciół	друзів	przyjaciel	друг	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
maksymalna	максимальний	maksymalny	максимальний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
maksymalna	максимальне	maksymalny	максимальний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
maksymalna	максимальна	maksymalny	максимальний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
major	мажор	major	мажор	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
major	майор	major	майор	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wejście	запис	wejście	запис	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
wejście	вхід	wejście	вхід	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
wejście	ввід	wejście	ввід	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
stosunkowo	порівняно	stosunkowo	порівняно	ADV	ADV
stosunkowo	відносно	stosunkowo	відносно	ADV	ADV
czeski	чеська	czeski	чеський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
czeski	чеський	czeski	чеський	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
pozostaje	залишається	pozostawać	залишатися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
materiały	матеріали	materiał	матеріал	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
materiały	матеріали	materiał	матеріал	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zastosowanie	програма	zastosowanie	програма	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zastosowanie	застосунок	zastosowanie	застосунок	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
zastosowanie	додаток	zastosowanie	додаток	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
skrzydła	крила	skrzydło	крило	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;PL
kobieta	жінка	kobieta	жінка	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
kobieta	самка	kobieta	самка	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
kobieta	жінка	kobieta	жінка	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
media	носії	medium	носій	N;NOM;NEUT;PL	N;ANIM;NOM;MASC;PL
niektórzy	деякі	niektóry	деякий	DET;NOM;MASC;PL	DET;NOM;PL
chciał	хотів	chcieć	хотіти	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
chciał	хотіла	chcieć	хотіти	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN
rekordy	рекорди	rekorda	рекорда	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
rekordy	платівки	rekorda	платівка	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
zaczyna	починаючи	zaczynać	починати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;PRS;V.CVB
zaczyna	починається	zaczynać	починатися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
rodzaje	типи	rodzawać	тип	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
ministrów	міністрів	minister	міністр	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
wątpliwości	сумнів	wątpliwość	сумнів	N;ACC;FEM;SG	N;INAN;ACC;MASC;SG
podziemne	підземний	podziemny	підземний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
joanna	джоанна	joanna	джоанний	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
biografia	біографія	biografium	біографія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
godzin	годин	godzina	година	N;GEN;FEM;PL	N;INAN;GEN;FEM;PL
obowiązki	повноваження	obowiązek	повноваження	N;NOM;MASC;PL	N;INAN;NOM;NEUT;PL
piosenkarka	співак	piosenkarka	співак	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
piosenkarka	співачка	piosenkarka	співачка	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
ręce	руки	ręka	рука	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
ręce	руки	ręka	рука	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
włodzimierz	влодзімеж	włodzimierz	влодзімеж	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pozycje	пункти	pozycja	пункт	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
pozycje	елементи	pozycja	елемент	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
pozycje	позиції	pozycja	позиція	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
czarny	чорне	czarny	чорний	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
czarny	чорна	czarny	чорний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
czarny	чорний	czarny	чорний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
naukowy	науковий	naukowy	науковий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
naukowy	наукова	naukowy	науковий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
staje	стає	stawać	ставати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
techniki	методику	technika	методика	N;ACC;FEM;SG	N;INAN;ACC;FEM;SG
silnie	сильно	silnie	сильно	ADV	ADV
zakłady	ставки	zakład	ставка	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
zakłady	ставки	zakład	ставка	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
zdecydowanie	безперечно	zdecydowanie	безперечно	ADV	ADV
zdecydowanie	точно	zdecydowanie	точно	ADV	ADV
zdecydowanie	безумовно	zdecydowanie	безумовно	ADV	ADV
region	регіон	region	регіон	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
biura	працевлаштування	biuro	працевлаштування	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
biura	офіс	biuro	офіс	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
zawodnicy	гравці	zawodnik	гравка	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
zawodnicy	конкуренти	zawodnik	конкурент	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
zawodnicy	бійці	zawodnik	бійка	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
zawodnicy	учасники	zawodnik	учасник	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
obrońca	захисник	obrońca	захисник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
obrońca	захисник	obrońca	захисник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
silniki	рушії	silnik	рушія	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
silniki	двигуни	silnik	двигун	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
silniki	рушії	silnik	рушія	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
architekt	архітектор	architekt	архітектор	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
nosi	носить	nosić	носить	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
kilometrów	кілометрів	kilometr	кілометр	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
wyścig	забіг	wyścig	забігти	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wyścig	раса	wyścig	рас	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
światła	світло	światło	світло	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
światła	світлі	światło	світло	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
światła	світло	światło	світло	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
żołnierz	солдат	żołnierz	солдат	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
uczniów	учнів	uczeń	учень	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
głosu	голосу	głos	голос	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
przewodnik	посібник	przewodnik	посібник	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przewodnik	провідник	przewodnik	провідник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
przewodnik	путівник	przewodnik	путівник	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przewodnik	гід	przewodnik	год.	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
czwarty	четверта	czwarty	четверт	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
czwarty	четвертий	czwarty	четвертий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
czwarty	четверте	czwarty	четвертий	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
głosowanie	голосування	głosować	голосування	N;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
głosowanie	голосування	głosować	голосування	N;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
pomocnik	помічник	pomocnik	помічник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pomocnik	помічник	pomocnik	помічник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
międzynarodowe	міжнародний	międzynarodowy	міжнародний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
międzynarodowe	міжнародна	międzynarodowy	міжнародний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
międzynarodowe	міжнародне	międzynarodowy	міжнародний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
pojęcie	поняття	pojęcie	поняття	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
pojęcie	концепція	pojęcie	концепція	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zarządzania	управління	zarządzanie	управління	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zarządzania	менеджмент	zarządzanie	менеджмент	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
zarządzania	керівництво	zarządzanie	керівництво	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zarządzania	керування	zarządzanie	керування	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
budynki	будівлі	budynek	будівля	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
ustalono	встановлено	ustalić	встановити	V;PFV;IND;0;PST;FIN;ACT	V;PFV;IND;0;FIN
polityczne	політичний	polityczny	політичний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
polityczne	політичне	polityczny	політичний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
polityczne	політична	polityczny	політичний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
podstawowe	основний	podstawowy	основний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
podstawowe	основне	podstawowy	основний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
podstawowe	основна	podstawowy	основний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
podstawowe	базове	podstawowy	базовий	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
podstawowe	базовий	podstawowy	базовий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
podstawowe	основний	podstawowy	основний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ukraiński	український	ukraiński	український	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
ukraiński	українська	ukraiński	український	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
moje	моє	mój	мій	DET;NOM;NEUT;SG;1	DET;NOM;NEUT;SG;1
moje	мій	mój	мій	DET;NOM;NEUT;SG;1	DET;NOM;MASC;SG;1
metal	метал	metal	метал	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
krótki	короткий	krótki	короткий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
krótki	коротка	krótki	короткий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
krótki	коротке	krótki	короткий	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
używa	використовує	używać	використовувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
używa	користується	używać	користуватися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
christian	християнин	christianin	християнин	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
christian	крістіан	christianin	крістіан	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
niewielkie	малий	niewielki	малий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
przypadkach	випадків	przypadek	випадок	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
zadania	призначення	zadanie	призначення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zadania	доручення	zadanie	доручення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zadania	завдання	zadanie	завдання	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
miejski	міський	miejski	міський	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
błąd	помилка	błąd	помилка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
błąd	помилка	błąd	помилка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
skazany	засуджений	skazać	засуджений	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
skazany	засуджений	skazać	засуджений	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
skazany	засуджений	skazać	засуджений	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
materiał	матеріал	materiał	матеріал	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sztuka	мистецтво	sztuka	мистецтво	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
kultura	культура	kultura	культура	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
wyraźnie	явно	wyraźnie	явно	ADV	ADV
wyraźnie	чітко	wyraźnie	чітко	ADV	ADV
wyraźnie	суто	wyraźnie	суто	ADV	ADV
dziecko	немовля	dziecko	немовля	N;NOM;NEUT;SG	N;ANIM;NOM;NEUT;SG
dziecko	малятко	dziecko	малятко	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
dziecko	дитина	dziecko	дитина	N;NOM;NEUT;SG	N;ANIM;NOM;FEM;SG
dziecko	дитя	dziecko	дитя	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
dziecko	дитина	dziecko	дитина	N;NOM;NEUT;SG	N;ANIM;NOM;FEM;SG
dziecko	нащадок	dziecko	нащадок	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
dostępne	доступний	dostępny	доступний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
dostępne	наявний	dostępny	наявний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
dostępne	доступний	dostępny	доступний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
wolny	вільна	wolny	вільний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
wolny	безкоштовне	wolny	безкоштовний	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
wolny	вільний	wolny	вільний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
plac	площа	plac	площа	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
plac	квадрат	plac	квадрат	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
plac	площа	plac	площа	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
plac	плаза	plac	плаз	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
gracz	програвач	gracz	програвач	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
gracz	гравець	gracz	гравець	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
teksty	тексти	tekst	текст	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
czerwone	червона	czerwony	червоний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
czerwone	червоний	czerwony	червоний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
czerwone	червоне	czerwony	червоний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
użytkowników	користувачів	użytkownik	користувач	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
oznaczenie	позначення	oznaczenie	позначення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
oznaczenie	розмітка	oznaczenie	розмітка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
oznaczenie	позначення	oznaczenie	позначення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zastąpił	замінено	zastąpić	замінити	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
zastąpił	замінила	zastąpić	замінити	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
położenie	розташування	położenie	розташування	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
położenie	позиція	położenie	позиція	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;FEM;SG
położenie	положення	położenie	положення	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
położenie	розміщення	położenie	розміщення	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
położenie	місцезнаходження	położenie	місцезнаходження	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
położenie	локація	położenie	локація	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;FEM;SG
położenie	місце	położenie	місце	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
położenie	розташування	położenie	розташування	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
lasy	ліси	las	ліс	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
określa	вказує	określać	вказувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
określa	визначає	określać	визначати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
określa	визначає	określać	визначати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
polityka	політика	polityka	політика	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
polityka	політика	polityka	політика	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
polityka	політик	polityka	політик	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
stworzył	створено	stworzyć	створити	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
użytkownika	користувача	użytkownik	користувач	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
albumy	альбоми	albuma	альбий	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
czerwony	червона	czerwony	червоний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
czerwony	червоний	czerwony	червоний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
czerwony	червоне	czerwony	червоний	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
twórczość	творчість	twórczość	творчість	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
wojskowe	військовий	wojskowy	військовий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
przedstawiciele	представники	przedstawiciel	представник	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
rośnie	піднімається	rosnąć	підніматися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
rośnie	росте	rosnąć	рости	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
rośnie	росте	rosnąć	рости	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
rośnie	зростати	rosnąć	зростати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;NFIN
rośnie	зростає	rosnąć	зростати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
drzewa	ялинки	drzewo	ялинка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
drzewa	дерева	drzewo	дерево	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;PL
august	серпень	august	серпень	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
fort	форт	fort	форт	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zadanie	призначення	zadanie	призначення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zadanie	присвоєння	zadanie	присвоєння	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
zadanie	завдання	zadanie	завдання	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
komisja	комісія	komisja	комісія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
komisja	комітет	komisja	комітет	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
praktycznie	практично	praktycznie	практично	ADV	ADV
praktycznie	практично	praktycznie	практично	ADV	ADV
właściciel	власник	właściciel	власник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rola	роль	rola	роль	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
skok	перехід	skok	перехід	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
skok	стрибок	skok	стрибок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
skok	стрибок	skok	стрибок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pisał	писав	pisać	писати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
mieszkał	жила	mieszkać	жити	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN
mieszkał	жив	mieszkać	жити	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
społeczny	соціальне	społeczny	соціальний	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
społeczny	соціальна	społeczny	соціальний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
społeczny	соціальний	społeczny	соціальний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
godziny	години	godzina	година	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
godziny	години	godzina	година	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
cykl	цикл	cykl	цикло	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zdania	речення	zdanie	речення	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;PL
zdania	речення	zdanie	речення	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;PL
element	елемент	element	елемент	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
element	компонент	element	компонент	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
element	компонента	element	компонент	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
element	елемент	element	елемент	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zdjęć	світлин	zdjęcie	світлина	N;GEN;NEUT;PL	N;INAN;GEN;FEM;PL
