les	de	le	de	DET;DEF;PL	DET;DEF
demandé	gevraagd	demander	vraag	V;MASC;SG;PST;V.PTCP	V;V.PTCP
demandé	opgevraagd	demander	opvragen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
demandé	gevraagde	demander	vraag	V;MASC;SG;PST;V.PTCP	V;V.PTCP
demandé	gevraagd	demander	vraag	V;MASC;SG;PST;V.PTCP	V;V.PTCP
divers	diverse	divers	divers	ADJ;MASC;PL	ADJ
divers	verschillende	divers	verschillend	ADJ;MASC;PL	ADJ
divers	diverse	divers	divers	ADJ;MASC;PL	ADJ
divers	divers	divers	diver	ADJ;MASC;PL	ADJ
tels	dergelijke	tel	dergelijke	ADJ;MASC;PL	ADJ
décision	besluit	décision	besluit	N;FEM;SG	N;NEUT;SG
décision	beslissing	décision	beslissing	N;FEM;SG	N;MASC+FEM;SG
actuelle	huidig	actuel	huidig	ADJ;FEM;SG	ADJ
actuelle	huidige	actuel	huidig	ADJ;FEM;SG	ADJ
actuelle	actueel	actuel	actueel	ADJ;FEM;SG	ADJ
classique	klassiek	classique	klassiek	ADJ;MASC;SG	ADJ
classique	klassieke	classique	klassiek	ADJ;MASC;SG	ADJ
classique	klassiek	classique	klassiek	ADJ;MASC;SG	ADJ
classique	klassieke	classique	klassiek	ADJ;MASC;SG	ADJ
présent	aanwezig	présent	aanwezig	ADJ;MASC;SG	ADJ
fit	passen	faire	passen	V;IND;SG;3;PST;FIN	V;NFIN
mandat	bevel	mandat	bevel	N;MASC;SG	N;NEUT;SG
mandat	mandaat	mandat	mandaat	N;MASC;SG	N;NEUT;SG
taux	tarief	taux	tarief	N;MASC;SG	N;NEUT;SG
surface	oppervlak	surface	oppervlak	N;FEM;SG	N;NEUT;SG
architecture	architectuur	architecture	architectuur	N;FEM;SG	N;MASC+FEM;SG
inscrit	geregistreerd	inscrire	registreren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
inscrit	ingeschreven	inscrire	inschrijven	V;MASC;SG;PST;V.PTCP	V;V.PTCP
inscrit	geregistreerde	inscrire	registreren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
inscrit	ingeschreven	inscrire	inschrijven	V;MASC;SG;PST;V.PTCP	V;V.PTCP
astéroïde	asteroïde	astéroïde	asteroïde	N;MASC;SG	N;MASC+FEM;SG
transport	vervoer	transport	vervoer	N;MASC;SG	N;NEUT;SG
transport	transport	transport	transport	N;MASC;SG	N;NEUT;SG
transport	vervoer	transport	vervoer	N;MASC;SG	N;NEUT;SG
transport	transport	transport	transport	N;MASC;SG	N;NEUT;SG
sort	spreuk	sort	spreuk	N;MASC;SG	N;MASC+FEM;SG
sort	betovering	sort	betovering	N;MASC;SG	N;MASC+FEM;SG
alexandre	alexandre	alexandre	alexandr	N;MASC;SG	N;MASC+FEM;SG
alexandre	aleksandr	alexandre	aleksandr	N;MASC;SG	N;MASC+FEM;SG
alexandre	alexander	alexandre	alexander	N;MASC;SG	N;MASC+FEM;SG
annonce	aankondiging	annonce	aankondiging	N;FEM;SG	N;MASC+FEM;SG
annonce	bekendmaking	annonce	bekendmaking	N;FEM;SG	N;MASC+FEM;SG
annonce	mededeling	annonce	mededeling	N;FEM;SG	N;MASC+FEM;SG
annonce	reclame	annonce	reclame	N;FEM;SG	N;MASC+FEM;SG
annonce	advertentie	annonce	advertentie	N;FEM;SG	N;MASC+FEM;SG
pièce	munt	pièce	munt	N;FEM;SG	N;MASC+FEM;SG
pratique	handig	pratique	handig	ADJ;FEM;SG	ADJ
pratique	handige	pratique	handig	ADJ;FEM;SG	ADJ
pratique	praktische	pratique	praktisch	ADJ;FEM;SG	ADJ
pratique	praktisch	pratique	praktisch	ADJ;FEM;SG	ADJ
conseiller	adviseur	conseiller	adviseur	N;MASC;SG	N;MASC+FEM;SG
conseiller	raadadviseur	conseiller	raadadviseur	N;MASC;SG	N;MASC+FEM;SG
conseiller	adviseur	conseiller	adviseur	N;MASC;SG	N;MASC+FEM;SG
conseiller	consulent	conseiller	consulent	N;MASC;SG	N;MASC+FEM;SG
conseiller	consultant	conseiller	consultant	N;MASC;SG	N;MASC+FEM;SG
conseiller	adviseur	conseiller	adviseur	N;MASC;SG	N;MASC+FEM;SG
conseiller	raadsman	conseiller	raadsman	N;MASC;SG	N;MASC+FEM;SG
conseiller	adviseur	conseiller	adviseur	N;MASC;SG	N;MASC+FEM;SG
portail	portal	portail	portal	N;MASC;SG	N;MASC+FEM;SG
portail	poort	portail	poort	N;MASC;SG	N;MASC+FEM;SG
portail	portaal	portail	portaal	N;MASC;SG	N;NEUT;SG
terrain	grond	terrain	grond	N;MASC;SG	N;MASC+FEM;SG
terrain	land	terrain	land	N;MASC;SG	N;NEUT;SG
terrain	terrein	terrain	terrein	N;MASC;SG	N;NEUT;SG
usage	gebruik	usage	gebruik	N;MASC;SG	N;NEUT;SG
comprend	begrijpt	comprendre	begrijpen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
comprend	omvat	comprendre	omvatten	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
secrétaire	secretaris	secrétaire	secretaris	N;MASC;SG	N;MASC+FEM;SG
secrétaire	secretaresse	secrétaire	secretaresse	N;MASC;SG	N;MASC+FEM;SG
donner	doneren	donner	doneren	V;NFIN	V;NFIN
donner	geef	donner	geven	V;NFIN	V;SG;PRS;FIN
donner	geven	donner	geven	V;NFIN	V;NFIN
chose	ding	chose	ding	N;FEM;SG	N;NEUT;SG
pièces	muntstukken	pièce	muntstuk	N;FEM;PL	N;PL
pièces	munten	pièce	munt	N;FEM;PL	N;PL
pièces	onderdelen	pièce	onderdeel	N;FEM;PL	N;PL
fonctions	functies	fonction	functie	N;FEM;PL	N;PL
fonctions	functies	fonction	functie	N;FEM;PL	N;PL
fonctions	kenmerken	fonction	kenmerk	N;FEM;PL	N;PL
fonctions	plichten	fonction	plichten	N;FEM;PL	N;PL
fonctions	taken	fonction	taak	N;FEM;PL	N;PL
accès	toegang	accès	toegang	N;MASC;SG	N;MASC+FEM;SG
informations	gegevens	information	gegeven	N;FEM;PL	N;PL
charge	charge	charge	charge	N;FEM;SG	N;MASC+FEM;SG
charge	laadvermogen	charge	laadvermogen	N;FEM;SG	N;NEUT;SG
sites	sites	site	sites	N;MASC;PL	N;PL
sites	websites	site	website	N;MASC;PL	N;PL
basket	basket	basket	basket	N;MASC;SG	N;MASC+FEM;SG
basket	mand	basket	mand	N;MASC;SG	N;MASC+FEM;SG
basket	mandje	basket	mandje	N;MASC;SG	N;NEUT;SG
basket	basketball	basket	basketball	N;MASC;SG	N;MASC+FEM;SG
basket	basketbal	basket	basketbal	N;MASC;SG	N;NEUT;SG
utiliser	gebruiken	utiliser	gebruiken	V;NFIN	V;NFIN
utiliser	gebruiken	utiliser	gebruiken	V;NFIN	V;NFIN
économie	economie	économie	economie	N;FEM;SG	N;MASC+FEM;SG
économie	economie	économie	economie	N;FEM;SG	N;MASC+FEM;SG
longueur	lengte	longueur	lengte	N;FEM;SG	N;MASC+FEM;SG
légende	onderschrift	légende	onderschrift	N;FEM;SG	N;NEUT;SG
légende	titel	légende	titel	N;FEM;SG	N;MASC+FEM;SG
légende	legende	légende	legende	N;FEM;SG	N;MASC+FEM;SG
légende	legend	légende	legend	N;FEM;SG	N;MASC+FEM;SG
pense	denk	penser	denken	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
pense	denken	penser	denken	V;IND;SG;3;PRS;FIN	V;NFIN
vingt	twintig	vingt	twintig	NUM	NUM
conditions	omstandigheden	condition	omstandigheid	N;FEM;PL	N;PL
conditions	condities	condition	conditie	N;FEM;PL	N;PL
conditions	voorwaarden	condition	voorwaarde	N;FEM;PL	N;PL
élection	verkiezing	élection	verkiezing	N;FEM;SG	N;MASC+FEM;SG
protection	bescherming	protection	bescherming	N;FEM;SG	N;MASC+FEM;SG
scénariste	schrijver	scénariste	schrijver	N;MASC;SG	N;MASC+FEM;SG
scénariste	schrijfster	scénariste	schrijfster	N;MASC;SG	N;MASC+FEM;SG
scénariste	scenarioschrijver	scénariste	scenarioschrijver	N;MASC;SG	N;MASC+FEM;SG
bibliothèque	bibliotheek	bibliothèque	bibliotheek	N;FEM;SG	N;MASC+FEM;SG
commerce	handel	commerce	handel	N;MASC;SG	N;MASC+FEM;SG
commerce	handelsverkeer	commerce	handelsverkeer	N;MASC;SG	N;NEUT;SG
commerce	handel	commerce	handel	N;MASC;SG	N;MASC+FEM;SG
influence	invloed	influence	invloed	N;FEM;SG	N;MASC+FEM;SG
influence	beïnvloeding	influence	beïnvloeding	N;FEM;SG	N;MASC+FEM;SG
énergie	energie	énergie	energie	N;FEM;SG	N;MASC+FEM;SG
publique	openbaar	public	openbaar	ADJ;FEM;SG	ADJ
petits	kleine	petit	klein	ADJ;MASC;PL	ADJ
petits	klein	petit	klein	ADJ;MASC;PL	ADJ
petits	smal	petit	smal	ADJ;MASC;PL	ADJ
parties	onderdelen	partie	onderdeel	N;FEM;PL	N;PL
parties	partijen	partie	partij	N;FEM;PL	N;PL
parties	feestjes	partie	feest	N;FEM;PL	N;PL
fiction	fictie	fiction	fictie	N;FEM;SG	N;MASC+FEM;SG
intérêt	belangstelling	intérêt	belangstelling	N;MASC;SG	N;MASC+FEM;SG
intérêt	rente	intérêt	rente	N;MASC;SG	N;MASC+FEM;SG
intérêt	belang	intérêt	belang	N;MASC;SG	N;NEUT;SG
intérêt	interesse	intérêt	interesse	N;MASC;SG	N;MASC+FEM;SG
structure	structuur	structure	structuur	N;FEM;SG	N;MASC+FEM;SG
kilomètres	kilometers	kilomètre	kilometer	N;MASC;PL	N;PL
kilomètres	miles	kilomètre	mil	N;MASC;PL	N;PL
kilomètres	mijlen	kilomètre	mijlen	N;MASC;PL	N;PL
kilomètres	kilometers	kilomètre	kilometer	N;MASC;PL	N;PL
kilomètres	kilometers	kilomètre	kilometer	N;MASC;PL	N;PL
jeunesse	jeugd	jeunesse	jeugd	N;FEM;SG	N;MASC+FEM;SG
régions	streken	région	streek	N;FEM;PL	N;PL
majorité	meerderheid	majorité	meerderheid	N;FEM;SG	N;MASC+FEM;SG
passer	passeren	passer	passeren	V;NFIN	V;NFIN
passer	passeren	passer	passeren	V;NFIN	V;NFIN
enseignement	lesgeven	enseignement	lesgeven	N;MASC;SG	N;NEUT;SG
enseignement	opvoeding	enseignement	opvoeding	N;MASC;SG	N;MASC+FEM;SG
enseignement	onderwijs	enseignement	onderwijs	N;MASC;SG	N;NEUT;SG
seigneur	heer	seigneur	heer	N;MASC;SG	N;MASC+FEM;SG
seigneur	lord	seigneur	lord	N;MASC;SG	N;MASC+FEM;SG
seigneur	heere	seigneur	heere	N;MASC;SG	N;MASC+FEM;SG
veut	wil	vouloir	willen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
exposition	tentoonstelling	exposition	tentoonstelling	N;FEM;SG	N;MASC+FEM;SG
exposition	bewijsstuk	exposition	bewijsstuk	N;FEM;SG	N;NEUT;SG
exposition	tentoonstelling	exposition	tentoonstelling	N;FEM;SG	N;MASC+FEM;SG
exposition	expositie	exposition	expositie	N;FEM;SG	N;MASC+FEM;SG
exposition	belichting	exposition	belichting	N;FEM;SG	N;MASC+FEM;SG
exposition	blootstelling	exposition	blootstelling	N;FEM;SG	N;MASC+FEM;SG
poids	gewicht	poids	gewicht	N;MASC;SG	N;NEUT;SG
poids	gewicht	poids	gewicht	N;MASC;SG	N;NEUT;SG
santé	cheers	santé	cheers	N;FEM;SG	N;MASC+FEM;SG
santé	proost	santé	proost	N;FEM;SG	N;MASC+FEM;SG
santé	gezondheid	santé	gezondheid	N;FEM;SG	N;MASC+FEM;SG
heure	uurtje	heure	uur	N;FEM;SG	N;NEUT;SG
heure	uur	heure	uur	N;FEM;SG	N;NEUT;SG
heure	tijd	heure	tijd	N;FEM;SG	N;MASC+FEM;SG
feu	brand	feu	brand	N;MASC;SG	N;MASC+FEM;SG
feu	vuur	feu	vuur	N;MASC;SG	N;NEUT;SG
italienne	italiaanse	italien	italiaans	ADJ;FEM;SG	ADJ
italienne	italiaans	italien	italiaans	ADJ;FEM;SG	ADJ
atteint	bereikte	atteindre	bereiken	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
atteint	bereikt	atteindre	bereiken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
atteint	behaald	atteindre	behalen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
atteint	bereikte	atteindre	bereiken	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
atteint	bereikt	atteindre	bereiken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
profession	beroepsgroep	profession	beroepsgroep	N;FEM;SG	N;MASC+FEM;SG
profession	beroep	profession	beroep	N;FEM;SG	N;NEUT;SG
profession	bezigheid	profession	bezigheid	N;FEM;SG	N;MASC+FEM;SG
profession	beroep	profession	beroep	N;FEM;SG	N;NEUT;SG
profession	bezetting	profession	bezetting	N;FEM;SG	N;MASC+FEM;SG
trouver	vinden	trouver	vinden	V;NFIN	V;NFIN
trouver	vinden	trouver	vinden	V;NFIN	V;NFIN
trouver	vind	trouver	vinden	V;NFIN	V;SG;PRS;FIN
voyage	reis	voyage	reis	N;MASC;SG	N;MASC+FEM;SG
voyage	journey	voyage	journey	N;MASC;SG	N;MASC+FEM;SG
voyage	reis	voyage	reis	N;MASC;SG	N;MASC+FEM;SG
voyage	trip	voyage	trip	N;MASC;SG	N;MASC+FEM;SG
supérieur	bovenste	supérieur	boven	ADJ;MASC;SG	ADJ;RL
supérieur	superieure	supérieur	superieur	ADJ;MASC;SG	ADJ
supérieur	superieur	supérieur	superieur	ADJ;MASC;SG	ADJ
supérieur	hogere	supérieur	hoog	ADJ;MASC;SG	ADJ;CMPR
supérieur	hoger	supérieur	hoog	ADJ;MASC;SG	ADJ;CMPR
logo	logo	logo	logo	N;MASC;SG	N;NEUT;SG
gestion	beheer	gestion	beheer	N;FEM;SG	N;NEUT;SG
gestion	management	gestion	management	N;FEM;SG	N;NEUT;SG
derniers	laatste	dernier	laat	ADJ;MASC;PL	ADJ;RL
derniers	nieuwste	dernier	nieuw	ADJ;MASC;PL	ADJ;RL
derniers	laatste	dernier	laat	ADJ;MASC;PL	ADJ;RL
localité	lokatie	localité	lokatie	N;FEM;SG	N;MASC+FEM;SG
localité	locatie	localité	locatie	N;FEM;SG	N;MASC+FEM;SG
localité	ligging	localité	ligging	N;FEM;SG	N;MASC+FEM;SG
arrière	rug	arrière	rug	N;MASC;SG	N;MASC+FEM;SG
arrière	back	arrière	back	N;MASC;SG	N;MASC+FEM;SG
arrière	achterkant	arrière	achterkant	N;MASC;SG	N;MASC+FEM;SG
arrière	achterhoede	arrière	achterhoede	N;MASC;SG	N;MASC+FEM;SG
arrière	achterzijde	arrière	achterzijde	N;MASC;SG	N;MASC+FEM;SG
régime	dieet	régime	dieet	N;MASC;SG	N;NEUT;SG
régime	voeding	régime	voeding	N;MASC;SG	N;MASC+FEM;SG
régime	regime	régime	regime	N;MASC;SG	N;NEUT;SG
black	zwarte	black	zwart	ADJ;MASC;SG	ADJ
black	zwart	black	zwart	ADJ;MASC;SG	ADJ
résultat	resultaat	résultat	resultaat	N;MASC;SG	N;NEUT;SG
couleurs	kleuren	couleur	kleur	N;FEM;PL	N;PL
couleurs	kleuren	couleur	kleur	N;FEM;PL	N;PL
couleurs	kleuren	couleur	kleur	N;FEM;PL	N;PL
comment	hoe	comment	hoe	ADV	ADV
nations	naties	nation	naties	N;FEM;PL	N;PL
signe	teken	signe	teken	N;MASC;SG	N;NEUT;SG
apparaît	verschijnt	apparaître	verschijnen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
orchestre	band	orchestre	band	N;MASC;SG	N;MASC+FEM;SG
orchestre	orkest	orchestre	orkest	N;MASC;SG	N;NEUT;SG
orchestre	orchestra	orchestre	orchestra	N;MASC;SG	N;NEUT;SG
concours	wedstrijdje	concours	wedstrijd	N;MASC;SG	N;NEUT;SG
concours	wedstrijd	concours	wedstrijd	N;MASC;SG	N;MASC+FEM;SG
concours	prijsvraag	concours	prijsvraag	N;MASC;SG	N;MASC+FEM;SG
concours	concurrentie	concours	concurrentie	N;MASC;SG	N;MASC+FEM;SG
concours	mededinging	concours	mededinging	N;MASC;SG	N;MASC+FEM;SG
concours	competitie	concours	competitie	N;MASC;SG	N;MASC+FEM;SG
moderne	modern	moderne	modern	ADJ;MASC;SG	ADJ
moderne	moderne	moderne	modern	ADJ;MASC;SG	ADJ
longue	lang	long	lang	ADJ;FEM;SG	ADJ
longue	lange	long	lang	ADJ;FEM;SG	ADJ
termine	voltooien	terminer	voltooien	V;IND;SG;3;PRS;FIN	V;NFIN
termine	afmaken	terminer	afmaken	V;IND;SG;3;PRS;FIN	V;NFIN
liées	gebonden	lier	binden	V;FEM;PL;PST;V.PTCP	V;V.PTCP
liées	vastgebonden	lier	vastbinden	V;FEM;PL;PST;V.PTCP	V;V.PTCP
wikipedia	wikipedia	wikipedia	wikipedia	N;FEM;SG	N;MASC+FEM;SG
phase	fase	phase	fase	N;FEM;SG	N;MASC+FEM;SG
problèmes	problemen	problème	probleem	N;MASC;PL	N;PL
problèmes	kwesties	problème	kwestie	N;MASC;PL	N;PL
journaliste	journaliste	journaliste	journalist	N;MASC;SG	N;MASC+FEM;SG
journaliste	journalist	journaliste	journalist	N;MASC;SG	N;MASC+FEM;SG
journaliste	verslaggeefster	journaliste	verslaggeefster	N;MASC;SG	N;MASC+FEM;SG
journaliste	verslaggever	journaliste	verslaggever	N;MASC;SG	N;MASC+FEM;SG
journaliste	journaliste	journaliste	journalist	N;MASC;SG	N;MASC+FEM;SG
journaliste	journalist	journaliste	journalist	N;MASC;SG	N;MASC+FEM;SG
journaliste	reporter	journaliste	reporter	N;MASC;SG	N;MASC+FEM;SG
record	record	record	record	N;MASC;SG	N;NEUT;SG
célèbre	beroemde	célèbre	beroemd	ADJ;MASC;SG	ADJ
célèbre	beroemd	célèbre	beroemd	ADJ;MASC;SG	ADJ
musical	muzikale	musical	muzikaal	ADJ;MASC;SG	ADJ
musical	muzikaal	musical	muzikaal	ADJ;MASC;SG	ADJ
mariage	huwelijk	mariage	huwelijk	N;MASC;SG	N;NEUT;SG
mariage	trouwfeest	mariage	trouwfeest	N;MASC;SG	N;NEUT;SG
mariage	bruiloft	mariage	bruiloft	N;MASC;SG	N;MASC+FEM;SG
mariage	huwelijk	mariage	huwelijk	N;MASC;SG	N;NEUT;SG
svg	svg	svg	svg	N;MASC;SG	N;MASC+FEM;SG
architecte	architect	architecte	architect	N;MASC;SG	N;MASC+FEM;SG
message	bericht	message	bericht	N;MASC;SG	N;NEUT;SG
message	boodschap	message	boodschap	N;MASC;SG	N;MASC+FEM;SG
message	berichtje	message	bericht	N;MASC;SG	N;NEUT;SG
mêmes	hetzelfde	même	hetzelfde	ADJ;MASC;PL	ADJ
mêmes	zelfde	même	zelfde	ADJ;MASC;PL	ADJ
artistes	kunstenaars	artiste	kunstenaar	N;MASC;PL	N;PL
artistes	artiesten	artiste	artiest	N;MASC;PL	N;PL
constitution	grondwet	constitution	grondwet	N;FEM;SG	N;MASC+FEM;SG
constitution	constitutie	constitution	constitutie	N;FEM;SG	N;MASC+FEM;SG
roger	roger	roger	roog	N;MASC;SG	N;MASC+FEM;SG
presque	bijna	presque	bijna	ADV	ADV
presque	bijna	presque	bijna	ADV	ADV
affaire	geval	affaire	geval	N;FEM;SG	N;NEUT;SG
affaire	case	affaire	case	N;FEM;SG	N;MASC+FEM;SG
affaire	zaak	affaire	zaak	N;FEM;SG	N;MASC+FEM;SG
propose	stelt	proposer	stellen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
esprit	esprit	esprit	esprit	N;MASC;SG	N;MASC+FEM;SG
esprit	geest	esprit	geest	N;MASC;SG	N;MASC+FEM;SG
esprit	geest	esprit	geest	N;MASC;SG	N;MASC+FEM;SG
esprit	spirit	esprit	spirit	N;MASC;SG	N;MASC+FEM;SG
suivi	volgen	suivre	volgen	V;MASC;SG;PST;V.PTCP	V;NFIN
suivi	traceren	suivre	traceren	V;MASC;SG;PST;V.PTCP	V;NFIN
moteur	engine	moteur	engine	N;MASC;SG	N;MASC+FEM;SG
moteur	motor	moteur	motor	N;MASC;SG	N;MASC+FEM;SG
moteur	motor	moteur	motor	N;MASC;SG	N;MASC+FEM;SG
relations	relaties	relation	relatie	N;FEM;PL	N;PL
relations	betrekkingen	relation	betrekking	N;FEM;PL	N;PL
relations	relaties	relation	relatie	N;FEM;PL	N;PL
ouverture	opening	ouverture	opening	N;FEM;SG	N;MASC+FEM;SG
ouverture	openbaarheid	ouverture	openbaarheid	N;FEM;SG	N;MASC+FEM;SG
ouverture	openheid	ouverture	openheid	N;FEM;SG	N;MASC+FEM;SG
désormais	nu	désormais	nu	ADV	ADV
élève	leerling	élève	leerling	N;MASC;SG	N;MASC+FEM;SG
élève	pupil	élève	pupil	N;MASC;SG	N;MASC+FEM;SG
séries	reeksen	série	reeks	N;FEM;PL	N;PL
séries	series	série	serie	N;FEM;PL	N;PL
galerie	galerie	galerie	galerie	N;FEM;SG	N;MASC+FEM;SG
galerie	galerij	galerie	galerij	N;FEM;SG	N;MASC+FEM;SG
découvert	ontdekte	découvrir	ontdekken	V;MASC;SG;PST;V.PTCP	V;SG;PST;FIN
découvert	ontdekt	découvrir	ontdekken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
découvert	blootgelegd	découvrir	blootleggen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
parlement	parlement	parlement	parlement	N;MASC;SG	N;NEUT;SG
zip	rits	zip	rits	N;MASC;SG	N;MASC+FEM;SG
zip	zip	zip	zip	N;MASC;SG	N;MASC+FEM;SG
étudiant	leerling	étudiant	leerling	N;MASC;SG	N;MASC+FEM;SG
étudiant	student	étudiant	student	N;MASC;SG	N;MASC+FEM;SG
techniques	technische	technique	technisch	ADJ;MASC;PL	ADJ
techniques	technisch	technique	technisch	ADJ;MASC;PL	ADJ
théorie	theorie	théorie	theorie	N;FEM;SG	N;MASC+FEM;SG
doute	twijfel	doute	twijfel	N;MASC;SG	N;MASC+FEM;SG
doute	twijfel	doute	twijfel	N;MASC;SG	N;MASC+FEM;SG
suppression	onderdrukking	suppression	onderdrukking	N;FEM;SG	N;MASC+FEM;SG
suppression	verwijdering	suppression	verwijdering	N;FEM;SG	N;MASC+FEM;SG
suppression	schrapping	suppression	schrapping	N;FEM;SG	N;MASC+FEM;SG
suppression	verwijdering	suppression	verwijdering	N;FEM;SG	N;MASC+FEM;SG
mémoire	herinnering	mémoire	herinnering	N;FEM;SG	N;MASC+FEM;SG
mémoire	memory	mémoire	memory	N;FEM;SG	N;MASC+FEM;SG
ami	ami	ami	ami	N;MASC;SG	N;MASC+FEM;SG
ami	vriendin	ami	vriendin	N;MASC;SG	N;MASC+FEM;SG
ami	vriend	ami	vriend	N;MASC;SG	N;MASC+FEM;SG
françaises	franse	français	frans	ADJ;FEM;PL	ADJ
arrive	arriveert	arriver	arriveren	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
images	beelden	image	beeld	N;FEM;PL	N;PL
images	afbeeldingen	image	afbeelding	N;FEM;PL	N;PL
images	plaatjes	image	plaat	N;FEM;PL	N;PL
éducation	opvoeding	éducation	opvoeding	N;FEM;SG	N;MASC+FEM;SG
éducation	onderwijs	éducation	onderwijs	N;FEM;SG	N;NEUT;SG
magazine	tijdschrift	magazine	tijdschrift	N;MASC;SG	N;NEUT;SG
magazine	magazine	magazine	magazine	N;MASC;SG	N;NEUT;SG
don	donatie	don	donatie	N;MASC;SG	N;MASC+FEM;SG
don	schenking	don	schenking	N;MASC;SG	N;MASC+FEM;SG
don	don	don	don	N;MASC;SG	N;MASC+FEM;SG
pourquoi	waarom	pourquoi	waarom	ADV	ADV
aller	gaan	aller	gaan	V;NFIN	V;PRS;NFIN
officier	officier	officier	officier	N;MASC;SG	N;MASC+FEM;SG
officier	agent	officier	agent	N;MASC;SG	N;MASC+FEM;SG
note	noot	note	noot	N;FEM;SG	N;MASC+FEM;SG
note	briefje	note	brief	N;FEM;SG	N;NEUT;SG
note	notitie	note	notitie	N;FEM;SG	N;MASC+FEM;SG
note	opmerking	note	opmerking	N;FEM;SG	N;MASC+FEM;SG
note	voetnoot	note	voetnoot	N;FEM;SG	N;MASC+FEM;SG
hauteur	hoogte	hauteur	hoogte	N;FEM;SG	N;MASC+FEM;SG
hauteur	lengte	hauteur	lengte	N;FEM;SG	N;MASC+FEM;SG
camp	kamp	camp	kamp	N;MASC;SG	N;NEUT;SG
considéré	beschouwd	considérer	beschouwen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
considéré	overwogen	considérer	overwegen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
secteur	sector	secteur	sector	N;MASC;SG	N;MASC+FEM;SG
social	sociale	social	sociaal	ADJ;MASC;SG	ADJ
social	sociaal	social	sociaal	ADJ;MASC;SG	ADJ
représentant	vertegenwoordiger	représentant	vertegenwoordiger	N;MASC;SG	N;MASC+FEM;SG
saisons	seizoenen	saison	seizoen	N;FEM;PL	N;PL
temple	tempel	temple	tempel	N;MASC;SG	N;MASC+FEM;SG
forêt	woud	forêt	wouden	N;FEM;SG	N;NEUT;SG
forêt	bos	forêt	bos	N;FEM;SG	N;NEUT;SG
forêt	forêt	forêt	forêt	N;FEM;SG	N;MASC+FEM;SG
importance	belangrijkheid	importance	belangrijkheid	N;FEM;SG	N;MASC+FEM;SG
importance	belang	importance	belang	N;FEM;SG	N;NEUT;SG
importance	betekenis	importance	betekenis	N;FEM;SG	N;MASC+FEM;SG
maintenant	nu	maintenant	nu	ADV	ADV
forte	sterk	fort	sterk	ADJ;FEM;SG	ADJ
forte	sterke	fort	sterk	ADJ;FEM;SG	ADJ
conflit	conflict	conflit	conflict	N;MASC;SG	N;NEUT;SG
conflit	conflict	conflit	conflict	N;MASC;SG	N;NEUT;SG
conflit	geschil	conflit	geschil	N;MASC;SG	N;NEUT;SG
commandant	majoor	commandant	majoor	N;MASC;SG	N;MASC+FEM;SG
commandant	major	commandant	major	N;MASC;SG	N;MASC+FEM;SG
commandant	hoofdvak	commandant	hoofdvak	N;MASC;SG	N;NEUT;SG
commandant	gezagvoerder	commandant	gezagvoerder	N;MASC;SG	N;MASC+FEM;SG
commandant	commander	commandant	commander	N;MASC;SG	N;MASC+FEM;SG
commandant	bevelhebber	commandant	bevelhebber	N;MASC;SG	N;MASC+FEM;SG
commandant	commandant	commandant	commandant	N;MASC;SG	N;MASC+FEM;SG
commandant	overste	commandant	overste	N;MASC;SG	N;MASC+FEM;SG
meurt	sterft	mourir	sterven	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
docteur	arts	docteur	arts	N;MASC;SG	N;MASC+FEM;SG
docteur	doktor	docteur	doktor	N;MASC;SG	N;MASC+FEM;SG
docteur	dokter	docteur	dokter	N;MASC;SG	N;MASC+FEM;SG
docteur	doctor	docteur	doctor	N;MASC;SG	N;MASC+FEM;SG
gouverneur	gouverneur	gouverneur	gouverneur	N;MASC;SG	N;MASC+FEM;SG
artistique	artistieke	artistique	artistiek	ADJ;MASC;SG	ADJ
artistique	artistiek	artistique	artistiek	ADJ;MASC;SG	ADJ
loin	weg	loin	weg	ADV	ADV
collège	collège	collège	collèg	N;MASC;SG	N;NEUT;SG
collège	college	collège	college	N;MASC;SG	N;NEUT;SG
collège	hogeschool	collège	hogeschool	N;MASC;SG	N;MASC+FEM;SG
collège	universiteit	collège	universiteit	N;MASC;SG	N;MASC+FEM;SG
utilise	gebruiken	utiliser	gebruiken	V;IND;SG;3;PRS;FIN	V;NFIN
bassin	bekken	bassin	bekken	N;MASC;SG	N;NEUT;SG
