dari	從	dari	從	ADP	ADP
mulut	嘴	mulut	嘴	N;SG	N
mulut	口	mulut	口	N;SG	N
mulut	嘴	mulut	嘴	N;SG	N
mulut	口腔	mulut	口腔	N;SG	N
muka	臉	muka	臉	N;SG	N
muka	面孔	muka	面孔	N;SG	N
muka	臉	muka	臉	N;SG	N
muka	臉部	muka	臉部	N;SG	N
baca	讀	baca	讀	V;SG;ACT	V
baca	讀取	baca	讀取	V;SG;ACT	V
ketujuh	第七	ketujuh	第七	NUM	NUM
kriteria	標準	kriteria	標準	N;SG	N
kriteria	標準	kriteria	標準	N;SG	N
produsen	廠	produsen	廠	N;SG	N
tembok	壁	tembok	壁	N;SG	N
tembok	牆壁	tembok	牆壁	N;SG	N
tembok	圍牆	tembok	圍牆	N;SG	N
tembok	牆	tembok	牆	N;SG	N
tembok	牆壁	tembok	牆壁	N;SG	N
tembok	城牆	tembok	城牆	N;SG	N
tembok	牆	tembok	牆	N;SG	N
pembelajaran	學	penbelajaran	學	N;SG	N
kebangsaan	國籍	kebangsaan	國籍	N;SG	N
kebangsaan	民族	kebangsaan	民族	N;SG	N
terjual	賣	terjual	賣	V;SG;PASS	V
terjual	售出	terjual	售出	V;SG;PASS	V
bursa	股票	bursa	股票	N;SG	N
bursa	存貨	bursa	存貨	N;SG	N
bursa	庫存	bursa	庫存	N;SG	N
bursa	交流	bursa	交流	N;SG	N
roti	麵	roti	麵	N;SG	N
organ	器官	organ	器官	N;SG	N
organ	器官	organ	器官	N;SG	N
organ	風琴	organ	風琴	N;SG	N
gratis	自由	gratis	自由	N;SG	N
gratis	免費	gratis	免費	N;SG	N
sosialis	社會	sosialis	社會	N;SG	N
ham	火腿	ham	火腿	N;SG	N
anggur	葡萄	anggur	葡萄	N;SG	N
anggur	酒	anggur	酒	N;SG	N
anggur	葡萄	anggur	葡萄	N;SG	N
sadar	自覺	sadar	自覺	;SG	
hits	命中	hits	命中	N	N
tiang	竿	tiang	竿	N;SG	N
tiang	鋼管	tiang	鋼管	N;SG	N
tiang	柱	tiang	柱	N;SG	N
tiang	支柱	tiang	支柱	N;SG	N
disediakan	提供	disediakan	提供	V;SG;PASS	V
jurnal	日誌	jurnal	日誌	N;SG	N
jurnal	日刊	jurnal	日刊	N;SG	N
jurnal	日記	jurnal	日記	N;SG	N
jurnal	期刊	jurnal	期刊	N;SG	N
jurnal	期刊	jurnal	期刊	N;SG	N
pasien	病患	pasien	病患	N;SG	N
pasien	患者	pasien	患者	N;SG	N
pasien	病人	pasien	病人	N;SG	N
pasien	病患	pasien	病患	N;SG	N
pasien	患者	pasien	患者	N;SG	N
pasien	病人	pasien	病人	N;SG	N
pembaca	讀者	penbaca	讀者	N;SG	N
pembaca	讀者	penbaca	讀者	N;SG	N
hantu	鬼	hantu	鬼	N;SG	N
hantu	鬼	hantu	鬼	N;SG	N
hantu	幽靈	hantu	幽靈	N;SG	N
perasaan	感覺	perrasaan	感覺	N;SG	N
perasaan	感情	perrasaan	感情	N;SG	N
perkawinan	婚姻	perkawinan	婚姻	N;SG	N
mekanisme	機制	mekanisme	機制	N;SG	N
mekanisme	機制	mekanisme	機制	N;SG	N
pelukis	畫家	penlukis	畫家	N;SG	N
pelukis	畫師	penlukis	畫師	N;SG	N
pelukis	畫家	penlukis	畫家	N;SG	N
kekurangan	瑕疵	kekurangan	瑕疵	N;SG	N
kekurangan	缺點	kekurangan	缺點	N;SG	N
kekurangan	缺陷	kekurangan	缺陷	N;SG	N
kekurangan	劣勢	kekurangan	劣勢	N;SG	N
kekurangan	缺點	kekurangan	缺點	N;SG	N
menikmati	享受	mennikmati	享受	V;SG;ACT	V
menikmati	享受	mennikmati	享受	V;SG;ACT	V
menikmati	享受	mennikmati	享受	V;SG;ACT	V
helikopter	菜	helikopter	菜	N;SG	N
helikopter	直升	helikopter	直升	N;SG	N
helikopter	直升	helikopter	直升	N;SG	N
telekomunikasi	電訊	telekomunikasi	電訊	N	N
telekomunikasi	電信	telekomunikasi	電信	N	N
telekomunikasi	電訊	telekomunikasi	電訊	N	N
telekomunikasi	電信	telekomunikasi	電信	N	N
telekomunikasi	電訊	telekomunikasi	電訊	N	N
telekomunikasi	電信	telekomunikasi	電信	N	N
tropis	熱帶	tropis	熱帶	N;SG	N
tropis	熱帶	tropis	熱帶	N;SG	N
cincin	環	cincin	環	N;SG	N
cincin	戒指	cincin	戒指	N;SG	N
cincin	環	cincin	環	N;SG	N
cincin	戒指	cincin	戒指	N;SG	N
tiket	票	tiket	票	N;SG	N
tiket	門票	tiket	門票	N;SG	N
tiket	車票	tiket	車票	N;SG	N
tiket	票券	tiket	票券	N;SG	N
tiket	售票	tiket	售票	N;SG	N
tiket	票	tiket	票	N;SG	N
tiket	門票	tiket	門票	N;SG	N
tiket	車票	tiket	車票	N;SG	N
perserikatan	工會	perserikatan	工會	N;SG	N
diterapkan	套用	diterapkan	套用	V;SG;PASS	V
tes	測試	tes	測試	N;SG	N
tes	試驗	tes	試驗	N;SG	N
tes	測驗	tes	測驗	N;SG	N
tes	測試	tes	測試	N;SG	N
tes	測驗	tes	測驗	N;SG	N
memperlihatkan	顯示	menperlihatkan	顯示	V;SG;ACT	V
memperlihatkan	顯示	menperlihatkan	顯示	V;SG;ACT	V
melepaskan	釋出	menlepaskan	釋出	V;SG;ACT	V
melepaskan	釋放	menlepaskan	釋放	V;SG;ACT	V
melepaskan	釋放	menlepaskan	釋放	V;SG;ACT	V
korupsi	腐敗	korupsi	腐敗	N;SG	N
politisi	政界	politisi	政界	N;SG	N
politisi	政客	politisi	政客	N;SG	N
politisi	政治	politisi	政治	N;SG	N
politisi	政客	politisi	政客	N;SG	N
politisi	政治	politisi	政治	N;SG	N
serius	嚴重	serius	嚴重	ADJ;SG	ADJ
serius	嚴肅	serius	嚴肅	ADJ;SG	ADJ
idola	偶像	idola	偶像	N	N
cuaca	天氣	cuaca	天氣	N;SG	N
cuaca	氣象	cuaca	氣象	N;SG	N
kebakaran	消防	kebakaran	消防	N;SG	N
kebakaran	火	kebakaran	火	N;SG	N
kebakaran	火災	kebakaran	火災	N;SG	N
kebakaran	火災	kebakaran	火災	N;SG	N
julukan	暱稱	julukan	暱稱	N;SG	N
julukan	綽號	julukan	綽號	N;SG	N
julukan	暱稱	julukan	暱稱	N;SG	N
julukan	綽號	julukan	綽號	N;SG	N
kesepakatan	協定	kesepakatan	協定	N;SG	N
kesepakatan	協議	kesepakatan	協議	N;SG	N
kesejahteraan	福利	kesejahteraan	福利	N;SG	N
pemakaman	葬禮	penmakaman	葬禮	N;SG	N
pemakaman	墓園	penmakaman	墓園	N;SG	N
pemakaman	墓地	penmakaman	墓地	N;SG	N
pemakaman	公墓	penmakaman	公墓	N;SG	N
biro	主席	biro	主席	N;SG	N
galaksi	星系	galaksi	星系	N;SG	N
galaksi	星系	galaksi	星系	N;SG	N
ion	離子	ion	離子	N	N
ion	離子	ion	離子	N	N
instrumen	儀器	instrumen	儀器	N;SG	N
instrumen	樂器	instrumen	樂器	N;SG	N
instrumen	文書	instrumen	文書	N;SG	N
instrumen	儀器	instrumen	儀器	N;SG	N
instrumen	樂器	instrumen	樂器	N;SG	N
instrumen	文書	instrumen	文書	N;SG	N
sosok	圖	sosok	圖	N	N
pengajar	家教	penajar	家教	N;SG	N
pengajar	導師	penajar	導師	N;SG	N
profesi	職業	profesi	職業	N;SG	N
profesi	專業	profesi	專業	N;SG	N
penyebaran	部署	pensebaran	部署	N;SG	N
penyebaran	部署	pensebaran	部署	N;SG	N
otot	肌肉	otot	肌肉	N;SG	N
otot	肌	otot	肌	N;SG	N
otot	肌肉	otot	肌肉	N;SG	N
otot	肌肉	otot	肌肉	N;SG	N
komisaris	政委	komisaris	政委	N;SG	N
berdarah	流血	berdarah	流血	V;SG;ACT	V
berdarah	出血	berdarah	出血	V;SG;ACT	V
berdarah	出血	berdarah	出血	V;SG;ACT	V
kutub	極地	kutub	極地	N;SG	N
kutub	竿	kutub	竿	N;SG	N
kutub	鋼管	kutub	鋼管	N;SG	N
kutub	極地	kutub	極地	N;SG	N
awan	雲	awan	雲	N;SG	N
awan	雲彩	awan	雲彩	N;SG	N
awan	雲	awan	雲	N;SG	N
awan	雲端	awan	雲端	N;SG	N
ketentuan	條件	ketentuan	條件	N;SG	N
ketentuan	術語	ketentuan	術語	N;SG	N
ketentuan	條款	ketentuan	條款	N;SG	N
tahanan	俘虜	tahanan	俘虜	N;SG	N
tahanan	囚犯	tahanan	囚犯	N;SG	N
tahanan	犯人	tahanan	犯人	N;SG	N
tahanan	囚徒	tahanan	囚徒	N;SG	N
tahanan	囚犯	tahanan	囚犯	N;SG	N
tahanan	犯人	tahanan	犯人	N;SG	N
tahanan	囚徒	tahanan	囚徒	N;SG	N
tahanan	監護	tahanan	監護	N;SG	N
tahanan	羈	tahanan	羈	N;SG	N
moral	士氣	moral	士氣	N;SG	N
moral	道義	moral	道義	N;SG	N
moral	道德	moral	道德	N;SG	N
moral	道德	moral	道德	N;SG	N
moral	道德	moral	道德	N;SG	N
moral	道義	moral	道義	N;SG	N
moral	道德	moral	道德	N;SG	N
terluka	受傷	terluka	受傷	V;SG;PASS	V
pengarang	作者	penarang	作者	N;SG	N
pengarang	作者	penarang	作者	N;SG	N
enzim	酶	enzim	酶	N;SG	N
enzim	酶	enzim	酶	N;SG	N
memengaruhi	影響	memengaruhi	影響	V	V
memengaruhi	影響	memengaruhi	影響	V	V
auto	自動	auto	自動	N;SG	N
perekonomian	經濟	perekonomian	經濟	N;SG	N
perekonomian	經濟	perekonomian	經濟	N;SG	N
mengejar	追求	menkejar	追求	V;SG;ACT	V
mengejar	追逐	menkejar	追逐	V;SG;ACT	V
mengejar	追擊	menkejar	追擊	V;SG;ACT	V
mengejar	追	menkejar	追	V;SG;ACT	V
mengejar	追逐	menkejar	追逐	V;SG;ACT	V
peradaban	文明	peradaban	文明	N;SG	N
membahas	討論	menbahas	討論	V;SG;ACT	V
pinggiran	邊緣	pinggiran	邊緣	N;SG	N
pinggiran	邊緣	pinggiran	邊緣	N;SG	N
gawang	目標	gawang	目標	N;SG	N
primer	底	primer	底	N;SG	N
primer	初級	primer	初級	N;SG	N
beras	大米	beras	大米	N;SG	N
beras	米	beras	米	N;SG	N
beras	米飯	beras	米飯	N;SG	N
beras	飯	beras	飯	N;SG	N
bumbu	調味	bumbu	調味	N;SG	N
bumbu	香料	bumbu	香料	N;SG	N
datar	平面	datar	平面	N;SG	N
datar	公寓	datar	公寓	N;SG	N
meja	書	meja	書	N;SG	N
liberal	自由	liberal	自由	N;SG	N
menunjuk	指	mentunjuk	指	V;SG;ACT	V
membela	捍衛	menbela	捍衛	V;SG;ACT	V
membela	保衛	menbela	保衛	V;SG;ACT	V
membela	捍衛	menbela	捍衛	V;SG;ACT	V
siklus	週期	siklus	週期	N;SG	N
siklus	週期	siklus	週期	N;SG	N
siklus	迴圈	siklus	迴圈	N;SG	N
parah	嚴重	parah	嚴重	ADJ;SG	ADJ
cadangan	後援	cadangan	後援	N;SG	N
cadangan	後備	cadangan	後備	N;SG	N
event	事件	event	事件	N	N
event	活動	event	活動	N	N
jawaban	答	jawaban	答	N;SG	N
jawaban	答案	jawaban	答案	N;SG	N
jawaban	答案	jawaban	答案	N;SG	N
dipasang	安裝	dipasang	安裝	V;SG;PASS	V
honda	本田	honda	本田	N	N
psikologi	心理	psikologi	心理	N;SG	N
psikologi	心理	psikologi	心理	N;SG	N
psikologi	心理	psikologi	心理	N;SG	N
geografi	地理	geografi	地理	N;SG	N
geografi	地理	geografi	地理	N;SG	N
geografi	地理	geografi	地理	N;SG	N
geografi	地域	geografi	地域	N;SG	N
geografi	地理	geografi	地理	N;SG	N
dimakan	食用	dimakan	食用	V;SG;PASS	V
membintangi	主演	menbintangi	主演	V;SG;ACT	V
suasana	氣氛	suasana	氣氛	N;SG	N
suasana	大氣	suasana	大氣	N;SG	N
suasana	大氣	suasana	大氣	N;SG	N
suasana	氛圍	suasana	氛圍	N;SG	N
suasana	心境	suasana	心境	N;SG	N
suasana	心情	suasana	心情	N;SG	N
suasana	情緒	suasana	情緒	N;SG	N
suasana	氛圍	suasana	氛圍	N;SG	N
suasana	氛圍	suasana	氛圍	N;SG	N
memisahkan	分離	menpisahkan	分離	V;SG;ACT	V
memisahkan	分居	menpisahkan	分居	V;SG;ACT	V
kambing	山羊	kambing	山羊	N;SG	N
kambing	羊	kambing	羊	N;SG	N
tebal	厚厚	tebal	厚厚	ADJ;SG	ADJ
atmosfer	氣氛	atmosfer	氣氛	N;SG	N
atmosfer	大氣	atmosfer	大氣	N;SG	N
atmosfer	大氣	atmosfer	大氣	N;SG	N
atmosfer	氛圍	atmosfer	氛圍	N;SG	N
takhta	王座	takhta	王座	N;SG	N
takhta	王位	takhta	王位	N;SG	N
takhta	寶座	takhta	寶座	N;SG	N
idol	偶像	idol	偶像	N	N
kebangkitan	復興	kebangkitan	復興	N;SG	N
kebangkitan	振興	kebangkitan	振興	N;SG	N
bioskop	電影	bioskop	電影	N	N
bioskop	劇場	bioskop	劇場	N	N
bioskop	戲劇	bioskop	戲劇	N	N
bioskop	劇院	bioskop	劇院	N	N
bioskop	戲院	bioskop	戲院	N	N
bioskop	劇場	bioskop	劇場	N	N
bioskop	戰區	bioskop	戰區	N	N
bioskop	戲劇	bioskop	戲劇	N	N
bioskop	劇院	bioskop	劇院	N	N
bioskop	戲院	bioskop	戲院	N	N
bioskop	電影	bioskop	電影	N	N
bioskop	電影	bioskop	電影	N	N
bioskop	戲院	bioskop	戲院	N	N
bioskop	電影	bioskop	電影	N	N
bioskop	影片	bioskop	影片	N	N
bioskop	電影	bioskop	電影	N	N
terbunuh	被	terbunuh	被	V;SG;PASS	V;PASS
pelanggan	客戶	penlanggan	客戶	N;SG	N
pelanggan	顧客	penlanggan	顧客	N;SG	N
pelanggan	訂戶	penlanggan	訂戶	N;SG	N
pelanggan	客戶	penlanggan	客戶	N;SG	N
pelanggan	顧客	penlanggan	顧客	N;SG	N
pelanggan	訂戶	penlanggan	訂戶	N;SG	N
nelayan	漁民	nelayan	漁民	N;SG	N
nelayan	漁民	nelayan	漁民	N;SG	N
leluhur	祖先	leluhur	祖先	N	N
leluhur	祖先	leluhur	祖先	N	N
kredit	點數	kredit	點數	N;SG	N
kredit	信用	kredit	信用	N;SG	N
kredit	學分	kredit	學分	N;SG	N
kredit	信貸	kredit	信貸	N;SG	N
kredit	信用	kredit	信用	N;SG	N
kredit	信貸	kredit	信貸	N;SG	N
baju	衫	baju	衫	N;SG	N
baju	襯衫	baju	襯衫	N;SG	N
baju	裙	baju	裙	N;SG	N
baju	裙子	baju	裙子	N;SG	N
baju	禮服	baju	禮服	N;SG	N
baju	服裝	baju	服裝	N;SG	N
baju	衣物	baju	衣物	N;SG	N
baju	衣服	baju	衣服	N;SG	N
resolusi	決議	resolusi	決議	N;SG	N
permaisuri	皇后	permaisuri	皇后	N	N
maksimum	最大	maksimum	最大	ADJ;SG	ADJ
maksimum	最大	maksimum	最大	ADJ;SG	ADJ
sirkuit	電路	sirkuit	電路	N;SG	N
sirkuit	迴路	sirkuit	迴路	N;SG	N
sirkuit	電路	sirkuit	電路	N;SG	N
jagung	玉米	jagung	玉米	N;SG	N
aneh	怪異	aneh	怪異	ADJ;SG	ADJ
mengelola	管理	menkelola	管理	V;SG;ACT	V
mengelola	管理	menkelola	管理	V;SG;ACT	V
serat	纖維	serat	纖維	N;SG	N
serat	纖維	serat	纖維	N;SG	N
serat	纖維	serat	纖維	N;SG	N
ditugaskan	指派	ditugaskan	指派	V;SG;PASS	V
domba	羊	domba	羊	N;SG	N
domba	綿羊	domba	綿羊	N;SG	N
domba	羊肉	domba	羊肉	N;SG	N
menggabungkan	合併	mengabungkan	合併	V;SG;ACT	V
menggabungkan	合併	mengabungkan	合併	V;SG;ACT	V
menggabungkan	結合	mengabungkan	結合	V;SG;ACT	V
menggabungkan	結合	mengabungkan	結合	V;SG;ACT	V
muatan	負載	muatan	負載	N;SG	N
muatan	貨運	muatan	貨運	N;SG	N
muatan	貨物	muatan	貨物	N;SG	N
muatan	貨	muatan	貨	N;SG	N
muatan	載荷	muatan	載荷	N;SG	N
hebat	偉大	hebat	偉大	ADJ;SG	ADJ
filsuf	哲學	filsuf	哲學	N	N
filsuf	哲學	filsuf	哲學	N	N
diturunkan	降職	diturunkan	降職	V;SG;PASS	V
diturunkan	降級	diturunkan	降級	V;SG;PASS	V
formasi	編隊	formasi	編隊	N;SG	N
doktor	醫師	doktor	醫師	N;SG	N
doktor	醫生	doktor	醫生	N;SG	N
doktor	博士	doktor	博士	N;SG	N
kesuksesan	成功	kesuksesan	成功	N;SG	N
penyiaran	廣播	pensiaran	廣播	N;SG	N
penyiaran	廣播	pensiaran	廣播	N;SG	N
station	站	station	站	N	N
station	車站	station	車站	N	N
gugus	集群	gugus	集群	N;SG	N
lambat	緩慢	lambat	緩慢	ADJ;SG	ADJ
seleksi	甄選	seleksi	甄選	N;SG	N
keahlian	技能	keahlian	技能	N;SG	N
keahlian	專科	keahlian	專科	N;SG	N
keahlian	專長	keahlian	專長	N;SG	N
keahlian	專長	keahlian	專長	N;SG	N
keahlian	技藝	keahlian	技藝	N;SG	N
keahlian	技巧	keahlian	技巧	N;SG	N
keahlian	技能	keahlian	技能	N;SG	N
sasaran	目標	sasaran	目標	N;SG	N
sasaran	目標	sasaran	目標	N;SG	N
keberhasilan	成功	keberhasilan	成功	N;SG	N
seribu	千	seribu	千	NUM	NUM
berjuang	打	berjuang	打	V;SG;ACT	V
mengembalikan	恢復	menkembalikan	恢復	V;SG;ACT	V
mengembalikan	返回	menkembalikan	返回	V;SG;ACT	V
asuransi	保險	asuransi	保險	N;SG	N
asuransi	保險	asuransi	保險	N;SG	N
persekutuan	聯盟	persekutuan	聯盟	N;SG	N
persekutuan	同盟	persekutuan	同盟	N;SG	N
menurun	遞減	menturun	遞減	V;SG;ACT	V
menurun	減少	menturun	減少	V;SG;ACT	V
menurun	降低	menturun	降低	V;SG;ACT	V
menurun	下坡	menturun	下坡	V;SG;ACT	V
karet	橡膠	karet	橡膠	N;SG	N
karet	橡皮	karet	橡皮	N;SG	N
menandai	標示	mentandai	標示	V;SG;ACT	V
frame	幀	frame	幀	N	N
frame	框架	frame	框架	N	N
frame	框	frame	框	N	N
frame	幀	frame	幀	N	N
frame	框框	frame	框框	N	N
frame	框架	frame	框架	N	N
frame	框	frame	框	N	N
mempromosikan	促進	menpromosikan	促進	V;SG;ACT	V
mempromosikan	推廣	menpromosikan	推廣	V;SG;ACT	V
pemberontak	叛亂	penberontak	叛亂	N;SG	N
pemberontak	叛亂	penberontak	叛亂	N;SG	N
pemberontak	叛軍	penberontak	叛軍	N;SG	N
pemberontak	阻力	penberontak	阻力	N;SG	N
pemberontak	電阻	penberontak	電阻	N;SG	N
pemberontak	叛亂	penberontak	叛亂	N;SG	N
pemberontak	叛逆	penberontak	叛逆	N;SG	N
pemberontak	叛亂	penberontak	叛亂	N;SG	N
pemberontak	叛軍	penberontak	叛軍	N;SG	N
pemberontak	叛亂	penberontak	叛亂	N;SG	N
pemberontak	叛亂	penberontak	叛亂	N;SG	N
menekankan	強調	mentekankan	強調	V;SG;ACT	V
menekankan	強調	mentekankan	強調	V;SG;ACT	V
perunggu	青銅	perunggu	青銅	N;SG	N
perunggu	銅	perunggu	銅	N;SG	N
otonomi	自主	otonomi	自主	N;SG	N
otonomi	自主	otonomi	自主	N;SG	N
tower	塔	tower	塔	N	N
tower	塔台	tower	塔台	N	N
memindahkan	感動	menpindahkan	感動	V;SG;ACT	V
melebihi	超過	menlebihi	超過	V;SG;ACT	V
berencana	規劃	berrencana	規劃	V;SG;ACT	V
hidrogen	氫氣	hidrogen	氫氣	N	N
hidrogen	氫	hidrogen	氫	N	N
uap	蒸氣	uap	蒸氣	N;SG	N
uap	蒸氣	uap	蒸氣	N;SG	N
uap	蒸汽	uap	蒸汽	N;SG	N
ponsel	電話	ponsel	電話	N;SG	N
ponsel	手機	ponsel	手機	N;SG	N
saraf	神經	saraf	神經	N;SG	N
saraf	神經	saraf	神經	N;SG	N
bersaing	競爭	bersaing	競爭	V;SG;ACT	V
bersaing	相爭	bersaing	相爭	V;SG;ACT	V
keyakinan	信仰	keyakinan	信仰	N;SG	N
keyakinan	信心	keyakinan	信心	N;SG	N
keyakinan	信念	keyakinan	信念	N;SG	N
keyakinan	信心	keyakinan	信心	N;SG	N
keyakinan	自信	keyakinan	自信	N;SG	N
keyakinan	信仰	keyakinan	信仰	N;SG	N
keyakinan	教義	keyakinan	教義	N;SG	N
keyakinan	信條	keyakinan	信條	N;SG	N
keyakinan	教條	keyakinan	教條	N;SG	N
keyakinan	信仰	keyakinan	信仰	N;SG	N
lemak	肥	lemak	肥	N;SG	N
lemak	脂	lemak	脂	N;SG	N
lemak	胖	lemak	胖	N;SG	N
petugas	官	petugas	官	N;SG	N
petugas	軍官	petugas	軍官	N;SG	N
ternak	牲畜	ternak	牲畜	N;SG	N
ternak	畜牧	ternak	畜牧	N;SG	N
ternak	牛	ternak	牛	N;SG	N
rantai	鎖鏈	rantai	鎖鏈	N;SG	N
rantai	鏈	rantai	鏈	N;SG	N
rantai	鏈	rantai	鏈	N;SG	N
rantai	鐵鍊	rantai	鐵鍊	N;SG	N
rantai	鏈	rantai	鏈	N;SG	N
rantai	連鎖	rantai	連鎖	N;SG	N
rantai	鏈	rantai	鏈	N;SG	N
pribumi	土著	pribumi	土著	N	N
wisatawan	遊客	wisatawan	遊客	N;MASC;SG	N
wisatawan	旅遊	wisatawan	旅遊	N;MASC;SG	N
wisatawan	旅客	wisatawan	旅客	N;MASC;SG	N
wisatawan	觀光	wisatawan	觀光	N;MASC;SG	N
wisatawan	遊客	wisatawan	遊客	N;MASC;SG	N
software	軟體	software	軟體	N	N
kinerja	績效	kinerja	績效	N;SG	N
kinerja	業績	kinerja	業績	N;SG	N
meneruskan	轉送	menteruskan	轉送	V;SG;ACT	V
meneruskan	轉發	menteruskan	轉發	V;SG;ACT	V
merusak	寵壞	menrusak	寵壞	V;SG;ACT	V
merusak	破壞	menrusak	破壞	V;SG;ACT	V
merusak	毀滅	menrusak	毀滅	V;SG;ACT	V
aliansi	聯盟	aliansi	聯盟	N;SG	N
aliansi	同盟	aliansi	同盟	N;SG	N
aliansi	聯盟	aliansi	聯盟	N;SG	N
aliansi	同盟	aliansi	同盟	N;SG	N
sentral	中央	sentral	中央	N;SG	N
keperluan	水電	keperluan	水電	N;SG	N
rempah	香料	rempah	香料	N;SG	N
rempah	香料	rempah	香料	N;SG	N
mengatasi	應付	menatasi	應付	V;SG;ACT	V
mengatasi	應對	menatasi	應對	V;SG;ACT	V
menutup	閉幕	mentutup	閉幕	V;SG;ACT	V
pemeriksaan	考試	penperiksaan	考試	N;SG	N
memanggil	呼叫	menpanggil	呼叫	V;SG;ACT	V
pertimbangan	審議	pertimbangan	審議	N;SG	N
tugu	碑	tugu	碑	N	N
persahabatan	友情	persahabatan	友情	N;SG	N
persahabatan	友情	persahabatan	友情	N;SG	N
persahabatan	友誼	persahabatan	友誼	N;SG	N
jamur	蘑菇	jamur	蘑菇	N;SG	N
jamur	模具	jamur	模具	N;SG	N
jamur	真菌	jamur	真菌	N;SG	N
jamur	模具	jamur	模具	N;SG	N
jamur	蘑菇	jamur	蘑菇	N;SG	N
berkurang	減少	berkurang	減少	V;SG;ACT	V
berkurang	降低	berkurang	降低	V;SG;ACT	V
berkurang	減少	berkurang	減少	V;SG;ACT	V
menghadap	面對	menhadap	面對	V;SG;ACT	V
gurun	荒原	gurun	荒原	N;SG	N
gurun	荒地	gurun	荒地	N;SG	N
gurun	沙漠	gurun	沙漠	N;SG	N
gurun	荒漠	gurun	荒漠	N;SG	N
dicetak	列	dicetak	列	V;SG;PASS	V
pelaku	罪犯	penlaku	罪犯	N;SG	N
ganti	改變	ganti	改變	V;SG;ACT	V
ganti	變更	ganti	變更	V;SG;ACT	V
ganti	變	ganti	變	V;SG;ACT	V
ganti	替代	ganti	替代	V;SG;ACT	V
ganti	取代	ganti	取代	V;SG;ACT	V
ganti	替換	ganti	替換	V;SG;ACT	V
ganti	更換	ganti	更換	V;SG;ACT	V
ganti	代替	ganti	代替	V;SG;ACT	V
rasio	比率	rasio	比率	N;SG	N
rasio	比值	rasio	比值	N;SG	N
rasio	比例	rasio	比例	N;SG	N
pita	絲帶	pita	絲帶	N;SG	N
pita	帶子	pita	帶子	N;SG	N
pita	膠帶	pita	膠帶	N;SG	N
pita	磁帶	pita	磁帶	N;SG	N
pita	絲帶	pita	絲帶	N;SG	N
semen	精子	semen	精子	N	N
semen	精液	semen	精液	N	N
semen	水泥	semen	水泥	N	N
terhubung	連結	terhubung	連結	V;SG;PASS	V
terhubung	連線	terhubung	連線	V;SG;PASS	V
terhubung	連結	terhubung	連結	V;SG;PASS	V
tajam	尖	tajam	尖	ADJ;SG	ADJ
konten	內容	konten	內容	N;SG	N
astronomi	天文	astronomi	天文	N;SG	N
astronomi	天文	astronomi	天文	N;SG	N
unggulan	精選	unggulan	精選	N;SG	N
memori	記憶	memori	記憶	N;SG	N
memori	記憶	memori	記憶	N;SG	N
memori	記憶	memori	記憶	N;SG	N
memori	記憶	memori	記憶	N;SG	N
rohani	靈性	rohani	靈性	N;SG	N
rohani	精神	rohani	精神	N;SG	N
tambang	礦山	tambang	礦山	N;SG	N
tambang	地雷	tambang	地雷	N;SG	N
dokumenter	紀錄	dokumenter	紀錄	N;SG	N
merekam	錄音	menrekam	錄音	V;SG;ACT	V
merekam	記錄	menrekam	記錄	V;SG;ACT	V
merekam	拍攝	menrekam	拍攝	V;SG;ACT	V
tampilan	外觀	tampilan	外觀	N;SG	N
tampilan	外表	tampilan	外表	N;SG	N
tampilan	外貌	tampilan	外貌	N;SG	N
petualangan	冒險	petualangan	冒險	N;SG	N
petualangan	冒險	petualangan	冒險	N;SG	N
konvensi	公約	konvensi	公約	N;SG	N
reguler	定期	reguler	定期	N;SG	N
racing	賽車	racing	賽車	N	N
kontroversi	爭議	kontroversi	爭議	N;SG	N
mimpi	夢	mimpi	夢	N;SG	N
mimpi	夢境	mimpi	夢境	N;SG	N
mimpi	夢想	mimpi	夢想	N;SG	N
mimpi	夢	mimpi	夢	N;SG	N
mimpi	夢境	mimpi	夢境	N;SG	N
mimpi	夢想	mimpi	夢想	N;SG	N
lautan	海洋	lautan	海洋	N;SG	N
lautan	大洋	lautan	大洋	N;SG	N
lautan	洋	lautan	洋	N;SG	N
lautan	海洋	lautan	海洋	N;SG	N
lautan	海	lautan	海	N;SG	N
kesadaran	知覺	kesadaran	知覺	N;SG	N
kesadaran	意識	kesadaran	意識	N;SG	N
gunakan	利用	gunakan	利用	V;SG;ACT	V
gunakan	使用	gunakan	使用	V;SG;ACT	V
perut	腹壁	perut	腹壁	N;SG	N
perut	腹	perut	腹	N;SG	N
perut	腹	perut	腹	N;SG	N
perut	腹	perut	腹	N;SG	N
perut	肚子	perut	肚子	N;SG	N
perut	肚子	perut	肚子	N;SG	N
perut	肚皮	perut	肚皮	N;SG	N
perut	胃	perut	胃	N;SG	N
perut	肚子	perut	肚子	N;SG	N
pengamatan	觀測	pengamatan	觀測	N;SG	N
mengundang	邀請	menundang	邀請	V;SG;ACT	V
mengundang	受邀	menundang	受邀	V;SG;ACT	V
mengundang	邀請	menundang	邀請	V;SG;ACT	V
mengundang	邀請	menundang	邀請	V;SG;ACT	V
pengajaran	教書	penajaran	教書	N;SG	N
pengajaran	教學	penajaran	教學	N;SG	N
pengajaran	教	penajaran	教	N;SG	N
galeri	畫廊	galeri	畫廊	N;SG	N
galeri	畫廊	galeri	畫廊	N;SG	N
pisang	香蕉	pisang	香蕉	N;SG	N
