breekt	σπάει	breken	σπάω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
zero	μηδέν	zero	μηδέν	N;MASC+FEM;SG	N;NOM;NEUT;SG
georganiseerde	οργανωμένο	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
georganiseerde	οργανωμένη	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
georganiseerde	οργανωμένου	organiseren	οργανωμένος	V;V.PTCP	V;PFV;GEN;NEUT;SG;V.PTCP;PASS
georganiseerde	οργανωμένα	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
georganiseerde	οργανωμένη	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
georganiseerde	οργανωμένες	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
georganiseerde	οργανωμένα	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
georganiseerde	οργανωμένοι	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
georganiseerde	οργανωμένο	organiseren	οργανωμένος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
tan	ταν	tan	ο	N;MASC+FEM;SG	N;SG
tan	μαύρισμα	tan	μαύρισμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
giant	γίγαντας	ganen	γίγα	N;MASC+FEM;SG	N;NOM;MASC;SG
giant	γίγαντα	ganen	γίγαντα	N;MASC+FEM;SG	N;ACC;MASC;SG
chief	αρχηγός	chief	αρχηγός	N;MASC+FEM;SG	N;NOM;MASC;SG
chief	αρχηγέ	chief	αρχηγός	N;MASC+FEM;SG	N;VOC;MASC;SG
overgeplaatst	μεταφέρθηκαν	overplaatsen	μεταφέρθηκαν	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
overgeplaatst	μεταφερθεί	overplaatsen	μεταφέρω	V;V.PTCP	V;PFV;NFIN;PASS
overgeplaatst	μεταφέρθηκε	overplaatsen	μεταφέρω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
giftig	τοξικό	giftig	τοξικός	ADJ	ADJ;NOM;NEUT;SG
giftig	τοξική	giftig	τοξικός	ADJ	ADJ;NOM;FEM;SG
giftig	τοξικές	giftig	τοξικός	ADJ	ADJ;NOM;FEM;PL
giftig	δηλητηριώδης	giftig	δηλητηριώδης	ADJ	ADJ;NOM;MASC;SG
giftig	δηλητηριώδες	giftig	δηλητηριώδης	ADJ	ADJ;NOM;NEUT;SG
jubileum	ιωβηλαίο	jubileum	ιωβηλαίος	N;NEUT;SG	N;NOM;NEUT;SG
jubileum	επέτειος	jubileum	επέτειος	N;NEUT;SG	N;GEN;FEM;SG
jubileum	επέτειο	jubileum	επέτειο	N;NEUT;SG	N;ACC;FEM;SG
edge	άκρη	edg	άκρη	N;MASC+FEM;SG	N;NOM;FEM;SG
bulletin	δελτίο	bulletin	δελτίο	N;NEUT;SG	N;NOM;NEUT;SG
augusta	αυγούστα	augusta	αυγούστα	N;MASC+FEM;SG	N;NOM;FEM;SG
forten	φρούρια	forten	φρούριο	N;PL	N;NOM;NEUT;PL
forten	φρούρια	forten	φρούριο	N;PL	N;NOM;NEUT;PL
belegering	πολιορκία	belegering	πολιορκία	N;MASC+FEM;SG	N;NOM;FEM;SG
crystal	κρύσταλ	crystal	κρύσταλ	N;MASC+FEM;SG	N
crystal	κρύσταλλος	crystal	κρύσταλλος	N;MASC+FEM;SG	N;NOM;MASC;SG
crystal	κρύσταλλο	crystal	κρύσταλλος	N;MASC+FEM;SG	N;NOM;NEUT;SG
betrouwbaar	αξιόπιστο	betrouwbaar	αξιόπιστος	ADJ	ADJ;NOM;NEUT;SG
betrouwbaar	αξιόπιστη	betrouwbaar	αξιόπιστος	ADJ	ADJ;NOM;FEM;SG
betrouwbaar	αξιόπιστο	betrouwbaar	αξιόπιστος	ADJ	ADJ;NOM;NEUT;SG
betrouwbaar	αξιόπιστη	betrouwbaar	αξιόπιστος	ADJ	ADJ;NOM;FEM;SG
gestaakt	διακόπτεται	staken	διακόπτω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
nauwkeurig	ακριβής	nauwkeurig	ακριβής	ADJ	ADJ;NOM;MASC;SG
kruistocht	σταυροφορία	kruistocht	σταυροφορία	N;MASC+FEM;SG	N;NOM;FEM;SG
passeren	περάσει	passeren	περνώ	V;NFIN	V;PFV;NFIN;ACT
drive	οδήγηση	drive	οδήγηση	N;MASC+FEM;SG	N;NOM;FEM;SG
malcolm	μάλκομ	malcolm	μάλκομ	N;MASC+FEM;SG	N;NOM;NEUT;SG
kapitaal	κεφάλαιο	kapitaal	κεφάλαιο	N;NEUT;SG	N;NOM;NEUT;SG
kapitaal	κεφαλαίου	kapitaal	κεφάλαιο	N;NEUT;SG	N;GEN;NEUT;SG
kapitaal	πρωτεύουσα	kapitaal	πρωτεύουσα	N;NEUT;SG	N;NOM;FEM;SG
kapitaal	κεφαλαίο	kapitaal	κεφαλαίο	N;NEUT;SG	N;NOM;NEUT;SG
vangt	συλλαμβάνει	vangen	συλλαμβάνω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
maatregel	μέτρο	maatregel	μέτρο	N;MASC+FEM;SG	N;NOM;NEUT;SG
kast	ντουλάπα	kast	ντουλάπα	N;MASC+FEM;SG	N;NOM;FEM;SG
kast	ντουλάπι	kast	ντουλάπι	N;MASC+FEM;SG	N;NOM;NEUT;SG
kast	ντουλάπα	kast	ντουλάπα	N;MASC+FEM;SG	N;NOM;FEM;SG
mijnen	ορυχεία	mijn	ορυχεία	N;PL	N;NOM;NEUT;PL
mijnen	νάρκες	mijn	νάρκα	N;PL	N;NOM;FEM;PL
eed	όρκο	eed	όρκο	N;MASC+FEM;SG	N;ACC;MASC;SG
eed	όρκος	eed	όρκος	N;MASC+FEM;SG	N;NOM;MASC;SG
eed	όρκο	eed	όρκο	N;MASC+FEM;SG	N;ACC;MASC;SG
eed	όρκος	eed	όρκος	N;MASC+FEM;SG	N;NOM;MASC;SG
touw	σχοινί	touw	σχοινί	N;NEUT;SG	N;NOM;NEUT;SG
touw	σκοινί	touw	σκοινί	N;NEUT;SG	N;NOM;NEUT;SG
touw	νήματος	touw	νήμα	N;NEUT;SG	N;GEN;NEUT;SG
joey	τζόυ	joey	τζόυ	N;MASC+FEM;SG	N
decreet	διάταγμα	decreet	διάταγμα	N;NEUT;SG	N;NOM;NEUT;SG
snuit	ρύγχος	snuit	ρύγχος	N;MASC+FEM;SG	N;NOM;NEUT;SG
bevestigen	επιβεβαιώνω	bevestigen	επιβεβαιώνω	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
bevestigen	επιβεβαιώσει	bevestigen	επιβεβαιώνω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
fernand	φερνάντ	fernand	φερνάντ	N;MASC+FEM;SG	N
gekroond	στεφθεί	kronen	στέπτω	V;V.PTCP	V;PFV;NFIN;PASS
bepaling	διάταξη	bepaling	διάταξη	N;MASC+FEM;SG	N;ACC;FEM;SG
bepaling	αποφασιστικότητα	bepaling	αποφασιστικότητα	N;MASC+FEM;SG	N;ACC;FEM;SG
bepaling	προσδιορισμός	bepaling	προσδιορισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
bepaling	καθορισμός	bepaling	καθορισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
worstelaar	παλαιστής	worstelaar	παλαιστής	N;MASC+FEM;SG	N;NOM;MASC;SG
worstelaar	παλαιστή	worstelaar	παλιστής	N;MASC+FEM;SG	N;ACC;MASC;SG
crazy	τρέλα	crazy	τρέλα	N;MASC+FEM;SG	N;NOM;FEM;SG
crazy	τρελή	crazy	τρελή	N;MASC+FEM;SG	N;NOM;FEM;SG
crazy	τρελός	crazy	τρελός	N;MASC+FEM;SG	N;NOM;MASC;SG
crazy	τρελό	crazy	τρελό	N;MASC+FEM;SG	N;NOM;NEUT;SG
imago	εικόνα	imago	εικόνα	N;NEUT;SG	N;NOM;FEM;SG
imago	εικονα	imago	εικονα	N;NEUT;SG	N;NOM;FEM;SG
grotten	σπήλαια	grot	σπήλαια	N;PL	N;NOM;NEUT;PL
grotten	σπηλιές	grot	σπηλιά	N;PL	N;NOM;FEM;PL
afval	σκουπίδι	afval	σκουπίδι	N;NEUT;SG	N;NOM;NEUT;SG
eagles	αετοί	eagles	αετός	N;PL	N;NOM;MASC;PL
rechters	δικαστές	rechter	δικαστής	N;PL	N;NOM;MASC;PL
trots	υπερήφανος	trots	υπερήφανος	ADJ	ADJ;NOM;MASC;SG
trots	περήφανοι	trots	περήφανος	ADJ	ADJ;NOM;MASC;PL
trots	περήφανος	trots	περήφανος	ADJ	ADJ;NOM;MASC;SG
trots	περήφανη	trots	περήφανη	ADJ	ADJ;NOM;FEM;SG
nood	αναγκη	nood	αναγκη	N;MASC+FEM;SG	N;ACC;FEM;SG
nood	ανάγκη	nood	ανάγκη	N;MASC+FEM;SG	N;ACC;FEM;SG
aankoop	αγορα	aankoop	αγορά	N;MASC+FEM;SG	N;NOM;FEM;SG
aankoop	αγορά	aankoop	αγορά	N;MASC+FEM;SG	N;ACC;FEM;SG
aankoop	εξαγορά	aankoop	εξαγορά	N;MASC+FEM;SG	N;NOM;FEM;SG
aankoop	απόκτηση	aankoop	απόκτηση	N;MASC+FEM;SG	N;ACC;FEM;SG
toegepaste	εφαρμόστηκε	toepassen	εφαρμόζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
toegepaste	εφαρμόζεται	toepassen	εφαρμόζω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
schans	ράμπα	schans	ράμπα	N;MASC+FEM;SG	N;ACC;NEUT;SG
jackie	τζάκι	jackie	τζάκι	N;MASC+FEM;SG	N;NOM;NEUT;SG
jackie	τζάκυ	jackie	τζάκυ	N;MASC+FEM;SG	N
verwondingen	τραυματισμούς	verwonding	τραυματισμός	N;PL	N;ACC;MASC;PL
verwondingen	κακώσεις	verwonding	κάκωση	N;PL	N;NOM;FEM;PL
verwondingen	τραυματισμοί	verwonding	τραυματισμός	N;PL	N;NOM;MASC;PL
verwondingen	τραύματα	verwonding	τραύμα	N;PL	N;NOM;NEUT;PL
proza	πρόζα	proza	πρόνα	N;NEUT;SG	N;NOM;FEM;SG
gladde	λείο	glad	λείο	ADJ	ADJ;NOM;NEUT;SG
gladde	ομαλή	glad	ομαλός	ADJ	ADJ;NOM;FEM;SG
geïdentificeerd	αναγνωρίστηκε	dentificeren	αναγνωρίζω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
jans	γιανς	jans	γιανς	N;MASC+FEM;SG	N
geluiden	ήχους	geluiden	ήχος	N;PL	N;ACC;MASC;PL
geluiden	ήχοι	geluiden	ήχος	N;PL	N;NOM;MASC;PL
geluiden	θορύβους	geluiden	θορύβος	N;PL	N;ACC;MASC;PL
geluiden	θόρυβοι	geluiden	θόρυβος	N;PL	N;NOM;MASC;PL
begrijpt	κατανοεί	begrijpen	κατανός	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
begrijpt	καταλαβαίνει	begrijpen	καταλαβαίνω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
evangelische	ευαγγελική	evangelisch	ευαγγελικός	ADJ	ADJ;NOM;FEM;SG
geschorst	αναστέλλεται	schorsen	αναστέλλω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
geschorst	ανασταλεί	schorsen	αναστέλλω	V;V.PTCP	V;PFV;NFIN;PASS
hero	ήρωας	hero	ήρωο	N;MASC+FEM;SG	N;NOM;MASC;SG
hero	ήρωα	hero	ήρωα	N;MASC+FEM;SG	N;ACC;MASC;SG
meesters	αφέντες	meester	αφήντης	N;PL	N;NOM;MASC;PL
verwerven	αποκτήσει	verwerven	αποκτώ	V;NFIN	V;PFV;NFIN;ACT
saxofoon	σαξόφωνο	saxofoon	σαξόφωνος	N;MASC+FEM;SG	N;NOM;NEUT;SG
saxofoon	σαξόφωνο	saxofoon	σαξόφωνος	N;MASC+FEM;SG	N;NOM;NEUT;SG
botten	κόκκαλα	bot	κόκκαλα	N;PL	N;NOM;NEUT;PL
botten	οστά	bot	οστά	N;PL	N;NOM;NEUT;PL
botten	κόκαλα	bot	κόκαλο	N;PL	N;NOM;NEUT;PL
botten	κόκαλα	bot	κόκαλο	N;PL	N;NOM;NEUT;PL
botten	οστά	bot	οστά	N;PL	N;NOM;NEUT;PL
paralympische	παραολυμπιακών	paralympisch	παραολυμπιακός	ADJ	ADJ;GEN;FEM;PL
paralympische	παραολυμπιακούς	paralympisch	παραολυμπιακός	ADJ	ADJ;ACC;MASC;PL
fiche	τσιπ	fich	τσιπ	N;MASC+FEM;SG	N;NOM;NEUT;SG
goal	στόχο	goal	στόχος	N;MASC+FEM;SG	N;ACC;MASC;SG
familienaam	επίθετο	familienaam	επίθετος	N;MASC+FEM;SG	N;NOM;NEUT;SG
familienaam	επώνυμο	familienaam	επώνυμο	N;MASC+FEM;SG	N;NOM;NEUT;SG
spijt	μεταμέλεια	spijt	μεταμέλεια	N;MASC+FEM;SG	N;NOM;FEM;SG
spijt	λύπη	spijt	λύπος	N;MASC+FEM;SG	N;NOM;FEM;SG
kristallen	κρύσταλ	kristal	κρύσταλ	N;PL	N
kristallen	κρυστάλλους	kristal	κρύσταλλος	N;PL	N;NOM;MASC;PL
kristallen	κρύσταλλοι	kristal	κρύσταλλος	N;PL	N;NOM;MASC;PL
alliance	συμμαχία	alliance	συμμαχία	N;MASC+FEM;SG	N;NOM;FEM;SG
genezen	θεραπεύσει	genezen	θεραπεύω	V;V.PTCP	V;PFV;NFIN;ACT
genezen	θεραπεύτηκε	genezen	θεραπεύω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
genezen	θεραπευτεί	genezen	θεραπεύω	V;V.PTCP	V;PFV;NFIN;PASS
genezen	επουλωθεί	genezen	επουλώνω	V;V.PTCP	V;PFV;NFIN;PASS
apparaten	συσκευές	apparaat	συσκευά	N;PL	N;NOM;FEM;PL
apparaten	συσκευές	apparaat	συσκευά	N;PL	N;NOM;FEM;PL
radioactief	ραδιενεργό	radioactief	ραδιενεργός	ADJ	ADJ;NOM;NEUT;SG
besliste	αποφασίστηκε	beslissen	αποφασίζω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
besliste	αποφάσισε	beslissen	αποφασίζω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
onderging	υποβλήθηκε	ondergaan	υποβάλλω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
hel	χελ	hel	χελ	N;MASC+FEM;SG	N;NOM
hel	κόλαση	hel	κόλαση	N;MASC+FEM;SG	N;ACC;FEM;SG
gebed	προσευχή	gebed	προσευχής	N;NEUT;SG	N;NOM;FEM;SG
walsh	γουόλς	walsh	γουόλς	N;MASC+FEM;SG	N;NOM;MASC;SG
vensters	παραθύρων	venster	παράθυρος	N;PL	N;GEN;NEUT;PL
vensters	παράθυρα	venster	παράθυρα	N;PL	N;NOM;NEUT;PL
maag	στομάχι	maag	στομάχι	N;MASC+FEM;SG	N;NOM;NEUT;SG
hagedissen	σαύρες	hagedis	σαύρα	N;PL	N;NOM;FEM;PL
alinea	παράγραφο	alinea	παράγραφο	N;MASC+FEM;SG	N;ACC;FEM;SG
alinea	παράγραφος	alinea	παράγραφος	N;MASC+FEM;SG	N;NOM;NEUT;SG
schelp	κέλυφος	schelp	κέλυφος	N;MASC+FEM;SG	N;NOM;NEUT;SG
lutherse	λουθηρανική	luthers	λουθηρανικός	ADJ	ADJ;NOM;FEM;SG
vitamine	βιταμίνης	vitamine	βιταμίνος	N;MASC+FEM;SG	N;GEN;FEM;SG
vitamine	βιταμίνη	vitamine	βιταμίνομαι	N;MASC+FEM;SG	N;NOM;FEM;SG
routes	δρομολόγια	route	δρομολόγιο	N;PL	N;NOM;NEUT;PL
routes	διαδρομές	route	διαδρομή	N;PL	N;NOM;FEM;PL
sally	σάλι	sally	σάλι	N;MASC+FEM;SG	N;NOM;FEM;SG
sally	σάλλυ	sally	σάλλυ	N;MASC+FEM;SG	N
inname	κατάποση	inname	κατάποση	N;MASC+FEM;SG	N;NOM;FEM;SG
vereiste	απαιτούμενη	vereisen	απαιτούμενος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
vereiste	απαιτούμενα	vereisen	απαιτούμενος	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
vereiste	απαιτούμενος	vereisen	απαιτούμενος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
vereiste	απαιτείται	vereisen	απαιτώ	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
vereiste	απαιτούμενο	vereisen	απαιτούμενος	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
jungle	ζούγκλα	jungle	ζούγκλος	N;MASC+FEM;SG	N;NOM;FEM;SG
vernield	καταστραφεί	vernielen	καταστρέφω	V;V.PTCP	V;PFV;NFIN;PASS
vernield	καταστράφηκε	vernielen	καταστρέφω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
vernield	κατεστραμμένο	vernielen	κατεστρέφω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
vernield	καταστράφηκαν	vernielen	καταστρέφω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
vernield	κατεστραμμένα	vernielen	κατεστρέφω	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
trouwt	παντρεύεται	trouwen	παντρέω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
naoorlogse	μεταπολεμική	naoorlogs	μεταπολεμικός	ADJ	ADJ;NOM;FEM;SG
onderwijzer	δάσκαλος	onderwijzer	δάσκαλος	N;MASC+FEM;SG	N;NOM;MASC;SG
onderwijzer	δασκάλα	onderwijzer	δασκάλα	N;MASC+FEM;SG	N;NOM;FEM;SG
onderwijzer	καθηγήτρια	onderwijzer	καθηγήτρια	N;MASC+FEM;SG	N;NOM;FEM;SG
onderwijzer	καθηγητής	onderwijzer	καθηγητής	N;MASC+FEM;SG	N;NOM;MASC;SG
jeremy	τζέρεμυ	jeremy	τζέρω	N;MASC+FEM;SG	N
hobby	χόμπι	hobby	χόμπι	N;MASC+FEM;SG	N;NOM;NEUT;SG
hobby	χόμπυ	hobby	χόμπυ	N;MASC+FEM;SG	N;NOM;NEUT;SG
geïntegreerd	ολοκληρωμένη	integreren	ολοκληρώνω	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
geïntegreerd	ολοκληρωμένα	integreren	ολοκληρώνω	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
geïntegreerd	ολοκληρωμένο	integreren	ολοκληρώνω	V;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
geïntegreerd	ολοκληρωμένες	integreren	ολοκληρώνω	V;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
nationalistische	εθνικιστική	nationalistisch	εθνικιστικός	ADJ	ADJ;NOM;FEM;SG
nationalistische	εθνικιστική	nationalistisch	εθνικιστικός	ADJ	ADJ;NOM;FEM;SG
pauline	πολίν	pauline	πολίν	N;MASC+FEM;SG	N
beweringen	απαιτήσεις	bewering	απαίτηση	N;PL	N;NOM;FEM;PL
beweringen	αξιώσεις	bewering	αξίωση	N;PL	N;NOM;FEM;PL
beweringen	ισχυρισμοί	bewering	ισχυρισμός	N;PL	N;NOM;MASC;PL
beweringen	ισχυρισμούς	bewering	ισχυρισμός	N;PL	N;ACC;MASC;PL
beweringen	ισχυρισμοί	bewering	ισχυρισμός	N;PL	N;NOM;MASC;PL
rivaal	αντίπαλο	rivaal	αντίπαλο	N;MASC+FEM;SG	N;ACC;MASC;SG
branden	κάψει	branden	κάφει	V;NFIN	V;PFV;NFIN;ACT
crash	συντριβή	crash	συντριβός	N;MASC+FEM;SG	N;ACC;FEM;SG
crash	κρας	crash	κρας	N;MASC+FEM;SG	N;NEUT;SG
trilogie	τριλογία	trilogie	τριλογία	N;MASC+FEM;SG	N;NOM;FEM;SG
winnares	νικήτρια	winnare	νικήτριος	N;MASC+FEM;SG	N;NOM;FEM;SG
winnares	νικητής	winnare	νικητής	N;MASC+FEM;SG	N;NOM;MASC;SG
winnares	νικητή	winnare	νικητής	N;MASC+FEM;SG	N;ACC;MASC;SG
rijkdom	πλούτο	rijkdom	πλούτος	N;MASC+FEM;SG	N;ACC;MASC;SG
dmitri	δημήτρης	dmitri	δημήτρης	N;MASC+FEM;SG	N;NOM;MASC;SG
punk	αλήτη	punk	αλήτη	N;MASC+FEM;SG	N;VOC;MASC;SG
punk	αλήτης	punk	αλήτη	N;MASC+FEM;SG	N;NOM;MASC;SG
schoten	πυροβολισμούς	schot	πυροβολισμός	N;PL	N;NOM;MASC;PL
schoten	πυροβολισμοί	schot	πυροβολισμός	N;PL	N;NOM;MASC;PL
schoten	πυροβολισμοί	schot	πυροβολισμός	N;PL	N;NOM;MASC;PL
schoten	γυρίσματα	schot	γύρισμα	N;PL	N;NOM;NEUT;PL
schoten	πυροβολισμοί	schot	πυροβολισμός	N;PL	N;NOM;MASC;PL
jodendom	ιουδαϊσμό	jodendom	ιουδαϊσμός	N;NEUT;SG	N;ACC;MASC;SG
koppeling	συμπλέκτη	koppeling	συμπλέκτης	N;MASC+FEM;SG	N;NOM;NEUT;SG
koppeling	σύνδεσμο	koppeling	σύνδεσμο	N;MASC+FEM;SG	N;ACC;MASC;SG
koppeling	σύνδεσμος	koppeling	σύνδεσμος	N;MASC+FEM;SG	N;NOM;MASC;SG
koppeling	λινκ	koppeling	λινκ	N;MASC+FEM;SG	N;NOM;NEUT;SG
koppeling	δεσμός	koppeling	δεσμός	N;MASC+FEM;SG	N;NOM;MASC;SG
koppeling	σύνδεση	koppeling	σύνδεση	N;MASC+FEM;SG	N;NOM;FEM;SG
koppeling	ζεύξη	koppeling	ζεύξη	N;MASC+FEM;SG	N;ACC;FEM;SG
koppeling	ζεύξης	koppeling	ζεύξη	N;MASC+FEM;SG	N;GEN;FEM;SG
koppeling	σύζευξη	koppeling	σύζευξη	N;MASC+FEM;SG	N;ACC;FEM;SG
dynamo	εναλλάκτη	dynamo	εναλλάκτης	N;MASC+FEM;SG	N;ACC;NEUT;SG
komiek	κόμικ	komiek	κόμικ	N;MASC+FEM;SG	N;NOM;NEUT;SG
rijders	οδηγούς	rijder	οδηγός	N;PL	N;ACC;MASC;PL
rijders	οδηγοί	rijder	οδηγός	N;PL	N;NOM;MASC;PL
rijders	καβαλάρηδες	rijder	καβαλάρηδα	N;PL	N;NOM;MASC;PL
rijders	ιππείς	rijder	ιππές	N;PL	N;NOM;MASC;PL
rijders	αναβάτες	rijder	αναβάτης	N;PL	N;NOM;MASC;PL
conventies	συνέδρια	conventie	συνέδριο	N;PL	N;NOM;NEUT;PL
conventies	συμβάσεις	conventie	σύμβαση	N;PL	N;NOM;FEM;PL
broeders	αδελφοί	broeder	αδελφός	N;PL	N;NOM;MASC;PL
broeders	αδέλφια	broeder	αδέρφι	N;PL	N;NOM;NEUT;PL
broeders	αδέρφια	broeder	αδέρφι	N;PL	N;NOM;NEUT;PL
broeders	αδελφοί	broeder	αδελφός	N;PL	N;NOM;MASC;PL
impuls	παρόρμηση	impul	παρόρμηση	N;MASC+FEM;SG	N;ACC;FEM;SG
genieten	απόλαυσε	genieten	απολαύω	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
genieten	απολαμβάνοντας	genieten	απολαμβάνω	V;NFIN	V;IPFV;V.CVB;ACT
close	κλείσιμο	close	κλείσιμο	N;MASC+FEM;SG	N;NOM;NEUT;SG
mercury	υδράργυρο	mercury	υδράργυρος	N;MASC+FEM;SG	N;NOM;NEUT;SG
mercury	υδραργύρου	mercury	υδράργυρος	N;MASC+FEM;SG	N;GEN;NEUT;SG
mercury	υδράργυρος	mercury	υδράργυρος	N;MASC+FEM;SG	N;NOM;MASC;SG
mercury	ερμής	mercury	ερμή	N;MASC+FEM;SG	N;NOM;MASC;SG
rusten	ξεκουράζεται	rusten	ξεκουράζω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
vergezeld	συνοδεύεται	vergezellen	συνοδεύω	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
vergezeld	συνοδεύονται	vergezellen	συνοδεύω	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
giacomo	τζιάκομο	giacomo	τζιάκομος	N;MASC+FEM;SG	N;NOM;MASC;SG
propaganda	προπαγάνδα	propaganda	προπαγάνδα	N;MASC+FEM;SG	N;NOM;FEM;SG
bon	κουπόνι	bon	κουπόνι	N;MASC+FEM;SG	N;NOM;NEUT;SG
armand	αρμάντ	armand	αρμάντ	N;MASC+FEM;SG	N
dominante	δεσπόζουσα	dominant	δεσπόζων	ADJ	ADJ;NOM;FEM;SG
pool	καλάμι	pool	καλάμι	N;MASC+FEM;SG	N;NOM;NEUT;SG
pool	πόλο	pool	πόλος	N;MASC+FEM;SG	N;NOM;MASC;SG
pool	κοντάρι	pool	κοντάρι	N;MASC+FEM;SG	N;NOM;NEUT;SG
pool	πισίνα	pool	πισίνα	N;MASC+FEM;SG	N;NOM;FEM;SG
theologische	θεολογική	theologisch	θεολογικός	ADJ	ADJ;NOM;FEM;SG
archeologisch	αρχαιολογική	archeologisch	αρχαιολογικός	ADJ	ADJ;NOM;FEM;SG
archeologisch	αρχαιολογικό	archeologisch	αρχαιολογικός	ADJ	ADJ;NOM;NEUT;SG
iraanse	ιρανικό	iraans	ιρανικός	ADJ	ADJ;NOM;NEUT;SG
onderliggende	υποκείμενες	onderliggend	υποκείμενος	ADJ	ADJ;NOM;FEM;PL
onderliggende	υποκείμενη	onderliggend	υποκείμενο	ADJ	ADJ;NOM;FEM;SG
veer	φτερό	veer	φτερός	N;MASC+FEM;SG	N;NOM;NEUT;SG
vrijwillige	εθελοντική	vrijwillig	εθελοντικός	ADJ	ADJ;NOM;FEM;SG
vrijwillige	εκούσια	vrijwillig	εκούσιος	ADJ	ADJ;NOM;FEM;SG
veren	ελατήρια	veer	ελατήριος	N;PL	N;NOM;NEUT;PL
veren	πούπουλα	veer	πούπουλο	N;PL	N;NOM;NEUT;PL
veren	φτερά	veer	φτερά	N;PL	N;NOM;NEUT;PL
decennium	δεκαετία	decennium	δεκαετία	N;NEUT;SG	N;ACC;FEM;SG
shell	κέλυφος	shell	κέλυφος	N;MASC+FEM;SG	N;NOM;NEUT;SG
terugtrekken	αποσύρει	terugtrekken	αποσύρω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
uniform	στολή	uniform	στολή	N;NEUT;SG	N;NOM;FEM;SG
eve	ηβ	even	ηβ	N;MASC+FEM;SG	N
eve	παραμονή	even	παραμονή	N;MASC+FEM;SG	N;ACC;FEM;SG
mondiale	παγκόσμια	mondiaal	παγκόσμιος	ADJ	ADJ;NOM;FEM;SG
mondiale	παγκόσμιο	mondiaal	παγκόσμιος	ADJ	ADJ;NOM;NEUT;SG
zenders	πομπούς	zender	πομπός	N;PL	N;NOM;MASC;PL
commander	διοικητής	commander	διοικητής	N;MASC+FEM;SG	N;NOM;MASC;SG
commander	διοικητή	commander	διοικητής	N;MASC+FEM;SG	N;ACC;MASC;SG
