kväll	noc	kväll	noc	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bestämmelser	ustanovenia	bestämmelse	ustanovenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
bestämmelser	rezervy	bestämmelse	rezerva	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
nature	priroda	nature	priroda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nature	povaha	nature	povaha	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nature	príroda	nature	príroda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nature	charakter	nature	charakter	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
axelsson	axelsson	axelsson	axelsson	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
återställa	obnoviť	återställa	obnoviť	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
återställa	obnoviť	återställa	obnoviť	V;IMP;NFIN;ACT	V;PFV;POS;NFIN
teman	motívy	teman	motíva	N;NOM;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
teman	témy	teman	téma	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
livsmedel	jedlo	livsmedel	jedlo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
varvet	lodenica	varv	lodenica	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
värmdö	sunderland	värmdö	sunderland	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
captain	kapitan	captain	kapitan	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
captain	kapitán	captain	kapitán	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
ricardo	ricardo	ricardo	ricardo	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
inledning	zavedenie	inledning	zavedenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
inledning	úvod	inledning	úvod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
institution	inštitúcia	institution	inštitúcia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
väder	počasie	väder	počasie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
väder	počasí	väder	počasie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
alliansen	aliancia	allians	aliancia	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
alliansen	spojenectvo	allians	spojenectvo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
innehållande	obsahujúce	innehålla	obsahujúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
innehållande	obsahujúca	innehålla	obsahujúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
innehållande	obsahujúci	innehålla	obsahujúci	ADJ;NOM;PRS;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
akademisk	akademické	akademisk	akademický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
akademisk	akademický	akademisk	akademický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
bedömning	zhodnotenie	bedömning	zhodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	vyhodnotenie	bedömning	vyhodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	vyhodnotenie	bedömning	vyhodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	hodnotenie	bedömning	hodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	vyhodnocovanie	bedömning	vyhodnocovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	posudzovanie	bedömning	posudzovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	zhodnotenie	bedömning	zhodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	vyhodnotenie	bedömning	vyhodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	hodnotenie	bedömning	hodnotenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bedömning	posúdenie	bedömning	posúdenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
desert	púšť	desera	púšť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
campus	areál	campus	areál	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
industrin	priemysel	industri	priemysel	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
cola	kokaín	cola	kokain	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
cola	koks	cola	koks	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
case	case	case	cas	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
case	prípade	case	prípad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
case	prípad	case	prípad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
case	kufrík	case	kufrík	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
medborgarskap	národnosť	medborgarskap	národnosť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
medborgarskap	občianstvo	medborgarskap	občianstvo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
bröd	chlebík	bröd	chlebík	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
bröd	chlieb	bröd	chlieb	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
oberthür	oberthür	obertha	oberthür	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fas	fáza	fas	fáza	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
markera	označiť	markera	označiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
markera	zdôrazniť	markera	zdôrazniť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
markera	zvýrazniť	markera	zvýrazniť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
markera	vyberte	markera	vybrať	V;IMP;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
markera	vybrať	markera	vybrať	V;IMP;FIN;ACT	V;PFV;POS;NFIN
markera	zvoľte	markera	zvoľiť	V;IMP;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
noterade	zaznamenal	notera	zaznamenať	V;IND;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
noterade	poznamenať	notera	poznamenať	V;IND;PST;V.PTCP;ACT	V;PFV;POS;NFIN
noterade	poznamenal	notera	poznamenať	V;IND;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fragment	fragmenty	fragment	fragment	N;NOM;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
fragment	úlomky	fragment	úlomok	N;NOM;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
kurser	kurzy	kurs	kurza	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
ovanlig	nezvyčajné	ovanlig	nezvyčajný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
ovanlig	neobvyklé	ovanlig	obvyklý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
ovanlig	nezvyčajná	ovanlig	nezvyčajný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
ovanlig	nezvyčajný	ovanlig	nezvyčajný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
ovanlig	nezvyčajné	ovanlig	nezvyčajný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
verbascum	verbascum	verbascum	verbascum	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
härkomst	zostup	härkomst	zostup	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
antigua	antigua	antigua	antiguum	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
negativt	negatívna	negativ	gatívny	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
negativt	negatívny	negativ	negatívny	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
negativt	záporné	negativ	záporný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
släkting	príbuzný	släkting	príbuzný	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
läsaren	čitateľ	läsare	čitateľ	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
läsaren	reader	läsare	reader	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
allians	aliancia	allians	aliancia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
allians	spojenectvo	allians	spojenectvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utmärkelse	ocenenie	utmärkelse	ocenenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utmärkelse	zadanie	utmärkelse	zadanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
etablerat	zriadené	etablera	zriadený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
etablerat	zriadená	etablera	zriadený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
etablerat	usadený	etablera	usadený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
synpunkter	pripomienky	synpunkt	pripomienka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
synpunkter	komentáre	synpunkt	komentár	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
flyg	mucha	flyg	mucha	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
flyg	let	flyg	let	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
stärka	posilniť	stärka	posilniť	V;NFIN;ACT	V;PFV;POS;NFIN
stärka	posilňovať	stärka	posilňovať	V;NFIN;ACT	V;IPFV;POS;NFIN
styrde	vládol	styra	vládnuť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
styrde	rozhodol	styra	rozhodnúť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
gang	banda	gang	banda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
gang	gang	gang	gang	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
begravningsplats	cintorín	begravningsplats	cintorina	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
begravningsplats	cintorín	begravningsplats	cintorina	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
giftermål	sobáš	giftermål	sobáš	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
giftermål	manželstvo	giftermål	manželstvo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
robotar	strely	robota	strela	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
robotar	rakety	robota	raketa	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
robotar	roboti	robota	roboti	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
robotar	roboty	robota	robota	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
magna	magna	magen	magno	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
regerade	vládol	regera	vládnuť	V;IND;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
regerade	vládol	regera	vládnuť	V;IND;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
regerade	rozhodol	regera	rozhodnúť	V;IND;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
bitar	kúsky	bit	kúsok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
bitar	bitov	bit	bit	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
bitar	kusy	bit	kus	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
bitar	kúsky	bit	kúsok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
diskuteras	rozoberá	diskutera	rozoberať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
diskuteras	diskutuje	diskutera	diskutovať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
väntar	čaká	vänta	čakať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
väntar	čakám	vänta	čakať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
väntar	čakať	vänta	čakať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
knapp	tlačidlo	knapp	tlačidlo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
republik	republika	republik	republika	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
madame	madam	madam	madam	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
madame	madame	madam	madať	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
presentation	prezentácia	presentation	prezentácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
utgivning	vydávanie	utgivning	vydávanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utgivning	vydanie	utgivning	vydanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utgivning	emisia	utgivning	emisia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
utgivning	vydávanie	utgivning	vydávanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utgivning	publikovanie	utgivning	publikovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utgivning	zverejnenie	utgivning	zverejnenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utgivning	uverejňovanie	utgivning	uverejňovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
utgivning	vydavateľstvo	utgivning	vydavateľstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
förstöra	zničiť	förstöra	zničiť	V;NFIN;ACT	V;PFV;POS;NFIN
förstöra	zničí	förstöra	zničiť	V;NFIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
förstöra	ničiť	förstöra	ničiť	V;NFIN;ACT	V;IPFV;POS;NFIN
förstöra	zničiť	förstöra	zničiť	V;NFIN;ACT	V;PFV;POS;NFIN
förstöra	pokaziť	förstöra	pokaziť	V;NFIN;ACT	V;PFV;POS;NFIN
förstöra	kaziť	förstöra	kaziť	V;NFIN;ACT	V;IPFV;POS;NFIN
syre	kyslík	syre	kyslík	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
lycka	štastie	lycka	štastie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lycka	šťastie	lycka	šťastie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
kulturer	kultúry	kultur	kultúra	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
hawk	sokol	hawk	sokol	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
hawk	jastrab	hawk	jastrab	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
befattning	funkcia	befattning	funkcia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
befattning	poloha	befattning	poloha	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
befattning	postavenie	befattning	postavenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
befattning	pozícia	befattning	pozícia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
systrar	sestier	syster	sestier	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
systrar	sestry	syster	sestra	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
innehar	drží	inneha	držať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
rättegången	pojednávanie	rättegång	pojednávanie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
rättegången	súd	rättegång	súd	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
planeras	plánuje	planera	plánovať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
datorn	počítač	dator	počítač	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
spitze	spitze	spitze	spitza	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
manga	manga	manga	manga	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kommersiellt	komerčné	kommersiell	komerčný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
kommersiellt	obchodný	kommersiell	obchodný	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
kommersiellt	obchodná	kommersiell	obchodný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
kommersiellt	komerčný	kommersiell	komerčný	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
kommersiellt	obchodné	kommersiell	obchodný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
planina	planina	planin	planina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tittar	hľadám	titta	hľadať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
tittar	pozerá	titta	pozerať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
tittar	pozerať	titta	pozerať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
tittar	pozerám	titta	pozerať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
bristande	nedostatočné	bristande	nedostatočný	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG
bristande	nedostatočný	bristande	nedostatočný	ADJ;NOM;PRS;V.PTCP	ADJ;INAN;NOM;MASC;SG
bristande	nedostatočná	bristande	nedostatočný	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;FEM;SG
cut	rez	cut	rez	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
cut	strih	cut	strih	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
väggen	múr	vägg	múr	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
väggen	stena	vägg	stena	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
minnet	pamäť	minn	pamäť	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
minnet	spomienka	minn	spomienka	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
inställning	postoj	inställning	postoj	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
inställning	nastavenie	inställning	nastavenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
inställning	konfigurácia	inställning	konfigurácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
santana	santana	santan	santana	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
mekanisk	mechanické	mekanisk	mechanický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
mekanisk	mechanická	mekanisk	mechanický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
mekanisk	mechanický	mekanisk	mechanický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
efterföljare	nástupcovia	efterföljare	nástupca	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
upptäckten	objavenie	upptäckt	objavenie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
upptäckten	objav	upptäckt	objav	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
gäst	hosť	gäsa	hosť	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
mänsklig	ľudský	mänsklig	ľudský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
mänsklig	ľudské	mänsklig	ľudský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
mänsklig	ľudská	mänsklig	ľudský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
stupade	padol	stupa	padnúť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
stupade	padli	stupa	padnúť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
apamea	apameie	apame	apamed	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
moss	mach	moss	mach	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
novell	román	novell	román	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
novell	novela	novell	novieť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
made	made	made	made	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
register	register	regist	register	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
register	registrácia	regist	registrácia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
register	evidencia	regist	evidencia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
register	register	regist	register	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
kärnan	jadro	kärna	jadro	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kärnan	jadro	kärna	jadro	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kärnan	core	kärna	cora	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
skapandet	tvorba	skapande	tvorba	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
skapandet	stvorenie	skapande	stvorenie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
skapandet	vytváranie	skapande	vytváranie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
skapandet	vytvorenie	skapande	vytvorenie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
psykologi	psychológia	psykologi	psychológia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
mini	mini	mini	minú	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ökande	rastúce	öka	rastúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG
feng	feng	feng	feng	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
motte	motte	motte	mote	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
erkänner	uznáva	erkänna	uznávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
erkänner	spozná	erkänna	spoznať	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
erkänner	priznáva	erkänna	priznávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
erkänner	pripúšťa	erkänna	pripúšťať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
erkänner	uznáva	erkänna	uznávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
formica	formica	formic	formica	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nationen	národ	nation	národ	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kämpade	bojovali	kämpa	bojovať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
kämpade	bojovala	kämpa	bojovať	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
kämpade	bojoval	kämpa	bojovať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
marknad	trh	marknad	trh	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
marknad	market	marknad	market	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
pension	vyradenie	pension	vyradenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
pension	penzión	pension	penzión	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
pension	dôchodok	pension	dôchodok	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
portal	portáli	portal	portáliť	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
portal	portál	portal	portál	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fysiologi	fyziológia	fysiologi	fyziológia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
konservativ	konzervatívne	konservativ	konzervatívne	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
konservativ	konzervatívny	konservativ	konzervatívny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
filer	súbory	fil	súbor	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
flykt	únik	flykt	únik	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
flykt	útek	flykt	útek	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
skriften	písmo	skrift	písmo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
belägringen	obliehanie	belägring	obliehanie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
grundandet	založenie	grundande	založenie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
distributör	distribútor	distributör	distribútor	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
interiör	vnútro	interiö	vnútro	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
interiör	interiér	interiö	interiér	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
moder	mama	moder	mama	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
moder	matka	moder	matka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
falla	padnúť	falla	padnúť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
falla	spadnúť	falla	spadnúť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
lincolnshire	lincolnshire	lincolnshire	lincolnolne	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
katedralen	katedrála	katedral	katedrál	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
brunnea	brunnea	brunne	brunnea	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
webbplatsen	web	pebbplats	web	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
webbplatsen	webe	pebbplats	wiaba	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
