een	egy	een	egy	DET;INDF	DET;INDF
precies	pontosan	precies	pontos	ADJ	ADJ;FRML;SG
precies	pontosan	precies	pontos	ADJ	ADJ;FRML;SG
bereikte	elérte	bereiken	el+ér	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
bereikte	teljesült	bereiken	teljesül	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
bereikte	megvalósult	bereiken	meg+valósul	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
hogere	magasabb	hoog	magas	ADJ;CMPR	ADJ;NOM;CMPR;SG
hogere	nagyobb	hoog	nagy	ADJ;CMPR	ADJ;NOM;CMPR;SG
zang	ének	zang	én	N;MASC+FEM;SG	N;NOM;SG
zang	ének	zang	én	N;MASC+FEM;SG	N;NOM;SG
zang	éneklés	zang	éneklés	N;MASC+FEM;SG	N;NOM;SG
zang	dal	zang	dal	N;MASC+FEM;SG	N;NOM;SG
zang	dalt	zang	dalt	N;MASC+FEM;SG	N;ACC;SG
genre	műfaj	genre	műfaj	N;NEUT;SG	N;NOM;SG
verbinding	kapcsolat	verbinding	kapcsolat	N;MASC+FEM;SG	N;NOM;SG
verbinding	kapcsolódás	verbinding	kapcsolódás	N;MASC+FEM;SG	N;NOM;SG
verbinding	csatlakozás	verbinding	csatlakozás	N;MASC+FEM;SG	N;NOM;SG
dragen	viselni	dragen	visel	V;NFIN	V;NFIN;ACT
dragen	viselni	dragen	visel	V;NFIN	V;NFIN;ACT
kritiek	kritika	kritiek	kritika	N;MASC+FEM;SG	N;NOM;SG
kritiek	kritikát	kritiek	kritika	N;MASC+FEM;SG	N;ACC;SG
kritiek	kritika	kritiek	kritika	N;MASC+FEM;SG	N;NOM;SG
kritiek	kritikát	kritiek	kritika	N;MASC+FEM;SG	N;ACC;SG
oorsprong	eredet	oorsprong	eredet	N;MASC+FEM;SG	N;NOM;SG
oorsprong	eredete	oorsprong	eredet	N;MASC+FEM;SG	N;NOM;SG
oorsprong	származás	oorsprong	származás	N;MASC+FEM;SG	N;NOM;SG
oorsprong	eredet	oorsprong	eredet	N;MASC+FEM;SG	N;NOM;SG
divisie	hadosztály	divisie	hadosztály	N;MASC+FEM;SG	N;NOM;SG
divisie	körzet	divisie	körzet	N;MASC+FEM;SG	N;NOM;SG
divisie	részleg	divisie	részleg	N;MASC+FEM;SG	N;NOM;SG
divisie	divízió	divisie	divízió	N;MASC+FEM;SG	N;NOM;SG
geproduceerd	termelt	produceren	termelt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geproduceerd	gyártott	produceren	gyárt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geproduceerd	előállított	produceren	előállított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geproduceerd	gyártottak	produceren	gyárt	V;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
geproduceerd	előállított	produceren	előállított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geproduceerd	gyártott	produceren	gyárt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vrienden	barátokkal	vriend	barát	N;PL	N;INS;PL
vrienden	barátok	vriend	barát	N;PL	N;NOM;PL
vrienden	barátaim	vriend	barát	N;PL	N;NOM;PL
vrienden	ismerősök	vriend	ismerős	N;PL	N;NOM;PL
verkozen	megválasztott	verkiezen	megválasztott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
spons	szivacs	spons	szivacs	N;MASC+FEM;SG	N;NOM;SG
lage	alacsonyan	laag	alacsony	ADJ	ADJ;FRML;SG
lage	alacsony	laag	alacsony	ADJ	ADJ;NOM;SG
kijken	néz	kijken	néz	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
kijken	keresem	kijken	keresem	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
kijken	vigyázz	kijken	vigyázz	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
kijken	nézni	kijken	néz	V;NFIN	V;NFIN;ACT
kijken	nézem	kijken	néz	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
kijken	nézi	kijken	nézi	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
opera	operát	opera	opera	N;MASC+FEM;SG	N;ACC;SG
soldaten	katonák	soldaat	katona	N;PL	N;NOM;PL
zat	ültem	zitten	ül	V;SG;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
zat	ült	zitten	ül	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
internet	interneten	internet	internet	N;NEUT;SG	N;ON+ESS;SG
internet	internet	internet	inter	N;NEUT;SG	N;NOM;SG
thema	téma	thema	téma	N;NEUT;SG	N;NOM;SG
politie	rendőrség	politie	rendőrség	N;MASC+FEM;SG	N;NOM;SG
politie	rendőr	politie	rendőr	N;MASC+FEM;SG	N;NOM;SG
provinciale	tartományi	provinciaal	tartományi	ADJ	ADJ;NOM;SG
begrip	megértés	begrip	megértés	N;NEUT;SG	N;NOM;SG
begrip	megértést	begrip	megértés	N;NEUT;SG	N;ACC;SG
dingen	dolgok	dingen	dolog	N;PL	N;NOM;PL
dingen	dolgokat	dingen	dolog	N;PL	N;ACC;PL
kust	tengerpart	kust	tengerpart	N;MASC+FEM;SG	N;NOM;SG
dirigent	kalauz	dirigent	kalauz	N;MASC+FEM;SG	N;NOM;SG
last	teher	last	teher	N;MASC+FEM;SG	N;NOM;SG
last	terhet	last	terh	N;MASC+FEM;SG	N;ACC;SG
voorkeur	előnyben	voorkeur	előny	N;MASC+FEM;SG	N;IN+ESS;SG
voorkeur	előnyben	voorkeur	előny	N;MASC+FEM;SG	N;IN+ESS;SG
santa	mikulás	santa	mikulás	N;SG	N;NOM;SG
historisch	történelmi	historisch	történelmi	ADJ	ADJ;NOM;SG
historisch	történelmi	historisch	történelmi	ADJ	ADJ;NOM;SG
head	fejet	head	féj	N;MASC+FEM;SG	N;ACC;SG
head	fej	head	fej	N;MASC+FEM;SG	N;NOM;SG
head	fejét	head	feje	N;MASC+FEM;SG	N;ACC;SG
plannen	tervek	plan	terv	N;PL	N;NOM;PL
opgeheven	felemelte	opheffen	felemel	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
regisseur	rendező	regisseur	rendező	N;MASC+FEM;SG	N;NOM;SG
regisseur	igazgató	regisseur	igazgató	N;MASC+FEM;SG	N;NOM;SG
maatschappij	társadalom	maatschappij	társadalom	N;MASC+FEM;SG	N;NOM;SG
begraven	eltemetni	begraven	eltemet	V;V.PTCP	V;NFIN;ACT
onbekend	ismeretlenek	onbekend	ismeretlen	ADJ	ADJ;NOM;PL
oplossing	megoldást	oplossing	megoldás	N;MASC+FEM;SG	N;ACC;SG
oplossing	megoldás	oplossing	megoldás	N;MASC+FEM;SG	N;NOM;SG
oplossing	oldat	oplossing	oldat	N;MASC+FEM;SG	N;NOM;SG
gewicht	súlya	gewicht	súly	N;NEUT;SG	N;NOM;SG
gewicht	súly	gewicht	súly	N;NEUT;SG	N;NOM;SG
gewicht	testtömeg	gewicht	testtömeg	N;NEUT;SG	N;NOM;SG
gewicht	testsúly	gewicht	testsúly	N;NEUT;SG	N;NOM;SG
gewicht	tömeg	gewicht	tömeg	N;NEUT;SG	N;NOM;SG
collega	kollégám	collega	kolléga	N;MASC+FEM;SG	N;NOM;SG
collega	kolléga	collega	kollég	N;MASC+FEM;SG	N;NOM;SG
collega	munkatárs	collega	munkatárs	N;MASC+FEM;SG	N;NOM;SG
collega	munkatárs	collega	munkatárs	N;MASC+FEM;SG	N;NOM;SG
bereikt	elérte	bereiken	el+ér	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
bereikt	teljesült	bereiken	teljesül	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
bereikt	megvalósult	bereiken	meg+valósul	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
moderator	moderátor	moderator	moderátor	N;MASC+FEM;SG	N;NOM;SG
helpen	segít	helpen	segít	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
helpen	segíteni	helpen	segít	V;NFIN	V;NFIN;ACT
rijden	vezetni	rijden	vezet	V;NFIN	V;NFIN;ACT
rijden	vezess	rijden	vezess	V;NFIN	V;DEF;IND;PL;3;PRS;FIN;ACT
rijden	vezet	rijden	vezet	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
star	csillagos	star	csillagos	N;MASC+FEM;SG	N;NOM;SG
star	csillag	star	csillag	N;MASC+FEM;SG	N;NOM;SG
star	sztár	star	sztár	N;MASC+FEM;SG	N;NOM;SG
beschrijving	megnevezés	beschrijving	megnevezés	N;MASC+FEM;SG	N;NOM;SG
beschrijving	leírása	beschrijving	leírás	N;MASC+FEM;SG	N;NOM;SG
info	információ	info	információ	N;MASC+FEM;SG	N;NOM;SG
actie	művelet	actie	művelet	N;MASC+FEM;SG	N;NOM;SG
actie	fellépés	actie	fellépés	N;MASC+FEM;SG	N;NOM;SG
actie	cselekvési	actie	cselekvési	N;MASC+FEM;SG	N;NOM;SG
actie	cselekvés	actie	cselekvés	N;MASC+FEM;SG	N;NOM;SG
deels	részlegesen	deels	részleges	ADJ	ADJ;FRML;SG
veranderd	megváltozott	veranderen	megváltozott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
veranderd	változott	veranderen	változik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
trekken	húzd	trekken	húzd	V;NFIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
trekken	rajzolni	trekken	rajzol	V;NFIN	V;NFIN;ACT
trekken	rajzol	trekken	rajzol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
trekken	vonzzák	trekken	vonz	V;NFIN	V;DEF;IND;PL;3;PRS;FIN;ACT
trekken	vonzza	trekken	vonz	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
trekken	vonz	trekken	vonz	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
vriend	barát	vriend	bara	N;MASC+FEM;SG	N;NOM;SG
vriend	barátom	vriend	barát	N;MASC+FEM;SG	N;NOM;SG
gehad	volt	hebben	van	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
professor	professzor	professor	professzor	N;MASC+FEM;SG	N;NOM;SG
technische	technikai	technisch	technikai	ADJ	ADJ;NOM;SG
bewaard	tartósított	bewaren	tartósított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
bewaard	megőrizte	bewaren	megőriz	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
bewaard	megmentette	bewaren	megment	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
bewaard	mentett	bewaren	mentett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vogel	madár	vogel	madár	N;MASC+FEM;SG	N;NOM;SG
zilveren	ezüst	zilveren	ezüst	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
mogelijkheid	lehetőség	mogelijkheid	lehetőség	N;MASC+FEM;SG	N;NOM;SG
route	útvonal	route	útvonal	N;MASC+FEM;SG	N;NOM;SG
route	útvonalon	route	útvonal	N;MASC+FEM;SG	N;ON+ESS;SG
lucht	égbolt	lucht	égbol	N;MASC+FEM;SG	N;NOM;SG
lucht	levegő	lucht	levegő	N;MASC+FEM;SG	N;NOM;SG
afbeeldingen	képeket	afbeelding	kép	N;PL	N;ACC;PL
afbeeldingen	képek	afbeelding	kép	N;PL	N;NOM;PL
laag	alacsonyan	laag	alacsony	ADJ	ADJ;FRML;SG
laag	alacsony	laag	alacsony	ADJ	ADJ;NOM;SG
vrouwelijke	nőies	vrouwelijk	nőies	ADJ	ADJ;NOM;SG
afdeling	részleg	afdeling	részleg	N;MASC+FEM;SG	N;NOM;SG
afdeling	hadosztály	afdeling	hadosztály	N;MASC+FEM;SG	N;NOM;SG
afdeling	körzet	afdeling	körzet	N;MASC+FEM;SG	N;NOM;SG
afdeling	részleg	afdeling	részleg	N;MASC+FEM;SG	N;NOM;SG
afdeling	divízió	afdeling	divízió	N;MASC+FEM;SG	N;NOM;SG
afdeling	részleg	afdeling	részleg	N;MASC+FEM;SG	N;NOM;SG
afdeling	szakasz	afdeling	szakasz	N;MASC+FEM;SG	N;NOM;SG
afdeling	szekció	afdeling	szekció	N;MASC+FEM;SG	N;NOM;SG
cijfers	számadatok	cijfer	számadat	N;PL	N;NOM;PL
cijfers	számok	cijfer	szám	N;PL	N;NOM;PL
cijfers	figurák	cijfer	figura	N;PL	N;NOM;PL
studio	stúdió	studio	stúdió	N;MASC+FEM;SG	N;NOM;SG
proces	eljárás	proces	eljárás	N;NEUT;SG	N;NOM;SG
proces	folyamat	proces	folyamat	N;NEUT;SG	N;NOM;SG
proces	tárgyalás	proces	tárgyalás	N;NEUT;SG	N;NOM;SG
hart	szív	hart	szív	N;NEUT;SG	N;NOM;SG
gevolgd	követett	volgen	követ	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gevolgd	követte	volgen	követ	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
studenten	diákok	student	diák	N;PL	N;NOM;PL
studenten	hallgatók	student	hallgató	N;PL	N;NOM;PL
studenten	tanulók	student	tanuló	N;PL	N;NOM;PL
relevant	vonatkozó	relevant	vonatkozó	ADJ	ADJ;NOM;SG
relevant	relevánsak	relevant	releváns	ADJ	ADJ;NOM;PL
televisie	tv	televisie	tv	N;MASC+FEM;SG	N;NOM;SG
televisie	televízió	televisie	televízió	N;MASC+FEM;SG	N;NOM;SG
elementen	elemei	element	elem	N;PL	N;NOM;PL
elementen	elemek	element	elem	N;PL	N;NOM;PL
françois	françois	françois	françois	N;MASC+FEM;SG	N;NOM;SG
françois	françois	françois	françois	N;MASC+FEM;SG	N;NOM;SG
lijnen	vonalak	lijn	vonal	N;PL	N;NOM;PL
lijnen	sorok	lijn	sor	N;PL	N;NOM;PL
beker	trófea	beker	trófea	N;MASC+FEM;SG	N;NOM;SG
beker	kupa	beker	kupa	N;MASC+FEM;SG	N;NOM;SG
beker	csésze	beker	csésze	N;MASC+FEM;SG	N;NOM;SG
beker	pohár	beker	pohár	N;MASC+FEM;SG	N;NOM;SG
beker	bögre	beker	bögre	N;MASC+FEM;SG	N;NOM;SG
vertaald	lefordított	vertalen	lefordított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
landschap	táj	landschap	táj	N;NEUT;SG	N;NOM;SG
voorkomt	megakadályozza	voorkomen	megakadályoz	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
voorkomt	megelőzi	voorkomen	megelőzi	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
zesde	hatodik	zes	hatodik	ADJ	ADJ;NOM;SG
aangeduid	jelezték	aanduiden	jelez	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
aangeduid	feltüntetett	aanduiden	feltüntet	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
aangeduid	jelezte	aanduiden	jelez	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
adel	nemesség	adel	nemesség	N;MASC+FEM;SG	N;NOM;SG
toegepast	alkalmazták	toepassen	alkalmaz	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
brand	márka	brand	márka	N;MASC+FEM;SG	N;NOM;SG
brand	égés	brand	égés	N;MASC+FEM;SG	N;NOM;SG
vandaag	ma	vandaag	ma	ADV	ADV
ondertussen	mindeközben	ondertussen	mindeközben	ADV	ADV
ondertussen	ezalatt	ondertussen	ezalatt	ADV	ADV
ondertussen	időközben	ondertussen	időközben	ADV	ADV
ondertussen	eközben	ondertussen	eközben	ADV	ADV
ondertussen	közben	ondertussen	közben	ADV	ADV
oprichting	alapító	oprichting	alapító	N;MASC+FEM;SG	N;NOM;SG
principe	alapelv	principe	alapelv	N;NEUT;SG	N;NOM;SG
verantwoordelijk	felelősségteljes	verantwoordelijk	felelősségteljes	ADJ	ADJ;NOM;SG
uilen	baglyok	uilen	bagly	N;PL	N;NOM;PL
kleuren	színek	kleur	szín	N;PL	N;NOM;PL
kleuren	színek	kleur	szín	N;PL	N;NOM;PL
kleuren	színek	kleur	szín	N;PL	N;NOM;PL
exemplaren	másolatok	exemplaar	másolat	N;PL	N;NOM;PL
exemplaren	példányok	exemplaar	példány	N;PL	N;NOM;PL
prijzen	árak	prijs	ár	N;PL	N;NOM;PL
prijzen	árak	prijs	ár	N;PL	N;NOM;PL
vervoer	közlekedés	vervoer	közlekedés	N;NEUT;SG	N;NOM;SG
vervoer	szállítás	vervoer	szállítás	N;NEUT;SG	N;NOM;SG
vervoer	szállítást	vervoer	szállítás	N;NEUT;SG	N;ACC;SG
vervoer	közlekedés	vervoer	közlekedés	N;NEUT;SG	N;NOM;SG
vervoer	fuvarozás	vervoer	fuvarozás	N;NEUT;SG	N;NOM;SG
vervoer	szállítás	vervoer	szállítás	N;NEUT;SG	N;NOM;SG
verdrag	egyezmény	verdrag	egyezmény	N;NEUT;SG	N;NOM;SG
verdrag	konvent	verdrag	konven	N;NEUT;SG	N;NOM;SG
verdrag	szerződéssel	verdrag	szerződés	N;NEUT;SG	N;INS;SG
personage	jellem	personage	jellem	N;NEUT;SG	N;NOM;SG
personage	karakter	personage	karakter	N;NEUT;SG	N;NOM;SG
verdwenen	eltűnt	verdwijnen	el+tűnik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verdwenen	eltűnt	verdwijnen	el+tűnik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verdwenen	eltünt	verdwijnen	el+tűnik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
beperkt	korlátolt	beperken	korlátolt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
beperkt	korlátozottak	beperken	korlátozott	V;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
californië	kaliforniában	californië	kalifornia	N;NEUT;SG	N;IN+ESS;SG
biografie	életrajz	biografie	életrajz	N;MASC+FEM;SG	N;NOM;SG
aangenomen	felbérelt	aannemen	felbérel	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
aangenomen	elfogadott	aannemen	el+fogadott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
record	lemez	record	lemez	N;NEUT;SG	N;NOM;SG
profiel	adatlap	profiel	adatlap	N;NEUT;SG	N;NOM;SG
profiel	profil	profiel	profil	N;NEUT;SG	N;NOM;SG
kleinere	kisebb	klein	kis	ADJ;CMPR	ADJ;NOM;CMPR;SG
zeeland	zéland	zeeland	zéland	N;MASC+FEM;SG	N;NOM;SG
zeeland	zeeland	zeeland	zeeland	N;MASC+FEM;SG	N;NOM;SG
opstand	felkelés	opstand	felkelés	N;MASC+FEM;SG	N;NOM;SG
opstand	felkelés	opstand	felkelés	N;MASC+FEM;SG	N;NOM;SG
opstand	felkelés	opstand	felkelés	N;MASC+FEM;SG	N;NOM;SG
opstand	lázadás	opstand	lázadás	N;MASC+FEM;SG	N;NOM;SG
opstand	felkelés	opstand	felkelés	N;MASC+FEM;SG	N;NOM;SG
opstand	lázadás	opstand	lázadás	N;MASC+FEM;SG	N;NOM;SG
collectie	adatgyűjtés	collectie	adatgyűjtés	N;MASC+FEM;SG	N;NOM;SG
collectie	gyűjtés	collectie	gyűjtés	N;MASC+FEM;SG	N;NOM;SG
collectie	gyűjtemény	collectie	gyűjtemény	N;MASC+FEM;SG	N;NOM;SG
collectie	kollekció	collectie	kollekció	N;MASC+FEM;SG	N;NOM;SG
probeert	próbálkozik	proberen	próbálkozik	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
persoonlijk	személyes	persoonlijk	személyes	ADJ	ADJ;NOM;SG
persoonlijk	személyi	persoonlijk	személyi	ADJ	ADJ;NOM;SG
persoonlijk	személyesen	persoonlijk	személyes	ADJ	ADJ;FRML;SG
terrein	terep	terrein	terep	N;NEUT;SG	N;NOM;SG
gesticht	alapították	stichten	alapít	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
gesticht	alapított	stichten	alapított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gesticht	alapította	stichten	alapít	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
gesticht	megalapozott	stichten	megalapozott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
afgeleid	származtatott	afleiden	származtatott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
karakter	jellem	karakter	jellem	N;NEUT;SG	N;NOM;SG
karakter	karakter	karakter	karakter	N;NEUT;SG	N;NOM;SG
albums	albumok	album	album	N;PL	N;NOM;PL
energie	energia	energie	energia	N;MASC+FEM;SG	N;NOM;SG
vriendelijke	baráti	vriendelijk	baráti	ADJ	ADJ;NOM;SG
vriendelijke	barátságosak	vriendelijk	barátságos	ADJ	ADJ;NOM;PL
vriendelijke	barátságos	vriendelijk	barátságos	ADJ	ADJ;NOM;SG
gebeurt	előfordul	gebeuren	előfordul	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
gebeurt	megtörténik	gebeuren	meg+történik	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
gericht	megcélzott	richten	meg+célz	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gericht	célzott	richten	célzott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
eigendom	ingatlan	eigendom	ingatlan	N;NEUT;SG	N;NOM;SG
eigendom	tulajdonság	eigendom	tulajdonság	N;NEUT;SG	N;NOM;SG
eigendom	tulajdonában	eigendom	tulajdon	N;NEUT;SG	N;IN+ESS;SG
eigendom	tulajdonjog	eigendom	tulajdonjog	N;NEUT;SG	N;NOM;SG
bedoeling	szándék	bedoeling	szándék	N;MASC+FEM;SG	N;NOM;SG
bedoeling	szándéka	bedoeling	szándék	N;MASC+FEM;SG	N;NOM;SG
item	tárgy	item	tárgy	N;NEUT;SG	N;NOM;SG
item	tétel	item	tétel	N;NEUT;SG	N;NOM;SG
item	elem	item	elem	N;NEUT;SG	N;NOM;SG
kapel	kápolna	kapel	kápol	N;MASC+FEM;SG	N;NOM;SG
objecten	tárgyak	object	tárgy	N;PL	N;NOM;PL
objecten	objektumok	object	ob	N;PL	N;NOM;PL
omstandigheden	körülmények	omstandigheid	körülmény	N;PL	N;NOM;PL
omstandigheden	állapotok	omstandigheid	állapot	N;PL	N;NOM;PL
omstandigheden	feltételek	omstandigheid	fel+tétel	N;PL	N;NOM;PL
omstandigheden	körülmények	omstandigheid	körülmény	N;PL	N;NOM;PL
regel	szabály	regel	szabály	N;MASC+FEM;SG	N;NOM;SG
stof	por	stof	por	N;MASC+FEM;SG	N;NOM;SG
stof	szövet	stof	szövet	N;MASC+FEM;SG	N;NOM;SG
gezegd	mondta	zeggen	mond	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
leefgebied	élőhely	leefgebied	élőhely	N;NEUT;SG	N;NOM;SG
beelden	képeket	beeld	kép	N;PL	N;ACC;PL
beelden	képek	beeld	kép	N;PL	N;NOM;PL
onderwerpen	témák	onderwerp	téma	N;PL	N;NOM;PL
onderwerpen	alanyok	onderwerp	alanyok	N;PL	N;NOM;PL
onderwerpen	témák	onderwerp	téma	N;PL	N;NOM;PL
secretaris	titkárnő	secretaris	titkárnő	N;MASC+FEM;SG	N;NOM;SG
secretaris	titkár	secretaris	titkár	N;MASC+FEM;SG	N;NOM;SG
nacht	éjszaka	nacht	éjszaka	N;MASC+FEM;SG	N;NOM;SG
toestemming	engedélyezés	toestemming	engedélyezés	N;MASC+FEM;SG	N;NOM;SG
toestemming	felhatalmazás	toestemming	felhatalmazás	N;MASC+FEM;SG	N;NOM;SG
toestemming	hozzájárulás	toestemming	hozzájárulás	N;MASC+FEM;SG	N;NOM;SG
toestemming	beleegyezése	toestemming	beleegyezés	N;MASC+FEM;SG	N;NOM;SG
toestemming	engedélyt	toestemming	engedély	N;MASC+FEM;SG	N;ACC;SG
toestemming	jogosultság	toestemming	jogosultság	N;MASC+FEM;SG	N;NOM;SG
duitsers	németek	duitser	német	N;PL	N;NOM;PL
ministerie	minisztérium	ministerie	minisztérium	N;NEUT;SG	N;NOM;SG
huizen	házak	huis	ház	N;PL	N;NOM;PL
huizen	házakat	huis	ház	N;PL	N;ACC;PL
conflict	konfliktus	conflict	konfliktus	N;NEUT;SG	N;NOM;SG
conflict	ütközés	conflict	ütközés	N;NEUT;SG	N;NOM;SG
conflict	konfliktus	conflict	konfliktus	N;NEUT;SG	N;NOM;SG
natuur	jelleg	natuur	jelleg	N;MASC+FEM;SG	N;NOM;SG
natuur	természet	natuur	természet	N;MASC+FEM;SG	N;NOM;SG
ontwikkelde	fejlesztett	ontwikkelen	fejlesztett	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
ontwikkelde	kifejlesztett	ontwikkelen	kifejlesztett	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
militair	katonai	militair	katonai	ADJ	ADJ;NOM;SG
spreken	beszél	spreken	beszél	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
spreken	beszélj	spreken	beszél	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
vlucht	repülőút	vlucht	repülőú	N;MASC+FEM;SG	N;NOM;SG
vlucht	repülés	vlucht	repülés	N;MASC+FEM;SG	N;NOM;SG
vlucht	járat	vlucht	járat	N;MASC+FEM;SG	N;NOM;SG
poging	kísérlet	poging	kísérlet	N;MASC+FEM;SG	N;NOM;SG
poging	próbálkozás	poging	próbálkozás	N;MASC+FEM;SG	N;NOM;SG
toevoegen	hozzáadása	toevoegen	hozzáadás	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
behoorde	tartozott	behoren	tartozik	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
veld	mező	veld	mező	N;NEUT;SG	N;NOM;SG
mogelijke	lehetséges	mogelijk	lehetséges	ADJ	ADJ;NOM;SG
tijden	időpontok	tijd	időpont	N;PL	N;NOM;PL
zijde	selyem	zijde	sely	N;MASC+FEM;SG	N;NOM;SG
zijde	oldalra	zijde	oldal	N;MASC+FEM;SG	N;ON+ALL;SG
zijde	oldalam	zijde	oldal	N;MASC+FEM;SG	N;NOM;SG
kwaliteit	minősége	kwaliteit	minőség	N;MASC+FEM;SG	N;NOM;SG
kwaliteit	minőség	kwaliteit	minőség	N;MASC+FEM;SG	N;NOM;SG
kerken	templomok	kerk	templom	N;PL	N;NOM;PL
biedt	kínál	bieden	kínál	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
uitgave	kiadás	uitgave	kiadás	N;MASC+FEM;SG	N;NOM;SG
uitvoering	végrehajtás	uitvoering	végrehajtás	N;MASC+FEM;SG	N;NOM;SG
uitvoering	végrehajtására	uitvoering	végrehajtás	N;MASC+FEM;SG	N;ON+ALL;SG
uitvoering	megvalósítás	uitvoering	megvalósítás	N;MASC+FEM;SG	N;NOM;SG
uitvoering	kivégzés	uitvoering	kivégzés	N;MASC+FEM;SG	N;NOM;SG
uitvoering	végrehajtás	uitvoering	végrehajtás	N;MASC+FEM;SG	N;NOM;SG
uitvoering	kivitelezés	uitvoering	kivitelezés	N;MASC+FEM;SG	N;NOM;SG
schilder	festő	schilder	festő	N;MASC+FEM;SG	N;NOM;SG
economie	közgazdaságtan	economie	közgazdaság	N;MASC+FEM;SG	N;NOM;SG
economie	gazdaság	economie	gazdaság	N;MASC+FEM;SG	N;NOM;SG
