رده	класс	رده	класс	N;SG	N;INAN;NOM;MASC;SG
موتور	двигателя	موتور	двигатель	N;SG	N;INAN;GEN;MASC;SG
موتور	велосипед	موتور	велосипед	N;SG	N;INAN;NOM;MASC;SG
موتور	байк	موتور	байк	N;SG	N;INAN;NOM;MASC;SG
موتور	мотор	موتور	мотор	N;SG	N;INAN;NOM;MASC;SG
فاصله	расстояние	فاصله	расстояние	N;SG	N;INAN;NOM;NEUT;SG
فاصله	интервал	فاصله	интервал	N;SG	N;INAN;NOM;MASC;SG
فاصله	промежуток	فاصله	промежуток	N;SG	N;INAN;NOM;MASC;SG
فاصله	пространство	فاصله	пространство	N;SG	N;INAN;NOM;NEUT;SG
فاصله	космос	فاصله	космос	N;SG	N;INAN;NOM;MASC;SG
سنت	традиция	سنت	традиция	N;SG	N;INAN;NOM;FEM;SG
سنت	цент	سنت	цент	N;SG	N;INAN;NOM;MASC;SG
اغلب	нередко	اغلب	нередко	ADV	ADV
اغلب	часто	اغلب	часто	ADV	ADV
اغلب	зачастую	اغلب	зачастую	ADV	ADV
فضای	пространство	فضا	пространство	N;SG	N;INAN;NOM;NEUT;SG
فضای	космос	فضا	космос	N;SG	N;INAN;NOM;MASC;SG
چشم	глаз	چشم	глаз	N;SG	N;INAN;NOM;MASC;SG
چشم	глаз	چشم	глаз	N;SG	N;INAN;NOM;MASC;SG
چشم	око	چشم	око	N;SG	N;INAN;NOM;NEUT;SG
عامل	коэффициент	عامل	коэффициент	N;SG	N;INAN;NOM;MASC;SG
عامل	фактор	عامل	фактор	N;SG	N;INAN;NOM;MASC;SG
عامل	фактором	عامل	фактор	N;SG	N;INAN;INS;MASC;SG
چهارم	четвертой	چهارم	четвертый	ADJ	ADJ;INS;FEM;SG
چهارم	четвертый	چهارم	четвертый	ADJ	ADJ;NOM;MASC;SG
چهارم	четвертое	چهارم	четвертый	ADJ	ADJ;NOM;NEUT;SG
چهارم	четвёртая	چهارم	четвертый	ADJ	ADJ;NOM;FEM;SG
چهارم	четвёртый	چهارم	четвёртый	ADJ	ADJ;NOM;MASC;SG
چهارم	четвертая	چهارم	четвертый	ADJ	ADJ;NOM;FEM;SG
قوانین	правил	قانون	правило	N;PL	N;INAN;GEN;NEUT;PL
قوانین	правила	قانون	правило	N;PL	N;INAN;NOM;NEUT;PL
قوانین	законов	قانون	закон	N;PL	N;INAN;GEN;MASC;PL
قوانین	законы	قانون	закон	N;PL	N;INAN;NOM;MASC;PL
صنعت	промышленности	صنعت	промышленность	N;SG	N;INAN;NOM;FEM;SG
صنعت	отрасль	صنعت	отрасль	N;SG	N;INAN;NOM;FEM;SG
صنعت	индустрия	صنعت	индустрия	N;SG	N;INAN;NOM;FEM;SG
صنعت	промышленность	صنعت	промышленность	N;SG	N;INAN;NOM;FEM;SG
گیاهان	растения	گیاه	растение	N;PL	N;INAN;NOM;NEUT;PL
گیاهان	трав	گیاه	трава	N;PL	N;INAN;GEN;FEM;PL
گیاهان	травы	گیاه	трава	N;PL	N;INAN;NOM;FEM;PL
کشوری	страна	کشوری	страна	N;SG	N;INAN;NOM;FEM;SG
آرامگاه	могила	آرامگاه	могила	N;SG	N;INAN;NOM;FEM;SG
آرامگاه	гробнице	آرامگاه	гробница	N;SG	N;INAN;DAT;FEM;SG
آرامگاه	мавзолей	آرامگاه	мавзоль	N;SG	N;INAN;NOM;MASC;SG
سینما	кино	سینما	кино	N;SG	N;INAN;NOM;NEUT;SG
سینما	кинотеатр	سینما	кинотеатр	N;SG	N;INAN;NOM;MASC;SG
سینما	кино	سینما	кино	N;SG	N;INAN;NOM;NEUT;SG
پروژه	проекта	پروژه	проект	N;SG	N;INAN;GEN;MASC;SG
پروژه	проект	پروژه	проект	N;SG	N;INAN;NOM;MASC;SG
حمایت	поддержки	حمایت	поддержка	N;SG	N;INAN;GEN;FEM;SG
حمایت	поддержка	حمایت	поддержка	N;SG	N;INAN;NOM;FEM;SG
حمایت	поддержку	حمایت	поддержка	N;SG	N;INAN;ACC;FEM;SG
باغ	гарден	باغ	гарден	N;SG	N;INAN;NOM;MASC;SG
باغ	сад	باغ	сад	N;SG	N;INAN;NOM;MASC;SG
واژه	слово	واژه	слово	N;SG	N;INAN;NOM;NEUT;SG
بدن	тело	بدن	тело	N;SG	N;INAN;NOM;NEUT;SG
مقدار	сумма	مقدار	сумма	N;SG	N;INAN;NOM;FEM;SG
محمود	махмуд	محمود	махмуд	N;SG	N;ANIM;NOM;MASC;SG
محمود	махмуд	محمود	махмуд	N;SG	N;ANIM;NOM;MASC;SG
محمود	махмуд	محمود	махмуд	N;SG	N;ANIM;NOM;MASC;SG
جرم	массе	جرم	масса	N;SG	N;INAN;DAT;FEM;SG
جرم	масса	جرم	масса	N;SG	N;INAN;NOM;FEM;SG
جرم	преступность	جرم	преступность	N;SG	N;INAN;NOM;FEM;SG
جرم	преступление	جرم	преступление	N;SG	N;INAN;NOM;NEUT;SG
کاری	работа	کار	работа	N;SG	N;INAN;NOM;FEM;SG
کاری	труд	کار	труд	N;SG	N;INAN;NOM;MASC;SG
مردان	мужчин	مرد	мужчина	N;PL	N;ANIM;GEN;MASC;PL
مردان	мужчины	مرد	мужчина	N;PL	N;ANIM;NOM;MASC;PL
مردان	мужики	مرد	мужик	N;PL	N;ANIM;NOM;MASC;PL
عصر	возраст	عصر	возраст	N;SG	N;INAN;NOM;MASC;SG
عصر	вечер	عصر	вечер	N;SG	N;INAN;NOM;MASC;SG
عصر	днем	عصر	день	N;SG	N;INAN;INS;MASC;SG
عصر	полдень	عصر	полдень	N;SG	N;INAN;NOM;MASC;SG
سرزمین	земля	سرزمین	земля	N;SG	N;INAN;NOM;FEM;SG
سوریه	сирию	سوریه	сирия	N;SG	N;INAN;ACC;FEM;SG
سوریه	сирия	سوریه	сирия	N;SG	N;INAN;NOM;FEM;SG
بزرگترین	величайших	بزرگ	великий	ADJ;RL	ADJ;GEN;RL;PL
بزرگترین	величайший	بزرگ	великий	ADJ;RL	ADJ;NOM;RL;MASC;SG
نامه	почте	نامه	почта	N;SG	N;INAN;DAT;FEM;SG
نامه	почта	نامه	почта	N;SG	N;INAN;NOM;FEM;SG
نامه	буква	نامه	буква	N;SG	N;INAN;NOM;FEM;SG
نامه	письмо	نامه	письмо	N;SG	N;INAN;NOM;NEUT;SG
موزه	музей	موزه	музей	N;SG	N;INAN;NOM;MASC;SG
پادشاه	король	پادشاه	король	N;SG	N;ANIM;NOM;MASC;SG
پادشاه	кинг	پادشاه	кинг	N;SG	N;INAN;NOM;MASC;SG
پادشاه	царь	پادشاه	царь	N;SG	N;ANIM;NOM;MASC;SG
عبارت	фраза	عبارت	фраза	N;SG	N;INAN;NOM;FEM;SG
عبارت	выражение	عبارت	выражение	N;SG	N;INAN;NOM;NEUT;SG
بازگشت	возвращения	بازگشت	возвращение	N;SG	N;INAN;GEN;NEUT;SG
بازگشت	возврат	بازگشت	возврат	N;SG	N;INAN;NOM;MASC;SG
بازگشت	возвращение	بازگشت	возвращение	N;SG	N;INAN;NOM;NEUT;SG
استاندارد	стандарт	استاندارد	стандарт	N;SG	N;INAN;NOM;MASC;SG
بانک	бэнкс	بانک	бэнкс	N;SG	N;ANIM;NOM;MASC;SG
بانک	банк	بانک	банк	N;SG	N;INAN;NOM;MASC;SG
بانک	банка	بانک	банк	N;SG	N;INAN;GEN;MASC;SG
فلسفه	философия	فلسفه	философия	N;SG	N;INAN;NOM;FEM;SG
فلسفه	философии	فلسفه	философия	N;SG	N;INAN;NOM;FEM;SG
دولتی	правительство	دولتی	правительство	N;SG	N;INAN;NOM;NEUT;SG
عملیات	операции	عملیات	операция	N;PL	N;INAN;NOM;FEM;PL
نقل	цитата	نقل	цитата	N;SG	N;INAN;NOM;FEM;SG
ترک	турок	ترک	турок	N;SG	N;ANIM;NOM;MASC;SG
نشر	релиз	نشر	релиз	N;SG	N;INAN;NOM;MASC;SG
نشر	освобождение	نشر	освобождение	N;SG	N;INAN;NOM;NEUT;SG
نشر	издательство	نشر	издательство	N;SG	N;INAN;NOM;NEUT;SG
نشر	публикация	نشر	публикация	N;SG	N;INAN;NOM;FEM;SG
سفر	проезд	سفر	проезд	N;SG	N;INAN;NOM;MASC;SG
سفر	путешествие	سفر	путешествие	N;SG	N;INAN;NOM;NEUT;SG
سفر	путешествие	سفر	путешествие	N;SG	N;INAN;NOM;NEUT;SG
سفر	поездка	سفر	поездка	N;SG	N;INAN;NOM;FEM;SG
سفر	трип	سفر	трип	N;SG	N;INAN;NOM;MASC;SG
سفر	путешествие	سفر	путешествие	N;SG	N;INAN;NOM;NEUT;SG
سفر	путешествие	سفر	путешествие	N;SG	N;INAN;NOM;NEUT;SG
پاریس	париже	پاریس	париж	N;SG	N;INAN;ESS;MASC;SG
پاریس	париж	پاریس	париж	N;SG	N;INAN;NOM;MASC;SG
توصیف	описание	توصیف	описание	N;SG	N;INAN;NOM;NEUT;SG
آسفالت	асфальт	آسفالت	асфальт	N;SG	N;INAN;NOM;MASC;SG
معنای	значение	معنا	значение	N;SG	N;INAN;NOM;NEUT;SG
معنای	смысл	معنا	смысл	N;SG	N;INAN;NOM;MASC;SG
رابطه	взаимосвязь	رابطه	взаимосвязь	N;SG	N;INAN;NOM;FEM;SG
مراسم	церемонии	مراسم	церемония	N;PL	N;INAN;NOM;FEM;PL
دریای	маре	دریا	маре	N;SG	N;INAN;NOM;MASC;SG
دریای	море	دریا	море	N;SG	N;INAN;NOM;NEUT;SG
اتریش	австрии	اتریش	австрия	N;SG	N;INAN;NOM;FEM;SG
اتریش	австрии	اتریش	австрия	N;SG	N;INAN;NOM;FEM;SG
اتریش	австрия	اتریش	австрия	N;SG	N;INAN;NOM;FEM;SG
توان	власть	توان	власть	N;SG	N;INAN;NOM;FEM;SG
توان	сила	توان	сила	N;SG	N;INAN;NOM;FEM;SG
توان	мощь	توان	мощь	N;SG	N;INAN;NOM;FEM;SG
توان	мощность	توان	мощность	N;SG	N;INAN;NOM;FEM;SG
پر	пер	پر	перо	N;SG	N;INAN;NOM;MASC;SG
پر	перо	پر	перо	N;SG	N;INAN;NOM;NEUT;SG
ربات	бот	ربات	бот	N;SG	N;INAN;NOM;MASC;SG
ربات	робот	ربات	робот	N;SG	N;ANIM;NOM;MASC;SG
دستور	орден	دستور	орден	N;SG	N;INAN;NOM;MASC;SG
دستور	заказ	دستور	заказ	N;SG	N;INAN;NOM;MASC;SG
دستور	приказ	دستور	приказ	N;SG	N;INAN;NOM;MASC;SG
دستور	порядок	دستور	порядок	N;SG	N;INAN;NOM;MASC;SG
دستور	приказ	دستور	приказ	N;SG	N;INAN;NOM;MASC;SG
تیره	темноте	تیره	темнота	N;SG	N;INAN;DAT;FEM;SG
دوست	любовь	دوست	любовь	N;SG	N;INAN;NOM;FEM;SG
دوست	друг	دوست	друг	N;SG	N;ANIM;NOM;MASC;SG
دوست	друга	دوست	друг	N;SG	N;ANIM;ACC;MASC;SG
دوست	подруга	دوست	подруга	N;SG	N;ANIM;NOM;FEM;SG
حل	решимость	حل	решимость	N;SG	N;INAN;NOM;FEM;SG
تصمیم	решение	تصمیم	решение	N;SG	N;INAN;NOM;NEUT;SG
تلاش	покушение	تلاش	покушение	N;SG	N;INAN;NOM;NEUT;SG
تلاش	попытка	تلاش	попытка	N;SG	N;INAN;NOM;FEM;SG
تلاش	попытка	تلاش	попытка	N;SG	N;INAN;NOM;FEM;SG
تلاش	усилие	تلاش	усилие	N;SG	N;INAN;NOM;NEUT;SG
تلاش	покушение	تلاش	покушение	N;SG	N;INAN;NOM;NEUT;SG
تلاش	попытка	تلاش	попытка	N;SG	N;INAN;NOM;FEM;SG
هزاره	тысячелетие	هزاره	тысячелетие	N;SG	N;INAN;NOM;NEUT;SG
دفتر	кабинет	دفتر	кабинет	N;SG	N;INAN;NOM;MASC;SG
دفتر	канцелярия	دفتر	канцелярия	N;SG	N;INAN;NOM;FEM;SG
دفتر	офис	دفتر	офис	N;SG	N;INAN;NOM;MASC;SG
ماده	женщина	ماده	женщина	N;SG	N;ANIM;NOM;FEM;SG
بلژیک	бельгия	بلژیک	бельгия	N;SG	N;INAN;NOM;FEM;SG
بلژیک	бельгию	بلژیک	бельгия	N;SG	N;INAN;ACC;FEM;SG
اصل	принцип	اصل	принцип	N;SG	N;INAN;NOM;MASC;SG
مربع	площадь	مربع	площадь	N;SG	N;INAN;NOM;FEM;SG
مربع	квадрат	مربع	квадрат	N;SG	N;INAN;NOM;MASC;SG
شریک	партнер	None	партнер	N;SG	N;ANIM;NOM;MASC;SG
شریک	напарник	None	напарник	N;SG	N;ANIM;NOM;MASC;SG
شریک	партнёр	None	партнёр	N;SG	N;ANIM;NOM;MASC;SG
مسابقه	гонка	مسابقه	гонка	N;SG	N;INAN;NOM;FEM;SG
مسابقه	раса	مسابقه	раса	N;SG	N;INAN;NOM;FEM;SG
مسابقه	матч	مسابقه	матч	N;SG	N;INAN;NOM;MASC;SG
مسابقه	совпадение	مسابقه	совпадение	N;SG	N;INAN;NOM;NEUT;SG
مسابقه	конкуренция	مسابقه	конкуренция	N;SG	N;INAN;NOM;FEM;SG
مسابقه	конкурс	مسابقه	конкурс	N;SG	N;INAN;NOM;MASC;SG
مسابقه	конкуренции	مسابقه	конкуренция	N;SG	N;INAN;GEN;FEM;SG
مسابقه	соревнование	مسابقه	соревнование	N;SG	N;INAN;NOM;NEUT;SG
مسابقه	конкурс	مسابقه	конкурс	N;SG	N;INAN;NOM;MASC;SG
مسابقه	евровидение	مسابقه	евровидение	N;SG	N;INAN;NOM;NEUT;SG
گرم	горячие	گرم	горячий	ADJ	ADJ;NOM;PL
گرم	жарко	گرم	жаркий	ADJ	ADJ;NEUT;SG
گرم	горячая	گرم	горячий	ADJ	ADJ;NOM;FEM;SG
گرم	тепло	گرم	теплый	ADJ	ADJ;NEUT;SG
گرم	теплая	گرم	теплый	ADJ	ADJ;NOM;FEM;SG
گرم	теплые	گرم	теплый	ADJ	ADJ;NOM;PL
گرم	тёплый	گرم	тёплый	ADJ	ADJ;NOM;MASC;SG
گرم	теплый	گرم	теплый	ADJ	ADJ;NOM;MASC;SG
پاسخ	ответ	پاسخ	ответ	N;SG	N;INAN;NOM;MASC;SG
پاسخ	ответ	پاسخ	ответ	N;SG	N;INAN;NOM;MASC;SG
پاسخ	реагирование	پاسخ	реагирование	N;SG	N;INAN;NOM;NEUT;SG
پاسخ	реакция	پاسخ	реакция	N;SG	N;INAN;NOM;FEM;SG
پاسخ	ответ	پاسخ	ответ	N;SG	N;INAN;NOM;MASC;SG
ورزشکاران	спортсменов	ورزشکار	спортсмен	N;PL	N;ANIM;GEN;MASC;PL
ورزشکاران	спортсмены	ورزشکار	спортсмен	N;PL	N;ANIM;NOM;MASC;PL
درآمد	доход	درآمد	доход	N;SG	N;INAN;NOM;MASC;SG
درآمد	выручка	درآمد	выручка	N;SG	N;INAN;NOM;FEM;SG
درآمد	заработок	درآمد	заработок	N;SG	N;INAN;NOM;MASC;SG
درآمد	прибыль	درآمد	прибыль	N;SG	N;INAN;NOM;FEM;SG
درآمد	доход	درآمد	доход	N;SG	N;INAN;NOM;MASC;SG
بازبینی	обзор	بازبینی	обзор	N;SG	N;INAN;NOM;MASC;SG
بازبینی	обзора	بازبینی	обзор	N;SG	N;INAN;GEN;MASC;SG
بازبینی	рассмотрение	بازبینی	рассмотрение	N;SG	N;INAN;NOM;NEUT;SG
بازبینی	пересмотр	بازبینی	пересмотр	N;SG	N;INAN;NOM;MASC;SG
بازبینی	пересмотра	بازبینی	пересмотр	N;SG	N;INAN;GEN;MASC;SG
مرحله	этапе	مرحله	этап	N;SG	N;INAN;ESS;MASC;SG
مرحله	стадия	مرحله	стадия	N;SG	N;INAN;NOM;FEM;SG
مرحله	фаза	مرحله	фаза	N;SG	N;INAN;NOM;FEM;SG
مرحله	этап	مرحله	этап	N;SG	N;INAN;NOM;MASC;SG
مرحله	шаг	مرحله	шаг	N;SG	N;INAN;NOM;MASC;SG
مرحله	ступень	مرحله	ступень	N;SG	N;INAN;NOM;FEM;SG
مرحله	этап	مرحله	этап	N;SG	N;INAN;NOM;MASC;SG
مرحله	стадия	مرحله	стадия	N;SG	N;INAN;NOM;FEM;SG
مرحله	этапе	مرحله	этап	N;SG	N;INAN;ESS;MASC;SG
نبرد	битва	None	битва	N;SG	N;INAN;NOM;FEM;SG
نبرد	бой	None	бой	N;SG	N;INAN;NOM;MASC;SG
نبرد	сражение	None	сражение	N;SG	N;INAN;NOM;NEUT;SG
نبرد	бой	None	бой	N;SG	N;INAN;NOM;MASC;SG
شهرت	репутацию	شهرت	репутация	N;SG	N;INAN;ACC;FEM;SG
شهرت	репутация	شهرت	репутация	N;SG	N;INAN;NOM;FEM;SG
شهرت	известность	شهرت	известность	N;SG	N;INAN;NOM;FEM;SG
شهرت	слава	شهرت	слава	N;SG	N;INAN;NOM;FEM;SG
شهرت	славу	شهرت	слава	N;SG	N;INAN;ACC;FEM;SG
سبز	зелёные	سبز	зеленый	ADJ	ADJ;NOM;PL
سبز	зелёный	سبز	зелёный	ADJ	ADJ;NOM;MASC;SG
سبز	зелёная	سبز	зеленый	ADJ	ADJ;NOM;FEM;SG
سبز	зеленый	سبز	зеленый	ADJ	ADJ;NOM;MASC;SG
حد	лимит	حد	лимит	N;SG	N;INAN;NOM;MASC;SG
حد	ограничение	حد	ограничение	N;SG	N;INAN;NOM;NEUT;SG
حد	предел	حد	предел	N;SG	N;INAN;NOM;MASC;SG
محصولات	товары	محصول	товар	N;PL	N;INAN;NOM;MASC;PL
محصولات	изделия	محصول	изделие	N;PL	N;INAN;NOM;NEUT;PL
محصولات	продукты	محصول	продукт	N;PL	N;INAN;NOM;MASC;PL
اداره	департамент	اداره	департамент	N;SG	N;INAN;NOM;MASC;SG
اداره	кабинет	اداره	кабинет	N;SG	N;INAN;NOM;MASC;SG
اداره	канцелярия	اداره	канцелярия	N;SG	N;INAN;NOM;FEM;SG
اداره	офис	اداره	офис	N;SG	N;INAN;NOM;MASC;SG
وب	web	وب	веб	N;SG	N;INAN;NOM;MASC;SG
وب	веб	وب	веб	N;SG	N;INAN;NOM;MASC;SG
مذهبی	религиозное	مذهبی	религиозный	ADJ	ADJ;NOM;NEUT;SG
مذهبی	религиозный	مذهبی	религиозный	ADJ	ADJ;NOM;MASC;SG
مذهبی	религиозная	مذهبی	религиозный	ADJ	ADJ;NOM;FEM;SG
مذهبی	религиозных	مذهبی	религиозный	ADJ	ADJ;GEN;PL
هنرمندان	художники	هنرمند	художник	N;PL	N;ANIM;NOM;MASC;PL
هنرمندان	артисты	هنرمند	артист	N;PL	N;ANIM;NOM;MASC;PL
هنرمندان	художников	هنرمند	художник	N;PL	N;ANIM;ACC;MASC;PL
هنرمندان	исполнители	هنرمند	исполнитель	N;PL	N;ANIM;NOM;MASC;PL
آرژانتین	аргентина	آرژانتین	аргентина	N;SG	N;INAN;NOM;FEM;SG
شیراز	шираз	شیراز	шираз	N;SG	N;INAN;NOM;MASC;SG
فرود	посадка	فرود	посадка	N;SG	N;INAN;NOM;FEM;SG
فرود	посадку	فرود	посадка	N;SG	N;INAN;ACC;FEM;SG
اصلاح	исправление	اصلاح	исправление	N;SG	N;INAN;NOM;NEUT;SG
اصلاح	поправка	اصلاح	поправка	N;SG	N;INAN;NOM;FEM;SG
اصلاح	коррекция	اصلاح	коррекция	N;SG	N;INAN;NOM;FEM;SG
اصلاح	реформирование	اصلاح	реформирование	N;SG	N;INAN;NOM;NEUT;SG
اصلاح	реформа	اصلاح	реформа	N;SG	N;INAN;NOM;FEM;SG
اقدام	действие	اقدام	действие	N;SG	N;INAN;NOM;NEUT;SG
اقدام	акция	اقدام	акция	N;SG	N;INAN;NOM;FEM;SG
خون	кровь	خون	кровь	N;SG	N;INAN;NOM;FEM;SG
خون	крови	خون	кровь	N;SG	N;INAN;NOM;FEM;SG
کلمبیا	колумбия	کلمبیا	колумбия	N;SG	N;INAN;NOM;FEM;SG
مشاهده	замечание	مشاهده	замечание	N;SG	N;INAN;NOM;NEUT;SG
مشاهده	наблюдение	مشاهده	наблюдение	N;SG	N;INAN;NOM;NEUT;SG
مشاهده	просмотра	مشاهده	просмотр	N;SG	N;INAN;GEN;MASC;SG
مشاهده	просмотр	مشاهده	просмотр	N;SG	N;INAN;NOM;MASC;SG
