גם	egyben	גם	egyben	ADV	ADV
קולות	szavazatok	קול	szavazat	N;MASC;PL	N;NOM;PL
קולות	hangok	קול	hang	N;MASC;PL	N;NOM;PL
קולות	hangokat	קול	hang	N;MASC;PL	N;ACC;PL
ההר	hegyi	ההר	hegyi		
ישירות	közvetlen	ישירות	közvetlen		
ישירות	egyenes	ישירות	egyenes		
לשלב	kombinálni	שילב	kombinál	V;NFIN;ACT	V;NFIN;ACT
המשיכה	folytatta	המשיך	folytat	V;FEM;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
המשיכה	folytatódott	המשיך	folytatódik	V;FEM;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
ניכר	jelentős	ניכר	jelentős		
מטה	főhadiszállás	מטה	főhadiszállás	N;MASC;SG	N;NOM;SG
מטה	székhely	מטה	székhely	N;MASC;SG	N;NOM;SG
משך	időtartam	משך	időtartam	N;MASC;SG	N;NOM;SG
משך	időtartama	משך	időtartam	N;MASC;SG	N;NOM;SG
שיטות	módszerek	שיטה	módszer	N;FEM;PL	N;NOM;PL
שליטה	kontroll	שליטה	kontroll	N;FEM;SG	N;NOM;SG
שליטה	irányítás	שליטה	irányítás	N;FEM;SG	N;NOM;SG
שליטה	ellenőrzés	שליטה	ellenőrzés	N;FEM;SG	N;NOM;SG
שליטה	dominanciáját	שליטה	dominancia	N;FEM;SG	N;ACC;SG
מושג	fogalom	מושג	fogalom	N;MASC;SG	N;NOM;SG
מושג	ötletem	מושג	ötlet	N;MASC;SG	N;NOM;SG
מושג	ötlet	מושג	ötlet	N;MASC;SG	N;NOM;SG
מידי	midi	מידי	midi		
שניהם	mindkettő	שניים	mindkettő		
שניהם	mindketten	שניים	mindkett		
צורת	alakja	צורה	alak	N;FEM;SG	N;NOM;SG
צורת	forma	צורה	forma	N;FEM;SG	N;NOM;SG
צורת	formát	צורה	forma	N;FEM;SG	N;ACC;SG
צורת	alakzat	צורה	alakzat	N;FEM;SG	N;NOM;SG
צורת	űrlap	צורה	űrlap	N;FEM;SG	N;NOM;SG
צורת	forma	צורה	forma	N;FEM;SG	N;NOM;SG
צורת	formájában	צורה	forma	N;FEM;SG	N;IN+ESS;SG
צורת	nyomtatvány	צורה	nyomtatvány	N;FEM;SG	N;NOM;SG
חומרים	alapanyagok	חומר	alapanyag	N;MASC;PL	N;NOM;PL
חומרים	anyagok	חומר	anyag	N;MASC;PL	N;NOM;PL
סביר	valószínűsíthető	סביר	valószínűsíthető	ADJ;MASC;SG	ADJ;NOM;SG
קריירה	karrier	קריירה	karrier	N;FEM;SG	N;NOM;SG
קריירה	karrier	קריירה	karrier	N;FEM;SG	N;NOM;SG
המלכה	queen	המלכה	ő		
המלכה	dáma	המלכה	dáma		
ניתוח	műtét	ניתוח	műtét	N;MASC;SG	N;NOM;SG
ניתוח	sebészet	ניתוח	sebészet	N;MASC;SG	N;NOM;SG
ניתוח	elemzés	ניתוח	elemzés	N;MASC;SG	N;NOM;SG
ניתוח	analízis	ניתוח	analízis	N;MASC;SG	N;NOM;SG
מידה	intézkedés	מידה	intézkedés	N;FEM;SG	N;NOM;SG
מידה	mérete	מידה	méret	N;FEM;SG	N;NOM;SG
מידה	méret	מידה	méret	N;FEM;SG	N;NOM;SG
כרך	volumen	כרך	volumen		
קשת	arch	קשת	arch		
אוניות	hajók	אונייה	hajó	N;FEM;PL	N;NOM;PL
שחקנית	színésznő	שחקן	színésznő	N;FEM;SG	N;NOM;SG
פועל	munkavállaló	פועל	munkavállaló	N;MASC;SG	N;NOM;SG
פועל	munkás	פועל	munkás	N;MASC;SG	N;NOM;SG
פועל	ige	פועל	ige	N;MASC;SG	N;NOM;SG
פועל	igét	פועל	igét	N;MASC;SG	N;ACC;SG
ציבור	nyilvánosság	ציבור	nyilvánosság	N;MASC;SG	N;NOM;SG
פגיעה	ütközés	פגיעה	ütközés	N;FEM;SG	N;NOM;SG
פגיעה	becsapódás	פגיעה	becsapódás	N;FEM;SG	N;NOM;SG
פגיעה	hatás	פגיעה	hatás	N;FEM;SG	N;NOM;SG
פגיעה	hatása	פגיעה	hatás	N;FEM;SG	N;NOM;SG
שיהיה	mindegy	שיהייה	mindegy		
אזרחים	állampolgárok	אזרח	állampolgár	N;MASC;PL	N;NOM;PL
אזרחים	polgárok	אזרח	polgár	N;MASC;PL	N;NOM;PL
אזרחים	civilek	אזרח	civil	N;MASC;PL	N;NOM;PL
רוחב	szélesség	רוחב	szélesség	N;MASC;SG	N;NOM;SG
רוחב	szélessége	רוחב	szélesség	N;MASC;SG	N;NOM;SG
רוחב	szélesség	רוחב	szélesség	N;MASC;SG	N;NOM;SG
קטע	dolog	קטע	dolog	N;MASC;SG	N;NOM;SG
קטע	szegmens	קטע	szegmens	N;MASC;SG	N;NOM;SG
הדגל	megjelölés	הדגל	megjelölés		
הדגל	lobogó	הדגל	lobogó		
מבט	tekintet	מבט	tekint		
טרור	terror	טרור	terror	N;MASC;SG	N;NOM;SG
טרור	rettegés	טרור	rettegés	N;MASC;SG	N;NOM;SG
טרור	rémület	טרור	rémület	N;MASC;SG	N;NOM;SG
טרור	terrorizmus	טרור	terrorizmus	N;MASC;SG	N;NOM;SG
טרור	terrorista	טרור	terrorista	N;MASC;SG	N;NOM;SG
הקרן	alap	הקרן	alap		
המחלקה	részleg	המחלק	részleg	N;FEM;SG	N;NOM;SG
יישוב	rendezés	יישוב	rendezés	N;MASC;SG	N;NOM;SG
יישוב	település	יישוב	település	N;MASC;SG	N;NOM;SG
יישוב	elszámolás	יישוב	elszámolás	N;MASC;SG	N;NOM;SG
איחוד	szakszervezet	None	szakszervezet	N;MASC;SG	N;NOM;SG
איחוד	egyesítés	None	egyesítés	N;MASC;SG	N;NOM;SG
איחוד	egyesülés	None	egyesülés	N;MASC;SG	N;NOM;SG
איחוד	találkozó	None	találkozó	N;MASC;SG	N;NOM;SG
תלוי	függően	תלוי	függő	ADJ;MASC;SG	ADJ;FRML;SG
סעיף	részleg	סעיף	részleg	N;MASC;SG	N;NOM;SG
סעיף	szakasz	סעיף	szakasz	N;MASC;SG	N;NOM;SG
סעיף	szekció	סעיף	szekció	N;MASC;SG	N;NOM;SG
ליגה	liga	ליגה	liga	N;FEM;SG	N;NOM;SG
פתרון	megoldást	פתרון	megoldás	N;MASC;SG	N;ACC;SG
פתרון	megoldás	פתרון	megoldás	N;MASC;SG	N;NOM;SG
פתרון	oldat	פתרון	oldat	N;MASC;SG	N;NOM;SG
חדר	terem	חדר	terem	N;MASC;SG	N;NOM;SG
חדר	szoba	חדר	szoba	N;MASC;SG	N;NOM;SG
מנוע	hajtómű	מנוע	hajtómű	N;MASC;SG	N;NOM;SG
מנוע	motor	מנוע	motor	N;MASC;SG	N;NOM;SG
מנוע	motor	מנוע	motor	N;MASC;SG	N;NOM;SG
שיטה	módszer	שיטה	módszer	N;FEM;SG	N;NOM;SG
עדיף	jobb	עדיף	jó	ADJ;MASC;SG	ADJ;NOM;CMPR;SG
לקבוע	meghatározni	קבע	meg+határoz	V;NFIN;ACT	V;NFIN;ACT
תרומות	hozzájárulások	תרומה	hozzájárulás	N;FEM;PL	N;NOM;PL
תרומות	járulékok	תרומה	járulék	N;FEM;PL	N;NOM;PL
תרומות	adományok	תרומה	adomány	N;FEM;PL	N;NOM;PL
תרומות	adományokat	תרומה	adomány	N;FEM;PL	N;ACC;PL
קיום	lét	קיום	lét	N;MASC;SG	N;NOM;SG
קיום	létezése	קיום	létezés	N;MASC;SG	N;NOM;SG
קיום	létezés	קיום	létezés	N;MASC;SG	N;NOM;SG
פרסים	díjak	פרס	díj	N;MASC;PL	N;NOM;PL
פרסים	díjak	פרס	díj	N;MASC;PL	N;NOM;PL
פרסים	díjakat	פרס	díj	N;MASC;PL	N;ACC;PL
פרסים	perzsák	פרס	perzsák	N;MASC;PL	N;NOM;PL
מועמד	tagjelölt	מועמד	tagjelölt	N;MASC;SG	N;NOM;SG
נפש	psziché	נפש	psziché	N;FEM;SG	N;NOM;SG
נפש	lélek	נפש	lélek	N;FEM;SG	N;NOM;SG
נפש	lelkem	נפש	lelk	N;FEM;SG	N;NOM;SG
נפש	mentális	נפש	mentális	N;FEM;SG	N;NOM;SG
פסטיבל	fesztivál	פסטיבל	fesztivál	N;MASC;SG	N;NOM;SG
ייצור	előállítás	ייצור	előállítás	N;MASC;SG	N;NOM;SG
ייצור	gyártás	ייצור	gyártás	N;MASC;SG	N;NOM;SG
ייצור	előállítás	ייצור	előállítás	N;MASC;SG	N;NOM;SG
ייצור	gyártás	ייצור	gyártás	N;MASC;SG	N;NOM;SG
ייצור	termelés	ייצור	termelés	N;MASC;SG	N;NOM;SG
ייצור	előállítás	ייצור	előállítás	N;MASC;SG	N;NOM;SG
ייצור	gyártás	ייצור	gyártás	N;MASC;SG	N;NOM;SG
לפנות	evakuálni	None	evakuál	V;NFIN	V;NFIN;ACT
המורשת	öröksége	המורשה	örökség	N;FEM;SG	N;NOM;SG
המורשת	örökség	המורשה	örökség	N;FEM;SG	N;NOM;SG
קורות	gerendák	קורה	gerenda	N;FEM;PL	N;NOM;PL
בעצם	igazából	בעצם	igazából	ADV	ADV
תחרויות	versenyek	תחרות	verseny	N;FEM;PL	N;NOM;PL
תחרויות	versenyek	תחרות	verseny	N;FEM;PL	N;NOM;PL
הנאצים	nácik	הנאץ	nácik	N;MASC;PL	N;NOM;PL
מרחב	űr	מרחב	űr	N;MASC;SG	N;NOM;SG
מרחב	tér	מרחב	tér	N;MASC;SG	N;NOM;SG
תעופה	repülés	תעופה	repülés	N;FEM;SG	N;NOM;SG
תעופה	légiközlekedés	תעופה	légiközlekedés	N;FEM;SG	N;NOM;SG
שלח	küldeni	שלח	küld	V;MASC;SG;3;PST	V;NFIN;ACT
איכות	minősége	איכות	minőség	N;FEM;SG	N;NOM;SG
איכות	minőség	איכות	minőség	N;FEM;SG	N;NOM;SG
סוגים	típusok	סוג	típus	N;MASC;PL	N;NOM;PL
סוגים	típusai	סוג	típus	N;MASC;PL	N;NOM;PL
עמק	valley	עמק	valley		
כחול	kék	כחול	kék		
כחול	blue	כחול	blue		
ההצעה	ajánlat	ההצעה	ajánlat	N;FEM;SG	N;NOM;SG
ההצעה	ajánlatot	ההצעה	ajánlat	N;FEM;SG	N;ACC;SG
עבריים	héberek	עבריים	héber	N;MASC;PL	N;NOM;PL
עבריים	zsidók	עבריים	zsidó	N;MASC;PL	N;NOM;PL
מוכר	ismerős	מוכר	ismerős		
מוכר	eladás	מוכר	eladás		
מוכר	felismert	מוכר	felismert		
מוכר	elismert	מוכר	elismer		
הסבר	magyarázat	הסבר	magyarázat	N;MASC;SG	N;NOM;SG
הסבר	magyarázatot	הסבר	magyarázat	N;MASC;SG	N;ACC;SG
מחנה	tábor	מחנה	tábor	N;MASC;SG	N;NOM;SG
ברזל	vas	ברזל	vas		
הצלחה	siker	הצלחה	siker	N;FEM;SG	N;NOM;SG
חיות	vadállatok	חיה	vadállat	N;FEM;PL	N;NOM;PL
חיות	állatok	חיה	állat	N;FEM;PL	N;NOM;PL
בתים	házak	בית	ház	N;MASC;PL	N;NOM;PL
בתים	házakat	בית	ház	N;MASC;PL	N;ACC;PL
הלב	szívvel	הלב	szív		
עריכות	módosítások	עריכה	módosítás	N;FEM;PL	N;NOM;PL
עריכות	módosításai	עריכה	módosítás	N;FEM;PL	N;NOM;PL
עריכות	módosításokkal	עריכה	módosítás	N;FEM;PL	N;INS;PL
דעות	vélemények	דעה	vélemény	N;FEM;PL	N;NOM;PL
הביאה	hozott	הביא	hoz	V;FEM;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הביאה	hozta	הביא	hoz	V;FEM;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
חוקרים	kutatói	חוקר	kutató	N;MASC;PL	N;NOM;PL
חוקרים	kutatók	חוקר	kutató	N;MASC;PL	N;NOM;PL
חוקרים	nyomozói	חוקר	nyomozói	N;MASC;PL	N;NOM;PL
חוקרים	nyomozók	חוקר	nyomozó	N;MASC;PL	N;NOM;PL
רגיל	szokásos	רגיל	szokásos	ADJ;MASC;SG	ADJ;NOM;SG
רגיל	rendszeresen	רגיל	rendszeres	ADJ;MASC;SG	ADJ;FRML;SG
רגיל	hétköznapi	רגיל	hétköznapi	ADJ;MASC;SG	ADJ;NOM;SG
מודל	minta	מודל	minta	N;MASC;SG	N;NOM;SG
מודל	modell	מודל	modell	N;MASC;SG	N;NOM;SG
מזכיר	titkárnő	מזכיר	titkárnő	N;MASC;SG	N;NOM;SG
מזכיר	titkár	מזכיר	titkár	N;MASC;SG	N;NOM;SG
השירות	kiszolgálás	השירות	kiszolgálás		
מספרים	számok	מספר	szám	N;MASC;PL	N;NOM;PL
להלן	alább	להלן	alá	ADV	ADV
ארגונים	szervezetek	ארגון	szervezet	N;MASC;PL	N;NOM;PL
ארגונים	szervezetek	ארגון	szervezet	N;MASC;PL	N;NOM;PL
שושלת	dinasztia	שושלת	dinasztia	N;FEM;SG	N;NOM;SG
נזק	károsodás	נזק	károsodás	N;MASC;SG	N;NOM;SG
נזק	kárt	נזק	kár	N;MASC;SG	N;ACC;SG
נזק	sérülés	נזק	sérülés	N;MASC;SG	N;NOM;SG
כדורגלנים	focisták	כדורגלן	focista	N;MASC;PL	N;NOM;PL
סיבוב	forgás	סיבוב	forgás	N;MASC;SG	N;NOM;SG
סיבוב	rotációs	סיבוב	rotációs	N;MASC;SG	N;NOM;SG
סיבוב	kör	סיבוב	kör	N;MASC;SG	N;NOM;SG
סיבוב	forduló	סיבוב	forduló	N;MASC;SG	N;NOM;SG
כלים	eszközök	כלי	eszköz	N;MASC;PL	N;NOM;PL
כלים	műszerek	כלי	műszer	N;MASC;PL	N;NOM;PL
כלים	eszközök	כלי	eszköz	N;MASC;PL	N;NOM;PL
כלים	szerszámok	כלי	szerszám	N;MASC;PL	N;NOM;PL
כלים	edények	כלי	edény	N;MASC;PL	N;NOM;PL
כלים	edényeket	כלי	edény	N;MASC;PL	N;ACC;PL
כלים	ételek	כלי	étel	N;MASC;PL	N;NOM;PL
אמה	emma	אמה	emma		
המוסד	moszad	המוסד	moszad		
החלטה	döntés	החלטה	döntés	N;FEM;SG	N;NOM;SG
החלטה	határozat	החלטה	határozat	N;FEM;SG	N;NOM;SG
התחיל	kezdődött	התחיל	kezdődik	V;MASC;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
התחיל	kezdte	התחיל	kezd	V;MASC;SG;3;PST	V;DEF;IND;SG;3;PST;FIN;ACT
התחיל	elkezdődött	התחיל	elkezdődik	V;MASC;SG;3;PST	V;INDF;IND;SG;3;PST;FIN;ACT
אירוע	esemény	אירוע	esemény	N;MASC;SG	N;NOM;SG
אירוע	rendezvény	אירוע	rendezvény	N;MASC;SG	N;NOM;SG
הודיע	tájékoztatta	הודיע	tájékozódik	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
הודיע	tájékoztatott	הודיע	tájékoztatott	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הודיע	bejelentette	הודיע	be+jelent	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
הודיע	bejelentett	הודיע	bejelent	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הודיע	meghirdetett	הודיע	meghirdetett	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
בנק	bank	בנק	bank	N;MASC;SG	N;NOM;SG
מועדונים	klubok	מועדון	klub	N;MASC;PL	N;NOM;PL
מאה	száz	מאה	száz	NUM;FEM;SG	NUM;NOM;SG
חזק	szűk	חזק	szűk	ADJ;MASC;SG	ADJ;NOM;SG
חזק	szorosan	חזק	szoros	ADJ;MASC;SG	ADJ;FRML;SG
אישור	engedélyt	אישור	engedély	N;MASC;SG	N;ACC;SG
אישור	jogosultság	אישור	jogosultság	N;MASC;SG	N;NOM;SG
אישור	megerősítés	אישור	megerősítés	N;MASC;SG	N;NOM;SG
אישור	megerősítést	אישור	megerősítés	N;MASC;SG	N;ACC;SG
אישור	megerősítése	אישור	megerősítés	N;MASC;SG	N;NOM;SG
אישור	megerősítés	אישור	megerősítés	N;MASC;SG	N;NOM;SG
אישור	megerősítése	אישור	megerősítés	N;MASC;SG	N;NOM;SG
מוות	halál	מוות	halál	N;MASC;SG	N;NOM;SG
מצא	megtalált	מצא	meg+talál	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
מצא	talált	מצא	talál	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
מצא	találni	מצא	talál	V;MASC;SG;3;PST;ACT	V;NFIN;ACT
מצא	megtalálni	מצא	meg+talál	V;MASC;SG;3;PST;ACT	V;NFIN;ACT
מיליארד	milliárd	מיליארד	milliárd	NUM;MASC;SG	NUM;NOM;SG
מיקום	elhelyezés	מיקום	elhelyezés	N;MASC;SG	N;NOM;SG
מיקום	helyszín	מיקום	helyszín	N;MASC;SG	N;NOM;SG
מיקום	hely	מיקום	hely	N;MASC;SG	N;NOM;SG
מיקום	elhelyezkedés	מיקום	elhelyezkedés	N;MASC;SG	N;NOM;SG
רגל	gyalog	רגל	gyalog		
דומים	hasonlók	דומה	hasonló	N;MASC;PL	N;NOM;PL
מאמן	edző	מאמן	edző	N;MASC;SG	N;NOM;SG
מאמן	edző	מאמן	edző	N;MASC;SG	N;NOM;SG
פירוש	értelmezés	פירוש	értelmezés	N;MASC;SG	N;NOM;SG
פירוש	értelmezése	פירוש	értelmezés	N;MASC;SG	N;NOM;SG
טקסט	sms	טקסט	sms	N;MASC;SG	N;NOM;SG
טקסט	szöveg	טקסט	szöveg	N;MASC;SG	N;NOM;SG
קרבות	harcok	קרב	harc	N;MASC;PL	N;NOM;PL
קרבות	csaták	קרב	csaták	N;MASC;PL	N;NOM;PL
פורטל	portál	פורטל	por	N;MASC;SG	N;NOM;SG
פורטל	átjáró	פורטל	átjáró	N;MASC;SG	N;NOM;SG
ביקש	igényelt	ביקש	igényelt	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
ביקש	kérte	ביקש	kér	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
ביקש	kért	ביקש	kér	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
ביקש	kérdezte	ביקש	kérdez	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
ביקש	kérdezett	ביקש	kérdezett	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
ביקש	kérte	ביקש	kér	V;MASC;SG;3;PST;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
יישובים	telepek	יישוב	telep	N;MASC;PL	N;NOM;PL
יישובים	települések	יישוב	település	N;MASC;PL	N;NOM;PL
קרא	olvasott	קרא	olvasot	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
הסדר	széder	הסדר	széder	N;MASC;SG	N;NOM;SG
הסדר	rendezés	הסדר	rendezés	N;MASC;SG	N;NOM;SG
הסדר	település	הסדר	település	N;MASC;SG	N;NOM;SG
הסדר	elszámolás	הסדר	elszámolás	N;MASC;SG	N;NOM;SG
הסדר	megrendelés	הסדר	megrendelés	N;MASC;SG	N;NOM;SG
הסדר	rendelés	הסדר	rendelés	N;MASC;SG	N;NOM;SG
הסדר	rend	הסדר	rend	N;MASC;SG	N;NOM;SG
הסדר	parancs	הסדר	parancs	N;MASC;SG	N;NOM;SG
הסדר	megállapodás	הסדר	megállapodás	N;MASC;SG	N;NOM;SG
הסדר	elrendezés	הסדר	elrendezés	N;MASC;SG	N;NOM;SG
הסדר	elrendezése	הסדר	elrendezés	N;MASC;SG	N;NOM;SG
אוכל	étel	אוכל	étel	N;MASC;SG	N;NOM;SG
אוכל	élelem	אוכל	élel	N;MASC;SG	N;NOM;SG
אוכל	táplálék	אוכל	táplálék	N;MASC;SG	N;NOM;SG
אוכל	élelmiszer	אוכל	élelmiszer	N;MASC;SG	N;NOM;SG
שמן	olaj	שמן	olaj	N;MASC;SG	N;NOM;SG
שמן	kőolaj	שמן	kőolaj	N;MASC;SG	N;NOM;SG
שמן	olajjal	שמן	olajjal	N;MASC;SG	N;INS;SG
שמן	olajat	שמן	olajat	N;MASC;SG	N;ACC;SG
שמן	zsír	שמן	zsír	N;MASC;SG	N;NOM;SG
גילוי	kimutatás	גילוי	kimutatás	N;MASC;SG	N;NOM;SG
גילוי	felfedezés	גילוי	felfedezés	N;MASC;SG	N;NOM;SG
גילוי	discovery	גילוי	discovery	N;MASC;SG	N;NOM;SG
לדבר	beszélni	דיבר	beszél	V;NFIN;ACT	V;NFIN;ACT
שאלות	kérdéseket	שאלה	kérdés	N;FEM;PL	N;ACC;PL
שאלות	kérdések	שאלה	kérdés	N;FEM;PL	N;NOM;PL
הצעה	pályázat	הצעה	pályázat	N;FEM;SG	N;NOM;SG
הצעה	javaslat	הצעה	javaslat	N;FEM;SG	N;NOM;SG
הצעה	javaslat	הצעה	javaslat	N;FEM;SG	N;NOM;SG
הצעה	ajánlat	הצעה	ajánlat	N;FEM;SG	N;NOM;SG
הצעה	ajánlatot	הצעה	ajánlat	N;FEM;SG	N;ACC;SG
זהות	személyazonosság	זהות	személyazonosság	N;FEM;SG	N;NOM;SG
זהות	személyazonosságát	זהות	személyazosságag	N;FEM;SG	N;ACC;SG
זהות	identitás	זהות	identitás	N;FEM;SG	N;NOM;SG
ביטחון	önbizalom	ביטחון	önbizalom	N;MASC;SG	N;NOM;SG
ביטחון	bizalom	ביטחון	bizalom	N;MASC;SG	N;NOM;SG
ביטחון	biztonság	ביטחון	biztonság	N;MASC;SG	N;NOM;SG
ממשלה	kormány	ממשלה	kormány	N;FEM;SG	N;NOM;SG
ממשלה	kormányzat	ממשלה	kormányzat	N;FEM;SG	N;NOM;SG
אמת	igazság	אמת	igazság	N;FEM;SG	N;NOM;SG
תוכנה	program	תוכנה	program	N;FEM;SG	N;NOM;SG
תוכנה	szoftver	תוכנה	szoftver	N;FEM;SG	N;NOM;SG
התזמורת	zenekar	התזמורת	zenekar	N	N;NOM;SG
זוגות	párok	זוג	párok	N;MASC;PL	N;NOM;PL
זוגות	párokat	זוג	pár	N;MASC;PL	N;ACC;PL
זוגות	párok	זוג	párok	N;MASC;PL	N;NOM;PL
חברתי	társadalmi	חברתי	társadalmi	ADJ;MASC;SG	ADJ;NOM;SG
הביאו	hozták	הביא	hoz	V;PL;3;PST;ACT	V;DEF;IND;PL;3;PST;FIN;ACT
הוצאה	kiadás	הוצאה	kiadás	N;FEM;SG	N;NOM;SG
צלב	kereszt	צלב	kereszt	N;MASC;SG	N;NOM;SG
סיוע	támogatás	סיוע	támogatás	N;MASC;SG	N;NOM;SG
סיוע	segély	סיוע	segély	N;MASC;SG	N;NOM;SG
סיוע	segítségnyújtás	סיוע	segítségnyújtás	N;MASC;SG	N;NOM;SG
הגרסה	verzió	הגרסה	verzió	N;FEM;SG	N;NOM;SG
הגרסה	változat	הגרסה	változat	N;FEM;SG	N;NOM;SG
כלכלי	gazdasági	כלכלי	gazdasági	ADJ;MASC;SG	ADJ;NOM;SG
ישיבה	gyűlés	ישיבה	gyűlés	N;FEM;SG	N;NOM;SG
ישיבה	találkozás	ישיבה	találkozás	N;FEM;SG	N;NOM;SG
ישיבה	találkozó	ישיבה	találkozó	N;FEM;SG	N;NOM;SG
ישיבה	megbeszélés	ישיבה	megbeszélés	N;FEM;SG	N;NOM;SG
יצירה	létrehozása	יצירה	létrehozás	N;FEM;SG	N;NOM;SG
יצירה	alkotás	יצירה	alkotás	N;FEM;SG	N;NOM;SG
יצירה	teremtés	יצירה	teremtés	N;FEM;SG	N;NOM;SG
החדשים	újoncok	החדש	újonc	N;MASC;PL	N;NOM;PL
דתית	vallás	דתי	vallás	N;FEM;SG	N;NOM;SG
תלמידים	diákok	תלמיד	diák	N;MASC;PL	N;NOM;PL
תלמידים	hallgatók	תלמיד	hallgató	N;MASC;PL	N;NOM;PL
תלמידים	tanulók	תלמיד	tanuló	N;MASC;PL	N;NOM;PL
חלל	űr	חלל	űr	N;MASC;SG	N;NOM;SG
חלל	tér	חלל	tér	N;MASC;SG	N;NOM;SG
מהיר	gyors	מהיר	gyors		
מהיר	swift	מהיר	swift		
מהיר	gyors	מהיר	gyors		
תכונות	funkciók	תכונה	funkció	N;FEM;PL	N;NOM;PL
תכונות	jellemzők	תכונה	jellemző	N;FEM;PL	N;NOM;PL
תכונות	jellemzői	תכונה	jellemző	N;FEM;PL	N;NOM;PL
תכונות	attribútumok	תכונה	attribútum	N;FEM;PL	N;NOM;PL
תכונות	tulajdonságai	תכונה	tulajdonság	N;FEM;PL	N;NOM;PL
תכונות	ingatlanok	תכונה	ingatlan	N;FEM;PL	N;NOM;PL
תכונות	tulajdonságok	תכונה	tulajdonság	N;FEM;PL	N;NOM;PL
טווח	tartomány	טווח	tartomány	N;MASC;SG	N;NOM;SG
טווח	távolság	טווח	távolság	N;MASC;SG	N;NOM;SG
מחלוקת	nézeteltérés	מחלוקת	nézeteltérés	N;FEM;SG	N;NOM;SG
מחלוקת	vitás	מחלוקת	vitás	N;FEM;SG	N;NOM;SG
מחלוקת	vita	מחלוקת	vita	N;FEM;SG	N;NOM;SG
מחלוקת	jogvita	מחלוקת	jogvita	N;FEM;SG	N;NOM;SG
עותקים	másolatok	עותק	másolat	N;MASC;PL	N;NOM;PL
עותקים	példányok	עותק	példány	N;MASC;PL	N;NOM;PL
צדק	igazságszolgáltatás	צדק	igazságszolgáltatás	N;MASC;SG	N;NOM;SG
צדק	igazság	צדק	igazság	N;MASC;SG	N;NOM;SG
שיעור	lecke	שיעור	leck	N;MASC;SG	N;NOM;SG
שיעור	leckét	שיעור	leck	N;MASC;SG	N;ACC;SG
שיעור	tanulság	שיעור	tanulság	N;MASC;SG	N;NOM;SG
שיעור	kamatláb	שיעור	kamatláb	N;MASC;SG	N;NOM;SG
שיעור	arány	שיעור	arány	N;MASC;SG	N;NOM;SG
טקס	szertartás	טקס	szertartás	N;MASC;SG	N;NOM;SG
טקס	ceremónia	טקס	ceremónia	N;MASC;SG	N;NOM;SG
טקס	ünnepség	טקס	ünnepség	N;MASC;SG	N;NOM;SG
טקס	rituálé	טקס	rituálé	N;MASC;SG	N;NOM;SG
טקס	szertartás	טקס	szertartás	N;MASC;SG	N;NOM;SG
התנהגות	magatartás	התנהגות	magatartás	N;FEM;SG	N;NOM;SG
התנהגות	viselkedés	התנהגות	viselkedés	N;FEM;SG	N;NOM;SG
התנהגות	viselkedése	התנהגות	viselkedés	N;FEM;SG	N;NOM;SG
התנהגות	magatartás	התנהגות	magatartás	N;FEM;SG	N;NOM;SG
התנהגות	viselkedés	התנהגות	viselkedés	N;FEM;SG	N;NOM;SG
אפשרי	lehetséges	אפשרי	lehetséges	ADJ;MASC;SG	ADJ;NOM;SG
תכנון	tervezés	תכנון	tervezés	N;MASC;SG	N;NOM;SG
הציע	ajánlott	הציע	ajánl	V;MASC;SG;3;PST;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
מרד	felkelés	מרד	felkelés	N;MASC;SG	N;NOM;SG
מרד	felkelés	מרד	felkelés	N;MASC;SG	N;NOM;SG
מרד	lázadás	מרד	lázadás	N;MASC;SG	N;NOM;SG
מרד	lázadás	מרד	lázadás	N;MASC;SG	N;NOM;SG
מרד	felkelés	מרד	felkelés	N;MASC;SG	N;NOM;SG
מרד	lázadás	מרד	lázadás	N;MASC;SG	N;NOM;SG
