dit	這	dit	這	PRO;NOM;SG;3	PRO
ewige	永恆	ewige	永恆	N;SG	N
teiken	目標	teiken	目標	N;PL	N
kombineer	結合	kombineer	結合	V;PRS	V
elite	精英	elite	精英	N;PL	N
woonstelle	公寓	woonstel	公寓	N;PL	N
oproep	致電	oproep	致電	V;PRS	V
oproep	打電	oproep	打電	V;PRS	V
oproep	呼叫	oproep	呼叫	V;PRS	V
opsomming	文摘	opsomming	文摘	N;SG	N
wraak	報復	wraak	報復	V;PRS	V
wraak	報仇	wraak	報仇	V;PRS	V
wraak	復仇	wraak	復仇	V;PRS	V
argumente	論證	argument	論證	N;PL	N
argumente	參數	argument	參數	N;PL	N
argumente	論點	argument	論點	N;PL	N
terminaal	終點	terminaal	終點	N;SG	N
terminaal	終端	terminaal	終端	N;SG	N
terminaal	終端	terminaal	終端	N;SG	N
lirieke	歌詞	liriek	歌詞	N;PL	N
gimnastiek	體操	gimnastiek	體操	N;SG	N
ineenstorting	折疊	ineenstorting	折疊	N;SG	N
ineenstorting	倒塌	ineenstorting	倒塌	N;SG	N
ervarings	經驗	ervaring	經驗	N;PL	N
ervarings	體驗	ervaring	體驗	N;PL	N
voorneme	意圖	voorneme	意圖	N;SG	N
voorneme	意向	voorneme	意向	N;SG	N
kopieë	拷貝	kopie	拷貝	N;PL	N
soliede	固體	soliede	固體	N;PL	N
soliede	固態	soliede	固態	N;PL	N
soliede	實心	soliede	實心	N;PL	N
soliede	扎實	soliede	扎實	N;PL	N
soliede	堅固	soliede	堅固	N;PL	N
etage	舞台	etag	舞台	N;SG	N
etage	階段	etag	階段	N;SG	N
justisie	正義	justisie	正義	N;SG	N
justisie	司法	justisie	司法	N;SG	N
hallo	嘿	hallo	嘿		
opvoering	績效	opvoering	績效	N;SG	N
opvoering	業績	opvoering	業績	N;SG	N
fondament	基金	fondament	基金	N;SG	N
voorrade	用品	voorrade	用品	N;PL	N
waai	揮手	waai	揮手	V;PRS	V
koshuis	友愛	koshuis	友愛	N;SG	N
koshuis	博愛	koshuis	博愛	N;SG	N
koshuis	宿舍	koshuis	宿舍	N;SG	N
koshuis	客棧	koshuis	客棧	N;SG	N
koshuis	旅店	koshuis	旅店	N;SG	N
kontinente	大洲	kontinent	大洲	N;PL	N
kontinente	大陸	kontinent	大陸	N;PL	N
agterste	後方	agters	後方	N;PL	N
minuut	分鐘	minuut	分鐘	N;SG	N
resolusie	決議	resolusie	決議	N;SG	N
horing	牛角	horing	牛角	N;SG	N
horing	喇叭	horing	喇叭	N;SG	N
horing	號角	horing	號角	N;SG	N
begroting	預算	begroting	預算	N;SG	N
strukturele	結構	struktureel	結構	N;PL	N
aanvraag	需求	aanvraag	需求	V;PRS	V
aanvraag	要求	aanvraag	要求	V;PRS	V
etiek	倫理	etiek	倫理	N;SG	N
etiek	倫理	etiek	倫理	N;SG	N
skyn	發光	skyn	發光	V;PRS	V
huishoudings	住戶	huishouding	住戶	N;PL	N
swanger	懷孕	swanger	懷孕	V;PRS	V
ruimtes	空格	ruimte	空格	N;PL	N
ruimtes	空間	ruimte	空間	N;PL	N
ruimtes	斑點	ruimte	斑點	N;PL	N
variasie	變異	variasie	變異	N;SG	N
bote	船隻	bote	船隻	N;PL	N
bote	艇	bote	艇	N;PL	N
verbode	禁	verbode	禁		
rotasie	輪值	rotasie	輪值	N;SG	N
vulkane	火山	vulkane	火山	N;PL	N
lokale	當地	lokaal	當地	N;PL	N
lokale	局部	lokaal	局部	N;PL	N
lokale	本地	lokaal	本地	N;PL	N
markplein	市場	markplein	市場	N;SG	N
markplein	市場	markplein	市場	N;SG	N
gemeng	混合	meng	混合	V;PST;V.PTCP	V
vitamien	維他	vitamien	維他	N;SG	N
seël	密封	seël	密封	N;SG	N
seël	印章	seël	印章	N;SG	N
skelet	骷髏	skelet	骷髏	N;SG	N
skelet	骨架	skelet	骨架	N;SG	N
skelet	骨骼	skelet	骨骼	N;SG	N
gebak	烘焙	gebak	烘焙	N;SG	N
aankom	抵達	aankom	抵達	V;PRS	V
aankom	到	aankom	到	V;PRS	V
besoedeling	污染	besoedeling	污染	N;SG	N
groottes	大小	grootte	大小	N;PL	N
groottes	尺碼	grootte	尺碼	N;PL	N
groottes	尺寸	grootte	尺寸	N;PL	N
pianis	鋼琴	pianis	鋼琴	N;SG	N
stort	洗澡	stort	洗澡	V;PRS	V
geologie	地質	geologie	地質	N;SG	N
geologie	地質	geologie	地質	N;SG	N
rapporteer	檢舉	rapporteer	檢舉	V;PRS	V
heropbou	重建	heropbou	重建	V;PRS	V
pikkewyne	企鵝	pikkewyne	企鵝	N;PL	N
atol	環礁	atol	環礁	N;SG	N
prinse	王子	prins	王子	N;PL	N
prinse	太子	prins	太子	N;PL	N
prinse	親王	prins	親王	N;PL	N
ikoon	圖示	ikoon	圖示	N;SG	N
organisme	機體	organisme	機體	N;SG	N
tou	繩	tou	繩	N;SG	N
tou	繩子	tou	繩子	N;SG	N
tou	繩索	tou	繩索	N;SG	N
tou	佇列	tou	佇列	N;SG	N
amateur	業餘	amateur	業餘	N;SG	N
sopraan	女高	sopraan	女高	N;SG	N
outobiografie	自傳	outobiografie	自傳	N;SG	N
berigte	故事	berigte	故事	N;PL	N
berigte	動態	berigte	動態	N;PL	N
besproeiing	灌溉	besproeiing	灌溉	N;SG	N
voortplanting	生殖	voortplanting	生殖	N;SG	N
aangehaal	引用	aanhaal	引用	V;PST;V.PTCP	V
aangehaal	引述	aanhaal	引述	V;PST;V.PTCP	V
pilare	支柱	pilaar	支柱	N;PL	N
pilare	界	pilaar	界	N;PL	N
abstrakte	摘要	abstrak	摘要	N;SG	N
abstrakte	抽象	abstrak	抽象	N;SG	N
oord	度	oord	度	N;SG	N
misbruik	濫用	misbruik	濫用	N;SG	N
illustrasies	插圖	illustrasie	插圖	N;PL	N
storms	風暴	storm	風暴	N;PL	N
advertensies	廣告	advertensie	廣告	N;PL	N
advertensies	廣告	advertensie	廣告	N;PL	N
advertensies	廣告	advertensie	廣告	N;PL	N
fasiliteite	設施	fasiliteit	設施	N;PL	N
jagluiperd	獵豹	jagluip	獵豹	N;PL	N
reuk	味道	reuk	味道	N;SG	N
wiel	輪	wiel	輪	N;SG	N
wiel	車輪	wiel	車輪	N;SG	N
omgewings	環境	omgewing	環境	N;PL	N
oordra	繼電	oordra	繼電	V;PRS	V
oordra	傳遞	oordra	傳遞	V;PRS	V
oordra	替代	oordra	替代	V;PRS	V
oordra	取代	oordra	取代	V;PRS	V
oordra	替換	oordra	替換	V;PRS	V
oordra	更換	oordra	更換	V;PRS	V
oordra	代替	oordra	代替	V;PRS	V
vakke	科目	vak	科目	N;PL	N
wysheid	智慧	wysheid	智慧	N;SG	N
definisies	定義	definisie	定義	N;PL	N
vaal	失敗	vaal	失敗		
opbrengs	當量	opbreng	當量	N;SG	N
opbrengs	產量	opbreng	產量	N;SG	N
spoorweg	鐵路	spoorweg	鐵路	N;SG	N
spoorweg	鐵道	spoorweg	鐵道	N;SG	N
spoorweg	鐵路	spoorweg	鐵路	N;SG	N
spoorweg	鐵道	spoorweg	鐵道	N;SG	N
moeilikheid	困難	moeilikheid	困難	N;SG	N
moeilikheid	難度	moeilikheid	難度	N;SG	N
oorlewing	存活	oorlewing	存活	V;PRS	V
oorlewing	求生	oorlewing	求生	V;PRS	V
oorlewing	生存	oorlewing	生存	V;PRS	V
fasade	外觀	fasade	外觀	N;SG	N
slagting	負傷	slagting	負傷	N;SG	N
informasie	資訊	informasie	資訊	N;SG	N
reken	計算	reken	計算	V;PRS	V
instandhouding	維護	instandhouding	維護	N;SG	N
stoom	蒸氣	stoom	蒸氣	N;SG	N
realisme	現實	realisme	現實	N;SG	N
kompetisies	競賽	kompetisie	競賽	N;PL	N
woonplek	住宅	woonplek	住宅	N;SG	N
woonplek	居所	woonplek	居所	N;SG	N
missie	任務	missie	任務	N;SG	N
markus	標記	markus	標記	N;SG	N
saffraan	紅花	saffraan	紅花	N;SG	N
snit	曲目	snit	曲目	N;SG	N
snit	軌道	snit	軌道	N;SG	N
snit	軌跡	snit	軌跡	N;SG	N
gesprekke	對話	gesprek	對話	N;PL	N
elektron	電子	elektron	電子	N;SG	N
sportsoorte	體育	sportsoort	體育	N;PL	N
sportsoorte	運動	sportsoort	運動	N;PL	N
swangerskap	孕期	swangerskap	孕期	N;SG	N
swangerskap	產婦	swangerskap	產婦	N;SG	N
vonnis	判決	vonnis	判決	N;SG	N
breuk	斷層	breuk	斷層	N;SG	N
breuk	分數	breuk	分數	N;SG	N
besighede	企業	besigheid	企業	N;PL	N
afgehandel	完成	afhandel	完成	V;PST;V.PTCP	V
afgehandel	完成	afhandel	完成	V;PST;V.PTCP	V
blaaie	頁	blaaie	頁	N;PL	N
instruksies	指令	instruksie	指令	N;PL	N
beeldhouwerk	雕塑	beeldhouwerk	雕塑	N;SG	N
trofee	戰利	trofee	戰利	N;SG	N
trofee	獎	trofee	獎	N;SG	N
trofee	獎杯	trofee	獎杯	N;SG	N
breedtegraad	緯度	breedtegraad	緯度	N;SG	N
emosies	情感	emosie	情感	N;SG	N
emosies	感情	emosie	感情	N;SG	N
emosies	情緒	emosie	情緒	N;SG	N
lippe	嘴	lip	嘴	N;PL	N
lippe	唇	lip	唇	N;PL	N
draak	龍	draak	龍	N;SG	N
draak	神龍	draak	神龍	N;SG	N
biblioteke	圖書	bibliotek	圖書	N;PL	N
bid	祈	bid	祈	V;PRS	V
beroemd	有	beroemd	有	V;PRS	V
kliënte	客戶	kliënt	客戶	N;PL	N
maagd	處	maagd	處	N;SG	N
moordenaar	殺手	moordenaar	殺手	N;SG	N
sangers	歌手	sangers	歌手	N;PL	N
sekerheid	信心	sekerheid	信心	N;SG	N
sekerheid	自信	sekerheid	自信	N;SG	N
druiwe	葡萄	druif	葡萄	N;SG	N
druiwe	葡萄	druif	葡萄	N;SG	N
metgesel	伴侶	metgesel	伴侶	N;SG	N
metgesel	夥伴	metgesel	夥伴	N;SG	N
metgesel	搭檔	metgesel	搭檔	N;SG	N
banknote	紙幣	banknote	紙幣	N;SG	N
banknote	鈔票	banknote	鈔票	N;SG	N
poste	工作	pos	工作	N;PL	N
middag	下午	middag	下午	N;SG	N
middag	午	middag	午	N;SG	N
maklike	輕鬆	maklik	輕鬆	ADJ;NOM	ADJ
maklike	簡單	maklik	簡單	ADJ;NOM	ADJ
penis	陰莖	penis	陰莖	N;SG	N
gaste	賓	gas	賓	N;PL	N
gaste	來賓	gas	來賓	N;PL	N
gaste	客人	gas	客人	N;PL	N
mineraal	礦	mineraal	礦	N;SG	N
mineraal	礦物	mineraal	礦物	N;SG	N
mineraal	礦	mineraal	礦	N;SG	N
vennoot	合伙	vennoot	合伙	V;PRS	V
akkurate	準確	akkuraat	準確	N;PL	N
akkurate	精確	akkuraat	精確	N;PL	N
gevangene	俘虜	gevang	俘虜	N;SG	N
gevangene	囚犯	gevang	囚犯	N;SG	N
gevangene	犯人	gevang	犯人	N;SG	N
gevangene	囚徒	gevang	囚徒	N;SG	N
blokke	區塊	blok	區塊	N;PL	N
blokke	積木	blok	積木	N;PL	N
migreer	遷移	migreer	遷移	V;PRS	V
verslaggewer	記者	verslaggewer	記者	N;SG	N
uitslae	成果	uitslag	成果	N;PL	N
uitslae	結果	uitslag	結果	N;PL	N
tone	腳趾	tone	腳趾	N;PL	N
tone	音調	tone	音調	N;PL	N
tone	色調	tone	色調	N;PL	N
tone	音	tone	音	N;PL	N
tone	基調	tone	基調	N;PL	N
tone	語氣	tone	語氣	N;PL	N
swaard	刀	swaard	刀	N;SG	N
swaard	劍	swaard	劍	N;SG	N
swaard	寶劍	swaard	寶劍	N;SG	N
behuising	住房	behuising	住房	N;SG	N
hospitale	醫院	hospitaal	醫院	N;PL	N
lane	巷	lane	巷	N;SG	N
lane	車道	lane	車道	N;SG	N
grasveld	草地	grasveld	草地	N;SG	N
grasveld	草場	grasveld	草場	N;SG	N
grasveld	草原	grasveld	草原	N;SG	N
skok	驚	skok	驚	N;SG	N
skok	震驚	skok	震驚	N;SG	N
lugdiens	航空	lugdiens	航空	N;SG	N
lugdiens	航空	lugdiens	航空	N;SG	N
luislang	巨蟒	luislang	巨蟒	N;SG	N
luislang	蟒	luislang	蟒	N;SG	N
luislang	蟒蛇	luislang	蟒蛇	N;SG	N
vorder	預支	vorder	預支	V;PRS	V
pyp	管道	pyp	管道	N;SG	N
pyp	管子	pyp	管子	N;SG	N
opneem	記錄	opneem	記錄	V;PRS	V
wildernis	狂	wildernis	狂	N;SG	N
wildernis	野性	wildernis	野性	N;SG	N
wildernis	野生	wildernis	野生	N;SG	N
sukkel	掙扎	sukkel	掙扎	V;PRS	V
koppie	盃	koppie	盃	N;SG	N
koppie	杯	koppie	杯	N;SG	N
koppie	杯子	koppie	杯子	N;SG	N
katoen	棉花	katoen	棉花	N;SG	N
katoen	棉	katoen	棉	N;SG	N
katoen	棉質	katoen	棉質	N;SG	N
webwerwe	網站	webwerwe	網站	N;PL	N
bedoeling	意圖	bedoeling	意圖	N;SG	N
bedoeling	意向	bedoeling	意向	N;SG	N
hoedanigheid	間	hoedanigheid	間	N;SG	N
assosiasie	協會	assosiasie	協會	N;SG	N
infanterie	步兵	infanterie	步兵	N;SG	N
grafiek	圖表	grafiek	圖表	N;SG	N
grafiek	圖形	grafiek	圖形	N;SG	N
grafiek	圖	grafiek	圖	N;SG	N
sondae	星期	sondae	星期	N;PL	N
sondae	星期	sondae	星期	N;PL	N
basies	基本	basie	基本	N;PL	N
ruiter	騎士	ruiter	騎士	N;SG	N
uitgestel	推遲	uitstel	推遲	V;PST;V.PTCP	V
meng	搭配	meng	搭配	V;PRS	V
meng	混合	meng	混合	V;PRS	V
kruie	藥草	kruie	藥草	N;SG	N
voorreg	特權	voorreg	特權	N;SG	N
bewussyn	良知	bewussyn	良知	N;SG	N
bewussyn	良心	bewussyn	良心	N;SG	N
bewussyn	知覺	bewussyn	知覺	N;SG	N
bewussyn	意識	bewussyn	意識	N;SG	N
beligting	照明	beligting	照明	N;SG	N
werkwoorde	動詞	werkwoord	動詞	N;PL	N
duiwel	魔鬼	duiwel	魔鬼	N;SG	N
oplos	溶解	oplos	溶解	V;PRS	V
voorgrond	前景	voorgrond	前景	N;SG	N
vrouens	婦女	vrou	婦女	N;PL	N
vrouens	女性	vrou	女性	N;PL	N
metaan	甲烷	metaan	甲烷	N;SG	N
metaan	沼氣	metaan	沼氣	N;SG	N
alreeds	已經	alreeds	已經	ADV	ADV
regulasies	條例	regulasie	條例	N;PL	N
harte	心	hart	心	N;SG	N
harte	紅心	hart	紅心	N;SG	N
handelaar	商人	handelaar	商人	N;SG	N
handelaar	商家	handelaar	商家	N;SG	N
deskundiges	專家	deskundige	專家	N;PL	N
kook	烹飪	kook	烹飪	N;SG	N
kook	烹調	kook	烹調	N;SG	N
soogdier	哺乳	soogdier	哺乳	N;SG	N
kreatiwiteit	創意	kreatiwiteit	創意	N;SG	N
moontlikhede	可能	moontlikheid	可能	N;PL	N
avonture	冒險	avonture	冒險	N;PL	N
nikkel	鎳	nikkel	鎳	N;SG	N
boks	箱	boks	箱	N;PL	N
boks	框	boks	框	N;PL	N
boks	盒	boks	盒	N;PL	N
boks	盒子	boks	盒子	N;PL	N
boks	方	boks	方	N;PL	N
boks	拳擊	boks	拳擊	N;PL	N
bind	裝訂	bind	裝訂	V;PRS	V
bind	保證	bind	保證	V;PRS	V
duikboot	潛艇	duikboot	潛艇	N;SG	N
helde	英雄	held	英雄	N;PL	N
garnisoen	駐軍	garnisoen	駐軍	N;SG	N
fossiel	化石	fossiel	化石	N;SG	N
houer	容器	houer	容器	N;SG	N
houer	貨櫃	houer	貨櫃	N;SG	N
muntstukke	硬幣	muntstuk	硬幣	N;PL	N
muntstukke	錢幣	muntstuk	錢幣	N;PL	N
misdade	罪行	misdade	罪行	N;PL	N
misdade	犯罪	misdade	犯罪	N;PL	N
staking	罷工	staking	罷工	N;SG	N
basisse	基地	basis	基地	N;PL	N
skema	綱要	skema	綱要	N;SG	N
bepalings	術語	bepaling	術語	N;PL	N
bepalings	條款	bepaling	條款	N;PL	N
cap	帽	cap	帽	N;SG	N
cap	上限	cap	上限	N;SG	N
oefening	培訓	oefening	培訓	N;SG	N
vlek	斑點	vlek	斑點	N;SG	N
spasie	國家	spasie	國家	N;SG	N
spasie	州	spasie	州	N;SG	N
spasie	太空	spasie	太空	N;SG	N
spasie	空間	spasie	空間	N;SG	N
skywe	磁碟	skyfe	磁碟	N;PL	N
kliënt	客戶	kliënt	客戶	N;SG	N
tin	鐵皮	tin	鐵皮	N;SG	N
onttrekking	檢索	onttrekking	檢索	N;SG	N
ammunisie	彈藥	ammunisie	彈藥	N;SG	N
longe	肺	lonk	肺	N;PL	N
longe	肺部	lonk	肺部	N;PL	N
uitnemendheid	卓越	uitnemendheid	卓越	N;SG	N
prototipe	原型	prototip	原型	N;SG	N
uitgenooi	邀請	uitnooi	邀請	V;PST;V.PTCP	V
uitgenooi	受邀	uitnooi	受邀	V;PST;V.PTCP	V
kunswerk	藝術	kunswerk	藝術	N;SG	N
geskrap	刪除	geskrap	刪除	V;PST;V.PTCP	V
poorte	港口	poort	港口	N;PL	N
dissipline	紀律	dissipline	紀律	N;PL	N
dissipline	紀律	dissipline	紀律	N;PL	N
gunstig	有利	gunstig	有利	V;PRS	V
sweet	出汗	sweet	出汗	V;PRS	V
sweet	流汗	sweet	流汗	V;PRS	V
entiteit	實體	entiteit	實體	N;SG	N
lag	笑	lag	笑	N;SG	N
saamsmelt	合併	saamsmelt	合併	V;PRS	V
gewoonte	習慣	gewoonte	習慣	N;SG	N
infrarooi	紅外	infrarooi	紅外	N;SG	N
infrarooi	紅外	infrarooi	紅外	N;SG	N
geeste	魂靈	s	魂靈	N;PL	N
tik	打字	tik	打字	V;PRS	V
vertrou	信賴	vertrou	信賴	V;PRS	V
steppe	草原	step	草原	N;PL	N
meting	計量	meting	計量	N;SG	N
meting	度量	meting	度量	N;SG	N
tragedie	慘案	tragedie	慘案	N;SG	N
tragedie	悲劇	tragedie	悲劇	N;SG	N
tragedie	慘劇	tragedie	慘劇	N;SG	N
draad	線	draad	線	N;SG	N
netwerke	網路	netwerk	網路	N;PL	N
venster	窗戶	venster	窗戶	N;SG	N
venster	窗	venster	窗	N;SG	N
flank	側翼	flank	側翼	N;SG	N
flank	側面	flank	側面	N;SG	N
interstellêre	星際	interstellêre	星際	N;PL	N
que	餘燼	que	餘燼		
versierings	裝飾	versiering	裝飾	N;PL	N
ketting	鏈	ketting	鏈	N;SG	N
ketting	連鎖	ketting	連鎖	N;SG	N
ketting	鏈	ketting	鏈	N;SG	N
huishouding	家用	huishouding	家用	N;SG	N
huishouding	住戶	huishouding	住戶	N;SG	N
noot	法案	noot	法案	N;SG	N
kolonisasie	種	kolonisasie	種	N;SG	N
inskrywings	條目	inskrywing	條目	N;PL	N
organe	器官	organe	器官	N;PL	N
sekuriteit	秘密	sekuriteit	秘密	N;SG	N
klinker	母音	klinker	母音	N;SG	N
skat	估計	skat	估計	V;PRS	V
skat	估計	skat	估計	V;PRS	V
skat	預估	skat	預估	V;PRS	V
aanpas	適應	aanpas	適應	V;PRS	V
mes	刀	mes	刀	N;SG	N
mes	刀子	mes	刀子	N;SG	N
mes	小刀	mes	小刀	N;SG	N
koeie	奶牛	koeie	奶牛	N;PL	N
isolasie	隔離	isolasie	隔離	N;SG	N
ballet	芭蕾	ballet	芭蕾	N;SG	N
ballet	芭蕾	ballet	芭蕾	N;SG	N
basketbal	籃球	basketbal	籃球	N;PL	N
plastiek	塑料	plastiek	塑料	N;SG	N
plastiek	塑膠	plastiek	塑膠	N;SG	N
plastiek	塑料	plastiek	塑料	N;SG	N
plastiek	塑膠	plastiek	塑膠	N;SG	N
ergste	最	erg	最	ADV;RL	ADV
ergste	最	erg	最	ADV;RL	ADV
registreer	訂閱	registreer	訂閱	V;PRS	V
registreer	註冊	registreer	註冊	V;PRS	V
registreer	登記	registreer	登記	V;PRS	V
blaar	葉子	blaar	葉子	N;SG	N
herinneringe	記憶	herinnering	記憶	N;SG	N
vak	托盤	vak	托盤	N;SG	N
sosialisme	社會	sosialisme	社會	N;SG	N
liberalisme	自由	liberalisme	自由	N;SG	N
lone	工資	lone	工資	N;PL	N
reservoir	水庫	reservoir	水庫	N;SG	N
reservoir	水塘	reservoir	水塘	N;SG	N
gehore	觀眾	gehore	觀眾	N;PL	N
hoofweg	公路	hoofweg	公路	N;SG	N
oorlewendes	生	oorlewende	生	N;PL	N
sluipmoord	暗殺	sluipmoord	暗殺	N;SG	N
plasing	郵政	plasing	郵政	N;SG	N
vissery	漁業	vissery	漁業	N;SG	N
realiteit	現實	realiteit	現實	N;SG	N
vervanging	替代	vervanging	替代	V;PRS	V
doeltreffendheid	效率	doeltreffendheid	效率	N;SG	N
doeltreffendheid	成效	doeltreffendheid	成效	N;SG	N
doeltreffendheid	有效性	doeltreffendheid	有效性	N;SG	N
doeltreffendheid	效能	doeltreffendheid	效能	N;SG	N
honger	餓	honger	餓	V;PRS	V
niggie	表姐	niggie	表姐	N;SG	N
niggie	表妹	niggie	表妹	N;SG	N
niggie	表弟	niggie	表弟	N;SG	N
niggie	表哥	niggie	表哥	N;SG	N
niggie	外甥	niggie	外甥	N;SG	N
niggie	姪女	niggie	姪女	N;SG	N
telefoon	電話	telefoon	電話	N;SG	N
skakering	音調	skakering	音調	N;SG	N
skakering	色調	skakering	色調	N;SG	N
skakering	音	skakering	音	N;SG	N
skakering	基調	skakering	基調	N;SG	N
skakering	語氣	skakering	語氣	N;SG	N
kroeë	酒吧	kroeg	酒吧	N;PL	N
seekoei	河馬	seekoei	河馬	N;SG	N
sous	醬	sous	醬	N;SG	N
magiese	神奇	magies	神奇	ADJ;NOM	ADJ
frase	片語	frase	片語	N;SG	N
seleksie	甄選	seleksie	甄選	N;SG	N
afgelaai	下載	aflaai	下載	V;PST;V.PTCP	V
opinie	意見	opinie	意見	N;SG	N
waarborg	擔保	waarborg	擔保	V;PRS	V
waarborg	擔保	waarborg	擔保	V;PRS	V
hellings	山坡	helling	山坡	N;PL	N
hellings	斜坡	helling	斜坡	N;PL	N
skoene	皮鞋	skoen	皮鞋	N;PL	N
skoene	鞋	skoen	鞋	N;PL	N
skoene	鞋子	skoen	鞋子	N;PL	N
skoene	鞋類	skoen	鞋類	N;PL	N
vaardigheid	技藝	vaardigheid	技藝	N;SG	N
vaardigheid	技巧	vaardigheid	技巧	N;SG	N
vaardigheid	技能	vaardigheid	技能	N;SG	N
bemarking	行銷	bemarking	行銷	N;SG	N
natuurlewe	野生	natuurlewe	野生	ADJ;NOM	ADJ
oortreding	犯規	oortreding	犯規	N;SG	N
ambassade	大使	ambassade	大使	N;SG	N
ambassade	使館	ambassade	使館	N;SG	N
hek	門	hek	門	N;SG	N
hek	大門	hek	大門	N;SG	N
nommers	數字	nommer	數字	N;PL	N
omsluit	附上	omsluit	附上	V;PRS	V
novelle	中篇	novelle	中篇	N;SG	N
dialoog	對話	dialoog	對話	N;SG	N
molekule	分子	molekual	分子	N;PL	N
kabel	纜繩	kabel	纜繩	N;SG	N
kabel	電纜	kabel	電纜	N;SG	N
voorvaders	祖先	voorvader	祖先	N;PL	N
beampte	官	beampte	官	N;SG	N
beampte	軍官	beampte	軍官	N;SG	N
konsentrasies	濃度	konsentrasie	濃度	N;PL	N
kapitalisme	資本	kapitalisme	資本	N;SG	N
walvis	鯨魚	walvis	鯨魚	N;SG	N
walvis	鯨	walvis	鯨	N;SG	N
sleutels	按鍵	sleutels	按鍵	N;PL	N
sleutels	鍵	sleutels	鍵	N;PL	N
hardeware	硬體	hardewaar	硬體	N;PL	N
gelykheid	平等	gelykheid	平等	N;SG	N
parade	閱兵	parade	閱兵	N;SG	N
hun	渾	hun	渾		
bosbou	林業	bosbou	林業	N;SG	N
uitgeput	精疲	uitsut	精疲	V;PST;V.PTCP	V
uitgeput	用盡	uitsut	用盡	V;PST;V.PTCP	V
pype	管道	pyap	管道	N;PL	N
pype	水管	pyap	水管	N;PL	N
pype	煙花	pyap	煙花	N;PL	N
pype	焰	pyap	焰	N;PL	N
pype	煙火	pyap	煙火	N;PL	N
ontspanning	娛樂	ontspanning	娛樂	N;SG	N
ontspanning	休閒	ontspanning	休閒	N;SG	N
ontspanning	休閒	ontspanning	休閒	N;SG	N
fortuin	財富	fortuin	財富	N;SG	N
monopolie	壟斷	monopolie	壟斷	N;SG	N
diamond	金剛	diamond	金剛	N;SG	N
diamond	鑽石	diamond	鑽石	N;SG	N
brandwag	哨兵	brandwag	哨兵	N;SG	N
tekening	繪圖	tekening	繪圖	N;SG	N
tekening	圖畫	tekening	圖畫	N;SG	N
tekening	繪畫	tekening	繪畫	N;SG	N
lawa	岩漿	lawa	岩漿	N;SG	N
lawa	熔岩	lawa	熔岩	N;SG	N
swembad	撞球	swembad	撞球	N;SG	N
swembad	池	swembad	池	N;SG	N
swembad	游泳	swembad	游泳	N;SG	N
swembad	泳池	swembad	泳池	N;SG	N
ritme	節拍	ritm	節拍	N;PL	N
gewas	囊腫	was	囊腫	N;SG	N
formate	格式	formaat	格式	N;PL	N
griep	流感	griep	流感	N;SG	N
bejaardes	長者	bejaarde	長者	N;PL	N
bejaardes	老人	bejaarde	老人	N;PL	N
bejaardes	老年	bejaarde	老年	N;PL	N
dapperheid	英勇	dapperheid	英勇	N;SG	N
bord	董事	bord	董事	N;SG	N
plig	職責	plig	職責	N;SG	N
lettergreep	音節	lettergreep	音節	N;SG	N
hiërargie	等級	hiërargie	等級	N;SG	N
motivering	動機	motivering	動機	N;SG	N
motivering	動因	motivering	動因	N;SG	N
motivering	動力	motivering	動力	N;SG	N
simfonie	交響	simfonie	交響	N;SG	N
simfonie	交響	simfonie	交響	N;SG	N
sinagoge	會堂	sinagog	會堂	N;SG	N
proteïen	蛋白質	proteïen	蛋白質	N;PL	N
proteïen	蛋白	proteïen	蛋白	N;PL	N
tenk	坦克	tenk	坦克	N;SG	N
stoel	椅	stoel	椅	N;SG	N
stoel	椅子	stoel	椅子	N;SG	N
oorweging	審議	oorweging	審議	N;SG	N
edik	法令	edik	法令	N;SG	N
edik	政令	edik	政令	N;SG	N
lening	借款	lening	借款	N;SG	N
lening	貸款	lening	貸款	N;SG	N
lening	借貸	lening	借貸	N;SG	N
spesifikasies	規格	spesifikasie	規格	N;PL	N
kleindogter	外	kleindogter	外	N;SG	N
herald	先驅	herald	先驅	N;SG	N
oorblyfsel	殘餘	oorblyfsel	殘餘	N;SG	N
oorblyfsel	遺跡	oorblyfsel	遺跡	N;SG	N
beoordeel	評分	beoordeel	評分	V;PRS	V
hef	充電	hef	充電	V;PRS	V
regters	法官	regter	法官	N;PL	N
verpligtinge	義務	verpligting	義務	N;PL	N
genereer	生成	genereer	生成	V;PRS	V
volwassene	成人	volwassene	成人	N;SG	N
volwassene	成年	volwassene	成年	N;SG	N
kleredrag	服裝	kleredrag	服裝	N;SG	N
kleredrag	衣物	kleredrag	衣物	N;SG	N
kleredrag	衣服	kleredrag	衣服	N;SG	N
asem	呼氣	asem	呼氣	N;SG	N
eskader	中隊	eskader	中隊	N;SG	N
flieks	電影	flieks	電影	N;PL	N
maraton	馬拉松	maraton	馬拉松	N;SG	N
sterte	尾	stert	尾	N;PL	N
sterte	背面	stert	背面	N;PL	N
sterte	反面	stert	反面	N;PL	N
spook	鬼	spook	鬼	N;SG	N
spook	鬼	spook	鬼	N;SG	N
spook	幽靈	spook	幽靈	N;SG	N
woordelys	詞彙	woordelys	詞彙	N;PL	N
gedrink	飲酒	gedrink	飲酒	V;PST;V.PTCP	V
bomme	炸彈	bomme	炸彈	N;PL	N
kolomme	欄	kolomme	欄	N;PL	N
argiewe	檔案	argief	檔案	N;PL	N
