kategória	catégorie	kategória	catégorie	N;NOM;FEM;SG	N;FEM;SG
operácie	chirurgies	operácia	chirurgie	N;NOM;FEM;PL	N;FEM;PL
ryby	poissons	ryba	poisson	N;NOM;FEM;PL	N;MASC;PL
ryby	poissons	ryba	poisson	N;NOM;FEM;PL	N;MASC;PL
ryby	poissons	ryba	poisson	N;NOM;FEM;PL	N;MASC;PL
inžinier	ingénieur	inžinker	ingénieur	N;ANIM;NOM;MASC;SG	N;MASC;SG
súčasnej	contemporain	súčasný	contemporain	ADJ;GEN;FEM;SG	ADJ;MASC;SG
súčasnej	contemporaine	súčasný	contemporain	ADJ;GEN;FEM;SG	ADJ;FEM;SG
vedúci	directeur	vedúci	directeur	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	manager	vedúci	manager	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	directrice	vedúci	directrice	N;ANIM;NOM;MASC;SG	N;FEM;SG
vedúci	gérant	vedúci	gérant	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	plomb	vedúci	plomb	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	mâle	muž	mâle	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	homme	muž	homme	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	man	muž	man	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	mec	muž	mec	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	homme	muž	homme	N;ANIM;NOM;MASC;SG	N;MASC;SG
mix	mix	mix	mix	N;INAN;NOM;MASC;SG	N;MASC;SG
mix	mélange	mix	mélange	N;INAN;NOM;MASC;SG	N;MASC;SG
mix	mixage	mix	mixage	N;INAN;NOM;MASC;SG	N;MASC;SG
gitarista	guitariste	gitarista	guitariste	N;ANIM;NOM;MASC;SG	N;MASC;SG
kameň	pierre	kameň	pierre	N;INAN;NOM;MASC;SG	N;FEM;SG
kameň	rock	kameň	rock	N;INAN;NOM;MASC;SG	N;MASC;SG
pôdy	sols	pôda	sol	N;NOM;FEM;PL	N;MASC;PL
pôdy	terres	pôda	terre	N;NOM;FEM;PL	N;FEM;PL
pôdy	sols	pôda	sol	N;NOM;FEM;PL	N;MASC;PL
správu	message	správa	message	N;ACC;FEM;SG	N;MASC;SG
vhodné	approprié	vhodný	approprié	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
vhodné	approprié	vhodný	approprié	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
vhodné	convenable	vhodný	convenable	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
gymnázium	grammaire	gymnázium	grammaire	N;NOM;NEUT;SG	N;FEM;SG
gymnázium	gymnase	gymnázium	gymnase	N;NOM;NEUT;SG	N;MASC;SG
dobré	bonne	dobrý	bon	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
dobré	bon	dobrý	bon	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
systémov	systèmes	systém	système	N;INAN;GEN;MASC;PL	N;MASC;PL
osobný	personnelle	osobný	personnel	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
zmluva	contrat	zmluva	contrat	N;NOM;FEM;SG	N;MASC;SG
dlhá	longue	dlhý	long	ADJ;NOM;FEM;SG	ADJ;FEM;SG
dlhá	long	dlhý	long	ADJ;NOM;FEM;SG	ADJ;MASC;SG
zvyšok	résidu	zvyšok	résidu	N;INAN;NOM;MASC;SG	N;MASC;SG
úlohy	tâches	úloha	tâche	N;NOM;FEM;PL	N;FEM;PL
úlohy	rôles	úloha	rôle	N;NOM;FEM;PL	N;MASC;PL
úlohy	affectations	úloha	affectation	N;NOM;FEM;PL	N;FEM;PL
úlohy	devoirs	úloha	devoir	N;NOM;FEM;PL	N;MASC;PL
klávesy	clés	kláves	clé	N;INAN;NOM;MASC;PL	N;FEM;PL
klávesy	clefs	kláves	clef	N;INAN;NOM;MASC;PL	N;MASC;PL
klávesy	claviers	kláves	clavier	N;INAN;NOM;MASC;PL	N;MASC;PL
novinár	journaliste	novinár	journaliste	N;ANIM;NOM;MASC;SG	N;MASC;SG
údajne	prétendument	údajne	prétendument	ADV	ADV
údajne	prétendument	údajne	prétendument	ADV	ADV
linky	lignes	linka	ligne	N;NOM;FEM;PL	N;FEM;PL
linky	liens	linka	lien	N;NOM;FEM;PL	N;MASC;PL
diaľnica	autoroute	diaľnica	autoroute	N;NOM;FEM;SG	N;FEM;SG
diaľnica	route	diaľnica	route	N;NOM;FEM;SG	N;FEM;SG
diaľnica	autoroute	diaľnica	autoroute	N;NOM;FEM;SG	N;FEM;SG
schopný	capable	schopný	capable	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
schopný	capable	schopný	capable	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
prevádzky	opérations	prevádzka	opération	N;NOM;FEM;PL	N;FEM;PL
prevádzky	établissements	prevádzka	établissement	N;NOM;FEM;PL	N;MASC;PL
prevádzky	installations	prevádzka	installation	N;NOM;FEM;PL	N;FEM;PL
láska	amour	láska	amour	N;NOM;FEM;SG	N;MASC;SG
hotel	hôtel	hotel	hôtel	N;INAN;NOM;MASC;SG	N;MASC;SG
index	index	index	index	N;INAN;NOM;MASC;SG	N;MASC;SG
index	indice	index	indice	N;INAN;NOM;MASC;SG	N;MASC;SG
štruktúry	structures	štruktúra	structure	N;NOM;FEM;PL	N;FEM;PL
problémov	problèmes	problém	problème	N;INAN;GEN;MASC;PL	N;MASC;PL
americké	américaine	americký	américain	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
americké	américain	americký	américain	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
rezervácie	réservations	rezervácia	réservation	N;NOM;FEM;PL	N;FEM;PL
rezervácie	réserves	rezervácia	réserve	N;NOM;FEM;PL	N;FEM;PL
rezervácie	réservations	rezervácia	réservation	N;NOM;FEM;PL	N;FEM;PL
rezervácie	réservations	rezervácia	réservation	N;NOM;FEM;PL	N;FEM;PL
rezervácie	réservations	rezervácia	réservation	N;NOM;FEM;PL	N;FEM;PL
fakulta	faculté	fakult	faculté	N;NOM;FEM;SG	N;FEM;SG
látok	substances	látok	substance	N;GEN;FEM;PL	N;FEM;PL
európsky	européenne	európsky	européen	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
európsky	européen	európsky	européen	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
hmotnosti	masses	hmotnosť	masse	N;NOM;FEM;PL	N;FEM;PL
hmotnosti	messes	hmotnosť	messe	N;NOM;FEM;PL	N;FEM;PL
kapela	groupe	kapel	groupe	N;NOM;FEM;SG	N;MASC;SG
kapela	orchestre	kapel	orchestre	N;NOM;FEM;SG	N;MASC;SG
kapela	bande	kapel	bande	N;NOM;FEM;SG	N;FEM;SG
katedrála	cathédrale	katedrál	cathédrale	N;NOM;FEM;SG	N;FEM;SG
vojenský	militaire	vojenský	militaire	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
plán	plan	plán	plan	N;INAN;NOM;MASC;SG	N;MASC;SG
auvergne	auvergne	auvergne	auvergner	N;NOM;FEM;SG	N;FEM;SG
tretia	troisieme	tretí	troisieme	ADJ;NOM;FEM;SG	ADJ;MASC;SG
tretia	troisième	tretí	troisième	ADJ;NOM;FEM;SG	ADJ;MASC;SG
podobný	similaire	podobný	similaire	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
podobný	analogue	podobný	analogue	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
podobný	semblable	podobný	semblable	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
potoky	criques	potok	crique	N;INAN;NOM;MASC;PL	N;FEM;PL
potoky	ruisseaux	potok	ruisseau	N;INAN;NOM;MASC;PL	N;MASC;PL
výskumu	recherche	výskum	recherche	N;INAN;GEN;MASC;SG	N;FEM;SG
osi	axe	osi	axe	N;NOM;FEM;SG	N;MASC;SG
stredisko	centre	stredisko	centre	N;NOM;NEUT;SG	N;MASC;SG
dĺžky	longueurs	dĺžka	longueur	N;NOM;FEM;PL	N;FEM;PL
dĺžky	longueurs	dĺžka	longueur	N;NOM;FEM;PL	N;FEM;PL
synov	sons	syn	son	N;ANIM;ACC;MASC;PL	N;MASC;PL
oceánu	océan	oceán	océan	N;INAN;GEN;MASC;SG	N;MASC;SG
členenie	répartition	členenie	répartition	N;NOM;NEUT;SG	N;FEM;SG
členenie	décomposition	členenie	décomposition	N;NOM;NEUT;SG	N;FEM;SG
členenie	ventilation	členenie	ventilation	N;NOM;NEUT;SG	N;FEM;SG
spisovateľka	rédacteur	spisovateľka	rédacteur	N;NOM;FEM;SG	N;MASC;SG
spisovateľka	auteur	spisovateľka	auteur	N;NOM;FEM;SG	N;MASC;SG
spisovateľka	écrivain	spisovateľka	écrivain	N;NOM;FEM;SG	N;MASC;SG
spisovateľka	scénariste	spisovateľka	scénariste	N;NOM;FEM;SG	N;MASC;SG
osem	huit	osem	huit	NUM;NOM;NEUT;SG	NUM
postaviť	bâtir	postaviť	bâtir	V;PFV;POS;NFIN	V;NFIN
postaviť	construire	postaviť	construire	V;PFV;POS;NFIN	V;NFIN
prišli	arrivés	prísť	arriver	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
dosiahnuť	portée	dosiahnuť	porter	V;PFV;POS;NFIN	V;FEM;SG;PST;V.PTCP
dosiahnuť	atteindre	dosiahnuť	atteindre	V;PFV;POS;NFIN	V;NFIN
dosiahnuť	réaliser	dosiahnuť	réaliser	V;PFV;POS;NFIN	V;NFIN
povedal	dit	povedať	dire	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
povedal	racontée	povedať	raconter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
povedal	raconté	povedať	raconter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
medailu	médaille	medaila	médaille	N;ACC;FEM;SG	N;FEM;SG
škôl	ecoles	škola	ecole	N;GEN;FEM;PL	N;FEM;PL
škôl	écoles	škola	école	N;GEN;FEM;PL	N;FEM;PL
žiarenia	radiations	žiarenie	radiation	N;NOM;NEUT;PL	N;FEM;PL
žiarenia	rayonnements	žiarenie	rayonnement	N;NOM;NEUT;PL	N;MASC;PL
prijal	embrassé	prijať	embrasser	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
celková	globale	celkový	global	ADJ;NOM;FEM;SG	ADJ;FEM;SG
každého	chaque	každý	chaque	DET;ANIM;ACC;MASC;SG	DET;FEM;SG
straty	pertes	strata	perte	N;NOM;FEM;PL	N;FEM;PL
straty	pertes	strata	perte	N;NOM;FEM;PL	N;FEM;PL
straty	pertes	strata	perte	N;NOM;FEM;PL	N;FEM;PL
straty	victimes	strata	victime	N;NOM;FEM;PL	N;FEM;PL
pes	chien	pes	chien	N;ANIM;NOM;MASC;SG	N;MASC;SG
pes	chienne	pes	chienne	N;ANIM;NOM;MASC;SG	N;FEM;SG
minister	ministre	minister	ministre	N;ANIM;NOM;MASC;SG	N;MASC;SG
momentálne	actuellement	momentálne	actuellement	ADV	ADV
momentálne	présentement	momentálne	présentement	ADV	ADV
predchodca	prédécesseur	predchodca	prédécesseur	N;ANIM;NOM;MASC;SG	N;MASC;SG
mori	mer	more	mer	N;NOM;NEUT;SG	N;FEM;SG
domy	maisons	dom	maison	N;INAN;NOM;MASC;PL	N;FEM;PL
služieb	services	služba	service	N;GEN;FEM;PL	N;MASC;PL
polovica	moitié	polovica	moitié	N;NOM;FEM;SG	N;FEM;SG
lety	vols	let	vol	N;INAN;NOM;MASC;PL	N;MASC;PL
sopka	volcan	sopka	volcan	N;NOM;FEM;SG	N;MASC;SG
kariéru	carrière	kariéra	carrière	N;ACC;FEM;SG	N;FEM;SG
zlaté	mignon	zlatý	mignon	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
zlaté	mignonne	zlatý	mignon	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
súčasná	concomitante	súčasný	concomitant	ADJ;NOM;FEM;SG	ADJ;FEM;SG
súčasná	simultanée	súčasný	simultané	ADJ;NOM;FEM;SG	ADJ;FEM;SG
súčasná	contemporain	súčasný	contemporain	ADJ;NOM;FEM;SG	ADJ;MASC;SG
súčasná	contemporaine	súčasný	contemporain	ADJ;NOM;FEM;SG	ADJ;FEM;SG
starší	ancien	starý	ancien	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;MASC;SG
starší	aîné	starý	aîné	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;MASC;SG
starší	aîné	starý	aîné	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;MASC;SG
karty	cartes	karta	carte	N;NOM;FEM;PL	N;FEM;PL
karty	onglets	karta	onglet	N;NOM;FEM;PL	N;MASC;PL
študentov	étudiants	študent	étudiant	N;ANIM;ACC;MASC;PL	N;MASC;PL
študentov	etudiants	študent	etudiant	N;ANIM;ACC;MASC;PL	N;MASC;PL
študentov	élèves	študent	élève	N;ANIM;ACC;MASC;PL	N;MASC;PL
pomenovanie	terme	pomenovanie	terme	N;NOM;NEUT;SG	N;MASC;SG
pomenovanie	dénomination	pomenovanie	dénomination	N;NOM;NEUT;SG	N;FEM;SG
dolárov	dollars	dolár	dollar	N;INAN;GEN;MASC;PL	N;MASC;PL
metódy	méthodes	metóda	méthode	N;NOM;FEM;PL	N;FEM;PL
útočník	attaquant	útočník	attaquant	N;ANIM;NOM;MASC;SG	N;MASC;SG
útočník	agresseur	útočník	agresseur	N;ANIM;NOM;MASC;SG	N;MASC;SG
útočník	assaillant	útočník	assailler	N;ANIM;NOM;MASC;SG	N;MASC;SG
útočník	buteur	útočník	buteur	N;ANIM;NOM;MASC;SG	N;MASC;SG
útočník	striker	útočník	striker	N;ANIM;NOM;MASC;SG	N;MASC;SG
útočník	attaquant	útočník	attaquant	N;ANIM;NOM;MASC;SG	N;MASC;SG
podniky	entreprises	podnik	entreprise	N;INAN;NOM;MASC;PL	N;FEM;PL
podniky	entreprises	podnik	entreprise	N;INAN;NOM;MASC;PL	N;FEM;PL
základ	fondement	základ	fondement	N;INAN;NOM;MASC;SG	N;MASC;SG
základ	fondation	základ	fondation	N;INAN;NOM;MASC;SG	N;FEM;SG
základ	base	základ	base	N;INAN;NOM;MASC;SG	N;FEM;SG
základ	fondement	základ	fondement	N;INAN;NOM;MASC;SG	N;MASC;SG
základ	base	základ	base	N;INAN;NOM;MASC;SG	N;FEM;SG
obyčajne	habituellement	obyčajne	habituellement	ADV	ADV
obyčajne	généralement	obyčajne	généralement	ADV	ADV
nástroj	instrument	nástroj	instrument	N;INAN;NOM;MASC;SG	N;MASC;SG
nástroj	outil	nástroj	outil	N;INAN;NOM;MASC;SG	N;MASC;SG
bibliografia	bibliographie	bibliografia	bibliographie	N;NOM;FEM;SG	N;FEM;SG
radio	radio	radio	radio	N;NOM;NEUT;SG	N;FEM;SG
európske	européenne	európsky	européen	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
európske	européen	európsky	européen	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
rozšírenie	prolongement	rozšírenie	prolongement	N;NOM;NEUT;SG	N;MASC;SG
rozšírenie	prolongation	rozšírenie	prolongation	N;NOM;NEUT;SG	N;FEM;SG
rozšírenie	extension	rozšírenie	extension	N;NOM;NEUT;SG	N;FEM;SG
rozšírenie	vulgarisation	rozšírenie	vulgarisation	N;NOM;NEUT;SG	N;FEM;SG
rozšírenie	agrandissement	rozšírenie	agrandissement	N;NOM;NEUT;SG	N;MASC;SG
rozšírenie	extension	rozšírenie	extension	N;NOM;NEUT;SG	N;FEM;SG
rozšírenie	expansion	rozšírenie	expansion	N;NOM;NEUT;SG	N;FEM;SG
rozšírenie	agrandissement	rozšírenie	agrandissement	N;NOM;NEUT;SG	N;MASC;SG
rozšírenie	élargissement	rozšírenie	élargissement	N;NOM;NEUT;SG	N;MASC;SG
rozšírenie	élargissement	rozšírenie	élargissement	N;NOM;NEUT;SG	N;MASC;SG
vozidiel	véhicules	vozidlieť	véhicule	N;GEN;NEUT;PL	N;MASC;PL
slová	mots	slovo	mot	N;NOM;NEUT;PL	N;MASC;PL
vesmíre	univers	vesmír	univers	N;INAN;DAT;MASC;SG	N;MASC;SG
vesmíre	cosmos	vesmír	cosmos	N;INAN;DAT;MASC;SG	N;MASC;SG
maximálna	maximum	maximálny	maximum	ADJ;NOM;FEM;SG	ADJ;MASC;SG
maximálna	maximale	maximálny	maximal	ADJ;NOM;FEM;SG	ADJ;FEM;SG
maximálna	maximal	maximálny	maximal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
maximálna	maximum	maximálny	maximum	ADJ;NOM;FEM;SG	ADJ;MASC;SG
obsahujú	contiennent	obsahovať	contenir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
obsahujú	contenir	obsahovať	contenir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
teploty	températures	teplota	température	N;INAN;NOM;MASC;PL	N;FEM;PL
teploty	températures	teplota	température	N;INAN;NOM;MASC;PL	N;FEM;PL
nástupca	successeur	nástupca	successeur	N;ANIM;NOM;MASC;SG	N;MASC;SG
zomrela	morte	zomrieť	mourir	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
zomrela	décédé	zomrieť	décéder	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zomrela	mort	zomrieť	mourir	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zostal	resté	zostať	rester	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zostal	séjourné	zostať	séjourner	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
zostal	resta	zostať	rester	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
zostal	resté	zostať	rester	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dostať	obtenez	dostať	obtenir	V;PFV;POS;NFIN	V;IMP;PL;2;PRS;FIN
dostať	obtenir	dostať	obtenir	V;PFV;POS;NFIN	V;NFIN
pravda	true	pravda	true	N;NOM;FEM;SG	N;MASC;SG
pravda	verite	pravda	verite	N;NOM;FEM;SG	N;FEM;SG
pravda	vérité	pravda	vérité	N;NOM;FEM;SG	N;FEM;SG
pracovník	travailleur	pracovník	travailleur	N;ANIM;NOM;MASC;SG	N;MASC;SG
pracovník	ouvrier	pracovník	ouvrier	N;ANIM;NOM;MASC;SG	N;MASC;SG
vysoko	hautement	vysoko	hautement	ADV	ADV
príležitosti	occasions	príležitosť	occasion	N;NOM;FEM;PL	N;FEM;PL
príležitosti	opportunités	príležitosť	opportunité	N;NOM;FEM;PL	N;FEM;PL
príležitosti	possibilités	príležitosť	possibilité	N;NOM;FEM;PL	N;FEM;PL
príležitosti	occasions	príležitosť	occasion	N;NOM;FEM;PL	N;FEM;PL
príležitosti	opportunités	príležitosť	opportunité	N;NOM;FEM;PL	N;FEM;PL
kráľov	rois	kráľ	roi	N;ANIM;GEN;MASC;PL	N;MASC;PL
kráľov	kings	kráľ	king	N;ANIM;GEN;MASC;PL	N;MASC;PL
ťažké	lourde	ťažký	lourd	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ťažké	lourd	ťažký	lourd	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ťažké	dur	ťažký	dur	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ťažké	difficile	ťažký	difficile	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ťažké	dure	ťažký	dur	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ťažké	dur	ťažký	dur	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ťažké	coriace	ťažký	coriace	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ťažké	difficile	ťažký	difficile	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
prekladateľ	traducteur	prekladateľ	traducteur	N;ANIM;NOM;MASC;SG	N;MASC;SG
prekladateľ	traductrice	prekladateľ	traductrice	N;ANIM;NOM;MASC;SG	N;FEM;SG
rozdelenie	répartition	rozdelenie	répartition	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	décomposition	rozdelenie	décomposition	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	ventilation	rozdelenie	ventilation	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	division	rozdelenie	division	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	circonscription	rozdelenie	circonscription	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	lotissement	rozdelenie	lotissement	N;NOM;NEUT;SG	N;MASC;SG
rozdelenie	subdivision	rozdelenie	subdivision	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	split	rozdelenie	split	N;NOM;NEUT;SG	N;MASC;SG
rozdelenie	scission	rozdelenie	scission	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	répartition	rozdelenie	répartition	N;NOM;NEUT;SG	N;FEM;SG
rozdelenie	distribution	rozdelenie	distribution	N;NOM;NEUT;SG	N;FEM;SG
ďalšia	prochain	ďalší	prochain	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ďalšia	suivante	ďalší	suivant	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ďalšia	prochaine	ďalší	prochain	ADJ;NOM;FEM;SG	ADJ;FEM;SG
metóda	méthode	metóda	méthode	N;NOM;FEM;SG	N;FEM;SG
cieľ	objectif	cieľ	objectif	N;INAN;NOM;MASC;SG	N;MASC;SG
cieľ	destination	cieľ	destination	N;INAN;NOM;MASC;SG	N;FEM;SG
cieľ	objectif	cieľ	objectif	N;INAN;NOM;MASC;SG	N;MASC;SG
cieľ	but	cieľ	but	N;INAN;NOM;MASC;SG	N;MASC;SG
cieľ	objectif	cieľ	objectif	N;INAN;NOM;MASC;SG	N;MASC;SG
cieľ	cible	cieľ	cible	N;INAN;NOM;MASC;SG	N;FEM;SG
ročný	annuelle	ročný	annuel	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
ročný	annuel	ročný	annuel	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
ročný	annuelle	ročný	annuel	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
ročný	annuel	ročný	annuel	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
mnohí	nombreux	mnoho	nombreux	ADJ;ANIM;NOM;MASC;PL	ADJ;MASC;PL
mnohí	nombreuses	mnoho	nombreux	ADJ;ANIM;NOM;MASC;PL	ADJ;FEM;PL
auto	voiture	auto	voiture	N;NOM;NEUT;SG	N;FEM;SG
auto	camionnette	auto	camionnette	N;NOM;NEUT;SG	N;FEM;SG
auto	fourgon	auto	fourgon	N;NOM;NEUT;SG	N;MASC;SG
auto	camion	auto	camion	N;NOM;NEUT;SG	N;MASC;SG
auto	auto	auto	auto	N;NOM;NEUT;SG	N;MASC;SG
fáza	phase	fáza	phase	N;NOM;FEM;SG	N;FEM;SG
fáza	étape	fáza	étape	N;NOM;FEM;SG	N;FEM;SG
fáza	stade	fáza	stade	N;NOM;FEM;SG	N;MASC;SG
fáza	scène	fáza	scène	N;NOM;FEM;SG	N;FEM;SG
stránku	page	stránka	page	N;ACC;FEM;SG	N;FEM;SG
vrstvy	pondeuses	vrstva	pondeur	N;NOM;FEM;PL	N;FEM;PL
vrstvy	couches	vrstva	couche	N;NOM;FEM;PL	N;FEM;PL
vrstvy	calques	vrstva	calque	N;NOM;FEM;PL	N;MASC;PL
definitívne	assurément	definitívne	assurément	ADV	ADV
definitívne	certainement	definitívne	certainement	ADV	ADV
definitívne	définitivement	definitívne	définitivement	ADV	ADV
definitívne	définitivement	definitívne	définitivement	ADV	ADV
známych	connaissances	známy	connaissance	N;ANIM;GEN;MASC;PL	N;FEM;PL
tlaku	pression	tlak	pression	N;INAN;GEN;MASC;SG	N;FEM;SG
vii	vii	via	vii	NUM	NUM
vytvorenie	création	vytvorenie	création	N;NOM;NEUT;SG	N;FEM;SG
generácie	générations	generácia	génération	N;NOM;FEM;PL	N;FEM;PL
generácie	générations	generácia	génération	N;NOM;FEM;PL	N;FEM;PL
židov	juifs	žid	juif	N;INAN;GEN;MASC;PL	N;MASC;PL
dome	dom	dom	dom	N;INAN;ESS;MASC;SG	N;MASC;SG
návrat	retour	návrat	retour	N;INAN;NOM;MASC;SG	N;MASC;SG
zbor	chœur	zbor	chœur	N;INAN;NOM;MASC;SG	N;MASC;SG
zbor	chorale	zbor	chorale	N;INAN;NOM;MASC;SG	N;FEM;SG
zbor	choeur	zbor	choeur	N;INAN;NOM;MASC;SG	N;MASC;SG
zbor	corps	zbor	corps	N;INAN;NOM;MASC;SG	N;MASC;SG
spolupracoval	collaboré	spolupracovať	collaborer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
spolupracoval	coopéré	spolupracovať	coopérer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
vstúpil	entré	vstúpiť	entrer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
strely	missiles	strela	missile	N;NOM;FEM;PL	N;MASC;PL
strely	coups	strela	coup	N;NOM;FEM;PL	N;MASC;PL
strely	drones	strela	drone	N;NOM;FEM;PL	N;FEM;PL
venuje	consacre	venovať	consacrer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
útvary	départements	útvar	département	N;INAN;NOM;MASC;PL	N;MASC;PL
pomer	ratio	pomer	ratio	N;INAN;NOM;MASC;SG	N;MASC;SG
poslanec	membre	poslanec	membre	N;ANIM;NOM;MASC;SG	N;MASC;SG
červený	roux	červený	roux	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
červený	rouge	červený	rouge	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
výskyt	occurrence	výskyt	occurrence	N;INAN;NOM;MASC;SG	N;FEM;SG
výskyt	incidence	výskyt	incidence	N;INAN;NOM;MASC;SG	N;FEM;SG
kapitán	capitaine	kapitán	capitaine	N;ANIM;NOM;MASC;SG	N;MASC;SG
desať	dix	desať	dix	NUM;NOM;NEUT;SG	NUM
revolúcie	révolutions	revolúcia	révolution	N;NOM;FEM;PL	N;FEM;PL
ocenenie	appréciation	ocenenie	appréciation	N;NOM;NEUT;SG	N;FEM;SG
ocenenie	évaluation	ocenenie	évaluation	N;NOM;NEUT;SG	N;FEM;SG
ocenenie	valorisation	ocenenie	valorisation	N;NOM;NEUT;SG	N;FEM;SG
ocenenie	récompense	ocenenie	récompense	N;NOM;NEUT;SG	N;FEM;SG
league	league	leaga	league	N;INAN;NOM;MASC;SG	N;MASC;SG
league	ligue	leaga	ligue	N;INAN;NOM;MASC;SG	N;FEM;SG
scenárista	scénariste	scenárista	scénariste	N;ANIM;NOM;MASC;SG	N;MASC;SG
závislosti	addictions	závislosť	addiction	N;NOM;FEM;PL	N;FEM;PL
závislosti	dépendances	závislosť	dépendance	N;NOM;FEM;PL	N;FEM;PL
závislosti	dépendances	závislosť	dépendance	N;NOM;FEM;PL	N;FEM;PL
množstva	quantités	množstvo	quantité	N;NOM;NEUT;PL	N;FEM;PL
viktor	victor	viktor	victor	N;ANIM;NOM;MASC;SG	N;MASC;SG
knižnica	bibliothèque	knižnica	bibliothèque	N;NOM;FEM;SG	N;FEM;SG
knižnica	librairie	knižnica	librairie	N;NOM;FEM;SG	N;FEM;SG
