dan	그리고	dan	그리고	CONJ	CONJ
kepercayaan	신념	kepercayaan	신념	N;SG	N
kepercayaan	종교	kepercayaan	종교	N;SG	N
kepercayaan	신념	kepercayaan	신념	N;SG	N
kepercayaan	신앙	kepercayaan	신앙	N;SG	N
patung	동상	patung	동상	N;SG	N
patung	조각상	patung	조각상	N;SG	N
patung	조각상	patung	조각상	N;SG	N
patung	조각	patung	조각	N;SG	N
patung	조각	patung	조각	N;SG	N
patung	동상	patung	동상	N;SG	N
patung	조각상	patung	조각상	N;SG	N
perpustakaan	도서관	perpustakaan	도서관	N;SG	N
perpustakaan	도서관	perpustakaan	도서관	N;SG	N
prajurit	군인	prajurit	군인	N;SG	N
prajurit	병사	prajurit	병사	N;SG	N
prajurit	전사	prajurit	전사	N;SG	N
prajurit	군인	prajurit	군인	N;SG	N
prajurit	병사	prajurit	병사	N;SG	N
prajurit	전사	prajurit	전사	N;SG	N
campuran	혼합물	campuran	혼합물	N;SG	N
campuran	반죽	campuran	반죽	N;SG	N
komunis	공산주의자	komunis	공산주의자	N;SG	N
komunis	공산주의자	komunis	공산주의자	N;SG	N
karang	암초	karang	암초	N;SG	N
hakim	판사	hakim	판사	N;SG	N
hakim	판사	hakim	판사	N;SG	N
istrinya	아내	istri	아내	N;SG	N
logam	금속	logam	금속	N;SG	N
logam	금속	logam	금속	N;SG	N
logam	금속	logam	금속	N;SG	N
peringatan	경고	peringatan	경+고	N;SG	N
peringatan	알림	peringatan	알리+ㅁ	N;SG	N
peringatan	경보	peringatan	경보	N;SG	N
peringatan	알림	peringatan	알리+ㅁ	N;SG	N
peringatan	경고	peringatan	경+고	N;SG	N
peringatan	경고	peringatan	경+고	N;SG	N
pendapat	의견	pendapat	의견	N;SG	N
pendapat	의견	pendapat	의견	N;SG	N
kecelakaan	추락	kecelakaan	추락	N;SG	N
kecelakaan	충돌	kecelakaan	충돌	N;SG	N
perjuangan	투쟁	perjuangan	투쟁	N;SG	N
perjuangan	투쟁	perjuangan	투쟁	N;SG	N
keberadaan	행방	keberadaan	행방	N;SG	N
keberadaan	존재	keberadaan	존재	N;SG	N
klasik	고전주의	klasik	고전주의	N;SG	N
saham	주식	saham	주식	N;SG	N
saham	주식	saham	주식	N;SG	N
saham	공유	saham	공유	N;SG	N
saham	주식	saham	주식	N;SG	N
adik	여동생	adik	여동생	N;SG	N
pengalaman	경험	pengalaman	경험	N;SG	N
pengalaman	체험	pengalaman	체험	N;SG	N
pengalaman	경험	pengalaman	경험	N;SG	N
pengalaman	체험	pengalaman	체험	N;SG	N
bapak	아버지	bapak	아버지	N;SG	N
seringkali	자주	seringkali	자주	ADV	ADV
membaca	읽기	menbaca	읽+기	V;SG;ACT	V
membaca	읽는다	menbaca	읽+는다	V;SG;ACT	V
membaca	읽고	menbaca	읽+고	V;SG;ACT	V
membaca	읽기	menbaca	읽+기	V;SG;ACT	V
membaca	읽고	menbaca	읽+고	V;SG;ACT	V
membaca	읽기	menbaca	읽+기	V;SG;ACT	V
senyawa	화합물	senyawa	화합물	N;SG	N
senyawa	복합	senyawa	복합	N;SG	N
senyawa	복합체	senyawa	복합체	N;SG	N
pakaian	의류	pakaian	의류	N;SG	N
pakaian	복장	pakaian	복장	N;SG	N
pakaian	의류	pakaian	의류	N;SG	N
pakaian	옷이	pakaian	옷+이	N;SG	N
blok	차단	blok	차단	N;SG	N
blok	차단	blok	차단	N;SG	N
mengurangi	줄이기	menkurangi	줄이+기	V;SG;ACT	V
mengajar	가르침	menajar	가르치+ㅁ	V;SG;ACT	V
mengajar	가르쳐	menajar	가르치+어	V;SG;ACT	V
perwira	책임자	perwira	책임자	N;SG	N
perwira	경관	perwira	경관	N;SG	N
perwira	경찰관	perwira	경찰관	N;SG	N
perwira	장교	perwira	장교	N;SG	N
perwira	장교	perwira	장교	N;SG	N
makhluk	생명체	makhluk	생명체	N;SG	N
makhluk	생물	makhluk	생물	N;SG	N
pustaka	도서관	pustaka	도서관	N	N
pustaka	도서관	pustaka	도서관	N	N
lapisan	계층	lapisan	계층	N;SG	N
lapisan	오버레이	lapisan	오버레이	N;SG	N
ringan	가벼운	ringan	가볍+ㄴ	ADJ;SG	ADJ
kapten	대위	kapten	대위	N	N
kapten	선장	kapten	선장	N	N
diubah	변경되었습니다	diubah	변경+되+었+습니다	V;SG;PASS	V
diubah	변경됨	diubah	변경+되+ㄴ	V;SG;PASS	V
binatang	비스트	binatang	비스트	N;SG	N
binatang	동물들	binatang	동물+들	N;SG	N
binatang	동물	binatang	동물	N;SG	N
binatang	동물	binatang	동물	N;SG	N
binatang	동물학	binatang	동물학	N;SG	N
street	거리가	street	거리+가	N	N
street	거리	street	거리	N	N
riwayat	역사	riwayat	역사	N	N
riwayat	내역	riwayat	내역	N	N
riwayat	기록	riwayat	기록	N	N
dokumen	문서	dokumen	문서	N;SG	N
dokumen	문서	dokumen	문서	N;SG	N
dokumen	문서	dokumen	문서	N;SG	N
zona	지대	zona	지대	N;SG	N
zona	영역	zona	영역	N;SG	N
iklan	광고	iklan	광고	N;SG	N
iklan	광고	iklan	광고	N;SG	N
iklan	광고	iklan	광고	N;SG	N
iklan	광고	iklan	광고	N;SG	N
tempur	전투기	tempur	전투기	N;SG	N
tempur	전투	tempur	전투	N;SG	N
tempur	컴뱃	tempur	컴뱃	N;SG	N
wafat	사망	wafat	사망	N	N
sektor	부문	sektor	부문	N;SG	N
pekerja	노동자	pekerja	노동자	N;SG	N
pekerja	근로자	pekerja	근로자	N;SG	N
pekerja	노동자	pekerja	노동자	N;SG	N
pekerja	노동자들	pekerja	노동자+들	N;SG	N
pekerja	근로자	pekerja	근로자	N;SG	N
persatuan	통일	persatuan	통일	N;SG	N
persatuan	단결	persatuan	단결	N;SG	N
matematika	수학	matematika	수학	N;SG	N
matematika	수학	matematika	수학	N;SG	N
matematika	수학	matematika	수학	N;SG	N
matematika	수학	matematika	수학	N;SG	N
sekutu	연합군	sekutu	연합군	N;SG	N
sekutu	연합국	sekutu	연합국	N;SG	N
kontrak	계약	kontrak	계약	N;SG	N
kontrak	계약	kontrak	계약	N;SG	N
pelajar	학생	pelajar	학생	N;SG	N
pelajar	학생들	pelajar	학생+들	N;SG	N
pelajar	유학생	pelajar	유학생	N;SG	N
pelajar	학생	pelajar	학생	N;SG	N
tamu	참석자	tamu	참석자	N;SG	N
tamu	참석자	tamu	참석자	N;SG	N
tamu	손님들	tamu	손님+들	N;SG	N
elektronik	일렉트로닉스	elektronik	일렉트로닉스	N;SG	N
elektronik	전자제품	elektronik	전자제품	N;SG	N
elektronik	전자공학	elektronik	전자공학	N;SG	N
elektronik	전자	elektronik	전자	N;SG	N
pembicaraan	회담	penbicaraan	회담	N;SG	N
pengusaha	사업가	penusaha	사업가	N;SG	N
pengusaha	사업가	penusaha	사업가	N;SG	N
pengusaha	사업가	penusaha	사업가	N;SG	N
balapan	인종	balapan	인종	N;SG	N
balapan	인종	balapan	인종	N;SG	N
balapan	경쟁	balapan	경쟁	N;SG	N
ikatan	바인딩	ikatan	바인딩	N;SG	N
ikatan	채권	ikatan	채권	N;SG	N
ikatan	결합	ikatan	결합	N;SG	N
pelaksanaan	구현	penlaksanaan	구현	N;SG	N
pelaksanaan	처형	penlaksanaan	처형	N;SG	N
pelaksanaan	실행	penlaksanaan	실행	N;SG	N
dataran	평원	dataran	평원	N;SG	N
bilangan	숫자	bilangan	숫자	N;SG	N
bilangan	번호	bilangan	번호	N;SG	N
bilangan	숫자	bilangan	숫자	N;SG	N
kedokteran	의학	kedokteran	의학	N;SG	N
kedokteran	의학	kedokteran	의학	N;SG	N
kedokteran	의료	kedokteran	의료	N;SG	N
pola	패턴	pola	패턴	N;SG	N
pola	패턴	pola	패턴	N;SG	N
perkebunan	부동산	perkebunan	부동산	N;SG	N
perkebunan	농장	perkebunan	농장	N;SG	N
perkebunan	농장이	perkebunan	농장+이	N;SG	N
bek	수비수	bek	수비수	N;SG	N
aturan	규칙	aturan	규칙	N;SG	N
aturan	법칙	aturan	법칙	N;SG	N
aturan	규칙	aturan	규칙	N;SG	N
gempa	지진	gempa	지진	N;SG	N
peralatan	장비	peralatan	장비	N;SG	N
peralatan	도구	peralatan	도구	N;SG	N
peralatan	어플	peralatan	어플	N;SG	N
peralatan	가전제품	peralatan	가전+제품	N;SG	N
langkah	단계	langkah	단계	N;SG	N
langkah	단계	langkah	단계	N;SG	N
diskusi	논의	diskusi	논의	N;SG	N
diskusi	논의	diskusi	논의	N;SG	N
pembawa	항공사	penbawa	항공사	N;SG	N
pembawa	통신사	penbawa	통신사	N;SG	N
kesenian	예술	kesenian	예술	N;SG	N
kesenian	예술	kesenian	예술	N;SG	N
kesenian	미술	kesenian	미술	N;SG	N
berbicara	말하기	berbicara	말하+기	V;SG;ACT	V
berbicara	말하기	berbicara	말하+기	V;SG;ACT	V
medali	메달	medali	메달	N;SG	N
medali	메달	medali	메달	N;SG	N
medali	메달	medali	메달	N;SG	N
pahlawan	영웅	pahlawan	영웅	N;SG	N
pahlawan	영웅	pahlawan	영웅	N;SG	N
syarat	조건	syarat	조건	N;SG	N
syarat	조건	syarat	조건	N;SG	N
ayam	닭고기	ayam	닭고기	N;SG	N
dijual	팔렸다	dijual	팔리+었+다	V;SG;PASS	V
pajak	세금	pajak	세금	N;SG	N
pajak	세금	pajak	세금	N;SG	N
buruh	노동	buruh	노동	N;SG	N
buruh	노동	buruh	노동	N;SG	N
kontes	대회	kontes	대회	N;SG	N
kabinet	내각	kabinet	내각	N;SG	N
akses	접속	akses	접속	N;SG	N
akses	접근	akses	접근	N;SG	N
akses	액세스	akses	액세스	N;SG	N
akses	접근	akses	접근	N;SG	N
arsitektur	건축학	arsitektur	건축학	N;SG	N
arsitektur	건축	arsitektur	건축	N;SG	N
sub	서브	sub	서브	N	N
sensus	인구조사	sensus	인구+조사	N;SG	N
lomba	인종	lomba	인종	N;SG	N
lomba	경쟁	lomba	경쟁	N;SG	N
lomba	경쟁	lomba	경쟁	N;SG	N
panggung	무대	panggung	무대	N;SG	N
praktik	연습생	praktik	연습생	N;SG	N
praktik	연습	praktik	연습	N;SG	N
praktik	실습	praktik	실습	N;SG	N
dinyatakan	지정됨	dinyatakan	지정+되+ㄴ	V;SG;PASS	V
pemilu	선거	pemilu	선거	N;SG	N
pemilu	선거	pemilu	선거	N;SG	N
pemilu	선거	pemilu	선거	N;SG	N
tepi	국경	tepi	국경	N;SG	N
tepi	경계	tepi	경계	N;SG	N
panglima	지휘관	panglima	지휘관	N;SG	N
panglima	사령관	panglima	사령관	N;SG	N
contohnya	예시	contohnya	예시	N	N
contohnya	예제	contohnya	예제	N	N
kualifikasi	자격증	kualifikasi	자격증	N;SG	N
singkat	짧은	singkat	짧+ㄴ	ADJ;SG	ADJ
eksekutif	경영진	eksekutif	경영진	N;SG	N
masakan	요리	masakan	요리	N;SG	N
telur	달걀	telur	달걀	N;SG	N
telur	달걀	telur	달걀	N;SG	N
filsafat	철학	filsafat	철학	N	N
federal	연방	federal	연방	N;SG	N
biologi	생물학	biologi	생물학	N;SG	N
biologi	생물학	biologi	생물학	N;SG	N
pelatihan	훈련	penlatihan	훈련	N;SG	N
pelatihan	트레이닝	penlatihan	트레이닝	N;SG	N
membeli	구매하기	menbeli	구매+하+기	V;SG;ACT	V
sudut	각도	sudut	각도	N;SG	N
kapasitas	용량	kapasitas	용량	N;SG	N
rahasia	비밀	rahasia	비밀	N;SG	N
rahasia	비밀	rahasia	비밀	N;SG	N
rahasia	기밀	rahasia	기밀	N;SG	N
pariwisata	관광	pariwisata	관광	N;SG	N
komite	위원회	komite	위원회	N;SG	N
komite	위원회	komite	위원회	N;SG	N
ekor	꼬리	ekor	꼬리	N;SG	N
ekor	꼬리	ekor	꼬리	N;SG	N
pernyataan	성명서	pernyataan	성명서	N;SG	N
pernyataan	진술	pernyataan	진술	N;SG	N
kertas	용지	kertas	용지	N;SG	N
kertas	신문	kertas	신문	N;SG	N
melindungi	보호하기	menlindungi	보호+하+기	V;SG;ACT	V
melindungi	보호하기	menlindungi	보호+하+기	V;SG;ACT	V
kebun	과수원	kebun	과수원	N;SG	N
kebun	과수원	kebun	과수원	N;SG	N
luka	부상	luka	부상	N;SG	N
persen	비율	persen	비율	N;SG	N
aslinya	원래	asli	원래	N;SG	N
buruk	나쁜	buruk	나쁘+ㄴ	ADJ;SG	ADJ
buruk	나쁘다	buruk	나쁘+다	ADJ;SG	ADJ
anjing	개들	anjing	개+들	N;SG	N
kampanye	전역	kampanye	전역	N;SG	N
sambil	동안	sambil	동안		
menghancurkan	파괴됨	menhancurkan	파괴+되+ㄴ	V;SG;ACT	V
umur	연령	umur	연령	N;SG	N
umur	나이	umur	나이	N;SG	N
umur	연령	umur	연령	N;SG	N
pertanyaan	질문	pertanyaan	질문	N;SG	N
pertanyaan	질문	pertanyaan	질문	N;SG	N
pertanyaan	쿼리	pertanyaan	쿼리	N;SG	N
pertanyaan	검색어	pertanyaan	검색+어	N;SG	N
editor	편집기	editor	편집기	N	N
editor	편집자	editor	편집자	N	N
editor	편집자	editor	편집자	N	N
editor	편집기	editor	편집기	N	N
prestasi	성취	prestasi	성취	N;SG	N
prestasi	달성	prestasi	달성	N;SG	N
prestasi	업적	prestasi	업적	N;SG	N
prestasi	기록	prestasi	기록	N;SG	N
prestasi	업적	prestasi	업적	N;SG	N
prestasi	성취	prestasi	성취	N;SG	N
penjaga	수호	penjaga	수호	N;SG	N
penjaga	보호자	penjaga	보호자	N;SG	N
perlindungan	보호	perlindungan	보호	N;SG	N
musisi	음악가	musisi	음악가	N	N
musisi	연주자	musisi	연주자	N	N
musisi	뮤지션	musisi	뮤지션	N	N
musisi	음악가	musisi	음악가	N	N
musisi	연주자	musisi	연주자	N	N
musisi	뮤지션	musisi	뮤지션	N	N
didukung	지원합니다	didukung	지원+하+ㅂ니다	V;SG;PASS	V
didukung	지원함	didukung	지원+하+ㅁ	V;SG;PASS	V
permintaan	요청	permintaan	요청	N;SG	N
permintaan	요청	permintaan	요청	N;SG	N
koleksi	모음집	koleksi	모음집	N;SG	N
koleksi	모음집	koleksi	모음집	N;SG	N
keuntungan	혜택	keuntungan	혜택	N;SG	N
keuntungan	혜택	keuntungan	혜택	N;SG	N
keuntungan	이익	keuntungan	이익	N;SG	N
potensi	잠재력	potensi	잠재력	N;SG	N
potensi	퍼텐셜	potensi	퍼텐셜	N;SG	N
potensi	잠재적	potensi	잠재+적	N;SG	N
perayaan	축하	penrayaan	축하	N;SG	N
perayaan	축하	penrayaan	축하	N;SG	N
dialek	방언	dialek	방언	N	N
ditampilkan	표시됨	ditampilkan	표시+되+ㄴ	V;SG;PASS	V
ditampilkan	표시된	ditampilkan	표시+되+ㄴ	V;SG;PASS	V
ditampilkan	표시됨	ditampilkan	표시+되+ㄴ	V;SG;PASS	V
pedagang	업체	pedagang	업체	N;SG	N
pedagang	판매자	pedagang	판매자	N;SG	N
menyebutkan	언급하기	mensebutkan	언급+하+기	V;SG;ACT	V
roda	바퀴	roda	바퀴	N;SG	N
roda	바퀴	roda	바퀴	N;SG	N
rekan	동료들	rekan	동료+들	N;SG	N
politikus	정치인들	politikus	정치인+들	N;SG	N
politikus	정치인	politikus	정치인	N;SG	N
politikus	정치가	politikus	정치+가	N;SG	N
politikus	정치인	politikus	정치인	N;SG	N
politikus	정치가	politikus	정치+가	N;SG	N
politikus	정치	politikus	정치	N;SG	N
usul	제안	usul	제안	N;SG;ACT	N
usul	제안	usul	제안	N;SG;ACT	N
pak	선생님	pak	선생님		
gua	동굴	gua	동굴	N;SG	N
gua	동굴	gua	동굴	N;SG	N
nuklir	핵무기	nuklir	핵무기	N;SG	N
siaran	방송	siaran	방송	N;SG	N
siaran	방송	siaran	방송	N;SG	N
konstitusi	헌법	konstitusi	헌법	N;SG	N
izin	허가	izin	허+가	N;SG	N
izin	허가	izin	허+가	N;SG	N
izin	허가	izin	허+가	N;SG	N
max	맥스	max	맥스		
max	막스	max	막스		
microsoft	마이크로소프트	microsoft	마이크로소프트	N	N
analisis	분석	analisis	분석	N;SG	N
analisis	분석	analisis	분석	N;SG	N
analisis	분석가	analisis	분석가	N;SG	N
analisis	해석학	analisis	해석학	N;SG	N
analisis	해석	analisis	해석	N;SG	N
analisis	분석	analisis	분석	N;SG	N
menambahkan	추가하기	mentambahkan	추가+하+기	V;SG;ACT	V
menambahkan	추가되었습니다	mentambahkan	추가+되+었+습니다	V;SG;ACT	V
menambahkan	추가됨	mentambahkan	추가+되+ㄴ	V;SG;ACT	V
induk	부모님	induk	부모님	N;SG	N
perdamaian	평화	perdamaian	평화	N;SG	N
bayi	영아	bayi	영아	N;SG	N
bayi	영아	bayi	영아	N;SG	N
kuliah	강연	kuliah	강연	N;SG	N
kuliah	학비	kuliah	학비	N;SG	N
kuliah	대학교	kuliah	대학교	N;SG	N
kuliah	대학	kuliah	대학	N;SG	N
kuliah	강연	kuliah	강연	N;SG	N
senapan	소총	senapan	소총	N;SG	N
senapan	소총	senapan	소총	N;SG	N
senapan	총기	senapan	총기	N;SG	N
merebut	날치기	menrebut	날치+기	V;SG;ACT	V
lawan	상대	lawan	상대	N;SG;ACT	N
lawan	상대성	lawan	상대성	N;SG;ACT	N
sapi	가축	sapi	가축	N;SG	N
kotak	상자	kotak	상자	N;SG	N
kotak	상자	kotak	상자	N;SG	N
kamar	객실	kamar	객실	N;SG	N
surya	태양광	surya	태양광	N	N
surya	태양	surya	태양	N	N
positif	긍정	positif	긍정	N;SG	N
positif	긍정적	positif	긍정+적	N;SG	N
ruangan	객실	ruangan	객실	N;SG	N
hukuman	징벌	hukuman	징벌	N;SG	N
hukuman	처벌	hukuman	처벌	N;SG	N
hukuman	문장	hukuman	문장	N;SG	N
drum	드럼	drum	들+요	N	N
drum	드럼	drum	들+요	N	N
ilmuwan	과학자	ilmuwan	과학자	N;MASC;SG	N
ilmuwan	과학자	ilmuwan	과학자	N;MASC;SG	N
dihapus	삭제됨	dihapus	삭제되+ㄴ	V;SG;PASS	V
dihapus	삭제함	dihapus	삭제+하+ㅁ	V;SG;PASS	V
dihapus	삭제되었습니다	dihapus	삭제+되+었+습니다	V;SG;PASS	V
dihapus	삭제됨	dihapus	삭제되+ㄴ	V;SG;PASS	V
dihapus	삭제되었습니다	dihapus	삭제+되+었+습니다	V;SG;PASS	V
reformasi	개혁개방	reformasi	개혁+개방	N;SG	N
reformasi	개혁	reformasi	개혁	N;SG	N
reformasi	종교개혁	reformasi	종교+개혁	N;SG	N
reformasi	개혁개방	reformasi	개혁+개방	N;SG	N
reformasi	개혁	reformasi	개혁	N;SG	N
pembunuhan	치사	penbunuhan	치사	N;SG	N
pembunuhan	암살	penbunuhan	암살	N;SG	N
rekor	레코드	rekor	레코드	N;SG	N
rekor	녹음	rekor	녹음	N;SG	N
rekor	녹화	rekor	녹화	N;SG	N
rekor	기록	rekor	기록	N;SG	N
rekor	레코드	rekor	레코드	N;SG	N
molekul	분자	molekul	분자	N;SG	N
molekul	분자	molekul	분자	N;SG	N
molekul	분자	molekul	분자	N;SG	N
tahta	왕좌	tahta	왕좌	N;SG	N
tahta	왕위	tahta	왕위	N;SG	N
arus	스트림	arus	스트림	N;SG	N
arus	현재	arus	현재	N;SG	N
arus	전류	arus	전류	N;SG	N
kalimat	문장	kalimat	문장	N;SG	N
kalimat	문장	kalimat	문장	N;SG	N
mengirim	보내기	menkirim	보내+기	V;SG;ACT	V
situasi	상황	situasi	상황	N;SG	N
situasi	상황이	situasi	상황+이	N;SG	N
ras	인종	ras	인종	N;SG	N
ras	인종	ras	인종	N;SG	N
ras	경쟁	ras	경쟁	N;SG	N
pengganti	교체	penganti	교체	N;SG	N
minuman	음료	minuman	음료	N;SG	N
minuman	음료수	minuman	음료수	N;SG	N
minuman	음료	minuman	음료	N;SG	N
minuman	음료수	minuman	음료수	N;SG	N
kakak	여동생	kakak	여동생	N;SG	N
kepemimpinan	지도력	kepemimpinan	지도력	N;SG	N
asosiasi	협회	asosiasi	협회	N;SG	N
asosiasi	협회	asosiasi	협회	N;SG	N
komedi	코미디	komedi	코미디	N;SG	N
komedi	희극	komedi	희극	N;SG	N
komedi	코미디	komedi	코미디	N;SG	N
komedi	희극	komedi	희극	N;SG	N
senior	선배	senior	선배	N;SG	N
suntingan	편집	suntingan	편집	N	N
suntingan	수정	suntingan	수정	N	N
asisten	조교	asisten	조교	N;SG	N
asisten	보조	asisten	보조	N;SG	N
keju	치즈	keju	치즈	N;SG	N
keju	치즈	keju	치즈	N;SG	N
iman	신념	iman	신념	N;SG	N
iman	신앙	iman	신앙	N;SG	N
operator	작용소	operator	작용소	N;SG	N
operator	연산자	operator	연산자	N;SG	N
operator	연산자	operator	연산자	N;SG	N
operator	항공사	operator	항공사	N;SG	N
operator	통신사	operator	통신사	N;SG	N
mendengar	듣기	mendengar	듣+기	V;SG;ACT	V
penemuan	발명	pentemuan	발명	N;SG	N
penemuan	발견	pentemuan	발견	N;SG	N
zat	물질	zat	물질	N;SG	N
zat	물질	zat	물질	N;SG	N
sikap	몸짓	sikap	몸짓	N;SG	N
sikap	제스처	sikap	제스처	N;SG	N
sebaliknya	대신에	sebaliknya	대신+에	ADV	ADV
formula	공식	formula	공식	N	N
gabungan	결합	gabungan	결합	N;SG	N
gabungan	복합	gabungan	복합	N;SG	N
menjual	판매하기	menjual	판매+하+기	V;SG;ACT	V
promosi	홍보	promosi	홍보	N;SG	N
promosi	홍보	promosi	홍보	N;SG	N
promosi	승진	promosi	승진	N;SG	N
promosi	홍보	promosi	홍보	N;SG	N
fiksi	소설	fiksi	소설	N	N
fiksi	픽션	fiksi	픽션	N	N
seniman	음악가	seniman	음악가	N;SG	N
seniman	예술가	seniman	예술가	N;SG	N
seniman	아티스트	seniman	아티스트	N;SG	N
seniman	아티스트가	seniman	아티스트+가	N;SG	N
seniman	음악가	seniman	음악가	N;SG	N
seniman	예술가	seniman	예술가	N;SG	N
seniman	아티스트	seniman	아티스트	N;SG	N
seniman	아티스트가	seniman	아티스트+가	N;SG	N
manga	만화	manga	만화	N	N
manga	만화가	manga	만화+가	N	N
raksasa	자이언츠	raksasa	자이언츠	N;SG	N
alternatif	대안	alternatif	대안	N;SG	N
alternatif	대안	alternatif	대안	N;SG	N
pesta	파티	pesta	파티	N;SG	N
pesta	파티	pesta	파티	N;SG	N
kesalahan	실수	kesalahan	실수	N;SG	N
kesalahan	실수	kesalahan	실수	N;SG	N
kesalahan	오류	kesalahan	오류	N;SG	N
kesalahan	오류	kesalahan	오류	N;SG	N
usulan	제안	usulan	제안	N;SG	N
dosen	강사	dosen	강사	N;SG	N
lulusan	졸업생	lulusan	졸업생	N;SG	N
kolonel	대령	kolonel	대령	N;SG	N
virus	바이러스성	virus	바이러스성	N	N
penjara	교도소	penjara	교도소	N;SG	N
penjara	감옥	penjara	감옥	N;SG	N
penjara	교도소	penjara	교도소	N;SG	N
penjara	감옥	penjara	감옥	N;SG	N
penjara	교도소	penjara	교도소	N;SG	N
penjara	감옥	penjara	감옥	N;SG	N
tahunan	매년	tahunan	매년	N;SG	N
gelap	어둡게	gelap	어둡+게	ADJ;SG	ADJ
gelap	어두운	gelap	어둡+ㄴ	ADJ;SG	ADJ
demokrasi	민주당	demokrasi	민주당	N;SG	N
demokrasi	민주주의	demokrasi	민주주의	N;SG	N
demokrasi	민주화	demokrasi	민주화	N;SG	N
markas	기지	markas	기지	N;SG	N
markas	본부	markas	본부	N;SG	N
markas	본사	markas	본사	N;SG	N
makna	의미	makna	의미	N;SG	N
makna	의미	makna	의미	N;SG	N
legenda	전설	legenda	전설	N;SG	N
legenda	전설	legenda	전설	N;SG	N
mengunjungi	방문하기	menkunjungi	방문+하+기	V;SG;ACT	V
kamera	사진기	kamera	사진기	N;SG	N
diperoleh	획득한	diperoleh	획득+하+ㄴ	V;SG;PASS	V
susu	우유	susu	우유	N;SG	N
duta	대사	duta	대사	N;SG	N
duta	대사	duta	대사	N;SG	N
konferensi	회담	konferensi	회담	N;SG	N
komentar	댓글	komentar	댓글	N;SG	N
komentar	댓글	komentar	댓글	N;SG	N
materi	물질	materi	물질	N;SG	N
materi	물질	materi	물질	N;SG	N
materi	재료	materi	재료	N;SG	N
materi	재료	materi	재료	N;SG	N
sahabat	친구	sahabat	친구	N;SG	N
gula	설탕	gula	설탕	N;SG	N
kesatuan	통일	kesatuan	통일	N	N
kesatuan	단결	kesatuan	단결	N	N
kesatuan	군단	kesatuan	군단	N	N
point	점수	point	점수	N	N
perilaku	행동	perilaku	행동	N;SG	N
perilaku	행동	perilaku	행동	N;SG	N
perilaku	행동	perilaku	행동	N;SG	N
perilaku	동작	perilaku	동작	N;SG	N
perilaku	행위	perilaku	행위	N;SG	N
font	글꼴	font	글꼴	N	N
detik	두번째	detik	두번+째	N;SG	N
bakteri	세균	bakteri	세균	N;SG	N
bakteri	박테리아	bakteri	박테리아	N;SG	N
bakteri	박테리아	bakteri	박테리아	N;SG	N
semangat	열정	semangat	열정	N;SG	N
semangat	정신	semangat	정신	N;SG	N
via	비아	via	비+아		
via	via	via	via		
kepadatan	밀도	kepadatan	밀도	N;SG	N
ditentukan	지정됨	ditentukan	지정+되+ㄴ	V;SG;PASS	V
protein	단백질	protein	단백질	N;SG	N
