van	від	van	від	ADP	ADP;GEN
prijzen	ціни	prijs	ціна	N;PL	N;INAN;NOM;FEM;PL
vervoer	транспорт	vervoer	транспорт	N;NEUT;SG	N;INAN;NOM;MASC;SG
vervoer	транспортування	vervoer	транспортування	N;NEUT;SG	N;INAN;NOM;NEUT;SG
vervoer	перевезення	vervoer	перевезення	N;NEUT;SG	N;INAN;NOM;NEUT;SG
vervoer	транспорт	vervoer	транспорт	N;NEUT;SG	N;INAN;NOM;MASC;SG
vervoer	пересилання	vervoer	пересилання	N;NEUT;SG	N;INAN;NOM;NEUT;SG
verdrag	конвенція	verdrag	конвенція	N;NEUT;SG	N;INAN;NOM;FEM;SG
verdrag	договір	verdrag	договір	N;NEUT;SG	N;INAN;NOM;MASC;SG
verdrag	договору	verdrag	договір	N;NEUT;SG	N;INAN;GEN;MASC;SG
personage	характер	personage	характер	N;NEUT;SG	N;INAN;NOM;MASC;SG
personage	персонаж	personage	персонаж	N;NEUT;SG	N;ANIM;NOM;MASC;SG
personage	символ	personage	символ	N;NEUT;SG	N;INAN;NOM;MASC;SG
verdwenen	зник	verdwijnen	зник	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
verdwenen	зник	verdwijnen	зник	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
beperkt	обмежено	beperken	обмежити	V;V.PTCP	V;PFV;IND;0;FIN
biografie	біографія	biografie	біографія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
biografie	біографію	biografie	біографія	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
aangenomen	найняв	aannemen	найняти	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
aangenomen	приймається	aannemen	прийматися	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
record	рекорд	record	рекорд	N;NEUT;SG	N;INAN;NOM;MASC;SG
record	запис	record	запис	N;NEUT;SG	N;INAN;NOM;MASC;SG
profiel	профілю	profiel	профіль	N;NEUT;SG	N;INAN;GEN;MASC;SG
profiel	профіль	profiel	профіль	N;NEUT;SG	N;INAN;NOM;MASC;SG
kleinere	менший	klein	менший	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
zeeland	зеландія	zeeland	зеландія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
opstand	повстання	opstand	повстання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
opstand	повстання	opstand	повстання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
opstand	бунт	opstand	бунт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
opstand	повстання	opstand	повстання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
collectie	колекція	collectie	колекція	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
collectie	збірка	collectie	збірка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
collectie	козачка	collectie	козачка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
probeert	намагається	proberen	намагатися	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
persoonlijk	особисті	persoonlijk	особистий	ADJ	ADJ;NOM;PL
persoonlijk	особисте	persoonlijk	особистий	ADJ	ADJ;NOM;NEUT;SG
persoonlijk	особистий	persoonlijk	особистий	ADJ	ADJ;NOM;MASC;SG
persoonlijk	персональний	persoonlijk	персональний	ADJ	ADJ;NOM;MASC;SG
terrein	місцевість	terrein	місцевість	N;NEUT;SG	N;INAN;NOM;FEM;SG
gesticht	заснував	stichten	заснувати	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
gesticht	засновано	stichten	засновати	V;V.PTCP	V;PFV;IND;0;FIN
afgeleid	розриває	afleiden	розривати	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
karakter	характер	karakter	характер	N;NEUT;SG	N;INAN;NOM;MASC;SG
karakter	персонаж	karakter	персонаж	N;NEUT;SG	N;ANIM;NOM;MASC;SG
karakter	символ	karakter	символ	N;NEUT;SG	N;INAN;NOM;MASC;SG
albums	альбомів	album	альбом	N;PL	N;INAN;GEN;MASC;PL
albums	альбоми	album	альбий	N;PL	N;INAN;NOM;MASC;PL
energie	енергія	energie	енергія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
vriendelijke	дружній	vriendelijk	дружній	ADJ	ADJ;NOM;MASC;SG
gebeurt	трапляється	gebeuren	траплятися	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
gebeurt	стається	gebeuren	ставатися	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
vertelt	розповідає	vertellen	розповідати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
vertelt	підказує	vertellen	підказувати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
vertelt	повідомляє	vertellen	повідомляти	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
eigendom	властивість	eigendom	властивість	N;NEUT;SG	N;INAN;NOM;FEM;SG
eigendom	майна	eigendom	майна	N;NEUT;SG	N;INAN;GEN;MASC;SG
eigendom	власність	eigendom	власність	N;NEUT;SG	N;INAN;NOM;FEM;SG
eigendom	майно	eigendom	майно	N;NEUT;SG	N;INAN;NOM;NEUT;SG
eigendom	належність	eigendom	належність	N;NEUT;SG	N;INAN;NOM;FEM;SG
eigendom	власник	eigendom	власник	N;NEUT;SG	N;ANIM;NOM;MASC;SG
eigendom	власність	eigendom	власність	N;NEUT;SG	N;INAN;NOM;FEM;SG
friesland	фрисландія	friesland	фрисландія	N;NEUT;SG	N;INAN;NOM;FEM;SG
gouverneur	губернатора	gouverneur	губернатор	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
item	елемент	item	елемент	N;NEUT;SG	N;INAN;NOM;MASC;SG
kapel	каплиця	kapel	каплиця	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
objecten	предмети	object	предмет	N;PL	N;INAN;NOM;MASC;PL
inclusief	включені	inclusief	включений	ADJ	ADJ;PFV;NOM;PL;V.PTCP;PASS
omstandigheden	обставин	omstandigheid	обставина	N;PL	N;INAN;GEN;FEM;PL
omstandigheden	умови	omstandigheid	умова	N;PL	N;INAN;NOM;FEM;PL
omstandigheden	обставини	omstandigheid	обставина	N;PL	N;INAN;NOM;FEM;PL
nauwelijks	навряд	nauwelijks	навряд	ADV	ADV
nauwelijks	ледве	nauwelijks	ледве	ADV	ADV
nauwelijks	навряд	nauwelijks	навряд	ADV	ADV
regel	правило	regel	правило	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
stof	пил	stof	пити	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
stof	тканину	stof	тканина	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
stof	тканина	stof	тканина	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
gezegd	сказала	zeggen	сказати	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
gezegd	казали	zeggen	казати	V;V.PTCP	V;IPFV;IND;PL;PST;FIN
gezegd	сказали	zeggen	сказати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
gezegd	сказав	zeggen	сказати	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
gezegd	казав	zeggen	казати	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
oostenrijkse	австрійська	oostenrijks	австрійський	ADJ	ADJ;NOM;FEM;SG
oostenrijkse	австрійський	oostenrijks	австрійський	ADJ	ADJ;NOM;MASC;SG
beelden	зображень	beeld	зображення	N;PL	N;INAN;GEN;NEUT;PL
onderwerpen	теми	onderwerp	тема	N;PL	N;INAN;NOM;FEM;PL
onderwerpen	тем	onderwerp	тема	N;PL	N;INAN;GEN;FEM;PL
twaalf	дванадцять	twaalf	дванадцять	NUM	NUM;NOM
breed	широкий	breed	широкий	ADJ	ADJ;NOM;MASC;SG
breed	широка	breed	широка	ADJ	ADJ;NOM;FEM;SG
breed	широкі	breed	широкий	ADJ	ADJ;NOM;PL
breed	широке	breed	широке	ADJ	ADJ;NOM;NEUT;SG
secretaris	секретар	secretaris	секретар	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
grieks	грецький	grieks	грецький	ADJ	ADJ;NOM;MASC;SG
grieks	грецьке	grieks	грецький	ADJ	ADJ;NOM;NEUT;SG
grieks	грецькі	grieks	грецький	ADJ	ADJ;NOM;PL
nacht	ніч	nacht	ніч	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
toestemming	згоду	toestemming	згоду	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
toestemming	згода	toestemming	згода	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
toestemming	погодження	toestemming	погодження	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
toestemming	дозволу	toestemming	дозвіл	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
toestemming	дозвіл	toestemming	дозвіл	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
duitsers	німці	duitser	німець	N;PL	N;ANIM;NOM;MASC;PL
ministerie	міністерства	ministerie	міністерство	N;NEUT;SG	N;INAN;NOM;NEUT;SG
ministerie	міністерство	ministerie	міністерство	N;NEUT;SG	N;INAN;NOM;NEUT;SG
huizen	будинках	huis	будинок	N;PL	N;INAN;ESS;MASC;PL
huizen	доми	huis	дім	N;PL	N;INAN;NOM;MASC;PL
huizen	будинки	huis	будинок	N;PL	N;INAN;NOM;MASC;PL
huizen	будинків	huis	будинок	N;PL	N;INAN;GEN;MASC;PL
huizen	домів	huis	дім	N;PL	N;INAN;GEN;MASC;PL
huizen	домівки	huis	домівка	N;PL	N;INAN;NOM;FEM;PL
huizen	будинки	huis	будинок	N;PL	N;INAN;NOM;MASC;PL
huizen	будинків	huis	будинок	N;PL	N;INAN;GEN;MASC;PL
conflict	конфлікт	conflict	конфлікт	N;NEUT;SG	N;INAN;NOM;MASC;SG
natuur	природа	natuur	природа	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ontwikkelde	розроблено	ontwikkelen	розробити	V;SG;PST;FIN	V;PFV;IND;0;FIN
vrede	миру	vrede	мир	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
vrede	мир	vrede	мир	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
militair	військові	militair	військовий	ADJ	ADJ;NOM;PL
militair	військовий	militair	військовий	ADJ	ADJ;NOM;MASC;SG
spreken	говорячи	spreken	говорити	V;NFIN	V;IPFV;PRS;V.CVB
spreken	розмовляють	spreken	розмовляти	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN
spreken	говоріть	spreken	говорити	V;NFIN	V;IPFV;IMP;PL;2;FIN
spreken	вимовляти	spreken	вимовляти	V;NFIN	V;IPFV;NFIN
spreken	говорити	spreken	говорити	V;NFIN	V;IPFV;NFIN
vlucht	польоту	vlucht	політ	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
vlucht	переліт	vlucht	переліт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vlucht	рейс	vlucht	рейс	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vlucht	політ	vlucht	політ	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
poging	замах	poging	зам	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
poging	спробу	poging	спроба	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
poging	спроба	poging	спроба	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
toevoegen	додавати	toevoegen	додавати	V;NFIN	V;IPFV;NFIN
toevoegen	додати	toevoegen	додати	V;NFIN	V;PFV;NFIN
behoorde	належав	behoren	належати	V;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN
veld	поле	veld	поле	N;NEUT;SG	N;INAN;NOM;NEUT;SG
mogelijke	можливе	mogelijk	можливий	ADJ	ADJ;NOM;NEUT;SG
mogelijke	можлива	mogelijk	можливий	ADJ	ADJ;NOM;FEM;SG
tijden	часи	tijd	час	N;PL	N;INAN;NOM;MASC;PL
zijde	шовку	zijde	шовка	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
zijde	шовк	zijde	шовк	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
zijde	сторона	zijde	сторона	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
zijde	бік	zijde	бік	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kwaliteit	якість	kwaliteit	якість	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
kerken	церкви	kerk	церква	N;PL	N;INAN;NOM;FEM;PL
kerken	церквах	kerk	церква	N;PL	N;INAN;ESS;FEM;PL
kerken	храми	kerk	храм	N;PL	N;INAN;NOM;MASC;PL
kerken	церков	kerk	церков	N;PL	N;INAN;GEN;FEM;PL
biedt	пропонує	bieden	пропонувати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
uitgave	редакція	uitgave	редакція	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
uitgave	видання	uitgave	видання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
uitvoering	впровадження	uitvoering	впровадження	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
uitvoering	реалізація	uitvoering	реалізація	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
uitvoering	реалізацію	uitvoering	реалізація	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
uitvoering	виконання	uitvoering	виконання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
schilder	маляр	schilder	маляр	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
schilder	вазописець	schilder	вазописець	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
schilder	художник	schilder	художник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
economie	економіка	economie	економіка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
economie	господарство	economie	господарство	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
economie	економіка	economie	економіка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
economie	економія	economie	економія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ziekte	хворобу	ziekte	хвороба	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
ziekte	хвороба	ziekte	хвороба	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ziekte	захворювання	ziekte	захворювання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
ziekte	хвороба	ziekte	хвороба	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
gemeentelijke	муніципальна	gemeentelijk	муніципальний	ADJ	ADJ;NOM;FEM;SG
gemeentelijke	муніципальний	gemeentelijk	муніципальний	ADJ	ADJ;NOM;MASC;SG
kunstenaar	художниця	kunstenaar	художниця	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
kunstenaar	митець	kunstenaar	митець	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kunstenaar	виконавець	kunstenaar	виконавець	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kunstenaar	художник	kunstenaar	художник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
stukken	шматочки	stuk	шматочок	N;PL	N;INAN;NOM;MASC;PL
hall	зал	hall	зал	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
hall	ратуша	hall	ратуша	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
hall	зала	hall	зала	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
verkeer	навантаження	verkeer	навантаження	N;NEUT;SG	N;INAN;NOM;NEUT;SG
verkeer	трафік	verkeer	трафік	N;NEUT;SG	N;INAN;NOM;MASC;SG
verkeer	рух	verkeer	рух	N;NEUT;SG	N;INAN;NOM;MASC;SG
uitspraak	вимова	uitspraak	вимовий	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
uitspraak	вердикт	uitspraak	вердикт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
eenheid	єдність	eenheid	єдність	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
eenheid	юніт	eenheid	юніт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
eenheid	одиниця	eenheid	одиниця	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ridder	лицар	ridder	лицар	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
bijdrage	вклад	bijdrage	вклад	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bijdrage	внесок	bijdrage	внесок	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
revolutie	революція	revolutie	революція	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
slechte	погана	slecht	поганий	ADJ	ADJ;NOM;FEM;SG
slechte	погане	slecht	поганий	ADJ	ADJ;NOM;NEUT;SG
geschikt	відповідний	geschikt	відповідний	ADJ	ADJ;NOM;MASC;SG
geschikt	відповідні	geschikt	відповідний	ADJ	ADJ;NOM;PL
geschikt	відповідну	geschikt	відповідний	ADJ	ADJ;ACC;FEM;SG
voorheen	раніше	voorheen	раніше	ADV	ADV;CMPR
blauwe	блакитні	blauw	блакитний	ADJ	ADJ;NOM;PL
blauwe	блакитний	blauw	блакитний	ADJ	ADJ;NOM;MASC;SG
blauwe	блакитна	blauw	блакитний	ADJ	ADJ;NOM;FEM;SG
blauwe	синій	blauw	синій	ADJ	ADJ;NOM;MASC;SG
blauwe	сині	blauw	синій	ADJ	ADJ;NOM;PL
verschillen	відмінностей	verschil	відмінність	N;PL	N;INAN;GEN;FEM;PL
verschillen	відмінності	verschil	відмінність	N;PL	N;INAN;NOM;FEM;PL
mary	марічка	mary	марічка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
mary	маріє	mary	маріти	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
fout	помилка	fout	помилка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
fout	помилка	fout	помилка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
kamp	табір	kamp	табір	N;NEUT;SG	N;INAN;NOM;MASC;SG
kunstschilder	маляр	kunstschilder	маляр	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kunstschilder	вазописець	kunstschilder	вазописець	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
kunstschilder	художник	kunstschilder	художник	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
ontvangen	отримувати	ontvangen	отримувати	V;V.PTCP	V;IPFV;NFIN
ontvangen	отримано	ontvangen	отримати	V;V.PTCP	V;PFV;IND;0;FIN
ontvangen	отримали	ontvangen	отримати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
ontvangen	отримала	ontvangen	отримати	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
ontmoeting	засідання	ontmoeting	засідання	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
ontmoeting	нарада	ontmoeting	нарада	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ontmoeting	зустріч	ontmoeting	зустріч	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ontmoeting	зустріч	ontmoeting	зустріч	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
academie	академія	academie	академія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
gedrag	поведінка	gedrag	поведінка	N;NEUT;SG	N;INAN;NOM;FEM;SG
gedrag	поведінка	gedrag	поведінка	N;NEUT;SG	N;INAN;NOM;FEM;SG
indiase	індійська	indiase	індійський	ADJ	ADJ;NOM;FEM;SG
indiase	індійський	indiase	індійський	ADJ	ADJ;NOM;MASC;SG
natuurlijke	натуральний	natuurlijk	натуральний	ADJ	ADJ;NOM;MASC;SG
natuurlijke	натуральна	natuurlijk	натуральний	ADJ	ADJ;NOM;FEM;SG
natuurlijke	натуральні	natuurlijk	натуральний	ADJ	ADJ;NOM;PL
natuurlijke	природний	natuurlijk	природний	ADJ	ADJ;NOM;MASC;SG
natuurlijke	природні	natuurlijk	природний	ADJ	ADJ;NOM;PL
oog	око	oog	око	N;NEUT;SG	N;INAN;NOM;NEUT;SG
sumatra	суматра	sumatra	суматр	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
beschermd	захищено	beschermen	захищено	V;V.PTCP	V;PFV;IND;0;FIN
vogels	птахи	vogel	птах	N;PL	N;ANIM;NOM;MASC;PL
vogels	пташки	vogel	пташка	N;PL	N;ANIM;NOM;FEM;PL
vogels	птахи	vogel	птах	N;PL	N;ANIM;NOM;MASC;PL
kanaal	канал	kanaal	канал	N;NEUT;SG	N;INAN;NOM;MASC;SG
kanaal	канал	kanaal	канал	N;NEUT;SG	N;INAN;NOM;MASC;SG
kanaal	каналом	kanaal	канал	N;NEUT;SG	N;INAN;INS;MASC;SG
kanaal	каналу	kanaal	канал	N;NEUT;SG	N;INAN;GEN;MASC;SG
veranderen	змінити	veranderen	змінити	V;NFIN	V;PFV;NFIN
voorstel	пропозиція	voorstel	пропозиція	N;NEUT;SG	N;INAN;NOM;FEM;SG
christian	християнин	christian	християнин	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
christian	крістіан	christian	крістіан	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
oceaan	океан	oceaan	океан	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
traditionele	традиційними	traditioneel	традиційний	ADJ	ADJ;INS;PL
traditionele	традиційний	traditioneel	традиційний	ADJ	ADJ;NOM;MASC;SG
traditionele	традиційні	traditioneel	традиційний	ADJ	ADJ;NOM;PL
traditionele	традиційна	traditioneel	традиційний	ADJ	ADJ;NOM;FEM;SG
traditionele	традиційне	traditioneel	традиційний	ADJ	ADJ;NOM;NEUT;SG
verzameling	колекція	verzameling	колекція	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
verzameling	збірка	verzameling	збірка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
verzameling	козачка	verzameling	козачка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
dienen	служити	dienen	служити	V;NFIN	V;IPFV;NFIN
dienen	подаємо	dienen	подавати	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
dienen	подавати	dienen	подавати	V;NFIN	V;IPFV;NFIN
ring	кільце	ring	кільце	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
ring	перстень	ring	перстень	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ring	каблучка	ring	каблучка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
ton	тонну	ton	тонний	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
ton	тонна	ton	тонний	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
reis	подорож	reis	подорож	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
reis	мандрівка	reis	мандрівка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
reis	подорож	reis	подорож	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
tempel	храму	tempel	храм	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
tempel	храм	tempel	храм	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
discipline	дисципліна	discipline	дисципліна	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
regionale	районної	regionaal	районний	ADJ	ADJ;GEN;FEM;SG
regionale	обласний	regionaal	обласний	ADJ	ADJ;NOM;MASC;SG
regionale	регіональні	regionaal	регіональний	ADJ	ADJ;NOM;PL
regionale	регіональний	regionaal	регіональний	ADJ	ADJ;NOM;MASC;SG
luchthaven	аеропорт	luchthaven	аеропорт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
