une	eine	un	ein	DET;INDF;FEM;SG	DET;NOM;INDF;FEM;SG
concours	wettkampf	concours	wettkampf	N;MASC;SG	N
concours	gewinnspiel	concours	gewinnspiel	N;MASC;SG	N;NOM;NEUT;SG
concours	wettkämpfe	concours	wettkampf	N;MASC;SG	N;NOM
concours	wettkampf	concours	wettkampf	N;MASC;SG	N
concours	wettkampf	concours	wettkampf	N;MASC;SG	N
concours	wettkämpfe	concours	wettkampf	N;MASC;SG	N;NOM
moderne	modernen	moderne	modern	ADJ;MASC;SG	ADJ
moderne	modern	moderne	modern	ADJ;MASC;SG	ADJ
moderne	moderner	moderne	modern	ADJ;MASC;SG	ADJ
moderne	moderne	moderne	modern	ADJ;MASC;SG	ADJ;NOM;FEM;SG
moderne	modernes	moderne	modern	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
longue	lang	long	lang	ADJ;FEM;SG	ADJ
longue	langen	long	lang	ADJ;FEM;SG	ADJ
longue	langer	long	lang	ADJ;FEM;SG	ADJ
termine	beenden	terminer	beenden	V;IND;SG;3;PRS;FIN	V;NFIN
termine	fertigstellen	terminer	fertigstellen	V;IND;SG;3;PRS;FIN	V;NFIN
liées	gebunden	lier	binden	V;FEM;PL;PST;V.PTCP	V;V.PTCP
liées	gefesselt	lier	fesseln	V;FEM;PL;PST;V.PTCP	V;V.PTCP
journaliste	journalisten	journaliste	journalist	N;MASC;SG	N
record	aufzeichnung	record	aufzeichnung	N;MASC;SG	N;NOM;FEM;SG
célèbre	berühmter	célèbre	berühmt	ADJ;MASC;SG	ADJ
célèbre	berühmt	célèbre	berühmt	ADJ;MASC;SG	ADJ
musical	musikalisch	musical	musikalisch	ADJ;MASC;SG	ADJ
musical	musikalisches	musical	musikalisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
mariage	hochzeit	mariage	hochzeit	N;MASC;SG	N;NOM;FEM;SG
mariage	hochzeit	mariage	hochzeit	N;MASC;SG	N;NOM;FEM;SG
mariage	trauung	mariage	trauung	N;MASC;SG	N;NOM;FEM;SG
message	mitteilung	message	mitteilung	N;MASC;SG	N;FEM;SG
mêmes	gleiche	même	gleich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
mêmes	gleichen	même	gleich	ADJ;MASC;PL	ADJ;NOM;MASC;PL
artistes	künstlerinnen	artiste	künstlerinnen	N;MASC;PL	N;NOM;PL
artistes	künstlerinnen	artiste	künstlerinnen	N;MASC;PL	N;NOM;PL
constitution	verfassung	constitution	verfassung	N;FEM;SG	N;NOM;FEM;SG
presque	beinahe	presque	beinahe	ADV	ADV
presque	nahezu	presque	nahezu	ADV	ADV
presque	fast	presque	fast	ADV	ADV
presque	beinahe	presque	beinahe	ADV	ADV
presque	nahezu	presque	nahezu	ADV	ADV
presque	fast	presque	fast	ADV	ADV
propose	schlägt	proposer	schlagen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
esprit	geistes	esprit	geist	N;MASC;SG	N;NOM;NEUT;SG
suivi	folgen	suivre	folgen	V;MASC;SG;PST;V.PTCP	V;NFIN
suivi	verfolgen	suivre	verfolgen	V;MASC;SG;PST;V.PTCP	V;NFIN
relations	beziehungen	relation	beziehungen	N;FEM;PL	N;NOM;FEM;PL
relations	relationen	relation	relationen	N;FEM;PL	N;NOM;PL
relations	beziehungen	relation	beziehungen	N;FEM;PL	N;NOM;FEM;PL
ouverture	offenheit	ouverture	offenheit	N;FEM;SG	N
désormais	nun	désormais	nun	ADV	ADV
désormais	jetzt	désormais	jetzt	ADV	ADV
galerie	galerie	galerie	galerie	N;FEM;SG	N;NOM;FEM;SG
découvert	entdeckte	découvrir	entdecken	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
découvert	gefunden	découvrir	finden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
découvert	herausgefunden	découvrir	herausfinden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
découvert	entdeckt	découvrir	entdecken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
découvert	aufgedeckt	découvrir	aufdecken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
techniques	technischer	technique	technisch	ADJ;MASC;PL	ADJ
techniques	technische	technique	technisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
techniques	technisch	technique	technisch	ADJ;MASC;PL	ADJ
suppression	löschung	suppression	löschung	N;FEM;SG	N;NOM;FEM;SG
suppression	umzug	suppression	umzugen	N;FEM;SG	N;SG
suppression	beseitigung	suppression	Beseitigung	N;FEM;SG	N;NOM;FEM;SG
ami	freundin	ami	Freundin	N;MASC;SG	N;NOM;FEM;SG
françaises	französisch	français	französisch	ADJ;FEM;PL	ADJ
françaises	französische	français	französisch	ADJ;FEM;PL	ADJ;NOM;FEM;PL
françaises	französischen	français	französisch	ADJ;FEM;PL	ADJ;NOM;MASC;PL
françaises	franzosen	français	franzosen	ADJ;FEM;PL	ADJ
françaises	franzose	français	franzos	ADJ;FEM;PL	ADJ;NOM;FEM;PL
arrive	kommt	arriver	kommen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
arrive	ankommt	arriver	ankommen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
images	bilder	image	Bild	N;FEM;PL	N;NOM;NEUT;PL
images	bilder	image	Bild	N;FEM;PL	N;NOM;NEUT;PL
éducation	ausbildung	éducation	ausbildung	N;FEM;SG	N;FEM;SG
éducation	erziehung	éducation	erziehung	N;FEM;SG	N;NOM;FEM;SG
pourquoi	weswegen	pourquoi	weswegen	ADV	ADV
pourquoi	wieso	pourquoi	wieso	ADV	ADV
pourquoi	warum	pourquoi	warum	ADV	ADV
pourquoi	wozu	pourquoi	wozu	ADV	ADV
aller	gehe	aller	gehen	V;NFIN	V;IND;SG;3;PRS;FIN
aller	gehen	aller	gehen	V;NFIN	V;NFIN
officier	offizier	officier	offizier	N;MASC;SG	N;NOM;MASC;SG
hauteur	größe	hauteur	groß	N;FEM;SG	N;NOM;FEM;SG
morts	toten	mourir	toten	V;MASC;PL;PST;V.PTCP	V;PL;FIN
considéré	berücksichtigt	considérer	berücksichtigen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
considéré	betrachtet	considérer	betrachten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
considéré	erwogen	considérer	erwägen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
secteur	sektor	secteur	sektor	N;MASC;SG	N
probablement	wohl	probablement	wohl	ADV	ADV
social	soziales	social	sozial	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
social	sozialer	social	sozial	ADJ;MASC;SG	ADJ
social	sozial	social	sozial	ADJ;MASC;SG	ADJ
représentant	vertretung	représentant	vertretung	N;MASC;SG	N;FEM;SG
saisons	staffeln	saison	staffeln	N;FEM;PL	N;NOM;FEM;PL
forêt	wald	forêt	wald	N;FEM;SG	N;NOM;MASC;SG
forêt	wald	forêt	wald	N;FEM;SG	N;NOM;MASC;SG
maintenant	nun	maintenant	nun	ADV	ADV
maintenant	jetzt	maintenant	jetzt	ADV	ADV
forte	stark	fort	stark	ADJ;FEM;SG	ADJ
commandant	kommandeur	commandant	kommandeur	N;MASC;SG	N;SG
meurt	sterben	mourir	sterben	V;IND;SG;3;PRS;FIN	V;NFIN
meurt	stirbt	mourir	sterben	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
meurt	gestorben	mourir	sterben	V;IND;SG;3;PRS;FIN	V;V.PTCP
docteur	arzt	docteur	arzen	N;MASC;SG	N;SG
docteur	doktor	docteur	doktor	N;MASC;SG	N;SG
docteur	ärztin	docteur	ärztin	N;MASC;SG	N;SG
gouverneur	generalgouverneur	gouverneur	generalgouverneur	N;MASC;SG	N;NOM;MASC;SG
artistique	künstlerisch	artistique	künstlerisch	ADJ;MASC;SG	ADJ
artistique	künstlerischen	artistique	künstlerisch	ADJ;MASC;SG	ADJ;NOM;MASC;SG
loin	weg	loin	weg	ADV	ADV
collège	hochschule	collège	hochschule	N;MASC;SG	N;NOM;FEM;SG
utilise	benutzen	utiliser	benutzen	V;IND;SG;3;PRS;FIN	V;NFIN
utilise	verwenden	utiliser	verwenden	V;IND;SG;3;PRS;FIN	V;NFIN
utilise	verwendungen	utiliser	verwendingen	V;IND;SG;3;PRS;FIN	V;NFIN
utilise	verwendet	utiliser	verwenden	V;IND;SG;3;PRS;FIN	V;V.PTCP
bassin	beckens	bassin	beckens	N;MASC;SG	N;NOM;NEUT;SG
victoires	siege	victoire	siegen	N;FEM;PL	N;NOM
victoires	erfolge	victoire	erfolge	N;FEM;PL	N;NOM;FEM;PL
rend	macht	rendre	machen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
bureau	geschäftsstelle	bureau	geschäftsstelle	N;MASC;SG	N;NOM;FEM;SG
bureau	amt	bureau	amt	N;MASC;SG	N;NOM;NEUT;SG
féminin	weiblich	féminin	weiblich	ADJ;MASC;SG	ADJ
féminin	weiblicher	féminin	weiblich	ADJ;MASC;SG	ADJ
féminin	weiblich	féminin	weiblich	ADJ;MASC;SG	ADJ
professionnel	professionellen	professionnel	professionell	ADJ;MASC;SG	ADJ
professionnel	professionell	professionnel	professionell	ADJ;MASC;SG	ADJ
appel	berufung	appel	berufung	N;MASC;SG	N
appel	einspruch	appel	einspruch	N;MASC;SG	N
appel	aufruf	appel	aufruf	N;MASC;SG	N;SG
appel	anruf	appel	anruf	N;MASC;SG	N
you	ihr	you	ihr	PRO;SG;2	PRO;NOM;MASC;SG
you	du	you	du	PRO;SG;2	PRO;NOM;SG;2
neuf	neun	neuf	neun	NUM	NUM
européen	europäisch	européen	europäisch	ADJ;MASC;SG	ADJ
européen	europäischen	européen	europäisch	ADJ;MASC;SG	ADJ;NOM;SG
européen	europäisches	européen	europäisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
européen	europäischer	européen	europäisch	ADJ;MASC;SG	ADJ
bord	bord	bord	bord	N;MASC;SG	N;NOM;NEUT;SG
distribution	verteilung	distribution	Verteilung	N;FEM;SG	N;NOM;SG
environnement	umwelt	environnement	umwelt	N;MASC;SG	N;NOM;FEM;SG
environnement	umgebung	environnement	Umgebung	N;MASC;SG	N;NOM;FEM;SG
canadien	kanadisches	canadien	kanadisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
utilisée	gebraucht	utiliser	brauchen|gebrauchen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
utilisée	benutzt	utiliser	benutzen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
utilisée	verwendete	utiliser	verwenden	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
utilisée	verwendet	utiliser	verwenden	V;FEM;SG;PST;V.PTCP	V;V.PTCP
entreprises	unternehmen	entreprise	unternehmen	N;FEM;PL	N;NOM;NEUT;PL
entreprises	unternehmen	entreprise	unternehmen	N;FEM;PL	N;NOM;NEUT;PL
entreprises	unternehmen	entreprise	unternehmen	N;FEM;PL	N;NOM;NEUT;PL
entreprises	unternehmen	entreprise	unternehmen	N;FEM;PL	N;NOM;NEUT;PL
lumière	beleuchtung	lumière	beleuchtung	N;FEM;SG	N;SG
supérieure	vorgesetzter	supérieur	vorgesetzter	ADJ;FEM;SG	ADJ
supérieure	oberer	supérieur	ober	ADJ;FEM;SG	ADJ
frères	brüder	frère	brüder	N;MASC;PL	N;NOM;MASC;PL
automobile	automobil	automobile	automobil	ADJ;MASC;SG	ADJ
automobile	fahrzeugbau	automobile	fahrzeugbau	ADJ;MASC;SG	ADJ
automobile	kraftfahrzeuge	automobile	kraftfahrzeuge	ADJ;MASC;SG	ADJ;NOM
train	bahnhof	train	bahnhof	N;MASC;SG	N;NOM;MASC;SG
train	zug	train	zug	N;MASC;SG	N;SG
soviétique	sowjetischen	soviétique	sowjetisch	ADJ;MASC;SG	ADJ;NOM;MASC;SG
royale	königliches	royal	königlich	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
royale	königlich	royal	königlich	ADJ;FEM;SG	ADJ
moitié	halbzeit	moitié	halbzeit	N;FEM;SG	N
réponse	erwiderung	réponse	Erwiderung	N;FEM;SG	N;FEM;SG
chacun	jedes	chacun	jed	PRO;MASC;SG	PRO;NOM;INDF;NEUT;SG
chacun	jeder	chacun	jed	PRO;MASC;SG	PRO;NOM;INDF;MASC;SG
chacun	jedem	chacun	jed	PRO;MASC;SG	PRO;DAT;INDF;MASC;SG
chacun	jeden	chacun	jed	PRO;MASC;SG	PRO;ACC;INDF;MASC;SG
chacun	jede	chacun	jed	PRO;MASC;SG	PRO;NOM;INDF;FEM;SG
physique	physiker	physique	physiker	ADJ;MASC;SG	ADJ
physique	körperlich	physique	körperlich	ADJ;MASC;SG	ADJ
physique	physischen	physique	physisch	ADJ;MASC;SG	ADJ
physique	physisch	physique	physisch	ADJ;MASC;SG	ADJ
physique	physischer	physique	physisch	ADJ;MASC;SG	ADJ
chansons	lieder	chanson	lasder	N;FEM;PL	N;NOM;NEUT;PL
chansons	songs	chanson	songs	N;FEM;PL	N;NOM;MASC;PL
compris	enthalten	comprendre	enthalten	V;MASC;SG;PST;V.PTCP	V;NFIN
compris	eingeschlossen	comprendre	einschließen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
compris	aufgenommen	comprendre	aufnehmen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
compris	verstanden	comprendre	verstehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
représente	vertritt	représenter	vertreten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
représente	repräsentiert	représenter	repräsentieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
via	über	via	über	ADP	ADP
via	per	via	per	ADP	ADP
via	durch	via	durch	ADP	ADP
volume	menge	volume	mengen	N;MASC;SG	N;NOM;FEM;SG
militaires	militärische	militaire	militärisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
militaires	militär	militaire	militär	ADJ;MASC;PL	ADJ
militaires	militärisch	militaire	militärisch	ADJ;MASC;PL	ADJ
pape	papst	pape	papst	N;MASC;SG	N;NOM;MASC;SG
quoi	welche	quoi	welch	PRO	PRO;NOM;SG
quoi	was	quoi	was	PRO	PRO;NOM;NEUT;SG
quoi	welchen	quoi	welch	PRO	PRO;NOM;SG
parle	spricht	parler	sprechen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
parle	reden	parler	reden	V;IND;SG;3;PRS;FIN	V;NFIN
parle	sprechen	parler	sprechen	V;IND;SG;3;PRS;FIN	V;NFIN
parle	sprecht	parler	sprechen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;FIN
lire	lesen	lire	lesen	V;NFIN	V;NFIN
lire	gelesen	lire	lesen	V;NFIN	V;V.PTCP
lire	lese	lire	lese	V;NFIN	V;IND;SG;3;PRS;FIN
lire	lesen	lire	lesen	V;NFIN	V;NFIN
lire	lese	lire	lese	V;NFIN	V;IND;SG;3;PRS;FIN
ouvrages	bücher	ouvrage	büchern	N;MASC;PL	N;NOM;NEUT;PL
industrie	industrie	industrie	industrie	N;FEM;SG	N;NOM;FEM;SG
terres	länder	terre	land	N;FEM;PL	N;NOM;NEUT;PL
man	mensch	man	mensch	N;MASC;SG	N;SG
opération	geschäft	opération	schäfen	N;FEM;SG	N;NOM;NEUT;SG
opération	buchung	opération	buchung	N;FEM;SG	N;FEM;SG
piste	strecke	piste	strecken	N;FEM;SG	N;SG
piste	wanderweg	piste	wanderweg	N;FEM;SG	N
vieux	altstadt	vieux	altstadt	ADJ;MASC;SG	ADJ
vieux	alter	vieux	alt	ADJ;MASC;SG	ADJ
vieux	alt	vieux	alt	ADJ;MASC;SG	ADJ
faible	schwachen	faible	schwachen	ADJ;MASC;SG	ADJ
faible	schwach	faible	schwach	ADJ;MASC;SG	ADJ
faible	schwacher	faible	schwach	ADJ;MASC;SG	ADJ
faible	niedrig	faible	niedrig	ADJ;MASC;SG	ADJ
faible	niedrigen	faible	niedrig	ADJ;MASC;SG	ADJ
journée	tag	journée	tagen	N;FEM;SG	N;NOM;MASC;SG
journée	tages	journée	tagen	N;FEM;SG	N;NOM;MASC;SG
chargé	beladen	charger	beladen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
chargé	beladen	charger	beladen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
chargé	geladen	charger	laden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
chargé	verladen	charger	verladen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
chargé	angeklagt	charger	anklagen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
chargé	aufgeladen	charger	aufladen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
chargé	berechnet	charger	berechnen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
participation	beteiligung	participation	Beteiligung	N;FEM;SG	N;NOM;FEM;SG
participation	wahlbeteiligung	participation	wahlbeteiligung	N;FEM;SG	N;NOM;FEM;SG
participation	beteiligung	participation	Beteiligung	N;FEM;SG	N;NOM;FEM;SG
participation	mitwirkung	participation	mitwirkung	N;FEM;SG	N;NOM;FEM;SG
puissance	leistung	puissance	leistung	N;FEM;SG	N;NOM;FEM;SG
puissance	stromversorgung	puissance	stromversorgung	N;FEM;SG	N;NOM;FEM;SG
zones	zonen	zone	zon	N;FEM;PL	N;NOM;PL
final	endgültig	final	endgültig	ADJ;MASC;SG	ADJ
final	endgültigen	final	endgültig	ADJ;MASC;SG	ADJ
final	letzte	final	letzt	ADJ;MASC;SG	ADJ;NOM;FEM;SG
endémique	endemisch	endémique	endemisch	ADJ;MASC;SG	ADJ
néanmoins	dennoch	néanmoins	dennoch	ADV	ADV
néanmoins	trotzdem	néanmoins	trotzdem	ADV	ADV
néanmoins	gleichwohl	néanmoins	gleichwohl	ADV	ADV
néanmoins	nichtsdestotrotz	néanmoins	nichtsdestotrotz	ADV	ADV
néanmoins	dennoch	néanmoins	dennoch	ADV	ADV
néanmoins	nichtsdestotrotz	néanmoins	nichtsdestotrotz	ADV	ADV
néanmoins	trotzdem	néanmoins	trotzdem	ADV	ADV
opéra	oper	opéra	oper	N;MASC;SG	N;NOM;FEM;SG
reçu	eingegangen	recevoir	eingehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reçu	empfangen	recevoir	empfangen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
reçu	erhielt	recevoir	erhalten	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
reçu	verstanden	recevoir	verstehen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
joué	spielte	jouer	spielen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
joué	gespielt	jouer	spielen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
joué	abgespielt	jouer	abspielen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
derrière	hinter	derrière	hinter	ADP	ADP
locale	locale	local	local	ADJ;FEM;SG	ADJ;NOM
locale	lokalisierung	local	lokalisierung	ADJ;FEM;SG	ADJ
locale	lokal	local	lokal	ADJ;FEM;SG	ADJ
locale	lokales	local	lokal	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
piano	klavier	piano	klavier	N;MASC;SG	N;NOM;NEUT;SG
gros	groß	gros	groß	ADJ;MASC;SG	ADJ
gros	großes	gros	groß	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
gros	fettgehalt	gros	fetthalt	ADJ;MASC;SG	ADJ
gros	großhandel	gros	großhandel	ADJ;MASC;SG	ADJ
gros	großhändler	gros	großhändl	ADJ;MASC;SG	ADJ
montagne	gebirge	montagne	gebirge	N;FEM;SG	N
montagne	gebirge	montagne	gebirge	N;FEM;SG	N
diverses	sonstige	divers	sonstig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
diverses	verschiedene	divers	verschieden	ADJ;FEM;PL	ADJ;NOM;FEM;PL
diverses	verschieden	divers	verschieden	ADJ;FEM;PL	ADJ
diverses	verschiedenen	divers	verschieden	ADJ;FEM;PL	ADJ;NOM;PL
diverses	verschiedene	divers	verschieden	ADJ;FEM;PL	ADJ;NOM;FEM;PL
diverses	verschieden	divers	verschieden	ADJ;FEM;PL	ADJ
diverses	abwechslungsreiche	divers	abwechslungsreich	ADJ;FEM;PL	ADJ;NOM;FEM;PL
diverses	unterschiedlichen	divers	unterschiedlich	ADJ;FEM;PL	ADJ
diverses	vielfältige	divers	vielfältig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
diverses	vielfältig	divers	vielfältig	ADJ;FEM;PL	ADJ
découverte	entdecken	découvrir	entdecken	V;FEM;SG;PST;V.PTCP	V;NFIN
découverte	entdecken	découvrir	entdecken	V;FEM;SG;PST;V.PTCP	V;NFIN
découverte	entdeckungen	découvrir	entdeckingen	V;FEM;SG;PST;V.PTCP	V;NFIN
circonscription	wahlkreises	circonscription	wahlkreis	N;FEM;SG	N;NOM;FEM;SG
circonscription	wahlkreis	circonscription	wahlkreis	N;FEM;SG	N
religieux	religiösen	religieux	religiös	ADJ;MASC;SG	ADJ
religieux	religiös	religieux	religiös	ADJ;MASC;SG	ADJ
archives	archive	archive	archiv	N;FEM;PL	N;NOM;FEM;PL
archives	archive	archive	archiv	N;FEM;PL	N;NOM;FEM;PL
vote	abstimmung	vote	abstimmung	N;MASC;SG	N;NOM;FEM;SG
vote	abstimmung	vote	abstimmung	N;MASC;SG	N;NOM;FEM;SG
vote	abstimmung	vote	abstimmung	N;MASC;SG	N;NOM;FEM;SG
proximité	nähe	proximité	nähe	N;FEM;SG	N;NOM;FEM;SG
proximité	nähe	proximité	nähe	N;FEM;SG	N;NOM;FEM;SG
proximité	nähe	proximité	nähe	N;FEM;SG	N;NOM;FEM;SG
proximité	nähe	proximité	nähe	N;FEM;SG	N;NOM;FEM;SG
appelée	aufgerufen	appeler	aufrufen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
appelée	angerufen	appeler	anrufen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
appelée	rief	appeler	rufen	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
appelée	genannt	appeler	nennen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
appelée	gerufen	appeler	rufen	V;FEM;SG;PST;V.PTCP	V;V.PTCP
obtenir	bekommen	obtenir	bekommen	V;NFIN	V;NFIN
obtenir	holen	obtenir	holen	V;NFIN	V;NFIN
obtenir	erhalte	obtenir	erhalten	V;NFIN	V;SG;FIN
obtenir	bekommen	obtenir	bekommen	V;NFIN	V;NFIN
obtenir	bekomme	obtenir	bekommen	V;NFIN	V;IND;SG;3;PRS;FIN
blanche	weißen	blanc	weiß	ADJ;FEM;SG	ADJ
belle	wunderschön	beau	wunderschön	ADJ;FEM;SG	ADJ
belle	schöner	beau	schön	ADJ;FEM;SG	ADJ
belle	schönste	beau	schön	ADJ;FEM;SG	ADJ;NOM;FEM;SG
belle	schön	beau	schön	ADJ;FEM;SG	ADJ
belle	schönen	beau	schön	ADJ;FEM;SG	ADJ
belle	herrlich	beau	herrlich	ADJ;FEM;SG	ADJ
continue	kontinuierlich	continu	kontinuierlich	ADJ;FEM;SG	ADJ
continue	kontinuierlicher	continu	kontinuierlich	ADJ;FEM;SG	ADJ
continue	ständig	continu	ständig	ADJ;FEM;SG	ADJ
continue	fortlaufend	continu	fortlaufend	ADJ;FEM;SG	ADJ
continue	weiterbildung	continu	weiterbildung	ADJ;FEM;SG	ADJ
chant	lied	chant	lied	N;MASC;SG	N;NOM;NEUT;SG
mondial	weltweiter	mondial	weltweit	ADJ;MASC;SG	ADJ
mondial	weltweit	mondial	weltweit	ADJ;MASC;SG	ADJ
mondial	weltweit	mondial	weltweit	ADJ;MASC;SG	ADJ
mondial	globalen	mondial	global	ADJ;MASC;SG	ADJ
mondial	global	mondial	global	ADJ;MASC;SG	ADJ
mondial	weltweit	mondial	weltweit	ADJ;MASC;SG	ADJ
longtemps	lange	longtemps	lange	ADV	ADV
congrès	kongresses	congrès	kongreß	N;MASC;SG	N;NOM;NEUT;SG
chinois	chinesischer	chinois	chinesisch	ADJ;MASC;SG	ADJ
chinois	chinesischen	chinois	chinesisch	ADJ;MASC;SG	ADJ;ACC;MASC;SG
chinois	chinesisch	chinois	chinesisch	ADJ;MASC;SG	ADJ
allemands	deutschen	allemand	deutsch	ADJ;MASC;PL	ADJ
allemands	deutscher	allemand	deutsch	ADJ;MASC;PL	ADJ
allemands	deutsche	allemand	deutsch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
allemands	deutsch	allemand	deutsch	ADJ;MASC;PL	ADJ
allemands	deutschen	allemand	deutsch	ADJ;MASC;PL	ADJ
allemands	deutscher	allemand	deutsch	ADJ;MASC;PL	ADJ
allemands	deutsche	allemand	deutsch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
amis	freundinnen	ami	freundinnen	N;MASC;PL	N;NOM;PL
amis	freunde	ami	freund	N;MASC;PL	N;NOM;PL
amis	freunde	ami	freund	N;MASC;PL	N;NOM;PL
peinture	lackierung	peinture	lackierung	N;FEM;SG	N;NOM;FEM;SG
peinture	lackierung	peinture	lackierung	N;FEM;SG	N;NOM;FEM;SG
inclinaison	steigung	inclinaison	steigung	N;FEM;SG	N;SG
dernières	letzten	dernier	letzt	ADJ;FEM;PL	ADJ;PL
dernières	aktuellste	dernier	aktuell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
dernières	neuesten	dernier	neu	ADJ;FEM;PL	ADJ
dernières	neueste	dernier	neu	ADJ;FEM;PL	ADJ;NOM;FEM;PL
dernières	aktuelle	dernier	aktuell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
cinquième	fünften	cinquième	fünft	ADJ;MASC;SG	ADJ
cinquième	fünfter	cinquième	fünft	ADJ;MASC;SG	ADJ
cinquième	fünfte	cinquième	fünft	ADJ;MASC;SG	ADJ;NOM;FEM;SG
cinquième	fünftes	cinquième	fünft	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
gens	leute	gens	leute	N;MASC;PL	N;NOM;PL
gens	menschen	gens	menschen	N;MASC;PL	N;NOM;PL
gens	personen	gens	Person	N;MASC;PL	N;NOM;FEM;PL
contenu	inhalten	contenir	inhalt	V;MASC;SG;PST;V.PTCP	V;NFIN
fête	volksfest	fête	volksfest	N;FEM;SG	N;NOM;NEUT;SG
jouer	abspielen	jouer	abspielen	V;NFIN	V;NFIN
jouer	spielen	jouer	spielen	V;NFIN	V;NFIN
jouer	abspielen	jouer	abspielen	V;NFIN	V;NFIN
jouer	spielen	jouer	spielen	V;NFIN	V;NFIN
précédente	früheren	précédent	früh	ADJ;FEM;SG	ADJ
précédente	vorheriger	précédent	vorherig	ADJ;FEM;SG	ADJ
polonais	polnisch	polonais	polnisch	ADJ;MASC;SG	ADJ
polonais	polnisches	polonais	polnisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
polonais	stange	polonais	stangen	ADJ;MASC;SG	ADJ
analyse	auswertung	analyse	auswertung	N;FEM;SG	N;FEM;SG
analyse	analyse	analyse	analyse	N;FEM;SG	N;NOM;FEM;SG
noire	schwarzer	noir	schwarz	ADJ;FEM;SG	ADJ
noire	schwarz	noir	schwarz	ADJ;FEM;SG	ADJ
noire	schwarzen	noir	schwarz	ADJ;FEM;SG	ADJ
offre	angebot	offre	anpieten	N;FEM;SG	N;NOM;NEUT;SG
offre	angebot	offre	anpieten	N;FEM;SG	N;NOM;NEUT;SG
sauf	außer	sauf	außer	ADP	ADP
américains	amerikanische	américain	amerikanisch	ADJ;MASC;PL	ADJ;NOM;FEM;PL
américains	amerikaner	américain	amerikaner	ADJ;MASC;PL	ADJ
américains	amerikanischen	américain	amerikanisch	ADJ;MASC;PL	ADJ;NOM;PL
américains	amerikanisch	américain	amerikanisch	ADJ;MASC;PL	ADJ
