γενιές	generácie	γενιά	generácia	N;NOM;FEM;PL	N;NOM;FEM;PL
ψηλό	vysoká	ψηλός	vysoký	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
υποχρεωτικά	povinne	υποχρεωτικά	povinne	ADV	ADV
υποχρεωτικά	povinne	υποχρεωτικά	povinne	ADV	ADV
καταλαβαίνει	chápe	καταλαβαίνω	cháp	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
καταλαβαίνει	nechápe	καταλαβαίνω	chápať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;NEG;PRS;FIN
καταλαβαίνει	rozumie	καταλαβαίνω	rozumieť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
δίδυμα	dvojčatá	δίδυμα	dvojčatý	N;NOM;NEUT;PL	N;NOM;NEUT;PL
δίδυμα	dvojičky	δίδυμα	dvojičky	N;NOM;NEUT;PL	N;NOM;FEM;PL
προορισμός	cieľ	προορισμός	cieľ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
κηλίδες	škvrny	κηλίδα	škvrna	N;NOM;FEM;PL	N;NOM;FEM;PL
κηλίδες	škvrny	κηλίδα	škvrna	N;NOM;FEM;PL	N;NOM;FEM;PL
αμνηστία	amnestiu	αμνηστία	amnestie	N;ACC;FEM;SG	N;ACC;FEM;SG
προσφέρθηκε	ponúkol	προσφέρω	ponúknuť	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ισλαμική	islamský	ισλαμικός	islamský	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
εχθροί	nepriatelia	εχθρός	nepriateľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
εχθροί	nepriatelia	εχθρός	nepriateľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
κλάσμα	zlomok	κλάσμα	zlomok	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
κλάσμα	frakcia	κλάσμα	frakcia	N;NOM;NEUT;SG	N;NOM;FEM;SG
νεα	novinka	νέος	novinka	N;NOM;FEM;SG	N;NOM;FEM;SG
νεα	spravodajstvo	νέος	spravodajstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
νεα	novinka	νέος	novinka	N;NOM;FEM;SG	N;NOM;FEM;SG
καινοτομίες	inovácie	καινοτομία	inovácia	N;NOM;FEM;PL	N;NOM;FEM;PL
καινοτομίες	inovácie	καινοτομία	inovácia	N;NOM;FEM;PL	N;NOM;FEM;PL
ημίχρονο	polčas	ημίχρονο	polčas	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
απαγορεύτηκε	zakázať	απαγορεύω	zakázať	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;POS;NFIN
κτήματα	majetky	κτήμα	majetok	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
επιπροσθέτως	dodatočne	επιπροσθέτως	dodatočne	ADV	ADV
μετοχές	stavy	μετοχή	stav	N;NOM;FEM;PL	N;NOM;FEM;PL
μετοχές	zásoby	μετοχή	zásob	N;NOM;FEM;PL	N;NOM;FEM;PL
μετοχές	akcie	μετοχή	akcia	N;NOM;FEM;PL	N;NOM;FEM;PL
μετοχές	podiely	μετοχή	podiel	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
μετοχές	zdieľania	μετοχή	zdieľanie	N;NOM;FEM;PL	N;NOM;NEUT;PL
επαναστάσεις	revolúcie	επανάσταση	revolúcia	N;NOM;FEM;PL	N;NOM;FEM;PL
νύμφες	nymfy	νύμφα	nymfy	N;NOM;FEM;PL	N;NOM;FEM;PL
κάλπες	prieskumy	κάλπος	prieskum	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
περιμένω	čakám	περιμένω	čakať	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
περιμένω	čakať	περιμένω	čakať	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IPFV;POS;NFIN
κάθεται	sedí	κάθεται	sedieť	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
στέκεται	stáť	στέκω	stáť	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;POS;NFIN
στέκεται	stojí	στέκω	stáť	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
αριστοκρατία	vznešenosť	αριστοκρατία	vznešenosť	N;NOM;FEM;SG	N;NOM;FEM;SG
γενέθλια	narodeniny	γενέθλιο	narodeniny	N;NOM;NEUT;PL	N;NOM;FEM;PL
γενέθλια	narodeniny	γενέθλιο	narodeniny	N;NOM;NEUT;PL	N;NOM;FEM;PL
υπηρετεί	slúži	υπηρώ	slúžiť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
περίληψη	súhrn	περίληψη	súhrn	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
περίληψη	zhrnutie	περίληψη	zhrnutie	N;NOM;FEM;SG	N;NOM;NEUT;SG
αμφιβολίες	pochybnosti	αμφιβολία	pochybnosť	N;NOM;FEM;PL	N;NOM;FEM;PL
πυκνή	hustý	πυκνός	hustý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
πυκνή	husté	πυκνός	hustý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
πυκνή	hustá	πυκνός	hustý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ατυχήματα	havárie	ατύχημα	haváriť	N;NOM;NEUT;PL	N;NOM;FEM;PL
ατυχήματα	úrazy	ατύχημα	úraz	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
ατυχήματα	nehody	ατύχημα	nehoda	N;NOM;NEUT;PL	N;NOM;FEM;PL
εργαζόμενοι	robotníci	εργαζόμενος	robotník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
εργαζόμενοι	pracovníci	εργαζόμενος	pracovník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
εργαζόμενοι	zamestnanci	εργαζόμενος	zamestnanec	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
επανέλαβε	zopakovať	επαναλαμβάνω	zopakovať	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;POS;NFIN
καμβά	plátno	καμβάν	plátno	N	N;NOM;NEUT;SG
ακολουθίες	sekvencie	ακολουθία	sekvencia	N;NOM;FEM;PL	N;NOM;FEM;PL
ψυχολογική	psychologický	ψυχολογικός	psychologický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ψυχολογική	psychické	ψυχολογικός	psychický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ψυχολογική	psychologické	ψυχολογικός	psychologický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
λεπτομερή	podrobne	λεπτομερής	podrobne	ADV	ADV
τυρί	syr	τυρί	syr	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
κίτρινη	žlté	κίτρινος	žltý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
κίτρινη	žltý	κίτρινος	žltý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
κίτρινη	žltá	κίτρινος	žltý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
συντομογραφίες	skratky	συντομογραφία	skratok	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
ανοχή	toleranciu	ανοχή	tolerancia	N;ACC;FEM;SG	N;ACC;FEM;SG
αποδέχεται	akceptuje	αποδέχομαι	akceptovať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
αποδέχεται	prijíma	αποδέχομαι	prijímať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
αποδέχεται	pripúšťa	αποδέχομαι	pripúšťať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
αποδέχεται	súhlasí	αποδέχομαι	súhlasiť	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
ερωτικό	erotické	ερωτικός	erotický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
καταχώρηση	registráciu	καταχώρηση	registrácia	N;ACC;FEM;SG	N;ACC;FEM;SG
μέλι	zlatko	μέλι	zlatko	N;NOM;NEUT;SG	N;NOM;NEUT;SG
μέλι	miláčik	μέλι	miláčik	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
μέλι	med	μέλι	med	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
βίνσεντ	vincent	βίνσεντ	vincent	N	N;ANIM;NOM;MASC;SG
προϋποθέτει	predpokladá	προϋποθέτω	predpokladať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
άλας	soľ	άλος	soľ	N;NOM;NEUT;SG	N;NOM;FEM;SG
κατάρα	kliatbu	κατάρα	kliatba	N;ACC;FEM;SG	N;ACC;FEM;SG
ενέδρα	prepad	ενδρα	prepad	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ενέδρα	pasca	ενδρα	pasca	N;NOM;MASC;SG	N;NOM;FEM;SG
ενέδρα	prepadnutie	ενδρα	prepadnutie	N;NOM;MASC;SG	N;NOM;NEUT;SG
σπόροι	semená	σπόρος	semený	N;NOM;MASC;PL	N;NOM;NEUT;PL
ονομαστική	menovitý	ονομαστικός	menovitý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ονομαστική	hodnotený	ονομαστικός	hodnotený	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ονομαστική	menovité	ονομαστικός	menovitý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ονομαστική	hodnotené	ονομαστικός	hodnotený	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ονομαστική	menovitý	ονομαστικός	menovitý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ονομαστική	nominálna	ονομαστικός	nominálny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ονομαστική	nominálny	ονομαστικός	nominálny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
βαθμιαία	postupne	βαθμιαίος	postupne	ADV	ADV
σκύλος	psa	σκύλος	pes	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
σκύλος	psík	σκύλος	psík	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
σκύλος	pes	σκύλος	pes	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
θεραπείες	ošetrenia	θεραπεία	ošetrenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
θεραπείες	liečby	θεραπεία	liečba	N;NOM;FEM;PL	N;NOM;FEM;PL
θεραπείες	terapie	θεραπεία	terapia	N;NOM;FEM;PL	N;NOM;FEM;PL
ομολογία	spoveď	ομολογία	spoveď	N;NOM;FEM;SG	N;NOM;FEM;SG
ομολογία	vyznanie	ομολογία	vyznanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ομολογία	priznanie	ομολογία	priznanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ισοδύναμο	ekvivalent	ισοδύναμος	ekvivalent	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
σώθηκε	zachránil	σώνω	zachrániť	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ειδικότητα	špecifickosť	ειδικότητα	špecifickosť	N;NOM;FEM;SG	N;NOM;FEM;SG
ειδικότητα	špecifickosti	ειδικότητα	špecifickosť	N;NOM;FEM;SG	N;NOM;FEM;SG
ειδικότητα	špecialita	ειδικότητα	špecialita	N;NOM;FEM;SG	N;NOM;FEM;SG
ειδικότητα	špecialita	ειδικότητα	špecialita	N;NOM;FEM;SG	N;NOM;FEM;SG
κοσμική	sekulárne	κοσμικός	sekulárne	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
κοσμική	kozmické	κοσμικός	kozmický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
κοσμική	pozemské	κοσμικός	pozemský	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
δοχείο	plavidlo	δοχείο	plavidlo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
δοχείο	nádoba	δοχείο	nádob	N;NOM;NEUT;SG	N;NOM;FEM;SG
δοχείο	nádoba	δοχείο	nádob	N;NOM;NEUT;SG	N;NOM;FEM;SG
δοχείο	nádoba	δοχείο	nádob	N;NOM;NEUT;SG	N;NOM;FEM;SG
δοχείο	kontajner	δοχείο	kontajner	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
συμπλήρωμα	príplatok	συμπλήρωμα	príplatok	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
συμπλήρωμα	doplnok	συμπλήρωμα	doplnok	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
καθοριστική	rozhodujúci	καθοριστικός	rozhodujúci	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
καθοριστική	rozhodný	καθοριστικός	rozhodný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
καθοριστική	rozhodujúce	καθοριστικός	rozhodujúci	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
καθοριστική	rozhodné	καθοριστικός	rozhodný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
καθοριστική	rozhodujúca	καθοριστικός	rozhodujúci	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
εκτενώς	extenzívne	εκτενώς	extenzívne	ADV	ADV
χρήμα	money	χρήμα	money	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
μόδα	móda	μόδα	móda	N;NOM;FEM;SG	N;NOM;FEM;SG
μόδα	módna	μόδα	módny	N;NOM;FEM;SG	N;NOM;FEM;SG
γράψω	napísať	γράψω	napísať	V;PFV;IND;SG;1;FIN;ACT	V;PFV;POS;NFIN
ωραίο	pekný	ωραίος	pekný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
ωραίο	pekná	ωραίος	pekný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ωραίο	pekné	ωραίος	pekný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
λίτρα	litra	λίτρα	litra	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
παραμύθι	príbeh	παραμύθι	príbeh	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
παραμύθι	rozprávka	παραμύθι	rozprávka	N;NOM;NEUT;SG	N;NOM;FEM;SG
παραμύθι	rozprávka	παραμύθι	rozprávka	N;NOM;NEUT;SG	N;NOM;FEM;SG
λιμένας	prístav	λιμένα	prístava	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
λιμένας	port	λιμένα	port	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
τροπικό	tropické	τροπικός	tropický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
θειικό	síran	θειικός	síran	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
φθορά	nosenie	φθορά	nosenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
φθορά	zhoršenie	φθορά	zhoršenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
φθορά	zhoršovanie	φθορά	zhoršovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
συναίσθημα	pocit	συναίσθημα	pocit	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
συναίσθημα	cítenie	συναίσθημα	cítenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
συναίσθημα	sentiment	συναίσθημα	sentiment	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
φυσιολογία	fyziológia	φυσιολογία	fyziológia	N;NOM;FEM;SG	N;NOM;FEM;SG
αντιτορπιλικά	torpédoborce	αντιτορπιλικά	torpédoborec	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
συγκομιδή	úroda	συγκομιδός	úroda	N;NOM;FEM;SG	N;NOM;FEM;SG
συγκομιδή	zber	συγκομιδός	zber	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
συγκομιδή	zber	συγκομιδός	zber	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
βελτιωθεί	zlepšiť	βελτιώνω	zlepšiť	V;PFV;NFIN;PASS	V;PFV;POS;NFIN
βελτιωθεί	zlepšila	βελτιώνω	zlepšiť	V;PFV;NFIN;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
συντηρητική	konzervatívne	συντηρητικός	konzervatívne	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
συντηρητική	konzervatívny	συντηρητικός	konzervatívny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
προβλέψεις	prognózy	πρόβλεψη	prognóza	N;NOM;FEM;PL	N;NOM;FEM;PL
προβλέψεις	projekcie	πρόβλεψη	projekcia	N;NOM;FEM;PL	N;NOM;FEM;PL
προβλέψεις	predpovede	πρόβλεψη	predpoveď	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
προβλέψεις	predpovede	πρόβλεψη	predpoveď	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
προβλέψεις	prognózy	πρόβλεψη	prognóza	N;NOM;FEM;PL	N;NOM;FEM;PL
υποχώρησε	ustúpil	υποχωρώ	ustúpiť	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
διαλέκτους	dialekty	διάλεκτος	dialekt	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
αναπνοή	dych	αναπνοή	dych	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
αναπνοή	nádych	αναπνοή	nádych	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
αναπνοή	dýchanie	αναπνοή	dýchanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
αναπνοή	dýchanie	αναπνοή	dýchanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
θρίαμβος	triumf	θρίαμβος	triumf	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
πειραματική	experimentálny	πειραματικός	experimentálny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
καρποί	plody	καρπός	plod	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
καρποί	ovocie	καρπός	ovocie	N;NOM;MASC;PL	N;NOM;FEM;PL
καρποί	oriešky	καρπός	orieška	N;NOM;MASC;PL	N;NOM;FEM;PL
καρποί	orechy	καρπός	orech	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
καρποί	matice	καρπός	matica	N;NOM;MASC;PL	N;NOM;FEM;PL
καρποί	plody	καρπός	plod	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
καρποί	ovocie	καρπός	ovocie	N;NOM;MASC;PL	N;NOM;FEM;PL
άνεμοι	vetry	άνεμος	vetry	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
διαμονή	ubytovanie	διαμονή	ubytovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
θανάσιμα	smrteľne	θανάσιμος	smrteľne	ADV	ADV
ανταποκρίνεται	reaguje	ανταποκρίνομαι	reagovať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
ανταποκρίνεται	reaguje	ανταποκρίνομαι	reagovať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
ανταποκρίνεται	odpovedá	ανταποκρίνομαι	odpovedať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
πάθη	vášne	πάθη	vášne	N;NOM;NEUT;PL	N;NOM;FEM;PL
κεραίες	antény	κεραίος	anténa	N;NOM;FEM;PL	N;NOM;FEM;PL
κεραίες	antény	κεραίος	anténa	N;NOM;FEM;PL	N;NOM;FEM;PL
κεραίες	antény	κεραίος	anténa	N;NOM;FEM;PL	N;NOM;FEM;PL
παρτίδα	séria	παρτίδα	séria	N;NOM;FEM;SG	N;NOM;FEM;SG
ανταγωνισμός	konkurencia	ανταγωνισμός	konkurencia	N;NOM;MASC;SG	N;NOM;FEM;SG
ανταγωνισμός	súťaž	ανταγωνισμός	súťaž	N;NOM;MASC;SG	N;NOM;FEM;SG
συμφέρον	záujem	συμφέρον	záujem	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
συμφέρον	úrok	συμφέρον	úrok	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
οδήγηση	disk	οδήγηση	disk	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
οδήγηση	pohon	οδήγηση	pohon	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
οδήγηση	jazda	οδήγηση	jazda	N;NOM;FEM;SG	N;NOM;FEM;SG
δημοκρατίες	demokracie	δημοκρατία	demokracia	N;NOM;FEM;PL	N;NOM;FEM;PL
δημοκρατίες	republiky	δημοκρατία	republika	N;NOM;FEM;PL	N;NOM;FEM;PL
περιορισμοί	obmedzení	περιορισμός	obmedzenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
περιορισμοί	obmedzenia	περιορισμός	obmedzenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
περιορισμοί	obmedzení	περιορισμός	obmedzenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
περιορισμοί	obmedzenia	περιορισμός	obmedzenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
περιορισμοί	obmedzenia	περιορισμός	obmedzenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
λουτρό	kúpeľ	λουτρό	kúpeľ	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
λουτρό	vaňa	λουτρό	vaňa	N;NOM;NEUT;SG	N;NOM;FEM;SG
εφικτό	uskutočniteľné	εφικτός	uskutočniteľný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εφικτό	dosiahnuteľné	εφικτός	dosiahnuteľný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εφικτό	uskutočniteľné	εφικτός	uskutočniteľný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εφικτό	realizovateľné	εφικτός	realizovateľný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ουγγρική	maďarská	ουγγρικός	maďarský	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ουγγρική	maďarský	ουγγρικός	maďarský	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ουγγρική	maďarské	ουγγρικός	maďarský	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
εξάμηνο	polrok	εξάμηνος	polrok	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
εξάμηνο	semester	εξάμηνος	semester	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
θεωρητικό	teoretické	θεωρητικός	teoretický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
θεωρητικό	teoretický	θεωρητικός	teoretický	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
θεωρητικό	teoretická	θεωρητικός	teoretický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
παλαμάς	palamas	παλαμάς	palamas	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
κυκλώματα	okruhy	κύκλωμα	okruh	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
κυκλώματα	obvody	κύκλωμα	obvod	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
αντιληπτό	vnímané	αντιληπτός	vnímaný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
αποκλεισμός	vylúčenie	αποκλεισμός	vylúčenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
αποκλεισμός	vyňatie	αποκλεισμός	vyňatie	N;NOM;MASC;SG	N;NOM;NEUT;SG
αποκλεισμός	zákaz	αποκλεισμός	zákaz	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
φάντασμα	duch	φάντασμα	duch	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
φάντασμα	fantóm	φάντασμα	fantóm	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
κράματα	zliatiny	κράμα	zliatina	N;NOM;NEUT;PL	N;NOM;FEM;PL
κυριάρχησε	dominoval	κυριαρχώ	dominovať	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
μιλώντας	hovoriac	μιλώ	hovoriť	V;IPFV;V.CVB;ACT	V;IPFV;POS;V.CVB
παρομοίως	obdobne	παρομοίως	obdobne	ADV	ADV
παρομοίως	podobne	παρομοίως	podobne	ADV	ADV
παρομοίως	rovnako	παρομοίως	rovnako	ADV	ADV
παρομοίως	obdobne	παρομοίως	obdobne	ADV	ADV
παρομοίως	podobne	παρομοίως	podobne	ADV	ADV
αιτήματα	požiadavky	αίτημα	požiadavka	N;NOM;NEUT;PL	N;NOM;FEM;PL
αιτήματα	žiadosti	αίτημα	žiadosť	N;NOM;NEUT;PL	N;NOM;FEM;PL
αιτήματα	požiadavky	αίτημα	požiadavka	N;NOM;NEUT;PL	N;NOM;FEM;PL
φανταστική	fantastický	φανταστικός	fantastický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
φανταστική	fantastická	φανταστικός	fantastický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
φανταστική	fantastické	φανταστικός	fantastický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
αφαιρεί	odstraňuje	αφαιρώ	odstraňovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ορκίζεται	prisahá	ορκίζω	prisahý	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
σιδηρόδρομος	železnica	σιδηρόδρομος	železnica	N;NOM;MASC;SG	N;NOM;FEM;SG
σιδηρόδρομος	železnica	σιδηρόδρομος	železnica	N;NOM;MASC;SG	N;NOM;FEM;SG
σιδηρόδρομος	koľaj	σιδηρόδρομος	koľať	N;NOM;MASC;SG	N;NOM;FEM;SG
σιδηρόδρομος	železnica	σιδηρόδρομος	železnica	N;NOM;MASC;SG	N;NOM;FEM;SG
χλώριο	chlór	χλώριο	chlór	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
ασβέστιο	vápnik	ασβέστιο	vápnik	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
φορούσε	nosil	φορώ	nosiť	V;IPFV;IND;SG;3;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
φορούσε	nosila	φορώ	nosiť	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
μαυσωλείο	mauzóleum	μαυσωλείο	mauzóleum	N;NOM;NEUT;SG	N;NOM;NEUT;SG
χθες	včera	χθες	včera	ADV	ADV
ποικίλει	líši	ποικίλλω	líšiť	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
