til	varten	til	varten	ADV	ADV
stand	ehto	stand	ehto	N;INDF;MASC+FEM;SG	N;NOM;SG
stand	edellytys	stand	edellytys	N;INDF;MASC+FEM;SG	N;NOM;SG
stand	kunto	stand	kunto	N;INDF;MASC+FEM;SG	N;NOM;SG
fly	lento	fly	lento	N;INDF;NEUT;SG	N;NOM;SG
fly	lennon	fly	lento	N;INDF;NEUT;SG	N;GEN;SG
fly	lentoa	fly	lento	N;INDF;NEUT;SG	N;PRT;SG
fly	lentokone	fly	lento#kone	N;INDF;NEUT;SG	N;NOM;SG
fly	lentokone	fly	lento#kone	N;INDF;NEUT;SG	N;NOM;SG
fly	kone	fly	kone	N;INDF;NEUT;SG	N;NOM;SG
fly	lentokoneen	fly	lento#kone	N;INDF;NEUT;SG	N;GEN;SG
fly	lentokone	fly	lento#kone	N;INDF;NEUT;SG	N;NOM;SG
klubber	seurat	klub	seura	N;INDF;MASC+FEM;PL	N;NOM;PL
mulighed	vaihtoehto	mulighed	vaihto#ehto	N;INDF;MASC+FEM;SG	N;NOM;SG
mulighed	mahdollisuus	mulighed	mahdollisuus	N;INDF;MASC+FEM;SG	N;NOM;SG
mulighed	tilaisuus	mulighed	tilaisuus	N;INDF;MASC+FEM;SG	N;NOM;SG
mulighed	mahdollisuus	mulighed	mahdollisuus	N;INDF;MASC+FEM;SG	N;NOM;SG
mulighed	tilaisuuden	mulighed	tilaisuus	N;INDF;MASC+FEM;SG	N;GEN;SG
bedst	paras	god	hyvä	ADJ;RL	ADJ;NOM;RL;SG
bedst	parhaat	god	hyvä	ADJ;RL	ADJ;NOM;RL;PL
bedst	parasta	god	hyvä	ADJ;RL	ADJ;PRT;RL;SG
guitar	kitara	guitar	kitara	N;INDF;MASC+FEM;SG	N;NOM;SG
guitar	kitaran	guitar	kitara	N;INDF;MASC+FEM;SG	N;GEN;SG
guitar	kitaraa	guitar	kitara	N;INDF;MASC+FEM;SG	N;PRT;SG
højeste	korkeimman	høj	korkea	ADJ;DEF;RL	ADJ;GEN;RL;SG
højeste	korkeimmat	høj	korkea	ADJ;DEF;RL	ADJ;NOM;RL;PL
højeste	korkein	høj	korkea	ADJ;DEF;RL	ADJ;NOM;RL;SG
tager	ottaa	tage	ottaa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
tager	ottaen	tage	ottaa	V;IND;PRS;FIN;ACT	V;INS;SG;NFIN;ACT
tager	ottamassa	tage	ottaa	V;IND;PRS;FIN;ACT	V;IN+ESS;SG;NFIN;ACT
tager	vaatii	tage	vaatia	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
sidst	viimeksi	sidst	viimeksi	ADV	ADV
adskillige	useita	adskillig	usea	ADJ;PL	ADJ;PRT;PL
adskillige	useat	adskillig	usea	ADJ;PL	ADJ;NOM;PL
adskillige	useita	adskillig	usea	ADJ;PL	ADJ;PRT;PL
adskillige	useat	adskillig	usea	ADJ;PL	ADJ;NOM;PL
løber	juoksevat	løbe	juosta	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN;ACT
løber	juoksee	løbe	juosta	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
løber	juoksee	løbe	juosta	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
stærkt	voimakkaasti	stærkt	voimakkaasti	ADV	ADV
stærkt	vahvasti	stærkt	vahvasti	ADV	ADV
teater	teatteri	teater	teatteri	N;INDF;NEUT;SG	N;NOM;SG
teater	teatteri	teater	teatteri	N;INDF;NEUT;SG	N;NOM;SG
teater	teatteria	teater	teatteri	N;INDF;NEUT;SG	N;PRT;SG
midten	keski	midte	keski	N;DEF;MASC+FEM;SG	N;NOM;SG
midten	keskus	midte	keskus	N;DEF;MASC+FEM;SG	N;NOM;SG
midten	keskusta	midte	keskusta	N;DEF;MASC+FEM;SG	N;NOM;SG
midten	center	midte	center	N;DEF;MASC+FEM;SG	N;NOM;SG
vendte	kääntyi	vende	kääntyä	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
service	palvelun	service	palvelu	N;INDF;MASC+FEM;SG	N;GEN;SG
service	palvelu	service	palvelu	N;INDF;MASC+FEM;SG	N;NOM;SG
service	palvelua	service	palvelu	N;INDF;MASC+FEM;SG	N;PRT;SG
lykkedes	onnistui	lykkes	onnistua	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
lykkedes	onnistui	lykkes	onnistua	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
lykkedes	onnistuivat	lykkes	onnistua	V;IND;PST;FIN;ACT	V;IND;PL;3;PST;FIN;ACT
forsøg	kokeilu	forsøg	kokeilu	N;INDF;NEUT;SG	N;NOM;SG
bøger	kirjat	bog	kirja	N;INDF;MASC+FEM;PL	N;NOM;PL
bøger	kirjoja	bog	kirja	N;INDF;MASC+FEM;PL	N;PRT;PL
formål	tavoite	formål	tavoite	N;INDF;NEUT;SG	N;NOM;SG
formål	tarkoitus	formål	tarkoitus	N;INDF;NEUT;SG	N;NOM;SG
formål	tarkoituksena	formål	tarkoitus	N;INDF;NEUT;SG	N;FRML;SG
formål	käyttötarkoitus	formål	käyttö#tarkoitus	N;INDF;NEUT;SG	N;NOM;SG
sankt	pyhä	sankt	pyhä	N;INDF;NEUT;SG	N;NOM;SG
sankt	pyhimys	sankt	pyhimys	N;INDF;NEUT;SG	N;NOM;SG
rige	rikkaita	rig	rikas	ADJ;PL	ADJ;PRT;PL
rige	rikkaat	rig	rikas	ADJ;PL	ADJ;NOM;PL
tropper	joukot	troppe	joukko	N;INDF;MASC+FEM;PL	N;NOM;PL
hus	house	hus	house	N;INDF;NEUT;SG	N;NOM;SG
hus	talo	hus	talo	N;INDF;NEUT;SG	N;NOM;SG
hus	talon	hus	talo	N;INDF;NEUT;SG	N;GEN;SG
aktiv	aktiivinen	aktiv	aktiivinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
aktiv	aktiivisena	aktiv	aktiivinen	ADJ;INDF;MASC+FEM;SG	ADJ;FRML;SG
stilling	asema	stilling	asema	N;INDF;MASC+FEM;SG	N;NOM;SG
stilling	kannan	stilling	kanta	N;INDF;MASC+FEM;SG	N;GEN;SG
stilling	asento	stilling	asento	N;INDF;MASC+FEM;SG	N;NOM;SG
stilling	kanta	stilling	kanta	N;INDF;MASC+FEM;SG	N;NOM;SG
stilling	sijainti	stilling	sijainti	N;INDF;MASC+FEM;SG	N;NOM;SG
otte	kahdeksan	otte	kahdeksan	NUM	NUM;NOM;SG
bogen	kirja	bog	kirja	N;DEF;MASC+FEM;SG	N;NOM;SG
bogen	kirjaa	bog	kirja	N;DEF;MASC+FEM;SG	N;PRT;SG
bogen	varaa	bog	vara	N;DEF;MASC+FEM;SG	N;PRT;SG
grupper	ryhmien	gruppe	ryhmä	N;INDF;MASC+FEM;PL	N;GEN;PL
grupper	ryhmät	gruppe	ryhmä	N;INDF;MASC+FEM;PL	N;NOM;PL
grupper	ryhmiä	gruppe	ryhmä	N;INDF;MASC+FEM;PL	N;PRT;PL
metal	metalli	metal	metalli	N;INDF;MASC+FEM;SG	N;NOM;SG
metal	metallia	metal	metalli	N;INDF;MASC+FEM;SG	N;PRT;SG
linje	jono	linje	jono	N;INDF;MASC+FEM;SG	N;NOM;SG
linje	rivi	linje	rivi	N;INDF;MASC+FEM;SG	N;NOM;SG
linje	viiva	linje	viiva	N;INDF;MASC+FEM;SG	N;NOM;SG
linje	linja	linje	linja	N;INDF;MASC+FEM;SG	N;NOM;SG
skibe	alukset	skib	alus	N;INDF;NEUT;PL	N;NOM;PL
skibe	aluksia	skib	alus	N;INDF;NEUT;PL	N;PRT;PL
skibe	laivat	skib	laiva	N;INDF;NEUT;PL	N;NOM;PL
skibe	laivoja	skib	laiva	N;INDF;NEUT;PL	N;PRT;PL
skibe	alukset	skib	alus	N;INDF;NEUT;PL	N;NOM;PL
skibe	aluksia	skib	alus	N;INDF;NEUT;PL	N;PRT;PL
skibe	alusten	skib	alus	N;INDF;NEUT;PL	N;GEN;PL
fælles	yhteinen	fælles	yhteinen	ADJ	ADJ;NOM;SG
fælles	yhteisen	fælles	yhteinen	ADJ	ADJ;GEN;SG
fælles	yleistä	fælles	yleinen	ADJ	ADJ;PRT;SG
fælles	yhteisen	fælles	yhteinen	ADJ	ADJ;GEN;SG
fælles	yleiset	fælles	yleinen	ADJ	ADJ;NOM;PL
fælles	yleinen	fælles	yleinen	ADJ	ADJ;NOM;SG
www	web	www	web	N;INDF;MASC+FEM;SG	N;NOM;SG
www	www	www	www	N;INDF;MASC+FEM;SG	N;NOM;SG
skrive	kirjoittaa	skrive	kirjoittaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
skrive	kirjoita	skrive	kirja	V;NFIN;ACT	V;IMP;SG;2;FIN;ACT
skrive	kirjoittaa	skrive	kirjoittaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
skrive	kirjoittaa	skrive	kirjoittaa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
https	https	https	https	N;INDF;MASC+FEM;SG	N;NOM;SG
apr	huhtikuu	apr	huhtikuu	N;INDF;MASC+FEM;SG	N;NOM;SG
apr	huhtikuuta	apr	huhtikuu	N;INDF;MASC+FEM;SG	N;PRT;SG
apr	huhti	apr	huhti	N;INDF;MASC+FEM;SG	N;NOM;SG
almindelig	yleistä	almindelig	yleinen	ADJ;INDF;MASC+FEM;SG	ADJ;PRT;SG
almindelig	yhteisen	almindelig	yhteinen	ADJ;INDF;MASC+FEM;SG	ADJ;GEN;SG
almindelig	yleinen	almindelig	yleinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
almindelig	yleinen	almindelig	yleinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
almindelig	yleistä	almindelig	yleinen	ADJ;INDF;MASC+FEM;SG	ADJ;PRT;SG
officiel	virallinen	officiel	virallinen	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;SG
dannet	muodostettu	danne	muodostaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
dannet	muodostunut	danne	muodostua	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
dannet	muodostettiin	danne	muodostaa	V;INDF;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
problemer	ongelmia	problem	ongelma	N;INDF;NEUT;PL	N;PRT;PL
problemer	vaikeuksia	problem	vaikeus	N;INDF;NEUT;PL	N;PRT;PL
problemer	ongelmat	problem	ongelma	N;INDF;NEUT;PL	N;NOM;PL
problemer	ongelmia	problem	ongelma	N;INDF;NEUT;PL	N;PRT;PL
problemer	ongelmat	problem	ongelma	N;INDF;NEUT;PL	N;NOM;PL
problemer	ongelmia	problem	ongelma	N;INDF;NEUT;PL	N;PRT;PL
problemer	ongelmia	problem	ongelma	N;INDF;NEUT;PL	N;PRT;PL
problemer	kysymykset	problem	kysymys	N;INDF;NEUT;PL	N;NOM;PL
problemer	kysymyksiä	problem	kysymys	N;INDF;NEUT;PL	N;PRT;PL
problemer	ongelmat	problem	ongelma	N;INDF;NEUT;PL	N;NOM;PL
efterhånden	asteittain	efterhånden	asteittain	ADV	ADV
efterhånden	vähitellen	efterhånden	vähitellen	ADV	ADV
fodbold	jalkapallo	fodbold	jalka#pallo	N;INDF;MASC+FEM;SG	N;NOM;SG
fodbold	jalkapalloa	fodbold	jalka#pallo	N;INDF;MASC+FEM;SG	N;PRT;SG
fodbold	jalkapallon	fodbold	jalka#pallo	N;INDF;MASC+FEM;SG	N;GEN;SG
fodbold	jalkapallo	fodbold	jalka#pallo	N;INDF;MASC+FEM;SG	N;NOM;SG
fodbold	jalkapalloa	fodbold	jalka#pallo	N;INDF;MASC+FEM;SG	N;PRT;SG
hvide	valkoiset	hvid	valkoinen	ADJ;PL	ADJ;NOM;PL
højere	pidemmän	høj	pitkä	ADJ;CMPR	ADJ;GEN;CMPR;SG
højere	pidempi	høj	pitkä	ADJ;CMPR	ADJ;NOM;CMPR;SG
højere	pitempi	høj	pitkä	ADJ;CMPR	ADJ;NOM;CMPR;SG
højere	korkeampi	høj	korkea	ADJ;CMPR	ADJ;NOM;CMPR;SG
højere	suurempi	høj	suuri	ADJ;CMPR	ADJ;NOM;CMPR;SG
udviklet	kehittynyt	udvikle	kehittyä	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
udviklet	kehitetty	udvikle	kehittää	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
udviklet	kehitettiin	udvikle	kehittää	V;INDF;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
udviklet	kehittynyt	udvikle	kehittyä	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
udviklet	kehittyi	udvikle	kehittyä	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
ting	asioita	ting	asia	N;INDF;MASC+FEM;PL	N;PRT;PL
ting	asiat	ting	asia	N;INDF;MASC+FEM;PL	N;NOM;PL
ting	juttuja	ting	juttu	N;INDF;MASC+FEM;PL	N;PRT;PL
arbejdet	työn	arbejde	työ	N;DEF;NEUT;SG	N;GEN;SG
arbejdet	työ	arbejde	työ	N;DEF;NEUT;SG	N;NOM;SG
arbejdet	työtä	arbejde	työ	N;DEF;NEUT;SG	N;PRT;SG
kaldt	kutsuttu	kalde	kutsua	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
kaldt	soitti	kalde	soittaa	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
indflydelse	vaikutusvalta	indflydelse	vaikutus#valta	N;INDF;MASC+FEM;SG	N;NOM;SG
indflydelse	vaikutusta	indflydelse	vaikutus	N;INDF;MASC+FEM;SG	N;PRT;SG
indflydelse	vaikutusvaltaa	indflydelse	vaikutus#valta	N;INDF;MASC+FEM;SG	N;PRT;SG
indflydelse	vaikutus	indflydelse	vaikutus	N;INDF;MASC+FEM;SG	N;NOM;SG
bror	veli	bror	veli	N;INDF;MASC+FEM;SG	N;NOM;SG
retning	suuntaa	retning	suunta	N;INDF;MASC+FEM;SG	N;PRT;SG
retning	suuntaan	retning	suunta	N;INDF;MASC+FEM;SG	N;IN+ALL;SG
retning	suunta	retning	suunta	N;INDF;MASC+FEM;SG	N;NOM;SG
retning	suunnan	retning	suunta	N;INDF;MASC+FEM;SG	N;GEN;SG
let	helppo	let	helppo	ADJ;INDF;SG	ADJ;NOM;SG
let	helppoa	let	helppo	ADJ;INDF;SG	ADJ;PRT;SG
let	kevyt	let	kevyt	ADJ;INDF;SG	ADJ;NOM;SG
bar	baariin	bar	baari	N;INDF;MASC+FEM;SG	N;IN+ALL;SG
bar	baarissa	bar	baari	N;INDF;MASC+FEM;SG	N;IN+ESS;SG
bar	baari	bar	baari	N;INDF;MASC+FEM;SG	N;NOM;SG
bar	baarin	bar	baari	N;INDF;MASC+FEM;SG	N;GEN;SG
tilskuere	katsojat	tilskuer	katsoja	N;INDF;MASC+FEM;PL	N;NOM;PL
tilskuere	katsojia	tilskuer	katsoja	N;INDF;MASC+FEM;PL	N;PRT;PL
kunst	taide	kunst	taide	N;INDF;MASC+FEM;SG	N;NOM;SG
kunst	taide	kunst	taide	N;INDF;MASC+FEM;SG	N;NOM;SG
kunst	taidetta	kunst	taide	N;INDF;MASC+FEM;SG	N;PRT;SG
historisk	historiallista	historisk	historiallinen	ADJ;INDF;SG	ADJ;PRT;SG
historisk	historiallinen	historisk	historiallinen	ADJ;INDF;SG	ADJ;NOM;SG
historisk	historiallista	historisk	historiallinen	ADJ;INDF;SG	ADJ;PRT;SG
historisk	historiallinen	historisk	historiallinen	ADJ;INDF;SG	ADJ;NOM;SG
historiske	historialliset	historisk	historiallinen	ADJ;PL	ADJ;NOM;PL
historiske	historialliset	historisk	historiallinen	ADJ;PL	ADJ;NOM;PL
guld	kultaa	guld	kulta	N;INDF;NEUT;SG	N;PRT;SG
guld	kulta	guld	kulta	N;INDF;NEUT;SG	N;NOM;SG
guld	kullan	guld	kulta	N;INDF;NEUT;SG	N;GEN;SG
visse	tiettyjen	vis	tietty	ADJ;PL	ADJ;GEN;PL
visse	tietyt	vis	tietty	ADJ;PL	ADJ;NOM;PL
måneder	kuukaudet	måned	kuu#kausi	N;INDF;MASC+FEM;PL	N;NOM;PL
måneder	kuukausia	måned	kuu#kausi	N;INDF;MASC+FEM;PL	N;PRT;PL
styrke	voima	styrke	voima	N;INDF;MASC+FEM;SG	N;NOM;SG
styrke	vahvuus	styrke	vahvuus	N;INDF;MASC+FEM;SG	N;NOM;SG
styrke	voimaa	styrke	voima	N;INDF;MASC+FEM;SG	N;PRT;SG
optaget	varattu	optage	varata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
optaget	kirjattu	optage	kirjata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
sæsonen	kausi	sæson	kausi	N;DEF;MASC+FEM;SG	N;NOM;SG
sæsonen	kauden	sæson	kausi	N;DEF;MASC+FEM;SG	N;GEN;SG
slot	slot	slå	slo	N;INDF;NEUT;SG	N;NOM;SG
slot	linnaan	slå	linnaan	N;INDF;NEUT;SG	N;IN+ALL;SG
slot	linna	slå	linna	N;INDF;NEUT;SG	N;NOM;SG
slot	linnaa	slå	linna	N;INDF;NEUT;SG	N;PRT;SG
slot	palatsi	slå	palatsi	N;INDF;NEUT;SG	N;NOM;SG
ansat	palkattu	ansætte	palkata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
sommer	kesällä	sommer	kesä	N;INDF;MASC+FEM;SG	N;AT+ESS
;SG
sommer	kesää	sommer	kesä	N;INDF;MASC+FEM;SG	N;PRT;SG
sommer	kesä	sommer	kesä	N;INDF;MASC+FEM;SG	N;NOM;SG
ordet	sanan	ord	sana	N;DEF;NEUT;SG	N;GEN;SG
ordet	sana	ord	sana	N;DEF;NEUT;SG	N;NOM;SG
klub	klubi	klub	klubi	N;INDF;MASC+FEM;SG	N;NOM;SG
klub	club	klub	club	N;INDF;MASC+FEM;SG	N;NOM;SG
klub	kerho	klub	kerho	N;INDF;MASC+FEM;SG	N;NOM;SG
klub	seura	klub	seura	N;INDF;MASC+FEM;SG	N;NOM;SG
placeret	laitettu	placere	laittaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
placeret	sijoitettu	placere	sijoittaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
placeret	sijoitettu	placere	sijoittaa	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
hvorfor	miks	hvorfor	miksi	ADV	ADV
hvorfor	miksi	hvorfor	miksi	ADV	ADV
henvisning	viittaus	henvisning	viittaus	N;INDF;MASC+FEM;SG	N;NOM;SG
henvisning	viite	henvisning	viite	N;INDF;MASC+FEM;SG	N;NOM;SG
gerne	mieluusti	gerne	mieluusti	ADV	ADV
holdet	tiimi	hold	tiimi	N;DEF;NEUT;SG	N;NOM;SG
holdet	ryhmä	hold	ryhmä	N;DEF;NEUT;SG	N;NOM;SG
holdet	joukkue	hold	joukkue	N;DEF;NEUT;SG	N;NOM;SG
roman	rooman	roman	rooma	N;INDF;MASC+FEM;SG	N;GEN;SG
roman	romaani	roman	romaani	N;INDF;MASC+FEM;SG	N;NOM;SG
fald	lasku	fald	lasku	N;INDF;NEUT;SG	N;NOM;SG
fald	väheneminen	fald	väheneminen	N;INDF;NEUT;SG	N;NOM;SG
fald	syksy	fald	syksy	N;INDF;NEUT;SG	N;NOM;SG
begravet	haudattu	begrave	haudata	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
begravet	haudattuna	begrave	haudata	V;INDF;SG;PST;V.PTCP	V;FRML;SG;V.PTCP;PASS
begravet	haudattiin	begrave	haudata	V;INDF;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
regeringen	valtio	regering	valtio	N;DEF;MASC+FEM;SG	N;NOM;SG
regeringen	hallitus	regering	hallitus	N;DEF;MASC+FEM;SG	N;NOM;SG
regeringen	hallituksen	regering	hallitus	N;DEF;MASC+FEM;SG	N;GEN;SG
bygninger	rakennusten	bygning	rakennus	N;INDF;MASC+FEM;PL	N;GEN;PL
bygninger	kiinteistöt	bygning	kiinteistö	N;INDF;MASC+FEM;PL	N;NOM;PL
bygninger	rakennukset	bygning	rakennus	N;INDF;MASC+FEM;PL	N;NOM;PL
bygninger	rakennuksia	bygning	rakennus	N;INDF;MASC+FEM;PL	N;PRT;PL
indre	sisäinen	indre	sisäinen	ADJ	ADJ;NOM;SG
jul	joulu	jul	joulu	N;INDF;MASC+FEM;SG	N;NOM;SG
jul	joulua	jul	joulu	N;INDF;MASC+FEM;SG	N;PRT;SG
jul	joulun	jul	joulu	N;INDF;MASC+FEM;SG	N;GEN;SG
jul	jouluna	jul	joulu	N;INDF;MASC+FEM;SG	N;FRML;SG
larsen	larsen	lars	larsi	N;DEF;MASC+FEM;SG	N;NOM;SG
radio	radion	radio	radio	N;INDF;MASC+FEM;SG	N;GEN;SG
radio	radio	radio	radio	N;INDF;MASC+FEM;SG	N;NOM;SG
kultur	kulttuuria	kultur	kulttuuri	N;INDF;MASC+FEM;SG	N;PRT;SG
kultur	kulttuuri	kultur	kulttuuri	N;INDF;MASC+FEM;SG	N;NOM;SG
information	tiedotus	information	tiedotus	N;INDF;MASC+FEM;SG	N;NOM;SG
information	tietoa	information	tieto	N;INDF;MASC+FEM;SG	N;PRT;SG
information	tiedottaminen	information	tiedottaminen	N;INDF;MASC+FEM;SG	N;NOM;SG
opnåede	ansaitsi	opnå	ansaita	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
opnåede	ansainnut	opnå	ansaita	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
befolkning	väestö	befolkning	väestö	N;INDF;MASC+FEM;SG	N;NOM;SG
befolkning	väkiluku	befolkning	väki#luku	N;INDF;MASC+FEM;SG	N;NOM;SG
befolkning	väestön	befolkning	väestö	N;INDF;MASC+FEM;SG	N;GEN;SG
officielt	virallisesti	officielt	virallisesti	ADV	ADV
finalen	finaaliin	finale	finaali	N;DEF;MASC+FEM;SG	N;IN+ALL;SG
finalen	finaali	finale	finaali	N;DEF;MASC+FEM;SG	N;NOM;SG
snart	pian	snart	pian	ADV	ADV
stil	style	stil	style	N;INDF;MASC+FEM;SG	N;NOM;SG
stil	tyyliä	stil	tyyli	N;INDF;MASC+FEM;SG	N;PRT;SG
stil	tyyli	stil	tyyli	N;INDF;MASC+FEM;SG	N;NOM;SG
roskilde	roskilde	roskilde	roskilda	N;INDF;MASC+FEM;SG	N;NOM;SG
politik	politiikan	politik	politiikka	N;INDF;MASC+FEM;SG	N;GEN;SG
politik	politiikka	politik	politiikka	N;INDF;MASC+FEM;SG	N;NOM;SG
politik	käytäntö	politik	käytäntö	N;INDF;MASC+FEM;SG	N;NOM;SG
politik	politiikan	politik	politiikka	N;INDF;MASC+FEM;SG	N;GEN;SG
politik	politiikka	politik	politiikka	N;INDF;MASC+FEM;SG	N;NOM;SG
politik	politiikkaa	politik	politiikka	N;INDF;MASC+FEM;SG	N;PRT;SG
opkaldt	nimetty	opkalde	nimetä	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
skete	tapahtunut	ske	tapahtua	V;IND;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
skete	tapahtui	ske	tapahtua	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
offentlige	julkiset	offentlig	julkinen	ADJ;PL	ADJ;NOM;PL
høje	korkeat	høj	korkea	ADJ;PL	ADJ;NOM;PL
tjeneste	palvelun	tjen	palvelu	N;INDF;MASC+FEM;SG	N;GEN;SG
tjeneste	palvelu	tjen	palvelu	N;INDF;MASC+FEM;SG	N;NOM;SG
tjeneste	palvelua	tjen	palvelu	N;INDF;MASC+FEM;SG	N;PRT;SG
vinder	voittaa	vinde	voittaa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
vinder	voittaa	vinde	voittaa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
vinder	voittaa	vinde	voittaa	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
afholdt	pidetty	afholde	pitää	V;INDF;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
uddannelse	koulutus	uddannelse	koulutus	N;INDF;MASC+FEM;SG	N;NOM;SG
uddannelse	koulutus	uddannelse	koulutus	N;INDF;MASC+FEM;SG	N;NOM;SG
længde	pituus	længde	pituus	N;INDF;MASC+FEM;SG	N;NOM;SG
single	single	single	single	N;INDF;MASC+FEM;SG	N;NOM;SG
single	sinkku	single	sinkku	N;INDF;MASC+FEM;SG	N;NOM;SG
club	klubi	club	klubi	N;INDF;MASC+FEM;SG	N;NOM;SG
club	club	club	club	N;INDF;MASC+FEM;SG	N;NOM;SG
club	kerho	club	kerho	N;INDF;MASC+FEM;SG	N;NOM;SG
club	seura	club	seura	N;INDF;MASC+FEM;SG	N;NOM;SG
komponist	säveltäjä	komponist	säveltäjä	N;INDF;MASC+FEM;SG	N;NOM;SG
økonomiske	taloudelliset	økonomisk	taloudellinen	ADJ;PL	ADJ;NOM;PL
point	pistettä	point	piste	N;INDF;NEUT;SG	N;PRT;SG
point	pisteen	point	piste	N;INDF;NEUT;SG	N;GEN;SG
point	kohta	point	kohta	N;INDF;NEUT;SG	N;NOM;SG
point	pistettä	point	piste	N;INDF;NEUT;SG	N;PRT;SG
point	piste	point	piste	N;INDF;NEUT;SG	N;NOM;SG
point	point	point	pointa	N;INDF;NEUT;SG	N;NOM;SG
manuskript	käsikirjoitus	manuskript	käsi#kirjoitus	N;INDF;NEUT;SG	N;NOM;SG
manuskript	käsikirjoitus	manuskript	käsi#kirjoitus	N;INDF;NEUT;SG	N;NOM;SG
manuskript	käsikirjoitus	manuskript	käsi#kirjoitus	N;INDF;NEUT;SG	N;NOM;SG
følger	seurata	følge	seurata	V;IND;PRS;FIN;ACT	V;SG;NFIN;ACT
virksomhed	toiminta	virksomhed	toiminta	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	toimintaa	virksomhed	toiminta	N;INDF;MASC+FEM;SG	N;PRT;SG
virksomhed	yritys	virksomhed	yritys	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	yhtiö	virksomhed	yhtiö	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	seura	virksomhed	seura	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	komppania	virksomhed	komppani	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	yritys	virksomhed	yritys	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	liiketoiminta	virksomhed	liike#toimi	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	liike	virksomhed	liike	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	liiketoiminnan	virksomhed	liike#toiminta	N;INDF;MASC+FEM;SG	N;GEN;SG
virksomhed	business	virksomhed	business	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	yritys	virksomhed	yritys	N;INDF;MASC+FEM;SG	N;NOM;SG
virksomhed	yrittäjyys	virksomhed	yrittäjyys	N;INDF;MASC+FEM;SG	N;NOM;SG
brugte	vietti	bruge	viettää	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
skolen	koulussa	skole	koulu	N;DEF;MASC+FEM;SG	N;IN+ESS;SG
skolen	koulun	skole	koulu	N;DEF;MASC+FEM;SG	N;GEN;SG
