και	y	και	y	CONJ	CONJ
εργασίες	empleos	εργασία	empleo	N;NOM;FEM;PL	N;MASC;PL
ολόκληρη	entera	ολόκληρος	entero	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ολόκληρη	entero	ολόκληρος	entero	ADJ;NOM;FEM;SG	ADJ;MASC;SG
δήμαρχος	alcalde	δήμαρχος	alcalde	N;NOM;MASC;SG	N;MASC;SG
δήμαρχος	intendente	δήμαρχος	intendente	N;NOM;MASC;SG	N;SG
δήμαρχος	alcaldesa	δήμαρχος	alcaldesa	N;NOM;MASC;SG	N;FEM;SG
δήμαρχος	alcaldía	δήμαρχος	alcaldía	N;NOM;MASC;SG	N;FEM;SG
κινδύνου	riesgo	κίνδυνος	riesgo	N;GEN;MASC;SG	N;MASC;SG
κινδύνου	peligro	κίνδυνος	peligro	N;GEN;MASC;SG	N;MASC;SG
σταδιακά	progresivamente	σταδιακά	progresivamente	ADV	ADV
σταδιακά	gradualmente	σταδιακά	gradualmente	ADV	ADV
σταδιακά	progresivamente	σταδιακά	progresivamente	ADV	ADV
επίσημο	oficial	επίσημος	oficial	ADJ;NOM;NEUT;SG	ADJ;SG
επίσημο	formal	επίσημος	formal	ADJ;NOM;NEUT;SG	ADJ;SG
οικονομία	economía	οικονομία	economía	N;NOM;FEM;SG	N;FEM;SG
οικονομία	economia	οικονομία	economia	N;NOM;FEM;SG	N;FEM;SG
οικονομία	economía	οικονομία	economía	N;NOM;FEM;SG	N;FEM;SG
βιβλιογραφία	bibliografía	βιβλιογραφία	bibliografía	N;NOM;FEM;SG	N;FEM;SG
πλήρη	lleno	πλήρης	lleno	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πλήρη	llena	πλήρης	lleno	ADJ;NOM;FEM;SG	ADJ;FEM;SG
πλήρη	plena	πλήρης	pleno	ADJ;NOM;FEM;SG	ADJ;FEM;SG
πλήρη	completo	πλήρης	completo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πλήρη	completado	πλήρης	completado	ADJ;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
πλήρη	completa	πλήρης	completo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
πλήρη	completo	πλήρης	completo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ανάγκη	need	ανάγκη	need	N;ACC;FEM;SG	N
ανάγκη	necesidad	ανάγκη	necesidad	N;ACC;FEM;SG	N;FEM;SG
προϊόντα	productos	προϊόν	producto	N;NOM;NEUT;PL	N;MASC;PL
σημειώσεις	apuntes	σημείωση	apunte	N;NOM;FEM;PL	N;MASC;PL
σημειώσεις	notas	σημείωση	nota	N;NOM;FEM;PL	N;FEM;PL
σημειώσεις	notes	σημείωση	note	N;NOM;FEM;PL	N
γνώμη	opinion	γνώμη	opinion	N;ACC;FEM;SG	N;FEM;SG
γνώμη	dictamen	γνώμη	dictamen	N;ACC;FEM;SG	N;MASC;SG
γνώμη	opinión	γνώμη	opinión	N;ACC;FEM;SG	N;FEM;SG
καλλιτέχνες	intérpretes	καλλιτέχνα	intérprete	N;NOM;MASC;PL	N;PL
καλλιτέχνες	artistas	καλλιτέχνα	artista	N;NOM;MASC;PL	N;PL
καλλιτέχνες	artistas	καλλιτέχνα	artista	N;NOM;MASC;PL	N;PL
ισχύει	aplica	ισχύω	aplicar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
οδηγεί	liderando	οδηγώ	liderar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
οδηγεί	liderar	οδηγώ	liderar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
οδηγεί	impulsa	οδηγώ	impulsar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
οδηγεί	maneja	οδηγώ	manejar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
οδηγεί	conduce	οδηγώ	conducir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
συμβαίνει	pasa	συμβαίνω	pasar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
συμβαίνει	ocurre	συμβαίνω	ocurrir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
συμβαίνει	sucede	συμβαίνω	suceder	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
πλήθος	muchedumbre	πλήθος	muchedumbre	N;NOM;NEUT;SG	N;FEM;SG
πλήθος	multitud	πλήθος	multitud	N;NOM;NEUT;SG	N;FEM;SG
πλήθος	muchedumbre	πλήθος	muchedumbre	N;NOM;NEUT;SG	N;FEM;SG
πλήθος	multitud	πλήθος	multitud	N;NOM;NEUT;SG	N;FEM;SG
πόλεων	ciudades	πόλη	ciudad	N;GEN;FEM;PL	N;FEM;PL
ηγεσία	liderazgo	ηγεσία	liderazgo	N;ACC;FEM;SG	N;MASC;SG
συνδυασμό	combinación	συνδυασμός	combinación	N;ACC;MASC;SG	N;FEM;SG
συνάρτηση	función	συνάρτηση	función	N;ACC;FEM;SG	N;FEM;SG
αξία	value	αξία	valar	N;ACC;FEM;SG	N
αξία	valor	αξία	valor	N;ACC;FEM;SG	N;MASC;SG
μάζα	mass	μάζα	mass	N;NOM;FEM;SG	N
μάζα	masa	μάζα	masa	N;NOM;FEM;SG	N;FEM;SG
μάζα	misa	μάζα	misa	N;NOM;FEM;SG	N;FEM;SG
φράση	frase	φράση	frase	N;ACC;FEM;SG	N;FEM;SG
φυσικής	física	φυσικός	físico	ADJ;GEN;FEM;SG	ADJ;FEM;SG
ειρήνη	paz	ειρήνη	paz	N;NOM;FEM;SG	N;FEM;SG
ειρήνη	peace	ειρήνη	peace	N;NOM;FEM;SG	N
προσπάθησε	probar	προσπαθώ	probar	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
προσπάθησε	tratar	προσπαθώ	tratar	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
φωνή	voice	φωνή	voice	N;ACC;FEM;SG	N
φωνή	voz	φωνή	voz	N;ACC;FEM;SG	N;FEM;SG
οικογένειες	familias	οικογένεια	familia	N;NOM;FEM;PL	N;FEM;PL
εντολή	mando	εντολή	mando	N;ACC;FEM;SG	N;MASC;SG
εντολή	comando	εντολή	comando	N;ACC;FEM;SG	N;MASC;SG
εντολή	comandancia	εντολή	comandancia	N;ACC;FEM;SG	N;FEM;SG
εντολή	mandato	εντολή	mandato	N;ACC;FEM;SG	N;MASC;SG
γάμο	casamiento	γάμος	casamiento	N;NOM;NEUT;SG	N;MASC;SG
γάμο	matrimonio	γάμος	matrimonio	N;NOM;NEUT;SG	N;MASC;SG
γάμο	boda	γάμος	boda	N;NOM;NEUT;SG	N;FEM;SG
γάμο	casamiento	γάμος	casamiento	N;NOM;NEUT;SG	N;MASC;SG
θρησκεία	religion	θρησκεία	religion	N;NOM;FEM;SG	N;FEM;SG
θρησκεία	religión	θρησκεία	religión	N;NOM;FEM;SG	N;FEM;SG
επιτρέπει	permite	επιτρέπω	permitir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
παρέχει	proveer	παρέχω	proveer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
παρέχει	proporcionar	παρέχω	proporcionar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
παρέχει	proporciona	παρέχω	proporcionar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
παρέχει	provee	παρέχω	proveer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
αδελφός	hermano	αδελφός	hermano	N;NOM;MASC;SG	N;MASC;SG
αδελφός	brother	αδελφός	brother	N;NOM;MASC;SG	N
ζήτησε	preguntó	ζητώ	preguntar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
επιρροή	influencia	επιρροή	influencia	N;ACC;FEM;SG	N;FEM;SG
κατάκτηση	conquista	κατάκτηση	conquista	N;ACC;FEM;SG	N;FEM;SG
κατάκτηση	conquista	κατάκτηση	conquista	N;ACC;FEM;SG	N;FEM;SG
σοβιετική	soviético	σοβιετικός	soviético	ADJ;NOM;FEM;SG	ADJ;MASC;SG
σοβιετική	soviética	σοβιετικός	soviético	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αντιδράσεις	reacciones	αντίδραση	reacción	N;NOM;FEM;PL	N;FEM;PL
συγγραφέα	escritora	συγγραφέα	escritora	N;VOC;MASC;SG	N;FEM;SG
συγγραφέα	escritor	συγγραφέα	escritor	N;VOC;MASC;SG	N;MASC;SG
συγγραφέα	writer	συγγραφέα	writer	N;VOC;MASC;SG	N;MASC;SG
συγγραφέα	autor	συγγραφέα	autor	N;VOC;MASC;SG	N;MASC;SG
συγγραφέα	autora	συγγραφέα	autora	N;VOC;MASC;SG	N;FEM;SG
κερδίσει	ganar	κερδίζω	ganar	V;PFV;NFIN;ACT	V;NFIN
κερδίσει	gana	κερδίζω	ganar	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
κερδίσει	gane	κερδίζω	ganar	V;PFV;NFIN;ACT	V;IMP;SG;3;FIN
κερδίσει	gano	κερδίζω	ganar	V;PFV;NFIN;ACT	V;IND;SG;1;PRS;FIN
παγκοσμίως	mundialmente	παγκόσμια	mundialmente	ADV	ADV
μακριά	lejos	μακριά	lejos	ADV	ADV
βασικό	básica	βασικός	básico	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
βασικό	básico	βασικός	básico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
προσπάθειες	intentos	προσπάθεια	intento	N;NOM;FEM;PL	N;MASC;PL
προσπάθειες	tentativas	προσπάθεια	tentativa	N;NOM;FEM;PL	N;FEM;PL
προσπάθειες	esfuerzos	προσπάθεια	esfuerzo	N;NOM;FEM;PL	N;MASC;PL
κρίση	sentencia	κρίση	sentencia	N;NOM;FEM;SG	N;FEM;SG
κρίση	juicio	κρίση	juicio	N;NOM;FEM;SG	N;MASC;SG
κρίση	crisis	κρίση	crisis	N;NOM;FEM;SG	N;FEM
περιγραφή	descripción	περιγραφή	descripción	N;NOM;FEM;SG	N;FEM;SG
πύλη	portón	πύλη	portón	N;NOM;FEM;SG	N;MASC;SG
πύλη	gate	πύλη	gate	N;NOM;FEM;SG	N;MASC;SG
πύλη	puerta	πύλη	puerta	N;NOM;FEM;SG	N;FEM;SG
πύλη	portal	πύλη	portal	N;NOM;FEM;SG	N;MASC;SG
πύλη	pasarela	πύλη	pasarela	N;NOM;FEM;SG	N;FEM;SG
πύλη	portal	πύλη	portal	N;NOM;FEM;SG	N;MASC;SG
πύλη	gateway	πύλη	gateway	N;NOM;FEM;SG	N;MASC;SG
ανακοίνωσε	anunciar	ανακοινώνω	anunciar	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
ανακοίνωσε	anunció	ανακοινώνω	anunciar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
μήνυμα	mensaje	μήνυμα	mensaje	N;NOM;NEUT;SG	N;MASC;SG
βαθμολογία	clasificación	βαθμολογία	clasificación	N;ACC;FEM;SG	N;FEM;SG
βαθμολογία	habilitación	βαθμολογία	habilitación	N;ACC;FEM;SG	N;FEM;SG
βαθμολογία	calificación	βαθμολογία	calificación	N;ACC;FEM;SG	N;FEM;SG
βαθμολογία	rating	βαθμολογία	rating	N;ACC;FEM;SG	N;SG
βαθμολογία	puntuación	βαθμολογία	puntuación	N;ACC;FEM;SG	N;FEM;SG
βαθμολογία	partitura	βαθμολογία	partitura	N;ACC;FEM;SG	N;FEM;SG
βαθμολογία	puntuación	βαθμολογία	puntuación	N;ACC;FEM;SG	N;FEM;SG
προκάλεσε	provocó	προκαλώ	provocar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
προκάλεσε	causó	προκαλώ	causar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
προκάλεσε	desafió	προκαλώ	desafiar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
μοναστήρι	monasterio	μοναστήρι	monasterio	N;NOM;NEUT;SG	N;MASC;SG
μοναστήρι	convento	μοναστήρι	convento	N;NOM;NEUT;SG	N;MASC;SG
δραστηριότητες	actividades	δραστηριότητα	actividad	N;NOM;FEM;PL	N;FEM;PL
γραμματέας	secretaria	γραμματέας	secretaria	N;NOM;MASC;SG	N;FEM;SG
γραμματέας	secretaría	γραμματέας	secretaría	N;NOM;MASC;SG	N;FEM;SG
γραμματέας	secretario	γραμματέας	secretario	N;NOM;MASC;SG	N;MASC;SG
περιέχουν	contener	περιέχω	contener	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
περιέχουν	contienen	περιέχω	contener	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
ελευθερία	freedom	ελευθερία	freedom	N;NOM;FEM;SG	N;MASC;SG
ελευθερία	libertad	ελευθερία	libertad	N;NOM;FEM;SG	N;FEM;SG
ελευθερία	liberty	ελευθερία	liberty	N;NOM;FEM;SG	N;MASC;SG
ελευθερία	libertad	ελευθερία	libertad	N;NOM;FEM;SG	N;FEM;SG
ταξίδι	travesía	ταξίδι	travesía	N;NOM;NEUT;SG	N;FEM;SG
ταξίδι	viaje	ταξίδι	viaje	N;NOM;NEUT;SG	N;MASC;SG
ταξίδι	viaje	ταξίδι	viaje	N;NOM;NEUT;SG	N;MASC;SG
ταξίδι	travesía	ταξίδι	travesía	N;NOM;NEUT;SG	N;FEM;SG
ταξίδι	viaje	ταξίδι	viaje	N;NOM;NEUT;SG	N;MASC;SG
ταξίδι	trayecto	ταξίδι	trayecto	N;NOM;NEUT;SG	N;MASC;SG
ταξίδι	viaje	ταξίδι	viaje	N;NOM;NEUT;SG	N;MASC;SG
μοναδική	único	μοναδικός	único	ADJ;NOM;FEM;SG	ADJ;MASC;SG
μοναδική	única	μοναδικός	único	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ακτή	shore	ακτός	shorar	N;NOM;FEM;SG	N;SG
ακτή	orilla	ακτός	orilla	N;NOM;FEM;SG	N;FEM;SG
ακτή	litoral	ακτός	litoral	N;NOM;FEM;SG	N;MASC;SG
ακτή	costa	ακτός	costa	N;NOM;FEM;SG	N;FEM;SG
αρχαιότητα	antigüedad	αρχαιότητα	antigüedad	N;ACC;FEM;SG	N;FEM;SG
αρχαιότητα	antiguedad	αρχαιότητα	antiguedad	N;ACC;FEM;SG	N;FEM;SG
αρχαιότητα	antigüedad	αρχαιότητα	antigüedad	N;ACC;FEM;SG	N;FEM;SG
ομοσπονδίας	federación	ομοσπονδία	federación	N;GEN;FEM;SG	N;FEM;SG
ιδιότητα	propiedad	ιδιότητα	propiedad	N;ACC;FEM;SG	N;FEM;SG
ιδιότητα	inmueble	ιδιότητα	inmueble	N;ACC;FEM;SG	N;MASC;SG
πλήρως	plenamente	πλήρως	plenamente	ADV	ADV
πλήρως	totalmente	πλήρως	totalmente	ADV	ADV
πλήρως	completamente	πλήρως	completamente	ADV	ADV
μελέτες	estudios	μελέτα	estudio	N;NOM;FEM;PL	N;MASC;PL
χέρι	brazo	χέρι	brazo	N;NOM;NEUT;SG	N;MASC;SG
χέρι	arm	χέρι	arm	N;NOM;NEUT;SG	N
χέρι	hand	χέρι	hand	N;NOM;NEUT;SG	N
χέρι	mano	χέρι	mano	N;NOM;NEUT;SG	N;FEM;SG
μέθοδος	método	μέθοδος	método	N;NOM;FEM;SG	N;MASC;SG
στρατεύματα	tropas	στράτευμα	tropa	N;NOM;NEUT;PL	N;FEM;PL
στρατεύματα	contingentes	στράτευμα	contingente	N;NOM;NEUT;PL	N;PL
στρατεύματα	efectivos	στράτευμα	efectivo	N;NOM;NEUT;PL	N;MASC;PL
στούντιο	estudio	στούντιος	estudio	N;NOM;NEUT;SG	N;MASC;SG
στούντιο	studio	στούντιος	studio	N;NOM;NEUT;SG	N;MASC;SG
κάρολος	carlos	κάρολος	carlo	N;NOM;MASC;SG	N;MASC;SG
επιστημονική	científico	επιστημονικός	científico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
επιστημονική	científica	επιστημονικός	científico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
άνοδο	ánodo	άνοδος	ánodo	N;ACC;FEM;SG	N;MASC;SG
μέτωπο	fachada	μέτωπο	fachada	N;NOM;NEUT;SG	N;FEM;SG
μέτωπο	front	μέτωπο	front	N;NOM;NEUT;SG	N
μέτωπο	frente	μέτωπο	frente	N;NOM;NEUT;SG	N
μέτωπο	delantero	μέτωπο	delantero	N;NOM;NEUT;SG	N;MASC;SG
μέτωπο	frente	μέτωπο	frente	N;NOM;NEUT;SG	N
ουσία	sustancia	ουσία	sustancia	N;NOM;FEM;SG	N;FEM;SG
ουσία	substancia	ουσία	substancia	N;NOM;FEM;SG	N;FEM;SG
δούκα	duque	δούκα	duque	N;ACC;MASC;SG	N;MASC;SG
ρεύμα	actualidad	ρεύμα	actualidad	N;NOM;NEUT;SG	N;FEM;SG
ρεύμα	corriente	ρεύμα	corriente	N;NOM;NEUT;SG	N;MASC;SG
τίποτα	nada	τίποτα	nada	PRO;NOM;NEUT;SG;3	PRO;SG
δίκαιο	derecho	δίκαιο	derecho	N;NOM;NEUT;SG	N;MASC;SG
δίκαιο	legislación	δίκαιο	legislación	N;NOM;NEUT;SG	N;FEM;SG
δίκαιο	ley	δίκαιο	ley	N;NOM;NEUT;SG	N;FEM;SG
δίκαιο	feria	δίκαιο	feria	N;NOM;NEUT;SG	N;FEM;SG
εταιρία	compañia	εταιρία	compañia	N;NOM;FEM;SG	N;FEM;SG
εταιρία	empresa	εταιρία	empresa	N;NOM;FEM;SG	N;FEM;SG
εταιρία	compañía	εταιρία	compañía	N;NOM;FEM;SG	N;FEM;SG
εταιρία	companía	εταιρία	companía	N;NOM;FEM;SG	N;FEM;SG
ναυτικό	armada	ναυτικός	armado	ADJ;NOM;NEUT;SG	ADJ;FEM;SG;V.PTCP
ανεξαρτησία	autonomía	ανεξαρτησία	autonomía	N;NOM;FEM;SG	N;FEM;SG
ανεξαρτησία	independencia	ανεξαρτησία	independencia	N;NOM;FEM;SG	N;FEM;SG
επιστήμη	ciencia	επιστήμα	ciencia	N;NOM;FEM;SG	N;FEM;SG
θεραπεία	cura	θεραπείο	cura	N;NOM;FEM;SG	N;MASC;SG
θεραπεία	terapia	θεραπείο	terapia	N;NOM;FEM;SG	N;FEM;SG
θεραπεία	tratamiento	θεραπείο	tratamiento	N;NOM;FEM;SG	N;MASC;SG
μόνος	sola	μόνος	solo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
στάση	actitud	στάση	actitud	N;NOM;FEM;SG	N;FEM;SG
στάση	postura	στάση	postura	N;NOM;FEM;SG	N;FEM;SG
πάπα	papa	πάπα	papa	N;VOC;MASC;SG	N;MASC;SG
χάρτης	plano	χάρτης	plano	N;NOM;MASC;SG	N;MASC;SG
χάρτης	mapa	χάρτης	mapa	N;NOM;MASC;SG	N;MASC;SG
μοντέλα	modelos	μοντέλα	modelo	N;NOM;NEUT;PL	N;MASC;PL
μοντέλα	maquetas	μοντέλα	maqueta	N;NOM;NEUT;PL	N;FEM;PL
σχόλιο	comentario	σχόλιο	comentario	N;NOM;NEUT;SG	N;MASC;SG
μόνη	sola	μόνος	solo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
οθωμανική	otomana	οθωμανικός	otomana	ADJ;NOM;FEM;SG	ADJ;FEM;SG
απελευθέρωση	liberación	απελευθέρωση	liberación	N;NOM;FEM;SG	N;FEM;SG
απελευθέρωση	lanzamiento	απελευθέρωση	lanzamiento	N;NOM;FEM;SG	N;MASC;SG
απελευθέρωση	excarcelación	απελευθέρωση	excarcelación	N;NOM;FEM;SG	N;FEM;SG
απελευθέρωση	liberación	απελευθέρωση	liberación	N;NOM;FEM;SG	N;FEM;SG
απελευθέρωση	liberalización	απελευθέρωση	liberalización	N;NOM;FEM;SG	N;FEM;SG
σύγκρουση	repercusión	σύγκρουση	repercusión	N;NOM;FEM;SG	N;FEM;SG
σύγκρουση	impacto	σύγκρουση	impacto	N;NOM;FEM;SG	N;MASC;SG
σύγκρουση	colisión	σύγκρουση	colisión	N;NOM;FEM;SG	N;FEM;SG
σύγκρουση	conflicto	σύγκρουση	conflicto	N;NOM;FEM;SG	N;MASC;SG
μαθητές	alumnos	μαθητής	alumno	N;NOM;MASC;PL	N;MASC;PL
μαθητές	estudiantes	μαθητής	estudiante	N;NOM;MASC;PL	N;PL
μαθητές	alumnos	μαθητής	alumno	N;NOM;MASC;PL	N;MASC;PL
μαθητές	pupilas	μαθητής	pupila	N;NOM;MASC;PL	N;FEM;PL
ασφαλείας	seguridad	ασφάλεια	seguridad	N;GEN;FEM;SG	N;FEM;SG
τραγουδιστής	cantor	τραγουδιστής	cantor	N;NOM;MASC;SG	N;MASC;SG
τραγουδιστής	cantante	τραγουδιστής	cantante	N;NOM;MASC;SG	N;SG
τραγουδιστής	vocalista	τραγουδιστής	vocalista	N;NOM;MASC;SG	N;SG
πρόσβαση	acceso	πρόσβαση	acceso	N;ACC;FEM;SG	N;MASC;SG
πρόσβαση	access	πρόσβαση	acces	N;ACC;FEM;SG	N;MASC
παίζει	juega	παίζω	jugar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
παίζει	jugando	παίζω	jugar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
παίζει	tocando	παίζω	tocar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
παίζει	jugar	παίζω	jugar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
ελέγχου	control	έλεγχος	control	N;GEN;MASC;SG	N;MASC;SG
ευκαιρία	casualidad	ευκαιρία	casualidad	N;ACC;FEM;SG	N;FEM;SG
ευκαιρία	chance	ευκαιρία	chance	N;ACC;FEM;SG	N;FEM;SG
ευκαιρία	oportunidad	ευκαιρία	oportunidad	N;ACC;FEM;SG	N;FEM;SG
ευκαιρία	oportunidad	ευκαιρία	oportunidad	N;ACC;FEM;SG	N;FEM;SG
ινστιτούτο	institute	ινστιτούτο	institute	N;NOM;NEUT;SG	N;MASC;SG
ινστιτούτο	instituto	ινστιτούτο	instituto	N;NOM;NEUT;SG	N;MASC;SG
τάση	tendencia	τάση	tendencia	N;NOM;FEM;SG	N;FEM;SG
τάση	voltaje	τάση	voltaje	N;NOM;FEM;SG	N;MASC;SG
τάση	tensión	τάση	tensión	N;NOM;FEM;SG	N;FEM;SG
τάση	tendencia	τάση	tendencia	N;NOM;FEM;SG	N;FEM;SG
περιοδεία	recorrido	περιοδείο	recorrido	N;ACC;FEM;SG	N;MASC;SG
περιοδεία	tour	περιοδείο	tour	N;ACC;FEM;SG	N;MASC;SG
περιοδεία	gira	περιοδείο	gira	N;ACC;FEM;SG	N;FEM;SG
ειδική	especial	ειδικός	especial	ADJ;NOM;FEM;SG	ADJ;SG
εκτέλεση	ejecución	εκτέλεση	ejecución	N;ACC;FEM;SG	N;FEM;SG
παίρνει	obtiene	παίρνω	obtener	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
παίρνει	toma	παίρνω	tomar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ανατολή	oriente	ανατολή	oriente	N;NOM;FEM;SG	N;MASC;SG
ανατολή	east	ανατολή	east	N;NOM;FEM;SG	N;MASC;SG
ανατολή	oriente	ανατολή	oriente	N;NOM;FEM;SG	N;MASC;SG
ανατολή	sunrise	ανατολή	sunrise	N;NOM;FEM;SG	N;MASC;SG
ανατολή	amanecer	ανατολή	amanecer	N;NOM;FEM;SG	N;MASC;SG
κεφάλι	head	κεφάλι	head	N;NOM;NEUT;SG	N
κεφάλι	cabezal	κεφάλι	cabezal	N;NOM;NEUT;SG	N;MASC;SG
κεφάλι	cabeza	κεφάλι	cabeza	N;NOM;NEUT;SG	N;FEM;SG
πλάτος	latitud	πλάτος	latitud	N;ACC;NEUT;SG	N;FEM;SG
πλάτος	anchura	πλάτος	anchura	N;ACC;NEUT;SG	N;FEM;SG
πλάτος	ancho	πλάτος	ancho	N;ACC;NEUT;SG	N;MASC;SG
πλάτος	amplitud	πλάτος	amplitud	N;ACC;NEUT;SG	N;FEM;SG
πλάτος	anchura	πλάτος	anchura	N;ACC;NEUT;SG	N;FEM;SG
ιστορικός	historico	ιστορικός	historico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
ιστορικός	histórico	ιστορικός	histórico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
ιστορικός	histórica	ιστορικός	histórico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
ιστορικός	histórica	ιστορικός	histórico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
ιστορικός	historico	ιστορικός	historico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
ιστορικός	histórico	ιστορικός	histórico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
νύχτα	noche	νύχτα	noche	N;ACC;FEM;SG	N;FEM;SG
νύχτα	night	νύχτα	night	N;ACC;FEM;SG	N
συνέδριο	conferencia	συνέδριο	conferencia	N;NOM;NEUT;SG	N;FEM;SG
απόδοση	eficiencia	απόδοση	eficiencia	N;ACC;FEM;SG	N;FEM;SG
απόδοση	eficacia	απόδοση	eficacia	N;ACC;FEM;SG	N;FEM;SG
απόδοση	rendimiento	απόδοση	rendimiento	N;ACC;FEM;SG	N;MASC;SG
απόδοση	rendimiento	απόδοση	rendimiento	N;ACC;FEM;SG	N;MASC;SG
απόδοση	desempeño	απόδοση	desempeño	N;ACC;FEM;SG	N;MASC;SG
απόδοση	actuación	απόδοση	actuación	N;ACC;FEM;SG	N;FEM;SG
απόδοση	performance	απόδοση	performance	N;ACC;FEM;SG	N;FEM;SG
επεισόδιο	episodio	επεισόδιο	episodio	N;NOM;NEUT;SG	N;MASC;SG
κτίρια	edificaciones	κτίριο	edificación	N;NOM;NEUT;PL	N;FEM;PL
κτίρια	construcciones	κτίριο	construcción	N;NOM;NEUT;PL	N;FEM;PL
κτίρια	edificios	κτίριο	edificio	N;NOM;NEUT;PL	N;MASC;PL
κτίρια	inmuebles	κτίριο	inmueble	N;NOM;NEUT;PL	N;MASC;PL
ελεύθερη	libre	ελεύθερος	libre	ADJ;NOM;FEM;SG	ADJ;SG
ελεύθερη	gratuito	ελεύθερος	gratuito	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εντελώς	totalmente	εντελώς	totalmente	ADV	ADV
εντελώς	completamente	εντελώς	completamente	ADV	ADV
εντελώς	totalmente	εντελώς	totalmente	ADV	ADV
παπανδρέου	papandreou	παπάνδρεος	papandreou	N;NOM;MASC;SG	N;MASC;SG
άλλαξε	cambió	αλλάζω	cambiar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ποταμός	rio	ποταμός	rio	N;NOM;MASC;SG	N;MASC;SG
ποταμός	río	ποταμός	río	N;NOM;MASC;SG	N;MASC;SG
χρυσή	oro	χρυσός	oro	N;NOM;FEM;SG	N;MASC;SG
