van	din	van	din	ADP	ADP;ACC
rock	piatră	rock	piatră	N;MASC+FEM;SG	N;INDF;FEM;SG
rock	piatra	rock	piatră	N;MASC+FEM;SG	N;DEF;FEM;SG
rock	stânca	rock	stâncă	N;MASC+FEM;SG	N;DEF;FEM;SG
rock	stâncă	rock	stâncă	N;MASC+FEM;SG	N;INDF;FEM;SG
rock	rock	rock	rock	N;MASC+FEM;SG	N;INDF;MASC;SG
theater	teatrul	theater	teatru	N;NEUT;SG	N;DEF;MASC;SG
theater	teatru	theater	teatru	N;NEUT;SG	N;INDF;MASC;SG
theater	teatrul	theater	teatru	N;NEUT;SG	N;DEF;MASC;SG
theater	teatru	theater	teatru	N;NEUT;SG	N;INDF;MASC;SG
klassieke	clasică	klassiek	clasic	ADJ	ADJ;INDF;FEM;SG
klassieke	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
klassieke	clasică	klassiek	clasic	ADJ	ADJ;INDF;FEM;SG
klassieke	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
tijdschrift	revista	tijdschrift	revistă	N;NEUT;SG	N;DEF;FEM;SG
tijdschrift	revistă	tijdschrift	revistă	N;NEUT;SG	N;INDF;FEM;SG
tijdschrift	journal	tijdschrift	journal	N;NEUT;SG	N;INDF;MASC;SG
tijdschrift	jurnalul	tijdschrift	jurnal	N;NEUT;SG	N;DEF;MASC;SG
tijdschrift	jurnal	tijdschrift	jurnal	N;NEUT;SG	N;INDF;MASC;SG
mond	gură	mond	gură	N;MASC+FEM;SG	N;INDF;FEM;SG
mond	gura	mond	gură	N;MASC+FEM;SG	N;DEF;FEM;SG
mond	gurii	mond	gură	N;MASC+FEM;SG	N;DEF;FEM;SG
planten	plantele	plant	plantă	N;PL	N;DEF;FEM;PL
planten	plante	plant	plantă	N;PL	N;INDF;FEM;PL
materiaal	echipament	materiaal	echipament	N;NEUT;SG	N;INDF;MASC;SG
materiaal	echipare	materiaal	echipare	N;NEUT;SG	N;INDF;FEM;SG
materiaal	materialul	materiaal	material	N;NEUT;SG	N;DEF;MASC;SG
materiaal	material	materiaal	material	N;NEUT;SG	N;INDF;MASC;SG
standaard	prestabilită	standaard	prestabilit	ADJ	ADJ;INDF;FEM;SG
standaard	implicite	standaard	implicit	ADJ	ADJ;INDF;FEM;PL
standaard	implicită	standaard	implicit	ADJ	ADJ;INDF;FEM;SG
standaard	standard	standaard	standard	ADJ	ADJ
joodse	evreică	joods	evreic	ADJ	ADJ;INDF;FEM;SG
joodse	evreiesc	joods	evreiesc	ADJ	ADJ;INDF;MASC;SG
activiteiten	activitati	activiteit	activitati	N;PL	N;INDF;FEM;PL
activiteiten	activitățile	activiteit	activitate	N;PL	N;DEF;FEM;PL
activiteiten	activități	activiteit	activitate	N;PL	N;INDF;FEM;PL
deense	daneză	deens	daneză	ADJ	ADJ;INDF;FEM;SG
deense	danez	deens	danez	ADJ	ADJ;INDF;MASC;SG
allen	toți	al	tot	PRO	PRO;MASC;PL;3
allen	toate	al	tot	PRO	PRO;FEM;PL;3
allen	tot	al	tot	PRO	PRO;MASC;SG;3
beginnen	începe	beginnen	începe	V;NFIN	V;IND;SG;3;PRS;FIN
hoogleraar	profesor	hoogleraar	profesor	N;MASC+FEM;SG	N;INDF;MASC;SG
hoogleraar	profesorul	hoogleraar	profesor	N;MASC+FEM;SG	N;DEF;MASC;SG
henry	henric	henry	henric	N;MASC+FEM;SG	N;INDF;MASC;SG
steun	suport	steun	suport	N;MASC+FEM;SG	N;INDF;MASC;SG
steun	sprijin	steun	sprijin	N;MASC+FEM;SG	N;INDF;MASC;SG
steun	sprijinul	steun	sprijin	N;MASC+FEM;SG	N;DEF;MASC;SG
orgel	orgă	orgel	orgă	N;NEUT;SG	N;INDF;FEM;SG
orgel	orga	orgel	orga	N;NEUT;SG	N;DEF;FEM;SG
orgel	organ	orgel	organ	N;NEUT;SG	N;INDF;MASC;SG
orgel	organul	orgel	organ	N;NEUT;SG	N;DEF;MASC;SG
bisdom	episcopiei	bisdom	episcopie	N;NEUT;SG	N;DEF;FEM;SG
bisdom	eparhie	bisdom	eparhie	N;NEUT;SG	N;INDF;FEM;SG
precies	exacte	precies	exact	ADJ	ADJ;INDF;FEM;PL
precies	exacta	precies	exacta	ADJ	ADJ;DEF;FEM;SG
precies	exactă	precies	exact	ADJ	ADJ;INDF;FEM;SG
luik	liege	luik	liege	N;NEUT;SG	N;INDF;MASC;SG
luik	hatch	luik	hatch	N;NEUT;SG	N;INDF;MASC;SG
luik	trapa	luik	trapă	N;NEUT;SG	N;DEF;FEM;SG
hoort	aparține	horen	aparține	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
christelijke	creștin	christelijk	creștin	ADJ	ADJ;INDF;MASC;SG
christelijke	creștină	christelijk	creștină	ADJ	ADJ;INDF;FEM;SG
zang	canto	zang	canto	N;MASC+FEM;SG	N;INDF;MASC;SG
zang	cantec	zang	cantec	N;MASC+FEM;SG	N;INDF;MASC;SG
zang	song	zang	song	N;MASC+FEM;SG	N;INDF;MASC;SG
zang	melodie	zang	melodie	N;MASC+FEM;SG	N;INDF;FEM;SG
zang	cântec	zang	cântec	N;MASC+FEM;SG	N;INDF;MASC;SG
genre	gen	genre	gen	N;NEUT;SG	N;INDF;MASC;SG
stelt	propune	stellen	propune	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
verbinding	conexiunea	verbinding	conexiune	N;MASC+FEM;SG	N;DEF;FEM;SG
verbinding	conexiune	verbinding	conexiune	N;MASC+FEM;SG	N;INDF;FEM;SG
dragen	purtând	dragen	purta	V;NFIN	V;V.MSDR
dragen	purta	dragen	purta	V;NFIN	V;IND;SG;3;IPFV;FIN
dragen	poartă	dragen	purta	V;NFIN	V;IND;3;PRS;FIN
kritiek	critica	kritiek	critică	N;MASC+FEM;SG	N;DEF;FEM;SG
kritiek	critica	kritiek	critică	N;MASC+FEM;SG	N;DEF;FEM;SG
kritiek	critica	kritiek	critică	N;MASC+FEM;SG	N;DEF;FEM;SG
oorsprong	origine	oorsprong	origine	N;MASC+FEM;SG	N;INDF;FEM;SG
oorsprong	originea	oorsprong	origine	N;MASC+FEM;SG	N;DEF;FEM;SG
divisie	divizia	divisie	divizie	N;MASC+FEM;SG	N;DEF;FEM;SG
divisie	divizare	divisie	divizare	N;MASC+FEM;SG	N;INDF;FEM;SG
divisie	diviziunea	divisie	diviziune	N;MASC+FEM;SG	N;DEF;FEM;SG
divisie	diviziune	divisie	diviziune	N;MASC+FEM;SG	N;INDF;FEM;SG
divisie	divizie	divisie	divizie	N;MASC+FEM;SG	N;INDF;FEM;SG
zwaar	grele	zwaar	greu	ADJ	ADJ;INDF;FEM;PL
zwaar	grea	zwaar	greu	ADJ	ADJ;INDF;FEM;SG
zwaar	grei	zwaar	grei	ADJ	ADJ;INDF;MASC;PL
vrienden	prietenii	vriend	prietenie	N;PL	N;DEF;MASC;PL
vrienden	prieteni	vriend	prieten	N;PL	N;INDF;MASC;PL
verkozen	aleși	verkiezen	ales	V;V.PTCP	V;IND;PL;2;IPFV;FIN
spons	burete	spons	burete	N;MASC+FEM;SG	N;INDF;MASC;SG
spons	buretele	spons	burete	N;MASC+FEM;SG	N;DEF;MASC;SG
lage	scăzută	laag	scăzut	ADJ	ADJ;INDF;FEM;SG
lage	scăzut	laag	scăzut	ADJ	ADJ;INDF;MASC;SG
kijken	caut	kijken	căuta	V;NFIN	V;IND;SG;1;PRS;FIN
kijken	privesc	kijken	privi	V;NFIN	V;IND;PL;3;PRS;FIN
opera	opera	opera	operă	N;MASC+FEM;SG	N;DEF;FEM;SG
opera	operă	opera	operă	N;MASC+FEM;SG	N;INDF;FEM;SG
soldaten	soldaţi	soldaat	soldag	N;PL	N;INDF;MASC;PL
soldaten	soldați	soldaat	soldat	N;PL	N;INDF;MASC;PL
soldaten	soldaţii	soldaat	soldag	N;PL	N;DEF;MASC;PL
soldaten	soldati	soldaat	soldat	N;PL	N;INDF;MASC;PL
originele	originala	origineel	original	ADJ	ADJ;DEF;FEM;SG
originele	originale	origineel	original	ADJ	ADJ;INDF;FEM;PL
originele	original	origineel	original	ADJ	ADJ;INDF;MASC;SG
originele	originală	origineel	original	ADJ	ADJ;INDF;FEM;SG
internet	internetul	internet	internet	N;NEUT;SG	N;DEF;MASC;SG
internet	internet	internet	internet	N;NEUT;SG	N;INDF;MASC;SG
thema	tematica	thema	tematică	N;NEUT;SG	N;DEF;FEM;SG
thema	temă	thema	temă	N;NEUT;SG	N;INDF;FEM;SG
thema	tema	thema	temă	N;NEUT;SG	N;DEF;FEM;SG
politie	poliție	politie	poliție	N;MASC+FEM;SG	N;INDF;FEM;SG
politie	politia	politie	politie	N;MASC+FEM;SG	N;DEF;FEM;SG
politie	poliția	politie	poliție	N;MASC+FEM;SG	N;DEF;FEM;SG
provinciale	provincial	provinciaal	provincial	ADJ	ADJ;INDF;MASC;SG
show	spectacol	show	spectacol	N;MASC+FEM;SG	N;INDF;MASC;SG
encyclopedisch	enciclopedice	encyclopedisch	enciclopedic	ADJ	ADJ;INDF;FEM;PL
begrip	înțelegerea	begrip	înțelegere	N;NEUT;SG	N;DEF;FEM;SG
begrip	intelegere	begrip	intelegere	N;NEUT;SG	N;INDF;FEM;SG
begrip	înțelegere	begrip	înțelegere	N;NEUT;SG	N;INDF;FEM;SG
dingen	lucrurile	dingen	lucru	N;PL	N;DEF;FEM;PL
dingen	lucruri	dingen	lucru	N;PL	N;INDF;FEM;PL
thuis	acasă	thuis	acasă	ADV	ADV
kust	coasta	kust	coastă	N;MASC+FEM;SG	N;DEF;FEM;SG
kust	coastă	kust	coastă	N;MASC+FEM;SG	N;INDF;FEM;SG
kust	coast	kust	coast	N;MASC+FEM;SG	N;INDF;MASC;SG
dirigent	dirijor	dirigent	dirijor	N;MASC+FEM;SG	N;INDF;MASC;SG
dirigent	conductor	dirigent	conductor	N;MASC+FEM;SG	N;INDF;MASC;SG
last	povara	last	povară	N;MASC+FEM;SG	N;DEF;FEM;SG
last	povară	last	puva	N;MASC+FEM;SG	N;INDF;FEM;SG
voorkeur	preferință	voorkeur	preferință	N;MASC+FEM;SG	N;INDF;FEM;SG
santa	santa	santa	santă	N;SG	N
historisch	istorică	historisch	istoric	ADJ	ADJ;INDF;FEM;SG
historisch	istoric	historisch	istoric	ADJ	ADJ;INDF;MASC;SG
historisch	istorice	historisch	istoric	ADJ	ADJ;INDF;FEM;PL
historisch	istorică	historisch	istoric	ADJ	ADJ;INDF;FEM;SG
historisch	istoric	historisch	istoric	ADJ	ADJ;INDF;MASC;SG
head	cap	head	cap	N;MASC+FEM;SG	N;INDF;MASC;SG
head	capul	head	cap	N;MASC+FEM;SG	N;DEF;MASC;SG
plannen	planurile	plan	plan	N;PL	N;DEF;FEM;PL
plannen	planuri	plan	plan	N;PL	N;INDF;FEM;PL
max	max	max	max	N;MASC+FEM;SG	N;INDF;MASC;SG
slecht	rea	slecht	rău	ADJ	ADJ;INDF;FEM;SG
regisseur	director	regisseur	director	N;MASC+FEM;SG	N;INDF;MASC;SG
regisseur	regizor	regisseur	regizor	N;MASC+FEM;SG	N;INDF;MASC;SG
maatschappij	societatea	maatschappij	societate	N;MASC+FEM;SG	N;DEF;FEM;SG
maatschappij	societate	maatschappij	societate	N;MASC+FEM;SG	N;INDF;FEM;SG
begraven	îngropa	begraven	îngropa	V;V.PTCP	V;IND;SG;3;IPFV;FIN
begraven	îngroapă	begraven	îngropa	V;V.PTCP	V;IND;3;PRS;FIN
afhankelijk	dependentă	afhankelijk	dependent	ADJ	ADJ;INDF;FEM;SG
afhankelijk	dependente	afhankelijk	dependent	ADJ	ADJ;INDF;FEM;PL
onbekend	necunoscut	onbekend	necunoscut	ADJ	ADJ;INDF;MASC;SG
onbekend	necunoscute	onbekend	necunoscut	ADJ	ADJ;INDF;FEM;PL
onbekend	necunoscută	onbekend	necunoscut	ADJ	ADJ;INDF;FEM;SG
oplossing	soluție	oplossing	soluție	N;MASC+FEM;SG	N;INDF;FEM;SG
oplossing	solutie	oplossing	solutie	N;MASC+FEM;SG	N;INDF;FEM;SG
oplossing	soluția	oplossing	soluție	N;MASC+FEM;SG	N;DEF;FEM;SG
gewicht	greutate	gewicht	greutate	N;NEUT;SG	N;INDF;FEM;SG
gewicht	greutatea	gewicht	greutate	N;NEUT;SG	N;DEF;FEM;SG
collega	colega	collega	colegă	N;MASC+FEM;SG	N;DEF;FEM;SG
collega	colegul	collega	coleg	N;MASC+FEM;SG	N;DEF;MASC;SG
collega	colegă	collega	colegă	N;MASC+FEM;SG	N;INDF;FEM;SG
collega	coleg	collega	coleg	N;MASC+FEM;SG	N;INDF;MASC;SG
collega	coleg	collega	coleg	N;MASC+FEM;SG	N;INDF;MASC;SG
moderator	moderator	moderator	moderator	N;MASC+FEM;SG	N;INDF;MASC;SG
helpen	ajută	helpen	ajuta	V;NFIN	V;IND;SG;3;PST;FIN
rijden	conducând	rijden	conduce	V;NFIN	V;V.MSDR
star	vedeta	star	vedeta	N;MASC+FEM;SG	N;DEF;FEM;SG
star	steaua	star	stea	N;MASC+FEM;SG	N;DEF;FEM;SG
beschrijving	descriere	beschrijving	descriere	N;MASC+FEM;SG	N;INDF;FEM;SG
beschrijving	descrierea	beschrijving	descriere	N;MASC+FEM;SG	N;DEF;FEM;SG
actie	acţiune	actie	acţiune	N;MASC+FEM;SG	N;INDF;FEM;SG
actie	actiune	actie	actiune	N;MASC+FEM;SG	N;INDF;FEM;SG
actie	acțiune	actie	acțiune	N;MASC+FEM;SG	N;INDF;FEM;SG
deels	partial	deels	partial	ADJ	ADJ;INDF;MASC;SG
deels	partial	deels	partial	ADJ	ADJ;INDF;MASC;SG
trekken	trage	trekken	trage	V;NFIN	V;IND;SG;3;PRS;FIN
trekken	desenează	trekken	desena	V;NFIN	V;IND;3;PRS;FIN
trekken	atrage	trekken	atrage	V;NFIN	V;IND;SG;3;PRS;FIN
trekken	atrag	trekken	atrage	V;NFIN	V;IND;PL;3;PRS;FIN
wielrenner	ciclist	wielrenner	ciclist	N;MASC+FEM;SG	N;INDF;MASC;SG
vriend	prieten	vriend	prieten	N;MASC+FEM;SG	N;INDF;MASC;SG
vriend	prietenă	vriend	prietenă	N;MASC+FEM;SG	N;INDF;FEM;SG
gehad	avea	hebben	avea	V;V.PTCP	V;IND;SG;3;IPFV;FIN
gehad	avut	hebben	avea	V;V.PTCP	V;MASC;SG;V.PTCP
professor	profesor	professor	profesor	N;MASC+FEM;SG	N;INDF;MASC;SG
professor	profesorul	professor	profesor	N;MASC+FEM;SG	N;DEF;MASC;SG
technische	tehnice	technisch	tehnic	ADJ	ADJ;INDF;FEM;PL
technische	tehnic	technisch	tehnic	ADJ	ADJ;INDF;MASC;SG
vogel	pasare	vogel	pasar	N;MASC+FEM;SG	N;INDF;FEM;SG
vogel	pasăre	vogel	pasăre	N;MASC+FEM;SG	N;INDF;FEM;SG
vogel	pasărea	vogel	pasăre	N;MASC+FEM;SG	N;DEF;FEM;SG
vogel	bird	vogel	bird	N;MASC+FEM;SG	N;INDF;MASC;SG
mogelijkheid	posibilitate	mogelijkheid	posibilitate	N;MASC+FEM;SG	N;INDF;FEM;SG
mogelijkheid	posibilitatea	mogelijkheid	posibilitate	N;MASC+FEM;SG	N;DEF;FEM;SG
route	traseu	route	traseu	N;MASC+FEM;SG	N;INDF;MASC;SG
route	rută	route	rută	N;MASC+FEM;SG	N;INDF;FEM;SG
route	ruta	route	ruta	N;MASC+FEM;SG	N;DEF;FEM;SG
route	traseul	route	traseu	N;MASC+FEM;SG	N;DEF;MASC;SG
lucht	cerul	lucht	cer	N;MASC+FEM;SG	N;DEF;MASC;SG
lucht	sky	lucht	sky	N;MASC+FEM;SG	N;INDF;MASC;SG
lucht	aer	lucht	aer	N;MASC+FEM;SG	N;INDF;MASC;SG
lucht	aerul	lucht	aer	N;MASC+FEM;SG	N;DEF;MASC;SG
lucht	air	lucht	air	N;MASC+FEM;SG	N;INDF;MASC;SG
afbeeldingen	imagini	afbeelding	imagine	N;PL	N;INDF;FEM;PL
afbeeldingen	imaginile	afbeelding	imagine	N;PL	N;DEF;FEM;PL
laag	scăzută	laag	scăzut	ADJ	ADJ;INDF;FEM;SG
laag	scăzut	laag	scăzut	ADJ	ADJ;INDF;MASC;SG
vrouwelijke	feminin	vrouwelijk	feminin	ADJ	ADJ;INDF;MASC;SG
vrouwelijke	feminina	vrouwelijk	feminină	ADJ	ADJ;DEF;FEM;SG
vrouwelijke	feminină	vrouwelijk	feminin	ADJ	ADJ;INDF;FEM;SG
vrouwelijke	feminin	vrouwelijk	feminin	ADJ	ADJ;INDF;MASC;SG
afdeling	departamentul	afdeling	departament	N;MASC+FEM;SG	N;DEF;MASC;SG
afdeling	departament	afdeling	departament	N;MASC+FEM;SG	N;INDF;MASC;SG
afdeling	divizia	afdeling	divizie	N;MASC+FEM;SG	N;DEF;FEM;SG
afdeling	divizare	afdeling	divizare	N;MASC+FEM;SG	N;INDF;FEM;SG
afdeling	diviziunea	afdeling	diviziune	N;MASC+FEM;SG	N;DEF;FEM;SG
afdeling	diviziune	afdeling	diviziune	N;MASC+FEM;SG	N;INDF;FEM;SG
afdeling	divizie	afdeling	divizie	N;MASC+FEM;SG	N;INDF;FEM;SG
afdeling	sectiune	afdeling	sectiune	N;MASC+FEM;SG	N;INDF;FEM;SG
afdeling	secţiunea	afdeling	secgiune	N;MASC+FEM;SG	N;DEF;FEM;SG
afdeling	secțiune	afdeling	secțiune	N;MASC+FEM;SG	N;INDF;FEM;SG
afdeling	secţiune	afdeling	secţiune	N;MASC+FEM;SG	N;INDF;FEM;SG
afdeling	secțiunea	afdeling	secțiune	N;MASC+FEM;SG	N;DEF;FEM;SG
cijfers	notele	cijfer	notă	N;PL	N;DEF;FEM;PL
cijfers	gradele	cijfer	grad	N;PL	N;DEF;FEM;PL
cijfers	cifre	cijfer	cifră	N;PL	N;INDF;FEM;PL
cijfers	figuri	cijfer	figură	N;PL	N;INDF;FEM;PL
cijfers	cifrele	cijfer	cifre	N;PL	N;DEF;FEM;PL
studio	studio	studio	studio	N;MASC+FEM;SG	N;INDF;MASC;SG
studio	studioul	studio	studio	N;MASC+FEM;SG	N;DEF;MASC;SG
proces	procedeu	proces	procedeu	N;NEUT;SG	N;INDF;MASC;SG
proces	proces	proces	proces	N;NEUT;SG	N;INDF;MASC;SG
proces	procesului	proces	proces	N;NEUT;SG	N;DEF;MASC;SG
proces	procesul	proces	proces	N;NEUT;SG	N;DEF;MASC;SG
proces	proces	proces	proces	N;NEUT;SG	N;INDF;MASC;SG
proces	procesul	proces	proces	N;NEUT;SG	N;DEF;MASC;SG
behoren	aparțin	behoren	aparține	V;NFIN	V;IND;PL;3;PRS;FIN
hart	inima	hart	inimă	N;NEUT;SG	N;DEF;FEM;SG
hart	inimă	hart	inimă	N;NEUT;SG	N;INDF;FEM;SG
studenten	studenti	student	student	N;PL	N;INDF;MASC;PL
studenten	elevi	student	elev	N;PL	N;INDF;MASC;PL
studenten	studenți	student	student	N;PL	N;INDF;MASC;PL
studenten	elevii	student	elev	N;PL	N;DEF;MASC;PL
relevant	relevant	relevant	relevant	ADJ	ADJ;INDF;MASC;SG
relevant	relevantă	relevant	relevant	ADJ	ADJ;INDF;FEM;SG
relevant	relevante	relevant	relevant	ADJ	ADJ;INDF;FEM;PL
televisie	televizor	televisie	televizor	N;MASC+FEM;SG	N;INDF;MASC;SG
televisie	televiziune	televisie	televiziune	N;MASC+FEM;SG	N;INDF;FEM;SG
televisie	televiziunea	televisie	televiziune	N;MASC+FEM;SG	N;DEF;FEM;SG
elementen	elemente	element	element	N;PL	N;INDF;FEM;PL
lijnen	liniile	lijn	linie	N;PL	N;DEF;FEM;PL
lijnen	linii	lijn	linie	N;PL	N;INDF;FEM;PL
lijnen	replici	lijn	replic	N;PL	N;INDF;FEM;PL
beker	trofeu	beker	trofeu	N;MASC+FEM;SG	N;INDF;MASC;SG
beker	trofeul	beker	trofeu	N;MASC+FEM;SG	N;DEF;MASC;SG
beker	cupa	beker	cupă	N;MASC+FEM;SG	N;DEF;FEM;SG
beker	cupă	beker	cupă	N;MASC+FEM;SG	N;INDF;FEM;SG
beker	ceașcă	beker	ceașcă	N;MASC+FEM;SG	N;INDF;FEM;SG
baron	baron	baron	baron	N;MASC+FEM;SG	N;INDF;MASC;SG
braziliaanse	braziliană	braziliaans	braziliană	ADJ	ADJ;INDF;FEM;SG
braziliaanse	brazilian	braziliaans	brazilian	ADJ	ADJ;INDF;MASC;SG
landschap	peisaj	landschap	peisaj	N;NEUT;SG	N;INDF;MASC;SG
landschap	peisajului	landschap	peisaj	N;NEUT;SG	N;DEF;MASC;SG
landschap	peisajul	landschap	peisaj	N;NEUT;SG	N;DEF;MASC;SG
voorkomt	previne	voorkomen	preveni	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
afrikaanse	africani	afrikaans	african	ADJ	ADJ;INDF;MASC;PL
afrikaanse	africană	afrikaans	african	ADJ	ADJ;INDF;FEM;SG
afrikaanse	africane	afrikaans	african	ADJ	ADJ;INDF;FEM;PL
afrikaanse	african	afrikaans	african	ADJ	ADJ;INDF;MASC;SG
adel	adel	adel	adel	N;MASC+FEM;SG	N;INDF;MASC;SG
adel	nobilimea	adel	nobilime	N;MASC+FEM;SG	N;DEF;FEM;SG
groene	verzi	groen	verde	ADJ	ADJ;INDF;PL
brand	focul	brand	foc	N;MASC+FEM;SG	N;DEF;MASC;SG
brand	incendiu	brand	incendiu	N;MASC+FEM;SG	N;INDF;MASC;SG
brand	foc	brand	foc	N;MASC+FEM;SG	N;INDF;MASC;SG
brand	brand	brand	brand	N;MASC+FEM;SG	N;INDF;MASC;SG
brand	marca	brand	marcă	N;MASC+FEM;SG	N;DEF;FEM;SG
brand	marcă	brand	marcă	N;MASC+FEM;SG	N;INDF;FEM;SG
brand	arsură	brand	arsura	N;MASC+FEM;SG	N;INDF;FEM;SG
kampioenschappen	campionatele	kampioenschap	campionat	N;PL	N;DEF;FEM;PL
kampioenschappen	campionate	kampioenschap	campiona	N;PL	N;INDF;FEM;PL
vandaag	azi	vandaag	azi	ADV	ADV
vandaag	astăzi	vandaag	astăzi	ADV	ADV
oprichting	fondarea	oprichting	fondare	N;MASC+FEM;SG	N;DEF;FEM;SG
oprichting	fondator	oprichting	fondator	N;MASC+FEM;SG	N;INDF;MASC;SG
principe	principiul	principe	principiu	N;NEUT;SG	N;DEF;MASC;SG
principe	principiu	principe	principiu	N;NEUT;SG	N;INDF;MASC;SG
verantwoordelijk	responsabil	verantwoordelijk	responsabil	ADJ	ADJ;INDF;MASC;SG
verantwoordelijk	răspunzător	verantwoordelijk	răspunzător	ADJ	ADJ;INDF;MASC;SG
verantwoordelijk	responsabili	verantwoordelijk	responsabil	ADJ	ADJ;INDF;MASC;PL
verantwoordelijk	responsabilă	verantwoordelijk	responsabil	ADJ	ADJ;INDF;FEM;SG
rechter	judge	rechter	judge	N;MASC+FEM;SG	N;INDF;MASC;SG
rechter	judecator	rechter	judecator	N;MASC+FEM;SG	N;INDF;MASC;SG
rechter	judecător	rechter	judecător	N;MASC+FEM;SG	N;INDF;MASC;SG
kleuren	culori	kleur	culoare	N;PL	N;INDF;FEM;PL
kleuren	culori	kleur	culoare	N;PL	N;INDF;FEM;PL
kleuren	culorile	kleur	culoare	N;PL	N;DEF;FEM;PL
exemplaren	copiile	exemplaar	copie	N;PL	N;DEF;FEM;PL
prijzen	prețurile	prijs	preț	N;PL	N;DEF;FEM;PL
prijzen	preturi	prijs	pretură	N;PL	N;INDF;FEM;PL
prijzen	prețuri	prijs	preț	N;PL	N;INDF;FEM;PL
vervoer	transportare	vervoer	transportare	N;NEUT;SG	N;INDF;FEM;SG
vervoer	transport	vervoer	transport	N;NEUT;SG	N;INDF;MASC;SG
vervoer	transportul	vervoer	transport	N;NEUT;SG	N;DEF;MASC;SG
vervoer	transport	vervoer	transport	N;NEUT;SG	N;INDF;MASC;SG
vervoer	transportul	vervoer	transport	N;NEUT;SG	N;DEF;MASC;SG
verdrag	convenția	verdrag	convenție	N;NEUT;SG	N;DEF;FEM;SG
verdrag	convenție	verdrag	convenție	N;NEUT;SG	N;INDF;FEM;SG
verdrag	tratat	verdrag	tratat	N;NEUT;SG	N;INDF;MASC;SG
verdrag	tratatul	verdrag	tratat	N;NEUT;SG	N;DEF;MASC;SG
personage	personaj	personage	personaj	N;NEUT;SG	N;INDF;MASC;SG
personage	caracterul	personage	caracter	N;NEUT;SG	N;DEF;MASC;SG
personage	caracter	personage	caracter	N;NEUT;SG	N;INDF;MASC;SG
verdwenen	dispărut	verdwijnen	dispărea	V;V.PTCP	V;MASC;SG;V.PTCP
californië	california	californië	californie	N;NEUT;SG	N;DEF;FEM;SG
vermoedelijk	presupus	vermoedelijk	presupune	ADJ	ADJ;INDF;MASC;SG
biografie	biografia	biografie	biografie	N;MASC+FEM;SG	N;DEF;FEM;SG
biografie	biografie	biografie	biografie	N;MASC+FEM;SG	N;INDF;FEM;SG
record	record	record	record	N;NEUT;SG	N;INDF;MASC;SG
record	înregistrare	record	înregistrare	N;NEUT;SG	N;INDF;FEM;SG
profiel	profil	profiel	profil	N;NEUT;SG	N;INDF;MASC;SG
profiel	profilul	profiel	profil	N;NEUT;SG	N;DEF;MASC;SG
zeeland	zeelandă	zeeland	zeelandă	N;MASC+FEM;SG	N;INDF;FEM;SG
zeeland	zeeland	zeeland	zeeland	N;MASC+FEM;SG	N;INDF;MASC;SG
opstand	revolta	opstand	revolta	N;MASC+FEM;SG	N;DEF;FEM;SG
opstand	răscoală	opstand	răscoală	N;MASC+FEM;SG	N;INDF;FEM;SG
opstand	revoltă	opstand	revolta	N;MASC+FEM;SG	N;INDF;FEM;SG
opstand	revolta	opstand	revolta	N;MASC+FEM;SG	N;DEF;FEM;SG
opstand	revoltă	opstand	revolta	N;MASC+FEM;SG	N;INDF;FEM;SG
opstand	rebeliune	opstand	rebeliune	N;MASC+FEM;SG	N;INDF;FEM;SG
opstand	rebeliunea	opstand	rebeliune	N;MASC+FEM;SG	N;DEF;FEM;SG
collectie	colectie	collectie	colectie	N;MASC+FEM;SG	N;INDF;FEM;SG
collectie	colecţie	collectie	colecţie	N;MASC+FEM;SG	N;INDF;FEM;SG
collectie	colecţia	collectie	colechie	N;MASC+FEM;SG	N;DEF;FEM;SG
collectie	colecție	collectie	colecție	N;MASC+FEM;SG	N;INDF;FEM;SG
collectie	colectare	collectie	colectare	N;MASC+FEM;SG	N;INDF;FEM;SG
collectie	colecția	collectie	colecție	N;MASC+FEM;SG	N;DEF;FEM;SG
persoonlijk	personala	persoonlijk	personal	ADJ	ADJ;DEF;FEM;SG
persoonlijk	personală	persoonlijk	personal	ADJ	ADJ;INDF;FEM;SG
persoonlijk	personale	persoonlijk	personal	ADJ	ADJ;INDF;FEM;PL
terrein	teren	terrein	teren	N;NEUT;SG	N;INDF;MASC;SG
karakter	personaj	karakter	personaj	N;NEUT;SG	N;INDF;MASC;SG
karakter	caracterul	karakter	caracter	N;NEUT;SG	N;DEF;MASC;SG
karakter	caracter	karakter	caracter	N;NEUT;SG	N;INDF;MASC;SG
albums	albumele	album	album	N;PL	N;DEF;FEM;PL
albums	albume	album	album	N;PL	N;INDF;FEM;PL
energie	energia	energie	energie	N;MASC+FEM;SG	N;DEF;FEM;SG
energie	energie	energie	energie	N;MASC+FEM;SG	N;INDF;FEM;SG
vriendelijke	prietenoasă	vriendelijk	prietenos	ADJ	ADJ;INDF;FEM;SG
vriendelijke	prietenos	vriendelijk	prietenos	ADJ	ADJ;INDF;MASC;SG
eigendom	proprietate	eigendom	proprietate	N;NEUT;SG	N;INDF;FEM;SG
