per	for	per	for	ADP	ADP
atti	handlinger	atto	handling	N;MASC;PL	N;INDF;FEM;PL
atti	gjerninger	atto	gjerning	N;MASC;PL	N;INDF;FEM;PL
chitarrista	gitarist	chitarrista	gitarist	N;SG	N;INDF;MASC;SG
azioni	handlingene	azione	handling	N;FEM;PL	N;DEF;FEM;PL
azioni	handlinger	azione	handling	N;FEM;PL	N;INDF;FEM;PL
utilizzare	bruke	utilizzare	bruke	V;NFIN	V;NFIN
russa	russisk	russo	russisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
ferro	jern	ferro	jern	N;MASC;SG	N;INDF;NEUT;SG
ferro	strykejern	ferro	strykejern	N;MASC;SG	N;INDF;NEUT;SG
ferro	ferro	ferro	ferro	N;MASC;SG	N;INDF;MASC;SG
normale	normalt	normale	normal	ADJ;SG	ADJ;INDF;NEUT;SG
normale	normal	normale	normal	ADJ;SG	ADJ;INDF;SG
traccia	track	traccia	track	N;FEM;SG	N;INDF;MASC;SG
traccia	spore	traccia	spore	N;FEM;SG	N;INDF;MASC;SG
washington	washington	washington	washington	N;MASC;SG	N;INDF;NEUT;SG
messaggio	melding	messaggio	melding	N;MASC;SG	N;INDF;FEM;SG
messaggio	budskap	messaggio	budskap	N;MASC;SG	N;INDF;MASC;SG
messaggio	beskjed	messaggio	beskjed	N;MASC;SG	N;INDF;FEM;SG
borgo	hamlet	borgo	haml	N;MASC;SG	N;DEF;NEUT;SG
out	out	out	out	N;MASC	N;INDF
categorie	kategoriene	categoria	kategorie	N;FEM;PL	N;DEF;FEM;PL
categorie	kategorier	categoria	kategorie	N;FEM;PL	N;INDF;FEM;PL
parma	parma	parma	parma	N;FEM;SG	N;INDF;MASC;SG
iniziato	begynte	iniziare	begynne	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
geografia	geografi	geografia	geografi	N;FEM;SG	N;INDF;MASC;SG
latitudine	breddegrad	latitudine	breddegrad	N;FEM;SG	N;INDF;MASC;SG
ovviamente	tydeligvis	ovviamente	tydeligvis	ADV	ADV
division	divisjon	division	divisjon	N;FEM	N;INDF;MASC;SG
strumento	instrument	strumento	instrument	N;MASC;SG	N;INDF;NEUT;SG
strumento	verktøy	strumento	verktøy	N;MASC;SG	N;INDF;NEUT;SG
brian	brian	brian	brian	N;FEM;SG	N;INDF;MASC;SG
leggere	lese	leggere	lese	V;NFIN	V;V.PTCP
leggere	les	leggere	lese	V;NFIN	V;IMP;FIN
ipotesi	antagelser	ipotesi	antagelser	N;FEM	N;INDF;NEUT;SG
ipotesi	antakelser	ipotesi	antakelser	N;FEM	N;INDF;NEUT;SG
ipotesi	hypoteser	ipotesi	hypotese	N;FEM	N;INDF;MASC;SG
ipotesi	hypotese	ipotesi	hypotese	N;FEM	N;INDF;MASC;SG
influenza	innflytelse	influenza	innflytels	N;FEM;SG	N;INDF;MASC;SG
influenza	påvirkning	influenza	påvirkning	N;FEM;SG	N;INDF;FEM;SG
modalità	modus	modalità	modus	N;FEM	N;INDF;NEUT;SG
modalità	mode	modalità	mode	N;FEM	N;INDF;MASC;SG
organo	orgel	organo	orgel	N;MASC;SG	N;INDF;NEUT;SG
organo	organ	organo	organ	N;MASC;SG	N;INDF;NEUT;SG
capire	forstår	capire	forstå	V;NFIN	V;IND;PRS;FIN
capire	forstå	capire	forstå	V;NFIN	V;NFIN
capire	skjønner	capire	skjønne	V;NFIN	V;IND;PRS;FIN
leader	ledere	leader	ledere	N	N;INDF;MASC;SG
mura	murer	muro	mure	N;FEM;PL	N;INDF;FEM;PL
mura	vegger	muro	vegg	N;FEM;PL	N;INDF;MASC;PL
celebre	berømt	celebre	berømme	ADJ;SG	ADJ;INDF;SG
comitato	komiteen	comitato	komité	N;MASC;SG	N;DEF;MASC;SG
comitato	komité	comitato	komité	N;MASC;SG	N;INDF;MASC;SG
etichetta	etikett	etichetta	etikett	N;FEM;SG	N;INDF;MASC;SG
scritti	skriftlige	scritto	skriftlig	ADJ;MASC;PL	ADJ;PL
coda	køen	coda	køen	N;FEM;SG	N;DEF;MASC;SG
coda	kø	coda	kø	N;FEM;SG	N;INDF;MASC;SG
coda	halen	coda	hal	N;FEM;SG	N;DEF;MASC;SG
coda	hale	coda	hale	N;FEM;SG	N;INDF;MASC;SG
coda	coda	coda	code	N;FEM;SG	N;INDF;MASC;SG
incidente	hendelsen	incidente	hendels	N;MASC;SG	N;DEF;MASC;SG
incidente	ulykke	incidente	ulykke	N;MASC;SG	N;INDF;FEM;SG
incidente	uhell	incidente	uhell	N;MASC;SG	N;INDF;NEUT;SG
metal	metall	metal	metall	N	N;INDF;NEUT;SG
metal	metal	metal	metal	N	N;INDF;MASC;SG
verona	verona	verona	veron	N;FEM;SG	N
composizione	sammensetning	composizione	sammensetning	N;FEM;SG	N;INDF;FEM;SG
composizione	komposisjon	composizione	komposisjon	N;FEM;SG	N;INDF;MASC;SG
guido	guido	guidare	guido	N;MASC;SG	N;INDF;MASC;SG
significato	betydning	significato	betydning	N;MASC;SG	N;INDF;FEM;SG
significato	mening	significato	mening	N;MASC;SG	N;INDF;FEM;SG
significato	betydning	significato	betydning	N;MASC;SG	N;INDF;FEM;SG
segue	følger	seguire	følge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
femmine	kvinner	femmina	kvinne	N;FEM;PL	N;INDF;FEM;PL
musicali	musical	musicale	musical	N;MASC;PL	N
fede	faith	fede	faith	N;FEM;SG	N;INDF;NEUT;SG
fede	tro	fede	tro	N;FEM;SG	N;INDF;MASC;SG
fede	fede	fede	fede	N;FEM;SG	N;INDF;MASC;SG
prove	tester	prova	tester	N;FEM;PL	N;INDF;FEM;PL
prove	tester	prova	tester	N;FEM;PL	N;INDF;FEM;PL
nemico	fiende	nemico	fiende	N;MASC;SG	N;INDF;MASC;SG
nemico	fiende	nemico	fiende	N;MASC;SG	N;INDF;MASC;SG
documenti	dokumenter	documento	dokumenter	N;MASC;PL	N;INDF;FEM;PL
specialità	spesialiteter	specialità	spesialitet	N;FEM	N;INDF;MASC;PL
specialità	spesialitet	specialità	spesialitet	N;FEM	N;INDF;MASC;SG
poteri	krefter	potere	kraft	N;MASC;PL	N;INDF;FEM;PL
poteri	powers	potere	powers	N;MASC;PL	N;INDF
young	young	young	young	N	N;INDF;NEUT;SG
segretario	sekretær	segretario	sekretær	N;MASC;SG	N;INDF;MASC;SG
istituzione	institusjon	istituzione	institusjon	N;FEM;SG	N;INDF;MASC;SG
decreto	forskrift	decreto	forskrift	N;MASC;SG	N;INDF;FEM;SG
strade	veiene	strada	veie	N;FEM;PL	N;DEF;FEM;PL
strade	veier	strada	veier	N;FEM;PL	N;INDF;FEM;PL
strade	gater	strada	gater	N;FEM;PL	N;INDF;FEM;PL
strade	gatene	strada	gate	N;FEM;PL	N;DEF;FEM;PL
concetto	konsept	concetto	konsept	N;MASC;SG	N;INDF;NEUT;SG
concetto	konseptet	concetto	konsept	N;MASC;SG	N;DEF;NEUT;SG
edit	rediger	edit	redig	N;MASC	N;INDF;MASC;PL
edit	edit	edit	edit	N;MASC	N;INDF;NEUT;SG
edit	redigering	edit	redigering	N;MASC	N;INDF;FEM;SG
sesto	sjette	sesto	sjette	ADJ;MASC;SG	ADJ;DEF;SG
gradi	grader	grado	grad	N;MASC;PL	N;INDF;FEM;PL
rivoluzione	revolusjon	rivoluzione	revolusjon	N;FEM;SG	N;INDF;MASC;SG
bill	regning	bill	regning	N	N;INDF;FEM;SG
bill	bill	bill	bill	N	N;INDF;MASC;SG
motori	motorene	motore	motore	N;MASC;PL	N;DEF;FEM;PL
tiro	tigergutt	tiro	tigergutt	N;MASC;SG	N;INDF;MASC;SG
tiro	skyting	tiro	skyting	N;MASC;SG	N;INDF;FEM;SG
campioni	champions	campione	champions	N;MASC;PL	N
svizzero	sveitsisk	svizzero	sveitsisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
differenti	ulike	differente	ulik	ADJ;PL	ADJ;PL
differenti	forskjellige	differente	forskjellig	ADJ;PL	ADJ;PL
abitato	bebodd	abitare	beby	N;MASC;SG	N;INDF;MASC;SG
piante	planter	pianta	plante	N;FEM;PL	N;INDF;FEM;PL
temperatura	temperatur	temperatura	temperatur	N;FEM;SG	N;INDF;MASC;SG
imprenditore	entreprenørskap	imprenditore	entreprenørskap	N;MASC;SG	N;INDF;MASC;SG
imprenditore	entreprenør	imprenditore	entreprenør	N;MASC;SG	N;INDF;MASC;SG
imprenditore	forretningsmann	imprenditore	forretningsmann	N;MASC;SG	N;INDF;MASC;SG
imprenditore	forretningsfolk	imprenditore	forretningsfolk	N;MASC;SG	N;INDF;NEUT;SG
brescia	brescia	brescia	bresci	N;FEM;SG	N
americana	amerikansk	americano	amerikansk	ADJ;FEM;SG	ADJ;INDF;SG
scontro	clash	scontro	clash	N;MASC;SG	N
asteroide	asteroide	asteroide	asteroid	N;MASC;SG	N;INDF;MASC;SG
riprese	filmer	riprendere	film	N;FEM;PL	N;INDF;FEM;PL
longitudine	lengdegrad	longitudine	lengdegrad	N;FEM;SG	N;INDF;MASC;SG
benedetto	benedict	benedetto	benedict	N;MASC;SG	N;INDF;NEUT;SG
benedetto	benedikt	benedetto	benedikt	N;MASC;SG	N;INDF;MASC;SG
benedetto	velsignede	benedetto	velsignede	N;MASC;SG	N;INDF;MASC;SG
benedetto	velsignet	benedetto	velsignet	N;MASC;SG	N;INDF;NEUT;SG
benedetto	blessed	benedetto	blessed	N;MASC;SG	N;INDF;MASC;SG
benedetto	benedetto	benedetto	benedetto	N;MASC;SG	N;INDF;MASC;SG
carlos	carlos	carlos	carlos	N;MASC;SG	N;INDF;MASC;SG
scoperta	oppdaget	scoperta	oppdag	N;FEM;SG	N;DEF;NEUT;SG
scoperta	oppdagelse	scoperta	oppdagelse	N;FEM;SG	N;INDF;MASC;SG
scoperta	discovery	scoperta	discovery	N;FEM;SG	N;INDF;MASC;SG
culto	cult	culto	cul	N;MASC;SG	N;INDF
guerre	krigene	guerra	krig	N;FEM;PL	N;DEF;FEM;PL
carta	paper	carta	paper	N;FEM;SG	N;INDF;MASC;SG
carta	papir	carta	papir	N;FEM;SG	N;INDF;NEUT;SG
fuga	fuge	fuga	fug	N;FEM;SG	N;INDF;MASC;SG
fuga	rømme	fuga	rømme	N;FEM;SG	N;INDF;FEM;SG
fuga	flukt	fuga	flukt	N;FEM;SG	N;INDF;FEM;SG
fuga	flukten	fuga	flukt	N;FEM;SG	N;DEF;MASC;SG
fuga	escape	fuga	escape	N;FEM;SG	N
tony	tony	tony	tony	N	N;INDF;MASC;SG
post	post	post	post	N	N;INDF;MASC;SG
post	innlegget	post	innlegg	N	N;DEF;NEUT;SG
post	innlegg	post	innlegg	N	N;INDF;NEUT;PL
post	poster	post	poster	N	N;INDF;MASC;SG
post	innlegg	post	innlegg	N	N;INDF;NEUT;PL
macchina	maskin	macchina	maskin	N;FEM;SG	N;INDF;FEM;SG
macchina	bil	macchina	bil	N;FEM;SG	N;INDF;MASC;SG
cavallo	horse	cavallo	horse	N;MASC;SG	N;INDF;NEUT;SG
cavallo	hest	cavallo	hest	N;MASC;SG	N;INDF;MASC;SG
cavallo	hesten	cavallo	hest	N;MASC;SG	N;DEF;MASC;SG
decisione	avgjørelse	decisione	avgjørels	N;FEM;SG	N;INDF;MASC;SG
decisione	avgjørelsen	decisione	avgjørels	N;FEM;SG	N;DEF;MASC;SG
decisione	beslutning	decisione	beslutning	N;FEM;SG	N;INDF;FEM;SG
decisione	vedtak	decisione	vedtak	N;FEM;SG	N;INDF;NEUT;SG
obiettivo	målsetting	obiettivo	målsetting	N;MASC;SG	N;INDF;FEM;SG
obiettivo	målsettingen	obiettivo	målsetting	N;MASC;SG	N;DEF;MASC;SG
obiettivo	målet	obiettivo	mål	N;MASC;SG	N;DEF;NEUT;SG
euro	euro	euro	euro	N;MASC	N;INDF;MASC;SG
chicago	chicago	chicago	chicago	N;MASC;SG	N
oscar	oscar	oscar	osce	N;MASC	N;INDF;MASC;SG
tradizionale	tradisjonelt	tradizionale	tradisjonell	ADJ;SG	ADJ;INDF;NEUT;SG
tradizionale	tradisjonell	tradizionale	tradisjonell	ADJ;SG	ADJ;INDF;SG
ciclo	syklus	ciclo	syklus	N;MASC;SG	N;INDF;MASC;SG
vice	fullmektig	vice	fullmektig	ADJ	ADJ;INDF;NEUT;SG
internet	internett	internet	internett	N	N;INDF;NEUT;SG
internet	internet	internet	intern	N	N;DEF;NEUT;SG
sovietica	sovjetisk	sovietica	sovjetisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
scuole	skolene	scuola	skole	N;FEM;PL	N;DEF;FEM;PL
scuole	skoler	scuola	skole	N;FEM;PL	N;INDF;FEM;PL
reggimento	regimentet	reggimento	regiment	N;MASC;SG	N;DEF;NEUT;SG
reggimento	regiment	reggimento	regiment	N;MASC;SG	N;INDF;NEUT;SG
olio	olje	olio	olje	N;MASC;SG	N;INDF;FEM;SG
diverso	forskjellig	diverso	forskjellig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
privata	privat	privato	privat	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
fisico	fysikalsk	fisico	fysikalsk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
fisico	fysisk	fisico	fysisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
talk	snakkes	talk	snakkes	N;MASC	N;INDF;NEUT;SG
talk	snakk	talk	snakk	N;MASC	N;INDF;NEUT;SG
talk	talk	talk	talk	N;MASC	N;INDF;MASC;SG
critico	kritiker	critico	kritiker	N;MASC;SG	N;INDF;MASC;SG
immediatamente	straks	immediatamente	straks	ADV	ADV
dubbio	tvile	dubbio	tvile	N;MASC;SG	N;INDF;FEM;SG
dubbio	tvil	dubbio	tvil	N;MASC;SG	N;INDF;MASC;SG
pensiero	tanke	pensiero	tanke	N;MASC;SG	N;INDF;MASC;SG
pensiero	tenking	pensiero	tenking	N;MASC;SG	N;INDF;FEM;SG
pensiero	tenkende	pensiero	tenkende	N;MASC;SG	N;INDF;FEM;SG
pensiero	tenkning	pensiero	tenkning	N;MASC;SG	N;INDF;FEM;SG
commedia	komedie	commedia	komedie	N;FEM;SG	N;INDF;MASC;SG
introduzione	innføring	introduzione	innføring	N;FEM;SG	N;INDF;FEM;SG
introduzione	presentasjon	introduzione	presentasjon	N;FEM;SG	N;INDF;MASC;SG
introduzione	innledning	introduzione	innledning	N;FEM;SG	N;INDF;FEM;SG
introduzione	introduksjon	introduzione	introduksjon	N;FEM;SG	N;INDF;MASC;SG
principio	prinsippet	principio	prinsipp	N;MASC;SG	N;DEF;NEUT;SG
test	test	test	test	N;MASC	N;INDF;MASC;SG
test	tester	test	tester	N;MASC	N;INDF;FEM;PL
test	test	test	test	N;MASC	N;INDF;MASC;SG
test	testing	test	testing	N;MASC	N;INDF;FEM;SG
test	tester	test	tester	N;MASC	N;INDF;FEM;PL
egitto	egypt	egitto	egypt	N;MASC;SG	N;INDF;MASC;SG
valori	verdier	valore	verdi	N;MASC;PL	N;INDF;FEM;PL
portiere	dørvakt	portiere	dørvakt	N;MASC;SG	N;INDF;FEM;SG
portiere	keeperen	portiere	keeper	N;MASC;SG	N;DEF;MASC;SG
portiere	målvakt	portiere	målvakt	N;MASC;SG	N;INDF;FEM;SG
portiere	porter	portiere	porter	N;MASC;SG	N;INDF;MASC;SG
portiere	keeper	portiere	keeper	N;MASC;SG	N;INDF;MASC;SG
uefa	uefa	uefa	uefa	N;FEM;SG	N
dominio	domenet	dominio	domen	N;MASC;SG	N;DEF;NEUT;SG
brown	brown	brown	brown	N;MASC	N;INDF;MASC;SG
conti	kontoene	conto	konto	N;MASC;PL	N;DEF;MASC;PL
parlare	snakkar	parlare	snakke	V;NFIN	V;IND;PRS;FIN
elemento	grunnstoff	elemento	grunnstoff	N;MASC;SG	N;INDF;NEUT;SG
elemento	element	elemento	element	N;MASC;SG	N;INDF;NEUT;SG
zero	null	zero	null	NUM	NUM;PL
giocare	spiller	giocare	spille	V;NFIN	V;IND;PRS;FIN
hall	hall	hall	hall	N;MASC	N;INDF;MASC;SG
scultore	skulptør	scultore	skulptør	N;MASC;SG	N;INDF;MASC;SG
jan	jan	jan	jan	N;MASC;SG	N;MASC
articoli	artikler	articolo	artikke	N;MASC;PL	N;INDF;FEM;PL
nipote	nevøen	nipote	nevø	N;SG	N;DEF;MASC;SG
nipote	nevø	nipote	nevø	N;SG	N;INDF;MASC;SG
nipote	barnebarn	nipote	barnebarn	N;SG	N;INDF;NEUT;SG
nipote	barnebarn	nipote	barnebarn	N;SG	N;INDF;NEUT;SG
nipote	niesen	nipote	nies	N;SG	N;DEF;MASC;SG
nipote	niese	nipote	niese	N;SG	N;INDF;MASC;SG
nipote	sønnesønn	nipote	sønnesønn	N;SG	N;INDF;MASC;SG
nipote	barnebarn	nipote	barnebarn	N;SG	N;INDF;NEUT;SG
nipote	barnebarnet	nipote	barnebarn	N;SG	N;DEF;NEUT;SG
magari	kanskje	magari	kanskje	ADV	ADV
title	tittel	titla	tittel	N;MASC;SG	N;INDF;MASC;SG
php	php	php	php	N	N;INDF;MASC;SG
riforma	reformasjonen	riforma	reformasjon	N;FEM;SG	N;DEF;MASC;SG
riforma	reform	riforma	reform	N;FEM;SG	N;INDF;MASC;SG
statua	statue	statua	statue	N;FEM;SG	N;INDF;MASC;SG
software	programvare	software	programvare	N;MASC	N;INDF;FEM;SG
speciali	spesielle	speciale	spesiell	ADJ;PL	ADJ;PL
necessità	need	necessità	need	N;FEM	N
necessità	behov	necessità	behov	N;FEM	N;INDF;NEUT;SG
necessità	nød	necessità	nød	N;FEM	N;INDF;MASC;SG
necessità	nødvendighet	necessità	nødvendighet	N;FEM	N;INDF;FEM;SG
principessa	prinsesse	principessa	prinsesse	N;FEM;SG	N;INDF;FEM;SG
principessa	princess	principessa	princess	N;FEM;SG	N
principessa	prinsessa	principessa	prinsesse	N;FEM;SG	N;DEF;FEM;SG
debutto	debut	debutto	debut	N;MASC;SG	N;INDF;MASC;SG
debutto	debuten	debutto	debut	N;MASC;SG	N;DEF;MASC;SG
montagna	fjell	montagna	fjell	N;FEM;SG	N;INDF;NEUT;SG
montagna	mountain	montagna	mountain	N;FEM;SG	N;INDF;NEUT;SG
montagna	fjellet	montagna	fjell	N;FEM;SG	N;DEF;NEUT;SG
montagna	fjell	montagna	fjell	N;FEM;SG	N;INDF;NEUT;SG
malattia	sykdom	malattia	sykdom	N;FEM;SG	N;INDF;MASC;SG
malattia	sykdom	malattia	sykdom	N;FEM;SG	N;INDF;MASC;SG
livelli	lagene	livello	lage	N;MASC;PL	N;DEF;FEM;PL
livelli	nivåer	livello	nivåe	N;MASC;PL	N;INDF;FEM;PL
professore	professor	professore	professor	N;MASC;SG	N;INDF;MASC;SG
felice	lykkelig	felice	lykkelig	ADJ;SG	ADJ;INDF;NEUT;SG
felice	fornøyd	felice	fornøyd	ADJ;SG	ADJ;INDF;SG
felice	glad	felice	glad	ADJ;SG	ADJ;INDF;SG
verità	sannheter	verità	sannheter	N;FEM	N;INDF;FEM;PL
verità	sannhet	verità	sannhet	N;FEM	N;INDF;MASC;SG
nera	svart	nero	svart	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
denominazione	namn	denominazione	namn	N;FEM;SG	N;INDF;NEUT;SG
denominazione	navnet	denominazione	navn	N;FEM;SG	N;DEF;NEUT;SG
denominazione	navn	denominazione	navn	N;FEM;SG	N;INDF;NEUT;SG
flotta	fleet	flotta	fle	N;FEM;SG	N;DEF;NEUT;SG
flotta	flåten	flotta	flåte	N;FEM;SG	N;DEF;MASC;SG
flotta	flåte	flotta	flåte	N;FEM;SG	N;INDF;MASC;SG
argentino	argentinsk	argentino	argentinsk	ADJ;MASC;SG	ADJ;INDF;SG
argentino	argentinsk	argentino	argentinsk	ADJ;MASC;SG	ADJ;INDF;SG
salvatore	frelseren	salvatore	frelser	N;MASC;SG	N;DEF;MASC;SG
salvatore	frelser	salvatore	frelse	N;MASC;SG	N;INDF;FEM;SG
salvatore	salvatore	salvatore	salvatore	N;MASC;SG	N;INDF;MASC;SG
comportamento	oppførsel	comportamento	oppførsel	N;MASC;SG	N;INDF;MASC;SG
comportamento	atferd	comportamento	atferd	N;MASC;SG	N;INDF;NEUT;SG
comportamento	oppførsel	comportamento	oppførsel	N;MASC;SG	N;INDF;MASC;SG
corona	krone	corona	krone	N;FEM;SG	N;INDF;FEM;SG
corona	corona	corona	corona	N;FEM;SG	N
costituzione	grunnlov	costituzione	grunnlov	N;FEM;SG	N;INDF;FEM;SG
costituzione	forfatning	costituzione	forfatning	N;FEM;SG	N;INDF;FEM;SG
costituzione	konstitusjon	costituzione	konstitusjon	N;FEM;SG	N;INDF;MASC;SG
combattimento	kamp	combattimento	kamp	N;MASC;SG	N;INDF;MASC;SG
combattimento	combat	combattimento	combat	N;MASC;SG	N;INDF;NEUT;SG
combattimento	slåsskamp	combattimento	slåsskamp	N;MASC;SG	N;INDF;MASC;SG
combattimento	kjemp	combattimento	kjempe	N;MASC;SG	N;INDF;MASC;SG
combattimento	fight	combattimento	fight	N;MASC;SG	N;INDF;MASC;SG
bisogno	need	bisogno	need	N;MASC;SG	N
bisogno	behov	bisogno	behov	N;MASC;SG	N;INDF;NEUT;SG
copyright	opphavsrett	copyright	opphavsrett	N;MASC	N;INDF;MASC;SG
parlamento	parlamentet	parlamento	parlament	N;MASC;SG	N;DEF;NEUT;SG
parlamento	parlament	parlamento	parlament	N;MASC;SG	N;INDF;NEUT;SG
parlamento	folketinget	parlamento	folketing	N;MASC;SG	N;DEF;NEUT;SG
parlamento	stortinget	parlamento	storting	N;MASC;SG	N;DEF;NEUT;SG
caduta	fall	cadere	falle	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN
visione	visjon	visione	visjon	N;FEM;SG	N;INDF;MASC;SG
visione	syn	visione	syn	N;FEM;SG	N;INDF;NEUT;SG
talvolta	iblant	talvolta	iblant	ADV	ADV
capitolo	kapittel	capitolo	kapittel	N;MASC;SG	N;INDF;NEUT;SG
dvd	dvd	dvd	dvd	N;MASC	N;INDF;MASC;SG
dvd	dvder	dvd	dvder	N;MASC	N;INDF;MASC;SG
consenso	konsensus	consenso	konsensus	N;MASC;SG	N;INDF;MASC;SG
consenso	samtykke	consenso	samtykke	N;MASC;SG	N;INDF;NEUT;SG
pisa	pisa	pisa	pise	N;MASC;SG	N;DEF;FEM;SG
notizie	nyheter	notizia	nyhet	N;FEM;PL	N;INDF;FEM;PL
notizie	news	notizia	new	N;FEM;PL	N
concorso	konkurranse	concorso	konkurranse	N;MASC;SG	N;INDF;MASC;SG
concorso	contest	concorso	contast	N;MASC;SG	N;INDF;MASC;SG
concorso	konkurranse	concorso	konkurranse	N;MASC;SG	N;INDF;MASC;SG
partenza	avreise	partenza	avreise	N;FEM;SG	N;INDF;FEM;SG
partenza	avgangen	partenza	avgang	N;FEM;SG	N;DEF;MASC;SG
partenza	avgang	partenza	avgang	N;FEM;SG	N;INDF;MASC;SG
sam	sam	sam	sam	N;SG	N;INDF;MASC;SG
figure	figurer	figura	figure	N;FEM;PL	N;INDF;MASC;PL
rischio	risiko	rischio	risiko	N;MASC;SG	N;INDF;MASC;SG
nazione	fedreland	nazione	fedreland	N;FEM;SG	N;INDF;NEUT;SG
nazione	landet	nazione	land	N;FEM;SG	N;DEF;NEUT;SG
nazione	land	nazione	land	N;FEM;SG	N;INDF;NEUT;SG
nazione	country	nazione	country	N;FEM;SG	N;INDF
nazione	nasjon	nazione	nasjon	N;FEM;SG	N;INDF;MASC;SG
nazione	nation	nazione	nation	N;FEM;SG	N;INDF;MASC;SG
primavera	våren	primavera	vår	N;FEM;SG	N;DEF;MASC;SG
agente	offiser	agente	offiser	N;SG	N;INDF;MASC;SG
agente	konstabel	agente	konstabel	N;SG	N;INDF;MASC;SG
agente	agenten	agente	agent	N;SG	N;DEF;MASC;SG
agente	agent	agente	agent	N;SG	N;INDF;MASC;SG
nazionalità	nasjonalitet	nazionalità	nasjonalitet	N;FEM	N;INDF;MASC;SG
nazionalità	nasjonaliteter	nazionalità	nasjonaliteter	N;FEM	N;INDF;MASC;PL
college	college	college	colleg	N;MASC	N;INDF;NEUT;SG
college	høgskole	college	høgskole	N;MASC	N;INDF;MASC;SG
college	høyskole	college	høyskole	N;MASC	N;INDF;MASC;SG
umano	menneskelig	umano	menneskelig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sardegna	sardinia	sardegna	sardini	N;FEM;SG	N;INDF;FEM;SG
indipendenza	uavhengighet	indipendenza	uavhengighet	N;FEM;SG	N;INDF;FEM;SG
indipendenza	independence	indipendenza	independence	N;FEM;SG	N;INDF;MASC;SG
eccentricità	eksentrisitet	eccentricità	eksentrisitet	N;FEM	N;INDF;MASC;SG
banda	band	banda	band	N;FEM;SG	N;INDF;NEUT;SG
commercio	handel	commercio	handel	N;MASC;SG	N;INDF;MASC;SG
commercio	byttehandel	commercio	byttehandel	N;MASC;SG	N;INDF;MASC;SG
commercio	handel	commercio	handel	N;MASC;SG	N;INDF;MASC;SG
png	npc	png	npc	N	N;INDF;SG
png	png	png	png	N	N;INDF;NEUT;SG
bianchi	white	bianco	white	N;MASC;PL	N;INDF
bianchi	bianchi	bianco	bianchi	N;MASC;PL	N
nove	ni	nove	ni	NUM	NUM;PL
diego	diego	diego	diego	N;MASC;SG	N;INDF;MASC;SG
ali	vingene	ala	ving	N;FEM;PL	N;DEF;MASC;PL
ali	wings	ala	wings	N;FEM;PL	N
completa	komplett	completo	komplett	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
completa	fullført	completo	fullføre	ADJ;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
riserva	reserver	riserva	reserver	N;FEM;SG	N;INDF;MASC;SG
riserva	reserve	riserva	reserve	N;FEM;SG	N;INDF;MASC;SG
ferrovia	railway	ferrovia	railway	N;FEM;SG	N;INDF;MASC;SG
ferrovia	rail	ferrovia	rail	N;FEM;SG	N;INDF;MASC;SG
televisione	tv	televisione	tv	N;FEM;SG	N;INDF;MASC;SG
televisione	fjernsyn	televisione	fjernsyn	N;FEM;SG	N;INDF;NEUT;SG
sceneggiatura	filmmanus	sceneggiatura	filmmanus	N;FEM;SG	N;INDF;MASC;SG
sceneggiatura	manus	sceneggiatura	manus	N;FEM;SG	N;INDF;NEUT;SG
laura	laura	laura	laure	N;FEM;SG	N;DEF;FEM;SG
basato	basert	basato	basere	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
riccardo	rikard	riccardo	rikard	N;MASC;SG	N;INDF;MASC;SG
riccardo	richard	riccardo	richard	N;MASC;SG	N;INDF;MASC;SG
riccardo	riccardo	riccardo	riccardo	N;MASC;SG	N
fiori	blomstene	fiore	blomst	N;MASC;PL	N;DEF;FEM;PL
vergine	virgo	vergine	virgo	N;FEM;SG	N;INDF;MASC;SG
vergine	jomfruen	vergine	jomfru	N;FEM;SG	N;DEF;MASC;SG
vergine	jomfru	vergine	jomfru	N;FEM;SG	N;INDF;FEM;SG
vergine	virgin	vergine	virgin	N;FEM;SG	N;INDF;NEUT;SG
spettacolo	skue	spettacolo	skue	N;MASC;SG	N;INDF;NEUT;SG
spettacolo	vis	spettacolo	vis	N;MASC;SG	N;INDF;NEUT;SG
spettacolo	show	spettacolo	show	N;MASC;SG	N;INDF;NEUT;SG
byte	byte	byte	byte	N;MASC	N;INDF;NEUT;SG
byte	byte	byte	byte	N;MASC	N;INDF;NEUT;SG
posizioni	stillinger	posizione	stilling	N;FEM;PL	N;INDF;FEM;PL
polonia	polen	polonia	pol	N;FEM;SG	N;INDF;MASC;SG
polonia	poland	polonia	poland	N;FEM;SG	N;INDF;MASC;SG
