dan	és	dan	és	CONJ	CONJ
pendapat	véleményt	pendapat	vélemény	N;SG	N;ACC;SG
lukisan	festés	lukisan	festés	N;SG	N;NOM;SG
lukisan	festmény	lukisan	festmény	N;SG	N;NOM;SG
kecelakaan	baleset	kecelakaan	baleset	N;SG	N;NOM;SG
kecelakaan	ütközés	kecelakaan	ütközés	N;SG	N;NOM;SG
kecelakaan	baleset	kecelakaan	baleset	N;SG	N;NOM;SG
perjuangan	küzdelem	perjuangan	küzdelem	N;SG	N;NOM;SG
keberadaan	lét	keberadaan	lét	N;SG	N;NOM;SG
keberadaan	létezése	keberadaan	létezés	N;SG	N;NOM;SG
keberadaan	létezés	keberadaan	létezés	N;SG	N;NOM;SG
lirik	szöveget	lirik	szöveg	N;SG;ACT	N;ACC;SG
lirik	szöveg	lirik	szöveg	N;SG;ACT	N;NOM;SG
saham	részvény	saham	részvény	N;SG	N;NOM;SG
saham	részesedés	saham	részesedés	N;SG	N;NOM;SG
saham	részvény	saham	részvény	N;SG	N;NOM;SG
adik	nővérem	adik	nő	N;SG	N;NOM;SG
pengalaman	élmény	pengalaman	élmény	N;SG	N;NOM;SG
pengalaman	tapasztalat	pengalaman	tapasztalat	N;SG	N;NOM;SG
pengalaman	tapasztalattal	pengalaman	tapasztalat	N;SG	N;INS;SG
membaca	olvasott	menbaca	olvasot	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
membaca	olvasok	menbaca	olvas	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
membaca	olvasni	menbaca	olvas	V;SG;ACT	V;NFIN;ACT
senyawa	vegyület	senyawa	vegyület	N;SG	N;NOM;SG
tulang	csontos	tulang	csontos	N;SG	N;NOM;SG
tulang	csont	tulang	csont	N;SG	N;NOM;SG
tulang	csontos	tulang	csontos	N;SG	N;NOM;SG
tulang	csont	tulang	csont	N;SG	N;NOM;SG
pakaian	ruházata	pakaian	ruházat	N;SG	N;NOM;SG
pakaian	ruházat	pakaian	ruházat	N;SG	N;NOM;SG
pakaian	ruha	pakaian	ruha	N;SG	N;NOM;SG
pakaian	szerelés	pakaian	szerelés	N;SG	N;NOM;SG
pakaian	ruha	pakaian	ruha	N;SG	N;NOM;SG
pakaian	viselet	pakaian	viselet	N;SG	N;NOM;SG
pakaian	ruházat	pakaian	ruházat	N;SG	N;NOM;SG
pakaian	ruha	pakaian	ruha	N;SG	N;NOM;SG
pakaian	ruhát	pakaian	ruha	N;SG	N;ACC;SG
blok	tömb	blok	tömb	N;SG	N;NOM;SG
blok	blokk	blok	blokk	N;SG	N;NOM;SG
mengurangi	csökkenteni	menkurangi	csökkent	V;SG;ACT	V;NFIN;ACT
mengurangi	csökkentse	menkurangi	csökkent	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengurangi	csökken	menkurangi	csökken	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengajar	tanít	menajar	tanít	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
mengajar	tanítani	menajar	tanít	V;SG;ACT	V;NFIN;ACT
mengajar	tanítsd	menajar	tanítsd	V;SG;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
mengajar	tanítson	menajar	tanít	V;SG;ACT	V;INDF;IMP;SG;3;PRS;FIN;ACT
mengajar	tanítani	menajar	tanít	V;SG;ACT	V;NFIN;ACT
meningkat	növelje	mentingkat	növel	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
meningkat	növekszik	mentingkat	növekszik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
meningkat	emelkedett	mentingkat	emelkedik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
meningkat	megnövelt	mentingkat	megnövel	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
meningkat	megnőtt	mentingkat	megnőtt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
meningkat	megnövekedett	mentingkat	megnövekedik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
meningkat	nőtt	mentingkat	nő	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
hilang	hiányzó	hilang	hiányzó	ADJ;SG	ADJ;NOM;SG
makhluk	lény	makhluk	lény	N;SG	N;NOM;SG
makhluk	teremtmény	makhluk	teremtmény	N;SG	N;NOM;SG
sepuluh	tíz	sepuluh	tíz	NUM	NUM;NOM;SG
pustaka	könyvtárak	pustaka	könyvta	N	N;NOM;PL
pustaka	könyvtári	pustaka	könyvtári	N	N;NOM;SG
pustaka	könyvtár	pustaka	Könyvtár	N	N;NOM;SG
pustaka	könyvtárban	pustaka	könyvtár	N	N;IN+ESS;SG
lapisan	réteg	lapisan	réteg	N;SG	N;NOM;SG
lapisan	réteg	lapisan	réteg	N;SG	N;NOM;SG
kapten	kapitány	kapten	kapitány	N	N;NOM;SG
pasti	határozottan	pasti	határozott	ADJ;SG	ADJ;FRML;SG
binatang	szörnyeteg	binatang	szörnyeteg	N;SG	N;NOM;SG
binatang	vadállat	binatang	vadállat	N;SG	N;NOM;SG
binatang	fenevad	binatang	fenevad	N;SG	N;NOM;SG
binatang	állat	binatang	állat	N;SG	N;NOM;SG
binatang	állat	binatang	állat	N;SG	N;NOM;SG
street	utca	street	utca	N	N;NOM;SG
riwayat	történelme	riwayat	történelem	N	N;NOM;SG
riwayat	előzmények	riwayat	előzmény	N	N;NOM;PL
riwayat	történelem	riwayat	történel	N	N;NOM;SG
dokumen	okmány	dokumen	okmány	N;SG	N;NOM;SG
dokumen	okirat	dokumen	okirat	N;SG	N;NOM;SG
dokumen	dokumentum	dokumen	dokumentum	N;SG	N;NOM;SG
dokumen	dokumentum	dokumen	dokumentum	N;SG	N;NOM;SG
zona	övezet	zona	övezet	N;SG	N;NOM;SG
zona	zóna	zona	zóna	N;SG	N;NOM;SG
opsional	opcionális	opsional	opcionális	N	N;NOM;SG
iklan	reklám	iklan	reklám	N;SG	N;NOM;SG
iklan	reklám	iklan	reklám	N;SG	N;NOM;SG
tempur	harcos	tempur	harcos	N;SG	N;NOM;SG
tempur	bunyós	tempur	bunyós	N;SG	N;NOM;SG
tempur	küzdelem	tempur	küzdelem	N;SG	N;NOM;SG
tempur	harc	tempur	harc	N;SG	N;NOM;SG
ular	kígyó	ular	kígyó	N;SG	N;NOM;SG
ular	kígyó	ular	kígyó	N;SG	N;NOM;SG
sektor	ágazat	sektor	ágazat	N;SG	N;NOM;SG
sektor	szektor	sektor	szektor	N;SG	N;NOM;SG
pekerja	munkavállaló	pekerja	munkavállaló	N;SG	N;NOM;SG
pekerja	munkás	pekerja	munkás	N;SG	N;NOM;SG
individu	egyén	individu	egyén	N;SG	N;NOM;SG
persatuan	egység	persatuan	egység	N;SG	N;NOM;SG
matematika	matematika	matematika	matematika	N;SG	N;NOM;SG
matematika	matematikai	matematika	matematikai	N;SG	N;NOM;SG
matematika	matematikai	matematika	matematikai	N;SG	N;NOM;SG
matematika	matematika	matematika	matematika	N;SG	N;NOM;SG
matematika	matek	matematika	ma	N;SG	N;NOM;SG
matematika	matematika	matematika	matematika	N;SG	N;NOM;SG
matematika	matek	matematika	ma	N;SG	N;NOM;SG
matematika	matematikai	matematika	matematikai	N;SG	N;NOM;SG
matematika	matematika	matematika	matematika	N;SG	N;NOM;SG
kontrak	szerződéssel	kontrak	szerződés	N;SG	N;INS;SG
pelajar	tanítvány	pelajar	tanítvány	N;SG	N;NOM;SG
pelajar	diák	pelajar	diák	N;SG	N;NOM;SG
tamu	vendég	tamu	vendég	N;SG	N;NOM;SG
tamu	vendég	tamu	vendég	N;SG	N;NOM;SG
elektronik	elektronika	elektronik	elektronika	N;SG	N;NOM;SG
elektronik	elektronikus	elektronik	elektronikus	N;SG	N;NOM;SG
pengusaha	vállalkozó	penusaha	vállalkozó	N;SG	N;NOM;SG
balapan	faj	balapan	faj	N;SG	N;NOM;SG
balapan	futam	balapan	futa	N;SG	N;NOM;SG
balapan	verseny	balapan	verseny	N;SG	N;NOM;SG
ikatan	kötés	ikatan	kötés	N;SG	N;NOM;SG
ikatan	kötődés	ikatan	kötődés	N;SG	N;NOM;SG
ikatan	kötés	ikatan	kötés	N;SG	N;NOM;SG
ikatan	kötvény	ikatan	kötvény	N;SG	N;NOM;SG
ikatan	kötelék	ikatan	kötelék	N;SG	N;NOM;SG
maju	előrehaladott	maju	előrehaladott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
pelaksanaan	végrehajtás	penlaksanaan	végrehajtás	N;SG	N;NOM;SG
pelaksanaan	végrehajtására	penlaksanaan	végrehajtás	N;SG	N;ON+ALL;SG
pelaksanaan	megvalósítás	penlaksanaan	megvalósítás	N;SG	N;NOM;SG
pelaksanaan	kivégzés	penlaksanaan	kivégzés	N;SG	N;NOM;SG
pelaksanaan	végrehajtás	penlaksanaan	végrehajtás	N;SG	N;NOM;SG
pelaksanaan	kivitelezés	penlaksanaan	kivitelezés	N;SG	N;NOM;SG
membutuhkan	kell	menbutuhkan	kell	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membutuhkan	igényli	menbutuhkan	igényli	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
membutuhkan	megköveteli	menbutuhkan	megköveteli	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
dataran	síkság	dataran	síkság	N;SG	N;NOM;SG
bilangan	szám	bilangan	szám	N;SG	N;NOM;SG
bilangan	száma	bilangan	szám	N;SG	N;NOM;SG
menjalankan	fut	menjalankan	fut	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menjalankan	futok	menjalankan	fut	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
kedokteran	orvosság	kedokteran	orvosság	N;SG	N;NOM;SG
kedokteran	gyógyszert	kedokteran	gyógyszert	N;SG	N;ACC;SG
kedokteran	gyógyszer	kedokteran	gyógyszer	N;SG	N;NOM;SG
kedokteran	orvostudomány	kedokteran	orvostudomány	N;SG	N;NOM;SG
pola	minta	pola	minta	N;SG	N;NOM;SG
perkebunan	birtok	perkebunan	birt	N;SG	N;NOM;SG
perkebunan	gazdaság	perkebunan	gazdaság	N;SG	N;NOM;SG
perkebunan	ültetvény	perkebunan	ültetvény	N;SG	N;NOM;SG
bek	hátvéd	bek	hátvéd	N;SG	N;NOM;SG
aturan	szabály	aturan	szabály	N;SG	N;NOM;SG
aturan	szabályzat	aturan	szabályzat	N;SG	N;NOM;SG
aturan	szabály	aturan	szabály	N;SG	N;NOM;SG
gempa	földrengés	gempa	földrengés	N;SG	N;NOM;SG
gempa	földrengés	gempa	földrengés	N;SG	N;NOM;SG
peralatan	berendezés	peralatan	berendezés	N;SG	N;NOM;SG
peralatan	felszerelés	peralatan	felszerelés	N;SG	N;NOM;SG
peralatan	szerszám	peralatan	szerszám	N;SG	N;NOM;SG
peralatan	készülék	peralatan	készülék	N;SG	N;NOM;SG
peralatan	készülék	peralatan	készülék	N;SG	N;NOM;SG
langkah	lépés	langkah	lépés	N;SG	N;NOM;SG
langkah	lépcső	langkah	lépcső	N;SG	N;NOM;SG
langkah	lépcső	langkah	lépcső	N;SG	N;NOM;SG
langkah	lépés	langkah	lépés	N;SG	N;NOM;SG
diskusi	vita	diskusi	vita	N;SG	N;NOM;SG
diskusi	megbeszélés	diskusi	megbeszélés	N;SG	N;NOM;SG
diskusi	beszélgetés	diskusi	beszélgetés	N;SG	N;NOM;SG
pembawa	fuvarozó	penbawa	fuvarozó	N;SG	N;NOM;SG
kesenian	művészet	kesenian	művészet	N;SG	N;NOM;SG
kesenian	művészeti	kesenian	művészeti	N;SG	N;NOM;SG
kesenian	művészet	kesenian	művészet	N;SG	N;NOM;SG
berbicara	beszél	berbicara	beszél	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
berbicara	beszél	berbicara	beszél	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
berbicara	beszélj	berbicara	beszél	V;SG;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
medali	érem	medali	ér	N;SG	N;NOM;SG
medali	medál	medali	medál	N;SG	N;NOM;SG
medali	kitüntetés	medali	kitüntetés	N;SG	N;NOM;SG
medali	medál	medali	medál	N;SG	N;NOM;SG
pahlawan	hős	pahlawan	hős	N;SG	N;NOM;SG
syarat	állapota	syarat	állapot	N;SG	N;NOM;SG
syarat	feltétel	syarat	feltétel	N;SG	N;NOM;SG
syarat	állapot	syarat	állap	N;SG	N;NOM;SG
ayam	tyúk	ayam	tyúk	N;SG	N;NOM;SG
ayam	csirke	ayam	csirke	N;SG	N;NOM;SG
portugal	portugália	portugal	portugália	N	N;NOM;SG
pajak	adózás	pajak	adózás	N;SG	N;NOM;SG
tampak	látható	tampak	látható	ADJ;SG	ADJ;NOM;SG
memproduksi	termel	menproduksi	termel	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
buruh	munkaügyi	buruh	munkaügyi	N;SG	N;NOM;SG
buruh	munkaerő	buruh	munkaerő	N;SG	N;NOM;SG
kontes	szépségverseny	kontes	szépségverseny	N;SG	N;NOM;SG
kontes	pályázat	kontes	pályázat	N;SG	N;NOM;SG
kontes	verseny	kontes	verseny	N;SG	N;NOM;SG
kabinet	kabinet	kabinet	kabinet	N;SG	N;NOM;SG
kabinet	szekrény	kabinet	szekrény	N;SG	N;NOM;SG
akses	hozzáférést	akses	hozzáférés	N;SG	N;ACC;SG
akses	hozzáférés	akses	hozzáférés	N;SG	N;NOM;SG
arsitektur	felépítés	arsitektur	felépítés	N;SG	N;NOM;SG
arsitektur	építészet	arsitektur	építészet	N;SG	N;NOM;SG
sub	tengeralattjáró	sub	tengeralattjáró	N	N;NOM;SG
sensus	népszámlálás	sensus	népszámlálás	N;SG	N;NOM;SG
lomba	faj	lomba	faj	N;SG	N;NOM;SG
lomba	futam	lomba	futa	N;SG	N;NOM;SG
lomba	verseny	lomba	verseny	N;SG	N;NOM;SG
lomba	versengés	lomba	versengés	N;SG	N;NOM;SG
lomba	konkurencia	lomba	konkurencia	N;SG	N;NOM;SG
lomba	verseny	lomba	verseny	N;SG	N;NOM;SG
panggung	színpad	panggung	színpad	N;SG	N;NOM;SG
panggung	színpadon	panggung	színpad	N;SG	N;ON+ESS;SG
praktik	gyakorlás	praktik	gyakorlás	N;SG	N;NOM;SG
praktik	edzés	praktik	edzés	N;SG	N;NOM;SG
praktik	gyakorlat	praktik	gyakorlat	N;SG	N;NOM;SG
mengatur	szervezni	menatur	szervez	V;SG;ACT	V;NFIN;ACT
mengatur	gondoskodjon	menatur	gondoskodik	V;SG;ACT	V;INDF;IMP;SG;3;PRS;FIN;ACT
memerintah	uralkodott	menperintah	uralkodik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
tepi	határ	tepi	határ	N;SG	N;NOM;SG
tepi	határon	tepi	határ	N;SG	N;ON+ESS;SG
panglima	hadúr	panglima	hadúr	N;SG	N;NOM;SG
panglima	parancsnok	panglima	parancsnok	N;SG	N;NOM;SG
gigi	fogorvos	gigi	fogorvos	N;SG	N;NOM;SG
gigi	fogászati	gigi	fogászati	N;SG	N;NOM;SG
gigi	fogorvosi	gigi	fogorvosi	N;SG	N;NOM;SG
gigi	fogat	gigi	fog	N;SG	N;ACC;SG
gigi	foga	gigi	foga	N;SG	N;NOM;SG
gigi	fogat	gigi	fog	N;SG	N;ACC;SG
contohnya	példák	contohnya	példa	N	N;NOM;PL
contohnya	példákat	contohnya	példa	N	N;ACC;PL
contohnya	példa	contohnya	példa	N	N;NOM;SG
kualifikasi	végzettség	kualifikasi	végzettség	N;SG	N;NOM;SG
kualifikasi	képesítés	kualifikasi	képesítés	N;SG	N;NOM;SG
kualifikasi	végzettség	kualifikasi	végzettség	N;SG	N;NOM;SG
kualifikasi	minősítés	kualifikasi	minősítés	N;SG	N;NOM;SG
kualifikasi	képesítés	kualifikasi	képesítés	N;SG	N;NOM;SG
singkat	alacsony	singkat	alacsony	ADJ;SG	ADJ;NOM;SG
eksekutif	ügyvezető	eksekutif	ügyvezető	N;SG	N;NOM;SG
kelapa	kókusz	kelapa	kókusz	N;SG	N;NOM;SG
lantai	padlót	lantai	padló	N;SG	N;ACC;SG
lantai	padló	lantai	padló	N;SG	N;NOM;SG
lantai	padló	lantai	padló	N;SG	N;NOM;SG
lantai	emelet	lantai	emelet	N;SG	N;NOM;SG
lantai	padló	lantai	padló	N;SG	N;NOM;SG
masakan	konyha	masakan	konyha	N;SG	N;NOM;SG
masakan	főzés	masakan	főzés	N;SG	N;NOM;SG
telur	tojást	telur	tojás	N;SG	N;ACC;SG
telur	tojás	telur	tojás	N;SG	N;NOM;SG
telur	tojást	telur	tojás	N;SG	N;ACC;SG
telur	tojás	telur	tojás	N;SG	N;NOM;SG
filsafat	filozófia	filsafat	filozófia	N	N;NOM;SG
komersial	kereskedelmi	komersial	kereskedelmi	ADJ;SG	ADJ;NOM;SG
biologi	biológiai	biologi	biológiai	N;SG	N;NOM;SG
biologi	biológia	biologi	biológia	N;SG	N;NOM;SG
pelatihan	tréning	penlatihan	tréning	N;SG	N;NOM;SG
pelatihan	kiképzés	penlatihan	kiképzés	N;SG	N;NOM;SG
pelatihan	képzés	penlatihan	képzés	N;SG	N;NOM;SG
pelatihan	edzés	penlatihan	edzés	N;SG	N;NOM;SG
membeli	vegyél	menbeli	vegyél	V;SG;ACT	V;INDF;IMP;SG;1;PRS;FIN;ACT
membeli	venni	menbeli	vesz	V;SG;ACT	V;NFIN;ACT
membeli	vásárol	menbeli	vásárol	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membeli	megvásárolni	menbeli	meg+vásárol	V;SG;ACT	V;NFIN;ACT
membeli	vesz	menbeli	vesz	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membeli	megveszi	menbeli	megvesz	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
membeli	venni	menbeli	vesz	V;SG;ACT	V;NFIN;ACT
membeli	megvásárolt	menbeli	meg+vásárol	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
membeli	vásárolt	menbeli	vásárol	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
membeli	vett	menbeli	vesz	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
membeli	vettem	menbeli	vesz	V;SG;ACT	V;DEF;IND;SG;1;PST;FIN;ACT
sudut	sarkon	sudut	sarok	N;SG	N;ON+ESS;SG
sudut	kanyar	sudut	kanyar	N;SG	N;NOM;SG
sudut	sarok	sudut	sar	N;SG	N;NOM;SG
sudut	szög	sudut	szög	N;SG	N;NOM;SG
kapasitas	kapacitás	kapasitas	kapacitás	N;SG	N;NOM;SG
rahasia	titok	rahasia	titok	N;SG	N;NOM;SG
rahasia	titok	rahasia	titok	N;SG	N;NOM;SG
menimbulkan	felveti	mentimbulkan	felvet	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
kongres	képviselő	kongres	képviselő	N;SG	N;NOM;SG
kongres	kongresszus	kongres	kongresszus	N;SG	N;NOM;SG
pariwisata	turizmus	pariwisata	turizmus	N;SG	N;NOM;SG
pariwisata	idegenforgalom	pariwisata	idegenforgalom	N;SG	N;NOM;SG
pariwisata	hínár	pariwisata	hínár	N;SG	N;NOM;SG
lolos	elmenekült	lolos	elmenekült	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
lolos	megszökött	lolos	megszökött	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
lolos	megszökik	lolos	meg+szök	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
komite	bizottság	komite	bizottság	N;SG	N;NOM;SG
ekor	farka	ekor	farka	N;SG	N;NOM;SG
ekor	farok	ekor	far	N;SG	N;NOM;SG
ekor	írás	ekor	írás	N;SG	N;NOM;SG
pernyataan	nyilatkozat	pernyataan	nyilatkozat	N;SG	N;NOM;SG
pernyataan	nyilatkozata	pernyataan	nyilatkozat	N;SG	N;NOM;SG
pernyataan	kimutatás	pernyataan	kimutatás	N;SG	N;NOM;SG
pernyataan	állítás	pernyataan	állítás	N;SG	N;NOM;SG
pernyataan	kijelentés	pernyataan	kijelentés	N;SG	N;NOM;SG
level	szintek	level	szint	N	N;NOM;PL
level	szint	level	szint	N	N;NOM;SG
level	szint	level	szint	N	N;NOM;SG
gerbang	kapu	gerbang	kapu	N;SG	N;NOM;SG
gerbang	kaput	gerbang	kap	N;SG	N;ACC;SG
gerbang	kapu	gerbang	kapu	N;SG	N;NOM;SG
gerbang	átjáró	gerbang	átjáró	N;SG	N;NOM;SG
gerbang	kapu	gerbang	kapu	N;SG	N;NOM;SG
kertas	papír	kertas	papír	N;SG	N;NOM;SG
prasasti	sztélé	prasasti	sztélé	N	N;NOM;SG
melindungi	véd	menlindungi	véd	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
melindungi	megvédeni	menlindungi	megvéd	V;SG;ACT	V;NFIN;ACT
melindungi	megvédi	menlindungi	megvédi	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
melindungi	védi	menlindungi	védi	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
melindungi	véd	menlindungi	véd	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
kebun	kert	kebun	ker	N;SG	N;NOM;SG
kebun	kertje	kebun	kert	N;SG	N;NOM;SG
kebun	kertben	kebun	kert	N;SG	N;IN+ESS;SG
luka	seb	luka	seb	N;SG	N;NOM;SG
anjing	kutyus	anjing	kutyus	N;SG	N;NOM;SG
anjing	kutya	anjing	kutya	N;SG	N;NOM;SG
anjing	kutya	anjing	kutya	N;SG	N;NOM;SG
serupa	hasonlóan	serupa	hasonló	ADJ;SG	ADJ;FRML;SG
serupa	hasonló	serupa	hasonló	ADJ;SG	ADJ;NOM;SG
kampanye	kampány	kampanye	kampány	N;SG	N;NOM;SG
kilometer	kilométer	kilometer	kilométer	N	N;NOM;SG
alami	természetes	alami	természetes	ADJ;SG	ADJ;NOM;SG
alami	természetesen	alami	természetes	ADJ;SG	ADJ;FRML;SG
lembah	völgyet	lembah	völyyet	N;SG	N;ACC;SG
lembah	völgy	lembah	völgy	N;SG	N;NOM;SG
lembah	völgyben	lembah	völgy	N;SG	N;IN+ESS;SG
menghancurkan	megsemmisült	menhancurkan	megsemmisült	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menghancurkan	elpusztult	menhancurkan	elpusztult	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menghancurkan	elpusztította	menhancurkan	elpusztít	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
menghancurkan	elpusztítani	menhancurkan	elpusztít	V;SG;ACT	V;NFIN;ACT
dinding	fali	dinding	fali	N;SG	N;NOM;SG
dinding	fal	dinding	fal	N;SG	N;NOM;SG
umur	kor	umur	kor	N;SG	N;NOM;SG
umur	életkor	umur	életkor	N;SG	N;NOM;SG
daratan	föld	daratan	föld	N;SG	N;NOM;SG
daratan	földterület	daratan	földterület	N;SG	N;NOM;SG
daratan	szárazföld	daratan	szárazföld	N;SG	N;NOM;SG
daratan	telek	daratan	tél	N;SG	N;NOM;SG
pertanyaan	kérdés	pertanyaan	kérdés	N;SG	N;NOM;SG
pertanyaan	kérdés	pertanyaan	kérdés	N;SG	N;NOM;SG
pertanyaan	lekérdezés	pertanyaan	lekérdezés	N;SG	N;NOM;SG
agak	inkább	agak	inkább	ADV	ADV
editor	szerkesztője	editor	szerkesztő	N	N;NOM;SG
editor	szerkesztő	editor	szerkesztő	N	N;NOM;SG
jin	dzsinn	jin	dzsinn	N;SG	N;NOM;SG
jin	dzsinn	jin	dzsinn	N;SG	N;NOM;SG
mahkota	koronát	mahkota	korona	N	N;ACC;SG
mahkota	korona	mahkota	korona	N	N;NOM;SG
penjaga	őr	penjaga	őr	N;SG	N;NOM;SG
perlindungan	védelmet	perlindungan	védelem	N;SG	N;ACC;SG
perlindungan	védelme	perlindungan	védelem	N;SG	N;NOM;SG
perlindungan	védelem	perlindungan	védelem	N;SG	N;NOM;SG
musisi	zenész	musisi	zenész	N	N;NOM;SG
musisi	zenész	musisi	zenész	N	N;NOM;SG
musisi	zenészek	musisi	zenész	N	N;NOM;PL
permintaan	megkeresés	permintaan	megkeresés	N;SG	N;NOM;SG
permintaan	kérésére	permintaan	kérés	N;SG	N;ON+ALL;SG
permintaan	kérésre	permintaan	kérés	N;SG	N;ON+ALL;SG
permintaan	kérés	permintaan	kérés	N;SG	N;NOM;SG
permintaan	kereslet	permintaan	kereslet	N;SG	N;NOM;SG
permintaan	követelés	permintaan	követelés	N;SG	N;NOM;SG
koleksi	adatgyűjtés	koleksi	adatgyűjtés	N;SG	N;NOM;SG
koleksi	gyűjtés	koleksi	gyűjtés	N;SG	N;NOM;SG
koleksi	gyűjtemény	koleksi	gyűjtemény	N;SG	N;NOM;SG
koleksi	kollekció	koleksi	kollekció	N;SG	N;NOM;SG
keuntungan	nyereség	keuntungan	nyereség	N;SG	N;NOM;SG
keuntungan	előny	keuntungan	előny	N;SG	N;NOM;SG
keuntungan	profit	keuntungan	profit	N;SG	N;NOM;SG
keuntungan	haszon	keuntungan	hasz	N;SG	N;NOM;SG
keuntungan	nyereség	keuntungan	nyereség	N;SG	N;NOM;SG
keuntungan	nyereség	keuntungan	nyereség	N;SG	N;NOM;SG
potensi	potenciál	potensi	potenciál	N;SG	N;NOM;SG
potensi	lehetőség	potensi	lehetőség	N;SG	N;NOM;SG
perayaan	ünneplés	penrayaan	ünneplés	N;SG	N;NOM;SG
perayaan	ünnep	penrayaan	ünnep	N;SG	N;NOM;SG
perayaan	ünneplés	penrayaan	ünneplés	N;SG	N;NOM;SG
perayaan	ünnepség	penrayaan	ünnepség	N;SG	N;NOM;SG
dialek	dialektus	dialek	dialektus	N	N;NOM;SG
mil	mérföld	mil	mérföld	N;SG	N;NOM;SG
mil	mérföld	mil	mérföld	N;SG	N;NOM;SG
roda	volán	roda	volán	N;SG	N;NOM;SG
roda	kereket	roda	kerek	N;SG	N;ACC;SG
roda	kerék	roda	kerék	N;SG	N;NOM;SG
roda	kerék	roda	kerék	N;SG	N;NOM;SG
aspek	szempont	aspek	szempont	N;SG	N;NOM;SG
rekan	társ	rekan	társ	N;SG	N;NOM;SG
rekan	partner	rekan	partner	N;SG	N;NOM;SG
rekan	társa	rekan	társ	N;SG	N;NOM;SG
rekan	társam	rekan	társ	N;SG	N;NOM;SG
etnis	etnikai	etnis	etnikai	N;SG	N;NOM;SG
etnis	etnikai	etnis	etnikai	N;SG	N;NOM;SG
politikus	politikus	politikus	politikus	N;SG	N;NOM;SG
usul	javaslat	usul	javaslat	N;SG;ACT	N;NOM;SG
usul	pályázat	usul	pályázat	N;SG;ACT	N;NOM;SG
usul	javaslat	usul	javaslat	N;SG;ACT	N;NOM;SG
istimewa	speciális	istimewa	speciális	ADJ;SG	ADJ;NOM;SG
gua	barlang	gua	barlang	N;SG	N;NOM;SG
gua	barlangot	gua	barlangot	N;SG	N;ACC;SG
edition	kiadás	edition	kiadás	N	N;NOM;SG
nuklir	nukleáris	nuklir	nukleáris	N;SG	N;NOM;SG
siaran	közvetítés	siaran	közvetítés	N;SG	N;NOM;SG
siaran	adás	siaran	adás	N;SG	N;NOM;SG
siaran	műsorszolgáltatás	siaran	műsorszolgáltatás	N;SG	N;NOM;SG
pembalap	versenyző	penbalap	versenyző	N;SG	N;NOM;SG
konstitusi	alkotmány	konstitusi	alkotmány	N;SG	N;NOM;SG
izin	engedélyt	izin	engedély	N;SG	N;ACC;SG
izin	jogosultság	izin	jogosultság	N;SG	N;NOM;SG
