van	od	van	od	ADP	ADP
veroorzaakt	spowodowało	veroorzaken	spowodować	V;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;ACT
veroorzaakt	spowodowała	veroorzaken	spowodować	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
veroorzaakt	powoduje	veroorzaken	powodować	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
steen	kamienia	steen	kamień	N;MASC+FEM;SG	N;GEN;MASC;SG
steen	kamień	steen	kamień	N;MASC+FEM;SG	N;NOM;MASC;SG
steen	skała	steen	skała	N;MASC+FEM;SG	N;NOM;FEM;SG
steen	kamień	steen	kamień	N;MASC+FEM;SG	N;NOM;MASC;SG
bibliotheek	bibliotekę	bibliotheek	biblioteka	N;MASC+FEM;SG	N;ACC;FEM;SG
bibliotheek	biblioteka	bibliotheek	biblioteka	N;MASC+FEM;SG	N;NOM;FEM;SG
bibliotheek	biblioteki	bibliotheek	biblioteka	N;MASC+FEM;SG	N;GEN;FEM;SG
bibliotheek	bibliotece	bibliotheek	biblioteka	N;MASC+FEM;SG	N;DAT;FEM;SG
verplaatst	przeniesiono	verplaatsen	przenieść	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
doelpunten	bramki	doelpunt	bramka	N;PL	N;ACC;FEM;PL
doelpunten	cele	doelpunt	cel	N;PL	N;NOM;MASC;PL
doelpunten	celów	doelpunt	cel	N;PL	N;GEN;MASC;PL
doelpunten	bramek	doelpunt	bramek	N;PL	N;GEN;FEM;PL
aangegeven	wskazano	aangeven	wskazać	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
mooi	piękne	mooi	piękny	ADJ	ADJ;NOM;NEUT;SG
mooi	piękna	mooi	piękny	ADJ	ADJ;NOM;FEM;SG
mooi	śliczna	mooi	śliczny	ADJ	ADJ;NOM;FEM;SG
mooi	ładny	mooi	ładny	ADJ	ADJ;NOM;MASC;SG
mooi	śliczna	mooi	śliczny	ADJ	ADJ;NOM;FEM;SG
mooi	ładna	mooi	ładny	ADJ	ADJ;NOM;FEM;SG
mooi	ładne	mooi	ładny	ADJ	ADJ;NOM;NEUT;SG
mooi	fajny	mooi	fajny	ADJ	ADJ;NOM;MASC;SG
mooi	fajna	mooi	fajny	ADJ	ADJ;NOM;FEM;SG
mooi	fajne	mooi	fajny	ADJ	ADJ;NOM;NEUT;SG
mooi	ładne	mooi	ładny	ADJ	ADJ;NOM;NEUT;SG
achtste	ósmy	acht	ósmy	ADJ	ADJ;NOM;MASC;SG
vissen	ryby	vissen	ryba	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
vissen	ryby	vissen	ryba	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
blauw	niebieski	blauw	niebieski	ADJ	ADJ;NOM;MASC;SG
blauw	niebieska	blauw	niebieski	ADJ	ADJ;NOM;FEM;SG
blauw	niebieskie	blauw	niebieski	ADJ	ADJ;NOM;NEUT;SG
increment	przyrost	increment	przyrost	N;NEUT;SG	N;NOM;MASC;SG
oostelijke	wschodnie	oostelijk	wschodni	ADJ	ADJ;NOM;NEUT;SG
oostelijke	wschodni	oostelijk	wschodni	ADJ	ADJ;NOM;MASC;SG
oostelijke	wschodniej	oostelijk	wschodni	ADJ	ADJ;GEN;FEM;SG
oostelijke	wschodnia	oostelijk	wschodnia	ADJ	ADJ;NOM;FEM;SG
griekenland	grecji	griekenland	grecja	N;NEUT;SG	N;GEN;FEM;SG
griekenland	grecja	griekenland	grecja	N;NEUT;SG	N;NOM;FEM;SG
praktijk	praktyce	praktijk	praktyka	N;MASC+FEM;SG	N;GEN;FEM;SG
praktijk	trening	praktijk	trening	N;MASC+FEM;SG	N;NOM;MASC;SG
praktijk	praktyka	praktijk	praktyka	N;MASC+FEM;SG	N;NOM;FEM;SG
gelegenheid	okazja	gelegenheid	okazja	N;MASC+FEM;SG	N;NOM;FEM;SG
gelegenheid	możliwość	gelegenheid	możliwość	N;MASC+FEM;SG	N;ACC;FEM;SG
gelegenheid	okazja	gelegenheid	okazja	N;MASC+FEM;SG	N;NOM;FEM;SG
techniek	maszynownia	techniek	maszynownia	N;MASC+FEM;SG	N;NOM;FEM;SG
techniek	inżynieria	techniek	inżynierie	N;MASC+FEM;SG	N;NOM;FEM;SG
techniek	techniki	techniek	technika	N;MASC+FEM;SG	N;ACC;FEM;SG
techniek	technika	techniek	technika	N;MASC+FEM;SG	N;NOM;FEM;SG
complex	kompleks	complex	kompleks	N;NEUT;SG	N;ACC;MASC;SG
kandidaat	kandydata	kandidaat	kandydat	N;MASC+FEM;SG	N;ACC;MASC;SG
kandidaat	kandydat	kandidaat	kandydat	N;MASC+FEM;SG	N;NOM;MASC;SG
studies	studia	studie	studia	N;PL	N;NOM;NEUT;PL
studies	badania	studie	badanie	N;PL	N;NOM;NEUT;PL
studies	studiów	studie	studia	N;PL	N;GEN;NEUT;PL
vóór	przed	voor	przed	ADP	ADP
promotie	promowanie	promotie	promować	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
promotie	awans	promotie	awans	N;MASC+FEM;SG	N;NOM;MASC;SG
promotie	promocji	promotie	promocja	N;MASC+FEM;SG	N;GEN;FEM;SG
functies	funkcje	functie	funkcja	N;PL	N;NOM;FEM;PL
functies	cechy	functie	cecha	N;PL	N;NOM;FEM;PL
functies	funkcje	functie	funkcja	N;PL	N;NOM;FEM;PL
functies	właściwości	functie	właściwość	N;PL	N;ACC;FEM;PL
zevende	siódmy	zeven	siódmy	ADJ	ADJ;NOM;MASC;SG
zevende	siódmej	zeven	siódmy	ADJ	ADJ;GEN;FEM;SG
zevende	siódma	zeven	siódmy	ADJ	ADJ;NOM;FEM;SG
temperatuur	temperatura	temperatuur	temperatura	N;MASC+FEM;SG	N;NOM;FEM;SG
temperatuur	temperatury	temperatuur	temperatura	N;MASC+FEM;SG	N;GEN;FEM;SG
temperatuur	temperatury	temperatuur	temperatura	N;MASC+FEM;SG	N;GEN;FEM;SG
schade	uraz	schade	uraz	N;MASC+FEM;SG	N;NOM;MASC;SG
schade	uszkodzenie	schade	uszkodzić	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
schade	zniszczenia	schade	zniszczyć	N;MASC+FEM;SG	N;NOM;NEUT;SG
schade	uszkodzenie	schade	uszkodzić	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
schade	uszkodzenia	schade	uszkodzenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
schade	odszkodowanie	schade	odszkodowanie	N;MASC+FEM;SG	N;NOM;NEUT;SG
leeuw	lwa	leeuw	lwa	N;MASC+FEM;SG	N;ACC;MASC;SG
leeuw	lew	leeuw	lew	N;MASC+FEM;SG	N;NOM;MASC;SG
keuze	wybór	keuze	wybór	N;MASC+FEM;SG	N;NOM;MASC;SG
krant	gazeta	krant	gazeta	N;MASC+FEM;SG	N;NOM;FEM;SG
krant	gazetę	krant	gazeta	N;MASC+FEM;SG	N;ACC;FEM;SG
ergens	gdzieś	ergens	gdzieś	ADV	ADV
onderdelen	części	onderdeel	część	N;PL	N;ACC;FEM;PL
onderdelen	podzespoły	onderdeel	podzespoły	N;PL	N;NOM;MASC;PL
onderdelen	komponenty	onderdeel	komponent	N;PL	N;NOM;MASC;PL
loopbaan	kariera	loopbaan	kariera	N;MASC+FEM;SG	N;NOM;FEM;SG
loopbaan	kariery	loopbaan	kariera	N;MASC+FEM;SG	N;GEN;FEM;SG
loopbaan	karierę	loopbaan	kariera	N;MASC+FEM;SG	N;ACC;FEM;SG
loopbaan	kariera	loopbaan	kariera	N;MASC+FEM;SG	N;NOM;FEM;SG
loopbaan	kariery	loopbaan	kariera	N;MASC+FEM;SG	N;GEN;FEM;SG
hit	uderzenie	hit	uderzenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
hit	trafienie	hit	trafić	N;MASC+FEM;SG	N;NOM;NEUT;SG
christus	chrystus	christus	chrystus	N;MASC+FEM;SG	N;NOM;MASC;SG
heren	panowie	heer	pan	N;PL	N;NOM;MASC;PL
stemming	głosowanie	stemming	głosować	N;MASC+FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
stemming	głosowanie	stemming	głosować	N;MASC+FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
stemming	głosowania	stemming	głosować	N;MASC+FEM;SG	N;GEN;NEUT;SG
stemming	nastrój	stemming	nastrój	N;MASC+FEM;SG	N;NOM;MASC;SG
stemming	nastroju	stemming	nastrój	N;MASC+FEM;SG	N;GEN;MASC;SG
stemming	humor	stemming	humor	N;MASC+FEM;SG	N;NOM;MASC;SG
tip	cynk	tip	cynk	N;MASC+FEM;SG	N;NOM;MASC;SG
tip	wskazówka	tip	wskazówka	N;MASC+FEM;SG	N;NOM;FEM;SG
uitzondering	wyjątku	uitzondering	wyjątek	N;MASC+FEM;SG	N;GEN;MASC;SG
uitzondering	wyjątkiem	uitzondering	wyjątek	N;MASC+FEM;SG	N;INS;MASC;SG
uitzondering	wyjątek	uitzondering	wyjątek	N;MASC+FEM;SG	N;ACC;MASC;SG
portugese	portugalski	portugees	portugalski	ADJ	ADJ;NOM;MASC;SG
portugese	portugalska	portugees	portugalski	ADJ	ADJ;NOM;FEM;SG
portugese	portugalskie	portugees	portugalski	ADJ	ADJ;NOM;NEUT;SG
portugese	portugalskim	portugees	portugalski	ADJ	ADJ;INS;MASC;SG
brengt	przynosi	brengen	przynosić	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vraagt	pyta	vraag	pytać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vraagt	prosi	vraag	prosić	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
indruk	wrażenie	indruk	wrażenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
indruk	wyświetlenie	indruk	wyświetlenie	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
joden	żydów	jood	żyd	N;PL	N;GEN;MASC;PL
joden	żydzi	jood	żydzić	N;PL	N;NOM;MASC;PL
post	poczta	post	poczta	N;MASC+FEM;SG	N;NOM;FEM;SG
post	post	post	post	N;MASC+FEM;SG	N;NOM;MASC;SG
post	poczta	post	poczta	N;MASC+FEM;SG	N;NOM;FEM;SG
zei	powiedział	zeggen	powiedzieć	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
moord	zabójstwa	moord	zabójstwo	N;MASC+FEM;SG	N;GEN;NEUT;SG
moord	zabójstwo	moord	zabójstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
moord	zabójstwa	moord	zabójstwo	N;MASC+FEM;SG	N;GEN;NEUT;SG
moord	zamachu	moord	zamach	N;MASC+FEM;SG	N;GEN;MASC;SG
moord	zabójstwo	moord	zabójstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
moord	zamach	moord	zamach	N;MASC+FEM;SG	N;NOM;MASC;SG
moord	morderstwa	moord	morderstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
moord	zabójstwo	moord	zabójstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
moord	morderstwo	moord	morderstwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
normaal	normalne	normaal	normalny	ADJ	ADJ;NOM;NEUT;SG
normaal	normalny	normaal	normalny	ADJ	ADJ;NOM;MASC;SG
normaal	normalna	normaal	normalny	ADJ	ADJ;NOM;FEM;SG
fabriek	fabrykę	fabriek	fabryka	N;MASC+FEM;SG	N;ACC;FEM;SG
fabriek	fabryce	fabriek	fabryka	N;MASC+FEM;SG	N;DAT;FEM;SG
fabriek	fabryki	fabriek	fabryka	N;MASC+FEM;SG	N;GEN;FEM;SG
fabriek	fabryka	fabriek	fabryka	N;MASC+FEM;SG	N;NOM;FEM;SG
wetenschap	nauka	wetenschap	nauka	N;MASC+FEM;SG	N;NOM;FEM;SG
state	stan	state	stan	N;MASC+FEM;SG	N;NOM;MASC;SG
state	państwo	state	państwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
video	film	video	film	N;MASC+FEM;SG	N;ACC;MASC;SG
definitie	definicja	definitie	definicja	N;MASC+FEM;SG	N;NOM;FEM;SG
definitie	definicji	definitie	definicja	N;MASC+FEM;SG	N;GEN;FEM;SG
software	oprogramowanie	softwaar	oprogramowanie	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
software	oprogramowania	softwaar	oprogramowanie	N;MASC+FEM;SG	N;GEN;NEUT;SG
olympisch	olimpijski	Olympisch	olimpijski	ADJ	ADJ;NOM;MASC;SG
olympisch	olimpijskie	Olympisch	olimpijski	ADJ	ADJ;NOM;NEUT;SG
fusie	fuzja	fusie	fuzja	N;MASC+FEM;SG	N;NOM;FEM;SG
fusie	połączenie	fusie	połączenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
fusie	łączenie	fusie	łączenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
fusie	fuzja	fusie	fuzja	N;MASC+FEM;SG	N;NOM;FEM;SG
zon	słońce	zon	słońce	N;MASC+FEM;SG	N;NOM;NEUT;SG
zon	słońca	zon	słońce	N;MASC+FEM;SG	N;GEN;NEUT;SG
zon	słońce	zon	słońce	N;MASC+FEM;SG	N;NOM;NEUT;SG
methode	metodyki	methode	metodyka	N;MASC+FEM;SG	N;GEN;FEM;SG
methode	metodologia	methode	metodologia	N;MASC+FEM;SG	N;NOM;FEM;SG
methode	metodologii	methode	metodologia	N;MASC+FEM;SG	N;GEN;FEM;SG
methode	metoda	methode	metoda	N;MASC+FEM;SG	N;NOM;FEM;SG
uitleg	wyjaśnienie	uitleg	wyjaśnić	N;MASC+FEM;SG	N;NOM;NEUT;SG
uitleg	wyjaśnienia	uitleg	wyjaśnienie	N;MASC+FEM;SG	N;NOM;NEUT;SG
uitleg	wytłumaczenia	uitleg	wytłumaczyć	N;MASC+FEM;SG	N;GEN;NEUT;SG
uitleg	wyjaśnienia	uitleg	wyjaśnienie	N;MASC+FEM;SG	N;NOM;NEUT;SG
commons	commons	commons	commons	N;NEUT;SG	N;ACC;MASC;SG
toepassing	podanie	toepassing	podanie	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
toepassing	zastosowanie	toepassing	zastosowanie	N;MASC+FEM;SG	N;NOM;NEUT;SG
toepassing	aplikacja	toepassing	aplikacja	N;MASC+FEM;SG	N;NOM;FEM;SG
koos	wybrała	kiezen	wybrać	V;SG;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
koos	wybrał	kiezen	wybrać	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
benaming	oznaczenie	benaming	oznaczenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
benaming	wyznaczenie	benaming	wyznaczyć	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
dynastie	dynastia	dynastie	dynastia	N;MASC+FEM;SG	N;NOM;FEM;SG
specifieke	szczególne	specifiek	szczególny	ADJ	ADJ;NOM;NEUT;SG
specifieke	konkretne	specifiek	konkretny	ADJ	ADJ;NOM;NEUT;SG
specifieke	specyficzne	specifiek	specyficzny	ADJ	ADJ;NOM;NEUT;SG
vermoord	zabici	vermoorden	zabity	V;V.PTCP	V;PFV;IND;PL;3;PRS;FIN;ACT
vermoord	zabił	vermoorden	zabić	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
bier	piwa	bier	piwo	N;NEUT;SG	N;ACC;NEUT;SG
bier	piwko	bier	piwko	N;NEUT;SG	N;NOM;NEUT;SG
bier	piwo	bier	piwo	N;NEUT;SG	N;NOM;NEUT;SG
linnaeus	linnaeus	linnaeus	linnaeus	N;MASC+FEM;SG	N;NOM;FEM;SG
tak	gałąź	tak	gałąź	N;MASC+FEM;SG	N;ACC;FEM;SG
tak	oddział	tak	oddział	N;MASC+FEM;SG	N;NOM;MASC;SG
senator	senator	senator	senator	N;MASC+FEM;SG	N;NOM;MASC;SG
traject	trajektorii	traject	trajektoria	N;NEUT;SG	N;GEN;FEM;SG
bewoners	mieszkańców	bewoner	mieszkaniec	N;PL	N;ACC;MASC;PL
bewoners	mieszkańcy	bewoner	mieszkaniec	N;PL	N;NOM;MASC;PL
bewoners	rezydentów	bewoner	rezydent	N;PL	N;ACC;MASC;PL
bewoners	mieszkańców	bewoner	mieszkaniec	N;PL	N;ACC;MASC;PL
bewoners	mieszkańcy	bewoner	mieszkaniec	N;PL	N;NOM;MASC;PL
paleis	pałac	paleis	pałac	N;NEUT;SG	N;NOM;MASC;SG
paleis	pałacu	paleis	pałac	N;NEUT;SG	N;GEN;MASC;SG
paleis	palace	paleis	palak	N;NEUT;SG	N;NOM;MASC;SG
normale	normalne	normaal	normalny	ADJ	ADJ;NOM;NEUT;SG
normale	normalny	normaal	normalny	ADJ	ADJ;NOM;MASC;SG
normale	normalna	normaal	normalny	ADJ	ADJ;NOM;FEM;SG
hoeveelheid	ilości	hoeveelheid	ilość	N;MASC+FEM;SG	N;GEN;FEM;SG
hoeveelheid	ilość	hoeveelheid	ilość	N;MASC+FEM;SG	N;NOM;FEM;SG
netwerk	sieć	netwerk	sieć	N;NEUT;SG	N;NOM;FEM;SG
controle	sterowanie	controle	sterować	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
controle	kontrola	controle	kontrola	N;MASC+FEM;SG	N;NOM;FEM;SG
controle	audyt	controle	audyt	N;MASC+FEM;SG	N;NOM;MASC;SG
controle	kontrola	controle	kontrola	N;MASC+FEM;SG	N;NOM;FEM;SG
sluiten	zamknij	sluiten	zamknąć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
sluiten	zamyka	sluiten	zamykać	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
bijnaam	przezwisko	bijnaam	przezwisko	N;MASC+FEM;SG	N;NOM;NEUT;SG
bijnaam	pseudonim	bijnaam	pseudonić	N;MASC+FEM;SG	N;NOM;MASC;SG
eten	jeść	eten	jeść	V;NFIN	V;IPFV;NFIN;ACT
eten	jem	eten	on	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
eten	jedz	eten	jeść	V;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
eten	jeść	eten	jeść	V;NFIN	V;IPFV;NFIN;ACT
gele	żółte	geel	żółty	ADJ	ADJ;NOM;NEUT;SG
gele	żółta	geel	żółta	ADJ	ADJ;NOM;FEM;SG
gele	żółty	geel	żółty	ADJ	ADJ;NOM;MASC;SG
joe	joego	joe	jo	N;MASC+FEM;SG	N;ACC;MASC;SG
filosofie	filozofia	filosofie	filozofia	N;MASC+FEM;SG	N;NOM;FEM;SG
filosofie	filozofii	filosofie	filozofia	N;MASC+FEM;SG	N;GEN;FEM;SG
gevolgen	następstwa	gevolg	następstwo	N;PL	N;NOM;NEUT;PL
gevolgen	efekty	gevolg	efekt	N;PL	N;NOM;MASC;PL
gevolgen	skutki	gevolg	skutek	N;PL	N;NOM;MASC;PL
gevolgen	skutki	gevolg	skutek	N;PL	N;NOM;MASC;PL
gevolgen	konsekwencje	gevolg	konsekwencja	N;PL	N;NOM;FEM;PL
gevolgen	następstwa	gevolg	następstwo	N;PL	N;NOM;NEUT;PL
wind	wiatru	wind	wiatr	N;MASC+FEM;SG	N;GEN;MASC;SG
wind	wiatr	wind	wiatr	N;MASC+FEM;SG	N;NOM;MASC;SG
wind	wietrze	wind	wiatr	N;MASC+FEM;SG	N;INS;MASC;SG
religieuze	religijny	religieus	religijny	ADJ	ADJ;NOM;MASC;SG
religieuze	religijnych	religieus	religijny	ADJ	ADJ;GEN;MASC;PL
religieuze	religijna	religieus	religijny	ADJ	ADJ;NOM;FEM;SG
religieuze	religijne	religieus	religijny	ADJ	ADJ;NOM;NEUT;SG
overwinningen	zwycięstw	overwinning	zwycięstwo	N;PL	N;GEN;NEUT;PL
kader	klatka	kader	klatka	N;NEUT;SG	N;NOM;FEM;SG
kader	ramka	kader	ramka	N;NEUT;SG	N;NOM;FEM;SG
atleet	lekkoatleta	atleet	lekkoatleta	N;MASC+FEM;SG	N;NOM;MASC;SG
atleet	sportowiec	atleet	sportowiec	N;MASC+FEM;SG	N;NOM;MASC;SG
vrijheid	swoboda	vrijheid	swoboda	N;MASC+FEM;SG	N;NOM;FEM;SG
vrijheid	wolność	vrijheid	wolność	N;MASC+FEM;SG	N;NOM;FEM;SG
vrijheid	wolności	vrijheid	wolność	N;MASC+FEM;SG	N;GEN;FEM;SG
sporen	utwory	spoor	utwór	N;PL	N;NOM;MASC;PL
sporen	tory	spoor	tor	N;PL	N;NOM;MASC;PL
sporen	ścieżki	spoor	ścieżka	N;PL	N;ACC;FEM;PL
sporen	szlaki	spoor	szlak	N;PL	N;NOM;MASC;PL
sporen	ślady	spoor	ślad	N;PL	N;NOM;MASC;PL
sporen	ślady	spoor	ślad	N;PL	N;NOM;MASC;PL
geplaatste	opublikowano	plaatsen	opublikować	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
geplaatste	opublikował	plaatsen	opublikować	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
tweemaal	dwukrotnie	tweemaal	dwukrotnie	ADV	ADV
centimeter	centymetr	centimeter	centymetr	N;MASC+FEM;SG	N;NOM;MASC;SG
centimeter	centymetr	centimeter	centymetr	N;MASC+FEM;SG	N;NOM;MASC;SG
song	piosenka	song	piosenka	N;MASC+FEM;SG	N;NOM;FEM;SG
song	utwór	song	utwór	N;MASC+FEM;SG	N;ACC;MASC;SG
succesvol	udanych	succesvol	udać	ADJ	ADJ;GEN;MASC;PL
succesvol	udane	succesvol	udać	ADJ	ADJ;NOM;NEUT;SG
succesvol	udana	succesvol	udać	ADJ	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
non	zakonnica	non	zakonnica	N;MASC+FEM;SG	N;NOM;FEM;SG
variant	wariant	variant	wariant	N;MASC+FEM;SG	N;NOM;MASC;SG
variant	odmiana	variant	odmiana	N;MASC+FEM;SG	N;NOM;FEM;SG
veranderde	zmieniono	veranderen	zmienić	V;SG;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
veranderde	zmienił	veranderen	zmienić	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
schilderij	obraz	schilderij	obraz	N;NEUT;SG	N;NOM;MASC;SG
schilderij	malarstwo	schilderij	malarstwo	N;NEUT;SG	N;NOM;NEUT;SG
schilderij	malowanie	schilderij	malować	N;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
blok	bloku	blok	blok	N;NEUT;SG	N;GEN;MASC;SG
blok	blok	blok	blok	N;NEUT;SG	N;NOM;MASC;SG
vermogen	zdolność	vermogen	zdolność	N;NEUT;SG	N;NOM;FEM;SG
vermogen	umiejętność	vermogen	umiejętność	N;NEUT;SG	N;NOM;FEM;SG
vermogen	władza	vermogen	władza	N;NEUT;SG	N;NOM;FEM;SG
vermogen	siła	vermogen	siła	N;NEUT;SG	N;NOM;FEM;SG
vermogen	zasilanie	vermogen	zasilać	N;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
gebeurtenissen	wydarzenia	gebeurtenis	wydarzenie	N;PL	N;NOM;NEUT;PL
gebeurtenissen	wydarzeń	gebeurtenis	wydarzenie	N;PL	N;GEN;NEUT;PL
versies	wersjach	versiezen	wersja	N;PL	N;DAT;FEM;PL
versies	wersje	versiezen	wersać	N;PL	N;NOM;FEM;PL
provincies	prowincje	provincie	prowincja	N;PL	N;NOM;FEM;PL
provincies	okręgi	provincie	okręga	N;PL	N;NOM;MASC;PL
kom	chodź	komen	chodzić	V;SG;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
das	remis	das	remis	N;MASC+FEM;SG	N;NOM;MASC;SG
das	krawat	das	krawat	N;MASC+FEM;SG	N;NOM;MASC;SG
das	borsuk	das	borsuk	N;MASC+FEM;SG	N;NOM;MASC;SG
actieve	aktywne	actief	aktywny	ADJ	ADJ;NOM;NEUT;SG
actieve	aktywna	actief	aktywny	ADJ	ADJ;NOM;FEM;SG
actieve	aktywni	actief	aktywny	ADJ	ADJ;NOM;MASC;PL
actieve	aktywny	actief	aktywny	ADJ	ADJ;NOM;MASC;SG
actieve	czynne	actief	czynny	ADJ	ADJ;NOM;NEUT;SG
brouwerij	browar	brouwerij	browar	N;MASC+FEM;SG	N;NOM;MASC;SG
hongaarse	węgierskiej	hongaars	węgierski	ADJ	ADJ;GEN;FEM;SG
hongaarse	węgierskie	hongaars	węgierski	ADJ	ADJ;NOM;NEUT;SG
hongaarse	węgierski	hongaars	węgierski	ADJ	ADJ;NOM;MASC;SG
hongaarse	węgierska	hongaars	węgierski	ADJ	ADJ;NOM;FEM;SG
definitief	ostateczny	definitief	ostateczny	ADJ	ADJ;NOM;MASC;SG
definitief	ostateczna	definitief	ostateczny	ADJ	ADJ;NOM;FEM;SG
definitief	ostateczne	definitief	ostateczny	ADJ	ADJ;NOM;NEUT;SG
definitief	końcowe	definitief	końcowy	ADJ	ADJ;NOM;NEUT;SG
definitief	ostateczny	definitief	ostateczny	ADJ	ADJ;NOM;MASC;SG
definitief	ostateczne	definitief	ostateczny	ADJ	ADJ;NOM;NEUT;SG
bieden	oferuje	bieden	oferować	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
stam	plemienia	stam	plemię	N;MASC+FEM;SG	N;GEN;NEUT;SG
stam	szczep	stam	szczep	N;MASC+FEM;SG	N;NOM;MASC;SG
stam	szczep	stam	szczep	N;MASC+FEM;SG	N;NOM;MASC;SG
artiesten	wykonawcy	artiest	wykonawca	N;PL	N;NOM;MASC;PL
artiesten	wykonawców	artiest	wykonawca	N;PL	N;ACC;MASC;PL
artiesten	artystów	artiest	artysta	N;PL	N;ACC;MASC;PL
artiesten	artyści	artiest	artysta	N;PL	N;NOM;MASC;PL
artiesten	wykonawcy	artiest	wykonawca	N;PL	N;NOM;MASC;PL
tijdelijk	tymczasowy	tijdelijk	tymczasowy	ADJ	ADJ;NOM;MASC;SG
tijdelijk	tymczasowa	tijdelijk	tymczasowy	ADJ	ADJ;NOM;FEM;SG
tijdelijk	tymczasowe	tijdelijk	tymczasowy	ADJ	ADJ;NOM;NEUT;SG
tijdelijk	czasowe	tijdelijk	czasowy	ADJ	ADJ;NOM;NEUT;SG
twijfel	wątpliwość	twijfel	wątpliwość	N;MASC+FEM;SG	N;NOM;FEM;SG
twijfel	wątpliwości	twijfel	wątpliwość	N;MASC+FEM;SG	N;ACC;FEM;SG
twijfel	wątpliwość	twijfel	wątpliwość	N;MASC+FEM;SG	N;NOM;FEM;SG
twijfel	wątpliwości	twijfel	wątpliwość	N;MASC+FEM;SG	N;ACC;FEM;SG
hout	drewno	hout	drewno	N;NEUT;SG	N;NOM;NEUT;SG
hout	drewno	hout	drewno	N;NEUT;SG	N;NOM;NEUT;SG
tsjechische	czeski	tsjechisch	czeski	ADJ	ADJ;NOM;MASC;SG
tsjechische	czeskiej	tsjechisch	czeski	ADJ	ADJ;GEN;FEM;SG
tsjechische	czeskie	tsjechisch	czeski	ADJ	ADJ;NOM;NEUT;SG
tsjechische	czeska	tsjechisch	czeski	ADJ	ADJ;NOM;FEM;SG
rij	rząd	rij	rząd	N;MASC+FEM;SG	N;NOM;MASC;SG
rij	wiersz	rij	wiersz	N;MASC+FEM;SG	N;NOM;MASC;SG
bepalen	określić	bepalen	określić	V;NFIN	V;PFV;NFIN;ACT
rand	krawędź	rand	krawędź	N;MASC+FEM;SG	N;NOM;FEM;SG
rand	krawędzi	rand	krawądzić	N;MASC+FEM;SG	N;GEN;MASC;SG
