dari	من	dari	مِن	ADP	ADP
kejadian	الحادثة	kejadian	حَادِث	N;SG	N;NOM;DEF;SG
kejadian	حادثة	kejadian	حَادِث	N;SG	N;NOM;INDF;SG
sukses	ناجحة	sukses	نَاجِح	ADJ;SG	ADJ;NOM;INDF;FEM;SG
sukses	الناجحة	sukses	نَاجِح	ADJ;SG	ADJ;NOM;DEF;FEM;SG
sukses	ناجح	sukses	نَاجِح	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sukses	ناجحة	sukses	نَاجِح	ADJ;SG	ADJ;NOM;INDF;FEM;SG
massa	الغوغاء	massa	غَوغَاء	N	N;NOM;DEF;PL
massa	الكتلة	massa	كُتلَة	N	N;NOM;DEF;SG
massa	كتلة	massa	كُتلَة	N	N;NOM;INDF;SG
massa	قداس	massa	قداس	N	N;NOM;INDF;SG
massa	القداس	massa	قِدَاس	N	N;NOM;DEF;SG
jawab	اجابة	jawab	إِجَابَة	N;SG;ACT	N;NOM;INDF;SG
jawab	الاجابة	jawab	إِجَابَة	N;SG;ACT	N;NOM;DEF;SG
jawab	جواب	jawab	جَابّ	N;SG;ACT	N;NOM;INDF;SG
jawab	الجواب	jawab	جَوَاب	N;SG;ACT	N;NOM;DEF;SG
petani	الفلاح	petani	فِلَاح	N;SG	N;NOM;DEF;SG
bar	حانات	bar	حَانَة	N	N;NOM;INDF;PL
bar	الحانات	bar	حَانَة	N	N;NOM;DEF;PL
bar	قضبان	bar	قَضِيب	N	N;NOM;INDF;PL
bar	القضبان	bar	قَضَب	N	N;NOM;DEF;PL
bar	الحانة	bar	حَانَة	N	N;NOM;DEF;SG
bar	حانة	bar	حَانَة	N	N;NOM;INDF;SG
bar	شريط	bar	شَرِيط	N	N;NOM;INDF;SG
bar	البار	bar	بَار	N	N;NOM;DEF;SG
berkata	قالت	berkata	قَال	V;SG;ACT	V;PFV;FEM;SG;3;ACT
berkata	قال	berkata	قَال	V;SG;ACT	V;PFV;MASC;SG;3;ACT
berkata	قالو	berkata	قَالُو	V;SG;ACT	V;PFV;MASC;SG;3;ACT
berkata	تقول	berkata	قَال	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
berkata	يقول	berkata	قَال	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
nominasi	ترشيح	nominasi	تَرشِيح	N;SG	N;NOM;INDF;SG
nominasi	الترشيح	nominasi	تَرشِيح	N;SG	N;NOM;DEF;SG
desain	تصميم	desain	تَصمِيم	N;SG	N;NOM;INDF;SG
desain	التصميم	desain	تَصمِيم	N;SG	N;NOM;DEF;SG
terima	قبول	terrima	قُبُول	N;SG;ACT	N;NOM;INDF;SG
puncak	القمة	puncak	قِمَّة	N;SG	N;NOM;DEF;SG
puncak	قمة	puncak	قِمَّة	N;SG	N;NOM;INDF;SG
puncak	قمة	puncak	قِمَّة	N;SG	N;NOM;INDF;SG
puncak	ذروة	puncak	ذُروَة	N;SG	N;NOM;INDF;SG
puncak	القمة	puncak	قِمَّة	N;SG	N;NOM;DEF;SG
puncak	الذروة	puncak	ذَروَة	N;SG	N;NOM;DEF;SG
insting	غريزة	insting	غَرِيز	N;SG	N;NOM;INDF;SG
insting	الغريزة	insting	غَرِيز	N;SG	N;NOM;DEF;SG
profil	التشكيلة	profil	تَشكِيلَة	N;SG	N;NOM;DEF;SG
profil	التنميط	profil	تَنمِيط	N;SG	N;NOM;DEF;SG
system	نظام	system	نِظَام	N	N;NOM;INDF;SG
system	النظام	system	نِظَام	N	N;NOM;DEF;SG
system	المنظومة	system	مَنظُومَة	N	N;NOM;DEF;SG
pembagian	شعبة	penbagian	شُعبَة	N;SG	N;NOM;INDF;SG
pembagian	الشعبة	penbagian	شُعبَة	N;SG	N;NOM;DEF;SG
pembagian	الشعب	penbagian	شَعب	N;SG	N;NOM;DEF;SG
pembagian	شعب	penbagian	شَعب	N;SG	N;NOM;INDF;SG
tindakan	العمل	tindakan	عَمَل	N;SG	N;NOM;DEF;SG
tindakan	الاجراء	tindakan	إِجرَاء	N;SG	N;NOM;DEF;SG
tindakan	اجراء	tindakan	إِجرَاء	N;SG	N;NOM;INDF;SG
tindakan	الحركة	tindakan	حَرَكَة	N;SG	N;NOM;DEF;SG
sekretaris	السكرتارية	sekretaris	سَكرَتَارِيَّة	N;SG	N;NOM;DEF;SG
sekretaris	سكرتيرة	sekretaris	سِكرِتِيرَة	N;SG	N;NOM;INDF;SG
sekretaris	الامين	sekretaris	أَمِين	N;SG	N;NOM;DEF;SG
sekretaris	سكرتير	sekretaris	سِكرِتِير	N;SG	N;NOM;INDF;SG
sekretaris	السكرتير	sekretaris	سِكرِتِير	N;SG	N;NOM;DEF;SG
biru	الازرق	biru	أَزرَق	N;SG	N;NOM;DEF;SG
gadis	فتاة	gadis	فَتَاة	N;SG	N;NOM;INDF;SG
gadis	البنت	gadis	بَنت	N;SG	N;NOM;DEF;SG
gadis	الفتاة	gadis	فَتَاة	N;SG	N;NOM;DEF;SG
entertainment	ترفيه	entertainment	تَرفِيه	N	N;NOM;INDF;SG
entertainment	للترفيه	entertainment	للترفيه	N	N;GEN;DEF;SG
entertainment	الترفيه	entertainment	تَرفِيه	N	N;NOM;DEF;SG
entertainment	تسلية	entertainment	تَسلِيَة	N	N;NOM;INDF;SG
penampilan	الظهور	pentampilan	ظُهُور	N;SG	N;NOM;DEF;SG
penampilan	ظهور	pentampilan	ظُهُور	N;SG	N;NOM;INDF;SG
penampilan	مظهر	pentampilan	مَظهَر	N;SG	N;NOM;INDF;SG
satuan	وحدة	satuan	وَحدَة	N;SG	N;NOM;INDF;SG
satuan	الوحدة	satuan	وَحدَة	N;SG	N;NOM;DEF;SG
efek	الاثر	efek	أَثَر	N;SG	N;NOM;DEF;SG
efek	تاثير	efek	تَأثِير	N;SG	N;NOM;INDF;SG
efek	التاثير	efek	تَاثِير	N;SG	N;NOM;DEF;SG
calon	المرشحة	calon	مُرَشَّحَة	N;SG	N;NOM;DEF;SG
calon	مرشحة	calon	مُرَشَّحَة	N;SG	N;NOM;INDF;SG
calon	مرشح	calon	مُرَشَّح	N;SG	N;NOM;INDF;SG
calon	المرشح	calon	مُرَشَّح	N;SG	N;NOM;DEF;SG
upaya	المحاولة	upaya	مُحَاوَلَة	N;SG	N;NOM;DEF;SG
upaya	مجهود	upaya	مَجهُود	N;SG	N;NOM;INDF;SG
upaya	الجهد	upaya	جَهد	N;SG	N;NOM;DEF;SG
upaya	جهد	upaya	جَهد	N;SG	N;NOM;INDF;SG
upaya	المجهود	upaya	المجهود	N;SG	N;NOM;DEF;SG
pembuatan	انشاء	penbuatan	إِنشَاء	N;SG	N;NOM;INDF;SG
pembuatan	الانشاء	penbuatan	إِنشَاء	N;SG	N;NOM;DEF;SG
pembuatan	الخلق	penbuatan	خَلق	N;SG	N;NOM;DEF;SG
ajaran	المبدا	ajaran	مَبدَا	N;SG	N;NOM;DEF;SG
ajaran	العقيدة	ajaran	عَقِيدَة	N;SG	N;NOM;DEF;SG
ajaran	مذهب	ajaran	مذهب	N;SG	N;NOM;INDF;SG
ajaran	المذهب	ajaran	مَذهَب	N;SG	N;NOM;DEF;SG
uskup	الاسقف	uskup	الاسقف	N;SG	N;NOM;DEF;SG
uskup	الاساقفة	uskup	أُسَاقَف	N;SG	N;NOM;DEF;SG
harga	الثمن	harga	ثَمَن	N;SG	N;NOM;DEF;SG
harga	سعر	harga	سِعر	N;SG	N;NOM;INDF;SG
harga	السعر	harga	سِعر	N;SG	N;NOM;DEF;SG
harga	تسعير	harga	تَسعِير	N;SG	N;NOM;INDF;SG
harga	التسعير	harga	تَسعِير	N;SG	N;NOM;DEF;SG
kebutuhan	حاجة	kebutuhan	حَاجَة	N;SG	N;NOM;INDF;SG
kebutuhan	الحاجة	kebutuhan	حَاجَة	N;SG	N;NOM;DEF;SG
kebutuhan	ضرورة	kebutuhan	ضَرُورَة	N;SG	N;NOM;INDF;SG
kebutuhan	الضرورة	kebutuhan	ضَرُورَة	N;SG	N;NOM;DEF;SG
menyediakan	توفر	mensediakan	وَفَّر	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
menyediakan	يوفر	mensediakan	وَفَّر	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
menyediakan	يزود	mensediakan	زَاد	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
remaja	المراهق	remaja	مَرهَق	N;SG	N;NOM;DEF;SG
remaja	المراهق	remaja	مَرهَق	N;SG	N;NOM;DEF;SG
remaja	مراهق	remaja	مَرهَق	N;SG	N;NOM;INDF;SG
remaja	المراهقة	remaja	مُرَاهَقَة	N;SG	N;NOM;DEF;SG
remaja	المراهقة	remaja	مُرَاهَقَة	N;SG	N;NOM;DEF;SG
terminal	محطة	terminal	مَحَطَّة	N	N;NOM;INDF;SG
biaya	الاجر	biaya	أَجر	N;SG	N;NOM;DEF;SG
biaya	اجر	biaya	أَجر	N;SG	N;NOM;INDF;SG
biaya	التهمة	biaya	تُهمَة	N;SG	N;NOM;DEF;SG
biaya	تهمة	biaya	تُهمَة	N;SG	N;NOM;INDF;SG
biaya	الكلفة	biaya	كُلفَة	N;SG	N;NOM;DEF;SG
biaya	التكلفة	biaya	تَكلِفَة	N;SG	N;NOM;DEF;SG
biaya	تكلفة	biaya	تَكلِفَة	N;SG	N;NOM;INDF;SG
kuning	الاصفر	kuning	أَصفَر	N;SG	N;NOM;DEF;SG
artis	فنان	artis	فَنّ	N;SG	N;NOM;INDF;SG
artis	الفنان	artis	فَنَّان	N;SG	N;NOM;DEF;SG
artis	فنانة	artis	فَنَّانَة	N;SG	N;NOM;INDF;SG
memenuhi	يلتقي	menpenuhi	اِلتَقَى	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
rekaman	تسجيل	rekaman	تَسجِيل	N;SG	N;NOM;INDF;SG
rekaman	التسجيل	rekaman	تَسجِيل	N;SG	N;NOM;DEF;SG
rekaman	الشريط	rekaman	شَرِيط	N;SG	N;NOM;DEF;SG
rekaman	شريط	rekaman	شَرِيط	N;SG	N;NOM;INDF;SG
tahap	المنصة	tahap	مِنَصَّة	N;SG	N;NOM;DEF;SG
tahap	المسرح	tahap	مَسرَح	N;SG	N;NOM;DEF;SG
tahap	المرحلة	tahap	مَرحَلَة	N;SG	N;NOM;DEF;SG
tahap	مرحلة	tahap	مَرحَلَة	N;SG	N;NOM;INDF;SG
game	لعبة	game	لُعبَة	N;SG	N;NOM;INDF;SG
game	مباراة	game	مُبَارَاة	N;SG	N;NOM;INDF;SG
game	المباراة	game	مُبَارَاة	N;SG	N;NOM;DEF;SG
game	اللعبة	game	لَعبَة	N;SG	N;NOM;DEF;SG
pertemuan	اجتماع	pertemuan	اِجتِمَاع	N;SG	N;NOM;INDF;SG
pertemuan	لقاء	pertemuan	لِقَاء	N;SG	N;NOM;INDF;SG
pertemuan	الاجتماع	pertemuan	اِجتِمَاع	N;SG	N;NOM;DEF;SG
pertemuan	الجلسة	pertemuan	جَلسَة	N;SG	N;NOM;DEF;SG
administrasi	الادارة	administrasi	إِدَارَة	N;SG	N;NOM;DEF;SG
langit	السما	langit	سَمَا	N;SG	N;NOM;DEF;SG
langit	سماء	langit	سَمَاء	N;SG	N;NOM;INDF;SG
langit	السماء	langit	سَمَاء	N;SG	N;NOM;DEF;SG
langit	سماء	langit	سَمَاء	N;SG	N;NOM;INDF;SG
indah	جميلة	indah	جَمِيل	ADJ;SG	ADJ;NOM;INDF;FEM;SG
indah	جميلة	indah	جَمِيل	ADJ;SG	ADJ;NOM;INDF;FEM;SG
mencakup	يغطي	mencakup	غَطَّى	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
mencakup	يشمل	mencakup	شَمِل	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
mencakup	يتضمن	mencakup	تَضَمَّن	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
mencakup	تتضمن	mencakup	تَضَمَّن	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
mencakup	تشمل	mencakup	شَمِل	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
dibawah	تحت	dibawah	تَحتَ	ADP;SG;PASS	ADP;ACC
dibawah	تحت	dibawah	تَحتَ	ADP;SG;PASS	ADP;ACC
perwakilan	التمثيل	perwakilan	تَمثِيل	N;SG	N;NOM;DEF;SG
perwakilan	تمثيل	perwakilan	تَمثِيل	N;SG	N;NOM;INDF;SG
perwakilan	الممثل	perwakilan	مُمَثِّل	N;SG	N;NOM;DEF;SG
perwakilan	ممثل	perwakilan	مُمَثِّل	N;SG	N;NOM;INDF;SG
pagi	الصباح	pagi	صَبَاح	N;SG	N;NOM;DEF;SG
pagi	صباح	pagi	صَبَاح	N;SG	N;NOM;INDF;SG
percaya	تصدق	percaya	صَدَّق	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
lengkap	كامل	lengkap	كَامِل	ADJ;SG	ADJ;NOM;INDF;MASC;SG
lengkap	كاملة	lengkap	كَامِل	ADJ;SG	ADJ;NOM;INDF;FEM;SG
volume	الحجم	volume	حَجم	N;SG	N;NOM;DEF;SG
volume	المجلد	volume	مَجلَد	N;SG	N;NOM;DEF;SG
volume	حجم	volume	حَجم	N;SG	N;NOM;INDF;SG
tari	الرقص	tari	رَقص	N;SG	N;NOM;DEF;SG
tari	رقص	tari	رَقص	N;SG	N;NOM;INDF;SG
tari	رقصة	tari	رَقصَة	N;SG	N;NOM;INDF;SG
bukti	الادلة	bukti	دِلَة	N;SG	N;NOM;DEF;SG
bukti	دليل	bukti	دَلِيل	N;SG	N;NOM;INDF;SG
bukti	الدليل	bukti	دَلِيل	N;SG	N;NOM;DEF;SG
bukti	دليل	bukti	دَلِيل	N;SG	N;NOM;INDF;SG
bukti	اثبات	bukti	إِثبَات	N;SG	N;NOM;INDF;SG
bukti	البرهان	bukti	بَرهَان	N;SG	N;NOM;DEF;SG
kopi	البن	kopi	بُنّ	N;SG	N;NOM;DEF;SG
kopi	القهوة	kopi	قُهُوَّة	N;SG	N;NOM;DEF;SG
kopi	قهوة	kopi	قَهوَة	N;SG	N;NOM;INDF;SG
region	مناطق	region	مِنطَقَة	N	N;NOM;INDF;PL
region	المناطق	region	مِنطَقَة	N	N;NOM;DEF;PL
region	منطقة	region	مِنطَقَة	N	N;NOM;INDF;SG
region	المنطقة	region	مِنطَقَة	N	N;NOM;DEF;SG
ibrani	العبرية	ibrani	عِبرِيَّة	N	N;NOM;DEF;SG
kompleks	مجمع	kompleks	مَجمَع	N;SG	N;NOM;INDF;SG
hujan	المطر	hujan	مُطرَة	N;SG	N;NOM;DEF;SG
makam	مقبرة	makam	مُقبِر	N;SG	N;NOM;INDF;SG
makam	المقبرة	makam	مُقبِر	N;SG	N;NOM;DEF;SG
makam	مقبرة	makam	مُقبِر	N;SG	N;NOM;INDF;SG
makam	قبر	makam	قَبر	N;SG	N;NOM;INDF;SG
makam	القبر	makam	قَبر	N;SG	N;NOM;DEF;SG
makam	المقبرة	makam	مُقبِر	N;SG	N;NOM;DEF;SG
makam	القبر	makam	قَبر	N;SG	N;NOM;DEF;SG
makam	قبر	makam	قَبر	N;SG	N;NOM;INDF;SG
makam	ضريح	makam	ضَرِيح	N;SG	N;NOM;INDF;SG
makam	الضريح	makam	ضَرِيح	N;SG	N;NOM;DEF;SG
ketinggian	الارتفاع	ketinggian	اِرتِفَاع	N;SG	N;NOM;DEF;SG
ketinggian	الارتفاع	ketinggian	اِرتِفَاع	N;SG	N;NOM;DEF;SG
kejuaraan	البطولة	kejuaraan	بُطُولَة	N;SG	N;NOM;DEF;SG
kejuaraan	بطولة	kejuaraan	بُطُولَة	N;SG	N;NOM;INDF;SG
profesional	مهنية	profesional	مِهنِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
profesional	مهني	profesional	مِهنِيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
profesional	محترف	profesional	مُحتَرَف	ADJ;SG	ADJ;NOM;INDF;MASC;SG
profesional	احترافية	profesional	احترافية	ADJ;SG	ADJ;NOM;INDF;FEM;SG
pembentukan	الانشاء	penbentukan	إِنشَاء	N;SG	N;NOM;DEF;SG
pembentukan	التشكيل	penbentukan	تَشكِيل	N;SG	N;NOM;DEF;SG
pembentukan	تشكيل	penbentukan	تَشكِيل	N;SG	N;NOM;INDF;SG
mengumumkan	يعلن	menumumkan	أَعلَن	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
mengumumkan	اعلن	menumumkan	أَعلَن	V;SG;ACT	V;PFV;MASC;SG;3;ACT
mengumumkan	اعلن	menumumkan	أَعلَن	V;SG;ACT	V;PFV;MASC;SG;3;ACT
mengumumkan	اعلنت	menumumkan	أَعلَن	V;SG;ACT	V;PFV;FEM;SG;3;ACT
dipilih	اختير	dipilih	اِختَار	V;SG;PASS	V;PFV;MASC;SG;3;PASS
konser	حفل	konser	حَفل	N;SG	N;NOM;INDF;SG
sayap	الجناح	sayap	جَنَاح	N;SG	N;NOM;DEF;SG
sayap	جناح	sayap	جَنَاح	N;SG	N;NOM;INDF;SG
suka	يحب	suka	حَبّ	V;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
channel	قناة	channel	قَنَاة	N	N;NOM;INDF;SG
channel	القناة	channel	قَنَاة	N	N;NOM;DEF;SG
parlemen	البرلمان	parlemen	بَرلَمَان	N;SG	N;NOM;DEF;SG
parlemen	برلمان	parlemen	بَرلَمَان	N;SG	N;NOM;INDF;SG
putaran	الدوران	putaran	دَوَرَان	N;SG	N;NOM;DEF;SG
putaran	تناوب	putaran	تَنَاوُب	N;SG	N;NOM;INDF;SG
putaran	دوران	putaran	دَوَرَان	N;SG	N;NOM;INDF;SG
putaran	التناوب	putaran	تَنَاوُب	N;SG	N;NOM;DEF;SG
penonton	جمهور	pentonton	جُمهُور	N;SG	N;NOM;INDF;SG
penonton	الجمهور	pentonton	جُمهُور	N;SG	N;NOM;DEF;SG
tema	السمة	tema	سِمَة	N;SG	N;NOM;DEF;SG
tema	سمة	tema	سِمَّة	N;SG	N;NOM;INDF;SG
tema	الموضوع	tema	مَوضُوع	N;SG	N;NOM;DEF;SG
tema	موضوع	tema	مَوضُوع	N;SG	N;NOM;INDF;SG
setuju	اتفق	setuju	اِتَّفَق	V;SG;ACT	V;PFV;MASC;SG;3;ACT
setuju	اتفق	setuju	اِتَّفَق	V;SG;ACT	V;PFV;MASC;SG;3;ACT
komandan	قائد	komandan	قَائِد	N;SG	N;NOM;INDF;SG
komandan	القائد	komandan	قَائِد	N;SG	N;NOM;DEF;SG
pemuda	شب	pemuda	شَبّ	N;SG	N;NOM;INDF;SG
golongan	فصيل	golongan	فصيل	N;SG	N;NOM;INDF;SG
motor	المحرك	motor	مُحَرَّك	N;SG	N;NOM;DEF;SG
motor	محرك	motor	مُحَرَّك	N;SG	N;NOM;INDF;SG
miliar	المليارات	miliar	مِليَار	N	N;NOM;DEF;PL
lulus	تخرجت	lulus	تَخَرَّج	V;SG	V;PFV;FEM;SG;3;ACT
lulus	تخرج	lulus	خَرَج	V;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
lulus	مرت	lulus	مَرّ	V;SG	V;PFV;FEM;SG;3;ACT
lulus	مرر	lulus	مَرَر	V;SG	V;PFV;MASC;SG;3;ACT
pernikahan	الاعراس	pernikahan	إِعرَاس	N;SG	N;NOM;DEF;SG
pernikahan	الزواج	pernikahan	زَوَاج	N;SG	N;NOM;DEF;SG
pernikahan	زواج	pernikahan	زَوَاج	N;SG	N;NOM;INDF;SG
pernikahan	العرس	pernikahan	عَرس	N;SG	N;NOM;DEF;SG
pernikahan	زفاف	pernikahan	زِفَاف	N;SG	N;NOM;INDF;SG
pernikahan	عرس	pernikahan	عَرس	N;SG	N;NOM;INDF;SG
pernikahan	زواج	pernikahan	زَوَاج	N;SG	N;NOM;INDF;SG
memasuki	يدخل	menmasuki	دَخَل	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
melayani	تخدم	menlayani	خَدَم	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
melayani	يخدم	menlayani	خَدَم	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
melayani	تخدم	menlayani	خَدَم	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
melayani	يخدم	menlayani	خَدَم	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
turnamen	البطولة	turnamen	بُطُولَة	N;SG	N;NOM;DEF;SG
turnamen	بطولة	turnamen	بُطُولَة	N;SG	N;NOM;INDF;SG
dokter	الدكتور	dokter	دُكتُور	N;SG	N;NOM;DEF;SG
dokter	طبيب	dokter	طبيب	N;SG	N;NOM;INDF;SG
dokter	الطبيب	dokter	طَبِيب	N;SG	N;NOM;DEF;SG
kuil	ضريح	kuil	ضَرِيح	N;SG	N;NOM;INDF;SG
kuil	الضريح	kuil	ضَرِيح	N;SG	N;NOM;DEF;SG
kuil	مزار	kuil	مَزَار	N;SG	N;NOM;INDF;SG
kuil	المعبد	kuil	مَعبَد	N;SG	N;NOM;DEF;SG
kuil	معبد	kuil	معبد	N;SG	N;NOM;INDF;SG
lambang	شعار	lambang	شِعَار	N;SG	N;NOM;INDF;SG
lambang	الشعار	lambang	شِعَار	N;SG	N;NOM;DEF;SG
produser	المنتج	produser	مُنتَج	N;SG	N;NOM;DEF;SG
produser	منتج	produser	مُنتَج	N;SG	N;NOM;INDF;SG
obat	الطب	obat	طِبّ	N;SG	N;NOM;DEF;SG
obat	دواء	obat	دَوَاء	N;SG	N;NOM;INDF;SG
obat	الدواء	obat	دَوَاء	N;SG	N;NOM;DEF;SG
obat	طب	obat	طِبّ	N;SG	N;NOM;INDF;SG
obat	عقار	obat	عَقَار	N;SG	N;NOM;INDF;SG
sederhana	بسيط	sederhana	بَسِيط	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sederhana	بسيطة	sederhana	بَسِيط	ADJ;SG	ADJ;NOM;INDF;FEM;SG
dukungan	دعم	dukungan	دَعم	N;SG	N;NOM;INDF;SG
dukungan	الدعم	dukungan	دَعم	N;SG	N;NOM;DEF;SG
teater	المسرح	teater	مَسرَح	N	N;NOM;DEF;SG
teater	مسرح	teater	مَسرَح	N	N;NOM;INDF;SG
teater	المسرح	teater	مَسرَح	N	N;NOM;DEF;SG
teater	مسرح	teater	مَسرَح	N	N;NOM;INDF;SG
teater	مسارح	teater	مَسرَحَة	N	N;NOM;INDF;PL
teater	المسارح	teater	مَسرَحَة	N	N;NOM;DEF;PL
teater	مسارح	teater	مَسرَحَة	N	N;NOM;INDF;PL
teater	المسارح	teater	مَسرَحَة	N	N;NOM;DEF;PL
referensi	المرجع	referensi	مَرجِع	N;SG	N;NOM;DEF;SG
referensi	مرجع	referensi	مَرجِع	N;SG	N;NOM;INDF;SG
menjelaskan	فسر	menjelaskan	فَسَّر	V;SG;ACT	V;PFV;MASC;SG;3;ACT
menjelaskan	اشرح	menjelaskan	أَشرَح	V;SG;ACT	V;PFV;MASC;SG;3;ACT
menjelaskan	تفسر	menjelaskan	فَسَّر	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
menjelaskan	يشرح	menjelaskan	شَرَح	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
menjelaskan	يوضح	menjelaskan	أَوضَح	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
menjelaskan	يفسر	menjelaskan	فَسَّر	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
lebar	واسعا	lebar	وَاسِع	ADJ;SG	ADJ;ACC;INDF;MASC;SG
lebar	واسعة	lebar	وَاسِع	ADJ;SG	ADJ;NOM;INDF;FEM;SG
lebar	عريض	lebar	عَرِيض	ADJ;SG	ADJ;NOM;INDF;MASC;SG
lebar	واسع	lebar	وَاسِع	ADJ;SG	ADJ;NOM;INDF;MASC;SG
alias	المستعار	alias	مُستَعَار	N;SG	N;NOM;DEF;SG
kabar	تغذية	kabar	تَغذِيَة	N;SG	N;NOM;INDF;SG
menara	البرج	menara	بُرج	N;SG	N;NOM;DEF;SG
menara	برج	menara	بُرج	N;SG	N;NOM;INDF;SG
benteng	قلعة	benteng	قلعة	N	N;NOM;INDF;SG
benteng	القلعة	benteng	قَلعَة	N	N;NOM;DEF;SG
benteng	الحصن	benteng	حَصن	N	N;NOM;DEF;SG
benteng	قلعة	benteng	قلعة	N	N;NOM;INDF;SG
benteng	القلعة	benteng	قَلعَة	N	N;NOM;DEF;SG
benteng	الحصن	benteng	حَصن	N	N;NOM;DEF;SG
benteng	قلعة	benteng	قلعة	N	N;NOM;INDF;SG
logo	شعار	logo	شِعَار	N;SG	N;NOM;INDF;SG
logo	الشعار	logo	شِعَار	N;SG	N;NOM;DEF;SG
daging	اللحم	daging	لَحم	N;SG	N;NOM;DEF;SG
daging	لحم	daging	لَحم	N;SG	N;NOM;INDF;SG
pengadilan	محكمة	penadilan	مَحكَمَة	N;SG	N;NOM;INDF;SG
pengadilan	المحكمة	penadilan	مَحكَمَة	N;SG	N;NOM;DEF;SG
pengadilan	القضاء	penadilan	قَضَاء	N;SG	N;NOM;DEF;SG
transportasi	النقل	transportasi	نَقل	N;SG	N;NOM;DEF;SG
transportasi	نقل	transportasi	نَقل	N;SG	N;NOM;INDF;SG
transportasi	النقل	transportasi	نَقل	N;SG	N;NOM;DEF;SG
transportasi	نقل	transportasi	نَقل	N;SG	N;NOM;INDF;SG
memainkan	يلعب	menmainkan	لَعِب	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
memainkan	يلعب	menmainkan	لَعِب	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
faktor	العامل	faktor	عَامِل	N;SG	N;NOM;DEF;SG
faktor	عامل	faktor	عَامِل	N;SG	N;NOM;INDF;SG
link	الرابط	link	رَابِط	N	N;NOM;DEF;SG
link	وصلة	link	وِصلَة	N	N;NOM;INDF;SG
link	ربط	link	رَبط	N	N;NOM;INDF;SG
link	رابط	link	رابط	N	N;NOM;INDF;SG
link	الوصلات	link	وُصلَة	N	N;NOM;DEF;PL
link	الصلات	link	صَلَة	N	N;NOM;DEF;PL
link	روابط	link	روابط	N	N;NOM;INDF;PL
link	الروابط	link	رَابِطَة	N	N;NOM;DEF;PL
link	وصلات	link	وُصلَة	N	N;NOM;INDF;PL
reaksi	تفاعل	reaksi	تَفَاعُل	N;SG	N;NOM;INDF;SG
kesempatan	مناسبة	kesempatan	مُنَاسَبَة	N;SG	N;NOM;INDF;SG
kesempatan	المناسبة	kesempatan	مُنَاسَبَة	N;SG	N;NOM;DEF;SG
kesempatan	فرصة	kesempatan	فُرصَة	N;SG	N;NOM;INDF;SG
kesempatan	الفرصة	kesempatan	فُرصَة	N;SG	N;NOM;DEF;SG
kesempatan	فرصة	kesempatan	فُرصَة	N;SG	N;NOM;INDF;SG
kesempatan	الفرصة	kesempatan	فُرصَة	N;SG	N;NOM;DEF;SG
gitar	الجيتار	gitar	جِيتَار	N;SG	N;NOM;DEF;SG
gitar	الغيتار	gitar	غِيتَار	N;SG	N;NOM;DEF;SG
ganda	مضاعفة	ganda	مُضَاعَفَة	N;SG	N;NOM;INDF;SG
ganda	ضعف	ganda	ضُعف	N;SG	N;NOM;INDF;SG
peta	خارطة	peta	خَارِطَة	N;SG	N;NOM;INDF;SG
peta	الخريطة	peta	خَرِيطَة	N;SG	N;NOM;DEF;SG
peta	خريطة	peta	خَرِيطَة	N;SG	N;NOM;INDF;SG
injil	الانجيل	injil	أَنجِيل	N;SG	N;NOM;DEF;SG
