csak	ちょうど	csak	ちょうど	ADV	ADV
jégkorong	アイス	jégkorong	アイス	N;NOM;SG	N
termékek	プロダクト	termék	プロダクト	N;NOM;PL	N
termékek	商品	termék	商品	N;NOM;PL	N
termékek	製品	termék	製品	N;NOM;PL	N
intézmények	機関	intézmény	機関	N;NOM;PL	N
intézmények	制度	intézmény	制度	N;NOM;PL	N
intézmények	施設	intézmény	施設	N;NOM;PL	N
intézmények	機関	intézmény	機関	N;NOM;PL	N
leletek	アーティファクト	lelet	アーティファクト	N;NOM;PL	N
levelek	郵便	levél	郵便	N;NOM;PL	N
levelek	メール	levél	メール	N;NOM;PL	N
levelek	葉っぱ	levél	葉っぱ	N;NOM;PL	N
levelek	手紙	levél	手紙	N;NOM;PL	N
közúti	道路	közúti	道路	N;NOM;SG	N
interjú	面接	interjú	面接	N;NOM;SG	N
interjú	インタビュー	interjú	インタビュー	N;NOM;SG	N
interjú	インタビュー	interjú	インタビュー	N;NOM;SG	N
video	ビデオ	video	ビデオ	N;NOM;SG	N
video	動画	video	動画	N;NOM;SG	N
ezredes	大佐	ezredes	大佐	N;NOM;SG	N
tudósok	学者	tudós	学者	N;NOM;PL	N
érkezik	到着	érkezik	到着	V;INDF;IND;SG;3;PRS;FIN;ACT	V
mozdony	機関	mozdony	機関	N;NOM;SG	N
média	メディア	média	メディア	N;NOM;SG	N
hit	信仰	hi	信仰	N;NOM;SG	N
hit	信念	hi	信念	N;NOM;SG	N
hit	フェイス	hi	フェイス	N;NOM;SG	N
hit	信仰	hi	信仰	N;NOM;SG	N
hit	信念	hi	信念	N;NOM;SG	N
szerkesztés	編集	szerkesztés	編集	V;INDF;IND;SG;3;PRS;FIN;ACT	V
szerkesztés	編集	szerkesztés	編集	V;INDF;IND;SG;3;PRS;FIN;ACT	V
folyók	河川	folyó	河川	N;NOM;PL	N
állampolgárság	国籍	állampolgárság	国籍	N;NOM;SG	N
állampolgárság	市民	állampolgárság	市民	N;NOM;SG	N
hosszúság	経度	hosszúság	経度	N;NOM;SG	N
repülés	ハエ	repülés	ハエ	N;NOM;SG	N
repülés	フライ	repülés	フライ	N;NOM;SG	N
repülés	航空	repülés	航空	N;NOM;SG	N
repülés	フライング	repülés	フライング	N;NOM;SG	N
repülés	フライト	repülés	フライト	N;NOM;SG	N
repülés	飛行	repülés	飛行	N;NOM;SG	N
kosárlabda	バスケット	kosárlabda	バスケット	N;NOM;SG	N
változás	チェンジ	változás	チェンジ	N;NOM;SG	N
felvétel	レコーディング	felvétel	レコーディング	N;NOM;SG	N
sms	テキスト	sms	テキスト	N;NOM;SG	N
kategóriák	カテゴリー	kategória	カテゴリー	N;NOM;PL	N
kategóriák	カテゴリ	kategória	カテゴリ	N;NOM;PL	N
profil	プロフィール	profil	プロフィール	N;NOM;SG	N
profil	プロファイル	profil	プロファイル	N;NOM;SG	N
profil	プロフィール	profil	プロフィール	N;NOM;SG	N
profil	プロファイル	profil	プロファイル	N;NOM;SG	N
megadott	与え	megadott	与える	V;INDF;IND;SG;3;PST;FIN;ACT	V
megadott	指定	megadott	指定	V;INDF;IND;SG;3;PST;FIN;ACT	V
végtelen	無限	végtelen	無限		
fiai	息子	fiai	息子	N;NOM;PL	N
mód	モード	mód	モード	N;NOM;SG	N
anélkül	なし	anélkül	なす		
fórum	フォーラム	fórum	フォーラム	N;NOM;SG	N
csökken	減らす	csökken	減らす	V;INDF;IND;SG;3;PRS;FIN;ACT	V
anya	ママ	anya	ママ	N;NOM;SG	N
anya	母親	anya	母親	N;NOM;SG	N
méret	サイズ	méret	サイズ	N;NOM;SG	N
méret	サイズ	méret	サイズ	N;NOM;SG	N
országokban	国々	ország	国々	N;IN+ESS;PL	N
beszéd	音声	beszéd	音声	N;NOM;SG	N
beszéd	スピーチ	beszéd	スピーチ	N;NOM;SG	N
számítógép	コンピューター	számítógép	コンピューター	N;NOM;SG	N
számítógép	コンピュータ	számítógép	コンピュータ	N;NOM;SG	N
számítógép	コンピューター	számítógép	コンピューター	N;NOM;SG	N
számítógép	コンピュータ	számítógép	コンピュータ	N;NOM;SG	N
hatás	インパクト	hatás	インパクト	N;NOM;SG	N
hatás	衝撃	hatás	衝撃	N;NOM;SG	N
hatás	エフェクト	hatás	エフェクト	N;NOM;SG	N
hatás	効果	hatás	効果	N;NOM;SG	N
hatás	エフェクト	hatás	エフェクト	N;NOM;SG	N
hatás	効果	hatás	効果	N;NOM;SG	N
journal	ジャーナル	journal	ジャーナル	N;NOM;SG	N
journal	日記	journal	日記	N;NOM;SG	N
mindkettő	両方	mindkettő	両方		
kérdések	問題	kérdés	問題	N;NOM;PL	N
kritikusok	評論家	kritikus	評論家	N;NOM;PL	N
olvasó	読者	olvasó	読者	N;NOM;SG	N
olvasó	リーダー	olvasó	リーダー	N;NOM;SG	N
olvasó	読者	olvasó	読者	N;NOM;SG	N
olvasó	リーダー	olvasó	リーダー	N;NOM;SG	N
etnikai	民族	etnikai	民族	N;NOM;SG	N
szexuális	性的	szexuális	性的	ADJ;NOM;SG	ADJ
megoldást	ソリューション	megoldás	ソリューション	N;ACC;SG	N
megoldást	溶液	megoldás	溶液	N;ACC;SG	N
napló	ジャーナル	napló	ジャーナル	N;NOM;SG	N
napló	日記	napló	日記	N;NOM;SG	N
napló	日記	napló	日記	N;NOM;SG	N
napló	ログ	napló	ログ	N;NOM;SG	N
eljárások	プロセス	eljárás	プロセス	N;NOM;PL	N
eljárások	手続	eljárás	手続	N;NOM;PL	N
eljárások	プロシージャ	eljárás	プロシージャ	N;NOM;PL	N
eljárások	手順	eljárás	手順	N;NOM;PL	N
betegségek	病気	betegség	病気	N;NOM;PL	N
betegségek	疾患	betegség	疾患	N;NOM;PL	N
betegségek	病気	betegség	病気	N;NOM;PL	N
betegségek	病気	betegség	病気	N;NOM;PL	N
betegségek	疾病	betegség	疾病	N;NOM;PL	N
orvosok	医師	orvos	医師	N;NOM;PL	N
orvosok	医師	orvos	医師	N;NOM;PL	N
orvosok	医者	orvos	医者	N;NOM;PL	N
baleset	アクシデント	baleset	アクシデント	N;NOM;SG	N
baleset	事故	baleset	事故	N;NOM;SG	N
baleset	クラッシュ	baleset	クラッシュ	N;NOM;SG	N
találkozó	ミーティング	találkozó	ミーティング	N;NOM;SG	N
találkozó	会議	találkozó	会議	N;NOM;SG	N
operatőr	カメラマン	operatőr	カメラマン	N;NOM;SG	N
hozzájárult	寄稿	hozzájárul	寄稿	V;INDF;IND;SG;3;PST;FIN;ACT	V
megállapodás	編曲	megállapodás	編曲	N;NOM;SG	N
állapota	状態	állapot	状態	N;NOM;SG	N
állapota	条件	állapot	条件	N;NOM;SG	N
mindketten	両方	mindkett	両方		
olimpia	オリンピック	olimpia	オリンピック	N;NOM;SG	N
megváltozott	変更	megváltozott	変更	V;INDF;IND;SG;3;PST;FIN;ACT	V
megváltozott	変更	megváltozott	変更	V;INDF;IND;SG;3;PST;FIN;ACT	V
megváltozott	変化	megváltozott	変化	V;INDF;IND;SG;3;PST;FIN;ACT	V
egyházmegye	教区	egyházmegy	教区	N;NOM;SG	N
tagság	会員	tagság	会員	N;NOM;SG	N
megbeszélés	ディスカッション	megbeszélés	ディスカッション	N;NOM;SG	N
megbeszélés	ミーティング	megbeszélés	ミーティング	N;NOM;SG	N
megbeszélés	会議	megbeszélés	会議	N;NOM;SG	N
beosztás	肩書	beosztás	肩書	N;NOM;SG	N
beosztás	称号	beosztás	称号	N;NOM;SG	N
beosztás	タイトル	beosztás	タイトル	N;NOM;SG	N
beosztás	スケジュール	beosztás	スケジュール	N;NOM;SG	N
technika	テクニック	technika	テクニック	N;NOM;SG	N
technika	技法	technika	技法	N;NOM;SG	N
technika	技術	technika	技術	N;NOM;SG	N
technika	テクノロジー	technika	テクノロジー	N;NOM;SG	N
pénz	お	pénz	お	N;NOM;SG	N
pénz	貨幣	pénz	貨幣	N;NOM;SG	N
pénz	マネー	pénz	マネー	N;NOM;SG	N
pénz	金銭	pénz	金銭	N;NOM;SG	N
siker	サクセス	siker	サクセス	N;NOM;SG	N
dolgokat	モノ	dolog	モノ	N;ACC;PL	N
dolgokat	物事	dolog	物事	N;ACC;PL	N
dolgokat	もの	dolog	もの	N;ACC;PL	N
lépés	ステップ	lépés	ステップ	N;NOM;SG	N
lépés	歩数	lépés	歩数	N;NOM;SG	N
lépés	手順	lépés	手順	N;NOM;SG	N
lépés	ステップ	lépés	ステップ	N;NOM;SG	N
egységek	単位	egység	単位	N;NOM;PL	N
egységek	ユニット	egység	ユニット	N;NOM;PL	N
parancsnok	司令官	parancsnok	司令官	N;NOM;SG	N
lövések	銃声	lövés	銃声	N;NOM;PL	N
lövések	ショット	lövés	ショット	N;NOM;PL	N
héten	週間	hét	週間	N;ON+ESS;SG	N
biblia	聖書	biblia	聖書	N;NOM;SG	N
szív	心臓	szív	心臓	N;NOM;SG	N
szív	ハート	szív	ハート	N;NOM;SG	N
javaslom	提案	javaslom	提案	V;DEF;IMP;SG;1;PRS;FIN;ACT	V
környezet	環境	környezet	環境	N;NOM;SG	N
környezet	周辺	környezet	周辺	N;NOM;SG	N
tárgyak	アイテム	tárgy	アイテム	N;NOM;PL	N
tárgyak	品物	tárgy	品物	N;NOM;PL	N
tárgyak	オブジェクト	tárgy	オブジェクト	N;NOM;PL	N
sorban	キュー	sor	キュー	N;IN+ESS;SG	N
epizódok	エピソード	epizód	エピソード	N;NOM;PL	N
betű	手紙	betű	手紙	N;NOM;SG	N
betű	レター	betű	レター	N;NOM;SG	N
nőstény	女性	nőstény	女性	N;NOM;SG	N
meccs	ゲーム	meccs	ゲーム	N;NOM;SG	N
meccs	マッチ	meccs	マッチ	N;NOM;SG	N
karakter	文字	karakter	文字	N;NOM;SG	N
karakter	性格	karakter	性格	N;NOM;SG	N
karakter	キャラクター	karakter	キャラクター	N;NOM;SG	N
haditengerészet	海軍	haditengerészet	海軍	N;NOM;SG	N
haditengerészet	ネイビー	haditengerészet	ネイビー	N;NOM;SG	N
alkotmány	体質	alkotmány	体質	N;NOM;SG	N
alkotmány	憲法	alkotmány	憲法	N;NOM;SG	N
zenészek	ミュージシャン	zenész	ミュージシャン	N;NOM;PL	N
vér	血液	vér	血液	N;NOM;SG	N
kritika	評論	kritika	評論	N;NOM;SG	N
kritika	レビュー	kritika	レビュー	N;NOM;SG	N
kritika	審査	kritika	審査	N;NOM;SG	N
polgármester	町長	polgármester	町長	N;NOM;SG	N
polgármester	市長	polgármester	市長	N;NOM;SG	N
flotta	海軍	flotta	海軍	N;NOM;SG	N
flotta	ネイビー	flotta	ネイビー	N;NOM;SG	N
flotta	艦隊	flotta	艦隊	N;NOM;SG	N
növényi	野菜	növényi	野菜	N;NOM;SG	N
programok	演目	program	演目	N;NOM;PL	N
programok	プログラム	program	プログラム	N;NOM;PL	N
pontok	ドット	pont	ドット	N;NOM;PL	N
pontok	ポイント	pont	ポイント	N;NOM;PL	N
ipar	業界	ipar	業界	N;NOM;SG	N
ipar	産業	ipar	産業	N;NOM;SG	N
járművek	乗り物	jármű	乗り物	N;NOM;PL	N
járművek	車両	jármű	車両	N;NOM;PL	N
járművek	車両	jármű	車両	N;NOM;PL	N
járművek	乗り物	jármű	乗り物	N;NOM;PL	N
diákok	生徒	diák	生徒	N;NOM;PL	N
diákok	学生	diák	学生	N;NOM;PL	N
tonna	トン	tonna	トン	N;NOM;SG	N
tonna	トン	tonna	トン	N;NOM;SG	N
tonna	トン	tonna	トン	N;NOM;SG	N
tonna	トン	tonna	トン	N;NOM;SG	N
jogok	権利	jog	権利	N;NOM;PL	N
szolgálat	サービス	szolgálat	サービス	N;NOM;SG	N
konferencia	カンファレンス	konferencia	カンファレンス	N;NOM;SG	N
konferencia	会議	konferencia	会議	N;NOM;SG	N
hatóságok	当局	hatóság	当局	N;NOM;PL	N
blokk	ブロック	blokk	ブロック	N;NOM;SG	N
tábla	テーブル	tábla	テーブル	N;NOM;SG	N
tábla	黒板	tábla	黒板	N;NOM;SG	N
tábla	ボード	tábla	ボード	N;NOM;SG	N
tábla	タブレット	tábla	タブレット	N;NOM;SG	N
fut	走る	fut	走る	V;INDF;IND;SG;3;PRS;FIN;ACT	V
helyszínek	サイト	helyszín	サイト	N;NOM;PL	N
helyszínek	会場	helyszín	会場	N;NOM;PL	N
helyszínek	所在	helyszín	所在	N;NOM;PL	N
helyszínek	場所	helyszín	場所	N;NOM;PL	N
helyszínek	スポット	helyszín	スポット	N;NOM;PL	N
hírek	ニュース	hír	ニュース	N;NOM;PL	N
iroda	事務局	iroda	事務局	N;NOM;SG	N
iroda	事務所	iroda	事務所	N;NOM;SG	N
iroda	オフィス	iroda	オフィス	N;NOM;SG	N
turné	ツアー	tur	ツアー	N;NOM;SG	N
felvételek	レコーディング	felvétel	レコーディング	N;NOM;PL	N
választások	選挙	választás	選挙	N;NOM;PL	N
választások	選挙	választás	選挙	N;NOM;PL	N
iskolák	学校	iskolák	学校	N;NOM;PL	N
iskolák	流派	iskolák	流派	N;NOM;PL	N
fej	ヘッド	fej	ヘッド	N;NOM;SG	N
fej	頭部	fej	頭部	N;NOM;SG	N
fej	ヘッド	fej	ヘッド	N;NOM;SG	N
fegyver	武器	fegyver	武器	N;NOM;SG	N
fegyver	兵器	fegyver	兵器	N;NOM;SG	N
fegyver	武器	fegyver	武器	N;NOM;SG	N
fegyver	ガン	fegyver	ガン	N;NOM;SG	N
környék	周辺	környék	周辺	N;NOM;SG	N
környék	近所	környék	近所	N;NOM;SG	N
környék	近隣	környék	近隣	N;NOM;SG	N
környék	面積	környék	面積	N;NOM;SG	N
környék	領域	környék	領域	N;NOM;SG	N
környék	エリア	környék	エリア	N;NOM;SG	N
fal	ウォール	fal	ウォール	N;NOM;SG	N
vonat	電車	vonat	電車	N;NOM;SG	N
vonat	列車	vonat	列車	N;NOM;SG	N
vonat	トレイン	vonat	トレイン	N;NOM;SG	N
rakéta	ロケット	rakéta	ロケット	N;NOM;SG	N
rakéta	ミサイル	rakéta	ミサイル	N;NOM;SG	N
teljesítmény	パフォーマンス	teljesítmény	パフォーマンス	N;NOM;SG	N
teljesítmény	性能	teljesítmény	性能	N;NOM;SG	N
csillagászati	天文学	csillagászati	天文学	N;NOM;SG	N
jelentés	レポート	jelentés	レポート	N;NOM;SG	N
jelentés	レポート	jelentés	レポート	N;NOM;SG	N
tábor	キャンプ	tábor	キャンプ	N;NOM;SG	N
keretek	フレーム	keret	フレーム	N;NOM;PL	N
erőd	要塞	erőd	要塞	N;NOM;SG	N
erőd	要塞	erőd	要塞	N;NOM;SG	N
fából	木造	fa	木造	N;IN+ABL;SG	N
fából	木製	fa	木製	N;IN+ABL;SG	N
templomok	教会	templom	教会	N;NOM;PL	N
templomok	寺院	templom	寺院	N;NOM;PL	N
mérnöki	工学	mérnöki	工学	N;NOM;SG	N
mérnöki	エンジニアリング	mérnöki	エンジニアリング	N;NOM;SG	N
tanácsos	参事官	tanácsos	参事官	N;NOM;SG	N
tanácsos	参事官	tanácsos	参事官	N;NOM;SG	N
keret	フレーム	kér	フレーム	N;NOM;SG	N
keret	フレーム	kér	フレーム	N;NOM;SG	N
álnév	別名	álnév	別名	N;NOM;SG	N
álnév	偽名	álnév	偽名	N;NOM;SG	N
álnév	偽名	álnév	偽名	N;NOM;SG	N
álnév	偽名	álnév	偽名	N;NOM;SG	N
drámai	ドラマチック	drámai	ドラマチック	ADJ;NOM;SG	ADJ
vizsgálat	テスト	vizsgálat	テスト	N;NOM;SG	N
vizsgálat	捜査	vizsgálat	捜査	N;NOM;SG	N
vizsgálat	審査	vizsgálat	審査	N;NOM;SG	N
vizsgálat	試験	vizsgálat	試験	N;NOM;SG	N
vizsgálat	検査	vizsgálat	検査	N;NOM;SG	N
vizsgálat	取調	vizsgálat	取調	N;NOM;SG	N
vizsgálat	テスト	vizsgálat	テスト	N;NOM;SG	N
vizsgálat	検査	vizsgálat	検査	N;NOM;SG	N
vizsgálat	検問	vizsgálat	検問	N;NOM;SG	N
mező	フィールド	mező	フィールド	N;NOM;SG	N
mező	フィールド	mező	フィールド	N;NOM;SG	N
fiúk	男	fiúk	男	N;NOM;PL	N
alkalmazták	応用	alkalmaz	応用	V;DEF;IND;PL;3;PST;FIN;ACT	V
levelet	手紙	levél	手紙	N;ACC;SG	N
levelet	レター	levél	レター	N;ACC;SG	N
építeni	構築	épít	構築	V;NFIN;ACT	V
globális	グローバル	globális	グローバル	ADJ;NOM;SG	ADJ
kert	庭園	ker	庭園	N;NOM;SG	N
szűk	きつい	szűk	きつい	ADJ;NOM;SG	ADJ
szűk	狭い	szűk	狭い	ADJ;NOM;SG	ADJ
munkahely	職場	munkahely	職場	N;NOM;SG	N
kereszténység	キリスト	kereszténység	キリスト	N;NOM;SG	N
vizsgálatok	テスト	vizsgálat	テスト	N;NOM;PL	N
vizsgálatok	検問	vizsgálat	検問	N;NOM;PL	N
kód	コード	kód	コード	N;NOM;SG	N
kód	符号	kód	符号	N;NOM;SG	N
feltételek	用語	fel+tétel	用語	N;NOM;PL	N
feltételek	条件	fel+tétel	条件	N;NOM;PL	N
genetikai	遺伝	genetikai	遺伝	N;NOM;SG	N
gitáros	ギタリスト	gitáros	ギタリスト	N;NOM;SG	N
dönt	決める	dönt	決める	V;INDF;IND;SG;3;PRS;FIN;ACT	V
fiatalabb	若い	fiatal	若い	ADJ;NOM;CMPR;SG	ADJ
délkelet	東南	délkelet	東南	N;NOM;SG	N
délkelet	南東	délkelet	南東	N;NOM;SG	N
délkelet	南東	délkelet	南東	N;NOM;SG	N
ige	動詞	ige	動詞	N;NOM;SG	N
kronológia	沿革	kronológia	沿革	N;NOM;SG	N
kronológia	年表	kronológia	年表	N;NOM;SG	N
lélek	精神	lélek	精神	N;NOM;SG	N
lélek	スピリット	lélek	スピリット	N;NOM;SG	N
testvérek	姉妹	testvér	姉妹	N;NOM;PL	N
testvérek	兄弟	testvér	兄弟	N;NOM;PL	N
szövegek	テキスト	szöveg	テキスト	N;NOM;PL	N
szövegek	歌詞	szöveg	歌詞	N;NOM;PL	N
szövegek	作詞	szöveg	作詞	N;NOM;PL	N
szorosan	きつい	szoros	きつい	ADJ;FRML;SG	ADJ
szerkezet	デバイス	szerkezet	デバイス	N;NOM;SG	N
szerkezet	機器	szerkezet	機器	N;NOM;SG	N
szerkezet	構造	szerkezet	構造	N;NOM;SG	N
cégek	会社	cég	会社	N;NOM;PL	N
karácsonyi	クリスマス	karácsonyi	クリスマス	N;NOM;SG	N
hegyek	山地	hegy	山地	N;NOM;PL	N
hegyek	山脈	hegy	山脈	N;NOM;PL	N
hegyek	マウンテン	hegy	マウンテン	N;NOM;PL	N
oktató	家庭	oktató	家庭	N;NOM;SG	N
oktató	チューター	oktató	チューター	N;NOM;SG	N
oktató	講師	oktató	講師	N;NOM;SG	N
oktató	インストラクター	oktató	インストラクター	N;NOM;SG	N
virág	お	virág	お	N;NOM;SG	N
virág	フラワー	virág	フラワー	N;NOM;SG	N
rendbe	フィックス	rend	フィックス	N;IN+ALL;SG	N
volán	ホイール	volán	ホイール	N;NOM;SG	N
volán	車輪	volán	車輪	N;NOM;SG	N
utak	道路	út	道路	N;NOM;PL	N
zsűri	裁判官	zsűri	裁判官	N;NOM;SG	N
lakosok	住民	lakos	住民	N;NOM;PL	N
lakosok	住民	lakos	住民	N;NOM;PL	N
gyerek	子供	gyerek	子供	N;NOM;SG	N
gyerek	児童	gyerek	児童	N;NOM;SG	N
megjelenés	外観	megjelenés	外観	N;NOM;SG	N
megjelenés	インプレッション	megjelenés	インプレッション	N;NOM;SG	N
emberiség	人類	emberiség	人類	N;NOM;SG	N
emberiség	人類	emberiség	人類	N;NOM;SG	N
feladatok	関数	feladat	関数	N;NOM;PL	N
feladatok	タスク	feladat	タスク	N;NOM;PL	N
feladatok	義務	feladat	義務	N;NOM;PL	N
feladatok	職務	feladat	職務	N;NOM;PL	N
nemi	性別	nemi	性別	N;NOM;SG	N
nemi	ジェンダー	nemi	ジェンダー	N;NOM;SG	N
olvasni	読書	olvas	読書	V;NFIN;ACT	V
repülőgépek	航空機	repülőgép	航空機	N;NOM;PL	N
repülőgépek	飛行機	repülőgép	飛行機	N;NOM;PL	N
szezont	季節	szezont	季節	N;ACC;SG	N
szezont	シーズン	szezont	シーズン	N;ACC;SG	N
oldalak	ページ	oldal	ページ	N;NOM;PL	N
oldalak	サイト	oldal	サイト	N;NOM;PL	N
nyomás	気圧	nyomás	気圧	N;NOM;SG	N
nyomás	圧力	nyomás	圧力	N;NOM;SG	N
kikötő	マリーナ	kikötő	マリーナ	N;NOM;SG	N
kikötő	港湾	kikötő	港湾	N;NOM;SG	N
kikötő	ポート	kikötő	ポート	N;NOM;SG	N
megszállás	職業	megszállás	職業	N;NOM;SG	N
játszani	遊ぶ	játszik	遊ぶ	V;NFIN;ACT	V
játszani	プレイ	játszik	プレイ	V;NFIN;ACT	V
játszani	遊び	játszik	遊ぶ	V;NFIN;ACT	V
logikai	論理	logikai	論理	N;NOM;SG	N
logikai	論理	logikai	論理	N;NOM;SG	N
hangot	サウンド	hang	サウンド	N;ACC;SG	N
kört	サークル	kör	サークル	N;ACC;SG	N
zárójelben	かっこ	zárójel	かっこ	N;IN+ESS;SG	N
kiemelés	ハイライト	kiemelés	ハイライト	N;NOM;SG	N
kiemelés	プロモーション	kiemelés	プロモーション	N;NOM;SG	N
dalokat	ソング	dalok	ソング	N;ACC;PL	N
demokrata	民主主義	demokrata	民主主義	N;NOM;SG	N
statisztika	統計	statisztika	統計	N;NOM;SG	N
statisztika	統計	statisztika	統計	N;NOM;SG	N
technológia	技術	technológia	技術	N;NOM;SG	N
technológia	テクノロジー	technológia	テクノロジー	N;NOM;SG	N
okok	理由	ok	理由	N;NOM;PL	N
szint	レベル	szint	レベル	N;NOM;SG	N
szint	レベル	szint	レベル	N;NOM;SG	N
vígjáték	喜劇	víg	喜劇	N;NOM;SG	N
vígjáték	コメディ	víg	コメディ	N;NOM;SG	N
vígjáték	コメディー	víg	コメディー	N;NOM;SG	N
musical	ミュージカル	musical	ミュージカル	N;NOM;SG	N
ára	プライス	ár	プライス	N;NOM;SG	N
ára	対価	ár	対価	N;NOM;SG	N
ára	値段	ár	値段	N;NOM;SG	N
ára	価格	ár	価格	N;NOM;SG	N
szigorúan	厳重	szigorú	厳重	ADJ;FRML;SG	ADJ
történetek	記事	történet	記事	N;NOM;PL	N
történetek	ストーリー	történet	ストーリー	N;NOM;PL	N
tárgy	アイテム	tárgy	アイテム	N;NOM;SG	N
tárgy	品物	tárgy	品物	N;NOM;SG	N
tárgy	オブジェクト	tárgy	オブジェクト	N;NOM;SG	N
tárgy	主体	tárgy	主体	N;NOM;SG	N
tárgy	件名	tárgy	件名	N;NOM;SG	N
székhely	本社	székhely	本社	N;NOM;SG	N
székhely	司令部	székhely	司令部	N;NOM;SG	N
viták	ディスカッション	vita	ディスカッション	N;NOM;PL	N
viták	紛争	vita	紛争	N;NOM;PL	N
teszt	テスト	tesz	テスト	N;NOM;SG	N
teszt	テスト	tesz	テスト	N;NOM;SG	N
rovarok	昆虫	rovar	昆虫	N;NOM;PL	N
rovarok	昆虫	rovar	昆虫	N;NOM;PL	N
rovarok	バグ	rovar	バグ	N;NOM;PL	N
rovarok	不具合	rovar	不具合	N;NOM;PL	N
szentély	聖域	szentély	聖域	N;NOM;SG	N
szentély	神社	szentély	神社	N;NOM;SG	N
szentély	寺院	szentély	寺院	N;NOM;SG	N
szentély	神殿	szentély	神殿	N;NOM;SG	N
napok	日数	nap	日数	N;NOM;PL	N
előadók	芸術家	előadó	芸術家	N;NOM;PL	N
előadók	アーティスト	előadó	アーティスト	N;NOM;PL	N
előadók	演者	előadó	演者	N;NOM;PL	N
pártok	当事	párt	当事	N;NOM;PL	N
pártok	パーティ	párt	パーティ	N;NOM;PL	N
pártok	パーティー	párt	パーティー	N;NOM;PL	N
személyzet	人材	személyzet	人材	N;NOM;SG	N
személyzet	職員	személyzet	職員	N;NOM;SG	N
személyzet	スタッフ	személyzet	スタッフ	N;NOM;SG	N
házak	家屋	ház	家屋	N;NOM;PL	N
hangok	サウンド	hang	サウンド	N;NOM;PL	N
esetek	事例	eset	事例	N;NOM;PL	N
esetek	ケース	eset	ケース	N;NOM;PL	N
úszás	水泳	úszás	水泳	N;NOM;SG	N
úszás	スイミング	úszás	スイミング	N;NOM;SG	N
úszás	競泳	úszás	競泳	N;NOM;SG	N
úszás	水泳	úszás	水泳	N;NOM;SG	N
csoportban	集団	csoport	集団	N;IN+ESS;SG	N
csoportban	グループ	csoport	グループ	N;IN+ESS;SG	N
falvak	村落	falu	村落	N;NOM;PL	N
kereskedelem	商業	kereskedelem	商業	N;NOM;SG	N
kereskedelem	貿易	kereskedelem	貿易	N;NOM;SG	N
ünnepi	祝日	ünnepi	祝日	N;NOM;SG	N
ünnepi	休日	ünnepi	休日	N;NOM;SG	N
szülők	両親	szülő	両親	N;NOM;PL	N
szülők	保護者	szülő	保護者	N;NOM;PL	N
hercegség	公国	hercegség	公国	N;NOM;SG	N
hercegség	公国	hercegség	公国	N;NOM;SG	N
követni	フォロー	követ	フォロー	V;NFIN;ACT	V
