que	že	que	že	CONJ	CONJ
hermana	sestrička	hermana	sestrička	N;FEM;SG	N;NOM;FEM;SG
decide	rozhoduje	decidir	rozhodovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
decide	rozhodnúť	decidir	rozhodnúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
alianza	aliancia	alianza	aliancia	N;FEM;SG	N;NOM;FEM;SG
alianza	spojenectvo	alianza	spojenectvo	N;FEM;SG	N;NOM;NEUT;SG
alianza	alianciu	alianza	aliancia	N;FEM;SG	N;ACC;FEM;SG
respuesta	odpoved	respuesta	odpoved	N;FEM;SG	N;NOM;FEM;SG
respuesta	odpoveď	respuesta	odpoveď	N;FEM;SG	N;NOM;FEM;SG
respuesta	odpovedz	respuesta	odpovedz	N;FEM;SG	N;NOM;FEM;SG
respuesta	odpoveď	respuesta	odpoveď	N;FEM;SG	N;NOM;FEM;SG
respuesta	odpoveď	respuesta	odpoveď	N;FEM;SG	N;NOM;FEM;SG
respuesta	odozva	respuesta	odozva	N;FEM;SG	N;NOM;FEM;SG
respuesta	reakcia	respuesta	reakcia	N;FEM;SG	N;NOM;FEM;SG
pruebas	testy	prueba	test	N;FEM;PL	N;INAN;NOM;MASC;PL
pruebas	skúšky	prueba	skúška	N;FEM;PL	N;NOM;FEM;PL
pruebas	skúšky	prueba	skúška	N;FEM;PL	N;NOM;FEM;PL
pruebas	dôkazy	prueba	dôkaz	N;FEM;PL	N;INAN;NOM;MASC;PL
pruebas	dôkazy	prueba	dôkaz	N;FEM;PL	N;INAN;NOM;MASC;PL
médico	lekára	médico	lekár	N;MASC;SG	N;ANIM;ACC;MASC;SG
médico	lekárovi	médico	lekár	N;MASC;SG	N;ANIM;DAT;MASC;SG
médico	liečiteľ	médico	liečiteľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
médico	lekár	médico	lekár	N;MASC;SG	N;ANIM;NOM;MASC;SG
médico	lekára	médico	lekár	N;MASC;SG	N;ANIM;ACC;MASC;SG
médico	doktor	médico	doktor	N;MASC;SG	N;ANIM;NOM;MASC;SG
médico	lekár	médico	lekár	N;MASC;SG	N;ANIM;NOM;MASC;SG
médico	lekárka	médico	lekárka	N;MASC;SG	N;NOM;FEM;SG
metro	metra	metro	metra	N;MASC;SG	N;INAN;GEN;MASC;SG
metro	metrom	metro	meter	N;MASC;SG	N;INAN;INS;MASC;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;NEUT;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;NEUT;SG
marina	marina	marina	marina	N;FEM;SG	N;NOM;FEM;SG
marina	námorníctvo	marina	námorníctvo	N;FEM;SG	N;NOM;NEUT;SG
marina	mariňák	marina	mariňák	N;FEM;SG	N;ANIM;NOM;MASC;SG
marina	námorník	marina	námorník	N;FEM;SG	N;ANIM;NOM;MASC;SG
marina	marine	marina	marin	N;FEM;SG	N;NOM;FEM;SG
eventos	udalostí	evento	udalosť	N;MASC;PL	N;GEN;FEM;PL
eventos	podujatia	evento	podujatie	N;MASC;PL	N;NOM;NEUT;PL
eventos	udalosti	evento	udalosť	N;MASC;PL	N;NOM;FEM;PL
exterior	vonkajšie	exterior	vonkajší	ADJ;SG	ADJ;NOM;NEUT;SG
exterior	vonkajší	exterior	vonkajší	ADJ;SG	ADJ;INAN;NOM;MASC;SG
exterior	vonkajšia	exterior	vonkajší	ADJ;SG	ADJ;NOM;FEM;SG
exterior	externý	exterior	externý	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
exterior	vonkajšie	exterior	vonkajší	ADJ;SG	ADJ;NOM;NEUT;SG
exterior	vonkajší	exterior	vonkajší	ADJ;SG	ADJ;INAN;NOM;MASC;SG
exterior	externé	exterior	externý	ADJ;SG	ADJ;NOM;NEUT;SG
exterior	vonkajšia	exterior	vonkajší	ADJ;SG	ADJ;NOM;FEM;SG
exterior	vonkajšie	exterior	vonkajší	ADJ;SG	ADJ;NOM;NEUT;SG
músicos	hudobníkov	músico	hudobník	N;MASC;PL	N;ANIM;ACC;MASC;PL
británica	britská	británico	britský	ADJ;FEM;SG	ADJ;NOM;FEM;SG
británica	britský	británico	britský	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
británica	britské	británico	britský	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
visto	zachytené	visto	zachytený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
visto	sledované	visto	sledovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
visto	zobrazené	visto	zobrazený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
estudió	študoval	estudiar	študovať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
estudió	študovala	estudiar	študovať	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
coronel	plukovník	coronel	plukovník	N;MASC;SG	N;ANIM;NOM;MASC;SG
coronel	coronel	coronel	coronieť	N;MASC;SG	N;INAN;NOM;MASC;SG
parroquia	farnosti	parroquia	farnosť	N;FEM;SG	N;DAT;FEM;SG
física	fyzikálne	físico	fyzikálny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
física	fyzické	físico	fyzický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
física	fyzická	físico	fyzický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
física	fyzikálne	físico	fyzikálny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
física	fyzický	físico	fyzický	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
presentó	podala	presentar	podať	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
anteriormente	predtým	anteriormente	predtým	ADV	ADV
anteriormente	skôr	anteriormente	skôr	ADV	ADV
anteriormente	skoršie	anteriormente	skorý	ADV	ADV;CMPR
práctica	prax	práctica	prax	N;FEM;SG	N;NOM;FEM;SG
práctica	praxi	práctica	prax	N;FEM;SG	N;DAT;FEM;SG
grecia	grécko	grecia	grécko	N;FEM;SG	N;NOM;NEUT;SG
grecia	grécka	grecia	grécka	N;FEM;SG	N;NOM;NEUT;SG
exposición	výstavu	exposición	výstava	N;FEM;SG	N;ACC;FEM;SG
exposición	výstava	exposición	výstava	N;FEM;SG	N;NOM;FEM;SG
exposición	výstava	exposición	výstava	N;FEM;SG	N;NOM;FEM;SG
exposición	výstavu	exposición	výstava	N;FEM;SG	N;ACC;FEM;SG
exposición	vystavenie	exposición	vystavenie	N;FEM;SG	N;NOM;NEUT;SG
exposición	ožiarenie	exposición	ožiarenie	N;FEM;SG	N;NOM;NEUT;SG
exposición	expozícia	exposición	expozícia	N;FEM;SG	N;NOM;FEM;SG
exposición	expozíciu	exposición	expozícia	N;FEM;SG	N;ACC;FEM;SG
industrial	priemyselný	industrial	priemyselný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
industrial	priemyselná	industrial	priemyselný	ADJ;SG	ADJ;NOM;FEM;SG
industrial	priemyselné	industrial	priemyselný	ADJ;SG	ADJ;NOM;NEUT;SG
asiáticos	ázijských	asiático	ázijský	ADJ;MASC;PL	ADJ;ANIM;GEN;MASC;PL
cuadro	stôl	cuadro	stôl	N;MASC;SG	N;INAN;NOM;MASC;SG
cuadro	tabuľke	cuadro	tabuľka	N;MASC;SG	N;DAT;FEM;SG
cuadro	tabuľka	cuadro	tabuľka	N;MASC;SG	N;NOM;FEM;SG
cuadro	maľovanie	cuadro	maľovanie	N;MASC;SG	N;NOM;NEUT;SG
cuadro	obraz	cuadro	obraz	N;MASC;SG	N;INAN;NOM;MASC;SG
cuadro	maľba	cuadro	maľba	N;MASC;SG	N;NOM;FEM;SG
fundada	založený	fundado	založený	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
fundada	založené	fundado	založený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
fundada	založená	fundado	založený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
enfermedad	choroba	enfermedad	choroba	N;FEM;SG	N;NOM;FEM;SG
enfermedad	ochorenie	enfermedad	ochorenie	N;FEM;SG	N;NOM;NEUT;SG
enfermedad	choroba	enfermedad	choroba	N;FEM;SG	N;NOM;FEM;SG
enfermedad	ochorenie	enfermedad	ochorenie	N;FEM;SG	N;NOM;NEUT;SG
enfermedad	choroba	enfermedad	choroba	N;FEM;SG	N;NOM;FEM;SG
enfermedad	ochorenie	enfermedad	ochorenie	N;FEM;SG	N;NOM;NEUT;SG
colonia	kolóniu	colonia	kolónia	N;FEM;SG	N;ACC;FEM;SG
colonia	kolónia	colonia	kolónia	N;FEM;SG	N;NOM;FEM;SG
colonia	kolónii	colonia	kolónia	N;FEM;SG	N;DAT;FEM;SG
nación	národ	nación	národ	N;FEM;SG	N;INAN;NOM;MASC;SG
nación	národa	nación	národ	N;FEM;SG	N;INAN;GEN;MASC;SG
show	predstavenie	show	predstavenie	N;MASC;SG	N;NOM;NEUT;SG
national	národný	national	národný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
national	národná	national	národný	ADJ;SG	ADJ;NOM;FEM;SG
national	vnútroštátna	national	vnútroštátny	ADJ;SG	ADJ;NOM;FEM;SG
national	národné	national	národný	ADJ;SG	ADJ;NOM;NEUT;SG
anunció	oznámil	anunciar	oznámiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
anunció	oznámila	anunciar	oznámiť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
extensión	predĺženie	extensión	predĺženie	N;FEM;SG	N;NOM;NEUT;SG
extensión	rozšírenie	extensión	rozšírenie	N;FEM;SG	N;NOM;NEUT;SG
régimen	režim	régimen	režiť	N;MASC;SG	N;INAN;NOM;MASC;SG
régimen	schéma	régimen	schéma	N;MASC;SG	N;NOM;FEM;SG
régimen	režimu	régimen	režim	N;MASC;SG	N;INAN;GEN;MASC;SG
régimen	režim	régimen	režiť	N;MASC;SG	N;INAN;NOM;MASC;SG
dinero	money	dinero	money	N;MASC;SG	N;INAN;NOM;MASC;SG
dinero	hotovosť	dinero	hotovosť	N;MASC;SG	N;NOM;FEM;SG
dinero	cash	dinero	cash	N;MASC;SG	N;INAN;NOM;MASC;SG
ahí	tam	ahí	tam	ADV	ADV
suelo	podlaha	suelo	podlaha	N;MASC;SG	N;NOM;FEM;SG
suelo	poschodie	suelo	poschodie	N;MASC;SG	N;NOM;NEUT;SG
suelo	pôdu	suelo	pôda	N;MASC;SG	N;ACC;FEM;SG
suelo	pôda	suelo	pôda	N;MASC;SG	N;NOM;FEM;SG
aparición	prízrak	aparición	prízrak	N;FEM;SG	N;INAN;NOM;MASC;SG
aparición	vznik	aparición	vznik	N;FEM;SG	N;INAN;NOM;MASC;SG
aparición	vzhľad	aparición	vzhľad	N;FEM;SG	N;INAN;NOM;MASC;SG
operaciones	operácie	operación	operácia	N;FEM;PL	N;NOM;FEM;PL
operaciones	prevádzky	operación	prevádzka	N;FEM;PL	N;NOM;FEM;PL
operaciones	transakcie	operación	transakcia	N;FEM;PL	N;NOM;FEM;PL
operaciones	transakcií	operación	transakcia	N;FEM;PL	N;GEN;FEM;PL
concepto	koncepcia	concepto	koncepcia	N;MASC;SG	N;NOM;FEM;SG
concepto	pojem	concepto	pojem	N;MASC;SG	N;INAN;NOM;MASC;SG
concepto	koncept	concepto	koncept	N;MASC;SG	N;INAN;NOM;MASC;SG
concepto	koncepciu	concepto	koncepcia	N;MASC;SG	N;ACC;FEM;SG
calles	uliciach	calle	ulica	N;FEM;PL	N;INS;FEM;PL
calles	ulice	calle	ulica	N;FEM;PL	N;NOM;FEM;PL
calles	ulíc	calle	ulica	N;FEM;PL	N;GEN;FEM;PL
hechos	fakty	hecho	fakt	N;MASC;PL	N;INAN;NOM;MASC;PL
hechos	faktov	hecho	fakt	N;MASC;PL	N;INAN;GEN;MASC;PL
ambiente	atmosféru	ambiente	atmosféra	N;MASC;SG	N;ACC;FEM;SG
ambiente	atmosféra	ambiente	atmosféra	N;MASC;SG	N;NOM;FEM;SG
ambiente	prostredie	ambiente	prostredie	N;MASC;SG	N;NOM;NEUT;SG
ambiente	okolie	ambiente	okolie	N;MASC;SG	N;NOM;NEUT;SG
pronto	čoskoro	pronto	čoskoro	ADV	ADV
pronto	onedlho	pronto	onedlho	ADV	ADV
gestión	spravovanie	gestión	spravovanie	N;FEM;SG	N;NOM;NEUT;SG
gestión	hospodárenie	gestión	hospodárenie	N;FEM;SG	N;NOM;NEUT;SG
gestión	riadenie	gestión	riadenie	N;FEM;SG	N;NOM;NEUT;SG
gestión	vedenie	gestión	vedenie	N;FEM;SG	N;NOM;NEUT;SG
gestión	manažment	gestión	manažment	N;FEM;SG	N;INAN;NOM;MASC;SG
gestión	spravovanie	gestión	spravovanie	N;FEM;SG	N;NOM;NEUT;SG
hall	hala	hall	hať	N;MASC;SG	N;NOM;FEM;SG
hall	sála	hall	sála	N;MASC;SG	N;NOM;FEM;SG
hall	sieň	hall	sieň	N;MASC;SG	N;NOM;FEM;SG
recibe	prijímať	recibir	prijímať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
recibe	dostávať	recibir	dostávať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
recibe	prijať	recibir	prijať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
recibe	prijíma	recibir	prijímať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
recibe	dostáva	recibir	dostávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
salida	výstup	salida	výstup	N;FEM;SG	N;INAN;NOM;MASC;SG
salida	produkcia	salida	produkcia	N;FEM;SG	N;NOM;FEM;SG
salida	výstup	salida	výstup	N;FEM;SG	N;INAN;NOM;MASC;SG
salida	východ	salida	východ	N;FEM;SG	N;INAN;NOM;MASC;SG
salida	odlet	salida	odlet	N;FEM;SG	N;INAN;NOM;MASC;SG
salida	odklon	salida	odklon	N;FEM;SG	N;INAN;NOM;MASC;SG
salida	odchodu	salida	odchod	N;FEM;SG	N;INAN;GEN;MASC;SG
salida	odchod	salida	odchod	N;FEM;SG	N;INAN;NOM;MASC;SG
salida	výstupe	salida	výstup	N;FEM;SG	N;INAN;NOM;MASC;SG
capítulo	kapitolu	capítulo	kapitola	N;MASC;SG	N;ACC;FEM;SG
capítulo	kapitola	capítulo	kapitola	N;MASC;SG	N;NOM;FEM;SG
italiana	talianske	italiano	taliansky	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
italiana	taliansky	italiano	taliansky	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
acciones	akcie	acción	akcia	N;FEM;PL	N;NOM;FEM;PL
acciones	podiely	acción	podiel	N;FEM;PL	N;INAN;NOM;MASC;PL
acciones	zdieľania	acción	zdieľanie	N;FEM;PL	N;NOM;NEUT;PL
acciones	akcie	acción	akcia	N;FEM;PL	N;NOM;FEM;PL
acciones	činy	acción	čin	N;FEM;PL	N;INAN;NOM;MASC;PL
acciones	stavy	acción	stav	N;FEM;PL	N;NOM;FEM;PL
acciones	zásoby	acción	zásob	N;FEM;PL	N;NOM;FEM;PL
acciones	zásob	acción	zásob	N;FEM;PL	N;GEN;FEM;PL
pertenece	patrí	pertenecer	patriť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
cristo	krista	cristo	kristus	N;MASC;SG	N;ANIM;ACC;MASC;SG
cristo	kristus	cristo	kristus	N;MASC;SG	N;ANIM;NOM;MASC;SG
medicina	medicína	medicina	medicín	N;FEM;SG	N;NOM;FEM;SG
medicina	liek	medicina	liek	N;FEM;SG	N;INAN;NOM;MASC;SG
evolución	evolúcia	evolución	evolúcia	N;FEM;SG	N;NOM;FEM;SG
evolución	vývoj	evolución	vývoj	N;FEM;SG	N;INAN;NOM;MASC;SG
evolución	vývoj	evolución	vývoj	N;FEM;SG	N;INAN;NOM;MASC;SG
alcanzó	dosiahol	alcanzar	dosiahnuť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
modelos	vzory	modelo	vzor	N;MASC;PL	N;INAN;NOM;MASC;PL
modelos	modely	modelo	model	N;MASC;PL	N;INAN;NOM;MASC;PL
modelos	modelky	modelo	modelka	N;MASC;PL	N;NOM;FEM;PL
modelos	modelov	modelo	model	N;MASC;PL	N;INAN;GEN;MASC;PL
venta	predaj	venta	predaj	N;FEM;SG	N;INAN;NOM;MASC;SG
venta	predávanie	venta	predávanie	N;FEM;SG	N;NOM;NEUT;SG
venta	predaj	venta	predaj	N;FEM;SG	N;INAN;NOM;MASC;SG
venta	predaj	venta	predaj	N;FEM;SG	N;INAN;NOM;MASC;SG
venta	výpredaj	venta	výpredať	N;FEM;SG	N;INAN;NOM;MASC;SG
venta	predaja	venta	predaj	N;FEM;SG	N;INAN;GEN;MASC;SG
venta	predaj	venta	predaj	N;FEM;SG	N;INAN;NOM;MASC;SG
tomó	zobrala	tomar	zobrať	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
tomó	vzal	tomar	vziať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
tomó	bral	tomar	brať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
fundador	zakladateľ	fundador	zakladateľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
piano	piano	piano	piano	N;MASC;SG	N;INAN;NOM;MASC;SG
piano	klavír	piano	klavír	N;MASC;SG	N;INAN;NOM;MASC;SG
procedencia	pôvod	procedencia	pôvod	N;FEM;SG	N;INAN;NOM;MASC;SG
procedencia	zdroj	procedencia	zdroj	N;FEM;SG	N;INAN;NOM;MASC;SG
roberto	róbert	roberto	róbert	N;MASC;SG	N;ANIM;NOM;MASC;SG
ganar	vyhrať	ganar	vyhrať	V;NFIN	V;PFV;POS;NFIN
pintor	maliar	pintor	maliar	N;MASC;SG	N;ANIM;NOM;MASC;SG
evento	podujatie	evento	podujatie	N;MASC;SG	N;NOM;NEUT;SG
evento	udalosť	evento	udalosť	N;MASC;SG	N;NOM;FEM;SG
evento	event	evento	event	N;MASC;SG	N;INAN;NOM;MASC;SG
campeonatos	majstrovstvá	campeonato	majstrovstvo	N;MASC;PL	N;NOM;NEUT;PL
alemana	nemecká	alemán	nemecko	ADJ;FEM;SG	ADJ;NOM;FEM;SG
alemana	nemecké	alemán	nemecký	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
alemana	nemecký	alemán	nemecký	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
rosario	ruženec	rosario	ruženec	N;MASC;SG	N;INAN;NOM;MASC;SG
menores	neplnoletých	menor	neplnoletý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
menores	mladistvých	menor	mladistvý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
menores	neplnoletých	menor	neplnoletý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
menores	maloletých	menor	maloletý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
solamente	jedine	solamente	jedine	ADV	ADV
conocimiento	poznanie	conocimiento	poznanie	N;MASC;SG	N;NOM;NEUT;SG
conocimiento	znalosť	conocimiento	znalosť	N;MASC;SG	N;NOM;FEM;SG
conocer	stretnúť	conocer	stretnúť	V;NFIN	V;PFV;POS;NFIN
conocer	spoznať	conocer	spoznať	V;NFIN	V;PFV;POS;NFIN
términos	termíny	término	termín	N;MASC;PL	N;INAN;NOM;MASC;PL
términos	pojmy	término	pojem	N;MASC;PL	N;INAN;NOM;MASC;PL
términos	výrazy	término	výraz	N;MASC;PL	N;INAN;NOM;MASC;PL
términos	podmienky	término	podmienka	N;MASC;PL	N;NOM;FEM;PL
debajo	nižšie	debajo	nízko	ADV	ADV;CMPR
generación	generácia	generación	generácia	N;FEM;SG	N;NOM;FEM;SG
generación	generáciu	generación	generácia	N;FEM;SG	N;ACC;FEM;SG
generación	generovanie	generación	generovanie	N;FEM;SG	N;NOM;NEUT;SG
bronce	bronz	bronce	bronz	N;MASC;SG	N;INAN;NOM;MASC;SG
tabla	stôl	tabla	stôl	N;FEM;SG	N;INAN;NOM;MASC;SG
tabla	tabuľke	tabla	tabuľka	N;FEM;SG	N;DAT;FEM;SG
tabla	tabuľka	tabla	tabuľka	N;FEM;SG	N;NOM;FEM;SG
tabla	rada	tabla	rád	N;FEM;SG	N;NOM;FEM;SG
tabla	predstavenstvo	tabla	predstavenstvo	N;FEM;SG	N;NOM;NEUT;SG
tabla	doska	tabla	doska	N;FEM;SG	N;NOM;FEM;SG
tabla	palube	tabla	paluba	N;FEM;SG	N;NOM;FEM;SG
tabla	board	tabla	board	N;FEM;SG	N;NOM;FEM;SG
vio	videla	ver	vidieť	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
vio	videl	ver	vidieť	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
armada	námorný	armado	námorný	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG
armada	námorné	armado	námorný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG
armada	ozbrojená	armado	ozbrojený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
armada	ozbrojený	armado	ozbrojený	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
armada	ozbrojené	armado	ozbrojený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
pareja	párik	pareja	párik	N;FEM;SG	N;INAN;NOM;MASC;SG
pareja	dvojica	pareja	dvojica	N;FEM;SG	N;NOM;FEM;SG
pareja	párik	pareja	párik	N;FEM;SG	N;INAN;NOM;MASC;SG
pareja	dvojica	pareja	dvojica	N;FEM;SG	N;NOM;FEM;SG
pareja	partner	pareja	partner	N;FEM;SG	N;ANIM;NOM;MASC;SG
pareja	partnera	pareja	partner	N;FEM;SG	N;ANIM;ACC;MASC;SG
pareja	partnerka	pareja	partnerka	N;FEM;SG	N;NOM;FEM;SG
pareja	spoločník	pareja	spoločník	N;FEM;SG	N;ANIM;NOM;MASC;SG
producto	produkt	producto	produkt	N;MASC;SG	N;INAN;NOM;MASC;SG
producto	produktom	producto	produkt	N;MASC;SG	N;INAN;INS;MASC;SG
producto	výrobok	producto	výrobok	N;MASC;SG	N;INAN;NOM;MASC;SG
producto	výťažok	producto	výťažok	N;MASC;SG	N;INAN;NOM;MASC;SG
territorios	územia	territorio	územie	N;MASC;PL	N;NOM;NEUT;PL
gol	gol	gol	gol	N;MASC;SG	N;INAN;NOM;MASC;SG
gol	cieľ	gol	cieľ	N;MASC;SG	N;INAN;NOM;MASC;SG
gol	gól	gol	gól	N;MASC;SG	N;INAN;NOM;MASC;SG
institución	inštitúciu	institución	inštitúcia	N;FEM;SG	N;ACC;FEM;SG
institución	inštitúcia	institución	inštitúcia	N;FEM;SG	N;NOM;FEM;SG
ingeniero	inžinier	ingeniero	inžinker	N;MASC;SG	N;ANIM;NOM;MASC;SG
luna	luna	luna	luna	N;FEM;SG	N;NOM;FEM;SG
luna	mesiaca	luna	mesiac	N;FEM;SG	N;INAN;GEN;MASC;SG
luna	mesiaci	luna	mesiac	N;FEM;SG	N;INAN;NOM;MASC;SG
luna	mesiac	luna	mesiac	N;FEM;SG	N;INAN;NOM;MASC;SG
reconocimiento	priradenie	reconocimiento	priradenie	N;MASC;SG	N;NOM;NEUT;SG
reconocimiento	pridelenie	reconocimiento	pridelenie	N;MASC;SG	N;NOM;NEUT;SG
reconocimiento	potvrdenie	reconocimiento	potvrdenie	N;MASC;SG	N;NOM;NEUT;SG
reconocimiento	prieskum	reconocimiento	prieskum	N;MASC;SG	N;INAN;NOM;MASC;SG
reconocimiento	uznanie	reconocimiento	uznanie	N;MASC;SG	N;NOM;NEUT;SG
reconocimiento	rozpoznávanie	reconocimiento	rozpoznávanie	N;MASC;SG	N;NOM;NEUT;SG
reconocimiento	uznávanie	reconocimiento	uznávanie	N;MASC;SG	N;NOM;NEUT;SG
escrita	písomné	escrito	písomný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG
escrita	napísané	escrito	napísaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
escrita	písomná	escrito	písomný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
organizaciones	organizácií	organización	organizácia	N;FEM;PL	N;GEN;FEM;PL
organizaciones	organizácie	organización	organizácia	N;FEM;PL	N;NOM;FEM;PL
organizaciones	organizácie	organización	organizácia	N;FEM;PL	N;NOM;FEM;PL
llevar	odniesť	llevar	odniesť	V;NFIN	V;PFV;POS;NFIN
llevar	niesť	llevar	niesť	V;NFIN	V;IPFV;POS;NFIN
llevar	nosiť	llevar	nosiť	V;NFIN	V;IPFV;POS;NFIN
bahía	bahia	bahía	bahiť	N;FEM;SG	N;NOM;FEM;SG
bahía	zálive	bahía	záliva	N;FEM;SG	N;NOM;FEM;SG
bahía	záliv	bahía	záliv	N;FEM;SG	N;INAN;NOM;MASC;SG
adelante	dopredu	adelante	dopredu	ADV	ADV
adelante	vpred	adelante	vpred	ADV	ADV
asamblea	montáž	asamblea	montáž	N;FEM;SG	N;NOM;FEM;SG
asamblea	zostava	asamblea	zostava	N;FEM;SG	N;NOM;FEM;SG
asamblea	zhromaždenie	asamblea	zhromaždenie	N;FEM;SG	N;NOM;NEUT;SG
cerro	kopci	cerro	kopec	N;MASC;SG	N;INAN;ESS;MASC;SG
cerro	kopca	cerro	kopec	N;MASC;SG	N;INAN;GEN;MASC;SG
cerro	kopec	cerro	kopec	N;MASC;SG	N;INAN;NOM;MASC;SG
enlace	spojenie	enlace	spojenie	N;MASC;SG	N;NOM;NEUT;SG
enlace	súvislosť	enlace	súvislosť	N;MASC;SG	N;NOM;FEM;SG
enlace	odkaz	enlace	odkaz	N;MASC;SG	N;INAN;NOM;MASC;SG
enlace	link	enlace	link	N;MASC;SG	N;INAN;NOM;MASC;SG
traducción	preklad	traducción	preklad	N;FEM;SG	N;INAN;NOM;MASC;SG
máxima	maximálna	máximo	maximálny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
máxima	maximálny	máximo	maximálny	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
fundado	založený	fundado	založený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
fundado	založené	fundado	založený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
fundado	založená	fundado	založený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
paraguay	paraguaj	paraguay	paraguaj	N;MASC;SG	N;INAN;NOM;MASC;SG
alguien	kohokoľvek	alguien	kohokoľvek	PRO;SG	PRO;ANIM;ACC;MASC;SG
alguien	ktokoľvek	alguien	ktokoľvek	PRO;SG	PRO;ANIM;NOM;MASC;SG
alguien	niekto	alguien	niekto	PRO;SG	PRO;ANIM;NOM;MASC;SG
alguien	niekto	alguien	niekto	PRO;SG	PRO;ANIM;NOM;MASC;SG
alguien	niekomu	alguien	niekto	PRO;SG	PRO;ANIM;DAT;MASC;SG
