egy	una	egy	uno	DET;INDF	DET;INDF;FEM;SG
terv	plan	terv	plan	N;NOM;SG	N;MASC;SG
politikusok	políticos	politikus	político	N;NOM;PL	N;MASC;PL
politikusok	politicos	politikus	politico	N;NOM;PL	N;MASC;PL
amatőr	amateur	amatőr	amateur	N;NOM;SG	N;FEM;SG
szabályok	normas	szabály	norma	N;NOM;PL	N;FEM;PL
szabályok	reglas	szabály	regla	N;NOM;PL	N;FEM;PL
erdők	maderas	erdő	madera	N;NOM;PL	N;FEM;PL
erdők	woods	erdő	woods	N;NOM;PL	N
erdők	bosques	erdő	bosque	N;NOM;PL	N;MASC;PL
erdők	bosques	erdő	bosque	N;NOM;PL	N;MASC;PL
erdők	bosques	erdő	bosque	N;NOM;PL	N;MASC;PL
jogász	letrado	jogász	letrado	N;NOM;SG	N;MASC;SG
jogász	jurista	jogász	jurista	N;NOM;SG	N;SG
jogász	abogada	jogász	abogada	N;NOM;SG	N;FEM;SG
jogász	abogado	jogász	abogado	N;NOM;SG	N;MASC;SG
háborúk	guerras	háború	guerra	N;NOM;PL	N;FEM;PL
épületek	edificaciones	épület	edificación	N;NOM;PL	N;FEM;PL
épületek	construcciones	épület	construcción	N;NOM;PL	N;FEM;PL
épületek	edificios	épület	edificio	N;NOM;PL	N;MASC;PL
épületek	inmuebles	épület	inmueble	N;NOM;PL	N;MASC;PL
műhold	satélite	műhold	satélite	N;NOM;SG	N;MASC;SG
erő	fortaleza	erő	fortaleza	N;NOM;SG	N;FEM;SG
erő	fuerza	erő	fuerza	N;NOM;SG	N;FEM;SG
erő	fuerza	erő	fuerza	N;NOM;SG	N;FEM;SG
erő	force	erő	force	N;NOM;SG	N
erő	potencia	erő	potencia	N;NOM;SG	N;FEM;SG
erő	power	erő	power	N;NOM;SG	N
körzet	division	körzet	division	N;NOM;SG	N;FEM;SG
körzet	división	körzet	división	N;NOM;SG	N;FEM;SG
körzet	distrito	körzet	distrito	N;NOM;SG	N;MASC;SG
edit	edición	edit	edición	N;NOM;SG	N;FEM;SG
esetekben	estuches	eset	estuche	N;IN+ESS;PL	N;MASC;PL
esetekben	cases	eset	case	N;IN+ESS;PL	N
esetekben	casos	eset	caso	N;IN+ESS;PL	N;MASC;PL
gyár	fabrica	gyár	fabricar	N;NOM;SG	N;FEM;SG
gyár	factoría	gyár	factoría	N;NOM;SG	N;FEM;SG
gyár	factory	gyár	factory	N;NOM;SG	N;MASC;SG
gyár	fábrica	gyár	fábrica	N;NOM;SG	N;FEM;SG
jelzi	indica	jelz	indicar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rendőrség	policía	rendőrség	policía	N;NOM;SG	N;SG
rendőrség	police	rendőrség	police	N;NOM;SG	N
rendőrség	policia	rendőrség	policia	N;NOM;SG	N;FEM;SG
dánia	dinamarca	dánia	dinamarco	N;NOM;SG	N;FEM;SG
versenyzők	conductores	versenyző	conductor	N;NOM;PL	N;MASC;PL
versenyzők	pilotos	versenyző	piloto	N;NOM;PL	N;PL
versenyzők	controladores	versenyző	controlador	N;NOM;PL	N;MASC;PL
versenyzők	choferes	versenyző	chofer	N;NOM;PL	N;MASC;PL
versenyzők	competidores	versenyző	competidor	N;NOM;PL	N;MASC;PL
versenyzők	competidoras	versenyző	competidora	N;NOM;PL	N;FEM;PL
versenyzők	jinetes	versenyző	jinete	N;NOM;PL	N;MASC;PL
remix	remix	remix	remix	N;NOM;SG	N
fejezet	capitulo	fejezet	capitular	N;NOM;SG	N;MASC;SG
fejezet	capítulo	fejezet	capítulo	N;NOM;SG	N;MASC;SG
eurovíziós	eurovisión	eurovíziós	eurovisión	N;NOM;SG	N;FEM;SG
net	net	net	net	N;NOM;SG	N
net	red	net	red	N;NOM;SG	N;FEM;SG
hangszer	instrumento	hangszer	instrumento	N;NOM;SG	N;MASC;SG
elem	pila	elem	pila	N;NOM;SG	N;FEM;SG
elem	batería	elem	batería	N;NOM;SG	N;FEM;SG
elem	bateria	elem	bateria	N;NOM;SG	N;FEM;SG
elem	elemento	elem	elemento	N;NOM;SG	N;MASC;SG
elem	artículo	elem	artículo	N;NOM;SG	N;MASC;SG
elem	widget	elem	widget	N;NOM;SG	N;MASC;SG
elem	elemento	elem	elemento	N;NOM;SG	N;MASC;SG
vereség	derrota	vereség	derrota	N;NOM;SG	N;FEM;SG
oktatás	educación	oktatás	educación	N;NOM;SG	N;FEM;SG
oktatás	enseñanza	oktatás	enseñanza	N;NOM;SG	N;FEM;SG
oktatás	educacion	oktatás	educacion	N;NOM;SG	N;FEM;SG
videó	vídeo	videó	vídeo	N;NOM;SG	N;MASC;SG
videó	video	videó	video	N;NOM;SG	N;MASC;SG
részletek	detalles	részlet	detalle	N;NOM;PL	N;MASC;PL
blues	blues	blues	blues	N;NOM;SG	N
dráma	drama	dráma	drama	N;NOM;SG	N;MASC;SG
mozdonyok	locomotoras	mozdony	locomotor	N;NOM;PL	N;FEM;PL
oktatók	formadores	oktató	formador	N;NOM;PL	N;MASC;PL
oktatók	instructores	oktató	instructor	N;NOM;PL	N;MASC;PL
oktatók	formadores	oktató	formador	N;NOM;PL	N;MASC;PL
oktatók	instructores	oktató	instructor	N;NOM;PL	N;MASC;PL
oktatók	entrenadores	oktató	entrenador	N;NOM;PL	N;MASC;PL
oktatók	educadores	oktató	educador	N;NOM;PL	N;MASC;PL
segít	ayudando	segít	ayudar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
segít	ayudar	segít	ayudar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
autó	coche	autó	coche	N;NOM;SG	N;MASC;SG
autó	automóvil	autó	automóvil	N;NOM;SG	N;MASC;SG
autó	carro	autó	carro	N;NOM;SG	N;MASC;SG
autó	auto	autó	auto	N;NOM;SG	N;MASC;SG
feladat	tarea	feladat	tarea	N;NOM;SG	N;FEM;SG
feladat	mision	feladat	mision	N;NOM;SG	N;FEM;SG
feladat	mission	feladat	mission	N;NOM;SG	N
feladat	misión	feladat	misión	N;NOM;SG	N;FEM;SG
javaslat	propuesta	javaslat	propuesta	N;NOM;SG	N;FEM;SG
javaslat	proposición	javaslat	proposición	N;NOM;SG	N;FEM;SG
javaslat	sugestión	javaslat	sugestión	N;NOM;SG	N;FEM;SG
javaslat	sugerencia	javaslat	sugerencia	N;NOM;SG	N;FEM;SG
regionális	regional	regionális	regional	ADJ;NOM;SG	ADJ;SG
beteg	paciente	beteg	paciente	N;NOM;SG	N;SG
portál	portal	por	portal	N;NOM;SG	N;MASC;SG
változik	cambiar	változik	cambiar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
változik	cambiando	változik	cambiar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
mtk	mtk	mtk	mtk	N;NOM;SG	N;MASC;SG
komárom	komárno	komárom	komárno	N;NOM;SG	N;MASC;SG
hal	pescado	hal	pescado	N;NOM;SG	N;MASC;SG
hal	pesca	hal	pesca	N;NOM;SG	N;FEM;SG
hal	pez	hal	pez	N;NOM;SG	N;MASC;SG
kérte	preguntó	kér	preguntar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kutatás	investigación	kutatás	investigación	N;NOM;SG	N;FEM;SG
kutatás	investigacion	kutatás	investigacion	N;NOM;SG	N;FEM;SG
rendelkezésre	disponibilidad	rendelkezés	disponibilidad	N;ON+ALL;SG	N;FEM;SG
típusa	type	típus	type	N;NOM;SG	N
típusa	tipo	típus	tipo	N;NOM;SG	N;MASC;SG
temetőben	cementerio	temető	cementerio	N;IN+ESS;SG	N;MASC;SG
temetőben	cementerio	temető	cementerio	N;IN+ESS;SG	N;MASC;SG
völgy	valle	völgy	valle	N;NOM;SG	N;MASC;SG
érvényes	valido	érvényes	valer	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
érvényes	válida	érvényes	válido	ADJ;NOM;SG	ADJ;FEM;SG
érvényes	válido	érvényes	válido	ADJ;NOM;SG	ADJ;MASC;SG
érvényes	valida	érvényes	valida	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
kórház	hospital	kórház	hospital	N;NOM;SG	N;MASC;SG
kórház	hospitalización	kórház	hospitalización	N;NOM;SG	N;FEM;SG
kézilabda	balonmano	kézilabda	balonmano	N;NOM;SG	N;MASC;SG
görögország	grecia	görögország	grecia	N;NOM;SG	N;FEM;SG
okoz	causando	okoz	causar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
okoz	causar	okoz	causar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
okoz	provocando	okoz	provocar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
ügyvéd	abogada	ügyvéd	abogada	N;NOM;SG	N;FEM;SG
ügyvéd	abogado	ügyvéd	abogado	N;NOM;SG	N;MASC;SG
ügyvéd	procurador	ügyvéd	procurador	N;NOM;SG	N;MASC;SG
ügyvéd	letrado	ügyvéd	letrado	N;NOM;SG	N;MASC;SG
ügyvéd	jurista	ügyvéd	jurista	N;NOM;SG	N;SG
ügyvéd	abogada	ügyvéd	abogada	N;NOM;SG	N;FEM;SG
ügyvéd	abogado	ügyvéd	abogado	N;NOM;SG	N;MASC;SG
törzs	tribu	törzs	tribu	N;NOM;SG	N;FEM;SG
törzs	torso	törzs	torso	N;NOM;SG	N;MASC;SG
törzs	cepa	törzs	cepa	N;NOM;SG	N;FEM;SG
példány	espécimen	példány	espécimen	N;NOM;SG	N;MASC;SG
nyújt	proporciona	nyújt	proporcionar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
nyújt	provee	nyújt	proveer	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
verzió	version	verzió	version	N;NOM;SG	N;FEM;SG
verzió	versión	verzió	versión	N;NOM;SG	N;FEM;SG
zemplén	zemplén	zemplén	zemplén		
egyezmény	convención	egyezmény	convención	N;NOM;SG	N;FEM;SG
egyezmény	convenio	egyezmény	convenio	N;NOM;SG	N;MASC;SG
katolikusok	católicos	katolikus	católico	N;NOM;PL	N;MASC;PL
katolikusok	católicos	katolikus	católico	N;NOM;PL	N;MASC;PL
szürke	gris	szürke	gris		
szürke	gris	szürke	gris		
professzor	profesor	professzor	profesor	N;NOM;SG	N;MASC;SG
professzor	catedrático	professzor	catedrático	N;NOM;SG	N;MASC;SG
professzor	profesora	professzor	profesora	N;NOM;SG	N;FEM;SG
pénzt	dinero	pénz	dinero	N;ACC;SG	N;MASC;SG
pénzt	money	pénz	money	N;ACC;SG	N
pénzt	cash	pénz	cash	N;ACC;SG	N
pénzt	dinero	pénz	dinero	N;ACC;SG	N;MASC;SG
festők	pintores	festő	pintor	N;NOM;PL	N;MASC;PL
rendkívüli	extraordinaria	rendkívüli	extraordinario	ADJ;NOM;SG	ADJ;FEM;SG
rendkívüli	extraordinario	rendkívüli	extraordinario	ADJ;NOM;SG	ADJ;MASC;SG
rendkívüli	excepcional	rendkívüli	excepcional	ADJ;NOM;SG	ADJ;SG
tartalma	contenido	tartalom	contenido	N;NOM;SG	N;MASC;SG
tartalma	contenido	tartalom	contenido	N;NOM;SG	N;MASC;SG
ákos	ákos	ákos	ákos		
szultán	sultan	szultán	sultar	N;NOM;SG	N;SG
szultán	sultán	szultán	sultán	N;NOM;SG	N;MASC;SG
tétel	elemento	tétel	elemento	N;NOM;SG	N;MASC;SG
tétel	artículo	tétel	artículo	N;NOM;SG	N;MASC;SG
tétel	tanda	tétel	tanda	N;NOM;SG	N;FEM;SG
tétel	lote	tétel	lote	N;NOM;SG	N;MASC;SG
tétel	lote	tétel	lote	N;NOM;SG	N;MASC;SG
tétel	teorema	tétel	teorema	N;NOM;SG	N;MASC;SG
növekvő	creciente	növekvő	creciente	ADJ;NOM;SG	ADJ;SG
növekvő	creciente	növekvő	creciente	ADJ;NOM;SG	ADJ;SG
visszatér	regresa	visszatér	regresar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
visszatér	devuelve	visszatér	devolver	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
visszatér	regresar	visszatér	regresar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
kezdeti	inicial	kezdeti	inicial	ADJ;NOM;SG	ADJ;SG
alacsonyabb	inferior	alacsony	inferior	ADJ;NOM;CMPR;SG	ADJ;SG
önkormányzat	municipalidad	önkormányzat	municipalidad	N;NOM;SG	N;FEM;SG
önkormányzat	municipio	önkormányzat	municipio	N;NOM;SG	N;MASC;SG
jármű	vehículo	jármű	vehículo	N;NOM;SG	N;MASC;SG
jármű	vehiculo	jármű	vehiculo	N;NOM;SG	N;MASC;SG
magassága	estatura	magasság	estatura	N;NOM;SG	N;FEM;SG
magassága	altura	magasság	altura	N;NOM;SG	N;FEM;SG
vonatkozik	aplica	vonatkozik	aplicar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tulajdonosa	propietario	tulajdonos	propietario	N;NOM;SG	N;MASC;SG
tulajdonosa	dueño	tulajdonos	dueño	N;NOM;SG	N;MASC;SG
tulajdonosa	dueña	tulajdonos	dueña	N;NOM;SG	N;FEM;SG
may	may	may	maber		
harcok	peleas	harc	pelea	N;NOM;PL	N;FEM;PL
harcok	luchas	harc	lucha	N;NOM;PL	N;FEM;PL
harcok	combates	harc	combate	N;NOM;PL	N;MASC;PL
harcok	peleas	harc	pelea	N;NOM;PL	N;FEM;PL
harcok	fighting	harc	fighting	N;NOM;PL	N
xiv	xiv	xiv	xiv	N;NOM;SG	N;SG
képeket	imagenes	kép	imagen	N;ACC;PL	N;FEM;PL
képeket	imágenes	kép	imagen	N;ACC;PL	N;FEM;PL
képeket	imagenes	kép	imagen	N;ACC;PL	N;FEM;PL
képeket	fotos	kép	foto	N;ACC;PL	N;FEM;PL
képeket	fotografías	kép	fotografía	N;ACC;PL	N;FEM;PL
képeket	cuadros	kép	cuadro	N;ACC;PL	N;MASC;PL
képeket	imágenes	kép	imagen	N;ACC;PL	N;FEM;PL
liverpool	liverpool	liverpool	liverpool	N;NOM;SG	N;MASC;SG
liverpool	madrid	liverpool	madrid	N;NOM;SG	N;MASC;SG
zászló	flag	zászló	flag	N;NOM;SG	N;SG
zászló	bandera	zászló	bandera	N;NOM;SG	N;FEM;SG
szélesség	latitud	szélesség	latitud	N;NOM;SG	N;FEM;SG
szélesség	anchura	szélesség	anchura	N;NOM;SG	N;FEM;SG
szélesség	ancho	szélesség	ancho	N;NOM;SG	N;MASC;SG
tömege	mass	tömeg	mass	N;NOM;SG	N
tömege	masa	tömeg	masa	N;NOM;SG	N;FEM;SG
tömege	misa	tömeg	misa	N;NOM;SG	N;FEM;SG
népszámlálás	censo	népszámlálás	censo	N;NOM;SG	N;MASC;SG
mérete	size	méret	sizar	N;NOM;SG	N
mérete	talla	méret	talla	N;NOM;SG	N;FEM;SG
mérete	tamaño	méret	tamaño	N;NOM;SG	N;MASC;SG
segített	ayudó	segít	ayudar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
beszél	hablando	beszél	hablar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
beszél	habla	beszél	hablar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
beszél	hablando	beszél	hablar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
öböl	golfo	öböl	golfo	N;NOM;SG	N;MASC;SG
öböl	abismo	öböl	abismo	N;NOM;SG	N;MASC;SG
öböl	bahía	öböl	bahía	N;NOM;SG	N;FEM;SG
tört	rompió	tört	romper	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
franciák	franceses	francia	francés	N;NOM;PL	N;MASC;PL
hím	macho	hím	macho	N;NOM;SG	N;MASC;SG
hím	varón	hím	varón	N;NOM;SG	N;MASC;SG
super	super	super	super		
super	súper	super	súper		
hőmérséklet	temperatura	hőmérséklet	temperatura	N;NOM;SG	N;FEM;SG
fordított	invertir	fordított	invertir	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
fordított	revertir	fordított	revertir	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
újságírók	periodistas	újságíró	periodista	N;NOM;PL	N;PL
újságírók	reporteros	újságíró	reportero	N;NOM;PL	N;MASC;PL
újságírók	periodistas	újságíró	periodista	N;NOM;PL	N;PL
éjszakai	nocturna	éjszakai	nocturno	ADJ;NOM;SG	ADJ;FEM;SG
éjszakai	nocturno	éjszakai	nocturno	ADJ;NOM;SG	ADJ;MASC;SG
júlia	julia	júlia	julia	N;NOM;SG	N;FEM;SG
júlia	julieta	júlia	julieta	N;NOM;SG	N;FEM;SG
címere	emblema	címer	emblema	N;NOM;SG	N;MASC;SG
címere	crest	címer	crest	N;NOM;SG	N
címere	cresta	címer	cresta	N;NOM;SG	N;FEM;SG
eltűnt	ido	el+tűnik	ir	V;INDF;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
eltűnt	desapareció	el+tűnik	desaparecer	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
eltűnt	desapareció	el+tűnik	desaparecer	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
szokásos	normal	szokásos	normal	ADJ;NOM;SG	ADJ;SG
szokásos	habitual	szokásos	habitual	ADJ;NOM;SG	ADJ;SG
szokásos	usual	szokásos	usual	ADJ;NOM;SG	ADJ;SG
képviselői	representantes	képviselő	representante	N;NOM;PL	N;PL
dolgok	cosas	dolog	cosa	N;NOM;PL	N;FEM;PL
dolgok	things	dolog	thing	N;NOM;PL	N
választott	eligió	választott	elegir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
bolygó	planet	bolygó	planet	N;NOM;SG	N;SG
bolygó	planeta	bolygó	planeta	N;NOM;SG	N;MASC;SG
buddha	buda	buddha	buda	N;NOM;SG	N;MASC;SG
buddha	buddha	buddha	buddha	N;NOM;SG	N;MASC;SG
hideg	frio	hideg	frio		
kutya	perrita	kutya	perrita	N;NOM;SG	N;FEM;SG
kutya	perro	kutya	perro	N;NOM;SG	N;MASC;SG
műfajok	géneros	műfaj	género	N;NOM;PL	N;MASC;PL
döntés	decision	döntés	decisionr	N;NOM;SG	N;FEM;SG
döntés	decisión	döntés	decisión	N;NOM;SG	N;FEM;SG
döntés	elección	döntés	elección	N;NOM;SG	N;FEM;SG
döntés	opción	döntés	opción	N;NOM;SG	N;FEM;SG
döntés	choice	döntés	choice	N;NOM;SG	N
fiatalok	jovenes	fiatal	joven	N;NOM;PL	N;PL
fiatalok	jóvenes	fiatal	joven	N;NOM;PL	N;PL
fiatalok	jovenes	fiatal	joven	N;NOM;PL	N;PL
fiatalok	jóvenes	fiatal	joven	N;NOM;PL	N;PL
felkelés	sublevación	felkelés	sublevación	N;NOM;SG	N;FEM;SG
felkelés	insurrección	felkelés	insurrección	N;NOM;SG	N;FEM;SG
felkelés	levantamiento	felkelés	levantamiento	N;NOM;SG	N;MASC;SG
felkelés	revuelta	felkelés	revuelta	N;NOM;SG	N;FEM;SG
felkelés	rebelión	felkelés	rebelión	N;NOM;SG	N;FEM;SG
felkelés	insurrección	felkelés	insurrección	N;NOM;SG	N;FEM;SG
felkelés	insurrección	felkelés	insurrección	N;NOM;SG	N;FEM;SG
felkelés	insurgencia	felkelés	insurgencia	N;NOM;SG	N;FEM;SG
felkelés	rebelión	felkelés	rebelión	N;NOM;SG	N;FEM;SG
felkelés	revuelta	felkelés	revuelta	N;NOM;SG	N;FEM;SG
felkelés	rebelión	felkelés	rebelión	N;NOM;SG	N;FEM;SG
levél	correo	levél	correo	N;NOM;SG	N;MASC;SG
levél	correspondencia	levél	correspondencia	N;NOM;SG	N;FEM;SG
levél	mail	levél	mail	N;NOM;SG	N;MASC;SG
levél	hoja	levél	hoja	N;NOM;SG	N;FEM;SG
levél	leaf	levél	leaf	N;NOM;SG	N;MASC;SG
levél	letra	levél	letra	N;NOM;SG	N;FEM;SG
levél	carta	levél	carta	N;NOM;SG	N;FEM;SG
újpest	újpest	újpest	újpest	N;NOM;SG	N;MASC;SG
nyáron	summer	nyár	summer	N;ON+ESS;SG	N
nyáron	verano	nyár	verano	N;ON+ESS;SG	N;MASC;SG
vég	end	vég	end	N;NOM;SG	N
vég	fin	vég	fin	N;NOM;SG	N;MASC;SG
vég	final	vég	final	N;NOM;SG	N;MASC;SG
gépek	maquinarias	gép	maquinaria	N;NOM;PL	N;FEM;PL
gépek	máquinas	gép	máquina	N;NOM;PL	N;FEM;PL
gépek	máquinas	gép	máquina	N;NOM;PL	N;FEM;PL
gépek	maquinas	gép	maquina	N;NOM;PL	N;FEM;PL
harcolt	luchó	harcol	luchar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
mutatta	mostró	mutat	mostrar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
font	fuente	font	fuente	N;NOM;SG	N;FEM;SG
font	tipografía	font	tipografía	N;NOM;SG	N;FEM;SG
font	libra	font	libra	N;NOM;SG	N;FEM;SG
mondat	frase	mondat	frase	N;NOM;SG	N;FEM;SG
mondat	frase	mondat	frase	N;NOM;SG	N;FEM;SG
mondat	sentencia	mondat	sentencia	N;NOM;SG	N;FEM;SG
részesült	benefició	részesül	beneficiar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
stúdió	estudio	stúdió	estudio	N;NOM;SG	N;MASC;SG
stúdió	studio	stúdió	studio	N;NOM;SG	N;MASC;SG
tökéletes	perfecto	tökéletes	perfecto	ADJ;NOM;SG	ADJ;MASC;SG
tökéletes	perfecta	tökéletes	perfecto	ADJ;NOM;SG	ADJ;FEM;SG
közlekedés	transporte	közlekedés	transporte	N;NOM;SG	N;MASC;SG
közlekedés	transportación	közlekedés	transportación	N;NOM;SG	N;FEM;SG
közlekedés	tránsito	közlekedés	tránsito	N;NOM;SG	N;MASC;SG
közlekedés	tráfico	közlekedés	tráfico	N;NOM;SG	N;MASC;SG
közlekedés	trafico	közlekedés	trafico	N;NOM;SG	N;MASC;SG
közlekedés	transporte	közlekedés	transporte	N;NOM;SG	N;MASC;SG
microsoft	microsoft	microsoft	microsoft	N;NOM;SG	N;MASC;SG
vezetői	lideres	vezető	lider	N;NOM;PL	N;PL
vezetői	dirigentes	vezető	dirigente	N;NOM;PL	N;PL
vezetői	líderes	vezető	líder	N;NOM;PL	N;PL
szerzetesek	monjes	szerzetes	monje	N;NOM;PL	N;MASC;PL
szobrász	escultor	szobrász	escultor	N;NOM;SG	N;MASC;SG
schleswig	schleswig	schleswig	schleswig	N;NOM;SG	N;MASC;SG
láttam	vi	lát	ver	V;DEF;IND;SG;1;PST;FIN;ACT	V;IND;SG;1;PST;FIN
rómaiak	romanos	római	romano	N;NOM;PL	N;MASC;PL
enciklopédia	enciclopedia	enciklopédia	enciclopedia	N;NOM;SG	N;FEM;SG
enciklopédia	enciclopedia	enciklopédia	enciclopedia	N;NOM;SG	N;FEM;SG
jellemzően	normalmente	jellemző	normalmente	ADV	ADV
jellemzően	típicamente	jellemző	típicamente	ADV	ADV
dns	adn	dns	adn	N;NOM;SG	N;MASC;SG
dns	dna	dns	dna	N;NOM;SG	N;MASC;SG
dns	dns	dns	dns	N;NOM;SG	N;MASC
közepes	mediano	közepes	mediano	ADJ;NOM;SG	ADJ;MASC;SG
közepes	mediana	közepes	mediano	ADJ;NOM;SG	ADJ;FEM;SG
közepes	moderado	közepes	moderado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
közepes	moderada	közepes	moderado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
hajók	barcos	hajó	barco	N;NOM;PL	N;MASC;PL
hajók	embarcaciones	hajó	embarcación	N;NOM;PL	N;FEM;PL
hajók	botes	hajó	bote	N;NOM;PL	N;MASC;PL
hajók	lanchas	hajó	lancha	N;NOM;PL	N;FEM;PL
hajók	barcos	hajó	barco	N;NOM;PL	N;MASC;PL
hajók	buques	hajó	buque	N;NOM;PL	N;MASC;PL
hajók	naves	hajó	nave	N;NOM;PL	N;FEM;PL
hajók	naves	hajó	nave	N;NOM;PL	N;FEM;PL
hajók	barcos	hajó	barco	N;NOM;PL	N;MASC;PL
hajók	buques	hajó	buque	N;NOM;PL	N;MASC;PL
hajók	vasos	hajó	vaso	N;NOM;PL	N;MASC;PL
hajók	recipientes	hajó	recipiente	N;NOM;PL	N;PL
hajók	embarcaciones	hajó	embarcación	N;NOM;PL	N;FEM;PL
szerzők	autores	szerző	autor	N;NOM;PL	N;MASC;PL
ellenfél	oponente	ellenfél	oponente	N;NOM;SG	N;SG
ellenfél	adversario	ellenfél	adversario	N;NOM;SG	N;MASC;SG
xiii	xiii	xiii	xiii	N;NOM;SG	N
jövő	futura	jövő	futuro	ADJ;NOM;SG	ADJ;FEM;SG
igazság	justicia	igazság	justicia	N;NOM;SG	N;FEM;SG
igazság	justice	igazság	justice	N;NOM;SG	N;SG
igazság	verdad	igazság	verdad	N;NOM;SG	N;FEM;SG
igazság	truth	igazság	truth	N;NOM;SG	N
természet	naturaleza	természet	naturaleza	N;NOM;SG	N;FEM;SG
természet	nature	természet	nature	N;NOM;SG	N
találni	encontrar	talál	encontrar	V;NFIN;ACT	V;NFIN
találni	encuentra	talál	encontrar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
találni	encuentre	talál	encontrar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
kecskemét	kecskemét	kecskem	kecskemét		
koncert	concierto	koncer	concierto	N;NOM;SG	N;MASC;SG
engedélyt	permiso	engedély	permiso	N;ACC;SG	N;MASC;SG
engedélyt	autorización	engedély	autorización	N;ACC;SG	N;FEM;SG
csere	comercio	csere	comercio	N;NOM;SG	N;MASC;SG
csere	reemplazo	csere	reemplazo	N;NOM;SG	N;MASC;SG
csere	sustitución	csere	sustitución	N;NOM;SG	N;FEM;SG
csere	canje	csere	canje	N;NOM;SG	N;MASC;SG
csere	intercambio	csere	intercambio	N;NOM;SG	N;MASC;SG
csere	swap	csere	swap	N;NOM;SG	N;SG
csere	canje	csere	canje	N;NOM;SG	N;MASC;SG
csere	cambio	csere	cambio	N;NOM;SG	N;MASC;SG
csere	intercambio	csere	intercambio	N;NOM;SG	N;MASC;SG
művészek	artistas	művész	artista	N;NOM;PL	N;PL
védelem	proteccion	védelem	proteccion	N;NOM;SG	N;FEM;SG
védelem	protección	védelem	protección	N;NOM;SG	N;FEM;SG
védelem	defensa	védelem	defensa	N;NOM;SG	N;SG
védelem	defensa	védelem	defensa	N;NOM;SG	N;SG
kiegészítő	adicional	kiegészítő	adicional	ADJ;NOM;SG	ADJ;SG
kiegészítő	complementaria	kiegészítő	complementario	ADJ;NOM;SG	ADJ;FEM;SG
kiegészítő	complementario	kiegészítő	complementario	ADJ;NOM;SG	ADJ;MASC;SG
kiegészítő	suplementario	kiegészítő	suplementario	ADJ;NOM;SG	ADJ;MASC;SG
kiegészítő	complementario	kiegészítő	complementario	ADJ;NOM;SG	ADJ;MASC;SG
gazdaság	granja	gazdaság	granja	N;NOM;SG	N;FEM;SG
gazdaság	finca	gazdaság	finca	N;NOM;SG	N;FEM;SG
gazdaság	economía	gazdaság	economía	N;NOM;SG	N;FEM;SG
gazdaság	economia	gazdaság	economia	N;NOM;SG	N;FEM;SG
gazdaság	economía	gazdaság	economía	N;NOM;SG	N;FEM;SG
hiánya	carencia	hiány	carencia	N;NOM;SG	N;FEM;SG
hiánya	falta	hiány	falta	N;NOM;SG	N;FEM;SG
