και	og	και	og	CONJ	CONJ
νέος	nytt	νέος	ny	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
νέος	ungt	νέος	ung	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
νέος	ung	νέος	ung	ADJ;NOM;MASC;SG	ADJ;INDF;SG
θρόνο	tronen	θρόνος	tron	N;ACC;MASC;SG	N;DEF;MASC;SG
θρόνο	trone	θρόνος	trone	N;ACC;MASC;SG	N;INDF;FEM;SG
δημήτρης	dimitrios	δημήτρης	dimitrios	N;NOM;MASC;SG	N;INDF;MASC;SG
δημήτρης	dimitris	δημήτρης	dimitris	N;NOM;MASC;SG	N;INDF;MASC;SG
δημήτρης	dimitri	δημήτρης	dimitri	N;NOM;MASC;SG	N;INDF;MASC;SG
εσωτερικό	interiør	εσωτερικό	interiør	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ενέργεια	energi	ενέργεια	energi	N;NOM;FEM;SG	N;INDF;MASC;SG
μοντέλο	modell	μοντέλο	modell	N;NOM;NEUT;SG	N;INDF;MASC;SG
στρατιώτες	soldatene	στρατιώτης	soldat	N;NOM;MASC;PL	N;DEF;FEM;PL
στρατιώτες	tropper	στρατιώτης	troppe	N;NOM;MASC;PL	N;INDF;FEM;PL
στρατιώτες	troppene	στρατιώτης	troppe	N;NOM;MASC;PL	N;DEF;FEM;PL
πώς	korleis	πώς	korleis	ADV	ADV
επιλογή	utvalg	επιλογή	utvalg	N;NOM;FEM;SG	N;INDF;NEUT;SG
επιλογή	utvalget	επιλογή	utvalg	N;NOM;FEM;SG	N;DEF;NEUT;SG
επιλογή	alternativ	επιλογή	alternativ	N;NOM;FEM;SG	N;INDF;NEUT;SG
επιλογή	valg	επιλογή	valg	N;NOM;FEM;SG	N;INDF;NEUT;SG
επιλογή	velg	επιλογή	velg	N;NOM;FEM;SG	N;INDF;NEUT;SG
επιλογή	velg	επιλογή	velg	N;NOM;FEM;SG	N;INDF;NEUT;SG
σεπτέμβριο	september	σεπτέμβριο	september	N	N;INDF;MASC;SG
στρατός	militæret	στρατός	militær	N;NOM;MASC;SG	N;DEF;NEUT;SG
στρατός	army	στρατός	army	N;NOM;MASC;SG	N
στρατός	hær	στρατός	hær	N;NOM;MASC;SG	N;INDF;MASC;SG
στρατός	hæren	στρατός	hær	N;NOM;MASC;SG	N;DEF;MASC;SG
στρατός	armé	στρατός	armé	N;NOM;MASC;SG	N;INDF;MASC;SG
περισσότεροι	fleire	πολύς	mange	ADJ;NOM;CMPR;MASC;PL	ADJ;CMPR
περισσότεροι	meir	πολύς	mykje	ADJ;NOM;CMPR;MASC;PL	ADJ;CMPR
παραμένει	gjenstår	παραμένω	gjenstå	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
παραμένει	forblir	παραμένω	forblir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
σελίδες	sidene	σελίδα	side	N;NOM;FEM;PL	N;DEF;FEM;PL
σελίδες	sider	σελίδα	side	N;NOM;FEM;PL	N;INDF;FEM;PL
περιβάλλον	miljø	περιβάλλον	miljø	N;NOM;NEUT;SG	N;INDF;NEUT;SG
χώρος	rom	χώρος	rom	N;NOM;MASC;SG	N;INDF;NEUT;SG
χώρος	space	χώρος	space	N;NOM;MASC;SG	N
χώρος	verdensrommet	χώρος	verdensrom	N;NOM;MASC;SG	N;DEF;NEUT;SG
χώρος	plass	χώρος	plass	N;NOM;MASC;SG	N;INDF;MASC;SG
σύνταγμα	regimentet	σύνταγμα	regiment	N;NOM;NEUT;SG	N;DEF;NEUT;SG
σύνταγμα	regiment	σύνταγμα	regiment	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σύνταγμα	grunnlov	σύνταγμα	grunnlov	N;NOM;NEUT;SG	N;INDF;FEM;SG
σύνταγμα	forfatning	σύνταγμα	forfatning	N;NOM;NEUT;SG	N;INDF;FEM;SG
σύνταγμα	konstitusjon	σύνταγμα	konstitusjon	N;NOM;NEUT;SG	N;INDF;MASC;SG
σύγχρονη	moderne	σύγχρονος	moderne	ADJ;NOM;FEM;SG	ADJ;INDF;SG
αθλητές	atleter	αθλητός	atleter	N;NOM;MASC;PL	N;INDF;FEM;PL
αθλητές	idrettsfolk	αθλητός	idrettsfolk	N;NOM;MASC;PL	N;INDF;NEUT;PL
υψόμετρο	høyden	υψόμετρο	høyd	N;NOM;NEUT;SG	N;DEF;MASC;SG
υψόμετρο	høyde	υψόμετρο	høyde	N;NOM;NEUT;SG	N;INDF;MASC;SG
μπροστά	fremover	μπροστά	fremover	ADV	ADV
περιεχόμενο	innhold	περιεχόμενο	innhold	N;NOM;NEUT;SG	N;INDF;NEUT;SG
περιεχόμενο	innhald	περιεχόμενο	innhald	N;NOM;NEUT;SG	N;INDF;NEUT;SG
περιεχόμενο	innholdet	περιεχόμενο	innhold	N;NOM;NEUT;SG	N;DEF;NEUT;SG
περιεχόμενο	innhold	περιεχόμενο	innhold	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ιδιότητες	eiendommer	ιδιότητα	eiendom	N;NOM;FEM;PL	N;INDF;MASC;PL
ευρωπαϊκή	europeisk	ευρωπαϊκός	europeisk	ADJ;NOM;FEM;SG	ADJ;INDF;SG
αντίδραση	reaksjon	αντίδραση	reaksjon	N;ACC;FEM;SG	N;INDF;MASC;SG
αντίδραση	respons	αντίδραση	respons	N;ACC;FEM;SG	N;INDF;MASC;SG
επιχειρήσεις	bedrifter	επιχείρηση	bedrift	N;NOM;FEM;PL	N;INDF;FEM;PL
αιώνας	århundre	αιώνας	århundre	N;NOM;MASC;SG	N;INDF;NEUT;SG
υπόθεση	case	υπόθεση	case	N;NOM;FEM;SG	N
υπόθεση	sak	υπόθεση	sak	N;NOM;FEM;SG	N;INDF;FEM;SG
υπόθεση	kasus	υπόθεση	kasus	N;NOM;FEM;SG	N;INDF;NEUT;SG
υπόθεση	saken	υπόθεση	sak	N;NOM;FEM;SG	N;DEF;MASC;SG
αγωνιστική	veddeløp	αγωνιστικός	veddeløp	N;NOM;FEM;SG	N;INDF;NEUT;SG
αγωνιστική	racing	αγωνιστικός	racing	N;NOM;FEM;SG	N;INDF;MASC;SG
εκδοχή	versjonen	εκδοχή	versjon	N;ACC;FEM;SG	N;DEF;MASC;SG
εκδοχή	versjon	εκδοχή	versjon	N;ACC;FEM;SG	N;INDF;MASC;SG
μεγάλος	stor	μεγάλος	stor	ADJ;NOM;MASC;SG	ADJ;INDF;SG
μεγάλος	stort	μεγάλος	stor	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
λίστα	liste	λίστα	liste	N;NOM;FEM;SG	N;INDF;FEM;SG
λίστα	list	λίστα	list	N;NOM;FEM;SG	N;INDF;FEM;SG
λίστα	listen	λίστα	list	N;NOM;FEM;SG	N;DEF;MASC;SG
έκθεση	rapporter	έκθεση	rapport	N;ACC;FEM;SG	N;INDF;NEUT;SG
έκθεση	rapport	έκθεση	rapport	N;ACC;FEM;SG	N;INDF;MASC;SG
έκθεση	utstillingen	έκθεση	utstilling	N;ACC;FEM;SG	N;DEF;MASC;SG
έκθεση	utstilling	έκθεση	utstilling	N;ACC;FEM;SG	N;INDF;FEM;SG
έκθεση	eksponering	έκθεση	eksponering	N;ACC;FEM;SG	N;INDF;FEM;SG
καλό	flink	καλός	flink	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
καλό	godt	καλός	god	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
καλό	dyktig	καλός	dyktig	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
καλό	god	καλός	god	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
καλό	bra	καλός	bra	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
οξύ	syre	οξύ	syre	N;NOM;NEUT;SG	N;INDF;MASC;SG
πλατεία	firkantet	πλατεία	firkant	N;NOM;FEM;SG	N;DEF;NEUT;SG
πλατεία	kvm	πλατεία	kvm	N;NOM;FEM;SG	N;INDF;NEUT;SG
πλατεία	kvadrat	πλατεία	kvadrat	N;NOM;FEM;SG	N;INDF;NEUT;SG
μάρτιο	marsjer	μάρτιο	marsje	N	N;INDF;MASC;SG
μάρτιο	march	μάρτιο	march	N	N
μάρτιο	marsj	μάρτιο	marsj	N	N;INDF;MASC;SG
μάρτιο	mars	μάρτιο	mars	N	N;INDF;MASC;SG
επέκταση	utvidelse	επέκταση	utvidelse	N;ACC;FEM;SG	N;INDF;MASC;SG
επέκταση	forlengelse	επέκταση	forlengelse	N;ACC;FEM;SG	N;INDF;MASC;SG
επέκταση	extension	επέκταση	extension	N;ACC;FEM;SG	N
επέκταση	ekspansjon	επέκταση	ekspansjon	N;ACC;FEM;SG	N;INDF;MASC;SG
προσωπική	personlig	προσωπικός	personlig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
πράξη	akt	πράξη	akt	N;ACC;FEM;SG	N;INDF;MASC;SG
πράξη	act	πράξη	act	N;ACC;FEM;SG	N
καταγωγή	opprinnelse	καταγωγή	opprinnelse	N;NOM;FEM;SG	N;INDF;MASC;SG
καταγωγή	opphav	καταγωγή	opphav	N;NOM;FEM;SG	N;INDF;NEUT;SG
καταγωγή	opprinnelsen	καταγωγή	opprinnels	N;NOM;FEM;SG	N;DEF;MASC;SG
πήγε	gikk	πηγαίνω	gå	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
πήγε	dro	πηγαίνω	dro	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
πήγε	gjekk	πηγαίνω	gå	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
αγώνας	kappløp	αγώνας	kappløp	N;NOM;MASC;SG	N;INDF;NEUT;SG
αγώνας	rase	αγώνας	rase	N;NOM;MASC;SG	N;INDF;MASC;SG
αγώνας	race	αγώνας	race	N;NOM;MASC;SG	N
αγώνας	kamp	αγώνας	kamp	N;NOM;MASC;SG	N;INDF;MASC;SG
αγώνας	fyrstikk	αγώνας	fyrstikk	N;NOM;MASC;SG	N;INDF;MASC;SG
αγώνας	treff	αγώνας	treff	N;NOM;MASC;SG	N;INDF;NEUT;SG
αγώνας	match	αγώνας	match	N;NOM;MASC;SG	N;INDF;MASC;SG
αγώνας	slåsskamp	αγώνας	slåsskamp	N;NOM;MASC;SG	N;INDF;MASC;SG
αγώνας	kjemp	αγώνας	kjempe	N;NOM;MASC;SG	N;INDF;MASC;SG
αγώνας	fight	αγώνας	fight	N;NOM;MASC;SG	N;INDF;MASC;SG
υπηρεσίες	tjenester	υπηρεσία	tjeneste	N;NOM;FEM;PL	N;INDF;FEM;PL
στόχο	målsetting	στόχος	målsetting	N;ACC;MASC;SG	N;INDF;FEM;SG
στόχο	målsettingen	στόχος	målsetting	N;ACC;MASC;SG	N;DEF;MASC;SG
στόχο	målet	στόχος	mål	N;ACC;MASC;SG	N;DEF;NEUT;SG
πλαίσια	rammer	πλαίσιο	ramme	N;NOM;NEUT;PL	N;INDF;FEM;PL
εκστρατεία	kampanje	εκστρατεία	kampanje	N;ACC;FEM;SG	N;INDF;MASC;SG
εκστρατεία	kampanjen	εκστρατεία	kampanje	N;ACC;FEM;SG	N;DEF;MASC;SG
επιστροφή	tilbakebetaling	επιστροφή	tilbakebetaling	N;ACC;FEM;SG	N;INDF;FEM;SG
επιστροφή	refusjon	επιστροφή	refusjon	N;ACC;FEM;SG	N;INDF;MASC;SG
επιστροφή	return	επιστροφή	return	N;ACC;FEM;SG	N;INDF;NEUT;SG
επιστροφή	returner	επιστροφή	returne	N;ACC;FEM;SG	N;INDF;MASC;SG
αύγουστο	august	αύγουστος	august	N	N;INDF;MASC;SG
λίμνη	dam	λίμνη	dam	N;NOM;FEM;SG	N;INDF;MASC;SG
λίμνη	dammen	λίμνη	dam	N;NOM;FEM;SG	N;DEF;MASC;SG
λίμνη	tjern	λίμνη	tjern	N;NOM;FEM;SG	N;INDF;NEUT;SG
λίμνη	innsjø	λίμνη	innsjø	N;NOM;FEM;SG	N;INDF;MASC;SG
λίμνη	sjø	λίμνη	sjø	N;NOM;FEM;SG	N;INDF;MASC;SG
λίμνη	lake	λίμνη	lake	N;NOM;FEM;SG	N;INDF;NEUT;SG
περιλαμβάνουν	inkluderer	περιλαμβάνω	inkludere	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PRS;FIN
περιλαμβάνουν	inkludere	περιλαμβάνω	inkludere	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
ιούλιο	juli	ιούλιος	juli	N;ACC;MASC;SG	N;INDF;MASC;SG
ιούλιο	july	ιούλιος	july	N;ACC;MASC;SG	N
ηθοποιοί	skuespillerinner	ηθοποιός	skuespillerinne	N;NOM;MASC;PL	N;INDF;FEM;PL
ηθοποιοί	aktører	ηθοποιός	aktører	N;NOM;MASC;PL	N;INDF;FEM;PL
εργάστηκε	virka	εργάζομαι	virke	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN
εργάστηκε	fungerte	εργάζομαι	fungere	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN
κριτική	kritikk	κριτική	kritikk	N;ACC;FEM;SG	N;INDF;MASC;SG
κείμενα	tekstmeldinger	κείμενο	tekstmelding	N;NOM;NEUT;PL	N;INDF;FEM;PL
κείμενα	tekster	κείμενο	tekst	N;NOM;NEUT;PL	N;INDF;FEM;PL
κείμενα	sms	κείμενο	sms	N;NOM;NEUT;PL	N;INDF
γραμμές	rader	γραμμή	rad	N;NOM;FEM;PL	N;INDF;FEM;PL
γραμμές	linjer	γραμμή	linje	N;NOM;FEM;PL	N;INDF;FEM;PL
διαφορετικά	ellers	διαφορετικά	ellers	ADV	ADV
άρη	ares	άρη	ares	N;MASC;SG	N;INDF;MASC;SG
άρη	mars	άρη	mars	N;MASC;SG	N;INDF;MASC;SG
άνθρωπος	mannfolk	άνθρωπος	mannfolk	N;NOM;MASC;SG	N;INDF;NEUT;SG
άνθρωπος	mannen	άνθρωπος	mann	N;NOM;MASC;SG	N;DEF;MASC;SG
άνθρωπος	mann	άνθρωπος	mann	N;NOM;MASC;SG	N;INDF;MASC;SG
έφερε	brakte	φέρω	brake	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
έπαιξε	spilte	παίζω	spilte	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
εδάφη	territorier	εδάφη	territorie	N;NOM;NEUT;PL	N;INDF;FEM;PL
εδάφη	solis	εδάφη	solis	N;NOM;NEUT;PL	N
σύνορα	grenser	σύνορο	grense	N;NOM;NEUT;PL	N;INDF;FEM;PL
πλοίο	fartøy	πλοίο	fartøy	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πλοίο	skipet	πλοίο	skip	N;NOM;NEUT;SG	N;DEF;NEUT;SG
πλοίο	båt	πλοίο	båt	N;NOM;NEUT;SG	N;INDF;MASC;SG
ομοσπονδία	føderasjonen	ομοσπονδία	føderasjon	N;NOM;FEM;SG	N;DEF;MASC;SG
ομοσπονδία	federation	ομοσπονδία	federation	N;NOM;FEM;SG	N;INDF;MASC;SG
ομοσπονδία	føderasjon	ομοσπονδία	føderasjon	N;NOM;FEM;SG	N;INDF;MASC;SG
αρχίζει	begynner	αρχίζω	begynne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
αρχίζει	begynner	αρχίζω	begynne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
αρχίζει	starter	αρχίζω	starte	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
γήπεδο	stadion	γήπεδο	stadion	N;NOM;NEUT;SG	N;INDF;NEUT;SG
γήπεδο	stadium	γήπεδο	stadium	N;NOM;NEUT;SG	N;INDF;NEUT;SG
δεκέμβριο	desember	δεκέμβριος	desember	N	N;INDF;MASC;SG
απρίλιο	april	απρίλιο	april	N	N;INDF;MASC;SG
καλύτερο	betre	καλά	god	ADJ;NOM;CMPR;NEUT;SG	ADJ;CMPR
υποστήριξη	støtte	υποστήριξη	støtte	N;ACC;FEM;SG	N;INDF;FEM;SG
υποστήριξη	støtte	υποστήριξη	støtte	N;ACC;FEM;SG	N;INDF;FEM;SG
υποστήριξη	brukerstøtte	υποστήριξη	brukerstøtte	N;ACC;FEM;SG	N;INDF;FEM;SG
υποστήριξη	support	υποστήριξη	support	N;ACC;FEM;SG	N;INDF;MASC;SG
κοινοβούλιο	parlamentet	κοινοβούλιο	parlament	N;NOM;NEUT;SG	N;DEF;NEUT;SG
κοινοβούλιο	parlament	κοινοβούλιο	parlament	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κοινοβούλιο	folketinget	κοινοβούλιο	folketing	N;NOM;NEUT;SG	N;DEF;NEUT;SG
κοινοβούλιο	stortinget	κοινοβούλιο	storting	N;NOM;NEUT;SG	N;DEF;NEUT;SG
ζωγράφος	maler	ζωγράφος	male	N;NOM;MASC;SG	N;INDF;NEUT;SG
διοικητής	kommandant	διοικητής	kommandant	N;NOM;MASC;SG	N;INDF;MASC;SG
διοικητής	kommandanten	διοικητής	kommandant	N;NOM;MASC;SG	N;DEF;MASC;SG
διοικητής	kommandør	διοικητής	kommandør	N;NOM;MASC;SG	N;INDF;MASC;SG
διοικητής	kommandørkaptein	διοικητής	kommandørkaptein	N;NOM;MASC;SG	N;INDF;MASC;SG
δημόσια	offentleg	δημόσιος	offentleg	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
δημόσια	offentlig	δημόσιος	offentlig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αύξηση	øk	αύξηση	øk	N;NOM;FEM;SG	N;INDF;NEUT;SG
αύξηση	økning	αύξηση	økning	N;NOM;FEM;SG	N;INDF;FEM;SG
αύξηση	lønnsøkning	αύξηση	lønnsøkning	N;NOM;FEM;SG	N;INDF;FEM;SG
αύξηση	oppdra	αύξηση	oppdra	N;NOM;FEM;SG	N;INDF;MASC;SG
γύρο	runde	γύρος	runde	N;ACC;MASC;SG	N;INDF;MASC;SG
γύρο	runden	γύρος	runde	N;ACC;MASC;SG	N;DEF;MASC;SG
γύρο	round	γύρος	round	N;ACC;MASC;SG	N;INDF;SG
δίσκο	disc	δίσκο	disc	N;ACC;MASC;SG	N;INDF;MASC;SG
δίσκο	disk	δίσκο	disk	N;ACC;MASC;SG	N;INDF;MASC;SG
χρησιμοποιώντας	bruke	χρησιμοποιώ	bruke	V;IPFV;V.CVB;ACT	V;NFIN
χρησιμοποιώντας	bruker	χρησιμοποιώ	bruke	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN
κοινή	felles	κοινός	felles	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
κοινή	vanlig	κοινός	vanlig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αξίωμα	axiom	αξίωμα	axiom	N;NOM;NEUT;SG	N;INDF;MASC;SG
νοέμβριο	november	νοέμβριος	november	N;NOM;MASC;SG	N;INDF;MASC;SG
μήνα	måneden	μήνας	måned	N;ACC;MASC;SG	N;DEF;MASC;SG
μήνα	måned	μήνας	måned	N;ACC;MASC;SG	N;INDF;MASC;SG
πολιτισμού	kulturen	πολιτισμός	kultur	N;GEN;MASC;SG	N;DEF;MASC;SG
πολιτισμού	kultur	πολιτισμός	kultur	N;GEN;MASC;SG	N;INDF;MASC;SG
γράφει	skriver	γράφω	skrive	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
φαινόμενο	fenomenet	φαινόμενο	fenomen	N;NOM;NEUT;SG	N;DEF;NEUT;SG
φαινόμενο	fenomen	φαινόμενο	fenomen	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κράτη	stater	κράτος	stat	N;NOM;NEUT;PL	N;INDF;MASC;PL
κράτη	delstater	κράτος	delstater	N;NOM;NEUT;PL	N;INDF;MASC;PL
άγιο	fy	άγιος	fy	N;NOM;MASC;SG	N;INDF;MASC;SG
άγιο	hellig	άγιος	hellig	N;NOM;MASC;SG	N;INDF;MASC;SG
δρόμο	veien	δρόμος	vie	N;ACC;MASC;SG	N;DEF;MASC;SG
δρόμο	road	δρόμος	road	N;ACC;MASC;SG	N;INDF;MASC;SG
δρόμο	vei	δρόμος	vei	N;ACC;MASC;SG	N
λιμάνι	port	λιμάνι	port	N;NOM;NEUT;SG	N;INDF;FEM;SG
λιμάνι	havn	λιμάνι	havn	N;NOM;NEUT;SG	N;INDF;MASC;SG
λιμάνι	harbour	λιμάνι	harbour	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ποιητής	poet	ποιητής	poet	N;NOM;MASC;SG	N;INDF;MASC;SG
ποιητής	dikter	ποιητής	dikter	N;NOM;MASC;SG	N;INDF;MASC;SG
συνέπεια	helhet	συνέπεια	helh	N;ACC;FEM;SG	N;INDF;SG
συνέπεια	konsekvens	συνέπεια	konsekvens	N;ACC;FEM;SG	N;INDF;MASC;SG
συνέπεια	konsistens	συνέπεια	konsistens	N;ACC;FEM;SG	N;INDF;MASC;SG
συνέπεια	konsekvens	συνέπεια	konsekvens	N;ACC;FEM;SG	N;INDF;MASC;SG
δείχνει	viser	δείχνω	vise	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
πρόεδρο	president	πρόεδρος	president	N;ACC;MASC;SG	N;INDF;MASC;SG
πρόεδρο	presidenten	πρόεδρος	president	N;ACC;MASC;SG	N;DEF;MASC;SG
μνήμη	minnet	μνήμη	minne	N;ACC;FEM;SG	N;DEF;NEUT;SG
μνήμη	hukommelse	μνήμη	hukommelse	N;ACC;FEM;SG	N;INDF;MASC;SG
μνήμη	minne	μνήμη	minne	N;ACC;FEM;SG	N;INDF;NEUT;SG
μνήμη	memory	μνήμη	memory	N;ACC;FEM;SG	N
χέρια	arms	χέρι	arm	N;NOM;NEUT;PL	N
χέρια	armene	χέρι	arm	N;NOM;NEUT;PL	N;DEF;FEM;PL
χέρια	hendene	χέρι	hand	N;NOM;NEUT;PL	N;DEF;FEM;PL
χέρια	hender	χέρι	hand	N;NOM;NEUT;PL	N;INDF;FEM;PL
χέρια	hands	χέρι	hand	N;NOM;NEUT;PL	N
κανόνες	regler	κανόνας	regel	N;NOM;MASC;PL	N;INDF;FEM;PL
διατήρηση	bevaring	διατήρηση	bevaring	N;ACC;FEM;SG	N;INDF;FEM;SG
διατήρηση	vedlikehold	διατήρηση	vedlikehold	N;ACC;FEM;SG	N;INDF;NEUT;SG
διατήρηση	bevaring	διατήρηση	bevaring	N;ACC;FEM;SG	N;INDF;FEM;SG
βουλή	parlamentet	βουλή	parlament	N;NOM;FEM;SG	N;DEF;NEUT;SG
βουλή	parlament	βουλή	parlament	N;NOM;FEM;SG	N;INDF;NEUT;SG
βουλή	folketinget	βουλή	folketing	N;NOM;FEM;SG	N;DEF;NEUT;SG
βουλή	stortinget	βουλή	storting	N;NOM;FEM;SG	N;DEF;NEUT;SG
παιδί	gutt	παιδί	gu	N;NOM;NEUT;SG	N;INDF;MASC;SG
παιδί	kid	παιδί	kid	N;NOM;NEUT;SG	N;INDF;MASC;SG
παιδί	child	παιδί	child	N;NOM;NEUT;SG	N
παιδί	barnet	παιδί	barn	N;NOM;NEUT;SG	N;DEF;NEUT;SG
εικόνες	bilder	εικόνα	bilder	N;NOM;FEM;PL	N;INDF;FEM;PL
εικόνες	bilder	εικόνα	bilder	N;NOM;FEM;PL	N;INDF;FEM;PL
εθνικότητα	nasjonalitet	εθνικότητα	nasjonalitet	N;ACC;FEM;SG	N;INDF;MASC;SG
τελευταίος	siste	τελευταίος	sist	ADJ;NOM;MASC;SG	ADJ;DEF;SG
ενώσεις	foreninger	ένωση	foreninger	N;NOM;FEM;PL	N;INDF;FEM;PL
σκηνή	scene	σκηνός	scene	N;ACC;FEM;SG	N;INDF;FEM;SG
σκηνή	teltet	σκηνός	telt	N;ACC;FEM;SG	N;DEF;NEUT;SG
σκηνή	telt	σκηνός	telt	N;ACC;FEM;SG	N;INDF;NEUT;SG
εισαγωγή	innføring	εισαγωγή	innføring	N;NOM;FEM;SG	N;INDF;FEM;SG
εισαγωγή	presentasjon	εισαγωγή	presentasjon	N;NOM;FEM;SG	N;INDF;MASC;SG
εισαγωγή	innledning	εισαγωγή	innledning	N;NOM;FEM;SG	N;INDF;FEM;SG
εισαγωγή	introduksjon	εισαγωγή	introduksjon	N;NOM;FEM;SG	N;INDF;MASC;SG
εισαγωγή	import	εισαγωγή	import	N;NOM;FEM;SG	N;INDF;MASC;SG
εισαγωγή	importen	εισαγωγή	import	N;NOM;FEM;SG	N;DEF;MASC;SG
εισαγωγή	insert	εισαγωγή	insere	N;NOM;FEM;SG	N
μεταφορά	transport	μεταφορά	transport	N;NOM;FEM;SG	N;INDF;MASC;SG
μεταφορά	overføring	μεταφορά	overføring	N;NOM;FEM;SG	N;INDF;FEM;SG
μεταφορά	transfer	μεταφορά	transfe	N;NOM;FEM;SG	N;INDF;MASC;SG
μεταφορά	forflytning	μεταφορά	forflytning	N;NOM;FEM;SG	N;INDF;FEM;SG
μεταφορά	transport	μεταφορά	transport	N;NOM;FEM;SG	N;INDF;MASC;SG
εξωτερικό	utlandet	εξωτερικό	utland	N;NOM;NEUT;SG	N;DEF;NEUT;SG
εξωτερικό	utenlands	εξωτερικό	utenlands	N;NOM;NEUT;SG	N;INDF;MASC;SG
εξωτερικό	utland	εξωτερικό	utland	N;NOM;NEUT;SG	N;INDF;NEUT;SG
άτομο	person	άτομο	person	N;NOM;NEUT;SG	N;INDF;MASC;SG
άτομο	personen	άτομο	person	N;NOM;NEUT;SG	N;DEF;MASC;SG
άτομο	atom	άτομο	atom	N;NOM;NEUT;SG	N;INDF;NEUT;SG
εργασία	arbeid	εργασία	arbeid	N;NOM;FEM;SG	N;INDF;NEUT;SG
εργασία	jobb	εργασία	jobb	N;NOM;FEM;SG	N;INDF;MASC;SG
εργασία	labour	εργασία	labour	N;NOM;FEM;SG	N;INDF;MASC;SG
τάξη	klasserommet	τάξη	klasserom	N;NOM;FEM;SG	N;DEF;NEUT;SG
τάξη	klasserom	τάξη	klasserom	N;NOM;FEM;SG	N;INDF;NEUT;SG
τάξη	klasse	τάξη	klasse	N;NOM;FEM;SG	N;INDF;FEM;SG
τάξη	klassen	τάξη	klasse	N;NOM;FEM;SG	N;DEF;MASC;SG
τάξη	orden	τάξη	orden	N;NOM;FEM;SG	N;INDF;MASC;SG
τάξη	bestilling	τάξη	bestilling	N;NOM;FEM;SG	N;INDF;FEM;SG
τάξη	order	τάξη	ord	N;NOM;FEM;SG	N;INDF
τάξη	rekkefølge	τάξη	rekkefølg	N;NOM;FEM;SG	N;INDF;MASC;SG
παρελθόν	fortida	παρελθόν	fortid	N;NOM;NEUT;SG	N;DEF;FEM;SG
παρελθόν	fortiden	παρελθόν	fortid	N;NOM;NEUT;SG	N;DEF;MASC;SG
παρελθόν	fortid	παρελθόν	fortid	N;NOM;NEUT;SG	N;INDF;FEM;SG
παρελθόν	past	παρελθόν	past	N;NOM;NEUT;SG	N;INDF
δουλειά	jobben	δουλειά	jobb	N;NOM;FEM;SG	N;DEF;MASC;SG
δουλειά	job	δουλειά	job	N;NOM;FEM;SG	N;INDF;SG
δουλειά	jobb	δουλειά	jobb	N;NOM;FEM;SG	N;INDF;MASC;SG
δουλειά	arbeid	δουλειά	arbeid	N;NOM;FEM;SG	N;INDF;NEUT;SG
δουλειά	jobb	δουλειά	jobb	N;NOM;FEM;SG	N;INDF;MASC;SG
συμπεριφορά	oppførsel	συμπεριφορά	oppførsel	N;ACC;FEM;SG	N;INDF;MASC;SG
συμπεριφορά	innstilling	συμπεριφορά	innstilling	N;ACC;FEM;SG	N;INDF;FEM;SG
