από	от	από	от	ADP	ADP
τοποθεσία	място	τοποθεσία	място	N;NOM;FEM;SG	N;INDF;NEUT;SG
τοποθεσία	местонахождение	τοποθεσία	местонахождение	N;NOM;FEM;SG	N;INDF;NEUT;SG
τοποθεσία	локация	τοποθεσία	локация	N;NOM;FEM;SG	N;INDF;FEM;SG
σύνδεσμος	връзка	σύνδεσμος	връзка	N;NOM;MASC;SG	N;INDF;FEM;SG
σύνδεσμος	линк	σύνδεσμος	линк	N;NOM;MASC;SG	N;INDF;MASC;SG
ανανέωση	обновяване	ανανέωση	обновяване	N;ACC;FEM;SG	N;INDF;NEUT;SG
ανανέωση	подновяване	ανανέωση	подновяване	N;ACC;FEM;SG	N;INDF;NEUT;SG
ανανέωση	обновяване	ανανέωση	обновяване	N;ACC;FEM;SG	N;INDF;NEUT;SG
θάνατος	смърт	θάνατος	смърт	N;NOM;MASC;SG	N;INDF;FEM;SG
θάνατος	смъртта	θάνατος	смърт	N;NOM;MASC;SG	N;DEF;FEM;SG
τοπικό	локална	τοπικός	локален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
τοπικό	местна	τοπικός	местен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
γενικό	обща	γενικός	общ	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
πατρίδα	родино	πατρίδα	родино	N;ACC;FEM;SG	N;INDF;MASC;SG
πατρίδα	родината	πατρίδα	родина	N;ACC;FEM;SG	N;DEF;FEM;SG
πατρίδα	родина	πατρίδα	родина	N;ACC;FEM;SG	N;INDF;FEM;SG
πατρίδα	дом	πατρίδα	дом	N;ACC;FEM;SG	N;INDF;MASC;SG
πατρίδα	родина	πατρίδα	родина	N;ACC;FEM;SG	N;INDF;FEM;SG
φωτογραφία	снимка	φωτογραφία	снимка	N;ACC;FEM;SG	N;INDF;FEM;SG
φωτογραφία	снимката	φωτογραφία	снимка	N;ACC;FEM;SG	N;DEF;FEM;SG
φωτογραφία	фото	φωτογραφία	фото	N;ACC;FEM;SG	N;INDF;MASC;SG
φωτογραφία	фотографията	φωτογραφία	фотография	N;ACC;FEM;SG	N;DEF;FEM;SG
φωτογραφία	фотография	φωτογραφία	фотография	N;ACC;FEM;SG	N;INDF;FEM;SG
φωτογραφία	снимка	φωτογραφία	снимка	N;ACC;FEM;SG	N;INDF;FEM;SG
φωτογραφία	снимка	φωτογραφία	снимка	N;ACC;FEM;SG	N;INDF;FEM;SG
φωτογραφία	картинка	φωτογραφία	картинка	N;ACC;FEM;SG	N;INDF;FEM;SG
κατεύθυνση	посока	κατεύθυνση	посока	N;ACC;FEM;SG	N;INDF;FEM;SG
κατεύθυνση	посока	κατεύθυνση	посока	N;ACC;FEM;SG	N;INDF;FEM;SG
κόσμος	свят	κόσμος	свят	N;NOM;MASC;SG	N;INDF;MASC;SG
κόσμος	света	κόσμος	свят	N;NOM;MASC;SG	N;DEF;MASC;SG
κόσμος	народ	κόσμος	народ	N;NOM;MASC;SG	N;INDF;MASC;SG
καλύπτει	обхваща	καλύπτω	обхващам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
αναπτύχθηκε	разработена	αναπτύσσω	разработя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αναπτύχθηκε	разработен	αναπτύσσω	разработя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
αναπτύχθηκε	развита	αναπτύσσω	развитам	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
δυναστεία	династия	δυναστεία	династия	N;NOM;FEM;SG	N;INDF;FEM;SG
δυναστεία	династията	δυναστεία	династия	N;NOM;FEM;SG	N;DEF;FEM;SG
μεταφέρθηκε	преместен	μεταφέρω	преместя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
μεταφέρθηκε	преместена	μεταφέρω	преместя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
μεταφέρθηκε	прехвърлен	μεταφέρω	прехвърля-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
μεταφέρθηκε	прехвърлено	μεταφέρω	прехвърля-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
μεταφέρθηκε	преместен	μεταφέρω	преместя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
μεταφέρθηκε	прехвърлена	μεταφέρω	прехвърля-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
περιγράφει	описва	περιγράφω	описвам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
νικητής	победител	νικητής	победител	N;NOM;MASC;SG	N;INDF;MASC;SG
προσφέρει	предлага	προσφέρω	предлагам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
όργανο	инструмент	όργανο	инструмент	N;NOM;NEUT;SG	N;INDF;MASC;SG
όργανο	орган	όργανο	орган	N;NOM;NEUT;SG	N;INDF;MASC;SG
γένος	пол	γένος	пол	N;NOM;NEUT;SG	N;INDF;MASC;SG
γένος	пола	γένος	пола	N;NOM;NEUT;SG	N;INDF;FEM;SG
γένος	род	γένος	род	N;NOM;NEUT;SG	N;INDF;MASC;SG
μόνον	само	μόνο	само	ADV	ADV
μόνον	единствено	μόνο	единствено	ADV	ADV
παράγει	генерира	παράγω	генерирам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
παράγει	произвежда	παράγω	произвеждам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
προκαλεί	причинява	προκαλώ	причинявам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
μείωση	намаление	μείωση	намаление	N;ACC;FEM;SG	N;INDF;NEUT;SG
μείωση	намаляване	μείωση	намаляване	N;ACC;FEM;SG	N;INDF;NEUT;SG
μείωση	редуциране	μείωση	редуциране	N;ACC;FEM;SG	N;INDF;NEUT;SG
μείωση	редукция	μείωση	редукция	N;ACC;FEM;SG	N;INDF;FEM;SG
μείωση	намаление	μείωση	намаление	N;ACC;FEM;SG	N;INDF;NEUT;SG
μείωση	намаляване	μείωση	намаляване	N;ACC;FEM;SG	N;INDF;NEUT;SG
μείωση	спадане	μείωση	спадане	N;ACC;FEM;SG	N;INDF;NEUT;SG
κατασκευάστηκε	изградена	κατασκευάζω	изградя	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
κατασκευάστηκε	построена	κατασκευάζω	построя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
κατασκευάστηκε	построено	κατασκευάζω	построя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
κατασκευάστηκε	построен	κατασκευάζω	построя-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
κατασκευάστηκε	изградено	κατασκευάζω	изградя	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ιατρική	медицински	ιατρικός	медицински	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
ιατρική	медицинска	ιατρικός	медицински	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
κύπελλα	чашки	κύπελλος	чашка	N;NOM;NEUT;PL	N;INDF;FEM;PL
κύπελλα	чаши	κύπελλος	чаша	N;NOM;NEUT;PL	N;INDF;FEM;PL
κύπελλα	чашите	κύπελλος	чаша	N;NOM;NEUT;PL	N;DEF;FEM;PL
προσέγγιση	сближаване	προσέγγιση	сближаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
προσέγγιση	подход	προσέγγιση	подход	N;ACC;FEM;SG	N;INDF;MASC;SG
πλανήτη	планета	πλανήτης	планета	N;ACC;MASC;SG	N;INDF;FEM;SG
πλανήτη	планетата	πλανήτης	планета	N;ACC;MASC;SG	N;DEF;FEM;SG
δημοσιογράφος	журналист	δημοσιογράφος	журналист	N;NOM;MASC;SG	N;INDF;MASC;SG
δημοσιογράφος	журналистка	δημοσιογράφος	журналистка	N;NOM;MASC;SG	N;INDF;FEM;SG
δημοσιογράφος	репортера	δημοσιογράφος	репортер	N;NOM;MASC;SG	N;DEF;MASC;SG
δημοσιογράφος	репортер	δημοσιογράφος	репортер	N;NOM;MASC;SG	N;INDF;MASC;SG
δημοσιογράφος	репортерка	δημοσιογράφος	репортерка	N;NOM;MASC;SG	N;INDF;FEM;SG
δημοσιογράφος	репортерът	δημοσιογράφος	репортер	N;NOM;MASC;SG	N;DEF;MASC;SG
εξέγερση	въстание	εξέγερση	въстание	N;NOM;FEM;SG	N;INDF;NEUT;SG
εξέγερση	въстание	εξέγερση	въстание	N;NOM;FEM;SG	N;INDF;NEUT;SG
εξέγερση	бунт	εξέγερση	бунт	N;NOM;FEM;SG	N;INDF;MASC;SG
εξέγερση	въстание	εξέγερση	въстание	N;NOM;FEM;SG	N;INDF;NEUT;SG
εξέγερση	бунт	εξέγερση	бунт	N;NOM;FEM;SG	N;INDF;MASC;SG
εξέγερση	бунт	εξέγερση	бунт	N;NOM;FEM;SG	N;INDF;MASC;SG
εξέγερση	въстание	εξέγερση	въстание	N;NOM;FEM;SG	N;INDF;NEUT;SG
λήξη	прекратяване	λήξη	прекратяване	N;ACC;FEM;SG	N;INDF;NEUT;SG
εμπορική	търговска	εμπορικός	търговски	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
εμπορική	търговски	εμπορικός	търговски	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
επεισόδια	епизоди	επεισόδιο	епизод	N;NOM;NEUT;PL	N;INDF;MASC;PL
αντίσταση	съпротива	αντίσταση	съпротива	N;ACC;FEM;SG	N;INDF;FEM;SG
αντίσταση	резистентност	αντίσταση	резистентност	N;ACC;FEM;SG	N;INDF;FEM;SG
αντίσταση	устойчивост	αντίσταση	устойчивост	N;ACC;FEM;SG	N;INDF;FEM;SG
αντίσταση	съпротивление	αντίσταση	съпротивление	N;ACC;FEM;SG	N;INDF;NEUT;SG
φωτογραφίες	фотографии	φωτογραφία	фотография	N;NOM;FEM;PL	N;INDF;FEM;PL
φωτογραφίες	снимки	φωτογραφία	снимка	N;NOM;FEM;PL	N;INDF;FEM;PL
φωτογραφίες	снимките	φωτογραφία	снимка	N;NOM;FEM;PL	N;DEF;FEM;PL
φωτογραφίες	снимки	φωτογραφία	снимка	N;NOM;FEM;PL	N;INDF;FEM;PL
φωτογραφίες	картинки	φωτογραφία	картинка	N;NOM;FEM;PL	N;INDF;FEM;PL
φωτογραφίες	картини	φωτογραφία	картина	N;NOM;FEM;PL	N;INDF;FEM;PL
διάδοχος	наследник	διάδοχος	наследник	N;NOM;MASC;SG	N;INDF;MASC;SG
διάδοχος	наследник	διάδοχος	наследник	N;NOM;MASC;SG	N;INDF;MASC;SG
έντονη	интензивна	έντονος	интензивен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
έντονη	интензивен	έντονος	интензивен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
παλαιά	старо	παλιός	стар	ADV	ADV
παίκτες	играчи	παίκτης	играч	N;NOM;MASC;PL	N;INDF;MASC;PL
κύκλο	кръгче	κύκλος	кръг	N;ACC;MASC;SG	N;INDF;NEUT;SG
κύκλο	кръгът	κύκλος	кръг	N;ACC;MASC;SG	N;DEF;MASC;SG
κύκλο	окръжност	κύκλος	окръжност	N;ACC;MASC;SG	N;INDF;FEM;SG
κύκλο	кръговрат	κύκλος	кръговрат	N;ACC;MASC;SG	N;INDF;MASC;SG
κύκλο	кръг	κύκλος	кръг	N;ACC;MASC;SG	N;INDF;MASC;SG
κύκλο	цикъл	κύκλος	цикъл	N;ACC;MASC;SG	N;INDF;MASC;SG
κύκλο	цикъла	κύκλος	цикъл	N;ACC;MASC;SG	N;DEF;MASC;SG
αρνήθηκε	отхвърлена	αρνιέμαι	отхвърля	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αρνήθηκε	отказан	αρνιέμαι	откажа-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
αρνήθηκε	отказано	αρνιέμαι	откажа-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
αρνήθηκε	отказана	αρνιέμαι	откажа-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αρνήθηκε	отхвърлена	αρνιέμαι	отхвърля	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αρνήθηκε	отказана	αρνιέμαι	откажа-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αρνήθηκε	отказано	αρνιέμαι	откажа-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
αρνήθηκε	отказан	αρνιέμαι	откажа-(се)	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
υλικά	материали	υλικά	материал	N;NOM;NEUT;PL	N;INDF;MASC;PL
υλικά	материалите	υλικά	материал	N;NOM;NEUT;PL	N;DEF;MASC;PL
υλικά	материали	υλικά	материал	N;NOM;NEUT;PL	N;INDF;MASC;PL
γνώση	познаване	γνώση	познаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
γνώση	знание	γνώση	знание	N;ACC;FEM;SG	N;INDF;NEUT;SG
γνώση	познание	γνώση	познание	N;ACC;FEM;SG	N;INDF;NEUT;SG
βασική	основна	βασικός	основен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
βασική	основен	βασικός	основен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
πρόσφατα	напоследък	πρόσφατα	напоследък	ADV	ADV
πρόσφατα	наскоро	πρόσφατα	наскоро	ADV	ADV
πρόσφατα	неотдавна	πρόσφατα	неотдавна	ADV	ADV
πρόσφατα	скорошно	πρόσφατα	скорошен	ADV	ADV
πρόσφατα	отскоро	πρόσφατα	отскоро	ADV	ADV
λογοτεχνία	литература	λογοτεχνία	литература	N;NOM;FEM;SG	N;INDF;FEM;SG
ρωσική	руски	ρωσικός	руски	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
ρωσική	руска	ρωσικός	руски	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
χημεία	химия	χημείο	химия	N;NOM;FEM;SG	N;INDF;FEM;SG
συμμαχία	алианса	συμμαχία	алианс	N;NOM;FEM;SG	N;DEF;MASC;SG
συμμαχία	алианс	συμμαχία	алианс	N;NOM;FEM;SG	N;INDF;MASC;SG
συμμαχία	съюз	συμμαχία	съюз	N;NOM;FEM;SG	N;INDF;MASC;SG
ιδέες	идеи	ιδέα	идея	N;NOM;FEM;PL	N;INDF;FEM;PL
πίνακες	таблици	πίνακα	таблица	N;NOM;MASC;PL	N;INDF;FEM;PL
πίνακες	маси	πίνακα	маса	N;NOM;MASC;PL	N;INDF;FEM;PL
πίνακες	картини	πίνακα	картина	N;NOM;MASC;PL	N;INDF;FEM;PL
πίνακες	картините	πίνακα	картина	N;NOM;MASC;PL	N;DEF;FEM;PL
λογαριασμό	сметка	λογαριασμός	сметка	N;ACC;MASC;SG	N;INDF;FEM;SG
λογαριασμό	акаунт	λογαριασμός	акаунт	N;ACC;MASC;SG	N;INDF;MASC;SG
παραγωγός	продуцент	παραγωγός	продуцент	N;NOM;MASC;SG	N;INDF;MASC;SG
παραγωγός	производител	παραγωγός	производител	N;NOM;MASC;SG	N;INDF;MASC;SG
παραγωγός	производител	παραγωγός	производител	N;NOM;MASC;SG	N;INDF;MASC;SG
γενικές	общи	γενικός	общ	ADJ;NOM;FEM;PL	ADJ;INDF;PL
προφίλ	профил	προφίλ	профил	N;ACC;NEUT;SG	N;INDF;MASC;SG
κλίμα	климатът	κλίμα	климат	N;NOM;NEUT;SG	N;DEF;MASC;SG
κλίμα	климат	κλίμα	климат	N;NOM;NEUT;SG	N;INDF;MASC;SG
σπίτια	къщи	σπίτι	къща	N;NOM;NEUT;PL	N;INDF;FEM;PL
σπίτια	домове	σπίτι	дом	N;NOM;NEUT;PL	N;INDF;MASC;PL
σπίτια	къщи	σπίτι	къща	N;NOM;NEUT;PL	N;INDF;FEM;PL
σπίτια	къщите	σπίτι	къща	N;NOM;NEUT;PL	N;DEF;FEM;PL
ικανότητα	умение	ικανότητα	умение	N;ACC;FEM;SG	N;INDF;NEUT;SG
ικανότητα	капацитет	ικανότητα	капацитет	N;ACC;FEM;SG	N;INDF;MASC;SG
ικανότητα	способност	ικανότητα	способност	N;ACC;FEM;SG	N;INDF;FEM;SG
ικανότητα	вместимост	ικανότητα	вместимост	N;ACC;FEM;SG	N;INDF;FEM;SG
ικανότητα	способност	ικανότητα	способност	N;ACC;FEM;SG	N;INDF;FEM;SG
αποκτήσει	придобие	αποκτώ	придобие	V;PFV;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
μνημεία	паметници	μνημείο	паметник	N;NOM;NEUT;PL	N;INDF;MASC;PL
λαμβάνει	получава	λαμβάνω	получавам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
σπάνια	рядко	σπάνια	рядко	ADV	ADV
σπάνια	рядко	σπάνια	рядко	ADV	ADV
διαγωνισμό	конкурс	διαγωνισμός	конкурс	N;ACC;MASC;SG	N;INDF;MASC;SG
διαγωνισμό	състезание	διαγωνισμός	състезание	N;ACC;MASC;SG	N;INDF;NEUT;SG
γέφυρα	мостик	γέφυρα	мостик	N;NOM;FEM;SG	N;INDF;MASC;SG
γέφυρα	мост	γέφυρα	мост	N;NOM;FEM;SG	N;INDF;MASC;SG
γέφυρα	бридж	γέφυρα	бридж	N;NOM;FEM;SG	N;INDF;MASC;SG
προσοχή	внимание	προσοχή	внимание	N;NOM;FEM;SG	N;INDF;NEUT;SG
είσοδο	появяване	είσοδος	появяване	N;ACC;FEM;SG	N;INDF;NEUT;SG
είσοδο	вход	είσοδος	вход	N;ACC;FEM;SG	N;INDF;MASC;SG
πυκνότητα	плътност	πυκνότητα	плътност	N;ACC;FEM;SG	N;INDF;FEM;SG
υπουργοί	министри	υπουργός	министър	N;NOM;MASC;PL	N;INDF;MASC;PL
υπουργοί	министрите	υπουργός	министър	N;NOM;MASC;PL	N;DEF;MASC;PL
φύλλα	картите	φύλλο	карта	N;NOM;NEUT;PL	N;DEF;FEM;PL
φύλλα	карти	φύλλο	карта	N;NOM;NEUT;PL	N;INDF;FEM;PL
φύλλα	картички	φύλλο	картичка	N;NOM;NEUT;PL	N;INDF;FEM;PL
φύλλα	чаршафи	φύλλο	чаршаф	N;NOM;NEUT;PL	N;INDF;MASC;PL
φύλλα	листове	φύλλο	лист	N;NOM;NEUT;PL	N;INDF;MASC;PL
κίνδυνο	риск	κίνδυνος	риск	N;ACC;MASC;SG	N;INDF;MASC;SG
κίνδυνο	риска	κίνδυνος	риск	N;ACC;MASC;SG	N;DEF;MASC;SG
κίνδυνο	опасност	κίνδυνος	опасност	N;ACC;MASC;SG	N;INDF;FEM;SG
κίνδυνο	опастност	κίνδυνος	опастност	N;ACC;MASC;SG	N;INDF;FEM;SG
αλλιώς	иначе	αλλιώς	така	ADV	ADV
ζει	живее	ζω	живея	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
πραγματικά	наистина	πραγματικά	наистина	ADV	ADV
πραγματικά	наистина	πραγματικά	наистина	ADV	ADV
σφαίρα	сферата	σφαίρα	сфера	N;NOM;FEM;SG	N;DEF;FEM;SG
σφαίρα	сфера	σφαίρα	сфера	N;NOM;FEM;SG	N;INDF;FEM;SG
