que	co	que	co	PRO	PRO;INAN;NOM
morreron	zemři	morrer	zemřit	V	V;IMP;SG;2;POS;FIN
morreron	byli	morrer	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
morreron	byly	morrer	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
interesa	zajímá	interesar	zajímat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
interesa	chcete	interesar	chtít	V	V;IND;PL;2;POS;PRS;FIN;ACT
interesa	chceš	interesar	chtít	V	V;IND;SG;2;POS;PRS;FIN;ACT
evitalo	pomoc	evitalo	pomoc	N	N;NOM;FEM;SG;POS
obra	práce	obra	práce	N	N;NOM;FEM;SG;POS
obra	prace	obra	prace	N	N;NOM;FEM;SG;POS
obra	práci	obra	práce	N	N;ACC;FEM;SG;POS
obra	hra	obra	hra	N	N;NOM;FEM;SG;POS
obra	play	obra	play	N	N;FEM;POS
has	bude	haber	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
entende	chápe	entender	chápat	V	V;IND;SG;3;POS;PRS;FIN;ACT
entende	rozumí	entender	rozumět	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
entende	pochopit	entender	pochopit	V	V;PFV;POS;NFIN
entende	získat	entender	získat	V	V;PFV;POS;NFIN
entende	dostat	entender	dostat	V	V;POS;NFIN
normalmente	většinou	normal	většinou	ADV	ADV
normalmente	obvykle	normal	obvykle	ADV	ADV;POS
normalmente	běžně	normal	běžně	ADV	ADV;POS
normalmente	normálně	normal	normálně	ADV	ADV;POS
normalmente	obvykle	normal	obvykle	ADV	ADV;POS
normalmente	obecně	normal	obecně	ADV	ADV;POS
normalmente	všeobecně	normal	všeobecně	ADV	ADV;POS
internacional	mezinárodní	internacional	mezinárodní	ADJ	ADJ;NOM;MASC;SG;POS
natural	přírodní	natural	přírodní	ADJ	ADJ;NOM;MASC;PL;POS
natural	přirozený	natural	přirozený	ADJ	ADJ;INAN;NOM;MASC;SG;POS
natural	přirozené	natural	přirozený	ADJ	ADJ;NOM;NEUT;SG;POS
natural	přirozená	natural	přirozený	ADJ	ADJ;NOM;FEM;SG;POS
natural	nepřirozené	natural	přirozený	ADJ	ADJ;NOM;NEUT;SG;NEG
esquecer	zapomeň	esquecer	zapomeň	V	V;IND;SG;1;POS;FIN
esquecer	zapomenout	esquecer	zapomenout	V	V;POS;NFIN
dou	dej	dar	dej	V	V;PFV;IMP;PL;2;POS;FIN
dou	dejte	dar	dát	V	V;PFV;IMP;PL;2;POS;FIN
dou	může	dar	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
dou	mohou	dar	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
terrible	strašné	terrible	strašný	ADJ	ADJ;NOM;NEUT;SG;POS
terrible	hrozný	terrible	hrozný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
terrible	strašné	terrible	strašný	ADJ	ADJ;NOM;NEUT;SG;POS
terrible	strašný	terrible	strašný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
terrible	strašné	terrible	strašný	ADJ	ADJ;NOM;NEUT;SG;POS
actuar	jednat	actuar	jednat	V	V;IPFV;POS;NFIN
pedra	kámen	pedra	kámen	N	N;INAN;NOM;MASC;SG;POS
pedra	skály	pedra	skála	N	N;NOM;FEM;PL;POS
pedra	skála	pedra	skála	N	N;NOM;FEM;SG;POS
pedra	kámen	pedra	kámen	N	N;INAN;NOM;MASC;SG;POS
pedra	rock	pedra	rock	N	N;INAN;NOM;MASC;SG;POS
pedra	vrány	pedra	vrána	N	N;NOM;FEM;PL;POS
acabar	ukončit	acabar	ukončit	V	V;PFV;POS;NFIN
acabar	mít	acabar	mít	V	V;POS;NFIN
acabar	dokončit	acabar	dokončit	V	V;PFV;POS;NFIN
pasei	strávil	pasei	strávit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
gracias	moc	gracia	moc	N	N;NOM;FEM;SG;POS
gracias	diky	gracia	dik	N	N;NOM;MASC;SG;POS
gracias	dík	gracia	dík	N	N;INAN;NOM;MASC;SG;POS
lembra	připomíná	lembra	připomínat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
lembra	nezapomeňte	lembra	zapomenotit	V	V;IMP;PL;2;POS;FIN
lembra	pamatujte	lembra	pamatovat	V	V;PFV;IMP;PL;2;POS;FIN
lembra	pamatuje	lembra	pamatovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
vosas	vaše	voso	tvůj	DET	DET;NOM;SG;2
vosas	váš	voso	tvůj	DET	DET;NOM;MASC;SG;2
vosas	tvůj	voso	tvůj	DET	DET;NOM;MASC;SG;1
vosas	vaši	voso	tvůj	DET	DET;NOM;FEM;SG;2
aspecto	like	aspecto	like	N	N;MASC;SG;POS
aspecto	hledisko	aspecto	hledisko	N	N;NOM;NEUT;SG;POS
aspecto	aspekt	aspecto	aspekt	N	N;INAN;NOM;MASC;SG;POS
estación	nádraží	estación	nádraží	N	N;NOM;NEUT;SG;POS
estación	stanice	estación	stanice	N	N;NOM;FEM;SG;POS
estación	vlakem	estación	vlak	N	N;INAN;INS;MASC;SG;POS
estación	vláček	estación	vláček	N	N;INAN;NOM;MASC;SG;POS
estación	vlak	estación	vlak	N	N;INAN;NOM;MASC;SG;POS
estación	vlaku	estación	vlak	N	N;INAN;GEN;MASC;SG;POS
civil	občanský	civil	občanský	ADJ	ADJ;INAN;NOM;MASC;SG;POS
civil	civilní	civil	civilní	ADJ	ADJ;NOM;MASC;SG;POS
civil	občanská	civil	občanský	ADJ	ADJ;NOM;FEM;SG;POS
civil	občanské	civil	občanský	ADJ	ADJ;NOM;NEUT;SG;POS
civil	občanskoprávní	civil	občanskoprávní	ADJ	ADJ;NOM;MASC;SG;POS
civil	civilní	civil	civilní	ADJ	ADJ;NOM;MASC;SG;POS
marcho	odchází	marcho	odcházet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
marcho	odcházím	marcho	odcházet	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
marcho	vypnout	marcho	vypnout	V	V;POS;NFIN
leite	mléko	leite	mléko	N	N;NOM;NEUT;SG;POS
leite	mléka	leite	mléko	N	N;NOM;NEUT;PL;POS
bombas	bomby	bomba	bomba	N	N;NOM;FEM;PL;POS
bombas	bombardování	bomba	bombardování	N	N;NOM;NEUT;SG;POS
tranquilo	snadný	tranquilo	snadný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
tranquilo	snadné	tranquilo	snadný	ADJ	ADJ;NOM;NEUT;SG;POS
tranquilo	jednoduché	tranquilo	jednoduchý	ADJ	ADJ;NOM;NEUT;SG;POS
tranquilo	samotná	tranquilo	samotný	ADJ	ADJ;NOM;FEM;SG;POS
imaxinar	může	imaxinar	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
imaxinar	mohou	imaxinar	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
imaxinar	mohl	imaxinar	moci	V	V;MASC;SG;POS;PST;V.PTCP;ACT
imaxinar	mohla	imaxinar	moci	V	V;POS;PST;V.PTCP;ACT
sacar	vytáhnout	sacar	vytáhnout	V	V;POS;NFIN
sacar	vzít	sacar	vzít	V	V;POS;NFIN
sacar	získat	sacar	získat	V	V;PFV;POS;NFIN
sacar	dostat	sacar	dostat	V	V;POS;NFIN
comunidade	komunity	comunidade	komunita	N	N;NOM;FEM;PL;POS
comunidade	společenství	comunidade	společenství	N	N;NOM;NEUT;SG;POS
comunidade	komunita	comunidade	komunita	N	N;NOM;FEM;SG;POS
comunidade	obec	comunidade	obec	N	N;NOM;FEM;SG;POS
incrible	úžasný	incrible	úžasný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
incrible	úžasné	incrible	úžasný	ADJ	ADJ;NOM;NEUT;SG;POS
incrible	úžasná	incrible	úžasný	ADJ	ADJ;NOM;FEM;SG;POS
incrible	neuvěřitelné	incrible	uvěřitelný	ADJ	ADJ;NOM;NEUT;SG;NEG
incrible	neuvěřitelný	incrible	uvěřitelný	ADJ	ADJ;INAN;NOM;MASC;SG;NEG
incrible	neuvěřitelné	incrible	uvěřitelný	ADJ	ADJ;NOM;NEUT;SG;NEG
incrible	neuvěřitelný	incrible	uvěřitelný	ADJ	ADJ;INAN;NOM;MASC;SG;NEG
atopa	najde	atopar	najít	V	V;IND;SG;3;POS;PRS;FIN;ACT
atopa	najděte	atopar	najít	V	V;IMP;PL;2;POS;FIN
atopa	najdi	atopar	najdi	V	V;IMP;SG;2;POS;FIN
atopa	najít	atopar	najít	V	V;POS;NFIN
tantos	mnoha	tanto	mnoho	DET	DET;INS
tantos	mnoho	tanto	mnoho	DET	DET;NOM
tantos	všichni	tanto	všechen	DET	DET;ANIM;NOM;MASC;PL
tantos	všechno	tanto	všechen	DET	DET;NOM;NEUT;SG
tantos	všechny	tanto	všechen	DET	DET;NOM;MASC;PL
tantos	vše	tanto	všechen	DET	DET;NOM;NEUT;SG
tantos	mnoho	tanto	mnoho	DET	DET;NOM
tantos	to	tanto	ten	DET	DET;NOM;NEUT;SG
probar	otestovat	probar	otestovat	V	V;PFV;POS;NFIN
probar	vzít	probar	vzít	V	V;POS;NFIN
probar	zkuste	probar	zkusit	V	V;PFV;IMP;PL;2;POS;FIN
probar	vyzkoušejte	probar	vyzkoušet	V	V;PFV;IMP;PL;2;POS;FIN
probar	prokázat	probar	prokázat	V	V;POS;NFIN
probar	dokažte	probar	dokazit	V	V;PFV;IMP;PL;2;POS;FIN
probar	dokázat	probar	dokázat	V	V;POS;NFIN
tribunal	soudu	tribunal	soud	N	N;INAN;GEN;MASC;SG;POS
tribunal	soud	tribunal	soud	N	N;INAN;NOM;MASC;SG;POS
tribunal	dvůr	tribunal	dvůr	N	N;INAN;NOM;MASC;SG;POS
tribunal	tribunál	tribunal	tribunál	N	N;INAN;NOM;MASC;SG;POS
risco	rizika	risco	riziko	N	N;NOM;NEUT;PL;POS
risco	riziko	risco	riziko	N	N;NOM;NEUT;SG;POS
risco	risk	risco	risk	N	N;INAN;NOM;MASC;SG;POS
xiro	gyrus	xiro	gyrus	N	N;INAN;NOM;MASC;SG;POS
xiro	pořádek	xiro	pořádek	N	N;INAN;NOM;MASC;SG;POS
xiro	řád	xiro	řád	N	N;INAN;NOM;MASC;SG;POS
xiro	pořadí	xiro	pořadí	N	N;NOM;NEUT;SG;POS
xiro	objednávka	xiro	objednávka	N	N;NOM;FEM;SG;POS
xiro	money	xiro	money	N	N;INAN;NOM;MASC;SG;POS
xiro	peníze	xiro	peníze	N	N;INAN;NOM;MASC;PL;POS
pública	veřejné	público	veřejný	ADJ	ADJ;NOM;NEUT;SG;POS
pública	veřejný	público	veřejný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
pública	veřejná	público	veřejný	ADJ	ADJ;NOM;FEM;SG;POS
certa	nějaké	certo	nějaký	DET	DET;NOM;NEUT;PL
certa	některý	certo	některý	DET	DET;NOM;MASC;SG
certa	někteří	certo	některý	DET	DET;ANIM;NOM;MASC;PL
certa	některé	certo	některý	DET	DET;NOM;MASC;PL
certa	některým	certo	některý	DET	DET;DAT;PL
baleas	velryby	balea	velryba	N	N;NOM;FEM;PL;POS
baleas	velryba	balea	velryba	N	N;NOM;FEM;SG;POS
volverei	bude	volver	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
volverei	pojď	volver	pojď	V	V;IMP;SG;2;POS;FIN
volverei	vyhrála	volver	vyhrát	V	V;POS;PST;V.PTCP;ACT
volverei	vyhráli	volver	vyhrát	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
volverei	vyhrál	volver	vyhrát	V	V;MASC;SG;POS;PST;V.PTCP;ACT
concello	město	concello	město	N	N;NOM;NEUT;SG;POS
concello	hala	concello	hala	N	N;NOM;FEM;SG;POS
concello	haly	concello	hala	N	N;NOM;FEM;PL;POS
concello	sál	concello	sál	N	N;INAN;NOM;MASC;SG;POS
concello	město	concello	město	N	N;NOM;NEUT;SG;POS
concello	městečko	concello	městečko	N	N;NOM;NEUT;SG;POS
concello	radu	concello	rada	N	N;ACC;FEM;SG;POS
concello	rady	concello	rada	N	N;NOM;FEM;PL;POS
concello	rada	concello	rada	N	N;NOM;FEM;SG;POS
concello	hrabství	concello	hrabství	N	N;NOM;NEUT;SG;POS
concello	okres	concello	okres	N	N;INAN;NOM;MASC;SG;POS
milord	pán	milord	pán	N	N;ANIM;NOM;MASC;SG;POS
leis	právo	lei	právo	N	N;NOM;NEUT;SG;POS
leis	zákon	lei	zákon	N	N;INAN;NOM;MASC;SG;POS
leis	zákonů	lei	zákon	N	N;INAN;GEN;MASC;PL;POS
leis	zákony	lei	zákon	N	N;INAN;NOM;MASC;PL;POS
té	čaje	té	čaj	N	N;INAN;NOM;MASC;PL;POS
té	čaj	té	čaj	N	N;INAN;NOM;MASC;SG;POS
compartir	sdílet	compartir	sdílet	V	V;IPFV;POS;NFIN
xenes	genů	xene	gen	N	N;INAN;GEN;MASC;PL;POS
xenes	geny	xene	gen	N	N;INAN;NOM;MASC;PL;POS
xenes	gen	xene	gen	N	N;INAN;NOM;MASC;SG;POS
querer	chcete	querer	chtít	V	V;IND;PL;2;POS;PRS;FIN;ACT
querer	chceš	querer	chtít	V	V;IND;SG;2;POS;PRS;FIN;ACT
querer	miluj	querer	milovat	V	V;IMP;SG;2;POS;FIN
varias	několik	varios	několik	DET	DET;NOM
varias	několika	varios	několik	DET	DET;INS
estúpido	blbý	estúpido	blbý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
estúpido	hloupý	estúpido	hloupý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
medida	opatření	medida	opatření	N	N;NOM;NEUT;SG;POS
taxi	taxi	taxi	taxi	N	N;NOM;NEUT;SG;POS
taxi	taxík	taxi	taxík	N	N;INAN;NOM;MASC;SG;POS
taxi	taxi	taxi	taxi	N	N;NOM;NEUT;SG;POS
taxi	taxík	taxi	taxík	N	N;INAN;NOM;MASC;SG;POS
taxi	kabina	taxi	kabina	N	N;NOM;FEM;SG;POS
vexa	sledujte	vexa	sledovat	V	V;PFV;IMP;PL;2;POS;FIN
vexa	sledovat	vexa	sledovat	V	V;IPFV;POS;NFIN
vexa	vidí	vexa	vidět	V	V;IND;SG;3;POS;PRS;FIN;ACT
vexa	viz	vexa	viz	V	V;PFV;IMP;SG;2;POS;FIN
tirar	získat	tirar	získat	V	V;PFV;POS;NFIN
tirar	dostat	tirar	dostat	V	V;POS;NFIN
tirar	vytáhnout	tirar	vytáhnout	V	V;POS;NFIN
tirar	hoď	tirar	hoď	V	V;IMP;SG;2;POS;FIN
tirar	hodit	tirar	hodit	V	V;POS;NFIN
coches	aut	coche	auto	N	N;GEN;NEUT;PL;POS
coches	automobily	coche	automobil	N	N;INAN;NOM;MASC;PL;POS
coches	auta	coche	auto	N	N;NOM;NEUT;PL;POS
coches	auto	coche	auto	N	N;NOM;NEUT;SG;POS
coches	automobil	coche	automobil	N	N;INAN;NOM;MASC;SG;POS
coches	vůz	coche	vůz	N	N;INAN;NOM;MASC;SG;POS
lixo	odpad	lixo	odpad	N	N;INAN;NOM;MASC;SG;POS
lixo	odpadky	lixo	odpadka	N	N;INAN;NOM;MASC;PL;POS
lixo	smetí	lixo	smetí	N	N;NOM;NEUT;SG;POS
lixo	odpad	lixo	odpad	N	N;INAN;NOM;MASC;SG;POS
lixo	odpadky	lixo	odpadka	N	N;INAN;NOM;MASC;PL;POS
lixo	smetí	lixo	smetí	N	N;NOM;NEUT;SG;POS
lixo	odpad	lixo	odpad	N	N;INAN;NOM;MASC;SG;POS
lixo	odpadu	lixo	odpad	N	N;INAN;GEN;MASC;SG;POS
lixo	odpady	lixo	odpad	N	N;INAN;NOM;MASC;PL;POS
lixo	plýtvání	lixo	plýtvání	N	N;NOM;NEUT;SG;POS
lixo	smetiště	lixo	smetiště	N	N;NOM;NEUT;SG;POS
lixo	skládka	lixo	skládka	N	N;NOM;FEM;SG;POS
lixo	odpadky	lixo	odpadka	N	N;INAN;NOM;MASC;PL;POS
lixo	smetí	lixo	smetí	N	N;NOM;NEUT;SG;POS
vía	způsob	vía	způsob	N	N;INAN;NOM;MASC;SG;POS
serie	řady	serie	řada	N	N;NOM;FEM;PL;POS
serie	seriál	serie	seriál	N	N;INAN;NOM;MASC;SG;POS
serie	řada	serie	řada	N	N;NOM;FEM;SG;POS
serie	série	serie	série	N	N;NOM;FEM;SG;POS
serie	číslo	serie	číslo	N	N;NOM;NEUT;SG;POS
serie	počet	serie	počet	N	N;INAN;NOM;MASC;SG;POS
ricos	bohaté	rico	bohatý	ADJ	ADJ;NOM;NEUT;SG;POS
ricos	bohatí	rico	bohatý	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
ricos	bohatá	rico	bohatý	ADJ	ADJ;NOM;FEM;SG;POS
ricos	bohatý	rico	bohatý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ricos	bohatší	rico	bohatý	ADJ	ADJ;NOM;CMPR;MASC;SG;POS
ricos	nejbohatší	rico	bohatý	ADJ	ADJ;NOM;RL;MASC;SG;POS
ricos	nejbohatších	rico	bohatý	ADJ	ADJ;ANIM;GEN;RL;MASC;PL;POS
desenvolvemento	rozvoj	desenvolvemento	rozvoj	N	N;INAN;NOM;MASC;SG;POS
desenvolvemento	vývoj	desenvolvemento	vývoj	N	N;INAN;NOM;MASC;SG;POS
desenvolvemento	rozvíjení	desenvolvemento	rozvíjení	N	N;NOM;NEUT;SG;POS
primeiros	první	primeiro	první	ADJ	ADJ;NOM;MASC;SG
primeiros	rané	primeiro	raný	ADJ	ADJ;NOM;NEUT;SG;POS
apenas	sotva	apenas	sotva	ADV	ADV
apenas	stěží	apenas	stěží	ADV	ADV
apenas	prostě	apenas	prostě	ADV	ADV;POS
apenas	dokonce	apenas	dokonce	ADV	ADV
apenas	sotva	apenas	sotva	ADV	ADV
apenas	stěží	apenas	stěží	ADV	ADV
saiba	vědět	saber	vědět	V	V;POS;NFIN
saiba	ví	saber	vědět	V	V;IND;SG;3;POS;PRS;FIN;ACT
camiñar	chodit	camiñar	chodit	V	V;IPFV;POS;NFIN
camiñar	chodit	camiñar	chodit	V	V;IPFV;POS;NFIN
xornais	noviny	xornal	noviny	N	N;NOM;FEM;PL;POS
xornais	noviny	xornal	noviny	N	N;NOM;FEM;PL;POS
xornais	doklady	xornal	doklad	N	N;INAN;NOM;MASC;PL;POS
xornais	papíry	xornal	papír	N	N;INAN;NOM;MASC;PL;POS
xornais	tisk	xornal	tisk	N	N;INAN;NOM;MASC;SG;POS
océano	oceán	océano	oceán	N	N;INAN;NOM;MASC;SG;POS
anel	kroužek	anel	kroužka	N	N;INAN;NOM;MASC;SG;POS
anel	prsten	anel	prsten	N	N;INAN;NOM;MASC;SG;POS
anel	prstýnek	anel	prstýnek	N	N;INAN;NOM;MASC;SG;POS
cemiterio	pohřebiště	cemiterio	pohřebiště	N	N;NOM;NEUT;SG;POS
cemiterio	hřbitov	cemiterio	hřbitov	N	N;INAN;NOM;MASC;SG;POS
cemiterio	hřbitov	cemiterio	hřbitov	N	N;INAN;NOM;MASC;SG;POS
cemiterio	parku	cemiterio	park	N	N;INAN;GEN;MASC;SG;POS
cemiterio	park	cemiterio	park	N	N;INAN;NOM;MASC;SG;POS
traballos	díla	traballo	dílo	N	N;NOM;NEUT;PL;POS
traballos	zaměstnání	traballo	zaměstnání	N	N;NOM;NEUT;SG;POS
traballos	práce	traballo	práce	N	N;NOM;FEM;SG;POS
traballos	prace	traballo	prace	N	N;NOM;FEM;SG;POS
traballos	práci	traballo	práce	N	N;ACC;FEM;SG;POS
traballos	řetězu	traballo	řetěz	N	N;INAN;GEN;MASC;SG;POS
traballos	řetízek	traballo	řetízek	N	N;INAN;NOM;MASC;SG;POS
traballos	řetěz	traballo	řetěz	N	N;INAN;NOM;MASC;SG;POS
traballos	řetězec	traballo	řetězec	N	N;INAN;NOM;MASC;SG;POS
ciencia	věda	ciencia	věda	N	N;NOM;FEM;SG;POS
ciencia	vědy	ciencia	věda	N	N;NOM;FEM;PL;POS
acontece	děje	acontecer	dít	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
chave	klíče	chave	klíč	N	N;INAN;NOM;MASC;PL;POS
chave	klíč	chave	klíč	N	N;INAN;NOM;MASC;SG;POS
chave	pneumatiku	chave	pneumatika	N	N;ACC;FEM;SG;POS
chave	pneumatika	chave	pneumatika	N	N;NOM;FEM;SG;POS
verdadeira	pravdivé	verdadeiro	pravdivý	ADJ	ADJ;NOM;MASC;PL;POS
verdadeira	skutečný	verdadeiro	skutečný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
verdadeira	skutečná	verdadeiro	skutečný	ADJ	ADJ;NOM;FEM;SG;POS
verdadeira	skutečné	verdadeiro	skutečný	ADJ	ADJ;NOM;MASC;PL;POS
verdadeira	opravdový	verdadeiro	opravdový	ADJ	ADJ;INAN;NOM;MASC;SG;POS
verdadeira	reálné	verdadeiro	reálný	ADJ	ADJ;NOM;NEUT;SG;POS
marzo	březen	marzo	březen	N	N;INAN;NOM;MASC;SG;POS
marzo	března	marzo	březen	N	N;INAN;GEN;MASC;SG;POS
marzo	pochod	marzo	pochod	N	N;INAN;NOM;MASC;SG;POS
salvar	uložit	salvar	uložit	V	V;PFV;POS;NFIN
disparar	střílet	disparar	střílet	V	V;IPFV;POS;NFIN
disparar	střílet	disparar	střílet	V	V;IPFV;POS;NFIN
puntos	dat	punto	data	N	N;GEN;NEUT;PL;POS
puntos	data	punto	data	N	N;NOM;NEUT;PL;POS
puntos	údaje	punto	údaj	N	N;INAN;NOM;MASC;PL;POS
puntos	body	punto	bod	N	N;INAN;NOM;MASC;PL;POS
puntos	bodů	punto	bod	N	N;INAN;GEN;MASC;PL;POS
puntos	tečky	punto	tečka	N	N;NOM;FEM;PL;POS
colexio	školy	colexio	škola	N	N;NOM;FEM;PL;POS
colexio	školu	colexio	škola	N	N;ACC;FEM;SG;POS
colexio	škola	colexio	škola	N	N;NOM;FEM;SG;POS
primavera	jaro	primavera	jaro	N	N;NOM;NEUT;SG;POS
corre	spustit	currir	spustit	V	V;PFV;POS;NFIN
corre	vede	currir	vést	V	V;IND;SG;3;POS;PRS;FIN;ACT
corre	běží	currir	běžet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
plan	plán	plan	plán	N	N;INAN;NOM;MASC;SG;POS
reunión	setkání	reunión	setkání	N	N;NOM;NEUT;SG;POS
reunión	schůzka	reunión	schůzka	N	N;NOM;FEM;SG;POS
reunión	schůze	reunión	schůze	N	N;NOM;FEM;SG;POS
reunión	zasedání	reunión	zasedání	N	N;NOM;NEUT;SG;POS
reunión	porada	reunión	porada	N	N;NOM;FEM;SG;POS
terei	bude	terei	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
terei	mít	terei	mít	V	V;POS;NFIN
tiveches	mít	tiveches	mít	V	V;POS;NFIN
tiveches	měl	tiveches	mít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
tiveches	měla	tiveches	mít	V	V;POS;PST;V.PTCP;ACT
tiveches	udělal	tiveches	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
tiveches	mám	tiveches	mít	V	V;IND;SG;1;POS;PRS;FIN;ACT
tiveches	dostal	tiveches	dostat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
comandante	velitel	comandante	velitel	N	N;ANIM;NOM;MASC;SG;POS
comandante	veliteli	comandante	velitel	N	N;ANIM;DAT;MASC;PL;POS
comandante	major	comandante	major	N	N;ANIM;NOM;MASC;SG;POS
enfermidades	choroby	enfermidade	choroba	N	N;NOM;FEM;PL;POS
enfermidades	nákaza	enfermidade	nákaza	N	N;NOM;FEM;SG;POS
enfermidades	nemoc	enfermidade	nemoc	N	N;NOM;FEM;SG;POS
enfermidades	nemoci	enfermidade	nemoc	N	N;NOM;FEM;PL;POS
enfermidades	onemocnění	enfermidade	onemocnění	N	N;NOM;NEUT;SG;POS
enfermidades	choroby	enfermidade	choroba	N	N;NOM;FEM;PL;POS
enfermidades	nemoci	enfermidade	nemoc	N	N;NOM;FEM;PL;POS
enfermidades	onemocnění	enfermidade	onemocnění	N	N;NOM;NEUT;SG;POS
enfermidades	nemoc	enfermidade	nemoc	N	N;NOM;FEM;SG;POS
enfermidades	nemoci	enfermidade	nemoc	N	N;NOM;FEM;PL;POS
enfermidades	onemocnění	enfermidade	onemocnění	N	N;NOM;NEUT;SG;POS
enfermidades	nemoci	enfermidade	nemoc	N	N;NOM;FEM;PL;POS
coidar	vzít	coidar	vzít	V	V;POS;NFIN
visión	vize	visión	vize	N	N;NOM;FEM;SG;POS
visión	vidění	visión	vidění	N	N;NOM;NEUT;SG;POS
visión	světonázor	visión	světonázor	N	N;INAN;NOM;MASC;SG;POS
visión	zrak	visión	zrak	N	N;INAN;NOM;MASC;SG;POS
visión	pohled	visión	pohled	N	N;INAN;NOM;MASC;SG;POS
visión	zobrazení	visión	zobrazení	N	N;NOM;NEUT;SG;POS
visión	výhled	visión	výhled	N	N;INAN;NOM;MASC;SG;POS
visión	pohled	visión	pohled	N	N;INAN;NOM;MASC;SG;POS
popular	předek	popular	předek	N	N;ANIM;NOM;MASC;SG;POS
popular	fronta	popular	fronta	N	N;NOM;FEM;SG;POS
popular	lidí	popular	člověk	N	N;ANIM;GEN;MASC;PL;POS
popular	lidi	popular	člověk	N	N;ANIM;NOM;MASC;PL;POS
popular	lidé	popular	člověk	N	N;ANIM;NOM;MASC;PL;POS
popular	lidem	popular	člověk	N	N;ANIM;DAT;MASC;PL;POS
popular	people	popular	people	N	N;MASC;SG;POS
xeración	generace	xeración	generace	N	N;NOM;FEM;SG;POS
xeración	generování	xeración	generování	N	N;NOM;NEUT;SG;POS
vivimos	žít	vivir	žít	V	V;POS;NFIN
vivimos	žij	vivir	žij	V	V;IMP;SG;2;POS;FIN
vivimos	žila	vivir	žít	V	V;POS;PST;V.PTCP;ACT
vivimos	žilo	vivir	žít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
vivimos	žili	vivir	žít	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
vivimos	žil	vivir	žít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
vivimos	jsou	vivir	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
habitación	pokoj	habitación	pokoj	N	N;INAN;NOM;MASC;SG;POS
habitación	místnost	habitación	místnost	N	N;NOM;FEM;SG;POS
dobre	dvojnásobek	dobre	dvojnásobek	N	N;INAN;NOM;MASC;SG;POS
pernas	nohy	perna	noha	N	N;NOM;FEM;PL;POS
pernas	nožičky	perna	nožička	N	N;NOM;FEM;PL;POS
pernas	nožky	perna	nožka	N	N;NOM;FEM;PL;POS
defensa	obrany	defensa	obrana	N	N;NOM;FEM;SG;POS
defensa	obrana	defensa	obrana	N	N;NOM;FEM;SG;POS
defensa	obhajoba	defensa	obhajoba	N	N;NOM;FEM;SG;POS
defensa	obranu	defensa	obrana	N	N;ACC;FEM;SG;POS
defensa	obrana	defensa	obrana	N	N;NOM;FEM;SG;POS
defensa	obhajoba	defensa	obhajoba	N	N;NOM;FEM;SG;POS
defensa	obrany	defensa	obrana	N	N;NOM;FEM;SG;POS
ferramentas	nástroj	ferramenta	nástroj	N	N;INAN;NOM;MASC;SG;POS
ferramentas	nářadí	ferramenta	nářadí	N	N;NOM;NEUT;SG;POS
ferramentas	nástroje	ferramenta	nástroj	N	N;INAN;NOM;MASC;PL;POS
ferramentas	nářadí	ferramenta	nářadí	N	N;NOM;NEUT;SG;POS
veremos	viz	ver	viz	V	V;PFV;IMP;SG;2;POS;FIN
sinal	signál	sinal	signál	N	N;INAN;NOM;MASC;SG;POS
sinal	znak	sinal	znak	N	N;INAN;NOM;MASC;SG;POS
