dan	και	dan	και	CONJ	CONJ
lambang	έμβλημα	lambang	έμβλημα	N;SG	N;NOM;NEUT;SG
lambang	έμβλημα	lambang	έμβλημα	N;SG	N;NOM;NEUT;SG
produser	παραγωγός	produser	παραγωγός	N;SG	N;NOM;MASC;SG
obat	φάρμακο	obat	φάρμακο	N;SG	N;NOM;NEUT;SG
obat	φάρμακο	obat	φάρμακο	N;SG	N;NOM;NEUT;SG
obat	ναρκωτικό	obat	ναρκωτικός	N;SG	N;NOM;NEUT;SG
sederhana	απλός	sederhana	απλός	ADJ;SG	ADJ;NOM;MASC;SG
sederhana	απλή	sederhana	απλός	ADJ;SG	ADJ;NOM;FEM;SG
sederhana	απλό	sederhana	απλός	ADJ;SG	ADJ;NOM;NEUT;SG
dilaksanakan	εφαρμόστηκε	dilaksanakan	εφαρμόζω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
beroperasi	λειτουργεί	beroperasi	λειτουργώ	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dukungan	στήριξη	dukungan	στήριξη	N;SG	N;ACC;FEM;SG
dukungan	υποστήριξη	dukungan	υποστήριξη	N;SG	N;ACC;FEM;SG
teater	θεατρικό	teater	θεατρικός	N	N;NOM;NEUT;SG
teater	θέατρο	teater	θέατρο	N	N;NOM;NEUT;SG
teater	θεατρο	teater	θεατρο	N	N;NOM;FEM;SG
teater	θέατρο	teater	θέατρο	N	N;NOM;NEUT;SG
teater	θεατρο	teater	θεατρο	N	N;NOM;FEM;SG
teater	θέατρα	teater	θέατρο	N	N;NOM;NEUT;PL
teater	θέατρα	teater	θέατρο	N	N;NOM;NEUT;PL
referensi	αναφοράς	referensi	αναφορά	N;SG	N;GEN;FEM;SG
referensi	παραπομπή	referensi	παραπομπή	N;SG	N;NOM;FEM;SG
referensi	αναφορά	referensi	αναφορά	N;SG	N;NOM;FEM;SG
menjelaskan	εξηγώντας	menjelaskan	εξηγώ	V;SG;ACT	V;IPFV;V.CVB;ACT
menjelaskan	εξήγησε	menjelaskan	εξηγώ	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
menjelaskan	χαρακτηρίζοντας	menjelaskan	χαρακτηρίζω	V;SG;ACT	V;IPFV;V.CVB;ACT
menjelaskan	εξηγήσω	menjelaskan	εξηγώ	V;SG;ACT	V;PFV;IND;SG;1;FIN;ACT
menjelaskan	εξήγησε	menjelaskan	εξηγώ	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
menjelaskan	εξηγεί	menjelaskan	εξηγώ	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
alias	ψευδώνυμο	alias	ψεύδωνυμος	N;SG	N;NOM;NEUT;SG
kabar	ζωοτροφή	kabar	ζωοτροφή	N;SG	N;NOM;NEUT;SG
kabar	τροφοδοσία	kabar	τροφοδοσία	N;SG	N;ACC;FEM;SG
kabar	ροή	kabar	ροή	N;SG	N;NOM;FEM;SG
menara	πύργος	menara	πύργος	N;SG	N;NOM;MASC;SG
menara	πύργο	menara	πύργος	N;SG	N;ACC;MASC;SG
menara	καμπαναριό	menara	καμπαναριός	N;SG	N;NOM;NEUT;SG
benteng	οχύρωση	benteng	οχύρωση	N	N;NOM;FEM;SG
benteng	προπύργιο	benteng	προπύργιο	N	N;NOM;NEUT;SG
benteng	καστρο	benteng	καστρο	N	N;NOM;NEUT;SG
benteng	οχυρό	benteng	οχυρός	N	N;NOM;NEUT;SG
benteng	φρούριο	benteng	φρούριο	N	N;NOM;NEUT;SG
benteng	οχυρό	benteng	οχυρός	N	N;NOM;NEUT;SG
benteng	φρούριο	benteng	φρούριο	N	N;NOM;NEUT;SG
benteng	ακρόπολη	benteng	ακρόπολη	N	N;ACC;FEM;SG
logo	λογότυπο	logo	λογότυπο	N;SG	N;NOM;NEUT;SG
daging	κρέας	daging	κρέος	N;SG	N;NOM;NEUT;SG
daging	σάρκα	daging	σάρκα	N;SG	N;NOM;FEM;SG
menggambarkan	χαρακτηρίζοντας	mengambarkan	χαρακτηρίζω	V;SG;ACT	V;IPFV;V.CVB;ACT
digantikan	αντικαταστάθηκε	digantikan	αντικαθιστώ	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
digantikan	αντικαθίσταται	digantikan	αντικάθιστώ	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
transportasi	μεταφορά	transportasi	μεταφορά	N;SG	N;NOM;FEM;SG
transportasi	μεταφορά	transportasi	μεταφορά	N;SG	N;NOM;FEM;SG
memainkan	παιζει	menmainkan	παίζω	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
memainkan	παίζει	menmainkan	παίζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memainkan	παίζοντας	menmainkan	παίζω	V;SG;ACT	V;IPFV;V.CVB;ACT
memainkan	παίζω	menmainkan	παίζω	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
memainkan	παίζει	menmainkan	παίζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
faktor	παράγοντα	faktor	παράγοντας	N;SG	N;ACC;MASC;SG
faktor	παράγων	faktor	παράγα	N;SG	N;NOM;MASC;SG
faktor	συντελεστής	faktor	συντελεστής	N;SG	N;NOM;MASC;SG
link	σύνδεσμο	link	σύνδεσμο	N	N;ACC;MASC;SG
link	σύνδεσμος	link	σύνδεσμος	N	N;NOM;MASC;SG
link	λινκ	link	λινκ	N	N;NOM;NEUT;SG
link	δεσμός	link	δεσμός	N	N;NOM;MASC;SG
link	σύνδεση	link	σύνδεση	N	N;NOM;FEM;SG
link	σύνδεσμοι	link	σύνδεσμος	N	N;ACC;MASC;SG
link	δεσμοί	link	δεσμός	N	N;NOM;MASC;PL
link	συνδέσεις	link	σύνδεση	N	N;NOM;FEM;PL
link	συνδέσμους	link	σύνδεσμος	N	N;ACC;MASC;PL
reaksi	αντίδραση	reaksi	αντίδραση	N;SG	N;ACC;FEM;SG
kesempatan	περίσταση	kesempatan	περίσταση	N;SG	N;ACC;FEM;SG
kesempatan	ευκαιρία	kesempatan	ευκαιρία	N;SG	N;ACC;FEM;SG
kesempatan	τσανς	kesempatan	τσανς	N;SG	N
kesempatan	ευκαιρία	kesempatan	ευκαιρία	N;SG	N;ACC;FEM;SG
gitar	κιθάρα	gitar	κιθάρα	N;SG	N;NOM;FEM;SG
peta	χάρτη	peta	χάρτης	N;SG	N;ACC;MASC;SG
peta	χάρτης	peta	χάρτης	N;SG	N;NOM;MASC;SG
injil	ευαγγέλιο	injil	ευαγγέλιο	N;SG	N;NOM;NEUT;SG
pabrik	εργοστάσιο	pabrik	εργοστάσιο	N;SG	N;NOM;NEUT;SG
kehilangan	απώλεια	kehilangan	απώλεια	N;SG	N;ACC;FEM;SG
kehilangan	ζημία	kehilangan	ζημία	N;SG	N;ACC;FEM;SG
irlandia	ιρλανδός	irlandia	ιρλανδός	N;SG	N;NOM;MASC;SG
mewakili	εκπροσωπεί	menwakili	εκπροσωπώ	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mewakili	αντιπροσωπεύει	menwakili	αντιπροσωπεύω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mewakili	αναπαριστά	menwakili	αναπαριστώ	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
staf	προσωπικό	staf	προσωπικό	N;SG	N;NOM;NEUT;SG
delapan	οκτώ	delapan	οκτώ	NUM	NUM;NOM;MASC;PL
delapan	οχτώ	delapan	οχτώ	NUM	NUM;NOM;MASC;PL
antena	κεραία	antena	κεραίος	N;SG	N;NOM;FEM;SG
telepon	τηλέφωνο	telepon	τηλέφωνος	N;SG	N;NOM;NEUT;SG
telepon	κλήση	telepon	κλήση	N;SG	N;NOM;FEM;SG
telepon	τηλέφωνο	telepon	τηλέφωνος	N;SG	N;NOM;NEUT;SG
sulit	δύσκολο	sulit	δύσκολος	ADJ;SG	ADJ;NOM;NEUT;SG
sulit	δύσκολη	sulit	δύσκολος	ADJ;SG	ADJ;NOM;FEM;SG
sulit	δύσκολος	sulit	δύσκολος	ADJ;SG	ADJ;NOM;MASC;SG
menentukan	καθορίζει	mententukan	καθορίζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menentukan	καθορίσει	mententukan	καθορίζω	V;SG;ACT	V;PFV;IND;SG;3;FIN;ACT
menentukan	προσδιορίζει	mententukan	προσδιορίζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
perintah	διοίκηση	perintah	διοίκηση	N;SG	N;ACC;FEM;SG
perintah	εντολή	perintah	εντολή	N;SG	N;ACC;FEM;SG
aksi	δραση	aksi	δραση	N;SG	N;NOM;FEM;SG
aksi	δράση	aksi	δράση	N;SG	N;NOM;FEM;SG
aksi	δράσης	aksi	δράση	N;SG	N;GEN;FEM;SG
pendukung	υποστηρικτής	pendukung	υποστηρικτής	N;SG	N;NOM;MASC;SG
dana	χρηματοδότηση	dana	χρηματοδότηση	N;SG	N;ACC;FEM;SG
dana	ταμείο	dana	ταμείο	N;SG	N;NOM;NEUT;SG
famili	οικογενεια	famili	οικογενεια	N;SG	N;ACC;FEM;SG
famili	οικογένεια	famili	οικογένεια	N;SG	N;NOM;FEM;SG
menghadapi	αντιμετωπίζοντας	menhadapi	αντιμετωπίζω	V;SG;ACT	V;IPFV;V.CVB;ACT
musuh	εχθρός	musuh	εχθρός	N;SG	N;NOM;MASC;SG
musuh	εχθρό	musuh	εχθρό	N;SG	N;ACC;MASC;SG
musuh	εχθρός	musuh	εχθρός	N;SG	N;NOM;MASC;SG
perbatasan	σύνορο	perbatasan	σύνορο	N;SG	N;NOM;NEUT;SG
perbatasan	σύνορο	perbatasan	σύνορο	N;SG	N;NOM;NEUT;SG
pemberontakan	εξέγερση	penberontakan	εξέγερση	N;SG	N;NOM;FEM;SG
pemberontakan	εξέγερση	penberontakan	εξέγερση	N;SG	N;NOM;FEM;SG
pemberontakan	εξέγερση	penberontakan	εξέγερση	N;SG	N;NOM;FEM;SG
pemberontakan	εξέγερση	penberontakan	εξέγερση	N;SG	N;NOM;FEM;SG
pemberontakan	ανταρσία	penberontakan	ανταρσία	N;SG	N;NOM;FEM;SG
revolusi	επανάσταση	revolusi	επανάσταση	N;SG	N;ACC;FEM;SG
kucing	αιλουροειδές	kucing	αιλουροειδής	N;SG	N;NOM;NEUT;SG
kucing	γάτα	kucing	γάτα	N;SG	N;NOM;FEM;SG
kucing	γάτος	kucing	γάτος	N;SG	N;NOM;MASC;SG
toko	κατάστημα	toko	κατάστημα	N;SG	N;NOM;NEUT;SG
toko	μαγαζί	toko	μαγαζί	N;SG	N;NOM;NEUT;SG
toko	κατάστημα	toko	κατάστημα	N;SG	N;NOM;NEUT;SG
toko	μαγαζί	toko	μαγαζί	N;SG	N;NOM;NEUT;SG
arti	έννοια	arti	έννοια	N;SG	N;NOM;FEM;SG
arti	νόημα	arti	νόημα	N;SG	N;NOM;NEUT;SG
pelatih	εκπαιδευτής	penlatih	εκπαιδευτής	N;SG	N;NOM;MASC;SG
pelatih	εκπαιδευτή	penlatih	εκπαιδευτής	N;SG	N;ACC;MASC;SG
pelatih	γυμναστής	penlatih	γυμναστής	N;SG	N;NOM;MASC;SG
pelatih	προπονητή	penlatih	προπονητής	N;SG	N;ACC;MASC;SG
pelatih	προπονητής	penlatih	προπονητής	N;SG	N;NOM;MASC;SG
pelatih	κόουτς	penlatih	κόουτς	N;SG	N;NOM;MASC;SG
kursi	πολυθρόνα	kursi	πολυθρόνω	N;SG	N;NOM;FEM;SG
kursi	καρέκλα	kursi	καρέκλος	N;SG	N;NOM;FEM;SG
kursi	κάθισμα	kursi	κάθισμα	N;SG	N;NOM;NEUT;SG
kursi	έδρα	kursi	έδρα	N;SG	N;NOM;FEM;SG
komisi	προμήθεια	komisi	προμήθεια	N;SG	N;NOM;FEM;SG
komisi	επιτροπή	komisi	επιτροπή	N;SG	N;NOM;FEM;SG
komisi	επιτροπη	komisi	επιτροπος	N;SG	N;NOM;FEM;SG
terjun	βουτιά	terjun	βουτί	N;SG;ACT	N;NOM;FEM;SG
rute	οδός	rute	οδός	N;SG	N;NOM;FEM;SG
rute	διαδρομή	rute	διαδρομή	N;SG	N;ACC;FEM;SG
rute	δρομολόγιο	rute	δρομολόγιο	N;SG	N;NOM;NEUT;SG
pertunjukan	εμφάνιση	pertunjukan	εμφάνιση	N;SG	N;ACC;FEM;SG
pertunjukan	παράσταση	pertunjukan	παράσταση	N;SG	N;ACC;FEM;SG
berfungsi	δουλεύοντας	berfungsi	δουλεύω	V;SG;ACT	V;IPFV;V.CVB;ACT
pertumbuhan	ανάπτυξη	pertumbuhan	ανάπτυξη	N;SG	N;ACC;FEM;SG
pertumbuhan	μεγέθυνση	pertumbuhan	μεγέθυνση	N;SG	N;ACC;FEM;SG
atom	άτομο	atom	άτομο	N;SG	N;NOM;NEUT;SG
layar	οθόνη	layar	οθόνος	N;SG	N;NOM;FEM;SG
layar	πανί	layar	πανί	N;SG	N;NOM;NEUT;SG
konflik	σύγκρουση	konflik	σύγκρουση	N;SG	N;NOM;FEM;SG
konflik	σύρραξη	konflik	σύρραξη	N;SG	N;ACC;FEM;SG
sarjana	λόγιος	sarjana	λόγιος	N	N;NOM;MASC;SG
sarjana	μελετητές	sarjana	μελετητής	N	N;NOM;MASC;PL
institut	ινστιτούτο	institut	ινστιτούτο	N	N;NOM;NEUT;SG
peningkatan	βελτίωση	pentingkatan	βελτίωση	N;SG	N;ACC;FEM;SG
peningkatan	αύξηση	pentingkatan	αύξηση	N;SG	N;NOM;FEM;SG
peningkatan	προσαύξηση	pentingkatan	προσαύξηση	N;SG	N;ACC;FEM;SG
penjualan	πώληση	penjualan	πώληση	N;SG	N;NOM;FEM;SG
pesisir	ακτή	pesisir	ακτός	N	N;NOM;FEM;SG
urutan	τάξη	urutan	τάξη	N;SG	N;NOM;FEM;SG
urutan	παραγγελία	urutan	παραγγελία	N;SG	N;NOM;FEM;SG
urutan	σειρά	urutan	σειρά	N;SG	N;ACC;FEM;SG
urutan	διαταγή	urutan	διαταγή	N;SG	N;ACC;FEM;SG
urutan	αλληλουχία	urutan	αλληλουχία	N;SG	N;NOM;FEM;SG
urutan	ακολουθία	urutan	ακολουθία	N;SG	N;NOM;FEM;SG
berhenti	σταμάτα	berhenti	σταμάτα	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
hadiah	επιβράβευση	hadiah	επιβράβευση	N;SG	N;ACC;FEM;SG
hadiah	ανταμοιβή	hadiah	ανταμοιβός	N;SG	N;ACC;FEM;SG
hadiah	αμοιβή	hadiah	αμοιβός	N;SG	N;NOM;FEM;SG
hadiah	χάρισμα	hadiah	χάρισμα	N;SG	N;NOM;NEUT;SG
hadiah	δώρο	hadiah	δώρος	N;SG	N;NOM;NEUT;SG
hadiah	δωράκι	hadiah	δωράκι	N;SG	N;NOM;NEUT;SG
tekanan	πίεση	tekanan	πίεση	N;SG	N;ACC;FEM;SG
prinsip	αρχη	prinsip	αρχη	N;SG	N;ACC;FEM;SG
prinsip	αρχή	prinsip	αρχή	N;SG	N;NOM;FEM;SG
line	γραμμή	line	γραμμή	N	N;NOM;FEM;SG
line	γραμμη	line	γραμμη	N	N;NOM;FEM;SG
bulu	φτερό	bulu	φτερός	N;SG	N;NOM;NEUT;SG
bulu	γούνα	bulu	γούνας	N;SG	N;NOM;FEM;SG
bulu	τρίχωμα	bulu	τρίχωμα	N;SG	N;NOM;NEUT;SG
terjemahan	μετάφραση	terjemahan	μετάφραση	N;SG	N;ACC;FEM;SG
angkasa	ουρανού	angkasa	ουρανός	N;SG	N;GEN;NEUT;SG
angkasa	ουρανό	angkasa	ουρανός	N;SG	N;ACC;MASC;SG
angkasa	χώρος	angkasa	χώρος	N;SG	N;NOM;MASC;SG
angkasa	χώρο	angkasa	χώρος	N;SG	N;ACC;MASC;SG
angkasa	διαστημα	angkasa	διαστημα	N;SG	N;NOM;NEUT;SG
angkasa	διάστημα	angkasa	διάστημα	N;SG	N;NOM;NEUT;SG
pemilik	ιδιοκτήτη	penmilik	ιδιοκτήτης	N;SG	N;ACC;MASC;SG
pemilik	κάτοχος	penmilik	κάτοχος	N;SG	N;NOM;MASC;SG
pemilik	ιδιοκτήτρια	penmilik	ιδιοκτήτρια	N;SG	N;NOM;FEM;SG
pemilik	ιδιοκτήτης	penmilik	ιδιοκτήτης	N;SG	N;NOM;MASC;SG
pelajaran	μάθημα	pelajaran	μάθημα	N;SG	N;NOM;NEUT;SG
munisipalitas	δήμος	munisipalitas	δήμος	N	N;NOM;MASC;SG
kalah	χάνω	kalah	χάνω	V;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
kalah	χάνοντας	kalah	χάνω	V;SG	V;IPFV;V.CVB;ACT
kalah	χάνει	kalah	χάνω	V;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
kalah	χάθηκε	kalah	χάνω	V;SG	V;PFV;IND;SG;3;PST;FIN;PASS
kalah	χαμένος	kalah	χαμένος	V;SG	V;PFV;NOM;MASC;SG;V.PTCP;PASS
kalah	χαμένη	kalah	χαμένος	V;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
kalah	χάσει	kalah	χάνω	V;SG	V;PFV;NFIN;ACT
kalah	ηττήθηκε	kalah	ηττώμαι	V;SG	V;PFV;IND;SG;3;PST;FIN;PASS
kalah	νίκησε	kalah	νικώ	V;SG	V;PFV;IND;SG;3;PST;FIN;ACT
kalah	χάσω	kalah	χάσω	V;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
lintas	σταυρός	lintas	σταυρός	N;SG;ACT	N;NOM;MASC;SG
lintas	σταυρό	lintas	σταυρό	N;SG;ACT	N;NOM;NEUT;SG
bacaan	ανάγνωση	bacaan	ανάγνωση	N;SG	N;NOM;FEM;SG
bacaan	διάβασμα	bacaan	διάβασμα	N;SG	N;NOM;NEUT;SG
angin	αεράκι	angin	αεράκι	N;SG	N;NOM;NEUT;SG
angin	αύρα	angin	αύρα	N;SG	N;NOM;FEM;SG
angin	άνεμο	angin	άνεμος	N;SG	N;ACC;MASC;SG
angin	άνεμος	angin	άνεμος	N;SG	N;NOM;MASC;SG
poin	σημειο	poin	σημειο	N;SG	N;NOM;NEUT;SG
poin	σημείο	poin	σημείο	N;SG	N;NOM;NEUT;SG
mayoritas	πλειοψηφία	mayoritas	πλειοψηφία	N;SG	N;NOM;FEM;SG
mayoritas	πλειονότητα	mayoritas	πλειονότητα	N;SG	N;NOM;FEM;SG
kuda	άλογο	kuda	άλογος	N;SG	N;NOM;NEUT;SG
armada	αρμάδα	armada	αρμάδα	N;SG	N;ACC;FEM;SG
armada	στόλου	armada	στόλος	N;SG	N;GEN;MASC;SG
armada	στόλο	armada	στόλο	N;SG	N;ACC;MASC;SG
armada	στόλος	armada	στόλος	N;SG	N;NOM;MASC;SG
mempertahankan	διατηρήσει	menpertahankan	διατηρώ	V;SG;ACT	V;PFV;IND;SG;3;FIN;ACT
harapan	ελπίδα	harapan	ελπίδα	N;SG	N;NOM;FEM;SG
harapan	ελπιδα	harapan	ελπιδα	N;SG	N;NOM;FEM;SG
perhatian	προσοχή	perhatian	προσοχή	N;SG	N;NOM;FEM;SG
plat	πιάτο	plat	πιάτο	N	N;NOM;NEUT;SG
plat	πλάκες	plat	πλάκη	N	N;NOM;FEM;PL
plat	πινακίδες	plat	πινακίδα	N	N;NOM;FEM;PL
plat	πιάτα	plat	πιάτα	N	N;NOM;NEUT;PL
kartu	τράπουλα	kartu	τράπουλα	N;SG	N;NOM;FEM;SG
kartu	κάρτα	kartu	κάρτα	N;SG	N;NOM;FEM;SG
majelis	συναρμολόγηση	majelis	συναρμολόγηση	N;SG	N;NOM;FEM;SG
majelis	συνέλευση	majelis	συνέλευση	N;SG	N;NOM;FEM;SG
majelis	συμβούλιο	majelis	συμβούλιο	N;SG	N;NOM;NEUT;SG
kualitas	ποιότητας	kualitas	ποιότητα	N;SG	N;GEN;FEM;SG
kualitas	ποιότητα	kualitas	ποιότητα	N;SG	N;ACC;FEM;SG
wasit	διαιτητή	wasit	διαιτητής	N;SG	N;ACC;MASC;SG
wasit	διαιτητής	wasit	διαιτητής	N;SG	N;NOM;MASC;SG
suhu	θερμοκρασία	suhu	θερμοκρασία	N;SG	N;NOM;FEM;SG
ulama	κλήρου	ulama	κλήρου	N;SG	N;GEN;MASC;SG
menjaga	κρατώντας	menjaga	κρατώ	V;SG;ACT	V;IPFV;V.CVB;ACT
marga	επίθετο	marga	επίθετος	N;SG	N;NOM;NEUT;SG
marga	επώνυμο	marga	επώνυμο	N;SG	N;NOM;NEUT;SG
tuan	κύριε	tuan	κύριος	N;SG	N;VOC;MASC;SG
bagus	καλή	bagus	καλός	ADJ;SG	ADJ;NOM;FEM;SG
bagus	καλό	bagus	καλός	ADJ;SG	ADJ;NOM;NEUT;SG
nektar	νέκταρ	nektar	νέκταρ	N;SG	N;NOM;NEUT;SG
dilengkapi	εξοπλισμένο	dilengkapi	εξοπλίζω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
komponen	συστατικό	komponen	συστατικό	N;SG	N;NOM;NEUT;SG
komponen	συνιστώσα	komponen	συνιστώνω	N;SG	N;NOM;FEM;SG
komponen	εξάρτημα	komponen	εξάρτημα	N;SG	N;NOM;NEUT;SG
puisi	ποίημα	puisi	ποίημα	N	N;NOM;NEUT;SG
puisi	ποίηση	puisi	ποίηση	N	N;NOM;FEM;SG
puisi	ποιήματα	puisi	ποίημα	N	N;NOM;NEUT;PL
terpisah	χωριστή	terpisah	χωριστής	ADJ;SG;PASS	ADJ;NOM;FEM;SG
besi	σίδηρος	besi	σίδηρος	N;SG	N;NOM;MASC;SG
besi	σίδηρο	besi	σίδηρος	N;SG	N;NOM;NEUT;SG
besi	σιδήρου	besi	σίδηρος	N;SG	N;GEN;NEUT;SG
besi	σίδερο	besi	σίδερο	N;SG	N;NOM;NEUT;SG
simbol	συμβολισμός	simbol	συμβολισμός	N;SG	N;NOM;MASC;SG
simbol	σύμβολο	simbol	σύμβολο	N;SG	N;NOM;NEUT;SG
diperlukan	χρειαζόταν	diperlukan	χρειάζομαι	V;SG;PASS	V;IPFV;IND;SG;3;PST;FIN;PASS
diperlukan	απαιτούμενη	diperlukan	απαιτούμενος	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
diperlukan	απαιτούμενος	diperlukan	απαιτούμενος	V;SG;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
diperlukan	απαιτείται	diperlukan	απαιτώ	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
diperlukan	απαιτούμενο	diperlukan	απαιτούμενος	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
samping	πλευρα	samping	πλευρα	N;SG	N;ACC;FEM;SG
samping	πλευρά	samping	πλευρά	N;SG	N;ACC;FEM;SG
kepercayaan	εμπιστοσύνη	kepercayaan	εμπιστοσύνη	N;SG	N;ACC;FEM;SG
kepercayaan	πεποίθηση	kepercayaan	πεποίθηση	N;SG	N;ACC;FEM;SG
regional	περιφερειακή	regional	περιφερειακός	ADJ;SG	ADJ;NOM;FEM;SG
patung	γλυπτό	patung	γλυπτό	N;SG	N;NOM;NEUT;SG
patung	άγαλμα	patung	άγαλμα	N;SG	N;NOM;NEUT;SG
dibawa	τραβήχτηκε	dibawa	τραβήχω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
perpustakaan	βιβλιοθήκη	perpustakaan	βιβλιοθήκη	N;SG	N;NOM;FEM;SG
prajurit	στρατιώτης	prajurit	στρατιώτης	N;SG	N;NOM;MASC;SG
prajurit	στρατιώτη	prajurit	στρατιώτης	N;SG	N;ACC;MASC;SG
prajurit	πολεμιστής	prajurit	πολεμιστής	N;SG	N;NOM;MASC;SG
prajurit	πολεμιστή	prajurit	πολεμιστής	N;SG	N;ACC;MASC;SG
campuran	μεικτό	campuran	μεικτός	N;SG	N;NOM;NEUT;SG
campuran	μίγμα	campuran	μίγμα	N;SG	N;NOM;NEUT;SG
campuran	μείγμα	campuran	μείγμα	N;SG	N;NOM;NEUT;SG
campuran	μίξη	campuran	μίξη	N;SG	N;NOM;FEM;SG
campuran	μίγμα	campuran	μίγμα	N;SG	N;NOM;NEUT;SG
campuran	μείγμα	campuran	μείγμα	N;SG	N;NOM;NEUT;SG
komunis	κομμουνιστής	komunis	κομμουνιστής	N;SG	N;NOM;MASC;SG
karang	ύφαλο	karang	ύφαλος	N;SG	N;NOM;NEUT;SG
ide	ιδέα	ide	ιδέα	N;SG	N;NOM;FEM;SG
ide	ιδεα	ide	ιδεα	N;SG	N;NOM;FEM;SG
hakim	δικαστής	hakim	δικαστής	N;SG	N;NOM;MASC;SG
hakim	δικαστή	hakim	δικαστής	N;SG	N;VOC;MASC;SG
hakim	κριτής	hakim	κριτός	N;SG	N;NOM;MASC;SG
hakim	χακίμ	hakim	χακίμ	N;SG	N
hakim	δικαστής	hakim	δικαστής	N;SG	N;NOM;MASC;SG
istrinya	γυναίκα	istri	γυναίκα	N;SG	N;NOM;FEM;SG
istrinya	σύζυγος	istri	σύζυγος	N;SG	N;NOM;MASC;SG
istrinya	σύζυγο	istri	σύζυγος	N;SG	N;ACC;FEM;SG
logam	μέταλλο	logam	μέταλλο	N;SG	N;NOM;NEUT;SG
peringatan	ειδοποίηση	peringatan	ειδοποίηση	N;SG	N;NOM;FEM;SG
peringatan	συναγερμός	peringatan	συναγερμός	N;SG	N;NOM;MASC;SG
peringatan	προειδοποίηση	peringatan	προειδοποίηση	N;SG	N;ACC;FEM;SG
pendapat	αποψη	pendapat	αποψη	N;SG	N;NOM;FEM;SG
pendapat	γνωμη	pendapat	γνωμη	N;SG	N;VOC;FEM;SG
pendapat	γνώμη	pendapat	γνώμη	N;SG	N;ACC;FEM;SG
lukisan	πίνακας	lukisan	πίνακα	N;SG	N;NOM;MASC;SG
lukisan	πίνακα	lukisan	πίνακα	N;SG	N;ACC;MASC;SG
kecelakaan	ατύχημα	kecelakaan	ατύχημα	N;SG	N;NOM;NEUT;SG
kecelakaan	δυστύχημα	kecelakaan	δυστύχημα	N;SG	N;NOM;NEUT;SG
kecelakaan	συντριβή	kecelakaan	συντριβός	N;SG	N;ACC;FEM;SG
kecelakaan	κρας	kecelakaan	κρας	N;SG	N;NEUT;SG
perjuangan	αγώνας	perjuangan	αγώνας	N;SG	N;NOM;MASC;SG
perjuangan	πάλη	perjuangan	πάλη	N;SG	N;NOM;FEM;SG
keberadaan	ύπαρξη	keberadaan	ύπαρξη	N;SG	N;ACC;FEM;SG
saham	απόθεμα	saham	απόθεμα	N;SG	N;NOM;NEUT;SG
dihasilkan	παράγεται	dihasilkan	παράγω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dihasilkan	παράγεται	dihasilkan	παράγω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
adik	αδελφή	adik	αδελφή	N;SG	N;NOM;FEM;SG
adik	αδερφή	adik	αδερφή	N;SG	N;NOM;FEM;SG
pengalaman	εμπειρία	pengalaman	εμπειρία	N;SG	N;ACC;FEM;SG
pengalaman	πείρα	pengalaman	πείρα	N;SG	N;NOM;FEM;SG
bapak	πατερα	bapak	πατέρα	N;SG	N;VOC;MASC;SG
bapak	πατέρας	bapak	πατέρα	N;SG	N;NOM;MASC;SG
bapak	πατέρα	bapak	πατέρα	N;SG	N;ACC;MASC;SG
bapak	πάτερ	bapak	πάτερ	N;SG	N;VOC;MASC;SG
seringkali	συχνα	seringkali	συχνα	ADV	ADV
