que	это	que	это	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
hospital	больнице	hospital	больница	N;MASC;SG	N;INAN;DAT;FEM;SG
histórias	истории	história	история	N;FEM;PL	N;INAN;NOM;FEM;PL
histórias	рассказы	história	рассказ	N;FEM;PL	N;INAN;NOM;MASC;PL
mão	рука	mão	рука	N;FEM;SG	N;INAN;NOM;FEM;SG
mão	руку	mão	рука	N;FEM;SG	N;INAN;ACC;FEM;SG
filosofia	философия	filosofia	философия	N;FEM;SG	N;INAN;NOM;FEM;SG
filosofia	философии	filosofia	философия	N;FEM;SG	N;INAN;NOM;FEM;SG
pertence	принадлежит	pertencer	принадлежать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
efeito	эффект	efeito	эффект	N;MASC;SG	N;INAN;NOM;MASC;SG
antigos	древних	antigo	древний	ADJ;MASC;PL	ADJ;GEN;PL
antigos	древние	antigo	древний	ADJ;MASC;PL	ADJ;NOM;PL
viagem	проезд	viagem	проезд	N;FEM;SG	N;INAN;NOM;MASC;SG
viagem	путешествие	viagem	путешествие	N;FEM;SG	N;INAN;NOM;NEUT;SG
viagem	путешествие	viagem	путешествие	N;FEM;SG	N;INAN;NOM;NEUT;SG
viagem	поездка	viagem	поездка	N;FEM;SG	N;INAN;NOM;FEM;SG
viagem	трип	viagem	трип	N;FEM;SG	N;INAN;NOM;MASC;SG
viagem	путешествие	viagem	путешествие	N;FEM;SG	N;INAN;NOM;NEUT;SG
sousa	соуза	sousa	соуз	N;FEM;SG	N;ANIM;NOM;MASC;SG
construído	построенный	construir	строить	V;MASC;SG;V.PTCP	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
construído	построено	construir	строить	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
construído	построена	construir	строить	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
construído	построен	construir	строить	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
construído	построено	construir	строить	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
construído	построен	construir	строить	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
leandro	леандро	leandro	леандро	N;MASC;SG	N;INAN;NOM;MASC;SG
martin	мартин	martin	мартина	N;MASC;SG	N;ANIM;NOM;MASC;SG
martin	мартен	martin	мартен	N;MASC;SG	N;ANIM;NOM;MASC;SG
peças	плитки	peça	плиток	N;FEM;PL	N;INAN;NOM;FEM;PL
peças	запчасти	peça	запчасть	N;FEM;PL	N;INAN;NOM;FEM;PL
peças	частей	peça	часть	N;FEM;PL	N;INAN;GEN;FEM;PL
peças	части	peça	часть	N;FEM;PL	N;INAN;NOM;FEM;PL
peças	куски	peça	кусок	N;FEM;PL	N;INAN;NOM;MASC;PL
peças	кусочки	peça	кусочек	N;FEM;PL	N;INAN;NOM;MASC;PL
castro	кастро	castro	кастро	N;MASC;SG	N;ANIM;NOM;MASC;SG
seção	секция	seção	секция	N;FEM;SG	N;INAN;NOM;FEM;SG
seção	раздел	seção	раздел	N;FEM;SG	N;INAN;NOM;MASC;SG
coração	сердце	coração	сердце	N;MASC;SG	N;INAN;NOM;NEUT;SG
coração	сердцу	coração	сердце	N;MASC;SG	N;INAN;DAT;NEUT;SG
golos	целей	golo	цель	N;MASC;PL	N;INAN;GEN;FEM;PL
golos	цели	golo	цель	N;MASC;PL	N;INAN;NOM;FEM;PL
ricardo	ричард	ricardo	ричард	N;MASC;SG	N;ANIM;NOM;MASC;SG
ricardo	рикардо	ricardo	рикардо	N;MASC;SG	N;ANIM;NOM;MASC;SG
tradicional	традиционный	tradicional	традиционный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
tradicional	традиционная	tradicional	традиционный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
tradicional	традиционное	tradicional	традиционный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
american	американец	american	американец	N;MASC;SG	N;ANIM;NOM;MASC;SG
colégio	коллегия	colégio	коллегия	N;MASC;SG	N;INAN;NOM;FEM;SG
colégio	колледж	colégio	колледж	N;MASC;SG	N;INAN;NOM;MASC;SG
guarda	гвардия	guarda	гвардия	N;FEM;SG	N;INAN;NOM;FEM;SG
guarda	охрана	guarda	охрана	N;FEM;SG	N;INAN;NOM;FEM;SG
guarda	охранник	guarda	охранник	N;FEM;SG	N;ANIM;NOM;MASC;SG
guarda	гуарда	guarda	гуард	N;FEM;SG	N;INAN;NOM;MASC;SG
motor	мотор	motor	мотор	N;MASC;SG	N;INAN;NOM;MASC;SG
motor	двигатель	motor	двигатель	N;MASC;SG	N;INAN;NOM;MASC;SG
motor	движок	motor	движок	N;MASC;SG	N;INAN;NOM;MASC;SG
motor	двигателя	motor	двигатель	N;MASC;SG	N;INAN;GEN;MASC;SG
motor	мотор	motor	мотор	N;MASC;SG	N;INAN;NOM;MASC;SG
desempenho	исполнение	desempenho	исполнение	N;MASC;SG	N;INAN;NOM;NEUT;SG
desempenho	производительность	desempenho	производительность	N;MASC;SG	N;INAN;NOM;FEM;SG
línguas	языки	língua	язык	N;FEM;PL	N;INAN;NOM;MASC;PL
línguas	языках	língua	язык	N;FEM;PL	N;INAN;ESS;MASC;PL
efeitos	последствия	efeito	последствие	N;MASC;PL	N;INAN;NOM;NEUT;PL
efeitos	эффекты	efeito	эффект	N;MASC;PL	N;INAN;NOM;MASC;PL
reis	королей	rei	король	N;MASC;PL	N;ANIM;GEN;MASC;PL
reis	короли	rei	король	N;MASC;PL	N;ANIM;NOM;MASC;PL
visão	зрение	visão	зрение	N;FEM;SG	N;INAN;NOM;NEUT;SG
visão	видение	visão	видение	N;FEM;SG	N;INAN;NOM;NEUT;SG
especiais	специальные	especial	специальный	ADJ;MASC;PL	ADJ;NOM;PL
cores	цвета	cor	цвет	N;FEM;PL	N;INAN;NOM;MASC;PL
cores	цвета	cor	цвет	N;FEM;PL	N;INAN;NOM;MASC;PL
cores	цвета	cor	цвет	N;FEM;PL	N;INAN;NOM;MASC;PL
cores	цвета	cor	цвет	N;FEM;PL	N;INAN;NOM;MASC;PL
guilherme	вильгельм	guilherme	вильгельм	N;MASC;SG	N;ANIM;NOM;MASC;SG
guilherme	вильгельм	guilherme	вильгельм	N;MASC;SG	N;ANIM;NOM;MASC;SG
guilherme	гильерме	guilherme	гильерм	N;MASC;SG	N;ANIM;NOM;MASC;SG
ajudar	помогаю	ajudar	помогать	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
ajudar	помогите	ajudar	помочь	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
ajudar	помочь	ajudar	помочь	V;NFIN	V;PFV;NFIN;ACT
humano	человеческое	humano	человеческий	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
humano	человеческая	humano	человеческий	ADJ;MASC;SG	ADJ;NOM;FEM;SG
sítio	место	sítio	место	N;MASC;SG	N;INAN;NOM;NEUT;SG
sítio	сайт	sítio	сайт	N;MASC;SG	N;INAN;NOM;MASC;SG
conflito	конфликт	conflito	конфликт	N;MASC;SG	N;INAN;NOM;MASC;SG
conflito	коллизия	conflito	коллизия	N;MASC;SG	N;INAN;NOM;FEM;SG
dinheiro	кэш	dinheiro	кэш	N;MASC;SG	N;INAN;NOM;MASC;SG
imprensa	пресса	imprensa	пресса	N;FEM;SG	N;INAN;NOM;FEM;SG
imprensa	пресс	imprensa	пресс	N;FEM;SG	N;INAN;NOM;MASC;SG
dvd	dvd	dvd	dvd	N;MASC;SG	N;INAN;NOM;MASC;SG
tour	тур	tour	тур	N;MASC;SG	N;INAN;NOM;MASC;SG
finais	окончаний	final	окончание	N;MASC;PL	N;INAN;GEN;NEUT;PL
inicial	первоначальный	inicial	первоначальный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
inicial	первоначального	inicial	первоначальный	ADJ;MASC;SG	ADJ;GEN;MASC;SG
inicial	начальная	inicial	начальный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
inicial	первоначальная	inicial	первоначальный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
inicial	начальный	inicial	начальный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
rapidamente	быстро	rapidamente	быстро	ADV	ADV
fundado	основанное	fundar	основать	V;MASC;SG;V.PTCP	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
fundado	основано	fundar	основать	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
fundado	основанная	fundar	основать	V;MASC;SG;V.PTCP	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
fundado	основана	fundar	основать	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
fundado	основанный	fundar	основать	V;MASC;SG;V.PTCP	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
fundado	основан	fundar	основать	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
porta	дверь	porta	дверь	N;FEM;SG	N;INAN;NOM;FEM;SG
porta	порта	porta	порт	N;FEM;SG	N;INAN;GEN;MASC;SG
lugares	места	lugar	место	N;MASC;PL	N;INAN;NOM;NEUT;PL
lugares	местами	lugar	место	N;MASC;PL	N;INAN;INS;NEUT;PL
lugares	места	lugar	место	N;MASC;PL	N;INAN;NOM;NEUT;PL
lugares	сиденья	lugar	сиденье	N;MASC;PL	N;INAN;NOM;NEUT;PL
relacionados	связанные	relacionar	связать	V;MASC;PL;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
marco	марко	marco	марко	N;MASC;SG	N;ANIM;NOM;MASC;SG
oficialmente	официально	oficialmente	официально	ADV	ADV
superfície	поверхность	superfície	поверхность	N;FEM;SG	N;INAN;NOM;FEM;SG
ações	доли	ação	доля	N;FEM;PL	N;INAN;NOM;FEM;PL
ações	акции	ação	акция	N;FEM;PL	N;INAN;NOM;FEM;PL
ações	действия	ação	действие	N;FEM;PL	N;INAN;NOM;NEUT;PL
ações	меры	ação	мера	N;FEM;PL	N;INAN;NOM;FEM;PL
comentário	комментарий	comentário	комментарий	N;MASC;SG	N;INAN;NOM;MASC;SG
comentário	комментарий	comentário	комментарий	N;MASC;SG	N;INAN;NOM;MASC;SG
medida	мера	medida	мера	N;FEM;SG	N;INAN;NOM;FEM;SG
medida	меру	medida	мера	N;FEM;SG	N;INAN;ACC;FEM;SG
branca	уайт	branco	уайт	N;FEM;SG	N;ANIM;NOM;MASC;SG
branca	бранка	branco	бранк	N;FEM;SG	N;INAN;NOM;FEM;SG
jack	джэк	jack	джэк	N;MASC;SG	N;ANIM;NOM;MASC;SG
jack	джек	jack	джек	N;MASC;SG	N;ANIM;NOM;MASC;SG
oriental	восточной	oriental	восточный	ADJ;MASC;SG	ADJ;INS;FEM;SG
oriental	восточная	oriental	восточный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
oriental	восточное	oriental	восточный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
oriental	восточная	oriental	восточный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
oriental	восточной	oriental	восточный	ADJ;MASC;SG	ADJ;INS;FEM;SG
oriental	восточное	oriental	восточный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
decidiu	решило	decidir	решить	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;ACT
decidiu	решила	decidir	решить	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
decidiu	решено	decidir	решить	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
constituição	конституция	constituição	конституция	N;FEM;SG	N;INAN;NOM;FEM;SG
auto	авто	auto	авто	N;MASC;SG	N;INAN;NOM;NEUT;SG
memória	воспоминание	memória	воспоминание	N;FEM;SG	N;INAN;NOM;NEUT;SG
memória	память	memória	память	N;FEM;SG	N;INAN;NOM;FEM;SG
memória	воспоминание	memória	воспоминание	N;FEM;SG	N;INAN;NOM;NEUT;SG
memória	памяти	memória	память	N;FEM;SG	N;INAN;GEN;FEM;SG
biblioteca	библиотека	biblioteca	библиотека	N;FEM;SG	N;INAN;NOM;FEM;SG
medicina	медицина	medicina	медицина	N;FEM;SG	N;INAN;NOM;FEM;SG
medicina	лекарство	medicina	лекарство	N;FEM;SG	N;INAN;NOM;NEUT;SG
medicina	медицины	medicina	медицина	N;FEM;SG	N;INAN;GEN;FEM;SG
peça	кусочек	peça	кусочек	N;FEM;SG	N;INAN;NOM;MASC;SG
peça	кусок	peça	кусок	N;FEM;SG	N;INAN;NOM;MASC;SG
semanas	недели	semana	неделя	N;FEM;PL	N;INAN;NOM;FEM;PL
semanas	недель	semana	неделя	N;FEM;PL	N;INAN;GEN;FEM;PL
propriedade	собственности	propriedade	собственность	N;FEM;SG	N;INAN;GEN;FEM;SG
propriedade	свойство	propriedade	свойство	N;FEM;SG	N;INAN;NOM;NEUT;SG
propriedade	имущество	propriedade	имущество	N;FEM;SG	N;INAN;NOM;NEUT;SG
propriedade	собственность	propriedade	собственность	N;FEM;SG	N;INAN;NOM;FEM;SG
propriedade	недвижимость	propriedade	недвижимость	N;FEM;SG	N;INAN;NOM;FEM;SG
propriedade	владение	propriedade	владение	N;FEM;SG	N;INAN;NOM;NEUT;SG
propriedade	собственность	propriedade	собственность	N;FEM;SG	N;INAN;NOM;FEM;SG
fundador	основатель	fundador	основатель	N;MASC;SG	N;ANIM;NOM;MASC;SG
fundador	основателя	fundador	основатель	N;MASC;SG	N;ANIM;GEN;MASC;SG
regra	правило	regra	правило	N;FEM;SG	N;INAN;NOM;NEUT;SG
tratamento	лечение	tratamento	лечение	N;MASC;SG	N;INAN;NOM;NEUT;SG
tratamento	обращение	tratamento	обращение	N;MASC;SG	N;INAN;NOM;NEUT;SG
temas	темы	tema	тема	N;MASC;PL	N;INAN;NOM;FEM;PL
temas	темы	tema	тема	N;MASC;PL	N;INAN;NOM;FEM;PL
passando	пройдя	passar	пройти	V;V.MSDR	V;PFV;PST;V.CVB;ACT
rodrigues	родригес	rodrigues	родригес	N;MASC;SG	N;ANIM;NOM;MASC;SG
perdeu	потерянный	perder	потерянный	V;IND;SG;3;PST;FIN	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
perdeu	потеряна	perder	терять	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;PST;V.PTCP;PASS
perdeu	потерял	perder	терять	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
perdeu	потерян	perder	терять	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;PST;V.PTCP;PASS
perdeu	проиграл	perder	проиграть	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
aberto	открыть	abrir	открыть	V;MASC;SG;V.PTCP	V;PFV;NFIN;ACT
aberto	открытый	abrir	открыть	V;MASC;SG;V.PTCP	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
aberto	открытая	abrir	открыть	V;MASC;SG;V.PTCP	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
aberto	открыл	abrir	открыть	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
aberto	открыт	abrir	открыть	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
passagem	проход	passagem	проход	N;FEM;SG	N;INAN;NOM;MASC;SG
novela	роман	novela	роман	N;FEM;SG	N;INAN;NOM;MASC;SG
novela	повесть	novela	повесть	N;FEM;SG	N;INAN;NOM;FEM;SG
novela	новелла	novela	новелло	N;FEM;SG	N;INAN;NOM;FEM;SG
falar	поговорить	falar	говорить	V;NFIN	V;PFV;NFIN;ACT
falar	говорить	falar	говорить	V;NFIN	V;IPFV;NFIN;ACT
falar	говорите	falar	говорить	V;NFIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
falar	говорить	falar	говорить	V;NFIN	V;IPFV;NFIN;ACT
falar	говори	falar	говорить	V;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
carta	буква	carta	буква	N;FEM;SG	N;INAN;NOM;FEM;SG
carta	письмо	carta	письмо	N;FEM;SG	N;INAN;NOM;NEUT;SG
notas	банкноты	nota	банкнот	N;FEM;PL	N;INAN;NOM;FEM;PL
notas	купюры	nota	купюра	N;FEM;PL	N;INAN;NOM;FEM;PL
notas	записки	nota	записка	N;FEM;PL	N;INAN;NOM;FEM;PL
notas	примечания	nota	примечание	N;FEM;PL	N;INAN;NOM;NEUT;PL
notas	ноты	nota	нота	N;FEM;PL	N;INAN;NOM;FEM;PL
notas	заметки	nota	заметка	N;FEM;PL	N;INAN;NOM;FEM;PL
dando	даю	dar	давать	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
dando	отдаю	dar	отдать	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
proteção	защита	proteção	защита	N;FEM;SG	N;INAN;NOM;FEM;SG
proteção	защита	proteção	защита	N;FEM;SG	N;INAN;NOM;FEM;SG
proteção	охрана	proteção	охрана	N;FEM;SG	N;INAN;NOM;FEM;SG
alemã	немец	alemã	немец	N;FEM;SG	N;ANIM;NOM;MASC;SG
alemã	германии	alemã	германия	N;FEM;SG	N;INAN;ESS;NEUT;SG
sonora	сонора	sonoro	сонор	N;FEM;SG	N;INAN;NOM;MASC;SG
carro	машину	carro	машина	N;MASC;SG	N;INAN;ACC;FEM;SG
carro	автомобиль	carro	автомобиль	N;MASC;SG	N;INAN;NOM;MASC;SG
carro	вагон	carro	вагон	N;MASC;SG	N;INAN;NOM;MASC;SG
carro	машина	carro	машина	N;MASC;SG	N;INAN;NOM;FEM;SG
japonês	японии	japonês	япония	N;MASC;SG	N;INAN;NOM;FEM;SG
geração	поколение	geração	поколение	N;FEM;SG	N;INAN;NOM;NEUT;SG
frequentemente	часто	frequentemente	часто	ADV	ADV
frequentemente	нередко	frequentemente	нередко	ADV	ADV
frequentemente	часто	frequentemente	часто	ADV	ADV
frequentemente	зачастую	frequentemente	зачастую	ADV	ADV
necessidade	потребность	necessidade	потребность	N;FEM;SG	N;INAN;NOM;FEM;SG
necessidade	нужда	necessidade	нужда	N;FEM;SG	N;INAN;NOM;FEM;SG
necessidade	необходимость	necessidade	необходимость	N;FEM;SG	N;INAN;NOM;FEM;SG
fortaleza	форталеза	fortaleza	форталез	N;FEM;SG	N;INAN;NOM;FEM;SG
fortaleza	крепость	fortaleza	крепость	N;FEM;SG	N;INAN;NOM;FEM;SG
fortaleza	форт	fortaleza	форт	N;FEM;SG	N;INAN;NOM;MASC;SG
fortaleza	крепость	fortaleza	крепость	N;FEM;SG	N;INAN;NOM;FEM;SG
solicitação	привлечение	solicitação	привлечение	N;FEM;SG	N;INAN;NOM;NEUT;SG
solicitação	просьба	solicitação	просьба	N;FEM;SG	N;INAN;NOM;FEM;SG
solicitação	просьбе	solicitação	просьба	N;FEM;SG	N;INAN;DAT;FEM;SG
solicitação	запрос	solicitação	запрос	N;FEM;SG	N;INAN;NOM;MASC;SG
taça	чаша	taça	чаша	N;FEM;SG	N;INAN;NOM;FEM;SG
taça	чашу	taça	чаша	N;FEM;SG	N;INAN;ACC;FEM;SG
taça	чашка	taça	чашка	N;FEM;SG	N;INAN;NOM;FEM;SG
taça	чаша	taça	чаша	N;FEM;SG	N;INAN;NOM;FEM;SG
taça	кубок	taça	кубок	N;FEM;SG	N;INAN;NOM;MASC;SG
internacionais	международные	internacional	международный	ADJ;MASC;PL	ADJ;NOM;PL
bronze	бронза	bronze	бронза	N;MASC;SG	N;INAN;NOM;FEM;SG
romana	роман	romano	роман	N;FEM;SG	N;INAN;NOM;MASC;SG
romana	романа	romano	роман	N;FEM;SG	N;INAN;GEN;MASC;SG
áustria	австрии	áustria	австрия	N;FEM;SG	N;INAN;NOM;FEM;SG
áustria	австрии	áustria	австрия	N;FEM;SG	N;INAN;NOM;FEM;SG
áustria	австрия	áustria	австрия	N;FEM;SG	N;INAN;NOM;FEM;SG
incluem	включить	incluir	включить	V;IND;PL;3;PRS;FIN	V;PFV;NFIN;ACT
incluem	включать	incluir	включать	V;IND;PL;3;PRS;FIN	V;IPFV;NFIN;ACT
descoberta	открытие	descoberta	открытие	N;FEM;SG	N;INAN;NOM;NEUT;SG
descoberta	обнаружение	descoberta	обнаружение	N;FEM;SG	N;INAN;NOM;NEUT;SG
satélite	спутник	satélite	спутник	N;MASC;SG	N;INAN;NOM;MASC;SG
participar	участвующие	participar	участвовать	V;NFIN	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
participar	участвовавшие	participar	участвовать	V;NFIN	V;IPFV;NOM;PL;PST;V.PTCP;ACT
participar	участвующих	participar	участвовать	V;NFIN	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
participar	присоединиться	participar	присоединиться	V;NFIN	V;PFV;NFIN;MID
participar	присоединяйтесь	participar	присоединяться	V;NFIN	V;IPFV;IMP;PL;2;FIN;MID
participar	участвовать	participar	участвовать	V;NFIN	V;IPFV;NFIN;ACT
botânico	ботаник	botânico	ботаник	N;MASC;SG	N;ANIM;NOM;MASC;SG
nacionais	граждане	nacional	гражданин	N;MASC;PL	N;ANIM;NOM;MASC;PL
mata	мата	matar	мат	N;FEM;SG	N;INAN;GEN;MASC;SG
negro	чёрное	negro	черный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
negro	черный	negro	черный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
negro	чёрный	negro	чёрный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
gestão	менеджмент	gestão	менеджмент	N;FEM;SG	N;INAN;NOM;MASC;SG
gestão	руководство	gestão	руководство	N;FEM;SG	N;INAN;NOM;NEUT;SG
gestão	управление	gestão	управление	N;FEM;SG	N;INAN;NOM;NEUT;SG
trilha	трек	trilha	трек	N;FEM;SG	N;INAN;NOM;MASC;SG
trilha	дорожка	trilha	дорожка	N;FEM;SG	N;INAN;NOM;FEM;SG
trilha	след	trilha	след	N;FEM;SG	N;INAN;NOM;MASC;SG
marcos	вехи	marco	веха	N;MASC;PL	N;INAN;NOM;FEM;PL
marcos	этапы	marco	этап	N;MASC;PL	N;INAN;NOM;MASC;PL
luis	луис	lui	луис	N;MASC;SG	N;ANIM;NOM;MASC;SG
luis	людовик	lui	людовик	N;MASC;SG	N;ANIM;NOM;MASC;SG
luis	луи	lui	луи	N;MASC;SG	N;ANIM;NOM;MASC;SG
luis	луис	lui	луис	N;MASC;SG	N;ANIM;NOM;MASC;SG
lago	лаго	lago	лаго	N;MASC;SG	N;INAN;NOM;MASC;SG
