yang	это	yang	это	PRO	PRO;INAN;NOM;NEUT;SG
poin	точка	poin	точка	N;SG	N;INAN;NOM;FEM;SG
poin	очко	poin	очко	N;SG	N;INAN;NOM;NEUT;SG
mayoritas	большинство	mayoritas	большинство	N;SG	N;INAN;NOM;NEUT;SG
kuda	лошадь	kuda	лошадь	N;SG	N;ANIM;NOM;FEM;SG
kuda	лошадка	kuda	лошадка	N;SG	N;INAN;NOM;FEM;SG
kuda	конь	kuda	конь	N;SG	N;ANIM;NOM;MASC;SG
armada	армада	armada	армада	N;SG	N;INAN;NOM;FEM;SG
armada	флота	armada	флот	N;SG	N;INAN;GEN;MASC;SG
armada	флот	armada	флот	N;SG	N;INAN;NOM;MASC;SG
harapan	хоуп	harapan	хоупоть	N;SG	N;ANIM;NOM;MASC;SG
harapan	надежда	harapan	надежда	N;SG	N;INAN;NOM;FEM;SG
perhatian	вниманию	perhatian	внимание	N;SG	N;INAN;DAT;NEUT;SG
perhatian	внимание	perhatian	внимание	N;SG	N;INAN;NOM;NEUT;SG
plat	тарелку	plat	тарелка	N	N;INAN;ACC;FEM;SG
plat	плита	plat	плита	N	N;INAN;NOM;FEM;SG
plat	тарелка	plat	тарелка	N	N;INAN;NOM;FEM;SG
plat	тарелки	plat	тарелка	N	N;INAN;NOM;FEM;PL
plat	пластины	plat	пластина	N	N;INAN;NOM;FEM;PL
kartu	карта	kartu	карта	N;SG	N;INAN;NOM;FEM;SG
kartu	карту	kartu	карта	N;SG	N;INAN;ACC;FEM;SG
kartu	карточка	kartu	карточка	N;SG	N;INAN;NOM;FEM;SG
majelis	сборки	majelis	сборка	N;SG	N;INAN;GEN;FEM;SG
majelis	сборка	majelis	сборка	N;SG	N;INAN;NOM;FEM;SG
majelis	собрание	majelis	собрание	N;SG	N;INAN;NOM;NEUT;SG
majelis	ассамблея	majelis	ассамблея	N;SG	N;INAN;NOM;FEM;SG
majelis	совет	majelis	совет	N;SG	N;INAN;NOM;MASC;SG
majelis	совета	majelis	совет	N;SG	N;INAN;GEN;MASC;SG
kualitas	качество	kualitas	качество	N;SG	N;INAN;NOM;NEUT;SG
wasit	судья	wasit	судья	N;SG	N;ANIM;NOM;MASC;SG
wasit	рефери	wasit	реферь	N;SG	N;ANIM;NOM;MASC;SG
wasit	арбитр	wasit	арбитр	N;SG	N;ANIM;NOM;MASC;SG
suhu	температуру	suhu	температура	N;SG	N;INAN;ACC;FEM;SG
suhu	температура	suhu	температура	N;SG	N;INAN;NOM;FEM;SG
suhu	температура	suhu	температура	N;SG	N;INAN;NOM;FEM;SG
punya	есть	punya	быть	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
punya	получила	punya	получить	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
punya	получил	punya	получить	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
menjaga	охраняет	menjaga	охранять	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
marga	фамилия	marga	фамилия	N;SG	N;INAN;NOM;FEM;SG
tuan	сэр	tuan	сэр	N;SG	N;ANIM;NOM;MASC;SG
tuan	сер	tuan	сер	N;SG	N;INAN;NOM;MASC;SG
bagus	хорош	bagus	хороший	ADJ;SG	ADJ;MASC;SG
bagus	хороша	bagus	хороший	ADJ;SG	ADJ;FEM;SG
bagus	хороший	bagus	хороший	ADJ;SG	ADJ;NOM;MASC;SG
bagus	хорошее	bagus	хороший	ADJ;SG	ADJ;NOM;NEUT;SG
nektar	нектар	nektar	нектар	N;SG	N;INAN;NOM;MASC;SG
uefa	уефа	uefa	уефа	N	N;INAN;GEN;MASC;SG
komponen	компонент	komponen	компонент	N;SG	N;INAN;NOM;MASC;SG
puisi	стих	puisi	стих	N	N;INAN;NOM;MASC;SG
puisi	стихотворение	puisi	стихотворение	N	N;INAN;NOM;NEUT;SG
puisi	стихи	puisi	стихи	N	N;INAN;NOM;MASC;PL
puisi	поэзия	puisi	поэзия	N	N;INAN;NOM;FEM;SG
puisi	стихи	puisi	стихи	N	N;INAN;NOM;MASC;PL
terpisah	отдельная	terpisah	отдельный	ADJ;SG;PASS	ADJ;NOM;FEM;SG
terpisah	отдельный	terpisah	отдельный	ADJ;SG;PASS	ADJ;NOM;MASC;SG
terpisah	отдельное	terpisah	отдельный	ADJ;SG;PASS	ADJ;NOM;NEUT;SG
besi	утюг	besi	утюг	N;SG	N;INAN;NOM;MASC;SG
besi	железо	besi	железо	N;SG	N;INAN;NOM;NEUT;SG
simbol	символизм	simbol	символизм	N;SG	N;INAN;NOM;MASC;SG
simbol	символ	simbol	символ	N;SG	N;INAN;NOM;MASC;SG
diperlukan	требуемое	diperlukan	требовать	V;SG;PASS	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
samping	сторона	samping	сторона	N;SG	N;INAN;NOM;FEM;SG
samping	стороне	samping	сторона	N;SG	N;INAN;DAT;FEM;SG
kepercayaan	доверие	kepercayaan	доверие	N;SG	N;INAN;NOM;NEUT;SG
kepercayaan	вера	kepercayaan	вера	N;SG	N;INAN;NOM;FEM;SG
regional	региональная	regional	региональный	ADJ;SG	ADJ;NOM;FEM;SG
regional	региональный	regional	региональный	ADJ;SG	ADJ;NOM;MASC;SG
patung	скульптура	patung	скульптура	N;SG	N;INAN;NOM;FEM;SG
patung	скульптура	patung	скульптура	N;SG	N;INAN;NOM;FEM;SG
patung	статуя	patung	статуя	N;SG	N;INAN;NOM;FEM;SG
dibawa	принято	dibawa	принять	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
perpustakaan	библиотека	perpustakaan	библиотека	N;SG	N;INAN;NOM;FEM;SG
prajurit	солдат	prajurit	солдат	N;SG	N;ANIM;NOM;MASC;SG
prajurit	воин	prajurit	воин	N;SG	N;ANIM;NOM;MASC;SG
prajurit	солдат	prajurit	солдат	N;SG	N;ANIM;NOM;MASC;SG
campuran	микс	campuran	микс	N;SG	N;INAN;NOM;MASC;SG
campuran	смесь	campuran	смесь	N;SG	N;INAN;NOM;FEM;SG
ide	ide	ide	ide	N;SG	N;INAN;NOM;MASC;SG
ide	идея	ide	идея	N;SG	N;INAN;NOM;FEM;SG
hakim	судья	hakim	судья	N;SG	N;ANIM;NOM;MASC;SG
hakim	хаким	hakim	хакой	N;SG	N;ANIM;NOM;MASC;SG
hakim	магистрат	hakim	магистрат	N;SG	N;ANIM;NOM;MASC;SG
istrinya	жене	istri	жена	N;SG	N;ANIM;DAT;FEM;SG
istrinya	жена	istri	жена	N;SG	N;ANIM;NOM;FEM;SG
logam	металла	logam	металл	N;SG	N;INAN;GEN;MASC;SG
logam	метал	logam	метал	N;SG	N;INAN;NOM;MASC;SG
logam	металл	logam	металл	N;SG	N;INAN;NOM;MASC;SG
peringatan	тревога	peringatan	тревога	N;SG	N;INAN;NOM;FEM;SG
peringatan	оповещение	peringatan	оповещение	N;SG	N;INAN;NOM;NEUT;SG
peringatan	предупреждение	peringatan	предупреждение	N;SG	N;INAN;NOM;NEUT;SG
peringatan	предостережение	peringatan	предостережение	N;SG	N;INAN;NOM;NEUT;SG
pendapat	мнение	pendapat	мнение	N;SG	N;INAN;NOM;NEUT;SG
pendapat	мнение	pendapat	мнение	N;SG	N;INAN;NOM;NEUT;SG
lukisan	картина	lukisan	картина	N;SG	N;INAN;NOM;FEM;SG
lukisan	живопись	lukisan	живопись	N;SG	N;INAN;NOM;FEM;SG
lukisan	рисование	lukisan	рисование	N;SG	N;INAN;NOM;NEUT;SG
lukisan	живопись	lukisan	живопись	N;SG	N;INAN;NOM;FEM;SG
semuanya	все	semua	все	PRO	PRO;INAN;NOM;NEUT;SG
semuanya	всё	semua	все	PRO	PRO;INAN;NOM;NEUT;SG
semuanya	всем	semua	все	PRO	PRO;ANIM;DAT;PL
semuanya	всех	semua	все	PRO	PRO;ANIM;ACC;PL
semuanya	все	semua	все	PRO	PRO;INAN;NOM;NEUT;SG
kecelakaan	авария	kecelakaan	авария	N;SG	N;INAN;NOM;FEM;SG
kecelakaan	случайность	kecelakaan	случайность	N;SG	N;INAN;NOM;FEM;SG
kecelakaan	дтп	kecelakaan	дтп	N;SG	N;INAN;NOM;NEUT;SG
kecelakaan	авария	kecelakaan	авария	N;SG	N;INAN;NOM;FEM;SG
kecelakaan	дтп	kecelakaan	дтп	N;SG	N;INAN;NOM;NEUT;SG
perjuangan	борьба	perjuangan	борьба	N;SG	N;INAN;NOM;FEM;SG
keberadaan	существование	keberadaan	существование	N;SG	N;INAN;NOM;NEUT;SG
keberadaan	бытие	keberadaan	бытие	N;SG	N;INAN;NOM;NEUT;SG
klasik	классика	klasik	классик	N;SG	N;INAN;NOM;FEM;SG
klasik	классику	klasik	классика	N;SG	N;INAN;ACC;FEM;SG
klasik	классика	klasik	классик	N;SG	N;INAN;NOM;FEM;SG
klasik	классика	klasik	классик	N;SG	N;INAN;NOM;FEM;SG
saham	наличии	saham	наличие	N;SG	N;INAN;ESS;NEUT;SG
dihasilkan	произведено	dihasilkan	произвести	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
adik	сестра	adik	сестра	N;SG	N;ANIM;NOM;FEM;SG
pengalaman	опыт	pengalaman	опыт	N;SG	N;INAN;NOM;MASC;SG
pengalaman	опытом	pengalaman	опыт	N;SG	N;INAN;INS;MASC;SG
pengalaman	опыт	pengalaman	опыт	N;SG	N;INAN;NOM;MASC;SG
bapak	отец	bapak	отец	N;SG	N;ANIM;NOM;MASC;SG
seringkali	нередко	seringkali	нередко	ADV	ADV
seringkali	часто	seringkali	часто	ADV	ADV
seringkali	зачастую	seringkali	зачастую	ADV	ADV
membaca	читай	menbaca	читай	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
membaca	прочитать	menbaca	прочесть	V;SG;ACT	V;PFV;NFIN;ACT
membaca	прочесть	menbaca	прочесть	V;SG;ACT	V;PFV;NFIN;ACT
membaca	читать	menbaca	читать	V;SG;ACT	V;IPFV;NFIN;ACT
membaca	читает	menbaca	читать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
membaca	читаю	menbaca	читать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
senyawa	комплекса	senyawa	комплекс	N;SG	N;INAN;GEN;MASC;SG
senyawa	соединение	senyawa	соединение	N;SG	N;INAN;NOM;NEUT;SG
tulang	кость	tulang	кость	N;SG	N;INAN;NOM;FEM;SG
pakaian	одежда	pakaian	одежда	N;SG	N;INAN;NOM;FEM;SG
pakaian	одежду	pakaian	одежда	N;SG	N;INAN;ACC;FEM;SG
pakaian	наряд	pakaian	наряд	N;SG	N;INAN;NOM;MASC;SG
pakaian	одежда	pakaian	одежда	N;SG	N;INAN;NOM;FEM;SG
pakaian	одежду	pakaian	одежда	N;SG	N;INAN;ACC;FEM;SG
blok	блок	blok	блок	N;SG	N;INAN;NOM;MASC;SG
blok	блокировка	blok	блокировка	N;SG	N;INAN;NOM;FEM;SG
blok	блок	blok	блок	N;SG	N;INAN;NOM;MASC;SG
mengurangi	снижает	menkurangi	снижать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengurangi	уменьшает	menkurangi	уменьшать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengurangi	уменьшить	menkurangi	уменьшить	V;SG;ACT	V;PFV;NFIN;ACT
mengurangi	сократить	menkurangi	сократить	V;SG;ACT	V;PFV;NFIN;ACT
mengurangi	уменьшить	menkurangi	уменьшить	V;SG;ACT	V;PFV;NFIN;ACT
mengurangi	вычесть	menkurangi	вычесть	V;SG;ACT	V;PFV;NFIN;ACT
mengajar	преподавать	menajar	преподавать	V;SG;ACT	V;IPFV;NFIN;ACT
mengajar	учить	menajar	учить	V;SG;ACT	V;IPFV;NFIN;ACT
mengajar	научить	menajar	научить	V;SG;ACT	V;PFV;NFIN;ACT
meningkat	увеличить	mentingkat	увеличить	V;SG;ACT	V;PFV;NFIN;ACT
perwira	офицер	perwira	офицер	N;SG	N;ANIM;NOM;MASC;SG
makhluk	тварь	makhluk	тварь	N;SG	N;ANIM;NOM;FEM;SG
makhluk	существо	makhluk	существо	N;SG	N;INAN;NOM;NEUT;SG
sepuluh	десять	sepuluh	десять	NUM	NUM;NOM
pustaka	библиотеки	pustaka	библиотека	N	N;INAN;NOM;FEM;PL
pustaka	библиотек	pustaka	библиотека	N	N;INAN;GEN;FEM;PL
pustaka	библиотеки	pustaka	библиотека	N	N;INAN;NOM;FEM;PL
pustaka	библиотека	pustaka	библиотека	N	N;INAN;NOM;FEM;SG
lapisan	слоя	lapisan	слой	N;SG	N;INAN;GEN;MASC;SG
lapisan	слой	lapisan	слой	N;SG	N;INAN;NOM;MASC;SG
lapisan	наложение	lapisan	наложение	N;SG	N;INAN;NOM;NEUT;SG
ringan	светло	ringan	светлый	ADJ;SG	ADJ;NEUT;SG
ringan	легкий	ringan	легкий	ADJ;SG	ADJ;NOM;MASC;SG
ringan	лёгкий	ringan	лёгкий	ADJ;SG	ADJ;NOM;MASC;SG
ringan	лёгкая	ringan	люгкий	ADJ;SG	ADJ;NOM;FEM;SG
kapten	капитан	kapten	капитан	N	N;ANIM;NOM;MASC;SG
pasti	уверен	pasti	уверенный	ADJ;SG	ADJ;MASC;SG
pasti	уверена	pasti	уверенный	ADJ;SG	ADJ;FEM;SG
diubah	изменено	diubah	изменить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
diubah	измененный	diubah	изменить	V;SG;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
diubah	изменена	diubah	изменить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
diubah	изменено	diubah	изменить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
binatang	чудовище	binatang	чудовище	N;SG	N;INAN;NOM;NEUT;SG
binatang	зверь	binatang	зверь	N;SG	N;ANIM;NOM;MASC;SG
binatang	животное	binatang	животное	N;SG	N;ANIM;NOM;NEUT;SG
street	улица	street	улица	N	N;INAN;NOM;FEM;SG
riwayat	истории	riwayat	история	N	N;INAN;NOM;FEM;PL
riwayat	история	riwayat	история	N	N;INAN;NOM;FEM;SG
dokumen	документ	dokumen	документ	N;SG	N;INAN;NOM;MASC;SG
dinamakan	названа	dinamakan	назвать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zona	зона	zona	зона	N;SG	N;INAN;NOM;FEM;SG
iklan	реклама	iklan	реклама	N;SG	N;INAN;NOM;FEM;SG
iklan	реклама	iklan	реклама	N;SG	N;INAN;NOM;FEM;SG
tempur	боец	tempur	боец	N;SG	N;ANIM;NOM;MASC;SG
tempur	бой	tempur	бой	N;SG	N;INAN;NOM;MASC;SG
ular	змея	ular	змея	N;SG	N;ANIM;NOM;FEM;SG
ular	змей	ular	змей	N;SG	N;ANIM;NOM;MASC;SG
ular	змей	ular	змей	N;SG	N;ANIM;NOM;MASC;SG
ular	змей	ular	змей	N;SG	N;ANIM;NOM;MASC;SG
dirancang	разработан	dirancang	разработать	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
dirancang	разработано	dirancang	разработать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
sektor	сектор	sektor	сектор	N;SG	N;INAN;NOM;MASC;SG
pekerja	работник	pekerja	работник	N;SG	N;ANIM;NOM;MASC;SG
persatuan	единства	persatuan	единство	N;SG	N;INAN;GEN;NEUT;SG
persatuan	единство	persatuan	единство	N;SG	N;INAN;NOM;NEUT;SG
matematika	математика	matematika	математика	N;SG	N;INAN;NOM;FEM;SG
matematika	математика	matematika	математика	N;SG	N;INAN;NOM;FEM;SG
matematika	математике	matematika	математика	N;SG	N;INAN;DAT;FEM;SG
matematika	математика	matematika	математика	N;SG	N;INAN;NOM;FEM;SG
disebutkan	упоминалось	disebutkan	упоминать	V;SG;PASS	V;IPFV;NEUT;IND;SG;PST;FIN;PASS
sekutu	элли	sekutu	элли	N;SG	N;ANIM;NOM;FEM;SG
sekutu	союзник	sekutu	союзник	N;SG	N;ANIM;NOM;MASC;SG
kontrak	контракт	kontrak	контракт	N;SG	N;INAN;NOM;MASC;SG
pelajar	студентка	pelajar	студентка	N;SG	N;ANIM;NOM;FEM;SG
pelajar	ученик	pelajar	ученик	N;SG	N;ANIM;NOM;MASC;SG
pelajar	студент	pelajar	студент	N;SG	N;ANIM;NOM;MASC;SG
tamu	гость	tamu	гость	N;SG	N;ANIM;NOM;MASC;SG
elektronik	электроники	elektronik	электроника	N;SG	N;INAN;NOM;FEM;SG
jarang	редко	jarang	редко	ADV	ADV
jarang	редко	jarang	редко	ADV	ADV
jarang	редко	jarang	редко	ADV	ADV
jarang	нечасто	jarang	нечасто	ADV	ADV
pengusaha	предприниматель	penusaha	предприниматель	N;SG	N;ANIM;NOM;MASC;SG
pengusaha	бизнесмен	penusaha	бизнесмен	N;SG	N;ANIM;NOM;MASC;SG
balapan	гонка	balapan	гонка	N;SG	N;INAN;NOM;FEM;SG
balapan	раса	balapan	раса	N;SG	N;INAN;NOM;FEM;SG
ikatan	бонд	ikatan	бонд	N;SG	N;ANIM;NOM;MASC;SG
kaya	богат	kaya	богатый	ADJ;SG	ADJ;MASC;SG
kaya	богатая	kaya	богатый	ADJ;SG	ADJ;NOM;FEM;SG
kaya	богатый	kaya	богатый	ADJ;SG	ADJ;NOM;MASC;SG
pelaksanaan	осуществление	penlaksanaan	осуществление	N;SG	N;INAN;NOM;NEUT;SG
pelaksanaan	реализация	penlaksanaan	реализация	N;SG	N;INAN;NOM;FEM;SG
pelaksanaan	осуществления	penlaksanaan	осуществление	N;SG	N;INAN;NOM;NEUT;SG
pelaksanaan	выполнение	penlaksanaan	выполнение	N;SG	N;INAN;NOM;NEUT;SG
pelaksanaan	исполнение	penlaksanaan	исполнение	N;SG	N;INAN;NOM;NEUT;SG
pelaksanaan	казнь	penlaksanaan	казнь	N;SG	N;INAN;NOM;FEM;SG
membutuhkan	требовать	menbutuhkan	требовать	V;SG;ACT	V;IPFV;NFIN;ACT
membutuhkan	требует	menbutuhkan	требовать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bilangan	число	bilangan	число	N;SG	N;INAN;NOM;NEUT;SG
bilangan	номер	bilangan	номер	N;SG	N;INAN;NOM;MASC;SG
bilangan	количество	bilangan	количество	N;SG	N;INAN;NOM;NEUT;SG
bilangan	числа	bilangan	число	N;SG	N;INAN;GEN;NEUT;SG
menjalankan	бегать	menjalankan	бегать	V;SG;ACT	V;IPFV;NFIN;ACT
menjalankan	запустить	menjalankan	запустить	V;SG;ACT	V;PFV;NFIN;ACT
menjalankan	беги	menjalankan	бежать	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
anime	аниме	anime	аним	N	N;INAN;NOM;NEUT;SG
kedokteran	медицина	kedokteran	медицина	N;SG	N;INAN;NOM;FEM;SG
kedokteran	лекарство	kedokteran	лекарство	N;SG	N;INAN;NOM;NEUT;SG
kedokteran	медицины	kedokteran	медицина	N;SG	N;INAN;GEN;FEM;SG
pola	шаблон	pola	шаблон	N;SG	N;INAN;NOM;MASC;SG
pola	узор	pola	узор	N;SG	N;INAN;NOM;MASC;SG
pola	схеме	pola	схема	N;SG	N;INAN;DAT;FEM;SG
perkebunan	поместье	perkebunan	поместье	N;SG	N;INAN;NOM;NEUT;SG
perkebunan	ферма	perkebunan	ферма	N;SG	N;INAN;NOM;FEM;SG
perkebunan	ферме	perkebunan	ферма	N;SG	N;INAN;DAT;FEM;SG
bek	защитника	bek	защитник	N;SG	N;ANIM;ACC;MASC;SG
bek	защитник	bek	защитник	N;SG	N;ANIM;NOM;MASC;SG
aturan	правило	aturan	правило	N;SG	N;INAN;NOM;NEUT;SG
gempa	землетрясение	gempa	землетрясение	N;SG	N;INAN;NOM;NEUT;SG
menempati	занимает	mentempati	занимать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
peralatan	снаряжение	peralatan	снаряжение	N;SG	N;INAN;NOM;NEUT;SG
peralatan	аппаратура	peralatan	аппаратура	N;SG	N;INAN;NOM;FEM;SG
peralatan	оборудование	peralatan	оборудование	N;SG	N;INAN;NOM;NEUT;SG
peralatan	оборудования	peralatan	оборудование	N;SG	N;INAN;NOM;NEUT;SG
peralatan	сервис	peralatan	сервис	N;SG	N;INAN;NOM;MASC;SG
langkah	шаг	langkah	шаг	N;SG	N;INAN;NOM;MASC;SG
diskusi	обсуждение	diskusi	обсуждение	N;SG	N;INAN;NOM;NEUT;SG
diskusi	дискуссия	diskusi	дискуссия	N;SG	N;INAN;NOM;FEM;SG
pembawa	перевозчика	penbawa	перевозчик	N;SG	N;ANIM;ACC;MASC;SG
pembawa	носитель	penbawa	носитель	N;SG	N;ANIM;NOM;MASC;SG
pembawa	перевозчик	penbawa	перевозчик	N;SG	N;ANIM;NOM;MASC;SG
kesenian	искусство	kesenian	искусство	N;SG	N;INAN;NOM;NEUT;SG
kesenian	искусство	kesenian	искусство	N;SG	N;INAN;NOM;NEUT;SG
berbicara	выступая	berbicara	выступать	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
berbicara	говорить	berbicara	говорить	V;SG;ACT	V;IPFV;NFIN;ACT
berbicara	говори	berbicara	говорить	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
medali	медаль	medali	медаль	N;SG	N;INAN;NOM;FEM;SG
medali	медальон	medali	медальон	N;SG	N;INAN;NOM;MASC;SG
pahlawan	герой	pahlawan	герой	N;SG	N;ANIM;NOM;MASC;SG
syarat	условие	syarat	условие	N;SG	N;INAN;NOM;NEUT;SG
syarat	состояние	syarat	состояние	N;SG	N;INAN;NOM;NEUT;SG
ayam	курица	ayam	курица	N;SG	N;INAN;NOM;FEM;SG
dijual	продается	dijual	продаваться	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dijual	продано	dijual	продать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dijual	продана	dijual	продать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
dijual	продан	dijual	продать	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
portugal	португалии	portugal	португалия	N	N;INAN;NOM;NEUT;PL
portugal	португалия	portugal	португалия	N	N;INAN;NOM;NEUT;SG
pajak	налог	pajak	налог	N;SG	N;INAN;NOM;MASC;SG
tampak	видна	tampak	видный	ADJ;SG	ADJ;FEM;SG
tampak	виден	tampak	видный	ADJ;SG	ADJ;MASC;SG
memproduksi	производит	menproduksi	производить	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
buruh	труд	buruh	труд	N;SG	N;INAN;NOM;MASC;SG
buruh	труда	buruh	труд	N;SG	N;INAN;GEN;MASC;SG
buruh	труд	buruh	труд	N;SG	N;INAN;NOM;MASC;SG
kontes	конкурс	kontes	конкурс	N;SG	N;INAN;NOM;MASC;SG
kontes	евровидение	kontes	евровидение	N;SG	N;INAN;NOM;NEUT;SG
kabinet	кабинет	kabinet	кабинет	N;SG	N;INAN;NOM;MASC;SG
kabinet	шкаф	kabinet	шкаф	N;SG	N;INAN;NOM;MASC;SG
