szkła	glas	szkło	glas	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
matematyka	matematisk	matematyka	matematisk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
matematyka	matte	matematyka	matte	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
matematyka	matematik	matematyka	matematik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
przeprowadzona	utförd	przeprowadzić	utföra	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nowoczesne	modernt	nowoczesny	modern	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
analogicznie	likaså	analogicznie	likaså	ADV	ADV
ostateczny	slutlig	ostateczny	slutlig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ostateczny	definitiv	ostateczny	definitiv	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
czwartek	torsdag	czwartek	torsdag	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nauczanie	undervisning	nauczanie	undervisning	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
socjolog	sociolog	socjolog	sociolog	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rejestr	register	rejestr	regist	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rejestr	registret	rejestr	registre	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
rejestr	register	rejestr	regist	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rejestr	kansliet	rejestr	kansli	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
rzadkie	sällsynt	rzadki	sällsynt	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
replika	kopia	replik	kopia	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
przemysłowy	industriellt	przemysłowy	industriell	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
słup	stolpe	słup	stolpe	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
słup	polack	słup	polack	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
słup	pole	słup	pole	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
słup	påle	słup	påle	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
słup	stång	słup	stång	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
słup	pelaren	słup	pelare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
doradca	enhetschef	doradca	enhetschef	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
doradca	konsulten	doradca	konsult	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
doradca	konsult	doradca	konsult	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
doradca	advokaten	doradca	advokat	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
oskarżenia	anklagelser	oskarżenie	anklagelse	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
oskarżenia	beskyllningar	oskarżenie	beskyllning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
oskarżenia	anklagelser	oskarżenie	anklagelse	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
oskarżenia	påståenden	oskarżenie	påstående	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
oskarżenia	beskyllningar	oskarżenie	beskyllning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
oskarżenia	anklagelser	oskarżenie	anklagelse	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
rejs	kryssning	rejs	kryssning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dominuje	dominerar	dominować	dominera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
chrzest	dop	chrzest	dop	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
chrzest	dopet	chrzest	dop	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
chrzest	dop	chrzest	dop	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
przegrana	nederlag	przegrać	nederlag	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
zasadnicza	grundläggande	zasadniczy	grundläggande	ADJ;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
zasadnicza	fundamentalt	zasadniczy	fundamental	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
wagon	vagn	wagon	vagn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zniszczyć	förstöra	zniszczyć	förstöra	V;PFV;NFIN;ACT	V;NFIN;ACT
zniszczyć	förgör	zniszczyć	förgöra	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
zniszczyć	förstör	zniszczyć	förstör	V;PFV;NFIN;ACT	V;IMP;PRS;FIN;ACT
zniszczyć	förinta	zniszczyć	förinta	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
traktuje	behandlar	traktować	behandla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
odkrywa	avslöjar	odkrywać	avslöja	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
odkrywa	upptäcker	odkrywać	upptäcka	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
powodując	orsakar	powodować	orsak	V;IPFV;PRS;V.CVB;ACT	V;IND;PRS;FIN;ACT
marynarka	flotta	marynarka	flotta	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marynarka	navy	marynarka	navy	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
marynarka	flottan	marynarka	flottan	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
marynarka	marinen	marynarka	marin	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
marynarka	jackan	marynarka	jacka	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
marynarka	kavaj	marynarka	kavaj	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marynarka	jacka	marynarka	jacka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stężenia	koncentrationen	stężyć	koncentration	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
stężenia	koncentration	stężyć	koncentration	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
wyjaśnienie	förklaring	wyjaśnić	förklaring	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
wyjaśnienie	klargörande	wyjaśnić	klargörande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
wyjaśnienie	förtydligande	wyjaśnić	förtydligande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
czynne	aktiv	czynny	aktiv	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
odbiór	over	odbiór	over	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odbiór	kvitto	odbiór	kvitto	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
odbiór	mottagning	odbiór	mottagning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odbiór	receptionen	odbiór	reception	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
odbiór	reception	odbiór	reception	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odbiór	pickup	odbiór	pickup	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
obywatele	invånare	obywatele	invånare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
obywatele	medborgare	obywatele	medborgare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
obywatele	medborgarna	obywatele	medborgare	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
obywatele	medborgare	obywatele	medborgare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
obywatele	medborgare	obywatele	medborgare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
piętro	våningen	piętro	våning	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
piętro	våning	piętro	våning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
piętro	golv	piętro	golv	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
piętro	golvet	piętro	golv	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
salon	lounge	salon	lounge	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
salon	salong	salon	salong	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
salon	salong	salon	salong	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
czynnik	faktorn	czynnik	faktor	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
czynnik	faktor	czynnik	faktor	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mechaniczne	mekaniskt	mechaniczny	mekanisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
mechaniczne	mekanisk	mechaniczny	mekanisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
podłoże	substrat	podłoże	substrad	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
podłoże	marken	podłoże	mark	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
podłoże	ground	podłoże	ground	N;NOM;NEUT;SG	N
obserwuje	observerar	obserwować	observera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
obserwuje	tittar	obserwować	titta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
paliwo	drivmedel	paliwo	drivmedel	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
paliwo	bränsle	paliwo	bränsle	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
paliwo	bensin	paliwo	bensin	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
okno	fönstret	okno	fönstr	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
okno	fönster	okno	fönster	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
odzyskać	återställ	odzyskać	återställ	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
odzyskać	återfå	odzyskać	återfå	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
odzyskać	återhämta	odzyskać	återhämta	V;PFV;NFIN;ACT	V;IMP;NFIN;ACT
treningi	utbildningar	trening	utbildning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
treningi	träningar	trening	träning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
prosi	frågar	prosić	fråga	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
kwiat	blossom	kwiat	blossom	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kwiat	blomma	kwiat	blomma	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kwiat	blomman	kwiat	blomma	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
okrążenie	varv	okrążenie	varv	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
misje	beskickningar	misja	beskickning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
wytwarza	producerar	wytwarzać	producera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
pokonany	misshandlad	pokonać	misshandlad	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pokonany	besegrat	pokonać	besegrad	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pokonany	besegrad	pokonać	besegrad	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
standardy	standarder	standard	standard	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
standardy	normer	standard	norm	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
poprosił	frågade	poprosić	fråga	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
węgiel	stenkol	węgiel	stenkol	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
węgiel	kol	węgiel	kol	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
węgiel	kol	węgiel	kol	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
węgiel	kol	węgiel	kol	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
automatyczna	automatiskt	automatyczny	automatisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
aspekty	aspekter	aspekt	aspekt	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pracujący	fungerande	pracować	fungerande	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;NOM;PRS;V.PTCP
wzory	modeller	wzór	modell	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wzory	modellerna	wzór	modell	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
wzory	förlagor	wzór	förlaga	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wzory	konstruktioner	wzór	konstruktion	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wzory	formler	wzór	forml	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wzory	formlerna	wzór	forml	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
zatonął	sänkte	zatonąć	sänka	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
zatonął	sjunkit	zatonąć	sjunka	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.CVB;ACT
porównanie	jämförelsen	porównać	jämförelse	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
porównanie	jämförelse	porównać	jämförelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
osobisty	personlig	osobisty	personlig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
osobisty	personligt	osobisty	personlig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
wywołało	utlöste	wywołać	utlösa	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
chińskie	kinesisk	chiński	kinesisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
przydatne	användbar	przydatny	användbar	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
przydatne	användbart	przydatny	användbar	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
przydatne	nyttig	przydatny	nyttig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
zaangażowanie	förlovning	zaangażowanie	förlovning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zaangażowanie	interaktion	zaangażowanie	interaktion	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zaangażowanie	engagemang	zaangażowanie	engagemang	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
zaangażowanie	delaktighet	zaangażowanie	delaktighet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zaangażowanie	engagemang	zaangażowanie	engagemang	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
zaangażowanie	inblandning	zaangażowanie	inblandning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zaangażowanie	förpliktelse	zaangażowanie	förpliktelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zaangażowanie	engagemang	zaangażowanie	engagemang	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
zapach	doft	zapach	doft	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zapach	lukt	zapach	lukt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zapach	lukt	zapach	lukt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zapach	doft	zapach	doft	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
żyjący	levande	żyć	levande	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;NOM;PRS;V.PTCP
rozszerzenie	utvidgningen	rozszerzenie	utvidgning	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
rozszerzenie	utvidgning	rozszerzenie	utvidgning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	utökning	rozszerzenie	utökning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	utbyggnad	rozszerzenie	utbyggnad	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	expansion	rozszerzenie	expansion	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	utvidgning	rozszerzenie	utvidgning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	förlängning	rozszerzenie	förlängning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	utökning	rozszerzenie	utökning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	utbyggnad	rozszerzenie	utbyggnad	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rozszerzenie	utvidgning	rozszerzenie	utvidgning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
konsulat	konsulatet	konsulat	konsulatet	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
konsulat	konsulat	konsulat	konsul	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
prezentowane	utvalt	prezentować	utvälta	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
prezentowane	presenterad	prezentować	presentera	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
prezentowane	presenterat	prezentować	presentera	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
uroczyste	högtidligt	uroczysty	högtidlig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
uroczyste	högtidlig	uroczysty	högtidlig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
uroczyste	festlig	uroczysty	festlig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
greckie	grekiskt	grecki	grekisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
greckie	grekisk	grecki	grekisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
armata	kanonen	armat	kano	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
armata	kanon	armat	kano	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
produkuje	producerar	produkować	producera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ciemne	mörkt	ciemny	mörk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
ciemne	mörk	ciemny	mörk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
zawarty	innesluten	zawarty	inneslut	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
wymagane	begärt	wymagać	begärd	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
wymagane	begärd	wymagać	begärd	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
wymagane	obligatoriskt	wymagać	obligatorisk	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
misjonarz	missionär	misjonarz	missionär	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ściana	logg	ściana	logg	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ściana	väggen	ściana	vägg	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ściana	vägg	ściana	vägg	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ściana	mur	ściana	mur	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
