men	ama	men	ama	CONJ	CONJ
mangel	sıkıntısı	mangel	sıkıntı	N;INDF;MASC;SG	N;NOM;SG;3
preg	kişilik	preg	kişilik	N;INDF;NEUT;SG	N;NOM;SG;3
fare	tehlike	fare	tehlike	N;INDF;MASC;SG	N;NOM;SG;3
lærte	öğrendim	lære	öğren	V;IND;PST;FIN	V;PFV;IND;SG;1;POS;PST
lærte	öğrendi	lære	öğren	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
lærte	öğrenmiş	lære	öğren	V;IND;PST;FIN	V;PFV;NFH;IND;SG;3;POS;PST
lærte	öğretti	lære	öğret	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
presentasjon	sunumu	presentasjon	sun	N;INDF;MASC;SG	N;ACC;SG;3
empire	imparatorluk	empire	imparatorluk	N;INDF;MASC;SG	N;NOM;SG;3
empire	imparatorluğu	empire	imparatorluk	N;INDF;MASC;SG	N;NOM;SG;3
beskrive	açıklayın	beskrive	açıkla	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
cape	burnu	cape	burun	N;INDF;NEUT;SG	N;NOM;SG;3
bedriften	iş	bedrift	iş	N;DEF;MASC;SG	N;NOM;SG;3
forlatt	soldan	forlatt	sol	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;AT+ABL;SG;3
møtes	tanışmak	møta	tanış	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
fakultet	fakülte	fakultet	fakül	N;INDF;NEUT;SG	N;NOM;SG;3
fakultet	öğretim	fakultet	öğretim	N;INDF;NEUT;SG	N;NOM;SG;3
prinsippet	ilkesi	prinsipp	ilke	N;DEF;NEUT;SG	N;NOM;SG;3
rommet	oda	rom	oda	N;DEF;NEUT;SG	N;NOM;SG;3
plater	rekorlar	plate	rekor	N;INDF;FEM;PL	N;NOM;PL;3
plater	kayıtları	plate	kayıt	N;INDF;FEM;PL	N;ACC;PL;3
plater	kayıtlar	plate	kayıt	N;INDF;FEM;PL	N;NOM;PL;3
omtaler	değerlendirmeler	omtale	değerlen	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
omtaler	değerlendirme	omtale	değerlen	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
omtaler	değerlendirmeleri	omtale	değerlen	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
hotell	otelde	hotell	otel	N;INDF;NEUT;SG	N;ESS;SG;3
hotell	otel	hotell	otel	N;INDF;NEUT;SG	N;NOM;SG;3
hotell	hotel	hotell	hotel	N;INDF;NEUT;SG	N;NOM;SG;3
kardinaler	kardinaller	kardinale	kardinal	N;INDF;FEM;PL	N;NOM;PL;3
flåte	filosu	flåte	filo	N;INDF;MASC;SG	N;NOM;SG;3
teknikk	tekniği	teknikk	teknik	N;INDF;MASC;SG	N;ACC;SG;3
sommerfugl	kelebek	sommerfugl	kelebek	N;INDF;MASC;SG	N;NOM;SG;3
tenker	düşünerek	tenke	düşün	V;IND;PRS;FIN	V;PFV;IND;POS;PRS;V.CVB
tenker	düşünmek	tenke	düşün	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
tenker	düşünüyorum	tenke	düşün	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
allround	şampiyonası	allround	şampiyon	N;INDF;MASC;SG	N;NOM;SG;3
allround	şampiyonluk	allround	şampiyonluk	N;INDF;MASC;SG	N;NOM;SG;3
allround	şampiyona	allround	şampiyon	N;INDF;MASC;SG	N;DAT;SG;3
liker	seviyor	like	sev	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
rask	hızlı	rask	hızlı	ADJ;INDF;SG	ADJ
rask	hızlı	rask	hızlı	ADJ;INDF;SG	ADJ
ditt	senin	din	sen	PRO;NEUT;SG	PRO;GEN;SG;2
ditt	senin	din	sen	PRO;NEUT;SG	PRO;GEN;SG;2
bro	briç	bro	briç	N;INDF;MASC;SG	N;NOM;SG;3
bro	köprüsü	bro	köprü	N;INDF;MASC;SG	N;NOM;SG;3
dessverre	maalesef	dessverre	maalesef	ADV	ADV
dessverre	maalesef	dessverre	maalesef	ADV	ADV
filippinene	filipinler	filippin	filip	N;DEF;FEM;PL	N;NOM;PL;3
vold	şiddeti	vold	şiddet	N;INDF;MASC;SG	N;NOM;SG;3
vold	şiddetle	vold	şiddet	N;INDF;MASC;SG	N;INS;SG;3
centre	merkezi	cente	merkez	N;INDF;MASC;SG	N;ACC;SG;3
elevene	öğrenciler	elev	öğrenci	N;DEF;FEM;PL	N;NOM;PL;3
temperatur	sıcaklık	temperatur	sıcaklık	N;INDF;MASC;SG	N;NOM;SG;3
temperatur	sıcaklığı	temperatur	sıcaklık	N;INDF;MASC;SG	N;ACC;SG;3
struktur	yapısı	struktur	yapı	N;INDF;MASC;SG	N;NOM;SG;3
instrumenter	aletler	instrumenter	alet	N;INDF;FEM;PL	N;NOM;PL;3
instrumenter	aletleri	instrumenter	alet	N;INDF;FEM;PL	N;ACC;PL;3
instrumenter	aygıtlar	instrumenter	aygıt	N;INDF;FEM;PL	N;NOM;PL;3
historier	hikâyeler	historie	hikuye	N;INDF;FEM;PL	N;NOM;PL;3
historier	haberler	historie	haber	N;INDF;FEM;PL	N;NOM;PL;3
historier	öyküler	historie	öykü	N;INDF;FEM;PL	N;NOM;PL;3
historier	hikayeler	historie	hikaye	N;INDF;FEM;PL	N;NOM;PL;3
way	şekilde	way	şekil	N	N;ESS;SG;3
hunder	köpek	hunder	köpek	N;INDF;MASC;SG	N;NOM;SG;3
malerier	resimler	malerium	resim	N;INDF;FEM;PL	N;NOM;PL;3
malerier	tablolar	malerium	tablo	N;INDF;FEM;PL	N;NOM;PL;3
årsaker	sebepleri	årsak	sebep	N;INDF;FEM;PL	N;NOM;PL;3
årsaker	nedenler	årsak	neden	N;INDF;FEM;PL	N;NOM;PL;3
årsaker	sebepler	årsak	sebep	N;INDF;FEM;PL	N;NOM;PL;3
årsaker	nedenleri	årsak	neden	N;INDF;FEM;PL	N;ACC;PL;3
årsaker	nedenler	årsak	neden	N;INDF;FEM;PL	N;NOM;PL;3
årsaker	nedenleri	årsak	neden	N;INDF;FEM;PL	N;ACC;PL;3
hastighet	sürat	hastighet	sürat	N;INDF;MASC;SG	N;NOM;SG;3
virkeligheten	gerçeklik	virkelighet	gerçeklik	N;DEF;MASC;SG	N;NOM;SG;3
ferskvann	tatlısu	ferskvann	tatlı	N;INDF;MASC;SG	N;NOM;SG;3
analyse	analytics	analyse	analytics	N;INDF;MASC;SG	N;NOM;SG;3
analyse	analiz	analyse	analiz	N;INDF;MASC;SG	N;NOM;SG;3
analyse	analiz	analyse	analiz	N;INDF;MASC;SG	N;NOM;SG;3
adresse	adresiniz	adresse	adres	N;INDF;FEM;SG	N;NOM;SG;3
adresse	adresi	adresse	adres	N;INDF;FEM;SG	N;NOM;SG;3
castle	kalesi	castle	kale	N	N;NOM;SG;3
halv	yarısı	halv	yarı	ADJ;INDF;SG	ADJ;NOM;SG;3
ressurser	varlıkları	ressurse	varlık	N;INDF;MASC;PL	N;ACC;PL;3
ressurser	varlıklar	ressurse	varlık	N;INDF;MASC;PL	N;NOM;PL;3
ressurser	kaynakları	ressurse	kaynak	N;INDF;MASC;PL	N;ACC;PL;3
ressurser	kaynaklar	ressurse	kaynak	N;INDF;MASC;PL	N;NOM;PL;3
verktøy	aracı	verktøy	araç	N;INDF;NEUT;SG	N;ACC;SG;3
hender	eller	hand	el	N;INDF;FEM;PL	N;NOM;PL;3
hender	elleri	hand	el	N;INDF;FEM;PL	N;ACC;PL;3
basketball	basketbol	basketball	basketbol	N;INDF;MASC;SG	N;NOM;SG;3
basketball	basket	basketball	basket	N;INDF;MASC;SG	N;NOM;SG;3
utvidelse	eklenti	utvidelse	ekle	N;INDF;MASC;SG	N;NOM;SG;3
samlinger	koleksiyonlar	samlinger	koleksiyon	N;INDF;FEM;PL	N;NOM;PL;3
forsvare	savunmak	forsvare	savun	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
forsvare	savunmak	forsvare	savun	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
øynene	gözler	øyne	göz	N;DEF;MASC;PL	N;NOM;PL;3
øynene	gözleri	øyne	göz	N;DEF;MASC;PL	N;NOM;PL;3
corporation	corporation	corporation	corporation	N;INDF;MASC;SG	N;NOM;SG;3
halvt	yarısı	halv	yarı	ADJ;INDF;NEUT;SG	ADJ;NOM;SG;3
tunnel	tüneli	tunnel	tüneli	N;INDF;MASC;SG	N;ACC;SG;3
klipp	klibi	klipp	klibi	N;INDF;MASC;SG	N;ACC;SG;3
klipp	şarjör	klipp	şarjör	N;INDF;MASC;SG	N;NOM;SG;3
liggende	manzara	liggende	manzara	N;INDF;MASC;SG	N;NOM;SG;3
prat	muhabbet	prat	muhabbet	N;INDF;MASC;SG	N;NOM;SG;3
prat	sohbet	prat	sohbet	N;INDF;MASC;SG	N;NOM;SG;3
prat	chat	prat	chat	N;INDF;MASC;SG	N;NOM;SG;3
kristendommen	hıristiyanlık	kristendom	hıristiyanlık	N;DEF;MASC;SG	N;NOM;SG;3
alvorlige	ciddi	alvorlig	ciddi	ADJ;PL	ADJ
taler	konuşmalar	tale	konuş	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
taler	konuşuyor	tale	konuş	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
besøkende	ziyaretçi	besøkende	ziyaretçi	N;INDF;FEM;SG	N;NOM;SG;3
besøkende	ziyaretçi	besøkende	ziyaretçi	N;INDF;FEM;SG	N;NOM;SG;3
kravene	şartlar	krav	şart	N;DEF;FEM;PL	N;NOM;PL;3
kravene	gereksinimleri	krav	gereksinim	N;DEF;FEM;PL	N;ACC;PL;3
selvmord	intiharı	selvmord	intihar	N;INDF;NEUT;SG	N;NOM;SG;3
informasjonen	bilgi	informasjon	bilgi	N;DEF;MASC;SG	N;NOM;SG;3
kjører	koşarak	kjøre	koş	V;IND;PRS;FIN	V;PFV;IND;POS;PRS;V.CVB
kjører	koşmak	kjøre	koş	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
kjører	koşuyor	kjøre	koş	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
kjører	kullanıyor	kjøre	kullan	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
vid	geniş	vid	geniş	ADJ;INDF;SG	ADJ
berømt	ünlü	berømme	ünlü	ADJ;INDF;SG	ADJ
strøk	semt	strøk	semt	N;INDF;NEUT;SG	N;NOM;SG;3
strøk	komşuluk	strøk	komşuluk	N;INDF;NEUT;SG	N;NOM;SG;3
ingeniør	mühendisi	ingeniør	mühendis	N;INDF;MASC;SG	N;NOM;SG;3
opplæring	eğitimi	opplæring	eğitim	N;INDF;FEM;SG	N;ACC;SG;3
opplæring	eğitim	opplæring	eğitim	N;INDF;FEM;SG	N;NOM;SG;3
drar	gitmek	dra	git	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
drar	gidiyor	dra	git	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
drar	ayrılıyor	dra	ayrıl	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
nyttig	yararlı	nyttig	yararlı	ADJ;INDF;NEUT;SG	ADJ
nyttig	yararlı	nyttig	yararlı	ADJ;INDF;NEUT;SG	ADJ
nyttig	yardımsever	nyttig	yardımsever	ADJ;INDF;NEUT;SG	ADJ
point	point	poin	point	N;INDF;MASC;SG	N;NOM;SG;3
innsjøer	göller	innsjø	göl	N;INDF;FEM;PL	N;NOM;PL;3
situasjon	durum	situasjon	durum	N;INDF;MASC;SG	N;NOM;SG;3
dance	dans	dance	dans	N	N;NOM;SG;3
havner	limanlar	havne	liman	N;INDF;MASC;PL	N;NOM;PL;3
kapittel	bolum	kapittel	bol	N;INDF;NEUT;SG	N;NOM;SG;3
åpenbart	belli	åpenbar	belli	ADJ;INDF;NEUT;SG	ADJ
tradisjoner	gelenek	tradisjon	gelenek	N;INDF;MASC;SG	N;NOM;SG;3
åpner	açılıyor	åpne	aç	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
konflikter	anlaşmazlıkları	konflikter	anlaşmazlık	N;INDF;FEM;PL	N;ACC;PL;3
konflikter	anlaşmazlıklar	konflikter	anlaşmazlık	N;INDF;FEM;PL	N;NOM;PL;3
utførte	gerçekleştirildi	utføre	gerçekleş	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
utførte	gerçekleştirdi	utføre	gerçekleş	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
forklare	açıklayın	forklare	açıkla	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
fin	güzel	fin	güzel	ADJ;INDF;SG	ADJ
metoden	yöntemi	metode	yöntem	N;DEF;MASC;SG	N;ACC;SG;3
metoden	yöntem	metode	yöntem	N;DEF;MASC;SG	N;NOM;SG;3
øye	göz	øye	göz	N;INDF;FEM;SG	N;NOM;SG;3
øye	gözü	øye	göz	N;INDF;FEM;SG	N;NOM;SG;3
øye	gözün	øye	göz	N;INDF;FEM;SG	N;GEN;SG;3
distrikter	ilçeleri	distrikt	ilçe	N;INDF;FEM;PL	N;ACC;PL;3
distrikter	bölgeler	distrikt	bölge	N;INDF;FEM;PL	N;NOM;PL;3
sol	güneşe	sol	güneş	N;INDF;MASC;SG	N;DAT;SG;3
sol	güneşi	sol	güneş	N;INDF;MASC;SG	N;NOM;SG;3
sol	sunny	sol	sun	N;INDF;MASC;SG	N;NOM;SG;3
føler	hissediyorum	føle	hisset	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
føler	hissetmek	føle	hisset	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
føler	hissediyorum	føle	hisset	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
føler	hissediyor	føle	hisset	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
føler	hissetmek	føle	hisset	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
bønder	çiftçilerin	bonde	çiftçi	N;INDF;MASC;PL	N;GEN;PL;3
relevante	ilgili	relevant	ilgili	ADJ;PL	ADJ
eksil	sürgüne	eksil	sürgü	N;INDF;MASC;SG	N;DAT;SG;3
reisen	yolculuk	reis	yolculuk	N;DEF;MASC;SG	N;NOM;SG;3
reisen	seyahat	reis	seyahat	N;DEF;MASC;SG	N;NOM;SG;3
komedie	komedi	komedie	komedi	N;INDF;MASC;SG	N;NOM;SG;3
forretningsmann	işadamı	forretningsmann	işadam	N;INDF;MASC;SG	N;NOM;SG;3
kapp	burnu	kapp	burun	N;INDF;NEUT;SG	N;NOM;SG;3
utvide	genişlet	utvide	genişlet	V;NFIN	V;PFV;IMP;SG;2;POS;PRS
utvide	genişletmek	utvide	genişle	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
glass	bardak	glass	bardak	N;INDF;NEUT;SG	N;NOM;SG;3
sykdommer	hastalıklar	sykdom	hastalık	N;INDF;FEM;PL	N;NOM;PL;3
sykdommer	hastalıkları	sykdom	hastalık	N;INDF;FEM;PL	N;NOM;PL;3
sykdommer	hastalıklara	sykdom	hastalık	N;INDF;FEM;PL	N;DAT;PL;3
territorium	bölgesi	territorium	bölge	N;INDF;NEUT;SG	N;NOM;SG;3
bryting	güreşçi	bryting	güreşçi	N;INDF;FEM;SG	N;NOM;SG;3
utformet	dizayn	utform	dizayn	N;DEF;NEUT;SG	N;NOM;SG;3
theatre	tiyatro	theatre	tiyatro	N;INDF;NEUT;SG	N;NOM;SG;3
fekting	eskrim	fekting	eskrim	N;INDF;FEM;SG	N;NOM;SG;3
tråd	iplik	tråd	iplik	N;INDF;MASC;SG	N;NOM;SG;3
objekter	nesneler	objekter	nesne	N;INDF;FEM;PL	N;NOM;PL;3
objekter	nesneleri	objekter	nesne	N;INDF;FEM;PL	N;ACC;PL;3
klasser	sınıflar	klasse	sınıf	N;INDF;FEM;PL	N;NOM;PL;3
klasser	dersleri	klasse	ders	N;INDF;FEM;PL	N;NOM;PL;3
klasser	sınıfları	klasse	sınıf	N;INDF;FEM;PL	N;NOM;PL;3
klasser	dersler	klasse	ders	N;INDF;FEM;PL	N;NOM;PL;3
organ	organı	organ	organ	N;INDF;NEUT;SG	N;ACC;SG;3
kommando	komuta	kommando	komut	N;INDF;MASC;SG	N;NOM;SG;3
diplomat	diplomat	diplomat	diplomat	N;INDF;MASC;SG	N;NOM;SG;3
disiplin	disiplin	disiplin	dis	N;INDF;MASC;SG	N;NOM;SG;3
disiplin	disiplini	disiplin	disipl	N;INDF;MASC;SG	N;ACC;SG;3
disiplin	disipline	disiplin	dis	N;INDF;MASC;SG	N;DAT;SG;3
beach	sahilde	beach	sahilde	N;INDF;NEUT;SG	N;ESS;SG;3
beach	beach	beach	beach	N;INDF;NEUT;SG	N;NOM;SG;3
köln	kolonya	köln	kolon	N	N;NOM;SG;3
operasjoner	işlemler	operasjon	işlem	N;INDF;MASC;PL	N;NOM;PL;3
operasjoner	operasyonlar	operasjon	operasyon	N;INDF;MASC;PL	N;NOM;PL;3
operasjoner	ameliyatlar	operasjon	ameliyat	N;INDF;MASC;PL	N;NOM;PL;3
deltakelse	katılımı	deltakels	katılım	N;INDF;MASC;SG	N;ACC;SG;3
menneskene	insanlar	menneske	insan	N;DEF;FEM;PL	N;NOM;PL;3
trinn	adımı	trinn	adım	N;INDF;NEUT;SG	N;NOM;SG;3
maraton	maratonu	maraton	maraton	N;INDF;MASC;SG	N;NOM;SG;3
yes	evet	yes	evet	N;INDF;NEUT;SG	N;NOM;SG;3
istedet	yerine	isted	yer	N;DEF;NEUT;SG	N;DAT;SG;3
slutte	bırakmak	slutte	bırak	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
slutte	bırakıyorum	slutte	bırak	V;NFIN	V;PROG;IND;SG;1;POS;INFM;PRS
teorier	teorileri	teori	teori	N;INDF;FEM;PL	N;ACC;PL;3
teorier	teoriler	teori	teori	N;INDF;FEM;PL	N;NOM;PL;3
dom	karar	dom	karar	N;INDF;MASC;SG	N;NOM;SG;3
landsbyer	köyleri	landsby	köy	N;INDF;FEM;PL	N;ACC;PL;3
place	yer	place	yer	N	N;NOM;SG;3
goals	gol	goal	gol	N;INDF;SG	N;NOM;SG;3
game	maç	game	maç	N	N;NOM;SG;3
universiteter	üniversiteler	universitet	üniversite	N;INDF;FEM;PL	N;NOM;PL;3
sudan	sudan	sudan	su	N;INDF;MASC;SG	N;AT+ABL;SG;3
sudan	sudan	sudan	su	N;INDF;MASC;SG	N;AT+ABL;SG;3
forfremmet	tanıtımı	forfrem	tanıtım	N;DEF;NEUT;SG	N;NOM;SG;3
relatert	ilgili	relatere	ilgili	ADJ;INDF;SG;V.PTCP	ADJ
verdien	değeri	verdi	değer	N;DEF;MASC;SG	N;ACC;SG;3
blader	yapraklar	blade	yap	N;INDF;MASC;PL	N;NOM;PL;3
blader	dergiler	blade	dergi	N;INDF;MASC;PL	N;NOM;PL;3
kirkegård	mezarlık	kirkegård	mezarlık	N;INDF;MASC;SG	N;NOM;SG;3
kirkegård	mezarlıkta	kirkegård	mezarlık	N;INDF;MASC;SG	N;ESS;SG;3
kirkegård	mezarlığı	kirkegård	mezarlık	N;INDF;MASC;SG	N;NOM;SG;3
kirkegård	mezarlık	kirkegård	mezarlık	N;INDF;MASC;SG	N;NOM;SG;3
kirkegård	mezarlığı	kirkegård	mezarlık	N;INDF;MASC;SG	N;NOM;SG;3
skyld	suçluluk	skyld	suçluluk	N;INDF;FEM;SG	N;NOM;SG;3
erstatte	yerine	erstatte	yer	N;INDF;FEM;SG	N;DAT;SG;3
isteden	yerine	isted	yer	N;INDF;MASC;SG	N;DAT;SG;3
steiner	kayalar	stein	kaya	N;INDF;FEM;PL	N;NOM;PL;3
retningslinjer	kurallar	retningslinje	kural	N;INDF;FEM;PL	N;NOM;PL;3
retningslinjer	kuralları	retningslinje	kural	N;INDF;FEM;PL	N;ACC;PL;3
retningslinjer	ilkeleri	retningslinje	ilke	N;INDF;FEM;PL	N;NOM;PL;3
retningslinjer	politikaları	retningslinje	politika	N;INDF;FEM;PL	N;NOM;PL;3
retningslinjer	politikalar	retningslinje	politika	N;INDF;FEM;PL	N;NOM;PL;3
unionen	birliği	union	birlik	N;DEF;MASC;SG	N;NOM;SG;3
hund	köpek	hund	köpek	N;INDF;MASC;SG	N;NOM;SG;3
gods	emlak	gods	emlak	N;INDF;NEUT;SG	N;NOM;SG;3
gods	gayrimenkul	gods	gayrimenkul	N;INDF;NEUT;SG	N;NOM;SG;3
slutter	bitiyor	slutte	bit	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
slutter	bırakmak	slutte	bırak	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
slutter	bırakıyorum	slutte	bırak	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
singler	bekarlar	single	bek	N;INDF;FEM;PL	N;NOM;PL;3
sykling	bisiklete	sykling	bisikle	N;INDF;FEM;SG	N;NOM;SG;3
sykling	bisiklet	sykling	bisiklet	N;INDF;FEM;SG	N;NOM;SG;3
statistisk	istatistiksel	statistisk	istatistiksel	ADJ;INDF;NEUT;SG	ADJ
forhindre	önlemek	forhindre	önle	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
son	oğlum	son	oğul	N;INDF;MASC;SG	N;NOM;SG;3
prester	rahipler	prest	rahip	N;INDF;FEM;PL	N;NOM;PL;3
orchestra	orkestrası	orchestre	orkestra	N;INDF;NEUT;SG	N;NOM;SG;3
bokstaver	mektuplar	bokstaver	mektup	N;INDF;NEUT;PL	N;NOM;PL;3
bokstaver	harfler	bokstaver	harf	N;INDF;NEUT;PL	N;NOM;PL;3
løsninger	çözümleri	løsning	çözüm	N;INDF;FEM;PL	N;ACC;PL;3
løsninger	çözümler	løsning	çözüm	N;INDF;FEM;PL	N;NOM;PL;3
planene	planlar	plan	plan	N;DEF;MASC;PL	N;NOM;PL;3
planene	planları	plan	plan	N;DEF;MASC;PL	N;ACC;PL;3
katedralen	katedral	katedral	katedral	N;DEF;MASC;SG	N;ESS;SG;3
katedralen	katedrali	katedral	katedrali	N;DEF;MASC;SG	N;ESS;SG;3
volume	sesi	volum	ses	N;INDF;NEUT;SG	N;NOM;SG;3
volume	ses	volum	ses	N;INDF;NEUT;SG	N;NOM;SG;3
volume	hacmi	volum	hacim	N;INDF;NEUT;SG	N;ACC;SG;3
gutt	çocuk	gu	çocuk	N;INDF;MASC;SG	N;NOM;SG;3
gutt	çocuk	gu	çocuk	N;INDF;MASC;SG	N;NOM;SG;3
himmelen	cennet	himmel	cennet	N;DEF;MASC;SG	N;NOM;SG;3
langrennsløper	kayakçı	langrennsløp	kayakçı	N;INDF;NEUT;SG	N;NOM;SG;3
tempelet	tapınak	tempel	tapınak	N;DEF;NEUT;SG	N;NOM;SG;3
tempelet	tapınağı	tempel	tapınak	N;DEF;NEUT;SG	N;NOM;SG;3
engasjement	taahhüt	engasjement	taahhüt	N;INDF;NEUT;SG	N;NOM;SG;3
engasjement	bağlılık	engasjement	bağlılık	N;INDF;NEUT;SG	N;NOM;SG;3
nyheter	haberler	nyhet	haber	N;INDF;FEM;PL	N;NOM;PL;3
nyheter	haberleri	nyhet	haber	N;INDF;FEM;PL	N;NOM;PL;3
beskjed	mesajınız	beskjed	mesaj	N;INDF;FEM;SG	N;NOM;SG;3
beskjed	mesajı	beskjed	mesaj	N;INDF;FEM;SG	N;ACC;SG;3
årsak	nedeni	årsak	neden	N;INDF;FEM;SG	N;NOM;SG;3
årsak	nedeni	årsak	neden	N;INDF;FEM;SG	N;NOM;SG;3
matematiker	matematikçi	matematike	matematikçi	N;INDF;MASC;SG	N;NOM;SG;3
dynasti	hanedanı	dynasti	hanedan	N;INDF;NEUT;SG	N;INS;SG;3
definisjon	tanımı	definisjon	tanım	N;INDF;MASC;SG	N;NOM;SG;3
firenze	florence	firenze	florence	N;INDF;MASC;SG	N;NOM;SG;3
kriterier	kriterleri	kriterium	kriter	N;INDF;NEUT;PL	N;ACC;PL;3
kino	sinema	kino	sine	N;INDF;MASC;SG	N;NOM;SG;3
kino	sinema	kino	sine	N;INDF;MASC;SG	N;NOM;SG;3
vin	şarap	vin	şarap	N;INDF;MASC;SG	N;NOM;SG;3
vin	şarap	vin	şarap	N;INDF;MASC;SG	N;NOM;SG;3
glad	mutlu	glad	mutlu	ADJ;INDF;SG	ADJ
rollene	görevleri	rolle	görev	N;DEF;FEM;PL	N;NOM;PL;3
rollene	görevler	rolle	görev	N;DEF;FEM;PL	N;NOM;PL;3
rollene	rolleri	rolle	rol	N;DEF;FEM;PL	N;ACC;PL;3
trening	eğitimi	trening	eğitim	N;INDF;FEM;SG	N;ACC;SG;3
trening	eğitim	trening	eğitim	N;INDF;FEM;SG	N;NOM;SG;3
klær	kıyafet	klær	kıyafet	N;INDF;NEUT;SG	N;NOM;SG;3
klær	kıyafet	klær	kıyafet	N;INDF;NEUT;SG	N;NOM;SG;3
klær	elbise	klær	elbise	N;INDF;NEUT;SG	N;NOM;SG;3
ruter	yolları	rute	yol	N;INDF;FEM;PL	N;NOM;PL;3
tretten	onüç	trett	onüç	NUM;PL	NUM
utstillinger	sergiler	utstilling	sergi	N;INDF;FEM;PL	N;NOM;PL;3
utstillinger	sergiler	utstilling	sergi	N;INDF;FEM;PL	N;NOM;PL;3
endrer	değişiyor	endre	değiş	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
vedtak	karar	vedtak	karar	N;INDF;NEUT;SG	N;NOM;SG;3
vedtak	kararı	vedtak	karar	N;INDF;NEUT;SG	N;NOM;SG;3
leiren	kampı	leir	kampı	N;DEF;MASC;SG	N;ACC;SG;3
leiren	kampta	leir	kamp	N;DEF;MASC;SG	N;ESS;SG;3
leiren	camp	leir	camp	N;DEF;MASC;SG	N;NOM;SG;3
butikker	dükkanlar	butikke	dükkan	N;INDF;FEM;PL	N;NOM;PL;3
butikker	mağazalar	butikke	mağaza	N;INDF;FEM;PL	N;NOM;PL;3
butikker	mağazaları	butikke	mağaza	N;INDF;FEM;PL	N;ACC;PL;3
butikker	dükkanlar	butikke	dükkan	N;INDF;FEM;PL	N;NOM;PL;3
butikker	mağazalar	butikke	mağaza	N;INDF;FEM;PL	N;NOM;PL;3
heat	sıcaklık	heat	sıcaklık	N;INDF;NEUT;SG	N;NOM;SG;3
maskin	makine	maskin	makine	N;INDF;FEM;SG	N;NOM;SG;3
medlemskap	üyelik	medlemskap	üyelik	N;INDF;MASC;SG	N;NOM;SG;3
medlemskap	üyelik	medlemskap	üyelik	N;INDF;MASC;SG	N;NOM;SG;3
bolig	konut	bolig	konut	N;INDF;MASC;SG	N;NOM;SG;3
bolig	konut	bolig	konut	N;INDF;MASC;SG	N;NOM;SG;3
motiv	nedeni	motiv	neden	N;INDF;NEUT;SG	N;NOM;SG;3
komité	komitesi	komité	komite	N;INDF;MASC;SG	N;NOM;SG;3
traff	buluştu	traff	buluş	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
arrangement	etkinlik	arrangement	etkinlik	N;INDF;NEUT;SG	N;NOM;SG;3
arrangement	etkinliği	arrangement	etkinlik	N;INDF;NEUT;SG	N;ACC;SG;3
underviste	öğretti	undervise	öğret	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
