par	za	par	za		
jēzus	jezus	jēzs	jezus	N;NOM;MASC;SG	N;NOM;MASC;SG
nodaļas	delitve	nodaļa	delitev	N;NOM;FEM;PL	N;NOM;FEM;PL
nodaļas	divizije	nodaļa	divizija	N;NOM;FEM;PL	N;NOM;FEM;PL
nodaļas	oddelki	nodaļa	oddelek	N;NOM;FEM;PL	N;NOM;MASC;PL
nodaļas	poglavja	nodaļa	poglavje	N;NOM;FEM;PL	N;NOM;NEUT;PL
nodaļas	poglavji	nodaļa	poglavje	N;NOM;FEM;PL	N;NOM;NEUT;PL
nodaļas	oddelki	nodaļa	oddelek	N;NOM;FEM;PL	N;NOM;MASC;PL
maršruts	pot	maršruts	pot	N;NOM;MASC;SG	N;NOM;FEM;SG
janvāra	januarja	janvāris	januar	N;GEN;MASC;SG	N;GEN;MASC;SG
ģimene	druzina	ģimene	druzina	N;NOM;FEM;SG	N;NOM;FEM;SG
ģimene	družina	ģimene	družina	N;NOM;FEM;SG	N;NOM;FEM;SG
karte	zemljevid	karte	zemljevid	N;NOM;FEM;SG	N;NOM;MASC;SG
ūdeni	vodo	ūdens	voda	N;ACC;MASC;SG	N;ACC;FEM;SG
vecākais	starejši	vecs	star	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;DEF;CMPR;MASC;SG
vecākais	višji	vecs	visok	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;DEF;CMPR;MASC;SG
ārsts	zdravnik	ārsts	zdravnik	N;NOM;MASC;SG	N;NOM;MASC;SG
ārsts	zdravnik	ārsts	zdravnik	N;NOM;MASC;SG	N;NOM;MASC;SG
ārsts	zdravnica	ārsts	zdravnica	N;NOM;MASC;SG	N;NOM;FEM;SG
ārsts	doktor	ārsts	doktor	N;NOM;MASC;SG	N;NOM;MASC;SG
labāk	bolje	labi	dobro	ADV;CMPR	ADV;CMPR
aizņem	zasedajo	aizņemt	zasedati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
līča	zaliv	līcis	zaliv	N;NOM;MASC;SG	N;NOM;MASC;SG
lielāks	večja	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
lielāks	večji	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;DEF;CMPR;MASC;SG
lielāks	večje	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
lielāks	večja	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
lielāks	večje	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
lielāks	večja	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
lielāks	večji	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;DEF;CMPR;MASC;SG
lielāks	večje	liels	velik	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
nosaukumi	imena	nosaukums	ime	N;NOM;MASC;PL	N;NOM;NEUT;PL
uzreiz	nemudoma	uzreiz	nemudoma	ADV	ADV
uzreiz	takoj	uzreiz	takoj	ADV	ADV
dažkārt	včasih	dažkārt	včasih	ADV	ADV
rekords	plošča	rekords	plošča	N;NOM;MASC;SG	N;NOM;FEM;SG
rekords	rekord	rekords	rekord	N;NOM;MASC;SG	N;NOM;MASC;SG
rekords	zapis	rekords	zapis	N;NOM;MASC;SG	N;NOM;MASC;SG
vēja	vetra	vējš	veter	N;GEN;MASC;SG	N;GEN;MASC;SG
sievietes	ženske	sieviete	ženska	N;NOM;FEM;PL	N;NOM;FEM;PL
krāsa	barva	krāsa	barva	N;NOM;FEM;SG	N;NOM;FEM;SG
krāsa	barva	krāsa	barva	N;NOM;FEM;SG	N;NOM;FEM;SG
novembra	novembra	novembris	november	N;GEN;MASC;SG	N;GEN;MASC;SG
nationalcaps	nationalcaps	nationalcaps	nationalcaps	N;NOM;MASC;SG	N;NOM;MASC;SG
zvaigzne	zvezdica	zvaigzne	zvezdica	N;NOM;FEM;SG	N;NOM;FEM;SG
zvaigzne	zvezda	zvaigzne	zvezda	N;NOM;FEM;SG	N;NOM;FEM;SG
iespēja	priložnost	iespēja	priložnost	N;NOM;FEM;SG	N;NOM;FEM;SG
iespēja	možnost	iespēja	možnost	N;NOM;FEM;SG	N;NOM;FEM;SG
iespēja	priložnost	iespēja	priložnost	N;NOM;FEM;SG	N;NOM;FEM;SG
iespēja	možnost	iespēja	možnost	N;NOM;FEM;SG	N;NOM;FEM;SG
iespēja	možnost	iespēja	možnost	N;NOM;FEM;SG	N;NOM;FEM;SG
nationalgoals	nationalgoals	nationalgoals	nationalgoals	N;NOM;MASC;SG	N;NOM;MASC;SG
spēlētāji	igralci	spēlētājs	igralec	N;NOM;MASC;PL	N;NOM;MASC;PL
spēlētāji	akterji	spēlētājs	akter	N;NOM;MASC;PL	N;NOM;MASC;PL
tiesas	sodišča	tiesa	sodišče	N;NOM;FEM;PL	N;NOM;NEUT;PL
mātes	mame	māte	mama	N;NOM;FEM;PL	N;NOM;FEM;PL
mātes	matere	māte	mati	N;NOM;FEM;PL	N;NOM;FEM;PL
mēnešus	mesece	mēnesis	mesec	N;ACC;MASC;PL	N;ACC;MASC;PL
piecas	pet	piecas	pet	NUM;NOM;FEM;PL	NUM;NOM;PL
mira	umrla	mirt	umreti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;V.PTCP
mira	umrl	mirt	umreti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
gleznotājs	slikar	gleznotājs	slikar	N;NOM;MASC;SG	N;NOM;MASC;SG
nolēma	odločil	nolemt	odločiti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
nolēma	odločila	nolemt	odločiti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;V.PTCP
nolēma	odločili	nolemt	odločiti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;PL;V.PTCP
tirgus	trg	tirgus	trg	N;NOM;MASC;SG	N;NOM;MASC;SG
tirgus	tržišče	tirgus	tržišče	N;NOM;MASC;SG	N;NOM;NEUT;SG
puse	zabava	puse	zabava	N;NOM;FEM;SG	N;NOM;FEM;SG
puse	žur	puse	žur	N;NOM;FEM;SG	N;NOM;MASC;SG
puse	party	puse	party	N;NOM;FEM;SG	N;NOM;MASC;SG
norāda	označuje	norādīt	označevati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
norāda	nakazuje	norādīt	nakazovati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
mācītājs	svečenik	mācītājs	svečenik	N;NOM;MASC;SG	N;NOM;MASC;SG
mācītājs	župnik	mācītājs	župnik	N;NOM;MASC;SG	N;NOM;MASC;SG
mācītājs	duhovnik	mācītājs	duhovnik	N;NOM;MASC;SG	N;NOM;MASC;SG
mācītājs	župnik	mācītājs	župnik	N;NOM;MASC;SG	N;NOM;MASC;SG
mācītājs	pastor	mācītājs	pastor	N;NOM;MASC;SG	N;NOM;MASC;SG
slimības	bolezni	slimība	bolezen	N;NOM;FEM;PL	N;NOM;FEM;PL
slimības	bolezni	slimība	bolezen	N;NOM;FEM;PL	N;NOM;FEM;PL
slimības	bolezni	slimība	bolezen	N;NOM;FEM;PL	N;NOM;FEM;PL
cilts	pleme	cilts	pleme	N;NOM;FEM;SG	N;NOM;NEUT;SG
viktors	viktor	viktors	viktor	N;NOM;MASC;SG	N;NOM;MASC;SG
viktors	viktor	viktors	viktor	N;NOM;MASC;SG	N;NOM;MASC;SG
viktors	victor	viktors	victor	N;NOM;MASC;SG	N;NOM;MASC;SG
likums	pravo	likums	pravo	N;NOM;MASC;SG	N;NOM;NEUT;SG
likums	zakon	likums	zakon	N;NOM;MASC;SG	N;NOM;MASC;SG
spēlēt	igraj	spēlēt	igraj	V;POS;NFIN	V;IPFV;IMP;SG;2;FIN
kājas	noge	kāja	noga	N;NOM;FEM;PL	N;NOM;FEM;PL
kājas	nogice	kāja	nogica	N;NOM;FEM;PL	N;NOM;FEM;PL
kājas	noge	kāja	noga	N;NOM;FEM;PL	N;NOM;FEM;PL
kājas	nogice	kāja	nogica	N;NOM;FEM;PL	N;NOM;FEM;PL
centrālās	centralne	centrāla	centralen	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
bibliotēka	knjižnica	bibliotēka	knjižnica	N;NOM;FEM;SG	N;NOM;FEM;SG
astes	repi	aste	rep	N;NOM;FEM;PL	N;NOM;MASC;PL
divīzija	razdelek	divīzija	razdelek	N;NOM;FEM;SG	N;NOM;MASC;SG
divīzija	delitev	divīzija	delitev	N;NOM;FEM;SG	N;NOM;FEM;SG
divīzija	deljenje	divīzija	deljenje	N;NOM;FEM;SG	N;NOM;NEUT;SG
divīzija	oddelek	divīzija	oddelek	N;NOM;FEM;SG	N;NOM;MASC;SG
divīzija	divizija	divīzija	divizija	N;NOM;FEM;SG	N;NOM;FEM;SG
izmērs	velikost	izmērs	velikost	N;NOM;MASC;SG	N;NOM;FEM;SG
iepriekšējais	predhodna	iepriekšējs	predhoden	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
iepriekšējais	prejšnja	iepriekšējs	prejšnji	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
iepriekšējais	predhodni	iepriekšējs	predhoden	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
iepriekšējais	prejšnji	iepriekšējs	prejšnji	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
tornis	stolp	tornis	stolp	N;NOM;MASC;SG	N;NOM;MASC;SG
neliela	rahla	neliels	rahel	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
neliela	rahel	neliels	rahel	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
ilgums	trajanje	ilgums	trajanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
programma	program	programma	program	N;NOM;FEM;SG	N;NOM;MASC;SG
programma	program	programma	program	N;NOM;FEM;SG	N;NOM;MASC;SG
institūts	inštitut	institūts	inštitut	N;NOM;MASC;SG	N;NOM;MASC;SG
institūts	zavod	institūts	zavod	N;NOM;MASC;SG	N;NOM;MASC;SG
komitejas	odbori	komiteja	odbor	N;NOM;FEM;PL	N;NOM;MASC;PL
process	proces	process	proces	N;NOM;MASC;SG	N;NOM;MASC;SG
process	postopek	process	postopek	N;NOM;MASC;SG	N;NOM;MASC;SG
nomira	umrla	nomirt	umreti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;V.PTCP
nomira	umrl	nomirt	umreti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
grūti	trdo	grūti	trdo	ADV	ADV
naftas	nafta	nafta	naft	N;NOM;FEM;SG	N;NOM;FEM;SG
vidējais	povprečna	vidējs	povprečen	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
vidējais	povprečno	vidējs	povprečen	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
vidējais	zloben	vidējs	zloben	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
vidējais	hudoben	vidējs	hudoben	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
vidējais	zlobno	vidējs	zlobno	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
veidot	ustvarjati	veidot	ustvarjati	V;POS;NFIN	V;IPFV;NFIN
veidot	ustvariti	veidot	ustvariti	V;POS;NFIN	V;PFV;NFIN
veidot	ustvari	veidot	ustvariti	V;POS;NFIN	V;PFV;IND;SG;3;PRS;FIN
veidot	zgradi	veidot	zgraditi	V;POS;NFIN	V;PFV;IND;SG;3;PRS;FIN
veidot	zgraditi	veidot	zgraditi	V;POS;NFIN	V;PFV;NFIN
veidot	zgradil	veidot	zgraditi	V;POS;NFIN	V;PFV;MASC;SG;V.PTCP
saimniecības	imetja	saimniecība	imetje	N;NOM;FEM;PL	N;NOM;NEUT;PL
saimniecības	deleži	saimniecība	delež	N;NOM;FEM;PL	N;NOM;MASC;PL
saimniecības	kmetije	saimniecība	kmetija	N;NOM;FEM;PL	N;NOM;FEM;PL
kuģi	ladje	kuģis	ladja	N;NOM;MASC;PL	N;NOM;FEM;PL
kuģi	posode	kuģis	posoda	N;NOM;MASC;PL	N;NOM;FEM;PL
kuģi	plovila	kuģis	plovilo	N;NOM;MASC;PL	N;NOM;NEUT;PL
hercogs	duke	hercogs	duka	N;NOM;MASC;SG	N;NOM;MASC;SG
hercogs	knez	hercogs	knez	N;NOM;MASC;SG	N;NOM;MASC;SG
hercogs	vojvoda	hercogs	vojvoda	N;NOM;MASC;SG	N;NOM;MASC;SG
objekti	objekti	objekts	objekt	N;NOM;MASC;PL	N;NOM;MASC;PL
objekti	predmeti	objekts	predmet	N;NOM;MASC;PL	N;NOM;MASC;PL
posms	faza	posms	faza	N;NOM;MASC;SG	N;NOM;FEM;SG
posms	korak	posms	korak	N;NOM;MASC;SG	N;NOM;MASC;SG
posms	faza	posms	faza	N;NOM;MASC;SG	N;NOM;FEM;SG
posms	oder	posms	oder	N;NOM;MASC;SG	N;NOM;MASC;SG
stipri	močno	stipri	močno	ADV	ADV
komisijas	provizije	komisija	provizija	N;NOM;FEM;PL	N;NOM;FEM;PL
statuss	status	statuss	status	N;NOM;MASC;SG	N;NOM;MASC;SG
statuss	stanje	statuss	stanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
regulāri	redno	regulāri	redno	ADV	ADV
regulāri	redno	regulāri	redno	ADV	ADV
klase	razred	klase	razred	N;NOM;FEM;SG	N;NOM;MASC;SG
klase	pouk	klase	pouk	N;NOM;FEM;SG	N;NOM;MASC;SG
starts	začetek	starts	začetek	N;NOM;MASC;SG	N;NOM;MASC;SG
starts	start	starts	star	N;NOM;MASC;SG	N;NOM;MASC;SG
starts	štart	starts	štart	N;NOM;MASC;SG	N;NOM;MASC;SG
politiskā	politično	politiska	političen	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
politiskā	politični	politiska	političen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
politiskā	politično	politiska	političen	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
politiskā	politična	politiska	političen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
dažreiz	včasih	dažreiz	včasih	ADV	ADV
windows	windows	windows	windows	N	N;NOM;MASC;SG
windows	okna	windows	okno	N	N;NOM;NEUT;PL
meita	hčerka	meita	hčerka	N;NOM;FEM;SG	N;NOM;FEM;SG
meita	hči	meita	hči	N;NOM;FEM;SG	N;NOM;FEM;SG
inženieris	inženir	inženieris	inženir	N;NOM;MASC;SG	N;NOM;MASC;SG
šūnas	celice	šūna	celica	N;NOM;FEM;PL	N;NOM;FEM;PL
ekspedīcijas	odprave	ekspedīcija	odprava	N;NOM;FEM;PL	N;NOM;FEM;PL
stundas	urami	stunda	ura	N;NOM;FEM;PL	N;NOM;FEM;PL
stundas	ure	stunda	ura	N;NOM;FEM;PL	N;NOM;FEM;PL
klimats	podnebje	klimats	podnebje	N;NOM;MASC;SG	N;NOM;NEUT;SG
pusi	polovico	puse	polovica	N;ACC;FEM;SG	N;ACC;FEM;SG
atsevišķi	individualno	atsevišķi	individualno	ADV	ADV
atrast	poišči	atrast	poiskati	V;POS;NFIN	V;PFV;IMP;SG;2;FIN
atrast	najdi	atrast	najdi	V;POS;NFIN	V;PFV;IMP;SG;2;FIN
galva	glava	galva	glava	N;NOM;FEM;SG	N;NOM;FEM;SG
galerija	galerija	galerija	galerija	N;NOM;FEM;SG	N;NOM;FEM;SG
beidzas	konča	beigties	končati	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
beidzas	poteče	beigties	poteči	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
ziņas	novice	ziņa	novica	N;NOM;FEM;PL	N;NOM;FEM;PL
reliģija	religija	reliģija	religija	N;NOM;FEM;SG	N;NOM;FEM;SG
reliģija	vera	reliģija	vera	N;NOM;FEM;SG	N;NOM;FEM;SG
ietver	vključi	ietvert	vključiti	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
ietver	vključuje	ietvert	vključevati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
operācijas	operacije	operācija	operacija	N;NOM;FEM;PL	N;NOM;FEM;PL
telpas	prostori	telpa	prostor	N;NOM;FEM;PL	N;NOM;MASC;PL
telpas	prostori	telpa	prostor	N;NOM;FEM;PL	N;NOM;MASC;PL
telpas	sobe	telpa	soba	N;NOM;FEM;PL	N;NOM;FEM;PL
lieli	velike	liels	velik	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
lieli	velike	liels	velik	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
veidi	načini	veids	način	N;NOM;MASC;PL	N;NOM;MASC;PL
veidi	tipi	veids	tip	N;NOM;MASC;PL	N;NOM;MASC;PL
veidi	vrste	veids	vrsta	N;NOM;MASC;PL	N;NOM;FEM;PL
loma	vloga	loma	vloga	N;NOM;FEM;SG	N;NOM;FEM;SG
laukums	območje	laukums	območje	N;NOM;MASC;SG	N;NOM;NEUT;SG
laukums	površina	laukums	površina	N;NOM;MASC;SG	N;NOM;FEM;SG
laukums	področje	laukums	področje	N;NOM;MASC;SG	N;NOM;NEUT;SG
pārstāvis	zastopnik	pārstāvis	zastopnik	N;NOM;MASC;SG	N;NOM;MASC;SG
pārstāvis	predstavnik	pārstāvis	predstavnik	N;NOM;MASC;SG	N;NOM;MASC;SG
joslas	steze	josla	steza	N;NOM;FEM;PL	N;NOM;FEM;PL
joslas	trakovi	josla	trak	N;NOM;FEM;PL	N;NOM;MASC;PL
filozofs	filozof	filozofs	filozof	N;NOM;MASC;SG	N;NOM;MASC;SG
robeža	meja	robeža	meja	N;NOM;FEM;SG	N;NOM;FEM;SG
robeža	meji	robeža	meja	N;NOM;FEM;SG	N;NOM;FEM;SG
robeža	meja	robeža	meja	N;NOM;FEM;SG	N;NOM;FEM;SG
robeža	omejitev	robeža	omejitev	N;NOM;FEM;SG	N;NOM;FEM;SG
robeža	meja	robeža	meja	N;NOM;FEM;SG	N;NOM;FEM;SG
lielāka	večja	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
lielāka	večji	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;DEF;CMPR;MASC;SG
lielāka	večje	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;NEUT;SG
lielāka	večja	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
lielāka	večje	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;NEUT;SG
lielāka	večja	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
lielāka	večji	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;DEF;CMPR;MASC;SG
lielāka	večje	liela	velik	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;NEUT;SG
vadītāja	voznik	vadītāja	voznik	N;NOM;FEM;SG	N;NOM;MASC;SG
vadītāja	strojevodja	vadītāja	strojevodje	N;NOM;FEM;SG	N;NOM;NEUT;SG
vadītāja	šofer	vadītāja	šofer	N;NOM;FEM;SG	N;NOM;MASC;SG
zirgu	konja	zirgs	konj	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
tiesa	sodišče	tiesa	sodišče	N;NOM;FEM;SG	N;NOM;NEUT;SG
tiesa	dvor	tiesa	dvor	N;NOM;FEM;SG	N;NOM;MASC;SG
bankas	bankami	banka	banka	N;NOM;FEM;PL	N;NOM;FEM;PL
bankas	banke	banka	banka	N;NOM;FEM;PL	N;NOM;FEM;PL
kosmos	kosmos	kosms	kosmos	N;NOM;MASC;SG	N;NOM;MASC;SG
sieva	žena	sieva	žena	N;NOM;FEM;SG	N;NOM;FEM;SG
sieva	zena	sieva	zena	N;NOM;FEM;SG	N;NOM;FEM;SG
sieva	soproga	sieva	soprog	N;NOM;FEM;SG	N;NOM;FEM;SG
purva	močvirje	purva	močvirja	N;NOM;MASC;SG	N;NOM;NEUT;SG
lomas	vloge	loma	vloga	N;NOM;FEM;PL	N;NOM;FEM;PL
paliek	ostaja	palikt	ostajati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
paliek	ostane	palikt	ostati	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
četri	štirje	četri	štirje	NUM;NOM;MASC;PL	NUM;NOM;MASC;PL
konferences	konference	konference	konferenca	N;NOM;FEM;PL	N;NOM;FEM;PL
dod	daje	dot	dajati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
projekts	projekt	projekts	projekt	N;NOM;MASC;SG	N;NOM;MASC;SG
pētījumi	študije	pētījums	študija	N;NOM;MASC;PL	N;NOM;FEM;PL
pētījumi	raziskave	pētījums	raziskava	N;NOM;MASC;PL	N;NOM;FEM;PL
brāļi	bratje	brālis	bratje	N;NOM;MASC;PL	N;NOM;MASC;PL
vienlaicīgi	istočasno	vienlaicīgi	istočasno	ADV	ADV
vienlaicīgi	sočasno	vienlaicīgi	sočasno	ADV	ADV
vienlaicīgi	hkrati	vienlaicīgi	hkrati	ADV	ADV
tehnoloģiju	tehnologijo	tehnoloģija	tehnologija	N;ACC;FEM;SG	N;ACC;FEM;SG
beidzot	končno	beidzot	končno	ADV	ADV
malas	robovi	mala	rob	N;NOM;FEM;PL	N;NOM;MASC;PL
virsnieks	častnik	virsnieks	častnik	N;NOM;MASC;SG	N;NOM;MASC;SG
virsnieks	policist	virsnieks	policist	N;NOM;MASC;SG	N;NOM;MASC;SG
tumši	temno	tumši	temno	ADV	ADV
struktūra	zgradba	struktūra	zgradba	N;NOM;FEM;SG	N;NOM;FEM;SG
struktūra	struktura	struktūra	struktura	N;NOM;FEM;SG	N;NOM;FEM;SG
struktūra	konstrukcija	struktūra	konstrukcija	N;NOM;FEM;SG	N;NOM;FEM;SG
centrālā	osrednje	centrāla	osrednji	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
centrālā	centralno	centrāla	centralno	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
centrālā	osrednji	centrāla	osrednji	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
centrālā	centralni	centrāla	centralen	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
jūnija	junija	jūnijs	junij	N;GEN;MASC;SG	N;GEN;MASC;SG
zinātnieki	učenjaki	zinātnieks	učenjak	N;NOM;MASC;PL	N;NOM;MASC;PL
zinātnieki	znanstveniki	zinātnieks	znanstvenik	N;NOM;MASC;PL	N;NOM;MASC;PL
celta	zgradil	celt	zgraditi	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
min	min	minēt	mina	N	N;NOM;MASC;SG
iestādes	oblasti	iestāde	oblast	N;NOM;FEM;PL	N;NOM;FEM;PL
iestādes	institucije	iestāde	institucija	N;NOM;FEM;PL	N;NOM;FEM;PL
iestādes	nosilci	iestāde	nosilec	N;NOM;FEM;PL	N;NOM;MASC;PL
iestādes	ustanove	iestāde	ustanova	N;NOM;FEM;PL	N;NOM;FEM;PL
kreisais	levi	kreiss	lev	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
kreisais	leva	kreiss	lev	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
eirovīzijas	evrovizije	eirovīzija	evrovizija	N;NOM;FEM;PL	N;NOM;FEM;PL
lietus	dež	lietus	dež	N;NOM;MASC;SG	N;NOM;MASC;SG
senās	starodavne	sena	starodaven	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
mazuļi	mladiči	mazulis	mladič	N;NOM;MASC;PL	N;NOM;MASC;PL
ķermenis	truplo	ķermenis	truplo	N;NOM;MASC;SG	N;NOM;NEUT;SG
ķermenis	body	ķermenis	body	N;NOM;MASC;SG	N;NOM;MASC;SG
ķermenis	telo	ķermenis	telo	N;NOM;MASC;SG	N;NOM;NEUT;SG
kods	šifra	kods	šifra	N;NOM;MASC;SG	N;NOM;FEM;SG
kods	oznaka	kods	oznakati	N;NOM;MASC;SG	N;NOM;FEM;SG
kods	koda	kods	koda	N;NOM;MASC;SG	N;NOM;FEM;SG
enerģija	energija	enerģija	energija	N;NOM;FEM;SG	N;NOM;FEM;SG
enerģija	energetika	enerģija	energetika	N;NOM;FEM;SG	N;NOM;FEM;SG
pēdējās	zadnje	pēdējā	zadnji	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
metodes	metode	metode	metoda	N;NOM;FEM;PL	N;NOM;FEM;PL
līmenis	nivo	līmenis	nivo	N;NOM;MASC;SG	N;NOM;MASC;SG
līmenis	stopnja	līmenis	stopnja	N;NOM;MASC;SG	N;NOM;FEM;SG
līmenis	raven	līmenis	raven	N;NOM;MASC;SG	N;NOM;FEM;SG
jurists	odvetnik	jurists	odvetnik	N;NOM;MASC;SG	N;NOM;MASC;SG
jurists	pravnik	jurists	pravnik	N;NOM;MASC;SG	N;NOM;MASC;SG
jurists	odvetnica	jurists	odvetnica	N;NOM;MASC;SG	N;NOM;FEM;SG
dzimšanas	rojstvo	dzimšana	rojstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
modelis	model	modelis	model	N;NOM;MASC;SG	N;NOM;MASC;SG
modelis	vzorec	modelis	vzorec	N;NOM;MASC;SG	N;NOM;MASC;SG
modelis	maneken	modelis	maneken	N;NOM;MASC;SG	N;NOM;MASC;SG
simbols	simbol	simbols	simbol	N;NOM;MASC;SG	N;NOM;MASC;SG
cieta	trpel	ciest	trpeti	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;MASC;SG;V.PTCP
cieta	trpela	ciest	trpeti	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;FEM;SG;V.PTCP
ilgst	traja	ilgt	trajati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
kompānijas	podjetja	kompānija	podjetje	N;NOM;FEM;PL	N;NOM;NEUT;PL
kompānijas	družbe	kompānija	družba	N;NOM;FEM;PL	N;NOM;FEM;PL
ekspedīcija	odprava	ekspedīcija	odprava	N;NOM;FEM;SG	N;NOM;FEM;SG
īpašnieks	lastnik	īpašnieks	lastnik	N;NOM;MASC;SG	N;NOM;MASC;SG
īpašnieks	lastnica	īpašnieks	lastnica	N;NOM;MASC;SG	N;NOM;FEM;SG
īpašnieks	imetnik	īpašnieks	imetnik	N;NOM;MASC;SG	N;NOM;MASC;SG
kustība	predlog	kustība	predlog	N;NOM;FEM;SG	N;NOM;MASC;SG
kustība	gibanje	kustība	gibanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
kustība	premikanje	kustība	premikanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
kustība	gibanje	kustība	gibanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
gāzes	plini	gāze	pliniti	N;NOM;FEM;PL	N;NOM;MASC;PL
saruna	pogovor	saruna	pogovor	N;NOM;FEM;SG	N;NOM;MASC;SG
noteikumi	pravila	noteikums	pravilo	N;NOM;MASC;PL	N;NOM;NEUT;PL
