분류	categoría	분류	categoría	N	N
토양	terra	토양	terra	N	N
신념	fe	신념	fe	N	N
신념	crenza	신념	crenza	N	N
우표	filatelia	우표	filatelia	N	N
우표	selo	우표	selo	N	N
전시관	exposición	전시관	exposición	N	N
프록시	indicador	프록시	indicador	N	N
프록시	representante	프록시	representante	N	N
추첨	sur	추첨	sur	N	N
물품	bens	물품	ben	N	N
물품	luxo	물품	luxo	N	N
그리기	debuxar	그리+기	debuxar	V	V
그리기	absorber	그리+기	absorber	V	V
그리기	debuxaría	그리+기	debuxar	V	V
용품	subministración	용품	subministración	N	N
마술	maxia	마술	maxia	N	N
부담	carga	부담	carga	N	N
수염	barbas	수염	barba	N	N
수염	tipo	수염	tipo	N	N
수염	barba	수염	barba	N	N
수염	home	수염	home	N	N
본질	esencia	본질	esencia	N	N
안전성	seguridade	안전성	seguridade	N	N
실무	práctica	실무	práctica	N	N
술집	bar	술집	bar	N	N
부관	axudante	부관	axudante	N	N
신탁	confianza	신탁	confianza	N	N
가르침	ensinar	가르치+ㅁ	ensinar	V	V
근로자	traballadores	근로자	traballador	N	N
근로자	obreiros	근로자	obreiro	N	N
근로자	traballador	근로자	traballador	N	N
근로자	obreiro	근로자	obreiro	N	N
근로자	obreiros	근로자	obreiro	N	N
근로자	parado	근로자	parado	N	N
응답	respostas	응답	resposta	N	N
응답	resposta	응답	resposta	N	N
응답	resposta	응답	resposta	N	N
응답	á	응답	á	N	N
응답	resposta	응답	resposta	N	N
응답	reacción	응답	reacción	N	N
저널리즘	xornalismo	저널리즘	xornalismo	N	N
통계학	estatísticas	통계학	estatística	N	N
혐오	odio	혐오	odio	N	N
혐오	odio	혐오	odio	N	N
착용	levas	착용	leva	N	N
신용카드	tarxetas	신용카드	tarxeta	N	N
신용카드	crédito	신용카드	crédito	N	N
핸드	man	핸드	man	N	N
핸드	mans	핸드	man	N	N
형제들	irmáns	형제+들	irmán	N	N
라벨	etiqueta	라벨	etiqueta	N	N
걷기	camiñando	걷+기	camiñar	V	V
걷기	andar	걷+기	andar	V	V
걷기	andando	걷+기	andar	V	V
걷기	subindo	걷+기	subir	V	V
걷기	camiñaba	걷+기	camiñar	V	V
걷기	camiñar	걷+기	camiñar	V	V
걷기	camiña	걷+기	camiñar	V	V
걷기	entrei	걷+기	entrei	V	V
걷기	entramos	걷+기	entrar	V	V
걷기	andar	걷+기	andar	V	V
걷기	camiñar	걷+기	camiñar	V	V
바지	pantalóns	바지	pantalón	N	N
바지	pantalón	바지	pantalón	N	N
바지	pantalóns	바지	pantalón	N	N
바지	ruta	바지	ruta	N	N
바지	pantalón	바지	pantalón	N	N
바지	brancos	바지	branco	N	N
광업	minería	광업	minería	N	N
떠나기	deixar	떠나+기	deixar	V	V
떠나기	deixar	떠나+기	deixar	V	V
떠나기	marcho	떠나+기	marcho	V	V
떠나기	marchar	떠나+기	marchar	V	V
농도	concentración	농도	concentración	N	N
슬롯	comecartos	슬롯	comecarto	N	N
샘플링	mostra	샘플링	mostra	N	N
튜브	tubo	튜브	tubo	N	N
카트	carreta	카트	carreta	N	N
카트	carro	카트	carro	N	N
레저	tempo	레저	tempo	N	N
레저	ocio	레저	ocio	N	N
직위	posición	직위	posición	N	N
직위	posicións	직위	posición	N	N
진흙	lama	진흙	lama	N	N
흡연	cigarros	흡연	cigarro	N	N
불평등	desigualdade	불평등	desigualdade	N	N
편집기	edición	편집기	edición	N	N
편집기	editores	편집기	editor	N	N
줄무늬	raias	줄무늬	raia	N	N
퇴직	xubilación	퇴직	xubilación	N	N
재활	rehabilitación	재활	rehabilitación	N	N
통증	dor	통증	dor	N	N
복합체	complexo	복합체	complexo	N	N
복합체	complexas	복합체	complexo	N	N
복합체	complexos	복합체	complexo	N	N
시그널	sinal	시그널	sinal	N	N
댓글	comentario	댓글	comentario	N	N
댓글	comentarios	댓글	comentario	N	N
아래쪽	baixos	아래+쪽	baixo	N	N
아래쪽	pulmonar	아래+쪽	pulmonar	N	N
아래쪽	calefacción	아래+쪽	calefacción	N	N
아래쪽	na	아래+쪽	na	N	N
아래쪽	embaixo	아래+쪽	embaixo	N	N
아래쪽	fondo	아래+쪽	fondo	N	N
아래쪽	final	아래+쪽	final	N	N
걷고	camiñando	걷+고	camiñar	V	V
걷고	andar	걷+고	andar	V	V
걷고	andando	걷+고	andar	V	V
걷고	subindo	걷+고	subir	V	V
걷고	camiñaba	걷+고	camiñar	V	V
걷고	camiñar	걷+고	camiñar	V	V
범죄자	criminais	범죄자	criminal	N	N
범죄자	criminais	범죄자	criminal	N	N
범죄자	crime	범죄자	crime	N	N
입술	beizos	입술	beizo	N	N
입술	boca	입술	boca	N	N
농부	agricultores	농부	agricultor	N	N
농부	granxeiro	농부	granxeiro	N	N
응급	urxencias	응급	urxencia	N	N
응급	emerxencia	응급	emerxencia	N	N
응급	urxencia	응급	urxencia	N	N
응급	estado	응급	estado	N	N
응급	tribunal	응급	tribunal	N	N
우분투	ubuntu	우분투	ubuntu	N	N
버추얼	virtual	버추+ㄴ	virtual	N	N
혈관	vasos	혈관	vaso	N	N
혈관	frota	혈관	frota	N	N
공지	conta	공지	conta	N	N
공지	aviso	공지	aviso	N	N
온실	invernadoiro	온실	invernadoiro	N	N
연습생	práctica	연습생	práctica	N	N
민병대	milicia	민병대	milicia	N	N
흔적	rastro	흔적	rastro	N	N
흔적	pista	흔적	pistar	N	N
흔적	rastro	흔적	rastro	N	N
부모님	pais	부모님	pai	N	N
단락	parágrafo	단락	parágrafo	N	N
단락	punto	단락	punto	N	N
숨김	oculto	숨김	oculto	N	N
숨김	ocultas	숨김	oculto	N	N
거품	escuma	거품	escumar	N	N
방학	vacacións	방학	vacación	N	N
멤버들	membros	멤버+들	membro	N	N
볼륨	volume	볼륨	volume	N	N
볼륨	volumes	볼륨	volume	N	N
발목	nocellos	발목	nocello	N	N
새우	gambas	새우	gambo	N	N
혼돈	confusión	혼돈	confusión	N	N
망치	martelo	망치	martelo	N	N
재산권	propiedade	재산권	propiedade	N	N
장애물	obstáculos	장애물	obstáculo	N	N
지뢰	minas	지뢰	mina	N	N
항생제	antibióticos	항생제	antibiótico	N	N
항생제	antibiótico	항생제	antibiótico	N	N
항생제	uso	항생제	uso	N	N
항생제	antibióticos	항생제	antibiótico	N	N
정서	emoción	정서	emoción	N	N
육체	carne	육체	carne	N	N
중요성	importancia	중요성	importancia	N	N
전화번호	teléfono	전화번호	teléfono	N	N
긴장	nervios	긴장	nervio	N	N
질투	ciumento	질투	ciumento	N	N
개선하기	mellorar	개선+하+기	mellorar	V	V
차분한	acouga	차분+하+ㄴ	acougar	V	V
탈레반	talibáns	탈레반	talibán	N	N
대리인	axente	대리+이+ㄴ	axente	N	N
위생	hixiene	위생	hixiene	N	N
위생	saneamento	위생	saneamento	N	N
위생	sanidade	위생	sanidade	N	N
노예제	escravos	노예제	escravo	N	N
노예제	escravitude	노예제	escravitude	N	N
아쉬운	sinxelo	아쉽+ㄴ	sinxelo	ADJ	ADJ
아쉬운	fácil	아쉽+ㄴ	fácil	ADJ	ADJ
아쉬운	doado	아쉽+ㄴ	doado	ADJ	ADJ
인류학	antropoloxía	인류학	antropoloxía	N	N
불만	descontento	불만	descontento	N	N
불만	denuncia	불만	denuncia	N	N
구출	apoio	구출	apoio	N	N
치사	homicidio	치사	homicidio	N	N
헤이	eh	헤+이	eh		
펀드	fondo	펀드	fondo	N	N
명품	luxo	명품	luxo	N	N
악화	peor	악화	peor	N	N
악화	empeora	악화	empeorar	N	N
머무르고	quedar	머무르+고	quedar	V	V
머무르고	ficar	머무르+고	ficar	V	V
머무르고	queda	머무르+고	quedar	V	V
생산성	produtividade	생산성	produtividade	N	N
생산성	productividade	생산성	productividade	N	N
대백과사전	enciclopedia	대백과류전	enciclopedia	N	N
유방	peito	유방	peito	N	N
유방	mama	유방	mama	N	N
기병대	cabalaría	기병대	cabalaría	N	N
입국	chegada	입국	chegada	N	N
가방	bolsa	가방	bolsa	N	N
가방	bolso	가방	bolso	N	N
가방	maletín	가방	maletín	N	N
가방	saco	가방	saco	N	N
가방	bolsas	가방	bolsa	N	N
목적지	destino	목적지	destino	N	N
연주회	concerto	연주회	concerto	N	N
연주회	balde	연주회	balde	N	N
연주회	espectáculo	연주회	espectáculo	N	N
팽창	expansión	팽창	expansión	N	N
활성	activa	활성	activo	N	N
활성	activo	활성	activo	N	N
활성	activos	활성	activo	N	N
활성	militante	활성	militante	N	N
훔쳐	roubar	훔치+어	roubar	V	V
성교	sexo	성교	sexo	N	N
연구자	investigadores	연구자	investigador	N	N
커브	curva	커브	curvar	N	N
우울증	depresión	우울증	depresión	N	N
우울증	posparto	우울증	posparto	N	N
콜라보레이션	colaboración	콜라보레이션	colaboración	N	N
라이트닝	lóstrego	라이트닝	lóstrego	N	N
투명	transparentes	투명	transparente	N	N
석기	pedra	석기	pedra	N	N
영감	inspiración	영감	inspiración	N	N
진술	declaración	진술	declaración	N	N
플래그	bandeira	플래그	bandeira	N	N
채무	débedas	채무	débeda	N	N
채무	débeda	채무	débeda	N	N
음식점	restaurante	음식점	restaurante	N	N
음식점	lugares	음식점	lugar	N	N
음식점	sitios	음식점	sitio	N	N
디펜스	defensa	디펜스	defensa	N	N
디펜스	defensa	디펜스	defensa	N	N
조언	consello	조언	consello	N	N
계기	instrumento	계기	instrumento	N	N
해머	martelo	해머	martelo	N	N
편집하기	editar	편집+하+기	editar	V	V
파운데이션	fundación	파운데이션	fundación	N	N
파운데이션	alicerce	파운데이션	alicerce	N	N
파운데이션	alicerces	파운데이션	alicerze	N	N
파운데이션	base	파운데이션	base	N	N
파운데이션	cimentos	파운데이션	cimento	N	N
유권자	votantes	유권자	votante	N	N
햇빛	sol	햇빛	sol	N	N
햇빛	luz	햇빛	luz	N	N
닭고기	galiña	닭고기	galiña	N	N
닭고기	polo	닭고기	polo	N	N
닭고기	pito	닭고기	pito	N	N
통증이	dor	통증+이	dor	N	N
스피커	relatores	스피커	relator	N	N
스피커	falante	스피커	falante	N	N
밸런스	equilibrio	밸런스	equilibrio	N	N
밸런스	balance	밸런스	balance	N	N
현실적	realistas	현실+적	realista	N	N
싸우기	loitar	싸우+기	loitar	V	V
협동조합	cooperativas	협동+조합	cooperativa	N	N
협동조합	cooperativa	협동+조합	cooperativa	N	N
경호원	garda	경호원	garda	N	N
양심적	consciencia	양심+적	consciencia	N	N
양심적	conciencia	양심+적	conciencia	N	N
교훈	lección	교훈	lección	N	N
추상	abstracta	추상	abstractar	N	N
정오	mediodía	정오	mediodía	N	N
안정성	estabilidade	안정성	estabilidade	N	N
결투	duelo	결투	duelo	N	N
스토리지	almacenamento	스토리+지	almacenamento	N	N
스토리지	consigna	스토리+지	consignar	N	N
경감	inspector	경감	inspector	N	N
경감	comisario	경감	comisario	N	N
모래시계	area	모래+시계	area	N	N
연구실	laboratorio	연구실	laboratorio	N	N
연구실	laboratorio	연구실	laboratorio	N	N
전화기	teléfono	전화기	teléfono	N	N
전화기	teléfono	전화기	teléfono	N	N
협곡	canón	협곡	canón	N	N
머리카락	pelo	머리카락	pelo	N	N
머리카락	cabelo	머리카락	cabelo	N	N
반복한다	repite	반복+하+ㄴ다	repetar	V	V
반복한다	anda	반복+하+ㄴ다	anda	V	V
반복한다	di	반복+하+ㄴ다	dicir	V	V
반복한다	repita	반복+하+ㄴ다	repitir	V	V
반복한다	repito	반복+하+ㄴ다	repito	V	V
반복한다	dígoche	반복+하+ㄴ다	dígoche	V	V
냄새	cheiro	냄새	cheiro	N	N
조교	axudante	조교	axudante	N	N
습관	costumes	습관	costume	N	N
습관	hábitos	습관	hábito	N	N
습관	hábito	습관	hábito	N	N
습관	costume	습관	costume	N	N
필사적으로	desesperadamente	필사+적+으로	desesperadamente	ADV	ADV
미생물	microbios	미생물	microbio	N	N
미생물	organismos	미생물	organismo	N	N
양모	la	양모	la	N	N
스레드	fío	스레드	fío	N	N
후퇴	retirada	후퇴	retirada	N	N
실용	práctica	실용	práctica	N	N
열정적인	apaixonada	열정+적+이+ㄴ	apaixonar	V	V
참여하기	únete	참여+하+기	únete	V	V
효율성	eficiencia	효율성	eficiencia	N	N
효율성	eficacia	효율성	eficacia	N	N
조경	paisaxe	조경	paisaxe	N	N
종양	tumor	종양	tumor	N	N
종양	tumores	종양	tumor	N	N
공포증	medo	공포증	medo	N	N
국민의회	parlamento	국민의회	parlamento	N	N
주민들	residentes	주민+들	residente	N	N
배달	entrega	배달	entrega	N	N
채색	cor	채색	cor	N	N
채우기	cubrir	채우+기	cubrir	V	V
채우기	encher	채우+기	encher	V	V
광대	pallaso	광대	pallaso	N	N
사진기	cámaras	사진기	cámara	N	N
사진기	cámara	사진기	cámara	N	N
솔직한	dicir	솔직+하+ㄴ	dicir	V	V
솔직한	honrado	솔직+하+ㄴ	honrar	V	V
잉크	tinta	잉크	tinto	N	N
전동기	motoras	전동기	motora	N	N
전동기	motor	전동기	motor	N	N
즐겼다	da	즐기+었+다	da	V	V
즐겼다	disfrutei	즐기+었+다	disfrutar	V	V
군중	multitude	군중	multitude	N	N
군중	masa	군중	masa	N	N
군중	vista	군중	vista	N	N
군중	xente	군중	xente	N	N
양말	calcetíns	양말	calcetíns	N	N
책상	despacho	책상	despacho	N	N
책상	mesa	책상	mesa	N	N
추천합니다	aconsellan	추천+하+ㅂ니다	aconsellar	V	V
특권	privilexio	특권	privilexio	N	N
명절	vacacións	명절	vacación	N	N
재통일	reunificación	재통+이+ㄹ	reunificación	N	N
충돌구	cráter	충돌구	cráter	N	N
금액	cantidade	금액	cantidade	N	N
감기	gripe	감기	gripe	N	N
감기	frío	감기	frío	N	N
감기	fría	감기	fría	N	N
감기	arrefriado	감기	arrefriar	N	N
악몽	pesadelo	악몽	pesadelo	N	N
사본	copia	사본	copia	N	N
릴리스	liberación	릴리스	liberación	N	N
릴리스	lanzamento	릴리스	lanzamento	N	N
릴리스	liberdade	릴리스	liberdade	N	N
급여	soldo	급+여	soldo	N	N
급여	salario	급+여	salario	N	N
거북	tartaruga	거북	tartaruga	N	N
거북	tartarugas	거북	tartaruga	N	N
총격	tiro	총격	tiro	N	N
캡처	prisioneiro	캡처	prisioneiro	N	N
재활용	reciclaxe	재활용	reciclaxe	N	N
몸무게가	peso	몸무게+가	peso	N	N
몸무게가	importancia	몸무게+가	importancia	N	N
방문자	visitantes	방문자	visitante	N	N
반죽을	diñeiro	반죽+을	diñeiro	N	N
글쓰기	escribir	글쓰기	escribir	V	V
글쓰기	escribe	글쓰기	escribir	V	V
글쓰기	escribo	글쓰기	escribir	V	V
글쓰기	escribir	글쓰기	escribir	V	V
글쓰기	escribía	글쓰기	escribir	V	V
글쓰기	facendo	글쓰기	facer	V	V
글쓰기	escrita	글쓰기	escribir	V	V
글쓰기	escribe	글쓰기	escribir	V	V
사용됨	adoitaba	사용+되+ㄴ	adoitar	V	V
사진작가	fotógrafo	사진작가	fotógrafo	N	N
기억해	lembrar	기억+하+어	lembrar	V	V
기억해	lembro	기억+하+어	lembro	V	V
기억해	lembra	기억+하+어	lembra	V	V
비밀번호	contrasinal	비밀+번호	contrasinal	N	N
의사결정	decisión	의사+결정	decisión	N	N
사탄	satán	사탄	satán		
이데올로기	ideoloxía	이데올로기	ideoloxía	N	N
용지	papel	용지	papel	N	N
용지	xornal	용지	xornal	N	N
용지	artigo	용지	artigo	N	N
딸들	fillas	딸+들	fillo	N	N
염증	infeccións	염증	infección	N	N
염증	infección	염증	infección	N	N
사기꾼	fraude	사기꾼	fraude	N	N
승강기	ascensor	승강기	ascensor	N	N
방침	política	방침	política	N	N
방침	póliza	방침	póliza	N	N
준비하기	preparar	준비+하+기	preparar	V	V
공황	pánico	공황	pánico	N	N
변경됨	cambiou	변경+되+ㄴ	cambiar	V	V
변경됨	cambiei	변경+되+ㄴ	cambiar	V	V
쇠퇴	declive	쇠퇴	declivir	N	N
머리카락이	pelo	머리카락+이	pelo	N	N
머리카락이	cabelo	머리카락+이	cabelo	N	N
시력	vista	시력	vista	N	N
시력	visión	시력	visión	N	N
시력	vista	시력	vista	N	N
타겟	audiencia	타산	audiencia	N	N
타겟	auditorio	타산	auditorio	N	N
타겟	audiencia	타산	audiencia	N	N
타겟	auditorios	타산	auditorio	N	N
타겟	obxectivo	타산	obxectivo	N	N
타겟	obxectivos	타산	obxectivo	N	N
타겟	brancos	타산	branco	N	N
동료들	colegas	동료+들	colego	N	N
동료들	compañeiros	동료+들	compañeiro	N	N
목격자	testemuñas	목격자	testemuña	N	N
목격자	testemuña	목격자	testemuña	N	N
노숙자	teito	노숙자	teito	N	N
울타리	perista	울타리	perista	N	N
존중	respeto	존중	respeto	N	N
존중	respecto	존중	respecto	N	N
조준	obxectivo	조준	obxectivo	N	N
식물학	plantas	식물학	planta	N	N
식물학	planta	식물학	planta	N	N
목욕탕	baño	목욕탕	baño	N	N
컴뱃	combate	컴뱃	combate	N	N
컴뱃	combates	컴뱃	combate	N	N
컴뱃	postos	컴뱃	posto	N	N
배포판	distribución	배포판	distribución	N	N
두통	cabeza	두통	cabeza	N	N
두통	dor	두통	dor	N	N
설문조사	enquisa	설문조사	enquisa	N	N
탄환	bala	탄환	bala	N	N
관절	antro	관절	antro	N	N
관절	antros	관절	antro	N	N
관절	articulacións	관절	articulación	N	N
도달하기	collo	도달+하+기	collo	V	V
도달하기	acadar	도달+하+기	acadar	V	V
도달하기	chegar	도달+하+기	chegar	V	V
연휴	vacacións	연휴	vacación	N	N
저장소	almacenamento	저장소	almacenamento	N	N
저장소	consigna	저장소	consignar	N	N
접시	louza	접시	louza	N	N
접시	pratos	접시	prato	N	N
억압	represión	억압	represión	N	N
조각상	estatua	조각상	estatua	N	N
상거래	comercio	상거래	comercio	N	N
우주비행사	astronauta	우주+비행사	astronauta	N	N
우주비행사	astronautas	우주+비행사	astronautas	N	N
복도	corredor	복도	corredor	N	N
메커니즘	mecanismos	메커니즘	mecanismo	N	N
메커니즘	mecanismo	메커니즘	mecanismo	N	N
설교	sacerdote	설교	sacerdote	N	N
설교	sermón	설교	sermón	N	N
어부	pescador	어부	pescador	N	N
테러리즘	terror	테러리즘	terror	N	N
테러리즘	terrorismo	테러리즘	terrorismo	N	N
조식	almorzo	조식	almorzo	N	N
나쁘다	mala	나쁘+다	mal	ADJ	ADJ
나쁘다	malas	나쁘+다	mal	ADJ	ADJ
나쁘다	mágoa	나쁘+다	mágoa	ADJ	ADJ
트래픽	tráfico	트래픽	tráfico	N	N
공부하기	estudando	공부+하+기	estudar	V	V
공부하기	estudar	공부+하+기	estudar	V	V
공부하기	estudar	공부+하+기	estudar	V	V
공부하기	estudamos	공부+하+기	estudar	V	V
배신	traizón	배신	traizón	N	N
배신	deslealdade	배신	deslealdade	N	N
의존	dependencia	의존	dependencia	N	N
잠수	inmersión	잠수	inmersión	N	N
불행히도	desgrazadamente	불행+히+도	desgrazadamente	ADV	ADV
불행히도	desafortunadamente	불행+히+도	desafortunadamente	ADV	ADV
폐허	ruínas	폐허	ruína	N	N
숙소	vivenda	숙소	vivenda	N	N
평판	reputación	평판	reputación	N	N
평판	sona	평판	sona	N	N
생쥐	ratos	생쥐	rato	N	N
생쥐	démoslles	생쥐	démoslle	N	N
생쥐	rato	생쥐	rato	N	N
혜택	beneficio	혜택	beneficio	N	N
혜택	beneficios	혜택	beneficio	N	N
혜택	vantaxe	혜택	vantaxe	N	N
표범	leopardo	표범	leopardo	N	N
모음집	colección	모음집	colección	N	N
말그대로	literalmente	말그대로	literal	ADV	ADV
문맥	contexto	문맥	contexto	N	N
설계자	estilista	설계자	estilista	N	N
바이러스성	viral	바이러스성	viral	N	N
옷이	roupa	옷+이	roupa	N	N
옷이	roupas	옷+이	roupa	N	N
쟁점	problemas	쟁점	problema	N	N
쟁점	cuestións	쟁점	cuestión	N	N
쟁점	temas	쟁점	tema	N	N
쟁점	asuntos	쟁점	asunto	N	N
자원봉사	voluntarios	자원+봉사	voluntario	N	N
메소드	método	메소드	método	N	N
폭발물	explosivos	폭발물	explosivo	N	N
가치관	valores	가치관	valor	N	N
잠겨	pechada	잠기+어	pechada	V	V
잠겨	empechar	잠기+어	empechar	V	V
입양	adopción	입양	adopción	N	N
차분	calma	차분	calma	N	N
차분	mar	차분	mar	N	N
차분	calmo	차분	calmo	N	N
박테리아	bacterias	박테리아	bacteria	N	N
박테리아	bacteria	박테리아	bacteria	N	N
단결	unidade	단결	unidade	N	N
단결	unídevos	단결	unídevo	N	N
단결	irmandádevos	단결	irmandádevo	N	N
증오	odio	증오	odio	N	N
증오	odio	증오	odio	N	N
세부사항	detalles	세부+사항	detalle	N	N
세부사항	crédito	세부+사항	crédito	N	N
세부사항	detalles	세부+사항	detalle	N	N
스킵	mo	스킵	mo		
사촌동생	primo	사촌+동생	primo	N	N
사촌동생	curmán	사촌+동생	curmán	N	N
데스크	despacho	데스크	despacho	N	N
데스크	mesa	데스크	mesa	N	N
정장	traxes	정장	traxe	N	N
보증	garantía	보증	garantía	N	N
보안관	alguacil	보안관	alguacil	N	N
보안관	gobernador	보안관	gobernador	N	N
정직한	dicir	정직+하+ㄴ	dicir	V	V
정직한	honrado	정직+하+ㄴ	honrar	V	V
개척자	pioneiros	개척자	pioneiro	N	N
공정성	xustiza	공정성	xustiza	N	N
당근	cenoura	당근	cenoura	N	N
화보	martes	화보	martes	N	N
트렁크	maleteiro	트렁크	maleteiro	N	N
리소스	recurso	리소스	recurso	N	N
리소스	recursos	리소스	recurso	N	N
속옷	lencería	속옷	lencería	N	N
간호	enfermeiros	간호	enfermeiro	N	N
간호	enfermeiras	간호	enfermeiro	N	N
순찰	patrullas	순찰	patrulla	N	N
순찰	patrulla	순찰	patrulla	N	N
잔잔한	acouga	잔잔+하+ㄴ	acougar	V	V
추구	persecución	추구	persecución	N	N
자석	imáns	자석	imán	N	N
온난화	quecemento	온난화	quecemento	N	N
온난화	aquecemento	온난화	aquecemento	N	N
붙여넣기	pegar	붙이+어+나+기	pegar	V	V
판매하기	vender	판매+하+기	vender	V	V
판매하기	vende	판매+하+기	vende	V	V
사용함	adoitaba	사용+하+ㅁ	adoitar	V	V
바뀌기	cambiar	바뀌+기	cambiar	V	V
바뀌기	cambiando	바뀌+기	cambiar	V	V
바뀌기	muda	바뀌+기	muda	V	V
바뀌기	mudando	바뀌+기	mudar	V	V
바뀌기	cambiar	바뀌+기	cambiar	V	V
바뀌기	mudar	바뀌+기	mudar	V	V
노화	envellecemento	노화	envellecemento	N	N
시연	manifestación	시연	manifestación	N	N
시연	demostración	시연	demostración	N	N
부엌	cociña	부엌	cociñar	N	N
농담	broma	농담	broma	N	N
농담	chiste	농담	chistir	N	N
농담	bromas	농담	broma	N	N
농담	gracia	농담	gracia	N	N
농담	conto	농담	conto	N	N
농담	serio	농담	serio	N	N
농담	broma	농담	broma	N	N
운전사	condutor	운전사	condutor	N	N
운전사	permiso	운전사	permiso	N	N
예고편	remolque	예고편	remolque	N	N
수확	colleita	수확	colleita	N	N
효율	eficiencia	효율	eficiencia	N	N
효율	eficacia	효율	eficacia	N	N
동물학	animais	동물학	animal	N	N
동물학	animal	동물학	animal	N	N
크레딧	tarxetas	크레딧	tarxeta	N	N
크레딧	crédito	크레딧	crédito	N	N
지출	anos	지출	ano	N	N
본능	instinto	본능	instinto	N	N
본능	instintos	본능	instinto	N	N
확장자	extensión	확장자	extensión	N	N
확장자	estensión	확장자	estensión	N	N
생성하기	xerar	생성+하+기	xerar	V	V
성형	plástico	성형	plástico	N	N
의존성	dependencia	의존성	dependencia	N	N
약품	medicamentos	약품	medicamento	N	N
약품	fármacos	약품	fármaco	N	N
약품	drogas	약품	droga	N	N
괴물이	monstro	괴물+이	monstro	N	N
성취	logro	성취	logro	N	N
진행하기	proceder	진행+하+기	proceder	V	V
진행하기	continúe	진행+하+기	continuír	V	V
리스크	riscos	리스크	risco	N	N
리스크	risco	리스크	risco	N	N
리스크	perigo	리스크	perigo	N	N
리스크	riscos	리스크	risco	N	N
그립	realidade	그립	realidade	N	N
불안정	inestabilidade	불안정	inestabilidade	N	N
함수형	funcional	함수형	funcional	N	N
능력자	capacidade	능력자	capacidade	N	N
능력자	habilidade	능력자	habilidade	N	N
즐기기	desfrutando	즐기+기	desfrutar	V	V
부츠	botas	부츠	bota	N	N
하얗게	branco	하얗+게	branco	ADJ	ADJ
하얗게	branca	하얗+게	branco	ADJ	ADJ
하얗게	brancas	하얗+게	branco	ADJ	ADJ
손톱	cravo	손톱	cravo	N	N
손톱	unllas	손톱	unlla	N	N
손톱	cravos	손톱	cravo	N	N
방문객	visitantes	방문객	visitante	N	N
소녀들	ás	소녀+들	á	N	N
소녀들	rapazas	소녀+들	rapaz	N	N
소녀들	mozas	소녀+들	mozo	N	N
소녀들	nenas	소녀+들	neno	N	N
시민들	cidadáns	시민+들	cidadán	N	N
레슨	lección	레슨	lección	N	N
실용적	práctica	실용+적	práctica	N	N
압박	presión	압박	presión	N	N
저장하기	salvar	저장+하+기	salvar	V	V
저장하기	aforrar	저장+하+기	aforrar	V	V
면접	entrevista	면접	entrevista	N	N
면접	entrevisto	면접	entrevisto	N	N
묻어	soterrar	묻+어	soterrar	V	V
창의성	creatividade	창의성	creatividade	N	N
천사들	anxos	천사+들	anxo	N	N
천사들	inferno	천사+들	inferno	N	N
크리티컬	crítica	크리티컬	crítica	N	N
연필	lapis	연필	lapis	N	N
맥락	contexto	맥락	contexto	N	N
예금	caixa	예금	caixa	N	N
예금	depósito	예금	depósito	N	N
적용됩니다	aplica	적용+되+ㅂ니다	aplicar	V	V
주방	cociña	주방	cociñar	N	N
성공적	éxito	성공+적	éxito	N	N
성공적	éxito	성공+적	éxito	N	N
성공적	éxito	성공+적	éxito	N	N
금발	loira	금발	loira	N	N
신경과학	neurociencia	신경+과학	neurociencia	N	N
트레일	rastro	트레일	rastro	N	N
트레일	pista	트레일	pistar	N	N
책임감	responsable	책임감	responsable	N	N
책임감	responsables	책임감	responsable	N	N
책임감	responsábeis	책임감	responsábel	N	N
책임감	responsábel	책임감	responsábel	N	N
책임감	responsabilidade	책임감	responsabilidade	N	N
극성	polar	극성	polar	N	N
극성	polares	극성	polar	N	N
습득	adquisición	습득	adquisición	N	N
양육	custodia	양육	custodia	N	N
농작물	cultivos	농작물	cultivo	N	N
농작물	cultivos	농작물	cultivo	N	N
걷는다	camiñando	걷+는다	camiñar	V	V
걷는다	andar	걷+는다	andar	V	V
걷는다	andando	걷+는다	andar	V	V
걷는다	subindo	걷+는다	subir	V	V
걷는다	camiñaba	걷+는다	camiñar	V	V
걷는다	camiñar	걷+는다	camiñar	V	V
추상화	abstracta	추상화	abstractar	N	N
음료수	bebe	음료수	beber	N	N
음료수	copa	음료수	copa	N	N
음료수	copas	음료수	copa	N	N
아티스트가	artistas	아티스트+가	artista	N	N
아티스트가	artista	아티스트+가	artista	N	N
아티스트가	artistas	아티스트+가	artista	N	N
사진술	fotografía	사진술	fotografía	N	N
성관계	sexo	성관계	sexo	N	N
약관	termos	약관	ter	N	N
약관	funcionamento	약관	funcionamento	N	N
멘트	homes	멘트	home	N	N
시작했습니다	comecei	시작+하+었+습니다	comecer	V	V
시작했습니다	comezamos	시작+하+었+습니다	comezar	V	V
시작했습니다	empecei	시작+하+었+습니다	empecar	V	V
시작했습니다	comezou	시작+하+었+습니다	comezar	V	V
집중하기	centramos	집중+하+기	centrar	V	V
집중하기	centrarme	집중+하+기	centrarme	V	V
집중하기	focalizar	집중+하+기	focalizar	V	V
노예제도	escravitude	노예제+도	escravitude	N	N
저녁식사	cea	저녁+식사	cear	N	N
실습	prácticas	실습	práctica	N	N
텐트	tendas	텐트	tenda	N	N
텐트	tenda	텐트	tenda	N	N
텐트	carpa	텐트	carpa	N	N
사진들	fotos	사진+들	foto	N	N
